t,T+R,N_0,N_1,N_2,N_3
257,0.999708,3.91365e-23,6.45238e-30,6.6275e-29,9.26172e-29
258,0.999639,3.91361e-23,5.99029e-30,6.2345e-29,8.57017e-29
259,0.99942,3.91348e-23,6.70593e-30,5.86291e-29,8.06727e-29
260,0.999133,3.91358e-23,6.14097e-30,5.61394e-29,7.80707e-29
261,0.998874,3.91353e-23,6.22561e-30,5.31859e-29,7.82379e-29
262,0.998706,3.91286e-23,6.03265e-30,5.08553e-29,8.05957e-29
263,0.998619,3.91293e-23,6.114e-30,5.06658e-29,8.51124e-29
264,0.99852,3.91271e-23,6.75689e-30,4.92666e-29,9.22008e-29
265,0.99828,3.91234e-23,6.24091e-30,4.91372e-29,1.01139e-28
266,0.997809,3.9123e-23,4.51519e-30,5.04408e-29,1.11935e-28
267,0.997134,3.9125e-23,2.80197e-30,5.27679e-29,1.23404e-28
268,0.996434,3.91337e-23,1.87921e-30,5.59654e-29,1.35027e-28
269,0.995998,3.91317e-23,6.89087e-31,5.92074e-29,1.45351e-28
270,0.996101,3.91325e-23,-2.73462e-31,6.41986e-29,1.52757e-28
271,0.996857,3.91343e-23,-1.10636e-30,7.02747e-29,1.57814e-28
272,0.998108,3.91331e-23,-2.91278e-30,7.87618e-29,1.59193e-28
273,0.999417,3.91311e-23,-3.31656e-30,8.85324e-29,1.58421e-28
274,1.00019,3.91241e-23,-3.00325e-30,9.84706e-29,1.53095e-28
275,0.999921,3.91206e-23,-2.01119e-30,1.10664e-28,1.44015e-28
276,0.998417,3.91213e-23,-3.08692e-31,1.24619e-28,1.32782e-28
277,0.99599,3.91298e-23,1.22779e-30,1.39087e-28,1.19312e-28
278,0.993435,3.91387e-23,3.2947e-30,1.517e-28,1.07273e-28
279,0.991821,3.91517e-23,5.31901e-30,1.64037e-28,9.82012e-29
280,0.992121,3.91621e-23,8.87253e-30,1.67229e-28,9.50602e-29
281,0.994807,3.91613e-23,1.48444e-29,1.63087e-28,9.83774e-29
282,0.999557,3.91496e-23,2.80799e-29,1.50795e-28,1.13271e-28
283,1.0052,3.91242e-23,5.16689e-29,1.34764e-28,1.40145e-28
284,1.00995,3.90783e-23,8.24798e-29,1.2042e-28,1.83101e-28
285,1.01192,3.90278e-23,1.10404e-28,1.10812e-28,2.42052e-28
286,1.00973,3.89946e-23,1.22794e-28,1.06303e-28,3.11643e-28
287,1.00303,3.90042e-23,9.82191e-29,1.01774e-28,3.80331e-28
288,0.992848,3.90814e-23,4.51422e-29,8.96889e-29,4.3429e-28
289,0.981468,3.92403e-23,6.06822e-31,6.98413e-29,4.59575e-28
290,0.971987,3.94641e-23,3.94965e-29,6.40708e-29,4.56826e-28
291,0.967544,3.96952e-23,2.57449e-28,1.04355e-28,4.50396e-28
292,0.970458,3.98375e-23,7.1957e-28,2.14901e-28,4.91401e-28
293,0.981481,3.97669e-23,1.43902e-27,3.72037e-28,6.2711e-28
294,0.999385,3.93669e-23,2.44452e-27,4.88676e-28,8.64878e-28
295,1.02102,3.85755e-23,3.81252e-27,4.6958e-28,1.13891e-27
296,1.04186,3.74411e-23,6.01396e-27,3.50607e-28,1.31114e-27
297,1.0569,3.61834e-23,1.00507e-26,4.75321e-28,1.25784e-27
298,1.06178,3.52042e-23,1.74167e-26,1.61265e-27,9.95967e-28
299,1.05381,3.50691e-23,3.04088e-26,4.82899e-27,7.90577e-28
300,1.03271,3.63838e-23,5.18473e-26,1.10718e-26,1.13963e-27
301,1.0009,3.96661e-23,8.64643e-26,2.07573e-26,2.56454e-27
302,0.963198,4.5111e-23,1.42904e-25,3.37189e-26,5.32723e-27
303,0.926078,5.23616e-23,2.373e-25,5.02135e-26,9.28263e-27
304,0.896533,6.03746e-23,3.99757e-25,7.3337e-26,1.43806e-26
305,0.880832,6.73759e-23,6.80649e-25,1.12142e-25,2.18215e-26
306,0.883356,7.10934e-23,1.16005e-24,1.85057e-25,3.58964e-26
307,0.905759,6.92485e-23,1.96204e-24,3.21559e-25,6.53823e-26
308,0.946581,6.03859e-23,3.27593e-24,5.62813e-25,1.23888e-25
309,1.00138,4.50288e-23,5.40349e-24,9.63664e-25,2.28695e-25
310,1.06337,2.70707e-23,8.83429e-24,1.60241e-24,3.98933e-25
311,1.12437,1.52869e-23,1.43786e-23,2.60666e-24,6.57665e-25
312,1.17605,2.484e-23,2.33722e-23,4.20132e-24,1.04199e-24
313,1.21108,7.87118e-23,3.79784e-23,6.78645e-24,1.62564e-24
314,1.22416,2.09124e-22,6.16442e-23,1.10401e-23,2.55605e-24
315,1.21272,4.59255e-22,9.97821e-23,1.80508e-23,4.10147e-24
316,1.17722,8.85926e-22,1.60855e-22,2.94943e-23,6.70611e-24
317,1.121,1.56475e-21,2.58052e-22,4.79042e-23,1.10518e-23
318,1.04978,2.59966e-21,4.12027e-22,7.71273e-23,1.81458e-23
319,0.970895,4.13987e-21,6.55139e-22,1.23121e-22,2.948e-23
320,0.892351,6.40929e-21,1.03804e-21,1.95298e-22,4.73306e-23
321,0.821859,9.75456e-21,1.63965e-21,3.08631e-22,7.53008e-23
322,0.765994,1.47213e-20,2.58222e-21,4.86846e-22,1.19199e-22
323,0.729555,2.21719e-20,4.05402e-21,7.67077e-22,1.8838e-22
324,0.715176,3.34645e-20,6.34341e-21,1.20666e-21,2.97638e-22
325,0.723228,5.07209e-20,9.89056e-21,1.89312e-21,4.69916e-22
326,0.751988,7.7225e-20,1.53652e-20,2.95936e-21,7.40225e-22
327,0.798022,1.1801e-19,2.37849e-20,4.60682e-21,1.16152e-21
328,0.856717,1.80725e-19,3.66915e-20,7.14121e-21,1.81388e-21
329,0.922879,2.76901e-19,5.64147e-20,1.10268e-20,2.81885e-21
330,0.991334,4.23818e-19,8.64633e-20,1.69682e-20,4.3617e-21
331,1.05744,6.47226e-19,1.32102e-19,2.60314e-20,6.72516e-21
332,1.11751,9.85338e-19,2.012e-19,3.98211e-20,1.03396e-20
333,1.16901,1.49465e-18,3.05478e-19,6.07409e-20,1.58563e-20
334,1.21072,2.25844e-18,4.62336e-19,9.23732e-20,2.42548e-20
335,1.24261,3.39912e-18,6.97521e-19,1.40037e-19,3.69988e-20
336,1.2657,5.09612e-18,1.04903e-18,2.11603e-19,5.62656e-20
337,1.28178,7.61179e-18,1.57276e-18,3.18698e-19,8.52841e-20
338,1.29307,1.13288e-17,2.35073e-18,4.78452e-19,1.28834e-19
339,1.30193,1.68034e-17,3.50291e-18,7.16044e-19,1.93977e-19
340,1.31051,2.48429e-17,5.20419e-18,1.06839e-18,2.91133e-19
341,1.32054,3.66144e-17,7.70886e-18,1.58942e-18,4.35631e-19
342,1.33314,5.38013e-17,1.13854e-17,2.3577e-18,6.4995e-19
343,1.3487,7.88246e-17,1.6766e-17,3.48722e-18,9.66943e-19
344,1.36691,1.15156e-16,2.46176e-17,5.14292e-18,1.43444e-18
345,1.38676,1.67759e-16,3.60416e-17,7.56266e-18,2.12186e-18
346,1.40671,2.4371e-16,5.26154e-17,1.10886e-17,3.12957e-18
347,1.42479,3.53071e-16,7.6592e-17,1.62113e-17,4.6024e-18
348,1.43884,5.10102e-16,1.1118e-16,2.36327e-17,6.74866e-18
349,1.44671,7.34964e-16,1.60936e-16,3.43541e-17,9.8673e-18
350,1.44635,1.05607e-15,2.32314e-16,4.97999e-17,1.43862e-17
351,1.43609,1.51337e-15,3.34428e-16,7.19908e-17,2.0916e-17
352,1.41467,2.16286e-15,4.80112e-16,1.03785e-16,3.03261e-17
353,1.38137,3.0828e-15,6.87392e-16,1.49214e-16,4.38499e-17
354,1.33604,4.38233e-15,9.81514e-16,2.13949e-16,6.3233e-17
355,1.27909,6.21318e-15,1.39774e-15,3.05943e-16,9.09384e-17
356,1.2115,8.78575e-15,1.9852e-15,4.36323e-16,1.30432e-16
357,1.13468,1.23911e-14,2.81216e-15,6.20613e-16,1.86576e-16
358,1.05046,1.74305e-14,3.97318e-15,8.80415e-16,2.66179e-16
359,0.960901,2.44564e-14,5.59901e-15,1.24571e-15,3.78743e-16
360,0.868265,3.42265e-14,7.86984e-15,1.758e-15,5.37499e-16
361,0.77484,4.77782e-14,1.10335e-14,2.47459e-15,7.60823e-16
362,0.682861,6.65278e-14,1.54297e-14,3.47439e-15,1.07417e-15
363,0.594409,9.24037e-14,2.15233e-14,4.86577e-15,1.5127e-15
364,0.511331,1.28026e-13,2.99485e-14,6.79723e-15,2.12487e-15
365,0.435178,1.76944e-13,4.15684e-14,9.47167e-15,2.97727e-15
366,0.367163,2.43955e-13,5.75549e-14,1.31656e-14,4.16121e-15
