t,T+R,N_0,N_1
3878,0.999284,6.0751e-19,1.25288e-20
3879,0.999284,6.07442e-19,1.25427e-20
3880,0.999284,6.07391e-19,1.25489e-20
3881,0.999284,6.0714e-19,1.25488e-20
3882,0.999284,6.07112e-19,1.25423e-20
3883,0.999284,6.06843e-19,1.25303e-20
3884,0.999284,6.0651e-19,1.25171e-20
3885,0.999284,6.0634e-19,1.2502e-20
3886,0.999284,6.06232e-19,1.24911e-20
3887,0.999284,6.06408e-19,1.24831e-20
3888,0.999284,6.06326e-19,1.24831e-20
3889,0.999284,6.06514e-19,1.24887e-20
3890,0.999284,6.06735e-19,1.24981e-20
3891,0.999284,6.07017e-19,1.25097e-20
3892,0.999284,6.07251e-19,1.25182e-20
3893,0.999284,6.07139e-19,1.25246e-20
3894,0.999284,6.0726e-19,1.25264e-20
3895,0.999284,6.07198e-19,1.25263e-20
3896,0.999284,6.07236e-19,1.25277e-20
3897,0.999284,6.07124e-19,1.25292e-20
3898,0.999284,6.06864e-19,1.25335e-20
3899,0.999284,6.06904e-19,1.2535e-20
3900,0.999284,6.06742e-19,1.25358e-20
3901,0.999284,6.06724e-19,1.25316e-20
3902,0.999284,6.06503e-19,1.25235e-20
3903,0.999284,6.06276e-19,1.25151e-20
3904,0.999284,6.06361e-19,1.25045e-20
3905,0.999284,6.06301e-19,1.24987e-20
3906,0.999284,6.06485e-19,1.24968e-20
3907,0.999284,6.06518e-19,1.24998e-20
3908,0.999284,6.06593e-19,1.2507e-20
3909,0.999284,6.06935e-19,1.2513e-20
3910,0.999284,6.06997e-19,1.25194e-20
3911,0.999284,6.07182e-19,1.25221e-20
3912,0.999284,6.0711e-19,1.25232e-20
3913,0.999284,6.06946e-19,1.25255e-20
3914,0.999284,6.07035e-19,1.2527e-20
3915,0.999284,6.06849e-19,1.25319e-20
3916,0.999284,6.06809e-19,1.25359e-20
3917,0.999284,6.0665e-19,1.25365e-20
3918,0.999284,6.06355e-19,1.2535e-20
3919,0.999284,6.06421e-19,1.25271e-20
3920,0.999284,6.0631e-19,1.25174e-20
3921,0.999284,6.06341e-19,1.2507e-20
3922,0.999284,6.06455e-19,1.24957e-20
3923,0.999284,6.0634e-19,1.24903e-20
3924,0.999284,6.06606e-19,1.24873e-20
3925,0.999284,6.0681e-19,1.24891e-20
3926,0.999284,6.06959e-19,1.24983e-20
3927,0.999284,6.07289e-19,1.25087e-20
3928,0.999284,6.07226e-19,1.25224e-20
3929,0.999284,6.07243e-19,1.25356e-20
3930,0.999284,6.07303e-19,1.25421e-20
3931,0.999284,6.07058e-19,1.2545e-20
3932,0.999284,6.07039e-19,1.254e-20
3933,0.999284,6.0686e-19,1.25307e-20
3934,0.999284,6.06563e-19,1.25219e-20
3935,0.999284,6.06655e-19,1.25119e-20
3936,0.999284,6.06611e-19,1.25073e-20
3937,0.999284,6.06679e-19,1.25077e-20
3938,0.999284,6.06965e-19,1.25086e-20
3939,0.999284,6.06896e-19,1.25138e-20
3940,0.999284,6.06962e-19,1.25186e-20
3941,0.999284,6.0711e-19,1.252e-20
3942,0.999284,6.06987e-19,1.25225e-20
3943,0.999284,6.07147e-19,1.25221e-20
3944,0.999284,6.07251e-19,1.25213e-20
3945,0.999284,6.07075e-19,1.25241e-20
3946,0.999284,6.07176e-19,1.2527e-20
3947,0.999284,6.07131e-19,1.25314e-20
3948,0.999284,6.06937e-19,1.25374e-20
3949,0.999284,6.07062e-19,1.25393e-20
3950,0.999284,6.06967e-19,1.25397e-20
3951,0.999284,6.06743e-19,1.25403e-20
3952,0.999284,6.06807e-19,1.25372e-20
3953,0.999284,6.06631e-19,1.25355e-20
3954,0.999284,6.06456e-19,1.25338e-20
3955,0.999284,6.0664e-19,1.25282e-20
3956,0.999284,6.06616e-19,1.25231e-20
3957,0.999284,6.06619e-19,1.25184e-20
3958,0.999284,6.06919e-19,1.25116e-20
3959,0.999284,6.06941e-19,1.25101e-20
3960,0.999284,6.06939e-19,1.2514e-20
3961,0.999284,6.07201e-19,1.25193e-20
3962,0.999284,6.0715e-19,1.25309e-20
3963,0.999284,6.07025e-19,1.25435e-20
3964,0.999284,6.0713e-19,1.25518e-20
3965,0.999284,6.06912e-19,1.25583e-20
3966,0.999284,6.06588e-19,1.25596e-20
3967,0.999284,6.06578e-19,1.25525e-20
3968,0.999284,6.06399e-19,1.25424e-20
3969,0.999284,6.06185e-19,1.25315e-20
3970,0.999284,6.06392e-19,1.25189e-20
3971,0.999284,6.06529e-19,1.25111e-20
3972,0.999284,6.06518e-19,1.25099e-20
3973,0.999284,6.06823e-19,1.25103e-20
3974,0.999284,6.07034e-19,1.25149e-20
3975,0.999284,6.06918e-19,1.25237e-20
3976,0.999284,6.07009e-19,1.25307e-20
3977,0.999284,6.07114e-19,1.25364e-20
3978,0.999284,6.06862e-19,1.25438e-20
3979,0.999284,6.06748e-19,1.25486e-20
3980,0.999284,6.06816e-19,1.255e-20
3981,0.999284,6.0657e-19,1.2552e-20
3982,0.999284,6.0635e-19,1.25506e-20
3983,0.999284,6.06452e-19,1.25439e-20
3984,0.999284,6.06393e-19,1.25367e-20
3985,0.999284,6.06216e-19,1.253e-20
3986,0.999284,6.06408e-19,1.25202e-20
3987,0.999284,6.06613e-19,1.2513e-20
3988,0.999284,6.06555e-19,1.25123e-20
3989,0.999284,6.06705e-19,1.2514e-20
3990,0.999284,6.0701e-19,1.25195e-20
3991,0.999284,6.06969e-19,1.25303e-20
3992,0.999284,6.06845e-19,1.25409e-20
3993,0.999284,6.06964e-19,1.25464e-20
3994,0.999284,6.06885e-19,1.25497e-20
3995,0.999284,6.06539e-19,1.25513e-20
3996,0.999284,6.06451e-19,1.25484e-20
3997,0.999284,6.06497e-19,1.25449e-20
3998,0.999284,6.06265e-19,1.25452e-20
3999,0.999284,6.06076e-19,1.25464e-20
4000,0.999284,6.06208e-19,1.25447e-20
4001,0.999284,6.06218e-19,1.25433e-20
4002,0.999284,6.06024e-19,1.25403e-20
4003,0.999284,6.06107e-19,1.25318e-20
4004,0.999284,6.06403e-19,1.25208e-20
4005,0.999284,6.06459e-19,1.25133e-20
4006,0.999284,6.06478e-19,1.25088e-20
4007,0.999284,6.0679e-19,1.25063e-20
4008,0.999284,6.07025e-19,1.25115e-20
4009,0.999284,6.06891e-19,1.25255e-20
4010,0.999284,6.0677e-19,1.25411e-20
4011,0.999284,6.0681e-19,1.25543e-20
4012,0.999284,6.06598e-19,1.25658e-20
4013,0.999284,6.06141e-19,1.25709e-20
4014,0.999284,6.05933e-19,1.25655e-20
4015,0.999284,6.05975e-19,1.25528e-20
4016,0.999284,6.05886e-19,1.25388e-20
4017,0.999284,6.05788e-19,1.25239e-20
4018,0.999284,6.0606e-19,1.25086e-20
4019,0.999284,6.0649e-19,1.24982e-20
4020,0.999284,6.06652e-19,1.24959e-20
4021,0.999284,6.06721e-19,1.24992e-20
4022,0.999284,6.06985e-19,1.25061e-20
4023,0.999284,6.07193e-19,1.25171e-20
4024,0.999284,6.07013e-19,1.25315e-20
4025,0.999284,6.06713e-19,1.25432e-20
4026,0.999284,6.06635e-19,1.2549e-20
4027,0.999284,6.06559e-19,1.25512e-20
4028,0.999284,6.06239e-19,1.25512e-20
4029,0.999284,6.0596e-19,1.25459e-20
4030,0.999284,6.06037e-19,1.2535e-20
4031,0.999284,6.06243e-19,1.2524e-20
4032,0.999284,6.06253e-19,1.25157e-20
4033,0.999284,6.06252e-19,1.2509e-20
4034,0.999284,6.06519e-19,1.25043e-20
4035,0.999284,6.06851e-19,1.25045e-20
4036,0.999284,6.06891e-19,1.25104e-20
4037,0.999284,6.06748e-19,1.25175e-20
4038,0.999284,6.06758e-19,1.25224e-20
4039,0.999284,6.06859e-19,1.25257e-20
4040,0.999284,6.0673e-19,1.25314e-20
4041,0.999284,6.06406e-19,1.25369e-20
4042,0.999284,6.06242e-19,1.254e-20
4043,0.999284,6.06309e-19,1.25413e-20
4044,0.999284,6.06313e-19,1.25425e-20
4045,0.999284,6.06129e-19,1.25414e-20
4046,0.999284,6.06033e-19,1.25349e-20
4047,0.999284,6.06246e-19,1.25234e-20
4048,0.999284,6.06552e-19,1.25119e-20
4049,0.999284,6.0667e-19,1.25028e-20
4050,0.999284,6.06695e-19,1.24959e-20
4051,0.999284,6.06881e-19,1.24919e-20
4052,0.999284,6.07179e-19,1.24926e-20
4053,0.999284,6.0728e-19,1.25007e-20
4054,0.999284,6.07083e-19,1.25129e-20
4055,0.999284,6.0684e-19,1.25248e-20
4056,0.999284,6.06762e-19,1.25329e-20
4057,0.999284,6.06726e-19,1.25388e-20
4058,0.999284,6.06513e-19,1.25427e-20
4059,0.999284,6.06199e-19,1.25439e-20
4060,0.999284,6.06067e-19,1.25407e-20
4061,0.999284,6.06212e-19,1.25355e-20
4062,0.999284,6.064e-19,1.2531e-20
4063,0.999284,6.06426e-19,1.25267e-20
4064,0.999284,6.06387e-19,1.2521e-20
4065,0.999284,6.06509e-19,1.25131e-20
4066,0.999284,6.06792e-19,1.25066e-20
4067,0.999284,6.06996e-19,1.25048e-20
4068,0.999284,6.06949e-19,1.25074e-20
4069,0.999284,6.06767e-19,1.25138e-20
4070,0.999284,6.06661e-19,1.25228e-20
4071,0.999284,6.06652e-19,1.25343e-20
4072,0.999284,6.06554e-19,1.25475e-20
4073,0.999284,6.06263e-19,1.25588e-20
4074,0.999284,6.05929e-19,1.25638e-20
4075,0.999284,6.05794e-19,1.25598e-20
4076,0.999284,6.05919e-19,1.25492e-20
4077,0.999284,6.06112e-19,1.25371e-20
4078,0.999284,6.06209e-19,1.25269e-20
4079,0.999284,6.06233e-19,1.25203e-20
4080,0.999284,6.06328e-19,1.25174e-20
4081,0.999284,6.06541e-19,1.25187e-20
4082,0.999284,6.06725e-19,1.2524e-20
4083,0.999284,6.06698e-19,1.25313e-20
4084,0.999284,6.06461e-19,1.25378e-20
4085,0.999284,6.0619e-19,1.25425e-20
4086,0.999284,6.0606e-19,1.25459e-20
4087,0.999284,6.06054e-19,1.25498e-20
4088,0.999284,6.06025e-19,1.25551e-20
4089,0.999284,6.05864e-19,1.25603e-20
4090,0.999284,6.05653e-19,1.25636e-20
4091,0.999284,6.05563e-19,1.25627e-20
4092,0.999284,6.0568e-19,1.25583e-20
4093,0.999284,6.05926e-19,1.25515e-20
4094,0.999284,6.06132e-19,1.25437e-20
4095,0.999284,6.06217e-19,1.25349e-20
4096,0.999284,6.06237e-19,1.25265e-20
4097,0.999284,6.06309e-19,1.25204e-20
4098,0.999284,6.06455e-19,1.2519e-20
4099,0.999284,6.06577e-19,1.2524e-20
4100,0.999284,6.0654e-19,1.25336e-20
4101,0.999284,6.06316e-19,1.25458e-20
4102,0.999284,6.06027e-19,1.25557e-20
4103,0.999284,6.05846e-19,1.2561e-20
4104,0.999284,6.05855e-19,1.25611e-20
4105,0.999284,6.06009e-19,1.25559e-20
4106,0.999284,6.06195e-19,1.25461e-20
4107,0.999284,6.06322e-19,1.25338e-20
4108,0.999284,6.06397e-19,1.2522e-20
4109,0.999284,6.06489e-19,1.25117e-20
4110,0.999284,6.06634e-19,1.25074e-20
4111,0.999284,6.06796e-19,1.25098e-20
4112,0.999284,6.06866e-19,1.25173e-20
4113,0.999284,6.06774e-19,1.25271e-20
4114,0.999284,6.06544e-19,1.25361e-20
4115,0.999284,6.06271e-19,1.25419e-20
4116,0.999284,6.06083e-19,1.25447e-20
4117,0.999284,6.06047e-19,1.25451e-20
4118,0.999284,6.06128e-19,1.25443e-20
4119,0.999284,6.06235e-19,1.25431e-20
4120,0.999284,6.06297e-19,1.25404e-20
4121,0.999284,6.06305e-19,1.25359e-20
4122,0.999284,6.06313e-19,1.25292e-20
4123,0.999284,6.06373e-19,1.25227e-20
4124,0.999284,6.0651e-19,1.25184e-20
4125,0.999284,6.06673e-19,1.25178e-20
4126,0.999284,6.06782e-19,1.25201e-20
4127,0.999284,6.06777e-19,1.2524e-20
4128,0.999284,6.06652e-19,1.25279e-20
4129,0.999284,6.06469e-19,1.25305e-20
4130,0.999284,6.06298e-19,1.25318e-20
4131,0.999284,6.06199e-19,1.25323e-20
4132,0.999284,6.06178e-19,1.25332e-20
4133,0.999284,6.06201e-19,1.25354e-20
4134,0.999284,6.06218e-19,1.25382e-20
4135,0.999284,6.06204e-19,1.25411e-20
4136,0.999284,6.06173e-19,1.25423e-20
4137,0.999284,6.06156e-19,1.25409e-20
4138,0.999284,6.06193e-19,1.25365e-20
4139,0.999284,6.06287e-19,1.25299e-20
4140,0.999284,6.06416e-19,1.25234e-20
4141,0.999284,6.0652e-19,1.25191e-20
4142,0.999284,6.06552e-19,1.25193e-20
4143,0.999284,6.06475e-19,1.25234e-20
4144,0.999284,6.06302e-19,1.25311e-20
4145,0.999284,6.06082e-19,1.25398e-20
4146,0.999284,6.0588e-19,1.25485e-20
4147,0.999284,6.05748e-19,1.25552e-20
4148,0.999284,6.05729e-19,1.25593e-20
4149,0.999284,6.05832e-19,1.25599e-20
4150,0.999284,6.06011e-19,1.25564e-20
4151,0.999284,6.06227e-19,1.25484e-20
4152,0.999284,6.06418e-19,1.25375e-20
4153,0.999284,6.0655e-19,1.25256e-20
4154,0.999284,6.06603e-19,1.25153e-20
4155,0.999284,6.06576e-19,1.25107e-20
4156,0.999284,6.06485e-19,1.25126e-20
4157,0.999284,6.06351e-19,1.2521e-20
4158,0.999284,6.06208e-19,1.25335e-20
4159,0.999284,6.06075e-19,1.25458e-20
4160,0.999284,6.05989e-19,1.25557e-20
4161,0.999284,6.05958e-19,1.25603e-20
4162,0.999284,6.05991e-19,1.25595e-20
4163,0.999284,6.06081e-19,1.2554e-20
4164,0.999284,6.06198e-19,1.25453e-20
4165,0.999284,6.06328e-19,1.2535e-20
4166,0.999284,6.06461e-19,1.25261e-20
4167,0.999284,6.06583e-19,1.25195e-20
4168,0.999284,6.06669e-19,1.25165e-20
4169,0.999284,6.06712e-19,1.25159e-20
4170,0.999284,6.06698e-19,1.25177e-20
4171,0.999284,6.06625e-19,1.25199e-20
4172,0.999284,6.065e-19,1.25222e-20
4173,0.999284,6.06347e-19,1.25251e-20
4174,0.999284,6.06185e-19,1.25288e-20
4175,0.999284,6.06043e-19,1.25335e-20
4176,0.999284,6.05931e-19,1.25386e-20
4177,0.999284,6.05865e-19,1.25425e-20
4178,0.999284,6.05856e-19,1.25443e-20
4179,0.999284,6.05907e-19,1.25432e-20
4180,0.999284,6.06012e-19,1.25386e-20
4181,0.999284,6.06144e-19,1.25317e-20
4182,0.999284,6.06267e-19,1.25238e-20
4183,0.999284,6.06347e-19,1.25175e-20
4184,0.999284,6.06339e-19,1.25147e-20
4185,0.999284,6.06237e-19,1.25177e-20
4186,0.999284,6.06067e-19,1.25272e-20
4187,0.999284,6.05862e-19,1.25409e-20
4188,0.999284,6.05679e-19,1.25556e-20
4189,0.999284,6.05563e-19,1.25665e-20
4190,0.999284,6.05548e-19,1.257e-20
4191,0.999284,6.0564e-19,1.25643e-20
4192,0.999284,6.05813e-19,1.25516e-20
4193,0.999284,6.06012e-19,1.25355e-20
4194,0.999284,6.06177e-19,1.25203e-20
4195,0.999284,6.06257e-19,1.25104e-20
4196,0.999284,6.06228e-19,1.25072e-20
4197,0.999284,6.06096e-19,1.25117e-20
4198,0.999284,6.05901e-19,1.25222e-20
4199,0.999284,6.0569e-19,1.2536e-20
4200,0.999284,6.05508e-19,1.25502e-20
4201,0.999284,6.05399e-19,1.25618e-20
4202,0.999284,6.05385e-19,1.25694e-20
4203,0.999284,6.05461e-19,1.25712e-20
4204,0.999284,6.05615e-19,1.25686e-20
4205,0.999284,6.05829e-19,1.25624e-20
4206,0.999284,6.06059e-19,1.25529e-20
4207,0.999284,6.06272e-19,1.25426e-20
4208,0.999284,6.06431e-19,1.25326e-20
4209,0.999284,6.06504e-19,1.25242e-20
4210,0.999284,6.06491e-19,1.25186e-20
4211,0.999284,6.06392e-19,1.25169e-20
4212,0.999284,6.06239e-19,1.25197e-20
4213,0.999284,6.0606e-19,1.25262e-20
4214,0.999284,6.05892e-19,1.2534e-20
4215,0.999284,6.05769e-19,1.25415e-20
4216,0.999284,6.05712e-19,1.25469e-20
4217,0.999284,6.05733e-19,1.2549e-20
4218,0.999284,6.05832e-19,1.25487e-20
4219,0.999284,6.0599e-19,1.25466e-20
4220,0.999284,6.0618e-19,1.25424e-20
4221,0.999284,6.06366e-19,1.25364e-20
4222,0.999284,6.06508e-19,1.25292e-20
4223,0.999284,6.06582e-19,1.25218e-20
4224,0.999284,6.06575e-19,1.25156e-20
4225,0.999284,6.06482e-19,1.25119e-20
4226,0.999284,6.06322e-19,1.25122e-20
4227,0.999284,6.06118e-19,1.25171e-20
4228,0.999284,6.05908e-19,1.25261e-20
4229,0.999284,6.05738e-19,1.25369e-20
4230,0.999284,6.05641e-19,1.25471e-20
4231,0.999284,6.05642e-19,1.25546e-20
4232,0.999284,6.05726e-19,1.25578e-20
4233,0.999284,6.05872e-19,1.2556e-20
4234,0.999284,6.06027e-19,1.25494e-20
4235,0.999284,6.06153e-19,1.25408e-20
4236,0.999284,6.06218e-19,1.25322e-20
4237,0.999284,6.06201e-19,1.25265e-20
4238,0.999284,6.061e-19,1.2525e-20
4239,0.999284,6.05942e-19,1.25281e-20
4240,0.999284,6.05759e-19,1.25345e-20
4241,0.999284,6.05591e-19,1.25438e-20
4242,0.999284,6.05477e-19,1.25534e-20
4243,0.999284,6.05446e-19,1.25629e-20
4244,0.999284,6.05512e-19,1.25712e-20
4245,0.999284,6.05664e-19,1.25755e-20
4246,0.999284,6.0587e-19,1.25749e-20
4247,0.999284,6.06088e-19,1.25676e-20
4248,0.999284,6.06262e-19,1.25563e-20
4249,0.999284,6.06357e-19,1.25423e-20
4250,0.999284,6.06355e-19,1.25298e-20
4251,0.999284,6.0625e-19,1.25227e-20
4252,0.999284,6.0606e-19,1.25226e-20
4253,0.999284,6.05823e-19,1.25303e-20
4254,0.999284,6.05593e-19,1.25431e-20
4255,0.999284,6.05432e-19,1.25581e-20
4256,0.999284,6.05389e-19,1.25717e-20
4257,0.999284,6.05479e-19,1.25805e-20
4258,0.999284,6.05678e-19,1.25833e-20
4259,0.999284,6.05939e-19,1.25797e-20
4260,0.999284,6.06213e-19,1.25719e-20
4261,0.999284,6.06442e-19,1.25624e-20
4262,0.999284,6.06603e-19,1.25541e-20
4263,0.999284,6.0667e-19,1.25486e-20
4264,0.999284,6.06641e-19,1.25454e-20
4265,0.999284,6.06531e-19,1.25434e-20
4266,0.999284,6.06365e-19,1.25409e-20
4267,0.999284,6.06182e-19,1.25371e-20
4268,0.999284,6.06008e-19,1.25341e-20
4269,0.999284,6.05873e-19,1.25335e-20
4270,0.999284,6.05784e-19,1.25376e-20
4271,0.999284,6.05748e-19,1.25449e-20
4272,0.999284,6.05769e-19,1.25548e-20
4273,0.999284,6.05858e-19,1.25641e-20
4274,0.999284,6.06001e-19,1.25694e-20
4275,0.999284,6.06158e-19,1.25685e-20
4276,0.999284,6.06296e-19,1.25618e-20
4277,0.999284,6.06369e-19,1.25507e-20
4278,0.999284,6.06358e-19,1.25385e-20
4279,0.999284,6.06267e-19,1.25298e-20
4280,0.999284,6.06122e-19,1.25276e-20
4281,0.999284,6.05966e-19,1.25335e-20
4282,0.999284,6.05856e-19,1.25459e-20
4283,0.999284,6.05842e-19,1.25614e-20
4284,0.999284,6.05959e-19,1.2575e-20
4285,0.999284,6.06185e-19,1.25819e-20
4286,0.999284,6.06471e-19,1.25803e-20
4287,0.999284,6.06745e-19,1.2571e-20
4288,0.999284,6.06935e-19,1.25566e-20
4289,0.999284,6.07015e-19,1.25408e-20
4290,0.999284,6.06957e-19,1.25267e-20
4291,0.999284,6.0677e-19,1.25162e-20
4292,0.999284,6.06494e-19,1.25111e-20
4293,0.999284,6.06201e-19,1.25121e-20
4294,0.999284,6.05967e-19,1.2518e-20
4295,0.999284,6.05834e-19,1.25282e-20
4296,0.999284,6.05822e-19,1.25403e-20
4297,0.999284,6.05917e-19,1.25509e-20
4298,0.999284,6.06099e-19,1.25571e-20
4299,0.999284,6.06324e-19,1.25581e-20
4300,0.999284,6.06545e-19,1.25528e-20
4301,0.999284,6.06683e-19,1.2542e-20
4302,0.999284,6.06699e-19,1.25281e-20
4303,0.999284,6.06589e-19,1.2513e-20
4304,0.999284,6.06375e-19,1.25005e-20
4305,0.999284,6.06089e-19,1.24934e-20
4306,0.999284,6.0577e-19,1.24935e-20
4307,0.999284,6.05491e-19,1.25017e-20
4308,0.999284,6.05323e-19,1.25161e-20
4309,0.999284,6.05301e-19,1.25331e-20
4310,0.999284,6.0542e-19,1.25491e-20
4311,0.999284,6.05627e-19,1.256e-20
4312,0.999284,6.05894e-19,1.25645e-20
4313,0.999284,6.06178e-19,1.25621e-20
4314,0.999284,6.06412e-19,1.25549e-20
4315,0.999284,6.06537e-19,1.25449e-20
4316,0.999284,6.06529e-19,1.25344e-20
4317,0.999284,6.06416e-19,1.25259e-20
4318,0.999284,6.06245e-19,1.25208e-20
4319,0.999284,6.06047e-19,1.25197e-20
4320,0.999284,6.0586e-19,1.25227e-20
4321,0.999284,6.05732e-19,1.25286e-20
4322,0.999284,6.05712e-19,1.25368e-20
4323,0.999284,6.05792e-19,1.25459e-20
4324,0.999284,6.05931e-19,1.25538e-20
4325,0.999284,6.06095e-19,1.25597e-20
4326,0.999284,6.06279e-19,1.25624e-20
4327,0.999284,6.06441e-19,1.2561e-20
4328,0.999284,6.06512e-19,1.25544e-20
4329,0.999284,6.0647e-19,1.25432e-20
4330,0.999284,6.06343e-19,1.2529e-20
4331,0.999284,6.06163e-19,1.25152e-20
4332,0.999284,6.05946e-19,1.25064e-20
4333,0.999284,6.05728e-19,1.25049e-20
4334,0.999284,6.05573e-19,1.25112e-20
4335,0.999284,6.05541e-19,1.25246e-20
4336,0.999284,6.05607e-19,1.25399e-20
4337,0.999284,6.05728e-19,1.25534e-20
4338,0.999284,6.05881e-19,1.25603e-20
4339,0.999284,6.06045e-19,1.25583e-20
4340,0.999284,6.0615e-19,1.25483e-20
4341,0.999284,6.06131e-19,1.2532e-20
4342,0.999284,6.06003e-19,1.25145e-20
4343,0.999284,6.0584e-19,1.25002e-20
4344,0.999284,6.05663e-19,1.24951e-20
4345,0.999284,6.05499e-19,1.25015e-20
4346,0.999284,6.05422e-19,1.25186e-20
4347,0.999284,6.05503e-19,1.25407e-20
4348,0.999284,6.05711e-19,1.25627e-20
4349,0.999284,6.05978e-19,1.25771e-20
4350,0.999284,6.06256e-19,1.25794e-20
4351,0.999284,6.06513e-19,1.25702e-20
4352,0.999284,6.06668e-19,1.25526e-20
4353,0.999284,6.06656e-19,1.2533e-20
4354,0.999284,6.0651e-19,1.25171e-20
4355,0.999284,6.06318e-19,1.25096e-20
4356,0.999284,6.06107e-19,1.25114e-20
4357,0.999284,6.05905e-19,1.25206e-20
4358,0.999284,6.05787e-19,1.25328e-20
4359,0.999284,6.05803e-19,1.2543e-20
4360,0.999284,6.05882e-19,1.25469e-20
4361,0.999284,6.05961e-19,1.25435e-20
4362,0.999284,6.06047e-19,1.25353e-20
4363,0.999284,6.06135e-19,1.25255e-20
4364,0.999284,6.06144e-19,1.25184e-20
4365,0.999284,6.06071e-19,1.25166e-20
4366,0.999284,6.05996e-19,1.25192e-20
4367,0.999284,6.05929e-19,1.25228e-20
4368,0.999284,6.0583e-19,1.25254e-20
4369,0.999284,6.05726e-19,1.25236e-20
4370,0.999284,6.05677e-19,1.25184e-20
4371,0.999284,6.05653e-19,1.25122e-20
4372,0.999284,6.05603e-19,1.25084e-20
4373,0.999284,6.05589e-19,1.25088e-20
4374,0.999284,6.05662e-19,1.25151e-20
4375,0.999284,6.0576e-19,1.25253e-20
4376,0.999284,6.05867e-19,1.25366e-20
4377,0.999284,6.06035e-19,1.25456e-20
4378,0.999284,6.06222e-19,1.25498e-20
4379,0.999284,6.06322e-19,1.25483e-20
4380,0.999284,6.06336e-19,1.25417e-20
4381,0.999284,6.06317e-19,1.25328e-20
4382,0.999284,6.06218e-19,1.25243e-20
4383,0.999284,6.06035e-19,1.25189e-20
4384,0.999284,6.05887e-19,1.25173e-20
4385,0.999284,6.05832e-19,1.25195e-20
4386,0.999284,6.05811e-19,1.25242e-20
4387,0.999284,6.05857e-19,1.25293e-20
4388,0.999284,6.06029e-19,1.2535e-20
4389,0.999284,6.06213e-19,1.25401e-20
4390,0.999284,6.06319e-19,1.25443e-20
4391,0.999284,6.06407e-19,1.25467e-20
4392,0.999284,6.06469e-19,1.25459e-20
4393,0.999284,6.06414e-19,1.25417e-20
4394,0.999284,6.06302e-19,1.25348e-20
4395,0.999284,6.06241e-19,1.2528e-20
4396,0.999284,6.06178e-19,1.25242e-20
4397,0.999284,6.06104e-19,1.25256e-20
4398,0.999284,6.0614e-19,1.25317e-20
4399,0.999284,6.06259e-19,1.25413e-20
4400,0.999284,6.06351e-19,1.25508e-20
4401,0.999284,6.0647e-19,1.25579e-20
4402,0.999284,6.06631e-19,1.25594e-20
4403,0.999284,6.06685e-19,1.25556e-20
4404,0.999284,6.06629e-19,1.25476e-20
4405,0.999284,6.06578e-19,1.25385e-20
4406,0.999284,6.06479e-19,1.25313e-20
4407,0.999284,6.06321e-19,1.25291e-20
4408,0.999284,6.06281e-19,1.25322e-20
4409,0.999284,6.06359e-19,1.25399e-20
4410,0.999284,6.06436e-19,1.25498e-20
4411,0.999284,6.0659e-19,1.25588e-20
4412,0.999284,6.06835e-19,1.25653e-20
4413,0.999284,6.06993e-19,1.25681e-20
4414,0.999284,6.07075e-19,1.25679e-20
4415,0.999284,6.07172e-19,1.25664e-20
4416,0.999284,6.07135e-19,1.25643e-20
4417,0.999284,6.06953e-19,1.25608e-20
4418,0.999284,6.06797e-19,1.25556e-20
4419,0.999284,6.06601e-19,1.25487e-20
4420,0.999284,6.06346e-19,1.25403e-20
4421,0.999284,6.06213e-19,1.25332e-20
4422,0.999284,6.06188e-19,1.25285e-20
4423,0.999284,6.06146e-19,1.25292e-20
4424,0.999284,6.06226e-19,1.25346e-20
4425,0.999284,6.06397e-19,1.25431e-20
4426,0.999284,6.06477e-19,1.25518e-20
4427,0.999284,6.06557e-19,1.25582e-20
4428,0.999284,6.06648e-19,1.25599e-20
4429,0.999284,6.06565e-19,1.25551e-20
4430,0.999284,6.06405e-19,1.25459e-20
4431,0.999284,6.06288e-19,1.25338e-20
4432,0.999284,6.0608e-19,1.25223e-20
4433,0.999284,6.05917e-19,1.25147e-20
4434,0.999284,6.05954e-19,1.25136e-20
4435,0.999284,6.06012e-19,1.25199e-20
4436,0.999284,6.06133e-19,1.25315e-20
4437,0.999284,6.0641e-19,1.25455e-20
4438,0.999284,6.06619e-19,1.25582e-20
4439,0.999284,6.06734e-19,1.25666e-20
4440,0.999284,6.06873e-19,1.25692e-20
4441,0.999284,6.06817e-19,1.25644e-20
4442,0.999284,6.06602e-19,1.25538e-20
4443,0.999284,6.06438e-19,1.25403e-20
4444,0.999284,6.06187e-19,1.25263e-20
4445,0.999284,6.05938e-19,1.25163e-20
4446,0.999284,6.05893e-19,1.25131e-20
4447,0.999284,6.05866e-19,1.25171e-20
4448,0.999284,6.0587e-19,1.25257e-20
4449,0.999284,6.06051e-19,1.25362e-20
4450,0.999284,6.0616e-19,1.25439e-20
4451,0.999284,6.06193e-19,1.25464e-20
4452,0.999284,6.0628e-19,1.2543e-20
4453,0.999284,6.06179e-19,1.2535e-20
4454,0.999284,6.05995e-19,1.25253e-20
4455,0.999284,6.05911e-19,1.25174e-20
4456,0.999284,6.0573e-19,1.25125e-20
4457,0.999284,6.05594e-19,1.25106e-20
4458,0.999284,6.05632e-19,1.25116e-20
4459,0.999284,6.05602e-19,1.25143e-20
4460,0.999284,6.05664e-19,1.25173e-20
