t,Norm_0,AvgX_0
2975,1,142.951
2976,1,143
2977,1,143.049
2978,1,143.098
2979,1,143.146
2980,1,143.195
2981,1,143.244
2982,1,143.293
2983,1,143.341
2984,1,143.39
2985,1,143.439
2986,1,143.488
2987,1,143.536
2988,1,143.585
2989,1,143.634
2990,1,143.683
2991,1,143.731
2992,1,143.78
2993,1,143.829
2994,1,143.878
2995,1,143.927
2996,1,143.975
2997,1,144.024
2998,1,144.073
2999,1,144.122
3000,1,144.17
3001,1,144.219
3002,1,144.268
3003,1,144.317
3004,1,144.365
3005,1,144.414
3006,1,144.463
3007,1,144.512
3008,1,144.561
3009,1,144.609
3010,1,144.658
3011,1,144.707
3012,1,144.756
3013,1,144.804
3014,1,144.853
3015,1,144.902
3016,1,144.951
3017,1,144.999
3018,1,145.048
3019,1,145.097
3020,1,145.146
3021,1,145.194
3022,1,145.243
3023,1,145.292
3024,1,145.341
3025,1,145.39
3026,1,145.438
3027,1,145.487
3028,1,145.536
3029,1,145.585
3030,1,145.633
3031,1,145.682
3032,1,145.731
3033,1,145.78
3034,1,145.828
3035,1,145.877
3036,1,145.926
3037,1,145.975
3038,1,146.024
3039,1,146.072
3040,1,146.121
3041,1,146.17
3042,1,146.219
3043,1,146.267
3044,1,146.316
3045,1,146.365
3046,1,146.414
3047,1,146.462
3048,1,146.511
3049,1,146.56
3050,1,146.609
3051,1,146.658
3052,1,146.706
3053,1,146.755
3054,1,146.804
3055,1,146.853
3056,1,146.901
3057,1,146.95
3058,1,146.999
3059,1,147.048
3060,1,147.096
3061,1,147.145
3062,1,147.194
3063,1,147.243
3064,1,147.291
3065,1,147.34
3066,1,147.389
3067,1,147.438
3068,1,147.487
3069,1,147.535
3070,1,147.584
3071,1,147.633
3072,1,147.682
3073,1,147.73
3074,1,147.779
3075,1,147.828
3076,1,147.877
3077,1,147.925
3078,1,147.974
3079,1,148.023
3080,1,148.072
3081,1,148.121
3082,1,148.169
3083,1,148.218
3084,1,148.267
3085,1,148.316
3086,1,148.364
3087,1,148.413
3088,1,148.462
3089,1,148.511
3090,1,148.559
3091,1,148.608
3092,1,148.657
3093,1,148.706
3094,1,148.754
3095,1,148.803
3096,1,148.852
3097,1,148.901
3098,1,148.95
3099,1,148.998
3100,1,149.047
3101,1,149.096
3102,1,149.145
3103,1,149.193
3104,1,149.242
3105,1,149.291
3106,1,149.34
3107,1,149.388
3108,1,149.437
3109,1,149.486
3110,1,149.535
3111,1,149.584
3112,1,149.632
3113,1,149.681
3114,1,149.73
3115,1,149.779
3116,1,149.827
3117,1,149.876
3118,1,149.925
3119,1,149.974
3120,1,150.022
3121,1,150.071
3122,1,150.12
3123,1,150.169
3124,1,150.217
3125,1,150.266
3126,1,150.315
3127,1,150.364
3128,1,150.413
3129,1,150.461
3130,1,150.51
3131,1,150.559
3132,1,150.608
3133,1,150.656
3134,1,150.705
3135,1,150.754
3136,1,150.803
3137,1,150.851
3138,1,150.9
3139,1,150.949
3140,1,150.998
3141,1,151.047
3142,1,151.095
3143,1,151.144
3144,1,151.193
3145,1,151.242
3146,1,151.29
3147,1,151.339
3148,1,151.388
3149,1,151.437
3150,1,151.485
3151,1,151.534
3152,1,151.583
3153,1,151.632
3154,1,151.68
3155,1,151.729
3156,1,151.778
3157,1,151.827
3158,1,151.876
3159,1,151.924
3160,1,151.973
3161,1,152.022
3162,1,152.071
3163,1,152.119
3164,1,152.168
3165,1,152.217
3166,1,152.266
3167,1,152.314
3168,1,152.363
3169,1,152.412
3170,1,152.461
3171,1,152.51
3172,1,152.558
3173,1,152.607
3174,1,152.656
3175,1,152.705
3176,1,152.753
3177,1,152.802
3178,1,152.851
3179,1,152.9
3180,1,152.948
3181,1,152.997
3182,1,153.046
3183,1,153.095
3184,1,153.144
3185,1,153.192
3186,1,153.241
3187,1,153.29
3188,1,153.339
3189,1,153.387
3190,1,153.436
3191,1,153.485
3192,1,153.534
3193,1,153.582
3194,1,153.631
3195,1,153.68
3196,1,153.729
3197,1,153.777
3198,1,153.826
3199,1,153.875
3200,1,153.924
3201,1,153.973
3202,1,154.021
3203,1,154.07
3204,1,154.119
3205,1,154.168
3206,1,154.216
3207,1,154.265
3208,1,154.314
3209,1,154.363
3210,1,154.411
3211,1,154.46
3212,1,154.509
3213,1,154.558
3214,1,154.607
3215,1,154.655
3216,1,154.704
3217,1,154.753
3218,1,154.802
3219,1,154.85
3220,1,154.899
3221,1,154.948
3222,1,154.997
3223,1,155.045
3224,1,155.094
3225,1,155.143
3226,1,155.192
3227,1,155.24
3228,1,155.289
3229,1,155.338
3230,1,155.387
3231,1,155.436
3232,1,155.484
3233,1,155.533
3234,1,155.582
3235,1,155.631
3236,1,155.679
3237,1,155.728
3238,1,155.777
3239,1,155.826
3240,1,155.874
3241,1,155.923
3242,1,155.972
3243,1,156.021
3244,1,156.07
3245,1,156.118
3246,1,156.167
3247,1,156.216
3248,1,156.265
3249,1,156.313
3250,1,156.362
3251,1,156.411
3252,1,156.46
3253,1,156.508
3254,1,156.557
3255,1,156.606
3256,1,156.655
3257,1,156.703
3258,1,156.752
3259,1,156.801
3260,1,156.85
3261,1,156.899
3262,1,156.947
3263,1,156.996
3264,1,157.045
3265,1,157.094
3266,1,157.142
3267,1,157.191
3268,1,157.24
3269,1,157.289
3270,1,157.337
3271,1,157.386
3272,1,157.435
3273,1,157.484
3274,1,157.533
3275,1,157.581
3276,1,157.63
3277,1,157.679
3278,1,157.728
3279,1,157.776
3280,1,157.825
3281,1,157.874
3282,1,157.923
3283,1,157.971
3284,1,158.02
3285,1,158.069
3286,1,158.118
3287,1,158.166
3288,1,158.215
3289,1,158.264
3290,1,158.313
3291,1,158.362
3292,1,158.41
3293,1,158.459
3294,1,158.508
3295,1,158.557
3296,1,158.605
3297,1,158.654
3298,1,158.703
3299,1,158.752
3300,1,158.8
3301,1,158.849
3302,1,158.898
3303,1,158.947
3304,1,158.996
3305,1,159.044
3306,1,159.093
3307,1,159.142
3308,1,159.191
3309,1,159.239
3310,1,159.288
3311,1,159.337
3312,1,159.386
3313,1,159.434
3314,1,159.483
3315,1,159.532
3316,1,159.581
3317,1,159.63
3318,1,159.678
3319,1,159.727
3320,1,159.776
3321,1,159.825
3322,1,159.873
3323,1,159.922
3324,1,159.971
3325,1,160.02
3326,1,160.068
3327,1,160.117
3328,1,160.166
3329,1,160.215
3330,1,160.263
3331,1,160.312
3332,1,160.361
3333,1,160.41
3334,1,160.459
3335,1,160.507
3336,1,160.556
3337,1,160.605
3338,1,160.654
3339,1,160.702
3340,1,160.751
3341,1,160.8
3342,1,160.849
3343,1,160.897
3344,1,160.946
3345,1,160.995
3346,1,161.044
3347,1,161.093
3348,1,161.141
3349,1,161.19
3350,1,161.239
3351,1,161.288
3352,1,161.336
3353,1,161.385
3354,1,161.434
3355,1,161.483
3356,1,161.531
3357,1,161.58
3358,1,161.629
3359,1,161.678
3360,1,161.726
3361,1,161.775
3362,1,161.824
3363,1,161.873
3364,1,161.922
3365,1,161.97
3366,1,162.019
3367,1,162.068
3368,1,162.117
3369,1,162.165
3370,1,162.214
3371,1,162.263
3372,1,162.312
3373,1,162.36
3374,1,162.409
3375,1,162.458
3376,1,162.507
3377,1,162.556
3378,1,162.604
3379,1,162.653
3380,1,162.702
3381,1,162.751
3382,1,162.799
3383,1,162.848
3384,1,162.897
3385,1,162.946
3386,1,162.994
3387,1,163.043
3388,1,163.092
3389,1,163.141
3390,1,163.189
3391,1,163.238
3392,1,163.287
3393,1,163.336
3394,1,163.385
3395,1,163.433
3396,1,163.482
3397,1,163.531
3398,1,163.58
3399,1,163.628
3400,1,163.677
3401,1,163.726
3402,1,163.775
3403,1,163.823
3404,1,163.872
3405,1,163.921
3406,1,163.97
3407,1,164.019
3408,1,164.067
3409,1,164.116
3410,1,164.165
3411,1,164.214
3412,1,164.262
3413,1,164.311
3414,1,164.36
3415,1,164.409
3416,1,164.457
3417,1,164.506
3418,1,164.555
3419,1,164.604
3420,1,164.652
3421,1,164.701
3422,1,164.75
3423,1,164.799
3424,1,164.848
3425,1,164.896
3426,1,164.945
3427,1,164.994
3428,1,165.043
3429,1,165.091
3430,1,165.14
3431,1,165.189
3432,1,165.238
3433,1,165.286
3434,1,165.335
3435,1,165.384
3436,1,165.433
3437,1,165.482
3438,1,165.53
3439,1,165.579
3440,1,165.628
3441,1,165.677
3442,1,165.725
3443,1,165.774
3444,1,165.823
3445,1,165.872
3446,1,165.92
3447,1,165.969
3448,1,166.018
3449,1,166.067
3450,1,166.116
3451,1,166.164
3452,1,166.213
3453,1,166.262
3454,1,166.311
3455,1,166.359
3456,1,166.408
3457,1,166.457
3458,1,166.506
3459,1,166.554
3460,1,166.603
3461,1,166.652
3462,1,166.701
3463,1,166.749
3464,1,166.798
3465,1,166.847
3466,1,166.896
3467,1,166.945
3468,1,166.993
3469,1,167.042
3470,1,167.091
3471,1,167.14
3472,1,167.188
3473,1,167.237
3474,1,167.286
3475,1,167.335
3476,1,167.383
3477,1,167.432
3478,1,167.481
3479,1,167.53
3480,1,167.579
3481,1,167.627
3482,1,167.676
3483,1,167.725
3484,1,167.774
3485,1,167.822
3486,1,167.871
3487,1,167.92
3488,1,167.969
3489,1,168.017
3490,1,168.066
3491,1,168.115
3492,1,168.164
3493,1,168.212
3494,1,168.261
3495,1,168.31
3496,1,168.359
3497,1,168.408
3498,1,168.456
3499,1,168.505
3500,1,168.554
3501,1,168.603
3502,1,168.651
3503,1,168.7
3504,1,168.749
3505,1,168.798
3506,1,168.846
3507,1,168.895
3508,1,168.944
3509,1,168.993
3510,1,169.042
3511,1,169.09
3512,1,169.139
3513,1,169.188
3514,1,169.237
3515,1,169.285
3516,1,169.334
3517,1,169.383
3518,1,169.432
3519,1,169.48
3520,1,169.529
3521,1,169.578
3522,1,169.627
3523,1,169.675
3524,1,169.724
3525,1,169.773
3526,1,169.822
3527,1,169.871
3528,1,169.919
3529,1,169.968
3530,1,170.017
3531,1,170.066
3532,1,170.114
3533,1,170.163
3534,1,170.212
3535,1,170.261
3536,1,170.309
3537,1,170.358
3538,1,170.407
3539,1,170.456
3540,1,170.505
3541,1,170.553
3542,1,170.602
3543,1,170.651
3544,1,170.7
3545,1,170.748
3546,1,170.797
3547,1,170.846
3548,1,170.895
3549,1,170.943
3550,1,170.992
3551,1,171.041
3552,1,171.09
3553,1,171.138
3554,1,171.187
3555,1,171.236
3556,1,171.285
3557,1,171.334
3558,1,171.382
3559,1,171.431
3560,1,171.48
3561,1,171.529
3562,1,171.577
3563,1,171.626
3564,1,171.675
3565,1,171.724
3566,1,171.772
3567,1,171.821
3568,1,171.87
3569,1,171.919
3570,1,171.968
3571,1,172.016
3572,1,172.065
3573,1,172.114
3574,1,172.163
3575,1,172.211
3576,1,172.26
3577,1,172.309
3578,1,172.358
3579,1,172.406
3580,1,172.455
3581,1,172.504
3582,1,172.553
3583,1,172.602
3584,1,172.65
3585,1,172.699
3586,1,172.748
3587,1,172.797
3588,1,172.845
3589,1,172.894
3590,1,172.943
3591,1,172.992
3592,1,173.04
3593,1,173.089
3594,1,173.138
3595,1,173.187
3596,1,173.235
3597,1,173.284
3598,1,173.333
3599,1,173.382
3600,1,173.431
3601,1,173.479
3602,1,173.528
3603,1,173.577
3604,1,173.626
3605,1,173.674
3606,1,173.723
3607,1,173.772
3608,1,173.821
3609,1,173.869
3610,1,173.918
3611,1,173.967
3612,1,174.016
3613,1,174.065
3614,1,174.113
3615,1,174.162
3616,1,174.211
3617,1,174.26
3618,1,174.308
3619,1,174.357
3620,1,174.406
3621,1,174.455
3622,1,174.503
3623,1,174.552
3624,1,174.601
3625,1,174.65
3626,1,174.698
3627,1,174.747
3628,1,174.796
3629,1,174.845
3630,1,174.894
3631,1,174.942
3632,1,174.991
3633,1,175.04
3634,1,175.089
3635,1,175.137
3636,1,175.186
3637,1,175.235
3638,1,175.284
3639,1,175.332
3640,1,175.381
3641,1,175.43
3642,1,175.479
3643,1,175.528
3644,1,175.576
3645,1,175.625
3646,1,175.674
3647,1,175.723
3648,1,175.771
3649,1,175.82
3650,1,175.869
3651,1,175.918
3652,1,175.966
3653,1,176.015
3654,1,176.064
3655,1,176.113
3656,1,176.161
3657,1,176.21
3658,1,176.259
3659,1,176.308
3660,1,176.357
3661,1,176.405
3662,1,176.454
3663,1,176.503
3664,1,176.552
3665,1,176.6
3666,1,176.649
3667,1,176.698
3668,1,176.747
3669,1,176.795
3670,1,176.844
3671,1,176.893
3672,1,176.942
3673,1,176.991
3674,1,177.039
3675,1,177.088
3676,1,177.137
3677,1,177.186
3678,1,177.234
3679,1,177.283
3680,1,177.332
3681,1,177.381
3682,1,177.429
3683,1,177.478
3684,1,177.527
3685,1,177.576
3686,1,177.624
3687,1,177.673
3688,1,177.722
3689,1,177.771
3690,1,177.82
3691,1,177.868
3692,1,177.917
3693,1,177.966
3694,1,178.015
3695,1,178.063
3696,1,178.112
3697,1,178.161
3698,1,178.21
3699,1,178.258
3700,1,178.307
3701,1,178.356
3702,1,178.405
3703,1,178.454
3704,1,178.502
3705,1,178.551
3706,1,178.6
3707,1,178.649
3708,1,178.697
3709,1,178.746
3710,1,178.795
3711,1,178.844
3712,1,178.892
3713,1,178.941
3714,1,178.99
3715,1,179.039
3716,1,179.088
3717,1,179.136
3718,1,179.185
3719,1,179.234
3720,1,179.283
3721,1,179.331
3722,1,179.38
3723,1,179.429
3724,1,179.478
3725,1,179.526
3726,1,179.575
3727,1,179.624
3728,1,179.673
3729,1,179.721
3730,1,179.77
3731,1,179.819
3732,1,179.868
3733,1,179.917
3734,1,179.965
3735,1,180.014
3736,1,180.063
3737,1,180.112
3738,1,180.16
3739,1,180.209
3740,1,180.258
3741,1,180.307
3742,1,180.355
3743,1,180.404
3744,1,180.453
3745,1,180.502
3746,1,180.551
3747,1,180.599
3748,1,180.648
3749,1,180.697
3750,1,180.746
3751,1,180.794
3752,1,180.843
3753,1,180.892
3754,1,180.941
3755,1,180.989
3756,1,181.038
3757,1,181.087
3758,1,181.136
3759,1,181.184
3760,1,181.233
3761,1,181.282
3762,1,181.331
3763,1,181.38
3764,1,181.428
3765,1,181.477
3766,1,181.526
3767,1,181.575
3768,1,181.623
3769,1,181.672
3770,1,181.721
3771,1,181.77
3772,1,181.818
3773,1,181.867
3774,1,181.916
3775,1,181.965
3776,1,182.014
3777,1,182.062
3778,1,182.111
3779,1,182.16
3780,1,182.209
3781,1,182.257
3782,1,182.306
3783,1,182.355
3784,1,182.404
3785,1,182.452
3786,1,182.501
3787,1,182.55
3788,1,182.599
3789,1,182.647
3790,1,182.696
3791,1,182.745
3792,1,182.794
3793,1,182.843
3794,1,182.891
3795,1,182.94
3796,1,182.989
3797,1,183.038
3798,1,183.086
3799,1,183.135
3800,1,183.184
3801,1,183.233
3802,1,183.281
3803,1,183.33
3804,1,183.379
3805,1,183.428
3806,1,183.477
3807,1,183.525
3808,1,183.574
3809,1,183.623
3810,1,183.672
3811,1,183.72
3812,1,183.769
3813,1,183.818
3814,1,183.867
3815,1,183.915
3816,1,183.964
3817,1,184.013
3818,1,184.062
3819,1,184.11
3820,1,184.159
3821,1,184.208
3822,1,184.257
3823,1,184.306
3824,1,184.354
3825,1,184.403
3826,1,184.452
3827,1,184.501
3828,1,184.549
3829,1,184.598
3830,1,184.647
3831,1,184.696
3832,1,184.744
3833,1,184.793
3834,1,184.842
3835,1,184.891
3836,1,184.94
3837,1,184.988
3838,1,185.037
3839,1,185.086
3840,1,185.135
3841,1,185.183
3842,1,185.232
3843,1,185.281
3844,1,185.33
3845,1,185.378
3846,1,185.427
3847,1,185.476
3848,1,185.525
3849,1,185.573
3850,1,185.622
3851,1,185.671
3852,1,185.72
3853,1,185.769
3854,1,185.817
3855,1,185.866
3856,1,185.915
3857,1,185.964
3858,1,186.012
3859,1,186.061
3860,1,186.11
3861,1,186.159
3862,1,186.207
3863,1,186.256
3864,1,186.305
3865,1,186.354
3866,1,186.403
3867,1,186.451
3868,1,186.5
3869,1,186.549
3870,1,186.598
3871,1,186.646
3872,1,186.695
3873,1,186.744
3874,1,186.793
3875,1,186.841
3876,1,186.89
3877,1,186.939
3878,1,186.988
3879,1,187.037
3880,1,187.085
3881,1,187.134
3882,1,187.183
3883,1,187.232
3884,1,187.28
3885,1,187.329
3886,1,187.378
3887,1,187.427
3888,1,187.475
3889,1,187.524
3890,1,187.573
3891,1,187.622
3892,1,187.67
3893,1,187.719
3894,1,187.768
3895,1,187.817
3896,1,187.866
3897,1,187.914
3898,1,187.963
3899,1,188.012
3900,1,188.061
3901,1,188.109
3902,1,188.158
3903,1,188.207
3904,1,188.256
3905,1,188.304
3906,1,188.353
3907,1,188.402
3908,1,188.451
3909,1,188.5
3910,1,188.548
3911,1,188.597
3912,1,188.646
3913,1,188.695
3914,1,188.743
3915,1,188.792
3916,1,188.841
3917,1,188.89
3918,1,188.938
3919,1,188.987
3920,1,189.036
3921,1,189.085
3922,1,189.133
3923,1,189.182
3924,1,189.231
3925,1,189.28
3926,1,189.329
3927,1,189.377
3928,1,189.426
3929,1,189.475
3930,1,189.524
3931,1,189.572
3932,1,189.621
3933,1,189.67
3934,1,189.719
3935,1,189.767
3936,1,189.816
3937,1,189.865
3938,1,189.914
3939,1,189.963
3940,1,190.011
3941,1,190.06
3942,1,190.109
3943,1,190.158
3944,1,190.206
3945,1,190.255
3946,1,190.304
3947,1,190.353
3948,1,190.401
3949,1,190.45
3950,1,190.499
3951,1,190.548
3952,1,190.596
3953,1,190.645
3954,1,190.694
3955,1,190.743
3956,1,190.792
3957,1,190.84
3958,1,190.889
3959,1,190.938
3960,1,190.987
3961,1,191.035
3962,1,191.084
3963,1,191.133
3964,1,191.182
3965,1,191.23
3966,1,191.279
3967,1,191.328
3968,1,191.377
3969,1,191.426
3970,1,191.474
3971,1,191.523
3972,1,191.572
3973,1,191.621
3974,1,191.669
3975,1,191.718
3976,1,191.767
3977,1,191.816
3978,1,191.864
3979,1,191.913
3980,1,191.962
3981,1,192.011
3982,1,192.059
3983,1,192.108
3984,1,192.157
3985,1,192.206
3986,1,192.255
3987,1,192.303
3988,1,192.352
3989,1,192.401
3990,1,192.45
3991,1,192.498
3992,1,192.547
3993,1,192.596
3994,1,192.645
3995,1,192.693
3996,1,192.742
3997,1,192.791
3998,1,192.84
3999,1,192.889
4000,1,192.937
4001,1,192.986
4002,1,193.035
4003,1,193.084
4004,1,193.132
4005,1,193.181
4006,1,193.23
4007,1,193.279
4008,1,193.327
4009,1,193.376
4010,1,193.425
4011,1,193.474
4012,1,193.523
4013,1,193.571
4014,1,193.62
4015,1,193.669
4016,1,193.718
4017,1,193.766
4018,1,193.815
4019,1,193.864
4020,1,193.913
4021,1,193.961
4022,1,194.01
4023,1,194.059
4024,1,194.108
4025,1,194.156
4026,1,194.205
4027,1,194.254
4028,1,194.303
4029,1,194.352
4030,1,194.4
4031,1,194.449
4032,1,194.498
4033,1,194.547
4034,1,194.595
4035,1,194.644
4036,1,194.693
4037,1,194.742
4038,1,194.79
4039,1,194.839
4040,1,194.888
4041,1,194.937
4042,1,194.986
4043,1,195.034
4044,1,195.083
4045,1,195.132
4046,1,195.181
4047,1,195.229
4048,1,195.278
4049,1,195.327
4050,1,195.376
4051,1,195.424
4052,1,195.473
4053,1,195.522
4054,1,195.571
4055,1,195.619
4056,1,195.668
4057,1,195.717
4058,1,195.766
4059,1,195.815
4060,1,195.863
4061,1,195.912
4062,1,195.961
4063,1,196.01
4064,1,196.058
4065,1,196.107
4066,1,196.156
4067,1,196.205
4068,1,196.253
4069,1,196.302
4070,1,196.351
4071,1,196.4
4072,1,196.449
4073,1,196.497
4074,1,196.546
4075,1,196.595
4076,1,196.644
4077,1,196.692
4078,1,196.741
4079,1,196.79
4080,1,196.839
4081,1,196.887
4082,1,196.936
4083,1,196.985
4084,1,197.034
4085,1,197.082
4086,1,197.131
4087,1,197.18
4088,1,197.229
4089,1,197.278
4090,1,197.326
4091,1,197.375
4092,1,197.424
4093,1,197.473
4094,1,197.521
4095,1,197.57
4096,1,197.619
4097,1,197.668
4098,1,197.716
4099,1,197.765
4100,1,197.814
4101,1,197.863
4102,1,197.912
4103,1,197.96
4104,1,198.009
4105,1,198.058
4106,1,198.107
4107,1,198.155
4108,1,198.204
4109,1,198.253
4110,1,198.302
4111,1,198.35
4112,1,198.399
4113,1,198.448
4114,1,198.497
4115,1,198.545
4116,1,198.594
4117,1,198.643
4118,1,198.692
4119,1,198.741
4120,1,198.789
4121,1,198.838
4122,1,198.887
4123,1,198.936
4124,1,198.984
4125,1,199.033
4126,1,199.082
4127,1,199.131
4128,1,199.179
4129,1,199.228
4130,1,199.277
4131,1,199.326
4132,1,199.375
4133,1,199.423
4134,1,199.472
4135,1,199.521
4136,1,199.57
4137,1,199.618
4138,1,199.667
4139,1,199.716
4140,1,199.765
4141,1,199.813
4142,1,199.862
4143,1,199.911
4144,1,199.96
4145,1,200.009
4146,1,200.057
4147,1,200.106
4148,1,200.155
4149,1,200.204
4150,1,200.252
4151,1,200.301
4152,1,200.35
4153,1,200.399
4154,1,200.447
4155,1,200.496
4156,1,200.545
4157,1,200.594
4158,1,200.642
4159,1,200.691
4160,1,200.74
4161,1,200.789
4162,1,200.838
4163,1,200.886
4164,1,200.935
4165,1,200.984
4166,1,201.033
4167,1,201.081
4168,1,201.13
4169,1,201.179
4170,1,201.228
4171,1,201.276
4172,1,201.325
4173,1,201.374
4174,1,201.423
4175,1,201.472
4176,1,201.52
4177,1,201.569
4178,1,201.618
4179,1,201.667
4180,1,201.715
4181,1,201.764
4182,1,201.813
4183,1,201.862
4184,1,201.91
4185,1,201.959
4186,1,202.008
4187,1,202.057
4188,1,202.105
4189,1,202.154
4190,1,202.203
4191,1,202.252
4192,1,202.301
4193,1,202.349
4194,1,202.398
4195,1,202.447
4196,1,202.496
4197,1,202.544
4198,1,202.593
4199,1,202.642
4200,1,202.691
4201,1,202.739
4202,1,202.788
4203,1,202.837
4204,1,202.886
4205,1,202.935
4206,1,202.983
4207,1,203.032
4208,1,203.081
4209,1,203.13
4210,1,203.178
4211,1,203.227
4212,1,203.276
4213,1,203.325
4214,1,203.373
4215,1,203.422
4216,1,203.471
4217,1,203.52
4218,1,203.568
4219,1,203.617
4220,1,203.666
4221,1,203.715
4222,1,203.764
4223,1,203.812
4224,1,203.861
4225,1,203.91
4226,1,203.959
4227,1,204.007
4228,1,204.056
4229,1,204.105
4230,1,204.154
4231,1,204.202
4232,1,204.251
4233,1,204.3
4234,1,204.349
4235,1,204.398
4236,1,204.446
4237,1,204.495
4238,1,204.544
4239,1,204.593
4240,1,204.641
4241,1,204.69
4242,1,204.739
4243,1,204.788
4244,1,204.836
4245,1,204.885
4246,1,204.934
4247,1,204.983
4248,1,205.031
4249,1,205.08
4250,1,205.129
4251,1,205.178
4252,1,205.227
4253,1,205.275
4254,1,205.324
4255,1,205.373
4256,1,205.422
4257,1,205.47
4258,1,205.519
4259,1,205.568
4260,1,205.617
4261,1,205.665
4262,1,205.714
4263,1,205.763
4264,1,205.812
4265,1,205.861
4266,1,205.909
4267,1,205.958
4268,1,206.007
4269,1,206.056
4270,1,206.104
4271,1,206.153
4272,1,206.202
4273,1,206.251
4274,1,206.299
4275,1,206.348
4276,1,206.397
4277,1,206.446
4278,1,206.495
4279,1,206.543
4280,1,206.592
4281,1,206.641
4282,1,206.69
4283,1,206.738
4284,1,206.787
4285,1,206.836
4286,1,206.885
4287,1,206.933
4288,1,206.982
4289,1,207.031
4290,1,207.08
4291,1,207.128
4292,1,207.177
4293,1,207.226
4294,1,207.275
4295,1,207.324
4296,1,207.372
4297,1,207.421
4298,1,207.47
4299,1,207.519
4300,1,207.567
4301,1,207.616
4302,1,207.665
4303,1,207.714
4304,1,207.762
4305,1,207.811
4306,1,207.86
4307,1,207.909
4308,1,207.958
4309,1,208.006
4310,1,208.055
4311,1,208.104
4312,1,208.153
4313,1,208.201
4314,1,208.25
4315,1,208.299
4316,1,208.348
4317,1,208.396
4318,1,208.445
4319,1,208.494
4320,1,208.543
4321,1,208.591
4322,1,208.64
4323,1,208.689
4324,1,208.738
4325,1,208.787
4326,1,208.835
4327,1,208.884
4328,1,208.933
4329,1,208.982
4330,1,209.03
4331,1,209.079
4332,1,209.128
4333,1,209.177
4334,1,209.225
4335,1,209.274
4336,1,209.323
4337,1,209.372
4338,1,209.421
4339,1,209.469
4340,1,209.518
4341,1,209.567
4342,1,209.616
4343,1,209.664
4344,1,209.713
4345,1,209.762
4346,1,209.811
4347,1,209.859
4348,1,209.908
4349,1,209.957
4350,1,210.006
4351,1,210.054
4352,1,210.103
4353,1,210.152
4354,1,210.201
4355,1,210.25
4356,1,210.298
4357,1,210.347
4358,1,210.396
4359,1,210.445
4360,1,210.493
4361,1,210.542
4362,1,210.591
4363,1,210.64
4364,1,210.688
4365,1,210.737
4366,1,210.786
4367,1,210.835
4368,1,210.884
4369,1,210.932
4370,1,210.981
4371,1,211.03
4372,1,211.079
4373,1,211.127
4374,1,211.176
4375,1,211.225
4376,1,211.274
4377,1,211.322
4378,1,211.371
4379,1,211.42
4380,1,211.469
4381,1,211.517
4382,1,211.566
4383,1,211.615
4384,1,211.664
4385,1,211.713
4386,1,211.761
4387,1,211.81
4388,1,211.859
4389,1,211.908
4390,1,211.956
4391,1,212.005
4392,1,212.054
4393,1,212.103
4394,1,212.151
4395,1,212.2
4396,1,212.249
4397,1,212.298
4398,1,212.347
4399,1,212.395
4400,1,212.444
4401,1,212.493
4402,1,212.542
4403,1,212.59
4404,1,212.639
4405,1,212.688
4406,1,212.737
4407,1,212.785
4408,1,212.834
4409,1,212.883
4410,1,212.932
4411,1,212.981
4412,1,213.029
4413,1,213.078
4414,1,213.127
4415,1,213.176
4416,1,213.224
4417,1,213.273
4418,1,213.322
4419,1,213.371
4420,1,213.419
4421,1,213.468
4422,1,213.517
4423,1,213.566
4424,1,213.614
4425,1,213.663
4426,1,213.712
4427,1,213.761
4428,1,213.81
4429,1,213.858
4430,1,213.907
4431,1,213.956
4432,1,214.005
4433,1,214.053
4434,1,214.102
4435,1,214.151
4436,1,214.2
4437,1,214.248
4438,1,214.297
4439,1,214.346
4440,1,214.395
4441,1,214.444
4442,1,214.492
4443,1,214.541
4444,1,214.59
4445,1,214.639
4446,1,214.687
4447,1,214.736
4448,1,214.785
4449,1,214.834
4450,1,214.882
4451,1,214.931
4452,1,214.98
4453,1,215.029
4454,1,215.077
4455,1,215.126
4456,1,215.175
4457,1,215.224
4458,1,215.273
4459,1,215.321
4460,1,215.37
4461,1,215.419
4462,1,215.468
4463,1,215.516
4464,1,215.565
4465,1,215.614
4466,1,215.663
4467,1,215.711
4468,1,215.76
4469,1,215.809
4470,1,215.858
4471,1,215.907
4472,1,215.955
4473,1,216.004
4474,1,216.053
4475,1,216.102
4476,1,216.15
4477,1,216.199
4478,1,216.248
4479,1,216.297
4480,1,216.345
4481,1,216.394
4482,1,216.443
4483,1,216.492
4484,1,216.54
4485,1,216.589
4486,1,216.638
4487,1,216.687
4488,1,216.736
4489,1,216.784
4490,1,216.833
4491,1,216.882
4492,1,216.931
4493,1,216.979
4494,1,217.028
4495,1,217.077
4496,1,217.126
4497,1,217.174
4498,1,217.223
4499,1,217.272
4500,1,217.321
4501,1,217.37
4502,1,217.418
4503,1,217.467
4504,1,217.516
4505,1,217.565
4506,1,217.613
4507,1,217.662
4508,1,217.711
4509,1,217.76
4510,1,217.808
4511,1,217.857
4512,1,217.906
4513,1,217.955
4514,1,218.003
4515,1,218.052
4516,1,218.101
4517,1,218.15
4518,1,218.199
4519,1,218.247
4520,1,218.296
4521,1,218.345
4522,1,218.394
4523,1,218.442
4524,1,218.491
4525,1,218.54
4526,1,218.589
4527,1,218.637
4528,1,218.686
