t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
1389,0.587681,123.234,0.18032,2.0898,0.0983435,-23.9777,0.133656,-41.9849
1390,0.587681,123.354,0.18032,2.08818,0.0983434,-24.0053,0.133656,-42.033
1391,0.587681,123.474,0.18032,2.08656,0.0983434,-24.0328,0.133656,-42.081
1392,0.587681,123.594,0.18032,2.08494,0.0983433,-24.0604,0.133656,-42.129
1393,0.587681,123.714,0.18032,2.08333,0.0983432,-24.088,0.133656,-42.177
1394,0.587681,123.833,0.18032,2.08171,0.0983432,-24.1155,0.133656,-42.225
1395,0.587681,123.953,0.180319,2.08009,0.0983431,-24.1431,0.133656,-42.273
1396,0.587681,124.073,0.180319,2.07847,0.098343,-24.1706,0.133656,-42.3211
1397,0.587681,124.193,0.180319,2.07685,0.098343,-24.1982,0.133656,-42.3691
1398,0.587682,124.313,0.180319,2.07523,0.0983429,-24.2258,0.133656,-42.4171
1399,0.587682,124.433,0.180319,2.07361,0.0983429,-24.2533,0.133656,-42.4651
1400,0.587682,124.553,0.180319,2.07199,0.0983428,-24.2809,0.133656,-42.5131
1401,0.587682,124.673,0.180319,2.07037,0.0983427,-24.3084,0.133656,-42.5611
1402,0.587682,124.792,0.180319,2.06875,0.0983427,-24.336,0.133656,-42.6091
1403,0.587682,124.912,0.180319,2.06713,0.0983426,-24.3636,0.133656,-42.6572
1404,0.587682,125.032,0.180319,2.06551,0.0983425,-24.3911,0.133656,-42.7052
1405,0.587682,125.152,0.180319,2.06389,0.0983425,-24.4187,0.133656,-42.7532
1406,0.587682,125.272,0.180319,2.06227,0.0983424,-24.4462,0.133656,-42.8012
1407,0.587682,125.392,0.180319,2.06065,0.0983424,-24.4738,0.133656,-42.8492
1408,0.587683,125.512,0.180319,2.05903,0.0983423,-24.5014,0.133656,-42.8972
1409,0.587683,125.632,0.180319,2.05741,0.0983422,-24.5289,0.133656,-42.9453
1410,0.587683,125.751,0.180319,2.05579,0.0983422,-24.5565,0.133656,-42.9933
1411,0.587683,125.871,0.180319,2.05417,0.0983421,-24.584,0.133656,-43.0413
1412,0.587683,125.991,0.180319,2.05255,0.0983421,-24.6116,0.133656,-43.0893
1413,0.587683,126.111,0.180319,2.05093,0.098342,-24.6392,0.133656,-43.1373
1414,0.587683,126.231,0.180319,2.04931,0.098342,-24.6667,0.133656,-43.1853
1415,0.587683,126.351,0.180319,2.04769,0.0983419,-24.6943,0.133656,-43.2333
1416,0.587683,126.471,0.180319,2.04606,0.0983418,-24.7218,0.133656,-43.2814
1417,0.587683,126.591,0.180319,2.04444,0.0983418,-24.7494,0.133656,-43.3294
1418,0.587683,126.71,0.180319,2.04282,0.0983417,-24.777,0.133656,-43.3774
1419,0.587683,126.83,0.180319,2.0412,0.0983417,-24.8045,0.133656,-43.4254
1420,0.587683,126.95,0.180319,2.03958,0.0983416,-24.8321,0.133656,-43.4734
1421,0.587684,127.07,0.180319,2.03796,0.0983416,-24.8596,0.133656,-43.5214
1422,0.587684,127.19,0.180319,2.03633,0.0983415,-24.8872,0.133656,-43.5694
1423,0.587684,127.31,0.180319,2.03471,0.0983415,-24.9148,0.133656,-43.6175
1424,0.587684,127.43,0.180319,2.03309,0.0983414,-24.9423,0.133656,-43.6655
1425,0.587684,127.55,0.180319,2.03147,0.0983414,-24.9699,0.133656,-43.7135
1426,0.587684,127.669,0.180319,2.02984,0.0983413,-24.9975,0.133656,-43.7615
1427,0.587684,127.789,0.180319,2.02822,0.0983413,-25.025,0.133656,-43.8095
1428,0.587684,127.909,0.180319,2.0266,0.0983413,-25.0526,0.133656,-43.8575
1429,0.587684,128.029,0.180319,2.02498,0.0983412,-25.0801,0.133656,-43.9055
1430,0.587684,128.149,0.180319,2.02335,0.0983412,-25.1077,0.133656,-43.9536
1431,0.587684,128.269,0.180319,2.02173,0.0983411,-25.1353,0.133656,-44.0016
1432,0.587684,128.389,0.180319,2.02011,0.0983411,-25.1628,0.133656,-44.0496
1433,0.587684,128.509,0.180319,2.01848,0.098341,-25.1904,0.133656,-44.0976
1434,0.587684,128.628,0.180319,2.01686,0.098341,-25.2179,0.133656,-44.1456
1435,0.587684,128.748,0.180319,2.01524,0.098341,-25.2455,0.133656,-44.1936
1436,0.587684,128.868,0.180319,2.01362,0.0983409,-25.2731,0.133656,-44.2417
1437,0.587684,128.988,0.180319,2.01199,0.0983409,-25.3006,0.133656,-44.2897
1438,0.587684,129.108,0.180319,2.01037,0.0983409,-25.3282,0.133656,-44.3377
1439,0.587684,129.228,0.180319,2.00875,0.0983408,-25.3558,0.133656,-44.3857
1440,0.587685,129.348,0.180319,2.00712,0.0983408,-25.3833,0.133656,-44.4337
1441,0.587685,129.468,0.180319,2.0055,0.0983408,-25.4109,0.133656,-44.4817
1442,0.587685,129.588,0.180319,2.00388,0.0983407,-25.4385,0.133656,-44.5297
1443,0.587685,129.707,0.180319,2.00225,0.0983407,-25.466,0.133656,-44.5778
1444,0.587685,129.827,0.180319,2.00063,0.0983407,-25.4936,0.133656,-44.6258
1445,0.587685,129.947,0.180319,1.99901,0.0983406,-25.5211,0.133656,-44.6738
1446,0.587685,130.067,0.180319,1.99738,0.0983406,-25.5487,0.133656,-44.7218
1447,0.587685,130.187,0.180319,1.99576,0.0983406,-25.5763,0.133656,-44.7698
1448,0.587685,130.307,0.180319,1.99414,0.0983406,-25.6038,0.133656,-44.8178
1449,0.587685,130.427,0.180319,1.99252,0.0983405,-25.6314,0.133656,-44.8658
1450,0.587685,130.547,0.180319,1.99089,0.0983405,-25.659,0.133656,-44.9139
1451,0.587685,130.666,0.180319,1.98927,0.0983405,-25.6865,0.133656,-44.9619
1452,0.587685,130.786,0.180319,1.98765,0.0983405,-25.7141,0.133656,-45.0099
1453,0.587685,130.906,0.180319,1.98602,0.0983404,-25.7417,0.133656,-45.0579
1454,0.587685,131.026,0.180319,1.9844,0.0983404,-25.7692,0.133656,-45.1059
1455,0.587685,131.146,0.180319,1.98278,0.0983404,-25.7968,0.133656,-45.1539
1456,0.587685,131.266,0.180319,1.98115,0.0983404,-25.8243,0.133656,-45.2019
1457,0.587685,131.386,0.180319,1.97953,0.0983404,-25.8519,0.133656,-45.25
1458,0.587685,131.506,0.180319,1.97791,0.0983403,-25.8795,0.133656,-45.298
1459,0.587685,131.625,0.180319,1.97628,0.0983403,-25.907,0.133656,-45.346
1460,0.587685,131.745,0.180319,1.97466,0.0983403,-25.9346,0.133656,-45.394
1461,0.587685,131.865,0.180319,1.97304,0.0983403,-25.9622,0.133656,-45.442
1462,0.587685,131.985,0.180319,1.97141,0.0983403,-25.9897,0.133656,-45.49
1463,0.587685,132.105,0.180319,1.96979,0.0983403,-26.0173,0.133656,-45.5381
1464,0.587685,132.225,0.180319,1.96817,0.0983403,-26.0449,0.133656,-45.5861
1465,0.587685,132.345,0.180319,1.96654,0.0983402,-26.0724,0.133656,-45.6341
1466,0.587685,132.465,0.180319,1.96492,0.0983402,-26.1,0.133656,-45.6821
1467,0.587685,132.585,0.180319,1.9633,0.0983402,-26.1276,0.133656,-45.7301
1468,0.587685,132.704,0.180319,1.96167,0.0983402,-26.1551,0.133656,-45.7781
1469,0.587685,132.824,0.180319,1.96005,0.0983402,-26.1827,0.133656,-45.8261
1470,0.587685,132.944,0.180319,1.95843,0.0983402,-26.2103,0.133656,-45.8742
1471,0.587685,133.064,0.180319,1.9568,0.0983402,-26.2378,0.133656,-45.9222
1472,0.587685,133.184,0.180319,1.95518,0.0983402,-26.2654,0.133656,-45.9702
1473,0.587685,133.304,0.180319,1.95356,0.0983402,-26.293,0.133656,-46.0182
1474,0.587685,133.424,0.180319,1.95194,0.0983402,-26.3205,0.133656,-46.0662
1475,0.587685,133.544,0.180319,1.95031,0.0983402,-26.3481,0.133656,-46.1142
1476,0.587685,133.663,0.180319,1.94869,0.0983402,-26.3757,0.133656,-46.1622
1477,0.587685,133.783,0.180319,1.94707,0.0983402,-26.4032,0.133656,-46.2103
1478,0.587685,133.903,0.180319,1.94544,0.0983401,-26.4308,0.133656,-46.2583
1479,0.587685,134.023,0.180319,1.94382,0.0983401,-26.4583,0.133656,-46.3063
1480,0.587685,134.143,0.180319,1.9422,0.0983401,-26.4859,0.133656,-46.3543
1481,0.587685,134.263,0.180319,1.94058,0.0983401,-26.5135,0.133656,-46.4023
1482,0.587685,134.383,0.180318,1.93895,0.0983401,-26.541,0.133656,-46.4503
1483,0.587685,134.503,0.180318,1.93733,0.0983401,-26.5686,0.133656,-46.4984
1484,0.587685,134.623,0.180318,1.93571,0.0983401,-26.5962,0.133656,-46.5464
1485,0.587685,134.742,0.180318,1.93408,0.0983401,-26.6237,0.133656,-46.5944
1486,0.587685,134.862,0.180318,1.93246,0.0983401,-26.6513,0.133656,-46.6424
1487,0.587685,134.982,0.180318,1.93084,0.0983401,-26.6789,0.133656,-46.6904
1488,0.587685,135.102,0.180318,1.92922,0.0983401,-26.7064,0.133656,-46.7384
1489,0.587685,135.222,0.180318,1.92759,0.0983401,-26.734,0.133656,-46.7865
1490,0.587685,135.342,0.180318,1.92597,0.0983401,-26.7616,0.133656,-46.8345
1491,0.587685,135.462,0.180318,1.92435,0.0983401,-26.7891,0.133656,-46.8825
1492,0.587685,135.582,0.180318,1.92273,0.0983401,-26.8167,0.133656,-46.9305
1493,0.587685,135.701,0.180318,1.9211,0.0983401,-26.8443,0.133656,-46.9785
1494,0.587685,135.821,0.180318,1.91948,0.0983401,-26.8718,0.133656,-47.0265
1495,0.587685,135.941,0.180318,1.91786,0.0983401,-26.8994,0.133656,-47.0745
1496,0.587685,136.061,0.180318,1.91624,0.0983401,-26.927,0.133656,-47.1226
1497,0.587685,136.181,0.180318,1.91461,0.0983401,-26.9545,0.133656,-47.1706
1498,0.587685,136.301,0.180318,1.91299,0.0983402,-26.9821,0.133656,-47.2186
1499,0.587685,136.421,0.180318,1.91137,0.0983402,-27.0097,0.133656,-47.2666
1500,0.587685,136.541,0.180318,1.90975,0.0983402,-27.0372,0.133656,-47.3146
1501,0.587685,136.661,0.180318,1.90812,0.0983402,-27.0648,0.133656,-47.3626
1502,0.587685,136.78,0.180318,1.9065,0.0983402,-27.0924,0.133656,-47.4107
1503,0.587685,136.9,0.180318,1.90488,0.0983402,-27.1199,0.133656,-47.4587
1504,0.587685,137.02,0.180318,1.90326,0.0983402,-27.1475,0.133656,-47.5067
1505,0.587685,137.14,0.180318,1.90163,0.0983402,-27.1751,0.133656,-47.5547
1506,0.587685,137.26,0.180318,1.90001,0.0983402,-27.2026,0.133656,-47.6027
1507,0.587685,137.38,0.180318,1.89839,0.0983402,-27.2302,0.133656,-47.6507
1508,0.587685,137.5,0.180318,1.89677,0.0983402,-27.2578,0.133656,-47.6988
1509,0.587685,137.62,0.180318,1.89515,0.0983402,-27.2854,0.133657,-47.7468
1510,0.587685,137.74,0.180318,1.89352,0.0983402,-27.3129,0.133657,-47.7948
1511,0.587685,137.859,0.180318,1.8919,0.0983402,-27.3405,0.133657,-47.8428
1512,0.587685,137.979,0.180318,1.89028,0.0983402,-27.3681,0.133657,-47.8908
1513,0.587685,138.099,0.180318,1.88866,0.0983402,-27.3956,0.133657,-47.9388
1514,0.587685,138.219,0.180318,1.88703,0.0983402,-27.4232,0.133657,-47.9868
1515,0.587685,138.339,0.180318,1.88541,0.0983403,-27.4508,0.133657,-48.0349
1516,0.587685,138.459,0.180318,1.88379,0.0983403,-27.4783,0.133657,-48.0829
1517,0.587685,138.579,0.180318,1.88217,0.0983403,-27.5059,0.133657,-48.1309
1518,0.587685,138.699,0.180318,1.88055,0.0983403,-27.5335,0.133657,-48.1789
1519,0.587685,138.818,0.180318,1.87892,0.0983403,-27.561,0.133657,-48.2269
1520,0.587685,138.938,0.180318,1.8773,0.0983403,-27.5886,0.133657,-48.2749
1521,0.587685,139.058,0.180318,1.87568,0.0983403,-27.6162,0.133657,-48.323
1522,0.587685,139.178,0.180318,1.87406,0.0983403,-27.6437,0.133657,-48.371
1523,0.587685,139.298,0.180318,1.87244,0.0983403,-27.6713,0.133657,-48.419
1524,0.587685,139.418,0.180318,1.87081,0.0983403,-27.6989,0.133657,-48.467
1525,0.587685,139.538,0.180318,1.86919,0.0983403,-27.7264,0.133657,-48.515
1526,0.587685,139.658,0.180318,1.86757,0.0983403,-27.754,0.133657,-48.563
1527,0.587685,139.778,0.180318,1.86595,0.0983404,-27.7816,0.133657,-48.6111
1528,0.587685,139.897,0.180318,1.86433,0.0983404,-27.8091,0.133657,-48.6591
1529,0.587685,140.017,0.180318,1.8627,0.0983404,-27.8367,0.133657,-48.7071
1530,0.587685,140.137,0.180318,1.86108,0.0983404,-27.8643,0.133657,-48.7551
1531,0.587685,140.257,0.180318,1.85946,0.0983404,-27.8918,0.133657,-48.8031
1532,0.587685,140.377,0.180318,1.85784,0.0983404,-27.9194,0.133657,-48.8511
1533,0.587685,140.497,0.180318,1.85622,0.0983404,-27.947,0.133657,-48.8992
1534,0.587685,140.617,0.180318,1.85459,0.0983404,-27.9745,0.133657,-48.9472
1535,0.587685,140.737,0.180318,1.85297,0.0983404,-28.0021,0.133657,-48.9952
1536,0.587685,140.857,0.180318,1.85135,0.0983404,-28.0297,0.133657,-49.0432
1537,0.587685,140.976,0.180318,1.84973,0.0983405,-28.0572,0.133657,-49.0912
1538,0.587685,141.096,0.180318,1.84811,0.0983405,-28.0848,0.133657,-49.1392
1539,0.587685,141.216,0.180318,1.84648,0.0983405,-28.1124,0.133657,-49.1873
1540,0.587685,141.336,0.180318,1.84486,0.0983405,-28.1399,0.133657,-49.2353
1541,0.587685,141.456,0.180318,1.84324,0.0983405,-28.1675,0.133657,-49.2833
1542,0.587685,141.576,0.180318,1.84162,0.0983405,-28.1951,0.133657,-49.3313
1543,0.587685,141.696,0.180318,1.84,0.0983405,-28.2226,0.133657,-49.3793
1544,0.587685,141.816,0.180318,1.83838,0.0983405,-28.2502,0.133657,-49.4273
1545,0.587685,141.935,0.180318,1.83675,0.0983405,-28.2778,0.133657,-49.4753
1546,0.587685,142.055,0.180318,1.83513,0.0983405,-28.3053,0.133657,-49.5234
1547,0.587685,142.175,0.180318,1.83351,0.0983406,-28.3329,0.133657,-49.5714
1548,0.587685,142.295,0.180318,1.83189,0.0983406,-28.3605,0.133657,-49.6194
1549,0.587685,142.415,0.180318,1.83027,0.0983406,-28.388,0.133657,-49.6674
1550,0.587685,142.535,0.180318,1.82864,0.0983406,-28.4156,0.133657,-49.7154
1551,0.587685,142.655,0.180318,1.82702,0.0983406,-28.4432,0.133657,-49.7634
1552,0.587685,142.775,0.180318,1.8254,0.0983406,-28.4708,0.133657,-49.8115
1553,0.587685,142.895,0.180318,1.82378,0.0983406,-28.4983,0.133657,-49.8595
1554,0.587685,143.014,0.180318,1.82215,0.0983406,-28.5259,0.133657,-49.9075
1555,0.587685,143.134,0.180318,1.82053,0.0983406,-28.5535,0.133657,-49.9555
1556,0.587685,143.254,0.180318,1.81891,0.0983406,-28.581,0.133657,-50.0035
1557,0.587685,143.374,0.180318,1.81729,0.0983407,-28.6086,0.133657,-50.0515
1558,0.587684,143.494,0.180318,1.81567,0.0983407,-28.6362,0.133657,-50.0996
1559,0.587684,143.614,0.180318,1.81404,0.0983407,-28.6637,0.133657,-50.1476
1560,0.587684,143.734,0.180318,1.81242,0.0983407,-28.6913,0.133657,-50.1956
1561,0.587684,143.854,0.180318,1.8108,0.0983407,-28.7189,0.133657,-50.2436
1562,0.587684,143.973,0.180318,1.80918,0.0983407,-28.7464,0.133657,-50.2916
1563,0.587684,144.093,0.180318,1.80756,0.0983407,-28.774,0.133657,-50.3396
1564,0.587684,144.213,0.180318,1.80593,0.0983407,-28.8016,0.133657,-50.3876
1565,0.587684,144.333,0.180318,1.80431,0.0983407,-28.8291,0.133657,-50.4357
1566,0.587684,144.453,0.180318,1.80269,0.0983408,-28.8567,0.133657,-50.4837
1567,0.587684,144.573,0.180318,1.80107,0.0983408,-28.8843,0.133657,-50.5317
1568,0.587684,144.693,0.180318,1.79944,0.0983408,-28.9118,0.133657,-50.5797
1569,0.587684,144.813,0.180318,1.79782,0.0983408,-28.9394,0.133657,-50.6277
1570,0.587684,144.933,0.180318,1.7962,0.0983408,-28.967,0.133657,-50.6757
1571,0.587684,145.052,0.180318,1.79458,0.0983408,-28.9945,0.133657,-50.7238
1572,0.587684,145.172,0.180318,1.79295,0.0983408,-29.0221,0.133657,-50.7718
1573,0.587684,145.292,0.180318,1.79133,0.0983408,-29.0497,0.133657,-50.8198
1574,0.587684,145.412,0.180318,1.78971,0.0983408,-29.0772,0.133657,-50.8678
1575,0.587684,145.532,0.180318,1.78809,0.0983408,-29.1048,0.133657,-50.9158
1576,0.587684,145.652,0.180318,1.78646,0.0983409,-29.1324,0.133657,-50.9638
1577,0.587684,145.772,0.180318,1.78484,0.0983409,-29.1599,0.133657,-51.0118
1578,0.587684,145.892,0.180318,1.78322,0.0983409,-29.1875,0.133657,-51.0599
1579,0.587684,146.012,0.180318,1.7816,0.0983409,-29.2151,0.133657,-51.1079
1580,0.587684,146.131,0.180318,1.77997,0.0983409,-29.2426,0.133657,-51.1559
1581,0.587684,146.251,0.180318,1.77835,0.0983409,-29.2702,0.133657,-51.2039
1582,0.587684,146.371,0.180318,1.77673,0.0983409,-29.2978,0.133657,-51.2519
1583,0.587684,146.491,0.180318,1.77511,0.0983409,-29.3253,0.133657,-51.2999
1584,0.587684,146.611,0.180317,1.77348,0.0983409,-29.3529,0.133657,-51.3479
1585,0.587684,146.731,0.180317,1.77186,0.098341,-29.3805,0.133657,-51.396
1586,0.587684,146.851,0.180317,1.77024,0.098341,-29.4081,0.133657,-51.444
1587,0.587684,146.971,0.180317,1.76862,0.098341,-29.4356,0.133657,-51.492
1588,0.587684,147.09,0.180317,1.76699,0.098341,-29.4632,0.133657,-51.54
1589,0.587684,147.21,0.180317,1.76537,0.098341,-29.4908,0.133657,-51.588
1590,0.587684,147.33,0.180317,1.76375,0.098341,-29.5183,0.133657,-51.636
1591,0.587684,147.45,0.180317,1.76213,0.098341,-29.5459,0.133657,-51.684
1592,0.587684,147.57,0.180317,1.7605,0.098341,-29.5735,0.133657,-51.7321
1593,0.587684,147.69,0.180317,1.75888,0.098341,-29.601,0.133657,-51.7801
1594,0.587684,147.81,0.180317,1.75726,0.098341,-29.6286,0.133657,-51.8281
1595,0.587684,147.93,0.180317,1.75563,0.0983411,-29.6562,0.133657,-51.8761
1596,0.587684,148.05,0.180317,1.75401,0.0983411,-29.6837,0.133657,-51.9241
1597,0.587684,148.169,0.180317,1.75239,0.0983411,-29.7113,0.133657,-51.9721
1598,0.587684,148.289,0.180317,1.75076,0.0983411,-29.7389,0.133657,-52.0202
1599,0.587684,148.409,0.180317,1.74914,0.0983411,-29.7664,0.133657,-52.0682
1600,0.587684,148.529,0.180317,1.74752,0.0983411,-29.794,0.133657,-52.1162
1601,0.587684,148.649,0.180317,1.7459,0.0983411,-29.8216,0.133657,-52.1642
1602,0.587684,148.769,0.180317,1.74427,0.0983411,-29.8491,0.133657,-52.2122
1603,0.587684,148.889,0.180317,1.74265,0.0983411,-29.8767,0.133657,-52.2602
1604,0.587684,149.009,0.180317,1.74103,0.0983411,-29.9043,0.133657,-52.3082
1605,0.587684,149.128,0.180317,1.7394,0.0983412,-29.9318,0.133657,-52.3562
1606,0.587684,149.248,0.180317,1.73778,0.0983412,-29.9594,0.133657,-52.4043
1607,0.587684,149.368,0.180317,1.73616,0.0983412,-29.987,0.133657,-52.4523
1608,0.587684,149.488,0.180317,1.73453,0.0983412,-30.0145,0.133657,-52.5003
1609,0.587684,149.608,0.180317,1.73291,0.0983412,-30.0421,0.133657,-52.5483
1610,0.587684,149.728,0.180317,1.73129,0.0983412,-30.0697,0.133657,-52.5963
1611,0.587684,149.848,0.180317,1.72966,0.0983412,-30.0972,0.133657,-52.6443
1612,0.587684,149.968,0.180317,1.72804,0.0983412,-30.1248,0.133657,-52.6923
1613,0.587684,150.088,0.180317,1.72642,0.0983412,-30.1524,0.133657,-52.7404
1614,0.587684,150.207,0.180317,1.72479,0.0983412,-30.1799,0.133657,-52.7884
1615,0.587684,150.327,0.180317,1.72317,0.0983413,-30.2075,0.133657,-52.8364
1616,0.587684,150.447,0.180317,1.72155,0.0983413,-30.2351,0.133657,-52.8844
1617,0.587684,150.567,0.180317,1.71992,0.0983413,-30.2626,0.133657,-52.9324
1618,0.587684,150.687,0.180317,1.7183,0.0983413,-30.2902,0.133657,-52.9804
1619,0.587684,150.807,0.180317,1.71668,0.0983413,-30.3178,0.133657,-53.0284
1620,0.587684,150.927,0.180317,1.71505,0.0983413,-30.3453,0.133657,-53.0765
1621,0.587684,151.047,0.180317,1.71343,0.0983413,-30.3729,0.133657,-53.1245
1622,0.587684,151.167,0.180317,1.71181,0.0983413,-30.4005,0.133657,-53.1725
1623,0.587684,151.286,0.180317,1.71018,0.0983413,-30.4281,0.133657,-53.2205
1624,0.587684,151.406,0.180317,1.70856,0.0983413,-30.4556,0.133657,-53.2685
1625,0.587684,151.526,0.180317,1.70694,0.0983413,-30.4832,0.133657,-53.3165
1626,0.587684,151.646,0.180317,1.70531,0.0983414,-30.5108,0.133657,-53.3645
1627,0.587684,151.766,0.180317,1.70369,0.0983414,-30.5383,0.133657,-53.4126
1628,0.587684,151.886,0.180317,1.70206,0.0983414,-30.5659,0.133657,-53.4606
1629,0.587684,152.006,0.180317,1.70044,0.0983414,-30.5935,0.133657,-53.5086
1630,0.587684,152.126,0.180317,1.69882,0.0983414,-30.621,0.133657,-53.5566
1631,0.587684,152.245,0.180317,1.69719,0.0983414,-30.6486,0.133657,-53.6046
1632,0.587684,152.365,0.180317,1.69557,0.0983414,-30.6762,0.133657,-53.6526
1633,0.587684,152.485,0.180317,1.69395,0.0983414,-30.7037,0.133657,-53.7006
1634,0.587684,152.605,0.180317,1.69232,0.0983414,-30.7313,0.133657,-53.7486
1635,0.587684,152.725,0.180317,1.6907,0.0983414,-30.7589,0.133657,-53.7967
1636,0.587684,152.845,0.180317,1.68908,0.0983414,-30.7864,0.133657,-53.8447
1637,0.587684,152.965,0.180318,1.68745,0.0983414,-30.814,0.133657,-53.8927
1638,0.587684,153.085,0.180318,1.68583,0.0983415,-30.8416,0.133657,-53.9407
1639,0.587684,153.205,0.180318,1.6842,0.0983415,-30.8691,0.133657,-53.9887
1640,0.587684,153.324,0.180318,1.68258,0.0983415,-30.8967,0.133657,-54.0367
1641,0.587684,153.444,0.180318,1.68096,0.0983415,-30.9243,0.133657,-54.0847
1642,0.587684,153.564,0.180318,1.67933,0.0983415,-30.9518,0.133657,-54.1328
1643,0.587684,153.684,0.180318,1.67771,0.0983415,-30.9794,0.133657,-54.1808
1644,0.587684,153.804,0.180318,1.67609,0.0983415,-31.007,0.133657,-54.2288
1645,0.587684,153.924,0.180318,1.67446,0.0983415,-31.0345,0.133657,-54.2768
1646,0.587684,154.044,0.180318,1.67284,0.0983415,-31.0621,0.133657,-54.3248
1647,0.587684,154.164,0.180318,1.67121,0.0983415,-31.0897,0.133657,-54.3728
1648,0.587684,154.283,0.180318,1.66959,0.0983415,-31.1172,0.133657,-54.4208
1649,0.587684,154.403,0.180318,1.66797,0.0983415,-31.1448,0.133657,-54.4688
1650,0.587684,154.523,0.180318,1.66634,0.0983415,-31.1724,0.133657,-54.5169
1651,0.587684,154.643,0.180318,1.66472,0.0983415,-31.1999,0.133657,-54.5649
1652,0.587684,154.763,0.180318,1.66309,0.0983416,-31.2275,0.133657,-54.6129
1653,0.587684,154.883,0.180318,1.66147,0.0983416,-31.2551,0.133657,-54.6609
1654,0.587684,155.003,0.180318,1.65985,0.0983416,-31.2826,0.133657,-54.7089
1655,0.587684,155.123,0.180318,1.65822,0.0983416,-31.3102,0.133657,-54.7569
1656,0.587684,155.243,0.180318,1.6566,0.0983416,-31.3378,0.133657,-54.8049
1657,0.587684,155.362,0.180318,1.65498,0.0983416,-31.3653,0.133657,-54.853
1658,0.587684,155.482,0.180318,1.65335,0.0983416,-31.3929,0.133657,-54.901
1659,0.587684,155.602,0.180318,1.65173,0.0983416,-31.4205,0.133657,-54.949
1660,0.587684,155.722,0.180318,1.6501,0.0983416,-31.448,0.133657,-54.997
1661,0.587684,155.842,0.180318,1.64848,0.0983416,-31.4756,0.133657,-55.045
1662,0.587684,155.962,0.180318,1.64686,0.0983416,-31.5032,0.133657,-55.093
1663,0.587684,156.082,0.180318,1.64523,0.0983416,-31.5307,0.133657,-55.141
1664,0.587684,156.202,0.180318,1.64361,0.0983416,-31.5583,0.133657,-55.1891
1665,0.587684,156.321,0.180318,1.64198,0.0983416,-31.5859,0.133657,-55.2371
1666,0.587684,156.441,0.180318,1.64036,0.0983416,-31.6134,0.133657,-55.2851
1667,0.587684,156.561,0.180318,1.63874,0.0983416,-31.641,0.133657,-55.3331
1668,0.587684,156.681,0.180318,1.63711,0.0983416,-31.6686,0.133657,-55.3811
1669,0.587684,156.801,0.180318,1.63549,0.0983416,-31.6961,0.133657,-55.4291
1670,0.587684,156.921,0.180318,1.63386,0.0983416,-31.7237,0.133657,-55.4771
1671,0.587684,157.041,0.180318,1.63224,0.0983417,-31.7513,0.133657,-55.5251
1672,0.587684,157.161,0.180318,1.63062,0.0983417,-31.7789,0.133657,-55.5732
1673,0.587684,157.281,0.180318,1.62899,0.0983417,-31.8064,0.133657,-55.6212
1674,0.587684,157.4,0.180318,1.62737,0.0983417,-31.834,0.133657,-55.6692
1675,0.587684,157.52,0.180318,1.62574,0.0983417,-31.8616,0.133657,-55.7172
1676,0.587684,157.64,0.180318,1.62412,0.0983417,-31.8891,0.133657,-55.7652
1677,0.587684,157.76,0.180318,1.6225,0.0983417,-31.9167,0.133657,-55.8132
1678,0.587684,157.88,0.180318,1.62087,0.0983417,-31.9443,0.133656,-55.8612
1679,0.587684,158,0.180318,1.61925,0.0983417,-31.9718,0.133656,-55.9093
1680,0.587684,158.12,0.180318,1.61763,0.0983417,-31.9994,0.133656,-55.9573
1681,0.587684,158.24,0.180318,1.616,0.0983417,-32.027,0.133656,-56.0053
1682,0.587684,158.36,0.180318,1.61438,0.0983417,-32.0545,0.133656,-56.0533
1683,0.587684,158.479,0.180318,1.61275,0.0983417,-32.0821,0.133656,-56.1013
1684,0.587684,158.599,0.180318,1.61113,0.0983417,-32.1097,0.133656,-56.1493
1685,0.587684,158.719,0.180318,1.60951,0.0983417,-32.1372,0.133656,-56.1973
1686,0.587684,158.839,0.180318,1.60788,0.0983417,-32.1648,0.133656,-56.2454
1687,0.587684,158.959,0.180318,1.60626,0.0983417,-32.1924,0.133656,-56.2934
1688,0.587684,159.079,0.180318,1.60463,0.0983417,-32.2199,0.133656,-56.3414
1689,0.587684,159.199,0.180318,1.60301,0.0983417,-32.2475,0.133656,-56.3894
1690,0.587684,159.319,0.180318,1.60139,0.0983417,-32.2751,0.133656,-56.4374
1691,0.587684,159.438,0.180318,1.59976,0.0983417,-32.3026,0.133656,-56.4854
1692,0.587684,159.558,0.180318,1.59814,0.0983417,-32.3302,0.133656,-56.5334
1693,0.587684,159.678,0.180318,1.59651,0.0983417,-32.3578,0.133656,-56.5814
1694,0.587684,159.798,0.180318,1.59489,0.0983417,-32.3853,0.133656,-56.6295
1695,0.587684,159.918,0.180318,1.59327,0.0983417,-32.4129,0.133656,-56.6775
1696,0.587684,160.038,0.180318,1.59164,0.0983417,-32.4405,0.133656,-56.7255
1697,0.587684,160.158,0.180318,1.59002,0.0983417,-32.468,0.133656,-56.7735
1698,0.587684,160.278,0.180318,1.5884,0.0983417,-32.4956,0.133656,-56.8215
1699,0.587684,160.398,0.180318,1.58677,0.0983417,-32.5232,0.133656,-56.8695
