t,T+R,N_0,N_1
277,0.996652,5.77627e-24,2.99889e-29
278,0.99584,5.77489e-24,2.19917e-29
279,0.994762,5.78647e-24,2.8968e-29
280,0.993252,5.80849e-24,5.85768e-29
281,0.991475,5.83209e-24,1.03928e-28
282,0.989928,5.8367e-24,1.55e-28
283,0.989246,5.80637e-24,1.8314e-28
284,0.989862,5.73728e-24,1.67826e-28
285,0.991701,5.64883e-24,1.21812e-28
286,0.99408,5.59108e-24,1.08697e-28
287,0.995901,5.62564e-24,2.54436e-28
288,0.996122,5.7913e-24,7.18683e-28
289,0.9943,6.06497e-24,1.67093e-27
290,0.99095,6.34088e-24,3.27268e-27
291,0.987515,6.4419e-24,5.7209e-27
292,0.985879,6.18926e-24,9.43085e-27
293,0.987572,5.51463e-24,1.52277e-26
294,0.992978,4.56844e-24,2.48653e-26
295,1.00091,3.77406e-24,4.14773e-26
296,1.00881,3.746e-24,7.06405e-26
297,1.01352,5.08171e-24,1.21677e-25
298,1.0125,8.03883e-24,2.08866e-25
299,1.00497,1.22366e-23,3.55385e-25
300,0.992534,1.65509e-23,5.98869e-25
301,0.978996,1.93682e-23,9.98659e-25
302,0.969293,1.92666e-23,1.65432e-24
303,0.967878,1.60691e-23,2.72802e-24
304,0.977042,1.1966e-23,4.4877e-24
305,0.99578,1.23407e-23,7.36655e-24
306,1.01963,2.59028e-23,1.20637e-23
307,1.04168,6.39256e-23,1.9703e-23
308,1.05444,1.38827e-22,3.20685e-23
309,1.0522,2.62858e-22,5.19851e-23
310,1.03297,4.48157e-22,8.39216e-23
311,0.999623,7.09965e-22,1.34925e-22
312,0.959569,1.07466e-21,2.16074e-22
313,0.923196,1.5942e-21,3.44742e-22
314,0.901264,2.36823e-21,5.4814e-22
315,0.902004,3.57416e-21,8.68635e-22
316,0.928666,5.50656e-21,1.37198e-21
317,0.978194,8.62879e-21,2.15994e-21
318,1.04143,1.36419e-20,3.38922e-21
319,1.10486,2.1583e-20,5.30048e-21
320,1.15357,3.39734e-20,8.26197e-21
321,1.1746,5.30488e-20,1.28356e-20
322,1.16017,8.21191e-20,1.98757e-20
323,1.10971,1.26127e-19,3.06774e-20
324,1.03048,1.925e-19,4.7198e-20
325,0.936462,2.92433e-19,7.23865e-20
326,0.845771,4.42777e-19,1.1067e-19
327,0.77718,6.6881e-19,1.68679e-19
328,0.746383,1.00826e-18,2.56303e-19
329,0.762823,1.51712e-18,3.88258e-19
330,0.82768,2.27806e-18,5.86373e-19
331,0.933404,3.41253e-18,8.8292e-19
332,1.06486,5.09829e-18,1.32548e-18
333,1.20185,7.5946e-18,1.984e-18
334,1.32252,1.12786e-17,2.96096e-18
335,1.407,1.66972e-17,4.40617e-18
336,1.44071,2.46423e-17,6.53785e-18
337,1.41669,3.62571e-17,9.67308e-18
338,1.33668,5.31878e-17,1.42712e-17
339,1.21076,7.77997e-17,2.09958e-17
340,1.05573,1.13481e-16,3.08026e-17
341,0.892542,1.65073e-16,4.50648e-17
342,0.743203,2.39472e-16,6.57493e-17
343,0.627639,3.46476e-16,9.56657e-17
344,0.561045,4.99966e-16,1.38817e-16
345,0.552017,7.1955e-16,2.00891e-16
346,0.601698,1.03285e-15,2.89945e-16
347,0.703983,1.47869e-15,4.17367e-16
348,0.846672,2.11145e-15,5.99207e-16
349,1.01333,3.00715e-15,8.58025e-16
350,1.18555,4.27176e-15,1.22545e-15
351,1.3453,6.05258e-15,1.74571e-15
352,1.47699,8.55396e-15,2.48049e-15
353,1.56909,1.20585e-14,3.5156e-15
354,1.61509,1.69563e-14,4.97013e-15
355,1.61376,2.37839e-14,7.00886e-15
356,1.56877,3.32786e-14,9.85935e-15
357,1.48777,4.64494e-14,1.38349e-14
358,1.38108,6.46754e-14,1.93661e-14
359,1.26027,8.98358e-14,2.70427e-14
360,1.13671,1.24485e-13,3.76711e-14
361,1.02039,1.72089e-13,5.2351e-14
362,0.918951,2.37335e-13,7.25784e-14
363,0.837207,3.26551e-13,1.00383e-13
364,0.777017,4.48257e-13,1.38515e-13
365,0.737528,6.13902e-13,1.90685e-13
366,0.715718,8.38826e-13,2.61896e-13
367,0.70713,1.14354e-12,3.58876e-13
368,0.706691,1.55543e-12,4.90643e-13
369,0.709518,2.1109e-12,6.69269e-13
370,0.711605,2.85834e-12,9.10869e-13
371,0.710334,3.86186e-12,1.23691e-12
372,0.704776,5.20619e-12,1.67593e-12
373,0.695749,7.00312e-12,2.26574e-12
374,0.68567,9.3998e-12,3.05642e-12
375,0.678218,1.25894e-11,4.11404e-12
376,0.677871,1.68253e-11,5.52563e-12
377,0.689372,2.24384e-11,7.4056e-12
378,0.717176,2.98608e-11,9.90398e-12
379,0.764945,3.96548e-11,1.32171e-11
380,0.835131,5.25513e-11,1.76013e-11
381,0.92868,6.94974e-11,2.33907e-11
382,1.04488,9.17187e-11,3.10196e-11
383,1.18133,1.20797e-10,4.10514e-11
384,1.33411,1.58771e-10,5.42159e-11
385,1.49799,2.0826e-10,7.14556e-11
386,1.66679,2.72627e-10,9.39859e-11
387,1.83374,3.56175e-10,1.23371e-10
388,1.99196,4.64403e-10,1.61617e-10
389,2.13482,6.04325e-10,2.11299e-10
390,2.25637,7.84864e-10,2.75705e-10
391,2.35163,1.01735e-09,3.59034e-10
392,2.41682,1.31616e-09,4.66632e-10
393,2.44959,1.69945e-09,6.05296e-10
394,2.44901,2.19018e-09,7.83644e-10
395,2.41561,2.81724e-09,1.01259e-09
396,2.35125,3.61698e-09,1.30592e-09
397,2.25901,4.63504e-09,1.68101e-09
398,2.14289,5.92857e-09,2.15974e-09
399,2.00767,7.56901e-09,2.7696e-09
400,1.85855,9.64554e-09,3.54501e-09
401,1.70096,1.22692e-08,4.52908e-09
402,1.54024,1.55781e-08,5.77561e-09
403,1.38147,1.97435e-08,7.35165e-09
404,1.2292,2.49776e-08,9.34063e-09
405,1.08739,3.15425e-08,1.18461e-08
406,0.959214,3.97619e-08,1.49964e-08
407,0.847028,5.00342e-08,1.89503e-08
408,0.752352,6.28493e-08,2.39036e-08
409,0.675871,7.8808e-08,3.00979e-08
410,0.617495,9.86465e-08,3.78301e-08
411,0.576434,1.23265e-07,4.74646e-08
412,0.551302,1.5376e-07,5.94481e-08
413,0.540231,1.9147e-07,7.43268e-08
414,0.540996,2.38021e-07,9.27674e-08
415,0.551141,2.95386e-07,1.15582e-07
416,0.568101,3.65956e-07,1.4376e-07
417,0.589315,4.5262e-07,1.78499e-07
418,0.612328,5.58868e-07,2.21254e-07
419,0.634875,6.88904e-07,2.73783e-07
420,0.654952,8.47786e-07,3.38208e-07
421,0.670868,1.04158e-06,4.17087e-07
422,0.681275,1.27757e-06,5.13498e-07
423,0.68519,1.56445e-06,6.31135e-07
424,0.681992,1.91263e-06,7.74426e-07
425,0.671409,2.33448e-06,9.48669e-07
426,0.653499,2.84476e-06,1.16019e-06
427,0.628609,3.46099e-06,1.41654e-06
428,0.59734,4.20394e-06,1.72667e-06
429,0.560497,5.09818e-06,2.10126e-06
430,0.519045,6.17279e-06,2.55294e-06
431,0.474056,7.46201e-06,3.09666e-06
432,0.426665,9.00621e-06,3.75009e-06
433,0.378023,1.08528e-05,4.53404e-06
434,0.329259,1.30574e-05,5.47305e-06
435,0.28144,1.56853e-05,6.5959e-06
436,0.235546,1.88125e-05,7.93636e-06
437,0.192443,2.25281e-05,9.53398e-06
438,0.152863,2.69357e-05,1.14349e-05
439,0.117397,3.21556e-05,1.36931e-05
440,0.0864834,3.83278e-05,1.63712e-05
441,0.0604111,4.56144e-05,1.95421e-05
442,0.0393206,5.42028e-05,2.32903e-05
443,0.0232132,6.43096e-05,2.77137e-05
444,0.0119618,7.61841e-05,3.29253e-05
445,0.00532543,9.01136e-05,3.90556e-05
446,0.00296512,0.000106428,4.62547e-05
447,0.00446162,0.000125504,5.4695e-05
448,0.00933362,0.000147776,6.45746e-05
449,0.0170561,0.000173737,7.61198e-05
450,0.0270784,0.000203949,8.95895e-05
451,0.0388409,0.000239055,0.000105279
452,0.0517913,0.000279781,0.000123524
453,0.0653985,0.000326954,0.000144705
454,0.0791648,0.000381506,0.000169257
455,0.0926367,0.000444492,0.000197667
456,0.105413,0.000517102,0.000230489
457,0.117149,0.000600673,0.000268346
458,0.127566,0.000696707,0.000311937
459,0.136447,0.000806887,0.00036205
460,0.14364,0.000933096,0.000419565
461,0.149057,0.00107744,0.000485467
462,0.15267,0.00124225,0.000560853
463,0.154506,0.00143014,0.000646947
464,0.154642,0.00164399,0.000745104
465,0.153202,0.00188701,0.000856831
466,0.150342,0.00216272,0.00098379
467,0.146254,0.00247503,0.00112782
468,0.141147,0.00282821,0.00129093
469,0.135249,0.00322697,0.00147536
470,0.128793,0.00367646,0.00168352
471,0.122015,0.00418232,0.00191809
472,0.115144,0.00475067,0.00218195
473,0.108401,0.0053882,0.00247826
474,0.101988,0.00610214,0.00281044
475,0.0960901,0.00690035,0.0031822
476,0.0908674,0.00779128,0.00359753
477,0.0864559,0.00878405,0.00406073
478,0.0829649,0.00988845,0.00457643
479,0.0804764,0.011115,0.00514957
480,0.0790454,0.0124748,0.00578542
481,0.0787009,0.0139799,0.00648961
482,0.0794478,0.015643,0.00726809
483,0.0812686,0.0174774,0.00812716
484,0.0841263,0.0194974,0.00907347
485,0.0879677,0.0217179,0.010114
486,0.0927264,0.0241544,0.011256
487,0.0983262,0.0268234,0.0125071
488,0.104685,0.0297418,0.0138753
489,0.111718,0.0329273,0.0153686
490,0.11934,0.0363982,0.0169955
491,0.127472,0.0401731,0.0187646
492,0.136039,0.0442712,0.0206846
493,0.144975,0.048712,0.0227646
494,0.154226,0.0535155,0.0250134
495,0.16375,0.0587014,0.02744
496,0.173517,0.0642897,0.0300534
497,0.183513,0.0703003,0.0328624
498,0.193735,0.0767527,0.0358755
499,0.204197,0.0836661,0.0391011
500,0.214923,0.0910588,0.0425471
501,0.225949,0.0989487,0.0462211
502,0.237322,0.107352,0.0501299
503,0.249096,0.116285,0.0542798
504,0.26133,0.125761,0.0586764
505,0.27409,0.135793,0.0633242
506,0.287441,0.146391,0.068227
507,0.301448,0.157563,0.0733871
508,0.316175,0.169316,0.0788061
509,0.331677,0.181652,0.084484
510,0.348006,0.194573,0.0904194
511,0.365204,0.208075,0.0966096
512,0.383302,0.222153,0.10305
513,0.40232,0.236798,0.109735
514,0.422268,0.251996,0.116656
515,0.44314,0.267732,0.123804
516,0.464918,0.283984,0.131168
517,0.487572,0.300729,0.138734
518,0.511058,0.317937,0.146487
519,0.535321,0.335576,0.154411
520,0.560292,0.353609,0.162486
521,0.585894,0.371995,0.170692
522,0.61204,0.390689,0.179007
523,0.638634,0.409643,0.187407
524,0.665574,0.428804,0.195866
525,0.692753,0.448117,0.204358
526,0.720059,0.467523,0.212855
527,0.747378,0.486959,0.221327
528,0.774596,0.506363,0.229744
529,0.801597,0.525667,0.238077
530,0.828267,0.544805,0.246294
531,0.854494,0.563707,0.254363
532,0.880171,0.582304,0.262254
533,0.905191,0.600528,0.269935
534,0.929457,0.618308,0.277377
535,0.952873,0.635579,0.28455
536,0.975351,0.652274,0.291425
537,0.996809,0.66833,0.297975
538,1.01717,0.683688,0.304176
539,1.03637,0.69829,0.310004
540,1.05435,0.712086,0.315437
541,1.07105,0.725027,0.320457
542,1.08643,0.737073,0.325047
543,1.10045,0.748186,0.329195
544,1.11308,0.758339,0.332889
545,1.12431,0.767506,0.336122
546,1.13411,0.775673,0.338889
547,1.14249,0.782831,0.341191
548,1.14945,0.788978,0.343028
549,1.15501,0.79412,0.344406
550,1.15919,0.798271,0.345335
551,1.16203,0.801452,0.345825
552,1.16355,0.80369,0.345892
553,1.16382,0.80502,0.345554
554,1.1629,0.805484,0.344832
555,1.16085,0.805129,0.343749
556,1.15773,0.804008,0.34233
557,1.15365,0.80218,0.340604
558,1.14868,0.799705,0.338601
559,1.14291,0.796651,0.336351
560,1.13644,0.793085,0.333887
561,1.12938,0.78908,0.331242
562,1.12182,0.784706,0.32845
563,1.11387,0.780036,0.325546
564,1.10564,0.775143,0.322564
565,1.09722,0.770096,0.319536
566,1.08872,0.764964,0.316496
567,1.08023,0.759812,0.313475
568,1.07184,0.754703,0.310504
569,1.06365,0.749693,0.30761
570,1.05573,0.744835,0.30482
571,1.04815,0.740177,0.302158
572,1.04097,0.735758,0.299645
573,1.03425,0.731613,0.2973
574,1.02803,0.727772,0.295138
575,1.02234,0.724254,0.293173
576,1.01722,0.721074,0.291413
577,1.01267,0.718241,0.289866
578,1.00871,0.715754,0.288533
579,1.00531,0.71361,0.287417
580,1.00248,0.711797,0.286513
581,1.00018,0.710299,0.285816
582,0.998394,0.709094,0.285316
583,0.997075,0.708158,0.285004
584,0.996185,0.70746,0.284865
585,0.995673,0.70697,0.284884
586,0.99549,0.706652,0.285043
587,0.995581,0.706473,0.285325
588,0.99589,0.706397,0.28571
589,0.996361,0.706388,0.286178
590,0.99694,0.706412,0.286707
591,0.997572,0.706439,0.287279
592,0.998209,0.706437,0.287874
593,0.998803,0.706381,0.288473
594,0.999314,0.706249,0.289058
595,0.999705,0.70602,0.289614
596,0.999948,0.705682,0.290126
597,1.00002,0.705225,0.290583
598,0.999904,0.704643,0.290976
599,0.999592,0.703935,0.291296
600,0.999082,0.703107,0.291539
601,0.998379,0.702166,0.291703
602,0.997495,0.701124,0.291788
603,0.996447,0.699997,0.291797
604,0.995258,0.698803,0.291735
605,0.993955,0.697561,0.291609
606,0.992567,0.696294,0.291426
607,0.991129,0.695026,0.291198
608,0.989675,0.693778,0.290935
609,0.988239,0.692573,0.29065
610,0.986854,0.691432,0.290353
611,0.985555,0.690376,0.290059
612,0.984369,0.68942,0.289778
613,0.983322,0.68858,0.289521
614,0.982436,0.687865,0.289298
615,0.981728,0.687285,0.289118
616,0.981207,0.686842,0.288988
617,0.98088,0.686538,0.288912
618,0.980747,0.686368,0.288894
619,0.980801,0.686327,0.288935
620,0.981031,0.686404,0.289033
621,0.981422,0.686587,0.289187
622,0.981954,0.686862,0.289391
623,0.982605,0.687212,0.289638
624,0.983348,0.68762,0.289923
625,0.984157,0.688069,0.290236
626,0.985006,0.688542,0.290567
627,0.985867,0.689021,0.290908
628,0.986715,0.689492,0.291249
629,0.98753,0.689941,0.291582
630,0.98829,0.690358,0.291897
631,0.988982,0.690735,0.292187
632,0.989595,0.691066,0.292448
633,0.990122,0.69135,0.292676
634,0.990563,0.691587,0.292866
635,0.990922,0.691782,0.293021
636,0.991208,0.691941,0.29314
637,0.991434,0.692073,0.293227
638,0.991616,0.692191,0.293288
639,0.991776,0.692306,0.293329
640,0.991936,0.692433,0.293358
641,0.992121,0.692588,0.293386
642,0.992356,0.692783,0.293422
643,0.992666,0.693035,0.293477
644,0.993075,0.693356,0.293562
645,0.993607,0.693758,0.293689
646,0.994281,0.694251,0.293866
647,0.995115,0.694843,0.294105
648,0.996124,0.695539,0.294414
649,0.997316,0.696343,0.2948
650,0.998698,0.697255,0.295269
651,1.00027,0.698273,0.295826
652,1.00204,0.699392,0.296474
653,1.00399,0.700605,0.297213
654,1.00612,0.701906,0.298044
655,1.00841,0.703283,0.298964
656,1.01085,0.704725,0.299969
657,1.01342,0.706221,0.301057
658,1.01612,0.707759,0.302221
659,1.01891,0.709326,0.303455
660,1.02178,0.710911,0.304753
661,1.02471,0.712502,0.306108
662,1.02769,0.714088,0.307513
663,1.0307,0.715661,0.308961
664,1.03372,0.717212,0.310447
665,1.03675,0.718733,0.311965
666,1.03977,0.720218,0.313509
667,1.04277,0.721661,0.315076
668,1.04574,0.723058,0.316662
669,1.04868,0.724403,0.318263
670,1.05158,0.725693,0.319879
671,1.05443,0.726923,0.321507
672,1.05723,0.728087,0.323145
673,1.05997,0.729181,0.324793
674,1.06263,0.730197,0.326448
675,1.06522,0.731129,0.32811
676,1.06772,0.731967,0.329777
677,1.07012,0.732702,0.331445
678,1.0724,0.733322,0.333112
679,1.07455,0.733816,0.334773
680,1.07655,0.734171,0.336425
681,1.07838,0.734374,0.338061
