t,T+R,N_0,N_1,N_2
200,0.996234,2.13346e-21,8.20638e-29,9.00089e-30
201,0.996595,2.13223e-21,6.99016e-29,1.41955e-29
202,0.997331,2.13117e-21,5.1882e-29,1.76993e-29
203,0.998254,2.13011e-21,4.0458e-29,1.88301e-29
204,0.999177,2.12999e-21,3.74685e-29,2.15416e-29
205,0.999937,2.13041e-21,3.03559e-29,2.85942e-29
206,1.00043,2.13128e-21,3.30014e-29,3.84695e-29
207,1.0006,2.13205e-21,3.16925e-29,4.75047e-29
208,1.00048,2.1333e-21,2.78875e-29,5.96875e-29
209,1.00013,2.13397e-21,3.84454e-29,5.97083e-29
210,0.999669,2.1344e-21,5.66944e-29,5.60976e-29
211,0.999198,2.13415e-21,6.21144e-29,4.50255e-29
212,0.998816,2.13405e-21,6.89262e-29,2.78416e-29
213,0.998587,2.13353e-21,6.5145e-29,1.66866e-29
214,0.998533,2.13286e-21,5.0042e-29,3.92737e-30
215,0.998638,2.13268e-21,4.10559e-29,1.34947e-30
216,0.998851,2.13297e-21,2.55429e-29,9.43053e-31
217,0.999109,2.13341e-21,2.20259e-29,1.22126e-30
218,0.999344,2.13442e-21,1.13529e-29,2.73761e-30
219,0.999509,2.13587e-21,5.93667e-30,4.36579e-30
220,0.999575,2.13681e-21,6.58897e-30,4.44077e-30
221,0.999544,2.1372e-21,1.54093e-29,6.54795e-30
222,0.999439,2.13687e-21,2.38881e-29,1.38986e-29
223,0.999297,2.13633e-21,4.06979e-29,1.80641e-29
224,0.999163,2.13542e-21,4.88635e-29,3.28124e-29
225,0.99907,2.13448e-21,6.68504e-29,6.54516e-29
226,0.999036,2.13336e-21,8.08142e-29,1.09536e-28
227,0.999061,2.1327e-21,8.2527e-29,1.35999e-28
228,0.999122,2.13269e-21,1.21237e-28,1.44179e-28
229,0.999191,2.13313e-21,1.65814e-28,1.26338e-28
230,0.999239,2.13365e-21,1.87222e-28,1.07313e-28
231,0.999253,2.13438e-21,1.70489e-28,6.2416e-29
232,0.999242,2.13475e-21,2.05029e-28,2.72582e-29
233,0.999231,2.13494e-21,1.86838e-28,5.23219e-30
234,0.99925,2.13496e-21,1.62599e-28,4.97198e-30
235,0.999315,2.13437e-21,1.39012e-28,2.77366e-29
236,0.999409,2.13387e-21,1.07386e-28,7.90509e-29
237,0.999483,2.13287e-21,8.2496e-29,1.36611e-28
238,0.999466,2.13233e-21,8.21105e-29,1.45934e-28
239,0.999292,2.13251e-21,7.57429e-29,1.37563e-28
240,0.998943,2.13305e-21,7.54593e-29,1.16534e-28
241,0.998479,2.13317e-21,8.19368e-29,9.2238e-29
242,0.998042,2.13372e-21,8.42141e-29,6.99556e-29
243,0.997842,2.13404e-21,6.99319e-29,4.24617e-29
244,0.998091,2.13411e-21,6.00474e-29,6.7451e-30
245,0.998933,2.13357e-21,6.0287e-29,-1.25693e-30
246,1.00037,2.13303e-21,7.585e-29,2.31074e-29
247,1.00219,2.13239e-21,8.96093e-29,6.73285e-29
248,1.00399,2.13227e-21,1.27379e-28,9.83934e-29
249,1.00522,2.1321e-21,1.28689e-28,9.53778e-29
250,1.00528,2.13262e-21,1.28796e-28,9.27519e-29
251,1.00368,2.13332e-21,8.58911e-29,6.36894e-29
252,1.00018,2.13408e-21,6.29923e-29,4.09373e-29
253,0.994903,2.13427e-21,2.19736e-29,2.61695e-29
254,0.988398,2.13445e-21,4.2852e-30,1.0428e-29
255,0.981612,2.13442e-21,7.49875e-31,-1.26347e-30
256,0.975781,2.13401e-21,1.41309e-29,-8.39141e-30
257,0.972263,2.1329e-21,4.89761e-29,3.80881e-30
258,0.972319,2.13189e-21,9.3165e-29,1.78997e-29
259,0.976904,2.1317e-21,1.03849e-28,3.77225e-29
260,0.986483,2.13185e-21,1.28727e-28,3.75297e-29
261,1.00092,2.13201e-21,1.1685e-28,3.02433e-29
262,1.01944,2.13274e-21,7.25606e-29,2.43403e-29
263,1.04069,2.13338e-21,5.36968e-29,1.71438e-29
264,1.06288,2.13385e-21,1.09012e-29,-1.22985e-32
265,1.08397,2.13419e-21,2.78713e-31,-1.11564e-29
266,1.10188,2.13383e-21,1.83376e-29,-7.54651e-30
267,1.11473,2.13293e-21,6.92777e-29,-8.04989e-30
268,1.121,2.13199e-21,1.23552e-28,-5.70365e-30
269,1.11968,2.13096e-21,1.32713e-28,-4.04419e-30
270,1.11036,2.13013e-21,1.31687e-28,3.35069e-30
271,1.0932,2.13e-21,1.16275e-28,-1.83579e-29
272,1.06887,2.1305e-21,5.95252e-29,-3.3165e-29
273,1.03849,2.13118e-21,3.3578e-29,-4.22512e-29
274,1.00342,2.13266e-21,-2.44175e-31,-4.60766e-29
275,0.96517,2.13364e-21,-1.52163e-30,-3.13452e-29
276,0.925211,2.13419e-21,3.35163e-29,8.35759e-30
277,0.884859,2.13461e-21,8.14767e-29,4.35179e-29
278,0.845173,2.13465e-21,1.47765e-28,8.26283e-29
279,0.806896,2.13395e-21,1.84229e-28,5.20015e-29
280,0.770429,2.13287e-21,2.0724e-28,2.77808e-29
281,0.735847,2.13223e-21,1.43906e-28,1.98482e-29
282,0.702937,2.13212e-21,9.27761e-29,1.59449e-29
283,0.671261,2.13239e-21,1.50535e-29,2.81874e-29
284,0.64024,2.13296e-21,1.36994e-30,4.97724e-29
285,0.609231,2.13377e-21,6.77793e-29,6.94127e-29
286,0.57761,2.1344e-21,1.85465e-28,6.80744e-29
287,0.544843,2.13486e-21,3.5509e-28,5.55888e-29
288,0.510545,2.13467e-21,5.12775e-28,4.4974e-29
289,0.474521,2.13347e-21,5.56609e-28,5.1052e-30
290,0.436786,2.13191e-21,4.71445e-28,-1.95013e-29
291,0.397574,2.1298e-21,2.81131e-28,-1.25121e-29
292,0.357329,2.12774e-21,8.86096e-29,4.96815e-29
293,0.31667,2.12643e-21,5.22328e-29,2.15199e-28
294,0.276365,2.12561e-21,4.75051e-28,4.72756e-28
295,0.237277,2.1254e-21,1.66773e-27,7.70021e-28
