t,T+R,N_0,N_1
2095,0.996115,0.242003,0.30715
2096,0.996115,0.242003,0.30715
2097,0.996115,0.242003,0.30715
2098,0.996115,0.242003,0.30715
2099,0.996115,0.242003,0.30715
2100,0.996115,0.242003,0.30715
2101,0.996115,0.242003,0.30715
2102,0.996115,0.242003,0.30715
2103,0.996115,0.242003,0.30715
2104,0.996115,0.242003,0.30715
2105,0.996115,0.242003,0.30715
2106,0.996115,0.242003,0.30715
2107,0.996115,0.242003,0.30715
2108,0.996115,0.242003,0.30715
2109,0.996115,0.242003,0.30715
2110,0.996115,0.242003,0.30715
2111,0.996115,0.242003,0.30715
2112,0.996115,0.242003,0.30715
2113,0.996115,0.242003,0.30715
2114,0.996115,0.242003,0.30715
2115,0.996115,0.242003,0.30715
2116,0.996115,0.242003,0.30715
2117,0.996115,0.242003,0.30715
2118,0.996115,0.242003,0.30715
2119,0.996115,0.242003,0.30715
2120,0.996115,0.242003,0.30715
2121,0.996115,0.242003,0.30715
2122,0.996115,0.242003,0.30715
2123,0.996115,0.242003,0.30715
2124,0.996115,0.242003,0.30715
2125,0.996115,0.242003,0.30715
2126,0.996115,0.242003,0.30715
2127,0.996115,0.242003,0.30715
2128,0.996115,0.242003,0.30715
2129,0.996115,0.242003,0.30715
2130,0.996115,0.242003,0.30715
2131,0.996115,0.242003,0.30715
2132,0.996115,0.242003,0.30715
2133,0.996115,0.242003,0.30715
2134,0.996115,0.242003,0.30715
2135,0.996115,0.242003,0.30715
2136,0.996115,0.242003,0.30715
2137,0.996115,0.242003,0.30715
2138,0.996115,0.242003,0.30715
2139,0.996115,0.242003,0.30715
2140,0.996115,0.242003,0.30715
2141,0.996115,0.242003,0.30715
2142,0.996115,0.242003,0.30715
2143,0.996115,0.242003,0.30715
2144,0.996115,0.242003,0.30715
2145,0.996115,0.242003,0.30715
2146,0.996115,0.242003,0.30715
2147,0.996115,0.242003,0.30715
2148,0.996115,0.242003,0.30715
2149,0.996115,0.242003,0.30715
2150,0.996115,0.242003,0.30715
2151,0.996115,0.242003,0.30715
2152,0.996115,0.242003,0.30715
2153,0.996115,0.242003,0.30715
2154,0.996115,0.242003,0.30715
2155,0.996115,0.242003,0.30715
2156,0.996115,0.242003,0.30715
2157,0.996115,0.242003,0.30715
2158,0.996115,0.242003,0.30715
2159,0.996115,0.242003,0.30715
2160,0.996115,0.242003,0.30715
2161,0.996115,0.242003,0.30715
2162,0.996115,0.242003,0.30715
2163,0.996115,0.242003,0.30715
2164,0.996115,0.242003,0.30715
2165,0.996115,0.242003,0.30715
2166,0.996115,0.242003,0.30715
2167,0.996115,0.242003,0.30715
2168,0.996115,0.242003,0.30715
2169,0.996115,0.242003,0.30715
2170,0.996115,0.242003,0.30715
2171,0.996115,0.242003,0.30715
2172,0.996115,0.242003,0.30715
2173,0.996115,0.242003,0.30715
2174,0.996115,0.242003,0.30715
2175,0.996115,0.242003,0.30715
2176,0.996115,0.242003,0.30715
2177,0.996115,0.242003,0.30715
2178,0.996115,0.242003,0.30715
2179,0.996115,0.242003,0.30715
2180,0.996115,0.242003,0.30715
2181,0.996115,0.242003,0.30715
2182,0.996115,0.242003,0.30715
2183,0.996115,0.242003,0.30715
2184,0.996115,0.242003,0.30715
2185,0.996115,0.242003,0.30715
2186,0.996115,0.242003,0.30715
2187,0.996115,0.242003,0.30715
2188,0.996115,0.242003,0.30715
2189,0.996115,0.242003,0.30715
2190,0.996115,0.242003,0.30715
2191,0.996115,0.242003,0.30715
2192,0.996115,0.242003,0.30715
2193,0.996115,0.242003,0.30715
2194,0.996115,0.242003,0.30715
2195,0.996115,0.242003,0.30715
2196,0.996115,0.242003,0.30715
2197,0.996115,0.242003,0.30715
2198,0.996115,0.242003,0.30715
2199,0.996115,0.242003,0.30715
2200,0.996115,0.242003,0.30715
2201,0.996115,0.242003,0.30715
2202,0.996115,0.242003,0.30715
2203,0.996115,0.242003,0.30715
2204,0.996115,0.242003,0.30715
2205,0.996115,0.242003,0.30715
2206,0.996115,0.242003,0.30715
2207,0.996115,0.242003,0.30715
2208,0.996115,0.242003,0.30715
2209,0.996115,0.242003,0.30715
2210,0.996115,0.242003,0.30715
2211,0.996115,0.242003,0.30715
2212,0.996115,0.242003,0.30715
2213,0.996115,0.242003,0.30715
2214,0.996115,0.242003,0.30715
2215,0.996115,0.242003,0.30715
2216,0.996115,0.242003,0.30715
2217,0.996115,0.242003,0.30715
2218,0.996115,0.242003,0.30715
2219,0.996115,0.242003,0.30715
2220,0.996115,0.242003,0.30715
2221,0.996115,0.242003,0.30715
2222,0.996115,0.242003,0.30715
2223,0.996115,0.242003,0.30715
2224,0.996115,0.242003,0.30715
2225,0.996115,0.242003,0.30715
2226,0.996115,0.242003,0.30715
2227,0.996115,0.242003,0.30715
2228,0.996115,0.242003,0.30715
2229,0.996115,0.242003,0.30715
2230,0.996115,0.242003,0.30715
2231,0.996115,0.242003,0.30715
2232,0.996115,0.242003,0.30715
2233,0.996115,0.242003,0.30715
2234,0.996115,0.242003,0.30715
2235,0.996115,0.242003,0.30715
2236,0.996115,0.242003,0.30715
2237,0.996115,0.242003,0.30715
2238,0.996115,0.242003,0.30715
2239,0.996115,0.242003,0.30715
2240,0.996115,0.242003,0.30715
2241,0.996115,0.242003,0.30715
2242,0.996115,0.242003,0.30715
2243,0.996115,0.242003,0.30715
2244,0.996115,0.242003,0.30715
2245,0.996115,0.242003,0.30715
2246,0.996115,0.242003,0.30715
2247,0.996115,0.242003,0.30715
2248,0.996115,0.242003,0.30715
2249,0.996115,0.242003,0.30715
2250,0.996115,0.242003,0.30715
2251,0.996115,0.242003,0.30715
2252,0.996115,0.242003,0.30715
2253,0.996115,0.242003,0.30715
2254,0.996115,0.242003,0.30715
2255,0.996115,0.242003,0.30715
2256,0.996115,0.242003,0.30715
2257,0.996115,0.242003,0.30715
2258,0.996115,0.242003,0.30715
2259,0.996115,0.242003,0.30715
2260,0.996115,0.242003,0.30715
2261,0.996115,0.242003,0.30715
2262,0.996115,0.242003,0.30715
2263,0.996115,0.242003,0.30715
2264,0.996115,0.242003,0.30715
2265,0.996115,0.242003,0.30715
2266,0.996115,0.242003,0.30715
2267,0.996115,0.242003,0.30715
2268,0.996115,0.242003,0.30715
2269,0.996115,0.242003,0.30715
2270,0.996115,0.242003,0.30715
2271,0.996115,0.242003,0.30715
2272,0.996115,0.242003,0.30715
2273,0.996115,0.242003,0.30715
2274,0.996115,0.242003,0.30715
2275,0.996115,0.242003,0.30715
2276,0.996115,0.242003,0.30715
2277,0.996115,0.242003,0.30715
2278,0.996115,0.242003,0.30715
2279,0.996115,0.242003,0.30715
2280,0.996115,0.242003,0.30715
2281,0.996115,0.242003,0.30715
2282,0.996115,0.242003,0.30715
2283,0.996115,0.242003,0.30715
2284,0.996115,0.242003,0.30715
2285,0.996115,0.242003,0.30715
2286,0.996115,0.242003,0.30715
2287,0.996115,0.242003,0.30715
2288,0.996115,0.242003,0.30715
2289,0.996115,0.242003,0.30715
2290,0.996115,0.242003,0.30715
2291,0.996115,0.242003,0.30715
2292,0.996115,0.242003,0.30715
2293,0.996115,0.242003,0.30715
2294,0.996115,0.242003,0.30715
2295,0.996115,0.242003,0.30715
2296,0.996115,0.242003,0.30715
2297,0.996115,0.242003,0.30715
2298,0.996115,0.242003,0.30715
2299,0.996115,0.242003,0.30715
2300,0.996115,0.242003,0.30715
2301,0.996115,0.242003,0.30715
2302,0.996115,0.242003,0.30715
2303,0.996115,0.242003,0.30715
2304,0.996115,0.242003,0.30715
2305,0.996115,0.242003,0.30715
2306,0.996115,0.242003,0.30715
2307,0.996115,0.242003,0.30715
2308,0.996115,0.242003,0.30715
2309,0.996115,0.242003,0.30715
2310,0.996115,0.242003,0.30715
2311,0.996115,0.242003,0.30715
2312,0.996115,0.242003,0.30715
2313,0.996115,0.242003,0.30715
2314,0.996115,0.242003,0.30715
2315,0.996115,0.242003,0.30715
2316,0.996115,0.242003,0.30715
2317,0.996115,0.242003,0.30715
2318,0.996115,0.242003,0.30715
2319,0.996115,0.242003,0.30715
2320,0.996115,0.242003,0.30715
2321,0.996115,0.242003,0.30715
2322,0.996115,0.242003,0.30715
2323,0.996115,0.242003,0.30715
2324,0.996115,0.242003,0.30715
2325,0.996115,0.242003,0.30715
2326,0.996115,0.242003,0.30715
2327,0.996115,0.242003,0.30715
2328,0.996115,0.242003,0.30715
2329,0.996115,0.242003,0.30715
2330,0.996115,0.242003,0.30715
2331,0.996115,0.242003,0.30715
2332,0.996115,0.242003,0.30715
2333,0.996115,0.242003,0.30715
2334,0.996115,0.242003,0.30715
2335,0.996115,0.242003,0.30715
2336,0.996115,0.242003,0.30715
2337,0.996115,0.242003,0.30715
2338,0.996115,0.242003,0.30715
2339,0.996115,0.242003,0.30715
2340,0.996115,0.242003,0.30715
2341,0.996115,0.242003,0.30715
2342,0.996115,0.242003,0.30715
2343,0.996115,0.242003,0.30715
2344,0.996115,0.242003,0.30715
2345,0.996115,0.242003,0.30715
2346,0.996115,0.242003,0.30715
2347,0.996115,0.242003,0.30715
2348,0.996115,0.242003,0.30715
2349,0.996115,0.242003,0.30715
2350,0.996115,0.242003,0.30715
2351,0.996115,0.242003,0.30715
2352,0.996115,0.242003,0.30715
2353,0.996115,0.242003,0.30715
2354,0.996115,0.242003,0.30715
2355,0.996115,0.242003,0.30715
2356,0.996115,0.242003,0.30715
2357,0.996115,0.242003,0.30715
2358,0.996115,0.242003,0.30715
2359,0.996115,0.242003,0.30715
2360,0.996115,0.242003,0.30715
2361,0.996115,0.242003,0.30715
2362,0.996115,0.242003,0.30715
2363,0.996115,0.242003,0.30715
2364,0.996115,0.242003,0.30715
2365,0.996115,0.242003,0.30715
2366,0.996115,0.242003,0.30715
2367,0.996115,0.242003,0.30715
2368,0.996115,0.242003,0.30715
2369,0.996115,0.242003,0.30715
2370,0.996115,0.242003,0.30715
2371,0.996115,0.242003,0.30715
2372,0.996115,0.242003,0.30715
2373,0.996115,0.242003,0.30715
2374,0.996115,0.242003,0.30715
2375,0.996115,0.242003,0.30715
2376,0.996115,0.242003,0.30715
2377,0.996115,0.242003,0.30715
2378,0.996115,0.242003,0.30715
2379,0.996115,0.242003,0.30715
2380,0.996115,0.242003,0.30715
2381,0.996115,0.242003,0.30715
2382,0.996115,0.242003,0.30715
2383,0.996115,0.242003,0.30715
2384,0.996115,0.242003,0.30715
2385,0.996115,0.242003,0.30715
2386,0.996115,0.242003,0.30715
2387,0.996115,0.242003,0.30715
2388,0.996115,0.242003,0.30715
2389,0.996115,0.242003,0.30715
2390,0.996115,0.242003,0.30715
2391,0.996115,0.242003,0.30715
2392,0.996115,0.242003,0.30715
2393,0.996115,0.242003,0.30715
2394,0.996115,0.242003,0.30715
2395,0.996115,0.242003,0.30715
2396,0.996115,0.242003,0.30715
2397,0.996115,0.242003,0.30715
2398,0.996115,0.242003,0.30715
2399,0.996115,0.242003,0.30715
2400,0.996115,0.242003,0.30715
2401,0.996115,0.242003,0.30715
2402,0.996115,0.242003,0.30715
2403,0.996115,0.242003,0.30715
2404,0.996115,0.242003,0.30715
2405,0.996115,0.242003,0.30715
2406,0.996115,0.242003,0.30715
2407,0.996115,0.242003,0.30715
2408,0.996115,0.242003,0.30715
2409,0.996115,0.242003,0.30715
2410,0.996115,0.242003,0.30715
2411,0.996115,0.242003,0.30715
2412,0.996115,0.242003,0.30715
2413,0.996115,0.242003,0.30715
2414,0.996115,0.242003,0.30715
2415,0.996115,0.242003,0.30715
2416,0.996115,0.242003,0.30715
2417,0.996115,0.242003,0.30715
2418,0.996115,0.242003,0.30715
2419,0.996115,0.242003,0.30715
2420,0.996115,0.242003,0.30715
2421,0.996115,0.242003,0.30715
2422,0.996115,0.242003,0.30715
2423,0.996115,0.242003,0.30715
2424,0.996115,0.242003,0.30715
2425,0.996115,0.242003,0.30715
2426,0.996115,0.242003,0.30715
2427,0.996115,0.242003,0.30715
2428,0.996115,0.242003,0.30715
2429,0.996115,0.242003,0.30715
2430,0.996115,0.242003,0.30715
2431,0.996115,0.242003,0.30715
2432,0.996115,0.242003,0.30715
2433,0.996115,0.242003,0.30715
2434,0.996115,0.242003,0.30715
2435,0.996115,0.242003,0.30715
2436,0.996115,0.242003,0.30715
2437,0.996115,0.242003,0.30715
2438,0.996115,0.242003,0.30715
2439,0.996115,0.242003,0.30715
2440,0.996115,0.242003,0.30715
2441,0.996115,0.242003,0.30715
2442,0.996115,0.242003,0.30715
2443,0.996115,0.242003,0.30715
2444,0.996115,0.242003,0.30715
2445,0.996115,0.242003,0.30715
2446,0.996115,0.242003,0.30715
2447,0.996115,0.242003,0.30715
2448,0.996115,0.242003,0.30715
2449,0.996115,0.242003,0.30715
2450,0.996115,0.242003,0.30715
2451,0.996115,0.242003,0.30715
2452,0.996115,0.242003,0.30715
2453,0.996115,0.242003,0.30715
2454,0.996115,0.242003,0.30715
2455,0.996115,0.242003,0.30715
2456,0.996115,0.242003,0.30715
2457,0.996115,0.242003,0.30715
2458,0.996115,0.242003,0.30715
2459,0.996115,0.242003,0.30715
2460,0.996115,0.242003,0.30715
2461,0.996115,0.242003,0.30715
2462,0.996115,0.242003,0.30715
2463,0.996115,0.242003,0.30715
2464,0.996115,0.242003,0.30715
2465,0.996115,0.242003,0.30715
2466,0.996115,0.242003,0.30715
2467,0.996115,0.242003,0.30715
2468,0.996115,0.242003,0.30715
2469,0.996115,0.242003,0.30715
2470,0.996115,0.242003,0.30715
2471,0.996115,0.242003,0.30715
2472,0.996115,0.242003,0.30715
2473,0.996115,0.242003,0.30715
2474,0.996115,0.242003,0.30715
2475,0.996115,0.242003,0.30715
2476,0.996115,0.242003,0.30715
2477,0.996115,0.242003,0.30715
2478,0.996115,0.242003,0.30715
2479,0.996115,0.242003,0.30715
2480,0.996115,0.242003,0.30715
2481,0.996115,0.242003,0.30715
2482,0.996115,0.242003,0.30715
2483,0.996115,0.242003,0.30715
2484,0.996115,0.242003,0.30715
2485,0.996115,0.242003,0.30715
2486,0.996115,0.242003,0.30715
2487,0.996115,0.242003,0.30715
2488,0.996115,0.242003,0.30715
2489,0.996115,0.242003,0.30715
2490,0.996115,0.242003,0.30715
2491,0.996115,0.242003,0.30715
2492,0.996115,0.242003,0.30715
2493,0.996115,0.242003,0.30715
2494,0.996115,0.242003,0.30715
2495,0.996115,0.242003,0.30715
2496,0.996115,0.242003,0.30715
2497,0.996115,0.242003,0.30715
2498,0.996115,0.242003,0.30715
2499,0.996115,0.242003,0.30715
2500,0.996115,0.242003,0.30715
2501,0.996115,0.242003,0.30715
2502,0.996115,0.242003,0.30715
2503,0.996115,0.242003,0.30715
2504,0.996115,0.242003,0.30715
2505,0.996115,0.242003,0.30715
2506,0.996115,0.242003,0.30715
2507,0.996115,0.242003,0.30715
2508,0.996115,0.242003,0.30715
2509,0.996115,0.242003,0.30715
2510,0.996115,0.242003,0.30715
2511,0.996115,0.242003,0.30715
2512,0.996115,0.242003,0.30715
2513,0.996115,0.242003,0.30715
2514,0.996115,0.242003,0.30715
2515,0.996115,0.242003,0.30715
2516,0.996115,0.242003,0.30715
2517,0.996115,0.242003,0.30715
2518,0.996115,0.242003,0.30715
2519,0.996115,0.242003,0.30715
2520,0.996115,0.242003,0.30715
2521,0.996115,0.242003,0.30715
2522,0.996115,0.242003,0.30715
2523,0.996115,0.242003,0.30715
2524,0.996115,0.242003,0.30715
2525,0.996115,0.242003,0.30715
2526,0.996115,0.242003,0.30715
2527,0.996115,0.242003,0.30715
2528,0.996115,0.242003,0.30715
2529,0.996115,0.242003,0.30715
2530,0.996115,0.242003,0.30715
2531,0.996115,0.242003,0.30715
2532,0.996115,0.242003,0.30715
2533,0.996115,0.242003,0.30715
2534,0.996115,0.242003,0.30715
2535,0.996115,0.242003,0.30715
2536,0.996115,0.242003,0.30715
2537,0.996115,0.242003,0.30715
2538,0.996115,0.242003,0.30715
2539,0.996115,0.242003,0.30715
2540,0.996115,0.242003,0.30715
2541,0.996115,0.242003,0.30715
2542,0.996115,0.242003,0.30715
2543,0.996115,0.242003,0.30715
2544,0.996115,0.242003,0.30715
2545,0.996115,0.242003,0.30715
2546,0.996115,0.242003,0.30715
2547,0.996115,0.242003,0.30715
2548,0.996115,0.242003,0.30715
2549,0.996115,0.242003,0.30715
2550,0.996115,0.242003,0.30715
2551,0.996115,0.242003,0.30715
2552,0.996115,0.242003,0.30715
2553,0.996115,0.242003,0.30715
2554,0.996115,0.242003,0.30715
2555,0.996115,0.242003,0.30715
2556,0.996115,0.242003,0.30715
2557,0.996115,0.242003,0.30715
2558,0.996115,0.242003,0.30715
2559,0.996115,0.242003,0.30715
2560,0.996115,0.242003,0.30715
2561,0.996115,0.242003,0.30715
2562,0.996115,0.242003,0.30715
2563,0.996115,0.242003,0.30715
2564,0.996115,0.242003,0.30715
2565,0.996115,0.242003,0.30715
2566,0.996115,0.242003,0.30715
2567,0.996115,0.242003,0.30715
2568,0.996115,0.242003,0.30715
2569,0.996115,0.242003,0.30715
2570,0.996115,0.242003,0.30715
2571,0.996115,0.242003,0.30715
2572,0.996115,0.242003,0.30715
2573,0.996115,0.242003,0.30715
2574,0.996115,0.242003,0.30715
2575,0.996115,0.242003,0.30715
2576,0.996115,0.242003,0.30715
2577,0.996115,0.242003,0.30715
2578,0.996115,0.242003,0.30715
2579,0.996115,0.242003,0.30715
2580,0.996115,0.242003,0.30715
2581,0.996115,0.242003,0.30715
2582,0.996115,0.242003,0.30715
2583,0.996115,0.242003,0.30715
2584,0.996115,0.242003,0.30715
2585,0.996115,0.242003,0.30715
2586,0.996115,0.242003,0.30715
2587,0.996115,0.242003,0.30715
2588,0.996115,0.242003,0.30715
2589,0.996115,0.242003,0.30715
2590,0.996115,0.242003,0.30715
2591,0.996115,0.242003,0.30715
2592,0.996115,0.242003,0.30715
2593,0.996115,0.242003,0.30715
2594,0.996115,0.242003,0.30715
2595,0.996115,0.242003,0.30715
2596,0.996115,0.242003,0.30715
2597,0.996115,0.242003,0.30715
2598,0.996115,0.242003,0.30715
2599,0.996115,0.242003,0.30715
2600,0.996115,0.242003,0.30715
2601,0.996115,0.242003,0.30715
2602,0.996115,0.242003,0.30715
2603,0.996115,0.242003,0.30715
2604,0.996115,0.242003,0.30715
2605,0.996115,0.242003,0.30715
2606,0.996115,0.242003,0.30715
2607,0.996115,0.242003,0.30715
2608,0.996115,0.242003,0.30715
2609,0.996115,0.242003,0.30715
2610,0.996115,0.242003,0.30715
2611,0.996115,0.242003,0.30715
2612,0.996115,0.242003,0.30715
2613,0.996115,0.242003,0.30715
2614,0.996115,0.242003,0.30715
2615,0.996115,0.242003,0.30715
2616,0.996115,0.242003,0.30715
2617,0.996115,0.242003,0.30715
2618,0.996115,0.242003,0.30715
2619,0.996115,0.242003,0.30715
2620,0.996115,0.242003,0.30715
2621,0.996115,0.242003,0.30715
2622,0.996115,0.242003,0.30715
2623,0.996115,0.242003,0.30715
2624,0.996115,0.242003,0.30715
2625,0.996115,0.242003,0.30715
2626,0.996115,0.242003,0.30715
2627,0.996115,0.242003,0.30715
2628,0.996115,0.242003,0.30715
2629,0.996115,0.242003,0.30715
2630,0.996115,0.242003,0.30715
2631,0.996115,0.242003,0.30715
2632,0.996115,0.242003,0.30715
2633,0.996115,0.242003,0.30715
2634,0.996115,0.242003,0.30715
2635,0.996115,0.242003,0.30715
2636,0.996115,0.242003,0.30715
2637,0.996115,0.242003,0.30715
2638,0.996115,0.242003,0.30715
2639,0.996115,0.242003,0.30715
2640,0.996115,0.242003,0.30715
2641,0.996115,0.242003,0.30715
2642,0.996115,0.242003,0.30715
2643,0.996115,0.242003,0.30715
2644,0.996115,0.242003,0.30715
2645,0.996115,0.242003,0.30715
2646,0.996115,0.242003,0.30715
2647,0.996115,0.242003,0.30715
2648,0.996115,0.242003,0.30715
2649,0.996115,0.242003,0.30715
2650,0.996115,0.242003,0.30715
2651,0.996115,0.242003,0.30715
2652,0.996115,0.242003,0.30715
2653,0.996115,0.242003,0.30715
2654,0.996115,0.242003,0.30715
2655,0.996115,0.242003,0.30715
2656,0.996115,0.242003,0.30715
2657,0.996115,0.242003,0.30715
2658,0.996115,0.242003,0.30715
2659,0.996115,0.242003,0.30715
2660,0.996115,0.242003,0.30715
2661,0.996115,0.242003,0.30715
2662,0.996115,0.242003,0.30715
2663,0.996115,0.242003,0.30715
2664,0.996115,0.242003,0.30715
2665,0.996115,0.242003,0.30715
2666,0.996115,0.242003,0.30715
2667,0.996115,0.242003,0.30715
2668,0.996115,0.242003,0.30715
2669,0.996115,0.242003,0.30715
2670,0.996115,0.242003,0.30715
2671,0.996115,0.242003,0.30715
2672,0.996115,0.242003,0.30715
2673,0.996115,0.242003,0.30715
2674,0.996115,0.242003,0.30715
2675,0.996115,0.242003,0.30715
2676,0.996115,0.242003,0.30715
2677,0.996115,0.242003,0.30715
2678,0.996115,0.242003,0.30715
2679,0.996115,0.242003,0.30715
2680,0.996115,0.242003,0.30715
2681,0.996115,0.242003,0.30715
2682,0.996115,0.242003,0.30715
2683,0.996115,0.242003,0.30715
2684,0.996115,0.242003,0.30715
2685,0.996115,0.242003,0.30715
2686,0.996115,0.242003,0.30715
2687,0.996115,0.242003,0.30715
2688,0.996115,0.242003,0.30715
2689,0.996115,0.242003,0.30715
2690,0.996115,0.242003,0.30715
2691,0.996115,0.242003,0.30715
2692,0.996115,0.242003,0.30715
2693,0.996115,0.242003,0.30715
2694,0.996115,0.242003,0.30715
2695,0.996115,0.242003,0.30715
2696,0.996115,0.242003,0.30715
2697,0.996115,0.242003,0.30715
2698,0.996115,0.242003,0.30715
2699,0.996115,0.242003,0.30715
2700,0.996115,0.242003,0.30715
2701,0.996115,0.242003,0.30715
2702,0.996115,0.242003,0.30715
2703,0.996115,0.242003,0.30715
2704,0.996115,0.242003,0.30715
2705,0.996115,0.242003,0.30715
2706,0.996115,0.242003,0.30715
2707,0.996115,0.242003,0.30715
2708,0.996115,0.242003,0.30715
2709,0.996115,0.242003,0.30715
2710,0.996115,0.242003,0.30715
2711,0.996115,0.242003,0.30715
2712,0.996115,0.242003,0.30715
2713,0.996115,0.242003,0.30715
2714,0.996115,0.242003,0.30715
2715,0.996115,0.242003,0.30715
2716,0.996115,0.242003,0.30715
2717,0.996115,0.242003,0.30715
2718,0.996115,0.242003,0.30715
2719,0.996115,0.242003,0.30715
2720,0.996115,0.242003,0.30715
2721,0.996115,0.242003,0.30715
2722,0.996115,0.242003,0.30715
2723,0.996115,0.242003,0.30715
2724,0.996115,0.242003,0.30715
2725,0.996115,0.242003,0.30715
2726,0.996115,0.242003,0.30715
2727,0.996115,0.242003,0.30715
2728,0.996115,0.242003,0.30715
2729,0.996115,0.242003,0.30715
2730,0.996115,0.242003,0.30715
2731,0.996115,0.242003,0.30715
2732,0.996115,0.242003,0.30715
2733,0.996115,0.242003,0.30715
2734,0.996115,0.242003,0.30715
2735,0.996115,0.242003,0.30715
2736,0.996115,0.242003,0.30715
2737,0.996115,0.242003,0.30715
2738,0.996115,0.242003,0.30715
2739,0.996115,0.242003,0.30715
2740,0.996115,0.242003,0.30715
2741,0.996115,0.242003,0.30715
2742,0.996115,0.242003,0.30715
2743,0.996115,0.242003,0.30715
2744,0.996115,0.242003,0.30715
2745,0.996115,0.242003,0.30715
2746,0.996115,0.242003,0.30715
2747,0.996115,0.242003,0.30715
2748,0.996115,0.242003,0.30715
2749,0.996115,0.242003,0.30715
2750,0.996115,0.242003,0.30715
2751,0.996115,0.242003,0.30715
2752,0.996115,0.242003,0.30715
2753,0.996115,0.242003,0.30715
2754,0.996115,0.242003,0.30715
2755,0.996115,0.242003,0.30715
2756,0.996115,0.242003,0.30715
2757,0.996115,0.242003,0.30715
2758,0.996115,0.242003,0.30715
2759,0.996115,0.242003,0.30715
2760,0.996115,0.242003,0.30715
2761,0.996115,0.242003,0.30715
2762,0.996115,0.242003,0.30715
2763,0.996115,0.242003,0.30715
2764,0.996115,0.242003,0.30715
2765,0.996115,0.242003,0.30715
2766,0.996115,0.242003,0.30715
2767,0.996115,0.242003,0.30715
2768,0.996115,0.242003,0.30715
2769,0.996115,0.242003,0.30715
2770,0.996115,0.242003,0.30715
2771,0.996115,0.242003,0.30715
2772,0.996115,0.242003,0.30715
2773,0.996115,0.242003,0.30715
2774,0.996115,0.242003,0.30715
2775,0.996115,0.242003,0.30715
2776,0.996115,0.242003,0.30715
2777,0.996115,0.242003,0.30715
2778,0.996115,0.242003,0.30715
2779,0.996115,0.242003,0.30715
2780,0.996115,0.242003,0.30715
2781,0.996115,0.242003,0.30715
2782,0.996115,0.242003,0.30715
2783,0.996115,0.242003,0.30715
2784,0.996115,0.242003,0.30715
2785,0.996115,0.242003,0.30715
2786,0.996115,0.242003,0.30715
2787,0.996115,0.242003,0.30715
2788,0.996115,0.242003,0.30715
2789,0.996115,0.242003,0.30715
2790,0.996115,0.242003,0.30715
2791,0.996115,0.242003,0.30715
2792,0.996115,0.242003,0.30715
2793,0.996115,0.242003,0.30715
2794,0.996115,0.242003,0.30715
2795,0.996115,0.242003,0.30715
2796,0.996115,0.242003,0.30715
2797,0.996115,0.242003,0.30715
2798,0.996115,0.242003,0.30715
2799,0.996115,0.242003,0.30715
2800,0.996115,0.242003,0.30715
2801,0.996115,0.242003,0.30715
2802,0.996115,0.242003,0.30715
2803,0.996115,0.242003,0.30715
2804,0.996115,0.242003,0.30715
2805,0.996115,0.242003,0.30715
2806,0.996115,0.242003,0.30715
2807,0.996115,0.242003,0.30715
2808,0.996115,0.242003,0.30715
2809,0.996115,0.242003,0.30715
2810,0.996115,0.242003,0.30715
2811,0.996115,0.242003,0.30715
2812,0.996115,0.242003,0.30715
2813,0.996115,0.242003,0.30715
2814,0.996115,0.242003,0.30715
2815,0.996115,0.242003,0.30715
2816,0.996115,0.242003,0.30715
2817,0.996115,0.242003,0.30715
2818,0.996115,0.242003,0.30715
2819,0.996115,0.242003,0.30715
2820,0.996115,0.242003,0.30715
2821,0.996115,0.242003,0.30715
2822,0.996115,0.242003,0.30715
2823,0.996115,0.242003,0.30715
2824,0.996115,0.242003,0.30715
2825,0.996115,0.242003,0.30715
2826,0.996115,0.242003,0.30715
2827,0.996115,0.242003,0.30715
2828,0.996115,0.242003,0.30715
2829,0.996115,0.242003,0.30715
2830,0.996115,0.242003,0.30715
2831,0.996115,0.242003,0.30715
2832,0.996115,0.242003,0.30715
2833,0.996115,0.242003,0.30715
2834,0.996115,0.242003,0.30715
2835,0.996115,0.242003,0.30715
2836,0.996115,0.242003,0.30715
2837,0.996115,0.242003,0.30715
2838,0.996115,0.242003,0.30715
2839,0.996115,0.242003,0.30715
2840,0.996115,0.242003,0.30715
2841,0.996115,0.242003,0.30715
2842,0.996115,0.242003,0.30715
2843,0.996115,0.242003,0.30715
2844,0.996115,0.242003,0.30715
2845,0.996115,0.242003,0.30715
2846,0.996115,0.242003,0.30715
2847,0.996115,0.242003,0.30715
2848,0.996115,0.242003,0.30715
2849,0.996115,0.242003,0.30715
2850,0.996115,0.242003,0.30715
2851,0.996115,0.242003,0.30715
2852,0.996115,0.242003,0.30715
2853,0.996115,0.242003,0.30715
2854,0.996115,0.242003,0.30715
2855,0.996115,0.242003,0.30715
2856,0.996115,0.242003,0.30715
2857,0.996115,0.242003,0.30715
2858,0.996115,0.242003,0.30715
2859,0.996115,0.242003,0.30715
2860,0.996115,0.242003,0.30715
2861,0.996115,0.242003,0.30715
2862,0.996115,0.242003,0.30715
2863,0.996115,0.242003,0.30715
2864,0.996115,0.242003,0.30715
2865,0.996115,0.242003,0.30715
2866,0.996115,0.242003,0.30715
2867,0.996115,0.242003,0.30715
2868,0.996115,0.242003,0.30715
2869,0.996115,0.242003,0.30715
2870,0.996115,0.242003,0.30715
2871,0.996115,0.242003,0.30715
