t,T+R,N_0
1151,1,0.490479
1152,1,0.490479
1153,1,0.490479
1154,1,0.490479
1155,1,0.490479
1156,1,0.490479
1157,1,0.490479
1158,1,0.490479
1159,1,0.490479
1160,1,0.490479
1161,1,0.490479
1162,1,0.490479
1163,1,0.490479
1164,1,0.490479
1165,1,0.490479
1166,1,0.490479
1167,1,0.490479
1168,1,0.490479
1169,1,0.490479
1170,1,0.490479
1171,1,0.490479
1172,1,0.490479
1173,1,0.490479
1174,1,0.490479
1175,1,0.490479
1176,1,0.490479
1177,1,0.490479
1178,1,0.490479
1179,1,0.490479
1180,1,0.490479
1181,1,0.490479
1182,1,0.490479
1183,1,0.490479
1184,1,0.490479
1185,1,0.490479
1186,1,0.490479
1187,1,0.490479
1188,1,0.490479
1189,1,0.490479
1190,1,0.490479
1191,1,0.490479
1192,1,0.490479
1193,1,0.490479
1194,1,0.490479
1195,1,0.490479
1196,1,0.490479
1197,1,0.490479
1198,1,0.490479
1199,1,0.490479
1200,1,0.490479
1201,1,0.490479
1202,1,0.490479
1203,1,0.490479
1204,1,0.490479
1205,1,0.490479
1206,1,0.490479
1207,1,0.490479
1208,1,0.490479
1209,1,0.490479
1210,1,0.490479
1211,1,0.490479
1212,1,0.490479
1213,1,0.490479
1214,1,0.490479
1215,1,0.490479
1216,1,0.490479
1217,1,0.490479
1218,1,0.490479
1219,1,0.490479
1220,1,0.490479
1221,1,0.490479
1222,1,0.490479
1223,1,0.490479
1224,1,0.490479
1225,1,0.490479
1226,1,0.490479
1227,1,0.490479
1228,1,0.490479
1229,1,0.490479
1230,1,0.490479
1231,1,0.490479
1232,1,0.490479
1233,1,0.490479
1234,1,0.490479
1235,1,0.490479
1236,1,0.490479
1237,1,0.490479
1238,1,0.490479
1239,1,0.490479
1240,1,0.490479
1241,1,0.490479
1242,1,0.490479
1243,1,0.490479
1244,1,0.490479
1245,1,0.490479
1246,1,0.490479
1247,1,0.490479
1248,1,0.490479
1249,1,0.490479
1250,1,0.490479
1251,1,0.490479
1252,1,0.490479
1253,1,0.490479
1254,1,0.490479
1255,1,0.490479
1256,1,0.490479
1257,1,0.490479
1258,1,0.490479
1259,1,0.490479
1260,1,0.490479
1261,1,0.490479
1262,1,0.490479
1263,1,0.490479
1264,1,0.490479
1265,1,0.490479
1266,1,0.490479
1267,1,0.490479
1268,1,0.490479
1269,1,0.490479
1270,1,0.490479
1271,1,0.490479
1272,1,0.490479
1273,1,0.490479
1274,1,0.490479
1275,1,0.490479
1276,1,0.490479
1277,1,0.490479
1278,1,0.490479
1279,1,0.490479
1280,1,0.490479
1281,1,0.490479
1282,1,0.490479
1283,1,0.490479
1284,1,0.490479
1285,1,0.490479
1286,1,0.490479
1287,1,0.490479
1288,1,0.490479
1289,1,0.490479
1290,1,0.490479
1291,1,0.490479
1292,1,0.490479
1293,1,0.490479
1294,1,0.490479
1295,1,0.490479
1296,1,0.490479
1297,1,0.490479
1298,1,0.490479
1299,1,0.490479
1300,1,0.490479
1301,1,0.490479
1302,1,0.490479
1303,1,0.490479
1304,1,0.490479
1305,1,0.490479
1306,1,0.490479
1307,1,0.490479
1308,1,0.490479
1309,1,0.490479
1310,1,0.490479
1311,1,0.490479
1312,1,0.490479
1313,1,0.490479
1314,1,0.490479
1315,1,0.490479
1316,1,0.490479
1317,1,0.490479
1318,1,0.490479
1319,1,0.490479
1320,1,0.490479
1321,1,0.490479
1322,1,0.490479
1323,1,0.490479
1324,1,0.490479
1325,1,0.490479
1326,1,0.490479
1327,1,0.490479
1328,1,0.490479
1329,1,0.490479
1330,1,0.490479
1331,1,0.490479
1332,1,0.490479
1333,1,0.490479
1334,1,0.490479
1335,1,0.490479
1336,1,0.490479
1337,1,0.490479
1338,1,0.490479
1339,1,0.490479
1340,1,0.490479
1341,1,0.490479
1342,1,0.490479
1343,1,0.490479
1344,1,0.490479
1345,1,0.490479
1346,1,0.490479
1347,1,0.490479
1348,1,0.490479
1349,1,0.490479
1350,1,0.490479
1351,1,0.490479
1352,1,0.490479
1353,1,0.490479
1354,1,0.490479
1355,1,0.490479
1356,1,0.490479
1357,1,0.490479
1358,1,0.490479
1359,1,0.490479
1360,1,0.490479
1361,1,0.490479
1362,1,0.490479
1363,1,0.490479
1364,1,0.490479
1365,1,0.490479
1366,1,0.490479
1367,1,0.490479
1368,1,0.490479
1369,1,0.490479
1370,1,0.490479
1371,1,0.490479
1372,1,0.490479
1373,1,0.490479
1374,1,0.490479
1375,1,0.490479
1376,1,0.490479
1377,1,0.490479
1378,1,0.490479
1379,1,0.490479
1380,1,0.490479
1381,1,0.490479
1382,1,0.490479
1383,1,0.490479
1384,1,0.490479
1385,1,0.490479
1386,1,0.490479
1387,1,0.490479
1388,1,0.490479
1389,1,0.490479
1390,1,0.490479
1391,1,0.490479
1392,1,0.490479
1393,1,0.490479
1394,1,0.490479
1395,1,0.490479
1396,1,0.490479
1397,1,0.490479
1398,1,0.490479
1399,1,0.490479
1400,1,0.490479
1401,1,0.490479
1402,1,0.490479
1403,1,0.490479
1404,1,0.490479
1405,1,0.490479
1406,1,0.490479
1407,1,0.490479
1408,1,0.490479
1409,1,0.490479
1410,1,0.490479
1411,1,0.490479
1412,1,0.490479
1413,1,0.490479
1414,1,0.490479
1415,1,0.490479
1416,1,0.490479
1417,1,0.490479
1418,1,0.490479
1419,1,0.490479
1420,1,0.490479
1421,1,0.490479
1422,1,0.490479
1423,1,0.490479
1424,1,0.490479
1425,1,0.490479
1426,1,0.490479
1427,1,0.490479
1428,1,0.490479
1429,1,0.490479
1430,1,0.490479
1431,1,0.490479
1432,1,0.490479
1433,1,0.490479
1434,1,0.490479
1435,1,0.490479
1436,1,0.490479
1437,1,0.490479
1438,1,0.490479
1439,1,0.490479
1440,1,0.490479
1441,1,0.490479
1442,1,0.490479
1443,1,0.490479
1444,1,0.490479
1445,1,0.490479
1446,1,0.490479
1447,1,0.490479
1448,1,0.490479
1449,1,0.490479
1450,1,0.490479
1451,1,0.490479
1452,1,0.490479
1453,1,0.490479
1454,1,0.490479
1455,1,0.490479
1456,1,0.490479
1457,1,0.490479
1458,1,0.490479
1459,1,0.490479
1460,1,0.490479
1461,1,0.490479
1462,1,0.490479
1463,1,0.490479
1464,1,0.490479
1465,1,0.490479
1466,1,0.490479
1467,1,0.490479
1468,1,0.490479
1469,1,0.490479
1470,1,0.490479
1471,1,0.490479
1472,1,0.490479
1473,1,0.490479
1474,1,0.490479
1475,1,0.490479
1476,1,0.490479
1477,1,0.490479
1478,1,0.490479
1479,1,0.490479
1480,1,0.490479
1481,1,0.490479
1482,1,0.490479
1483,1,0.490479
1484,1,0.490479
1485,1,0.490479
1486,1,0.490479
1487,1,0.490479
1488,1,0.490479
1489,1,0.490479
1490,1,0.490479
1491,1,0.490479
1492,1,0.490479
1493,1,0.490479
1494,1,0.490479
1495,1,0.490479
1496,1,0.490479
1497,1,0.490479
1498,1,0.490479
1499,1,0.490479
1500,1,0.490479
1501,1,0.490479
1502,1,0.490479
1503,1,0.490479
1504,1,0.490479
1505,1,0.490479
1506,1,0.490479
1507,1,0.490479
1508,1,0.490479
1509,1,0.490479
1510,1,0.490479
1511,1,0.490479
1512,1,0.490479
1513,1,0.490479
1514,1,0.490479
1515,1,0.490479
1516,1,0.490479
1517,1,0.490479
1518,1,0.490479
1519,1,0.490479
1520,1,0.490479
1521,1,0.490479
1522,1,0.490479
1523,1,0.490479
1524,1,0.490479
1525,1,0.490479
1526,1,0.490479
1527,1,0.490479
1528,1,0.490479
1529,1,0.490479
1530,1,0.490479
1531,1,0.490479
1532,1,0.490479
1533,1,0.490479
1534,1,0.490479
1535,1,0.490479
1536,1,0.490479
1537,1,0.490479
1538,1,0.490479
1539,1,0.490479
1540,1,0.490479
1541,1,0.490479
1542,1,0.490479
1543,1,0.490479
1544,1,0.490479
1545,1,0.490479
1546,1,0.490479
1547,1,0.490479
1548,1,0.490479
1549,1,0.490479
1550,1,0.490479
1551,1,0.490479
1552,1,0.490479
1553,1,0.490479
1554,1,0.490479
1555,1,0.490479
1556,1,0.490479
1557,1,0.490479
1558,1,0.490479
1559,1,0.490479
1560,1,0.490479
1561,1,0.490479
1562,1,0.490479
1563,1,0.490479
1564,1,0.490479
1565,1,0.490479
1566,1,0.490479
1567,1,0.490479
1568,1,0.490479
1569,1,0.490479
1570,1,0.490479
1571,1,0.490479
1572,1,0.490479
1573,1,0.490479
1574,1,0.490479
1575,1,0.490479
1576,1,0.490479
1577,1,0.490479
1578,1,0.490479
1579,1,0.490479
1580,1,0.490479
1581,1,0.490479
1582,1,0.490479
1583,1,0.490479
1584,1,0.490479
1585,1,0.490479
1586,1,0.490479
1587,1,0.490479
1588,1,0.490479
1589,1,0.490479
1590,1,0.490479
1591,1,0.490479
1592,1,0.490479
1593,1,0.490479
1594,1,0.490479
1595,1,0.490479
1596,1,0.490479
1597,1,0.490479
1598,1,0.490479
1599,1,0.490479
1600,1,0.490479
1601,1,0.490479
1602,1,0.490479
1603,1,0.490479
1604,1,0.490479
1605,1,0.490479
1606,1,0.490479
1607,1,0.490479
1608,1,0.490479
1609,1,0.490479
1610,1,0.490479
1611,1,0.490479
1612,1,0.490479
1613,1,0.490479
1614,1,0.490479
1615,1,0.490479
1616,1,0.490479
1617,1,0.490479
1618,1,0.490479
1619,1,0.490479
1620,1,0.490479
1621,1,0.490479
1622,1,0.490479
1623,1,0.490479
1624,1,0.490479
1625,1,0.490479
1626,1,0.490479
1627,1,0.490479
1628,1,0.490479
1629,1,0.490479
1630,1,0.490479
1631,1,0.490479
1632,1,0.490479
1633,1,0.490479
1634,1,0.490479
1635,1,0.490479
1636,1,0.490479
1637,1,0.490479
1638,1,0.490479
1639,1,0.490479
1640,1,0.490479
1641,1,0.490479
1642,1,0.490479
1643,1,0.490479
1644,1,0.490479
1645,1,0.490479
1646,1,0.490479
1647,1,0.490479
1648,1,0.490479
1649,1,0.490479
1650,1,0.490479
1651,1,0.490479
1652,1,0.490479
1653,1,0.490479
1654,1,0.490479
1655,1,0.490479
1656,1,0.490479
1657,1,0.490479
1658,1,0.490479
1659,1,0.490479
1660,1,0.490479
1661,1,0.490479
1662,1,0.490479
1663,1,0.490479
1664,1,0.490479
1665,1,0.490479
1666,1,0.490479
1667,1,0.490479
1668,1,0.490479
1669,1,0.490479
1670,1,0.490479
1671,1,0.490479
1672,1,0.490479
1673,1,0.490479
1674,1,0.490479
1675,1,0.490479
1676,1,0.490479
1677,1,0.490479
1678,1,0.490479
1679,1,0.490479
1680,1,0.490479
1681,1,0.490479
1682,1,0.490479
1683,1,0.490479
1684,1,0.490479
1685,1,0.490479
1686,1,0.490479
1687,1,0.490479
1688,1,0.490479
1689,1,0.490479
1690,1,0.490479
1691,1,0.490479
1692,1,0.490479
1693,1,0.490479
1694,1,0.490479
1695,1,0.490479
1696,1,0.490479
1697,1,0.490479
1698,1,0.490479
1699,1,0.490479
1700,1,0.490479
1701,1,0.490479
1702,1,0.490479
1703,1,0.490479
1704,1,0.490479
1705,1,0.490479
1706,1,0.490479
1707,1,0.490479
1708,1,0.490479
1709,1,0.490479
1710,1,0.490479
1711,1,0.490479
1712,1,0.490479
1713,1,0.490479
1714,1,0.490479
1715,1,0.490479
1716,1,0.490479
1717,1,0.490479
1718,1,0.490479
1719,1,0.490479
1720,1,0.490479
1721,1,0.490479
1722,1,0.490479
1723,1,0.490479
1724,1,0.490479
1725,1,0.490479
1726,1,0.490479
1727,1,0.490479
1728,1,0.490479
1729,1,0.490479
1730,1,0.490479
1731,1,0.490479
1732,1,0.490479
1733,1,0.490479
1734,1,0.490479
1735,1,0.490479
1736,1,0.490479
1737,1,0.490479
1738,1,0.490479
1739,1,0.490479
1740,1,0.490479
1741,1,0.490479
1742,1,0.490479
1743,1,0.490479
1744,1,0.490479
1745,1,0.490479
1746,1,0.490479
1747,1,0.490479
1748,1,0.490479
1749,1,0.490479
1750,1,0.490479
1751,1,0.490479
1752,1,0.490479
1753,1,0.490479
1754,1,0.490479
1755,1,0.490479
1756,1,0.490479
1757,1,0.490479
1758,1,0.490479
1759,1,0.490479
1760,1,0.490479
1761,1,0.490479
1762,1,0.490479
1763,1,0.490479
1764,1,0.490479
1765,1,0.490479
1766,1,0.490479
1767,1,0.490479
1768,1,0.490479
1769,1,0.490479
1770,1,0.490479
1771,1,0.490479
1772,1,0.490479
1773,1,0.490479
1774,1,0.490479
1775,1,0.490479
1776,1,0.490479
1777,1,0.490479
1778,1,0.490479
1779,1,0.490479
1780,1,0.490479
1781,1,0.490479
1782,1,0.490479
1783,1,0.490479
1784,1,0.490479
1785,1,0.490479
1786,1,0.490479
1787,1,0.490479
1788,1,0.490479
1789,1,0.490479
1790,1,0.490479
1791,1,0.490479
1792,1,0.490479
1793,1,0.490479
1794,1,0.490479
1795,1,0.490479
1796,1,0.490479
1797,1,0.490479
1798,1,0.490479
1799,1,0.490479
1800,1,0.490479
1801,1,0.490479
1802,1,0.490479
1803,1,0.490479
1804,1,0.490479
1805,1,0.490479
1806,1,0.490479
1807,1,0.490479
1808,1,0.490479
1809,1,0.490479
1810,1,0.490479
1811,1,0.490479
1812,1,0.490479
1813,1,0.490479
1814,1,0.490479
1815,1,0.490479
1816,1,0.490479
1817,1,0.490479
1818,1,0.490479
1819,1,0.490479
1820,1,0.490479
1821,1,0.490479
1822,1,0.490479
1823,1,0.490479
1824,1,0.490479
1825,1,0.490479
1826,1,0.490479
1827,1,0.490479
1828,1,0.490479
1829,1,0.490479
1830,1,0.490479
1831,1,0.490479
1832,1,0.490479
1833,1,0.490479
1834,1,0.490479
1835,1,0.490479
1836,1,0.490479
1837,1,0.490479
1838,1,0.490479
1839,1,0.490479
1840,1,0.490479
1841,1,0.490479
1842,1,0.490479
1843,1,0.490479
1844,1,0.490479
1845,1,0.490479
1846,1,0.490479
1847,1,0.490479
1848,1,0.490479
1849,1,0.490479
1850,1,0.490479
1851,1,0.490479
1852,1,0.490479
1853,1,0.490479
1854,1,0.490479
1855,1,0.490479
1856,1,0.490479
1857,1,0.490479
1858,1,0.490479
1859,1,0.490479
1860,1,0.490479
1861,1,0.490479
1862,1,0.490479
1863,1,0.490479
1864,1,0.490479
1865,1,0.490479
1866,1,0.490479
1867,1,0.490479
1868,1,0.490479
1869,1,0.490479
1870,1,0.490479
1871,1,0.490479
1872,1,0.490479
1873,1,0.490479
1874,1,0.490479
1875,1,0.490479
1876,1,0.490479
1877,1,0.490479
1878,1,0.490479
1879,1,0.490479
1880,1,0.490479
1881,1,0.490479
1882,1,0.490479
1883,1,0.490479
1884,1,0.490479
1885,1,0.490479
1886,1,0.490479
1887,1,0.490479
1888,1,0.490479
1889,1,0.490479
1890,1,0.490479
1891,1,0.490479
1892,1,0.490479
1893,1,0.490479
1894,1,0.490479
1895,1,0.490479
1896,1,0.490479
1897,1,0.490479
1898,1,0.490479
1899,1,0.490479
1900,1,0.490479
1901,1,0.490479
1902,1,0.490479
1903,1,0.490479
1904,1,0.490479
1905,1,0.490479
1906,1,0.490479
1907,1,0.490479
1908,1,0.490479
1909,1,0.490479
1910,1,0.490479
1911,1,0.490479
1912,1,0.490479
1913,1,0.490479
1914,1,0.490479
1915,1,0.490479
1916,1,0.490479
1917,1,0.490479
1918,1,0.490479
1919,1,0.490479
1920,1,0.490479
1921,1,0.490479
1922,1,0.490479
1923,1,0.490479
1924,1,0.490479
1925,1,0.490479
1926,1,0.490479
1927,1,0.490479
1928,1,0.490479
1929,1,0.490479
1930,1,0.490479
1931,1,0.490479
1932,1,0.490479
1933,1,0.490479
1934,1,0.490479
1935,1,0.490479
1936,1,0.490479
1937,1,0.490479
1938,1,0.490479
1939,1,0.490479
1940,1,0.490479
1941,1,0.490479
1942,1,0.490479
1943,1,0.490479
1944,1,0.490479
1945,1,0.490479
1946,1,0.490479
1947,1,0.490479
1948,1,0.490479
1949,1,0.490479
1950,1,0.490479
1951,1,0.490479
1952,1,0.490479
1953,1,0.490479
1954,1,0.490479
1955,1,0.490479
1956,1,0.490479
1957,1,0.490479
1958,1,0.490479
1959,1,0.490479
1960,1,0.490479
1961,1,0.490479
1962,1,0.490479
1963,1,0.490479
1964,1,0.490479
1965,1,0.490479
1966,1,0.490479
1967,1,0.490479
1968,1,0.490479
1969,1,0.490479
1970,1,0.490479
1971,1,0.490479
1972,1,0.490479
1973,1,0.490479
1974,1,0.490479
1975,1,0.490479
1976,1,0.490479
1977,1,0.490479
1978,1,0.490479
1979,1,0.490479
1980,1,0.490479
1981,1,0.490479
1982,1,0.490479
1983,1,0.490479
1984,1,0.490479
1985,1,0.490479
1986,1,0.490479
1987,1,0.490479
1988,1,0.490479
1989,1,0.490479
1990,1,0.490479
1991,1,0.490479
1992,1,0.490479
1993,1,0.490479
1994,1,0.490479
1995,1,0.490479
1996,1,0.490479
1997,1,0.490479
1998,1,0.490479
1999,1,0.490479
2000,1,0.490479
2001,1,0.490479
2002,1,0.490479
2003,1,0.490479
2004,1,0.490479
2005,1,0.490479
2006,1,0.490479
2007,1,0.490479
2008,1,0.490479
2009,1,0.490479
2010,1,0.490479
2011,1,0.490479
2012,1,0.490479
2013,1,0.490479
2014,1,0.490479
2015,1,0.490479
2016,1,0.490479
2017,1,0.490479
2018,1,0.490479
2019,1,0.490479
2020,1,0.490479
2021,1,0.490479
2022,1,0.490479
2023,1,0.490479
2024,1,0.490479
2025,1,0.490479
2026,1,0.490479
2027,1,0.490479
2028,1,0.490479
2029,1,0.490479
2030,1,0.490479
2031,1,0.490479
2032,1,0.490479
2033,1,0.490479
2034,1,0.490479
2035,1,0.490479
2036,1,0.490479
2037,1,0.490479
2038,1,0.490479
2039,1,0.490479
2040,1,0.490479
2041,1,0.490479
2042,1,0.490479
2043,1,0.490479
2044,1,0.490479
2045,1,0.490479
2046,1,0.490479
2047,1,0.490479
2048,1,0.490479
2049,1,0.490479
2050,1,0.490479
2051,1,0.490479
2052,1,0.490479
2053,1,0.490479
2054,1,0.490479
2055,1,0.490479
2056,1,0.490479
2057,1,0.490479
2058,1,0.490479
2059,1,0.490479
2060,1,0.490479
2061,1,0.490479
2062,1,0.490479
2063,1,0.490479
2064,1,0.490479
2065,1,0.490479
2066,1,0.490479
2067,1,0.490479
2068,1,0.490479
2069,1,0.490479
2070,1,0.490479
2071,1,0.490479
2072,1,0.490479
2073,1,0.490479
2074,1,0.490479
2075,1,0.490479
2076,1,0.490479
2077,1,0.490479
2078,1,0.490479
2079,1,0.490479
2080,1,0.490479
2081,1,0.490479
2082,1,0.490479
2083,1,0.490479
2084,1,0.490479
2085,1,0.490479
2086,1,0.490479
2087,1,0.490479
2088,1,0.490479
2089,1,0.490479
2090,1,0.490479
2091,1,0.490479
2092,1,0.490479
2093,1,0.490479
2094,1,0.490479
2095,1,0.490479
2096,1,0.490479
2097,1,0.490479
2098,1,0.490479
2099,1,0.490479
2100,1,0.490479
2101,1,0.490479
2102,1,0.490479
2103,1,0.490479
2104,1,0.490479
2105,1,0.490479
2106,1,0.490479
2107,1,0.490479
2108,1,0.490479
2109,1,0.490479
2110,1,0.490479
2111,1,0.490479
2112,1,0.490479
2113,1,0.490479
2114,1,0.490479
2115,1,0.490479
2116,1,0.490479
2117,1,0.490479
2118,1,0.490479
2119,1,0.490479
2120,1,0.490479
2121,1,0.490479
2122,1,0.490479
2123,1,0.490479
2124,1,0.490479
2125,1,0.490479
2126,1,0.490479
2127,1,0.490479
2128,1,0.490479
2129,1,0.490479
2130,1,0.490479
2131,1,0.490479
2132,1,0.490479
2133,1,0.490479
2134,1,0.490479
2135,1,0.490479
2136,1,0.490479
2137,1,0.490479
2138,1,0.490479
2139,1,0.490479
2140,1,0.490479
2141,1,0.490479
2142,1,0.490479
2143,1,0.490479
2144,1,0.490479
2145,1,0.490479
2146,1,0.490479
2147,1,0.490479
2148,1,0.490479
2149,1,0.490479
2150,1,0.490479
2151,1,0.490479
2152,1,0.490479
2153,1,0.490479
2154,1,0.490479
2155,1,0.490479
2156,1,0.490479
2157,1,0.490479
2158,1,0.490479
2159,1,0.490479
2160,1,0.490479
2161,1,0.490479
2162,1,0.490479
2163,1,0.490479
2164,1,0.490479
2165,1,0.490479
2166,1,0.490479
2167,1,0.490479
2168,1,0.490479
2169,1,0.490479
2170,1,0.490479
2171,1,0.490479
2172,1,0.490479
2173,1,0.490479
2174,1,0.490479
2175,1,0.490479
2176,1,0.490479
2177,1,0.490479
2178,1,0.490479
2179,1,0.490479
2180,1,0.490479
2181,1,0.490479
2182,1,0.490479
2183,1,0.490479
2184,1,0.490479
2185,1,0.490479
2186,1,0.490479
2187,1,0.490479
2188,1,0.490479
2189,1,0.490479
2190,1,0.490479
2191,1,0.490479
2192,1,0.490479
2193,1,0.490479
2194,1,0.490479
2195,1,0.490479
2196,1,0.490479
2197,1,0.490479
2198,1,0.490479
2199,1,0.490479
2200,1,0.490479
2201,1,0.490479
2202,1,0.490479
2203,1,0.490479
2204,1,0.490479
2205,1,0.490479
2206,1,0.490479
2207,1,0.490479
2208,1,0.490479
2209,1,0.490479
2210,1,0.490479
2211,1,0.490479
2212,1,0.490479
2213,1,0.490479
2214,1,0.490479
2215,1,0.490479
2216,1,0.490479
2217,1,0.490479
2218,1,0.490479
2219,1,0.490479
2220,1,0.490479
2221,1,0.490479
2222,1,0.490479
2223,1,0.490479
2224,1,0.490479
2225,1,0.490479
2226,1,0.490479
2227,1,0.490479
2228,1,0.490479
2229,1,0.490479
2230,1,0.490479
2231,1,0.490479
2232,1,0.490479
2233,1,0.490479
2234,1,0.490479
2235,1,0.490479
2236,1,0.490479
2237,1,0.490479
2238,1,0.490479
2239,1,0.490479
2240,1,0.490479
2241,1,0.490479
2242,1,0.490479
2243,1,0.490479
2244,1,0.490479
2245,1,0.490479
2246,1,0.490479
2247,1,0.490479
2248,1,0.490479
2249,1,0.490479
2250,1,0.490479
2251,1,0.490479
2252,1,0.490479
2253,1,0.490479
2254,1,0.490479
2255,1,0.490479
2256,1,0.490479
2257,1,0.490479
2258,1,0.490479
2259,1,0.490479
2260,1,0.490479
2261,1,0.490479
2262,1,0.490479
2263,1,0.490479
2264,1,0.490479
2265,1,0.490479
2266,1,0.490479
2267,1,0.490479
2268,1,0.490479
2269,1,0.490479
2270,1,0.490479
2271,1,0.490479
2272,1,0.490479
2273,1,0.490479
2274,1,0.490479
2275,1,0.490479
2276,1,0.490479
2277,1,0.490479
2278,1,0.490479
2279,1,0.490479
2280,1,0.490479
2281,1,0.490479
2282,1,0.490479
2283,1,0.490479
2284,1,0.490479
2285,1,0.490479
2286,1,0.490479
2287,1,0.490479
2288,1,0.490479
2289,1,0.490479
2290,1,0.490479
2291,1,0.490479
2292,1,0.490479
2293,1,0.490479
2294,1,0.490479
2295,1,0.490479
2296,1,0.490479
2297,1,0.490479
2298,1,0.490479
2299,1,0.490479
2300,1,0.490479
2301,1,0.490479
2302,1,0.490479
2303,1,0.490479
2304,1,0.490479
2305,1,0.490479
2306,1,0.490479
2307,1,0.490479
2308,1,0.490479
2309,1,0.490479
2310,1,0.490479
2311,1,0.490479
2312,1,0.490479
2313,1,0.490479
2314,1,0.490479
2315,1,0.490479
2316,1,0.490479
2317,1,0.490479
2318,1,0.490479
2319,1,0.490479
2320,1,0.490479
2321,1,0.490479
2322,1,0.490479
2323,1,0.490479
2324,1,0.490479
2325,1,0.490479
2326,1,0.490479
2327,1,0.490479
2328,1,0.490479
2329,1,0.490479
2330,1,0.490479
2331,1,0.490479
2332,1,0.490479
2333,1,0.490479
2334,1,0.490479
2335,1,0.490479
2336,1,0.490479
2337,1,0.490479
2338,1,0.490479
2339,1,0.490479
2340,1,0.490479
2341,1,0.490479
2342,1,0.490479
2343,1,0.490479
2344,1,0.490479
2345,1,0.490479
2346,1,0.490479
2347,1,0.490479
2348,1,0.490479
2349,1,0.490479
2350,1,0.490479
2351,1,0.490479
2352,1,0.490479
2353,1,0.490479
2354,1,0.490479
2355,1,0.490479
2356,1,0.490479
2357,1,0.490479
2358,1,0.490479
2359,1,0.490479
2360,1,0.490479
2361,1,0.490479
2362,1,0.490479
2363,1,0.490479
2364,1,0.490479
2365,1,0.490479
2366,1,0.490479
2367,1,0.490479
2368,1,0.490479
2369,1,0.490479
2370,1,0.490479
2371,1,0.490479
2372,1,0.490479
2373,1,0.490479
2374,1,0.490479
2375,1,0.490479
2376,1,0.490479
2377,1,0.490479
2378,1,0.490479
2379,1,0.490479
2380,1,0.490479
2381,1,0.490479
2382,1,0.490479
2383,1,0.490479
2384,1,0.490479
2385,1,0.490479
2386,1,0.490479
2387,1,0.490479
2388,1,0.490479
2389,1,0.490479
2390,1,0.490479
2391,1,0.490479
2392,1,0.490479
2393,1,0.490479
2394,1,0.490479
2395,1,0.490479
2396,1,0.490479
2397,1,0.490479
2398,1,0.490479
2399,1,0.490479
2400,1,0.490479
2401,1,0.490479
2402,1,0.490479
2403,1,0.490479
2404,1,0.490479
2405,1,0.490479
2406,1,0.490479
2407,1,0.490479
2408,1,0.490479
2409,1,0.490479
2410,1,0.490479
2411,1,0.490479
2412,1,0.490479
2413,1,0.490479
2414,1,0.490479
2415,1,0.490479
2416,1,0.490479
2417,1,0.490479
2418,1,0.490479
2419,1,0.490479
2420,1,0.490479
2421,1,0.490479
2422,1,0.490479
2423,1,0.490479
2424,1,0.490479
2425,1,0.490479
2426,1,0.490479
2427,1,0.490479
2428,1,0.490479
2429,1,0.490479
2430,1,0.490479
2431,1,0.490479
2432,1,0.490479
2433,1,0.490479
2434,1,0.490479
2435,1,0.490479
2436,1,0.490479
2437,1,0.490479
2438,1,0.490479
2439,1,0.490479
2440,1,0.490479
2441,1,0.490479
2442,1,0.490479
2443,1,0.490479
2444,1,0.490479
2445,1,0.490479
2446,1,0.490479
2447,1,0.490479
2448,1,0.490479
2449,1,0.490479
2450,1,0.490479
2451,1,0.490479
2452,1,0.490479
2453,1,0.490479
2454,1,0.490479
2455,1,0.490479
2456,1,0.490479
2457,1,0.490479
2458,1,0.490479
2459,1,0.490479
2460,1,0.490479
2461,1,0.490479
2462,1,0.490479
2463,1,0.490479
2464,1,0.490479
2465,1,0.490479
2466,1,0.490479
2467,1,0.490479
2468,1,0.490479
2469,1,0.490479
2470,1,0.490479
2471,1,0.490479
2472,1,0.490479
2473,1,0.490479
2474,1,0.490479
2475,1,0.490479
2476,1,0.490479
2477,1,0.490479
2478,1,0.490479
2479,1,0.490479
2480,1,0.490479
2481,1,0.490479
2482,1,0.490479
2483,1,0.490479
2484,1,0.490479
2485,1,0.490479
2486,1,0.490479
2487,1,0.490479
2488,1,0.490479
2489,1,0.490479
2490,1,0.490479
2491,1,0.490479
2492,1,0.490479
2493,1,0.490479
2494,1,0.490479
2495,1,0.490479
2496,1,0.490479
2497,1,0.490479
2498,1,0.490479
2499,1,0.490479
2500,1,0.490479
2501,1,0.490479
2502,1,0.490479
2503,1,0.490479
2504,1,0.490479
2505,1,0.490479
2506,1,0.490479
2507,1,0.490479
2508,1,0.490479
2509,1,0.490479
2510,1,0.490479
2511,1,0.490479
2512,1,0.490479
2513,1,0.490479
2514,1,0.490479
2515,1,0.490479
2516,1,0.490479
2517,1,0.490479
2518,1,0.490479
2519,1,0.490479
2520,1,0.490479
2521,1,0.490479
2522,1,0.490479
2523,1,0.490479
2524,1,0.490479
2525,1,0.490479
2526,1,0.490479
2527,1,0.490479
2528,1,0.490479
2529,1,0.490479
2530,1,0.490479
2531,1,0.490479
2532,1,0.490479
2533,1,0.490479
2534,1,0.490479
2535,1,0.490479
2536,1,0.490479
2537,1,0.490479
2538,1,0.490479
2539,1,0.490479
2540,1,0.490479
2541,1,0.490479
2542,1,0.490479
2543,1,0.490479
2544,1,0.490479
2545,1,0.490479
2546,1,0.490479
2547,1,0.490479
2548,1,0.490479
2549,1,0.490479
