E,T,R0,R,N_R0,E/V0
213.485,1,2.44954e-22,2.44954e-22,2.44954e-22,2.13485
213.527,1,1.34756e-22,1.34756e-22,1.34756e-22,2.13527
213.569,1,5.11249e-23,5.11249e-23,5.11249e-23,2.13569
213.611,1,9.47772e-23,9.47772e-23,9.47772e-23,2.13611
213.653,1,1.85559e-22,1.85559e-22,1.85559e-22,2.13653
213.695,1,3.95413e-22,3.95413e-22,3.95413e-22,2.13695
213.737,1,8.76442e-22,8.76442e-22,8.76442e-22,2.13737
213.779,1,1.43501e-21,1.43501e-21,1.43501e-21,2.13779
213.821,1,2.01432e-21,2.01432e-21,2.01432e-21,2.13821
213.863,1,2.19112e-21,2.19112e-21,2.19112e-21,2.13863
213.905,1,2.88178e-21,2.88178e-21,2.88178e-21,2.13905
213.947,1,4.50509e-21,4.50509e-21,4.50509e-21,2.13947
213.989,1,5.14863e-21,5.14863e-21,5.14863e-21,2.13989
214.031,1,4.74188e-21,4.74188e-21,4.74188e-21,2.14031
214.073,1,6.0759e-21,6.0759e-21,6.0759e-21,2.14073
214.115,1,7.39582e-21,7.39582e-21,7.39582e-21,2.14115
214.157,1,8.46815e-21,8.46815e-21,8.46815e-21,2.14157
214.199,1,8.27423e-21,8.27423e-21,8.27423e-21,2.14199
214.241,1,8.59417e-21,8.59417e-21,8.59417e-21,2.14241
214.283,1,1.04878e-20,1.04878e-20,1.04878e-20,2.14283
214.325,1,1.12522e-20,1.12522e-20,1.12522e-20,2.14325
214.367,1,1.04755e-20,1.04755e-20,1.04755e-20,2.14367
214.409,1,1.17797e-20,1.17797e-20,1.17797e-20,2.14409
214.451,1,1.21672e-20,1.21672e-20,1.21672e-20,2.14451
214.493,1,1.16091e-20,1.16091e-20,1.16091e-20,2.14493
214.535,1,1.28551e-20,1.28551e-20,1.28551e-20,2.14535
214.577,1,1.30716e-20,1.30716e-20,1.30716e-20,2.14577
214.619,1,1.17524e-20,1.17524e-20,1.17524e-20,2.14619
214.662,1,1.19145e-20,1.19145e-20,1.19145e-20,2.14662
214.704,1,1.25477e-20,1.25477e-20,1.25477e-20,2.14704
214.746,1,1.23548e-20,1.23548e-20,1.23548e-20,2.14746
214.788,1,1.1149e-20,1.1149e-20,1.1149e-20,2.14788
214.83,1,1.02215e-20,1.02215e-20,1.02215e-20,2.1483
214.872,1,1.03839e-20,1.03839e-20,1.03839e-20,2.14872
214.914,1,1.06206e-20,1.06206e-20,1.06206e-20,2.14914
214.956,1,9.01643e-21,9.01643e-21,9.01643e-21,2.14956
214.998,1,7.77871e-21,7.77871e-21,7.77871e-21,2.14998
215.04,1,7.821e-21,7.821e-21,7.821e-21,2.1504
215.083,1,7.08821e-21,7.08821e-21,7.08821e-21,2.15083
215.125,1,6.45689e-21,6.45689e-21,6.45689e-21,2.15125
215.167,1,5.6189e-21,5.6189e-21,5.6189e-21,2.15167
215.209,1,4.50648e-21,4.50648e-21,4.50648e-21,2.15209
215.251,1,3.93382e-21,3.93382e-21,3.93382e-21,2.15251
215.293,1,3.89914e-21,3.89914e-21,3.89914e-21,2.15293
215.335,1,2.68128e-21,2.68128e-21,2.68128e-21,2.15335
215.378,1,2.3015e-21,2.3015e-21,2.3015e-21,2.15378
215.42,1,1.99485e-21,1.99485e-21,1.99485e-21,2.1542
215.462,1,1.29965e-21,1.29965e-21,1.29965e-21,2.15462
215.504,1,1.12902e-21,1.12902e-21,1.12902e-21,2.15504
215.546,1,1.0659e-21,1.0659e-21,1.0659e-21,2.15546
215.588,1,7.76901e-22,7.76901e-22,7.76901e-22,2.15588
215.63,1,6.24107e-22,6.24107e-22,6.24107e-22,2.1563
215.673,1,5.42045e-22,5.42045e-22,5.42045e-22,2.15673
215.715,1,5.79142e-22,5.79142e-22,5.79142e-22,2.15715
215.757,1,1.04913e-21,1.04913e-21,1.04913e-21,2.15757
215.799,1,1.76015e-21,1.76015e-21,1.76015e-21,2.15799
215.841,1,1.3312e-21,1.3312e-21,1.3312e-21,2.15841
215.884,1,1.20286e-21,1.20286e-21,1.20286e-21,2.15884
215.926,1,2.63494e-21,2.63494e-21,2.63494e-21,2.15926
215.968,1,3.3764e-21,3.3764e-21,3.3764e-21,2.15968
216.01,1,3.20993e-21,3.20993e-21,3.20993e-21,2.1601
216.052,1,3.35369e-21,3.35369e-21,3.35369e-21,2.16052
216.095,1,3.90655e-21,3.90655e-21,3.90655e-21,2.16095
216.137,1,5.45466e-21,5.45466e-21,5.45466e-21,2.16137
216.179,1,6.58783e-21,6.58783e-21,6.58783e-21,2.16179
216.221,1,5.30014e-21,5.30014e-21,5.30014e-21,2.16221
216.264,1,6.36266e-21,6.36266e-21,6.36266e-21,2.16264
216.306,1,8.11659e-21,8.11659e-21,8.11659e-21,2.16306
216.348,1,7.89333e-21,7.89333e-21,7.89333e-21,2.16348
216.39,1,7.99974e-21,7.99974e-21,7.99974e-21,2.1639
216.433,1,8.90586e-21,8.90586e-21,8.90586e-21,2.16433
216.475,1,8.63659e-21,8.63659e-21,8.63659e-21,2.16475
216.517,1,9.1083e-21,9.1083e-21,9.1083e-21,2.16517
216.559,1,1.02847e-20,1.02847e-20,1.02847e-20,2.16559
216.602,1,9.61037e-21,9.61037e-21,9.61037e-21,2.16602
216.644,1,9.3596e-21,9.3596e-21,9.3596e-21,2.16644
216.686,1,1.00624e-20,1.00624e-20,1.00624e-20,2.16686
216.728,1,9.67328e-21,9.67328e-21,9.67328e-21,2.16728
216.771,1,9.94113e-21,9.94113e-21,9.94113e-21,2.16771
216.813,1,9.52186e-21,9.52186e-21,9.52186e-21,2.16813
216.855,1,9.11525e-21,9.11525e-21,9.11525e-21,2.16855
216.898,1,9.08895e-21,9.08895e-21,9.08895e-21,2.16898
216.94,1,8.61123e-21,8.61123e-21,8.61123e-21,2.1694
216.982,1,8.16248e-21,8.16248e-21,8.16248e-21,2.16982
217.025,1,8.12193e-21,8.12193e-21,8.12193e-21,2.17025
217.067,1,7.46452e-21,7.46452e-21,7.46452e-21,2.17067
217.109,1,6.22984e-21,6.22984e-21,6.22984e-21,2.17109
217.151,1,6.15469e-21,6.15469e-21,6.15469e-21,2.17151
217.194,1,6.47769e-21,6.47769e-21,6.47769e-21,2.17194
217.236,1,5.4327e-21,5.4327e-21,5.4327e-21,2.17236
217.278,1,4.40962e-21,4.40962e-21,4.40962e-21,2.17278
217.321,1,4.17503e-21,4.17503e-21,4.17503e-21,2.17321
217.363,1,4.05596e-21,4.05596e-21,4.05596e-21,2.17363
217.405,1,3.78622e-21,3.78622e-21,3.78622e-21,2.17405
217.448,1,2.92467e-21,2.92467e-21,2.92467e-21,2.17448
217.49,1,2.28818e-21,2.28818e-21,2.28818e-21,2.1749
217.533,1,2.34747e-21,2.34747e-21,2.34747e-21,2.17533
217.575,1,2.46707e-21,2.46707e-21,2.46707e-21,2.17575
217.617,1,1.86584e-21,1.86584e-21,1.86584e-21,2.17617
217.66,1,1.7365e-21,1.7365e-21,1.7365e-21,2.1766
217.702,1,1.70578e-21,1.70578e-21,1.70578e-21,2.17702
217.744,1,1.51758e-21,1.51758e-21,1.51758e-21,2.17744
217.787,1,1.64019e-21,1.64019e-21,1.64019e-21,2.17787
217.829,1,2.08242e-21,2.08242e-21,2.08242e-21,2.17829
217.872,1,2.02916e-21,2.02916e-21,2.02916e-21,2.17872
217.914,1,1.91402e-21,1.91402e-21,1.91402e-21,2.17914
217.956,1,2.32027e-21,2.32027e-21,2.32027e-21,2.17956
217.999,1,2.82958e-21,2.82958e-21,2.82958e-21,2.17999
218.041,1,3.22779e-21,3.22779e-21,3.22779e-21,2.18041
218.084,1,3.27838e-21,3.27838e-21,3.27838e-21,2.18084
218.126,1,3.53434e-21,3.53434e-21,3.53434e-21,2.18126
218.168,1,4.20039e-21,4.20039e-21,4.20039e-21,2.18168
218.211,1,4.91485e-21,4.91485e-21,4.91485e-21,2.18211
218.253,1,4.9155e-21,4.9155e-21,4.9155e-21,2.18253
218.296,1,5.39513e-21,5.39513e-21,5.39513e-21,2.18296
218.338,1,6.14999e-21,6.14999e-21,6.14999e-21,2.18338
218.381,1,6.36472e-21,6.36472e-21,6.36472e-21,2.18381
218.423,1,6.26351e-21,6.26351e-21,6.26351e-21,2.18423
218.465,1,7.44063e-21,7.44063e-21,7.44063e-21,2.18465
218.508,1,7.51335e-21,7.51335e-21,7.51335e-21,2.18508
218.55,1,7.2879e-21,7.2879e-21,7.2879e-21,2.1855
218.593,1,7.79807e-21,7.79807e-21,7.79807e-21,2.18593
218.635,1,8.04384e-21,8.04384e-21,8.04384e-21,2.18635
218.678,1,8.46513e-21,8.46513e-21,8.46513e-21,2.18678
218.72,1,8.65346e-21,8.65346e-21,8.65346e-21,2.1872
218.763,1,7.95388e-21,7.95388e-21,7.95388e-21,2.18763
218.805,1,8.50639e-21,8.50639e-21,8.50639e-21,2.18805
218.848,1,8.63763e-21,8.63763e-21,8.63763e-21,2.18848
218.89,1,8.09417e-21,8.09417e-21,8.09417e-21,2.1889
218.933,1,8.44484e-21,8.44484e-21,8.44484e-21,2.18933
218.975,1,8.38036e-21,8.38036e-21,8.38036e-21,2.18975
219.018,1,6.90073e-21,6.90073e-21,6.90073e-21,2.19018
219.06,1,7.54434e-21,7.54434e-21,7.54434e-21,2.1906
219.103,1,8.09399e-21,8.09399e-21,8.09399e-21,2.19103
219.145,1,6.75944e-21,6.75944e-21,6.75944e-21,2.19145
219.188,1,5.95628e-21,5.95628e-21,5.95628e-21,2.19188
219.23,1,6.19215e-21,6.19215e-21,6.19215e-21,2.1923
219.273,1,6.41264e-21,6.41264e-21,6.41264e-21,2.19273
219.315,1,5.55145e-21,5.55145e-21,5.55145e-21,2.19315
219.358,1,4.75499e-21,4.75499e-21,4.75499e-21,2.19358
219.4,1,4.50232e-21,4.50232e-21,4.50232e-21,2.194
219.443,1,4.78323e-21,4.78323e-21,4.78323e-21,2.19443
219.485,1,4.18902e-21,4.18902e-21,4.18902e-21,2.19485
219.528,1,3.3912e-21,3.3912e-21,3.3912e-21,2.19528
219.571,1,3.58899e-21,3.58899e-21,3.58899e-21,2.19571
219.613,1,3.71632e-21,3.71632e-21,3.71632e-21,2.19613
219.656,1,2.93602e-21,2.93602e-21,2.93602e-21,2.19656
219.698,1,2.74233e-21,2.74233e-21,2.74233e-21,2.19698
219.741,1,2.90094e-21,2.90094e-21,2.90094e-21,2.19741
219.783,1,2.92707e-21,2.92707e-21,2.92707e-21,2.19783
219.826,1,2.82728e-21,2.82728e-21,2.82728e-21,2.19826
219.869,1,2.59372e-21,2.59372e-21,2.59372e-21,2.19869
219.911,1,2.66968e-21,2.66968e-21,2.66968e-21,2.19911
219.954,1,3.12615e-21,3.12615e-21,3.12615e-21,2.19954
219.996,1,3.15057e-21,3.15057e-21,3.15057e-21,2.19996
220.039,1,3.08082e-21,3.08082e-21,3.08082e-21,2.20039
220.082,1,3.44747e-21,3.44747e-21,3.44747e-21,2.20082
220.124,1,3.68578e-21,3.68578e-21,3.68578e-21,2.20124
220.167,1,3.55331e-21,3.55331e-21,3.55331e-21,2.20167
220.209,1,4.43023e-21,4.43023e-21,4.43023e-21,2.20209
220.252,1,5.00709e-21,5.00709e-21,5.00709e-21,2.20252
220.295,1,4.32468e-21,4.32468e-21,4.32468e-21,2.20295
220.337,1,4.78591e-21,4.78591e-21,4.78591e-21,2.20337
220.38,1,5.49698e-21,5.49698e-21,5.49698e-21,2.2038
220.423,1,6.17873e-21,6.17873e-21,6.17873e-21,2.20423
220.465,1,6.21599e-21,6.21599e-21,6.21599e-21,2.20465
220.508,1,5.48387e-21,5.48387e-21,5.48387e-21,2.20508
220.551,1,6.42992e-21,6.42992e-21,6.42992e-21,2.20551
220.593,1,7.76551e-21,7.76551e-21,7.76551e-21,2.20593
220.636,1,7.05294e-21,7.05294e-21,7.05294e-21,2.20636
220.679,1,6.88978e-21,6.88978e-21,6.88978e-21,2.20679
220.721,1,7.58617e-21,7.58617e-21,7.58617e-21,2.20721
220.764,1,7.47339e-21,7.47339e-21,7.47339e-21,2.20764
220.807,1,7.5653e-21,7.5653e-21,7.5653e-21,2.20807
220.849,1,8.09486e-21,8.09486e-21,8.09486e-21,2.20849
220.892,1,7.66241e-21,7.66241e-21,7.66241e-21,2.20892
220.935,1,7.30266e-21,7.30266e-21,7.30266e-21,2.20935
220.977,1,7.70506e-21,7.70506e-21,7.70506e-21,2.20977
221.02,1,8.06529e-21,8.06529e-21,8.06529e-21,2.2102
221.063,1,7.41636e-21,7.41636e-21,7.41636e-21,2.21063
221.105,1,7.37237e-21,7.37237e-21,7.37237e-21,2.21105
221.148,1,7.55562e-21,7.55562e-21,7.55562e-21,2.21148
221.191,1,6.63864e-21,6.63864e-21,6.63864e-21,2.21191
221.234,1,6.69565e-21,6.69565e-21,6.69565e-21,2.21234
221.276,1,7.03567e-21,7.03567e-21,7.03567e-21,2.21276
221.319,1,6.46859e-21,6.46859e-21,6.46859e-21,2.21319
221.362,1,5.65056e-21,5.65056e-21,5.65056e-21,2.21362
221.404,1,5.37146e-21,5.37146e-21,5.37146e-21,2.21404
221.447,1,5.73513e-21,5.73513e-21,5.73513e-21,2.21447
221.49,1,5.82705e-21,5.82705e-21,5.82705e-21,2.2149
221.533,1,5.16907e-21,5.16907e-21,5.16907e-21,2.21533
221.575,1,4.11628e-21,4.11628e-21,4.11628e-21,2.21575
221.618,1,4.45218e-21,4.45218e-21,4.45218e-21,2.21618
221.661,1,5.10705e-21,5.10705e-21,5.10705e-21,2.21661
221.704,1,4.29237e-21,4.29237e-21,4.29237e-21,2.21704
221.746,1,3.82079e-21,3.82079e-21,3.82079e-21,2.21746
221.789,1,3.79385e-21,3.79385e-21,3.79385e-21,2.21789
221.832,1,3.83703e-21,3.83703e-21,3.83703e-21,2.21832
221.875,1,4.16499e-21,4.16499e-21,4.16499e-21,2.21875
221.918,1,3.91173e-21,3.91173e-21,3.91173e-21,2.21918
221.96,1,3.63614e-21,3.63614e-21,3.63614e-21,2.2196
222.003,1,3.73426e-21,3.73426e-21,3.73426e-21,2.22003
222.046,1,3.6817e-21,3.6817e-21,3.6817e-21,2.22046
222.089,1,3.99606e-21,3.99606e-21,3.99606e-21,2.22089
222.132,1,4.52281e-21,4.52281e-21,4.52281e-21,2.22132
222.174,1,4.03431e-21,4.03431e-21,4.03431e-21,2.22174
222.217,1,3.75887e-21,3.75887e-21,3.75887e-21,2.22217
222.26,1,4.71757e-21,4.71757e-21,4.71757e-21,2.2226
222.303,1,5.18044e-21,5.18044e-21,5.18044e-21,2.22303
222.346,1,4.78015e-21,4.78015e-21,4.78015e-21,2.22346
222.388,1,5.19269e-21,5.19269e-21,5.19269e-21,2.22388
222.431,1,5.17128e-21,5.17128e-21,5.17128e-21,2.22431
222.474,1,5.45888e-21,5.45888e-21,5.45888e-21,2.22474
222.517,1,5.97148e-21,5.97148e-21,5.97148e-21,2.22517
222.56,1,6.12043e-21,6.12043e-21,6.12043e-21,2.2256
222.603,1,6.25525e-21,6.25525e-21,6.25525e-21,2.22603
222.646,1,6.55305e-21,6.55305e-21,6.55305e-21,2.22646
222.688,1,6.42593e-21,6.42593e-21,6.42593e-21,2.22688
222.731,1,6.92299e-21,6.92299e-21,6.92299e-21,2.22731
222.774,1,7.47042e-21,7.47042e-21,7.47042e-21,2.22774
222.817,1,7.29637e-21,7.29637e-21,7.29637e-21,2.22817
222.86,1,6.53502e-21,6.53502e-21,6.53502e-21,2.2286
222.903,1,7.44225e-21,7.44225e-21,7.44225e-21,2.22903
222.946,1,7.87034e-21,7.87034e-21,7.87034e-21,2.22946
222.988,1,7.38568e-21,7.38568e-21,7.38568e-21,2.22988
223.031,1,7.53861e-21,7.53861e-21,7.53861e-21,2.23031
223.074,1,7.0877e-21,7.0877e-21,7.0877e-21,2.23074
223.117,1,7.43477e-21,7.43477e-21,7.43477e-21,2.23117
223.16,1,7.95674e-21,7.95674e-21,7.95674e-21,2.2316
223.203,1,7.12495e-21,7.12495e-21,7.12495e-21,2.23203
223.246,1,6.86281e-21,6.86281e-21,6.86281e-21,2.23246
223.289,1,7.10881e-21,7.10881e-21,7.10881e-21,2.23289
223.332,1,6.86421e-21,6.86421e-21,6.86421e-21,2.23332
223.375,1,6.85263e-21,6.85263e-21,6.85263e-21,2.23375
223.418,1,6.84995e-21,6.84995e-21,6.84995e-21,2.23418
223.461,1,5.97828e-21,5.97828e-21,5.97828e-21,2.23461
223.503,1,6.07935e-21,6.07935e-21,6.07935e-21,2.23503
223.546,1,6.527e-21,6.527e-21,6.527e-21,2.23546
223.589,1,5.86882e-21,5.86882e-21,5.86882e-21,2.23589
223.632,1,5.25216e-21,5.25216e-21,5.25216e-21,2.23632
223.675,1,5.60066e-21,5.60066e-21,5.60066e-21,2.23675
223.718,1,5.46188e-21,5.46188e-21,5.46188e-21,2.23718
223.761,1,5.30295e-21,5.30295e-21,5.30295e-21,2.23761
223.804,1,5.00652e-21,5.00652e-21,5.00652e-21,2.23804
223.847,1,4.58417e-21,4.58417e-21,4.58417e-21,2.23847
223.89,1,5.12434e-21,5.12434e-21,5.12434e-21,2.2389
223.933,1,5.12022e-21,5.12022e-21,5.12022e-21,2.23933
223.976,1,4.28013e-21,4.28013e-21,4.28013e-21,2.23976
224.019,1,4.5728e-21,4.5728e-21,4.5728e-21,2.24019
224.062,1,4.86835e-21,4.86835e-21,4.86835e-21,2.24062
224.105,1,4.73309e-21,4.73309e-21,4.73309e-21,2.24105
224.148,1,4.78447e-21,4.78447e-21,4.78447e-21,2.24148
224.191,1,4.80125e-21,4.80125e-21,4.80125e-21,2.24191
224.234,1,4.67797e-21,4.67797e-21,4.67797e-21,2.24234
224.277,1,4.87929e-21,4.87929e-21,4.87929e-21,2.24277
224.32,1,5.42905e-21,5.42905e-21,5.42905e-21,2.2432
224.363,1,5.29608e-21,5.29608e-21,5.29608e-21,2.24363
224.406,1,5.22322e-21,5.22322e-21,5.22322e-21,2.24406
224.449,1,5.33342e-21,5.33342e-21,5.33342e-21,2.24449
224.492,1,5.84403e-21,5.84403e-21,5.84403e-21,2.24492
224.535,1,6.11107e-21,6.11107e-21,6.11107e-21,2.24535
224.578,1,5.91014e-21,5.91014e-21,5.91014e-21,2.24578
224.621,1,5.89579e-21,5.89579e-21,5.89579e-21,2.24621
224.664,1,6.39806e-21,6.39806e-21,6.39806e-21,2.24664
224.707,1,6.97897e-21,6.97897e-21,6.97897e-21,2.24707
224.75,1,6.3299e-21,6.3299e-21,6.3299e-21,2.2475
224.793,1,6.73084e-21,6.73084e-21,6.73084e-21,2.24793
224.837,1,7.63547e-21,7.63547e-21,7.63547e-21,2.24837
224.88,1,7.06373e-21,7.06373e-21,7.06373e-21,2.2488
224.923,1,6.65153e-21,6.65153e-21,6.65153e-21,2.24923
224.966,1,7.49243e-21,7.49243e-21,7.49243e-21,2.24966
225.009,1,7.58018e-21,7.58018e-21,7.58018e-21,2.25009
225.052,1,7.61585e-21,7.61585e-21,7.61585e-21,2.25052
225.095,1,7.26662e-21,7.26662e-21,7.26662e-21,2.25095
225.138,1,6.91527e-21,6.91527e-21,6.91527e-21,2.25138
225.181,1,7.96365e-21,7.96365e-21,7.96365e-21,2.25181
225.224,1,8.18541e-21,8.18541e-21,8.18541e-21,2.25224
225.267,1,6.96898e-21,6.96898e-21,6.96898e-21,2.25267
225.31,1,6.99656e-21,6.99656e-21,6.99656e-21,2.2531
225.354,1,7.54122e-21,7.54122e-21,7.54122e-21,2.25354
225.397,1,7.17346e-21,7.17346e-21,7.17346e-21,2.25397
225.44,1,7.13285e-21,7.13285e-21,7.13285e-21,2.2544
225.483,1,7.21852e-21,7.21852e-21,7.21852e-21,2.25483
225.526,1,6.41631e-21,6.41631e-21,6.41631e-21,2.25526
225.569,1,6.58352e-21,6.58352e-21,6.58352e-21,2.25569
225.612,1,7.09844e-21,7.09844e-21,7.09844e-21,2.25612
225.656,1,6.56451e-21,6.56451e-21,6.56451e-21,2.25656
225.699,1,6.36824e-21,6.36824e-21,6.36824e-21,2.25699
225.742,1,6.20186e-21,6.20186e-21,6.20186e-21,2.25742
225.785,1,5.95709e-21,5.95709e-21,5.95709e-21,2.25785
225.828,1,6.29832e-21,6.29832e-21,6.29832e-21,2.25828
225.871,1,6.31348e-21,6.31348e-21,6.31348e-21,2.25871
225.914,1,5.77794e-21,5.77794e-21,5.77794e-21,2.25914
225.958,1,5.41684e-21,5.41684e-21,5.41684e-21,2.25958
226.001,1,6.00741e-21,6.00741e-21,6.00741e-21,2.26001
226.044,1,5.96725e-21,5.96725e-21,5.96725e-21,2.26044
226.087,1,5.20156e-21,5.20156e-21,5.20156e-21,2.26087
226.13,1,6.05105e-21,6.05105e-21,6.05105e-21,2.2613
226.174,1,5.73652e-21,5.73652e-21,5.73652e-21,2.26174
226.217,1,5.20447e-21,5.20447e-21,5.20447e-21,2.26217
226.26,1,5.73541e-21,5.73541e-21,5.73541e-21,2.2626
226.303,1,5.70693e-21,5.70693e-21,5.70693e-21,2.26303
226.346,1,5.65321e-21,5.65321e-21,5.65321e-21,2.26346
226.39,1,5.95298e-21,5.95298e-21,5.95298e-21,2.2639
226.433,1,5.58141e-21,5.58141e-21,5.58141e-21,2.26433
226.476,1,5.95694e-21,5.95694e-21,5.95694e-21,2.26476
226.519,1,6.42999e-21,6.42999e-21,6.42999e-21,2.26519
226.562,1,6.12997e-21,6.12997e-21,6.12997e-21,2.26562
226.606,1,6.2026e-21,6.2026e-21,6.2026e-21,2.26606
226.649,1,6.19048e-21,6.19048e-21,6.19048e-21,2.26649
226.692,1,6.38971e-21,6.38971e-21,6.38971e-21,2.26692
226.735,1,7.09382e-21,7.09382e-21,7.09382e-21,2.26735
226.779,1,6.94302e-21,6.94302e-21,6.94302e-21,2.26779
226.822,1,6.12519e-21,6.12519e-21,6.12519e-21,2.26822
226.865,1,6.94195e-21,6.94195e-21,6.94195e-21,2.26865
226.908,1,7.7297e-21,7.7297e-21,7.7297e-21,2.26908
226.952,1,7.19413e-21,7.19413e-21,7.19413e-21,2.26952
226.995,1,7.29976e-21,7.29976e-21,7.29976e-21,2.26995
227.038,1,7.11845e-21,7.11845e-21,7.11845e-21,2.27038
227.082,1,7.36416e-21,7.36416e-21,7.36416e-21,2.27082
227.125,1,8.34985e-21,8.34985e-21,8.34985e-21,2.27125
227.168,1,7.47947e-21,7.47947e-21,7.47947e-21,2.27168
227.211,1,6.92099e-21,6.92099e-21,6.92099e-21,2.27211
227.255,1,7.87898e-21,7.87898e-21,7.87898e-21,2.27255
227.298,1,8.17102e-21,8.17102e-21,8.17102e-21,2.27298
227.341,1,7.35873e-21,7.35873e-21,7.35873e-21,2.27341
227.385,1,7.4457e-21,7.4457e-21,7.4457e-21,2.27385
227.428,1,7.53579e-21,7.53579e-21,7.53579e-21,2.27428
227.471,1,7.75439e-21,7.75439e-21,7.75439e-21,2.27471
227.515,1,8.03695e-21,8.03695e-21,8.03695e-21,2.27515
227.558,1,7.35701e-21,7.35701e-21,7.35701e-21,2.27558
227.601,1,6.94705e-21,6.94705e-21,6.94705e-21,2.27601
227.645,1,7.55397e-21,7.55397e-21,7.55397e-21,2.27645
227.688,1,7.45141e-21,7.45141e-21,7.45141e-21,2.27688
227.731,1,7.09773e-21,7.09773e-21,7.09773e-21,2.27731
227.775,1,7.03414e-21,7.03414e-21,7.03414e-21,2.27775
227.818,1,6.82164e-21,6.82164e-21,6.82164e-21,2.27818
227.861,1,6.88668e-21,6.88668e-21,6.88668e-21,2.27861
227.905,1,7.35187e-21,7.35187e-21,7.35187e-21,2.27905
227.948,1,7.06714e-21,7.06714e-21,7.06714e-21,2.27948
227.991,1,6.14084e-21,6.14084e-21,6.14084e-21,2.27991
228.035,1,6.75545e-21,6.75545e-21,6.75545e-21,2.28035
228.078,1,6.9173e-21,6.9173e-21,6.9173e-21,2.28078
228.121,1,6.24011e-21,6.24011e-21,6.24011e-21,2.28121
228.165,1,6.65802e-21,6.65802e-21,6.65802e-21,2.28165
228.208,1,6.91948e-21,6.91948e-21,6.91948e-21,2.28208
228.252,1,6.32278e-21,6.32278e-21,6.32278e-21,2.28252
228.295,1,6.16707e-21,6.16707e-21,6.16707e-21,2.28295
228.338,1,6.41249e-21,6.41249e-21,6.41249e-21,2.28338
228.382,1,6.66542e-21,6.66542e-21,6.66542e-21,2.28382
228.425,1,6.83554e-21,6.83554e-21,6.83554e-21,2.28425
228.469,1,6.32107e-21,6.32107e-21,6.32107e-21,2.28469
228.512,1,6.0906e-21,6.0906e-21,6.0906e-21,2.28512
228.555,1,7.28117e-21,7.28117e-21,7.28117e-21,2.28555
228.599,1,7.12964e-21,7.12964e-21,7.12964e-21,2.28599
228.642,1,6.28705e-21,6.28705e-21,6.28705e-21,2.28642
228.686,1,6.59456e-21,6.59456e-21,6.59456e-21,2.28686
228.729,1,6.78127e-21,6.78127e-21,6.78127e-21,2.28729
228.773,1,6.83994e-21,6.83994e-21,6.83994e-21,2.28773
228.816,1,7.58548e-21,7.58548e-21,7.58548e-21,2.28816
228.859,1,7.49e-21,7.49e-21,7.49e-21,2.28859
228.903,1,6.84379e-21,6.84379e-21,6.84379e-21,2.28903
228.946,1,7.28468e-21,7.28468e-21,7.28468e-21,2.28946
228.99,1,7.64557e-21,7.64557e-21,7.64557e-21,2.2899
229.033,1,8.13777e-21,8.13777e-21,8.13777e-21,2.29033
229.077,1,7.742e-21,7.742e-21,7.742e-21,2.29077
229.12,1,7.0811e-21,7.0811e-21,7.0811e-21,2.2912
229.164,1,7.76823e-21,7.76823e-21,7.76823e-21,2.29164
229.207,1,8.92912e-21,8.92912e-21,8.92912e-21,2.29207
229.251,1,7.9367e-21,7.9367e-21,7.9367e-21,2.29251
229.294,1,7.21976e-21,7.21976e-21,7.21976e-21,2.29294
229.338,1,8.2486e-21,8.2486e-21,8.2486e-21,2.29338
229.381,1,8.56333e-21,8.56333e-21,8.56333e-21,2.29381
229.425,1,7.6593e-21,7.6593e-21,7.6593e-21,2.29425
229.468,1,8.01249e-21,8.01249e-21,8.01249e-21,2.29468
229.512,1,8.45137e-21,8.45137e-21,8.45137e-21,2.29512
229.555,1,8.26011e-21,8.26011e-21,8.26011e-21,2.29555
229.599,1,8.04277e-21,8.04277e-21,8.04277e-21,2.29599
229.642,1,7.98849e-21,7.98849e-21,7.98849e-21,2.29642
229.686,1,8.07535e-21,8.07535e-21,8.07535e-21,2.29686
229.729,1,8.15888e-21,8.15888e-21,8.15888e-21,2.29729
229.773,1,7.73737e-21,7.73737e-21,7.73737e-21,2.29773
229.816,1,7.75897e-21,7.75897e-21,7.75897e-21,2.29816
229.86,1,8.10369e-21,8.10369e-21,8.10369e-21,2.2986
229.903,1,7.43275e-21,7.43275e-21,7.43275e-21,2.29903
229.947,1,7.56903e-21,7.56903e-21,7.56903e-21,2.29947
229.991,1,8.55243e-21,8.55243e-21,8.55243e-21,2.29991
230.034,1,7.11803e-21,7.11803e-21,7.11803e-21,2.30034
230.078,1,6.75832e-21,6.75832e-21,6.75832e-21,2.30078
230.121,1,7.82785e-21,7.82785e-21,7.82785e-21,2.30121
230.165,1,8.06543e-21,8.06543e-21,8.06543e-21,2.30165
230.208,1,7.22953e-21,7.22953e-21,7.22953e-21,2.30208
230.252,1,7.17168e-21,7.17168e-21,7.17168e-21,2.30252
230.296,1,7.03724e-21,7.03724e-21,7.03724e-21,2.30296
230.339,1,7.7204e-21,7.7204e-21,7.7204e-21,2.30339
230.383,1,7.59244e-21,7.59244e-21,7.59244e-21,2.30383
230.426,1,6.92635e-21,6.92635e-21,6.92635e-21,2.30426
230.47,1,7.23895e-21,7.23895e-21,7.23895e-21,2.3047
230.514,1,7.60612e-21,7.60612e-21,7.60612e-21,2.30514
