t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
2603,0.501948,-99.011,0.108789,-21.4591,0.22278,-43.9441,0.010161,-2.0043,0.156322,-30.8351
2604,0.510925,-100.967,0.109466,-21.6323,0.215983,-42.6817,0.00982843,-1.94226,0.153797,-30.3927
2605,0.51989,-102.927,0.110453,-21.8672,0.208951,-41.3677,0.00960063,-1.90071,0.151105,-29.9155
2606,0.528845,-104.891,0.111704,-22.1554,0.201736,-40.0122,0.00947429,-1.87913,0.14824,-29.4019
2607,0.537794,-106.86,0.113178,-22.4885,0.194389,-38.6253,0.009446,-1.87693,0.145193,-28.85
2608,0.546738,-108.835,0.114828,-22.8578,0.186962,-37.2169,0.0095122,-1.89351,0.14196,-28.2587
2609,0.555682,-110.815,0.116611,-23.2547,0.179502,-35.7967,0.00966906,-1.92822,0.138535,-27.627
2610,0.564629,-112.803,0.118483,-23.6707,0.172057,-34.3739,0.00991229,-1.98029,0.134919,-26.9543
2611,0.573581,-114.797,0.120402,-24.0974,0.164671,-32.9574,0.010237,-2.04884,0.13111,-26.2405
2612,0.58254,-116.799,0.122326,-24.5263,0.157385,-31.5557,0.0106375,-2.13282,0.127112,-25.4859
2613,0.59151,-118.81,0.124214,-24.9494,0.150239,-30.1769,0.0111071,-2.23095,0.12293,-24.6915
2614,0.600492,-120.829,0.126027,-25.3589,0.14327,-28.8284,0.011638,-2.34176,0.118572,-23.8587
2615,0.609489,-122.857,0.127729,-25.747,0.136511,-27.5172,0.0122212,-2.46348,0.11405,-22.9896
2616,0.6185,-124.895,0.129284,-26.1066,0.129993,-26.2497,0.0128464,-2.5941,0.109376,-22.0866
2617,0.627528,-126.942,0.130658,-26.4307,0.123743,-25.0319,0.0135021,-2.73132,0.104568,-21.1529
2618,0.636573,-128.999,0.131821,-26.7129,0.117788,-23.8691,0.0141754,-2.87257,0.0996427,-20.1921
2619,0.645635,-131.065,0.132743,-26.947,0.112147,-22.766,0.0148525,-3.01508,0.0946225,-19.2085
2620,0.654712,-133.14,0.133398,-27.1275,0.106841,-21.7268,0.0155188,-3.15585,0.0895301,-18.2066
2621,0.663804,-135.225,0.133764,-27.2492,0.101883,-20.7548,0.016159,-3.29178,0.0843906,-17.1914
2622,0.672908,-137.318,0.133817,-27.3077,0.0972872,-19.8531,0.0167577,-3.41969,0.07923,-16.1682
2623,0.682021,-139.419,0.133542,-27.2988,0.0930611,-19.0236,0.0172998,-3.53643,0.0740757,-15.1426
2624,0.69114,-141.528,0.132923,-27.2193,0.0892102,-18.268,0.0177705,-3.63896,0.0689555,-14.1203
2625,0.700261,-143.643,0.131949,-27.0664,0.0857363,-17.5869,0.0181566,-3.72443,0.0638973,-13.1071
2626,0.709378,-145.764,0.13061,-26.8378,0.0826374,-16.9804,0.0184461,-3.79032,0.0589286,-12.1087
2627,0.718485,-147.888,0.128902,-26.5323,0.0799081,-16.4478,0.0186291,-3.83449,0.0540762,-11.1307
2628,0.727574,-150.015,0.126823,-26.1491,0.0775393,-15.9875,0.0186981,-3.85528,0.0493655,-10.1784
2629,0.736638,-152.143,0.124375,-25.6881,0.0755181,-15.5973,0.0186484,-3.85158,0.0448204,-9.25709
2630,0.745667,-154.27,0.121564,-25.1501,0.0738283,-15.2742,0.0184781,-3.82289,0.040463,-8.37133
2631,0.754651,-156.393,0.118397,-24.5365,0.0724502,-15.0145,0.0181886,-3.76938,0.0363129,-7.52546
2632,0.76358,-158.511,0.114888,-23.8494,0.0713608,-14.8137,0.0177845,-3.69187,0.0323874,-6.72328
2633,0.77244,-160.62,0.111051,-23.0918,0.0705344,-14.6668,0.0172736,-3.59186,0.0287012,-5.9681
2634,0.781219,-162.719,0.106906,-22.2673,0.0699421,-14.5681,0.0166667,-3.47147,0.0252662,-5.26266
2635,0.789902,-164.803,0.102476,-21.3802,0.0695533,-14.5114,0.0159771,-3.33342,0.0220919,-4.6092
2636,0.798475,-166.87,0.0977841,-20.4355,0.0693351,-14.4901,0.0152209,-3.18095,0.019185,-4.00939
2637,0.806921,-168.916,0.09286,-19.4388,0.0692535,-14.4971,0.0144157,-3.01769,0.0165498,-3.46444
2638,0.815223,-170.937,0.0877342,-18.3962,0.0692734,-14.5254,0.0135805,-2.84759,0.0141885,-2.97507
2639,0.823364,-172.93,0.0824398,-17.3147,0.0693597,-14.5675,0.0127353,-2.67479,0.012101,-2.54156
2640,0.831325,-174.89,0.0770121,-16.2014,0.0694773,-14.6163,0.0118999,-2.50345,0.0102857,-2.16385
2641,0.839087,-176.814,0.0714883,-15.0641,0.0695924,-14.6646,0.0110936,-2.33766,0.00873922,-1.84154
2642,0.846629,-178.696,0.0659072,-13.9108,0.0696722,-14.7055,0.0103345,-2.18128,0.00745728,-1.57399
2643,0.853931,-180.532,0.0603086,-12.75,0.0696865,-14.7326,0.00963895,-2.0378,0.00643452,-1.36034
2644,0.860974,-182.318,0.0547333,-11.5902,0.0696072,-14.7398,0.00902093,-1.91025,0.00566491,-1.19959
2645,0.867734,-184.048,0.0492226,-10.4402,0.0694097,-14.7219,0.00849166,-1.8011,0.00514196,-1.09062
2646,0.874191,-185.718,0.0438178,-9.3089,0.0690726,-14.6742,0.00805927,-1.71216,0.00485888,-1.03225
2647,0.880324,-187.324,0.03856,-8.20517,0.0685785,-14.5928,0.00772855,-1.64455,0.00480868,-1.02324
2648,0.886111,-188.859,0.03349,-7.13781,0.067914,-14.4747,0.00750095,-1.5987,0.00498422,-1.0623
2649,0.89153,-190.319,0.0286475,-6.11552,0.06707,-14.3178,0.00737455,-1.57428,0.0053782,-1.14811
2650,0.89656,-191.7,0.0240709,-5.14676,0.0660416,-14.1208,0.00734433,-1.57034,0.00598309,-1.27929
2651,0.901181,-192.996,0.0197972,-4.23975,0.0648284,-13.8836,0.00740246,-1.5853,0.00679102,-1.45436
2652,0.905372,-194.202,0.0158619,-3.40238,0.0634338,-13.6065,0.00753878,-1.61707,0.00779359,-1.67173
2653,0.909114,-195.315,0.0122981,-2.64214,0.0618653,-13.2912,0.00774132,-1.66315,0.00898167,-1.92963
2654,0.912387,-196.328,0.00913703,-1.96612,0.0601341,-12.9397,0.00799695,-1.72079,0.0103452,-2.22609
2655,0.915173,-197.239,0.00640729,-1.38091,0.0582544,-12.555,0.00829207,-1.78712,0.0118729,-2.55885
2656,0.917456,-198.042,0.00413511,-0.892606,0.0562432,-12.1407,0.00861331,-1.85927,0.0135521,-2.92535
2657,0.91922,-198.735,0.00234404,-0.50678,0.0541198,-11.7007,0.00894822,-1.9346,0.0153684,-3.32264
2658,0.920448,-199.312,0.00105494,-0.228434,0.0519053,-11.2395,0.00928599,-2.01077,0.0173059,-3.74737
2659,0.921128,-199.77,0.000285886,-0.0620016,0.0496219,-10.7618,0.00961801,-2.08591,0.0193464,-4.19577
2660,0.921247,-200.107,5.21921e-05,-0.0113368,0.0472926,-10.2726,0.00993843,-2.15876,0.0214703,-4.66362
2661,0.920793,-200.319,0.000366398,-0.07971,0.0449402,-9.77675,0.0102446,-2.2287,0.0236556,-5.14628
2662,0.919758,-200.403,0.00123831,-0.269811,0.0425874,-9.27923,0.0105371,-2.2959,0.0258789,-5.63868
2663,0.918133,-200.358,0.00267504,-0.583754,0.040256,-8.78479,0.0108204,-2.36125,0.0281153,-6.1354
2664,0.915912,-200.18,0.0046811,-1.02309,0.0379666,-8.29792,0.0111021,-2.42646,0.0303385,-6.63073
2665,0.913089,-199.869,0.00725847,-1.58883,0.035738,-7.82281,0.0113935,-2.49396,0.0325215,-7.11874
2666,0.90966,-199.423,0.0104067,-2.28145,0.0335873,-7.36328,0.0117086,-2.56686,0.0346371,-7.59343
2667,0.905625,-198.841,0.0141231,-3.10091,0.0315296,-6.92271,0.0120642,-2.64884,0.0366583,-8.0488
2668,0.900982,-198.123,0.0184027,-4.04668,0.0295776,-6.50401,0.0124786,-2.744,0.0385591,-8.47901
2669,0.895733,-197.267,0.0232383,-5.11777,0.0277421,-6.10963,0.0129717,-2.85675,0.040315,-8.87855
2670,0.889881,-196.274,0.0286211,-6.31274,0.0260314,-5.74154,0.0135635,-2.99159,0.0419035,-9.24234
2671,0.883429,-195.145,0.0345401,-7.62973,0.0244517,-5.40125,0.0142736,-3.15296,0.0433054,-9.56594
2672,0.876385,-193.88,0.0409827,-9.06647,0.0230073,-5.08983,0.0151203,-3.34501,0.0445048,-9.84565
2673,0.868755,-192.48,0.0479347,-10.6203,0.0217006,-4.80795,0.0161198,-3.57146,0.04549,-10.0787
2674,0.860548,-190.946,0.05538,-12.2882,0.0205326,-4.55596,0.0172852,-3.83538,0.0462539,-10.2632
2675,0.851775,-189.281,0.0633015,-14.0668,0.0195027,-4.33388,0.0186259,-4.13904,0.0467947,-10.3987
2676,0.842447,-187.486,0.0716803,-15.9524,0.0186094,-4.14151,0.0201473,-4.48376,0.0471156,-10.4855
2677,0.832578,-185.564,0.0804963,-17.9409,0.0178504,-3.97848,0.0218496,-4.86982,0.0472258,-10.5256
2678,0.822181,-183.517,0.089728,-20.028,0.0172229,-3.84429,0.0237284,-5.29636,0.0471397,-10.522
2679,0.811272,-181.349,0.0993526,-22.2089,0.0167239,-3.73841,0.0257737,-5.76137,0.0468776,-10.4788
2680,0.799868,-179.062,0.109346,-24.4787,0.0163505,-3.66028,0.0279707,-6.26163,0.0464648,-10.4018
2681,0.787986,-176.66,0.119683,-26.832,0.0160998,-3.60944,0.0302992,-6.79283,0.0459316,-10.2975
2682,0.775646,-174.147,0.130337,-29.2631,0.0159696,-3.58549,0.0327347,-7.34956,0.0453126,-10.1735
2683,0.762867,-171.527,0.14128,-31.7661,0.0159585,-3.5882,0.0352487,-7.92551,0.0446459,-10.0384
2684,0.74967,-168.805,0.152482,-34.3346,0.0160657,-3.61755,0.0378091,-8.51355,0.0439728,-9.90142
2685,0.736077,-165.983,0.163914,-36.9621,0.0162915,-3.67369,0.0403816,-9.10593,0.0433363,-9.77221
2686,0.72211,-163.069,0.175542,-39.6414,0.0166373,-3.75707,0.0429298,-9.69451,0.0427807,-9.66084
2687,0.707792,-160.065,0.187335,-42.3652,0.0171056,-3.86838,0.045417,-10.2709,0.0423503,-9.57741
2688,0.693148,-156.978,0.199257,-45.1259,0.0177002,-4.00859,0.0478066,-10.8268,0.0420888,-9.5319
2689,0.678201,-153.813,0.211271,-47.9153,0.0184264,-4.179,0.0500634,-11.3541,0.0420376,-9.53392
2690,0.662978,-150.574,0.223341,-50.7249,0.0192905,-4.38123,0.0521543,-11.8452,0.0422358,-9.59251
2691,0.647504,-147.269,0.235428,-53.5459,0.0203006,-4.61719,0.0540492,-12.293,0.0427185,-9.71593
2692,0.631805,-143.902,0.24749,-56.3692,0.021466,-4.88916,0.0557223,-12.6915,0.0435166,-9.91148
2693,0.615907,-140.479,0.259488,-59.1852,0.0227974,-5.19974,0.0571518,-13.0355,0.0446559,-10.1853
2694,0.599839,-137.007,0.271376,-61.984,0.0243071,-5.5519,0.0583213,-13.3209,0.0461567,-10.5425
2695,0.583626,-133.491,0.283112,-64.7554,0.0260088,-5.94891,0.0592196,-13.5451,0.048033,-10.9864
2696,0.567297,-129.938,0.294651,-67.4889,0.0279175,-6.39443,0.0598413,-13.7065,0.0502929,-11.5195
2697,0.55088,-126.354,0.305946,-70.1739,0.0300497,-6.89241,0.0601863,-13.8048,0.0529382,-12.1423
2698,0.534401,-122.745,0.316951,-72.7994,0.0324231,-7.44715,0.0602603,-13.841,0.0559641,-12.8542
2699,0.517889,-119.117,0.32762,-75.3543,0.0350567,-8.06321,0.0600739,-13.8173,0.0593604,-13.6532
2700,0.501371,-115.477,0.337905,-77.8275,0.0379703,-8.74544,0.0596427,-13.7371,0.0631108,-14.5359
2701,0.484875,-111.832,0.34776,-80.2078,0.0411849,-9.49893,0.0589862,-13.6046,0.067194,-15.4977
2702,0.468428,-108.187,0.357138,-82.4841,0.044722,-10.3289,0.0581277,-13.4251,0.0715843,-16.533
2703,0.452056,-104.549,0.365995,-84.6456,0.0486034,-11.2408,0.0570932,-13.2042,0.0762521,-17.6352
2704,0.435787,-100.925,0.374286,-86.6815,0.052851,-12.2398,0.0559108,-12.9485,0.0811648,-18.7971
2705,0.419647,-97.3191,0.38197,-88.5815,0.0574864,-13.3315,0.05461,-12.6645,0.0862874,-20.0107
2706,0.40366,-93.7389,0.389006,-90.3359,0.0625303,-14.521,0.0532206,-12.359,0.0915838,-21.2678
2707,0.387851,-90.1899,0.395357,-91.9354,0.0680023,-15.8131,0.0517724,-12.039,0.0970171,-22.5601
2708,0.372244,-86.6777,0.400991,-93.3715,0.0739199,-17.2124,0.0502942,-11.7111,0.102551,-23.8791
2709,0.356863,-83.2082,0.405876,-94.6363,0.0802985,-18.7228,0.0488133,-11.3816,0.108149,-25.2167
2710,0.341729,-79.7865,0.409986,-95.7232,0.0871503,-20.3478,0.0473552,-11.0565,0.113779,-26.565
2711,0.326863,-76.4179,0.413301,-96.6264,0.094484,-22.0896,0.0459429,-10.7411,0.119409,-27.9168
2712,0.312285,-73.1073,0.415804,-97.3413,0.102304,-23.9498,0.0445966,-10.4402,0.12501,-29.2654
2713,0.298015,-69.8594,0.417483,-97.8646,0.110611,-25.9289,0.0433337,-10.1581,0.130558,-30.6049
2714,0.284069,-66.6787,0.418333,-98.1942,0.119398,-28.0259,0.0421688,-9.89816,0.136032,-31.9304
2715,0.270463,-63.5691,0.418356,-98.3295,0.128654,-30.2386,0.0411133,-9.66318,0.141414,-33.2377
2716,0.257213,-60.5347,0.417557,-98.2714,0.138362,-32.5632,0.0401759,-9.45532,0.146692,-34.5237
2717,0.244332,-57.5788,0.415951,-98.0223,0.148497,-34.9946,0.0393625,-9.2761,0.151857,-35.7862
2718,0.231832,-54.7047,0.413558,-97.5861,0.15903,-37.5259,0.0386768,-9.12646,0.156904,-37.0242
2719,0.219723,-51.9153,0.410402,-96.9683,0.169921,-40.1483,0.0381199,-9.00683,0.161833,-38.2374
2720,0.208015,-49.2131,0.406518,-96.1759,0.181127,-42.8519,0.0376913,-8.91718,0.166648,-39.4264
2721,0.196716,-46.6004,0.401944,-95.2173,0.192597,-45.6246,0.0373887,-8.8571,0.171355,-40.5928
2722,0.185831,-44.079,0.396723,-94.1026,0.204272,-48.4532,0.0372086,-8.82587,0.175965,-41.7388
2723,0.175366,-41.6505,0.390908,-92.843,0.21609,-51.3228,0.0371463,-8.82249,0.18049,-42.8674
2724,0.165324,-39.3162,0.384552,-91.4512,0.227983,-54.2172,0.0371963,-8.84575,0.184945,-43.9821
2725,0.155709,-37.077,0.377716,-89.9409,0.239877,-57.1191,0.0373525,-8.89431,0.189346,-45.0868
2726,0.146519,-34.9337,0.370463,-88.327,0.251696,-60.0103,0.0376081,-8.96665,0.193713,-46.1858
2727,0.137757,-32.8865,0.362861,-86.6252,0.263361,-62.8718,0.0379561,-9.06118,0.198064,-47.2835
2728,0.12942,-30.9356,0.354981,-84.8518,0.274792,-65.6842,0.038389,-9.17621,0.202418,-48.3845
2729,0.121507,-29.0809,0.346893,-83.0239,0.285907,-68.4278,0.0388992,-9.30997,0.206795,-49.4934
2730,0.114014,-27.3221,0.338671,-81.1588,0.296626,-71.0832,0.0394785,-9.46061,0.211211,-50.6144
2731,0.106937,-25.6587,0.330388,-79.2739,0.306871,-73.6311,0.0401189,-9.62619,0.215685,-51.7518
2732,0.100273,-24.09,0.322118,-77.387,0.316566,-76.0531,0.0408115,-9.80471,0.220231,-52.9091
2733,0.0940163,-22.6152,0.313933,-75.5152,0.325642,-78.3316,0.0415475,-9.99406,0.224862,-54.0895
2734,0.088161,-21.2333,0.305902,-73.6756,0.334031,-80.4503,0.0423177,-10.1921,0.229588,-55.2955
2735,0.0827014,-19.9432,0.298094,-71.8845,0.341676,-82.3941,0.0431126,-10.3965,0.234417,-56.5289
2736,0.0776315,-18.7439,0.290571,-70.1577,0.348523,-84.15,0.0439227,-10.605,0.239351,-57.7907
2737,0.0729449,-17.6342,0.283396,-68.51,0.35453,-85.7065,0.0447383,-10.8153,0.244391,-59.0808
2738,0.0686353,-16.6129,0.276622,-66.9552,0.35966,-87.0542,0.0455499,-11.0252,0.249533,-60.3984
2739,0.0646965,-15.6788,0.270301,-65.5059,0.363887,-88.186,0.0463483,-11.2323,0.254767,-61.7414
2740,0.0611222,-14.8308,0.264478,-64.1735,0.367194,-89.0969,0.0471251,-11.4345,0.260081,-63.1066
2741,0.0579067,-14.0678,0.259193,-62.9682,0.369573,-89.784,0.0478724,-11.6301,0.265455,-64.4897
2742,0.0550442,-13.3888,0.254479,-61.8986,0.371025,-90.2469,0.0485837,-11.8173,0.270868,-65.8851
2743,0.0525295,-12.7927,0.250364,-60.972,0.371561,-90.4873,0.0492541,-11.995,0.276292,-67.2862
2744,0.0503576,-12.2787,0.24687,-60.194,0.371199,-90.5091,0.0498802,-12.1622,0.281694,-68.6852
2745,0.0485243,-11.846,0.244011,-59.569,0.369967,-90.3179,0.0504609,-12.3187,0.287037,-70.0728
2746,0.0470256,-11.494,0.241797,-59.0999,0.367899,-89.9216,0.0509972,-12.4647,0.292281,-71.4392
2747,0.0458581,-11.2221,0.240231,-58.7879,0.365036,-89.3294,0.0514928,-12.601,0.297381,-72.7732
2748,0.045019,-11.03,0.239312,-58.6332,0.361427,-88.5522,0.0519538,-12.7291,0.302289,-74.063
2749,0.0445061,-10.9174,0.239031,-58.6345,0.357121,-87.6021,0.0523889,-12.851,0.306953,-75.2958
2750,0.0443177,-10.8841,0.239376,-58.7892,0.352176,-86.4922,0.0528094,-12.9697,0.311321,-76.4584
2751,0.0444526,-10.9303,0.24033,-59.0937,0.34665,-85.2364,0.053229,-13.0882,0.315338,-77.5372
2752,0.0449102,-11.0559,0.241871,-59.5432,0.340605,-83.8492,0.0536631,-13.2107,0.318951,-78.5185
2753,0.0456906,-11.2613,0.243976,-60.1323,0.334101,-82.3453,0.0541292,-13.3411,0.322104,-79.3886
2754,0.0467943,-11.5469,0.246614,-60.8544,0.327201,-80.7398,0.0546455,-13.4843,0.324745,-80.1339
2755,0.0482221,-11.9132,0.249757,-61.7023,0.319966,-79.0473,0.055231,-13.6448,0.326824,-80.7417
2756,0.0499755,-12.3609,0.25337,-62.6682,0.312456,-77.2826,0.0559047,-13.8274,0.328294,-81.1998
2757,0.0520564,-12.8906,0.257418,-63.744,0.30473,-75.4596,0.0566845,-14.0367,0.329111,-81.4972
2758,0.0544669,-13.5032,0.261865,-64.9207,0.296841,-73.5917,0.057587,-14.2768,0.32924,-81.6241
2759,0.0572095,-14.1997,0.266674,-66.1896,0.288841,-71.6918,0.0586264,-14.5513,0.328649,-81.5722
2760,0.0602872,-14.9809,0.271805,-67.5413,0.28078,-69.7716,0.0598139,-14.8633,0.327314,-81.3349
2761,0.0637031,-15.848,0.27722,-68.9665,0.2727,-67.842,0.0611571,-15.2146,0.325219,-80.9077
2762,0.0674602,-16.802,0.282881,-70.4559,0.264642,-65.9131,0.0626594,-15.6063,0.322357,-80.2879
2763,0.0715622,-17.8441,0.28875,-72,0.256641,-63.9937,0.0643194,-16.0381,0.318728,-79.4751
2764,0.0760126,-18.9755,0.294787,-73.5896,0.248729,-62.0917,0.0661307,-16.5086,0.314341,-78.471
2765,0.0808148,-20.1973,0.300956,-75.2152,0.240931,-60.2138,0.0680816,-17.015,0.309217,-77.2798
2766,0.0859725,-21.5108,0.307219,-76.8679,0.233271,-58.3658,0.0701552,-17.5532,0.303382,-75.9077
2767,0.0914893,-22.9171,0.313541,-78.5386,0.225768,-56.5524,0.0723294,-18.1177,0.296872,-74.3633
2768,0.0973686,-24.4173,0.319886,-80.2186,0.218434,-54.7773,0.0745773,-18.7019,0.289733,-72.6571
2769,0.103614,-26.0127,0.326221,-81.8993,0.211282,-53.0433,0.0768675,-19.298,0.282017,-70.8016
2770,0.110228,-27.7043,0.33251,-83.5721,0.204317,-51.3524,0.0791651,-19.8971,0.27378,-68.8111
2771,0.117214,-29.4931,0.338722,-85.2287,0.197544,-49.7057,0.0814319,-20.4898,0.265089,-66.7012
2772,0.124574,-31.3801,0.344825,-86.8612,0.190963,-48.1035,0.083628,-21.0659,0.25601,-64.4889
2773,0.132311,-33.3662,0.350787,-88.4613,0.184573,-46.5455,0.0857122,-21.6149,0.246618,-62.192
2774,0.140427,-35.4521,0.356577,-90.0214,0.178368,-45.0308,0.0876433,-22.1264,0.236985,-59.8291
2775,0.148922,-37.6386,0.362166,-91.5337,0.172343,-43.5579,0.0893813,-22.5902,0.227186,-57.4189
2776,0.157799,-39.926,0.367525,-92.9905,0.16649,-42.125,0.0908883,-22.9964,0.217298,-54.9802
2777,0.167057,-42.315,0.372624,-94.3843,0.160799,-40.7297,0.0921294,-23.3361,0.207391,-52.5314
2778,0.176696,-44.8056,0.377434,-95.7075,0.155259,-39.3696,0.0930742,-23.6012,0.197537,-50.0903
2779,0.186716,-47.3981,0.381927,-96.9528,0.149859,-38.0418,0.093697,-23.7851,0.187801,-47.6736
2780,0.197114,-50.0923,0.386076,-98.1127,0.144587,-36.7437,0.0939779,-23.8824,0.178245,-45.297
2781,0.207889,-52.8879,0.389852,-99.1801,0.139432,-35.4722,0.0939033,-23.8894,0.168923,-42.9747
2782,0.219037,-55.7844,0.393229,-100.148,0.134383,-34.2246,0.0934663,-23.804,0.159884,-40.7192
2783,0.230555,-58.7811,0.396181,-101.008,0.129428,-32.9983,0.0926667,-23.6258,0.15117,-38.5414
2784,0.242437,-61.877,0.398679,-101.755,0.124558,-31.7909,0.0915111,-23.3563,0.142814,-36.4504
2785,0.254678,-65.0709,0.4007,-102.38,0.119765,-30.6004,0.0900127,-22.9985,0.134844,-34.4531
2786,0.26727,-68.3614,0.402219,-102.878,0.115042,-29.425,0.0881909,-22.5572,0.127278,-32.5548
2787,0.280206,-71.7465,0.403211,-103.242,0.110384,-28.2637,0.0860706,-22.0383,0.120129,-30.7589
2788,0.293476,-75.2243,0.403654,-103.465,0.105788,-27.1159,0.0836816,-21.4494,0.1134,-29.0668
2789,0.307071,-78.7923,0.403527,-103.542,0.101255,-25.9814,0.0810576,-20.7989,0.10709,-27.4786
2790,0.320978,-82.4479,0.402808,-103.467,0.0967863,-24.861,0.0782355,-20.0959,0.101192,-25.9925
2791,0.335186,-86.188,0.401482,-103.235,0.0923865,-23.7558,0.0752538,-19.3504,0.0956923,-24.6059
2792,0.349679,-90.0093,0.39953,-102.841,0.0880631,-22.6679,0.0721522,-18.5723,0.090575,-23.3145
2793,0.364444,-93.9081,0.39694,-102.281,0.083826,-21.5999,0.0689701,-17.7719,0.0858193,-22.1135
2794,0.379464,-97.8803,0.3937,-101.553,0.0796875,-20.5549,0.065746,-16.9588,0.0814024,-20.9972
2795,0.39472,-101.922,0.389802,-100.652,0.075662,-19.5369,0.0625161,-16.1424,0.0772997,-19.9597
2796,0.410194,-106.027,0.385241,-99.577,0.0717661,-18.5501,0.0593137,-15.3314,0.0734856,-18.9946
2797,0.425866,-110.192,0.380013,-98.3274,0.0680178,-17.5994,0.0561685,-14.5335,0.0699347,-18.0954
2798,0.441713,-114.41,0.374122,-96.9029,0.0644363,-16.6899,0.0531062,-13.7553,0.0666219,-17.256
2799,0.457715,-118.676,0.367572,-95.3043,0.0610418,-15.8269,0.0501478,-13.0023,0.0635234,-16.4704
2800,0.473845,-122.985,0.360374,-93.5335,0.0578543,-15.0159,0.0473094,-12.279,0.0606172,-15.733
2801,0.490081,-127.328,0.352539,-91.5935,0.054894,-14.2621,0.0446027,-11.5883,0.0578833,-15.0387
2802,0.506395,-131.701,0.344087,-89.4885,0.0521796,-13.5706,0.0420343,-10.9321,0.0553041,-14.3832
2803,0.522762,-136.095,0.335038,-87.2237,0.049729,-12.9464,0.0396067,-10.3112,0.0528645,-13.7627
2804,0.539152,-140.505,0.325421,-84.8056,0.0475574,-12.3936,0.0373181,-9.72519,0.0505519,-13.174
2805,0.555538,-144.921,0.315264,-82.2417,0.0456779,-11.9158,0.0351633,-9.17291,0.0483564,-12.6145
2806,0.57189,-149.337,0.304605,-79.5408,0.0441003,-11.5158,0.0331344,-8.65233,0.0462704,-12.0825
2807,0.588179,-153.744,0.29348,-76.7127,0.0428309,-11.1956,0.0312211,-8.16088,0.0442885,-11.5766
2808,0.604375,-158.135,0.281934,-73.7684,0.0418722,-10.9559,0.0294117,-7.69559,0.0424072,-11.0959
2809,0.620446,-162.502,0.270014,-70.7197,0.0412224,-10.7966,0.0276934,-7.25323,0.0406245,-10.64
2810,0.636362,-166.836,0.257768,-67.5796,0.0408755,-10.7164,0.0260538,-6.83056,0.0389399,-10.2089
2811,0.652093,-171.129,0.245252,-64.3617,0.0408211,-10.7127,0.0244805,-6.42443,0.0373535,-9.80271
2812,0.667608,-175.374,0.23252,-61.0806,0.0410444,-10.7819,0.0229624,-6.03198,0.0358662,-9.42168
2813,0.682875,-179.561,0.21963,-57.7513,0.0415262,-10.9192,0.0214898,-5.6507,0.034479,-9.0662
2814,0.697865,-183.682,0.206643,-54.3897,0.0422435,-11.1188,0.020055,-5.27859,0.0331931,-8.73664
2815,0.712549,-187.731,0.19362,-51.0117,0.0431698,-11.3737,0.0186522,-4.91417,0.0320093,-8.43327
2816,0.726897,-191.697,0.180622,-47.6336,0.0442753,-11.6763,0.017278,-4.55656,0.0309278,-8.15628
2817,0.74088,-195.575,0.167712,-44.2721,0.0455277,-12.0182,0.0159311,-4.20542,0.0299484,-7.90566
2818,0.754472,-199.355,0.154953,-40.9434,0.0468926,-12.3905,0.0146122,-3.861,0.0290701,-7.68125
2819,0.767646,-203.032,0.142404,-37.664,0.0483344,-12.7838,0.013324,-3.52403,0.0282913,-7.48267
2820,0.780377,-206.598,0.130126,-34.4497,0.0498168,-13.1885,0.0120709,-3.19566,0.0276095,-7.30936
2821,0.79264,-210.045,0.118177,-31.3163,0.0513037,-13.5952,0.0108582,-2.87737,0.0270216,-7.16057
2822,0.804412,-213.369,0.106612,-28.2786,0.0527598,-13.9944,0.00969231,-2.57086,0.0265239,-7.03542
2823,0.815673,-216.562,0.0954836,-25.351,0.0541513,-14.3772,0.00857987,-2.27796,0.0261123,-6.93284
2824,0.826402,-219.619,0.0848415,-22.5469,0.0554465,-14.7351,0.00752755,-2.00047,0.0257823,-6.85171
2825,0.836582,-222.534,0.0747312,-19.8788,0.0566167,-15.0603,0.00654156,-1.74008,0.0255289,-6.7908
2826,0.846195,-225.304,0.0651944,-17.3583,0.0576363,-15.346,0.00562733,-1.49831,0.0253474,-6.74887
2827,0.855226,-227.923,0.0562685,-14.9959,0.0584836,-15.5862,0.00478913,-1.27633,0.0252326,-6.72463
2828,0.863663,-230.387,0.0479864,-12.8006,0.0591409,-15.7762,0.0040299,-1.075,0.0251797,-6.71682
2829,0.871494,-232.693,0.0403761,-10.7806,0.059595,-15.9122,0.00335106,-0.894749,0.0251838,-6.7242
2830,0.878709,-234.838,0.0334609,-8.94253,0.0598372,-15.9917,0.00275243,-0.735597,0.0252403,-6.74556
2831,0.885301,-236.819,0.0272589,-7.2918,0.0598633,-16.0135,0.00223224,-0.597128,0.0253446,-6.77972
2832,0.891263,-238.635,0.0217835,-5.8325,0.0596737,-15.9776,0.00178723,-0.478529,0.0254923,-6.82554
2833,0.896592,-240.283,0.0170428,-4.5674,0.0592733,-15.885,0.00141279,-0.378621,0.0256791,-6.88189
2834,0.901285,-241.763,0.0130402,-3.49792,0.0586712,-15.7381,0.0011032,-0.295924,0.0259006,-6.94764
2835,0.905341,-243.073,0.00977401,-2.6242,0.0578805,-15.5402,0.000851902,-0.228725,0.0261525,-7.02164
2836,0.908762,-244.215,0.00723805,-1.9451,0.0569177,-15.2957,0.000651814,-0.175164,0.0264303,-7.1027
