t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5
2508,0.288982,-46.5273,0.108529,-17.4736,0.287458,-46.2819,0.118528,-19.0835,0.0551597,-8.88095,0.141344,-22.757
2509,0.296287,-47.8218,0.115286,-18.6075,0.285152,-46.0245,0.112101,-18.0934,0.0547284,-8.83336,0.136446,-22.0229
2510,0.303887,-49.1696,0.122222,-19.7758,0.282099,-45.6442,0.105864,-17.129,0.0542197,-8.77286,0.131708,-21.3107
2511,0.311782,-50.5713,0.129294,-20.9715,0.278311,-45.1421,0.0998468,-16.1952,0.0536401,-8.70046,0.127126,-20.62
2512,0.319974,-52.0274,0.136452,-22.1869,0.273808,-44.5208,0.0940736,-15.2962,0.0529968,-8.6172,0.122695,-19.9501
2513,0.328463,-53.5382,0.143647,-23.414,0.26862,-43.7841,0.0885644,-14.4357,0.0522969,-8.5242,0.118409,-19.3001
2514,0.337247,-55.104,0.150829,-24.6446,0.262783,-42.9371,0.0833349,-13.6164,0.0515475,-8.42253,0.114258,-18.669
2515,0.346326,-56.7249,0.157946,-25.8701,0.256341,-41.9862,0.0783962,-12.8406,0.0507552,-8.31322,0.110236,-18.0556
2516,0.355697,-58.4009,0.164945,-27.0818,0.249343,-40.939,0.0737551,-12.1096,0.0499257,-8.19716,0.106334,-17.4588
2517,0.365357,-60.1318,0.171773,-28.2709,0.241847,-39.804,0.0694139,-11.4244,0.0490639,-8.07511,0.102545,-16.8773
2518,0.375302,-61.9171,0.178378,-29.4287,0.233913,-38.5909,0.0653712,-10.7849,0.0481736,-7.94766,0.098862,-16.3102
2519,0.385527,-63.7565,0.184708,-30.5462,0.225608,-37.31,0.0616218,-10.1907,0.0472572,-7.81517,0.0952776,-15.7565
2520,0.396024,-65.649,0.190715,-31.6149,0.217001,-35.9724,0.0581571,-9.64071,0.046316,-7.67782,0.0917865,-15.2155
2521,0.406788,-67.5939,0.196349,-32.6263,0.208164,-34.5896,0.0549657,-9.13339,0.04535,-7.53559,0.0883839,-14.6863
2522,0.417808,-69.59,0.201565,-33.5725,0.199168,-33.1734,0.052034,-8.66676,0.0443583,-7.38831,0.0850661,-14.1686
2523,0.429077,-71.636,0.206319,-34.4458,0.190089,-31.736,0.0493461,-8.23851,0.0433391,-7.23563,0.0818297,-13.6618
2524,0.440583,-73.7305,0.210573,-35.239,0.180997,-30.2894,0.0468847,-7.84604,0.0422901,-7.07714,0.0786722,-13.1656
2525,0.452314,-75.8716,0.214291,-35.9453,0.171964,-28.8453,0.0446316,-7.48655,0.0412087,-6.91239,0.0755915,-12.6798
2526,0.464257,-78.0575,0.217439,-36.559,0.163057,-27.4155,0.0425678,-7.1571,0.0400928,-6.74096,0.0725856,-12.2041
2527,0.476399,-80.2861,0.219992,-37.0745,0.154342,-26.0108,0.0406739,-6.85464,0.0389405,-6.56252,0.0696525,-11.7383
2528,0.488725,-82.555,0.221925,-37.4873,0.145879,-24.6417,0.0389307,-6.57613,0.0377512,-6.37691,0.06679,-11.2821
2529,0.501218,-84.8618,0.22322,-37.7937,0.137722,-23.3179,0.0373191,-6.31854,0.0365255,-6.18417,0.0639953,-10.8351
2530,0.513861,-87.2037,0.223865,-37.9906,0.129922,-22.0482,0.0358207,-6.07888,0.0352653,-5.98462,0.0612652,-10.3969
2531,0.526637,-89.5779,0.223852,-38.0758,0.122523,-20.8404,0.0344178,-5.85427,0.0339746,-5.77888,0.0585958,-9.96679
2532,0.539528,-91.9813,0.223176,-38.0482,0.115561,-19.7014,0.0330936,-5.64196,0.0326593,-5.56792,0.0559822,-9.54412
2533,0.552512,-94.4107,0.221842,-37.9073,0.109068,-18.637,0.0318322,-5.43935,0.031327,-5.35301,0.0534193,-9.12804
2534,0.565571,-96.8628,0.219855,-37.6536,0.103067,-17.6519,0.030619,-5.24399,0.0299871,-5.13576,0.0509011,-8.71761
2535,0.578683,-99.334,0.217228,-37.2883,0.0975767,-16.7496,0.0294406,-5.05364,0.0286507,-4.91806,0.0484215,-8.31181
2536,0.591826,-101.821,0.213978,-36.8137,0.092607,-15.9325,0.0282848,-4.86625,0.0273301,-4.70201,0.0459742,-7.90962
2537,0.60498,-104.319,0.210125,-36.2327,0.0881623,-15.2022,0.0271408,-4.67999,0.0260383,-4.48989,0.0435531,-7.51004
2538,0.618121,-106.825,0.205697,-35.5491,0.0842408,-14.5587,0.0259993,-4.49327,0.0247887,-4.28405,0.041153,-7.11216
2539,0.631227,-109.335,0.200722,-34.7673,0.0808348,-14.0015,0.0248524,-4.3047,0.0235944,-4.08681,0.0387691,-6.71523
2540,0.644275,-111.845,0.195234,-33.8923,0.0779313,-13.5288,0.0236937,-4.1132,0.0224678,-3.90038,0.0363984,-6.31873
2541,0.657242,-114.351,0.189268,-32.9301,0.075512,-13.1381,0.0225183,-3.91788,0.0214198,-3.72676,0.0340394,-5.9224
2542,0.670105,-116.849,0.182866,-31.8869,0.0735543,-12.8259,0.0213231,-3.71818,0.0204596,-3.56762,0.0316926,-5.52635
2543,0.68284,-119.333,0.176067,-30.7696,0.0720317,-12.5883,0.0201062,-3.51377,0.019594,-3.42426,0.0293604,-5.13104
2544,0.695426,-121.802,0.168918,-29.5854,0.0709139,-12.4203,0.0188676,-3.3046,0.0188272,-3.29752,0.027048,-4.73738
2545,0.707838,-124.249,0.161462,-28.3419,0.0701678,-12.3168,0.0176087,-3.09091,0.0181603,-3.18774,0.0247627,-4.34668
2546,0.720056,-126.671,0.153748,-27.0471,0.069758,-12.2717,0.0163325,-2.87319,0.0175917,-3.09471,0.0225142,-3.96067
2547,0.732055,-129.064,0.145823,-25.7092,0.0696469,-12.279,0.0150434,-2.6522,0.0171165,-3.0177,0.0203144,-3.58151
2548,0.743816,-131.424,0.137737,-24.3366,0.0697956,-12.3321,0.0137471,-2.42896,0.016727,-2.95548,0.0181771,-3.21169
2549,0.755317,-133.747,0.129537,-22.9376,0.0701642,-12.4242,0.0124508,-2.20471,0.0164132,-2.90634,0.0161177,-2.85401
2550,0.766537,-136.028,0.121272,-21.5207,0.0707125,-12.5485,0.0111627,-1.98091,0.0161626,-2.86817,0.0141526,-2.51149
2551,0.777457,-138.264,0.112991,-20.0945,0.0713999,-12.6979,0.00989199,-1.75921,0.0159612,-2.83856,0.0122991,-2.18728
2552,0.788056,-140.451,0.104741,-18.6674,0.0721863,-12.8654,0.00864881,-1.54143,0.0157941,-2.81489,0.0105741,-1.88457
2553,0.798317,-142.586,0.0965662,-17.2475,0.0730324,-13.0442,0.00744398,-1.32955,0.0156456,-2.79442,0.00899448,-1.60649
2554,0.808223,-144.664,0.0885128,-15.843,0.0738998,-13.2274,0.00628887,-1.12565,0.0155004,-2.77442,0.0075756,-1.35596
2555,0.817755,-146.683,0.080623,-14.4616,0.0747516,-13.4084,0.0051952,-0.931878,0.0153439,-2.75228,0.00633134,-1.13567
2556,0.826898,-148.639,0.0729378,-13.1109,0.0755526,-13.5809,0.00417496,-0.750468,0.0151629,-2.7256,0.00527338,-0.947914
2557,0.835638,-150.529,0.0654956,-11.7981,0.0762697,-13.7389,0.00324013,-0.583665,0.0149459,-2.69229,0.00441081,-0.794545
2558,0.843959,-152.349,0.0583328,-10.5301,0.0768719,-13.8767,0.00240264,-0.433717,0.0146836,-2.65065,0.00374976,-0.676896
2559,0.851849,-154.098,0.051483,-9.31316,0.0773309,-13.989,0.00167413,-0.302847,0.0143694,-2.5994,0.00329321,-0.595735
2560,0.859296,-155.772,0.0449772,-8.1534,0.0776211,-14.071,0.00106588,-0.193221,0.0139991,-2.53773,0.00304083,-0.551237
2561,0.866287,-157.368,0.0388438,-7.05629,0.07772,-14.1185,0.000588616,-0.106927,0.0135712,-2.46532,0.00298899,-0.542974
2562,0.872814,-158.885,0.033108,-6.0269,0.0776081,-14.1276,0.000252393,-0.045945,0.0130869,-2.38232,0.00313085,-0.569932
2563,0.878866,-160.32,0.0277921,-5.06975,0.0772694,-14.0953,6.64651e-05,-0.0121244,0.0125498,-2.2893,0.0034566,-0.630543
2564,0.884434,-161.671,0.0229157,-4.18889,0.0766915,-14.0189,3.91396e-05,-0.00715455,0.0119654,-2.18722,0.00395377,-0.722733
2565,0.889513,-162.936,0.0184951,-3.38782,0.0758656,-13.8966,0.000177635,-0.0325381,0.0113411,-2.07739,0.00460761,-0.843996
2566,0.894095,-164.113,0.0145438,-2.66954,0.0747867,-13.7273,0.000487937,-0.0895618,0.0106855,-1.96135,0.00540155,-0.991466
2567,0.898174,-165.201,0.0110723,-2.03653,0.0734535,-13.5103,0.00097465,-0.179267,0.0100082,-1.8408,0.00631771,-1.16201
2568,0.901745,-166.198,0.0080885,-1.49077,0.0718687,-13.2459,0.00164085,-0.30242,0.00931909,-1.71757,0.00733739,-1.35233
2569,0.904806,-167.103,0.00559731,-1.03373,0.0700388,-12.935,0.00248793,-0.45948,0.00862812,-1.59347,0.00844165,-1.55903
2570,0.907353,-167.915,0.00360125,-0.666447,0.067974,-12.5793,0.00351547,-0.650573,0.00794479,-1.47026,0.00961173,-1.77875
2571,0.909383,-168.632,0.00210038,-0.389487,0.0656882,-12.181,0.00472111,-0.875464,0.00727788,-1.34958,0.0108296,-2.0082
2572,0.910895,-169.255,0.0010926,-0.203017,0.0631986,-11.743,0.00610045,-1.13353,0.00663517,-1.23289,0.0120783,-2.24429
2573,0.911888,-169.782,0.000573757,-0.106826,0.0605256,-11.2691,0.00764697,-1.42376,0.00602321,-1.12144,0.0133423,-2.48416
2574,0.912362,-170.212,0.000537975,-0.100366,0.0576925,-10.7632,0.00935201,-1.74473,0.00544726,-1.01625,0.0146078,-2.72526
2575,0.912318,-170.545,0.000977838,-0.182793,0.0547251,-10.2301,0.0112048,-2.09458,0.00491119,-0.918078,0.015863,-2.96537
2576,0.911756,-170.781,0.00188467,-0.353018,0.0516513,-9.67481,0.0131925,-2.47109,0.00441754,-0.82745,0.0170979,-3.20262
2577,0.910678,-170.919,0.00324879,-0.609745,0.0485003,-9.10272,0.0153003,-2.87163,0.00396761,-0.744656,0.0183049,-3.43552
2578,0.909086,-170.96,0.00505977,-0.951525,0.0453027,-8.51949,0.0175119,-3.29323,0.00356155,-0.669773,0.019478,-3.66297
2579,0.906982,-170.902,0.00730672,-1.3768,0.0420894,-7.9309,0.0198092,-3.73264,0.00319854,-0.6027,0.0206136,-3.88422
2580,0.90437,-170.747,0.00997846,-1.88395,0.0388912,-7.34274,0.0221733,-4.18636,0.002877,-0.543183,0.0217097,-4.09883
2581,0.901253,-170.494,0.0130638,-2.47134,0.0357383,-6.76075,0.0245842,-4.6507,0.0025947,-0.49085,0.0227659,-4.30671
2582,0.897634,-170.143,0.0165519,-3.13734,0.0326595,-6.19047,0.027022,-5.1219,0.00234902,-0.445246,0.0237833,-4.50802
2583,0.893518,-169.694,0.020432,-3.88038,0.0296821,-5.63714,0.0294666,-5.59619,0.00213705,-0.405862,0.0247641,-4.70313
2584,0.888909,-169.148,0.0246941,-4.69897,0.0268308,-5.10557,0.0318986,-6.0699,0.00195578,-0.37216,0.0257117,-4.89261
2585,0.883812,-168.506,0.0293286,-5.59173,0.0241277,-4.60014,0.0342998,-6.53952,0.00180214,-0.343593,0.0266298,-5.07718
2586,0.878232,-167.767,0.0343269,-6.55739,0.0215915,-4.12459,0.0366534,-7.00183,0.00167319,-0.319626,0.0275228,-5.25762
2587,0.872175,-166.932,0.0396807,-7.59478,0.0192378,-3.68206,0.0389449,-7.45395,0.00156607,-0.299742,0.0283955,-5.43482
2588,0.865647,-166.002,0.0453827,-8.70289,0.0170781,-3.27501,0.0411618,-7.89346,0.0014781,-0.283451,0.0292524,-5.60964
2589,0.858654,-164.978,0.0514262,-9.88078,0.0151204,-2.90515,0.0432946,-8.31842,0.00140678,-0.270291,0.0300983,-5.78294
2590,0.851203,-163.86,0.0578047,-11.1276,0.0133686,-2.57351,0.0453365,-8.72744,0.00134976,-0.259834,0.0309374,-5.95556
2591,0.843302,-162.649,0.0645123,-12.4426,0.0118233,-2.28037,0.047284,-9.11974,0.00130489,-0.251675,0.0317737,-6.12825
2592,0.834958,-161.346,0.0715434,-13.825,0.010481,-2.02535,0.0491366,-9.4951,0.00127014,-0.245441,0.0326109,-6.30169
2593,0.82618,-159.953,0.0788919,-15.2739,0.00933559,-1.80743,0.0508968,-9.85393,0.00124366,-0.24078,0.0334517,-6.47646
2594,0.816978,-158.471,0.0865516,-16.7886,0.00837768,-1.62504,0.0525702,-10.1972,0.00122373,-0.237369,0.0342989,-6.65305
2595,0.80736,-156.901,0.0945159,-18.3681,0.00759574,-1.47615,0.054165,-10.5264,0.00120876,-0.23491,0.0351542,-6.83183
2596,0.797339,-155.246,0.102777,-20.0111,0.00697637,-1.35833,0.0556917,-10.8434,0.00119736,-0.233131,0.0360191,-7.01309
2597,0.786924,-153.505,0.111326,-21.7163,0.00650497,-1.26893,0.0571627,-11.1507,0.00118827,-0.231797,0.0368945,-7.19701
2598,0.776128,-151.683,0.120152,-23.4819,0.00616632,-1.20511,0.0585922,-11.451,0.00118048,-0.230707,0.0377808,-7.38369
2599,0.764965,-149.78,0.129243,-25.3058,0.0059452,-1.16407,0.0599951,-11.747,0.00117315,-0.229703,0.0386781,-7.57315
2600,0.753448,-147.799,0.138586,-27.1855,0.00582702,-1.14305,0.0613871,-12.0419,0.00116573,-0.228675,0.0395862,-7.76537
2601,0.741593,-145.743,0.148162,-29.118,0.00579843,-1.13955,0.0627838,-12.3387,0.00115792,-0.227562,0.0405047,-7.96028
2602,0.729414,-143.615,0.157955,-31.0998,0.0058478,-1.15138,0.0642005,-12.6405,0.00114967,-0.226359,0.0414331,-8.1578
2603,0.71693,-141.417,0.167941,-33.1269,0.00596575,-1.17676,0.0656515,-12.95,0.00114123,-0.225112,0.0423711,-8.35786
2604,0.704157,-139.153,0.178096,-35.1946,0.00614551,-1.21445,0.06715,-13.2699,0.00113312,-0.223923,0.0433183,-8.56039
2605,0.691116,-136.826,0.188393,-37.2976,0.00638327,-1.26375,0.0687076,-13.6026,0.0011261,-0.222944,0.0442746,-8.76539
2606,0.677825,-134.44,0.198801,-39.4302,0.00667836,-1.32458,0.070334,-13.95,0.00112117,-0.222373,0.0452401,-8.97291
2607,0.664306,-131.998,0.209289,-41.5858,0.00703339,-1.39754,0.072037,-14.3138,0.00111955,-0.222456,0.0462156,-9.18308
2608,0.65058,-129.505,0.219819,-43.7575,0.00745426,-1.48386,0.0738222,-14.6952,0.00112265,-0.223477,0.0472021,-9.39612
2609,0.63667,-126.966,0.230353,-45.9375,0.00795007,-1.58542,0.0756931,-15.0949,0.00113207,-0.22576,0.048201,-9.61233
2610,0.6226,-124.384,0.240852,-48.1178,0.00853296,-1.70473,0.0776509,-15.5132,0.00114962,-0.229672,0.0492144,-9.83214
2611,0.608394,-121.765,0.251271,-50.2896,0.00921784,-1.84487,0.0796948,-15.9502,0.00117728,-0.235622,0.0502449,-10.0561
2612,0.594077,-119.113,0.261566,-52.444,0.0100221,-2.00942,0.0818219,-16.4053,0.00121732,-0.244073,0.0512953,-10.2847
2613,0.579675,-116.433,0.271691,-54.5716,0.010965,-2.20241,0.0840275,-16.8777,0.00127229,-0.255551,0.052369,-10.5188
2614,0.565213,-113.731,0.281599,-56.6625,0.0120676,-2.4282,0.0863052,-17.3661,0.00134512,-0.270661,0.0534698,-10.759
2615,0.550719,-111.011,0.291241,-58.7069,0.0133519,-2.69141,0.088647,-17.869,0.00143918,-0.290103,0.0546017,-11.0063
2616,0.536219,-108.28,0.30057,-60.6946,0.0148407,-2.99681,0.0910435,-18.3846,0.0015584,-0.314691,0.0557686,-11.2615
2617,0.52174,-105.542,0.309536,-62.6157,0.0165566,-3.34921,0.0934844,-18.9109,0.00170734,-0.345375,0.056975,-11.5254
2618,0.50731,-102.804,0.318093,-64.4601,0.0185219,-3.75338,0.0959583,-19.4455,0.00189125,-0.383252,0.0582249,-11.799
2619,0.492956,-100.071,0.326194,-66.2178,0.020758,-4.2139,0.098453,-19.9861,0.00211615,-0.42958,0.0595225,-12.0831
2620,0.478705,-97.3479,0.333794,-67.8792,0.0232848,-4.73512,0.100956,-20.5301,0.00238883,-0.485786,0.0608718,-12.3787
2621,0.464583,-94.6412,0.340849,-69.435,0.0261203,-5.32102,0.103454,-21.0747,0.00271686,-0.553457,0.0622768,-12.6865
2622,0.450618,-91.9561,0.347319,-70.8762,0.0292804,-5.97515,0.105933,-21.6174,0.00310846,-0.634333,0.0637412,-13.0074
2623,0.436835,-89.2982,0.353165,-72.1943,0.0327781,-6.70053,0.108381,-22.1553,0.00357242,-0.730277,0.0652686,-13.3423
2624,0.423259,-86.6728,0.358353,-73.3816,0.0366237,-7.4996,0.110784,-22.6857,0.00411789,-0.84324,0.0668626,-13.6918
2625,0.409915,-84.0852,0.36285,-74.4307,0.0408241,-8.37417,0.113129,-23.206,0.00475415,-0.97521,0.0685271,-14.0568
2626,0.396828,-81.5405,0.366629,-75.3352,0.0453829,-9.32532,0.115405,-23.7135,0.00549032,-1.12816,0.0702658,-14.4383
2627,0.384019,-79.0439,0.369664,-76.0893,0.0503,-10.3534,0.117599,-24.2058,0.006335,-1.30396,0.072083,-14.8371
2628,0.37151,-76.6,0.371937,-76.6881,0.0555717,-11.4581,0.119702,-24.6808,0.00729594,-1.50432,0.0739833,-15.2543
2629,0.359323,-74.2135,0.373432,-77.1275,0.0611904,-12.6381,0.121704,-25.1363,0.00837963,-1.7307,0.0759718,-15.691
2630,0.347476,-71.8888,0.374136,-77.4044,0.0671448,-13.8915,0.123597,-25.5708,0.00959097,-1.98426,0.0780546,-16.1486
2631,0.335989,-69.63,0.374044,-77.5166,0.0734197,-15.2154,0.125376,-25.9828,0.0109329,-2.26573,0.0802383,-16.6285
2632,0.324877,-67.441,0.373154,-77.4628,0.0799961,-16.6063,0.127036,-26.3713,0.0124062,-2.57539,0.0825303,-17.1324
2633,0.314157,-65.3255,0.371468,-77.2427,0.0868516,-18.0598,0.128576,-26.7359,0.014009,-2.91302,0.0849389,-17.6621
2634,0.303842,-63.2868,0.368993,-76.8571,0.0939601,-19.5708,0.129994,-27.0763,0.015737,-3.27784,0.087473,-18.2196
2635,0.293945,-61.3279,0.365743,-76.3076,0.101292,-21.1333,0.131295,-27.393,0.0175832,-3.66852,0.0901421,-18.807
2636,0.284477,-59.4517,0.361732,-75.5968,0.108815,-22.7409,0.132482,-27.6868,0.019538,-4.08317,0.0929561,-19.4265
2637,0.275447,-57.6605,0.356982,-74.7284,0.116494,-24.3862,0.133562,-27.9591,0.0215893,-4.51937,0.0959249,-20.0803
2638,0.266864,-55.9564,0.351519,-73.707,0.12429,-26.0614,0.134546,-28.2118,0.0237229,-4.97424,0.0990582,-20.7707
2639,0.258733,-54.3413,0.345371,-72.5378,0.132164,-27.7582,0.135444,-28.4471,0.0259226,-5.44449,0.102365,-21.4996
2640,0.251059,-52.8167,0.338573,-71.2274,0.140072,-29.4678,0.13627,-28.6679,0.0281711,-5.9265,0.105854,-22.269
2641,0.243846,-51.3837,0.331161,-69.7827,0.147971,-31.1808,0.137041,-28.8774,0.0304499,-6.41645,0.109531,-23.0805
2642,0.237096,-50.0431,0.323175,-68.2117,0.155816,-32.8877,0.137772,-29.0791,0.0327403,-6.91041,0.113401,-23.9353
2643,0.230807,-48.7956,0.31466,-66.5231,0.16356,-34.5787,0.138482,-29.2768,0.0350238,-7.40447,0.117467,-24.834
2644,0.22498,-47.6412,0.305661,-64.7261,0.171158,-36.244,0.13919,-29.4745,0.0372823,-7.8948,0.121728,-25.7769
2645,0.219611,-46.58,0.296228,-62.8306,0.178563,-37.8735,0.139916,-29.6765,0.0394991,-8.37784,0.126182,-26.7635
2646,0.214697,-45.6115,0.286412,-60.847,0.185729,-39.4573,0.140681,-29.887,0.0416591,-8.85031,0.130822,-27.7927
2647,0.210232,-44.7352,0.276265,-58.7863,0.192612,-40.9858,0.141502,-30.1102,0.0437489,-9.30931,0.135639,-28.8626
2648,0.20621,-43.95,0.265843,-56.6597,0.19917,-42.4495,0.142401,-30.3502,0.0457574,-9.75238,0.14062,-29.9707
2649,0.202622,-43.2548,0.255199,-54.4786,0.205361,-43.8394,0.143394,-30.611,0.0476755,-10.1775,0.145749,-31.1137
2650,0.199461,-42.6482,0.244391,-52.2549,0.211148,-45.147,0.144498,-30.8962,0.0494965,-10.5832,0.151006,-32.2876
2651,0.196716,-42.1285,0.233474,-50.0004,0.216496,-46.3645,0.145729,-31.2091,0.0512158,-10.9683,0.156369,-33.4879
2652,0.194378,-41.694,0.222504,-47.727,0.221374,-47.4848,0.147099,-31.5528,0.0528306,-11.3322,0.161814,-34.7092
2653,0.192434,-41.3426,0.211536,-45.4466,0.225756,-48.5016,0.14862,-31.9297,0.0543396,-11.6744,0.167314,-35.9459
2654,0.190872,-41.0721,0.200625,-43.1708,0.229619,-49.4097,0.1503,-32.3418,0.0557428,-11.9948,0.17284,-37.192
2655,0.189681,-40.8802,0.189824,-40.9111,0.232946,-50.2047,0.152145,-32.7904,0.0570412,-12.2936,0.178363,-38.4409
2656,0.188847,-40.7646,0.179184,-38.6786,0.235725,-50.8836,0.154157,-33.2763,0.0582359,-12.5708,0.183852,-39.6863
2657,0.188357,-40.7226,0.168753,-36.4842,0.237949,-51.4444,0.156337,-33.7999,0.059328,-12.8267,0.189277,-40.9215
2658,0.188197,-40.7517,0.158578,-34.3382,0.239618,-51.8864,0.158681,-34.3604,0.0603184,-13.0612,0.194607,-42.1398
2659,0.188353,-40.8492,0.148704,-32.2502,0.240738,-52.2102,0.161184,-34.9568,0.0612072,-13.2744,0.199814,-43.3348
2660,0.188812,-41.0125,0.13917,-30.2296,0.241319,-52.4176,0.163835,-35.5871,0.0619938,-13.4659,0.20487,-44.5004
2661,0.189561,-41.2389,0.130015,-28.2848,0.241379,-52.512,0.166623,-36.2488,0.0626764,-13.6353,0.209746,-45.6304
2662,0.190584,-41.5258,0.121272,-26.4236,0.24094,-52.4977,0.169531,-36.9385,0.0632523,-13.7818,0.21442,-46.7192
2663,0.191871,-41.8705,0.112972,-24.6532,0.240032,-52.3805,0.17254,-37.6522,0.063718,-13.9047,0.218867,-47.7617
2664,0.193406,-42.2706,0.105142,-22.9797,0.238688,-52.1673,0.175629,-38.3852,0.0640692,-14.0029,0.223065,-48.7527
2665,0.195179,-42.7235,0.0978049,-21.4089,0.236947,-51.8662,0.178772,-39.1321,0.0643012,-14.0751,0.226996,-49.6879
2666,0.197177,-43.2269,0.0909794,-19.9453,0.234852,-51.4862,0.181942,-39.8868,0.0644092,-14.1203,0.23064,-50.5628
2667,0.19939,-43.7785,0.0846811,-18.5928,0.23245,-51.0373,0.185108,-40.6428,0.064389,-14.1374,0.233982,-51.3737
2668,0.201805,-44.3762,0.0789218,-17.3546,0.229791,-50.5302,0.188238,-41.3929,0.0642369,-14.1255,0.237007,-52.1169
2669,0.204414,-45.0181,0.0737093,-16.233,0.226928,-49.9763,0.191298,-42.1295,0.0639506,-14.0838,0.239699,-52.7889
2670,0.207208,-45.7024,0.0690482,-15.2294,0.223916,-49.3874,0.194252,-42.8446,0.0635293,-14.0122,0.242047,-53.3864
2671,0.210178,-46.4273,0.0649394,-14.3448,0.220809,-48.7755,0.197063,-43.5301,0.0629743,-13.9107,0.244037,-53.9064
2672,0.213317,-47.1914,0.061381,-13.5791,0.217663,-48.1529,0.199693,-44.1774,0.0622889,-13.78,0.245657,-54.3458
2673,0.216618,-47.9936,0.0583677,-12.9318,0.214534,-47.5317,0.202106,-44.7781,0.061479,-13.6212,0.246895,-54.7016
2674,0.220076,-48.8325,0.0558918,-12.4018,0.211474,-46.9237,0.204264,-45.3239,0.0605528,-13.436,0.247741,-54.971
2675,0.223686,-49.7074,0.0539431,-11.9872,0.208534,-46.3404,0.206132,-45.8065,0.0595211,-13.2267,0.248183,-55.1511
2676,0.227444,-50.6176,0.0525089,-11.6858,0.205764,-45.7926,0.207675,-46.218,0.0583967,-12.9961,0.248211,-55.2392
2677,0.231347,-51.5624,0.0515748,-11.4949,0.203206,-45.2902,0.208863,-46.551,0.0571947,-12.7475,0.247815,-55.2327
2678,0.235394,-52.5417,0.0511245,-11.4114,0.2009,-44.8424,0.209665,-46.7988,0.0559318,-12.4844,0.246985,-55.1291
2679,0.239582,-53.5553,0.0511404,-11.4317,0.198881,-44.4572,0.210056,-46.9551,0.0546258,-12.2109,0.245715,-54.9261
2680,0.243912,-54.6031,0.0516036,-11.5522,0.197179,-44.1414,0.210014,-47.0146,0.0532956,-11.931,0.243996,-54.6221
2681,0.248383,-55.6855,0.0524943,-11.7688,0.195816,-43.9005,0.209521,-46.9728,0.0519602,-11.6491,0.241825,-54.2153
2682,0.252998,-56.8028,0.0537918,-12.0773,0.19481,-43.7386,0.208563,-46.8263,0.0506383,-11.3693,0.239199,-53.7048
2683,0.257757,-57.9556,0.055475,-12.4733,0.194171,-43.6585,0.207131,-46.5724,0.0493479,-11.0957,0.236118,-53.09
2684,0.262665,-59.1446,0.0575224,-12.9524,0.193903,-43.6614,0.205221,-46.2099,0.0481059,-10.8321,0.232584,-52.3713
2685,0.267723,-60.3707,0.0599121,-13.51,0.194003,-43.7472,0.202832,-45.7381,0.0469273,-10.582,0.228603,-51.5493
2686,0.272935,-61.6348,0.0626223,-14.1415,0.194464,-43.9142,0.19997,-45.1578,0.0458253,-10.3484,0.224184,-50.6258
2687,0.278306,-62.938,0.0656312,-14.8423,0.195268,-44.1594,0.196644,-44.4705,0.0448105,-10.1338,0.21934,-49.6031
2688,0.28384,-64.2816,0.0689169,-15.6077,0.196397,-44.4782,0.192868,-43.6791,0.0438912,-9.94011,0.214087,-48.4846
2689,0.289542,-65.6668,0.0724578,-16.4331,0.197822,-44.865,0.188659,-42.7869,0.043073,-9.76874,0.208446,-47.2745
2690,0.295419,-67.0949,0.0762325,-17.3138,0.199513,-45.3129,0.184038,-41.7985,0.0423585,-9.62038,0.20244,-45.9777
2691,0.301474,-68.5675,0.0802196,-18.2452,0.201432,-45.8139,0.179031,-40.719,0.0417479,-9.49517,0.196095,-44.6001
2692,0.307715,-70.0861,0.0843982,-19.2228,0.20354,-46.359,0.173664,-39.5543,0.0412386,-9.39264,0.189444,-43.1483
2693,0.314146,-71.652,0.0887471,-20.2419,0.205793,-46.9383,0.167969,-38.3111,0.0408259,-9.31176,0.182519,-41.6298
2694,0.320775,-73.2669,0.0932456,-21.2979,0.208144,-47.5413,0.161977,-36.9965,0.0405024,-9.25101,0.175357,-40.0526
2695,0.327606,-74.9324,0.0978729,-22.3862,0.210543,-48.1568,0.155722,-35.6178,0.0402593,-9.20839,0.167996,-38.4253
2696,0.334647,-76.6498,0.102608,-23.5021,0.21294,-48.7733,0.149241,-34.1832,0.0400859,-9.18156,0.160478,-36.7571
2697,0.341901,-78.4208,0.107431,-24.6411,0.215284,-49.379,0.14257,-32.7009,0.0399701,-9.16782,0.152844,-35.0573
2698,0.349376,-80.2468,0.112319,-25.7982,0.217522,-49.9619,0.135747,-31.1792,0.039899,-9.16425,0.145137,-33.3359
2699,0.357076,-82.1292,0.117253,-26.9687,0.219604,-50.51,0.128809,-29.6268,0.0398591,-9.16778,0.137399,-31.6025
2700,0.365006,-84.0693,0.12221,-28.1477,0.221478,-51.0115,0.121796,-28.0524,0.0398363,-9.17524,0.129675,-29.8671
2701,0.37317,-86.0683,0.127168,-29.3302,0.223096,-51.455,0.114744,-26.4648,0.039817,-9.18344,0.122005,-28.1394
2702,0.381572,-88.1274,0.132105,-30.5109,0.22441,-51.8294,0.107693,-24.8726,0.0397875,-9.18926,0.114432,-26.429
2703,0.390217,-90.2475,0.136999,-31.6845,0.225378,-52.1242,0.100678,-23.2843,0.0397351,-9.18974,0.106993,-24.7448
