t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
3104,0.786515,-245.584,0.0592851,-18.5114,0.0713729,-22.2857,0.0212772,-6.64364,0.0311222,-9.7177,0.00480677,-1.50088,0.0256206,-7.99987
3105,0.783745,-244.778,0.0601194,-18.7764,0.0685798,-21.4187,0.0220348,-6.88188,0.0330225,-10.3135,0.00500545,-1.56329,0.0274928,-8.58651
3106,0.780844,-243.93,0.0607594,-18.9808,0.0661218,-20.656,0.0226835,-7.08615,0.0349901,-10.9306,0.0051952,-1.62294,0.0294056,-9.18609
3107,0.777806,-243.038,0.0612183,-19.1287,0.0640177,-20.0034,0.0232164,-7.25434,0.0370125,-11.5652,0.00537396,-1.67918,0.0313556,-9.79758
3108,0.77462,-242.1,0.0615127,-19.2252,0.0622809,-19.4653,0.0236301,-7.38534,0.0390771,-12.2132,0.00553971,-1.73138,0.0333392,-10.4198
3109,0.77128,-241.112,0.0616625,-19.2765,0.0609195,-19.0442,0.0239242,-7.47899,0.0411712,-12.8706,0.00569054,-1.77893,0.0353523,-11.0516
3110,0.767775,-240.071,0.061691,-19.2898,0.059936,-18.7411,0.0241012,-7.53608,0.0432824,-13.5337,0.00582466,-1.82128,0.0373899,-11.6912
3111,0.764095,-238.975,0.061624,-19.2733,0.059328,-18.5552,0.0241665,-7.55821,0.0453988,-14.1987,0.00594052,-1.85793,0.0394467,-12.3372
3112,0.760231,-237.82,0.0614899,-19.2356,0.0590883,-18.4844,0.0241277,-7.54778,0.0475097,-14.8623,0.00603685,-1.88848,0.0415162,-12.9873
3113,0.756172,-236.603,0.0613191,-19.1865,0.0592052,-18.5251,0.0239946,-7.5078,0.049605,-15.5212,0.00611271,-1.91264,0.0435911,-13.6395
3114,0.751908,-235.321,0.0611438,-19.1359,0.0596631,-18.6725,0.0237784,-7.44182,0.0516759,-16.1728,0.00616757,-1.93024,0.0456634,-14.2911
3115,0.747427,-233.97,0.0609976,-19.0943,0.0604428,-18.9206,0.023492,-7.35378,0.0537151,-16.8146,0.00620137,-1.94124,0.0477241,-14.9392
3116,0.74272,-232.547,0.0609151,-19.0726,0.061522,-19.2626,0.0231488,-7.24794,0.0557164,-17.4449,0.00621451,-1.94577,0.0497632,-15.5809
3117,0.737776,-231.048,0.0609313,-19.0818,0.0628761,-19.6908,0.0227632,-7.12871,0.0576753,-18.0621,0.00620789,-1.94412,0.0517702,-16.2128
3118,0.732585,-229.472,0.0610818,-19.133,0.0644782,-20.1968,0.0223493,-7.00058,0.0595885,-18.6652,0.00618293,-1.93671,0.0537341,-16.8314
3119,0.727138,-227.813,0.0614015,-19.2371,0.0663,-20.7719,0.0219215,-6.86803,0.0614539,-19.2536,0.00614149,-1.92414,0.0556434,-17.4331
3120,0.721426,-226.071,0.0619251,-19.4052,0.0683122,-21.4068,0.0214938,-6.73545,0.0632706,-19.8269,0.00608588,-1.90711,0.0574865,-18.0143
3121,0.71544,-224.241,0.0626864,-19.6479,0.0704849,-22.0921,0.0210798,-6.60707,0.0650386,-20.3851,0.00601875,-1.88646,0.0592519,-18.5714
3122,0.709172,-222.322,0.063718,-19.9752,0.0727877,-22.8186,0.0206924,-6.48695,0.0667584,-20.9284,0.00594303,-1.86311,0.0609286,-19.1008
3123,0.702616,-220.311,0.0650508,-20.3972,0.0751907,-23.5766,0.0203438,-6.37895,0.0684312,-21.4571,0.00586185,-1.83803,0.062506,-19.5992
3124,0.695765,-218.206,0.0667143,-20.923,0.0776643,-24.3571,0.0200456,-6.28671,0.0700579,-21.9716,0.0057784,-1.81222,0.0639749,-20.0638
3125,0.688614,-216.006,0.0687358,-21.5612,0.0801795,-25.1509,0.0198087,-6.21364,0.0716395,-22.472,0.00569585,-1.78669,0.0653269,-20.4919
3126,0.681159,-213.709,0.0711404,-22.3198,0.0827084,-25.9492,0.0196435,-6.16301,0.0731765,-22.9586,0.00561727,-1.76238,0.0665553,-20.8813
3127,0.673396,-211.314,0.0739511,-23.2061,0.0852241,-26.7436,0.0195597,-6.13789,0.0746688,-23.4313,0.00554554,-1.74021,0.0676551,-21.2304
3128,0.665323,-208.821,0.0771882,-24.2265,0.087701,-27.5261,0.0195666,-6.14125,0.0761151,-23.8897,0.00548325,-1.72099,0.068623,-21.5383
3129,0.656939,-206.228,0.0808694,-25.3867,0.0901145,-28.289,0.0196735,-6.17596,0.0775131,-24.3331,0.00543273,-1.70546,0.0694578,-21.8044
3130,0.648244,-203.536,0.0850098,-26.6915,0.0924417,-29.0249,0.0198892,-6.24483,0.0788594,-24.7604,0.00539597,-1.69423,0.0701601,-22.0289
3131,0.639238,-200.746,0.0896219,-28.1447,0.0946607,-29.7271,0.0202225,-6.35066,0.0801492,-25.17,0.00537468,-1.68786,0.0707327,-22.2128
3132,0.629925,-197.857,0.0947152,-29.7496,0.096751,-30.3891,0.0206824,-6.49626,0.0813762,-25.5599,0.0053703,-1.68679,0.0711802,-22.3574
3133,0.620306,-194.871,0.100297,-31.5084,0.0986934,-31.0048,0.0212777,-6.68443,0.082533,-25.9279,0.00538408,-1.69142,0.0715091,-22.4647
3134,0.610387,-191.788,0.106371,-33.4225,0.10047,-31.5685,0.0220174,-6.91803,0.0836109,-26.2712,0.00541713,-1.70211,0.0717273,-22.5373
3135,0.600172,-188.612,0.112938,-35.4923,0.102064,-32.0749,0.0229105,-7.19991,0.0846002,-26.5867,0.00547054,-1.71919,0.0718442,-22.578
3136,0.589669,-185.343,0.119998,-37.7175,0.10346,-32.5192,0.023966,-7.53294,0.0854907,-26.8712,0.00554541,-1.74302,0.0718706,-22.5902
3137,0.578885,-181.985,0.127547,-40.0971,0.104643,-32.8966,0.025193,-7.91994,0.0862715,-27.1213,0.00564301,-1.774,0.0718176,-22.5774
3138,0.567829,-178.539,0.135578,-42.629,0.1056,-33.2031,0.0265999,-8.36364,0.0869317,-27.3334,0.00576477,-1.81258,0.0716974,-22.5434
3139,0.556509,-175.009,0.144082,-45.3105,0.106318,-33.4346,0.0281949,-8.86663,0.0874605,-27.5043,0.00591238,-1.85931,0.0715222,-22.492
3140,0.544938,-171.398,0.153049,-48.1381,0.106788,-33.5878,0.0299854,-9.43127,0.0878482,-27.6307,0.00608781,-1.91479,0.0713041,-22.4272
3141,0.533126,-167.71,0.162463,-51.1075,0.106998,-33.6595,0.0319781,-10.0596,0.0880859,-27.71,0.0062933,-1.97974,0.0710552,-22.3525
3142,0.521086,-163.949,0.172309,-54.2136,0.106942,-33.6471,0.034178,-10.7534,0.0881663,-27.7397,0.00653134,-2.05495,0.0707869,-22.2716
3143,0.508832,-160.119,0.18257,-57.4508,0.106611,-33.5484,0.0365889,-11.5138,0.0880839,-27.7182,0.00680463,-2.14128,0.0705099,-22.188
3144,0.496376,-156.224,0.193223,-60.8126,0.106002,-33.3618,0.0392129,-12.3414,0.0878357,-27.6444,0.00711604,-2.23962,0.0702343,-22.1047
3145,0.483736,-152.269,0.204246,-64.2918,0.10511,-33.0862,0.0420498,-13.2363,0.0874209,-27.518,0.00746848,-2.3509,0.0699689,-22.0246
3146,0.470925,-148.259,0.215614,-67.8806,0.103935,-32.7212,0.0450973,-14.1977,0.0868415,-27.3398,0.00786488,-2.47605,0.0697217,-21.9501
3147,0.457962,-144.199,0.227301,-71.5705,0.102477,-32.267,0.0483506,-15.2242,0.0861025,-27.1112,0.00830805,-2.61596,0.0694995,-21.8834
3148,0.444861,-140.095,0.239276,-75.3523,0.10074,-31.7246,0.0518024,-16.3135,0.0852114,-26.8346,0.00880063,-2.77147,0.0693083,-21.8264
3149,0.431643,-135.951,0.25151,-79.2162,0.0987288,-31.0959,0.0554427,-17.4624,0.0841786,-26.5132,0.00934498,-2.94332,0.0691528,-21.7806
3150,0.418323,-131.775,0.263968,-83.1519,0.096453,-30.3835,0.0592588,-18.667,0.0830172,-26.1511,0.00994313,-3.13217,0.0690371,-21.7472
3151,0.404922,-127.572,0.276615,-87.1482,0.0939237,-29.5909,0.0632358,-19.9226,0.0817422,-25.7531,0.0105967,-3.33852,0.0689644,-21.7274
3152,0.391458,-123.347,0.289416,-91.1936,0.0911549,-28.7225,0.0673559,-21.2236,0.0803711,-25.3246,0.0113069,-3.56277,0.0689374,-21.7219
3153,0.377951,-119.107,0.30233,-95.276,0.0881637,-27.7838,0.0715997,-22.5638,0.0789224,-24.8715,0.0120745,-3.80513,0.0689583,-21.7314
3154,0.364421,-114.858,0.315319,-99.3826,0.0849699,-26.7809,0.0759456,-23.9366,0.077416,-24.4,0.0128994,-4.06565,0.0690289,-21.7566
3155,0.350888,-110.608,0.328341,-103.5,0.0815964,-25.721,0.0803706,-25.3346,0.0758723,-23.9166,0.0137814,-4.3442,0.0691511,-21.798
3156,0.337372,-106.361,0.341352,-107.616,0.0780681,-24.612,0.0848508,-26.7504,0.0743117,-23.4278,0.0147192,-4.64044,0.0693269,-21.8562
3157,0.323894,-102.125,0.354308,-111.714,0.0744126,-23.4626,0.0893618,-28.1761,0.0727544,-22.9397,0.0157113,-4.95382,0.0695584,-21.932
3158,0.310474,-97.9059,0.367165,-115.783,0.0706595,-22.282,0.0938791,-29.6041,0.0712194,-22.4586,0.016755,-5.28358,0.0698482,-22.0261
3159,0.297134,-93.7107,0.379876,-119.806,0.06684,-21.0801,0.0983786,-31.0268,0.0697248,-21.9899,0.0178472,-5.62869,0.0701993,-22.1396
3160,0.283894,-89.5459,0.392395,-123.769,0.0629866,-19.8672,0.102837,-32.437,0.0682868,-21.539,0.0189839,-5.9879,0.0706155,-22.2735
3161,0.270775,-85.4181,0.404677,-127.658,0.0591324,-18.6538,0.107234,-33.8278,0.0669199,-21.1104,0.0201601,-6.35966,0.071101,-22.4294
3162,0.257797,-81.3336,0.416675,-131.459,0.0553111,-17.4503,0.111549,-35.1931,0.0656364,-20.7079,0.0213703,-6.74219,0.0716607,-22.6085
3163,0.244981,-77.299,0.428343,-135.155,0.0515557,-16.2674,0.115766,-36.5276,0.0644468,-20.3349,0.0226078,-7.13344,0.0723,-22.8128
3164,0.232347,-73.3207,0.439636,-138.734,0.0478988,-15.1152,0.11987,-37.8268,0.0633589,-19.9939,0.0238654,-7.5311,0.0730246,-23.0441
3165,0.219913,-69.4048,0.450511,-142.181,0.0443712,-14.0036,0.12385,-39.0871,0.062379,-19.6868,0.0251351,-7.93267,0.0738405,-23.3041
3166,0.207701,-65.5576,0.460925,-145.484,0.0410021,-12.9417,0.127699,-40.3062,0.0615111,-19.415,0.0264086,-8.33548,0.0747537,-23.5949
3167,0.195727,-61.7849,0.470838,-148.629,0.037818,-11.9379,0.131412,-41.4827,0.0607575,-19.1792,0.027677,-8.73675,0.0757699,-23.9181
3168,0.184011,-58.0926,0.480212,-151.603,0.0348424,-10.9998,0.13499,-42.6163,0.0601191,-18.9796,0.0289314,-9.13366,0.076894,-24.2755
3169,0.172571,-54.4862,0.489011,-154.397,0.0320956,-10.1336,0.138434,-43.7081,0.0595955,-18.8163,0.030163,-9.52345,0.0781303,-24.6683
3170,0.161422,-50.9712,0.497204,-156.999,0.0295938,-9.34468,0.141751,-44.7598,0.0591853,-18.6886,0.0313636,-9.9035,0.0794814,-25.0974
3171,0.15058,-47.5526,0.504759,-159.4,0.0273496,-8.63686,0.14495,-45.7745,0.0588865,-18.5961,0.0325256,-10.2714,0.0809487,-25.5632
3172,0.140063,-44.2353,0.511652,-161.592,0.0253708,-8.01273,0.148044,-46.756,0.0586967,-18.5379,0.0336425,-10.6252,0.0825315,-26.0655
3173,0.129882,-41.0239,0.517859,-163.568,0.0236611,-7.47346,0.151047,-47.709,0.0586132,-18.5132,0.0347093,-10.9631,0.0842273,-26.6036
3174,0.120053,-37.9227,0.523363,-165.322,0.0222196,-7.01881,0.153977,-48.6387,0.0586334,-18.5213,0.0357224,-11.2841,0.0860311,-27.1758
3175,0.110587,-34.9357,0.528149,-166.848,0.0210412,-6.64715,0.156851,-49.5511,0.0587552,-18.5614,0.0366801,-11.5876,0.0879358,-27.7799
3176,0.101496,-32.0666,0.532207,-168.144,0.0201164,-6.35554,0.15969,-50.4521,0.0589765,-18.6329,0.0375823,-11.8737,0.0899321,-28.413
3177,0.0927906,-29.3186,0.53553,-169.209,0.0194318,-6.13977,0.162512,-51.3482,0.0592959,-18.7354,0.0384311,-12.1429,0.0920086,-29.0715
3178,0.0844795,-26.6948,0.538116,-170.04,0.0189705,-5.9945,0.165339,-52.2457,0.0597124,-18.8686,0.0392302,-12.3964,0.0941522,-29.7512
3179,0.0765712,-24.1977,0.539968,-170.639,0.0187123,-5.91338,0.16819,-53.1507,0.0602256,-19.0323,0.0399851,-12.6359,0.0963483,-30.4476
3180,0.0690726,-21.8298,0.541092,-171.007,0.0186343,-5.88921,0.171082,-54.0689,0.0608356,-19.2265,0.0407024,-12.8636,0.0985813,-31.1557
3181,0.0619897,-19.5927,0.541498,-171.148,0.0187118,-5.91413,0.174033,-55.0056,0.0615429,-19.4515,0.04139,-13.0819,0.100835,-31.8705
3182,0.0553272,-17.4883,0.5412,-171.067,0.0189181,-5.97978,0.177056,-55.9653,0.0623484,-19.7076,0.0420563,-13.2935,0.103094,-32.5869
3183,0.0490889,-15.5175,0.540215,-170.768,0.019226,-6.07755,0.180164,-56.9516,0.0632531,-19.995,0.0427099,-13.501,0.105343,-33.3001
3184,0.0432773,-13.6814,0.538565,-170.258,0.0196081,-6.19875,0.183364,-57.9672,0.0642584,-20.3142,0.0433591,-13.7072,0.107568,-34.0058
3185,0.0378939,-11.9803,0.536273,-169.545,0.0200372,-6.33484,0.186661,-59.0136,0.0653653,-20.6655,0.0440116,-13.9144,0.109758,-34.7002
3186,0.032939,-10.4145,0.533366,-168.637,0.0204875,-6.47762,0.190057,-60.0912,0.066575,-21.0493,0.0446737,-14.1247,0.111901,-35.3804
3187,0.0284121,-8.98372,0.529873,-167.543,0.0209348,-6.61945,0.193548,-61.1988,0.0678882,-21.4658,0.0453506,-14.3396,0.113993,-36.044
3188,0.0243115,-7.68761,0.525824,-166.272,0.0213572,-6.75343,0.197127,-62.3342,0.0693053,-21.9152,0.0460453,-14.5601,0.11603,-36.6901
3189,0.0206347,-6.52535,0.521253,-164.837,0.0217358,-6.87354,0.200782,-63.4936,0.0708261,-22.3975,0.0467591,-14.7867,0.11801,-37.3185
3190,0.0173783,-5.49589,0.516193,-163.246,0.0220548,-6.97483,0.204496,-64.6716,0.0724502,-22.9123,0.0474909,-15.019,0.119937,-37.9301
3191,0.0145381,-4.59792,0.51068,-161.511,0.0223024,-7.05351,0.208247,-65.8617,0.0741763,-23.4595,0.0482378,-15.256,0.121818,-38.527
3192,0.012109,-3.82986,0.504749,-159.644,0.0224706,-7.10706,0.212012,-67.0558,0.0760026,-24.0383,0.0489947,-15.4962,0.123662,-39.1121
3193,0.0100852,-3.18993,0.498438,-157.655,0.0225555,-7.13429,0.21576,-68.2446,0.0779267,-24.6481,0.049755,-15.7374,0.12548,-39.6892
3194,0.00846036,-2.67613,0.491781,-155.557,0.0225578,-7.13536,0.219457,-69.4174,0.0799459,-25.288,0.0505102,-15.9771,0.127287,-40.2628
3195,0.00722754,-2.28628,0.484815,-153.361,0.0224823,-7.1118,0.223068,-70.5628,0.0820568,-25.9569,0.051251,-16.2122,0.129099,-40.8378
3196,0.00637922,-2.01802,0.477576,-151.077,0.0223381,-7.06647,0.226552,-71.6679,0.0842557,-26.6536,0.0519671,-16.4394,0.130932,-41.4194
3197,0.00590744,-1.86885,0.470098,-148.718,0.0221381,-7.0035,0.229867,-72.7196,0.0865385,-27.3769,0.052648,-16.6555,0.132804,-42.0131
3198,0.00580389,-1.83616,0.462415,-146.293,0.0218991,-6.92817,0.232969,-73.7038,0.088901,-28.1254,0.0532831,-16.857,0.134729,-42.624
3199,0.0060599,-1.91723,0.45456,-143.813,0.0216412,-6.84682,0.235813,-74.6065,0.0913388,-28.8977,0.0538623,-17.0409,0.136725,-43.2568
3200,0.00666656,-2.10924,0.446564,-141.289,0.0213872,-6.76671,0.238355,-75.4133,0.0938475,-29.6924,0.0543764,-17.2042,0.138803,-43.9159
3201,0.00761477,-2.40932,0.438458,-138.728,0.0211624,-6.6958,0.24055,-76.1103,0.0964223,-30.5081,0.0548173,-17.3442,0.140975,-44.6045
3202,0.00889528,-2.81456,0.43027,-136.142,0.0209937,-6.64262,0.242356,-76.6839,0.0990587,-31.3432,0.0551781,-17.4589,0.143248,-45.3253
3203,0.0104988,-3.32201,0.422026,-133.537,0.0209091,-6.61605,0.243732,-77.1216,0.101752,-32.1962,0.0554536,-17.5466,0.145628,-46.0795
3204,0.0124159,-3.92873,0.413754,-130.923,0.0209371,-6.62509,0.244643,-77.4117,0.104496,-33.0655,0.05564,-17.606,0.148114,-46.8674
3205,0.0146373,-4.63175,0.405475,-128.307,0.0211061,-6.67872,0.245055,-77.5441,0.107287,-33.9494,0.0557353,-17.6366,0.150704,-47.688
3206,0.0171537,-5.42816,0.397213,-125.695,0.0214435,-6.78562,0.244943,-77.5104,0.110118,-34.846,0.0557391,-17.6382,0.153389,-48.5389
3207,0.019956,-6.31505,0.388988,-123.094,0.0219753,-6.95405,0.244286,-77.3039,0.112983,-35.7532,0.0556522,-17.611,0.15616,-49.4166
3208,0.0230352,-7.28959,0.380818,-120.511,0.0227257,-7.19162,0.24307,-76.9203,0.115874,-36.6688,0.0554769,-17.5559,0.159,-50.3163
3209,0.0263825,-8.34896,0.372723,-117.951,0.023716,-7.50514,0.241287,-76.3575,0.118783,-37.59,0.0552163,-17.4737,0.161892,-51.2322
3210,0.0299891,-9.49045,0.364716,-115.419,0.024965,-7.90049,0.23894,-75.6157,0.121702,-38.514,0.0548746,-17.3658,0.164813,-52.1573
3211,0.0338468,-10.7114,0.356815,-112.92,0.0264878,-8.38251,0.236037,-74.6977,0.124618,-39.4374,0.0544563,-17.2336,0.16774,-53.084
3212,0.0379475,-12.0092,0.349031,-110.458,0.0282963,-8.95491,0.232594,-73.6089,0.127521,-40.3565,0.0539663,-17.0787,0.170644,-54.0037
3213,0.0422833,-13.3815,0.341377,-108.036,0.0303983,-9.6202,0.228637,-72.357,0.130397,-41.267,0.0534095,-16.9026,0.173498,-54.9073
3214,0.0468466,-14.8257,0.333864,-105.659,0.032798,-10.3797,0.224196,-70.9521,0.133233,-42.1645,0.0527907,-16.7068,0.176272,-55.7853
3215,0.0516303,-16.3396,0.326503,-103.33,0.0354957,-11.2335,0.219311,-69.4064,0.136012,-43.0441,0.0521143,-16.4928,0.178934,-56.628
3216,0.0566273,-17.9211,0.319302,-101.051,0.0384879,-12.1804,0.214027,-67.734,0.138718,-43.9006,0.0513841,-16.2617,0.181454,-57.4255
3217,0.0618311,-19.5679,0.31227,-98.8253,0.0417677,-13.2184,0.208393,-65.9509,0.141334,-44.7285,0.0506037,-16.0147,0.1838,-58.1679
3218,0.0672352,-21.2781,0.305415,-96.6555,0.0453246,-14.344,0.202464,-64.0741,0.143843,-45.5223,0.0497757,-15.7526,0.185943,-58.8457
3219,0.0728339,-23.0498,0.298744,-94.5437,0.0491455,-15.5531,0.196296,-62.1218,0.146226,-46.2764,0.0489025,-15.4762,0.187852,-59.4495
3220,0.0786212,-24.8811,0.292263,-92.492,0.0532141,-16.8406,0.189949,-60.1126,0.148467,-46.9851,0.047986,-15.186,0.189499,-59.9704
3221,0.084592,-26.7704,0.285979,-90.5023,0.0575121,-18.2005,0.183482,-58.0655,0.150548,-47.6433,0.0470276,-14.8826,0.190859,-60.4001
3222,0.090741,-28.716,0.279897,-88.5765,0.0620191,-19.6266,0.176954,-55.9991,0.152454,-48.2456,0.0460286,-14.5662,0.191906,-60.7307
3223,0.0970636,-30.7164,0.274023,-86.7162,0.0667133,-21.1118,0.170424,-53.9317,0.154168,-48.7873,0.0449903,-14.2375,0.192618,-60.9552
3224,0.103555,-32.7701,0.268361,-84.9232,0.0715713,-22.6488,0.163945,-51.8805,0.155677,-49.2642,0.0439142,-13.8967,0.192976,-61.0674
3225,0.110212,-34.8759,0.262918,-83.199,0.0765692,-24.2299,0.157568,-49.8616,0.15697,-49.6723,0.0428021,-13.5445,0.192961,-61.0617
3226,0.117029,-37.0324,0.257697,-81.5452,0.0816823,-25.8474,0.151339,-47.8895,0.158036,-50.0086,0.0416562,-13.1816,0.192561,-60.9335
3227,0.124004,-39.2385,0.252704,-79.9634,0.0868857,-27.4933,0.145299,-45.977,0.158867,-50.2703,0.0404795,-12.8089,0.191762,-60.6794
3228,0.131132,-41.4932,0.247944,-78.4551,0.0921543,-29.1597,0.139482,-44.1352,0.159456,-50.4555,0.0392753,-12.4276,0.190557,-60.2965
3229,0.138411,-43.7953,0.243421,-77.022,0.0974631,-30.8387,0.133916,-42.3729,0.1598,-50.5629,0.0380478,-12.0389,0.188941,-59.7835
3230,0.145838,-46.1439,0.239141,-75.6655,0.102787,-32.5224,0.128624,-40.6972,0.159895,-50.5916,0.0368018,-11.6443,0.186912,-59.1399
3231,0.153411,-48.5384,0.235109,-74.3873,0.108102,-34.2029,0.12362,-39.1128,0.159742,-50.5415,0.0355426,-11.2455,0.184473,-58.3664
3232,0.161126,-50.9778,0.231329,-73.1888,0.113383,-35.8726,0.118914,-37.6226,0.159341,-50.4128,0.0342759,-10.8443,0.181631,-57.4651
3233,0.168983,-53.4614,0.227807,-72.0718,0.118607,-37.5239,0.114509,-36.2275,0.158694,-50.2064,0.0330074,-10.4426,0.178394,-56.439
3234,0.176978,-55.9889,0.224547,-71.0377,0.123748,-39.1491,0.110402,-34.9267,0.157805,-49.9234,0.031743,-10.0422,0.174777,-55.2926
3235,0.185111,-58.5595,0.221553,-70.0879,0.128785,-40.7408,0.106584,-33.7176,0.15668,-49.5654,0.0304883,-9.64492,0.170798,-54.0317
3236,0.19338,-61.1729,0.218832,-69.224,0.133693,-42.2915,0.103044,-32.5964,0.155323,-49.1341,0.0292485,-9.2523,0.166479,-52.6631
3237,0.201785,-63.8287,0.216386,-68.4472,0.138448,-43.7938,0.0997657,-31.5579,0.153742,-48.6317,0.0280279,-8.86579,0.161846,-51.1951
3238,0.210324,-66.5267,0.214219,-67.7585,0.143027,-45.2402,0.0967297,-30.5961,0.151943,-48.0603,0.0268303,-8.48657,0.156927,-49.6369
3239,0.218998,-69.2668,0.212334,-67.1591,0.147407,-46.6234,0.0939143,-29.7042,0.149933,-47.4222,0.0256584,-8.11549,0.151756,-47.9988
3240,0.227806,-72.0489,0.210734,-66.6496,0.151564,-47.9357,0.0912963,-28.8746,0.14772,-46.7199,0.024514,-7.75313,0.146367,-46.2919
3241,0.236747,-74.873,0.209419,-66.2303,0.155475,-49.1699,0.0888512,-28.0998,0.145312,-45.9559,0.0233979,-7.39975,0.140798,-44.5283
3242,0.245824,-77.7392,0.208391,-65.9013,0.159115,-50.3186,0.0865544,-27.3719,0.142717,-45.1328,0.0223102,-7.05536,0.135088,-42.7203
3243,0.255036,-80.6478,0.207647,-65.6623,0.162463,-51.3743,0.0843813,-26.6832,0.139944,-44.2532,0.02125,-6.7197,0.129279,-40.8808
3244,0.264385,-83.599,0.207185,-65.5124,0.165495,-52.3299,0.0823082,-26.026,0.137,-43.3198,0.0202161,-6.39239,0.123411,-39.0228
3245,0.273871,-86.5933,0.207001,-65.4502,0.168189,-53.1783,0.0803123,-25.3934,0.133895,-42.3354,0.0192069,-6.0729,0.117525,-37.1593
3246,0.283497,-89.631,0.207089,-65.4739,0.170522,-53.9127,0.0783726,-24.7785,0.130638,-41.3028,0.0182207,-5.7607,0.11166,-35.3029
3247,0.293263,-92.7128,0.207441,-65.5809,0.172476,-54.5267,0.0764697,-24.1753,0.127238,-40.2251,0.0172559,-5.4553,0.105856,-33.4656
3248,0.303173,-95.8392,0.208047,-65.7678,0.174029,-55.014,0.0745866,-23.5783,0.123704,-39.1054,0.0163113,-5.15633,0.100149,-31.6589
3249,0.313229,-99.0109,0.208893,-66.0307,0.175165,-55.3692,0.0727083,-22.9829,0.120048,-37.947,0.0153864,-4.8636,0.0945701,-29.8934
3250,0.323432,-102.229,0.209966,-66.3649,0.175867,-55.5872,0.0708221,-22.3851,0.11628,-36.7533,0.0144811,-4.57713,0.089151,-28.1784
3251,0.333786,-105.493,0.211247,-66.7648,0.176123,-55.6638,0.0689179,-21.7816,0.112413,-35.5282,0.0135964,-4.29717,0.0839175,-26.5222
3252,0.344292,-108.806,0.212717,-67.2241,0.17592,-55.5954,0.0669879,-21.17,0.108458,-34.2755,0.0127339,-4.02425,0.0788917,-24.9319
3253,0.354955,-112.166,0.214352,-67.7357,0.175251,-55.3795,0.0650267,-20.5486,0.104428,-32.9996,0.0118958,-3.75908,0.0740917,-23.4131
3254,0.365775,-115.576,0.216129,-68.2915,0.17411,-55.0145,0.063031,-19.9163,0.100339,-31.7048,0.011085,-3.50261,0.0695312,-21.9702
3255,0.376756,-119.036,0.218018,-68.8828,0.172495,-54.4999,0.061,-19.2729,0.0962051,-30.396,0.0103051,-3.2559,0.0652199,-20.6062
3256,0.3879,-122.547,0.219991,-69.5001,0.17041,-53.8363,0.0589344,-18.6187,0.0920416,-29.078,0.00955958,-3.02009,0.0611634,-19.3229
3257,0.39921,-126.108,0.222014,-70.1332,0.167858,-53.0256,0.0568371,-17.9546,0.0878648,-27.7561,0.00885209,-2.79633,0.0573635,-18.1209
3258,0.410686,-129.722,0.224054,-70.7712,0.164851,-52.0709,0.0547126,-17.2819,0.0836915,-26.4354,0.00818608,-2.58571,0.0538186,-16.9995
3259,0.422331,-133.388,0.226073,-71.4025,0.161402,-50.9767,0.0525666,-16.6025,0.0795387,-25.1213,0.00756457,-2.38918,0.0505237,-15.9573
3260,0.434146,-137.107,0.228035,-72.0152,0.157528,-49.7487,0.0504062,-15.9187,0.0754235,-23.8194,0.00698998,-2.20749,0.0474715,-14.9919
3261,0.44613,-140.878,0.229899,-72.5968,0.153253,-48.3939,0.0482394,-15.2329,0.0713628,-22.5348,0.00646397,-2.04118,0.0446521,-14.1001
3262,0.458284,-144.702,0.231625,-73.1347,0.148602,-46.9207,0.0460749,-14.548,0.0673729,-21.2728,0.00598732,-1.89047,0.0420539,-13.2784
3263,0.470606,-148.577,0.233173,-73.616,0.143606,-45.3386,0.043922,-13.8668,0.0634698,-20.0384,0.00555993,-1.75535,0.0396636,-12.5224
3264,0.483095,-152.504,0.234501,-74.0277,0.138298,-43.6583,0.0417901,-13.1924,0.0596683,-18.8362,0.00518081,-1.63549,0.0374669,-11.8276
3265,0.495747,-156.482,0.235569,-74.3571,0.132716,-41.8916,0.0396887,-12.5277,0.055982,-17.6707,0.00484811,-1.5303,0.035449,-11.1894
3266,0.50856,-160.509,0.236337,-74.5916,0.126899,-40.0513,0.0376273,-11.8757,0.0524232,-16.5456,0.00455925,-1.43897,0.0335944,-10.6029
3267,0.521527,-164.584,0.236766,-74.7189,0.120891,-38.1508,0.0356147,-11.2393,0.0490024,-15.4642,0.00431104,-1.36048,0.0318875,-10.0631
3268,0.534644,-168.704,0.23682,-74.7275,0.114736,-36.2043,0.0336594,-10.6211,0.0457286,-14.4294,0.00409981,-1.29368,0.0303131,-9.56517
3269,0.547901,-172.868,0.236463,-74.6065,0.10848,-34.2266,0.0317692,-10.0235,0.0426085,-13.4434,0.00392162,-1.23731,0.0288561,-9.10437
3270,0.561291,-177.072,0.235664,-74.3458,0.102172,-32.2326,0.0299509,-9.44872,0.0396473,-12.5077,0.00377238,-1.19008,0.0275019,-8.67611
3271,0.574804,-181.314,0.234395,-73.9365,0.0958587,-30.2373,0.0282106,-8.89863,0.0368479,-11.6232,0.003648,-1.15071,0.0262368,-8.27603
