t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_7,AvgX_7
2760,0.525456,-130.572,0.227405,-56.5083,0.103128,-25.6266,0.0489236,-12.1571,0.0574166,-14.2676,0.00948275,-2.35639,0.0146167,-3.63213,0.013571,-3.3723
2761,0.53948,-134.211,0.224208,-55.7783,0.100116,-24.9067,0.0479763,-11.9355,0.0547897,-13.6305,0.00785808,-1.95492,0.0139321,-3.466,0.0116393,-2.89562
2762,0.553585,-137.879,0.220742,-54.9793,0.0970749,-24.178,0.0468611,-11.6715,0.05209,-12.9738,0.00641196,-1.597,0.0132416,-3.29803,0.00999338,-2.489
2763,0.567755,-141.57,0.21701,-54.1117,0.0940078,-23.4409,0.0455764,-11.3645,0.0493384,-12.3026,0.0051393,-1.28149,0.0125509,-3.12959,0.00862186,-2.14987
2764,0.581977,-145.283,0.213015,-53.1762,0.090917,-22.6962,0.0441235,-11.0148,0.0465578,-11.6225,0.00403392,-1.00701,0.0118654,-2.96204,0.00751028,-1.87484
2765,0.596236,-149.012,0.20876,-52.1737,0.087805,-21.9443,0.0425064,-10.6232,0.043772,-10.9396,0.00308867,-0.771925,0.0111903,-2.79669,0.00664147,-1.65985
2766,0.610515,-152.754,0.204251,-51.1048,0.084674,-21.1859,0.040732,-10.1914,0.0410056,-10.2598,0.00229553,-0.574353,0.0105305,-2.63479,0.00599607,-1.50025
2767,0.624799,-156.505,0.199492,-49.9706,0.0815266,-20.4215,0.0388107,-9.72165,0.0382827,-9.5894,0.0016457,-0.41223,0.0098907,-2.47751,0.00555295,-1.39095
2768,0.63907,-160.261,0.194488,-48.7722,0.0783655,-19.6519,0.0367555,-9.21725,0.0356268,-8.93421,0.00112976,-0.283313,0.00927501,-2.32592,0.00528975,-1.32652
2769,0.65331,-164.017,0.189246,-47.5111,0.0751937,-18.8777,0.0345826,-8.68213,0.0330595,-8.29976,0.000737787,-0.185225,0.00868712,-2.18094,0.00518334,-1.3013
2770,0.667502,-167.768,0.183772,-46.1886,0.0720144,-18.0999,0.032311,-8.12096,0.0306005,-7.69103,0.000459464,-0.11548,0.00813018,-2.04342,0.00521031,-1.30954
2771,0.681627,-171.51,0.178074,-44.8067,0.0688315,-17.3193,0.0299623,-7.53908,0.0282665,-7.11238,0.000284247,-0.0715218,0.00760679,-1.91401,0.00534745,-1.34552
2772,0.695665,-175.238,0.172162,-43.3675,0.0656494,-16.537,0.0275602,-6.94241,0.0260713,-6.56735,0.000201484,-0.0507537,0.00711894,-1.79326,0.00557216,-1.40362
2773,0.709595,-178.946,0.166045,-41.8732,0.0624728,-15.7544,0.0251303,-6.33737,0.0240253,-6.05869,0.000200542,-0.0505727,0.00666799,-1.68153,0.00586283,-1.47849
2774,0.723397,-182.629,0.159736,-40.3268,0.0593077,-14.9728,0.0226995,-5.7307,0.0221351,-5.58823,0.00027093,-0.0683991,0.00625462,-1.57904,0.00619922,-1.56505
2775,0.73705,-186.282,0.153246,-38.7313,0.0561604,-14.1939,0.0202952,-5.1294,0.0204042,-5.15693,0.000402408,-0.101704,0.00587883,-1.48581,0.00656273,-1.65866
2776,0.750531,-189.898,0.146591,-37.0902,0.0530384,-13.4197,0.0179454,-4.54052,0.0188321,-4.76487,0.00058508,-0.148036,0.00553993,-1.4017,0.00693665,-1.7551
2777,0.763818,-193.472,0.139787,-35.4074,0.0499499,-12.6521,0.0156773,-3.97101,0.0174155,-4.41129,0.000809481,-0.205039,0.00523655,-1.3264,0.00730632,-1.85067
2778,0.776888,-196.999,0.13285,-33.6874,0.0469041,-11.8937,0.013517,-3.42758,0.016148,-4.09471,0.00106664,-0.270472,0.00496666,-1.25942,0.00765924,-1.94219
2779,0.789717,-200.471,0.125802,-31.935,0.0439108,-11.1468,0.011489,-2.91649,0.0150206,-3.813,0.00134813,-0.342224,0.00472764,-1.20012,0.00798508,-2.02702
2780,0.802281,-203.882,0.118662,-30.1554,0.0409809,-10.4144,0.00961508,-2.44346,0.0140225,-3.5635,0.00164611,-0.418324,0.00451634,-1.14773,0.00827567,-2.10308
2781,0.814556,-207.226,0.111455,-28.3547,0.0381258,-9.69937,0.00791451,-2.01348,0.0131412,-3.34317,0.00195338,-0.496949,0.0043292,-1.10137,0.0085249,-2.16877
2782,0.826517,-210.497,0.104205,-26.5389,0.0353575,-9.00484,0.00640297,-1.63071,0.0123632,-3.14866,0.00226336,-0.576433,0.00416237,-1.06007,0.00872859,-2.22299
2783,0.838139,-213.688,0.096939,-24.7151,0.0326884,-8.33406,0.00509244,-1.29834,0.0116747,-2.97653,0.00257013,-0.655267,0.00401184,-1.02284,0.00888424,-2.26508
2784,0.849398,-216.791,0.0896855,-22.8904,0.0301309,-7.69029,0.00399089,-1.01859,0.0110618,-2.8233,0.00286843,-0.732108,0.0038736,-0.988656,0.00899087,-2.29473
2785,0.860268,-219.801,0.0824749,-21.0726,0.0276976,-7.07683,0.00310215,-0.792609,0.010511,-2.68561,0.00315369,-0.805778,0.00374378,-0.956548,0.00904872,-2.31198
2786,0.870725,-222.711,0.0753393,-19.27,0.0254006,-6.49688,0.00242585,-0.620476,0.0100098,-2.56026,0.00342199,-0.875265,0.00361881,-0.925607,0.00905905,-2.31709
2787,0.880743,-225.514,0.0683122,-17.4913,0.0232514,-5.95352,0.00195756,-0.501233,0.00954653,-2.44438,0.0036701,-0.939728,0.00349552,-0.895027,0.00902382,-2.31054
2788,0.890298,-228.203,0.0614285,-15.7455,0.0212608,-5.4496,0.00168902,-0.432932,0.00911124,-2.33541,0.00389548,-0.998495,0.00337129,-0.864134,0.00894551,-2.29293
2789,0.899367,-230.772,0.0547242,-14.0419,0.0194381,-4.98769,0.00160843,-0.412713,0.00869531,-2.23116,0.00409622,-1.05106,0.00324406,-0.832405,0.00882691,-2.26493
2790,0.907925,-233.214,0.0482364,-12.3902,0.0177915,-4.56999,0.00170098,-0.43692,0.00829174,-2.12985,0.0042711,-1.09709,0.00311245,-0.799478,0.00867093,-2.22726
2791,0.91595,-235.523,0.0420029,-10.8004,0.0163272,-4.19829,0.00194928,-0.501229,0.00789512,-2.03011,0.00441949,-1.13641,0.00297571,-0.765159,0.00848047,-2.18063
2792,0.923419,-237.693,0.0360619,-9.28252,0.0150496,-3.87384,0.00233405,-0.600796,0.00750155,-1.93094,0.00454138,-1.16898,0.00283371,-0.729411,0.00825836,-2.12575
2793,0.930313,-239.718,0.0304518,-7.84666,0.0139609,-3.59738,0.00283467,-0.730422,0.00710853,-1.83169,0.00463732,-1.19492,0.00268689,-0.692344,0.00800728,-2.06328
2794,0.936609,-241.592,0.0252109,-6.50299,0.0130612,-3.36904,0.00342989,-0.884718,0.00671479,-1.73204,0.00470833,-1.21448,0.00253617,-0.65419,0.0077298,-1.99385
2795,0.94229,-243.311,0.0203769,-5.26155,0.0123477,-3.18833,0.00409847,-1.05827,0.00632008,-1.63192,0.00475589,-1.22803,0.00238282,-0.615273,0.00742837,-1.9181
2796,0.947337,-244.868,0.0159867,-4.13224,0.0118156,-3.05411,0.0048198,-1.24582,0.005925,-1.53149,0.00478182,-1.23601,0.00222835,-0.575984,0.00710537,-1.8366
2797,0.951735,-246.259,0.0120761,-3.12466,0.0114575,-2.96461,0.00557449,-1.44239,0.00553073,-1.43106,0.00478826,-1.23895,0.00207439,-0.536743,0.00676323,-1.74997
2798,0.955469,-247.48,0.00867916,-2.24802,0.0112637,-2.91746,0.00634487,-1.64341,0.00513889,-1.33104,0.00477753,-1.23745,0.00192254,-0.497965,0.00640446,-1.65884
2799,0.958525,-248.527,0.00582802,-1.51109,0.0112221,-2.90968,0.00711543,-1.84489,0.00475128,-1.23191,0.00475208,-1.23212,0.00177429,-0.460038,0.00603171,-1.5639
2800,0.960892,-249.396,0.0035525,-0.922036,0.011319,-2.93779,0.00787312,-2.04344,0.00436977,-1.13416,0.00471442,-1.22361,0.00163089,-0.42329,0.0056479,-1.46589
2801,0.962562,-250.084,0.00187965,-0.488354,0.0115385,-2.99783,0.00860763,-2.23636,0.00399614,-1.03824,0.00466702,-1.21254,0.00149331,-0.387978,0.00525618,-1.36561
2802,0.963525,-250.589,0.000833509,-0.216775,0.0118639,-3.0855,0.00931146,-2.42168,0.00363201,-0.944596,0.0046123,-1.19955,0.00136219,-0.354272,0.00485999,-1.26397
2803,0.963776,-250.909,0.000434666,-0.113161,0.012277,-3.1962,0.00997994,-2.59817,0.00327874,-0.853586,0.00455249,-1.18519,0.00123784,-0.322258,0.00446306,-1.16191
2804,0.963313,-251.042,0.000700007,-0.182424,0.0127595,-3.32517,0.0106111,-2.76529,0.00293748,-0.765516,0.00448968,-1.17002,0.00112025,-0.291939,0.00406931,-1.06048
2805,0.962132,-250.987,0.00164241,-0.428448,0.0132928,-3.46764,0.0112057,-2.92318,0.00260913,-0.680632,0.00442575,-1.15453,0.00100915,-0.263253,0.00368284,-0.960728
2806,0.960236,-250.744,0.0032705,-0.854019,0.0138586,-3.61886,0.0117664,-3.07254,0.00229444,-0.599143,0.00436233,-1.13913,0.000904107,-0.236088,0.00330781,-0.863762
2807,0.957626,-250.314,0.00558845,-1.46076,0.0144395,-3.77434,0.0122981,-3.2146,0.0019941,-0.521237,0.00430086,-1.1242,0.000804564,-0.210305,0.00294832,-0.770661
2808,0.954308,-249.696,0.0085958,-2.2491,0.0150196,-3.92988,0.0128071,-3.35099,0.00170881,-0.447112,0.00424254,-1.11006,0.000709987,-0.185769,0.00260833,-0.682473
2809,0.950288,-248.891,0.0122874,-3.2182,0.0155843,-4.08171,0.0133007,-3.4836,0.00143946,-0.37701,0.00418837,-1.09698,0.000619941,-0.16237,0.00229152,-0.600176
2810,0.945577,-247.903,0.0166531,-4.36597,0.0161216,-4.22663,0.0137869,-3.61454,0.00118721,-0.311254,0.00413921,-1.08518,0.00053419,-0.140049,0.00200118,-0.524653
2811,0.940184,-246.733,0.0216782,-5.68904,0.0166217,-4.36204,0.014274,-3.74593,0.000953673,-0.250273,0.00409574,-1.07485,0.000452768,-0.11882,0.00174012,-0.456663
2812,0.934123,-245.385,0.0273431,-7.18276,0.0170775,-4.48609,0.0147698,-3.87987,0.000740962,-0.194643,0.00405857,-1.06615,0.000376042,-0.0987825,0.00151063,-0.396827
2813,0.927411,-243.861,0.0336235,-8.84123,0.0174851,-4.59769,0.0152817,-4.01829,0.000551834,-0.145104,0.00402826,-1.05922,0.000304734,-0.0801294,0.00131439,-0.345616
2814,0.920062,-242.166,0.0404904,-10.6573,0.0178436,-4.69656,0.0158161,-4.16289,0.000389726,-0.102578,0.00400538,-1.05424,0.000239929,-0.0631509,0.00115251,-0.303349
2815,0.912098,-240.304,0.0479106,-12.6227,0.0181553,-4.78327,0.0163783,-4.31509,0.00025879,-0.0681816,0.00399051,-1.05135,0.000183049,-0.0482268,0.00102556,-0.270197
2816,0.903538,-238.281,0.0558468,-14.7279,0.0184257,-4.85922,0.0169723,-4.47593,0.000163873,-0.0432165,0.00398436,-1.05075,0.000135804,-0.0358143,0.000933579,-0.246203
2817,0.894404,-236.101,0.0642579,-16.9625,0.0186633,-4.92666,0.0176004,-4.64607,0.000110463,-0.0291596,0.00398777,-1.05267,0.000100123,-0.0264301,0.000876225,-0.231302
2818,0.884721,-233.771,0.0730989,-19.315,0.0188796,-4.9886,0.0182636,-4.82582,0.000104592,-0.0276366,0.00400175,-1.05739,7.80685e-05,-0.0206282,0.000852852,-0.22535
2819,0.874513,-231.297,0.0823222,-21.7731,0.0190889,-5.04877,0.0189616,-5.01508,0.000152697,-0.0403864,0.00402756,-1.06523,7.17433e-05,-0.0189751,0.000862655,-0.228161
2820,0.863806,-228.685,0.091877,-24.3236,0.0193078,-5.11157,0.0196926,-5.21343,0.00026145,-0.0692165,0.00406667,-1.07661,8.31938e-05,-0.0220248,0.000904805,-0.239539
2821,0.852629,-225.942,0.10171,-26.9527,0.0195549,-5.18195,0.0204538,-5.42016,0.000437556,-0.11595,0.00412087,-1.09201,0.000114317,-0.0302935,0.000978597,-0.259323
2822,0.84101,-223.076,0.111767,-29.6461,0.0198506,-5.26534,0.0212416,-5.6343,0.000687541,-0.182369,0.00419222,-1.11198,0.000166777,-0.0442374,0.00108359,-0.287419
2823,0.828978,-220.094,0.121992,-32.3889,0.0202166,-5.36751,0.0220517,-5.85475,0.00101752,-0.270152,0.00428314,-1.13718,0.000241931,-0.0642329,0.00121972,-0.323837
2824,0.816562,-217.003,0.132326,-35.166,0.0206751,-5.49447,0.0228795,-6.08029,0.00143297,-0.380814,0.00439634,-1.16834,0.000340772,-0.0905612,0.00138745,-0.368717
2825,0.803793,-213.812,0.142713,-37.9621,0.0212491,-5.65235,0.0237204,-6.30972,0.0019385,-0.515649,0.00453493,-1.20631,0.000463888,-0.123396,0.0015878,-0.422361
2826,0.790702,-210.529,0.153093,-40.7618,0.0219612,-5.84727,0.0245699,-6.54187,0.00253769,-0.675673,0.00470235,-1.25202,0.000611434,-0.162798,0.00182247,-0.485241
2827,0.77732,-207.16,0.16341,-43.5497,0.0228334,-6.08524,0.0254244,-6.77574,0.00323287,-0.861579,0.00490243,-1.30653,0.000783122,-0.208706,0.00209384,-0.55802
2828,0.763678,-203.715,0.173607,-46.3105,0.0238871,-6.37201,0.0262806,-7.0105,0.00402504,-1.0737,0.00513942,-1.37097,0.000978217,-0.260945,0.002405,-0.641546
2829,0.749807,-200.202,0.183627,-49.0294,0.0251419,-6.713,0.0271366,-7.2456,0.00491372,-1.31199,0.00541795,-1.44662,0.00119555,-0.319218,0.00275971,-0.736856
2830,0.735739,-196.629,0.193418,-51.6917,0.0266158,-7.11316,0.0279913,-7.48076,0.00589695,-1.57598,0.0057431,-1.53486,0.00143356,-0.383123,0.00316239,-0.845161
2831,0.721503,-193.003,0.202928,-54.2835,0.0283247,-7.5769,0.0288449,-7.71606,0.00697126,-1.86482,0.00612037,-1.63721,0.00169026,-0.452148,0.00361803,-0.967829
2832,0.70713,-189.333,0.212106,-56.7912,0.0302821,-8.108,0.0296991,-7.95189,0.00813175,-2.17727,0.00655571,-1.75528,0.00196337,-0.525691,0.0041321,-1.10636
2833,0.692649,-185.627,0.220907,-59.2022,0.0324987,-8.70953,0.0305566,-8.18904,0.00937213,-2.51169,0.00705553,-1.89085,0.00225028,-0.603065,0.00471043,-1.26238
2834,0.678091,-181.893,0.229286,-61.5043,0.0349825,-9.38379,0.0314216,-8.4286,0.0106849,-2.86615,0.00762664,-2.04579,0.00254813,-0.683516,0.00535915,-1.43755
2835,0.663482,-178.137,0.237204,-63.6864,0.0377383,-10.1323,0.0322995,-8.67203,0.0120616,-3.23839,0.00827626,-2.22208,0.00285389,-0.766236,0.00608447,-1.63361
2836,0.648851,-174.368,0.244623,-65.7383,0.0407677,-10.9556,0.0331968,-8.92108,0.0134927,-3.62595,0.00901195,-2.42181,0.00316442,-0.850384,0.0068926,-1.85227
2837,0.634224,-170.592,0.25151,-67.6506,0.0440689,-11.8536,0.0341209,-9.17778,0.0149684,-4.02617,0.00984154,-2.64716,0.00347653,-0.935109,0.00778959,-2.09523
2838,0.619627,-166.817,0.257836,-69.4151,0.0476371,-12.825,0.0350804,-9.44441,0.0164782,-4.4363,0.010773,-2.90033,0.0037871,-1.01957,0.00878118,-2.36409
2839,0.605084,-163.049,0.263576,-71.0246,0.0514638,-13.8677,0.0360841,-9.72342,0.0180118,-4.85355,0.0118144,-3.18357,0.00409315,-1.10296,0.00987269,-2.66035
2840,0.590619,-159.295,0.268708,-72.4729,0.0555374,-14.9789,0.0371417,-10.0174,0.0195588,-5.27516,0.0129736,-3.4991,0.00439198,-1.18455,0.0110689,-2.98537
2841,0.576254,-155.56,0.273217,-73.7552,0.0598432,-16.1547,0.0382631,-10.3292,0.0211093,-5.69847,0.0142584,-3.84907,0.00468117,-1.26369,0.0123738,-3.34032
2842,0.56201,-151.851,0.277089,-74.8674,0.0643632,-17.3904,0.0394583,-10.6613,0.0226542,-6.121,0.0156759,-4.23552,0.0049588,-1.33983,0.0137909,-3.7262
2843,0.547906,-148.172,0.280316,-75.8068,0.0690767,-18.6807,0.0407374,-11.0168,0.0241852,-6.54049,0.0172328,-4.66033,0.0052234,-1.41258,0.0153227,-4.14377
2844,0.533961,-144.53,0.282893,-76.5719,0.0739605,-20.0192,0.0421101,-11.3981,0.025695,-6.95498,0.0189348,-5.12517,0.0054741,-1.4817,0.0169709,-4.5936
2845,0.520193,-140.928,0.284821,-77.162,0.0789887,-21.3992,0.0435858,-11.808,0.0271776,-7.36281,0.0207868,-5.63143,0.00571064,-1.54709,0.0187365,-5.07599
2846,0.506617,-137.371,0.286102,-77.5777,0.0841337,-22.8132,0.0451731,-12.2488,0.0286285,-7.76274,0.0227923,-6.18021,0.0059334,-1.60886,0.0206196,-5.59108
2847,0.493248,-133.864,0.286745,-77.8204,0.0893659,-24.2532,0.0468799,-12.7229,0.0300446,-8.15389,0.0249536,-6.77223,0.00614338,-1.66727,0.0226195,-6.13876
2848,0.480099,-130.41,0.28676,-77.8929,0.0946547,-25.7111,0.0487132,-13.232,0.0314243,-8.53582,0.0272717,-7.40782,0.00634222,-1.72274,0.0247349,-6.71876
2849,0.467182,-127.012,0.286162,-77.7984,0.0999684,-27.1783,0.0506785,-13.7779,0.0327678,-8.90854,0.0297456,-8.0869,0.00653211,-1.77588,0.0269639,-7.33063
2850,0.454508,-123.674,0.284968,-77.5413,0.105275,-28.646,0.05278,-14.3617,0.0340767,-9.27246,0.0323732,-8.80894,0.00671577,-1.8274,0.0293041,-7.9738
2851,0.442085,-120.398,0.283198,-77.1267,0.110543,-30.1055,0.0550204,-14.9844,0.0353542,-9.62844,0.0351504,-9.57294,0.00689635,-1.87817,0.0317526,-8.64757
2852,0.429924,-117.188,0.280875,-76.5603,0.115741,-31.5484,0.0574002,-15.646,0.0366051,-9.97775,0.0380714,-10.3774,0.00707737,-1.92914,0.0343065,-9.35119
2853,0.41803,-114.044,0.278024,-75.8488,0.120838,-32.9663,0.0599183,-16.3465,0.0378356,-10.322,0.041129,-11.2205,0.00726263,-1.98134,0.0369624,-10.0838
2854,0.406409,-110.969,0.274673,-74.9989,0.125807,-34.3513,0.062571,-17.0849,0.039053,-10.6633,0.0443142,-12.0999,0.00745611,-2.03588,0.0397169,-10.8446
2855,0.395067,-107.965,0.270849,-74.0181,0.13062,-35.6963,0.0653523,-17.8596,0.040266,-11.004,0.0476166,-13.0128,0.00766192,-2.09387,0.0425667,-11.6327
2856,0.384008,-105.032,0.266582,-72.9143,0.135256,-36.9946,0.0682536,-18.6685,0.0414842,-11.3466,0.0510244,-13.956,0.00788418,-2.15645,0.0455085,-12.4473
2857,0.373234,-102.172,0.261902,-71.6954,0.139692,-38.2405,0.0712636,-19.5083,0.042718,-11.694,0.0545248,-14.9261,0.00812698,-2.22475,0.0485388,-13.2874
2858,0.362748,-99.3861,0.256841,-70.3698,0.143912,-39.4292,0.0743679,-20.3754,0.0439786,-12.0493,0.0581037,-15.9193,0.0083943,-2.29988,0.0516544,-14.1523
2859,0.35255,-96.6739,0.251431,-68.9456,0.147904,-40.5571,0.0775495,-21.2651,0.0452775,-12.4157,0.0617464,-16.9317,0.00868992,-2.38289,0.0548522,-15.0412
2860,0.342642,-94.0363,0.245701,-67.4313,0.151658,-41.6217,0.0807882,-22.1719,0.0466265,-12.7964,0.0654376,-17.959,0.00901741,-2.47478,0.058129,-15.9532
2861,0.333024,-91.4733,0.239683,-65.835,0.155171,-42.6217,0.0840612,-23.0895,0.0480376,-13.1947,0.0691614,-18.9969,0.00938002,-2.57646,0.0614816,-16.8875
2862,0.323694,-88.985,0.233408,-64.1649,0.158444,-43.5571,0.0873426,-24.0109,0.0495225,-13.614,0.0729022,-20.0412,0.00978062,-2.68874,0.0649069,-17.8432
2863,0.314651,-86.5714,0.226903,-62.4289,0.161482,-44.4292,0.090604,-24.9283,0.0510927,-14.0574,0.0766442,-21.0875,0.0102217,-2.81234,0.0684016,-18.8196
2864,0.305894,-84.232,0.220198,-60.6345,0.164295,-45.2407,0.0938148,-25.8332,0.052759,-14.5279,0.080372,-22.1315,0.0107052,-2.94782,0.0719622,-19.8157
2865,0.29742,-81.9666,0.21332,-58.7891,0.166898,-45.9956,0.0969423,-26.7165,0.0545317,-15.0285,0.0840709,-23.1692,0.0112326,-3.09561,0.0755849,-20.8306
2866,0.289228,-79.7746,0.206293,-56.8996,0.16931,-46.699,0.099952,-27.5687,0.0564198,-15.5617,0.0877268,-24.1968,0.0118048,-3.25599,0.0792658,-21.863
2867,0.281313,-77.6555,0.199143,-54.9726,0.171555,-47.3572,0.102809,-28.38,0.0584312,-16.1297,0.0913266,-25.2104,0.0124221,-3.42907,0.0830004,-22.912
2868,0.273673,-75.6086,0.191891,-53.0143,0.17366,-47.9776,0.105477,-29.1403,0.0605727,-16.7346,0.0948583,-26.2068,0.0130841,-3.61478,0.0867838,-23.976
2869,0.266306,-73.6332,0.184559,-51.0305,0.175654,-48.5683,0.10792,-29.8397,0.0628493,-17.3778,0.0983108,-27.1828,0.0137899,-3.8129,0.0906105,-25.0537
2870,0.259206,-71.7287,0.177167,-49.0265,0.177571,-49.1383,0.110103,-30.4683,0.0652642,-18.0602,0.101675,-28.1358,0.0145381,-4.02304,0.0944745,-26.1434
2871,0.252372,-69.8942,0.169733,-47.0074,0.179445,-49.6971,0.111994,-31.0166,0.0678191,-18.7824,0.104941,-29.0633,0.0153264,-4.24464,0.0983692,-27.2432
2872,0.245799,-68.129,0.162274,-44.9779,0.181311,-50.2545,0.11356,-31.4759,0.0705135,-19.5444,0.108103,-29.9632,0.0161524,-4.47702,0.102287,-28.3512
2873,0.239484,-66.4322,0.154805,-42.9423,0.183205,-50.8205,0.114775,-31.8381,0.0733449,-20.3456,0.111153,-30.8336,0.0170131,-4.71938,0.10622,-29.4649
2874,0.233424,-64.803,0.147341,-40.9048,0.185163,-51.4049,0.115612,-32.0962,0.0763088,-21.1848,0.114088,-31.673,0.0179052,-4.97083,0.110158,-30.582
2875,0.227614,-63.2408,0.139897,-38.8692,0.187219,-52.0172,0.116053,-32.2443,0.0793988,-22.0603,0.116901,-32.48,0.0188251,-5.2304,0.114093,-31.6997
2876,0.222052,-61.7445,0.132485,-36.8393,0.189405,-52.6665,0.116081,-32.278,0.0826064,-22.9698,0.119589,-33.2533,0.0197692,-5.49709,0.118013,-32.815
2877,0.216733,-60.3136,0.125119,-34.8187,0.19175,-53.361,0.115688,-32.1942,0.0859215,-23.9106,0.122148,-33.992,0.0207337,-5.76987,0.121907,-33.9247
2878,0.211655,-58.9472,0.11781,-32.8108,0.19428,-54.1081,0.114869,-31.9917,0.0893322,-24.8795,0.124575,-34.6948,0.021715,-6.04774,0.125762,-35.0255
2879,0.206815,-57.6445,0.110573,-30.8194,0.197018,-54.9139,0.113627,-31.6707,0.0928256,-25.8728,0.126866,-35.3606,0.0227095,-6.3297,0.129567,-36.1136
2880,0.202208,-56.4049,0.103418,-28.8479,0.19998,-55.7834,0.111969,-31.2331,0.0963875,-26.8868,0.129016,-35.9884,0.0237137,-6.61481,0.133307,-37.1854
2881,0.197832,-55.2276,0.0963595,-26.9001,0.20318,-56.7203,0.109909,-30.6827,0.100003,-27.9172,0.131022,-36.5766,0.0247244,-6.90215,0.136969,-38.2368
2882,0.193685,-54.1119,0.089411,-24.9798,0.206622,-57.7265,0.107469,-30.0247,0.103658,-28.96,0.132879,-37.1239,0.0257386,-7.19089,0.140538,-39.2637
2883,0.189762,-53.0572,0.0825863,-23.0911,0.210311,-58.8026,0.104672,-29.2662,0.107336,-30.011,0.13458,-37.6285,0.0267534,-7.48023,0.144,-40.2622
2884,0.186061,-52.0627,0.0759006,-21.2382,0.21424,-59.9478,0.10155,-28.4153,0.111024,-31.0663,0.13612,-38.0885,0.0277662,-7.76942,0.147339,-41.2278
2885,0.182579,-51.1279,0.0693694,-19.4257,0.218401,-61.1593,0.0981372,-27.4816,0.114708,-32.1219,0.13749,-38.5017,0.0287744,-8.05777,0.150541,-42.1564
2886,0.179313,-50.2521,0.0630096,-17.6583,0.222779,-62.4333,0.0944722,-26.4757,0.118376,-33.1746,0.138683,-38.8657,0.0297758,-8.34462,0.153592,-43.0438
2887,0.176261,-49.4348,0.0568385,-15.9411,0.227353,-63.7642,0.0905961,-25.4089,0.122017,-34.2213,0.13969,-39.178,0.0307682,-8.62935,0.156476,-43.8857
2888,0.17342,-48.6751,0.0508746,-14.2794,0.2321,-65.1452,0.0865519,-24.2932,0.125622,-35.2593,0.140503,-39.436,0.0317494,-8.91136,0.159179,-44.6781
2889,0.170787,-47.9727,0.0451373,-12.6787,0.23699,-66.5686,0.0823838,-23.1409,0.129184,-36.2867,0.141112,-39.6371,0.0327176,-9.1901,0.161688,-45.4169
2890,0.16836,-47.3269,0.0396464,-11.1448,0.241992,-68.0252,0.078136,-21.9644,0.132697,-37.3019,0.141508,-39.7785,0.0336709,-9.46506,0.163989,-46.0982
2891,0.166136,-46.7371,0.0344228,-9.68375,0.24707,-69.5052,0.0738522,-20.7759,0.136158,-38.3037,0.141683,-39.858,0.0346076,-9.73573,0.16607,-46.7183
2892,0.164113,-46.2027,0.0294876,-8.30164,0.252187,-70.9982,0.0695742,-19.5872,0.139564,-39.2916,0.141631,-39.8733,0.0355262,-10.0017,0.167917,-47.2736
2893,0.162288,-45.7233,0.0248623,-7.00475,0.257304,-72.4932,0.0653418,-18.4095,0.142915,-40.265,0.141344,-39.8226,0.0364253,-10.2625,0.169519,-47.7606
2894,0.160659,-45.2982,0.0205688,-5.79943,0.262381,-73.979,0.0611921,-17.2533,0.146208,-41.2238,0.14082,-39.7046,0.0373038,-10.5179,0.170867,-48.1763
2895,0.159223,-44.9269,0.0166287,-4.692,0.267378,-75.4441,0.0571585,-16.128,0.149446,-42.168,0.140056,-39.5185,0.0381609,-10.7676,0.171949,-48.5177
2896,0.157979,-44.6089,0.0130636,-3.68879,0.272255,-76.8772,0.0532709,-15.0422,0.152626,-43.0974,0.139051,-39.2643,0.0389959,-11.0114,0.172758,-48.7822
2897,0.156924,-44.3438,0.00989439,-2.79597,0.276973,-78.2675,0.0495552,-14.0034,0.155748,-44.0116,0.13781,-38.9426,0.0398082,-11.2491,0.173287,-48.9676
2898,0.156056,-44.1309,0.0071416,-2.01957,0.281495,-79.6041,0.0460329,-13.0176,0.158811,-44.9101,0.136338,-38.5549,0.0405976,-11.4806,0.173529,-49.0722
2899,0.155372,-43.97,0.0048247,-1.36538,0.285787,-80.8771,0.0427218,-12.0902,0.161808,-45.7914,0.134642,-38.1034,0.0413639,-11.7059,0.17348,-49.0945
2900,0.154872,-43.8606,0.00296207,-0.838874,0.289814,-82.0769,0.0396352,-11.2249,0.164735,-46.6539,0.132735,-37.5912,0.042107,-11.9249,0.173139,-49.0339
2901,0.154554,-43.8024,0.00157082,-0.445189,0.293548,-83.195,0.036783,-10.4247,0.167583,-47.495,0.13063,-37.022,0.0428264,-12.1375,0.172506,-48.8901
2902,0.154415,-43.7949,0.000666513,-0.189035,0.296961,-84.2234,0.0341711,-9.69154,0.17034,-48.3114,0.128343,-36.4003,0.0435215,-12.3435,0.171583,-48.6639
2903,0.154455,-43.8379,0.000263019,-0.0746509,0.300029,-85.1552,0.0318023,-9.02625,0.172991,-49.099,0.125893,-35.7313,0.0441914,-12.5425,0.170375,-48.3565
2904,0.154672,-43.9313,0.000372334,-0.105753,0.302731,-85.9843,0.0296766,-8.42899,0.175521,-49.8529,0.1233,-35.0207,0.0448343,-12.7342,0.168892,-47.9701
2905,0.155066,-44.0748,0.00100442,-0.285488,0.305052,-86.7056,0.0277912,-7.89915,0.177909,-50.5674,0.120587,-34.2746,0.0454478,-12.9177,0.167144,-47.5078
