t,T+R,N_0,N_1,N_2
279,0.349003,0.0277361,0.10466,0.10466
280,0.368551,0.0285418,0.114329,0.114329
281,0.388883,0.0291916,0.124466,0.124466
282,0.409932,0.0296691,0.135041,0.135041
283,0.431618,0.0299602,0.146023,0.146023
284,0.453853,0.0300534,0.157371,0.157371
285,0.476537,0.0299403,0.169041,0.169041
286,0.499561,0.029616,0.180983,0.180983
287,0.52281,0.0290796,0.193142,0.193142
288,0.546164,0.0283343,0.205459,0.205459
289,0.569499,0.0273876,0.217872,0.217872
290,0.592692,0.0262512,0.230315,0.230315
291,0.61562,0.024941,0.242723,0.242723
292,0.638165,0.0234771,0.255027,0.255027
293,0.660213,0.021883,0.267161,0.267161
294,0.681658,0.0201855,0.279057,0.279057
295,0.702402,0.0184141,0.290653,0.290653
296,0.722356,0.0166,0.301888,0.301888
297,0.741444,0.0147759,0.312706,0.312706
298,0.7596,0.0129747,0.323054,0.323054
299,0.776769,0.0112289,0.332888,0.332888
300,0.792909,0.00956984,0.342168,0.342168
301,0.80799,0.00802676,0.350863,0.350863
302,0.821993,0.00662615,0.358948,0.358948
303,0.834911,0.00539108,0.366405,0.366405
304,0.846747,0.00434066,0.373227,0.373227
305,0.857514,0.00348965,0.379411,0.379411
306,0.867236,0.00284817,0.384963,0.384963
307,0.875943,0.0024216,0.389898,0.389898
308,0.883676,0.00221064,0.394234,0.394234
309,0.890482,0.0022115,0.397999,0.397999
310,0.896414,0.00241624,0.401223,0.401223
311,0.901531,0.00281326,0.403944,0.403944
312,0.905897,0.00338786,0.406201,0.406201
313,0.909578,0.00412287,0.408038,0.408038
314,0.912645,0.0049994,0.4095,0.4095
315,0.915171,0.00599752,0.410632,0.410632
316,0.917228,0.00709701,0.411482,0.411482
317,0.91889,0.00827797,0.412097,0.412097
318,0.920228,0.00952146,0.412521,0.412521
319,0.921313,0.01081,0.412798,0.412798
320,0.922211,0.012128,0.412969,0.412969
321,0.922986,0.0134619,0.41307,0.41307
322,0.923698,0.0148006,0.413137,0.413137
323,0.9244,0.0161352,0.413201,0.413201
324,0.925139,0.0174591,0.413287,0.413287
325,0.925958,0.0187676,0.413419,0.413419
326,0.926892,0.0200579,0.413616,0.413616
327,0.927968,0.0213289,0.413891,0.413891
328,0.929209,0.0225801,0.414256,0.414256
329,0.930628,0.0238121,0.414718,0.414718
330,0.932235,0.0250256,0.415281,0.415281
331,0.934031,0.0262213,0.415945,0.415945
332,0.936012,0.0273997,0.416709,0.416709
333,0.93817,0.0285606,0.417569,0.417569
334,0.940492,0.0297031,0.418519,0.418519
335,0.942961,0.0308257,0.419551,0.419551
336,0.945559,0.0319256,0.420658,0.420658
337,0.948264,0.0329998,0.42183,0.42183
338,0.951055,0.0340444,0.423058,0.423058
339,0.953909,0.0350549,0.424333,0.424333
340,0.956805,0.0360269,0.425647,0.425647
341,0.959721,0.0369558,0.42699,0.42699
342,0.962639,0.0378373,0.428356,0.428356
343,0.965541,0.0386674,0.429736,0.429736
344,0.968413,0.0394432,0.431126,0.431126
345,0.971241,0.040162,0.43252,0.43252
346,0.974017,0.0408227,0.433913,0.433913
347,0.976733,0.0414247,0.435301,0.435301
348,0.979383,0.0419687,0.436681,0.436681
349,0.981963,0.0424563,0.438051,0.438051
350,0.984471,0.0428901,0.439408,0.439408
351,0.986907,0.0432732,0.44075,0.44075
352,0.989269,0.0436097,0.442074,0.442074
353,0.991557,0.0439039,0.443379,0.443379
354,0.993772,0.0441606,0.444661,0.444661
355,0.995913,0.0443845,0.445918,0.445918
356,0.997978,0.0445802,0.447147,0.447147
357,0.999966,0.0447523,0.448345,0.448345
358,1.00187,0.0449048,0.449508,0.449508
359,1.0037,0.0450415,0.450633,0.450633
360,1.00544,0.0451654,0.451715,0.451715
361,1.00708,0.0452793,0.452751,0.452751
362,1.00862,0.0453852,0.453738,0.453738
363,1.01007,0.0454845,0.454671,0.454671
364,1.0114,0.0455786,0.455547,0.455547
365,1.01263,0.045668,0.456365,0.456365
366,1.01373,0.0457532,0.45712,0.45712
367,1.01472,0.0458344,0.457813,0.457813
368,1.01558,0.0459117,0.458442,0.458442
369,1.01633,0.045985,0.459006,0.459006
370,1.01695,0.0460544,0.459506,0.459506
371,1.01746,0.0461201,0.459943,0.459943
372,1.01784,0.0461821,0.460319,0.460319
373,1.01812,0.046241,0.460635,0.460635
374,1.01829,0.0462972,0.460893,0.460893
375,1.01836,0.0463513,0.461098,0.461098
376,1.01834,0.0464041,0.46125,0.46125
377,1.01823,0.0464564,0.461355,0.461355
378,1.01805,0.046509,0.461415,0.461415
379,1.01779,0.0465627,0.461432,0.461432
380,1.01746,0.0466182,0.461411,0.461411
381,1.01708,0.0466762,0.461354,0.461354
382,1.01664,0.0467371,0.461264,0.461264
383,1.01616,0.0468012,0.461145,0.461145
384,1.01564,0.0468685,0.460997,0.460997
385,1.01508,0.0469391,0.460825,0.460825
386,1.01448,0.0470125,0.46063,0.46063
387,1.01386,0.0470884,0.460415,0.460415
388,1.01322,0.0471661,0.460182,0.460182
389,1.01255,0.047245,0.459933,0.459933
390,1.01186,0.0473242,0.45967,0.45967
391,1.01116,0.0474029,0.459396,0.459396
392,1.01045,0.0474804,0.459113,0.459113
393,1.00974,0.047556,0.458822,0.458822
394,1.00901,0.047629,0.458526,0.458526
395,1.00829,0.0476987,0.458227,0.458227
396,1.00757,0.0477649,0.457927,0.457927
397,1.00685,0.0478271,0.457628,0.457628
398,1.00615,0.0478851,0.457331,0.457331
399,1.00545,0.0479387,0.457039,0.457039
400,1.00477,0.047988,0.456753,0.456753
401,1.00411,0.048033,0.456475,0.456475
402,1.00346,0.0480736,0.456204,0.456204
403,1.00284,0.0481099,0.455943,0.455943
404,1.00224,0.048142,0.455692,0.455692
405,1.00166,0.04817,0.455452,0.455452
406,1.00111,0.0481938,0.455223,0.455223
407,1.00058,0.0482134,0.455005,0.455005
408,1.00008,0.0482288,0.454799,0.454799
409,0.999597,0.0482399,0.454604,0.454604
410,0.99914,0.0482466,0.45442,0.45442
411,0.998706,0.0482488,0.454248,0.454248
412,0.998295,0.0482465,0.454086,0.454086
413,0.997905,0.0482397,0.453936,0.453936
414,0.997536,0.0482283,0.453795,0.453795
415,0.997187,0.0482123,0.453665,0.453665
416,0.996857,0.0481919,0.453545,0.453545
417,0.996546,0.0481672,0.453434,0.453434
418,0.996253,0.0481385,0.453333,0.453333
419,0.995977,0.048106,0.45324,0.45324
420,0.995718,0.0480699,0.453155,0.453155
421,0.995474,0.0480307,0.453078,0.453078
422,0.995245,0.0479887,0.453008,0.453008
423,0.995031,0.0479442,0.452945,0.452945
424,0.99483,0.0478976,0.452888,0.452888
425,0.994641,0.0478492,0.452837,0.452837
426,0.994463,0.0477992,0.452791,0.452791
427,0.994296,0.0477481,0.452749,0.452749
428,0.994138,0.0476959,0.452711,0.452711
429,0.993988,0.047643,0.452677,0.452677
430,0.993846,0.0475894,0.452645,0.452645
431,0.993709,0.0475355,0.452615,0.452615
432,0.993578,0.0474813,0.452587,0.452587
433,0.993451,0.047427,0.452561,0.452561
434,0.993328,0.0473727,0.452535,0.452535
435,0.993208,0.0473187,0.45251,0.45251
436,0.99309,0.0472649,0.452485,0.452485
437,0.992975,0.0472117,0.45246,0.45246
438,0.992861,0.0471591,0.452434,0.452434
439,0.992749,0.0471073,0.452409,0.452409
440,0.992637,0.0470566,0.452382,0.452382
441,0.992527,0.047007,0.452355,0.452355
442,0.992418,0.0469587,0.452327,0.452327
443,0.992309,0.0469118,0.452298,0.452298
444,0.992201,0.0468665,0.452268,0.452268
445,0.992093,0.0468228,0.452237,0.452237
446,0.991986,0.0467808,0.452205,0.452205
447,0.991879,0.0467406,0.452171,0.452171
448,0.991772,0.0467022,0.452136,0.452136
449,0.991666,0.0466655,0.452101,0.452101
450,0.99156,0.0466305,0.452064,0.452064
451,0.991454,0.0465973,0.452025,0.452025
452,0.991348,0.0465658,0.451986,0.451986
453,0.991243,0.0465359,0.451946,0.451946
454,0.991138,0.0465075,0.451905,0.451905
455,0.991035,0.0464808,0.451864,0.451864
456,0.990932,0.0464555,0.451822,0.451822
457,0.99083,0.0464317,0.451779,0.451779
458,0.99073,0.0464093,0.451737,0.451737
459,0.990631,0.0463883,0.451694,0.451694
460,0.990534,0.0463687,0.451651,0.451651
461,0.99044,0.0463504,0.451609,0.451609
462,0.990347,0.0463333,0.451567,0.451567
463,0.990257,0.0463175,0.451525,0.451525
464,0.99017,0.0463029,0.451484,0.451484
465,0.990086,0.0462894,0.451444,0.451444
466,0.990004,0.0462769,0.451404,0.451404
467,0.989926,0.0462654,0.451366,0.451366
468,0.989851,0.0462548,0.451329,0.451329
469,0.989778,0.0462449,0.451292,0.451292
470,0.989709,0.0462359,0.451257,0.451257
471,0.989644,0.0462274,0.451223,0.451223
472,0.989581,0.0462196,0.451191,0.451191
473,0.989522,0.0462123,0.45116,0.45116
474,0.989467,0.0462054,0.45113,0.45113
475,0.989415,0.046199,0.451102,0.451102
476,0.989366,0.0461929,0.451076,0.451076
477,0.989321,0.0461872,0.451051,0.451051
478,0.989279,0.0461817,0.451028,0.451028
479,0.989241,0.0461766,0.451006,0.451006
480,0.989207,0.0461717,0.450987,0.450987
481,0.989175,0.046167,0.450968,0.450968
482,0.989148,0.0461625,0.450952,0.450952
483,0.989123,0.0461582,0.450936,0.450936
484,0.989101,0.0461541,0.450923,0.450923
485,0.989082,0.0461501,0.450911,0.450911
486,0.989066,0.0461462,0.4509,0.4509
487,0.989053,0.0461423,0.450891,0.450891
488,0.989043,0.0461385,0.450883,0.450883
489,0.989034,0.0461348,0.450876,0.450876
490,0.989029,0.0461311,0.450871,0.450871
491,0.989025,0.0461274,0.450867,0.450867
492,0.989023,0.0461237,0.450863,0.450863
493,0.989023,0.0461201,0.450861,0.450861
494,0.989025,0.0461164,0.45086,0.45086
495,0.989029,0.0461128,0.45086,0.45086
496,0.989034,0.0461092,0.45086,0.45086
497,0.98904,0.0461057,0.450862,0.450862
498,0.989048,0.0461022,0.450864,0.450864
499,0.989057,0.0460987,0.450866,0.450866
500,0.989067,0.0460954,0.45087,0.45087
501,0.989077,0.0460921,0.450873,0.450873
502,0.989089,0.0460889,0.450878,0.450878
503,0.989101,0.0460857,0.450882,0.450882
504,0.989114,0.0460827,0.450887,0.450887
505,0.989127,0.0460798,0.450892,0.450892
506,0.98914,0.0460769,0.450897,0.450897
507,0.989153,0.0460742,0.450903,0.450903
508,0.989167,0.0460715,0.450908,0.450908
509,0.98918,0.046069,0.450914,0.450914
510,0.989194,0.0460666,0.450919,0.450919
511,0.989208,0.0460643,0.450925,0.450925
512,0.989221,0.0460621,0.45093,0.45093
513,0.989234,0.04606,0.450936,0.450936
514,0.989247,0.0460581,0.450941,0.450941
515,0.98926,0.0460564,0.450946,0.450946
516,0.989272,0.0460548,0.450951,0.450951
517,0.989285,0.0460534,0.450956,0.450956
518,0.989296,0.0460521,0.450961,0.450961
519,0.989308,0.0460509,0.450965,0.450965
520,0.989319,0.04605,0.45097,0.45097
521,0.989329,0.0460491,0.450974,0.450974
522,0.98934,0.0460485,0.450978,0.450978
523,0.989349,0.0460479,0.450981,0.450981
524,0.989359,0.0460475,0.450985,0.450985
525,0.989367,0.0460472,0.450988,0.450988
526,0.989376,0.0460471,0.450991,0.450991
527,0.989384,0.0460471,0.450994,0.450994
528,0.989392,0.0460471,0.450997,0.450997
529,0.989399,0.0460473,0.450999,0.450999
530,0.989406,0.0460476,0.451001,0.451001
531,0.989413,0.0460481,0.451003,0.451003
532,0.989419,0.0460486,0.451005,0.451005
533,0.989425,0.0460492,0.451007,0.451007
534,0.989431,0.0460499,0.451009,0.451009
535,0.989436,0.0460507,0.45101,0.45101
536,0.989441,0.0460515,0.451012,0.451012
