E,T,R0,R,N_R0,E/V0
3515.77,0.146933,0.382636,0.382636,0.722543,35.1577
3515.94,0.193705,0.00431008,0.00431008,0.0217665,35.1594
3516.11,0.0648566,0.121979,0.121979,0.652869,35.1611
3516.28,0.0213801,0.133432,0.133432,0.861897,35.1628
3516.45,0.0359139,0.218545,0.218545,0.858862,35.1645
3516.62,0.157721,0.269935,0.269935,0.631197,35.1662
3516.79,0.0749983,0.190156,0.190156,0.717153,35.1679
3516.96,0.0083124,0.481635,0.481635,0.983034,35.1696
3517.13,0.218757,0.439906,0.439906,0.667877,35.1713
3517.3,0.226153,0.395365,0.395365,0.636128,35.173
3517.47,0.0888893,0.232108,0.232108,0.723084,35.1747
3517.64,0.078612,0.102797,0.102797,0.566659,35.1764
3517.81,0.104346,0.222641,0.222641,0.680886,35.1781
3517.98,0.162902,0.0893562,0.0893562,0.354225,35.1798
3518.15,0.129505,0.445635,0.445635,0.774829,35.1815
3518.32,0.106475,0.355011,0.355011,0.769277,35.1832
3518.49,0.0572721,0.274791,0.274791,0.827526,35.1849
3518.66,0.00106618,0.23461,0.23461,0.995476,35.1866
3518.83,0.013353,0.0442533,0.0442533,0.768202,35.1883
3519.01,0.0191578,0.113801,0.113801,0.855912,35.1901
3519.18,0.0132206,0.451695,0.451695,0.971564,35.1918
3519.35,0.0657933,0.0530753,0.0530753,0.446504,35.1935
3519.52,0.0779593,0.0766509,0.0766509,0.495769,35.1952
3519.69,0.125587,0.047967,0.047967,0.276381,35.1969
3519.86,0.0253013,0.0349444,0.0349444,0.580031,35.1986
3520.03,0.00681041,0.227094,0.227094,0.970884,35.2003
3520.2,0.106857,0.336307,0.336307,0.758878,35.202
3520.37,0.0596238,0.378024,0.378024,0.863763,35.2037
3520.54,0.0664696,0.0548461,0.0548461,0.452094,35.2054
3520.71,0.0507367,0.167884,0.167884,0.767923,35.2071
3520.88,0.0722893,0.0632585,0.0632585,0.466688,35.2088
3521.05,0.135013,0.383419,0.383419,0.739574,35.2105
3521.22,0.090444,0.07369,0.07369,0.448962,35.2122
3521.39,0.0186142,0.139642,0.139642,0.882379,35.2139
3521.56,0.138424,0.382373,0.382373,0.734208,35.2156
3521.73,0.0946552,0.0203567,0.0203567,0.176996,35.2173
3521.9,0.125805,0.205864,0.205864,0.62069,35.219
3522.07,0.030008,0.335286,0.335286,0.917853,35.2207
3522.24,0.0213394,0.175286,0.175286,0.891472,35.2224
3522.41,0.0388641,0.00900794,0.00900794,0.188167,35.2241
3522.58,0.00699081,0.0602808,0.0602808,0.896081,35.2258
3522.75,0.0385724,0.143545,0.143545,0.7882,35.2275
3522.92,0.0783471,0.220187,0.220187,0.737561,35.2292
3523.1,0.0651621,0.112563,0.112563,0.633355,35.231
3523.27,0.0599738,0.0882866,0.0882866,0.595483,35.2327
3523.44,0.112159,0.100223,0.100223,0.4719,35.2344
3523.61,0.0716545,0.262304,0.262304,0.785439,35.2361
3523.78,0.169037,0.156768,0.156768,0.481171,35.2378
3523.95,0.0077785,0.0495884,0.0495884,0.864408,35.2395
3524.12,0.0011994,0.031507,0.031507,0.963328,35.2412
3524.29,0.061646,0.306385,0.306385,0.832498,35.2429
3524.46,0.016613,0.0740333,0.0740333,0.816727,35.2446
3524.63,0.0479813,0.176263,0.176263,0.786031,35.2463
3524.8,0.0328762,0.175196,0.175196,0.841996,35.248
3524.97,0.0957484,0.162659,0.162659,0.629467,35.2497
3525.14,0.0644929,0.161883,0.161883,0.715107,35.2514
3525.31,0.0185475,0.0974443,0.0974443,0.840096,35.2531
3525.48,0.0334698,0.0195519,0.0195519,0.368752,35.2548
3525.65,0.0378155,0.129624,0.129624,0.774155,35.2565
3525.82,0.129949,0.135839,0.135839,0.51108,35.2582
3525.99,0.060157,0.218153,0.218153,0.783849,35.2599
3526.16,0.0395803,0.184313,0.184313,0.823218,35.2616
3526.34,0.122926,0.508681,0.508681,0.805376,35.2634
3526.51,0.0718466,0.452518,0.452518,0.862983,35.2651
3526.68,0.413856,0.0298705,0.0298705,0.0673174,35.2668
3526.85,0.02415,0.574765,0.574765,0.959677,35.2685
3527.02,0.0876621,0.171493,0.171493,0.661738,35.2702
3527.19,0.0878418,0.246372,0.246372,0.737169,35.2719
3527.36,0.100048,0.405387,0.405387,0.802056,35.2736
3527.53,0.108967,0.255092,0.255092,0.700688,35.2753
3527.7,0.158149,0.221522,0.221522,0.583458,35.277
3527.87,0.0526144,0.0662099,0.0662099,0.557208,35.2787
3528.04,0.00942422,0.175823,0.175823,0.949126,35.2804
3528.21,0.220911,0.371711,0.371711,0.627231,35.2821
3528.38,0.0564221,0.224079,0.224079,0.798852,35.2838
3528.55,0.172326,0.136751,0.136751,0.442449,35.2855
3528.72,0.0249473,0.188823,0.188823,0.883298,35.2872
3528.89,0.0706396,0.198525,0.198525,0.73756,35.2889
3529.06,0.0277566,0.257811,0.257811,0.902802,35.2906
3529.24,0.165911,0.0237735,0.0237735,0.125332,35.2924
3529.41,0.266522,0.0657619,0.0657619,0.197909,35.2941
3529.58,0.150475,0.297822,0.297822,0.664342,35.2958
3529.75,0.0415278,0.112229,0.112229,0.729912,35.2975
3529.92,0.228693,0.132319,0.132319,0.366522,35.2992
3530.09,0.134084,0.0959459,0.0959459,0.417101,35.3009
3530.26,0.0165827,0.19433,0.19433,0.921377,35.3026
3530.43,0.0717006,0.303336,0.303336,0.808817,35.3043
3530.6,0.328677,0.083912,0.083912,0.203379,35.306
3530.77,0.0745154,0.151725,0.151725,0.670636,35.3077
3530.94,0.0697051,0.300017,0.300017,0.811466,35.3094
3531.11,0.254229,0.290062,0.290062,0.532917,35.3111
3531.28,0.113399,0.311344,0.311344,0.733017,35.3128
3531.45,0.128392,0.280439,0.280439,0.685954,35.3145
3531.62,0.11503,0.316818,0.316818,0.733633,35.3162
3531.8,0.197688,0.0118422,0.0118422,0.056518,35.318
3531.97,0.362435,0.038534,0.038534,0.0961021,35.3197
3532.14,0.063055,0.169968,0.169968,0.729404,35.3214
3532.31,0.0972907,0.0172694,0.0172694,0.150745,35.3231
3532.48,0.0429375,0.244088,0.244088,0.850405,35.3248
3532.65,0.0581382,0.520675,0.520675,0.899556,35.3265
3532.82,0.103351,0.669823,0.669823,0.866329,35.3282
3532.99,0.0065303,0.228965,0.228965,0.97227,35.3299
3533.16,0.12023,0.230349,0.230349,0.657053,35.3316
3533.33,0.0335752,0.284565,0.284565,0.894464,35.3333
3533.5,0.131566,0.17151,0.17151,0.565898,35.335
3533.67,0.129384,0.296858,0.296858,0.696453,35.3367
3533.84,0.174196,0.400126,0.400126,0.696692,35.3384
3534.01,0.112305,0.134184,0.134184,0.544382,35.3401
3534.19,0.0523879,0.45657,0.45657,0.897068,35.3419
3534.36,0.0109941,0.114566,0.114566,0.912439,35.3436
3534.53,0.0250723,0.234829,0.234829,0.903531,35.3453
3534.7,0.0598089,0.0186632,0.0186632,0.237832,35.347
3534.87,0.0868461,0.229126,0.229126,0.725146,35.3487
3535.04,0.0345313,0.0651866,0.0651866,0.65371,35.3504
3535.21,0.235055,0.345396,0.345396,0.595047,35.3521
3535.38,0.0614535,0.701959,0.701959,0.919502,35.3538
3535.55,0.192073,0.171308,0.171308,0.471429,35.3555
3535.72,0.0796905,0.127009,0.127009,0.614463,35.3572
3535.89,0.00929074,0.0798663,0.0798663,0.895793,35.3589
3536.06,0.0973448,0.132706,0.132706,0.576856,35.3606
3536.23,0.189406,0.320412,0.320412,0.628483,35.3623
3536.41,0.0733951,0.320442,0.320442,0.813641,35.3641
3536.58,0.039122,0.219984,0.219984,0.849012,35.3658
3536.75,0.202523,0.186827,0.186827,0.479842,35.3675
3536.92,0.171067,0.613454,0.613454,0.781947,35.3692
3537.09,0.129753,0.250788,0.250788,0.659031,35.3709
3537.26,0.0121611,0.00958258,0.00958258,0.440707,35.3726
3537.43,0.10134,0.162172,0.162172,0.615425,35.3743
3537.6,0.0518461,0.159561,0.159561,0.754757,35.376
3537.77,0.00337469,0.048665,0.048665,0.935152,35.3777
3537.94,0.0472707,0.0546566,0.0546566,0.536231,35.3794
3538.11,0.00203627,0.36725,0.36725,0.994486,35.3811
3538.28,0.00306611,0.0859081,0.0859081,0.965539,35.3828
3538.45,0.0453411,0.209043,0.209043,0.821761,35.3845
3538.63,0.0594572,0.274821,0.274821,0.822133,35.3863
3538.8,0.299359,0.64888,0.64888,0.6843,35.388
3538.97,0.206871,0.0593941,0.0593941,0.223064,35.3897
3539.14,0.0755554,0.0998206,0.0998206,0.56918,35.3914
3539.31,0.0979546,0.384221,0.384221,0.796849,35.3931
3539.48,0.043905,0.191392,0.191392,0.813406,35.3948
3539.65,0.0285828,0.074855,0.074855,0.723671,35.3965
3539.82,0.096814,0.0145295,0.0145295,0.130492,35.3982
3539.99,0.00955273,0.238342,0.238342,0.961465,35.3999
3540.16,0.00236849,0.0837789,0.0837789,0.972507,35.4016
3540.33,0.00494349,0.136001,0.136001,0.964926,35.4033
3540.51,0.148422,0.111619,0.111619,0.429237,35.4051
3540.68,0.0033536,0.0597791,0.0597791,0.94688,35.4068
3540.85,0.0505294,0.129788,0.129788,0.719775,35.4085
3541.02,0.033003,0.198681,0.198681,0.857552,35.4102
3541.19,0.0215989,0.0743877,0.0743877,0.77498,35.4119
3541.36,0.0113121,0.262501,0.262501,0.958687,35.4136
3541.53,0.161747,0.0932241,0.0932241,0.365626,35.4153
3541.7,0.0655352,0.164103,0.164103,0.714615,35.417
3541.87,0.125284,0.329567,0.329567,0.724561,35.4187
3542.04,0.212619,0.420717,0.420717,0.664287,35.4204
3542.21,0.0066996,0.337837,0.337837,0.980555,35.4221
3542.39,0.0348576,0.833293,0.833293,0.959848,35.4239
3542.56,0.0783242,0.304945,0.304945,0.795642,35.4256
3542.73,0.0416389,0.327307,0.327307,0.887141,35.4273
3542.9,0.0103808,0.00100678,0.00100678,0.0884107,35.429
3543.07,0.156281,0.298726,0.298726,0.656531,35.4307
3543.24,0.166918,0.187784,0.187784,0.529413,35.4324
3543.41,0.0682101,0.00159541,0.00159541,0.022855,35.4341
3543.58,0.00836671,0.00553039,0.00553039,0.397953,35.4358
3543.75,0.060389,0.00238339,0.00238339,0.0379687,35.4375
3543.92,0.0801262,0.0270022,0.0270022,0.252055,35.4392
3544.1,0.0597656,0.161167,0.161167,0.729485,35.441
3544.27,0.0455202,0.121362,0.121362,0.727232,35.4427
3544.44,0.0662504,0.125313,0.125313,0.65416,35.4444
3544.61,0.00107759,0.242332,0.242332,0.995573,35.4461
3544.78,0.074526,0.257122,0.257122,0.775286,35.4478
3544.95,0.101466,0.147338,0.147338,0.592185,35.4495
3545.12,0.237553,0.323008,0.323008,0.576223,35.4512
3545.29,0.0630967,0.132069,0.132069,0.676701,35.4529
3545.46,0.0649082,0.0440468,0.0440468,0.404266,35.4546
3545.63,0.00552496,0.149078,0.149078,0.964264,35.4563
3545.81,0.0589078,0.185494,0.185494,0.758972,35.4581
3545.98,0.00373982,0.182547,0.182547,0.979924,35.4598
3546.15,0.0283667,0.360375,0.360375,0.927029,35.4615
3546.32,0.0691532,0.551525,0.551525,0.888584,35.4632
3546.49,0.0361641,0.216392,0.216392,0.856807,35.4649
3546.66,0.0104064,0.151852,0.151852,0.935865,35.4666
3546.83,0.134506,0.390972,0.390972,0.744032,35.4683
3547,0.189809,0.277006,0.277006,0.593396,35.47
3547.17,0.154176,0.378707,0.378707,0.710675,35.4717
3547.34,0.0485981,0.0729392,0.0729392,0.600139,35.4734
3547.52,0.0133254,0.0867198,0.0867198,0.866806,35.4752
3547.69,0.0760345,0.00733477,0.00733477,0.0879794,35.4769
3547.86,0.00580357,0.112902,0.112902,0.951109,35.4786
3548.03,0.0096807,0.349866,0.349866,0.973075,35.4803
3548.2,0.0290252,0.134617,0.134617,0.82263,35.482
3548.37,0.00153977,0.366855,0.366855,0.99582,35.4837
3548.54,0.101829,0.0823676,0.0823676,0.447173,35.4854
3548.71,0.066267,0.305939,0.305939,0.821961,35.4871
3548.88,0.019295,0.992402,0.992402,0.980928,35.4888
3549.06,0.194163,0.481763,0.481763,0.712745,35.4906
3549.23,0.217873,0.273247,0.273247,0.556375,35.4923
3549.4,0.129731,0.109161,0.109161,0.456946,35.494
3549.57,0.091247,0.0510294,0.0510294,0.358664,35.4957
3549.74,0.00283712,0.0535267,0.0535267,0.949664,35.4974
3549.91,0.00572867,0.0116834,0.0116834,0.670993,35.4991
3550.08,0.0837696,0.0644568,0.0644568,0.434854,35.5008
3550.25,0.0366354,0.698554,0.698554,0.950169,35.5025
3550.42,0.00310276,0.728418,0.728418,0.995758,35.5042
3550.6,0.131434,0.15008,0.15008,0.533119,35.506
3550.77,0.110652,0.09286,0.09286,0.456287,35.5077
3550.94,0.0496274,0.106402,0.106402,0.681935,35.5094
3551.11,0.218248,0.0882869,0.0882869,0.288016,35.5111
3551.28,0.0379118,0.0161895,0.0161895,0.299243,35.5128
3551.45,0.049376,0.130182,0.130182,0.725013,35.5145
3551.62,0.0101366,0.332144,0.332144,0.970385,35.5162
3551.79,0.04937,0.329171,0.329171,0.869578,35.5179
3551.96,0.0929702,0.329744,0.329744,0.780064,35.5196
3552.14,0.0461684,0.484954,0.484954,0.913074,35.5214
3552.31,0.0148864,0.143559,0.143559,0.906047,35.5231
3552.48,0.0104766,0.205609,0.205609,0.951517,35.5248
3552.65,0.0536785,0.208273,0.208273,0.795082,35.5265
3552.82,0.00704224,0.328951,0.328951,0.979041,35.5282
3552.99,0.0296631,0.135583,0.135583,0.820491,35.5299
3553.16,0.0395837,0.205,0.205,0.838159,35.5316
3553.33,0.0282691,0.182858,0.182858,0.866104,35.5333
3553.51,0.022696,0.0519969,0.0519969,0.696142,35.5351
3553.68,0.0609699,0.229512,0.229512,0.790108,35.5368
3553.85,0.00942173,0.110421,0.110421,0.921382,35.5385
3554.02,0.023687,0.219015,0.219015,0.902403,35.5402
3554.19,0.0737227,0.211075,0.211075,0.74114,35.5419
3554.36,0.188805,0.205121,0.205121,0.52071,35.5436
3554.53,0.00929513,0.0580765,0.0580765,0.862032,35.5453
3554.7,0.0964795,0.135761,0.135761,0.584571,35.547
3554.88,0.0125081,0.419597,0.419597,0.971053,35.5488
3555.05,0.0446614,0.332221,0.332221,0.881498,35.5505
3555.22,0.0672702,0.431249,0.431249,0.86506,35.5522
3555.39,0.0328193,0.111178,0.111178,0.772084,35.5539
3555.56,0.203039,0.109875,0.109875,0.351136,35.5556
3555.73,0.0924666,0.221899,0.221899,0.705863,35.5573
3555.9,0.0761823,0.24679,0.24679,0.764121,35.559
3556.07,0.131624,0.792814,0.792814,0.857618,35.5607
3556.25,0.0767278,0.337411,0.337411,0.814729,35.5625
3556.42,0.0373061,0.624877,0.624877,0.943662,35.5642
3556.59,0.015717,0.147816,0.147816,0.903891,35.5659
3556.76,0.0356576,0.131684,0.131684,0.786917,35.5676
3556.93,0.0480087,0.129361,0.129361,0.72933,35.5693
3557.1,0.0273248,0.37133,0.37133,0.931457,35.571
3557.27,0.0208232,0.0448157,0.0448157,0.682762,35.5727
3557.44,0.0544042,0.235837,0.235837,0.812555,35.5744
3557.62,0.0995463,0.162941,0.162941,0.620758,35.5762
3557.79,0.0171596,0.0382698,0.0382698,0.690424,35.5779
3557.96,0.0439175,0.058492,0.058492,0.571158,35.5796
3558.13,0.0724678,0.14838,0.14838,0.671865,35.5813
3558.3,0.132922,0.0668498,0.0668498,0.334631,35.583
3558.47,0.0436966,0.0109987,0.0109987,0.201091,35.5847
3558.64,0.05792,0.285292,0.285292,0.831242,35.5864
3558.81,0.10013,0.0416894,0.0416894,0.293961,35.5881
3558.99,0.0203912,0.33362,0.33362,0.9424,35.5899
3559.16,0.391727,0.439217,0.439217,0.528576,35.5916
3559.33,0.0817063,0.13165,0.13165,0.617043,35.5933
3559.5,0.0126272,0.236862,0.236862,0.949388,35.595
3559.67,0.0127309,0.0484289,0.0484289,0.791842,35.5967
3559.84,0.00732124,0.0710648,0.0710648,0.9066,35.5984
3560.01,0.189759,0.15482,0.15482,0.449303,35.6001
3560.19,0.00806559,0.412845,0.412845,0.980838,35.6019
3560.36,0.0504079,0.118277,0.118277,0.701171,35.6036
3560.53,0.0163059,0.253139,0.253139,0.939483,35.6053
3560.7,0.0788339,0.581109,0.581109,0.880544,35.607
3560.87,0.174049,0.114314,0.114314,0.396425,35.6087
3561.04,0.0134257,0.0965874,0.0965874,0.877963,35.6104
3561.21,0.0251363,0.0322112,0.0322112,0.561684,35.6121
3561.39,0.0934523,0.30222,0.30222,0.763814,35.6139
3561.56,0.0850488,0.133496,0.133496,0.610841,35.6156
3561.73,0.0432445,0.270905,0.270905,0.862344,35.6173
3561.9,0.0553144,0.271026,0.271026,0.830501,35.619
3562.07,0.12381,0.404615,0.404615,0.7657,35.6207
3562.24,0.0246821,0.504233,0.504233,0.953334,35.6224
3562.41,0.0254116,0.136235,0.136235,0.842795,35.6241
3562.59,0.134665,0.0127294,0.0127294,0.0863625,35.6259
3562.76,0.0124915,0.0133213,0.0133213,0.516074,35.6276
3562.93,0.0200071,0.142265,0.142265,0.876707,35.6293
3563.1,0.0200223,0.148274,0.148274,0.88103,35.631
3563.27,0.107598,0.364581,0.364581,0.772126,35.6327
3563.44,0.0817438,0.011366,0.011366,0.122071,35.6344
3563.61,0.029035,0.102782,0.102782,0.779733,35.6361
3563.79,0.323199,0.508262,0.508262,0.611288,35.6379
3563.96,0.235248,0.431106,0.431106,0.646963,35.6396
3564.13,0.0705842,0.391854,0.391854,0.847365,35.6413
3564.3,0.0611473,0.197445,0.197445,0.763538,35.643
3564.47,0.065998,0.516023,0.516023,0.886605,35.6447
3564.64,0.00457776,0.0842951,0.0842951,0.948491,35.6464
3564.81,0.0537161,0.765016,0.765016,0.934391,35.6481
3564.99,0.0463476,0.224425,0.224425,0.828832,35.6499
3565.16,0.00187792,0.129287,0.129287,0.985683,35.6516
3565.33,0.00766043,0.243195,0.243195,0.969463,35.6533
3565.5,0.039668,0.418353,0.418353,0.913393,35.655
3565.67,0.0880545,0.493911,0.493911,0.848695,35.6567
3565.84,0.0690946,0.316854,0.316854,0.820975,35.6584
3566.01,0.0507216,0.482173,0.482173,0.904819,35.6601
3566.19,0.134712,0.243426,0.243426,0.643748,35.6619
3566.36,0.0854639,0.211024,0.211024,0.711745,35.6636
3566.53,0.0340715,0.141637,0.141637,0.806091,35.6653
3566.7,0.0797723,0.054579,0.054579,0.406241,35.667
3566.87,0.0345003,0.360604,0.360604,0.912681,35.6687
3567.04,0.0490619,0.10678,0.10678,0.685182,35.6704
3567.22,0.126442,0.606394,0.606394,0.827462,35.6722
3567.39,0.0412454,0.16497,0.16497,0.799988,35.6739
3567.56,0.216691,0.420763,0.420763,0.660068,35.6756
3567.73,0.0110792,0.365332,0.365332,0.970566,35.6773
3567.9,0.0880167,0.272378,0.272378,0.755777,35.679
3568.07,0.028928,0.123324,0.123324,0.809999,35.6807
3568.24,0.0203117,0.105588,0.105588,0.838667,35.6824
3568.42,0.0558996,0.250402,0.250402,0.817501,35.6842
3568.59,0.0845662,0.163715,0.163715,0.659394,35.6859
3568.76,0.0417073,0.237887,0.237887,0.85083,35.6876
3568.93,0.0119414,0.201438,0.201438,0.944037,35.6893
3569.1,0.140996,0.347566,0.347566,0.711406,35.691
3569.27,0.0583222,0.361812,0.361812,0.861182,35.6927
3569.45,0.0343399,0.16498,0.16498,0.827714,35.6945
3569.62,0.0467003,0.0577536,0.0577536,0.55291,35.6962
3569.79,0.0176466,0.139785,0.139785,0.88791,35.6979
3569.96,0.0239697,0.774019,0.774019,0.969962,35.6996
3570.13,0.109455,0.208585,0.208585,0.655846,35.7013
3570.3,0.04633,0.0362634,0.0362634,0.439059,35.703
3570.48,0.114279,0.470957,0.470957,0.80473,35.7048
3570.65,0.116079,0.797699,0.797699,0.872968,35.7065
3570.82,0.0808517,0.150958,0.150958,0.651215,35.7082
3570.99,0.0100973,0.172087,0.172087,0.944577,35.7099
3571.16,0.00666405,0.670281,0.670281,0.990156,35.7116
3571.33,0.16654,0.231909,0.231909,0.58203,35.7133
3571.51,0.0222929,0.0110621,0.0110621,0.331648,35.7151
3571.68,0.00512175,0.227694,0.227694,0.978001,35.7168
3571.85,0.0570775,0.501699,0.501699,0.897853,35.7185
3572.02,0.00967975,0.130231,0.130231,0.930815,35.7202
3572.19,0.0189682,0.0351919,0.0351919,0.649775,35.7219
3572.36,0.135964,0.110814,0.110814,0.449044,35.7236
3572.54,0.0382783,0.0995382,0.0995382,0.722252,35.7254
3572.71,0.053509,0.142703,0.142703,0.727291,35.7271
3572.88,0.00579887,0.220882,0.220882,0.974418,35.7288
3573.05,0.0296553,0.171307,0.171307,0.852434,35.7305
3573.22,0.00792727,1.1059,1.1059,0.992883,35.7322
3573.39,0.0517812,0.221998,0.221998,0.810865,35.7339
3573.57,0.0224772,0.0579266,0.0579266,0.720446,35.7357
3573.74,0.0099481,0.0613326,0.0613326,0.860438,35.7374
3573.91,0.0216813,0.466716,0.466716,0.955607,35.7391
3574.08,0.0062479,0.059494,0.059494,0.904963,35.7408
3574.25,0.022467,0.088687,0.088687,0.797875,35.7425
3574.42,0.0370722,0.24381,0.24381,0.868015,35.7442
3574.6,0.0608323,0.350778,0.350778,0.852209,35.746
3574.77,0.027675,0.216942,0.216942,0.886864,35.7477
3574.94,0.0692027,0.423244,0.423244,0.859472,35.7494
3575.11,0.0277073,0.267458,0.267458,0.90613,35.7511
3575.28,0.0871112,0.698479,0.698479,0.889114,35.7528
3575.45,0.0217541,0.41965,0.41965,0.950716,35.7545
3575.63,0.0201309,0.137518,0.137518,0.872305,35.7563
3575.8,0.103242,0.568559,0.568559,0.846321,35.758
3575.97,0.0577359,0.52588,0.52588,0.901072,35.7597
3576.14,0.107247,0.0910949,0.0910949,0.459281,35.7614
3576.31,0.0984071,0.0152942,0.0152942,0.134512,35.7631
3576.48,0.0294693,0.275317,0.275317,0.903312,35.7648
3576.66,0.107861,0.743209,0.743209,0.873264,35.7666
3576.83,0.0432279,0.28015,0.28015,0.866324,35.7683
3577,0.0346296,0.316016,0.316016,0.901241,35.77
3577.17,0.0201068,0.337498,0.337498,0.943774,35.7717
3577.34,0.153727,0.315902,0.315902,0.672664,35.7734
3577.52,0.113346,0.312402,0.312402,0.733772,35.7752
3577.69,0.164874,0.108398,0.108398,0.396667,35.7769
3577.86,0.00381189,0.181232,0.181232,0.9794,35.7786
3578.03,0.0998209,0.641778,0.641778,0.865398,35.7803
3578.2,0.107636,0.59576,0.59576,0.846976,35.782
3578.37,0.0127246,0.0600016,0.0600016,0.825034,35.7837
3578.55,0.0175754,0.186593,0.186593,0.913917,35.7855
3578.72,0.0185285,0.354047,0.354047,0.950269,35.7872
3578.89,0.00826796,0.189799,0.189799,0.958257,35.7889
3579.06,0.0534825,0.100663,0.100663,0.65304,35.7906
3579.23,0.035862,0.197023,0.197023,0.84601,35.7923
3579.41,0.0441496,0.463941,0.463941,0.913107,35.7941
3579.58,0.018172,0.137568,0.137568,0.883318,35.7958
3579.75,0.0532966,0.203379,0.203379,0.792359,35.7975
3579.92,0.0638792,0.141133,0.141133,0.688413,35.7992
3580.09,0.111111,0.491065,0.491065,0.815485,35.8009
3580.26,0.0554806,0.132324,0.132324,0.704584,35.8026
3580.44,0.0116623,0.221067,0.221067,0.949889,35.8044
3580.61,0.0751478,0.0595143,0.0595143,0.441953,35.8061
3580.78,0.188958,0.617038,0.617038,0.765559,35.8078
3580.95,0.0480403,0.33014,0.33014,0.87297,35.8095
3581.12,0.109008,0.201271,0.201271,0.648679,35.8112
3581.3,0.0612893,0.449996,0.449996,0.880127,35.813
3581.47,0.317509,0.0399659,0.0399659,0.111801,35.8147
3581.64,0.142074,0.137948,0.137948,0.492632,35.8164
3581.81,0.00463016,0.262832,0.262832,0.982689,35.8181
3581.98,0.0294015,0.290834,0.290834,0.908188,35.8198
3582.16,0.0185498,0.20809,0.20809,0.918153,35.8216
3582.33,0.0820883,0.392611,0.392611,0.827073,35.8233
3582.5,0.0498647,0.260135,0.260135,0.839146,35.825
3582.67,0.214916,0.0739357,0.0739357,0.255964,35.8267
3582.84,0.0791857,0.0668188,0.0668188,0.457649,35.8284
3583.01,0.0830194,0.0402763,0.0402763,0.326664,35.8301
3583.19,0.028434,0.0789052,0.0789052,0.735102,35.8319
3583.36,0.0584,0.228999,0.228999,0.796798,35.8336
3583.53,0.0406639,0.0758022,0.0758022,0.650852,35.8353
3583.7,0.00765834,0.0388665,0.0388665,0.835392,35.837
3583.87,0.00594073,0.145938,0.145938,0.960885,35.8387
3584.05,0.0281427,0.190377,0.190377,0.871212,35.8405
3584.22,0.000452607,0.387713,0.387713,0.998834,35.8422
3584.39,0.0674663,0.65211,0.65211,0.906242,35.8439
3584.56,0.0312758,0.490756,0.490756,0.940088,35.8456
3584.73,0.0164753,0.176554,0.176554,0.914649,35.8473
3584.91,0.0126039,0.428023,0.428023,0.971395,35.8491
3585.08,0.177703,0.40483,0.40483,0.694947,35.8508
3585.25,0.0175526,0.000679128,0.000679128,0.0372498,35.8525
3585.42,0.0596353,0.10687,0.10687,0.641842,35.8542
3585.59,0.0275135,0.0934863,0.0934863,0.772615,35.8559
3585.77,0.0341253,0.0337281,0.0337281,0.497073,35.8577
3585.94,0.355354,0.221368,0.221368,0.383838,35.8594
3586.11,0.0514907,0.930531,0.930531,0.947567,35.8611
3586.28,0.19237,0.279126,0.279126,0.592001,35.8628
3586.45,0.0307273,0.390302,0.390302,0.927019,35.8645
3586.63,0.128622,0.209455,0.209455,0.619549,35.8663
3586.8,0.0163089,0.372361,0.372361,0.958039,35.868
3586.97,0.105704,0.22015,0.22015,0.675609,35.8697
3587.14,0.0137507,0.306504,0.306504,0.957063,35.8714
3587.31,0.243881,0.0835578,0.0835578,0.255186,35.8731
3587.49,0.0262825,0.0985011,0.0985011,0.789375,35.8749
3587.66,0.0170106,0.0512462,0.0512462,0.750785,35.8766
3587.83,0.0186845,0.298095,0.298095,0.941017,35.8783
3588,0.0657897,0.201725,0.201725,0.754071,35.88
3588.17,0.0254903,0.100912,0.100912,0.79834,35.8817
3588.35,0.10666,0.181527,0.181527,0.629894,35.8835
3588.52,0.133672,0.309213,0.309213,0.69818,35.8852
3588.69,0.016082,0.11917,0.11917,0.881096,35.8869
3588.86,0.0196117,0.236762,0.236762,0.923503,35.8886
3589.03,0.00431889,0.10587,0.10587,0.960805,35.8903
3589.21,0.039997,0.102109,0.102109,0.718541,35.8921
3589.38,0.0877122,0.0921105,0.0921105,0.51223,35.8938
3589.55,0.169465,0.184795,0.184795,0.521637,35.8955
3589.72,0.0528109,0.297954,0.297954,0.849441,35.8972
3589.89,0.0246771,0.342764,0.342764,0.932841,35.8989
3590.07,0.0127856,0.240156,0.240156,0.949452,35.9007
3590.24,0.000249091,0.0666766,0.0666766,0.996278,35.9024
3590.41,0.24412,0.138398,0.138398,0.361807,35.9041
3590.58,0.0305811,0.0529988,0.0529988,0.634109,35.9058
3590.76,0.00758524,0.14876,0.14876,0.951484,35.9076
3590.93,0.0180409,0.438143,0.438143,0.960453,35.9093
3591.1,0.0602611,0.10112,0.10112,0.626591,35.911
3591.27,0.0810492,0.070508,0.070508,0.465224,35.9127
3591.44,0.0879547,0.425193,0.425193,0.828598,35.9144
3591.62,0.135439,0.212865,0.212865,0.611147,35.9162
3591.79,0.0346313,0.014061,0.014061,0.288773,35.9179
3591.96,0.0499801,0.012566,0.012566,0.200907,35.9196
3592.13,0.0224503,0.15732,0.15732,0.875116,35.9213
3592.3,0.00265551,0.479981,0.479981,0.994498,35.923
3592.48,0.083102,0.26074,0.26074,0.758313,35.9248
3592.65,0.114193,0.0913133,0.0913133,0.444333,35.9265
3592.82,0.111364,0.0169381,0.0169381,0.132017,35.9282
