x,x_g,x_ex,k,init,g,ex,E,T
-184.127,1.30557e-08,4.73915e-09,-7.40238,1.94888e-28,3.02039e-27,2.97236e-28,39.4808,0
-183.932,1.25066e-08,4.55098e-09,-7.39452,1.91507e-28,5.93516e-27,2.52753e-28,39.3971,0
-183.736,1.1982e-08,4.36362e-09,-7.38667,1.89938e-28,4.03814e-27,2.98906e-28,39.3134,0
-183.541,1.14808e-08,4.1776e-09,-7.37882,1.8827e-28,1.85443e-27,4.0356e-28,39.2299,0
-183.346,1.10015e-08,3.99339e-09,-7.37096,1.86026e-28,3.62747e-27,3.82625e-28,39.1464,0
-183.15,1.05431e-08,3.81147e-09,-7.36311,1.84252e-28,2.41815e-27,3.48864e-28,39.063,0
-182.955,1.01045e-08,3.63227e-09,-7.35525,1.81503e-28,3.68485e-27,3.03464e-28,38.9797,0
-182.759,9.68465e-09,3.4562e-09,-7.3474,1.79179e-28,6.76085e-27,3.2874e-28,38.8965,0
-182.564,9.28257e-09,3.28363e-09,-7.33955,1.76832e-28,2.09976e-27,3.27637e-28,38.8134,0
-182.369,8.89737e-09,3.11489e-09,-7.33169,1.74081e-28,3.14998e-27,3.50829e-28,38.7304,0
-182.173,8.52822e-09,2.9503e-09,-7.32384,1.72045e-28,2.76598e-27,3.47425e-28,38.6474,0
-181.978,8.17432e-09,2.79011e-09,-7.31598,1.69218e-28,1.77398e-27,3.50564e-28,38.5646,0
-181.783,7.83494e-09,2.63455e-09,-7.30813,1.67914e-28,6.26326e-27,2.94e-28,38.4818,0
-181.587,7.50937e-09,2.48384e-09,-7.30028,1.64408e-28,5.28002e-27,3.23926e-28,38.3992,0
-181.392,7.19696e-09,2.33814e-09,-7.29242,1.6243e-28,2.85558e-27,2.72886e-28,38.3166,0
-181.197,6.89711e-09,2.19757e-09,-7.28457,1.59594e-28,3.64165e-27,3.40635e-28,38.2341,0
-181.001,6.60924e-09,2.06226e-09,-7.27671,1.57528e-28,1.0051e-27,3.23607e-28,38.1517,0
-180.806,6.33282e-09,1.93227e-09,-7.26886,1.54455e-28,3.40213e-27,3.09511e-28,38.0694,0
-180.611,6.06733e-09,1.80766e-09,-7.26101,1.5315e-28,6.3376e-27,2.90718e-28,37.9872,0
-180.415,5.81231e-09,1.68847e-09,-7.25315,1.49885e-28,4.21258e-27,3.09409e-28,37.905,0
-180.22,5.5673e-09,1.57468e-09,-7.2453,1.47736e-28,4.06895e-27,3.16475e-28,37.823,0
-180.024,5.3319e-09,1.4663e-09,-7.23744,1.45797e-28,2.96449e-27,2.84461e-28,37.741,0
-179.829,5.10569e-09,1.36327e-09,-7.22959,1.42945e-28,7.7671e-28,2.45935e-28,37.6592,0
-179.634,4.88832e-09,1.26555e-09,-7.22174,1.40913e-28,4.74616e-27,2.65342e-28,37.5774,0
-179.438,4.67943e-09,1.17305e-09,-7.21388,1.37355e-28,5.24284e-27,2.96716e-28,37.4957,0
-179.243,4.47869e-09,1.08568e-09,-7.20603,1.35846e-28,4.09492e-27,3.04142e-28,37.4141,0
-179.048,4.28578e-09,1.00335e-09,-7.19817,1.33299e-28,5.28083e-27,2.49066e-28,37.3326,0
-178.852,4.10041e-09,9.25915e-10,-7.19032,1.30004e-28,2.57105e-27,2.77022e-28,37.2512,0
-178.657,3.9223e-09,8.53262e-10,-7.18247,1.28495e-28,1.11595e-27,1.92941e-28,37.1698,0
-178.462,3.75117e-09,7.85245e-10,-7.17461,1.24794e-28,4.06266e-27,2.67415e-28,37.0886,0
-178.266,3.58677e-09,7.21714e-10,-7.16676,1.23517e-28,3.42846e-27,3.04239e-28,37.0074,0
-178.071,3.42887e-09,6.62514e-10,-7.1589,1.20335e-28,5.36235e-27,3.07379e-28,36.9264,0
-177.875,3.27722e-09,6.07482e-10,-7.15105,1.18712e-28,5.76668e-27,2.47626e-28,36.8454,0
-177.68,3.13161e-09,5.56451e-10,-7.1432,1.15167e-28,1.61711e-27,2.57434e-28,36.7645,0
-177.485,2.99182e-09,5.0925e-10,-7.13534,1.13433e-28,1.95217e-27,1.57222e-28,36.6837,0
-177.289,2.85765e-09,4.65705e-10,-7.12749,1.10952e-28,2.53802e-27,1.99519e-28,36.603,0
-177.094,2.72891e-09,4.25642e-10,-7.11963,1.08778e-28,2.78606e-27,2.72713e-28,36.5223,0
-176.899,2.6054e-09,3.88886e-10,-7.11178,1.06152e-28,6.69285e-27,3.13299e-28,36.4418,0
-176.703,2.48694e-09,3.5526e-10,-7.10393,1.03831e-28,5.63379e-27,2.38512e-28,36.3614,0
-176.508,2.37336e-09,3.24592e-10,-7.09607,1.01179e-28,1.98994e-27,1.89422e-28,36.281,0
-176.313,2.2645e-09,2.96709e-10,-7.08822,9.93529e-29,1.73385e-27,1.65946e-28,36.2007,0
-176.117,2.16018e-09,2.71442e-10,-7.08036,9.73916e-29,1.36243e-27,1.99201e-28,36.1206,0
-175.922,2.06025e-09,2.48623e-10,-7.07251,9.41549e-29,2.88356e-27,2.54677e-28,36.0405,0
-175.726,1.96455e-09,2.28092e-10,-7.06466,9.1736e-29,6.91376e-27,3.19159e-28,35.9605,0
-175.531,1.87294e-09,2.09688e-10,-7.0568,8.99503e-29,5.03738e-27,2.2121e-28,35.8806,0
-175.336,1.78527e-09,1.9326e-10,-7.04895,8.69274e-29,2.46854e-27,1.60335e-28,35.8007,0
-175.14,1.7014e-09,1.78658e-10,-7.04109,8.53294e-29,2.41459e-27,1.34746e-28,35.721,0
-174.945,1.62119e-09,1.65738e-10,-7.03324,8.27548e-29,1.11013e-27,1.83388e-28,35.6414,0
-174.75,1.54452e-09,1.54364e-10,-7.02539,8.04555e-29,3.05819e-27,2.03561e-28,35.5618,0
-174.554,1.47124e-09,1.44403e-10,-7.01753,7.82055e-29,5.64351e-27,2.78344e-28,35.4823,0
-174.359,1.40125e-09,1.35729e-10,-7.00968,7.60292e-29,4.05503e-27,1.99651e-28,35.403,0
-174.164,1.3344e-09,1.28222e-10,-7.00182,7.3781e-29,4.08315e-27,1.69139e-28,35.3237,0
-173.968,1.2706e-09,1.21769e-10,-6.99397,7.14044e-29,2.61953e-27,1.41629e-28,35.2445,0
-173.773,1.20971e-09,1.16261e-10,-6.98612,6.92487e-29,6.1358e-28,1.43133e-28,35.1654,0
-173.578,1.15163e-09,1.11598e-10,-6.97826,6.71585e-29,3.24091e-27,1.90345e-28,35.0863,0
-173.382,1.09624e-09,1.07683e-10,-6.97041,6.50159e-29,4.35905e-27,3.25981e-28,35.0074,0
-173.187,1.04345e-09,1.04429e-10,-6.96255,6.24495e-29,3.76215e-27,2.62051e-28,34.9286,0
-172.991,9.9314e-10,1.01751e-10,-6.9547,6.0452e-29,5.60256e-27,2.06669e-28,34.8498,0
-172.796,9.45215e-10,9.95728e-11,-6.94685,5.7992e-29,3.17405e-27,1.04187e-28,34.7711,0
-172.601,8.99578e-10,9.78219e-11,-6.93899,5.57551e-29,9.62703e-28,1.51444e-28,34.6925,0
-172.405,8.56132e-10,9.64326e-11,-6.93114,5.40216e-29,2.11424e-27,1.59427e-28,34.6141,0
-172.21,8.14785e-10,9.53442e-11,-6.92328,5.18221e-29,2.74383e-27,2.97612e-28,34.5357,0
-172.015,7.75447e-10,9.45014e-11,-6.91543,4.98822e-29,3.8128e-27,3.17732e-28,34.4573,0
-171.819,7.38031e-10,9.38536e-11,-6.90758,4.7332e-29,5.71233e-27,2.39516e-28,34.3791,0
-171.624,7.02454e-10,9.33555e-11,-6.89972,4.56626e-29,3.69113e-27,1.30376e-28,34.301,0
-171.429,6.68632e-10,9.29658e-11,-6.89187,4.32991e-29,1.85821e-27,1.1261e-28,34.2229,0
-171.233,6.36488e-10,9.26482e-11,-6.88401,4.16725e-29,1.82716e-27,1.59078e-28,34.145,0
-171.038,6.05944e-10,9.237e-11,-6.87616,3.94971e-29,1.8662e-27,2.81411e-28,34.0671,0
-170.842,5.76927e-10,9.21029e-11,-6.86831,3.74542e-29,3.49797e-27,3.87936e-28,33.9893,0
-170.647,5.49366e-10,9.18218e-11,-6.86045,3.55712e-29,5.98842e-27,2.59173e-28,33.9116,0
-170.452,5.23191e-10,9.15055e-11,-6.8526,3.36833e-29,4.40371e-27,1.69673e-28,33.834,0
-170.256,4.98338e-10,9.11359e-11,-6.84474,3.18881e-29,2.55437e-27,1.01426e-28,33.7565,0
-170.061,4.74741e-10,9.06976e-11,-6.83689,3.03101e-29,2.13389e-27,1.41208e-28,33.6791,0
-169.866,4.52339e-10,9.01785e-11,-6.82904,2.82769e-29,1.33913e-27,2.48597e-28,33.6018,0
-169.67,4.31074e-10,8.95687e-11,-6.82118,2.67294e-29,2.96125e-27,3.80527e-28,33.5245,0
-169.475,4.10889e-10,8.88607e-11,-6.81333,2.44616e-29,4.99492e-27,3.30999e-28,33.4474,0
-169.28,3.91729e-10,8.80493e-11,-6.80548,2.32259e-29,3.9372e-27,2.88486e-28,33.3703,0
-169.084,3.73543e-10,8.71311e-11,-6.79762,2.15184e-29,3.97402e-27,1.48856e-28,33.2933,0
-168.889,3.5628e-10,8.61046e-11,-6.78977,2.00273e-29,2.6814e-27,1.06439e-28,33.2164,0
-168.694,3.39892e-10,8.49698e-11,-6.78191,1.8442e-29,1.30306e-27,2.28217e-28,33.1396,0
-168.498,3.24334e-10,8.3728e-11,-6.77406,1.69297e-29,2.29369e-27,3.52365e-28,33.0629,0
-168.303,3.09562e-10,8.23819e-11,-6.76621,1.54539e-29,3.53197e-27,3.8441e-28,32.9863,0
-168.107,2.95535e-10,8.09352e-11,-6.75835,1.4278e-29,4.10301e-27,3.40908e-28,32.9098,0
-167.912,2.82213e-10,7.93925e-11,-6.7505,1.29742e-29,5.34157e-27,1.7187e-28,32.8333,0
-167.717,2.69557e-10,7.77594e-11,-6.74264,1.16556e-29,4.21479e-27,9.87682e-29,32.757,0
-167.521,2.57533e-10,7.60418e-11,-6.73479,1.04993e-29,2.13084e-27,1.59749e-28,32.6807,0
-167.326,2.46105e-10,7.42463e-11,-6.72694,9.24529e-30,1.96548e-27,3.14957e-28,32.6045,0
-167.131,2.35241e-10,7.23801e-11,-6.71908,8.22004e-30,2.70407e-27,4.54971e-28,32.5284,0
-166.935,2.24911e-10,7.04505e-11,-6.71123,7.12624e-30,3.42025e-27,3.68094e-28,32.4524,0
-166.74,2.15085e-10,6.8465e-11,-6.70337,6.36957e-30,4.62233e-27,2.81255e-28,32.3765,0
-166.545,2.05735e-10,6.64313e-11,-6.69552,5.32054e-30,4.36709e-27,1.37559e-28,32.3007,0
-166.349,1.96836e-10,6.43573e-11,-6.68767,4.44617e-30,2.99506e-27,1.36901e-28,32.225,0
-166.154,1.88361e-10,6.22506e-11,-6.67981,3.82359e-30,2.23292e-27,2.13915e-28,32.1493,0
-165.958,1.80288e-10,6.01189e-11,-6.67196,2.94767e-30,1.92611e-27,3.82553e-28,32.0738,0
-165.763,1.72595e-10,5.79697e-11,-6.6641,2.3941e-30,2.26034e-27,4.5566e-28,31.9983,0
-165.568,1.65261e-10,5.58102e-11,-6.65625,1.84039e-30,4.18962e-27,3.58905e-28,31.9229,0
-165.372,1.58266e-10,5.36476e-11,-6.6484,1.43602e-30,3.80154e-27,2.62905e-28,31.8476,0
-165.177,1.51591e-10,5.14887e-11,-6.64054,1.02134e-30,3.86127e-27,1.51496e-28,31.7724,0
-164.982,1.45218e-10,4.93398e-11,-6.63269,6.77204e-31,3.36341e-27,1.922e-28,31.6973,0
-164.786,1.39133e-10,4.72072e-11,-6.62483,4.44598e-31,2.22753e-27,2.81828e-28,31.6223,0
-164.591,1.33318e-10,4.50967e-11,-6.61698,2.13312e-31,2.30222e-27,4.51221e-28,31.5474,0
-164.396,1.2776e-10,4.30136e-11,-6.60913,7.805e-32,3.04747e-27,4.57682e-28,31.4725,0
-164.2,1.22445e-10,4.09629e-11,-6.60127,2.28694e-32,3.63725e-27,3.79044e-28,31.3977,0
-164.005,1.1736e-10,3.89492e-11,-6.59342,6.02565e-32,3.58523e-27,2.24891e-28,31.3231,0
-163.81,1.12492e-10,3.69769e-11,-6.58556,1.20392e-31,3.62649e-27,1.64457e-28,31.2485,0
-163.614,1.07832e-10,3.50496e-11,-6.57771,3.02201e-31,3.28947e-27,2.23865e-28,31.174,0
-163.419,1.03367e-10,3.31708e-11,-6.56986,4.93783e-31,2.77713e-27,3.61309e-28,31.0996,0
-163.223,9.90893e-11,3.13436e-11,-6.562,7.73864e-31,2.24409e-27,4.10097e-28,31.0253,0
-163.028,9.49882e-11,2.95704e-11,-6.55415,1.096e-30,3.07336e-27,4.93158e-28,30.9511,0
-162.833,9.10554e-11,2.78537e-11,-6.54629,1.56237e-30,3.53469e-27,3.45987e-28,30.8769,0
-162.637,8.72827e-11,2.61951e-11,-6.53844,2.15355e-30,3.62449e-27,2.33301e-28,30.8029,0
-162.442,8.36626e-11,2.45964e-11,-6.53059,2.63844e-30,4.04932e-27,1.78455e-28,30.7289,0
-162.247,8.01878e-11,2.30586e-11,-6.52273,3.32163e-30,3.35076e-27,2.52276e-28,30.6551,0
-162.051,7.68518e-11,2.15826e-11,-6.51488,3.90305e-30,2.47743e-27,3.23911e-28,30.5813,0
-161.856,7.36481e-11,2.01689e-11,-6.50702,4.93923e-30,2.39233e-27,5.14616e-28,30.5076,0
-161.661,7.05709e-11,1.88178e-11,-6.49917,5.51179e-30,2.81434e-27,4.21177e-28,30.434,0
-161.465,6.76148e-11,1.75293e-11,-6.49132,6.78136e-30,3.12575e-27,3.49659e-28,30.3605,0
-161.27,6.47744e-11,1.6303e-11,-6.48346,7.34461e-30,3.47681e-27,2.26466e-28,30.2871,0
-161.074,6.20449e-11,1.51386e-11,-6.47561,8.30468e-30,3.17173e-27,1.92669e-28,30.2137,0
-160.879,5.94217e-11,1.40351e-11,-6.46775,9.67099e-30,2.60046e-27,2.8428e-28,30.1405,0
-160.684,5.69006e-11,1.29917e-11,-6.4599,1.05649e-29,2.80183e-27,4.19292e-28,30.0673,0
-160.488,5.44773e-11,1.20074e-11,-6.45205,1.19034e-29,2.95104e-27,4.94685e-28,29.9943,0
-160.293,5.21482e-11,1.10807e-11,-6.44419,1.30868e-29,2.70089e-27,4.01913e-28,29.9213,0
-160.098,4.99095e-11,1.02102e-11,-6.43634,1.41628e-29,3.2457e-27,3.2121e-28,29.8484,0
-159.902,4.77578e-11,9.39452e-12,-6.42848,1.54161e-29,3.88788e-27,2.12451e-28,29.7756,0
-159.707,4.56899e-11,8.63185e-12,-6.42063,1.68735e-29,2.61905e-27,1.94339e-28,29.7029,0
-159.512,4.37027e-11,7.92046e-12,-6.41278,1.82475e-29,3.6605e-27,3.20728e-28,29.6303,0
-159.316,4.17931e-11,7.25851e-12,-6.40492,1.95404e-29,3.18731e-27,4.23437e-28,29.5577,0
-159.121,3.99586e-11,6.6441e-12,-6.39707,2.1351e-29,2.38013e-27,5.07725e-28,29.4853,0
-158.926,3.81962e-11,6.07526e-12,-6.38921,2.25314e-29,3.11491e-27,4.31071e-28,29.4129,0
-158.73,3.65036e-11,5.54999e-12,-6.38136,2.42318e-29,3.8245e-27,3.13132e-28,29.3407,0
-158.535,3.48783e-11,5.06628e-12,-6.37351,2.57607e-29,3.0204e-27,2.3499e-28,29.2685,0
-158.339,3.33179e-11,4.6221e-12,-6.36565,2.77256e-29,3.2652e-27,2.27875e-28,29.1964,0
-158.144,3.18203e-11,4.21539e-12,-6.3578,2.93204e-29,3.7896e-27,3.29947e-28,29.1244,0
-157.949,3.03831e-11,3.84414e-12,-6.34994,3.12574e-29,2.60146e-27,3.56272e-28,29.0525,0
-157.753,2.90044e-11,3.50633e-12,-6.34209,3.25642e-29,2.48427e-27,3.89154e-28,28.9807,0
-157.558,2.76822e-11,3.19997e-12,-6.33424,3.45487e-29,3.58268e-27,4.26773e-28,28.9089,0
-157.363,2.64144e-11,2.92311e-12,-6.32638,3.62171e-29,3.18079e-27,2.7976e-28,28.8373,0
-157.167,2.51993e-11,2.67382e-12,-6.31853,3.83762e-29,3.29359e-27,2.52117e-28,28.7657,0
-156.972,2.40351e-11,2.45024e-12,-6.31067,4.00371e-29,3.74033e-27,2.02806e-28,28.6942,0
-156.777,2.29199e-11,2.25055e-12,-6.30282,4.19505e-29,2.96405e-27,2.60094e-28,28.6229,0
-156.581,2.1852e-11,2.07299e-12,-6.29497,4.34597e-29,2.57753e-27,3.19115e-28,28.5516,0
-156.386,2.08299e-11,1.91584e-12,-6.28711,4.56893e-29,3.78035e-27,4.40752e-28,28.4804,0
-156.19,1.98518e-11,1.77747e-12,-6.27926,4.78092e-29,2.11043e-27,3.84696e-28,28.4093,0
-155.995,1.89163e-11,1.65631e-12,-6.2714,4.95909e-29,3.5358e-27,3.0495e-28,28.3382,0
-155.8,1.80218e-11,1.55085e-12,-6.26355,5.14215e-29,4.28161e-27,2.43268e-28,28.2673,0
-155.604,1.71668e-11,1.45965e-12,-6.2557,5.35417e-29,2.23587e-27,2.11591e-28,28.1965,0
-155.409,1.63498e-11,1.38135e-12,-6.24784,5.51147e-29,2.06282e-27,2.32274e-28,28.1257,0
-155.214,1.55696e-11,1.31465e-12,-6.23999,5.83857e-29,3.47355e-27,3.16139e-28,28.055,0
-155.018,1.48246e-11,1.25833e-12,-6.23213,5.99232e-29,2.71301e-27,3.32788e-28,27.9845,0
-154.823,1.41137e-11,1.21125e-12,-6.22428,6.14298e-29,2.73456e-27,3.75495e-28,27.914,0
-154.628,1.34353e-11,1.17232e-12,-6.21643,6.37545e-29,4.34272e-27,3.4381e-28,27.8436,0
-154.432,1.27884e-11,1.14053e-12,-6.20857,6.58871e-29,3.31402e-27,2.73741e-28,27.7733,0
-154.237,1.21717e-11,1.11496e-12,-6.20072,6.83389e-29,2.28081e-27,1.98679e-28,27.703,0
-154.042,1.15839e-11,1.09472e-12,-6.19286,6.97552e-29,3.33571e-27,2.6682e-28,27.6329,0
-153.846,1.1024e-11,1.07901e-12,-6.18501,7.22557e-29,2.35298e-27,2.76114e-28,27.5629,0
-153.651,1.04907e-11,1.06709e-12,-6.17716,7.36189e-29,1.99713e-27,3.22789e-28,27.4929,0
-153.455,9.983e-12,1.05829e-12,-6.1693,7.64644e-29,3.58049e-27,3.35648e-28,27.423,0
-153.26,9.4998e-12,1.05198e-12,-6.16145,7.84068e-29,3.92255e-27,3.22276e-28,27.3533,0
-153.065,9.04006e-12,1.04761e-12,-6.15359,8.09431e-29,2.28759e-27,2.82381e-28,27.2836,0
-152.869,8.60278e-12,1.04467e-12,-6.14574,8.21779e-29,3.82713e-27,2.28118e-28,27.214,0
-152.674,8.18697e-12,1.0427e-12,-6.13789,8.4426e-29,3.39689e-27,2.32211e-28,27.1444,0
-152.479,7.79169e-12,1.04131e-12,-6.13003,8.62743e-29,1.44101e-27,2.76842e-28,27.075,0
-152.283,7.41601e-12,1.04013e-12,-6.12218,8.79995e-29,2.03938e-27,2.68752e-28,27.0057,0
-152.088,7.05906e-12,1.03887e-12,-6.11432,9.05578e-29,3.55194e-27,2.9477e-28,26.9364,0
-151.893,6.71998e-12,1.03724e-12,-6.10647,9.27846e-29,2.29261e-27,2.79895e-28,26.8673,0
-151.697,6.39792e-12,1.03501e-12,-6.09862,9.44361e-29,4.48947e-27,2.80222e-28,26.7982,0
-151.502,6.0921e-12,1.032e-12,-6.09076,9.56817e-29,5.02225e-27,2.01861e-28,26.7292,0
-151.306,5.80174e-12,1.02805e-12,-6.08291,9.8286e-29,2.4795e-27,1.75831e-28,26.6604,0
-151.111,5.5261e-12,1.02302e-12,-6.07505,9.96088e-29,1.7129e-27,1.93505e-28,26.5916,0
-150.916,5.26445e-12,1.01681e-12,-6.0672,1.01794e-28,2.74247e-27,2.27193e-28,26.5228,0
-150.72,5.01612e-12,1.00937e-12,-6.05935,1.03286e-28,1.46569e-27,2.43349e-28,26.4542,0
-150.525,4.78044e-12,1.00062e-12,-6.05149,1.05708e-28,2.06324e-27,2.79896e-28,26.3857,0
-150.33,4.55677e-12,9.90557e-13,-6.04364,1.06534e-28,4.70882e-27,2.13445e-28,26.3172,0
-150.134,4.3445e-12,9.79163e-13,-6.03578,1.08688e-28,3.17852e-27,2.32674e-28,26.2489,0
-149.939,4.14306e-12,9.66448e-13,-6.02793,1.09799e-28,2.64031e-27,2.1365e-28,26.1806,0
-149.744,3.95187e-12,9.5244e-13,-6.02008,1.11764e-28,3.95539e-27,2.23119e-28,26.1124,0
-149.548,3.77041e-12,9.37177e-13,-6.01222,1.13615e-28,2.55334e-27,1.85693e-28,26.0443,0
-149.353,3.59816e-12,9.20709e-13,-6.00437,1.15115e-28,6.92275e-28,2.50817e-28,25.9763,0
-149.158,3.43463e-12,9.03097e-13,-5.99651,1.15791e-28,2.34898e-27,2.54338e-28,25.9084,0
-148.962,3.27936e-12,8.84411e-13,-5.98866,1.18244e-28,2.73829e-27,2.43936e-28,25.8406,0
-148.767,3.13191e-12,8.64726e-13,-5.98081,1.19752e-28,2.04629e-27,2.27548e-28,25.7729,0
-148.571,2.99185e-12,8.44125e-13,-5.97295,1.20853e-28,4.4101e-27,2.07164e-28,25.7052,0
-148.376,2.85877e-12,8.22693e-13,-5.9651,1.21734e-28,5.08306e-27,2.07935e-28,25.6377,0
-148.181,2.73231e-12,8.00521e-13,-5.95725,1.23112e-28,2.54164e-27,1.93792e-28,25.5702,0
-147.985,2.61209e-12,7.77698e-13,-5.94939,1.24232e-28,1.73604e-27,1.83739e-28,25.5028,0
-147.79,2.49777e-12,7.54317e-13,-5.94154,1.25698e-28,2.3556e-27,2.33679e-28,25.4355,0
-147.595,2.38902e-12,7.30471e-13,-5.93368,1.25521e-28,1.09824e-27,2.07385e-28,25.3683,0
-147.399,2.28554e-12,7.06251e-13,-5.92583,1.27281e-28,2.01113e-27,2.05958e-28,25.3012,0
-147.204,2.18704e-12,6.81748e-13,-5.91798,1.27048e-28,4.38649e-27,2.1107e-28,25.2342,0
-147.009,2.09323e-12,6.57049e-13,-5.91012,1.28509e-28,3.40358e-27,1.95186e-28,25.1673,0
-146.813,2.00386e-12,6.32241e-13,-5.90227,1.29425e-28,3.21079e-27,1.72948e-28,25.1004,0
-146.618,1.91868e-12,6.07407e-13,-5.89441,1.30205e-28,4.52163e-27,1.84762e-28,25.0337,0
-146.422,1.83746e-12,5.82625e-13,-5.88656,1.30238e-28,2.94402e-27,2.0003e-28,24.967,0
-146.227,1.75998e-12,5.57971e-13,-5.87871,1.31835e-28,8.55273e-28,1.97671e-28,24.9004,0
-146.032,1.68603e-12,5.33515e-13,-5.87085,1.31327e-28,1.7879e-27,1.89677e-28,24.8339,0
-145.836,1.61543e-12,5.09326e-13,-5.863,1.32617e-28,1.9903e-27,1.80217e-28,24.7675,0
-145.641,1.54798e-12,4.85464e-13,-5.85514,1.33213e-28,1.82989e-27,2.02469e-28,24.7012,0
-145.446,1.48352e-12,4.61989e-13,-5.84729,1.33667e-28,5.59043e-27,2.01527e-28,24.635,0
-145.25,1.42189e-12,4.38952e-13,-5.83944,1.33094e-28,6.38608e-27,1.65617e-28,24.5689,0
-145.055,1.36294e-12,4.16401e-13,-5.83158,1.337e-28,3.63145e-27,2.17978e-28,24.5028,0
-144.86,1.30652e-12,3.94382e-13,-5.82373,1.33367e-28,3.06992e-27,2.05452e-28,24.4369,0
-144.664,1.2525e-12,3.72931e-13,-5.81587,1.33816e-28,2.81774e-27,2.41452e-28,24.371,0
-144.469,1.20076e-12,3.52083e-13,-5.80802,1.33421e-28,6.5969e-28,1.77344e-28,24.3052,0
-144.274,1.15119e-12,3.31868e-13,-5.80017,1.33185e-28,7.99802e-28,1.58978e-28,24.2395,0
-144.078,1.10367e-12,3.1231e-13,-5.79231,1.32294e-28,2.95257e-27,1.628e-28,24.1739,0
-143.883,1.0581e-12,2.93431e-13,-5.78446,1.32867e-28,3.20461e-27,1.71823e-28,24.1084,0
-143.687,1.01439e-12,2.75246e-13,-5.7766,1.32327e-28,3.94736e-27,1.61533e-28,24.043,0
-143.492,9.7245e-13,2.5777e-13,-5.76875,1.32124e-28,6.49184e-27,2.25698e-28,23.9777,0
-143.297,9.3219e-13,2.4101e-13,-5.7609,1.31988e-28,5.3046e-27,1.99299e-28,23.9124,0
-143.101,8.93535e-13,2.24972e-13,-5.75304,1.31975e-28,2.00457e-27,2.02039e-28,23.8473,0
-142.906,8.56412e-13,2.09657e-13,-5.74519,1.30226e-28,1.44389e-27,1.40131e-28,23.7822,0
-142.711,8.20753e-13,1.95066e-13,-5.73733,1.30423e-28,1.56623e-27,1.58864e-28,23.7172,0
-142.515,7.86492e-13,1.81193e-13,-5.72948,1.29727e-28,6.99162e-28,1.50271e-28,23.6523,0
-142.32,7.53569e-13,1.68033e-13,-5.72163,1.29367e-28,2.93673e-27,1.77764e-28,23.5875,0
-142.125,7.21927e-13,1.55575e-13,-5.71377,1.28468e-28,5.12501e-27,1.61071e-28,23.5228,0
-141.929,6.91514e-13,1.43808e-13,-5.70592,1.27733e-28,4.3305e-27,2.11131e-28,23.4582,0
-141.734,6.62278e-13,1.32719e-13,-5.69806,1.26699e-28,3.6926e-27,2.32803e-28,23.3936,0
-141.538,6.34173e-13,1.22292e-13,-5.69021,1.25792e-28,5.25126e-27,2.34277e-28,23.3292,0
-141.343,6.07154e-13,1.1251e-13,-5.68236,1.25349e-28,3.522e-27,1.89228e-28,23.2648,0
-141.148,5.81179e-13,1.03354e-13,-5.6745,1.23766e-28,6.42364e-28,1.52122e-28,23.2006,0
-140.952,5.56208e-13,9.48056e-14,-5.66665,1.22859e-28,7.97347e-28,1.42128e-28,23.1364,0
-140.757,5.32204e-13,8.68429e-14,-5.65879,1.22743e-28,1.4363e-27,1.60514e-28,23.0723,0
-140.562,5.09131e-13,7.94446e-14,-5.65094,1.20984e-28,1.94366e-27,2.01928e-28,23.0083,0
-140.366,4.86956e-13,7.25882e-14,-5.64309,1.20774e-28,5.13413e-27,2.34558e-28,22.9444,0
-140.171,4.65645e-13,6.62509e-14,-5.63523,1.19118e-28,6.78024e-27,2.392e-28,22.8806,0
-139.976,4.45168e-13,6.04093e-14,-5.62738,1.18312e-28,4.24264e-27,2.48212e-28,22.8168,0
-139.78,4.25497e-13,5.50399e-14,-5.61952,1.16722e-28,3.15059e-27,1.80614e-28,22.7532,0
-139.585,4.06602e-13,5.0119e-14,-5.61167,1.15887e-28,3.69358e-27,1.73424e-28,22.6896,0
-139.389,3.88458e-13,4.5623e-14,-5.60382,1.15317e-28,1.61124e-27,1.53041e-28,22.6262,0
-139.194,3.71038e-13,4.15282e-14,-5.59596,1.14037e-28,3.66544e-28,1.5909e-28,22.5628,0
-138.999,3.54318e-13,3.78115e-14,-5.58811,1.13321e-28,1.58511e-27,1.82975e-28,22.4995,0
-138.803,3.38273e-13,3.44498e-14,-5.58025,1.1162e-28,2.56094e-27,2.31456e-28,22.4363,0
-138.608,3.22882e-13,3.14206e-14,-5.5724,1.10169e-28,3.05614e-27,2.31533e-28,22.3732,0
-138.413,3.08121e-13,2.87017e-14,-5.56455,1.09941e-28,6.19469e-27,2.83644e-28,22.3102,0
-138.217,2.93969e-13,2.62717e-14,-5.55669,1.0932e-28,7.22466e-27,2.24654e-28,22.2472,0
-138.022,2.80406e-13,2.41097e-14,-5.54884,1.07572e-28,3.76717e-27,1.96005e-28,22.1844,0
-137.827,2.67411e-13,2.21953e-14,-5.54098,1.06693e-28,2.11723e-27,1.66417e-28,22.1216,0
-137.631,2.54965e-13,2.05092e-14,-5.53313,1.06166e-28,2.48202e-27,2.08578e-28,22.059,0
-137.436,2.43049e-13,1.90325e-14,-5.52528,1.05139e-28,6.68962e-28,1.51322e-28,21.9964,0
-137.241,2.31644e-13,1.77471e-14,-5.51742,1.03828e-28,2.80374e-28,2.45947e-28,21.9339,0
