x,x_g,x_ex,k,init,g,ex,E,T
-12.7961,2.19679e-26,6.27883e-26,-0.514436,1.08831e-28,2.99648e-27,2.01314e-27,0.19068,0
-12.6007,2.10393e-26,6.1243e-26,-0.506582,1.06702e-28,2.43908e-27,1.93994e-27,0.184902,0
-12.4054,2.07293e-26,5.97095e-26,-0.498728,1.0149e-28,2.11586e-27,2.15526e-27,0.179213,0
-12.21,2.3848e-26,5.43967e-26,-0.490874,9.79207e-29,1.30092e-27,2.01334e-27,0.173613,0
-12.0147,2.05528e-26,4.96067e-26,-0.48302,9.53579e-29,1.01474e-27,2.09527e-27,0.168102,0
-11.8193,2.09389e-26,4.8996e-26,-0.475166,9.21729e-29,1.47622e-27,2.03279e-27,0.16268,0
-11.6239,2.0657e-26,4.74872e-26,-0.467312,8.7693e-29,2.16103e-27,2.07337e-27,0.157346,0
-11.4286,2.14412e-26,4.28027e-26,-0.459458,8.52452e-29,3.3724e-27,2.283e-27,0.152102,0
-11.2332,2.03912e-26,3.97237e-26,-0.451604,8.13691e-29,2.88527e-27,2.20956e-27,0.146946,0
-11.0379,1.87e-26,3.94606e-26,-0.44375,7.84836e-29,3.36025e-27,2.19605e-27,0.14188,0
-10.8425,2.10876e-26,3.75026e-26,-0.435896,7.58404e-29,2.49618e-27,2.27844e-27,0.136902,0
-10.6471,1.87363e-26,3.37e-26,-0.428042,7.28045e-29,2.19875e-27,2.18822e-27,0.132013,0
-10.4518,1.92369e-26,3.17907e-26,-0.420188,6.99181e-29,1.25728e-27,2.05741e-27,0.127213,0
-10.2564,1.81728e-26,3.13739e-26,-0.412334,6.66082e-29,1.39562e-27,2.07184e-27,0.122502,0
-10.0611,1.88219e-26,2.96317e-26,-0.40448,6.38961e-29,1.9985e-27,2.12693e-27,0.117879,0
-9.86569,1.76076e-26,2.68734e-26,-0.396626,6.10206e-29,2.21975e-27,2.18161e-27,0.113346,0
-9.67033,1.67824e-26,2.57844e-26,-0.388772,5.84084e-29,2.93844e-27,2.28361e-27,0.108901,0
-9.47497,1.78621e-26,2.54046e-26,-0.380918,5.53177e-29,3.07792e-27,2.05796e-27,0.104546,0
-9.27961,1.5523e-26,2.36774e-26,-0.373064,5.43119e-29,2.5271e-27,2.04658e-27,0.100279,0
-9.08425,1.65617e-26,2.16068e-26,-0.36521,5.08538e-29,2.32428e-27,2.13835e-27,0.0961012,0
-8.88889,1.55682e-26,2.12012e-26,-0.357356,4.86084e-29,1.8551e-27,2.17465e-27,0.0920123,0
-8.69353,1.55297e-26,2.06734e-26,-0.349502,4.66347e-29,1.52759e-27,2.13292e-27,0.0880122,0
-8.49817,1.38438e-26,1.91397e-26,-0.341648,4.42605e-29,1.78887e-27,2.17767e-27,0.0841011,0
-8.30281,1.41625e-26,1.77504e-26,-0.333794,4.20221e-29,1.87368e-27,1.9888e-27,0.0802788,0
-8.10745,1.56274e-26,1.7261e-26,-0.32594,4.01397e-29,2.45494e-27,2.18106e-27,0.0765454,0
-7.91209,1.14905e-26,1.68768e-26,-0.318086,3.84339e-29,2.78493e-27,1.95765e-27,0.0729009,0
-7.71673,1.29689e-26,1.56138e-26,-0.310232,3.61516e-29,2.92354e-27,1.94591e-27,0.0693453,0
-7.52137,1.40065e-26,1.46516e-26,-0.302378,3.45077e-29,2.69037e-27,2.23684e-27,0.0658786,0
-7.32601,1.09119e-26,1.48025e-26,-0.294524,3.24671e-29,2.53278e-27,2.15715e-27,0.0625008,0
-7.13065,1.14402e-26,1.41309e-26,-0.28667,3.15714e-29,2.28841e-27,2.02069e-27,0.0592119,0
-6.93529,1.19068e-26,1.30629e-26,-0.278816,2.98271e-29,1.81777e-27,2.05324e-27,0.0560118,0
-6.73993,1.07718e-26,1.27983e-26,-0.270962,2.87624e-29,1.96587e-27,2.01248e-27,0.0529007,0
-6.54457,9.71086e-27,1.26313e-26,-0.263108,2.7046e-29,2.20019e-27,2.05063e-27,0.0498784,0
-6.34921,1.02093e-26,1.18115e-26,-0.255254,2.58132e-29,2.44956e-27,2.10983e-27,0.046945,0
-6.15385,1.0216e-26,1.13542e-26,-0.2474,2.41662e-29,3.02451e-27,1.94209e-27,0.0441006,0
-5.95849,8.58303e-27,1.1261e-26,-0.239546,2.24394e-29,2.72453e-27,2.28066e-27,0.041345,0
-5.76313,9.12831e-27,1.07032e-26,-0.231692,2.26378e-29,3.03786e-27,2.26583e-27,0.0386783,0
-5.56777,9.13538e-27,1.02445e-26,-0.223838,2.11718e-29,2.66328e-27,2.13639e-27,0.0361005,0
-5.37241,7.60144e-27,1.01348e-26,-0.215984,1.94771e-29,2.48467e-27,2.02372e-27,0.0336115,0
-5.17705,8.39351e-27,9.78206e-27,-0.208131,1.88357e-29,1.78398e-27,2.06428e-27,0.0312115,0
-4.98168,7.9629e-27,9.32305e-27,-0.200277,1.80991e-29,2.01974e-27,2.17465e-27,0.0289004,0
-4.78632,7.1412e-27,9.30459e-27,-0.192423,1.81791e-29,2.33922e-27,2.07932e-27,0.0266781,0
-4.59096,7.85881e-27,8.92669e-27,-0.184569,1.70208e-29,2.22307e-27,1.85506e-27,0.0245448,0
-4.3956,6.59136e-27,8.53043e-27,-0.176715,1.63624e-29,2.31068e-27,1.93576e-27,0.0225003,0
-4.20024,7.00077e-27,8.67498e-27,-0.168861,1.55594e-29,2.25795e-27,2.09589e-27,0.0205447,0
-4.00488,6.52925e-27,8.10734e-27,-0.161007,1.50993e-29,3.05899e-27,2.33502e-27,0.018678,0
-3.80952,6.35724e-27,8.20863e-27,-0.153153,1.47152e-29,2.62407e-27,2.07495e-27,0.0169002,0
-3.61416,6.26321e-27,7.96526e-27,-0.145299,1.43411e-29,2.6171e-27,1.9516e-27,0.0152113,0
-3.4188,5.94552e-27,7.73162e-27,-0.137445,1.37384e-29,2.36584e-27,1.81855e-27,0.0136113,0
-3.22344,5.81476e-27,7.71548e-27,-0.129591,1.35977e-29,1.96351e-27,1.95261e-27,0.0121002,0
-3.02808,5.91299e-27,7.42036e-27,-0.121737,1.32682e-29,2.42447e-27,2.11533e-27,0.0106779,0
-2.83272,5.26633e-27,7.34988e-27,-0.113883,1.30476e-29,2.08467e-27,2.05332e-27,0.00934456,0
-2.63736,5.81964e-27,7.51457e-27,-0.106029,1.27107e-29,2.49116e-27,1.99864e-27,0.0081001,0
-2.442,5.23214e-27,6.70685e-27,-0.0981748,1.30121e-29,2.64623e-27,2.25312e-27,0.00694453,0
-2.24664,4.91446e-27,7.71361e-27,-0.0903208,1.27171e-29,2.63428e-27,2.1988e-27,0.00587785,0
-2.05128,5.67867e-27,6.8467e-27,-0.0824668,1.27598e-29,3.45631e-27,2.0781e-27,0.00490006,0
-1.85592,4.97722e-27,6.5244e-27,-0.0746128,1.2408e-29,2.91149e-27,1.98865e-27,0.00401116,0
-1.66056,4.37295e-27,7.5468e-27,-0.0667588,1.26663e-29,2.83367e-27,2.09962e-27,0.00321115,0
-1.4652,4.85295e-27,7.34995e-27,-0.0589049,1.27063e-29,3.0019e-27,2.10884e-27,0.00250003,0
-1.26984,5.4998e-27,6.21192e-27,-0.0510509,1.24028e-29,2.37946e-27,1.85103e-27,0.0018778,0
-1.07448,5.22877e-27,5.92443e-27,-0.0431969,1.23761e-29,2.34198e-27,2.14009e-27,0.00134446,0
-0.879121,4.80608e-27,6.58084e-27,-0.0353429,1.31451e-29,2.28334e-27,1.98206e-27,0.000900012,0
-0.683761,4.54237e-27,6.90786e-27,-0.0274889,1.30197e-29,2.32388e-27,1.77323e-27,0.000544451,0
-0.4884,4.60936e-27,6.81389e-27,-0.019635,1.30422e-29,2.71049e-27,1.92956e-27,0.000277781,0
-0.29304,4.73635e-27,6.34783e-27,-0.011781,1.32019e-29,2.72206e-27,2.02711e-27,0.000100001,0
-0.0976801,5.30763e-27,5.91369e-27,-0.00392699,1.37307e-29,3.04343e-27,1.99128e-27,1.11113e-05,0
0.0976801,5.69737e-27,5.42593e-27,0.00392699,1.39409e-29,2.82772e-27,2.00639e-27,1.11113e-05,0
0.29304,6.19267e-27,5.11233e-27,0.011781,1.3771e-29,2.80869e-27,1.88694e-27,0.000100001,349.345
0.4884,6.95577e-27,4.98107e-27,0.019635,1.4244e-29,2.87745e-27,2.09253e-27,0.000277781,342.449
0.683761,7.56046e-27,4.85528e-27,0.0274889,1.48753e-29,2.62507e-27,1.86672e-27,0.000544451,310.772
0.879121,7.35004e-27,4.53977e-27,0.0353429,1.48735e-29,2.29848e-27,2.01249e-27,0.000900012,288.616
1.07448,5.55068e-27,4.17323e-27,0.0431969,1.55541e-29,2.44425e-27,2.00503e-27,0.00134446,285.079
1.26984,3.63863e-27,4.03292e-27,0.0510509,1.55766e-29,1.96982e-27,2.12162e-27,0.0018778,253.872
1.4652,4.04424e-27,4.64191e-27,0.0589049,1.6222e-29,2.3625e-27,2.03365e-27,0.00250003,267.601
1.66056,6.07496e-27,5.2069e-27,0.0667588,1.6411e-29,2.48282e-27,1.98715e-27,0.00321115,271.425
1.85592,5.79858e-27,4.97245e-27,0.0746128,1.65828e-29,2.81441e-27,2.12935e-27,0.00401116,288.134
2.05128,3.73835e-27,5.14932e-27,0.0824668,1.70325e-29,2.87454e-27,1.96426e-27,0.00490006,283.545
2.24664,5.51867e-27,6.0516e-27,0.0903208,1.76717e-29,3.11049e-27,2.23243e-27,0.00587785,286.096
2.442,5.46653e-27,5.70211e-27,0.0981748,1.77033e-29,2.67649e-27,2.09757e-27,0.00694453,260.479
2.63736,4.35619e-27,6.45837e-27,0.106029,1.83688e-29,2.96637e-27,2.12361e-27,0.0081001,267.394
2.83272,6.35502e-27,6.65065e-27,0.113883,1.83927e-29,2.22019e-27,1.96161e-27,0.00934456,227.119
3.02808,4.5101e-27,6.73783e-27,0.121737,1.90979e-29,2.06825e-27,2.10812e-27,0.0106779,211.438
3.22344,6.55927e-27,7.31161e-27,0.129591,1.94376e-29,1.9594e-27,1.99088e-27,0.0121002,202.837
3.4188,5.12977e-27,7.34205e-27,0.137445,2.01242e-29,2.05633e-27,2.12718e-27,0.0136113,201.446
3.61416,7.03959e-27,7.92984e-27,0.145299,2.02486e-29,1.93993e-27,2.174e-27,0.0152113,195.208
3.80952,5.59077e-27,8.03636e-27,0.153153,2.09237e-29,2.71385e-27,2.12317e-27,0.0169002,226.662
4.00488,7.38231e-27,8.17368e-27,0.161007,2.16711e-29,2.59353e-27,2.14772e-27,0.018678,214.069
4.20024,6.1285e-27,8.72985e-27,0.168861,2.19357e-29,2.92838e-27,1.9609e-27,0.0205447,227.557
4.3956,7.67202e-27,8.43686e-27,0.176715,2.2301e-29,2.85791e-27,2.13459e-27,0.0225003,221.5
4.59096,7.30928e-27,9.4375e-27,0.184569,2.27714e-29,2.69126e-27,2.14024e-27,0.0245448,210.453
4.78632,7.38422e-27,8.86652e-27,0.192423,2.35429e-29,2.14504e-27,1.92987e-27,0.0266781,180.907
4.98168,8.79781e-27,9.45017e-27,0.200277,2.37571e-29,2.05047e-27,2.431e-27,0.0289004,175.31
5.17705,7.62313e-27,9.80689e-27,0.208131,2.40854e-29,2.23533e-27,2.07873e-27,0.0312115,180.612
5.37241,8.88987e-27,9.52658e-27,0.215984,2.47133e-29,1.75111e-27,1.99138e-27,0.0336115,156.446
5.56777,9.32497e-27,1.03828e-26,0.223838,2.50846e-29,1.79175e-27,2.24153e-27,0.0361005,155.766
5.76313,8.62055e-27,1.03037e-26,0.231692,2.51383e-29,2.03845e-27,2.00649e-27,0.0386783,165.263
5.95849,1.01139e-26,1.02781e-26,0.239546,2.60572e-29,2.00497e-27,1.94457e-27,0.041345,158.167
6.15385,1.01496e-26,1.10664e-26,0.2474,2.67618e-29,2.68135e-27,2.06334e-27,0.0441006,179.294
6.34921,9.53735e-27,1.10041e-26,0.255254,2.73445e-29,2.61819e-27,1.97881e-27,0.046945,173.154
6.54457,1.11732e-26,1.10796e-26,0.263108,2.79683e-29,2.56152e-27,2.07787e-27,0.0498784,167.247
6.73993,1.11877e-26,1.2062e-26,0.270962,2.83016e-29,2.37321e-27,2.07783e-27,0.0529007,158.605
6.93529,1.08013e-26,1.20185e-26,0.278816,2.8466e-29,2.13732e-27,2.15677e-27,0.0560118,149.382
7.13065,1.2036e-26,1.19217e-26,0.28667,2.94057e-29,2.21434e-27,2.1095e-27,0.0592119,147.208
7.32601,1.26841e-26,1.30762e-26,0.294524,2.99506e-29,1.74704e-27,1.99355e-27,0.0625008,128.907
7.52137,1.17399e-26,1.36139e-26,0.302378,3.03264e-29,1.62059e-27,2.04346e-27,0.0658786,122.883
7.71673,1.25958e-26,1.32758e-26,0.310232,3.11225e-29,1.66521e-27,1.83833e-27,0.0693453,120.72
7.91209,1.40795e-26,1.44887e-26,0.318086,3.15626e-29,1.68426e-27,1.95052e-27,0.0729009,119.182
8.10745,1.30877e-26,1.59636e-26,0.32594,3.21528e-29,2.52404e-27,2.00435e-27,0.0765454,142.652
8.30281,1.32065e-26,1.57296e-26,0.333794,3.24142e-29,2.19072e-27,2.13823e-27,0.0802788,130.751
8.49817,1.49662e-26,1.63051e-26,0.341648,3.3217e-29,2.42422e-27,2.01044e-27,0.0841011,134.515
8.69353,1.50665e-26,1.84845e-26,0.349502,3.40267e-29,2.27094e-27,2.05693e-27,0.0880122,127.941
8.88889,1.41006e-26,1.92495e-26,0.357356,3.43589e-29,2.82606e-27,2.07942e-27,0.0920123,144.006
9.08425,1.54068e-26,1.90713e-26,0.36521,3.4871e-29,2.49583e-27,2.00924e-27,0.0961012,133.574
9.27961,1.7023e-26,2.12474e-26,0.373064,3.53305e-29,2.09808e-27,2.01449e-27,0.100279,121.74
9.47497,1.56444e-26,2.34618e-26,0.380918,3.63745e-29,1.66196e-27,1.98185e-27,0.104546,106.247
9.67033,1.53753e-26,2.36444e-26,0.388772,3.66101e-29,1.51767e-27,1.97879e-27,0.108901,100.305
9.86569,1.78332e-26,2.46759e-26,0.396626,3.74317e-29,1.72387e-27,2.13966e-27,0.113346,102.299
10.0611,1.8193e-26,2.7986e-26,0.40448,3.80777e-29,1.64567e-27,2.10217e-27,0.117879,97.1939
10.2564,1.63997e-26,2.95984e-26,0.412334,3.83824e-29,2.15485e-27,1.95807e-27,0.122502,108.747
10.4518,1.77758e-26,2.97512e-26,0.420188,3.89939e-29,2.5927e-27,2.10352e-27,0.127213,119.952
10.6471,2.01352e-26,3.25131e-26,0.428042,3.90838e-29,2.69599e-27,1.8376e-27,0.132013,124.028
10.8425,1.8558e-26,3.62289e-26,0.435896,4.00114e-29,2.5887e-27,1.95006e-27,0.136902,120.168
11.0379,1.7722e-26,3.71458e-26,0.44375,4.08223e-29,2.32357e-27,2.08221e-27,0.14188,112.641
11.2332,2.01719e-26,3.80604e-26,0.451604,4.13344e-29,2.6864e-27,2.04668e-27,0.146946,118.396
11.4286,2.11238e-26,4.28189e-26,0.459458,4.15788e-29,2.01341e-27,2.29359e-27,0.152102,99.8708
11.6239,1.90545e-26,4.5759e-26,0.467312,4.25909e-29,2.11734e-27,2.04539e-27,0.157346,98.3072
11.8193,1.96429e-26,4.6129e-26,0.475166,4.31897e-29,1.29984e-27,2.15884e-27,0.16268,77.0648
12.0147,2.24619e-26,4.95635e-26,0.48302,4.345e-29,1.64508e-27,2.13401e-27,0.168102,84.9966
12.21,2.15001e-26,5.48493e-26,0.490874,4.39072e-29,1.48551e-27,1.90415e-27,0.173613,80.9271
12.4054,1.9518e-26,5.68574e-26,0.498728,4.47589e-29,1.6556e-27,2.00726e-27,0.179213,83.6354
12.6007,2.16269e-26,5.82217e-26,0.506582,4.51606e-29,1.68903e-27,2.0512e-27,0.184902,84.3977
12.7961,2.32239e-26,6.36567e-26,0.514436,4.56727e-29,2.41359e-27,2.07921e-27,0.19068,100.184
12.9915,2.10276e-26,6.87223e-26,0.52229,4.61592e-29,2.01385e-27,2.2146e-27,0.196547,91.3389
13.1868,2.05294e-26,7.00235e-26,0.530144,4.63734e-29,2.94896e-27,1.93417e-27,0.202503,111.225
13.3822,2.31077e-26,7.38993e-26,0.537998,4.75259e-29,2.97687e-27,1.97635e-27,0.208547,108.011
13.5775,2.25812e-26,8.12053e-26,0.545852,4.76915e-29,2.90275e-27,2.2115e-27,0.214681,104.966
13.7729,2.00493e-26,8.48856e-26,0.553706,4.80798e-29,2.33786e-27,2.09461e-27,0.220903,91.3777
13.9683,2.106e-26,8.7293e-26,0.56156,4.84278e-29,2.42434e-27,1.98384e-27,0.227214,92.4216
14.1636,2.3208e-26,9.45122e-26,0.569414,4.8749e-29,2.22742e-27,2.0896e-27,0.233614,87.6876
14.359,2.11127e-26,1.01719e-25,0.577268,4.94072e-29,1.94258e-27,2.00822e-27,0.240103,80.6774
14.5543,1.98513e-26,1.04423e-25,0.585122,4.96391e-29,1.43239e-27,2.243e-27,0.246681,70.8517
14.7497,2.15629e-26,1.09968e-25,0.592976,5.00474e-29,1.8685e-27,2.2477e-27,0.253348,79.82
14.9451,2.13551e-26,1.19635e-25,0.60083,5.06069e-29,1.78835e-27,1.91623e-27,0.260103,78.179
15.1404,1.87939e-26,1.25549e-25,0.608684,5.05682e-29,2.35952e-27,2.07787e-27,0.266948,89.5621
15.3358,1.90374e-26,1.30487e-25,0.616538,5.1296e-29,2.53562e-27,2.18568e-27,0.273881,91.7524
15.5311,2.03462e-26,1.3998e-25,0.624392,5.18077e-29,2.81341e-27,2.19026e-27,0.280904,96.2706
15.7265,1.85109e-26,1.49584e-25,0.632246,5.16462e-29,3.23437e-27,2.14407e-27,0.288015,105.068
15.9219,1.69133e-26,1.55418e-25,0.6401,5.21289e-29,3.42984e-27,2.01785e-27,0.295215,108.191
16.1172,1.80938e-26,1.63848e-25,0.647953,5.23659e-29,2.76324e-27,1.96965e-27,0.302504,95.5398
16.3126,1.79426e-26,1.75607e-25,0.655807,5.21841e-29,2.60584e-27,2.22237e-27,0.309882,93.9502
16.5079,1.56099e-26,1.85152e-25,0.663661,5.32586e-29,2.47443e-27,1.94484e-27,0.317349,90.6703
16.7033,1.56939e-26,1.92952e-25,0.671515,5.3045e-29,2.35242e-27,2.01275e-27,0.324904,88.1809
16.8987,1.65273e-26,2.05343e-25,0.679369,5.28518e-29,1.78763e-27,2.02076e-27,0.332549,76.0059
17.094,1.50098e-26,2.18349e-25,0.687223,5.29579e-29,1.74442e-27,1.88617e-27,0.340282,73.2123
17.2894,1.38216e-26,2.28012e-25,0.695077,5.30965e-29,1.74741e-27,2.10173e-27,0.348104,71.3812
17.4847,1.45843e-26,2.40003e-25,0.702931,5.33078e-29,1.89045e-27,2.16688e-27,0.356016,72.0888
17.6801,1.47171e-26,2.54964e-25,0.710785,5.32827e-29,2.2102e-27,2.15509e-27,0.364016,77.6138
17.8755,1.32982e-26,2.6747e-25,0.718639,5.28347e-29,3.00461e-27,1.85952e-27,0.372105,95.2692
18.0708,1.33777e-26,2.79959e-25,0.726493,5.31488e-29,3.00446e-27,2.06623e-27,0.380283,96.6712
18.2662,1.46903e-26,2.95735e-25,0.734347,5.2616e-29,3.29962e-27,2.12826e-27,0.388549,103.4
18.4615,1.42508e-26,3.12335e-25,0.742201,5.29193e-29,2.91502e-27,1.91374e-27,0.396905,95.2212
18.6569,1.38896e-26,3.26081e-25,0.750055,5.2394e-29,3.52062e-27,2.19609e-27,0.40535,107.694
18.8523,1.56271e-26,3.41524e-25,0.757909,5.23081e-29,3.07376e-27,2.18726e-27,0.413883,99.8604
19.0476,1.66543e-26,3.60783e-25,0.765763,5.2242e-29,2.94474e-27,2.08016e-27,0.422505,98.0548
19.243,1.69037e-26,3.76933e-25,0.773617,5.20187e-29,2.50369e-27,2.23423e-27,0.431217,90.1978
19.4383,1.88634e-26,3.91917e-25,0.781471,5.15044e-29,2.30199e-27,1.97125e-27,0.440017,87.3541
19.6337,2.15761e-26,4.11563e-25,0.789325,5.12653e-29,1.86483e-27,2.17542e-27,0.448906,79.0604
19.8291,2.27429e-26,4.30952e-25,0.797179,5.03639e-29,1.95397e-27,2.27737e-27,0.457884,81.7711
20.0244,2.48042e-26,4.47229e-25,0.805033,5.01575e-29,1.61617e-27,2.17324e-27,0.46695,74.6745
20.2198,2.93971e-26,4.66033e-25,0.812887,4.94998e-29,2.23849e-27,2.14465e-27,0.476106,86.7462
20.4151,3.25105e-26,4.89111e-25,0.820741,4.91352e-29,2.16557e-27,2.0532e-27,0.485351,84.3903
20.6105,3.5416e-26,5.07658e-25,0.828595,4.88031e-29,2.61577e-27,2.13296e-27,0.494684,95.7395
20.8059,4.11125e-26,5.25953e-25,0.836449,4.83139e-29,2.78955e-27,2.07256e-27,0.504106,102.084
21.0012,4.70255e-26,5.4848e-25,0.844303,4.73966e-29,3.39906e-27,1.81945e-27,0.513618,118.103
21.1966,5.14344e-26,5.71432e-25,0.852157,4.69146e-29,3.33783e-27,2.02932e-27,0.523218,118.933
21.3919,5.82603e-26,5.89952e-25,0.860011,4.61394e-29,3.56324e-27,2.21881e-27,0.532907,125.381
21.5873,6.71528e-26,6.10646e-25,0.867865,4.53721e-29,2.75849e-27,2.01982e-27,0.542685,107.865
21.7827,7.48836e-26,6.36821e-25,0.875719,4.45676e-29,3.08949e-27,2.25011e-27,0.552552,115.459
21.978,8.21148e-26,6.58846e-25,0.883573,4.41201e-29,2.80542e-27,2.12486e-27,0.562507,108.74
22.1734,9.43697e-26,6.77852e-25,0.891427,4.30577e-29,2.28103e-27,2.00482e-27,0.572552,98.3629
22.3687,1.05385e-25,7.03747e-25,0.899281,4.22318e-29,1.89958e-27,1.87921e-27,0.582685,93.1664
22.5641,1.16601e-25,7.30191e-25,0.907135,4.13961e-29,1.89135e-27,2.00271e-27,0.592908,96.682
22.7595,1.29961e-25,7.49645e-25,0.914989,4.02616e-29,1.52756e-27,2.15947e-27,0.603219,90.6226
22.9548,1.46662e-25,7.73586e-25,0.922843,3.93613e-29,1.98968e-27,1.91608e-27,0.613619,104.695
23.1502,1.61759e-25,8.03967e-25,0.930697,3.81548e-29,1.80899e-27,2.10043e-27,0.624108,103.608
23.3455,1.7786e-25,8.28321e-25,0.938551,3.71241e-29,2.16321e-27,2.23566e-27,0.634686,116.376
23.5409,1.98812e-25,8.48057e-25,0.946405,3.65916e-29,2.44859e-27,2.00761e-27,0.645353,127.636
23.7363,2.19565e-25,8.79145e-25,0.954259,3.54471e-29,2.6034e-27,2.052e-27,0.656108,138.042
23.9316,2.39733e-25,9.10482e-25,0.962113,3.40877e-29,2.56332e-27,1.95294e-27,0.666953,137.327
24.127,2.64715e-25,9.3022e-25,0.969967,3.33137e-29,3.07004e-27,2.11464e-27,0.677887,149.936
24.3223,2.91791e-25,9.58069e-25,0.977821,3.25712e-29,2.9501e-27,2.03436e-27,0.688909,150.395
24.5177,3.18202e-25,9.93638e-25,0.985675,3.05852e-29,3.13109e-27,2.10603e-27,0.70002,167.433
24.7131,3.47292e-25,1.02001e-24,0.993529,2.96581e-29,2.46033e-27,2.02922e-27,0.71122,151.995
24.9084,3.79663e-25,1.04462e-24,1.00138,2.87805e-29,2.79074e-27,2.05436e-27,0.722509,170.154
25.1038,4.12819e-25,1.08055e-24,1.00924,2.76024e-29,1.98593e-27,1.95926e-27,0.733887,149.505
25.2991,4.48687e-25,1.11538e-24,1.01709,2.67524e-29,2.34503e-27,2.12049e-27,0.745354,168.837
25.4945,4.89185e-25,1.14126e-24,1.02494,2.5257e-29,1.93793e-27,2.19153e-27,0.75691,161.979
25.6899,5.30089e-25,1.17546e-24,1.0328,2.43011e-29,1.80507e-27,2.22963e-27,0.768554,161.693
25.8852,5.70809e-25,1.21502e-24,1.04065,2.30544e-29,1.52079e-27,2.20096e-27,0.780288,154.459
26.0806,6.1823e-25,1.24583e-24,1.04851,2.18424e-29,1.90029e-27,2.27891e-27,0.79211,177.994
26.2759,6.68334e-25,1.27746e-24,1.05636,2.08046e-29,1.82544e-27,2.02781e-27,0.804021,184.931
26.4713,7.16453e-25,1.32283e-24,1.06421,1.98108e-29,1.66352e-27,2.06383e-27,0.816022,188.423
26.6667,7.70265e-25,1.36191e-24,1.07207,1.86125e-29,2.16669e-27,2.14897e-27,0.828111,231.181
26.862,8.31804e-25,1.39385e-24,1.07992,1.74885e-29,2.02014e-27,2.10074e-27,0.840289,240.582
27.0574,8.90571e-25,1.43823e-24,1.08778,1.63689e-29,2.06975e-27,2.06589e-27,0.852555,262.378
27.2527,9.498e-25,1.48952e-24,1.09563,1.53998e-29,2.57207e-27,2.07593e-27,0.864911,309.589
27.4481,1.02066e-24,1.5261e-24,1.10348,1.44395e-29,2.28236e-27,2.18686e-27,0.877356,306.136
27.6435,1.09186e-24,1.56757e-24,1.11134,1.33907e-29,2.38494e-27,2.09415e-27,0.889889,337.556
27.8388,1.15789e-24,1.62554e-24,1.11919,1.24905e-29,2.05618e-27,2.17362e-27,0.902512,335.756
28.0342,1.23585e-24,1.67778e-24,1.12705,1.15411e-29,2.68159e-27,2.20477e-27,0.915223,416.558
28.2295,1.31821e-24,1.72153e-24,1.1349,1.06774e-29,1.69926e-27,2.06944e-27,0.928023,361.013
28.4249,1.39835e-24,1.78114e-24,1.14275,9.81317e-30,2.03201e-27,2.19107e-27,0.940912,439.407
28.6203,1.47999e-24,1.84818e-24,1.15061,8.81794e-30,1.92121e-27,2.12043e-27,0.95389,473.71
28.8156,1.57303e-24,1.90333e-24,1.15846,8.2116e-30,1.8728e-27,2.11122e-27,0.966957,483.801
29.011,1.67044e-24,1.96478e-24,1.16632,7.39873e-30,1.6067e-27,2.09487e-27,0.980113,513.078
29.2063,1.75671e-24,2.045e-24,1.17417,6.96924e-30,1.48471e-27,2.29979e-27,0.993357,549.201
29.4017,1.85442e-24,2.11813e-24,1.18202,6.19183e-30,1.76808e-27,2.23093e-27,1.00669,647.442
29.5971,1.96338e-24,2.188e-24,1.18988,5.65434e-30,1.51317e-27,2.37801e-27,1.02011,643.925
29.7924,2.06631e-24,2.27515e-24,1.19773,5.1531e-30,1.64722e-27,2.19595e-27,1.03362,705.846
29.9878,2.16698e-24,2.37383e-24,1.20559,4.61575e-30,1.83637e-27,2.09857e-27,1.04722,819.832
30.1832,2.27985e-24,2.46276e-24,1.21344,4.23116e-30,1.87379e-27,2.21179e-27,1.06091,909.255
30.3785,2.39815e-24,2.56029e-24,1.22129,4.01842e-30,1.77929e-27,2.15291e-27,1.07469,964.105
30.5739,2.50718e-24,2.67947e-24,1.22915,3.6259e-30,1.56817e-27,2.1318e-27,1.08856,1041.02
30.7692,2.62165e-24,2.79865e-24,1.237,3.51135e-30,2.05258e-27,2.04888e-27,1.10251,1216.5
30.9646,2.74519e-24,2.91465e-24,1.24486,3.29051e-30,1.99837e-27,2.00514e-27,1.11656,1272.87
31.16,2.86803e-24,3.05346e-24,1.25271,3.35812e-30,2.06315e-27,2.16362e-27,1.13069,1246
31.3553,2.98463e-24,3.20506e-24,1.26056,3.28612e-30,2.04434e-27,2.01966e-27,1.14491,1259.29
31.5507,3.10935e-24,3.35596e-24,1.26842,3.46749e-30,2.03079e-27,2.11283e-27,1.15923,1185.59
31.746,3.23641e-24,3.52081e-24,1.27627,3.62206e-30,2.2215e-27,2.13579e-27,1.17363,1190.98
31.9414,3.36133e-24,3.70721e-24,1.28413,3.8604e-30,2.40814e-27,2.1378e-27,1.18812,1161.33
32.1368,3.48268e-24,3.90023e-24,1.29198,4.09459e-30,1.93972e-27,2.20558e-27,1.20269,970.069
32.3321,3.61269e-24,4.10341e-24,1.29983,4.67355e-30,2.24179e-27,2.00915e-27,1.21736,930.351
32.5275,3.73645e-24,4.33396e-24,1.30769,4.94626e-30,2.16357e-27,2.26028e-27,1.23212,876.407
32.7228,3.85513e-24,4.58014e-24,1.31554,5.63826e-30,2.07631e-27,2.26407e-27,1.24696,754.663
