x,x_g,x_ex,k,init,g,ex,E,T
-1.66056,4.63383e-28,3.466e-27,-0.0667588,1.26663e-29,4.90493e-28,9.95025e-28,0.00321115,0
-1.4652,7.69193e-28,3.73856e-27,-0.0589049,1.27063e-29,4.10463e-28,1.03686e-27,0.00250003,0
-1.26984,8.39421e-28,3.86809e-27,-0.0510509,1.24028e-29,2.8632e-28,1.08772e-27,0.0018778,0
-1.07448,6.79768e-28,3.72201e-27,-0.0431969,1.23761e-29,3.16403e-28,1.09253e-27,0.00134446,0
-0.879121,5.16414e-28,3.53849e-27,-0.0353429,1.31451e-29,2.72696e-28,1.01074e-27,0.000900012,0
-0.683761,5.70928e-28,3.35405e-27,-0.0274889,1.30197e-29,4.24223e-28,1.02828e-27,0.000544451,0
-0.4884,6.63227e-28,3.36351e-27,-0.019635,1.30422e-29,3.87238e-28,1.04132e-27,0.000277781,0
-0.29304,8.63418e-28,3.23427e-27,-0.011781,1.32019e-29,4.84258e-28,9.97726e-28,0.000100001,0
-0.0976801,8.37135e-28,2.86735e-27,-0.00392699,1.37307e-29,6.09382e-28,1.05831e-27,1.11113e-05,0
0.0976801,8.66683e-28,2.41281e-27,0.00392699,1.39409e-29,6.40431e-28,1.03247e-27,1.11113e-05,0
0.29304,9.48339e-28,2.09772e-27,0.011781,1.3771e-29,6.67396e-28,9.59274e-28,0.000100001,120.55
0.4884,1.10261e-27,2.12774e-27,0.019635,1.4244e-29,4.47023e-28,1.0121e-27,0.000277781,101.07
0.683761,1.43077e-27,2.2896e-27,0.0274889,1.48753e-29,5.08998e-28,1.04488e-27,0.000544451,100.938
0.879121,1.74487e-27,2.66151e-27,0.0353429,1.48735e-29,3.60498e-28,1.06857e-27,0.000900012,90.9545
1.07448,1.51657e-27,2.49002e-27,0.0431969,1.55541e-29,2.84467e-28,1.04893e-27,0.00134446,82.073
1.26984,8.61338e-28,2.0595e-27,0.0510509,1.55766e-29,3.55238e-28,1.02736e-27,0.0018778,86.4814
1.4652,6.38459e-28,1.97305e-27,0.0589049,1.6222e-29,3.62522e-28,1.04886e-27,0.00250003,83.4712
1.66056,1.30942e-27,2.81845e-27,0.0667588,1.6411e-29,3.19475e-28,1.08653e-27,0.00321115,79.8661
1.85592,1.7245e-27,3.24784e-27,0.0746128,1.65828e-29,6.32191e-28,9.31473e-28,0.00401116,97.8734
2.05128,6.79527e-28,2.95955e-27,0.0824668,1.70325e-29,5.15007e-28,1.05231e-27,0.00490006,88.3844
2.24664,9.63184e-28,3.3792e-27,0.0903208,1.76717e-29,8.48504e-28,1.08443e-27,0.00587785,104.033
2.442,1.48947e-27,3.49476e-27,0.0981748,1.77033e-29,4.69046e-28,1.11125e-27,0.00694453,82.3841
2.63736,6.27538e-28,3.44291e-27,0.106029,1.83688e-29,5.82187e-28,9.70444e-28,0.0081001,85.5288
2.83272,1.54596e-27,3.5929e-27,0.113883,1.83927e-29,3.19558e-28,9.96476e-28,0.00934456,71.1064
3.02808,9.44058e-28,3.45585e-27,0.121737,1.90979e-29,3.93095e-28,1.02586e-27,0.0106779,72.2975
3.22344,1.51067e-27,3.64912e-27,0.129591,1.94376e-29,2.93357e-28,1.0779e-27,0.0121002,65.868
3.4188,1.17848e-27,3.41356e-27,0.137445,2.01242e-29,3.23894e-28,1.02759e-27,0.0136113,65.1072
3.61416,1.62708e-27,3.54205e-27,0.145299,2.02486e-29,2.4877e-28,1.10049e-27,0.0152113,60.9942
3.80952,1.48146e-27,3.36977e-27,0.153153,2.09237e-29,5.55206e-28,1.03546e-27,0.0169002,73.6688
4.00488,2.15767e-27,3.32442e-27,0.161007,2.16711e-29,4.57708e-28,1.1288e-27,0.018678,66.6261
4.20024,1.57659e-27,3.40506e-27,0.168861,2.19357e-29,4.95416e-28,1.00031e-27,0.0205447,67.5385
4.3956,2.73366e-27,3.13425e-27,0.176715,2.2301e-29,3.60753e-28,1.00269e-27,0.0225003,60.3907
4.59096,2.00208e-27,3.36086e-27,0.184569,2.27714e-29,4.40036e-28,9.72456e-28,0.0245448,62.6215
4.78632,2.8685e-27,3.09881e-27,0.192423,2.35429e-29,2.65911e-28,1.05505e-27,0.0266781,53.1702
4.98168,3.13207e-27,3.04582e-27,0.200277,2.37571e-29,2.47883e-28,9.5408e-28,0.0289004,51.9286
5.17705,2.6468e-27,3.11145e-27,0.208131,2.40854e-29,2.0715e-28,1.01174e-27,0.0312115,49.5262
5.37241,3.97432e-27,2.8915e-27,0.215984,2.47133e-29,1.20234e-28,9.7607e-28,0.0336115,44.7476
5.56777,3.61509e-27,2.92528e-27,0.223838,2.50846e-29,1.8014e-28,9.29447e-28,0.0361005,46.4698
5.76313,3.56387e-27,2.97229e-27,0.231692,2.51383e-29,2.94413e-28,1.09669e-27,0.0386783,50.9126
5.95849,4.96222e-27,2.75535e-27,0.239546,2.60572e-29,3.87263e-28,1.06745e-27,0.041345,52.769
6.15385,4.40479e-27,2.77891e-27,0.2474,2.67618e-29,3.84792e-28,9.89781e-28,0.0441006,51.491
6.34921,4.44044e-27,2.86381e-27,0.255254,2.73445e-29,4.97972e-28,9.88146e-28,0.046945,54.7381
6.54457,5.86073e-27,2.70635e-27,0.263108,2.79683e-29,5.68719e-28,1.00014e-27,0.0498784,56.2541
6.73993,5.55246e-27,2.72431e-27,0.270962,2.83016e-29,3.38835e-28,1.03528e-27,0.0529007,47.6797
6.93529,5.42646e-27,2.8236e-27,0.278816,2.8466e-29,3.47131e-28,9.46758e-28,0.0560118,47.9115
7.13065,6.9045e-27,2.75703e-27,0.28667,2.94057e-29,1.03655e-28,1.08348e-27,0.0592119,38.3152
7.32601,7.01028e-27,2.73594e-27,0.294524,2.99506e-29,1.76328e-28,9.59629e-28,0.0625008,40.261
7.52137,6.18846e-27,2.88192e-27,0.302378,3.03264e-29,6.70093e-29,1.00761e-27,0.0658786,36.3769
7.71673,7.6588e-27,2.8904e-27,0.310232,3.11225e-29,2.25647e-28,9.35472e-28,0.0693453,40.5038
7.91209,8.76743e-27,2.93496e-27,0.318086,3.15626e-29,2.18375e-28,9.93867e-28,0.0729009,39.5434
8.10745,7.55827e-27,3.06346e-27,0.32594,3.21528e-29,3.57216e-28,9.5265e-28,0.0765454,42.9696
8.30281,8.15123e-27,3.20559e-27,0.333794,3.24142e-29,4.88594e-28,1.00025e-27,0.0802788,46.5075
8.49817,1.00927e-26,3.22057e-27,0.341648,3.3217e-29,4.97492e-28,9.75856e-28,0.0841011,45.4828
8.69353,9.7158e-27,3.3789e-27,0.349502,3.40267e-29,4.85064e-28,1.01618e-27,0.0880122,43.867
8.88889,8.9874e-27,3.61766e-27,0.357356,3.43589e-29,4.14991e-28,9.43021e-28,0.0920123,41.2331
9.08425,1.07953e-26,3.73423e-27,0.36521,3.4871e-29,1.69501e-28,1.01935e-27,0.0961012,33.3756
9.27961,1.19209e-26,3.88841e-27,0.373064,3.53305e-29,4.11061e-28,1.03792e-27,0.100279,39.5289
9.47497,1.058e-26,4.16925e-27,0.380918,3.63745e-29,1.84259e-28,1.01714e-27,0.104546,31.9115
9.67033,1.10204e-26,4.42197e-27,0.388772,3.66101e-29,2.60082e-28,1.05489e-27,0.108901,33.5263
9.86569,1.3116e-26,4.52674e-27,0.396626,3.74317e-29,1.20015e-28,1.0566e-27,0.113346,28.798
10.0611,1.29735e-26,4.84137e-27,0.40448,3.80777e-29,1.45425e-28,9.37554e-28,0.117879,28.7257
10.2564,1.17934e-26,5.21167e-27,0.412334,3.83824e-29,3.53411e-28,9.74565e-28,0.122502,33.8324
10.4518,1.35341e-26,5.3925e-27,0.420188,3.89939e-29,3.39828e-28,1.02438e-27,0.127213,33.2068
10.6471,1.52126e-26,5.64943e-27,0.428042,3.90838e-29,3.8046e-28,1.00003e-27,0.132013,34.4274
10.8425,1.40084e-26,6.19192e-27,0.435896,4.00114e-29,6.43702e-28,9.93777e-28,0.136902,40.4644
11.0379,1.33258e-26,6.59633e-27,0.44375,4.08223e-29,4.88678e-28,1.04733e-27,0.14188,36.1184
11.2332,1.59888e-26,6.82255e-27,0.451604,4.13344e-29,3.22627e-28,9.85577e-28,0.146946,31.91
11.4286,1.61947e-26,7.45365e-27,0.459458,4.15788e-29,2.56896e-28,9.27688e-28,0.152102,30.0505
11.6239,1.46204e-26,8.20639e-27,0.467312,4.25909e-29,2.09465e-28,9.66375e-28,0.157346,28.0361
11.8193,1.56728e-26,8.65359e-27,0.475166,4.31897e-29,1.56273e-28,9.91642e-28,0.16268,26.2287
12.0147,1.8067e-26,9.22887e-27,0.48302,4.345e-29,1.64775e-28,1.00772e-27,0.168102,26.0783
12.21,1.69129e-26,1.02165e-26,0.490874,4.39072e-29,9.09125e-29,9.18547e-28,0.173613,23.9345
12.4054,1.55981e-26,1.10826e-26,0.498728,4.47589e-29,2.54458e-28,9.69364e-28,0.179213,27.0427
12.6007,1.79314e-26,1.17177e-26,0.506582,4.51606e-29,3.77537e-28,9.73816e-28,0.184902,29.4781
12.7961,1.9438e-26,1.28842e-26,0.514436,4.56727e-29,5.35175e-28,1.04031e-27,0.19068,32.5496
12.9915,1.72103e-26,1.43586e-26,0.52229,4.61592e-29,4.72124e-28,1.02888e-27,0.196547,30.7909
13.1868,1.71207e-26,1.53439e-26,0.530144,4.63734e-29,6.28263e-28,1.05358e-27,0.202503,33.9654
13.3822,1.95313e-26,1.65652e-26,0.537998,4.75259e-29,5.59323e-28,9.98056e-28,0.208547,31.9758
13.5775,1.96667e-26,1.84256e-26,0.545852,4.76915e-29,5.93142e-28,9.40652e-28,0.214681,32.8643
13.7729,1.72832e-26,2.01973e-26,0.553706,4.80798e-29,5.29241e-28,1.00489e-27,0.220903,31.562
13.9683,1.87186e-26,2.15e-26,0.56156,4.84278e-29,3.02261e-28,9.79315e-28,0.227214,26.9421
14.1636,2.06321e-26,2.35463e-26,0.569414,4.8749e-29,3.88569e-28,1.08049e-27,0.233614,28.4894
14.359,1.88319e-26,2.61285e-26,0.577268,4.94072e-29,1.99488e-28,9.87813e-28,0.240103,23.9852
14.5543,1.78152e-26,2.80876e-26,0.585122,4.96391e-29,2.78877e-28,9.13673e-28,0.246681,25.1723
14.7497,1.99765e-26,2.99824e-26,0.592976,5.00474e-29,4.65568e-28,1.04168e-27,0.253348,28.3958
14.9451,2.05435e-26,3.30969e-26,0.60083,5.06069e-29,3.0901e-28,9.99568e-28,0.260103,24.9479
15.1404,1.84184e-26,3.599e-26,0.608684,5.05682e-29,5.70396e-28,1.01748e-27,0.266948,30.4922
15.3358,1.87517e-26,3.84041e-26,0.616538,5.1296e-29,5.57492e-28,9.68212e-28,0.273881,30.1635
15.5311,2.07609e-26,4.12833e-26,0.624392,5.18077e-29,6.48163e-28,9.3739e-28,0.280904,31.9719
15.7265,2.00453e-26,4.51104e-26,0.632246,5.16462e-29,6.7536e-28,9.67172e-28,0.288015,32.6881
15.9219,1.85824e-26,4.83504e-26,0.6401,5.21289e-29,8.23436e-28,1.00613e-27,0.295215,34.9548
16.1172,1.98184e-26,5.12925e-26,0.647953,5.23659e-29,6.0949e-28,9.72248e-28,0.302504,30.4379
16.3126,2.09115e-26,5.50801e-26,0.655807,5.21841e-29,8.59426e-28,1.00099e-27,0.309882,35.0563
16.5079,1.93915e-26,5.93465e-26,0.663661,5.32586e-29,2.68866e-28,1.04932e-27,0.317349,23.732
16.7033,1.8883e-26,6.26229e-26,0.671515,5.3045e-29,3.62431e-28,9.96282e-28,0.324904,26.504
16.8987,2.08997e-26,6.62313e-26,0.679369,5.28518e-29,1.66978e-28,1.01242e-27,0.332549,23.8285
17.094,2.13541e-26,7.10385e-26,0.687223,5.29579e-29,2.42168e-28,9.52582e-28,0.340282,26.1344
17.2894,1.99698e-26,7.55087e-26,0.695077,5.30965e-29,2.41486e-28,9.38946e-28,0.348104,25.4098
17.4847,2.0364e-26,7.89701e-26,0.702931,5.33078e-29,2.43323e-28,9.50033e-28,0.356016,24.6853
17.6801,2.27079e-26,8.36009e-26,0.710785,5.32827e-29,4.52892e-28,9.65965e-28,0.364016,27.9648
17.8755,2.30409e-26,8.86026e-26,0.718639,5.28347e-29,6.28118e-28,9.50322e-28,0.372105,31.3338
18.0708,2.21097e-26,9.28642e-26,0.726493,5.31488e-29,8.25793e-28,1.00939e-27,0.380283,35.2022
18.2662,2.43156e-26,9.68473e-26,0.734347,5.2616e-29,9.53157e-28,1.00476e-27,0.388549,38.3203
18.4615,2.63531e-26,1.01977e-25,0.742201,5.29193e-29,8.3047e-28,8.89946e-28,0.396905,36.0579
18.6569,2.65379e-26,1.0707e-25,0.750055,5.2394e-29,7.6071e-28,9.81118e-28,0.40535,34.7574
18.8523,2.7282e-26,1.10638e-25,0.757909,5.23081e-29,7.76472e-28,9.96473e-28,0.413883,34.7816
19.0476,3.05125e-26,1.15609e-25,0.765763,5.2242e-29,9.7091e-28,9.49881e-28,0.422505,38.2096
19.243,3.32682e-26,1.21127e-25,0.773617,5.20187e-29,4.04502e-28,1.05109e-27,0.431217,27.2013
19.4383,3.37596e-26,1.25346e-25,0.781471,5.15044e-29,3.18357e-28,9.46187e-28,0.440017,25.5242
19.6337,3.63401e-26,1.29022e-25,0.789325,5.12653e-29,2.93233e-28,9.91006e-28,0.448906,24.8733
19.8291,4.13099e-26,1.34702e-25,0.797179,5.03639e-29,2.55996e-28,9.20496e-28,0.457884,24.4004
20.0244,4.42504e-26,1.39502e-25,0.805033,5.01575e-29,2.10127e-28,9.12151e-28,0.46695,23.468
20.2198,4.63594e-26,1.43257e-25,0.812887,4.94998e-29,3.40489e-28,9.85465e-28,0.476106,26.2924
20.4151,5.16925e-26,1.47652e-25,0.820741,4.91352e-29,3.83002e-28,9.6549e-28,0.485351,27.3361
20.6105,5.82478e-26,1.53217e-25,0.828595,4.88031e-29,5.02618e-28,9.921e-28,0.494684,30.0472
20.8059,6.21163e-26,1.5716e-25,0.836449,4.83139e-29,6.5938e-28,9.23966e-28,0.504106,33.6717
21.0012,6.64298e-26,1.60513e-25,0.844303,4.73966e-29,7.31724e-28,9.59326e-28,0.513618,35.9083
21.1966,7.53421e-26,1.65229e-25,0.852157,4.69146e-29,6.34638e-28,9.06705e-28,0.523218,34.2502
21.3919,8.24713e-26,1.69877e-25,0.860011,4.61394e-29,8.46635e-28,9.73268e-28,0.532907,39.4638
21.5873,8.85017e-26,1.73228e-25,0.867865,4.53721e-29,7.0316e-28,1.00665e-27,0.542685,37.1427
21.7827,9.65996e-26,1.76718e-25,0.875719,4.45676e-29,6.06759e-28,8.98747e-28,0.552552,35.9224
21.978,1.08343e-25,1.80928e-25,0.883573,4.41201e-29,7.87466e-28,9.49721e-28,0.562507,40.6597
22.1734,1.16478e-25,1.84453e-25,0.891427,4.30577e-29,4.06137e-28,9.68897e-28,0.572552,32.142
22.3687,1.25604e-25,1.87119e-25,0.899281,4.22318e-29,3.93941e-28,9.39137e-28,0.582685,31.4027
22.5641,1.39637e-25,1.90166e-25,0.907135,4.13961e-29,3.22121e-28,1.01884e-27,0.592908,29.1926
22.7595,1.51811e-25,1.93405e-25,0.914989,4.02616e-29,2.4694e-28,9.55261e-28,0.603219,29.0381
22.9548,1.61995e-25,1.95661e-25,0.922843,3.93613e-29,2.72913e-28,9.61996e-28,0.613619,31.5129
23.1502,1.77734e-25,1.97588e-25,0.930697,3.81548e-29,2.26249e-28,8.72336e-28,0.624108,32.1923
23.3455,1.94588e-25,1.99791e-25,0.938551,3.71241e-29,3.94169e-28,9.50727e-28,0.634686,36.8135
23.5409,2.08694e-25,2.01897e-25,0.946405,3.65916e-29,4.03159e-28,9.22212e-28,0.645353,36.7817
23.7363,2.23e-25,2.02765e-25,0.954259,3.54471e-29,6.23864e-28,1.03178e-27,0.656108,44.2492
23.9316,2.44384e-25,2.03414e-25,0.962113,3.40877e-29,5.41109e-28,9.42746e-28,0.666953,44.795
24.127,2.63497e-25,2.04945e-25,0.969967,3.33137e-29,8.10435e-28,9.88115e-28,0.677887,55.1659
24.3223,2.80297e-25,2.05856e-25,0.977821,3.25712e-29,7.56489e-28,9.37113e-28,0.688909,54.957
24.5177,3.01778e-25,2.05367e-25,0.985675,3.05852e-29,8.2712e-28,9.16561e-28,0.70002,60.7484
24.7131,3.27824e-25,2.05874e-25,0.993529,2.96581e-29,3.31529e-28,1.01176e-27,0.71122,45.8255
24.9084,3.48255e-25,2.06566e-25,1.00138,2.87805e-29,6.77742e-28,9.34486e-28,0.722509,59.0457
25.1038,3.71267e-25,2.06093e-25,1.00924,2.76024e-29,3.78341e-28,9.69916e-28,0.733887,50.5022
25.2991,4.00105e-25,2.05719e-25,1.01709,2.67524e-29,2.63007e-28,9.90369e-28,0.745354,47.9527
25.4945,4.27106e-25,2.06915e-25,1.02494,2.5257e-29,2.38731e-28,8.94193e-28,0.75691,50.2208
25.6899,4.51447e-25,2.07207e-25,1.0328,2.43011e-29,2.43493e-28,9.01178e-28,0.768554,52.688
25.8852,4.80924e-25,2.06849e-25,1.04065,2.30544e-29,1.41721e-28,9.27069e-28,0.780288,50.6577
26.0806,5.13904e-25,2.08058e-25,1.04851,2.18424e-29,2.40403e-28,9.50869e-28,0.79211,57.493
26.2759,5.41983e-25,2.10365e-25,1.05636,2.08046e-29,1.6276e-28,9.16271e-28,0.804021,56.6548
26.4713,5.71866e-25,2.1104e-25,1.06421,1.98108e-29,2.52544e-28,9.7869e-28,0.816022,64.3547
26.6667,6.09559e-25,2.13566e-25,1.07207,1.86125e-29,2.56078e-28,9.11397e-28,0.828111,68.8512
26.862,6.41574e-25,2.18166e-25,1.07992,1.74885e-29,5.63063e-28,9.47352e-28,0.840289,90.3163
27.0574,6.71869e-25,2.22439e-25,1.08778,1.63689e-29,4.98687e-28,9.20828e-28,0.852555,92.0086
27.2527,7.11779e-25,2.26798e-25,1.09563,1.53998e-29,4.18636e-28,9.15672e-28,0.864911,91.6157
27.4481,7.53563e-25,2.34478e-25,1.10348,1.44395e-29,3.72776e-28,9.48594e-28,0.877356,93.3861
27.6435,7.83011e-25,2.44178e-25,1.11134,1.33907e-29,4.69245e-28,8.9032e-28,0.889889,108.022
27.8388,8.17953e-25,2.52885e-25,1.11919,1.24905e-29,4.70695e-28,9.3316e-28,0.902512,117.796
28.0342,8.6686e-25,2.65142e-25,1.12705,1.15411e-29,4.02749e-28,9.40224e-28,0.915223,123.357
28.2295,9.00865e-25,2.81517e-25,1.1349,1.06774e-29,3.80598e-28,9.27685e-28,0.928023,130.971
28.4249,9.32671e-25,2.98204e-25,1.14275,9.81317e-30,3.17138e-28,9.80076e-28,0.940912,135.721
28.6203,9.75352e-25,3.17155e-25,1.15061,8.81794e-30,3.17174e-28,1.03703e-27,0.95389,152.483
28.8156,1.01936e-24,3.41812e-25,1.15846,8.2116e-30,3.13675e-28,9.47688e-28,0.966957,165.304
29.011,1.05404e-24,3.68387e-25,1.16632,7.39873e-30,1.53323e-28,9.21311e-28,0.980113,159.085
29.2063,1.08776e-24,3.97202e-25,1.17417,6.96924e-30,2.44886e-28,9.11261e-28,0.993357,174.717
29.4017,1.13297e-24,4.31416e-25,1.18202,6.19183e-30,2.43435e-28,9.80156e-28,1.00669,192.893
29.5971,1.17089e-24,4.7126e-25,1.18988,5.65434e-30,2.51101e-28,8.88343e-28,1.02011,221.135
29.7924,1.19872e-24,5.13538e-25,1.19773,5.1531e-30,1.95548e-28,9.86507e-28,1.03362,240.539
29.9878,1.23736e-24,5.60307e-25,1.20559,4.61575e-30,2.30469e-28,1.0029e-27,1.04722,275.391
30.1832,1.28056e-24,6.14861e-25,1.21344,4.23116e-30,3.09008e-28,9.41157e-28,1.06091,318.201
30.3785,1.30943e-24,6.7359e-25,1.22129,4.01842e-30,3.11474e-28,9.25476e-28,1.07469,340.096
30.5739,1.33492e-24,7.36425e-25,1.22915,3.6259e-30,3.22613e-28,1.02259e-27,1.08856,385.727
30.7692,1.37363e-24,8.0832e-25,1.237,3.51135e-30,2.9046e-28,1.03378e-27,1.10251,375.684
30.9646,1.40672e-24,8.86711e-25,1.24486,3.29051e-30,3.0936e-28,9.38418e-28,1.11656,383.669
31.16,1.42312e-24,9.70569e-25,1.25271,3.35812e-30,3.41956e-28,9.24603e-28,1.13069,387.526
31.3553,1.45066e-24,1.06166e-24,1.26056,3.28612e-30,4.08184e-28,9.26477e-28,1.14491,437.685
31.5507,1.48256e-24,1.16246e-24,1.26842,3.46749e-30,3.70856e-28,9.73959e-28,1.15923,415.974
31.746,1.50052e-24,1.26865e-24,1.27627,3.62206e-30,3.21785e-28,9.21183e-28,1.17363,385.593
31.9414,1.51657e-24,1.38266e-24,1.28413,3.8604e-30,4.05766e-28,9.6337e-28,1.18812,381.43
32.1368,1.53725e-24,1.5073e-24,1.29198,4.09459e-30,4.51271e-28,9.17553e-28,1.20269,363.093
32.3321,1.55718e-24,1.64068e-24,1.29983,4.67355e-30,3.35192e-28,9.04858e-28,1.21736,287.98
32.5275,1.56456e-24,1.78159e-24,1.30769,4.94626e-30,4.06104e-28,9.34293e-28,1.23212,285.452
32.7228,1.57384e-24,1.9326e-24,1.31554,5.63826e-30,4.27409e-28,9.30412e-28,1.24696,254.082
32.9182,1.59103e-24,2.09369e-24,1.3234,6.26234e-30,4.29991e-28,9.64458e-28,1.26189,232.021
33.1136,1.60158e-24,2.2635e-24,1.33125,6.95645e-30,4.19757e-28,9.39356e-28,1.27692,208.758
33.3089,1.59819e-24,2.44359e-24,1.3391,7.68836e-30,2.67623e-28,8.89745e-28,1.29203,163.784
33.5043,1.61012e-24,2.6345e-24,1.34696,8.64725e-30,2.27045e-28,9.65543e-28,1.30723,136.884
33.6996,1.61905e-24,2.83572e-24,1.35481,9.37494e-30,2.39134e-28,9.7473e-28,1.32252,128.577
33.895,1.6225e-24,3.04774e-24,1.36267,1.05586e-29,4.72608e-28,9.63138e-28,1.3379,136.958
34.0904,1.62031e-24,3.26808e-24,1.37052,1.16229e-29,3.35686e-28,9.89134e-28,1.35336,111.573
34.2857,1.63143e-24,3.49907e-24,1.37837,1.30066e-29,2.67247e-28,8.92705e-28,1.36892,93.8682
34.4811,1.64197e-24,3.74276e-24,1.38623,1.43501e-29,2.18887e-28,9.86432e-28,1.38456,83.6796
34.6764,1.6419e-24,3.99348e-24,1.39408,1.55409e-29,2.37885e-28,9.23462e-28,1.4003,80.0892
34.8718,1.64938e-24,4.2544e-24,1.40194,1.7249e-29,4.41578e-28,1.00211e-27,1.41612,84.2406
35.0672,1.67281e-24,4.52746e-24,1.40979,1.83596e-29,3.24587e-28,9.94843e-28,1.43203,72.6841
35.2625,1.69142e-24,4.80967e-24,1.41764,1.97408e-29,6.56333e-28,9.67385e-28,1.44803,82.9635
35.4579,1.70167e-24,5.09737e-24,1.4255,2.18291e-29,5.34564e-28,9.09518e-28,1.46412,69.3087
35.6532,1.72857e-24,5.39518e-24,1.43335,2.35947e-29,8.63902e-28,9.14214e-28,1.4803,81.1912
35.8486,1.7786e-24,5.70677e-24,1.44121,2.53668e-29,6.56483e-28,9.19421e-28,1.49656,68.4991
36.044,1.81376e-24,6.02134e-24,1.44906,2.73682e-29,8.00769e-28,9.19469e-28,1.51292,66.4525
36.2393,1.85391e-24,6.33631e-24,1.45691,2.96728e-29,1.03737e-27,9.54373e-28,1.52936,68.2375
36.4347,1.9258e-24,6.66572e-24,1.46477,3.11522e-29,7.89183e-28,9.02714e-28,1.5459,57.5577
36.63,2.01557e-24,7.00321e-24,1.47262,3.3155e-29,9.35771e-28,9.55423e-28,1.56252,58.4188
36.8254,2.08991e-24,7.33822e-24,1.48048,3.47807e-29,6.48384e-28,9.26713e-28,1.57923,46.8229
37.0208,2.18579e-24,7.67544e-24,1.48833,3.75614e-29,7.85419e-28,9.7548e-28,1.59603,46.5175
37.2161,2.3232e-24,8.02421e-24,1.49618,3.96093e-29,7.384e-28,9.34226e-28,1.61292,42.5017
37.4115,2.47129e-24,8.37292e-24,1.50404,4.19748e-29,6.1789e-28,9.49063e-28,1.6299,37.5894
37.6068,2.61369e-24,8.70973e-24,1.51189,4.43238e-29,5.26174e-28,9.46144e-28,1.64697,34.0898
37.8022,2.79553e-24,9.05852e-24,1.51975,4.63817e-29,4.80771e-28,9.62103e-28,1.66412,31.739
37.9976,3.03003e-24,9.40969e-24,1.5276,4.9275e-29,3.98297e-28,9.58587e-28,1.68137,28.2753
38.1929,3.2668e-24,9.74671e-24,1.53545,5.23215e-29,2.75518e-28,9.53203e-28,1.6987,24.0618
38.3883,3.50686e-24,1.00747e-23,1.54331,5.54369e-29,2.77336e-28,1.06549e-27,1.71612,22.5875
38.5836,3.81414e-24,1.04131e-23,1.55116,5.7214e-29,4.00341e-28,9.66847e-28,1.73363,24.0641
38.779,4.17772e-24,1.0741e-23,1.55902,5.9783e-29,4.92115e-28,9.48518e-28,1.75123,24.6932
38.9744,4.53245e-24,1.10444e-23,1.56687,6.24304e-29,3.61618e-28,9.22547e-28,1.76892,21.8206
39.1697,4.91162e-24,1.13459e-23,1.57472,6.52277e-29,4.98483e-28,9.46529e-28,1.7867,22.9867
39.3651,5.39485e-24,1.16554e-23,1.58258,6.81732e-29,4.63284e-28,9.65068e-28,1.80457,21.3183
39.5604,5.91976e-24,1.19321e-23,1.59043,7.15918e-29,6.88823e-28,9.75557e-28,1.82252,23.4692
39.7558,6.42369e-24,1.21865e-23,1.59829,7.47648e-29,5.4418e-28,1.01067e-27,1.84057,20.5993
39.9512,6.99826e-24,1.24462e-23,1.60614,7.76325e-29,7.27784e-28,9.32372e-28,1.8587,22.4046
40.1465,7.7021e-24,1.26943e-23,1.61399,7.94006e-29,8.92535e-28,9.57511e-28,1.87692,24.1084
40.3419,8.41232e-24,1.28976e-23,1.62185,8.23388e-29,8.6541e-28,9.6229e-28,1.89524,22.8246
40.5372,9.11065e-24,1.30894e-23,1.6297,8.64989e-29,9.18266e-28,8.73088e-28,1.91364,22.2978
40.7326,9.94812e-24,1.32884e-23,1.63756,8.93716e-29,1.4105e-27,9.16765e-28,1.93212,27.1042
40.928,1.09086e-23,1.34475e-23,1.64541,9.21531e-29,1.41888e-27,9.09104e-28,1.9507,26.3823
41.1233,1.18303e-23,1.35666e-23,1.65326,9.54038e-29,1.0686e-27,1.01064e-27,1.96937,21.8133
41.3187,1.2779e-23,1.36945e-23,1.66112,9.86724e-29,1.14419e-27,9.69222e-28,1.98813,21.8399
41.514,1.39334e-23,1.38102e-23,1.66897,1.03049e-28,1.32262e-27,1.00566e-27,2.00697,22.5411
41.7094,1.5166e-23,1.38713e-23,1.67683,1.05225e-28,1.1055e-27,9.41132e-28,2.0259,19.6318
41.9048,1.6312e-23,1.39166e-23,1.68468,1.084e-28,7.55057e-28,9.97712e-28,2.04493,15.7311
42.1001,1.75868e-23,1.39776e-23,1.69253,1.12469e-28,7.48428e-28,1.03602e-27,2.06404,15.274
42.2955,1.90909e-23,1.4e-23,1.70039,1.14838e-28,5.70474e-28,1.02466e-27,2.08324,13.5126
42.4908,2.0599e-23,1.39797e-23,1.70824,1.1939e-28,6.45366e-28,9.31222e-28,2.10253,13.6749
42.6862,2.20097e-23,1.39798e-23,1.71609,1.21896e-28,2.90686e-28,9.45094e-28,2.12191,10.1657
42.8816,2.3675e-23,1.39797e-23,1.72395,1.25998e-28,3.79269e-28,1.03799e-27,2.14137,10.5573
43.0769,2.55288e-23,1.39296e-23,1.7318,1.29484e-28,1.60709e-28,1.00776e-27,2.16093,9.12548
43.2723,2.72623e-23,1.38761e-23,1.73966,1.31438e-28,2.29972e-28,1.02626e-27,2.18057,9.59648
43.4676,2.90041e-23,1.38647e-23,1.74751,1.35351e-28,1.80991e-28,9.76355e-28,2.20031,8.8359
43.663,3.11027e-23,1.38378e-23,1.75536,1.39279e-28,1.18215e-28,9.39847e-28,2.22013,8.04623
