t,T+R,N_0,N_1
2106,0.999705,6.55041e-19,2.65946e-19
2107,0.999705,6.55009e-19,2.65953e-19
2108,0.999705,6.54989e-19,2.65961e-19
2109,0.999705,6.5499e-19,2.65971e-19
2110,0.999705,6.55017e-19,2.65979e-19
2111,0.999705,6.55062e-19,2.65985e-19
2112,0.999705,6.55112e-19,2.65987e-19
2113,0.999705,6.55164e-19,2.65986e-19
2114,0.999705,6.55205e-19,2.65982e-19
2115,0.999705,6.55234e-19,2.65974e-19
2116,0.999705,6.55254e-19,2.65966e-19
2117,0.999705,6.55253e-19,2.65955e-19
2118,0.999705,6.55231e-19,2.65947e-19
2119,0.999705,6.55187e-19,2.6594e-19
2120,0.999705,6.55121e-19,2.65937e-19
2121,0.999705,6.55042e-19,2.6594e-19
2122,0.999705,6.54975e-19,2.65946e-19
2123,0.999705,6.54916e-19,2.65955e-19
2124,0.999705,6.54883e-19,2.65967e-19
2125,0.999705,6.54878e-19,2.65977e-19
2126,0.999705,6.54908e-19,2.65983e-19
2127,0.999705,6.5495e-19,2.65985e-19
2128,0.999705,6.55011e-19,2.65983e-19
2129,0.999705,6.55064e-19,2.65978e-19
2130,0.999705,6.55096e-19,2.65973e-19
2131,0.999705,6.55111e-19,2.6597e-19
2132,0.999705,6.55115e-19,2.6597e-19
2133,0.999705,6.55108e-19,2.65974e-19
2134,0.999705,6.55111e-19,2.65983e-19
2135,0.999705,6.55125e-19,2.65998e-19
2136,0.999705,6.55168e-19,2.66012e-19
2137,0.999705,6.55232e-19,2.66023e-19
2138,0.999705,6.55316e-19,2.66032e-19
2139,0.999705,6.55406e-19,2.66033e-19
2140,0.999705,6.55483e-19,2.66027e-19
2141,0.999705,6.5554e-19,2.66014e-19
2142,0.999705,6.55562e-19,2.65996e-19
2143,0.999705,6.55552e-19,2.65976e-19
2144,0.999705,6.55509e-19,2.65956e-19
2145,0.999705,6.55432e-19,2.65945e-19
2146,0.999705,6.55342e-19,2.65939e-19
2147,0.999705,6.55246e-19,2.65941e-19
2148,0.999705,6.55153e-19,2.65951e-19
2149,0.999705,6.55085e-19,2.65967e-19
2150,0.999705,6.55044e-19,2.65983e-19
2151,0.999705,6.55058e-19,2.65999e-19
2152,0.999705,6.55115e-19,2.66008e-19
2153,0.999705,6.55202e-19,2.66009e-19
2154,0.999705,6.55309e-19,2.66003e-19
2155,0.999705,6.55401e-19,2.65991e-19
2156,0.999705,6.5545e-19,2.65977e-19
2157,0.999705,6.55444e-19,2.65967e-19
2158,0.999705,6.55389e-19,2.65961e-19
2159,0.999705,6.55315e-19,2.65964e-19
2160,0.999705,6.55246e-19,2.65977e-19
2161,0.999705,6.55218e-19,2.65993e-19
2162,0.999705,6.55246e-19,2.66007e-19
2163,0.999705,6.55323e-19,2.66017e-19
2164,0.999705,6.55416e-19,2.66019e-19
2165,0.999705,6.55505e-19,2.66011e-19
2166,0.999705,6.5554e-19,2.65999e-19
2167,0.999705,6.55524e-19,2.65983e-19
2168,0.999705,6.55462e-19,2.65971e-19
2169,0.999705,6.55377e-19,2.6596e-19
2170,0.999705,6.55296e-19,2.65955e-19
2171,0.999705,6.5524e-19,2.65955e-19
2172,0.999705,6.55216e-19,2.65958e-19
2173,0.999705,6.55219e-19,2.65964e-19
2174,0.999705,6.55227e-19,2.65969e-19
2175,0.999705,6.5523e-19,2.65975e-19
2176,0.999705,6.55227e-19,2.65979e-19
2177,0.999705,6.55225e-19,2.65982e-19
2178,0.999705,6.55234e-19,2.65984e-19
2179,0.999705,6.55256e-19,2.65986e-19
2180,0.999705,6.55292e-19,2.65989e-19
2181,0.999705,6.55336e-19,2.6599e-19
2182,0.999705,6.55374e-19,2.65995e-19
2183,0.999705,6.55403e-19,2.65998e-19
2184,0.999705,6.55419e-19,2.66e-19
2185,0.999705,6.55428e-19,2.66e-19
2186,0.999705,6.55423e-19,2.65994e-19
2187,0.999705,6.55401e-19,2.65984e-19
2188,0.999705,6.55351e-19,2.65972e-19
2189,0.999705,6.55274e-19,2.65959e-19
2190,0.999705,6.55174e-19,2.6595e-19
2191,0.999705,6.55073e-19,2.65948e-19
2192,0.999705,6.54993e-19,2.65951e-19
2193,0.999705,6.54963e-19,2.65958e-19
2194,0.999705,6.54992e-19,2.65967e-19
2195,0.999705,6.55071e-19,2.65973e-19
2196,0.999705,6.55164e-19,2.65975e-19
2197,0.999705,6.55246e-19,2.65975e-19
2198,0.999705,6.55286e-19,2.65974e-19
2199,0.999705,6.55278e-19,2.65979e-19
2200,0.999705,6.55242e-19,2.65989e-19
2201,0.999705,6.55214e-19,2.66005e-19
2202,0.999705,6.55228e-19,2.66019e-19
2203,0.999705,6.55288e-19,2.6603e-19
2204,0.999705,6.55382e-19,2.6603e-19
2205,0.999705,6.55476e-19,2.66017e-19
2206,0.999705,6.55521e-19,2.65993e-19
2207,0.999705,6.55491e-19,2.65963e-19
2208,0.999705,6.55398e-19,2.65939e-19
2209,0.999705,6.55271e-19,2.65925e-19
2210,0.999705,6.55151e-19,2.65927e-19
2211,0.999705,6.55093e-19,2.65947e-19
2212,0.999705,6.5512e-19,2.65977e-19
2213,0.999705,6.55215e-19,2.66012e-19
2214,0.999705,6.55352e-19,2.66042e-19
2215,0.999705,6.55488e-19,2.66059e-19
2216,0.999705,6.55592e-19,2.6606e-19
2217,0.999705,6.55631e-19,2.66043e-19
2218,0.999705,6.55613e-19,2.66013e-19
2219,0.999705,6.55537e-19,2.65975e-19
2220,0.999705,6.55418e-19,2.65937e-19
2221,0.999705,6.55286e-19,2.65911e-19
2222,0.999705,6.55167e-19,2.65904e-19
2223,0.999705,6.55084e-19,2.65917e-19
2224,0.999705,6.5506e-19,2.65951e-19
2225,0.999705,6.55104e-19,2.65995e-19
2226,0.999705,6.55218e-19,2.6604e-19
2227,0.999705,6.55377e-19,2.66073e-19
2228,0.999705,6.55533e-19,2.66083e-19
2229,0.999705,6.55644e-19,2.66068e-19
2230,0.999705,6.55661e-19,2.6603e-19
2231,0.999705,6.55563e-19,2.65979e-19
2232,0.999705,6.55373e-19,2.65929e-19
2233,0.999705,6.55156e-19,2.65894e-19
2234,0.999705,6.54963e-19,2.65881e-19
2235,0.999705,6.54858e-19,2.65894e-19
2236,0.999705,6.54869e-19,2.65931e-19
2237,0.999705,6.54987e-19,2.65979e-19
2238,0.999705,6.55183e-19,2.66027e-19
2239,0.999705,6.55389e-19,2.66061e-19
2240,0.999705,6.5555e-19,2.66073e-19
2241,0.999705,6.55624e-19,2.66062e-19
2242,0.999705,6.556e-19,2.6603e-19
2243,0.999705,6.55504e-19,2.65987e-19
2244,0.999705,6.55364e-19,2.65945e-19
2245,0.999705,6.55231e-19,2.65915e-19
2246,0.999705,6.55135e-19,2.65906e-19
2247,0.999705,6.55104e-19,2.65919e-19
2248,0.999705,6.5514e-19,2.65952e-19
2249,0.999705,6.55237e-19,2.65994e-19
2250,0.999705,6.55356e-19,2.66035e-19
2251,0.999705,6.55465e-19,2.66062e-19
2252,0.999705,6.5553e-19,2.66068e-19
2253,0.999705,6.5553e-19,2.66048e-19
2254,0.999705,6.55456e-19,2.66008e-19
2255,0.999705,6.55323e-19,2.6596e-19
2256,0.999705,6.55168e-19,2.65915e-19
2257,0.999705,6.55042e-19,2.65886e-19
2258,0.999705,6.54983e-19,2.6588e-19
2259,0.999705,6.55008e-19,2.659e-19
2260,0.999705,6.55122e-19,2.6594e-19
2261,0.999705,6.55293e-19,2.6599e-19
2262,0.999705,6.55474e-19,2.66037e-19
2263,0.999705,6.55618e-19,2.66069e-19
2264,0.999705,6.55689e-19,2.66079e-19
2265,0.999705,6.55667e-19,2.66063e-19
2266,0.999705,6.55564e-19,2.66029e-19
2267,0.999705,6.5541e-19,2.65984e-19
2268,0.999705,6.55233e-19,2.65939e-19
2269,0.999705,6.55086e-19,2.65907e-19
2270,0.999705,6.55e-19,2.65896e-19
2271,0.999705,6.54981e-19,2.65907e-19
2272,0.999705,6.55039e-19,2.65935e-19
2273,0.999705,6.55145e-19,2.65971e-19
2274,0.999705,6.55263e-19,2.66004e-19
2275,0.999705,6.55363e-19,2.66026e-19
2276,0.999705,6.55405e-19,2.66028e-19
2277,0.999705,6.55388e-19,2.66011e-19
2278,0.999705,6.55315e-19,2.65982e-19
2279,0.999705,6.55215e-19,2.6595e-19
2280,0.999705,6.55127e-19,2.65925e-19
2281,0.999705,6.55076e-19,2.65915e-19
2282,0.999705,6.55087e-19,2.65923e-19
2283,0.999705,6.55161e-19,2.65946e-19
2284,0.999705,6.55274e-19,2.65978e-19
2285,0.999705,6.55394e-19,2.66009e-19
2286,0.999705,6.55477e-19,2.6603e-19
2287,0.999705,6.55489e-19,2.66036e-19
2288,0.999705,6.55427e-19,2.66023e-19
2289,0.999705,6.55297e-19,2.65996e-19
2290,0.999705,6.55143e-19,2.65962e-19
2291,0.999705,6.55015e-19,2.65932e-19
2292,0.999705,6.54962e-19,2.65913e-19
2293,0.999705,6.5501e-19,2.65907e-19
2294,0.999705,6.55144e-19,2.65918e-19
2295,0.999705,6.55302e-19,2.65942e-19
2296,0.999705,6.55432e-19,2.6597e-19
2297,0.999705,6.55516e-19,2.65998e-19
2298,0.999705,6.55554e-19,2.66016e-19
2299,0.999705,6.55554e-19,2.66023e-19
2300,0.999705,6.55489e-19,2.66018e-19
2301,0.999705,6.55355e-19,2.66003e-19
2302,0.999705,6.55213e-19,2.65983e-19
2303,0.999705,6.55149e-19,2.65966e-19
2304,0.999705,6.5517e-19,2.65956e-19
2305,0.999705,6.55209e-19,2.65952e-19
2306,0.999705,6.55215e-19,2.65955e-19
2307,0.999705,6.55245e-19,2.65963e-19
2308,0.999705,6.55313e-19,2.65972e-19
2309,0.999705,6.55339e-19,2.65977e-19
2310,0.999705,6.55267e-19,2.65978e-19
2311,0.999705,6.55219e-19,2.65976e-19
2312,0.999705,6.55252e-19,2.6597e-19
2313,0.999705,6.5525e-19,2.65964e-19
2314,0.999705,6.55216e-19,2.65963e-19
2315,0.999705,6.5529e-19,2.65964e-19
2316,0.999705,6.55407e-19,2.65971e-19
2317,0.999705,6.55413e-19,2.65979e-19
2318,0.999705,6.55424e-19,2.65988e-19
2319,0.999705,6.55492e-19,2.65992e-19
2320,0.999705,6.55417e-19,2.65994e-19
2321,0.999705,6.55308e-19,2.65992e-19
2322,0.999705,6.55311e-19,2.65986e-19
2323,0.999705,6.5522e-19,2.65977e-19
2324,0.999705,6.55141e-19,2.6597e-19
2325,0.999705,6.55223e-19,2.65963e-19
2326,0.999705,6.55206e-19,2.65956e-19
2327,0.999705,6.55224e-19,2.65951e-19
2328,0.999705,6.55346e-19,2.65949e-19
2329,0.999705,6.55294e-19,2.65953e-19
2330,0.999705,6.55352e-19,2.65962e-19
2331,0.999705,6.55409e-19,2.65976e-19
2332,0.999705,6.55348e-19,2.65993e-19
2333,0.999705,6.55472e-19,2.6601e-19
2334,0.999705,6.55416e-19,2.66023e-19
2335,0.999705,6.5541e-19,2.66027e-19
2336,0.999705,6.55398e-19,2.66022e-19
2337,0.999705,6.55211e-19,2.66009e-19
2338,0.999705,6.55191e-19,2.65985e-19
2339,0.999705,6.54974e-19,2.65959e-19
2340,0.999705,6.5497e-19,2.65934e-19
2341,0.999705,6.54889e-19,2.65919e-19
2342,0.999705,6.54904e-19,2.65916e-19
2343,0.999705,6.54996e-19,2.65927e-19
2344,0.999705,6.55035e-19,2.6595e-19
2345,0.999705,6.55252e-19,2.65979e-19
2346,0.999705,6.55271e-19,2.66009e-19
2347,0.999705,6.55461e-19,2.66027e-19
2348,0.999705,6.55349e-19,2.66032e-19
2349,0.999705,6.55409e-19,2.6602e-19
2350,0.999705,6.55189e-19,2.65988e-19
2351,0.999705,6.55188e-19,2.65949e-19
2352,0.999705,6.54935e-19,2.65913e-19
2353,0.999705,6.54983e-19,2.65891e-19
2354,0.999705,6.54879e-19,2.65888e-19
2355,0.999705,6.55135e-19,2.65909e-19
2356,0.999705,6.55201e-19,2.6595e-19
2357,0.999705,6.55502e-19,2.65997e-19
2358,0.999705,6.55564e-19,2.66037e-19
2359,0.999705,6.55682e-19,2.66057e-19
2360,0.999705,6.55551e-19,2.66053e-19
2361,0.999705,6.55324e-19,2.66025e-19
2362,0.999705,6.55134e-19,2.65984e-19
2363,0.999705,6.54831e-19,2.65941e-19
2364,0.999705,6.54823e-19,2.65911e-19
2365,0.999705,6.5472e-19,2.659e-19
2366,0.999705,6.54972e-19,2.65911e-19
2367,0.999705,6.55104e-19,2.65938e-19
2368,0.999705,6.55261e-19,2.65971e-19
2369,0.999705,6.5546e-19,2.66e-19
2370,0.999705,6.55326e-19,2.66016e-19
2371,0.999705,6.55329e-19,2.66014e-19
2372,0.999705,6.55151e-19,2.65995e-19
2373,0.999705,6.54955e-19,2.65966e-19
2374,0.999705,6.54973e-19,2.65938e-19
2375,0.999705,6.54872e-19,2.65917e-19
2376,0.999705,6.5497e-19,2.6591e-19
2377,0.999705,6.55171e-19,2.65918e-19
2378,0.999705,6.55223e-19,2.65936e-19
2379,0.999705,6.55418e-19,2.65959e-19
2380,0.999705,6.55531e-19,2.65974e-19
2381,0.999705,6.55414e-19,2.6598e-19
2382,0.999705,6.55432e-19,2.65972e-19
2383,0.999705,6.55347e-19,2.65956e-19
2384,0.999705,6.55152e-19,2.65939e-19
2385,0.999705,6.55193e-19,2.65932e-19
2386,0.999705,6.55255e-19,2.65938e-19
2387,0.999705,6.55293e-19,2.65959e-19
2388,0.999705,6.55437e-19,2.65988e-19
2389,0.999705,6.55609e-19,2.66014e-19
2390,0.999705,6.55554e-19,2.66027e-19
2391,0.999705,6.55393e-19,2.66019e-19
2392,0.999705,6.55291e-19,2.6599e-19
2393,0.999705,6.55096e-19,2.65947e-19
2394,0.999705,6.54918e-19,2.65906e-19
2395,0.999705,6.54899e-19,2.65878e-19
2396,0.999705,6.5515e-19,2.65873e-19
2397,0.999705,6.5538e-19,2.65893e-19
2398,0.999705,6.55616e-19,2.65933e-19
2399,0.999705,6.55795e-19,2.65981e-19
2400,0.999705,6.55946e-19,2.66021e-19
2401,0.999705,6.55853e-19,2.66042e-19
2402,0.999705,6.55622e-19,2.66039e-19
2403,0.999705,6.55327e-19,2.66012e-19
2404,0.999705,6.55185e-19,2.65969e-19
2405,0.999705,6.55109e-19,2.65924e-19
2406,0.999705,6.55149e-19,2.65891e-19
2407,0.999705,6.55235e-19,2.65877e-19
2408,0.999705,6.55418e-19,2.65891e-19
2409,0.999705,6.55644e-19,2.65924e-19
2410,0.999705,6.55782e-19,2.65972e-19
2411,0.999705,6.55816e-19,2.66018e-19
2412,0.999705,6.55659e-19,2.66051e-19
2413,0.999705,6.55466e-19,2.66062e-19
2414,0.999705,6.55218e-19,2.66049e-19
2415,0.999705,6.55038e-19,2.66013e-19
2416,0.999705,6.54943e-19,2.65968e-19
2417,0.999705,6.54904e-19,2.65926e-19
2418,0.999705,6.55023e-19,2.65898e-19
2419,0.999705,6.55168e-19,2.65892e-19
2420,0.999705,6.55369e-19,2.65906e-19
2421,0.999705,6.55565e-19,2.65936e-19
2422,0.999705,6.55628e-19,2.6597e-19
2423,0.999705,6.55618e-19,2.65999e-19
2424,0.999705,6.55482e-19,2.66014e-19
2425,0.999705,6.55267e-19,2.66011e-19
2426,0.999705,6.551e-19,2.65995e-19
2427,0.999705,6.54971e-19,2.65971e-19
2428,0.999705,6.54932e-19,2.65949e-19
2429,0.999705,6.55023e-19,2.65936e-19
2430,0.999705,6.55141e-19,2.65934e-19
2431,0.999705,6.55252e-19,2.65945e-19
2432,0.999705,6.55356e-19,2.65958e-19
2433,0.999705,6.55357e-19,2.6597e-19
2434,0.999705,6.55285e-19,2.65976e-19
2435,0.999705,6.55215e-19,2.65971e-19
2436,0.999705,6.55136e-19,2.65958e-19
2437,0.999705,6.55069e-19,2.6594e-19
2438,0.999705,6.5511e-19,2.65925e-19
2439,0.999705,6.55228e-19,2.65917e-19
2440,0.999705,6.5535e-19,2.65922e-19
2441,0.999705,6.55469e-19,2.65939e-19
2442,0.999705,6.55571e-19,2.65963e-19
2443,0.999705,6.5559e-19,2.65986e-19
2444,0.999705,6.55487e-19,2.66003e-19
2445,0.999705,6.55328e-19,2.66005e-19
2446,0.999705,6.55172e-19,2.6599e-19
2447,0.999705,6.55048e-19,2.65962e-19
2448,0.999705,6.54969e-19,2.65926e-19
2449,0.999705,6.55e-19,2.65894e-19
2450,0.999705,6.5516e-19,2.65873e-19
2451,0.999705,6.5539e-19,2.6587e-19
2452,0.999705,6.55596e-19,2.65888e-19
2453,0.999705,6.55738e-19,2.65921e-19
2454,0.999705,6.55798e-19,2.65958e-19
2455,0.999705,6.55766e-19,2.65989e-19
2456,0.999705,6.5563e-19,2.66007e-19
2457,0.999705,6.55422e-19,2.66006e-19
2458,0.999705,6.55215e-19,2.65987e-19
2459,0.999705,6.55088e-19,2.65956e-19
2460,0.999705,6.55087e-19,2.65922e-19
2461,0.999705,6.55195e-19,2.65897e-19
2462,0.999705,6.5537e-19,2.65888e-19
2463,0.999705,6.5554e-19,2.65897e-19
2464,0.999705,6.55662e-19,2.6592e-19
2465,0.999705,6.55707e-19,2.65947e-19
2466,0.999705,6.55667e-19,2.65971e-19
2467,0.999705,6.55552e-19,2.65987e-19
2468,0.999705,6.55402e-19,2.65987e-19
2469,0.999705,6.55273e-19,2.65975e-19
2470,0.999705,6.55199e-19,2.65956e-19
2471,0.999705,6.55211e-19,2.65936e-19
2472,0.999705,6.55295e-19,2.65921e-19
2473,0.999705,6.55418e-19,2.65917e-19
2474,0.999705,6.55524e-19,2.65923e-19
2475,0.999705,6.55568e-19,2.65937e-19
2476,0.999705,6.55529e-19,2.65952e-19
2477,0.999705,6.55433e-19,2.65965e-19
2478,0.999705,6.55335e-19,2.65969e-19
2479,0.999705,6.55278e-19,2.65965e-19
2480,0.999705,6.55278e-19,2.65956e-19
2481,0.999705,6.5531e-19,2.65946e-19
2482,0.999705,6.55352e-19,2.65936e-19
2483,0.999705,6.55399e-19,2.65931e-19
2484,0.999705,6.5545e-19,2.65935e-19
2485,0.999705,6.55485e-19,2.65942e-19
2486,0.999705,6.55463e-19,2.65952e-19
2487,0.999705,6.55372e-19,2.65959e-19
2488,0.999705,6.55266e-19,2.65964e-19
2489,0.999705,6.55222e-19,2.65966e-19
2490,0.999705,6.55237e-19,2.65965e-19
2491,0.999705,6.55261e-19,2.6596e-19
2492,0.999705,6.55264e-19,2.65956e-19
2493,0.999705,6.55289e-19,2.65953e-19
2494,0.999705,6.55336e-19,2.65949e-19
2495,0.999705,6.55342e-19,2.65947e-19
2496,0.999705,6.55279e-19,2.65946e-19
2497,0.999705,6.55227e-19,2.65947e-19
2498,0.999705,6.55243e-19,2.65951e-19
2499,0.999705,6.55247e-19,2.65955e-19
2500,0.999705,6.55219e-19,2.65964e-19
2501,0.999705,6.55225e-19,2.65972e-19
2502,0.999705,6.55267e-19,2.65978e-19
2503,0.999705,6.55237e-19,2.65983e-19
2504,0.999705,6.55164e-19,2.65981e-19
2505,0.999705,6.55151e-19,2.65974e-19
2506,0.999705,6.55152e-19,2.65963e-19
2507,0.999705,6.55116e-19,2.65948e-19
2508,0.999705,6.55158e-19,2.65935e-19
2509,0.999705,6.55268e-19,2.65927e-19
2510,0.999705,6.55313e-19,2.65925e-19
2511,0.999705,6.55362e-19,2.65931e-19
2512,0.999705,6.55437e-19,2.65944e-19
2513,0.999705,6.55401e-19,2.65958e-19
2514,0.999705,6.55323e-19,2.65971e-19
2515,0.999705,6.55278e-19,2.65978e-19
2516,0.999705,6.55162e-19,2.65977e-19
2517,0.999705,6.55082e-19,2.65969e-19
2518,0.999705,6.551e-19,2.65957e-19
2519,0.999705,6.55076e-19,2.65947e-19
2520,0.999705,6.55129e-19,2.65941e-19
2521,0.999705,6.5521e-19,2.65946e-19
2522,0.999705,6.55186e-19,2.6596e-19
2523,0.999705,6.55191e-19,2.65978e-19
2524,0.999705,6.55109e-19,2.65997e-19
2525,0.999705,6.54959e-19,2.66009e-19
2526,0.999705,6.54887e-19,2.6601e-19
2527,0.999705,6.5477e-19,2.66002e-19
2528,0.999705,6.54788e-19,2.65985e-19
2529,0.999705,6.54881e-19,2.65965e-19
2530,0.999705,6.54974e-19,2.65948e-19
2531,0.999705,6.55147e-19,2.65941e-19
2532,0.999705,6.5518e-19,2.65942e-19
2533,0.999705,6.55223e-19,2.65953e-19
2534,0.999705,6.55166e-19,2.65969e-19
2535,0.999705,6.55074e-19,2.65984e-19
2536,0.999705,6.55013e-19,2.65996e-19
2537,0.999705,6.54898e-19,2.65999e-19
2538,0.999705,6.54913e-19,2.65993e-19
2539,0.999705,6.54897e-19,2.65982e-19
2540,0.999705,6.55003e-19,2.65971e-19
2541,0.999705,6.55034e-19,2.65963e-19
2542,0.999705,6.55111e-19,2.6596e-19
2543,0.999705,6.55122e-19,2.65967e-19
2544,0.999705,6.5513e-19,2.65978e-19
2545,0.999705,6.55096e-19,2.65988e-19
2546,0.999705,6.55037e-19,2.65994e-19
2547,0.999705,6.55022e-19,2.65991e-19
2548,0.999705,6.55023e-19,2.6598e-19
2549,0.999705,6.55078e-19,2.65962e-19
2550,0.999705,6.55115e-19,2.65946e-19
2551,0.999705,6.55209e-19,2.65934e-19
2552,0.999705,6.55245e-19,2.65934e-19
2553,0.999705,6.55239e-19,2.65946e-19
2554,0.999705,6.55146e-19,2.65969e-19
2555,0.999705,6.55039e-19,2.65994e-19
2556,0.999705,6.54905e-19,2.66015e-19
2557,0.999705,6.54768e-19,2.66028e-19
2558,0.999705,6.54751e-19,2.66028e-19
2559,0.999705,6.54756e-19,2.66018e-19
2560,0.999705,6.54869e-19,2.65999e-19
2561,0.999705,6.5493e-19,2.6598e-19
2562,0.999705,6.55082e-19,2.65964e-19
2563,0.999705,6.55055e-19,2.65957e-19
2564,0.999705,6.55076e-19,2.6596e-19
2565,0.999705,6.54997e-19,2.6597e-19
2566,0.999705,6.54904e-19,2.65984e-19
2567,0.999705,6.54837e-19,2.65998e-19
2568,0.999705,6.54767e-19,2.66008e-19
2569,0.999705,6.54779e-19,2.66013e-19
2570,0.999705,6.54752e-19,2.66013e-19
2571,0.999705,6.54834e-19,2.66008e-19
2572,0.999705,6.5484e-19,2.66001e-19
2573,0.999705,6.54867e-19,2.65996e-19
2574,0.999705,6.54916e-19,2.65991e-19
2575,0.999705,6.54848e-19,2.65992e-19
2576,0.999705,6.54889e-19,2.65994e-19
2577,0.999705,6.54845e-19,2.65996e-19
2578,0.999705,6.54817e-19,2.65997e-19
2579,0.999705,6.54879e-19,2.65996e-19
2580,0.999705,6.54855e-19,2.65992e-19
2581,0.999705,6.54922e-19,2.65989e-19
2582,0.999705,6.54964e-19,2.65984e-19
2583,0.999705,6.54942e-19,2.6598e-19
2584,0.999705,6.5496e-19,2.65978e-19
2585,0.999705,6.54936e-19,2.65979e-19
2586,0.999705,6.54864e-19,2.65981e-19
2587,0.999705,6.54831e-19,2.65987e-19
2588,0.999705,6.54813e-19,2.65993e-19
2589,0.999705,6.54702e-19,2.66001e-19
2590,0.999705,6.54704e-19,2.6601e-19
2591,0.999705,6.54654e-19,2.66016e-19
2592,0.999705,6.54576e-19,2.66018e-19
2593,0.999705,6.54599e-19,2.66016e-19
2594,0.999705,6.5463e-19,2.66012e-19
2595,0.999705,6.54659e-19,2.66008e-19
2596,0.999705,6.54727e-19,2.66007e-19
2597,0.999705,6.54828e-19,2.6601e-19
2598,0.999705,6.54777e-19,2.66019e-19
2599,0.999705,6.54735e-19,2.6603e-19
2600,0.999705,6.54663e-19,2.66037e-19
2601,0.999705,6.54595e-19,2.66039e-19
2602,0.999705,6.5448e-19,2.66033e-19
2603,0.999705,6.54542e-19,2.66019e-19
2604,0.999705,6.54642e-19,2.66001e-19
2605,0.999705,6.54772e-19,2.65986e-19
2606,0.999705,6.54849e-19,2.65978e-19
2607,0.999705,6.54972e-19,2.65982e-19
2608,0.999705,6.54967e-19,2.65995e-19
2609,0.999705,6.54874e-19,2.66014e-19
2610,0.999705,6.54722e-19,2.66033e-19
2611,0.999705,6.54635e-19,2.66045e-19
2612,0.999705,6.54592e-19,2.66045e-19
2613,0.999705,6.54565e-19,2.66034e-19
2614,0.999705,6.54619e-19,2.66014e-19
2615,0.999705,6.54722e-19,2.65991e-19
2616,0.999705,6.54879e-19,2.65972e-19
2617,0.999705,6.54924e-19,2.65964e-19
2618,0.999705,6.54931e-19,2.6597e-19
2619,0.999705,6.5484e-19,2.65987e-19
2620,0.999705,6.54756e-19,2.66012e-19
2621,0.999705,6.54659e-19,2.66037e-19
2622,0.999705,6.54522e-19,2.66051e-19
2623,0.999705,6.54481e-19,2.66051e-19
2624,0.999705,6.54487e-19,2.66038e-19
2625,0.999705,6.54619e-19,2.66016e-19
2626,0.999705,6.54769e-19,2.65994e-19
2627,0.999705,6.54864e-19,2.65979e-19
2628,0.999705,6.549e-19,2.65976e-19
2629,0.999705,6.54824e-19,2.6599e-19
2630,0.999705,6.54737e-19,2.66013e-19
2631,0.999705,6.54649e-19,2.66039e-19
2632,0.999705,6.54565e-19,2.66056e-19
2633,0.999705,6.54597e-19,2.66063e-19
2634,0.999705,6.54669e-19,2.66054e-19
2635,0.999705,6.54812e-19,2.66032e-19
2636,0.999705,6.55008e-19,2.66007e-19
2637,0.999705,6.55144e-19,2.65982e-19
2638,0.999705,6.55226e-19,2.65967e-19
2639,0.999705,6.55236e-19,2.65962e-19
2640,0.999705,6.55133e-19,2.65968e-19
2641,0.999705,6.55021e-19,2.65978e-19
2642,0.999705,6.54934e-19,2.6599e-19
2643,0.999705,6.54859e-19,2.65997e-19
2644,0.999705,6.5486e-19,2.65999e-19
2645,0.999705,6.54925e-19,2.65997e-19
2646,0.999705,6.54957e-19,2.65993e-19
2647,0.999705,6.54967e-19,2.6599e-19
2648,0.999705,6.54969e-19,2.65992e-19
2649,0.999705,6.54906e-19,2.65999e-19
2650,0.999705,6.54825e-19,2.66006e-19
2651,0.999705,6.54802e-19,2.66013e-19
2652,0.999705,6.54813e-19,2.66016e-19
2653,0.999705,6.5485e-19,2.66012e-19
2654,0.999705,6.54957e-19,2.66002e-19
2655,0.999705,6.55094e-19,2.6599e-19
2656,0.999705,6.55178e-19,2.65977e-19
2657,0.999705,6.55208e-19,2.65966e-19
2658,0.999705,6.55222e-19,2.65962e-19
2659,0.999705,6.55196e-19,2.65962e-19
2660,0.999705,6.55131e-19,2.65963e-19
2661,0.999705,6.55072e-19,2.65968e-19
2662,0.999705,6.55062e-19,2.65973e-19
2663,0.999705,6.55056e-19,2.65976e-19
2664,0.999705,6.55037e-19,2.65979e-19
2665,0.999705,6.55017e-19,2.65978e-19
2666,0.999705,6.55004e-19,2.65975e-19
2667,0.999705,6.54988e-19,2.65972e-19
2668,0.999705,6.54953e-19,2.65967e-19
2669,0.999705,6.54925e-19,2.65961e-19
2670,0.999705,6.54929e-19,2.65955e-19
2671,0.999705,6.54948e-19,2.65954e-19
2672,0.999705,6.54943e-19,2.65957e-19
2673,0.999705,6.54907e-19,2.65964e-19
2674,0.999705,6.5484e-19,2.65975e-19
2675,0.999705,6.54784e-19,2.65988e-19
2676,0.999705,6.5475e-19,2.66e-19
2677,0.999705,6.54741e-19,2.66007e-19
2678,0.999705,6.54761e-19,2.66007e-19
2679,0.999705,6.54819e-19,2.66e-19
2680,0.999705,6.5493e-19,2.65988e-19
2681,0.999705,6.55048e-19,2.65973e-19
2682,0.999705,6.55123e-19,2.65961e-19
2683,0.999705,6.55129e-19,2.65954e-19
2684,0.999705,6.55051e-19,2.65954e-19
2685,0.999705,6.54922e-19,2.65959e-19
2686,0.999705,6.54779e-19,2.65967e-19
2687,0.999705,6.5467e-19,2.65976e-19
2688,0.999705,6.54615e-19,2.65978e-19
