t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
170,0.999353,-21.3115,0.000631329,0.000336251,1.58005e-05,5.04027e-05
171,0.999253,-20.8655,0.00072786,0.000468895,1.89223e-05,6.19993e-05
172,0.999141,-20.4211,0.00083616,0.00063144,2.25673e-05,7.58841e-05
173,0.999016,-19.9785,0.000957239,0.000828498,2.68064e-05,9.24306e-05
174,0.998876,-19.5379,0.00109214,0.00106513,3.17173e-05,0.000112059
175,0.998721,-19.0993,0.00124195,0.00134685,3.7385e-05,0.000135242
176,0.998548,-18.6628,0.00140778,0.00167967,4.39022e-05,0.000162504
177,0.998358,-18.2285,0.00159076,0.00207006,5.13696e-05,0.000194431
178,0.998148,-17.7966,0.00179204,0.00252499,5.9896e-05,0.000231672
179,0.997918,-17.3671,0.00201281,0.00305191,6.95988e-05,0.00027494
180,0.997665,-16.9402,0.00225423,0.00365876,8.06042e-05,0.000325022
181,0.997389,-16.516,0.0025175,0.00435398,9.30472e-05,0.000382778
182,0.997089,-16.0945,0.0028038,0.00514645,0.000107072,0.000449145
183,0.996763,-15.6759,0.00311431,0.00604553,0.000122833,0.000525144
184,0.996409,-15.2603,0.00345019,0.00706104,0.000140491,0.00061188
185,0.996027,-14.8477,0.0038126,0.0082032,0.000160221,0.000710547
186,0.995615,-14.4382,0.00420265,0.00948265,0.000182203,0.000822429
187,0.995172,-14.032,0.00462144,0.0109104,0.000206628,0.000948906
188,0.994696,-13.629,0.00507004,0.0124978,0.000233699,0.00109145
189,0.994187,-13.2295,0.00554945,0.0142566,0.000263624,0.00125164
190,0.993643,-12.8334,0.00606066,0.0161986,0.000296623,0.00143115
191,0.993063,-12.4407,0.00660457,0.0183362,0.000332925,0.00163175
192,0.992445,-12.0517,0.00718207,0.0206816,0.000372767,0.00185533
193,0.99179,-11.6662,0.00779395,0.0232476,0.000416396,0.00210385
194,0.991095,-11.2845,0.00844096,0.0260468,0.000464067,0.00237942
195,0.99036,-10.9064,0.00912378,0.029092,0.000516043,0.00268421
196,0.989584,-10.532,0.00984301,0.0323959,0.000572595,0.00302052
197,0.988767,-10.1614,0.0105992,0.0359714,0.000634004,0.00339073
198,0.987907,-9.79461,0.0113928,0.0398312,0.000700555,0.00379735
199,0.987003,-9.4316,0.0122241,0.0439879,0.000772543,0.00424297
200,0.986056,-9.0724,0.0130936,0.0484541,0.00085027,0.00473025
201,0.985065,-8.71702,0.0140013,0.0532418,0.000934043,0.005262
202,0.984028,-8.36546,0.0149476,0.0583632,0.00102418,0.00584106
203,0.982947,-8.01771,0.0159323,0.0638299,0.00112099,0.00647039
204,0.98182,-7.67377,0.0169555,0.0696533,0.00122481,0.00715303
205,0.980647,-7.33363,0.0180172,0.0758444,0.00133598,0.00789208
206,0.979428,-6.99725,0.019117,0.0824136,0.00145482,0.00869071
207,0.978163,-6.66463,0.0202548,0.089371,0.00158168,0.00955217
208,0.976853,-6.33573,0.0214303,0.0967261,0.0017169,0.0104798
209,0.975496,-6.01052,0.022643,0.104488,0.00186085,0.0114768
210,0.974094,-5.68898,0.0238924,0.112665,0.00201387,0.0125467
211,0.972646,-5.37106,0.025178,0.121264,0.00217633,0.0136929
212,0.971152,-5.05673,0.0264992,0.130293,0.00234859,0.0149188
213,0.969614,-4.74594,0.0278553,0.139758,0.00253102,0.0162279
214,0.96803,-4.43865,0.0292455,0.149665,0.00272399,0.0176237
215,0.966403,-4.13483,0.0306691,0.160018,0.00292788,0.0191095
216,0.964732,-3.83441,0.0321251,0.170821,0.00314307,0.0206889
217,0.963017,-3.53736,0.0336126,0.182077,0.00336994,0.0223653
218,0.96126,-3.24363,0.0351307,0.193789,0.00360888,0.0241419
219,0.959461,-2.95316,0.0366783,0.205957,0.00386027,0.0260222
220,0.957621,-2.66591,0.0382543,0.218583,0.0041245,0.0280092
221,0.95574,-2.38183,0.0398576,0.231666,0.00440197,0.0301062
222,0.95382,-2.10088,0.0414871,0.245203,0.00469308,0.0323162
223,0.95186,-1.823,0.0431415,0.259193,0.00499821,0.0346419
224,0.949863,-1.54815,0.0448196,0.273631,0.00531777,0.0370862
225,0.947828,-1.27629,0.04652,0.288514,0.00565215,0.0396516
226,0.945757,-1.00736,0.0482416,0.303836,0.00600174,0.0423404
227,0.94365,-0.741336,0.0499828,0.319589,0.00636695,0.0451548
228,0.941509,-0.478169,0.0517424,0.335766,0.00674816,0.0480967
229,0.939335,-0.217824,0.0535189,0.352357,0.00714577,0.0511676
230,0.937129,0.0397362,0.0553109,0.369354,0.00756015,0.0543689
231,0.934891,0.294543,0.0571168,0.386744,0.00799169,0.0577016
232,0.932624,0.546627,0.0589353,0.404516,0.00844074,0.0611662
233,0.930328,0.796014,0.0607647,0.422655,0.00890767,0.0647631
234,0.928004,1.04273,0.0626036,0.441147,0.00939282,0.068492
235,0.925653,1.28679,0.0644503,0.459977,0.00989651,0.0723522
236,0.923278,1.52823,0.0663032,0.479128,0.010419,0.0763428
237,0.920878,1.76704,0.0681608,0.49858,0.0109607,0.0804619
238,0.918457,2.00324,0.0700213,0.518317,0.0115218,0.0847075
239,0.916014,2.23684,0.0718832,0.538316,0.0121025,0.0890767
240,0.913552,2.46784,0.0737447,0.558558,0.012703,0.0935662
241,0.911073,2.69625,0.075604,0.57902,0.0133234,0.0981721
242,0.908576,2.92205,0.0774596,0.599678,0.0139639,0.10289
243,0.906066,3.14523,0.0793096,0.620509,0.0146246,0.107714
244,0.903542,3.3658,0.0811523,0.641488,0.0153053,0.112638
245,0.901008,3.58372,0.0829859,0.662588,0.0160061,0.117656
246,0.898465,3.79899,0.0848086,0.683783,0.0167268,0.122761
247,0.895914,4.01157,0.0866186,0.705047,0.0174671,0.127944
248,0.893359,4.22145,0.0884142,0.726351,0.0182269,0.133197
249,0.890801,4.42859,0.0901934,0.747667,0.0190057,0.13851
250,0.888242,4.63295,0.0919545,0.768966,0.0198031,0.143873
251,0.885686,4.83451,0.0936958,0.79022,0.0206184,0.149277
252,0.883134,5.03321,0.0954153,0.811399,0.0214509,0.154709
253,0.880589,5.22903,0.0971114,0.832475,0.0223,0.160158
254,0.878053,5.42191,0.0987822,0.853419,0.0231646,0.165612
255,0.87553,5.61181,0.100426,0.874202,0.0240438,0.17106
256,0.873022,5.79867,0.102042,0.894796,0.0249364,0.176488
257,0.870532,5.98246,0.103627,0.915173,0.0258411,0.181883
258,0.868064,6.16311,0.10518,0.935307,0.0267565,0.187234
259,0.865619,6.34059,0.1067,0.955172,0.0276812,0.192526
260,0.863202,6.51482,0.108185,0.974743,0.0286134,0.197749
261,0.860815,6.68577,0.109633,0.993996,0.0295515,0.20289
262,0.858462,6.85338,0.111045,1.01291,0.0304937,0.207937
263,0.856145,7.0176,0.112417,1.03146,0.0314379,0.212879
264,0.853868,7.17839,0.11375,1.04964,0.0323822,0.217706
265,0.851634,7.33571,0.115041,1.06741,0.0333245,0.222409
266,0.849446,7.4895,0.116291,1.08478,0.0342626,0.226979
267,0.847307,7.63975,0.117499,1.10172,0.0351943,0.231408
268,0.84522,7.7864,0.118663,1.11822,0.0361174,0.235691
269,0.843187,7.92944,0.119783,1.13428,0.0370298,0.239822
270,0.841211,8.06885,0.120859,1.14989,0.0379292,0.243798
271,0.839295,8.2046,0.121891,1.16504,0.0388134,0.247617
272,0.837441,8.3367,0.122879,1.17974,0.0396803,0.251278
273,0.83565,8.46514,0.123822,1.19398,0.040528,0.254782
274,0.833925,8.58992,0.12472,1.20776,0.0413544,0.25813
275,0.832267,8.71107,0.125575,1.2211,0.0421578,0.261326
276,0.830677,8.82861,0.126386,1.234,0.0429365,0.264375
277,0.829157,8.94256,0.127154,1.24646,0.043689,0.267283
278,0.827706,9.05297,0.12788,1.25851,0.044414,0.270056
279,0.826326,9.15989,0.128564,1.27015,0.0451103,0.272704
280,0.825016,9.26338,0.129207,1.2814,0.0457771,0.275235
281,0.823775,9.36351,0.129811,1.29228,0.0464135,0.277658
282,0.822604,9.46034,0.130377,1.3028,0.0470191,0.279984
