t,T+R,N_0,N_1,N_2,N_3
362,0.865805,0.830315,0.0329598,0.00018966,0.000421114
363,0.870007,0.833859,0.0337969,0.000125673,0.000464839
364,0.87693,0.839913,0.0346956,0.00018093,0.000516335
365,0.886351,0.848335,0.0355925,0.000343987,0.000570018
366,0.897904,0.85884,0.0364304,0.000597533,0.000620575
367,0.911108,0.871023,0.0371629,0.000919731,0.000663272
368,0.925401,0.884389,0.0377564,0.00128579,0.000694208
369,0.94018,0.898388,0.0381918,0.00166963,0.000710508
370,0.954839,0.912449,0.0384647,0.00204556,0.000710441
371,0.968802,0.926014,0.0385843,0.00238985,0.000693464
372,0.981559,0.938577,0.0385714,0.0026821,0.00066019
373,0.992692,0.949705,0.0384556,0.00290627,0.000612284
374,1.00189,0.959064,0.038272,0.00305149,0.000552297
375,1.00898,0.966433,0.0380578,0.0031124,0.000483461
376,1.01389,0.971713,0.0378487,0.00308919,0.000409445
377,1.01669,0.974927,0.037676,0.00298724,0.000334095
378,1.01755,0.976207,0.0375643,0.00281646,0.000261188
379,1.01675,0.975788,0.0375299,0.00259047,0.000194186
380,1.01462,0.973981,0.0375797,0.00232545,0.000136043
381,1.01154,0.971151,0.0377116,0.00203902,8.9036e-05
382,1.00793,0.967695,0.0379153,0.00174907,5.46636e-05
383,1.00417,0.96401,0.0381735,0.0014726,3.35887e-05
384,1.00064,0.960472,0.0384642,0.00122475,2.5644e-05
385,0.997657,0.957413,0.0387629,0.00101801,2.98872e-05
386,0.995466,0.955102,0.0390448,0.000861572,4.47041e-05
387,0.994242,0.953732,0.0392874,0.000761027,6.79478e-05
388,0.994076,0.953412,0.0394721,0.000718244,9.71045e-05
389,0.994972,0.954168,0.0395856,0.000731505,0.000129473
390,0.996859,0.955942,0.0396212,0.000795858,0.000162346
391,0.999599,0.958606,0.0395789,0.000903633,0.00019318
392,1.003,0.961969,0.0394651,0.00104509,0.000219748
393,1.00682,0.9658,0.039292,0.00120916,0.000240256
394,1.01081,0.969839,0.0390763,0.0013842,0.000253431
395,1.01471,0.97382,0.0388375,0.00155873,0.00025857
396,1.01828,0.977486,0.0385964,0.00172209,0.000255544
397,1.02129,0.980611,0.0383732,0.00186507,0.000244767
398,1.02358,0.983005,0.0381861,0.00198031,0.000227138
399,1.02502,0.98453,0.0380497,0.00206261,0.000203946
400,1.02553,0.985108,0.0379741,0.0021091,0.000176762
401,1.0251,0.984717,0.037964,0.00211924,0.000147321
402,1.02377,0.983395,0.038019,0.00209467,0.000117397
403,1.02164,0.981235,0.0381333,0.00203896,8.86865e-05
404,1.01882,0.978372,0.0382966,0.00195728,6.27043e-05
405,1.0155,0.974977,0.0384951,0.00185596,4.06998e-05
406,1.01184,0.971243,0.0387123,0.00174205,2.35942e-05
407,1.00805,0.967374,0.038931,0.00162285,1.19443e-05
