t,T+R,N_0,N_1,N_2
498,0.999173,0.959083,0.0385423,0.00154669
499,0.999012,0.958899,0.038569,0.00154433
500,0.998874,0.958739,0.0385932,0.00154096
501,0.998764,0.958613,0.0386137,0.00153687
502,0.998687,0.958525,0.0386295,0.00153239
503,0.998645,0.958478,0.0386399,0.00152784
504,0.99864,0.958471,0.0386448,0.00152351
505,0.998667,0.958503,0.0386442,0.00151967
506,0.998722,0.958567,0.0386384,0.00151652
507,0.998801,0.958659,0.0386281,0.0015142
508,0.998896,0.958769,0.0386143,0.0015128
509,0.999,0.95889,0.0385978,0.00151231
510,0.999105,0.959012,0.0385799,0.00151269
511,0.999204,0.959128,0.0385617,0.00151384
512,0.99929,0.95923,0.0385443,0.00151561
513,0.99936,0.959313,0.0385285,0.00151783
514,0.999408,0.959372,0.0385153,0.00152032
515,0.999433,0.959405,0.0385053,0.00152289
516,0.999435,0.959411,0.0384988,0.00152537
517,0.999415,0.959391,0.0384959,0.0015276
518,0.999375,0.959349,0.0384967,0.00152948
519,0.999319,0.959287,0.0385008,0.0015309
520,0.999252,0.959212,0.0385077,0.00153183
521,0.999179,0.95913,0.0385169,0.00153225
522,0.999105,0.959045,0.0385277,0.00153218
523,0.999036,0.958965,0.0385393,0.00153168
524,0.998975,0.958893,0.038551,0.00153083
525,0.998928,0.958836,0.0385621,0.00152971
526,0.998895,0.958795,0.0385719,0.00152842
527,0.99888,0.958773,0.03858,0.00152707
528,0.998883,0.958771,0.0385861,0.00152574
529,0.998902,0.958788,0.0385899,0.00152452
530,0.998936,0.958822,0.0385913,0.00152347
531,0.998983,0.95887,0.0385905,0.00152264
