t,Norm_0,AvgX_0
2979,1,143.46
2980,1,143.509
2981,1,143.558
2982,1,143.606
2983,1,143.655
2984,1,143.704
2985,1,143.753
2986,1,143.801
2987,1,143.85
2988,1,143.899
2989,1,143.948
2990,1,143.997
2991,1,144.045
2992,1,144.094
2993,1,144.143
2994,1,144.192
2995,1,144.24
2996,1,144.289
2997,1,144.338
2998,1,144.387
2999,1,144.435
3000,1,144.484
3001,1,144.533
3002,1,144.582
3003,1,144.631
3004,1,144.679
3005,1,144.728
3006,1,144.777
3007,1,144.826
3008,1,144.874
3009,1,144.923
3010,1,144.972
3011,1,145.021
3012,1,145.069
3013,1,145.118
3014,1,145.167
3015,1,145.216
3016,1,145.264
3017,1,145.313
3018,1,145.362
3019,1,145.411
3020,1,145.46
3021,1,145.508
3022,1,145.557
3023,1,145.606
3024,1,145.655
3025,1,145.703
3026,1,145.752
3027,1,145.801
3028,1,145.85
3029,1,145.898
3030,1,145.947
3031,1,145.996
3032,1,146.045
3033,1,146.094
3034,1,146.142
3035,1,146.191
3036,1,146.24
3037,1,146.289
3038,1,146.337
3039,1,146.386
3040,1,146.435
3041,1,146.484
3042,1,146.532
3043,1,146.581
3044,1,146.63
3045,1,146.679
3046,1,146.727
3047,1,146.776
3048,1,146.825
3049,1,146.874
3050,1,146.923
3051,1,146.971
3052,1,147.02
3053,1,147.069
3054,1,147.118
3055,1,147.166
3056,1,147.215
3057,1,147.264
3058,1,147.313
3059,1,147.361
3060,1,147.41
3061,1,147.459
3062,1,147.508
3063,1,147.557
3064,1,147.605
3065,1,147.654
3066,1,147.703
3067,1,147.752
3068,1,147.8
3069,1,147.849
3070,1,147.898
3071,1,147.947
3072,1,147.995
3073,1,148.044
3074,1,148.093
3075,1,148.142
3076,1,148.19
3077,1,148.239
3078,1,148.288
3079,1,148.337
3080,1,148.386
3081,1,148.434
3082,1,148.483
3083,1,148.532
3084,1,148.581
3085,1,148.629
3086,1,148.678
3087,1,148.727
3088,1,148.776
3089,1,148.824
3090,1,148.873
3091,1,148.922
3092,1,148.971
3093,1,149.02
3094,1,149.068
3095,1,149.117
3096,1,149.166
3097,1,149.215
3098,1,149.263
3099,1,149.312
3100,1,149.361
3101,1,149.41
3102,1,149.458
3103,1,149.507
3104,1,149.556
3105,1,149.605
3106,1,149.654
3107,1,149.702
3108,1,149.751
3109,1,149.8
3110,1,149.849
3111,1,149.897
3112,1,149.946
3113,1,149.995
3114,1,150.044
3115,1,150.092
3116,1,150.141
3117,1,150.19
3118,1,150.239
3119,1,150.287
3120,1,150.336
3121,1,150.385
3122,1,150.434
3123,1,150.483
3124,1,150.531
3125,1,150.58
3126,1,150.629
3127,1,150.678
3128,1,150.726
3129,1,150.775
3130,1,150.824
3131,1,150.873
3132,1,150.921
3133,1,150.97
3134,1,151.019
3135,1,151.068
3136,1,151.117
3137,1,151.165
3138,1,151.214
3139,1,151.263
3140,1,151.312
3141,1,151.36
3142,1,151.409
3143,1,151.458
3144,1,151.507
3145,1,151.555
3146,1,151.604
3147,1,151.653
3148,1,151.702
3149,1,151.75
3150,1,151.799
3151,1,151.848
3152,1,151.897
3153,1,151.946
3154,1,151.994
3155,1,152.043
3156,1,152.092
3157,1,152.141
3158,1,152.189
3159,1,152.238
3160,1,152.287
3161,1,152.336
3162,1,152.384
3163,1,152.433
3164,1,152.482
3165,1,152.531
3166,1,152.58
3167,1,152.628
3168,1,152.677
3169,1,152.726
3170,1,152.775
3171,1,152.823
3172,1,152.872
3173,1,152.921
3174,1,152.97
3175,1,153.018
3176,1,153.067
3177,1,153.116
3178,1,153.165
3179,1,153.213
3180,1,153.262
3181,1,153.311
3182,1,153.36
3183,1,153.409
3184,1,153.457
3185,1,153.506
3186,1,153.555
3187,1,153.604
3188,1,153.652
3189,1,153.701
3190,1,153.75
3191,1,153.799
3192,1,153.847
3193,1,153.896
3194,1,153.945
3195,1,153.994
3196,1,154.043
3197,1,154.091
3198,1,154.14
3199,1,154.189
3200,1,154.238
3201,1,154.286
3202,1,154.335
3203,1,154.384
3204,1,154.433
3205,1,154.481
3206,1,154.53
3207,1,154.579
3208,1,154.628
3209,1,154.676
3210,1,154.725
3211,1,154.774
3212,1,154.823
3213,1,154.872
3214,1,154.92
3215,1,154.969
3216,1,155.018
3217,1,155.067
3218,1,155.115
3219,1,155.164
3220,1,155.213
3221,1,155.262
3222,1,155.31
3223,1,155.359
3224,1,155.408
3225,1,155.457
3226,1,155.506
3227,1,155.554
3228,1,155.603
3229,1,155.652
3230,1,155.701
3231,1,155.749
3232,1,155.798
3233,1,155.847
3234,1,155.896
3235,1,155.944
3236,1,155.993
3237,1,156.042
3238,1,156.091
3239,1,156.14
3240,1,156.188
3241,1,156.237
3242,1,156.286
3243,1,156.335
3244,1,156.383
3245,1,156.432
3246,1,156.481
3247,1,156.53
3248,1,156.578
3249,1,156.627
3250,1,156.676
3251,1,156.725
3252,1,156.773
3253,1,156.822
3254,1,156.871
3255,1,156.92
3256,1,156.969
3257,1,157.017
3258,1,157.066
3259,1,157.115
3260,1,157.164
3261,1,157.212
3262,1,157.261
3263,1,157.31
3264,1,157.359
3265,1,157.407
3266,1,157.456
3267,1,157.505
3268,1,157.554
3269,1,157.603
3270,1,157.651
3271,1,157.7
3272,1,157.749
3273,1,157.798
3274,1,157.846
3275,1,157.895
3276,1,157.944
3277,1,157.993
3278,1,158.041
3279,1,158.09
3280,1,158.139
3281,1,158.188
3282,1,158.236
3283,1,158.285
3284,1,158.334
3285,1,158.383
3286,1,158.432
3287,1,158.48
3288,1,158.529
3289,1,158.578
3290,1,158.627
3291,1,158.675
3292,1,158.724
3293,1,158.773
3294,1,158.822
3295,1,158.87
3296,1,158.919
3297,1,158.968
3298,1,159.017
3299,1,159.066
3300,1,159.114
3301,1,159.163
3302,1,159.212
3303,1,159.261
3304,1,159.309
3305,1,159.358
3306,1,159.407
3307,1,159.456
3308,1,159.504
3309,1,159.553
3310,1,159.602
3311,1,159.651
3312,1,159.699
3313,1,159.748
3314,1,159.797
3315,1,159.846
3316,1,159.895
3317,1,159.943
3318,1,159.992
3319,1,160.041
3320,1,160.09
3321,1,160.138
3322,1,160.187
3323,1,160.236
3324,1,160.285
3325,1,160.333
3326,1,160.382
3327,1,160.431
3328,1,160.48
3329,1,160.529
3330,1,160.577
3331,1,160.626
3332,1,160.675
3333,1,160.724
3334,1,160.772
3335,1,160.821
3336,1,160.87
3337,1,160.919
3338,1,160.967
3339,1,161.016
3340,1,161.065
3341,1,161.114
3342,1,161.162
3343,1,161.211
3344,1,161.26
3345,1,161.309
3346,1,161.358
3347,1,161.406
3348,1,161.455
3349,1,161.504
3350,1,161.553
3351,1,161.601
3352,1,161.65
3353,1,161.699
3354,1,161.748
3355,1,161.796
3356,1,161.845
3357,1,161.894
3358,1,161.943
3359,1,161.992
3360,1,162.04
3361,1,162.089
3362,1,162.138
3363,1,162.187
3364,1,162.235
3365,1,162.284
3366,1,162.333
3367,1,162.382
3368,1,162.43
3369,1,162.479
3370,1,162.528
3371,1,162.577
3372,1,162.626
3373,1,162.674
3374,1,162.723
3375,1,162.772
3376,1,162.821
3377,1,162.869
3378,1,162.918
3379,1,162.967
3380,1,163.016
3381,1,163.064
3382,1,163.113
3383,1,163.162
3384,1,163.211
3385,1,163.259
3386,1,163.308
3387,1,163.357
3388,1,163.406
3389,1,163.455
3390,1,163.503
3391,1,163.552
3392,1,163.601
3393,1,163.65
3394,1,163.698
3395,1,163.747
3396,1,163.796
3397,1,163.845
3398,1,163.893
3399,1,163.942
3400,1,163.991
3401,1,164.04
3402,1,164.089
3403,1,164.137
3404,1,164.186
3405,1,164.235
3406,1,164.284
3407,1,164.332
3408,1,164.381
3409,1,164.43
3410,1,164.479
3411,1,164.527
3412,1,164.576
3413,1,164.625
3414,1,164.674
3415,1,164.722
3416,1,164.771
3417,1,164.82
3418,1,164.869
3419,1,164.918
3420,1,164.966
3421,1,165.015
3422,1,165.064
3423,1,165.113
3424,1,165.161
3425,1,165.21
3426,1,165.259
3427,1,165.308
3428,1,165.356
3429,1,165.405
3430,1,165.454
3431,1,165.503
3432,1,165.552
3433,1,165.6
3434,1,165.649
3435,1,165.698
3436,1,165.747
3437,1,165.795
3438,1,165.844
3439,1,165.893
3440,1,165.942
3441,1,165.99
3442,1,166.039
3443,1,166.088
3444,1,166.137
3445,1,166.185
3446,1,166.234
3447,1,166.283
3448,1,166.332
3449,1,166.381
3450,1,166.429
3451,1,166.478
3452,1,166.527
3453,1,166.576
3454,1,166.624
3455,1,166.673
3456,1,166.722
3457,1,166.771
3458,1,166.819
3459,1,166.868
3460,1,166.917
3461,1,166.966
3462,1,167.015
3463,1,167.063
3464,1,167.112
3465,1,167.161
3466,1,167.21
3467,1,167.258
3468,1,167.307
3469,1,167.356
3470,1,167.405
3471,1,167.453
3472,1,167.502
3473,1,167.551
3474,1,167.6
3475,1,167.648
3476,1,167.697
3477,1,167.746
3478,1,167.795
3479,1,167.844
3480,1,167.892
3481,1,167.941
3482,1,167.99
3483,1,168.039
3484,1,168.087
3485,1,168.136
3486,1,168.185
3487,1,168.234
3488,1,168.282
3489,1,168.331
3490,1,168.38
3491,1,168.429
3492,1,168.478
3493,1,168.526
3494,1,168.575
3495,1,168.624
3496,1,168.673
3497,1,168.721
3498,1,168.77
3499,1,168.819
3500,1,168.868
3501,1,168.916
3502,1,168.965
3503,1,169.014
3504,1,169.063
3505,1,169.111
3506,1,169.16
3507,1,169.209
3508,1,169.258
3509,1,169.307
3510,1,169.355
3511,1,169.404
3512,1,169.453
3513,1,169.502
3514,1,169.55
3515,1,169.599
3516,1,169.648
3517,1,169.697
3518,1,169.745
3519,1,169.794
3520,1,169.843
3521,1,169.892
3522,1,169.941
3523,1,169.989
3524,1,170.038
3525,1,170.087
3526,1,170.136
3527,1,170.184
3528,1,170.233
3529,1,170.282
3530,1,170.331
3531,1,170.379
3532,1,170.428
3533,1,170.477
3534,1,170.526
3535,1,170.575
3536,1,170.623
3537,1,170.672
3538,1,170.721
3539,1,170.77
3540,1,170.818
3541,1,170.867
3542,1,170.916
3543,1,170.965
3544,1,171.013
3545,1,171.062
3546,1,171.111
3547,1,171.16
3548,1,171.208
3549,1,171.257
3550,1,171.306
3551,1,171.355
3552,1,171.404
3553,1,171.452
3554,1,171.501
3555,1,171.55
3556,1,171.599
3557,1,171.647
3558,1,171.696
3559,1,171.745
3560,1,171.794
3561,1,171.842
3562,1,171.891
3563,1,171.94
3564,1,171.989
3565,1,172.038
3566,1,172.086
3567,1,172.135
3568,1,172.184
3569,1,172.233
3570,1,172.281
3571,1,172.33
3572,1,172.379
3573,1,172.428
3574,1,172.476
3575,1,172.525
3576,1,172.574
3577,1,172.623
3578,1,172.671
3579,1,172.72
3580,1,172.769
3581,1,172.818
3582,1,172.867
3583,1,172.915
3584,1,172.964
3585,1,173.013
3586,1,173.062
3587,1,173.11
3588,1,173.159
3589,1,173.208
3590,1,173.257
3591,1,173.305
3592,1,173.354
3593,1,173.403
3594,1,173.452
3595,1,173.501
3596,1,173.549
3597,1,173.598
3598,1,173.647
3599,1,173.696
3600,1,173.744
3601,1,173.793
3602,1,173.842
3603,1,173.891
3604,1,173.939
3605,1,173.988
3606,1,174.037
3607,1,174.086
3608,1,174.134
3609,1,174.183
3610,1,174.232
3611,1,174.281
3612,1,174.33
3613,1,174.378
3614,1,174.427
3615,1,174.476
3616,1,174.525
3617,1,174.573
3618,1,174.622
3619,1,174.671
3620,1,174.72
3621,1,174.768
3622,1,174.817
3623,1,174.866
3624,1,174.915
3625,1,174.964
3626,1,175.012
3627,1,175.061
3628,1,175.11
3629,1,175.159
3630,1,175.207
3631,1,175.256
3632,1,175.305
3633,1,175.354
3634,1,175.402
3635,1,175.451
3636,1,175.5
3637,1,175.549
3638,1,175.597
3639,1,175.646
3640,1,175.695
3641,1,175.744
3642,1,175.793
3643,1,175.841
3644,1,175.89
3645,1,175.939
3646,1,175.988
3647,1,176.036
3648,1,176.085
3649,1,176.134
3650,1,176.183
3651,1,176.231
3652,1,176.28
3653,1,176.329
3654,1,176.378
3655,1,176.427
3656,1,176.475
3657,1,176.524
3658,1,176.573
3659,1,176.622
3660,1,176.67
3661,1,176.719
3662,1,176.768
3663,1,176.817
3664,1,176.865
3665,1,176.914
3666,1,176.963
3667,1,177.012
3668,1,177.061
3669,1,177.109
3670,1,177.158
3671,1,177.207
3672,1,177.256
3673,1,177.304
3674,1,177.353
3675,1,177.402
3676,1,177.451
3677,1,177.499
3678,1,177.548
3679,1,177.597
3680,1,177.646
3681,1,177.694
3682,1,177.743
3683,1,177.792
3684,1,177.841
3685,1,177.89
3686,1,177.938
3687,1,177.987
3688,1,178.036
3689,1,178.085
3690,1,178.133
3691,1,178.182
3692,1,178.231
3693,1,178.28
3694,1,178.328
3695,1,178.377
3696,1,178.426
3697,1,178.475
3698,1,178.524
3699,1,178.572
3700,1,178.621
3701,1,178.67
3702,1,178.719
3703,1,178.767
3704,1,178.816
3705,1,178.865
3706,1,178.914
3707,1,178.962
3708,1,179.011
3709,1,179.06
3710,1,179.109
3711,1,179.157
3712,1,179.206
3713,1,179.255
3714,1,179.304
3715,1,179.353
3716,1,179.401
3717,1,179.45
3718,1,179.499
3719,1,179.548
3720,1,179.596
3721,1,179.645
3722,1,179.694
3723,1,179.743
3724,1,179.791
3725,1,179.84
3726,1,179.889
3727,1,179.938
3728,1,179.987
3729,1,180.035
3730,1,180.084
3731,1,180.133
3732,1,180.182
3733,1,180.23
3734,1,180.279
3735,1,180.328
3736,1,180.377
3737,1,180.425
3738,1,180.474
3739,1,180.523
3740,1,180.572
3741,1,180.62
3742,1,180.669
3743,1,180.718
3744,1,180.767
3745,1,180.816
3746,1,180.864
3747,1,180.913
3748,1,180.962
3749,1,181.011
3750,1,181.059
3751,1,181.108
3752,1,181.157
3753,1,181.206
3754,1,181.254
3755,1,181.303
3756,1,181.352
3757,1,181.401
3758,1,181.45
3759,1,181.498
3760,1,181.547
3761,1,181.596
3762,1,181.645
3763,1,181.693
3764,1,181.742
3765,1,181.791
3766,1,181.84
3767,1,181.888
3768,1,181.937
3769,1,181.986
3770,1,182.035
3771,1,182.083
3772,1,182.132
3773,1,182.181
3774,1,182.23
3775,1,182.279
3776,1,182.327
3777,1,182.376
3778,1,182.425
3779,1,182.474
3780,1,182.522
3781,1,182.571
3782,1,182.62
3783,1,182.669
3784,1,182.717
3785,1,182.766
3786,1,182.815
3787,1,182.864
3788,1,182.913
3789,1,182.961
3790,1,183.01
3791,1,183.059
3792,1,183.108
3793,1,183.156
3794,1,183.205
3795,1,183.254
3796,1,183.303
3797,1,183.351
3798,1,183.4
3799,1,183.449
3800,1,183.498
3801,1,183.547
3802,1,183.595
3803,1,183.644
3804,1,183.693
3805,1,183.742
3806,1,183.79
3807,1,183.839
3808,1,183.888
3809,1,183.937
3810,1,183.985
3811,1,184.034
3812,1,184.083
3813,1,184.132
3814,1,184.18
3815,1,184.229
3816,1,184.278
3817,1,184.327
3818,1,184.376
3819,1,184.424
3820,1,184.473
3821,1,184.522
3822,1,184.571
3823,1,184.619
3824,1,184.668
3825,1,184.717
3826,1,184.766
3827,1,184.814
3828,1,184.863
3829,1,184.912
3830,1,184.961
3831,1,185.01
3832,1,185.058
3833,1,185.107
3834,1,185.156
3835,1,185.205
3836,1,185.253
3837,1,185.302
3838,1,185.351
3839,1,185.4
3840,1,185.448
3841,1,185.497
3842,1,185.546
3843,1,185.595
3844,1,185.643
3845,1,185.692
3846,1,185.741
3847,1,185.79
3848,1,185.839
3849,1,185.887
3850,1,185.936
3851,1,185.985
3852,1,186.034
3853,1,186.082
3854,1,186.131
3855,1,186.18
3856,1,186.229
3857,1,186.277
3858,1,186.326
3859,1,186.375
3860,1,186.424
3861,1,186.473
3862,1,186.521
3863,1,186.57
3864,1,186.619
3865,1,186.668
3866,1,186.716
3867,1,186.765
3868,1,186.814
3869,1,186.863
3870,1,186.911
3871,1,186.96
3872,1,187.009
3873,1,187.058
3874,1,187.106
3875,1,187.155
3876,1,187.204
3877,1,187.253
3878,1,187.302
3879,1,187.35
3880,1,187.399
3881,1,187.448
3882,1,187.497
3883,1,187.545
3884,1,187.594
3885,1,187.643
3886,1,187.692
3887,1,187.74
3888,1,187.789
3889,1,187.838
3890,1,187.887
3891,1,187.936
3892,1,187.984
3893,1,188.033
3894,1,188.082
3895,1,188.131
3896,1,188.179
3897,1,188.228
3898,1,188.277
3899,1,188.326
3900,1,188.374
3901,1,188.423
3902,1,188.472
3903,1,188.521
3904,1,188.569
3905,1,188.618
3906,1,188.667
3907,1,188.716
3908,1,188.765
3909,1,188.813
3910,1,188.862
3911,1,188.911
3912,1,188.96
3913,1,189.008
3914,1,189.057
3915,1,189.106
3916,1,189.155
3917,1,189.203
3918,1,189.252
3919,1,189.301
3920,1,189.35
3921,1,189.399
3922,1,189.447
3923,1,189.496
3924,1,189.545
3925,1,189.594
3926,1,189.642
3927,1,189.691
3928,1,189.74
3929,1,189.789
3930,1,189.837
3931,1,189.886
3932,1,189.935
3933,1,189.984
3934,1,190.033
3935,1,190.081
3936,1,190.13
3937,1,190.179
3938,1,190.228
3939,1,190.276
3940,1,190.325
3941,1,190.374
3942,1,190.423
3943,1,190.471
3944,1,190.52
3945,1,190.569
3946,1,190.618
3947,1,190.666
3948,1,190.715
3949,1,190.764
3950,1,190.813
3951,1,190.862
3952,1,190.91
3953,1,190.959
3954,1,191.008
3955,1,191.057
3956,1,191.105
3957,1,191.154
3958,1,191.203
3959,1,191.252
3960,1,191.3
3961,1,191.349
3962,1,191.398
3963,1,191.447
3964,1,191.496
3965,1,191.544
3966,1,191.593
3967,1,191.642
3968,1,191.691
3969,1,191.739
3970,1,191.788
3971,1,191.837
3972,1,191.886
3973,1,191.934
3974,1,191.983
3975,1,192.032
3976,1,192.081
3977,1,192.129
3978,1,192.178
3979,1,192.227
3980,1,192.276
3981,1,192.325
3982,1,192.373
3983,1,192.422
3984,1,192.471
3985,1,192.52
3986,1,192.568
3987,1,192.617
3988,1,192.666
3989,1,192.715
3990,1,192.763
3991,1,192.812
3992,1,192.861
3993,1,192.91
3994,1,192.959
3995,1,193.007
3996,1,193.056
3997,1,193.105
3998,1,193.154
3999,1,193.202
4000,1,193.251
4001,1,193.3
4002,1,193.349
4003,1,193.397
4004,1,193.446
4005,1,193.495
4006,1,193.544
4007,1,193.592
4008,1,193.641
4009,1,193.69
4010,1,193.739
4011,1,193.788
4012,1,193.836
4013,1,193.885
4014,1,193.934
4015,1,193.983
4016,1,194.031
4017,1,194.08
4018,1,194.129
4019,1,194.178
4020,1,194.226
4021,1,194.275
4022,1,194.324
4023,1,194.373
4024,1,194.422
4025,1,194.47
4026,1,194.519
4027,1,194.568
4028,1,194.617
4029,1,194.665
4030,1,194.714
4031,1,194.763
4032,1,194.812
4033,1,194.86
4034,1,194.909
4035,1,194.958
4036,1,195.007
4037,1,195.055
4038,1,195.104
4039,1,195.153
4040,1,195.202
4041,1,195.251
4042,1,195.299
4043,1,195.348
4044,1,195.397
4045,1,195.446
4046,1,195.494
4047,1,195.543
4048,1,195.592
4049,1,195.641
4050,1,195.689
4051,1,195.738
4052,1,195.787
4053,1,195.836
4054,1,195.885
4055,1,195.933
4056,1,195.982
4057,1,196.031
4058,1,196.08
4059,1,196.128
4060,1,196.177
4061,1,196.226
4062,1,196.275
4063,1,196.323
4064,1,196.372
4065,1,196.421
4066,1,196.47
4067,1,196.519
4068,1,196.567
4069,1,196.616
4070,1,196.665
4071,1,196.714
4072,1,196.762
4073,1,196.811
4074,1,196.86
4075,1,196.909
4076,1,196.957
4077,1,197.006
4078,1,197.055
4079,1,197.104
4080,1,197.152
4081,1,197.201
4082,1,197.25
4083,1,197.299
4084,1,197.348
4085,1,197.396
4086,1,197.445
4087,1,197.494
4088,1,197.543
4089,1,197.591
4090,1,197.64
4091,1,197.689
4092,1,197.738
4093,1,197.786
4094,1,197.835
4095,1,197.884
4096,1,197.933
4097,1,197.982
4098,1,198.03
4099,1,198.079
4100,1,198.128
4101,1,198.177
4102,1,198.225
4103,1,198.274
4104,1,198.323
4105,1,198.372
4106,1,198.42
4107,1,198.469
4108,1,198.518
4109,1,198.567
4110,1,198.615
4111,1,198.664
4112,1,198.713
4113,1,198.762
4114,1,198.811
4115,1,198.859
4116,1,198.908
4117,1,198.957
4118,1,199.006
4119,1,199.054
4120,1,199.103
4121,1,199.152
4122,1,199.201
4123,1,199.249
4124,1,199.298
4125,1,199.347
4126,1,199.396
4127,1,199.445
4128,1,199.493
4129,1,199.542
4130,1,199.591
4131,1,199.64
4132,1,199.688
4133,1,199.737
4134,1,199.786
4135,1,199.835
4136,1,199.883
4137,1,199.932
4138,1,199.981
4139,1,200.03
4140,1,200.078
4141,1,200.127
4142,1,200.176
4143,1,200.225
4144,1,200.274
4145,1,200.322
4146,1,200.371
4147,1,200.42
4148,1,200.469
4149,1,200.517
4150,1,200.566
4151,1,200.615
4152,1,200.664
4153,1,200.712
4154,1,200.761
4155,1,200.81
4156,1,200.859
4157,1,200.908
4158,1,200.956
4159,1,201.005
4160,1,201.054
4161,1,201.103
4162,1,201.151
4163,1,201.2
4164,1,201.249
4165,1,201.298
4166,1,201.346
4167,1,201.395
4168,1,201.444
4169,1,201.493
4170,1,201.541
4171,1,201.59
4172,1,201.639
4173,1,201.688
4174,1,201.737
4175,1,201.785
4176,1,201.834
4177,1,201.883
4178,1,201.932
4179,1,201.98
4180,1,202.029
4181,1,202.078
4182,1,202.127
4183,1,202.175
4184,1,202.224
4185,1,202.273
4186,1,202.322
4187,1,202.371
4188,1,202.419
4189,1,202.468
4190,1,202.517
4191,1,202.566
4192,1,202.614
4193,1,202.663
4194,1,202.712
4195,1,202.761
4196,1,202.809
4197,1,202.858
4198,1,202.907
4199,1,202.956
4200,1,203.005
4201,1,203.053
4202,1,203.102
4203,1,203.151
4204,1,203.2
4205,1,203.248
4206,1,203.297
4207,1,203.346
4208,1,203.395
4209,1,203.443
4210,1,203.492
4211,1,203.541
4212,1,203.59
4213,1,203.638
4214,1,203.687
4215,1,203.736
4216,1,203.785
4217,1,203.834
4218,1,203.882
4219,1,203.931
4220,1,203.98
4221,1,204.029
4222,1,204.077
4223,1,204.126
4224,1,204.175
4225,1,204.224
4226,1,204.272
4227,1,204.321
4228,1,204.37
4229,1,204.419
4230,1,204.468
4231,1,204.516
4232,1,204.565
4233,1,204.614
4234,1,204.663
4235,1,204.711
4236,1,204.76
4237,1,204.809
4238,1,204.858
4239,1,204.906
4240,1,204.955
4241,1,205.004
4242,1,205.053
4243,1,205.101
4244,1,205.15
4245,1,205.199
4246,1,205.248
4247,1,205.297
4248,1,205.345
4249,1,205.394
4250,1,205.443
4251,1,205.492
4252,1,205.54
4253,1,205.589
4254,1,205.638
4255,1,205.687
4256,1,205.735
4257,1,205.784
4258,1,205.833
4259,1,205.882
4260,1,205.931
4261,1,205.979
4262,1,206.028
4263,1,206.077
4264,1,206.126
4265,1,206.174
4266,1,206.223
4267,1,206.272
4268,1,206.321
4269,1,206.369
4270,1,206.418
4271,1,206.467
4272,1,206.516
4273,1,206.564
4274,1,206.613
4275,1,206.662
4276,1,206.711
4277,1,206.76
4278,1,206.808
4279,1,206.857
4280,1,206.906
4281,1,206.955
4282,1,207.003
4283,1,207.052
4284,1,207.101
4285,1,207.15
4286,1,207.198
4287,1,207.247
4288,1,207.296
4289,1,207.345
4290,1,207.394
4291,1,207.442
4292,1,207.491
4293,1,207.54
4294,1,207.589
4295,1,207.637
4296,1,207.686
4297,1,207.735
4298,1,207.784
4299,1,207.832
4300,1,207.881
4301,1,207.93
4302,1,207.979
4303,1,208.027
4304,1,208.076
4305,1,208.125
4306,1,208.174
4307,1,208.223
4308,1,208.271
4309,1,208.32
4310,1,208.369
4311,1,208.418
4312,1,208.466
4313,1,208.515
4314,1,208.564
4315,1,208.613
4316,1,208.661
4317,1,208.71
4318,1,208.759
4319,1,208.808
4320,1,208.857
4321,1,208.905
4322,1,208.954
4323,1,209.003
4324,1,209.052
4325,1,209.1
4326,1,209.149
4327,1,209.198
4328,1,209.247
4329,1,209.295
4330,1,209.344
4331,1,209.393
4332,1,209.442
4333,1,209.49
4334,1,209.539
4335,1,209.588
4336,1,209.637
4337,1,209.686
4338,1,209.734
4339,1,209.783
4340,1,209.832
4341,1,209.881
4342,1,209.929
4343,1,209.978
4344,1,210.027
4345,1,210.076
4346,1,210.124
4347,1,210.173
4348,1,210.222
4349,1,210.271
4350,1,210.32
4351,1,210.368
4352,1,210.417
4353,1,210.466
4354,1,210.515
4355,1,210.563
4356,1,210.612
4357,1,210.661
4358,1,210.71
4359,1,210.758
4360,1,210.807
4361,1,210.856
4362,1,210.905
4363,1,210.954
4364,1,211.002
4365,1,211.051
4366,1,211.1
4367,1,211.149
4368,1,211.197
4369,1,211.246
4370,1,211.295
4371,1,211.344
4372,1,211.392
4373,1,211.441
4374,1,211.49
4375,1,211.539
4376,1,211.587
4377,1,211.636
4378,1,211.685
4379,1,211.734
4380,1,211.783
4381,1,211.831
4382,1,211.88
4383,1,211.929
4384,1,211.978
4385,1,212.026
4386,1,212.075
4387,1,212.124
4388,1,212.173
4389,1,212.221
4390,1,212.27
4391,1,212.319
4392,1,212.368
4393,1,212.417
4394,1,212.465
4395,1,212.514
4396,1,212.563
4397,1,212.612
4398,1,212.66
4399,1,212.709
4400,1,212.758
4401,1,212.807
4402,1,212.855
4403,1,212.904
4404,1,212.953
4405,1,213.002
4406,1,213.05
4407,1,213.099
4408,1,213.148
4409,1,213.197
4410,1,213.246
4411,1,213.294
4412,1,213.343
4413,1,213.392
4414,1,213.441
4415,1,213.489
4416,1,213.538
4417,1,213.587
4418,1,213.636
4419,1,213.684
4420,1,213.733
4421,1,213.782
4422,1,213.831
4423,1,213.88
4424,1,213.928
4425,1,213.977
4426,1,214.026
4427,1,214.075
4428,1,214.123
4429,1,214.172
4430,1,214.221
4431,1,214.27
4432,1,214.318
4433,1,214.367
4434,1,214.416
4435,1,214.465
4436,1,214.513
4437,1,214.562
4438,1,214.611
4439,1,214.66
4440,1,214.709
4441,1,214.757
4442,1,214.806
4443,1,214.855
4444,1,214.904
4445,1,214.952
4446,1,215.001
4447,1,215.05
4448,1,215.099
4449,1,215.147
4450,1,215.196
4451,1,215.245
4452,1,215.294
4453,1,215.343
4454,1,215.391
4455,1,215.44
4456,1,215.489
4457,1,215.538
4458,1,215.586
4459,1,215.635
4460,1,215.684
4461,1,215.733
4462,1,215.781
4463,1,215.83
4464,1,215.879
4465,1,215.928
4466,1,215.976
4467,1,216.025
4468,1,216.074
4469,1,216.123
4470,1,216.172
4471,1,216.22
4472,1,216.269
4473,1,216.318
4474,1,216.367
4475,1,216.415
4476,1,216.464
4477,1,216.513
4478,1,216.562
4479,1,216.61
4480,1,216.659
4481,1,216.708
4482,1,216.757
4483,1,216.806
4484,1,216.854
4485,1,216.903
4486,1,216.952
4487,1,217.001
4488,1,217.049
4489,1,217.098
4490,1,217.147
4491,1,217.196
4492,1,217.244
4493,1,217.293
4494,1,217.342
4495,1,217.391
4496,1,217.44
4497,1,217.488
4498,1,217.537
4499,1,217.586
4500,1,217.635
4501,1,217.683
4502,1,217.732
4503,1,217.781
4504,1,217.83
4505,1,217.878
4506,1,217.927
4507,1,217.976
4508,1,218.025
4509,1,218.073
4510,1,218.122
4511,1,218.171
4512,1,218.22
4513,1,218.269
4514,1,218.317
4515,1,218.366
4516,1,218.415
4517,1,218.464
4518,1,218.512
4519,1,218.561
4520,1,218.61
4521,1,218.659
4522,1,218.707
4523,1,218.756
4524,1,218.805
4525,1,218.854
4526,1,218.903
4527,1,218.951
4528,1,219
4529,1,219.049
4530,1,219.098
4531,1,219.146
4532,1,219.195
