E,T,R0,R1,R2,R,N_R0,N_R1,N_R2,E/V0
831.139,25.0248,56.2174,1.35678,19.3628,76.9369,0.551358,0.0133068,0.189902,8.31139
831.222,42.5157,3.66585,-0.488218,-2.89138,0.28625,0.0856467,-0.0114064,-0.0675525,8.31222
831.305,43.1528,70.0655,11.3412,4.32513,85.7318,0.54363,0.087995,0.0335581,8.31305
831.388,31.9873,0.537319,-2.41463,15.259,13.3817,0.0118433,-0.053222,0.336332,8.31388
831.471,24.657,8.00364,17.2342,-3.98118,21.2567,0.174319,0.375361,-0.0867101,8.31471
831.553,27.9722,9.29441,-3.98576,-0.545724,4.76293,0.283927,-0.121758,-0.0166709,8.31553
831.636,55.0489,27.9857,9.13874,5.91811,43.0425,0.285302,0.0931655,0.0603326,8.31636
831.719,50.5401,3.64192,-3.89471,2.56473,2.31194,0.0689078,-0.0736909,0.0485267,8.31719
831.802,39.3175,11.1532,0.112202,12.7765,24.0418,0.17603,0.00177089,0.201651,8.31802
831.885,137.794,2.01867,8.70653,33.0319,43.7571,0.011119,0.0479564,0.181943,8.31885
831.967,44.0457,12.2966,4.42365,-8.49333,8.22689,0.235239,0.0846267,-0.162482,8.31967
832.05,34.9581,15.7354,-2.43178,8.02704,21.3307,0.279548,-0.0432018,0.142604,8.3205
832.133,56.0094,20.6689,22.9968,29.0722,72.7378,0.160539,0.178619,0.225808,8.32133
832.216,32.0308,18.3164,27.2617,24.2654,69.8435,0.179794,0.267601,0.238189,8.32216
832.299,28.8503,22.367,-15.1492,-5.85239,1.36545,0.740244,-0.501367,-0.193687,8.32299
832.382,40.1057,13.0524,5.2918,-2.61295,15.7312,0.233759,0.0947723,-0.0467961,8.32382
832.465,49.3978,5.89058,-0.469082,6.46993,11.8914,0.0961112,-0.00765359,0.105564,8.32465
832.547,33.4396,6.8541,14.2395,4.11836,25.212,0.116861,0.242782,0.0702173,8.32547
832.63,32.4994,7.69455,-6.3153,42.7023,44.0815,0.100476,-0.0824657,0.55761,8.3263
832.713,64.116,15.9107,1.30742,30.1145,47.3326,0.142762,0.0117311,0.27021,8.32713
832.796,32.2935,33.3822,0.177725,44.5275,78.0873,0.302427,0.00161011,0.403398,8.32796
832.879,58.1702,22.2967,1.13629,-16.1615,7.27153,0.340711,0.0173634,-0.24696,8.32879
832.962,15.2543,3.17438,17.3391,10.2833,30.7967,0.0689319,0.376519,0.223302,8.32962
833.045,53.7377,1.9368,-6.70977,42.1022,37.3292,0.0212679,-0.0736795,0.462321,8.33045
833.128,85.3549,7.18441,17.5021,-4.6873,19.9992,0.068193,0.166126,-0.0444909,8.33128
833.211,30.5367,4.24299,17.0882,6.28543,27.6166,0.0729621,0.293847,0.108084,8.33211
833.293,39.1317,3.30617,-11.0479,21.6721,13.9303,0.0623076,-0.208207,0.408429,8.33293
833.376,41.0409,21.2987,17.636,4.56058,43.4953,0.251948,0.20862,0.0539483,8.33376
833.459,40.8665,39.1971,-3.57257,28.3835,64.008,0.373752,-0.0340652,0.270643,8.33459
833.542,53.0174,1.63255,15.5017,12.5438,29.678,0.0197417,0.187456,0.151686,8.33542
833.625,57.0347,98.5435,3.29326,-4.34798,97.4888,0.637725,0.0213124,-0.028138,8.33625
833.708,82.9811,31.581,-1.38118,10.0224,40.2222,0.256332,-0.0112105,0.0813483,8.33708
833.791,12.1129,2.81867,-0.935575,65.3398,67.2229,0.0355284,-0.0117926,0.823586,8.33791
833.874,7.23338,9.55126,24.4427,-14.0853,19.9087,0.351899,0.900549,-0.518949,8.33874
833.957,18.2192,1.30144,1.43936,9.92158,12.6624,0.0421428,0.046609,0.321278,8.33957
834.04,23.171,15.6558,3.19792,-0.751828,18.1019,0.379324,0.0774824,-0.018216,8.3404
834.123,42.6574,6.8764,-2.10925,1.4642,6.23135,0.140654,-0.0431439,0.0299497,8.34123
834.206,15.6407,23.5848,0.582114,4.76026,28.9271,0.529188,0.0130613,0.106809,8.34206
834.289,7.33531,1.85121,8.73524,10.3892,20.9757,0.0653885,0.308546,0.366968,8.34289
834.372,26.6324,29.4974,8.35332,6.29214,44.1429,0.416776,0.118026,0.088903,8.34372
834.455,33.2542,14.1182,13.3076,0.282605,27.7084,0.231588,0.218291,0.00463572,8.34455
834.538,50.131,7.51434,16.5545,21.9841,46.053,0.0781247,0.172113,0.228563,8.34538
834.621,39.6317,17.7656,-3.0547,1.1792,15.8901,0.319976,-0.055018,0.0212386,8.34621
834.704,21.3768,6.04954,8.08106,41.1844,55.315,0.0788812,0.105371,0.537012,8.34704
834.787,56.4585,7.20319,7.74197,-7.61751,7.32765,0.112927,0.121374,-0.119423,8.34787
834.87,21.9108,34.0005,-5.81108,15.5613,43.7507,0.517815,-0.0885006,0.236993,8.3487
834.952,39.4019,12.5859,4.85985,-4.30832,13.1374,0.239551,0.0924993,-0.0820019,8.34952
835.035,37.9068,1.32024,22.3771,0.673427,24.3707,0.0211993,0.359312,0.0108133,8.35035
835.118,33.991,25.4809,6.96346,7.54992,39.9943,0.344405,0.0941194,0.102046,8.35118
835.201,11.3972,6.93929,4.34107,-1.67623,9.60413,0.330422,0.206705,-0.0798157,8.35201
835.284,17.2982,3.43776,30.8427,10.8275,45.1079,0.0550869,0.494225,0.1735,8.35284
835.368,38.894,30.4521,3.76739,12.6261,46.8457,0.35517,0.0439399,0.147261,8.35368
835.451,22.7813,14.1329,-7.8399,-2.65559,3.63741,0.534957,-0.296755,-0.100519,8.35451
835.534,30.7027,17.0195,17.7975,12.8735,47.6904,0.217104,0.227029,0.164217,8.35534
835.617,21.6693,0.0152791,2.01113,14.1493,16.1757,0.00040373,0.0531413,0.373875,8.35617
835.7,64.8244,17.8436,-0.952619,0.512818,17.4038,0.217001,-0.0115851,0.00623652,8.357
835.783,56.3203,3.78181,23.8923,10.7125,38.3867,0.0399317,0.252276,0.113113,8.35783
835.866,23.9268,12.2286,7.35837,17.2136,36.8006,0.201369,0.12117,0.283457,8.35866
835.949,49.9857,1.50396,-8.24947,-7.45226,-14.1978,0.0420243,-0.23051,-0.208234,8.35949
836.032,40.9442,14.9176,12.9796,36.0216,63.9188,0.142258,0.123777,0.343511,8.36032
836.115,30.852,38.0069,12.2175,-1.99355,48.2308,0.480596,0.15449,-0.0252084,8.36115
836.198,32.2386,28.7222,-5.50508,27.9968,51.2139,0.344174,-0.0659666,0.335481,8.36198
836.281,26.9441,18.4691,0.64236,-9.94277,9.16865,0.511427,0.0177876,-0.275326,8.36281
836.364,12.786,1.86583,-0.220464,-1.63029,0.0150803,0.145756,-0.0172223,-0.127356,8.36364
836.447,16.7019,19.9923,3.311,11.5188,34.822,0.388019,0.0642613,0.223562,8.36447
836.53,32.8218,9.97769,7.50933,-0.544406,16.9426,0.200498,0.150898,-0.0109397,8.3653
836.613,43.3777,57.7255,-1.42098,48.2052,104.51,0.390334,-0.00960852,0.325959,8.36613
836.696,15.1398,1.7215,3.36166,-2.74084,2.34232,0.0984722,0.192292,-0.15678,8.36696
836.779,25.4466,0.14357,8.98151,20.4173,29.5424,0.00261088,0.163333,0.371298,8.36779
836.862,30.9284,8.44817,-5.30684,-11.2352,-8.09386,0.369974,-0.232404,-0.492027,8.36862
836.945,13.9068,13.8807,6.00084,59.428,79.3095,0.148908,0.0643753,0.637528,8.36945
837.029,25.9709,4.92416,12.2772,-14.0297,3.17163,0.168968,0.42128,-0.481416,8.37029
837.112,37.934,43.3311,-7.10251,26.3577,62.5863,0.431068,-0.0706574,0.262213,8.37112
837.195,15.4837,12.4965,3.1845,-3.65191,12.0291,0.454206,0.115746,-0.132735,8.37195
837.278,23.911,3.19148,1.05443,-3.67109,0.574813,0.13034,0.0430629,-0.149928,8.37278
837.361,32.6171,24.8507,2.39607,30.8234,58.0702,0.274026,0.0264212,0.339887,8.37361
837.444,33.9279,7.25196,1.9612,-4.8696,4.34357,0.189487,0.0512445,-0.127238,8.37444
837.527,16.2301,28.313,7.16272,-2.85018,32.6255,0.579524,0.14661,-0.0583389,8.37527
837.61,13.2297,6.4669,1.70005,91.1425,99.3095,0.0574635,0.0151063,0.809874,8.3761
837.693,23.8329,2.39493,7.06734,-17.5683,-8.10604,0.152283,0.449381,-1.11709,8.37693
837.777,21.2665,29.0308,2.93397,44.2226,76.1873,0.297893,0.0301063,0.45378,8.37777
837.86,20.9272,17.2965,-1.74671,-8.0343,7.51546,0.608116,-0.0614116,-0.282473,8.3786
837.943,18.6121,5.83433,0.0559358,-4.13678,1.75348,0.286481,0.00274659,-0.203127,8.37943
838.026,32.4392,23.5684,13.7801,1.98063,39.3291,0.328395,0.192008,0.0275975,8.38026
838.109,11.6119,4.43248,6.02417,14.0128,24.4694,0.122847,0.166961,0.388367,8.38109
838.192,29.9302,2.25139,31.8848,27.0278,61.1641,0.0247149,0.35002,0.296702,8.38192
838.275,72.5856,9.67875,-16.4295,3.01949,-3.73126,0.140568,-0.238612,0.0438532,8.38275
838.359,32.9447,1.54485,17.169,13.2969,32.0107,0.0237832,0.264319,0.204708,8.38359
838.442,23.7878,10.439,0.701122,21.3819,32.522,0.185384,0.0124511,0.379719,8.38442
838.525,16.6217,8.86637,-3.09969,-2.43443,3.33225,0.444342,-0.155343,-0.122003,8.38525
838.608,37.1349,1.18996,0.753489,2.21314,4.15659,0.0288184,0.018248,0.053598,8.38608
838.691,2.43882,8.9316,0.194782,3.94141,13.0678,0.575986,0.0125612,0.254176,8.38691
838.774,26.102,9.23419,0.503086,17.5643,27.3016,0.172913,0.00942045,0.328898,8.38774
838.858,16.9041,3.12399,2.72677,10.2687,16.1195,0.0945986,0.0825702,0.310952,8.38858
838.941,49.3502,2.35231,21.7924,5.28145,29.4262,0.0298606,0.276636,0.0670436,8.38941
839.024,7.84969,7.33866,-8.21327,-4.70971,-5.58433,3.23951,-3.62559,-2.07901,8.39024
839.107,4.50527,5.72753,0.622498,3.98528,10.3353,0.385937,0.0419456,0.26854,8.39107
839.19,15.385,1.58848,-0.246941,3.40575,4.74729,0.0789024,-0.012266,0.169169,8.3919
839.274,33.5172,2.89642,3.82227,24.7859,31.5046,0.0445454,0.0587844,0.381193,8.39274
839.357,67.3571,18.6548,4.10934,-12.6261,10.138,0.240722,0.0530271,-0.162928,8.39357
839.44,32.779,7.19041,15.1786,1.29455,23.6635,0.127393,0.268921,0.0229357,8.3944
839.523,25.4543,21.5524,-2.32661,-0.312943,18.9129,0.485774,-0.0524398,-0.00705347,8.39523
839.606,26.4233,10.6652,8.4074,4.31753,23.3901,0.214103,0.168778,0.086674,8.39606
839.69,21.2471,4.0451,3.33558,-1.77435,5.60633,0.150636,0.124214,-0.0660753,8.3969
839.773,36.57,11.084,3.83992,17.8337,32.7576,0.159879,0.0553881,0.257238,8.39773
839.856,8.09885,3.9154,18.3445,-8.02397,14.236,0.175305,0.821343,-0.359258,8.39856
839.939,38.9403,2.47225,-5.24886,4.91443,2.13781,0.0601841,-0.127778,0.119636,8.39939
840.023,41.4621,15.3501,13.1202,-0.874069,27.5962,0.222278,0.189987,-0.012657,8.40023
840.106,32.4494,5.49692,-0.0803515,41.5394,46.956,0.0692261,-0.00101191,0.523131,8.40106
840.189,8.61232,2.17207,-2.97078,-19.0547,-19.8534,-0.193227,0.264279,1.6951,8.40189
840.272,57.0054,7.16975,12.4529,20.7382,40.3608,0.073637,0.127897,0.212991,8.40272
840.356,42.7851,2.28159,0.0307203,-2.99809,-0.685777,0.0541955,0.000729711,-0.0712147,8.40356
840.439,23.1844,15.5253,-2.05545,5.67752,19.1473,0.366752,-0.0485557,0.13412,8.40439
840.522,11.3415,8.08528,19.2403,-4.23953,23.0861,0.234849,0.558864,-0.123143,8.40522
840.605,22.0595,2.31562,1.1526,12.4513,15.9195,0.060971,0.0303483,0.327848,8.40605
840.689,26.2563,13.8758,-3.83404,3.32742,13.3692,0.350174,-0.0967567,0.0839717,8.40689
840.772,6.31162,1.12949,2.1713,-3.83244,-0.531655,0.195414,0.37566,-0.663056,8.40772
840.855,19.1858,3.70759,-0.500734,22.1916,25.3985,0.083159,-0.0112312,0.497746,8.40855
840.939,13.4259,11.2373,1.56758,15.8375,28.6424,0.26712,0.0372627,0.376472,8.40939
841.022,15.1468,2.48447,8.45052,-8.63152,2.30346,0.142374,0.484264,-0.494636,8.41022
841.105,10.3399,1.64887,-3.72336,3.88085,1.80636,0.135752,-0.306545,0.319511,8.41105
841.188,2.94266,7.19943,5.77967,-2.70323,10.2759,0.544647,0.43724,-0.204503,8.41188
841.272,41.1183,6.52846,-0.261487,14.5959,20.8629,0.10533,-0.00421882,0.23549,8.41272
841.355,3.65137,2.21739,-0.836938,-4.63699,-3.25654,5.61609,-2.11976,-11.7443,8.41355
841.438,6.46,19.4341,0.480281,1.61627,21.5307,0.694307,0.0171586,0.0577432,8.41438
841.522,19.9458,6.69954,1.14053,18.7719,26.612,0.143897,0.0244972,0.403195,8.41522
841.605,8.38858,0.964463,13.0288,20.1464,34.1397,0.0226781,0.306357,0.473718,8.41605
841.688,11.1028,10.548,6.21998,-2.94772,13.8202,0.423222,0.249567,-0.118273,8.41688
841.772,22.2392,2.26207,-0.638879,10.9947,12.6179,0.0648956,-0.0183285,0.315422,8.41772
841.855,14.0897,5.47192,-2.18566,-7.08179,-3.79553,0.531554,-0.21232,-0.687941,8.41855
841.938,30.2463,5.49118,0.662473,5.57689,11.7305,0.130815,0.0157819,0.132856,8.41938
842.022,4.86562,14.2535,16.5625,3.79753,34.6135,0.361038,0.419525,0.096191,8.42022
842.105,14.4568,4.64885,3.1077,2.51652,10.2731,0.187985,0.125666,0.101761,8.42105
842.188,13.3956,0.551962,-3.57234,-0.56392,-3.5843,0.0562579,-0.364105,-0.0574767,8.42188
842.272,12.2969,10.6411,-0.914575,9.74089,19.4674,0.335002,-0.0287925,0.306662,8.42272
842.355,13.56,2.24303,2.39426,-5.17502,-0.537734,0.172246,0.183859,-0.397399,8.42355
842.438,20.5794,14.0416,-0.0154815,4.43012,18.4563,0.359712,-0.000396599,0.113489,8.42438
842.522,28.952,4.48915,5.38209,20.2608,30.1321,0.0759791,0.0910921,0.342915,8.42522
842.605,13.0272,4.50382,-0.158667,-4.18198,0.163178,0.341448,-0.012029,-0.317048,8.42605
842.689,38.8696,7.91945,3.82231,6.02158,17.7633,0.139838,0.0674927,0.106327,8.42689
842.772,29.9484,7.48647,-1.49834,7.95184,13.94,0.17058,-0.0341398,0.181183,8.42772
842.855,36.1483,27.5177,0.421854,10.5746,38.5142,0.368562,0.00565014,0.141632,8.42855
842.939,11.9881,8.03151,5.3782,-3.63558,9.77413,0.369057,0.247135,-0.167059,8.42939
843.022,13.5184,26.5116,0.454915,7.51138,34.4779,0.552368,0.00947811,0.156499,8.43022
843.105,7.7452,9.27318,4.77669,5.2914,19.3413,0.342355,0.17635,0.195352,8.43105
843.189,8.32986,2.47657,0.867487,6.20424,9.5483,0.138525,0.0485222,0.347029,8.43189
843.272,9.66508,3.14933,3.84768,15.4116,22.4086,0.0981903,0.119964,0.480507,8.43272
843.356,15.0672,2.50361,3.83157,7.98685,14.322,0.0851881,0.130373,0.271761,8.43356
843.439,16.8662,0.324691,6.58662,11.1306,18.0419,0.00930132,0.188684,0.318854,8.43439
843.522,7.30551,1.69044,3.16155,23.5309,28.3829,0.0473666,0.0885876,0.659343,8.43522
843.606,17.6367,0.894276,1.48155,-12.9857,-10.6098,0.127265,0.210841,-1.848,8.43606
843.689,25.0574,15.1743,3.41672,14.3863,32.9774,0.261469,0.0588736,0.247892,8.43689
843.773,14.1754,0.383466,2.13787,-2.45772,0.0636132,0.0269307,0.150142,-0.172605,8.43773
843.856,13.7404,7.57597,0.970696,1.04651,9.59317,0.324681,0.0416008,0.0448498,8.43856
843.94,10.071,2.49101,2.70954,5.76089,10.9614,0.118437,0.128827,0.273905,8.4394
844.023,23.3086,2.75711,7.25008,16.5305,26.5377,0.0553124,0.145449,0.331629,8.44023
844.106,5.98657,2.29501,4.10808,3.24364,9.64673,0.146803,0.262778,0.207483,8.44106
844.19,12.5954,6.70139,2.58409,1.85768,11.1432,0.282299,0.108856,0.0782556,8.4419
844.273,11.3021,5.90769,1.02555,2.44147,9.37471,0.285716,0.0495993,0.118078,8.44273
844.357,22.579,3.2745,0.316406,1.91664,5.50755,0.116586,0.0112654,0.0682407,8.44357
844.44,8.10153,7.1859,4.72648,0.554548,12.4669,0.349365,0.229793,0.0269611,8.4444
844.524,12.1106,3.34727,0.128693,4.66416,8.14011,0.165291,0.006355,0.23032,8.44524
844.607,16.1935,10.5749,3.54919,15.3443,29.4683,0.23159,0.0777277,0.336042,8.44607
844.691,5.93853,8.84651,1.13518,1.31299,11.2947,0.51334,0.0658719,0.0761897,8.44691
844.774,7.13636,3.05365,0.893244,0.795032,4.74192,0.257078,0.0751997,0.0669315,8.44774
844.858,9.00291,0.176315,0.409523,17.3598,17.9456,0.00654266,0.0151965,0.644183,8.44858
844.941,14.0289,5.86651,0.738708,6.80609,13.4113,0.213793,0.0269207,0.248034,8.44941
845.025,20.5903,22.2461,0.329351,11.0436,33.619,0.410373,0.00607554,0.203721,8.45025
845.108,3.92244,3.90133,0.652257,5.00326,9.55685,0.289432,0.0483896,0.371181,8.45108
845.192,11.898,1.42134,0.403067,0.328697,2.15311,0.101155,0.0286858,0.0233929,8.45192
845.275,15.2243,14.3205,1.32815,1.31916,16.9679,0.444845,0.041257,0.0409778,8.45275
845.359,5.27812,2.68724,0.715045,1.10253,4.50481,0.274686,0.0730911,0.112699,8.45359
845.442,6.28051,6.03663,2.15258,1.60448,9.79368,0.375548,0.133915,0.0998169,8.45442
845.526,12.8169,3.33912,2.1952,3.13649,8.67082,0.155396,0.102161,0.145967,8.45526
845.609,11.0806,19.4052,1.4115,1.17855,21.9952,0.586688,0.0426746,0.0356316,8.45609
845.693,2.23483,6.97523,1.27112,7.5411,15.7875,0.387034,0.0705304,0.418432,8.45693
845.776,10.2822,0.403349,0.441607,3.56756,4.41252,0.0274486,0.0300521,0.242779,8.45776
845.86,8.00706,0.831219,4.0895,4.15936,9.08008,0.0486459,0.239332,0.24342,8.4586
845.943,10.8324,8.04531,2.25544,1.13394,11.4347,0.36131,0.10129,0.0509245,8.45943
846.027,23.534,9.77201,3.75984,0.245706,13.7776,0.261903,0.100769,0.00658525,8.46027
846.11,12.2314,9.5821,1.51221,1.08368,12.178,0.392558,0.0619518,0.044396,8.4611
846.194,15.8976,3.36193,2.12108,13.9189,19.4019,0.0952404,0.0600881,0.394309,8.46194
846.277,2.75048,10.0175,0.441121,7.48686,17.9455,0.484032,0.0213143,0.361754,8.46277
846.361,4.45176,2.43557,0.964568,9.16481,12.565,0.143128,0.0566836,0.538577,8.46361
846.445,9.22177,6.31639,1.39946,4.46046,12.1763,0.295185,0.0654014,0.208452,8.46445
846.528,29.6164,6.49026,1.52876,6.43383,14.4529,0.147274,0.03469,0.145994,8.46528
846.612,20.3476,2.61502,0.590268,-0.0422855,3.163,0.111227,0.0251065,-0.00179857,8.46612
846.695,7.96547,9.72061,0.010048,1.96775,11.6984,0.494338,0.000510988,0.100069,8.46695
846.779,5.32596,16.1646,1.00217,0.100686,17.2675,0.715457,0.0443567,0.00445643,8.46779
846.862,4.4321,1.5072,3.16,1.22921,5.89641,0.145926,0.305949,0.119011,8.46862
846.946,5.78989,16.6486,0.673633,1.66073,18.983,0.672051,0.0271924,0.0670381,8.46946
847.03,18.2016,1.94737,0.05014,3.71801,5.71552,0.0814215,0.00209641,0.155454,8.4703
847.113,30.2295,3.50105,0.350118,0.327007,4.17817,0.101752,0.0101756,0.0095039,8.47113
847.197,12.382,6.51088,0.33067,0.26747,7.10902,0.334044,0.0169652,0.0137227,8.47197
847.28,15.5538,5.24043,2.02863,3.77075,11.0398,0.197056,0.0762826,0.141792,8.4728
847.364,4.36672,0.932214,0.453419,0.165109,1.55074,0.157536,0.0766239,0.0279019,8.47364
847.448,2.88155,3.79285,0.278706,1.34654,5.4181,0.45699,0.0335805,0.16224,8.47448
847.531,9.0631,1.06476,1.17608,12.3277,14.5686,0.0450564,0.0497673,0.521661,8.47531
847.615,8.12982,1.42539,0.728294,4.93098,7.08466,0.0936865,0.0478685,0.324098,8.47615
847.698,18.6915,1.39618,1.19059,0.0102805,2.59705,0.0655835,0.0559264,0.000482912,8.47698
847.782,12.4223,5.62522,0.879092,0.656887,7.1612,0.287242,0.0448893,0.0335428,8.47782
847.866,15.5632,2.84606,0.342957,3.27643,6.46544,0.129198,0.0155687,0.148735,8.47866
847.949,11.2157,3.19789,1.33071,2.40712,6.93573,0.176179,0.073312,0.132614,8.47949
848.033,23.5487,0.246962,3.61794,2.90827,6.77317,0.00814468,0.119318,0.0959132,8.48033
848.117,10.9692,5.18839,5.0854,0.809382,11.0832,0.235276,0.230606,0.0367027,8.48117
848.2,4.25864,2.63604,-0.0572039,0.259549,2.83838,0.371429,-0.00806027,0.0365715,8.482
848.284,6.05357,2.03112,4.32633,4.06911,10.4266,0.123246,0.262518,0.24691,8.48284
848.368,11.5666,6.85447,0.765059,0.292987,7.91252,0.351888,0.0392758,0.0150411,8.48368
848.451,12.3858,10.6404,1.08651,1.85923,13.5861,0.409688,0.0418342,0.0715864,8.48451
848.535,5.13595,3.22486,0.79796,1.49596,5.51878,0.30267,0.0748925,0.140403,8.48535
848.618,8.12749,0.878624,-0.0352089,3.7274,4.57082,0.0691923,-0.00277272,0.293535,8.48618
848.702,8.2267,2.8025,1.45658,0.304531,4.56361,0.219111,0.113882,0.0238095,8.48702
848.786,1.55208,2.65271,0.601454,0.191715,3.44588,0.530759,0.12034,0.0383586,8.48786
848.87,3.88155,0.187175,6.78291,3.79643,10.7665,0.0127782,0.463059,0.259176,8.4887
848.953,14.3894,0.357527,-0.161835,0.141903,0.337594,0.024277,-0.010989,0.00963558,8.48953
849.037,14.4009,6.25001,2.73881,1.28961,10.2784,0.253249,0.110976,0.0522546,8.49037
849.121,2.85218,6.13925,1.51127,0.51172,8.16224,0.557383,0.137208,0.0464591,8.49121
849.204,3.36084,9.81809,0.244248,5.93254,15.9949,0.507245,0.0126189,0.306501,8.49204
849.288,3.27951,8.35344,4.18135,17.2424,29.7772,0.252701,0.12649,0.521601,8.49288
849.372,11.1582,0.375191,0.930204,-1.33251,-0.0271177,0.0337066,0.0835683,-0.119711,8.49372
849.455,18.4737,2.96234,0.125491,2.61613,5.70396,0.122524,0.00519038,0.108205,8.49455
849.539,6.51155,11.6101,0.709498,4.97962,17.2993,0.487599,0.0297973,0.209133,8.49539
849.623,3.89484,2.20489,0.138714,-0.579749,1.76385,0.389646,0.0245135,-0.102453,8.49623
849.707,6.75849,1.6967,0.296362,0.245933,2.23899,0.188575,0.0329384,0.0273335,8.49707
849.79,6.55936,9.52158,3.42594,1.63394,14.5815,0.450389,0.162053,0.0772884,8.4979
849.874,17.8499,0.415499,0.911339,1.45548,2.78231,0.0201384,0.0441708,0.0705439,8.49874
849.958,3.5548,3.21521,1.74937,0.0407958,5.00537,0.375601,0.204361,0.00476577,8.49958
850.041,9.96973,2.1677,2.00419,0.325887,4.49778,0.149832,0.13853,0.0225254,8.50041
850.125,9.69819,0.583954,-0.00211789,1.3349,1.91673,0.0502762,-0.000182342,0.11493,8.50125
850.209,4.96825,0.909088,0.48289,4.87385,6.26583,0.0809224,0.0429844,0.433845,8.50209
850.293,7.43789,1.17014,2.51563,2.50852,6.19429,0.0858366,0.184536,0.184014,8.50293
850.376,15.3725,0.630592,3.16971,1.58805,5.38835,0.0303741,0.152677,0.0764926,8.50376
850.46,20.7037,1.34562,-0.242133,-0.305028,0.798462,0.0625808,-0.0112609,-0.0141859,8.5046
850.544,4.00737,3.58346,1.27407,0.0312881,4.88882,0.402808,0.143216,0.00351703,8.50544
850.628,15.0667,0.576139,0.626762,3.14719,4.35009,0.0296722,0.0322794,0.162086,8.50628
850.711,8.17477,5.90422,0.923125,-0.245915,6.58143,0.400118,0.0625585,-0.0166652,8.50711
850.795,5.6283,0.0123162,1.57234,7.56604,9.15069,0.000833359,0.10639,0.511945,8.50795
850.879,11.7126,2.74135,0.566011,-0.215163,3.09219,0.185166,0.0382317,-0.0145334,8.50879
850.963,4.26356,3.1407,0.27795,3.63581,7.05446,0.277496,0.0245582,0.321241,8.50963
851.047,18.2402,8.55201,0.374547,0.781071,9.70763,0.305999,0.0134016,0.0279475,8.51047
851.13,6.87829,7.45097,0.0203578,1.14988,8.62121,0.480723,0.00131345,0.0741885,8.5113
851.214,4.69991,1.14021,0.74507,1.98588,3.87115,0.13303,0.0869286,0.231696,8.51214
851.298,8.74116,5.73897,2.42699,0.0224352,8.18839,0.338991,0.143358,0.00132521,8.51298
851.382,12.5449,2.04713,0.987591,0.681639,3.71636,0.12589,0.0607325,0.0419178,8.51382
851.466,9.73253,5.58725,-0.041201,1.92129,7.46734,0.324843,-0.00239542,0.111704,8.51466
851.549,11.1562,3.29741,0.538259,-0.34982,3.48585,0.225202,0.0367613,-0.0238915,8.51549
851.633,15.1272,1.3904,1.43072,6.38924,9.21035,0.0571297,0.0587864,0.262526,8.51633
851.717,13.5941,0.0220396,-0.153074,-0.207345,-0.33838,0.00166265,-0.0115478,-0.015642,8.51717
851.801,8.14306,3.99531,1.71356,6.71503,12.4239,0.194259,0.0833161,0.326496,8.51801
851.885,12.1154,4.39261,-0.0910408,-1.19758,3.10399,0.288619,-0.00598188,-0.0786875,8.51885
851.968,14.9904,4.81122,0.1108,4.20652,9.12854,0.199479,0.00459388,0.174407,8.51968
852.052,9.23538,4.2485,0.931659,1.57096,6.75111,0.265755,0.0582779,0.0982678,8.52052
852.136,3.88435,1.88462,-0.00668595,1.89072,3.76866,0.246259,-0.000873637,0.247056,8.52136
852.22,10.7257,1.61664,2.31724,0.539502,4.47339,0.106364,0.152459,0.0354956,8.5222
852.304,15.6926,2.62934,0.75708,1.47473,4.86115,0.127925,0.0368342,0.0717499,8.52304
852.388,7.32082,4.4188,1.04025,0.219188,5.67823,0.339932,0.0800247,0.0168618,8.52388
852.472,4.97952,7.958,2.34126,5.83634,16.1356,0.376886,0.110881,0.276406,8.52472
852.555,4.25828,6.28576,0.0858083,-1.11365,5.25792,0.660533,0.00901707,-0.117027,8.52555
852.639,3.87276,0.43547,0.691685,6.85299,7.98015,0.0367395,0.0583557,0.57817,8.52639
852.723,4.82019,7.76969,0.7616,-0.145371,8.38592,0.588341,0.0576703,-0.0110079,8.52723
852.807,13.7903,1.50732,1.90424,-0.201478,3.21008,0.0886638,0.112012,-0.0118514,8.52807
852.891,7.58891,0.777203,3.82192,3.92845,8.52758,0.0482241,0.237144,0.243754,8.52891
852.975,4.41458,7.09039,-0.156669,1.2947,8.22842,0.560816,-0.0123918,0.102404,8.52975
853.059,3.04559,2.20446,1.78166,1.20549,5.19161,0.267622,0.216294,0.146347,8.53059
853.143,4.39954,2.11902,0.977712,1.49439,4.59113,0.235691,0.108747,0.166216,8.53143
853.226,5.11002,4.29119,0.415271,0.747631,5.45409,0.406204,0.0393096,0.0707708,8.53226
853.31,10.2884,0.181723,3.10107,2.40339,5.68618,0.0113758,0.194125,0.150451,8.5331
853.394,10.1219,4.1664,1.75082,1.20098,7.1182,0.24167,0.101555,0.0696621,8.53394
853.478,9.29442,0.469928,-0.193146,7.32907,7.60585,0.0278059,-0.0114286,0.433666,8.53478
853.562,2.4104,5.96908,1.50158,0.0787033,7.54936,0.59932,0.150764,0.00790212,8.53562
853.646,10.5532,2.61725,0.774708,13.6803,17.0723,0.0947404,0.0280432,0.495206,8.53646
853.73,2.07031,1.40225,-0.0639541,1.3244,2.6627,0.29627,-0.0135124,0.279822,8.5373
853.814,5.82926,3.90115,0.794927,0.122527,4.81861,0.366379,0.074656,0.0115072,8.53814
853.898,4.3269,2.39257,1.33744,-0.0445294,3.68548,0.298609,0.166922,-0.00555758,8.53898
