E,T,R0,R1,R,N_R0,N_R1,E/V0
261.816,0.998037,4.19567e-24,8.7202e-25,5.06769e-24,4.20393e-24,8.73735e-25,2.61816
261.862,0.998038,1.45966e-24,2.1891e-24,3.64876e-24,1.46253e-24,2.19341e-24,2.61862
261.909,0.998038,7.38996e-24,1.17783e-24,8.56779e-24,7.40449e-24,1.18015e-24,2.61909
261.955,0.998039,1.48168e-26,3.77999e-24,3.79481e-24,1.48459e-26,3.78742e-24,2.61955
262.002,0.99804,1.03837e-24,-1.4977e-24,-4.59334e-25,1.04041e-24,-1.50064e-24,2.62002
262.048,0.99804,1.04308e-23,9.32914e-25,1.13637e-23,1.04512e-23,9.34745e-25,2.62048
262.095,0.998041,6.3771e-24,2.08482e-24,8.46192e-24,6.38961e-24,2.08891e-24,2.62095
262.141,0.998042,3.39732e-24,1.10466e-23,1.44439e-23,3.40399e-24,1.10683e-23,2.62141
262.188,0.998043,2.44328e-24,-4.62911e-24,-2.18584e-24,2.44807e-24,-4.63819e-24,2.62188
262.234,0.998043,1.27467e-24,4.07434e-24,5.34902e-24,1.27717e-24,4.08233e-24,2.62234
262.281,0.998044,2.41025e-24,-5.03315e-25,1.90694e-24,2.41498e-24,-5.04302e-25,2.62281
262.327,0.998045,6.91091e-24,1.22026e-24,8.13117e-24,6.92445e-24,1.22265e-24,2.62327
262.374,0.998045,9.24665e-24,2.9588e-24,1.22054e-23,9.26476e-24,2.9646e-24,2.62374
262.421,0.998046,3.88695e-24,1.03092e-23,1.41962e-23,3.89456e-24,1.03294e-23,2.62421
262.467,0.998047,1.01751e-24,1.58105e-23,1.6828e-23,1.0195e-24,1.58414e-23,2.62467
262.514,0.998047,7.78709e-24,-9.2344e-24,-1.44731e-24,7.80233e-24,-9.25246e-24,2.62514
262.56,0.998048,3.92509e-24,7.19691e-24,1.1122e-23,3.93276e-24,7.21098e-24,2.6256
262.607,0.998049,3.23223e-24,-2.18203e-24,1.0502e-24,3.23855e-24,-2.1863e-24,2.62607
262.653,0.99805,6.52524e-24,9.55236e-25,7.48047e-24,6.53799e-24,9.57103e-25,2.62653
262.7,0.99805,8.52698e-25,-6.11795e-25,2.40903e-25,8.54364e-25,-6.1299e-25,2.627
262.746,0.998051,8.67017e-24,1.96886e-24,1.0639e-23,8.6871e-24,1.97271e-24,2.62746
262.793,0.998052,3.13296e-24,-5.90068e-25,2.54289e-24,3.13908e-24,-5.91219e-25,2.62793
262.839,0.998052,1.40462e-23,9.42344e-25,1.49886e-23,1.40736e-23,9.44183e-25,2.62839
262.886,0.998053,5.93125e-24,8.46198e-25,6.77745e-24,5.94282e-24,8.47849e-25,2.62886
262.933,0.998054,1.1365e-24,2.60007e-24,3.73657e-24,1.13872e-24,2.60514e-24,2.62933
262.979,0.998054,9.27241e-24,6.25491e-24,1.55273e-23,9.29048e-24,6.2671e-24,2.62979
263.026,0.998055,3.97447e-24,-3.62583e-24,3.48643e-25,3.98222e-24,-3.63289e-24,2.63026
263.072,0.998056,3.18642e-24,3.1949e-24,6.38132e-24,3.19263e-24,3.20112e-24,2.63072
263.119,0.998057,4.36375e-24,-9.60321e-25,3.40342e-24,4.37224e-24,-9.62191e-25,2.63119
263.165,0.998057,2.8138e-24,5.79228e-24,8.60608e-24,2.81927e-24,5.80356e-24,2.63165
263.212,0.998058,6.43865e-24,2.43145e-24,8.8701e-24,6.45118e-24,2.43618e-24,2.63212
263.259,0.998059,3.39296e-25,6.72347e-24,7.06276e-24,3.39956e-25,6.73655e-24,2.63259
263.305,0.998059,7.90262e-24,1.46979e-24,9.37241e-24,7.91799e-24,1.47265e-24,2.63305
263.352,0.99806,5.57191e-24,1.76949e-24,7.3414e-24,5.58274e-24,1.77293e-24,2.63352
263.398,0.998061,1.11643e-24,1.11703e-24,2.23346e-24,1.1186e-24,1.1192e-24,2.63398
263.445,0.998062,2.53167e-24,4.03987e-24,6.57154e-24,2.53659e-24,4.04771e-24,2.63445
263.492,0.998062,1.9557e-24,5.48942e-25,2.50464e-24,1.95949e-24,5.50008e-25,2.63492
263.538,0.998063,8.59626e-24,1.10962e-24,9.70588e-24,8.61295e-24,1.11177e-24,2.63538
263.585,0.998064,6.33669e-24,6.62617e-24,1.29629e-23,6.34898e-24,6.63903e-24,2.63585
263.632,0.998065,9.04924e-24,2.11195e-24,1.11612e-23,9.06679e-24,2.11605e-24,2.63632
263.678,0.998065,6.81962e-24,3.79926e-24,1.06189e-23,6.83284e-24,3.80663e-24,2.63678
263.725,0.998066,1.07886e-24,1.72051e-25,1.25091e-24,1.08095e-24,1.72384e-25,2.63725
263.772,0.998067,8.11063e-24,9.91489e-24,1.80255e-23,8.12634e-24,9.93409e-24,2.63772
263.818,0.998068,1.75532e-23,5.08925e-24,2.26425e-23,1.75872e-23,5.0991e-24,2.63818
263.865,0.998068,2.21422e-24,-2.5313e-25,1.96109e-24,2.2185e-24,-2.5362e-25,2.63865
263.911,0.998069,2.06875e-24,5.23013e-24,7.29888e-24,2.07275e-24,5.24025e-24,2.63911
263.958,0.99807,2.89773e-24,8.63798e-24,1.15357e-23,2.90333e-24,8.65469e-24,2.63958
264.005,0.99807,1.38907e-23,2.00685e-24,1.58975e-23,1.39175e-23,2.01073e-24,2.64005
264.051,0.998071,3.17525e-24,2.10411e-24,5.27936e-24,3.18139e-24,2.10818e-24,2.64051
264.098,0.998072,2.51937e-24,1.02969e-24,3.54907e-24,2.52424e-24,1.03168e-24,2.64098
264.145,0.998073,4.91232e-24,1.06544e-24,5.97776e-24,4.9218e-24,1.0675e-24,2.64145
264.191,0.998073,3.42912e-24,6.09217e-24,9.52128e-24,3.43574e-24,6.10392e-24,2.64191
264.238,0.998074,2.38709e-24,-4.61981e-25,1.92511e-24,2.3917e-24,-4.62873e-25,2.64238
264.285,0.998075,5.26383e-24,1.30035e-25,5.39386e-24,5.27398e-24,1.30286e-25,2.64285
264.332,0.998076,9.48145e-24,9.98612e-25,1.04801e-23,9.49973e-24,1.00054e-24,2.64332
264.378,0.998076,4.74962e-24,7.58075e-26,4.82542e-24,4.75877e-24,7.59536e-26,2.64378
264.425,0.998077,3.77681e-24,1.92707e-24,5.70389e-24,3.78409e-24,1.93078e-24,2.64425
264.472,0.998078,6.81951e-24,1.6281e-24,8.44761e-24,6.83265e-24,1.63123e-24,2.64472
264.518,0.998079,3.23999e-24,8.7433e-24,1.19833e-23,3.24623e-24,8.76013e-24,2.64518
264.565,0.998079,1.58201e-24,-2.41222e-25,1.34079e-24,1.58505e-24,-2.41687e-25,2.64565
264.612,0.99808,1.86174e-24,1.05237e-23,1.23854e-23,1.86532e-24,1.05439e-23,2.64612
264.659,0.998081,8.72383e-24,1.02849e-24,9.75231e-24,8.7406e-24,1.03046e-24,2.64659
264.705,0.998082,4.04064e-24,4.97115e-25,4.53776e-24,4.04841e-24,4.98071e-25,2.64705
264.752,0.998082,2.21214e-25,2.63311e-25,4.84525e-25,2.21639e-25,2.63817e-25,2.64752
264.799,0.998083,3.31128e-24,2.60309e-25,3.57159e-24,3.31764e-24,2.60809e-25,2.64799
264.845,0.998084,4.03825e-24,1.94526e-24,5.98351e-24,4.046e-24,1.94899e-24,2.64845
264.892,0.998084,8.47823e-25,2.41999e-24,3.26782e-24,8.4945e-25,2.42464e-24,2.64892
264.939,0.998085,1.62616e-24,5.85724e-24,7.48339e-24,1.62928e-24,5.86847e-24,2.64939
264.986,0.998086,4.94519e-24,4.65538e-24,9.60057e-24,4.95468e-24,4.6643e-24,2.64986
265.032,0.998087,1.9639e-25,7.00331e-24,7.1997e-24,1.96767e-25,7.01674e-24,2.65032
265.079,0.998087,6.77824e-25,1.23381e-25,8.01205e-25,6.79123e-25,1.23618e-25,2.65079
265.126,0.998088,7.86357e-24,1.76656e-24,9.63013e-24,7.87863e-24,1.76994e-24,2.65126
265.173,0.998089,2.8197e-24,5.46033e-24,8.28003e-24,2.8251e-24,5.47078e-24,2.65173
265.22,0.99809,2.87421e-24,1.66242e-24,4.53662e-24,2.87971e-24,1.6656e-24,2.6522
265.266,0.99809,9.05421e-25,1.22708e-24,2.1325e-24,9.07154e-25,1.22943e-24,2.65266
265.313,0.998091,4.68248e-24,-9.66187e-26,4.58587e-24,4.69144e-24,-9.68035e-26,2.65313
265.36,0.998092,6.66158e-24,3.17819e-24,9.83977e-24,6.67431e-24,3.18427e-24,2.6536
265.407,0.998092,2.21419e-24,-1.22691e-25,2.09149e-24,2.21842e-24,-1.22925e-25,2.65407
265.453,0.998093,5.94205e-24,2.77782e-24,8.71987e-24,5.95341e-24,2.78313e-24,2.65453
265.5,0.998094,2.53157e-24,2.18436e-24,4.71592e-24,2.5364e-24,2.18853e-24,2.655
265.547,0.998095,7.0694e-24,3.53437e-25,7.42284e-24,7.0829e-24,3.54111e-25,2.65547
265.594,0.998095,1.13654e-24,2.64242e-27,1.13919e-24,1.13871e-24,2.64747e-27,2.65594
265.641,0.998096,6.03551e-24,3.62394e-24,9.65945e-24,6.04702e-24,3.63085e-24,2.65641
265.687,0.998097,1.08646e-24,-4.00892e-26,1.04637e-24,1.08853e-24,-4.01657e-26,2.65687
265.734,0.998097,8.7259e-24,5.01867e-25,9.22777e-24,8.74254e-24,5.02823e-25,2.65734
265.781,0.998098,4.24449e-24,2.08588e-24,6.33037e-24,4.25258e-24,2.08985e-24,2.65781
265.828,0.998099,6.0577e-24,5.02931e-24,1.1087e-23,6.06924e-24,5.03889e-24,2.65828
265.875,0.9981,3.98502e-24,1.72635e-24,5.71137e-24,3.99261e-24,1.72964e-24,2.65875
265.922,0.9981,1.26954e-24,4.27707e-24,5.54661e-24,1.27196e-24,4.28521e-24,2.65922
265.968,0.998101,3.50085e-24,3.01301e-24,6.51386e-24,3.50751e-24,3.01874e-24,2.65968
266.015,0.998102,5.51393e-25,-5.04447e-25,4.69455e-26,5.52441e-25,-5.05406e-25,2.66015
266.062,0.998103,4.73054e-24,7.17587e-25,5.44812e-24,4.73953e-24,7.18951e-25,2.66062
266.109,0.998103,1.11976e-23,3.26832e-24,1.44659e-23,1.12189e-23,3.27453e-24,2.66109
266.156,0.998104,1.23219e-24,6.3555e-24,7.58769e-24,1.23453e-24,6.36757e-24,2.66156
266.203,0.998105,1.02994e-24,-1.19929e-24,-1.69344e-25,1.0319e-24,-1.20156e-24,2.66203
266.25,0.998105,1.11694e-24,7.16499e-24,8.28193e-24,1.11906e-24,7.17859e-24,2.6625
266.296,0.998106,5.49606e-24,1.63596e-25,5.65965e-24,5.50648e-24,1.63906e-25,2.66296
266.343,0.998107,1.84725e-24,2.93725e-24,4.7845e-24,1.85075e-24,2.94282e-24,2.66343
266.39,0.998108,2.5812e-24,1.34843e-25,2.71604e-24,2.58609e-24,1.35099e-25,2.6639
266.437,0.998108,5.62792e-24,6.36276e-25,6.2642e-24,5.63859e-24,6.37482e-25,2.66437
266.484,0.998109,6.52916e-24,9.94919e-24,1.64783e-23,6.54153e-24,9.96804e-24,2.66484
266.531,0.99811,4.55347e-25,-1.63795e-24,-1.1826e-24,4.56209e-25,-1.64105e-24,2.66531
266.578,0.99811,3.04901e-24,1.44278e-24,4.49179e-24,3.05479e-24,1.44551e-24,2.66578
266.625,0.998111,4.53537e-24,9.14652e-25,5.45002e-24,4.54395e-24,9.16383e-25,2.66625
266.671,0.998112,1.20098e-25,6.01942e-25,7.2204e-25,1.20325e-25,6.03081e-25,2.66671
266.718,0.998112,2.56614e-24,4.18328e-24,6.74943e-24,2.57099e-24,4.1912e-24,2.66718
266.765,0.998113,5.47541e-24,4.39795e-24,9.87335e-24,5.48576e-24,4.40626e-24,2.66765
266.812,0.998114,3.15903e-24,5.4477e-25,3.7038e-24,3.165e-24,5.45799e-25,2.66812
266.859,0.998115,4.77742e-25,3.52453e-26,5.12987e-25,4.78644e-25,3.53119e-26,2.66859
266.906,0.998115,2.08278e-24,5.46268e-24,7.54546e-24,2.08671e-24,5.47299e-24,2.66906
266.953,0.998116,9.84113e-24,-8.78872e-25,8.96226e-24,9.8597e-24,-8.80531e-25,2.66953
267,0.998117,3.14579e-25,1.47735e-24,1.79193e-24,3.15173e-25,1.48014e-24,2.67
267.047,0.998117,3.59331e-24,4.85101e-24,8.44432e-24,3.60008e-24,4.86016e-24,2.67047
267.094,0.998118,6.21695e-24,4.98669e-24,1.12036e-23,6.22868e-24,4.99609e-24,2.67094
267.141,0.998119,1.07167e-24,-1.32784e-24,-2.56171e-25,1.07369e-24,-1.33035e-24,2.67141
267.188,0.99812,3.54732e-25,1.89504e-24,2.24977e-24,3.554e-25,1.89861e-24,2.67188
267.235,0.99812,7.8384e-25,5.07116e-24,5.855e-24,7.85317e-25,5.08071e-24,2.67235
267.282,0.998121,6.142e-24,8.42143e-24,1.45634e-23,6.15356e-24,8.43728e-24,2.67282
267.329,0.998122,1.58152e-24,4.24084e-24,5.82236e-24,1.5845e-24,4.24882e-24,2.67329
267.375,0.998122,9.55487e-24,4.19474e-24,1.37496e-23,9.57284e-24,4.20264e-24,2.67375
267.422,0.998123,1.61041e-24,1.47341e-23,1.63445e-23,1.61344e-24,1.47618e-23,2.67422
267.469,0.998124,2.3996e-24,2.45747e-24,4.85707e-24,2.40411e-24,2.46209e-24,2.67469
267.516,0.998124,2.42095e-24,8.86095e-25,3.30704e-24,2.4255e-24,8.8776e-25,2.67516
267.563,0.998125,3.62287e-24,2.64815e-24,6.27102e-24,3.62968e-24,2.65313e-24,2.67563
267.61,0.998126,1.14816e-23,2.45599e-24,1.39376e-23,1.15031e-23,2.4606e-24,2.6761
267.657,0.998127,6.67899e-25,2.30821e-24,2.97611e-24,6.69152e-25,2.31254e-24,2.67657
267.704,0.998127,7.8953e-24,-2.23866e-25,7.67143e-24,7.91011e-24,-2.24286e-25,2.67704
267.751,0.998128,1.04453e-24,3.83172e-24,4.87625e-24,1.04649e-24,3.83891e-24,2.67751
267.798,0.998129,2.88825e-24,1.70805e-24,4.5963e-24,2.89366e-24,1.71125e-24,2.67798
267.845,0.998129,9.48159e-25,-4.67594e-25,4.80565e-25,9.49936e-25,-4.68471e-25,2.67845
267.892,0.99813,5.41829e-25,1.74472e-24,2.28654e-24,5.42844e-25,1.74798e-24,2.67892
267.939,0.998131,3.82687e-25,2.09545e-24,2.47814e-24,3.83404e-25,2.09938e-24,2.67939
267.986,0.998131,2.41771e-24,1.87104e-24,4.28875e-24,2.42224e-24,1.87454e-24,2.67986
268.033,0.998132,2.09235e-24,2.14522e-24,4.23756e-24,2.09626e-24,2.14923e-24,2.68033
268.08,0.998133,8.73338e-24,6.28556e-24,1.50189e-23,8.74972e-24,6.29732e-24,2.6808
268.127,0.998134,2.07518e-24,-1.61014e-24,4.65045e-25,2.07906e-24,-1.61315e-24,2.68127
268.174,0.998134,1.5928e-25,5.88289e-24,6.04217e-24,1.59578e-25,5.89389e-24,2.68174
268.221,0.998135,8.64909e-24,3.4728e-25,8.99637e-24,8.66525e-24,3.47929e-25,2.68221
268.269,0.998136,7.90212e-25,-4.47636e-25,3.42576e-25,7.91688e-25,-4.48472e-25,2.68269
268.316,0.998136,1.2638e-24,8.10619e-25,2.07441e-24,1.26616e-24,8.12132e-25,2.68316
268.363,0.998137,3.42335e-24,1.67819e-24,5.10154e-24,3.42974e-24,1.68132e-24,2.68363
268.41,0.998138,4.74965e-24,6.6939e-24,1.14435e-23,4.75851e-24,6.70639e-24,2.6841
268.457,0.998138,6.98379e-24,-1.8664e-24,5.11739e-24,6.99681e-24,-1.86988e-24,2.68457
268.504,0.998139,1.46072e-25,1.32126e-24,1.46733e-24,1.46345e-25,1.32373e-24,2.68504
268.551,0.99814,7.80027e-24,5.85929e-24,1.36596e-23,7.81481e-24,5.87021e-24,2.68551
268.598,0.99814,9.63227e-25,1.75132e-24,2.71455e-24,9.65022e-25,1.75458e-24,2.68598
268.645,0.998141,1.41444e-24,1.47279e-25,1.56172e-24,1.41708e-24,1.47554e-25,2.68645
268.692,0.998142,2.423e-24,9.90554e-24,1.23285e-23,2.42752e-24,9.92398e-24,2.68692
268.739,0.998142,1.2163e-23,1.50436e-23,2.72067e-23,1.21857e-23,1.50716e-23,2.68739
268.786,0.998143,6.21179e-24,-3.94166e-24,2.27013e-24,6.22334e-24,-3.94899e-24,2.68786
268.833,0.998144,1.38261e-23,6.17192e-24,1.9998e-23,1.38518e-23,6.1834e-24,2.68833
268.88,0.998145,8.55854e-25,8.0207e-24,8.87655e-24,8.57445e-25,8.03561e-24,2.6888
268.928,0.998145,9.75767e-25,-3.65742e-25,6.10025e-25,9.7758e-25,-3.66421e-25,2.68928
268.975,0.998146,2.01348e-24,3.01932e-24,5.0328e-24,2.01722e-24,3.02493e-24,2.68975
269.022,0.998147,1.76156e-24,-3.91029e-25,1.37053e-24,1.76483e-24,-3.91755e-25,2.69022
269.069,0.998147,1.32469e-23,3.93665e-24,1.71835e-23,1.32715e-23,3.94395e-24,2.69069
269.116,0.998148,8.36966e-25,1.49971e-24,2.33667e-24,8.38519e-25,1.50249e-24,2.69116
269.163,0.998149,2.25663e-24,7.84698e-25,3.04132e-24,2.26081e-24,7.86153e-25,2.69163
269.21,0.998149,3.88599e-24,-3.25898e-25,3.5601e-24,3.8932e-24,-3.26503e-25,2.6921
269.257,0.99815,3.27848e-24,4.96226e-24,8.24074e-24,3.28456e-24,4.97146e-24,2.69257
269.304,0.998151,3.67341e-25,-4.42222e-25,-7.48813e-26,3.68021e-25,-4.43041e-25,2.69304
269.352,0.998151,9.68568e-24,1.23896e-23,2.20753e-23,9.70362e-24,1.24126e-23,2.69352
269.399,0.998152,7.8152e-24,-2.49522e-24,5.31998e-24,7.82966e-24,-2.49984e-24,2.69399
269.446,0.998153,2.78256e-24,2.54152e-24,5.32408e-24,2.78771e-24,2.54622e-24,2.69446
269.493,0.998153,1.61464e-24,4.66819e-24,6.28282e-24,1.61762e-24,4.67682e-24,2.69493
269.54,0.998154,1.30073e-23,4.36852e-24,1.73758e-23,1.30313e-23,4.3766e-24,2.6954
269.587,0.998155,8.32148e-24,2.19942e-24,1.05209e-23,8.33686e-24,2.20349e-24,2.69587
269.634,0.998155,4.30953e-25,6.91108e-25,1.12206e-24,4.31749e-25,6.92385e-25,2.69634
269.682,0.998156,9.83909e-24,5.78579e-24,1.56249e-23,9.85726e-24,5.79648e-24,2.69682
269.729,0.998157,2.27018e-23,1.7338e-25,2.28752e-23,2.27437e-23,1.737e-25,2.69729
269.776,0.998157,7.19904e-25,3.60673e-24,4.32663e-24,7.21233e-25,3.61338e-24,2.69776
269.823,0.998158,5.96381e-24,9.9644e-25,6.96025e-24,5.97482e-24,9.98279e-25,2.69823
269.87,0.998159,1.46256e-24,-4.34544e-27,1.45821e-24,1.46525e-24,-4.35346e-27,2.6987
269.918,0.998159,1.01445e-24,-7.58292e-26,9.3862e-25,1.01632e-24,-7.5969e-26,2.69918
269.965,0.99816,4.07391e-25,6.30927e-24,6.71666e-24,4.08142e-25,6.3209e-24,2.69965
270.012,0.998161,1.66912e-23,9.01017e-24,2.57014e-23,1.6722e-23,9.02678e-24,2.70012
270.059,0.998161,9.41385e-24,6.88032e-24,1.62942e-23,9.43119e-24,6.89299e-24,2.70059
270.106,0.998162,4.61643e-24,-3.13444e-24,1.48199e-24,4.62493e-24,-3.14021e-24,2.70106
270.154,0.998163,6.18173e-24,2.68049e-24,8.86222e-24,6.1931e-24,2.68542e-24,2.70154
270.201,0.998163,1.00427e-23,1.59168e-23,2.59595e-23,1.00611e-23,1.59461e-23,2.70201
270.248,0.998164,1.55829e-24,-1.70783e-24,-1.49539e-25,1.56116e-24,-1.71097e-24,2.70248
270.295,0.998165,1.17472e-25,1.98336e-24,2.10083e-24,1.17688e-25,1.987e-24,2.70295
270.342,0.998165,6.9552e-24,2.3226e-24,9.27779e-24,6.96798e-24,2.32687e-24,2.70342
270.39,0.998166,6.38263e-24,5.4837e-24,1.18663e-23,6.39436e-24,5.49377e-24,2.7039
270.437,0.998167,1.63563e-24,3.17056e-24,4.80619e-24,1.63863e-24,3.17639e-24,2.70437
270.484,0.998167,2.82605e-24,1.28623e-23,1.56884e-23,2.83124e-24,1.28859e-23,2.70484
270.531,0.998168,9.59004e-24,3.08421e-23,4.04322e-23,9.60764e-24,3.08987e-23,2.70531
270.579,0.998169,1.10446e-23,-1.27209e-23,-1.67626e-24,1.10649e-23,-1.27442e-23,2.70579
270.626,0.998169,8.34078e-25,1.49274e-23,1.57615e-23,8.35608e-25,1.49548e-23,2.70626
270.673,0.99817,2.11256e-23,1.22797e-23,3.34052e-23,2.11643e-23,1.23022e-23,2.70673
270.72,0.998171,4.65463e-24,1.25216e-23,1.71762e-23,4.66316e-24,1.25445e-23,2.7072
270.768,0.998171,5.14906e-24,-6.62043e-24,-1.47137e-24,5.1585e-24,-6.63256e-24,2.70768
270.815,0.998172,1.80882e-23,4.50998e-24,2.25982e-23,1.81213e-23,4.51824e-24,2.70815
270.862,0.998173,5.72756e-24,1.46929e-24,7.19685e-24,5.73804e-24,1.47198e-24,2.70862
270.909,0.998173,4.24813e-24,5.87875e-23,6.30356e-23,4.2559e-24,5.88951e-23,2.70909
270.957,0.998174,5.09797e-24,-2.10096e-23,-1.59116e-23,5.1073e-24,-2.1048e-23,2.70957
271.004,0.998175,1.7006e-23,2.21035e-23,3.91096e-23,1.70371e-23,2.2144e-23,2.71004
271.051,0.998175,8.13995e-24,-5.76781e-24,2.37214e-24,8.15483e-24,-5.77836e-24,2.71051
271.098,0.998176,6.22368e-24,-5.51817e-25,5.67187e-24,6.23505e-24,-5.52826e-25,2.71098
271.146,0.998177,9.50165e-24,1.79996e-24,1.13016e-23,9.51901e-24,1.80325e-24,2.71146
271.193,0.998177,7.85058e-24,1.20875e-23,1.99381e-23,7.86492e-24,1.21096e-23,2.71193
271.24,0.998178,7.73987e-24,4.21712e-24,1.1957e-23,7.754e-24,4.22482e-24,2.7124
271.288,0.998179,9.15065e-26,8.93402e-24,9.02553e-24,9.16734e-26,8.95032e-24,2.71288
271.335,0.998179,2.27626e-23,-3.74597e-24,1.90166e-23,2.28041e-23,-3.7528e-24,2.71335
271.382,0.99818,8.24148e-24,6.2638e-24,1.45053e-23,8.2565e-24,6.27522e-24,2.71382
271.43,0.998181,6.09844e-25,5.34096e-24,5.9508e-24,6.10956e-25,5.3507e-24,2.7143
271.477,0.998181,6.75483e-24,-3.19327e-24,3.56156e-24,6.76714e-24,-3.19909e-24,2.71477
271.524,0.998182,1.77575e-23,2.9483e-23,4.72405e-23,1.77899e-23,2.95367e-23,2.71524
271.572,0.998183,8.46912e-24,-5.71521e-24,2.75391e-24,8.48454e-24,-5.72561e-24,2.71572
271.619,0.998183,9.96483e-25,1.01361e-23,1.11326e-23,9.98296e-25,1.01546e-23,2.71619
271.666,0.998184,1.0171e-23,7.57051e-24,1.77416e-23,1.01896e-23,7.58428e-24,2.71666
271.714,0.998185,1.80821e-23,-3.81822e-24,1.42638e-23,1.8115e-23,-3.82516e-24,2.71714
271.761,0.998185,6.88236e-24,9.96727e-26,6.98203e-24,6.89487e-24,9.98539e-26,2.71761
271.808,0.998186,4.13018e-24,1.58166e-23,1.99468e-23,4.13769e-24,1.58454e-23,2.71808
271.856,0.998187,1.87051e-24,1.52183e-23,1.70888e-23,1.87391e-24,1.52459e-23,2.71856
271.903,0.998187,1.01718e-23,2.2702e-23,3.28738e-23,1.01903e-23,2.27433e-23,2.71903
271.95,0.998188,1.17833e-24,-1.10681e-23,-9.88975e-24,1.18047e-24,-1.10882e-23,2.7195
271.998,0.998189,1.50201e-23,7.79345e-23,9.29546e-23,1.50474e-23,7.80759e-23,2.71998
272.045,0.998189,1.71607e-23,-7.69558e-24,9.46515e-24,1.71919e-23,-7.70954e-24,2.72045
272.092,0.99819,8.5614e-25,-4.49529e-24,-3.63915e-24,8.57693e-25,-4.50344e-24,2.72092
272.14,0.998191,2.18219e-24,3.1552e-24,5.3374e-24,2.18615e-24,3.16092e-24,2.7214
272.187,0.998191,2.63412e-23,1.28113e-23,3.91525e-23,2.63889e-23,1.28345e-23,2.72187
272.235,0.998192,6.79344e-24,1.06167e-23,1.74101e-23,6.80575e-24,1.06359e-23,2.72235
272.282,0.998192,3.40666e-24,-5.31246e-24,-1.9058e-24,3.41283e-24,-5.32208e-24,2.72282
272.329,0.998193,1.02595e-23,9.54286e-24,1.98024e-23,1.02781e-23,9.56014e-24,2.72329
272.377,0.998194,1.57936e-23,4.2506e-25,1.62187e-23,1.58222e-23,4.25829e-25,2.72377
272.424,0.998194,2.8487e-24,-7.56666e-25,2.09204e-24,2.85385e-24,-7.58034e-25,2.72424
272.472,0.998195,6.11394e-24,3.17887e-23,3.79026e-23,6.12499e-24,3.18461e-23,2.72472
272.519,0.998196,4.93434e-23,-5.92685e-24,4.34166e-23,4.94326e-23,-5.93757e-24,2.72519
272.566,0.998196,9.26284e-24,2.35714e-23,3.28342e-23,9.27958e-24,2.3614e-23,2.72566
272.614,0.998197,4.04865e-24,8.28264e-24,1.23313e-23,4.05596e-24,8.2976e-24,2.72614
272.661,0.998198,1.56823e-23,-3.81349e-24,1.18688e-23,1.57107e-23,-3.82038e-24,2.72661
272.709,0.998198,4.71455e-23,4.1418e-24,5.12873e-23,4.72306e-23,4.14928e-24,2.72709
272.756,0.998199,1.48085e-24,5.09152e-24,6.57236e-24,1.48352e-24,5.10071e-24,2.72756
272.804,0.9982,8.79982e-24,4.34299e-24,1.31428e-23,8.81569e-24,4.35082e-24,2.72804
272.851,0.9982,2.62611e-23,1.4597e-23,4.08581e-23,2.63085e-23,1.46233e-23,2.72851
272.898,0.998201,1.00201e-23,9.4864e-24,1.95065e-23,1.00382e-23,9.5035e-24,2.72898
272.946,0.998201,1.40856e-23,-1.57468e-24,1.2511e-23,1.4111e-23,-1.57751e-24,2.72946
272.993,0.998202,2.97658e-23,3.61262e-23,6.5892e-23,2.98194e-23,3.61913e-23,2.72993
273.041,0.998203,1.812e-23,-1.61199e-23,2.00008e-24,1.81526e-23,-1.61489e-23,2.73041
273.088,0.998203,3.77575e-24,3.95124e-24,7.72699e-24,3.78255e-24,3.95835e-24,2.73088
273.136,0.998204,3.3461e-25,1.49113e-24,1.82574e-24,3.35212e-25,1.49381e-24,2.73136
273.183,0.998205,4.00292e-23,1.78831e-24,4.18175e-23,4.01012e-23,1.79153e-24,2.73183
273.231,0.998205,9.54984e-24,6.12834e-24,1.56782e-23,9.56701e-24,6.13935e-24,2.73231
273.278,0.998206,2.53202e-23,9.55704e-24,3.48772e-23,2.53657e-23,9.57422e-24,2.73278
273.326,0.998207,1.48981e-23,1.06424e-23,2.55405e-23,1.49248e-23,1.06616e-23,2.73326
273.373,0.998207,1.51084e-23,-1.9047e-24,1.32037e-23,1.51355e-23,-1.90812e-24,2.73373
273.421,0.998208,1.80568e-24,9.50851e-24,1.13142e-23,1.80892e-24,9.52558e-24,2.73421
273.468,0.998208,5.27656e-25,8.96687e-24,9.49452e-24,5.28603e-25,8.98296e-24,2.73468
273.516,0.998209,4.14743e-23,-2.89978e-24,3.85746e-23,4.15488e-23,-2.90498e-24,2.73516
273.563,0.99821,1.4402e-23,1.98322e-24,1.63852e-23,1.44278e-23,1.98677e-24,2.73563
273.611,0.99821,5.3891e-25,5.27095e-25,1.066e-24,5.39876e-25,5.2804e-25,2.73611
273.658,0.998211,2.40494e-23,4.17084e-23,6.57579e-23,2.40925e-23,4.17832e-23,2.73658
273.706,0.998212,1.33453e-23,7.46547e-24,2.08108e-23,1.33692e-23,7.47885e-24,2.73706
273.753,0.998212,6.61141e-25,3.26018e-23,3.32629e-23,6.62325e-25,3.26601e-23,2.73753
273.801,0.998213,1.10921e-23,-1.78572e-23,-6.76513e-24,1.1112e-23,-1.78892e-23,2.73801
