t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
2658,0.00119286,0.000787036,0.000191035,5.88112e-05,8.57346e-05,2.36705e-06,4.55008e-05,5.70076e-08,2.23211e-05
2659,0.00115323,0.000715853,0.000201827,6.47812e-05,9.33438e-05,2.62826e-06,5.0067e-05,6.36834e-08,2.46688e-05
2660,0.00111641,0.000649055,0.00021039,7.09519e-05,0.000101271,2.8771e-06,5.47198e-05,7.0126e-08,2.70764e-05
2661,0.00108219,0.00058663,0.000216851,7.66323e-05,0.000109894,3.11111e-06,5.94582e-05,7.6264e-08,2.95368e-05
2662,0.00105043,0.000528526,0.000221399,8.11989e-05,0.000119447,3.31665e-06,6.43662e-05,8.17701e-08,3.20927e-05
2663,0.00102104,0.000474651,0.000224264,8.41529e-05,0.000129978,3.4658e-06,6.96094e-05,8.59719e-08,3.48301e-05
2664,0.000993919,0.000424886,0.000225694,8.51576e-05,0.000141357,3.52944e-06,7.5361e-05,8.81748e-08,3.78456e-05
2665,0.000968881,0.000379085,0.000225939,8.40557e-05,0.00015332,3.49429e-06,8.17075e-05,8.80913e-08,4.11911e-05
2666,0.00094558,0.000337082,0.000225236,8.08689e-05,0.000165522,3.36955e-06,8.85771e-05,8.5923e-08,4.48383e-05
2667,0.00092351,0.000298695,0.000223795,7.57832e-05,0.000177574,3.18024e-06,9.57312e-05,8.23343e-08,4.86692e-05
2668,0.000902054,0.000263732,0.000221798,6.91226e-05,0.000189059,2.95475e-06,0.000102811,7.79498e-08,5.24998e-05
2669,0.000880556,0.000231995,0.000219392,6.13118e-05,0.000199538,2.71393e-06,0.000109413,7.33003e-08,5.61199e-05
2670,0.000858401,0.000203283,0.000216694,5.28316e-05,0.000208561,2.46554e-06,0.000115166,6.84194e-08,5.93322e-05
2671,0.000835075,0.000177395,0.000213789,4.41711e-05,0.000215697,2.205e-06,0.000119777,6.31368e-08,6.19784e-05
2672,0.000810191,0.000154133,0.000210736,3.57814e-05,0.000220573,1.92374e-06,0.000123041,5.70532e-08,6.39447e-05
2673,0.000783491,0.000133305,0.000207575,2.8039e-05,0.000222918,1.62104e-06,0.000124828,5.00995e-08,6.5155e-05
2674,0.000754846,0.000114726,0.000204325,2.12218e-05,0.000222588,1.3116e-06,0.000125067,4.25641e-08,6.55639e-05
2675,0.000724242,9.82165e-05,0.000200989,1.54997e-05,0.000219581,1.02191e-06,0.000123746,3.51632e-08,6.5153e-05
2676,0.000691795,8.36095e-05,0.000197559,1.09381e-05,0.000214024,7.78287e-07,0.000120917,2.86416e-08,6.39412e-05
2677,0.000657741,7.07451e-05,0.000194017,7.50978e-06,0.000206155,5.95294e-07,0.00011671,2.34883e-08,6.19856e-05
2678,0.00062242,5.94736e-05,0.000190336,5.11372e-06,0.0001963,4.72045e-07,0.000111322,1.97943e-08,5.93841e-05
2679,0.000586247,4.96547e-05,0.000186484,3.59515e-06,0.000184845,3.96007e-07,0.000104997,1.72836e-08,5.62581e-05
2680,0.000549672,4.11573e-05,0.000182426,2.76733e-06,0.00017222,3.49727e-07,9.79943e-05,1.55264e-08,5.27413e-05
2681,0.000513144,3.3859e-05,0.000178123,2.43277e-06,0.000158874,3.16936e-07,9.05633e-05,1.40627e-08,4.89616e-05
2682,0.00047709,2.76455e-05,0.000173538,2.40293e-06,0.000145241,2.86758e-07,8.29272e-05,1.26019e-08,4.50364e-05
2683,0.000441899,2.24103e-05,0.000168635,2.51471e-06,0.00013172,2.553e-07,7.5283e-05,1.10432e-08,4.10698e-05
2684,0.000407917,1.80535e-05,0.000163384,2.64185e-06,0.000118641,2.23898e-07,6.78055e-05,9.47694e-09,3.71565e-05
2685,0.000375448,1.44819e-05,0.000157764,2.70019e-06,0.000106262,1.95241e-07,6.06527e-05,8.04499e-09,3.33848e-05
2686,0.000344746,1.16079e-05,0.00015176,2.64697e-06,9.47555e-05,1.70426e-07,5.39642e-05,6.84894e-09,2.98348e-05
2687,0.000316002,9.34926e-06,0.000145371,2.47521e-06,8.42287e-05,1.48941e-07,4.78504e-05,5.91672e-09,2.65729e-05
2688,0.000289334,7.62888e-06,0.000138611,2.20523e-06,7.47304e-05,1.30381e-07,4.23808e-05,5.23007e-09,2.36423e-05
2689,0.000264782,6.37423e-06,0.000131506,1.87494e-06,6.62687e-05,1.1522e-07,3.75772e-05,4.7576e-09,2.1061e-05
2690,0.000242313,5.51741e-06,0.000124096,1.53035e-06,5.88217e-05,1.03877e-07,3.34185e-05,4.44689e-09,1.88205e-05
2691,0.000221841,4.99502e-06,0.000116436,1.21706e-06,5.2345e-05,9.56626e-08,2.98519e-05,4.22666e-09,1.68956e-05
2692,0.000203242,4.74821e-06,0.000108592,9.73245e-07,4.67763e-05,8.91485e-08,2.68091e-05,4.02868e-09,1.525e-05
2693,0.000186376,4.72266e-06,0.000100638,8.2446e-07,4.20378e-05,8.35068e-08,2.42189e-05,3.82801e-09,1.38469e-05
2694,0.000171102,4.86878e-06,9.26565e-05,7.80918e-07,3.80412e-05,7.93208e-08,2.20185e-05,3.65483e-09,1.26528e-05
2695,0.000157286,5.14171e-06,8.47338e-05,8.37327e-07,3.46916e-05,7.82556e-08,2.01574e-05,3.57483e-09,1.16423e-05
2696,0.000144805,5.50144e-06,7.69549e-05,9.75237e-07,3.18932e-05,8.2111e-08,1.85979e-05,3.65081e-09,1.07964e-05
2697,0.000133543,5.91285e-06,6.94018e-05,1.16722e-06,2.95538e-05,9.1835e-08,1.73103e-05,3.91253e-09,1.01012e-05
2698,0.000123387,6.34575e-06,6.21493e-05,1.3818e-06,2.75891e-05,1.06654e-07,1.62668e-05,4.33124e-09,9.54314e-06
2699,0.000114221,6.77471e-06,5.52624e-05,1.58817e-06,2.59255e-05,1.23633e-07,1.54357e-05,4.81539e-09,9.10575e-06
2700,0.000105923,7.17902e-06,4.87944e-05,1.75979e-06,2.45013e-05,1.38322e-07,1.47773e-05,5.23093e-09,8.76746e-06
2701,9.83675e-05,7.5424e-06,4.27856e-05,1.87685e-06,2.32656e-05,1.46615e-07,1.42443e-05,5.45764e-09,8.50065e-06
2702,9.14298e-05,7.85274e-06,3.72631e-05,1.92751e-06,2.21747e-05,1.46737e-07,1.37847e-05,5.44395e-09,8.27491e-06
2703,8.49949e-05,8.10173e-06,3.22406e-05,1.9083e-06,2.11881e-05,1.3991e-07,1.33504e-05,5.22487e-09,8.06069e-06
2704,7.89671e-05,8.28447e-06,2.77198e-05,1.82378e-06,2.02652e-05,1.29258e-07,1.29041e-05,4.89207e-09,7.83563e-06
2705,7.32749e-05,8.39905e-06,2.36915e-05,1.68557e-06,1.93643e-05,1.17944e-07,1.24252e-05,4.53828e-09,7.58678e-06
2706,6.78696e-05,8.44605e-06,2.01368e-05,1.51054e-06,1.84453e-05,1.07827e-07,1.19077e-05,4.21912e-09,7.31109e-06
2707,6.27184e-05,8.42813e-06,1.70293e-05,1.3185e-06,1.74744e-05,9.92102e-08,1.13545e-05,3.94377e-09,7.0104e-06
2708,5.77955e-05,8.34958e-06,1.43368e-05,1.12945e-06,1.6429e-05,9.13864e-08,1.07686e-05,3.68821e-09,6.68691e-06
2709,5.30751e-05,8.21583e-06,1.20231e-05,9.61029e-07,1.53019e-05,8.34871e-08,1.01476e-05,3.42415e-09,6.33872e-06
2710,4.85308e-05,8.03315e-06,1.005e-05,8.26571e-07,1.41002e-05,7.52367e-08,9.48286e-06,3.1362e-09,5.95963e-06
2711,4.41398e-05,7.80824e-06,8.379e-06,7.34042e-07,1.28425e-05,6.72551e-08,8.76412e-06,2.84138e-09,5.54188e-06
2712,3.989e-05,7.54794e-06,6.97233e-06,6.85891e-07,1.15528e-05,6.07043e-08,7.98664e-06,2.57051e-09,5.08111e-06
2713,3.57861e-05,7.25901e-06,5.79432e-06,6.79604e-07,1.02564e-05,5.64766e-08,7.15727e-06,2.35628e-09,4.58067e-06
2714,3.18502e-05,6.94792e-06,4.81198e-06,7.08674e-07,8.97603e-06,5.45598e-08,6.29603e-06,2.20228e-09,4.0528e-06
2715,2.81166e-05,6.62067e-06,3.9954e-06,7.63731e-07,7.73184e-06,5.40717e-08,5.43224e-06,2.09202e-09,3.51658e-06
2716,2.46229e-05,6.28277e-06,3.31802e-06,8.33726e-07,6.54235e-06,5.38926e-08,4.59732e-06,1.99645e-09,2.99284e-06
2717,2.14004e-05,5.93911e-06,2.75657e-06,9.07121e-07,5.42559e-06,5.33238e-08,3.81738e-06,1.899e-09,2.49936e-06
2718,1.84682e-05,5.59395e-06,2.291e-06,9.7305e-07,4.39916e-06,5.23149e-08,3.10919e-06,1.79852e-09,2.04778e-06
2719,1.58328e-05,5.25093e-06,1.90426e-06,1.02239e-06,3.47887e-06,5.12248e-08,2.47994e-06,1.70514e-09,1.64349e-06
2720,1.349e-05,4.9131e-06,1.58206e-06,1.04858e-06,2.67648e-06,5.04025e-08,1.93031e-06,1.62931e-09,1.28745e-06
2721,1.14298e-05,4.58293e-06,1.3126e-06,1.04808e-06,1.9977e-06,4.98589e-08,1.45816e-06,1.57056e-09,9.78862e-07
2722,9.63919e-06,4.26239e-06,1.08623e-06,1.02037e-06,1.44136e-06,4.91683e-08,1.0612e-06,1.51733e-09,7.1694e-07
2723,8.10385e-06,3.95299e-06,8.95188e-07,9.67578e-07,1.00007e-06,4.76358e-08,7.37584e-07,1.44787e-09,5.01357e-07
2724,6.80703e-06,3.65585e-06,7.33283e-07,8.93771e-07,6.61993e-07,4.46603e-08,4.84734e-07,1.34408e-09,3.31392e-07
2725,5.72844e-06,3.37177e-06,5.9564e-07,8.04251e-07,4.13008e-07,4.00964e-08,2.97774e-07,1.19935e-09,2.04699e-07
2726,4.84368e-06,3.10125e-06,4.78443e-07,7.04833e-07,2.3842e-07,3.43727e-08,1.68707e-07,1.02491e-09,1.16626e-07
2727,4.12532e-06,2.84458e-06,3.78725e-07,6.01288e-07,1.24056e-07,2.82839e-08,8.69973e-08,8.42665e-10,6.05443e-08
2728,3.54512e-06,2.60187e-06,2.94185e-07,4.98912e-07,5.67186e-08,2.26109e-08,4.11926e-08,6.7481e-10,2.89553e-08
2729,3.07645e-06,2.37308e-06,2.2303e-07,4.02215e-07,2.43231e-08,1.78253e-08,2.06707e-08,5.34738e-10,1.47736e-08
2730,2.69601e-06,2.15806e-06,1.63846e-07,3.14693e-07,1.6042e-08,1.40211e-08,1.67651e-08,4.24534e-10,1.21532e-08
2731,2.38441e-06,1.95659e-06,1.15484e-07,2.38695e-07,2.25698e-08,1.10306e-08,2.29948e-08,3.38764e-10,1.67081e-08
2732,2.12593e-06,1.76837e-06,7.69636e-08,1.7539e-07,3.64435e-08,8.60235e-09,3.46632e-08,2.69341e-10,2.52298e-08
2733,1.90784e-06,1.59306e-06,4.73942e-08,1.24852e-07,5.22386e-08,6.543e-09,4.82601e-08,2.10127e-10,3.52787e-08
2734,1.71984e-06,1.43028e-06,2.59164e-08,8.62503e-08,6.65047e-08,4.78168e-09,6.10545e-08,1.58905e-10,4.48903e-08
2735,1.55387e-06,1.27964e-06,1.16602e-08,5.81188e-08,7.7439e-08,3.35063e-09,7.10107e-08,1.1665e-10,5.25365e-08
2736,1.40405e-06,1.14069e-06,3.72434e-09,3.86379e-08,8.44143e-08,2.30484e-09,7.69261e-08,8.54353e-11,5.72631e-08
2737,1.26665e-06,1.013e-06,1.17279e-09,2.58918e-08,8.7518e-08,1.64041e-09,7.85517e-08,6.52068e-11,5.88119e-08
2738,1.13982e-06,8.96095e-07,3.04488e-09,1.80663e-08,8.72095e-08,1.27026e-09,7.64921e-08,5.36049e-11,5.75838e-08
2739,1.02294e-06,7.89487e-07,8.37531e-09,1.35771e-08,8.41231e-08,1.0674e-09,7.18694e-08,4.66215e-11,5.4393e-08
2740,9.16017e-07,6.92675e-07,1.62192e-08,1.11393e-08,7.89765e-08,9.28307e-10,6.58932e-08,4.12859e-11,5.01444e-08
2741,8.19075e-07,6.05143e-07,2.56786e-08,9.78958e-09,7.25205e-08,8.04727e-10,5.95311e-08,3.61754e-11,4.55711e-08
2742,7.31875e-07,5.2636e-07,3.59285e-08,8.87606e-09,6.5485e-08,6.91894e-10,5.33789e-08,3.14351e-11,4.11235e-08
2743,6.53893e-07,4.55784e-07,4.62396e-08,8.02295e-09,5.85094e-08,5.99628e-10,4.77047e-08,2.74973e-11,3.70049e-08
2744,5.84427e-07,3.92869e-07,5.59961e-08,7.07695e-09,5.20778e-08,5.32173e-10,4.25849e-08,2.45895e-11,3.32659e-08
2745,5.22751e-07,3.37063e-07,6.47086e-08,6.04213e-09,4.64865e-08,4.82924e-10,3.803e-08,2.24475e-11,2.99164e-08
2746,4.68201e-07,2.87817e-07,7.20189e-08,5.01236e-09,4.1854e-08,4.38049e-10,3.40639e-08,2.05116e-11,2.69763e-08
2747,4.20196e-07,2.44587e-07,7.76985e-08,4.11136e-09,3.81663e-08,3.84667e-10,3.07327e-08,1.82353e-11,2.44965e-08
2748,3.78201e-07,2.06842e-07,8.16392e-08,3.44791e-09,3.53327e-08,3.2012e-10,2.80803e-08,1.54365e-11,2.25238e-08
2749,3.41689e-07,1.74062e-07,8.38389e-08,3.08953e-09,3.32337e-08,2.55624e-10,2.61142e-08,1.25055e-11,2.10821e-08
2750,3.10111e-07,1.45751e-07,8.43833e-08,3.05318e-09,3.17518e-08,2.09458e-10,2.47984e-08,1.01371e-11,2.01541e-08
2751,2.82915e-07,1.21433e-07,8.34252e-08,3.30829e-09,3.07855e-08,1.94191e-10,2.40636e-08,8.90855e-12,1.96964e-08
2752,2.59557e-07,1.00661e-07,8.11642e-08,3.78735e-09,3.02514e-08,2.08905e-10,2.38258e-08,8.88784e-12,1.9649e-08
2753,2.39515e-07,8.30164e-08,7.78276e-08,4.39951e-09,3.00793e-08,2.42039e-10,2.39947e-08,9.75757e-12,1.99452e-08
2754,2.22296e-07,6.81113e-08,7.36532e-08,5.04507e-09,3.02058e-08,2.80161e-10,2.44765e-08,1.10233e-11,2.05125e-08
2755,2.07439e-07,5.55906e-08,6.88749e-08,5.62896e-09,3.05664e-08,3.14163e-10,2.51769e-08,1.2331e-11,2.12747e-08
2756,1.94526e-07,4.51313e-08,6.37114e-08,6.07228e-09,3.10898e-08,3.3987e-10,2.6008e-08,1.34296e-11,2.21604e-08
2757,1.83188e-07,3.64426e-08,5.83581e-08,6.32054e-09,3.16947e-08,3.55856e-10,2.68956e-08,1.42063e-11,2.31068e-08
2758,1.73104e-07,2.92652e-08,5.29817e-08,6.34775e-09,3.22913e-08,3.61903e-10,2.77776e-08,1.45953e-11,2.40636e-08
2759,1.63986e-07,2.33693e-08,4.77179e-08,6.15601e-09,3.27867e-08,3.58435e-10,2.85997e-08,1.46159e-11,2.49831e-08
2760,1.55575e-07,1.85533e-08,4.26716e-08,5.77114e-09,3.30948e-08,3.46164e-10,2.93055e-08,1.43228e-11,2.58178e-08
2761,1.47624e-07,1.46419e-08,3.79182e-08,5.23578e-09,3.3145e-08,3.25995e-10,2.98334e-08,1.37835e-11,2.65098e-08
2762,1.39907e-07,1.14834e-08,3.35073e-08,4.60159e-09,3.28884e-08,2.99515e-10,3.01167e-08,1.30803e-11,2.69966e-08
2763,1.32224e-07,8.94811e-09,2.94663e-08,3.92195e-09,3.2299e-08,2.69427e-10,3.0093e-08,1.22928e-11,2.72139e-08
2764,1.24426e-07,6.92535e-09,2.58045e-08,3.24604e-09,3.13726e-08,2.389e-10,2.97159e-08,1.15047e-11,2.71115e-08
2765,1.16426e-07,5.32174e-09,2.25173e-08,2.61462e-09,3.0123e-08,2.1015e-10,2.89665e-08,1.07347e-11,2.66619e-08
2766,1.08204e-07,4.05886e-09,1.95899e-08,2.05757e-09,2.85796e-08,1.83673e-10,2.78574e-08,9.954e-12,2.58675e-08
2767,9.9802e-08,3.07129e-09,1.70003e-08,1.59289e-09,2.67842e-08,1.58946e-10,2.64283e-08,9.11052e-12,2.47569e-08
2768,9.13018e-08,2.30483e-09,1.47224e-08,1.22717e-09,2.47891e-08,1.35805e-10,2.47371e-08,8.20317e-12,2.33771e-08
2769,8.28105e-08,1.71483e-09,1.2728e-08,9.57067e-10,2.26543e-08,1.15136e-10,2.28495e-08,7.29964e-12,2.17844e-08
2770,7.44438e-08,1.26472e-09,1.09883e-08,7.71747e-10,2.04431e-08,9.8407e-11,2.08327e-08,6.50068e-12,2.00383e-08
2771,6.6317e-08,9.2473e-10,9.47521e-09,6.55611e-10,1.82185e-08,8.67082e-11,1.87519e-08,5.89122e-12,1.81984e-08
2772,5.85378e-08,6.70774e-10,8.16225e-09,5.91048e-10,1.60383e-08,8.00639e-11,1.66681e-08,5.49206e-12,1.63218e-08
2773,5.12022e-08,4.8347e-10,7.02479e-09,5.60761e-10,1.39519e-08,7.73219e-11,1.46363e-08,5.26184e-12,1.44624e-08
2774,4.43878e-08,3.47322e-10,6.04047e-09,5.49445e-10,1.19984e-08,7.65139e-11,1.27034e-08,5.11007e-12,1.26672e-08
2775,3.81505e-08,2.50025e-10,5.1892e-09,5.44782e-10,1.02062e-08,7.55165e-11,1.09054e-08,4.93663e-12,1.09745e-08
2776,3.25211e-08,1.81872e-10,4.45317e-09,5.37841e-10,8.59305e-09,7.2789e-11,9.26631e-09,4.67118e-12,9.41144e-09
2777,2.75069e-08,1.35269e-10,3.81677e-09,5.23029e-10,7.16701e-09,6.7845e-11,7.79835e-09,4.29283e-12,7.99437e-09
2778,2.30948e-08,1.04322e-10,3.26639e-09,4.97741e-10,5.92748e-09,6.11863e-11,6.50397e-09,3.83507e-12,6.72982e-09
2779,1.9257e-08,8.45056e-11,2.79029e-09,4.61826e-10,4.86664e-09,5.37913e-11,5.37885e-09,3.34911e-12,5.61774e-09
2780,1.59566e-08,7.23834e-11,2.37838e-09,4.16934e-10,3.97108e-09,4.65314e-11,4.4146e-09,2.88583e-12,4.6538e-09
2781,1.31506e-08,6.53828e-11,2.02202e-09,3.65843e-10,3.22382e-09,3.98694e-11,3.60028e-09,2.46735e-12,3.83089e-09
2782,1.07915e-08,6.16114e-11,1.71385e-09,3.11807e-10,2.60626e-09,3.38818e-11,2.92275e-09,2.09897e-12,3.13926e-09
2783,8.82841e-09,5.97073e-11,1.44756e-09,2.58013e-10,2.09982e-09,2.84482e-11,2.36676e-09,1.76952e-12,2.56633e-09
2784,7.20819e-09,5.87183e-11,1.21778e-09,2.07177e-10,1.68719e-09,2.34308e-11,1.91537e-09,1.4697e-12,2.09705e-09
2785,5.87799e-09,5.80054e-11,1.0199e-09,1.6132e-10,1.3529e-09,1.87802e-11,1.55096e-09,1.19277e-12,1.71492e-09
2786,4.7881e-09,5.71651e-11,8.49953e-10,1.21688e-10,1.08348e-09,1.45563e-11,1.25673e-09,9.40548e-13,1.40359e-09
2787,3.89467e-09,5.5967e-11,7.04495e-10,8.88039e-11,8.67244e-10,1.08819e-11,1.01802e-09,7.18524e-13,1.14854e-09
2788,3.16127e-09,5.4306e-11,5.80522e-10,6.25921e-11,6.94185e-10,7.8583e-12,8.23174e-10,5.3249e-13,9.381e-10
2789,2.55909e-09,5.21634e-11,4.75383e-10,4.25322e-11,5.55769e-10,5.50341e-12,6.6357e-10,3.84267e-13,7.63786e-10
2790,2.06569e-09,4.95776e-11,3.86722e-10,2.78213e-11,4.4488e-10,3.74795e-12,5.33049e-10,2.70792e-13,6.19623e-10
2791,1.66326e-09,4.66221e-11,3.12428e-10,1.75171e-11,3.55764e-10,2.47855e-12,4.27002e-10,1.86503e-13,5.01258e-10
2792,1.33686e-09,4.33878e-11,2.50601e-10,1.06561e-11,2.83914e-10,1.58368e-12,3.41594e-10,1.25227e-13,4.05e-10
2793,1.07345e-09,3.99718e-11,1.99526e-10,6.3414e-12,2.25896e-10,9.73067e-13,2.73305e-10,8.18735e-14,3.27354e-10
2794,8.61417e-10,3.64681e-11,1.5766e-10,3.79961e-12,1.79108e-10,5.75374e-13,2.18854e-10,5.21231e-14,2.649e-10
2795,6.90713e-10,3.29624e-11,1.23619e-10,2.40955e-12,1.41542e-10,3.31709e-13,1.75317e-10,3.24724e-14,2.145e-10
2796,5.52987e-10,2.95285e-11,9.6169e-11,1.70655e-12,1.11571e-10,1.93508e-13,1.4028e-10,1.99993e-14,1.73518e-10
2797,4.41635e-10,2.62269e-11,7.42222e-11,1.36897e-12,8.78191e-11,1.22145e-13,1.11913e-10,1.24167e-14,1.3995e-10
2798,3.51623e-10,2.31043e-11,5.68258e-11,1.19375e-12,6.90933e-11,8.78462e-14,8.89127e-11,7.94476e-15,1.12397e-10
2799,2.79116e-10,2.01942e-11,4.31562e-11,1.06775e-12,5.43656e-11,6.92622e-14,7.03592e-11,5.24539e-15,8.98983e-11
2800,2.21086e-10,1.75181e-11,3.25085e-11,9.39916e-13,4.27749e-11,5.41672e-14,5.55495e-11,3.46757e-15,7.17376e-11
2801,1.7498e-10,1.50869e-11,2.42864e-11,7.97503e-13,3.36272e-11,3.89216e-14,4.38701e-11,2.20693e-15,5.72707e-11
2802,1.38547e-10,1.2903e-11,1.79922e-11,6.47664e-13,2.63825e-11,2.50752e-14,3.47369e-11,1.36157e-15,4.58583e-11
2803,1.09789e-10,1.09613e-11,1.32149e-11,5.04648e-13,2.0631e-11,1.50052e-14,2.75992e-11,9.0105e-16,3.68618e-11
2804,8.69963e-11,9.25175e-12,9.61957e-12,3.81891e-13,1.60628e-11,9.53098e-15,2.19698e-11,7.49713e-16,2.97002e-11
2805,6.87845e-11,7.76005e-12,6.93672e-12,2.88041e-13,1.24392e-11,8.06471e-15,1.74577e-11,8.0364e-16,2.3894e-11
2806,5.41048e-11,6.46948e-12,4.9519e-12,2.25823e-13,9.57157e-12,9.5732e-15,1.37796e-11,9.77305e-16,1.90959e-11
2807,4.2206e-11,5.36187e-12,3.49647e-12,1.92718e-13,7.30779e-12,1.29422e-14,1.07504e-11,1.21365e-15,1.50827e-11
2808,3.25676e-11,4.41848e-12,2.43913e-12,1.82577e-13,5.52466e-12,1.69261e-14,8.2576e-12,1.45601e-15,1.17267e-11
2809,2.48175e-11,3.62077e-12,1.67865e-12,1.87504e-13,4.12392e-12,2.03468e-14,6.23036e-12,1.65171e-15,8.95433e-12
2810,1.86642e-11,2.95089e-12,1.13765e-12,1.99551e-13,3.02873e-12,2.25273e-14,4.61325e-12,1.7653e-15,6.70981e-12
2811,1.38524e-11,2.39208e-12,7.57475e-13,2.11958e-13,2.17979e-12,2.345e-14,3.35157e-12,1.79943e-15,4.93424e-12
2812,1.01464e-11,1.9289e-12,4.9403e-13,2.19879e-13,1.53092e-12,2.34892e-14,2.38786e-12,1.77435e-15,3.55958e-12
2813,7.3315e-12,1.54734e-12,3.14405e-13,2.20594e-13,1.04493e-12,2.30289e-14,1.66501e-12,1.71567e-15,2.51448e-12
2814,5.22009e-12,1.23491e-12,1.94257e-13,2.13335e-13,6.90447e-13,2.22759e-14,1.13146e-12,1.63687e-15,1.73178e-12
2815,3.65737e-12,9.80558e-13,1.15734e-13,1.9885e-13,4.40006e-13,2.12616e-14,7.44342e-13,1.54366e-15,1.15507e-12
2816,2.51998e-12,7.74676e-13,6.58681e-14,1.78851e-13,2.69472e-13,1.99048e-14,4.70107e-13,1.43265e-15,7.39664e-13
2817,1.71111e-12,6.08956e-13,3.53464e-14,1.55477e-13,1.58107e-13,1.80897e-14,2.82765e-13,1.29666e-15,4.51075e-13
2818,1.15323e-12,4.76297e-13,1.75647e-14,1.30851e-13,8.88246e-14,1.57757e-14,1.61549e-13,1.13181e-15,2.61233e-13
2819,7.82458e-13,3.7068e-13,7.9142e-15,1.06789e-13,4.82304e-14,1.30883e-14,8.89571e-14,9.43399e-16,1.45856e-13
2820,5.45468e-13,2.87045e-13,3.24228e-15,8.46419e-14,2.63198e-14,1.03091e-14,4.99825e-14,7.49425e-16,8.31781e-14
2821,3.9887e-13,2.21171e-13,1.44595e-15,6.52634e-14,1.59368e-14,7.75937e-15,3.22235e-14,5.70242e-16,5.45002e-14
2822,3.09437e-13,1.69563e-13,1.1681e-15,4.90549e-14,1.21494e-14,5.66602e-15,2.62774e-14,4.2263e-16,4.51358e-14
2823,2.5378e-13,1.29345e-13,1.571e-15,3.60527e-14,1.16829e-14,4.1014e-15,2.58076e-14,3.11522e-16,4.49082e-14
2824,2.16922e-13,9.81702e-14,2.1693e-15,2.60296e-14,1.24728e-14,3.00861e-15,2.71105e-14,2.33972e-16,4.77266e-14
2825,1.90103e-13,7.41325e-14,2.70848e-15,1.85938e-14,1.33333e-14,2.2678e-15,2.83637e-14,1.81217e-16,5.05223e-14
2826,1.68556e-13,5.56964e-14,3.07844e-15,1.32753e-14,1.37041e-14,1.75541e-15,2.88565e-14,1.44631e-16,5.20446e-14
2827,1.49767e-13,4.16314e-14,3.2537e-15,9.5946e-15,1.3441e-14,1.37885e-15,2.8414e-14,1.17228e-16,5.19363e-14
2828,1.32418e-13,3.09583e-14,3.25353e-15,7.11208e-15,1.26371e-14,1.08609e-15,2.70808e-14,9.53137e-17,5.01944e-14
2829,1.15895e-13,2.29023e-14,3.11653e-15,5.45805e-15,1.14824e-14,8.5677e-16,2.49993e-14,7.75303e-17,4.70025e-14
2830,1.00082e-13,1.68542e-14,2.88556e-15,4.34469e-15,1.01691e-14,6.84122e-16,2.23879e-14,6.36569e-17,4.26923e-14
2831,8.52223e-14,1.2338e-14,2.59966e-15,3.56439e-15,8.84405e-15,5.60118e-16,1.95191e-14,5.33381e-17,3.77435e-14
2832,7.17226e-14,8.98402e-15,2.29047e-15,2.9788e-15,7.59818e-15,4.71093e-16,1.66729e-14,4.56567e-17,3.26815e-14
2833,5.99422e-14,6.50662e-15,1.98129e-15,2.50368e-15,6.47599e-15,4.01996e-16,1.40725e-14,3.94939e-17,2.79606e-14
2834,5.00348e-14,4.68676e-15,1.68776e-15,2.09326e-15,5.49172e-15,3.41998e-16,1.18431e-14,3.40135e-17,2.38561e-14
2835,4.19164e-14,3.35732e-15,1.41925e-15,1.72663e-15,4.64305e-15,2.86367e-16,1.00078e-14,2.88421e-17,2.04471e-14
2836,3.53263e-14,2.39158e-15,1.18037e-15,1.3971e-15,3.91943e-15,2.34732e-16,8.51797e-15,2.39942e-17,1.76611e-14
2837,2.99348e-14,1.69395e-15,9.72327e-16,1.10471e-15,3.30627e-15,1.88369e-16,7.29429e-15,1.95872e-17,1.53553e-14
2838,2.54358e-14,1.19288e-15,7.9413e-16,8.51425e-16,2.78721e-15,1.48355e-16,6.26089e-15,1.57464e-17,1.33852e-14
2839,2.15974e-14,8.35092e-16,6.43569e-16,6.38484e-16,2.3459e-15,1.14885e-16,5.36259e-15,1.24801e-17,1.16444e-14
2840,1.82689e-14,5.81107e-16,5.17801e-16,4.6523e-16,1.96771e-15,8.73612e-17,4.56713e-15,9.74461e-18,1.00728e-14
2841,1.5361e-14,4.01877e-16,4.13757e-16,3.28989e-16,1.64092e-15,6.48657e-17,3.85883e-15,7.44802e-18,8.64435e-15
2842,1.28204e-14,2.76167e-16,3.28408e-16,2.25487e-16,1.35712e-15,4.66237e-17,3.23036e-15,5.52965e-18,7.35075e-15
2843,1.06093e-14,1.88553e-16,2.58958e-16,1.49548e-16,1.11076e-15,3.21805e-17,2.67688e-15,3.95823e-18,6.18842e-15
2844,8.69553e-15,1.27876e-16,2.0288e-16,9.57695e-17,8.98208e-16,2.12481e-17,2.1937e-15,2.7257e-18,5.15313e-15
2845,7.05092e-15,8.61252e-17,1.57925e-16,5.90467e-17,7.16831e-16,1.34579e-17,1.77592e-15,1.81384e-18,4.23981e-15
2846,5.65031e-15,5.75879e-17,1.22135e-16,3.49093e-17,5.64243e-16,8.25407e-18,1.41883e-15,1.17881e-18,3.44317e-15
2847,4.47132e-15,3.82225e-17,9.38461e-17,1.96824e-17,4.37924e-16,4.9714e-18,1.11787e-15,7.59783e-19,2.75805e-15
