t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
0,0.210909,11.301,0.594537,31.8568,0.0233364,1.25042,0.171217,9.17426
0,0.184274,9.95807,0.610241,32.9772,0.0266563,1.44049,0.178829,9.66384
0,0.159482,8.69119,0.624415,34.0284,0.0293638,1.60022,0.186739,10.1766
0,0.136655,7.50962,0.637141,35.0129,0.031188,1.71388,0.195016,10.7168
0,0.115899,6.42196,0.648513,35.934,0.0319368,1.76961,0.203651,11.2843
0,0.0973061,5.43614,0.658633,36.7955,0.0315204,1.76093,0.21254,11.8738
0,0.0809516,4.55942,0.667599,37.601,0.0299623,1.68756,0.221487,12.4748
0,0.066898,3.79841,0.675499,38.3542,0.0273973,1.55559,0.230206,13.0709
0,0.0551942,3.15906,0.682408,39.0578,0.0240563,1.37687,0.238341,13.6415
0,0.0458768,2.64669,0.688387,39.714,0.0202398,1.16766,0.245496,14.163
0,0.0389713,2.26608,0.693479,40.3239,0.0162841,0.946877,0.251266,14.6104
0,0.0344932,2.02141,0.697707,40.8877,0.0125231,0.73389,0.255277,14.96
0,0.032449,1.9164,0.701081,41.4049,0.00925118,0.546363,0.257218,15.191
0,0.0328375,1.9543,0.703593,41.8738,0.00669232,0.398288,0.256877,15.2879
0,0.0356503,2.13794,0.705217,42.2916,0.00497757,0.298503,0.254155,15.2416
0,0.040873,2.46975,0.70591,42.6545,0.00413498,0.249856,0.249082,15.0508
0,0.0484851,2.95178,0.705609,42.9576,0.00409213,0.249129,0.241814,14.7216
0,0.0584605,3.58568,0.704232,43.1941,0.00469102,0.287724,0.232617,14.2676
0,0.0707674,4.37272,0.701671,43.3563,0.00571293,0.353002,0.221848,13.708
0,0.0853672,5.31366,0.697798,43.4343,0.00690994,0.430108,0.209925,13.0667
0,0.102214,6.40876,0.69246,43.4168,0.00803882,0.50403,0.197288,12.3698
0,0.121253,7.65762,0.685485,43.291,0.0088929,0.561621,0.184369,11.6436
0,0.14242,9.05909,0.676688,43.043,0.00932766,0.593316,0.171564,10.9129
0,0.165637,10.6111,0.665881,42.658,0.00927702,0.594309,0.159205,10.1991
0,0.190813,12.3106,0.65288,42.1216,0.00875834,0.565058,0.147548,9.5193
0,0.217841,14.1532,0.637524,41.4203,0.00786563,0.511034,0.13677,8.88599
0,0.246596,16.1334,0.619685,40.5425,0.00675244,0.441774,0.126967,8.30671
0,0.276934,18.2439,0.599287,39.4799,0.00560681,0.369365,0.118172,7.78491
