t,T+R,N_0,N_1,N_2,N_3
269,2.57194,5.52647e-26,1.47399e-28,1.57636e-27,6.47541e-27
270,2.5719,4.81865e-26,1.11015e-27,1.55589e-27,6.51748e-27
271,2.57128,4.43206e-26,4.26448e-28,2.38314e-27,6.27187e-27
272,2.5701,4.84886e-26,-5.14891e-28,1.93915e-27,6.36531e-27
273,2.56839,4.60368e-26,-4.35204e-28,1.78342e-27,6.34166e-27
274,2.56615,3.77076e-26,1.65251e-28,2.09555e-27,5.50378e-27
275,2.5634,3.54603e-26,9.9124e-28,1.87414e-27,4.88862e-27
276,2.56015,3.8162e-26,2.35777e-27,1.72802e-27,4.20556e-27
277,2.55642,4.22327e-26,1.01126e-27,1.56729e-27,4.17366e-27
278,2.55228,4.00078e-26,4.87608e-27,1.39271e-27,4.05493e-27
279,2.54778,3.45141e-26,6.21203e-27,1.16427e-27,3.79959e-27
280,2.54303,3.11592e-26,8.25978e-27,6.06439e-28,3.03487e-27
281,2.53811,2.90216e-26,6.55228e-27,5.02576e-28,2.6784e-27
282,2.53314,2.49688e-26,1.13275e-26,2.67578e-28,2.84544e-27
283,2.52824,1.94885e-26,9.95615e-27,1.17614e-28,2.07771e-27
284,2.52355,1.60879e-26,1.11352e-26,1.15897e-28,1.78219e-27
285,2.51916,1.31877e-26,1.21448e-26,-3.75542e-30,1.07382e-27
286,2.51521,9.74869e-27,1.22037e-26,-4.42067e-29,9.44199e-28
287,2.5118,5.41099e-27,1.75201e-26,-1.51883e-29,1.49024e-27
288,2.50903,7.46519e-27,2.21034e-26,2.28573e-29,1.45782e-27
289,2.50703,6.75018e-27,1.96579e-26,-1.91629e-29,1.58705e-27
290,2.50591,8.38279e-27,2.4742e-26,1.92708e-29,2.827e-27
291,2.50579,7.14557e-27,2.76541e-26,3.65941e-31,2.04632e-27
292,2.50681,5.78718e-27,3.10223e-26,-7.6662e-29,2.10448e-27
293,2.50913,6.57425e-27,2.9843e-26,4.02303e-29,1.99153e-27
294,2.51292,6.61346e-27,3.85227e-26,4.68756e-29,2.21912e-27
295,2.51837,5.19104e-27,3.69103e-26,-6.51913e-29,2.54205e-27
296,2.52567,5.37325e-27,3.72526e-26,-8.18899e-29,1.57554e-27
297,2.53502,4.82525e-27,2.80892e-26,-8.75261e-29,2.2011e-27
298,2.5466,3.06551e-27,2.85281e-26,-3.8265e-29,2.3008e-27
299,2.56058,3.73859e-27,1.80877e-26,-1.50562e-28,4.05815e-27
300,2.57711,3.72899e-27,1.55817e-26,-1.3199e-28,5.64984e-27
301,2.59628,2.57106e-27,5.80311e-27,-1.35152e-29,5.44417e-27
302,2.61817,2.12196e-27,-3.45862e-28,3.22017e-28,7.61651e-27
303,2.64281,3.67996e-27,7.4395e-28,2.68163e-28,1.2675e-26
304,2.67019,2.66268e-27,1.11329e-27,6.31977e-28,1.24741e-26
305,2.7003,1.92494e-27,6.1703e-28,1.5364e-27,1.31272e-26
306,2.73306,4.12059e-27,3.28407e-28,2.09404e-27,1.44311e-26
307,2.76842,3.15759e-27,4.96855e-27,1.79969e-27,1.52595e-26
308,2.80632,4.84039e-27,8.64364e-27,2.18393e-27,1.51404e-26
