t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
1498,5.06759e-24,3.00353e-24,5.71945e-26,1.25922e-24,2.68232e-26,8.29761e-26,2.93361e-26,6.65366e-27,7.66212e-26
1499,6.581e-24,3.88263e-24,2.22941e-26,1.38749e-24,2.72727e-26,2.78687e-25,1.42374e-25,1.75199e-26,3.99663e-25
1500,1.0721e-23,5.77774e-24,1.99176e-26,1.91469e-24,2.45774e-25,1.42338e-25,8.011e-25,1.3132e-26,1.32441e-24
1501,2.01228e-23,8.66556e-24,5.67814e-27,2.70729e-24,1.27813e-24,3.19013e-25,2.38693e-24,2.58483e-26,4.2418e-24
1502,3.50824e-23,1.2905e-23,2.41348e-26,3.09595e-24,2.38412e-24,5.15022e-25,5.36783e-24,3.14557e-26,1.03018e-23
1503,6.15193e-23,1.90147e-23,1.38943e-25,3.82076e-24,5.958e-24,2.93869e-25,1.1902e-23,2.654e-26,1.9903e-23
1504,1.06851e-22,2.82092e-23,4.62957e-25,4.78406e-24,1.16529e-23,5.16855e-25,2.19853e-23,3.96317e-26,3.87405e-23
1505,1.74254e-22,4.16588e-23,1.41345e-24,5.36372e-24,1.8893e-23,6.54587e-25,3.82879e-23,5.11681e-26,6.74899e-23
1506,2.84384e-22,5.90971e-23,3.28112e-24,5.18342e-24,3.71771e-23,4.2211e-25,6.67103e-23,4.47895e-26,1.12052e-22
1507,4.48976e-22,8.38904e-23,6.84841e-24,5.74202e-24,5.96968e-23,6.54397e-25,1.06854e-22,5.16048e-26,1.84827e-22
1508,6.94252e-22,1.23204e-22,1.41618e-23,5.72454e-24,9.21181e-23,6.96931e-25,1.71371e-22,5.39365e-26,2.86483e-22
1509,1.06267e-21,1.77386e-22,2.80529e-23,4.36821e-24,1.50673e-22,4.30151e-25,2.65674e-22,5.24367e-26,4.35635e-22
1510,1.58639e-21,2.53277e-22,5.37239e-23,3.80858e-24,2.24113e-22,4.3212e-25,3.95779e-22,5.16802e-26,6.5475e-22
1511,2.32205e-21,3.58256e-22,9.78529e-23,3.60177e-24,3.34753e-22,3.52351e-25,5.82532e-22,5.55166e-26,9.44275e-22
1512,3.36572e-21,5.04189e-22,1.74152e-22,2.98564e-24,5.02697e-22,1.51892e-25,8.40258e-22,5.50227e-26,1.34085e-21
1513,4.80306e-21,7.02691e-22,3.0294e-22,4.39068e-24,7.18155e-22,9.54702e-26,1.18527e-21,5.58852e-26,1.8891e-21
1514,6.815e-21,9.75695e-22,5.2229e-22,6.38202e-24,1.03796e-21,6.99657e-26,1.6612e-21,7.11837e-26,2.61098e-21
1515,9.63549e-21,1.34927e-21,8.72235e-22,8.72138e-24,1.48956e-21,1.1192e-26,2.31966e-21,6.75788e-26,3.59558e-21
1516,1.36142e-20,1.83214e-21,1.43649e-21,1.26681e-23,2.11703e-21,2.85578e-26,3.23841e-21,6.16342e-26,4.97696e-21
1517,1.92777e-20,2.48751e-21,2.32859e-21,1.64059e-23,3.01917e-21,2.56662e-25,4.52768e-21,1.31264e-25,6.89759e-21
1518,2.73953e-20,3.36639e-21,3.72162e-21,2.07949e-23,4.27039e-21,1.2101e-24,6.38662e-21,2.70015e-25,9.62764e-21
1519,3.90738e-20,4.50287e-21,5.85336e-21,3.18705e-23,6.09559e-21,3.66753e-24,9.06602e-21,5.88456e-25,1.35195e-20
1520,5.57698e-20,5.97877e-21,9.06034e-21,6.71488e-23,8.77216e-21,9.93934e-24,1.28585e-20,1.55451e-24,1.90211e-20
1521,7.97099e-20,7.89686e-21,1.3879e-20,1.66888e-22,1.25587e-20,2.77354e-23,1.83189e-20,3.34737e-24,2.68582e-20
1522,1.1441e-19,1.032e-20,2.09978e-20,4.03351e-22,1.8256e-20,6.53541e-23,2.62663e-20,6.6585e-24,3.80941e-20
1523,1.64609e-19,1.33942e-20,3.1305e-20,9.21804e-22,2.67818e-20,1.34752e-22,3.7768e-20,1.32083e-23,5.42901e-20
1524,2.37681e-19,1.72399e-20,4.62018e-20,1.98229e-21,3.92224e-20,2.74374e-22,5.47378e-20,2.43373e-23,7.79979e-20
1525,3.45103e-19,2.20181e-20,6.73204e-20,3.97276e-21,5.78532e-20,5.21159e-22,8.02131e-20,4.23235e-23,1.13162e-19
1526,5.03264e-19,2.78863e-20,9.70617e-20,7.46807e-21,8.58295e-20,9.1912e-22,1.18394e-19,7.36528e-23,1.65632e-19
1527,7.36145e-19,3.49649e-20,1.38594e-19,1.33486e-20,1.27545e-19,1.61809e-21,1.75907e-19,1.24371e-22,2.44043e-19
1528,1.07906e-18,4.34462e-20,1.96014e-19,2.2804e-20,1.9016e-19,2.75136e-21,2.62601e-19,2.03591e-22,3.61081e-19
1529,1.58183e-18,5.35768e-20,2.7465e-19,3.73086e-20,2.84347e-19,4.45434e-21,3.92244e-19,3.29062e-22,5.34922e-19
1530,2.31523e-18,6.54794e-20,3.81423e-19,5.86947e-20,4.25372e-19,7.08877e-21,5.85197e-19,5.16577e-22,7.91454e-19
1531,3.38181e-18,7.92142e-20,5.25681e-19,8.91477e-20,6.36343e-19,1.09164e-20,8.7148e-19,7.82633e-22,1.16825e-18
1532,4.92408e-18,9.49381e-20,7.19457e-19,1.30917e-19,9.49574e-19,1.59704e-20,1.29326e-18,1.14341e-21,1.71882e-18
1533,7.13935e-18,1.12778e-19,9.77885e-19,1.86072e-19,1.40997e-18,2.25013e-20,1.91041e-18,1.60991e-21,2.51813e-18
1534,1.03e-17,1.32724e-19,1.32112e-18,2.5635e-19,2.08155e-18,3.07054e-20,2.80695e-18,2.19154e-21,3.66846e-18
1535,1.47693e-17,1.54849e-19,1.77597e-18,3.42569e-19,3.05004e-18,4.05315e-20,4.0954e-18,2.91879e-21,5.307e-18
1536,2.10203e-17,1.79316e-19,2.37719e-18,4.4408e-19,4.42866e-18,5.2666e-20,5.92244e-18,3.84089e-21,7.61211e-18
1537,2.96672e-17,2.0649e-19,3.16972e-18,5.59043e-19,6.36865e-18,6.83063e-20,8.4797e-18,5.04617e-21,1.08102e-17
1538,4.14863e-17,2.37148e-19,4.21378e-18,6.84123e-19,9.06273e-18,8.83963e-20,1.20094e-17,6.64501e-21,1.51841e-17
1539,5.74379e-17,2.72757e-19,5.58923e-18,8.15861e-19,1.27484e-17,1.14221e-19,1.68087e-17,8.76524e-21,2.108e-17
1540,7.86892e-17,3.16407e-19,7.40036e-18,9.52252e-19,1.77168e-17,1.46659e-19,2.32366e-17,1.14549e-20,2.89087e-17
1541,1.06634e-16,3.73532e-19,9.78667e-18,1.09627e-18,2.43188e-17,1.84629e-19,3.17174e-17,1.46947e-20,3.91418e-17
1542,1.42872e-16,4.5342e-19,1.29327e-17,1.26087e-18,3.29581e-17,2.26552e-19,4.2722e-17,1.84318e-20,5.22999e-17
1543,1.89186e-16,5.71699e-19,1.70802e-17,1.47505e-18,4.40879e-17,2.7308e-19,5.67521e-17,2.26636e-20,6.89232e-17
1544,2.4753e-16,7.53673e-19,2.25539e-17,1.79313e-18,5.82088e-17,3.28484e-19,7.43231e-17,2.76203e-20,8.9541e-17
1545,3.19996e-16,1.03959e-18,2.97776e-17,2.30205e-18,7.58493e-17,4.03248e-19,9.59387e-17,3.39483e-20,1.14651e-16
1546,4.08819e-16,1.49227e-18,3.93073e-17,3.1325e-18,9.75319e-17,5.15567e-19,1.22073e-16,4.26987e-20,1.44723e-16
1547,5.16382e-16,2.20843e-18,5.18698e-17,4.46645e-18,1.23735e-16,6.87863e-19,1.53189e-16,5.50709e-20,1.8017e-16
1548,6.45234e-16,3.33372e-18,6.84032e-17,6.54051e-18,1.54871e-16,9.41867e-19,1.89712e-16,7.22892e-20,2.2136e-16
1549,7.9802e-16,5.08624e-18,9.01108e-17,9.64061e-18,1.91249e-16,1.29658e-18,2.31976e-16,9.52686e-20,2.68566e-16
1550,9.77415e-16,7.78695e-18,1.18533e-16,1.40886e-17,2.33078e-16,1.76648e-18,2.80163e-16,1.2433e-19,3.21875e-16
1551,1.18594e-15,1.19049e-17,1.55593e-16,2.02117e-17,2.80472e-16,2.36023e-18,3.34206e-16,1.59436e-19,3.81035e-16
1552,1.42595e-15,1.81177e-17,2.03693e-16,2.82989e-17,3.33513e-16,3.08721e-18,3.93658e-16,2.00381e-19,4.45384e-16
1553,1.69976e-15,2.73919e-17,2.65765e-16,3.85397e-17,3.92249e-16,3.96179e-18,4.57713e-16,2.47539e-19,5.13892e-16
1554,2.01032e-15,4.10996e-17,3.45354e-16,5.09612e-17,4.56778e-16,4.99214e-18,5.25459e-16,3.00935e-19,5.85373e-16
1555,2.36211e-15,6.1166e-17,4.46645e-16,6.53576e-17,5.27218e-16,6.15796e-18,5.96229e-16,3.60159e-19,6.58979e-16
1556,2.76234e-15,9.02661e-17,5.74521e-16,8.12201e-17,6.03737e-16,7.39957e-18,6.70058e-16,4.2299e-19,7.34713e-16
1557,3.22203e-15,1.32085e-16,7.34491e-16,9.76945e-17,6.86699e-16,8.62862e-18,7.48084e-16,4.86433e-19,8.13858e-16
1558,3.75664e-15,1.91663e-16,9.32631e-16,1.13584e-16,7.76897e-16,9.75778e-18,8.32656e-16,5.4669e-19,8.98906e-16
1559,4.3862e-15,2.7583e-16,1.17541e-15,1.27401e-16,8.75913e-16,1.07236e-17,9.27002e-16,6.00918e-19,9.93326e-16
1560,5.13516e-15,3.93763e-16,1.46944e-15,1.37504e-16,9.86633e-16,1.14809e-17,1.03482e-15,6.46532e-19,1.10087e-15
1561,6.0328e-15,5.5769e-16,1.82106e-15,1.42329e-16,1.11387e-15,1.19819e-17,1.15992e-15,6.79991e-19,1.22526e-15
1562,7.11464e-15,7.83777e-16,2.23585e-15,1.40675e-16,1.26482e-15,1.21599e-17,1.30643e-15,6.97943e-19,1.37023e-15
1563,8.4258e-15,1.09323e-15,2.71792e-15,1.32031e-16,1.44938e-15,1.19207e-17,1.47981e-15,6.95767e-19,1.54082e-15
1564,1.00265e-14,1.51365e-15,3.26929e-15,1.16855e-16,1.68038e-15,1.11562e-17,1.68898e-15,6.71904e-19,1.74554e-15
1565,1.19991e-14,2.08069e-15,3.889e-15,9.67158e-17,1.9739e-15,9.84459e-18,1.94909e-15,6.27188e-19,1.99924e-15
1566,1.44548e-14,2.84006e-15,4.57226e-15,7.42294e-17,2.34967e-15,8.22291e-18,2.2841e-15,5.77897e-19,2.32565e-15
1567,1.75389e-14,3.8499e-15,5.30961e-15,5.27873e-17,2.8321e-15,6.89347e-18,2.72835e-15,5.52952e-19,2.75868e-15
1568,2.14337e-14,5.18378e-15,6.08615e-15,3.59951e-17,3.45211e-15,6.62211e-18,3.3265e-15,5.90849e-19,3.34199e-15
1569,2.63571e-14,6.93403e-15,6.88096e-15,2.68684e-17,4.24963e-15,7.8214e-18,4.13118e-15,7.08499e-19,4.1259e-15
1570,3.25579e-14,9.21587e-15,7.66699e-15,2.68907e-17,5.27609e-15,1.01515e-17,5.19838e-15,8.92913e-19,5.16263e-15
1571,4.03107e-14,1.21721e-14,8.41116e-15,3.51776e-17,6.59586e-15,1.27639e-17,6.58232e-15,1.10679e-18,6.50022e-15
1572,4.99153e-14,1.59789e-14,9.07526e-15,4.82164e-17,8.28476e-15,1.50669e-17,8.33193e-15,1.33043e-18,8.17984e-15
1573,6.17032e-14,2.0852e-14,9.61733e-15,6.09583e-17,1.04236e-14,1.73158e-17,1.04928e-14,1.58382e-18,1.02376e-14
1574,7.6054e-14,2.70547e-14,9.99382e-15,7.02719e-17,1.30857e-14,2.05505e-17,1.31139e-14,1.92628e-18,1.27131e-14
1575,9.34083e-14,3.49064e-14,1.01624e-14,8.18032e-17,1.63191e-14,2.61545e-17,1.62541e-14,2.43755e-18,1.56558e-14
1576,1.14263e-13,4.47932e-14,1.00853e-14,1.21036e-16,2.01267e-14,3.56524e-17,1.99767e-14,3.19518e-18,1.91212e-14
1577,1.39132e-13,5.71792e-14,9.73322e-15,2.48849e-16,2.44484e-14,5.11245e-17,2.43228e-14,4.30107e-18,2.31436e-14
1578,1.68466e-13,7.26212e-14,9.08928e-15,5.81308e-16,2.91489e-14,7.6823e-17,2.92574e-14,5.90021e-18,2.7685e-14
1579,2.02561e-13,9.17836e-14,8.15423e-15,1.3129e-15,3.4012e-14,1.22967e-16,3.45995e-14,8.36805e-18,3.25678e-14
1580,2.41492e-13,1.15457e-13,6.95157e-15,2.74188e-15,3.8736e-14,2.11308e-16,3.99619e-14,1.24521e-17,3.74197e-14
1581,2.85144e-13,1.4458e-13,5.53384e-15,5.29547e-15,4.29264e-14,3.7797e-16,4.47405e-14,1.94723e-17,4.167e-14
1582,3.33394e-13,1.8026e-13,3.98979e-15,9.55104e-15,4.60862e-14,6.67329e-16,4.81849e-14,3.0965e-17,4.46236e-14
1583,3.86445e-13,2.23805e-13,2.45333e-15,1.62469e-14,4.76195e-14,1.11673e-15,4.95465e-14,4.82007e-17,4.56083e-14
1584,4.45228e-13,2.76751e-13,1.11458e-15,2.62736e-14,4.68779e-14,1.74335e-15,4.82543e-14,7.158e-17,4.41417e-14
1585,5.11805e-13,3.40897e-13,2.34637e-16,4.06361e-14,4.32839e-14,2.54861e-15,4.4054e-14,1.00936e-16,4.00493e-14
1586,5.8971e-13,4.18343e-13,1.65604e-16,6.03794e-14,3.65571e-14,3.5441e-15,3.70731e-14,1.36521e-16,3.35109e-14
1587,6.84333e-13,5.11533e-13,1.3784e-15,8.64776e-14,2.70349e-14,4.78503e-15,2.78682e-14,1.80299e-16,2.50759e-14
1588,8.03511e-13,6.23299e-13,4.50142e-15,1.19694e-13,1.60465e-14,6.388e-15,1.75676e-14,2.36635e-16,1.57774e-14
1589,9.5849e-13,7.5691e-13,1.03737e-14,1.6043e-13,6.27575e-15,8.51445e-15,8.2383e-15,3.11622e-16,7.43615e-15
1590,1.16532e-12,9.16118e-13,2.01168e-14,2.08586e-13,2.06872e-15,1.13097e-14,3.50416e-15,4.10825e-16,3.2074e-15
1591,1.44643e-12,1.10521e-12,3.52316e-14,2.6345e-13,9.70136e-15,1.48042e-14,9.29113e-15,5.35876e-16,8.20931e-15
1592,1.83194e-12,1.32906e-12,5.77264e-14,3.23632e-13,3.7671e-14,1.88201e-14,3.43809e-14,6.80776e-16,2.99713e-14
1593,2.36016e-12,1.59315e-12,9.0288e-14,3.8706e-13,9.70752e-14,2.29636e-14,9.04234e-14,8.32762e-16,7.83627e-14
1594,3.07718e-12,1.90364e-12,1.36509e-13,4.51072e-13,2.02054e-13,2.67664e-14,1.91264e-13,9.76216e-16,1.64902e-13
1595,4.03597e-12,2.26735e-12,2.01194e-13,5.12627e-13,3.7013e-13,2.99338e-14,3.51887e-13,1.10404e-15,3.01748e-13
1596,5.29589e-12,2.69178e-12,2.90763e-13,5.68706e-13,6.22167e-13,3.25432e-14,5.87675e-13,1.22134e-15,5.01029e-13
1597,6.92362e-12,3.1851e-12,4.13798e-13,6.16929e-13,9.81707e-13,3.50374e-14,9.14636e-13,1.34847e-15,7.75059e-13
1598,8.99547e-12,3.75608e-12,5.81753e-13,6.56375e-13,1.47363e-12,3.80123e-14,1.35061e-12,1.50844e-15,1.13751e-12
1599,1.15998e-11,4.41396e-12,8.09892e-13,6.8851e-13,2.12252e-12,4.19513e-14,1.91668e-12,1.72213e-15,1.60456e-12
1600,1.48378e-11,5.16837e-12,1.11849e-12,7.18064e-13,2.95134e-12,4.70963e-14,2.63726e-12,2.00058e-15,2.19517e-12
1601,1.88212e-11,6.02908e-12,1.53436e-12,7.53648e-13,3.98123e-12,5.35529e-14,3.53808e-12,2.35257e-15,2.92895e-12
1602,2.36675e-11,7.00574e-12,2.09271e-12,8.07932e-13,5.2325e-12,6.16391e-14,4.64165e-12,2.79625e-15,3.82258e-12
1603,2.94945e-11,8.10755e-12,2.83952e-12,8.97279e-13,6.72663e-12,7.23492e-14,5.96251e-12,3.37288e-15,4.88526e-12
1604,3.64197e-11,9.34283e-12,3.83422e-12,1.0408e-12,8.48822e-12,8.75858e-14,7.50472e-12,4.15697e-15,6.11722e-12
1605,4.45686e-11,1.07186e-11,5.15298e-12,1.2588e-12,1.0546e-11,1.09712e-13,9.26519e-12,5.22935e-15,7.51211e-12
1606,5.40908e-11,1.22398e-11,6.89241e-12,1.57068e-12,1.29327e-11,1.40334e-13,1.12427e-11,6.64234e-15,9.06553e-12
1607,6.51828e-11,1.39091e-11,9.17364e-12,1.9921e-12,1.56852e-11,1.79061e-13,1.34505e-11,8.36584e-15,1.07849e-11
1608,7.81073e-11,1.57257e-11,1.21468e-11,2.53153e-12,1.88463e-11,2.2337e-13,1.59259e-11,1.02996e-14,1.26975e-11
1609,9.32042e-11,1.76851e-11,1.59954e-11,3.18648e-12,2.24698e-11,2.70109e-13,1.87327e-11,1.23256e-14,1.48523e-11
1610,1.10891e-10,1.9778e-11,2.09413e-11,3.93996e-12,2.66297e-11,3.17709e-13,2.19564e-11,1.43954e-14,1.73137e-11
1611,1.31662e-10,2.19902e-11,2.72484e-11,4.75813e-12,3.14313e-11,3.67493e-13,2.56949e-11,1.65794e-14,2.01551e-11
1612,1.56087e-10,2.43015e-11,3.52267e-11,5.59039e-12,3.70201e-11,4.23e-13,3.00536e-11,1.90285e-14,2.34523e-11
1613,1.84827e-10,2.66859e-11,4.52349e-11,6.37235e-12,4.35882e-11,4.87389e-13,3.51487e-11,2.18861e-14,2.72882e-11
1614,2.18664e-10,2.9111e-11,5.76829e-11,7.03196e-12,5.13736e-11,5.5981e-13,4.11198e-11,2.51298e-14,3.17601e-11
1615,2.5853e-10,3.15385e-11,7.30326e-11,7.49804e-12,6.06592e-11,6.32288e-13,4.81455e-11,2.84692e-14,3.69955e-11
1616,3.05538e-10,3.39249e-11,9.17983e-11,7.71e-12,7.1772e-11,6.89592e-13,5.64556e-11,3.13279e-14,4.31566e-11
1617,3.61001e-10,3.62225e-11,1.14546e-10,7.62762e-12,8.50883e-11,7.1422e-13,6.63276e-11,3.30241e-14,5.04419e-11
1618,4.26435e-10,3.8381e-11,1.41891e-10,7.24005e-12,1.01045e-10,6.95399e-13,7.80776e-11,3.31249e-14,5.90725e-11
1619,5.03581e-10,4.03504e-11,1.74497e-10,6.5735e-12,1.20151e-10,6.3659e-13,9.20518e-11,3.16842e-14,6.92893e-11
1620,5.94445e-10,4.20841e-11,2.13075e-10,5.69633e-12,1.43004e-10,5.55286e-13,1.08641e-10,2.93407e-14,8.13597e-11
1621,7.01367e-10,4.35436e-11,2.58379e-10,4.71998e-12,1.70303e-10,4.74682e-13,1.28313e-10,2.69362e-14,9.56065e-11
1622,8.27115e-10,4.47037e-11,3.11208e-10,3.79283e-12,2.02871e-10,4.13243e-13,1.51661e-10,2.52712e-14,1.1244e-10
1623,9.74947e-10,4.55602e-11,3.72405e-10,3.08449e-12,2.41681e-10,3.78935e-13,1.79434e-10,2.46999e-14,1.32379e-10
1624,1.14867e-09,4.61388e-11,4.42863e-10,2.7599e-12,2.87908e-10,3.69189e-13,2.12546e-10,2.52143e-14,1.56057e-10
1625,1.35264e-09,4.65055e-11,5.23529e-10,2.94569e-12,3.42989e-10,3.74246e-13,2.52064e-10,2.63447e-14,1.84204e-10
1626,1.5918e-09,4.67809e-11,6.15409e-10,3.69517e-12,4.08673e-10,3.8268e-13,2.99193e-10,2.75323e-14,2.17635e-10
1627,1.87169e-09,4.71558e-11,7.19576e-10,4.96063e-12,4.87051e-10,3.8903e-13,3.55282e-10,2.83676e-14,2.57247e-10
1628,2.19855e-09,4.79122e-11,8.37179e-10,6.58172e-12,5.80534e-10,3.9911e-13,4.2186e-10,2.90927e-14,3.04057e-10
1629,2.57937e-09,4.94467e-11,9.6944e-10,8.29688e-12,6.91787e-10,4.27146e-13,5.00706e-10,3.0614e-14,3.5924e-10
1630,3.02195e-09,5.23003e-11,1.11766e-09,9.78247e-12,8.2362e-10,4.87711e-13,5.93888e-10,3.43601e-14,4.24177e-10
1631,3.53479e-09,5.71932e-11,1.28322e-09,1.07231e-11,9.78873e-10,5.95813e-13,7.03735e-10,4.21494e-14,5.00413e-10
1632,4.12686e-09,6.50666e-11,1.46755e-09,1.09159e-11,1.16029e-09,7.8071e-13,8.32664e-10,5.6197e-14,5.89544e-10
1633,4.80715e-09,7.71324e-11,1.67212e-09,1.04088e-11,1.3704e-09,1.09653e-12,9.82915e-10,7.91539e-14,6.93003e-10
1634,5.58421e-09,9.49313e-11,1.89843e-09,9.66904e-12,1.61137e-09,1.60744e-12,1.15624e-09,1.12987e-13,8.11849e-10
1635,6.4657e-09,1.20402e-10,2.14794e-09,9.7646e-12,1.8849e-09,2.35494e-12,1.35362e-09,1.58432e-13,9.46569e-10
1636,7.45809e-09,1.55959e-10,2.42204e-09,1.25308e-11,2.19198e-09,3.34944e-12,1.57507e-09,2.14382e-13,1.09694e-09
1637,8.56647e-09,2.04587e-10,2.72202e-09,2.06831e-11,2.53275e-09,4.61648e-12,1.81952e-09,2.81077e-13,1.262e-09
1638,9.79475e-09,2.69943e-10,3.04905e-09,3.78359e-11,2.9063e-09,6.27763e-12,2.0849e-09,3.61856e-13,1.44009e-09
1639,1.11461e-08,3.56475e-10,3.40411e-09,6.83998e-11,3.31051e-09,8.61006e-12,2.36843e-09,4.66819e-13,1.62911e-09
1640,1.26237e-08,4.6956e-10,3.78803e-09,1.17344e-10,3.74205e-09,1.20473e-11,2.66717e-09,6.10565e-13,1.82692e-09
1641,1.42316e-08,6.15646e-10,4.20146e-09,1.89826e-10,4.19652e-09,1.71101e-11,2.97853e-09,8.10848e-13,2.03167e-09
1642,1.5975e-08,8.02427e-10,4.6449e-09,2.90713e-10,4.66882e-09,2.42652e-11,3.3007e-09,1.08157e-12,2.24213e-09
1643,1.78611e-08,1.03902e-09,5.11867e-09,4.23988e-10,5.15389e-09,3.37261e-11,3.6327e-09,1.42711e-12,2.45766e-09
1644,1.98979e-08,1.33617e-09,5.62296e-09,5.92085e-10,5.64778e-09,4.52855e-11,3.97394e-09,1.83741e-12,2.67788e-09
1645,2.20943e-08,1.70647e-09,6.15779e-09,7.9519e-10,6.14876e-09,5.83342e-11,4.32344e-09,2.28879e-12,2.90204e-09
1646,2.44589e-08,2.16459e-09,6.72302e-09,1.03059e-09,6.65821e-09,7.21282e-11,4.67906e-09,2.75623e-12,3.12859e-09
1647,2.70011e-08,2.72754e-09,7.31829e-09,1.29222e-09,7.18079e-09,8.61469e-11,5.03772e-09,3.22132e-12,3.3552e-09
1648,2.9733e-08,3.41497e-09,7.943e-09,1.57056e-09,7.72352e-09,1.00247e-10,5.39695e-09,3.68295e-12,3.58003e-09
1649,3.26721e-08,4.24938e-09,8.59611e-09,1.85303e-09,8.29391e-09,1.14482e-10,5.75757e-09,4.14399e-12,3.80345e-09
1650,3.58443e-08,5.25653e-09,9.27596e-09,2.12494e-09,8.89769e-09,1.28741e-10,6.12599e-09,4.60685e-12,4.02984e-09
1651,3.9283e-08,6.46568e-09,9.97995e-09,2.371e-09,9.53685e-09,1.425e-10,6.5144e-09,5.05654e-12,4.26752e-09
1652,4.30244e-08,7.90997e-09,1.07041e-08,2.57721e-09,1.02089e-08,1.54824e-10,6.93744e-09,5.46709e-12,4.52641e-09
1653,4.70995e-08,9.62674e-09,1.14427e-08,2.73298e-09,1.09075e-08,1.64626e-10,7.40552e-09,5.80288e-12,4.81361e-09
1654,5.15247e-08,1.16579e-08,1.21876e-08,2.83329e-09,1.16235e-08,1.71116e-10,7.91735e-09,6.03656e-12,5.12796e-09
1655,5.62957e-08,1.40501e-08,1.2928e-08,2.8807e-09,1.23452e-08,1.74323e-10,8.45428e-09,6.16295e-12,5.45697e-09
1656,6.1388e-08,1.68555e-08,1.36501e-08,2.88701e-09,1.30568e-08,1.75329e-10,8.98062e-09,6.20635e-12,5.77644e-09
1657,6.67653e-08,2.01315e-08,1.43372e-08,2.87432e-09,1.37341e-08,1.75789e-10,9.45006e-09,6.20834e-12,6.05617e-09
1658,7.23935e-08,2.39414e-08,1.49694e-08,2.875e-09,1.43405e-08,1.76888e-10,9.81737e-09,6.19653e-12,6.26676e-09
1659,7.82544e-08,2.83547e-08,1.55243e-08,2.9302e-09,1.48243e-08,1.78605e-10,1.00484e-08,6.16443e-12,6.38767e-09
1660,8.43524e-08,3.34472e-08,1.59775e-08,3.08666e-09,1.51212e-08,1.80198e-10,1.01247e-08,6.08971e-12,6.40872e-09
1661,9.07136e-08,3.93011e-08,1.63035e-08,3.39179e-09,1.51626e-08,1.81754e-10,1.0039e-08,5.96902e-12,6.32789e-09
1662,9.73783e-08,4.60052e-08,1.64763e-08,3.88756e-09,1.48886e-08,1.85547e-10,9.78571e-09,5.87204e-12,6.14365e-09
1663,1.04396e-07,5.36549e-08,1.64712e-08,4.60399e-09,1.42614e-08,1.96089e-10,9.35236e-09,5.91658e-12,5.84985e-09
1664,1.11826e-07,6.23523e-08,1.6266e-08,5.55328e-09,1.32756e-08,2.18699e-10,8.71914e-09,6.25909e-12,5.43475e-09
1665,1.19755e-07,7.22057e-08,1.58424e-08,6.72533e-09,1.1961e-08,2.57283e-10,7.86845e-09,6.99552e-12,4.88746e-09
1666,1.28314e-07,8.33294e-08,1.51881e-08,8.08525e-09,1.03792e-08,3.1192e-10,6.80257e-09,8.13986e-12,4.2097e-09
1667,1.37706e-07,9.58431e-08,1.42984e-08,9.57293e-09,8.61594e-09,3.77171e-10,5.56183e-09,9.53969e-12,3.42698e-09
1668,1.4821e-07,1.09871e-07,1.31779e-08,1.1105e-08,6.77591e-09,4.42451e-10,4.23262e-09,1.09331e-11,2.59429e-09
1669,1.6018e-07,1.25542e-07,1.18419e-08,1.25794e-08,4.97956e-09,4.95525e-10,2.93962e-09,1.20095e-11,1.78964e-09
1670,1.74014e-07,1.42986e-07,1.03184e-08,1.38826e-08,3.36383e-09,5.27778e-10,1.8228e-09,1.2575e-11,1.09999e-09
1671,1.90132e-07,1.62336e-07,8.6497e-09,1.49008e-08,2.08176e-09,5.37759e-10,1.011e-09,1.26208e-11,6.03067e-10
1672,2.08947e-07,1.8372e-07,6.89511e-09,1.55334e-08,1.29663e-09,5.30328e-10,6.02846e-10,1.22897e-11,3.56587e-10
1673,2.30861e-07,2.07268e-07,5.13479e-09,1.57083e-08,1.16753e-09,5.12547e-10,6.6272e-10,1.17688e-11,3.95533e-10
1674,2.56265e-07,2.33098e-07,3.47509e-09,1.53967e-08,1.82804e-09,4.89855e-10,1.22816e-09,1.11715e-11,7.38351e-10
1675,2.85558e-07,2.61322e-07,2.05583e-09,1.46243e-08,3.36468e-09,4.6448e-10,2.3217e-09,1.05352e-11,1.39446e-09
1676,3.19148e-07,2.92036e-07,1.0596e-09,1.34757e-08,5.80412e-09,4.35327e-10,3.95784e-09,9.80639e-12,2.36942e-09
1677,3.57459e-07,3.25319e-07,7.22965e-10,1.20908e-08,9.11614e-09,3.98477e-10,6.13981e-09,8.88987e-12,3.66268e-09
1678,4.0092e-07,3.61225e-07,1.34934e-09,1.06521e-08,1.32327e-08,3.49525e-10,8.84541e-09,7.67723e-12,5.25879e-09
1679,4.49968e-07,3.99781e-07,3.32327e-09,9.36394e-09,1.80777e-08,2.88168e-10,1.2011e-08,6.17308e-12,7.11679e-09
1680,5.05052e-07,4.40978e-07,7.12545e-09,8.42631e-09,2.35974e-08,2.2188e-10,1.55294e-08,4.54425e-12,9.16887e-09
1681,5.66688e-07,4.84771e-07,1.33478e-08,8.00607e-09,2.97837e-08,1.64488e-10,1.92759e-08,3.08949e-12,1.13362e-08
1682,6.35525e-07,5.31066e-07,2.27072e-08,8.21041e-09,3.66848e-08,1.30462e-10,2.31615e-08,2.08655e-12,1.35621e-08
1683,7.12428e-07,5.79721e-07,3.60564e-08,9.0665e-09,4.4407e-08,1.30186e-10,2.7195e-08,1.71957e-12,1.58494e-08
