t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
560,18.8744,4.62916e-27,3.511e-26,1.51022e-27,8.03678e-28,5.19495e-29,2.46075e-28,1.92345e-30,2.84627e-28
561,18.9004,1.23955e-27,4.07131e-26,2.60487e-27,5.07113e-28,2.18519e-29,-8.89822e-29,-8.15564e-31,2.61245e-28
562,18.9232,1.28665e-27,4.0887e-26,1.63486e-27,-5.40488e-29,6.54257e-30,1.56766e-28,-5.6163e-31,1.81855e-28
563,18.9426,1.04003e-27,3.62365e-26,3.98875e-27,2.2087e-28,-1.57177e-29,-1.33933e-28,7.7211e-31,2.7256e-28
564,18.9583,-1.34648e-27,3.94766e-26,2.24588e-27,6.99302e-29,5.69763e-29,-1.78342e-28,-3.9565e-30,2.46721e-28
565,18.9705,-5.73897e-28,3.08423e-26,2.04458e-27,1.8035e-29,-1.45736e-29,9.92375e-29,9.88731e-31,2.8969e-28
566,18.9793,-1.51916e-27,1.92382e-26,2.95145e-27,1.13841e-28,4.99073e-29,-8.45212e-28,4.14978e-30,3.07391e-28
567,18.9847,-1.16172e-27,3.22513e-26,1.5578e-27,4.47233e-28,4.43943e-29,8.76545e-28,9.0821e-31,2.34114e-28
568,18.9871,-1.13557e-27,1.90898e-26,1.82025e-27,9.80214e-28,-4.71614e-30,-1.53121e-28,8.34187e-31,2.14559e-28
569,18.9864,-3.25342e-28,1.14249e-26,2.72761e-27,8.84133e-28,1.03149e-28,-3.14645e-28,1.29358e-30,2.2209e-28
570,18.9829,-3.12531e-27,1.39181e-26,1.73018e-27,1.69245e-27,9.21321e-29,-2.9032e-28,2.89219e-30,1.19484e-28
571,18.9766,-2.15504e-27,-6.74298e-27,1.90076e-27,1.46518e-27,1.39297e-28,3.70276e-28,2.58089e-30,1.5611e-28
572,18.9675,2.39925e-27,1.20993e-26,2.85297e-27,3.24746e-27,1.32994e-28,-2.13426e-28,2.04569e-30,1.0756e-28
573,18.9556,-1.13225e-27,4.78979e-28,1.99689e-27,2.72623e-27,3.20525e-29,-1.76875e-28,2.88635e-30,1.79086e-28
574,18.9408,-2.20607e-27,-5.91355e-27,2.00045e-27,3.2751e-27,6.00373e-29,-2.19794e-28,8.02387e-30,2.05178e-28
575,18.923,-1.51015e-27,-7.21298e-27,1.90072e-27,3.8427e-27,1.65609e-29,-4.49773e-28,7.50814e-31,2.51969e-28
576,18.9019,-1.43974e-27,-4.62179e-27,2.16923e-27,4.70846e-27,3.39927e-29,3.37393e-28,6.43088e-30,2.54493e-28
577,18.877,-4.02832e-27,-7.32765e-27,2.41441e-27,6.53649e-27,4.54569e-30,9.00942e-28,-1.45461e-30,3.76412e-28
578,18.8478,-5.9437e-27,-3.29443e-27,5.60365e-28,8.20825e-27,8.68504e-29,4.88114e-28,1.12672e-29,2.09522e-28
579,18.8136,-3.02115e-27,-6.81355e-27,2.21521e-27,7.66413e-27,9.05653e-29,1.11152e-27,4.0912e-31,2.72759e-28
580,18.7735,-7.15352e-27,-2.15985e-27,2.02084e-27,9.94266e-27,1.34451e-28,1.82105e-27,-3.64473e-30,2.20445e-28
581,18.7265,-6.91933e-27,2.31315e-27,1.81023e-27,1.08143e-26,1.18477e-29,1.41148e-27,5.12771e-30,2.79201e-28
582,18.6715,-8.03023e-27,-8.01037e-28,2.95091e-27,1.25577e-26,8.56882e-29,2.67644e-27,3.89379e-30,3.29662e-28
583,18.6074,-8.92985e-27,6.55339e-27,3.76373e-27,1.058e-26,3.65697e-29,1.84929e-27,1.38894e-30,1.97227e-28
584,18.5327,-5.43731e-27,1.12042e-26,2.67741e-27,1.03248e-26,1.31999e-29,3.17968e-27,2.43844e-30,1.66924e-28
585,18.4462,-8.36892e-27,1.39074e-26,4.50791e-27,1.25197e-26,-2.07173e-30,1.70823e-27,2.68626e-30,1.37339e-28
586,18.3466,-5.50178e-27,1.69436e-26,5.43002e-27,1.32476e-26,-1.13584e-29,2.83141e-27,4.98793e-31,1.71387e-28
587,18.2328,-2.22381e-27,2.08249e-26,5.22416e-27,7.19455e-27,2.55593e-29,3.25156e-27,-4.07817e-30,1.00186e-28
588,18.1042,2.36243e-27,2.61675e-26,5.27626e-27,9.6712e-27,1.29137e-29,3.24e-27,3.24165e-30,9.19337e-30
589,17.9603,7.00201e-27,3.0791e-26,6.78451e-27,1.17427e-26,6.05222e-29,2.79533e-27,-2.08945e-30,1.05067e-28
590,17.8011,1.17658e-26,2.9424e-26,7.3409e-27,8.09803e-27,6.94631e-29,2.84962e-27,2.37784e-30,4.01773e-30
591,17.6268,1.82267e-26,2.8949e-26,7.82953e-27,8.89788e-27,6.44188e-29,2.95873e-27,3.75317e-30,4.23374e-29
592,17.4379,2.43035e-26,2.54464e-26,6.30935e-27,7.00865e-27,8.80083e-29,2.39822e-27,1.28864e-30,5.19288e-29
593,17.2353,1.89188e-26,3.23591e-26,6.57899e-27,6.81436e-27,1.70332e-28,2.01487e-27,3.79098e-30,9.88785e-29
594,17.0202,3.41542e-26,2.333e-26,6.01639e-27,5.8377e-27,3.01423e-29,1.35856e-27,5.17385e-31,1.43997e-28
595,16.7939,3.57962e-26,2.35282e-26,5.74364e-27,6.28063e-27,5.84877e-29,1.53942e-27,7.8869e-31,1.11995e-28
596,16.558,2.84379e-26,1.95155e-26,6.71191e-27,2.22279e-27,5.70829e-29,1.72091e-27,5.62017e-31,8.74294e-29
597,16.3142,2.66576e-26,9.42193e-27,3.1987e-27,2.37463e-27,8.29367e-29,6.98971e-28,1.826e-30,2.23155e-28
598,16.0644,3.37886e-26,5.36845e-27,5.16879e-27,3.62796e-27,1.81902e-29,6.16754e-28,-2.50107e-30,1.09009e-28
599,15.8103,2.26095e-26,2.02572e-27,3.46314e-27,2.69508e-27,3.18414e-30,4.46381e-28,1.9671e-30,8.4269e-29
600,15.5534,1.52624e-26,-4.37341e-28,3.01594e-27,1.65134e-27,-2.90465e-30,5.30748e-28,-5.35067e-31,1.04897e-28
601,15.2953,1.02896e-26,-1.82666e-27,3.60176e-27,2.64877e-27,4.38149e-30,2.32123e-28,-6.01269e-31,6.64301e-29
602,15.0371,2.71299e-27,-5.01753e-27,1.58273e-27,3.97163e-27,-9.46135e-30,8.46726e-29,3.90165e-30,8.1856e-29
603,14.78,-3.83588e-27,-4.21248e-27,1.74075e-27,2.92578e-27,2.7944e-29,1.99995e-28,1.37642e-30,5.54436e-29
604,14.5248,-4.63901e-27,-1.41901e-27,2.39381e-27,2.92044e-27,3.85795e-30,8.33903e-29,-1.17923e-30,6.09694e-29
605,14.2725,-4.06969e-27,1.35213e-27,1.8219e-27,3.19096e-27,-1.03366e-29,5.07214e-29,2.34184e-30,6.71864e-29
606,14.0237,5.17988e-28,4.20667e-27,1.03895e-27,4.2151e-27,1.43806e-29,4.02416e-28,1.84515e-30,8.58908e-29
607,13.7788,5.18287e-27,4.64303e-27,2.35657e-27,2.91288e-27,1.06421e-29,1.1404e-28,6.18942e-30,5.90902e-29
608,13.5383,1.10563e-26,7.77155e-27,2.60439e-27,3.30607e-27,3.48973e-29,2.04322e-28,5.38178e-31,1.6194e-28
609,13.3025,2.13269e-26,8.07027e-27,3.87662e-27,2.16959e-27,-1.92612e-29,3.76297e-28,-1.47011e-30,2.34395e-28
610,13.0717,2.44433e-26,1.16482e-26,6.15117e-27,2.53444e-27,6.23864e-29,2.47895e-28,2.49875e-31,2.53438e-28
611,12.846,3.33118e-26,1.09686e-26,5.20957e-27,1.64534e-27,1.43012e-29,4.16833e-28,7.98152e-31,2.53292e-28
612,12.6257,3.79514e-26,9.9531e-27,8.72792e-27,9.71865e-28,4.25592e-29,1.71172e-28,2.99921e-30,2.89796e-28
613,12.4111,4.67001e-26,8.25057e-27,9.23844e-27,7.76885e-28,3.26922e-29,4.71679e-28,-5.90321e-31,2.47131e-28
614,12.2022,4.08988e-26,1.04e-26,1.07656e-26,4.32208e-28,-1.67464e-30,3.66208e-28,1.55346e-30,1.80986e-28
615,11.9993,3.35613e-26,1.07132e-26,1.14443e-26,-1.72009e-29,2.47094e-29,5.12731e-28,5.83148e-31,1.67898e-28
616,11.8026,4.33455e-26,8.52568e-27,8.95306e-27,6.2582e-28,2.25987e-32,7.67347e-28,5.56407e-31,2.3398e-28
617,11.6122,2.45064e-26,6.30516e-27,1.03178e-26,1.09895e-27,5.08686e-30,3.5382e-28,1.14657e-32,1.2279e-28
618,11.4282,1.30925e-26,1.0747e-26,1.21051e-26,1.23568e-27,1.08417e-29,6.00778e-28,2.50597e-30,1.6923e-28
619,11.2507,1.75469e-26,8.72554e-27,8.78946e-27,2.27687e-27,6.5243e-29,4.09088e-28,6.36713e-31,1.97023e-28
620,11.0801,2.84556e-27,7.72334e-27,7.47757e-27,3.10936e-27,8.06134e-29,2.17316e-28,-7.52573e-31,1.63369e-28
621,10.9165,-2.89943e-27,6.39431e-27,8.06758e-27,3.87721e-27,-4.06493e-29,4.30031e-28,8.98983e-31,1.89215e-28
622,10.7605,-8.02163e-27,4.93757e-27,8.02857e-27,4.762e-27,1.23807e-28,2.48181e-28,1.28796e-30,1.32064e-28
623,10.6127,-1.00299e-26,6.6108e-27,7.7629e-27,4.37122e-27,5.78376e-29,5.1177e-28,3.3061e-31,1.13252e-28
624,10.4736,-1.00632e-26,2.43644e-27,7.33965e-27,5.92717e-27,1.14148e-28,3.90289e-28,1.4341e-30,4.08365e-29
625,10.344,-2.17981e-27,2.40197e-28,7.75195e-27,6.65383e-27,9.16555e-29,1.52761e-28,2.85788e-31,5.33127e-29
626,10.2245,5.96366e-27,-5.18675e-29,9.08172e-27,5.30917e-27,1.49669e-28,7.3745e-28,1.54066e-30,1.04989e-28
627,10.116,1.52653e-26,-1.39859e-27,9.21564e-27,4.08303e-27,9.59097e-29,4.10323e-28,2.57126e-30,2.01753e-29
628,10.0192,3.51473e-26,1.16094e-27,1.05234e-26,5.13477e-27,6.5288e-29,5.12151e-28,8.96259e-31,-2.11081e-29
629,9.93457,3.50415e-26,3.11589e-27,1.14455e-26,3.7719e-27,7.57437e-29,2.33452e-28,1.16177e-30,-8.95678e-30
630,9.86259,5.31557e-26,5.71005e-27,1.26758e-26,4.09838e-27,-1.47161e-29,6.39038e-28,-6.75242e-31,-4.48827e-29
631,9.80324,7.15094e-26,9.04288e-27,1.2828e-26,3.35182e-27,1.32414e-28,3.51873e-28,-3.47561e-30,-1.51389e-29
632,9.75603,7.36999e-26,1.51957e-26,1.38774e-26,2.99842e-27,9.36743e-29,-1.46824e-28,2.44623e-30,-5.16157e-29
633,9.71991,6.91955e-26,1.64834e-26,1.58641e-26,4.36204e-27,2.10348e-29,3.92292e-28,9.73238e-30,1.99991e-29
634,9.69329,9.0693e-26,2.32179e-26,1.21663e-26,5.46079e-27,-1.02572e-29,1.9585e-28,9.96917e-31,1.50944e-29
635,9.67419,6.31843e-26,2.49341e-26,1.26387e-26,5.79692e-27,-6.84726e-29,3.63361e-29,1.12229e-30,1.7692e-29
636,9.66033,5.96493e-26,2.15496e-26,1.26836e-26,8.78492e-27,-2.84808e-30,-2.19986e-28,2.14557e-30,5.34443e-29
637,9.64933,4.96687e-26,2.33239e-26,1.23987e-26,1.24269e-26,-7.22175e-29,-2.98742e-28,3.21108e-30,-3.32005e-30
638,9.63871,6.38968e-26,1.49322e-26,1.05925e-26,1.28507e-26,-5.62102e-29,-8.81254e-29,-5.98971e-31,5.67714e-29
639,9.62587,3.89659e-26,2.31676e-26,1.0767e-26,1.56309e-26,-6.94479e-29,4.46634e-29,1.93863e-30,8.83199e-29
640,9.60809,2.68669e-26,9.23062e-27,8.75437e-27,1.65514e-26,-5.08055e-29,1.90576e-28,8.31756e-31,7.9577e-29
641,9.58255,1.76905e-26,8.37733e-27,9.72533e-27,1.74383e-26,1.65391e-28,7.01926e-28,3.2374e-30,1.26202e-28
642,9.54654,1.36023e-26,8.19626e-27,5.66961e-27,1.7526e-26,8.89926e-30,1.01789e-27,1.29363e-30,1.64474e-28
643,9.49772,5.85675e-27,-8.19836e-28,6.95349e-27,1.69713e-26,3.90701e-30,1.49168e-27,7.26819e-32,1.17295e-28
644,9.43435,4.55064e-27,1.43767e-27,7.37583e-27,1.52442e-26,8.58626e-29,2.30578e-27,7.81011e-31,5.58381e-29
645,9.35557,8.90043e-28,1.84369e-27,4.33146e-27,1.21567e-26,1.46983e-29,2.49023e-27,3.20786e-31,1.50694e-29
646,9.26133,-3.73406e-27,-1.69388e-27,2.4523e-27,1.07551e-26,-4.00735e-29,2.51457e-27,2.83828e-30,6.28818e-29
647,9.15228,-7.86662e-27,-1.59446e-27,3.77109e-27,7.6106e-27,-3.69085e-29,3.03113e-27,7.52985e-30,6.18932e-29
648,9.02951,-9.8111e-27,-4.99524e-27,5.51244e-28,5.58745e-27,-1.97225e-29,3.01495e-27,-2.23729e-31,8.32374e-29
649,8.89428,-1.68331e-26,-1.2097e-26,-8.22942e-29,5.21204e-27,1.30039e-28,3.13533e-27,2.33338e-31,1.226e-30
650,8.7479,-1.74553e-26,-1.1444e-26,-7.36701e-28,2.70309e-27,9.82934e-29,3.47691e-27,-1.49861e-30,3.66041e-29
651,8.59165,-1.3422e-26,-1.72411e-26,-9.42779e-29,2.92481e-27,9.73431e-29,3.50541e-27,9.30959e-31,8.7581e-30
652,8.42684,-1.0761e-26,-2.59006e-26,7.46491e-28,7.28331e-28,7.68706e-29,2.79718e-27,2.14827e-30,3.81516e-29
653,8.25476,-5.03496e-27,-3.01341e-26,2.64683e-27,6.66526e-28,1.815e-28,2.50329e-27,-1.14287e-30,2.25475e-29
654,8.07669,2.27984e-27,-3.52491e-26,3.68754e-27,4.17994e-29,2.70191e-28,2.42908e-27,-1.36057e-30,-3.64e-29
655,7.89373,1.18015e-26,-2.9266e-26,4.36197e-27,-7.61685e-28,2.78729e-28,2.48885e-27,4.79758e-30,4.26055e-29
656,7.70675,2.41821e-26,-2.62529e-26,5.34711e-27,-1.13673e-27,9.20319e-29,1.89244e-27,7.26442e-30,5.29202e-29
657,7.51635,2.96709e-26,-7.60981e-27,6.06972e-27,-1.10719e-27,2.56495e-29,1.56996e-27,8.94014e-30,3.27619e-30
658,7.32289,3.97674e-26,1.61086e-26,5.8039e-27,-8.99272e-28,6.54424e-29,2.13375e-27,1.34215e-30,1.1364e-28
659,7.12661,4.47433e-26,4.95102e-26,5.27697e-27,2.87243e-28,3.24463e-29,2.12775e-27,4.81885e-30,1.909e-28
660,6.92779,4.51561e-26,7.94847e-26,3.76809e-27,2.42526e-27,2.8646e-29,2.44664e-27,8.76105e-31,2.87262e-28
661,6.72679,4.38558e-26,1.11757e-25,3.7198e-27,4.51625e-27,7.43302e-30,2.21383e-27,-2.43362e-30,2.67072e-28
662,6.52397,5.04388e-26,1.53204e-25,2.67533e-27,6.95324e-27,5.1316e-29,1.89889e-27,4.61725e-30,3.27755e-28
663,6.31973,4.29837e-26,1.68781e-25,3.16642e-27,9.6931e-27,1.57761e-28,2.49483e-27,-1.2684e-30,3.37908e-28
664,6.11435,4.59197e-26,1.84741e-25,1.8076e-27,1.3425e-26,4.20684e-28,1.45437e-27,1.8662e-31,3.64883e-28
665,5.90809,4.1808e-26,1.96967e-25,2.33461e-27,1.72385e-26,3.20191e-28,1.01077e-27,-1.55944e-30,4.33126e-28
666,5.70124,4.1986e-26,1.61149e-25,9.86778e-28,1.72108e-26,4.67128e-28,-1.80791e-29,-6.15532e-31,4.13689e-28
667,5.49427,3.47847e-26,1.34409e-25,9.48158e-28,1.69235e-26,3.13258e-28,9.50529e-28,2.48729e-30,4.12437e-28
668,5.28783,2.96352e-26,9.47401e-26,8.04566e-28,1.58583e-26,2.50476e-28,-9.10019e-28,1.4686e-30,3.13945e-28
669,5.08278,2.28371e-26,6.86061e-26,3.97851e-28,1.3839e-26,5.93707e-29,-1.29933e-27,4.98875e-30,3.60041e-28
670,4.87999,1.40473e-26,2.13975e-26,3.32536e-28,1.50615e-26,2.05719e-28,-1.48244e-27,7.79467e-30,4.34815e-28
671,4.68017,9.94262e-27,-5.58804e-27,-3.58498e-28,1.42108e-26,2.38672e-29,-1.15469e-27,2.62605e-30,4.60256e-28
672,4.48369,9.0307e-27,-2.29938e-26,-1.08408e-28,1.43395e-26,1.28939e-28,-8.67638e-28,-2.84799e-31,4.74968e-28
673,4.29057,1.01928e-26,-3.28166e-26,-8.90342e-28,1.0743e-26,2.08953e-28,-3.88631e-28,-1.79098e-30,4.32801e-28
674,4.1005,7.15295e-27,-2.23417e-26,-1.47118e-27,9.92717e-27,1.7076e-28,5.75196e-28,-1.29381e-30,5.08673e-28
675,3.91302,5.7264e-27,-1.31862e-27,-6.613e-28,7.14496e-27,1.35473e-28,1.73507e-27,-9.00375e-31,5.78458e-28
676,3.72768,6.18765e-27,2.57676e-26,-1.18003e-27,4.1168e-27,6.99929e-29,2.60738e-27,7.21573e-30,4.50091e-28
677,3.54422,-7.57303e-27,5.85975e-26,-4.2468e-28,2.03582e-27,2.39945e-28,3.07652e-27,9.84158e-30,4.39173e-28
678,3.36263,-2.23588e-26,8.57688e-26,3.52916e-28,-7.25515e-28,1.2445e-28,4.37647e-27,3.09684e-30,2.5884e-28
679,3.18312,-3.65229e-26,9.91763e-26,2.99333e-27,-1.35993e-27,2.2736e-28,4.95838e-27,2.9993e-30,1.74353e-28
680,3.00612,-6.31104e-26,1.2155e-25,4.76296e-27,-3.80095e-28,1.26748e-28,5.36332e-27,-1.68615e-30,1.13594e-28
681,2.83212,-6.98235e-26,1.04986e-25,7.08175e-27,2.14657e-27,3.61969e-29,4.2922e-27,9.27869e-30,6.59423e-29
682,2.66164,-5.63596e-26,1.12571e-25,8.68732e-27,6.76247e-27,-4.35035e-29,3.61066e-27,3.67977e-30,6.35502e-29
683,2.49517,-3.67939e-26,9.73444e-26,1.33755e-26,1.33884e-26,1.89448e-29,3.12085e-27,-1.04004e-30,-5.72545e-29
684,2.3332,-3.93566e-28,7.17196e-26,1.25541e-26,1.81333e-26,-2.9086e-30,2.11917e-27,5.29742e-31,-2.21942e-29
685,2.17624,4.47065e-26,5.34877e-26,8.92519e-27,2.27667e-26,-6.23806e-30,-4.36008e-29,-2.88659e-31,1.20082e-28
686,2.0249,9.46048e-26,2.87947e-26,9.8117e-27,2.60913e-26,1.98495e-29,-2.03124e-28,9.98838e-30,1.86152e-28
687,1.87991,1.36682e-25,2.00136e-26,6.81619e-27,2.97043e-26,3.05498e-30,-9.79789e-28,-3.37814e-31,3.9329e-28
688,1.74207,1.59804e-25,9.95691e-27,2.43237e-27,2.74942e-26,7.2072e-30,-2.86505e-27,1.38917e-29,2.93981e-28
689,1.61214,1.57792e-25,2.06599e-27,1.86276e-27,2.78354e-26,1.07609e-28,-2.88358e-27,4.58486e-30,4.25403e-28
690,1.49064,1.16736e-25,-6.20598e-28,4.33615e-28,2.42667e-26,1.17732e-29,-2.67084e-27,4.89285e-31,4.5803e-28
691,1.37775,7.50742e-26,-1.57326e-27,4.73209e-28,2.07066e-26,5.90541e-29,-2.94214e-27,3.5652e-30,5.24753e-28
692,1.2732,4.63489e-26,9.23467e-28,8.54976e-29,1.50941e-26,1.08983e-29,-3.12097e-27,6.21274e-30,5.56597e-28
693,1.17637,-1.8393e-26,6.4375e-27,4.89418e-28,1.16397e-26,-7.92641e-30,-2.28659e-27,4.96336e-31,3.2476e-28
694,1.08641,-4.63054e-26,1.05718e-26,1.42853e-27,7.29075e-27,-6.45948e-29,-2.47007e-27,-1.13292e-30,4.27999e-28
695,1.00243,-4.81263e-26,1.42081e-26,3.12452e-27,2.73242e-27,-4.2294e-29,-1.90582e-27,-1.73332e-30,2.21052e-28
696,0.923744,-3.79859e-26,1.81956e-26,3.46763e-27,8.11565e-28,-2.56927e-29,-1.80749e-27,3.92933e-30,2.76301e-28
697,0.849863,-2.53589e-27,1.13584e-26,7.12193e-27,4.51826e-31,-1.76719e-29,-1.54865e-27,-2.29298e-30,1.311e-28
698,0.780538,3.5823e-26,1.78245e-26,9.23486e-27,1.17612e-27,-1.54949e-29,-1.07174e-27,1.936e-30,2.24068e-28
699,0.715646,6.52469e-26,8.47785e-27,1.38963e-26,1.99077e-27,3.41409e-29,-7.91764e-28,2.01347e-30,1.93637e-28
700,0.655109,8.68261e-26,1.61391e-27,1.80259e-26,4.15965e-27,-2.60918e-29,-5.88098e-28,1.12533e-31,2.16018e-28
701,0.598855,8.17824e-26,6.7261e-27,2.44196e-26,8.50144e-27,2.58238e-29,-1.78671e-28,7.083e-31,2.70163e-28
702,0.546846,6.81824e-26,6.08545e-27,3.02695e-26,1.04444e-26,6.37854e-29,-4.25837e-29,-1.29593e-30,2.56137e-28
703,0.499124,3.81962e-26,1.73984e-26,3.11005e-26,1.24976e-26,1.35505e-28,7.59559e-29,2.95566e-30,4.23331e-28
704,0.455845,2.73782e-26,2.80691e-26,3.69092e-26,1.15392e-26,2.05857e-28,2.8154e-29,1.01494e-29,4.41175e-28
705,0.417253,-3.47276e-27,4.02534e-26,4.00295e-26,1.04431e-26,2.19144e-28,-2.4254e-30,1.26257e-30,4.98592e-28
706,0.383595,-3.37813e-27,4.48305e-26,3.05713e-26,9.25067e-27,2.13251e-28,-1.5791e-29,3.18976e-31,4.73637e-28
707,0.355015,-9.40366e-28,4.61672e-26,3.01911e-26,9.07477e-27,1.65545e-28,1.22751e-28,-2.01994e-30,4.00978e-28
708,0.331466,1.41117e-26,4.39517e-26,1.92437e-26,7.93505e-27,5.51555e-29,3.74444e-29,9.21949e-30,2.49413e-28
709,0.312679,3.73455e-26,3.47544e-26,1.31857e-26,7.61866e-27,4.5444e-29,1.22327e-28,3.19035e-30,2.65584e-28
710,0.298204,7.01023e-26,2.39044e-26,7.01545e-27,8.45841e-27,1.4073e-29,-1.48059e-28,5.51599e-30,2.24065e-28
711,0.287477,9.962e-26,1.35996e-26,4.70241e-27,7.38021e-27,5.62003e-29,-1.26452e-28,8.30402e-32,6.46524e-29
712,0.279887,9.16573e-26,5.96245e-27,2.00481e-27,4.61069e-27,7.2375e-29,2.44085e-29,1.4037e-30,2.28489e-29
713,0.274801,6.87481e-26,4.67989e-27,2.85395e-27,2.40228e-27,1.35528e-28,-4.46965e-28,1.05904e-29,5.53605e-29
714,0.271564,5.60792e-26,3.12929e-27,5.07861e-27,2.32043e-29,1.37724e-28,-4.5667e-28,1.84647e-30,3.702e-29
715,0.269487,4.83451e-26,5.00508e-27,6.19047e-27,-1.63945e-27,-1.02394e-30,-4.14637e-28,5.0061e-30,7.49762e-29
716,0.26785,2.67154e-26,4.67015e-27,6.19096e-27,-4.24346e-27,2.29582e-28,-4.06197e-28,-4.55629e-31,1.43804e-28
717,0.265945,4.8261e-27,3.21214e-27,7.18135e-27,-3.24601e-27,1.72113e-28,1.0186e-28,1.1308e-30,1.49148e-28
718,0.26315,3.38418e-27,5.95506e-27,7.12925e-27,-1.62364e-27,1.53875e-28,5.17177e-28,1.21002e-30,3.99784e-28
719,0.259006,-1.88831e-27,7.32474e-27,7.01097e-27,1.99463e-27,-1.27295e-28,7.72534e-28,9.68353e-31,4.03089e-28
720,0.253275,6.76402e-27,1.2999e-26,3.9263e-27,6.13333e-27,-4.08982e-29,5.26038e-28,-2.32862e-30,1.994e-28
721,0.245948,-5.05203e-28,1.59048e-26,2.49134e-27,1.03495e-26,7.82083e-30,1.3277e-28,2.29439e-30,3.80165e-28
722,0.237201,1.49246e-26,1.06644e-26,7.51347e-28,1.01717e-26,-4.00715e-29,-2.40706e-28,1.20361e-30,2.46308e-28
723,0.227321,2.33078e-26,9.86167e-27,1.04645e-27,1.02748e-26,-3.77259e-29,3.96922e-28,2.45027e-31,6.87971e-29
724,0.216625,3.13456e-26,-6.74423e-27,3.1703e-28,7.41416e-27,-5.12891e-29,2.77213e-30,-2.14736e-31,-7.57399e-29
725,0.205405,4.14665e-26,-1.19441e-26,1.82706e-27,5.00739e-27,-9.53664e-30,3.76854e-28,3.93206e-31,-1.18568e-28
726,0.193907,4.09444e-26,-2.3268e-26,2.4289e-27,-1.08264e-28,6.48757e-30,1.57071e-27,-6.86542e-31,-4.66203e-29
727,0.182326,2.85998e-26,-3.18566e-26,2.79618e-27,-3.23555e-27,5.12899e-29,2.80892e-27,-1.73999e-31,6.0859e-29
728,0.170839,2.10366e-26,-2.78977e-26,3.39768e-27,-2.99738e-27,1.44852e-28,4.07921e-27,-5.43964e-32,1.90029e-28
729,0.159621,1.00643e-26,-2.44959e-26,3.62452e-27,-1.0994e-27,7.24392e-29,4.41362e-27,2.162e-30,5.566e-28
730,0.148857,-7.40997e-27,-1.56407e-26,1.79238e-27,2.33264e-27,8.0252e-29,5.52236e-27,4.49789e-31,6.21619e-28
731,0.138728,2.13102e-28,-6.47598e-27,7.14515e-28,5.4334e-27,5.0731e-29,5.00946e-27,-3.80293e-30,1.09262e-27
732,0.129384,1.02564e-26,-1.06388e-27,2.3693e-27,6.51914e-27,6.41097e-29,4.34041e-27,-2.84126e-30,1.10663e-27
733,0.120913,2.25353e-26,8.0408e-27,1.8247e-28,9.27468e-27,-7.86839e-30,1.2907e-27,1.20251e-29,1.01465e-27
734,0.113332,3.32836e-26,2.30531e-26,-7.08498e-28,7.08491e-27,-5.84115e-30,-1.57964e-28,1.48038e-30,1.05728e-27
735,0.106591,2.6108e-26,4.45967e-26,-7.22775e-28,6.59857e-27,1.9516e-29,-9.21347e-28,-1.7382e-30,6.49237e-28
736,0.100592,1.20893e-26,5.49474e-26,-1.79231e-27,1.03714e-27,-5.41022e-30,-2.16622e-27,-6.36875e-31,4.03911e-28
737,0.0952303,9.52729e-29,6.30247e-26,-2.74934e-27,2.2692e-27,2.00542e-29,-8.66328e-28,-1.91467e-30,3.39953e-28
738,0.0904157,-8.36426e-27,5.64425e-26,-1.52748e-27,2.28492e-27,6.88862e-29,2.59174e-27,2.6984e-30,7.69313e-29
739,0.0860933,-6.67179e-27,1.92916e-26,5.98908e-29,5.03087e-27,2.1497e-28,4.82871e-27,1.57243e-30,-7.65965e-29
740,0.0822351,2.25996e-27,1.17976e-26,2.27525e-27,1.11174e-26,2.64433e-28,7.75358e-27,2.06432e-30,-1.32112e-28
741,0.0788225,8.44326e-27,-1.28984e-26,4.6326e-27,1.56194e-26,1.38626e-28,9.17413e-27,-2.28024e-30,-9.41419e-29
742,0.0758243,1.7739e-26,-7.70232e-27,4.47293e-27,2.00685e-26,2.3978e-28,1.02283e-26,2.25597e-30,-3.77257e-29
743,0.073185,1.1473e-26,-5.45733e-27,4.51679e-27,2.11116e-26,-5.87181e-29,1.06292e-26,4.76725e-30,8.25159e-29
744,0.0708252,4.3049e-27,-1.28815e-27,1.78712e-27,1.52611e-26,-4.34804e-29,9.00661e-27,-2.45949e-30,3.24927e-29
745,0.0686516,-2.92617e-27,4.42613e-27,6.95852e-28,1.38901e-26,-1.52923e-28,4.96772e-27,-6.09148e-31,4.08566e-28
746,0.0665706,-6.54873e-27,8.69085e-27,8.25273e-29,6.76207e-27,-2.03745e-28,2.98676e-27,2.735e-30,5.98576e-28
747,0.0644968,-3.72654e-27,2.03476e-26,1.90278e-27,-6.89863e-28,-1.0338e-28,3.65982e-28,3.94358e-30,6.50044e-28
748,0.0623577,-2.32261e-27,3.91184e-26,4.67996e-27,-4.08893e-27,4.07619e-29,-5.03376e-28,-4.17133e-30,8.15146e-28
749,0.0600903,3.33461e-27,5.38212e-26,5.30739e-27,-2.30169e-27,3.30732e-28,-1.01219e-28,-1.38428e-29,9.65974e-28
750,0.0576413,1.83546e-27,4.2932e-26,3.86093e-27,3.55287e-27,9.19584e-29,6.31817e-28,-3.01439e-30,1.29039e-27
751,0.0549671,9.51225e-28,2.44165e-26,2.92759e-27,8.95994e-27,6.18486e-28,3.59712e-27,1.49195e-30,1.21658e-27
