E,T,R0,R1,R2,R3,R4,R5,R6,R7,R,N_R0,N_R1,N_R2,N_R3,N_R4,N_R5,N_R6,N_R7,E/V0
3574.85,0.00194451,6.62262e-05,0.00120111,0.000945743,0.000167278,3.82195e-06,5.98897e-05,1.91837e-06,8.4854e-06,0.00245447,0.0150549,0.273042,0.214991,0.0380265,0.000868825,0.0136144,0.000436094,0.00192895,35.7485
3576.57,0.00122845,0.000265518,7.4711e-05,-7.35237e-05,0.00012353,2.87222e-05,8.5234e-06,1.42586e-05,8.46324e-05,0.000526373,0.151308,0.0425747,-0.0418982,0.0703949,0.0163676,0.00485713,0.00812536,0.0482285,35.7657
3578.29,0.00171207,6.1875e-07,0.000975747,5.81054e-05,0.00124422,1.83317e-05,5.92935e-06,1.61593e-06,6.87727e-05,0.00237334,0.000151454,0.238837,0.0142227,0.304552,0.00448712,0.00145135,0.000395536,0.0168337,35.7829
3580.01,0.00110243,3.05739e-05,0.00258673,-6.97316e-05,-0.000255272,8.56043e-05,1.3497e-06,3.97155e-06,-1.97462e-05,0.00236348,0.0088213,0.746334,-0.0201193,-0.0736522,0.0246989,0.000389422,0.00114589,-0.00569726,35.8001
3581.73,0.00103082,0.000136037,6.49451e-05,0.000646538,0.000884581,0.000170059,0.00010687,4.56076e-06,6.01391e-06,0.00201961,0.0445963,0.0212905,0.21195,0.289986,0.0557494,0.0350346,0.00149512,0.0019715,35.8173
3583.44,0.000800027,0.000552902,-0.000202604,0.000528707,0.000334652,-2.06746e-05,0.000144751,6.26828e-06,-5.0209e-06,0.00133898,0.258485,-0.0947185,0.247174,0.156452,-0.00966551,0.0676718,0.00293046,-0.0023473,35.8344
3585.16,0.00110184,0.000151942,-9.11284e-05,-0.000140797,0.000762503,7.50686e-07,0.000329316,4.3664e-05,-1.29688e-06,0.00105495,0.0704481,-0.0422519,-0.0652809,0.353536,0.000348057,0.152688,0.0202449,-0.000601299,35.8516
3586.88,0.00104001,0.000382847,0.000881413,-5.76146e-05,-0.000188803,5.69445e-05,0.000124087,6.63613e-06,7.81038e-05,0.00128361,0.164763,0.379327,-0.0247952,-0.0812539,0.0245068,0.0534025,0.00285594,0.033613,35.8688
3588.6,0.00121889,0.000155405,0.000248162,0.000639482,3.15088e-06,0.000258177,1.04701e-06,1.33126e-06,1.62246e-05,0.00132298,0.0611381,0.0976297,0.251579,0.00123959,0.10157,0.000411906,0.000523731,0.00638294,35.886
3590.32,0.00160802,0.000190778,0.000388192,-6.20708e-05,0.000394506,2.34726e-05,3.76816e-05,2.93711e-05,8.57156e-05,0.00108765,0.0707718,0.144006,-0.0230261,0.146348,0.00870753,0.0139786,0.0108957,0.0317975,35.9032
3592.05,0.00222711,0.000286408,6.81518e-05,-2.64623e-05,5.22265e-05,1.90643e-05,8.77555e-05,2.07791e-05,6.85447e-05,0.000576468,0.102158,0.0243089,-0.00943879,0.0186285,0.0068,0.0313013,0.00741164,0.024449,35.9205
3593.77,0.00170011,0.000662599,0.0005092,0.000879526,0.000195709,4.50456e-05,0.000100726,1.22895e-05,-1.64938e-05,0.0023886,0.162056,0.124538,0.215111,0.0478656,0.0110171,0.0246352,0.00300572,-0.00403398,35.9377
3595.49,0.00150434,0.000447735,0.000357245,-0.000249493,0.00112492,-8.78585e-06,7.40174e-05,2.60002e-05,2.13277e-06,0.00177378,0.136583,0.108979,-0.0761087,0.343162,-0.00268015,0.0225793,0.00793143,0.000650609,35.9549
3597.21,0.000917089,0.000183362,0.000701317,0.000324398,7.60459e-05,6.23566e-05,4.44846e-05,2.64164e-05,5.30875e-05,0.00147147,0.0767666,0.293615,0.135814,0.0318376,0.0261064,0.018624,0.0110596,0.0222257,35.9721
3598.93,0.000792182,0.000131613,-9.82756e-05,0.000136741,0.000634749,1.85083e-05,8.40859e-05,5.64491e-06,-1.07645e-05,0.000902301,0.0776713,-0.0579974,0.0806975,0.374597,0.0109227,0.0496233,0.00333135,-0.00635267,35.9893
3600.66,0.000679926,0.000117429,-0.000100849,0.000743468,5.35356e-05,2.39851e-05,0.000117754,1.8497e-06,2.09633e-05,0.000978136,0.070823,-0.0608232,0.448396,0.0322881,0.0144657,0.071019,0.00111558,0.0126432,36.0066
3602.38,0.000770303,4.65424e-05,0.000763847,0.000148109,-8.64129e-05,1.17989e-05,3.98394e-05,2.68464e-06,2.994e-06,0.000929402,0.0273826,0.4494,0.0871379,-0.0508399,0.00694176,0.023439,0.00157948,0.00176148,36.0238
3604.11,0.000780799,0.000163558,5.78606e-06,0.000469137,0.000414518,4.76658e-05,0.00011762,8.03598e-06,4.0524e-05,0.00126685,0.0798763,0.00282572,0.229111,0.202437,0.0232784,0.0574416,0.0039245,0.0197905,36.0411
3605.83,0.000973499,0.000189642,0.000305659,-8.27487e-05,0.000192726,-7.98204e-06,5.08297e-05,3.92944e-06,9.52166e-05,0.000747272,0.110207,0.177629,-0.0480881,0.112,-0.00463864,0.0295389,0.00228353,0.0553337,36.0583
3607.55,0.00193474,0.000574251,0.000694674,7.91678e-05,0.000448349,3.11182e-05,0.0001092,3.62058e-07,-2.70707e-06,0.00193442,0.148418,0.179542,0.0204613,0.115878,0.00804265,0.0282233,9.35756e-05,-0.000699654,36.0755
3609.28,0.00103895,0.000117711,0.000199931,0.000549282,-0.000180957,1.18881e-05,0.000171373,7.46693e-06,7.19609e-05,0.000948656,0.0592225,0.100589,0.276353,-0.0910425,0.00598111,0.0862206,0.00375674,0.0362048,36.0928
3611.01,0.000829148,0.000482736,0.00143072,-6.02865e-05,0.000114262,1.6964e-05,2.86557e-05,6.64495e-06,-3.51403e-05,0.00198455,0.171566,0.508482,-0.0214261,0.0406093,0.00602908,0.0101844,0.00236164,-0.012489,36.1101
3612.73,0.00213363,0.000527024,0.000410664,0.000334562,0.000110195,9.04016e-06,6.43428e-05,4.76948e-06,0.000115271,0.00157587,0.142074,0.110706,0.0901906,0.0297063,0.00243703,0.0173454,0.00128575,0.0310746,36.1273
3614.46,0.00276066,5.32798e-05,0.00157349,-1.59444e-05,-2.63292e-05,1.3539e-05,4.38924e-06,1.54465e-06,-1.3894e-05,0.00159007,0.0122462,0.36166,-0.00366477,-0.00605169,0.0031119,0.00100885,0.000355032,-0.00319349,36.1446
3616.19,0.00112242,1.33501e-05,-0.000394484,0.000273416,0.000126275,2.18573e-05,7.44237e-05,7.44005e-06,5.78418e-05,0.00018012,0.0102492,-0.302856,0.209909,0.0969447,0.0167805,0.0571372,0.00571194,0.0444068,36.1619
3617.91,0.00224845,0.000279099,0.000556613,-1.27981e-05,0.000285698,1.63645e-05,-1.10936e-05,1.16957e-06,1.3944e-05,0.001129,0.0826359,0.164803,-0.00378928,0.0845899,0.00484523,-0.00328461,0.000346287,0.00412855,36.1791
3619.64,0.00157377,2.65676e-05,-2.86953e-06,0.000254804,-3.91999e-05,-1.49414e-06,2.48437e-05,2.31875e-06,2.00985e-06,0.000266981,0.014433,-0.00155889,0.138424,-0.0212956,-0.0008117,0.0134965,0.00125967,0.00109186,36.1964
3621.37,0.00198331,0.00033499,-7.65505e-05,-5.01255e-05,8.05304e-05,7.52166e-06,4.47499e-05,6.63844e-06,1.23433e-05,0.000360098,0.14295,-0.0326663,-0.02139,0.0343647,0.00320971,0.0190961,0.00283281,0.00526726,36.2137
3623.1,0.000926048,0.000556661,0.00101462,0.000481107,0.000164554,2.43849e-05,6.55605e-06,3.36173e-07,1.3214e-06,0.00224954,0.175294,0.319506,0.151502,0.0518184,0.00767886,0.00206452,0.000105862,0.000416111,36.231
3624.83,0.00121963,3.64707e-06,-0.000293229,4.08266e-05,0.000717039,5.507e-06,3.66531e-05,4.33061e-06,3.18425e-07,0.000515093,0.00210239,-0.169035,0.0235349,0.413345,0.00317456,0.021129,0.00249643,0.000183559,36.2483
3626.56,0.0014583,0.000177046,0.000444461,1.1209e-05,-9.32024e-05,2.40141e-05,1.90289e-05,6.22726e-08,3.01728e-05,0.000612792,0.0854844,0.214602,0.00541211,-0.0450015,0.0115949,0.00918787,3.00675e-05,0.0145685,36.2656
3628.29,0.00130026,0.000242417,0.000307088,0.000378838,0.000115029,1.74144e-05,0.000208306,1.5221e-05,-5.12748e-06,0.00127919,0.0939803,0.119052,0.146868,0.0445945,0.00675121,0.080756,0.00590088,-0.00198783,36.2829
3630.02,0.00135709,0.000431074,0.000137209,-3.48486e-06,0.000234279,6.75076e-06,2.46375e-05,1.10234e-07,2.36489e-05,0.000854224,0.19494,0.0620488,-0.00157592,0.105946,0.00305283,0.0111416,4.98503e-05,0.0106945,36.3002
3631.75,0.000974638,8.57509e-05,0.00038907,0.000171303,0.00071803,2.86243e-05,1.90694e-06,3.67945e-06,3.71971e-05,0.00143556,0.0355783,0.161426,0.0710744,0.297913,0.0118763,0.000791197,0.00152662,0.0154332,36.3175
3633.48,0.000672756,0.000109024,0.000111103,0.000214655,-0.000231903,-3.42158e-06,0.000128561,-1.89653e-07,0.000116722,0.000444549,0.0975774,0.099438,0.192118,-0.207556,-0.00306235,0.115063,-0.000169741,0.104468,36.3348
3635.21,0.000953967,0.000372216,-0.000131772,-8.62591e-05,0.0006177,3.95317e-05,0.000163186,3.16085e-06,-3.92892e-05,0.000938474,0.196686,-0.0696309,-0.0455809,0.326404,0.0208893,0.0862306,0.00167025,-0.0207611,36.3521
3636.94,0.000768331,6.4634e-05,0.000340756,0.000150743,-0.000169552,-8.63318e-06,-1.76854e-05,4.20563e-06,5.17452e-05,0.000416214,0.0545645,0.287669,0.127258,-0.143137,-0.00728819,-0.0149301,0.00355042,0.0436837,36.3694
3638.67,0.000516543,0.000270012,4.87262e-05,0.000152363,3.31302e-06,2.62598e-05,4.90115e-05,1.13699e-05,-2.15008e-05,0.000539555,0.25567,0.0461379,0.14427,0.00313704,0.0248649,0.0464081,0.010766,-0.0203587,36.3867
3640.41,0.00105408,0.000267186,0.000355961,9.43291e-05,4.0892e-05,7.65007e-05,-2.83402e-06,1.548e-05,9.44277e-05,0.000941943,0.133859,0.178335,0.0472585,0.0204868,0.0383266,-0.00141984,0.00775544,0.0473079,36.4041
3642.14,0.00121813,0.000148953,0.000885499,4.97551e-06,-1.4923e-05,4.72335e-05,5.37359e-06,7.04415e-06,-1.95861e-05,0.00106457,0.0652532,0.387918,0.00217966,-0.00653744,0.020692,0.00235405,0.00308589,-0.00858024,36.4214
3643.87,0.000489379,0.000428769,0.00041943,2.96193e-05,0.000121684,-3.41655e-06,2.32254e-05,1.77834e-06,-3.94422e-06,0.00101715,0.284608,0.278409,0.0196607,0.0807711,-0.00226784,0.0154165,0.00118043,-0.00261809,36.4387
3645.61,0.00153,4.63107e-05,0.000485043,0.00104825,0.00101954,2.50707e-05,1.1013e-05,1.0067e-05,2.639e-05,0.00267168,0.011022,0.11544,0.249483,0.242651,0.00596682,0.00262109,0.00239595,0.00628082,36.4561
3647.34,0.00355894,3.68126e-05,-0.000366586,6.26825e-05,0.00100875,9.26843e-05,8.79331e-06,3.61766e-06,7.72362e-07,0.00084753,0.00835422,-0.0831926,0.0142251,0.228926,0.0210337,0.00199555,0.000820988,0.000175279,36.4734
3649.08,0.00160215,2.70663e-06,5.8481e-05,-0.000155284,-0.000308056,4.90359e-05,0.000146657,6.85536e-06,5.68303e-06,-0.000193921,0.00192202,0.0415282,-0.11027,-0.218754,0.034821,0.104143,0.00486808,0.0040356,36.4908
3650.81,0.00097422,0.000270765,1.78877e-05,8.19288e-05,0.00049674,4.58976e-05,6.87235e-05,1.00294e-05,-3.58187e-06,0.00098839,0.137962,0.00911424,0.0417448,0.253101,0.023386,0.0350164,0.00511026,-0.00182505,36.5081
3652.55,0.00199384,1.7276e-05,-2.16714e-05,9.70638e-05,-0.000144799,-5.93978e-06,6.46885e-05,3.43969e-06,2.64929e-05,3.65506e-05,0.0085087,-0.0106735,0.0478055,-0.0713159,-0.00292544,0.0318601,0.0016941,0.0130482,36.5255
3654.28,0.00119158,3.3047e-05,0.000847424,-3.25079e-05,4.70928e-05,3.04291e-05,-7.15322e-06,2.12335e-06,6.36188e-05,0.000984074,0.0151895,0.389503,-0.0149417,0.0216454,0.0139862,-0.00328785,0.000975962,0.0292412,36.5428
3656.02,0.00122137,0.000312411,0.000414654,3.32497e-06,0.000243935,2.31734e-05,6.39129e-06,7.66914e-06,-2.24616e-05,0.000989096,0.141333,0.187586,0.00150419,0.110354,0.0104835,0.00289138,0.00346946,-0.0101615,36.5602
3657.76,0.000791562,3.79336e-05,-3.91902e-05,0.000110002,-2.91687e-05,2.67827e-05,7.31948e-06,6.03316e-06,-4.97257e-06,0.00011474,0.0418554,-0.0432419,0.121375,-0.0321843,0.0295516,0.00807621,0.0066569,-0.00548666,36.5776
3659.49,0.000887984,0.000108833,4.26118e-05,7.18185e-05,0.000227667,-4.3788e-06,2.79991e-06,2.19727e-06,3.92606e-05,0.000490809,0.0789337,0.0309051,0.052088,0.16512,-0.00317582,0.00203069,0.00159362,0.0284746,36.5949
3661.23,0.00109916,0.00038021,0.000489997,0.000240565,-1.6849e-05,1.34911e-05,4.03107e-05,1.09677e-06,-1.21278e-05,0.00113669,0.170051,0.219154,0.107594,-0.00753582,0.00603399,0.0180292,0.000490537,-0.00542424,36.6123
3662.97,0.000524376,0.000148937,-1.82904e-05,-5.00753e-06,0.000102265,-3.63599e-06,-2.99012e-06,1.21901e-05,-1.95878e-06,0.00023151,0.197036,-0.0241973,-0.00662472,0.135292,-0.00481023,-0.00395578,0.0161269,-0.00259137,36.6297
3664.71,0.000363523,0.000156425,0.000206508,-4.36745e-05,0.000152129,5.01218e-06,5.77032e-05,7.63237e-06,1.36244e-05,0.00055536,0.170234,0.224738,-0.04753,0.165559,0.00545464,0.0627971,0.00830614,0.0148271,36.6471
3666.45,0.00040801,9.08195e-05,0.00242053,0.000144439,3.0679e-05,-1.11677e-06,5.10765e-05,2.2662e-06,8.24529e-06,0.00274694,0.0287864,0.767217,0.0457816,0.00972408,-0.000353975,0.0161893,0.0007183,0.00261345,36.6645
3668.19,0.000982448,0.000477181,-0.00102032,-4.39245e-05,0.000527356,3.21935e-05,-6.6484e-06,1.80692e-05,9.58603e-06,-6.50238e-06,0.488942,-1.04546,-0.0450071,0.540354,0.032987,-0.00681227,0.0185146,0.0098223,36.6819
3669.92,0.000690425,0.000534051,0.000694564,0.000183456,0.000509119,2.40239e-05,3.97868e-05,2.41133e-05,8.03334e-06,0.00201715,0.197244,0.256526,0.0677566,0.188035,0.00887288,0.0146946,0.00890586,0.00296699,36.6992
3671.66,0.0008474,2.0941e-06,0.000865681,0.000136039,-0.000158472,2.59286e-05,7.35472e-05,-1.39861e-06,1.87667e-05,0.000962186,0.00115723,0.478387,0.0751767,-0.0875736,0.0143285,0.0406431,-0.00077289,0.0103707,36.7166
3673.41,0.0016566,0.000437774,0.00124823,0.000562787,6.9183e-05,1.04304e-06,0.000121177,4.44784e-06,5.47215e-06,0.00245011,0.1066,0.303948,0.137041,0.0168463,0.000253984,0.0295071,0.00108307,0.00133249,36.7341
3675.15,0.00088675,3.46527e-06,0.000399806,-9.64849e-05,0.000341537,-3.04762e-06,-7.34228e-06,2.3663e-06,7.35614e-05,0.000713861,0.00216497,0.249783,-0.0602801,0.213379,-0.00190403,-0.00458717,0.00147837,0.0459583,36.7515
3676.89,0.000471404,0.000434165,-0.000131831,-1.2616e-05,0.000179951,3.91525e-05,5.31615e-05,2.32059e-06,-1.9418e-05,0.000544886,0.427206,-0.129718,-0.0124138,0.177067,0.0385249,0.0523094,0.00228339,-0.0191068,36.7689
3678.63,0.000301192,4.1762e-05,0.000709264,0.000413181,0.000111744,2.90484e-06,6.4758e-05,2.26962e-06,2.30911e-05,0.00136897,0.0250047,0.424666,0.247389,0.0669062,0.00173925,0.0387734,0.00135892,0.0138256,36.7863
3680.37,0.000691434,0.000171414,0.000935561,9.21351e-05,4.97428e-05,2.20765e-05,-8.04201e-06,9.65991e-06,1.42714e-05,0.00128682,0.0866494,0.472923,0.046574,0.0251448,0.0111596,-0.00406521,0.00488305,0.00721413,36.8037
3682.11,0.00168726,0.000177379,0.00166792,0.000207389,6.50911e-05,1.48018e-05,4.38891e-07,1.9019e-05,-6.60157e-06,0.00214543,0.0462806,0.435182,0.0541104,0.0169831,0.00386198,0.000114513,0.0049623,-0.00172244,36.8211
3683.86,0.000465689,0.000419237,-0.000841911,-7.48022e-05,0.000228563,2.97124e-05,2.55966e-05,1.45816e-05,5.09291e-05,-0.000148094,1.32004,-2.6509,-0.235527,0.719668,0.0935543,0.0805952,0.0459125,0.160359,36.8386
3685.6,0.000675239,1.23509e-05,0.000330167,0.00025842,0.000663958,-8.95829e-06,3.77792e-05,-1.14951e-06,-2.01271e-05,0.00127244,0.00634134,0.169518,0.132681,0.340897,-0.00459947,0.019397,-0.000590194,-0.0103339,36.856
3687.34,0.00109977,8.3808e-05,-0.000111647,-5.57673e-05,-0.00011431,1.12091e-05,3.43955e-05,2.79164e-06,-7.8004e-07,-0.0001503,0.0882677,-0.117588,-0.0587349,-0.120392,0.0118056,0.0362258,0.0029402,-0.00082155,36.8734
3689.09,0.000637733,0.00016522,0.000347345,3.15004e-05,-2.88424e-05,9.32506e-05,0.000141355,6.02055e-06,2.67943e-05,0.000782643,0.116321,0.244544,0.0221775,-0.0203062,0.0656521,0.0995194,0.0042387,0.0188642,36.8909
3690.83,0.00143782,0.000901968,0.000413678,4.19254e-05,-5.12227e-06,-2.62536e-05,-2.42386e-05,3.21407e-06,1.91421e-05,0.00132431,0.326548,0.149768,0.0151787,-0.00185446,-0.00950483,-0.00877531,0.00116362,0.00693019,36.9083
3692.58,0.00135182,0.000102007,-0.00015338,0.000278831,4.90901e-05,1.43914e-06,1.01421e-05,-1.79375e-07,6.18629e-06,0.000294136,0.0619742,-0.0931858,0.169404,0.0298247,0.000874348,0.00616181,-0.000108979,0.00375848,36.9258
3694.32,0.00119327,0.00011053,0.000493186,0.000138828,0.000170802,2.133e-05,3.13903e-05,2.48049e-06,1.91207e-05,0.000987667,0.05068,0.226135,0.0636554,0.0783161,0.00978021,0.014393,0.00113735,0.00876723,36.9432
3696.07,0.00119484,0.000149361,-0.000153246,0.00013151,-1.32207e-05,3.83196e-05,6.25708e-06,8.37828e-06,2.74216e-07,0.000167633,0.109625,-0.112477,0.0965233,-0.00970346,0.0281251,0.00459246,0.00614934,0.000201264,36.9607
3697.82,0.000957272,0.000671886,0.00289693,1.35877e-05,-6.33008e-06,8.64332e-07,3.03053e-05,3.90674e-06,-4.24356e-06,0.00360691,0.147209,0.63471,0.00297703,-0.0013869,0.000189373,0.00663982,0.000855958,-0.000929753,36.9782
3699.56,0.000845349,0.000570242,-0.00124019,0.000154437,0.000229545,-2.95778e-06,3.67435e-06,2.43034e-07,1.24016e-05,-0.0002726,0.995623,-2.16532,0.269642,0.400779,-0.00516418,0.00641529,0.000424329,0.0216527,36.9956
3701.31,0.000988613,0.00054672,-8.7015e-06,0.000197574,0.000290805,9.555e-08,2.11357e-05,7.40129e-07,-6.84533e-06,0.00104152,0.269302,-0.00428616,0.0973204,0.143244,4.70658e-05,0.010411,0.000364571,-0.00337186,37.0131
3703.06,0.00156144,2.96665e-05,0.000378339,-7.71433e-05,-0.000130036,6.22216e-05,1.51059e-05,-2.94497e-08,9.0943e-06,0.000287218,0.0160476,0.204656,-0.0417293,-0.0703405,0.0336577,0.00817126,-1.59303e-05,0.0049194,37.0306
3704.81,0.000699037,0.000375591,-2.24096e-05,0.000598398,1.74793e-06,1.33284e-05,0.000119649,6.76191e-06,-9.97952e-09,0.00109306,0.209582,-0.0125047,0.33391,0.000975356,0.00743733,0.0667649,0.00377319,-5.56864e-06,37.0481
3706.55,0.00107321,0.000426943,0.00023319,-7.08883e-05,3.35298e-06,4.03519e-05,-2.50466e-05,1.32994e-06,7.21248e-06,0.000616445,0.252681,0.13801,-0.0419543,0.00198442,0.0238818,-0.0148235,0.000787109,0.00426862,37.0655
3708.3,0.00176624,0.000124826,0.00046329,0.000100046,0.000138637,3.69064e-05,2.14042e-05,7.11172e-06,1.08644e-05,0.000903085,0.0467631,0.17356,0.0374797,0.051937,0.0138261,0.00801856,0.00266423,0.0040701,37.083
3710.05,0.000757163,0.000442715,-9.3923e-06,2.51435e-05,-1.05348e-05,-6.32472e-06,-1.71e-06,1.31556e-06,4.71293e-05,0.000488342,0.35545,-0.00754095,0.0201874,-0.00845826,-0.00507804,-0.00137294,0.00105624,0.0378395,37.1005
3711.8,0.000739606,0.000113503,0.000435337,-1.54544e-05,2.11313e-05,1.05744e-05,3.23545e-05,1.75136e-06,-2.21695e-05,0.000577028,0.0862068,0.330644,-0.0117378,0.0160495,0.00803138,0.0245737,0.00133018,-0.016838,37.118
3713.55,0.00111937,0.000480348,0.00055915,0.000104757,0.000206196,1.21181e-05,2.30684e-05,2.57302e-06,2.24853e-05,0.0014107,0.189856,0.221002,0.0414048,0.0814985,0.00478964,0.00911771,0.00101698,0.00888725,37.1355
3715.3,0.000777901,0.000112587,0.000544082,-3.17639e-06,-7.83316e-05,1.26568e-05,3.34258e-06,1.48041e-06,-7.86455e-06,0.000584776,0.082622,0.399274,-0.00233099,-0.0574836,0.00928821,0.00245295,0.0010864,-0.0057714,37.153
3717.05,0.00124045,0.000124053,-9.00637e-05,6.84201e-05,0.000123037,5.9447e-06,3.17383e-05,6.3576e-07,2.73011e-05,0.000291066,0.0810001,-0.0588068,0.0446747,0.0803364,0.00388157,0.0207235,0.000415118,0.0178262,37.1705
3718.8,0.000791834,0.00109339,-1.21842e-05,0.000122925,-3.07334e-06,1.1367e-05,2.34529e-05,4.85066e-06,5.21369e-06,0.00124594,0.536562,-0.00597916,0.0603228,-0.00150818,0.00557813,0.0115091,0.00238037,0.00255852,37.188
3720.56,0.000793043,0.000172003,0.000646065,2.04275e-05,0.000244031,-4.39204e-06,1.10071e-05,6.45902e-06,4.65547e-06,0.00110026,0.0908482,0.341238,0.0107894,0.128892,-0.00231978,0.00581369,0.00341152,0.00245892,37.2056
3722.31,0.000341925,0.0009569,0.000587167,-1.12792e-05,0.00016686,8.37393e-05,1.18245e-05,1.15209e-06,2.4616e-06,0.00179882,0.446993,0.274281,-0.0052688,0.0779446,0.0391168,0.00552352,0.000538169,0.00114988,37.2231
3724.06,0.00030635,0.000451632,0.000205797,5.30627e-05,0.00045498,6.68442e-06,1.09677e-05,4.0983e-06,3.38906e-06,0.00119061,0.301699,0.137477,0.035447,0.303936,0.00446533,0.00732664,0.00273775,0.00226396,37.2406
3725.81,0.000292991,0.000192391,0.000308483,3.72631e-06,9.11184e-06,-7.14192e-06,1.08296e-05,2.07483e-06,7.03611e-06,0.000526511,0.234766,0.376427,0.00454704,0.0111188,-0.00871495,0.0132148,0.00253182,0.00858585,37.2581
3727.57,0.00060614,0.000184141,-6.32992e-05,0.00017404,-6.28265e-05,7.02319e-05,1.36367e-05,2.93648e-06,2.52523e-06,0.000321386,0.19853,-0.0682452,0.187639,-0.0677355,0.0757196,0.0147022,0.00316593,0.00272254,37.2757
3729.32,0.000616544,3.89636e-05,0.000582968,-3.31629e-05,6.66323e-05,5.07413e-05,5.63214e-06,3.0191e-06,1.10228e-07,0.000714904,0.0292641,0.437845,-0.0249074,0.050045,0.0381098,0.00423009,0.00226753,8.27878e-05,37.2932
3731.07,0.000467548,0.000136626,1.01343e-05,0.000264338,0.000140648,-1.96303e-05,1.13447e-05,1.30916e-05,7.32354e-06,0.000563876,0.132463,0.00982554,0.256285,0.136363,-0.0190323,0.0109991,0.0126927,0.00710042,37.3107
3732.83,0.00104448,3.14642e-05,0.000751721,0.00012471,0.000436818,1.24031e-05,0.000114328,1.07511e-05,4.97564e-06,0.00148717,0.0124283,0.296929,0.0492602,0.172543,0.00489921,0.0451594,0.00424669,0.00196537,37.3283
3734.58,0.000467166,0.00011505,-0.000341339,1.1447e-05,0.000218091,3.23717e-05,2.39188e-06,4.52569e-08,1.36793e-06,3.94265e-05,0.227106,-0.673793,0.022596,0.430506,0.0639009,0.00472151,8.9336e-05,0.00270026,37.3458
3736.34,0.000770092,7.97611e-05,0.000532286,-2.1952e-05,0.000153849,-9.06531e-06,2.57405e-05,4.63296e-06,1.18206e-06,0.000766434,0.0519101,0.346422,-0.0142868,0.100128,-0.00589987,0.0167524,0.00301522,0.000769308,37.3634
3738.1,0.000775281,5.53439e-05,0.00103276,3.45309e-05,-9.78886e-05,4.72307e-06,8.80534e-05,8.97559e-06,1.22925e-05,0.0011388,0.0289142,0.539563,0.0180405,-0.0511415,0.00246755,0.0460031,0.00468925,0.00642214,37.381
3739.85,0.000555866,0.000169058,-0.000522532,0.00024726,5.30995e-05,6.10166e-06,5.42978e-05,3.03116e-07,1.17586e-05,1.93468e-05,0.293905,-0.908415,0.429858,0.0923128,0.0106077,0.094396,0.000526962,0.0204422,37.3985
3741.61,0.000456881,0.000385624,0.00245756,9.22683e-05,7.39347e-05,1.07502e-05,-1.35722e-05,8.97786e-07,1.0843e-05,0.00301831,0.110965,0.707174,0.0265506,0.021275,0.00309342,-0.00390547,0.000258342,0.00312011,37.4161
3743.37,0.000522451,4.75034e-05,-0.000835607,-5.18068e-05,9.39506e-05,8.22945e-07,2.44648e-05,5.24518e-07,4.92802e-06,-0.00071522,-0.246427,4.33476,0.268751,-0.487374,-0.00426908,-0.126912,-0.00272097,-0.0255644,37.4337
3745.12,0.000628986,0.000180332,0.000173156,0.000385738,0.000335415,4.20588e-05,-8.20287e-07,3.18497e-07,-2.22802e-08,0.00111618,0.103333,0.0992204,0.221033,0.192197,0.0241002,-0.000470035,0.000182503,-1.27669e-05,37.4512
3746.88,0.0018563,0.000562561,0.000750446,8.64858e-05,2.11347e-05,-6.3499e-06,6.02186e-06,3.73313e-06,5.97717e-06,0.00143001,0.171183,0.228355,0.026317,0.00643112,-0.00193223,0.00183241,0.00113596,0.00181881,37.4688
3748.64,0.00182748,0.000637059,4.36799e-05,-4.78191e-06,4.3542e-06,-8.69548e-07,0.000229971,3.93645e-06,5.87747e-07,0.000913937,0.232383,0.0159333,-0.00174432,0.0015883,-0.000317189,0.0838877,0.00143592,0.000214395,37.4864
3750.4,0.00114307,0.000132092,0.00104718,7.33268e-05,0.000346763,2.10921e-05,1.18901e-05,7.90657e-07,5.22812e-06,0.00163837,0.0474905,0.37649,0.0263629,0.124671,0.00758317,0.00427481,0.000284262,0.00187965,37.504
3752.16,0.00112021,0.000175256,-0.00057747,0.000101114,7.8604e-05,1.98384e-05,3.846e-05,2.66224e-06,3.14389e-05,-0.000130097,0.177006,-0.583237,0.102123,0.0793889,0.0200366,0.0388441,0.00268882,0.0317528,37.5216
3753.92,0.00142875,0.00019694,0.000383693,-3.08357e-05,0.000882564,-1.97383e-06,4.24781e-05,5.21585e-06,1.55736e-05,0.00149365,0.0673896,0.131293,-0.0105515,0.301999,-0.000675413,0.0145353,0.00178478,0.00532902,37.5392
3755.68,0.000886092,0.000915242,0.000190941,-9.79841e-06,-0.000309707,2.1365e-07,8.58961e-05,1.05921e-05,3.76597e-06,0.000887146,0.516142,0.107679,-0.00552571,-0.174656,0.000120486,0.0484403,0.00597332,0.00212378,37.5568
3757.44,0.000957547,0.000179476,0.000403671,4.06345e-06,0.000157328,1.33445e-05,0.000195634,1.61739e-05,1.16816e-05,0.000981371,0.0925648,0.208194,0.00209573,0.0811419,0.00688247,0.100898,0.00834171,0.00602481,37.5744
3759.2,0.00063199,0.000129055,0.000465995,0.000235601,0.000172804,4.90386e-06,-5.14093e-05,-2.69033e-06,2.54378e-05,0.000979697,0.0800744,0.289135,0.146183,0.10722,0.00304269,-0.0318978,-0.00166926,0.0157834,37.592
