t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
2653,0.0293798,0.0251865,0.00207115,0.000933612,0.000698306,2.53246e-05,0.000330119,4.71523e-07,0.000134306
2654,0.028624,0.0237325,0.00251221,0.000902302,0.000879491,2.49949e-05,0.000406325,4.80956e-07,0.000165699
2655,0.0279165,0.0222942,0.0029459,0.000910361,0.00106088,2.68105e-05,0.000481054,5.29587e-07,0.000196685
2656,0.0272546,0.0208794,0.00336146,0.000960141,0.00123823,3.04055e-05,0.000556185,6.10273e-07,0.000228108
2657,0.0266367,0.0194951,0.00375044,0.00104947,0.00141061,3.51427e-05,0.000634181,7.12291e-07,0.000261039
2658,0.0260612,0.0181475,0.00410679,0.00117177,0.00158098,4.03875e-05,0.000716743,8.24034e-07,0.000296218
2659,0.025526,0.0168419,0.00442675,0.00131672,0.00175578,4.57386e-05,0.000804324,9.38664e-07,0.000333787
2660,0.0250289,0.0155831,0.00470873,0.00147139,0.0019433,5.10739e-05,0.000896631,1.05412e-06,0.000373588
2661,0.0245678,0.0143746,0.00495301,0.00162164,0.00215157,5.63438e-05,0.000993864,1.16926e-06,0.000415625
2662,0.0241417,0.0132195,0.00516142,0.00175358,0.00238638,6.12878e-05,0.00109768,1.27886e-06,0.000460614
2663,0.0237499,0.0121199,0.00533699,0.00185496,0.00265017,6.53547e-05,0.00121128,1.37176e-06,0.000509957
2664,0.0233916,0.0110772,0.00548351,0.00191618,0.00294184,6.7926e-05,0.00133826,1.43555e-06,0.000565326
2665,0.0230645,0.0100922,0.00560519,0.00193101,0.00325728,6.86442e-05,0.00148091,1.46357e-06,0.00062784
2666,0.0227638,0.00916499,0.0057063,0.00189699,0.00359026,6.75755e-05,0.00163878,1.45699e-06,0.000697452
2667,0.022482,0.00829533,0.00579089,0.00181543,0.00393298,6.51191e-05,0.00180819,1.42512e-06,0.000772675
2668,0.0222093,0.00748234,0.0058626,0.00169126,0.00427633,6.17817e-05,0.00198279,1.37742e-06,0.000850817
2669,0.0219343,0.00672485,0.00592451,0.00153241,0.00460988,5.79547e-05,0.00215484,1.32251e-06,0.000928518
2670,0.0216455,0.00602136,0.00597911,0.00134905,0.00492208,5.37789e-05,0.00231655,1.26059e-06,0.00100235
2671,0.0213324,0.00537014,0.0060283,0.00115249,0.00520082,4.91337e-05,0.00246105,1.18806e-06,0.00106926
2672,0.0209856,0.00476928,0.0060734,0.000954073,0.00543442,4.37974e-05,0.00258278,1.09662e-06,0.00112673
2673,0.0205977,0.00421676,0.00611522,0.000764142,0.0056128,3.77129e-05,0.00267733,9.83764e-07,0.00117273
2674,0.0201631,0.00371048,0.00615409,0.000591212,0.0057284,3.11853e-05,0.00274124,8.53975e-07,0.00120562
2675,0.0196783,0.00324829,0.0061899,0.000441468,0.00577677,2.4836e-05,0.00277211,7.20933e-07,0.00122417
2676,0.0191421,0.00282807,0.00622217,0.00031856,0.00575673,1.93369e-05,0.00276888,6.00166e-07,0.00122774
2677,0.0185559,0.00244771,0.00625003,0.000223675,0.00567013,1.51225e-05,0.00273229,5.03102e-07,0.00121647
2678,0.0179237,0.00210514,0.00627228,0.000155787,0.00552163,1.22626e-05,0.0026648,4.3345e-07,0.00119131
2679,0.0172512,0.00179836,0.00628745,0.000112042,0.00531826,1.05214e-05,0.00257035,3.86983e-07,0.00115386
2680,0.0165461,0.00152541,0.00629379,8.82384e-05,0.00506905,9.50469e-06,0.00245365,3.55507e-07,0.00110609
2681,0.0158166,0.00128441,0.00628933,7.93774e-05,0.00478453,8.81218e-06,0.00231966,3.29333e-07,0.00105011
2682,0.0150713,0.00107353,0.00627198,8.02423e-05,0.00447598,8.15823e-06,0.00217318,3.01895e-07,0.000987982
2683,0.0143192,0.000890961,0.00623953,8.59576e-05,0.00415457,7.43305e-06,0.00201878,2.70666e-07,0.000921676
2684,0.0135687,0.000734963,0.0061898,9.24496e-05,0.00383051,6.6722e-06,0.00186087,2.37679e-07,0.000853153
2685,0.0128281,0.000603795,0.00612072,9.67522e-05,0.00351244,5.95607e-06,0.00170384,2.06491e-07,0.000784414
2686,0.0121054,0.000495731,0.00603045,9.71298e-05,0.00320714,5.32306e-06,0.00155196,1.79936e-07,0.000717448
2687,0.0114073,0.000409045,0.00591753,9.30298e-05,0.0029196,4.76372e-06,0.00140905,1.59135e-07,0.000654103
2688,0.0107394,0.000341998,0.00578093,8.49063e-05,0.00265326,4.27093e-06,0.00127803,1.44028e-07,0.000595806
2689,0.0101055,0.00029284,0.00562022,7.39638e-05,0.00241035,3.8662e-06,0.00116065,1.34169e-07,0.000543464
2690,0.00950786,0.000259805,0.00543559,6.18642e-05,0.00219214,3.57103e-06,0.0010574,1.28445e-07,0.00049736
2691,0.00894716,0.00024112,0.00522791,5.04257e-05,0.00199912,3.36978e-06,0.00096776,1.25062e-07,0.00045733
2692,0.00842293,0.000235007,0.00499874,4.13353e-05,0.00183101,3.21835e-06,0.000890622,1.22131e-07,0.000422876
2693,0.00793402,0.000239699,0.00475031,3.59006e-05,0.00168686,3.0901e-06,0.00082462,1.18918e-07,0.000393418
2694,0.00747893,0.000253455,0.00448547,3.48694e-05,0.00156509,3.00914e-06,0.000768508,1.16365e-07,0.000368401
2695,0.00705606,0.000274576,0.00420759,3.83455e-05,0.00146363,3.04402e-06,0.000721323,1.16671e-07,0.000347437
2696,0.00666386,0.000301427,0.00392042,4.58125e-05,0.00138007,3.27556e-06,0.000682445,1.22159e-07,0.00033029
2697,0.00630071,0.000332452,0.00362796,5.62541e-05,0.00131185,3.75766e-06,0.000651465,1.34243e-07,0.000316839
2698,0.00596483,0.000366198,0.00333425,6.83366e-05,0.00125648,4.47701e-06,0.000627982,1.52413e-07,0.00030696
2699,0.00565409,0.00040133,0.00304326,8.06094e-05,0.00121162,5.32501e-06,0.000611371,1.73817e-07,0.000300405
2700,0.00536589,0.000436648,0.0027587,9.16872e-05,0.00117524,6.11409e-06,0.000600599,1.93716e-07,0.000296716
2701,0.00509718,0.000471096,0.00248391,0.000100395,0.00114558,6.65195e-06,0.000594178,2.07393e-07,0.000295169
2702,0.0048446,0.000503771,0.00222176,0.000105875,0.00112104,6.8347e-06,0.000590255,2.12316e-07,0.000294857
2703,0.00460479,0.000533925,0.00197461,0.000107655,0.00109998,6.69137e-06,0.000586919,2.09171e-07,0.0002948
2704,0.00437477,0.000560968,0.00174425,0.00010569,0.00108057,6.3488e-06,0.000582551,2.01073e-07,0.000294181
2705,0.00415215,0.00058446,0.00153191,0.00010036,0.00106071,5.95051e-06,0.000576117,1.91544e-07,0.000292457
2706,0.00393526,0.000604102,0.00133824,9.24231e-05,0.00103813,5.58896e-06,0.000567176,1.82891e-07,0.000289421
2707,0.0037229,0.00061973,0.00116339,8.29169e-05,0.00101069,5.28405e-06,0.000555675,1.75613e-07,0.000285046
2708,0.00351411,0.000631295,0.00100704,7.30172e-05,0.000976698,5.00242e-06,0.000541573,1.68739e-07,0.00027932
2709,0.00330789,0.00063885,0.000868478,6.38813e-05,0.00093521,4.69774e-06,0.000524551,1.60987e-07,0.00027206
2710,0.00310316,0.000642536,0.000746696,5.65042e-05,0.000886111,4.35265e-06,0.000503934,1.51552e-07,0.000262876
2711,0.00289896,0.000642559,0.000640453,5.16141e-05,0.000830028,4.00117e-06,0.000478891,1.41153e-07,0.00025127
2712,0.00269476,0.000639179,0.000548374,4.96175e-05,0.00076807,3.71452e-06,0.000448819,1.31301e-07,0.000236852
2713,0.00249083,0.00063269,0.00046902,5.05887e-05,0.000701552,3.55517e-06,0.000413731,1.23779e-07,0.000219567
2714,0.00228836,0.000623411,0.000400949,5.42935e-05,0.000631811,3.53393e-06,0.000374444,1.19e-07,0.000199801
2715,0.00208934,0.000611669,0.000342761,6.02328e-05,0.000560159,3.60442e-06,0.000332457,1.16301e-07,0.000178342
2716,0.00189614,0.000597789,0.000293131,6.7701e-05,0.00048795,3.69796e-06,0.00028959,1.1421e-07,0.000156168
2717,0.00171109,0.000582088,0.000250838,7.58586e-05,0.000416667,3.76712e-06,0.000247547,1.11812e-07,0.000134216
2718,0.00153611,0.000564868,0.000214774,8.38169e-05,0.000347938,3.80591e-06,0.000207606,1.09014e-07,0.000113191
2719,0.00137254,0.000546407,0.000183952,9.07318e-05,0.000283433,3.83838e-06,0.000170539,1.06419e-07,9.35268e-05
2720,0.00122122,0.000526961,0.000157513,9.5892e-05,0.000224671,3.89086e-06,0.000136738,1.04725e-07,7.54452e-05
2721,0.00108265,0.000506759,0.00013472,9.87882e-05,0.000172813,3.966e-06,0.000106424,1.03985e-07,5.90804e-05
2722,0.000957157,0.000486004,0.000114953,9.91501e-05,0.00012852,4.03091e-06,7.98175e-05,1.03505e-07,4.45777e-05
2723,0.000844887,0.000464872,9.77026e-05,9.69473e-05,9.19333e-05,4.0258e-06,5.71831e-05,1.01782e-07,3.21208e-05
2724,0.000745805,0.00044352,8.25566e-05,9.23604e-05,6.27536e-05,3.89166e-06,3.87445e-05,9.73907e-08,2.18816e-05
2725,0.000659554,0.000422079,6.91906e-05,8.57345e-05,4.03811e-05,3.60336e-06,2.45437e-05,8.95942e-08,1.39329e-05
2726,0.000585387,0.000400663,5.73552e-05,7.75266e-05,2.40487e-05,3.18641e-06,1.43425e-05,7.89512e-08,8.18483e-06
2727,0.000522189,0.000379372,4.68644e-05,6.82565e-05,1.29121e-05,2.70525e-06,7.63018e-06,6.69516e-08,4.38195e-06
2728,0.000468608,0.00035829,3.75849e-05,5.84628e-05,6.09292e-06,2.23184e-06,3.72805e-06,5.53117e-08,2.16172e-06
2729,0.000423208,0.000337491,2.94259e-05,4.86638e-05,2.69736e-06,1.81618e-06,1.93085e-06,4.52275e-08,1.13797e-06
2730,0.000384623,0.000317041,2.23293e-05,3.93212e-05,1.83696e-06,1.47495e-06,1.6167e-06,3.70595e-08,9.66062e-07
2731,0.000351625,0.000296997,1.62606e-05,3.08088e-05,2.66925e-06,1.1983e-06,2.28972e-06,3.05286e-08,1.37092e-06
2732,0.000323147,0.000277413,1.11988e-05,2.339e-05,4.45247e-06,9.65295e-07,3.56494e-06,2.50631e-08,2.13731e-06
2733,0.000298262,0.000258339,7.12837e-06,1.72073e-05,6.59468e-06,7.58569e-07,5.12747e-06,2.01947e-08,3.0863e-06
2734,0.000276165,0.000239822,4.03013e-06,1.22879e-05,8.67717e-06,5.72897e-07,6.70295e-06,1.57767e-08,4.05647e-06
2735,0.000256175,0.000221904,1.87514e-06,8.56116e-06,1.04451e-05,4.14957e-07,8.05765e-06,1.19672e-08,4.9049e-06
2736,0.000237759,0.000204627,6.1954e-07,5.88619e-06,1.17733e-05,2.95123e-07,9.024e-06,9.05884e-09,5.52485e-06
2737,0.000220554,0.000188029,2.01853e-07,4.08031e-06,1.26246e-05,2.17222e-07,9.52855e-06,7.14763e-09,5.86532e-06
2738,0.000204364,0.000172146,5.42361e-07,2.94589e-06,1.30144e-05,1.73996e-07,9.59708e-06,6.07593e-09,5.93761e-06
2739,0.000189121,0.000157009,1.54429e-06,2.29129e-06,1.29905e-05,1.51277e-07,9.32878e-06,5.46562e-09,5.80024e-06
2740,0.000174834,0.000142645,3.09654e-06,1.94609e-06,1.2623e-05,1.3616e-07,8.8509e-06,5.00732e-09,5.53124e-06
2741,0.000161527,0.000129074,5.07748e-06,1.77097e-06,1.20003e-05,1.22187e-07,8.27688e-06,4.54022e-09,5.20111e-06
2742,0.000149211,0.000116313,7.35965e-06,1.6631e-06,1.12214e-05,1.08779e-07,7.68381e-06,4.08363e-09,4.85748e-06
2743,0.000137867,0.000104371,9.81485e-06,1.55738e-06,1.03852e-05,9.76399e-08,7.11155e-06,3.69828e-09,4.52485e-06
2744,0.000127454,9.32523e-05,1.23195e-05,1.42358e-06,9.57725e-06,8.97739e-08,6.57606e-06,3.4249e-09,4.21191e-06
2745,0.000117927,8.29518e-05,1.47596e-05,1.25984e-06,8.85981e-06,8.44189e-08,6.08495e-06,3.23868e-09,3.92316e-06
2746,0.000109244,7.34597e-05,1.70355e-05,1.0836e-06,8.2691e-06,7.93708e-08,5.64884e-06,3.06627e-09,3.66496e-06
2747,0.000101372,6.4759e-05,1.90647e-05,9.21785e-07,7.8188e-06,7.2263e-08,5.2834e-06,2.82522e-09,3.44877e-06
2748,9.42786e-05,5.6827e-05,2.07846e-05,8.01925e-07,7.50743e-06,6.23665e-08,5.00587e-06,2.4793e-09,3.28692e-06
2749,8.79321e-05,4.96351e-05,2.2153e-05,7.45628e-07,7.32595e-06,5.16612e-08,4.82877e-06,2.08276e-09,3.18982e-06
2750,8.22919e-05,4.31502e-05,2.31477e-05,7.64805e-07,7.26345e-06,4.39242e-08,4.75755e-06,1.75117e-09,3.16255e-06
2751,7.73115e-05,3.73349e-05,2.37647e-05,8.60384e-07,7.3102e-06,4.22667e-08,4.79114e-06,1.59666e-09,3.20626e-06
2752,7.29391e-05,3.2149e-05,2.40162e-05,1.0229e-06,7.45857e-06,4.72064e-08,4.92453e-06,1.65316e-09,3.31901e-06
2753,6.91198e-05,2.75498e-05,2.39277e-05,1.23434e-06,7.70243e-06,5.67988e-08,5.14985e-06,1.88404e-09,3.49692e-06
2754,6.57957e-05,2.34935e-05,2.35348e-05,1.47079e-06,8.03566e-06,6.82947e-08,5.45646e-06,2.21011e-09,3.73393e-06
2755,6.29068e-05,1.99355e-05,2.288e-05,1.70565e-06,8.45027e-06,7.95764e-08,5.83136e-06,2.56789e-09,4.02191e-06
2756,6.03936e-05,1.68316e-05,2.20097e-05,1.91301e-06,8.93436e-06,8.94777e-08,6.26047e-06,2.90563e-09,4.35204e-06
2757,5.81979e-05,1.41386e-05,2.09714e-05,2.07085e-06,9.47062e-06,9.74038e-08,6.73035e-06,3.19434e-09,4.71546e-06
2758,5.62643e-05,1.18148e-05,1.98111e-05,2.16358e-06,1.00357e-05,1.0302e-07,7.22829e-06,3.41164e-09,5.10435e-06
2759,5.45377e-05,9.82033e-06,1.85717e-05,2.18342e-06,1.06014e-05,1.06143e-07,7.7413e-06,3.55267e-09,5.50998e-06
2760,5.29622e-05,8.11781e-06,1.72912e-05,2.13066e-06,1.11366e-05,1.06672e-07,8.25359e-06,3.62126e-09,5.92208e-06
2761,5.1478e-05,6.6724e-06,1.60023e-05,2.01271e-06,1.16111e-05,1.04566e-07,8.7452e-06,3.62599e-09,6.32619e-06
2762,5.00229e-05,5.45202e-06,1.47318e-05,1.84241e-06,1.19974e-05,1.00033e-07,9.19134e-06,3.58137e-09,6.70432e-06
2763,4.85347e-05,4.42743e-06,1.35007e-05,1.63603e-06,1.22732e-05,9.37232e-08,9.56478e-06,3.50411e-09,7.03526e-06
2764,4.69575e-05,3.57217e-06,1.23248e-05,1.4112e-06,1.24216e-05,8.65834e-08,9.83943e-06,3.41533e-09,7.29826e-06
2765,4.52474e-05,2.86253e-06,1.12147e-05,1.18503e-06,1.24314e-05,7.93776e-08,9.99505e-06,3.31978e-09,7.47597e-06
2766,4.33776e-05,2.27742e-06,1.01772e-05,9.72509e-07,1.22973e-05,7.23266e-08,1.00201e-05,3.20789e-09,7.55748e-06
2767,4.13387e-05,1.79822e-06,9.21555e-06,7.85388e-07,1.20199e-05,6.52718e-08,9.91255e-06,3.06056e-09,7.5388e-06
2768,3.91373e-05,1.40858e-06,8.33011e-06,6.31392e-07,1.16062e-05,5.81777e-08,9.67803e-06,2.87352e-09,7.42193e-06
2769,3.67923e-05,1.09428e-06,7.51935e-06,5.14017e-07,1.10695e-05,5.14698e-08,9.32776e-06,2.66715e-09,7.2133e-06
2770,3.43317e-05,8.42964e-07,6.78018e-06,4.32805e-07,1.04283e-05,4.59214e-08,8.87672e-06,2.47834e-09,6.9223e-06
2771,3.17901e-05,6.43994e-07,6.10854e-06,3.84051e-07,9.70543e-06,4.22511e-08,8.34258e-06,2.34425e-09,6.56095e-06
2772,2.92068e-05,4.88248e-07,5.49973e-06,3.61773e-07,8.92561e-06,4.07519e-08,7.74525e-06,2.28178e-09,6.14313e-06
2773,2.66234e-05,3.6794e-07,4.94875e-06,3.58764e-07,8.11402e-06,4.11238e-08,7.10594e-06,2.28329e-09,5.68453e-06
2774,2.40814e-05,2.7646e-07,4.45053e-06,3.67553e-07,7.29455e-06,4.25362e-08,6.44611e-06,2.31677e-09,5.2013e-06
2775,2.16193e-05,2.08222e-07,4.00011e-06,3.81183e-07,6.48873e-06,4.38972e-08,5.78571e-06,2.33919e-09,4.70914e-06
2776,1.927e-05,1.58527e-07,3.59271e-06,3.93759e-07,5.71496e-06,4.42575e-08,5.14175e-06,2.31414e-09,4.22173e-06
2777,1.7059e-05,1.23447e-07,3.22392e-06,4.00793e-07,4.988e-06,4.31636e-08,4.52738e-06,2.22426e-09,3.75012e-06
2778,1.50046e-05,9.97147e-08,2.88965e-06,3.99366e-07,4.31851e-06,4.0746e-08,3.95199e-06,2.07895e-09,3.3025e-06
2779,1.31183e-05,8.46301e-08,2.58627e-06,3.88126e-07,3.71298e-06,3.75085e-08,3.42197e-06,1.90014e-09,2.88491e-06
2780,1.14067e-05,7.59786e-08,2.31052e-06,3.67151e-07,3.17386e-06,3.39865e-08,2.9416e-06,1.71422e-09,2.50188e-06
2781,9.8718e-06,7.19595e-08,2.05957e-06,3.37687e-07,2.70019e-06,3.05141e-08,2.51358e-06,1.53505e-09,2.15676e-06
2782,8.51125e-06,7.11243e-08,1.831e-06,3.01792e-07,2.28846e-06,2.71824e-08,2.1388e-06,1.3682e-09,1.85153e-06
2783,7.31802e-06,7.23233e-08,1.6227e-06,2.61955e-07,1.93362e-06,2.3933e-08,1.81601e-06,1.20896e-09,1.58627e-06
2784,6.2805e-06,7.46589e-08,1.43292e-06,2.20726e-07,1.62997e-06,2.06782e-08,1.54157e-06,1.05283e-09,1.35893e-06
2785,5.38343e-06,7.74461e-08,1.26016e-06,1.80422e-07,1.37174e-06,1.73929e-08,1.30985e-06,8.96238e-10,1.16551e-06
2786,4.60956e-06,8.01771e-08,1.10318e-06,1.42924e-07,1.1534e-06,1.41526e-08,1.11414e-06,7.41565e-10,1.00084e-06
2787,3.94169e-06,8.24914e-08,9.60911e-07,1.09576e-07,9.69669e-07,1.11114e-08,9.47766e-07,5.94671e-10,8.59574e-07
2788,3.36447e-06,8.41495e-08,8.32428e-07,8.11704e-08,8.15546e-07,8.43031e-09,8.05103e-07,4.62786e-10,7.37176e-07
2789,2.86531e-06,8.50095e-08,7.16914e-07,5.79912e-08,6.86323e-07,6.20535e-09,6.82075e-07,3.50837e-10,6.30444e-07
2790,2.43443e-06,8.50079e-08,6.13609e-07,3.98987e-08,5.77712e-07,4.44345e-09,5.76065e-07,2.59826e-10,5.37436e-07
2791,2.06404e-06,8.41418e-08,5.21781e-07,2.64336e-08,4.86001e-07,3.09095e-09,4.85364e-07,1.88139e-10,4.57043e-07
2792,1.74738e-06,8.2454e-08,4.407e-07,1.69271e-08,4.08173e-07,2.07827e-09,4.08561e-07,1.32866e-10,3.88349e-07
2793,1.47795e-06,8.00201e-08,3.69626e-07,1.0608e-08,3.41921e-07,1.3443e-09,3.44097e-07,9.14017e-11,3.30242e-07
2794,1.24932e-06,7.69379e-08,3.078e-07,6.69632e-09,2.85544e-07,8.37152e-10,2.90172e-07,6.12513e-11,2.81269e-07
2795,1.05527e-06,7.33178e-08,2.54447e-07,4.4757e-09,2.37773e-07,5.085e-10,2.44891e-07,4.01841e-11,2.39813e-07
2796,8.90194e-07,6.92756e-08,2.08785e-07,3.34238e-09,1.97574e-07,3.12677e-10,2.06527e-07,2.60729e-11,2.04352e-07
2797,7.49441e-07,6.49261e-08,1.70033e-07,2.82831e-09,1.64004e-07,2.08123e-10,1.73733e-07,1.70608e-11,1.73691e-07
2798,6.29384e-07,6.0379e-08,1.37427e-07,2.60274e-09,1.36137e-07,1.57907e-10,1.45602e-07,1.15101e-11,1.47067e-07
2799,5.27285e-07,5.57352e-08,1.10227e-07,2.45787e-09,1.13064e-07,1.31401e-10,1.21596e-07,8.01613e-12,1.24066e-07
2800,4.40978e-07,5.10847e-08,8.77298e-08,2.28531e-09,9.39379e-08,1.08506e-10,1.01359e-07,5.5923e-12,1.04467e-07
2801,3.68533e-07,4.6505e-08,6.92815e-08,2.04901e-09,7.80163e-08,8.23593e-11,8.45531e-08,3.75772e-12,8.80416e-08
2802,3.08054e-07,4.20609e-08,5.42797e-08,1.75919e-09,6.46916e-08,5.60747e-11,7.07498e-08,2.44871e-12,7.44542e-08
2803,2.57628e-07,3.78041e-08,4.21807e-08,1.44978e-09,5.34917e-08,3.54782e-11,5.94292e-08,1.71239e-12,6.32351e-08
2804,2.15415e-07,3.37742e-08,3.25015e-08,1.16091e-09,4.40573e-08,2.3837e-11,5.00378e-08,1.50627e-12,5.3858e-08
2805,1.79778e-07,2.99994e-08,2.482e-08,9.26962e-10,3.61093e-08,2.13451e-11,4.20756e-08,1.70774e-12,4.58231e-08
2806,1.49397e-07,2.64977e-08,1.87726e-08,7.6971e-10,2.94201e-08,2.68265e-11,3.51601e-08,2.19757e-12,3.87476e-08
2807,1.23312e-07,2.32783e-08,1.40505e-08,6.96043e-10,2.3795e-08,3.84165e-11,2.90547e-08,2.88908e-12,3.23962e-08
2808,1.00884e-07,2.03428e-08,1.03948e-08,6.99073e-10,1.90655e-08,5.32444e-11,2.36501e-08,3.67107e-12,2.66753e-08
2809,8.1702e-08,1.76869e-08,7.59052e-09,7.61485e-10,1.50905e-08,6.78627e-11,1.89185e-08,4.41294e-12,2.15818e-08
2810,6.54668e-08,1.53013e-08,5.46088e-09,8.59977e-10,1.17576e-08,7.97027e-11,1.48589e-08,5.00021e-12,1.71434e-08
2811,5.19066e-08,1.31731e-08,3.86173e-09,9.69796e-10,8.98143e-09,8.80539e-11,1.14564e-08,5.4062e-12,1.33706e-08
2812,4.07313e-08,1.1287e-08,2.67635e-09,1.06863e-09,6.69843e-09,9.3655e-11,8.66655e-09,5.65715e-12,1.0235e-08
2813,3.16319e-08,9.62559e-09,1.81082e-09,1.13938e-09,4.85755e-09,9.75463e-11,6.41962e-09,5.80775e-12,7.67559e-09
2814,2.43023e-08,8.17088e-09,1.19009e-09,1.17162e-09,3.41181e-09,1.00292e-10,4.63668e-09,5.88605e-12,5.615e-09
2815,1.84645e-08,6.90438e-09,7.54581e-10,1.16179e-09,2.31239e-09,1.018e-10,3.2437e-09,5.89947e-12,3.97998e-09
2816,1.3881e-08,5.80782e-09,4.57289e-10,1.11222e-09,1.50691e-09,1.01402e-10,2.17967e-09,5.82208e-12,2.70983e-09
2817,1.03532e-08,4.86349e-09,2.61432e-10,1.02965e-09,9.41287e-10,9.81048e-11,1.39563e-09,5.60617e-12,1.758e-09
2818,7.70885e-09,4.05452e-09,1.38478e-10,9.23332e-10,5.6329e-10,9.11265e-11,8.49245e-10,5.20886e-12,1.08365e-09
2819,5.78876e-09,3.36505e-09,6.65446e-11,8.03333e-10,3.2597e-10,8.05694e-11,4.98338e-10,4.62405e-12,6.44323e-10
2820,4.43999e-09,2.78041e-09,2.90909e-11,6.79167e-10,1.89684e-10,6.76661e-11,2.98546e-10,3.91422e-12,3.91509e-10
2821,3.51872e-09,2.28714e-09,1.38516e-11,5.58882e-10,1.22539e-10,5.43346e-11,2.05331e-10,3.17542e-12,2.73475e-10
2822,2.89842e-09,1.873e-09,1.19538e-11,4.48572e-10,9.97232e-11,4.23514e-11,1.78728e-10,2.51052e-12,2.41583e-10
2823,2.47757e-09,1.52702e-09,1.71842e-11,3.52232e-10,1.02424e-10,3.27418e-11,1.87469e-10,1.97512e-12,2.56529e-10
2824,2.1823e-09,1.23938e-09,2.53772e-11,2.7186e-10,1.16859e-10,2.56663e-11,2.10444e-10,1.58421e-12,2.91125e-10
2825,1.9633e-09,1.00141e-09,3.39054e-11,2.07721e-10,1.33577e-10,2.06858e-11,2.35411e-10,1.3111e-12,3.29273e-10
2826,1.78946e-09,8.0549e-10,4.12618e-11,1.58723e-10,1.4689e-10,1.71305e-11,2.56226e-10,1.11875e-12,3.6262e-10
2827,1.64129e-09,6.44965e-10,4.67223e-11,1.22845e-10,1.54231e-10,1.4404e-11,2.70073e-10,9.70029e-13,3.87078e-10
2828,1.50615e-09,5.14079e-10,5.00827e-11,9.75706e-11,1.55324e-10,1.21524e-11,2.75699e-10,8.44205e-13,4.00395e-10
2829,1.37618e-09,4.07875e-10,5.14576e-11,8.02802e-11,1.51263e-10,1.02742e-11,2.72764e-10,7.35456e-13,4.01529e-10
2830,1.24768e-09,3.22117e-10,5.11349e-11,6.85552e-11,1.43665e-10,8.79762e-12,2.61951e-10,6.47116e-13,3.90811e-10
2831,1.12096e-09,2.53205e-10,4.94746e-11,6.03729e-11,1.34076e-10,7.72901e-12,2.45063e-10,5.81416e-13,3.70462e-10
2832,9.99236e-10,1.981e-10,4.68419e-11,5.41926e-11,1.23681e-10,6.97957e-12,2.24754e-10,5.33986e-13,3.44152e-10
2833,8.86821e-10,1.54251e-10,4.35684e-11,4.8954e-11,1.13257e-10,6.39869e-12,2.03807e-10,4.95903e-13,3.1609e-10
2834,7.87134e-10,1.1953e-10,3.99325e-11,4.40165e-11,1.03254e-10,5.85211e-12,1.8439e-10,4.58807e-13,2.89701e-10
2835,7.01505e-10,9.21729e-11,3.61535e-11,3.90707e-11,9.39097e-11,5.27118e-12,1.67614e-10,4.18207e-13,2.66895e-10
2836,6.29032e-10,7.07256e-11,3.23936e-11,3.40421e-11,8.5333e-11,4.65083e-12,1.53563e-10,3.74223e-13,2.4795e-10
2837,5.6731e-10,5.39958e-11,2.87662e-11,2.90038e-11,7.75354e-11,4.01997e-12,1.41643e-10,3.28803e-13,2.32016e-10
2838,5.13458e-10,4.10121e-11,2.53446e-11,2.41022e-11,7.04502e-11,3.41236e-12,1.31039e-10,2.84685e-13,2.17813e-10
2839,4.64963e-10,3.09876e-11,2.21722e-11,1.95008e-11,6.3953e-11,2.84998e-12,1.21053e-10,2.43169e-13,2.04203e-10
2840,4.20095e-10,2.32882e-11,1.927e-11,1.53411e-11,5.78948e-11,2.33892e-12,1.11269e-10,2.04761e-13,1.90488e-10
2841,3.77899e-10,1.74059e-11,1.66441e-11,1.17204e-11,5.21419e-11,1.87553e-12,1.01535e-10,1.68891e-13,1.76407e-10
2842,3.37957e-10,1.29362e-11,1.42902e-11,8.68474e-12,4.66054e-11,1.45688e-12,9.18621e-11,1.35408e-13,1.61986e-10
2843,3.00122e-10,9.55851e-12,1.21975e-11,6.23154e-12,4.12527e-11,1.08748e-12,8.23275e-11,1.04743e-13,1.47362e-10
2844,2.64357e-10,7.02047e-12,1.03512e-11,4.32042e-12,3.61019e-11,7.77076e-13,7.30173e-11,7.79969e-14,1.32691e-10
2845,2.30693e-10,5.12436e-12,8.73407e-12,2.88587e-12,3.12029e-11,5.33018e-13,6.40198e-11,5.61668e-14,1.18137e-10
2846,1.9923e-10,3.71627e-12,7.32744e-12,1.84975e-12,2.66182e-11,3.54296e-13,5.54344e-11,3.95288e-14,1.0389e-10
2847,1.70137e-10,2.67701e-12,6.1123e-12,1.13155e-12,2.24058e-11,2.31433e-13,4.73713e-11,2.761e-14,9.01798e-11
2848,1.43598e-10,1.91487e-12,5.06966e-12,6.55735e-13,1.8609e-11,1.50651e-13,3.99386e-11,1.93732e-14,7.72405e-11
2849,1.1977e-10,1.35965e-12,4.181e-12,3.56251e-13,1.52524e-11,9.84336e-14,3.3223e-11,1.37413e-14,6.52853e-11
2850,9.87266e-11,9.57975e-13,3.42858e-12,1.78759e-13,1.23411e-11,6.42144e-14,2.72768e-11,9.77205e-15,5.44694e-11
2851,8.04506e-11,6.6949e-13,2.79565e-12,8.10441e-14,9.86283e-12,4.10689e-14,2.21135e-11,6.86407e-15,4.48801e-11
