t,T+R,N_0,N_1,N_2,N_3
173,1.00262,1.15245e-27,2.01955e-29,9.83538e-29,9.87098e-29
174,1.00236,1.23339e-27,2.55595e-29,8.61175e-29,1.05126e-28
175,1.00214,1.18931e-27,2.1669e-29,1.10223e-28,9.24709e-29
176,1.00197,1.29597e-27,3.50815e-29,9.79171e-29,9.77818e-29
177,1.00184,1.4478e-27,3.49861e-29,7.75809e-29,9.10945e-29
178,1.00174,1.3768e-27,6.4219e-29,5.20767e-29,9.97878e-29
179,1.00169,1.40901e-27,4.13298e-29,5.3249e-29,1.24391e-28
180,1.00168,1.33386e-27,9.5036e-29,2.79469e-29,1.0269e-28
181,1.0017,1.52279e-27,1.23267e-28,2.22478e-29,1.34305e-28
182,1.00175,1.49559e-27,1.81592e-28,1.34253e-29,1.69112e-28
183,1.00182,1.24283e-27,2.39514e-28,2.29488e-29,2.24192e-28
184,1.00193,1.21266e-27,2.60648e-28,2.37634e-29,2.48177e-28
185,1.00205,1.25007e-27,3.31255e-28,5.40072e-29,2.7824e-28
186,1.0022,1.08378e-27,3.31227e-28,4.43614e-29,3.09655e-28
187,1.00236,8.00762e-28,4.3573e-28,7.97931e-29,3.93597e-28
188,1.00255,6.10665e-28,5.07022e-28,1.1855e-28,4.58707e-28
189,1.00276,5.8214e-28,6.83306e-28,1.38381e-28,4.70811e-28
190,1.00299,9.79154e-28,7.13403e-28,1.20399e-28,4.46736e-28
191,1.00325,7.08102e-28,6.87324e-28,1.21321e-28,4.83796e-28
192,1.00353,7.09311e-28,6.40008e-28,1.09695e-28,5.86424e-28
193,1.00385,2.45776e-28,7.45851e-28,1.19841e-28,6.69749e-28
194,1.0042,3.34002e-28,8.02364e-28,7.09815e-29,6.79518e-28
195,1.00459,3.72105e-28,9.83129e-28,5.56779e-29,5.05842e-28
196,1.00501,3.14653e-28,8.54485e-28,5.07866e-29,4.97273e-28
197,1.00548,1.5841e-28,4.55502e-28,1.31718e-29,6.35063e-28
198,1.00599,1.65225e-28,5.67524e-28,2.47839e-30,6.32157e-28
199,1.00653,2.97057e-28,1.26387e-27,1.8805e-30,4.82152e-28
200,1.00712,1.90353e-28,1.05165e-27,1.9776e-30,3.96372e-28
201,1.00773,1.59736e-28,9.78994e-28,9.60569e-30,3.6758e-28
202,1.00838,6.31605e-29,3.19385e-28,3.63602e-29,5.1772e-28
203,1.00904,8.24195e-29,6.09269e-28,5.08385e-29,4.6851e-28
204,1.00972,1.15542e-28,1.01061e-27,4.5891e-29,3.672e-28
205,1.01038,6.44188e-29,8.21269e-28,3.19469e-29,1.69308e-28
206,1.01103,4.95031e-29,6.7761e-28,6.89662e-29,2.04611e-28
207,1.01164,3.10244e-29,4.40728e-28,6.89701e-29,3.50064e-28
208,1.0122,5.17718e-29,4.52404e-28,4.62228e-29,3.37445e-28
209,1.01267,3.98609e-29,4.45201e-28,4.4512e-29,1.83598e-28
210,1.01303,3.54519e-29,6.62537e-28,3.36473e-29,1.37205e-28
211,1.01328,-1.33709e-29,4.71671e-28,2.16391e-29,1.74908e-28
212,1.01337,1.71609e-29,2.02407e-28,2.39824e-29,2.73669e-28
213,1.01329,2.44583e-29,6.45173e-28,1.31299e-29,1.57339e-28
214,1.01302,-8.00907e-30,7.75067e-28,1.46832e-29,6.8167e-29
215,1.01255,1.12523e-29,6.28517e-28,1.99839e-29,8.368e-29
216,1.01186,2.78051e-29,3.09163e-28,3.35665e-29,1.5088e-28
217,1.01096,8.09102e-30,4.58863e-28,4.46234e-29,1.24992e-28
218,1.00983,-1.09348e-29,7.52171e-28,5.81496e-29,1.1539e-28
219,1.00848,-1.38198e-29,8.03604e-28,4.30038e-29,9.1623e-29
220,1.00691,2.81833e-29,6.0065e-28,5.90223e-29,1.25526e-28
221,1.00515,4.52582e-29,4.44303e-28,1.12698e-28,2.64568e-28
222,1.00321,-8.70874e-29,8.81576e-28,9.80519e-29,3.34178e-28
223,1.0011,-4.66932e-29,8.84817e-28,9.21744e-29,2.07978e-28
224,0.998845,2.09763e-29,5.0536e-28,5.64575e-29,2.44044e-28
225,0.996466,-1.87554e-29,4.09151e-28,5.75988e-29,4.40604e-28
226,0.993983,-3.02969e-29,6.57246e-28,7.11267e-29,4.55909e-28
227,0.991416,-7.39477e-29,8.4011e-28,7.82194e-29,4.17735e-28
228,0.988784,-2.50553e-29,4.64832e-28,2.5596e-29,3.94402e-28
229,0.986103,-1.72281e-29,2.11568e-28,2.54165e-29,4.12677e-28
