t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
1487,1.24059e-05,3.494e-06,1.04866e-06,5.05108e-07,2.43247e-06,4.22756e-08,2.55859e-06,2.07502e-09,2.32267e-06
1488,1.30129e-05,4.11433e-06,1.04318e-06,6.00912e-07,2.41843e-06,4.90183e-08,2.52019e-06,2.29086e-09,2.26454e-06
1489,1.35331e-05,4.82593e-06,1.02585e-06,7.36382e-07,2.34311e-06,5.78378e-08,2.4039e-06,2.56701e-09,2.13752e-06
1490,1.39792e-05,5.63922e-06,9.95152e-07,9.17785e-07,2.19896e-06,6.78457e-08,2.21159e-06,2.86637e-09,1.94583e-06
1491,1.4382e-05,6.56541e-06,9.49772e-07,1.14839e-06,1.98269e-06,7.82724e-08,1.95354e-06,3.16111e-09,1.70074e-06
1492,1.4786e-05,7.61643e-06,8.88772e-07,1.42722e-06,1.69831e-06,8.91149e-08,1.6451e-06,3.4535e-09,1.4176e-06
1493,1.52461e-05,8.8049e-06,8.11778e-07,1.74804e-06,1.35972e-06,1.01261e-07,1.30397e-06,3.78598e-09,1.11265e-06
1494,1.58274e-05,1.01441e-05,7.19214e-07,2.09901e-06,9.91795e-07,1.15978e-07,9.49957e-07,4.20674e-09,8.03135e-07
1495,1.66081e-05,1.16477e-05,6.12584e-07,2.46295e-06,6.2934e-07,1.3405e-07,6.07513e-07,4.75241e-09,5.0925e-07
1496,1.76845e-05,1.33299e-05,4.94811e-07,2.8184e-06,3.14326e-07,1.54962e-07,3.0929e-07,5.39967e-09,2.57369e-07
1497,1.91711e-05,1.5205e-05,3.70657e-07,3.14116e-06,9.25421e-08,1.76454e-07,9.78957e-08,6.07432e-09,8.13298e-08
1498,2.11963e-05,1.72872e-05,2.47229e-07,3.40636e-06,1.07765e-08,1.94787e-07,2.32527e-08,6.64191e-09,1.99637e-08
1499,2.38891e-05,1.95904e-05,1.34622e-07,3.59064e-06,1.14976e-07,2.05947e-07,1.35002e-07,6.97533e-09,1.10509e-07
1500,2.73649e-05,2.21277e-05,4.67157e-08,3.67447e-06,4.48862e-07,2.07383e-07,4.72461e-07,6.9945e-09,3.80325e-07
1501,3.17134e-05,2.49109e-05,2.20781e-09,3.6446e-06,1.05189e-06,1.99179e-07,1.05698e-06,6.71749e-09,8.40917e-07
1502,3.69966e-05,2.79503e-05,2.59118e-08,3.49616e-06,1.95566e-06,1.83739e-07,1.89063e-06,6.23024e-09,1.48794e-06
1503,4.32553e-05,3.12538e-05,1.5037e-07,3.23443e-06,3.17881e-06,1.64233e-07,2.96169e-06,5.63428e-09,2.30625e-06
1504,5.05202e-05,3.48264e-05,4.17772e-07,2.87555e-06,4.72195e-06,1.4313e-07,4.25282e-06,4.99799e-09,3.27761e-06
1505,5.88203e-05,3.86693e-05,8.82118e-07,2.44591e-06,6.56501e-06,1.21736e-07,5.74689e-06,4.34806e-09,4.38495e-06
1506,6.81833e-05,4.27794e-05,1.61152e-06,1.97982e-06,8.66907e-06,1.00553e-07,7.42664e-06,3.69381e-09,5.61262e-06
1507,7.86307e-05,4.71486e-05,2.69044e-06,1.51565e-06,1.09834e-05,7.97077e-08,9.26892e-06,3.0432e-09,6.9409e-06
1508,9.017e-05,5.17626e-05,4.22177e-06,1.09093e-06,1.3456e-05,5.93549e-08,1.12367e-05,2.41291e-09,8.3402e-06
1509,0.000102794,5.66007e-05,6.32836e-06,7.37023e-07,1.6044e-05,4.02323e-08,1.32747e-05,1.83954e-09,9.76746e-06
1510,0.000116495,6.16352e-05,9.15398e-06,4.74591e-07,1.87206e-05,2.39655e-08,1.53147e-05,1.37375e-09,1.11705e-05
1511,0.000131287,6.68306e-05,1.28633e-05,3.10354e-07,2.14771e-05,1.23224e-08,1.72918e-05,1.0592e-09,1.25008e-05
1512,0.000147248,7.21439e-05,1.7641e-05,2.36086e-07,2.4321e-05,5.72675e-09,1.91682e-05,8.76669e-10,1.37315e-05
1513,0.000164544,7.75239e-05,2.36887e-05,2.30212e-07,2.72712e-05,2.68807e-09,2.09539e-05,7.56419e-10,1.48722e-05
1514,0.000183442,8.29121e-05,3.12214e-05,2.62297e-07,3.03574e-05,1.11704e-09,2.27146e-05,6.22917e-10,1.59727e-05
1515,0.000204306,8.82426e-05,4.04614e-05,3.00339e-07,3.36231e-05,1.4753e-10,2.45624e-05,4.80579e-10,1.71155e-05
1516,0.000227559,9.34435e-05,5.16303e-05,3.20379e-07,3.71356e-05,3.76728e-10,2.66323e-05,4.05996e-10,1.8396e-05
1517,0.000253656,9.84377e-05,6.4941e-05,3.17475e-07,4.09994e-05,2.73241e-09,2.90543e-05,5.0521e-10,1.99028e-05
1518,0.000283054,0.000103145,8.0587e-05,3.16682e-07,4.53665e-05,8.37101e-09,3.19307e-05,8.82473e-10,2.16999e-05
1519,0.000316215,0.000107482,9.87333e-05,3.82372e-07,5.04411e-05,2.05796e-08,3.53301e-05,1.67552e-09,2.38247e-05
1520,0.000353631,0.000111366,0.000119507,6.24136e-07,5.64748e-05,4.63601e-08,3.93075e-05,3.09309e-09,2.63019e-05
1521,0.000395885,0.00011472,0.00014299,1.19759e-06,6.37553e-05,9.52049e-08,4.39466e-05,5.36197e-09,2.91753e-05
1522,0.000443711,0.000117466,0.000169213,2.29872e-06,7.25979e-05,1.76242e-07,4.94095e-05,8.68565e-09,3.25407e-05
1523,0.000498035,0.000119538,0.000198153,4.15069e-06,8.33452e-05,2.97244e-07,5.59701e-05,1.31991e-08,3.6568e-05
1524,0.000559975,0.000120876,0.000229733,6.98308e-06,9.63847e-05,4.66282e-07,6.40152e-05,1.9127e-08,4.14981e-05
1525,0.0006308,0.000121435,0.000263826,1.10042e-05,0.000112183,6.93256e-07,7.40134e-05,2.67461e-08,4.76185e-05
1526,0.000711862,0.000121182,0.000300263,1.63694e-05,0.000131327,9.89105e-07,8.64667e-05,3.6495e-08,5.52288e-05
1527,0.000804541,0.000120099,0.000338842,2.31482e-05,0.00015456,1.36426e-06,0.000101868,4.87382e-08,6.46104e-05
1528,0.000910208,0.000118187,0.000379346,3.12969e-05,0.000182783,1.82713e-06,0.000120687,6.38572e-08,7.60167e-05
1529,0.00103023,0.000115464,0.000421557,4.06395e-05,0.000217028,2.3797e-06,0.000143388,8.18836e-08,8.96892e-05
1530,0.00116598,0.000111968,0.000465277,5.08609e-05,0.000258396,3.00767e-06,0.000170481,1.0237e-07,0.000105888
1531,0.00131886,0.000107759,0.000510346,6.15153e-05,0.000307971,3.67146e-06,0.000202553,1.2402e-07,0.000124921
1532,0.00149021,0.000102917,0.000556667,7.20484e-05,0.000366744,4.31022e-06,0.000240257,1.44956e-07,0.000147125
1533,0.00168118,9.75443e-05,0.000604215,8.18355e-05,0.000435532,4.86347e-06,0.000284213,1.63461e-07,0.000172818
1534,0.00189254,9.17677e-05,0.000653061,9.0234e-05,0.000514915,5.29846e-06,0.000334877,1.78658e-07,0.000202206
1535,0.00212446,8.57374e-05,0.000703377,9.66497e-05,0.000605162,5.62416e-06,0.000392406,1.91205e-07,0.000235311
1536,0.00237643,7.96302e-05,0.000755446,0.000100614,0.000706146,5.88383e-06,0.000456585,2.02533e-07,0.000271927
1537,0.0026472,7.36517e-05,0.000809664,0.000101865,0.000817243,6.13128e-06,0.000526807,2.14626e-07,0.000311623
1538,0.00293474,6.80391e-05,0.000866542,0.000100415,0.000937247,6.40239e-06,0.000602104,2.28355e-07,0.000353765
1539,0.00323633,6.30652e-05,0.000926693,9.66026e-05,0.00106431,6.69085e-06,0.000681175,2.4348e-07,0.000397542
1540,0.00354852,5.90437e-05,0.00099083,9.10964e-05,0.001196,6.94242e-06,0.000762383,2.57746e-07,0.000441973
1541,0.00386723,5.63354e-05,0.00105975,8.4866e-05,0.00132933,7.08002e-06,0.000843726,2.6846e-07,0.000485883
1542,0.00418778,5.53552e-05,0.00113429,7.91053e-05,0.00146097,7.05768e-06,0.000922811,2.73558e-07,0.000527914
1543,0.0045051,5.65812e-05,0.00121537,7.51257e-05,0.00158736,6.91032e-06,0.000996942,2.73628e-07,0.000566544
1544,0.00481412,6.05633e-05,0.00130388,7.42311e-05,0.0017048,6.76025e-06,0.00106334,2.7185e-07,0.000600275
1545,0.00511019,6.79343e-05,0.00140069,7.75851e-05,0.00180964,6.76908e-06,0.00111952,2.72795e-07,0.000627781
1546,0.00538952,7.94204e-05,0.00150663,8.60802e-05,0.0018983,7.06717e-06,0.00116358,2.80332e-07,0.000648159
1547,0.00564941,9.58523e-05,0.00162236,0.000100214,0.00196759,7.7035e-06,0.00119445,2.95992e-07,0.000660946
1548,0.00588827,0.000118176,0.00174841,0.000119984,0.00201491,8.63512e-06,0.00121172,3.18535e-07,0.000666118
1549,0.0061054,0.000147462,0.00188501,0.000144816,0.00203868,9.74876e-06,0.00121547,3.44572e-07,0.000663867
1550,0.00630081,0.000184916,0.00203209,0.000173538,0.00203855,1.09024e-05,0.00120595,3.69625e-07,0.000654479
1551,0.00647506,0.000231884,0.00218919,0.000204433,0.00201556,1.19742e-05,0.00118343,3.90208e-07,0.000638201
1552,0.00662945,0.000289855,0.00235536,0.000235358,0.00197197,1.28961e-05,0.00114828,4.04293e-07,0.00061534
1553,0.00676628,0.000360459,0.00252912,0.000263934,0.0019109,1.36438e-05,0.00110137,4.12212e-07,0.000586442
1554,0.00688913,0.000445466,0.00270842,0.000287773,0.00183593,1.41907e-05,0.00104442,4.14168e-07,0.000552513
1555,0.00700297,0.000546773,0.00289062,0.000304721,0.00175063,1.44698e-05,0.000980214,4.10322e-07,0.000515139
1556,0.00711381,0.000666384,0.00307245,0.000313074,0.00165842,1.43927e-05,0.000912383,3.99406e-07,0.000476311
1557,0.00722804,0.000806392,0.0032501,0.00031176,0.00156256,1.39103e-05,0.000844798,3.81116e-07,0.000438136
1558,0.00735159,0.000968946,0.00341924,0.000300474,0.0014663,1.30548e-05,0.000780849,3.55914e-07,0.000402374
1559,0.00748937,0.00115622,0.00357512,0.000279748,0.00137301,1.19221e-05,0.00072284,3.25539e-07,0.000370191
1560,0.00764493,0.00137035,0.00371275,0.000250945,0.00128614,1.06207e-05,0.000671817,2.91788e-07,0.000342014
1561,0.00782072,0.00161343,0.00382709,0.00021616,0.00120906,9.23501e-06,0.000627764,2.55971e-07,0.000317732
1562,0.00801848,0.00188742,0.00391324,0.000178021,0.00114463,7.81811e-06,0.000590175,2.19442e-07,0.000296959
1563,0.00823988,0.0021941,0.00396674,0.0001394,0.00109494,6.40105e-06,0.000558689,1.82949e-07,0.000279429
1564,0.00848693,0.00253504,0.00398382,0.000103065,0.00106105,5.01013e-06,0.000533584,1.47927e-07,0.000265217
1565,0.00876207,0.00291152,0.00396163,7.13444e-05,0.00104305,3.70213e-06,0.000515894,1.15751e-07,0.000254813
1566,0.00906792,0.00332452,0.00389844,4.58541e-05,0.00104034,2.59213e-06,0.000507134,8.95195e-08,0.000248951
1567,0.00940674,0.00377465,0.00379383,2.73411e-05,0.00105195,1.82395e-06,0.000508763,7.19886e-08,0.000248319
1568,0.00977984,0.00426211,0.00364869,1.56507e-05,0.00107699,1.47268e-06,0.000521593,6.47169e-08,0.000253263
1569,0.0101872,0.00478673,0.00346536,9.81828e-06,0.00111491,1.46329e-06,0.000545335,6.53693e-08,0.000263547
1570,0.0106274,0.00534789,0.00324747,8.26868e-06,0.0011654,1.59987e-06,0.000578386,6.94836e-08,0.000278287
1571,0.0110975,0.00594457,0.00299993,9.11312e-06,0.00122807,1.69672e-06,0.000618014,7.27227e-08,0.000296034
1572,0.0115941,0.00657533,0.0027287,1.05355e-05,0.00130175,1.69103e-06,0.000660903,7.38955e-08,0.000315101
1573,0.0121137,0.00723839,0.00244061,1.12473e-05,0.00138377,1.6427e-06,0.000703975,7.4449e-08,0.000333961
1574,0.0126533,0.00793161,0.00214301,1.0961e-05,0.00146939,1.65e-06,0.000745022,7.67197e-08,0.000351587
1575,0.0132108,0.00865259,0.00184346,1.07994e-05,0.00155177,1.77935e-06,0.000782821,8.23462e-08,0.000367477
1576,0.0137842,0.00939869,0.0015494,1.35391e-05,0.0016225,2.05723e-06,0.000816534,9.16614e-08,0.000381354
1577,0.0143712,0.0101671,0.00126781,2.36127e-05,0.00167274,2.5049e-06,0.000844689,1.04896e-07,0.000392632
1578,0.0149689,0.010955,0.00100493,4.6842e-05,0.00169453,3.19992e-06,0.000864238,1.22467e-07,0.000399962
1579,0.0155732,0.0117594,0.000766088,8.9941e-05,0.00168184,4.35914e-06,0.000870278,1.4798e-07,0.000401102
1580,0.0161805,0.0125773,0.000555576,0.000159862,0.00163105,6.38181e-06,0.000856834,1.87815e-07,0.000393304
1581,0.0167892,0.0134059,0.000376638,0.000263053,0.00154081,9.73573e-06,0.00081862,2.50776e-07,0.000374178
1582,0.0174009,0.0142422,0.000231501,0.000404671,0.00141166,1.46761e-05,0.000753159,3.40861e-07,0.000342696
1583,0.0180225,0.0150835,0.000121486,0.000587754,0.00124608,2.09914e-05,0.000662282,4.54001e-07,0.000299872
1584,0.0186653,0.0159272,4.71531e-05,0.000812416,0.00104902,2.80384e-05,0.000552178,5.77497e-07,0.000248739
1585,0.0193448,0.0167705,8.48953e-06,0.00107513,0.000829196,3.51076e-05,0.000432009,6.98245e-07,0.000193616
1586,0.0200783,0.017611,5.12976e-06,0.00136829,0.000600158,4.18586e-05,0.000311873,8.10614e-07,0.000139133
1587,0.0208839,0.0184461,3.65923e-05,0.00168029,0.00038074,4.85055e-05,0.00020132,9.19826e-07,8.95046e-05
1588,0.02178,0.0192731,0.000102518,0.00199612,0.000194062,5.56341e-05,0.000109092,1.03832e-06,4.84626e-05
1589,0.0227849,0.0200894,0.000202888,0.00229868,6.5241e-05,6.37736e-05,4.40207e-05,1.17722e-06,1.9676e-05
1590,0.0239169,0.0208921,0.000338219,0.00257035,1.85049e-05,7.29254e-05,1.61279e-05,1.33749e-06,7.318e-06
1591,0.0251941,0.021678,0.000509707,0.00279481,7.47452e-05,8.22603e-05,3.68694e-05,1.50501e-06,1.61668e-05
1592,0.0266324,0.0224437,0.000719355,0.00295858,0.000250237,9.02058e-05,0.000117746,1.651e-06,5.09951e-05
1593,0.0282436,0.0231852,0.000970079,0.00305222,0.000556512,9.50349e-05,0.000267526,1.74562e-06,0.000115308
1594,0.0300329,0.0238984,0.00126582,0.00307123,0.00100064,9.57383e-05,0.000489323,1.77045e-06,0.000210049
1595,0.0319983,0.0245784,0.00161168,0.0030166,0.00158498,9.26249e-05,0.00077922,1.73398e-06,0.000333043
1596,0.0341312,0.0252201,0.00201407,0.00289514,0.00230598,8.71991e-05,0.00112746,1.66279e-06,0.000479613
1597,0.0364191,0.0258176,0.0024809,0.00271955,0.00315225,8.13732e-05,0.00152172,1.5929e-06,0.000644086
1598,0.0388476,0.0263648,0.00302174,0.00250787,0.00410325,7.65913e-05,0.00195048,1.54749e-06,0.000821389
1599,0.0414024,0.0268549,0.00364796,0.00228223,0.00512975,7.34027e-05,0.00240487,1.53576e-06,0.00100772
1600,0.0440685,0.027281,0.00437285,0.00206687,0.00619688,7.16252e-05,0.00287758,1.55228e-06,0.00120016
1601,0.0468299,0.0276358,0.00521156,0.00188547,0.00726906,7.08555e-05,0.00336024,1.58968e-06,0.00139529
1602,0.0496678,0.0279118,0.00618101,0.00175842,0.00831523,7.10156e-05,0.00384059,1.64698e-06,0.00158812
1603,0.052562,0.0281016,0.00729958,0.00170047,0.00931237,7.26492e-05,0.00430199,1.7332e-06,0.00177165
1604,0.0554928,0.0281982,0.00858667,0.00171906,0.0102463,7.67218e-05,0.00472584,1.86531e-06,0.00193819
1605,0.0584445,0.0281948,0.0100621,0.00181365,0.0111099,8.39098e-05,0.00509668,2.05083e-06,0.00208131
1606,0.0614092,0.0280856,0.0117455,0.00197579,0.0119007,9.37955e-05,0.00540723,2.27872e-06,0.00219828
1607,0.0643881,0.0278656,0.0136551,0.00218978,0.0126186,0.000104678,0.00566099,2.51273e-06,0.00229084
1608,0.0673906,0.0275309,0.0158068,0.00243382,0.0132667,0.000114313,0.00587059,2.71083e-06,0.00236464
1609,0.0704308,0.0270792,0.0182133,0.0026817,0.0138526,0.000121115,0.00605311,2.84513e-06,0.00242703
1610,0.0735242,0.0265097,0.0208823,0.00290507,0.01439,0.000124925,0.00622456,2.91677e-06,0.00248471
1611,0.0766844,0.0258235,0.0238159,0.00307636,0.0149001,0.000126823,0.00639631,2.95119e-06,0.00254238
1612,0.0799225,0.0250238,0.0270096,0.00317209,0.0154087,0.000128228,0.00657478,2.97816e-06,0.00260239
1613,0.0832476,0.0241157,0.0304512,0.00317591,0.0159426,0.00012989,0.00676325,3.01429e-06,0.00266597
1614,0.0866676,0.0231067,0.0341212,0.00308087,0.0165255,0.000131267,0.00696495,3.04816e-06,0.00273407
1615,0.0901907,0.0220061,0.0379928,0.00289023,0.0171748,0.000130558,0.00718457,3.04377e-06,0.00280854
1616,0.0938244,0.0208258,0.0420322,0.00261687,0.0179013,0.00012549,0.00742819,2.95466e-06,0.00289156
1617,0.0975751,0.0195792,0.0462002,0.00228145,0.0187106,0.000114637,0.00770107,2.74978e-06,0.00298525
1618,0.101447,0.0182818,0.050453,0.0019099,0.0196051,9.85272e-05,0.00800594,2.43701e-06,0.00309046
1619,0.105442,0.0169506,0.0547441,0.00153059,0.0205857,7.96811e-05,0.00834243,2.06123e-06,0.00320698
1620,0.109561,0.0156041,0.0590261,0.00117165,0.0216529,6.1451e-05,0.00870902,1.68918e-06,0.00333405
1621,0.113803,0.0142616,0.0632519,0.000858269,0.0228067,4.64807e-05,0.0091055,1.37342e-06,0.00347153
1622,0.11817,0.0129436,0.067377,0.000610192,0.0240474,3.5832e-05,0.00953456,1.14206e-06,0.00362042
1623,0.122662,0.0116708,0.0713608,0.000439385,0.0253767,2.9118e-05,0.0100014,9.90121e-07,0.00378266
1624,0.127278,0.0104646,0.0751678,0.000348376,0.0267995,2.51599e-05,0.0105116,8.97229e-07,0.00396033
1625,0.132017,0.00934625,0.0787688,0.000329735,0.0283245,2.26366e-05,0.0110692,8.32797e-07,0.00415473
1626,0.136871,0.00833694,0.0821407,0.000367084,0.0299637,2.05595e-05,0.0116754,7.7376e-07,0.00436611
1627,0.141834,0.00745775,0.085267,0.000437672,0.0317292,1.85784e-05,0.0123292,7.09295e-07,0.00459368
1628,0.146893,0.00672943,0.0881366,0.000516128,0.033628,1.69546e-05,0.0130285,6.47665e-07,0.00483649
1629,0.152035,0.00617239,0.0907435,0.000578708,0.0356579,1.61534e-05,0.0137718,6.07248e-07,0.00509381
1630,0.157244,0.00580664,0.0930855,0.000607352,0.037804,1.64308e-05,0.0145584,6.07711e-07,0.00536543
1631,0.162502,0.00565183,0.0951628,0.000593032,0.0400389,1.78949e-05,0.0153863,6.65188e-07,0.00565064
1632,0.167783,0.00572719,0.096977,0.000538139,0.0423235,2.09194e-05,0.0162488,7.91933e-07,0.00594712
1633,0.173058,0.00605164,0.0985299,0.000457748,0.0446099,2.62319e-05,0.0171319,9.96733e-07,0.00624965
1634,0.178289,0.00664371,0.0998226,0.000379586,0.0468447,3.43558e-05,0.0180128,1.27225e-06,0.00654987
1635,0.183435,0.00752156,0.100855,0.000342445,0.0489709,4.49995e-05,0.0188618,1.59636e-06,0.00683675
1636,0.188454,0.00870296,0.101626,0.000392854,0.0509306,5.72623e-05,0.0196444,1.93429e-06,0.0070978
1637,0.193304,0.0102052,0.102134,0.000580075,0.0526659,7.06604e-05,0.0203259,2.2725e-06,0.00732048
1638,0.19795,0.0120448,0.102376,0.00094993,0.0541216,8.60855e-05,0.0208752,2.62335e-06,0.00749387
1639,0.202363,0.0142379,0.10235,0.00153837,0.055248,0.000105854,0.0212695,3.03675e-06,0.00761029
1640,0.206528,0.0167994,0.102059,0.0023658,0.056004,0.000132877,0.0214977,3.56635e-06,0.00766644
1641,0.21044,0.0197431,0.101504,0.00343307,0.056361,0.000169421,0.0215615,4.25553e-06,0.00766377
1642,0.214104,0.0230815,0.100692,0.00471944,0.0563078,0.000215846,0.0214737,5.10364e-06,0.00760772
1643,0.217532,0.0268256,0.0996337,0.00618257,0.0558546,0.000269686,0.0212542,6.05877e-06,0.00750593
1644,0.220744,0.0309843,0.0983403,0.00776029,0.0550364,0.00032574,0.0209236,7.02289e-06,0.00736626
1645,0.223757,0.0355648,0.0968267,0.00937407,0.0539129,0.000377692,0.0204987,7.88101e-06,0.00719474
1646,0.226593,0.0405718,0.0951091,0.0109343,0.0525629,0.000420635,0.0199903,8.55536e-06,0.00699513
1647,0.22927,0.0460077,0.0932047,0.0123473,0.0510729,0.000452799,0.0194061,9.01949e-06,0.00676984
1648,0.231814,0.0518724,0.0911302,0.0135237,0.0495232,0.000475206,0.0187574,9.30778e-06,0.0065228
1649,0.234253,0.0581627,0.0889012,0.0143883,0.047974,0.000489743,0.0180658,9.45899e-06,0.00626163
1650,0.236618,0.0648731,0.0865304,0.0148879,0.0464569,0.000497326,0.0173646,9.50339e-06,0.00599833
1651,0.238941,0.0719947,0.0840264,0.0149987,0.0449757,0.000497396,0.0166918,9.43294e-06,0.00574675
1652,0.241246,0.079516,0.0813932,0.0147291,0.0435134,0.000488608,0.0160781,9.22865e-06,0.00551787
1653,0.243544,0.0874224,0.0786294,0.0141201,0.0420444,0.00047003,0.0155335,8.8691e-06,0.00531527
1654,0.245833,0.0956963,0.075729,0.0132415,0.0405438,0.000442269,0.0150395,8.3588e-06,0.00513215
1655,0.248097,0.104317,0.0726826,0.0121857,0.0389903,0.000408118,0.0145525,7.73614e-06,0.004953
1656,0.250316,0.113261,0.0694793,0.0110604,0.0373617,0.000372031,0.0140163,7.06666e-06,0.00475773
1657,0.252473,0.122502,0.0661096,0.00997911,0.0356275,0.000338279,0.013381,6.41585e-06,0.00452916
1658,0.254564,0.13201,0.062567,0.0090508,0.0337445,0.000308884,0.0126192,5.81548e-06,0.00425793
1659,0.2566,0.141752,0.0588509,0.00836946,0.0316609,0.000283179,0.011732,5.25706e-06,0.00394538
1660,0.258604,0.151695,0.0549676,0.0080038,0.0293293,0.000259565,0.0107437,4.72186e-06,0.00360049
1661,0.260609,0.161799,0.0509316,0.0079891,0.0267245,0.00023799,0.00968744,4.21053e-06,0.00323551
1662,0.262651,0.172025,0.0467661,0.00832261,0.0238595,0.000220983,0.00859223,3.77043e-06,0.00286058
1663,0.264763,0.182331,0.0425023,0.00896357,0.0207917,0.000212539,0.00747618,3.4601e-06,0.00248177
1664,0.266979,0.192673,0.0381797,0.00983806,0.0176179,0.000215853,0.00634928,3.33572e-06,0.002102
1665,0.269334,0.203004,0.0338443,0.0108476,0.0144572,0.000231364,0.00522248,3.39942e-06,0.00172431
1666,0.271869,0.213276,0.029548,0.0118801,0.0114324,0.000255708,0.00411757,3.60869e-06,0.00135552
1667,0.274626,0.22344,0.0253464,0.0128209,0.00865332,0.000282033,0.00307191,3.86061e-06,0.00100769
1668,0.277651,0.233444,0.021297,0.0135639,0.00620859,0.000301944,0.00213433,4.04104e-06,0.000697
1669,0.280986,0.243237,0.0174574,0.0140203,0.00416486,0.000308791,0.00135408,4.05642e-06,0.000439559
1670,0.284662,0.252764,0.0138834,0.0141266,0.0025696,0.000300488,0.000767412,3.88353e-06,0.000247122
1671,0.288699,0.26197,0.0106279,0.0138511,0.00145319,0.000279882,0.000389236,3.56566e-06,0.000123992
1672,0.293102,0.270801,0.00774079,0.0131972,0.000827558,0.000252451,0.00021236,3.17809e-06,6.71321e-05
1673,0.297863,0.279199,0.00526986,0.0122045,0.000681673,0.000223277,0.000213713,2.78711e-06,6.82204e-05
1674,0.302968,0.287107,0.00326218,0.0109453,0.000976906,0.000195382,0.000362762,2.42418e-06,0.000116732
1675,0.308398,0.294465,0.00176614,0.00951726,0.00164663,0.000169716,0.000628446,2.09581e-06,0.000202187
1676,0.31413,0.301216,0.000833499,0.00803255,0.00260258,0.000145793,0.000982294,1.78937e-06,0.000315238
1677,0.320142,0.3073,0.000520992,0.00660464,0.00374731,0.000122381,0.00139793,1.48865e-06,0.00044737
1678,0.326412,0.312658,0.00089128,0.00533516,0.00498912,9.84926e-05,0.00184849,1.18041e-06,0.000589994
1679,0.332917,0.317232,0.00201308,0.00430244,0.00625472,7.45433e-05,0.002305,8.71926e-07,0.00073377
1680,0.339637,0.320967,0.00396034,0.00355352,0.00749617,5.27155e-05,0.00273816,5.89944e-07,0.00086921
1681,0.34656,0.323809,0.00681047,0.00310046,0.00869128,3.59114e-05,0.00312428,3.68829e-07,0.000988615
1682,0.353678,0.325709,0.0106414,0.0029213,0.00983878,2.61866e-05,0.00345264,2.29177e-07,0.00108856
1683,0.360994,0.326624,0.0155275,0.00296533,0.0109515,2.40365e-05,0.00373026,1.73854e-07,0.00117144
1684,0.36852,0.326517,0.0215346,0.00316186,0.012051,2.8676e-05,0.0039814,1.94677e-07,0.00124529
1685,0.376271,0.325358,0.0287137,0.00343118,0.0131663,3.82546e-05,0.00424166,2.76525e-07,0.0013217
1686,0.384265,0.323127,0.0370949,0.0036964,0.0143355,4.96206e-05,0.00454846,3.9136e-07,0.00141274
1687,0.392516,0.319813,0.0466814,0.00389473,0.0156087,5.86696e-05,0.0049309,4.96666e-07,0.00152758
1688,0.401033,0.315419,0.0574447,0.0039871,0.0170466,6.21022e-05,0.00540255,5.5814e-07,0.00167019
1689,0.40982,0.309958,0.0693217,0.00396535,0.0187146,5.95681e-05,0.00596077,5.72197e-07,0.00183917
1690,0.418876,0.303457,0.0822135,0.00385631,0.020671,5.41946e-05,0.00659347,5.79144e-07,0.0020301
1691,0.428202,0.295956,0.0959869,0.00372222,0.0229547,5.10025e-05,0.0072908,6.37934e-07,0.00223941
1692,0.437798,0.287507,0.110478,0.0036569,0.0255771,5.47013e-05,0.00805537,8.04875e-07,0.00246776
1693,0.447669,0.278174,0.125498,0.00377726,0.0285237,6.85098e-05,0.00890539,1.11841e-06,0.00272097
1694,0.457822,0.268034,0.140839,0.00421034,0.0317665,9.40663e-05,0.00986922,1.60002e-06,0.00300813
1695,0.468261,0.257172,0.156282,0.00507709,0.0352844,0.000131723,0.0109742,2.2604e-06,0.00333792
1696,0.478984,0.245682,0.171608,0.00647483,0.0390846,0.000181134,0.0122355,3.09906e-06,0.0037149
1697,0.489984,0.233666,0.186606,0.00846132,0.0432143,0.000242347,0.0136516,4.12283e-06,0.00413803
1698,0.501248,0.22123,0.201084,0.0110429,0.0477595,0.000316573,0.0152085,5.34508e-06,0.0046021
1699,0.512764,0.208481,0.214876,0.0141685,0.0528305,0.000405106,0.0168938,6.77586e-06,0.00510234
1700,0.52452,0.195532,0.227851,0.0177292,0.0585416,0.000506507,0.0187128,8.38253e-06,0.00563956
1701,0.536509,0.182489,0.239918,0.0215642,0.0649924,0.000614579,0.0206982,1.00623e-05,0.00622331
1702,0.548725,0.169461,0.251028,0.0254707,0.0722579,0.000719651,0.0229061,1.16796e-05,0.00687065
1703,0.561157,0.156548,0.261177,0.0292184,0.0803872,0.000812738,0.0253995,1.31037e-05,0.00760071
1704,0.573782,0.143849,0.270401,0.0325666,0.0894065,0.000889353,0.0282266,1.42979e-05,0.00842806
1705,0.58656,0.131453,0.278773,0.035286,0.0993197,0.000950413,0.031404,1.52823e-05,0.00935725
1706,0.599432,0.119446,0.286398,0.0371805,0.110099,0.00100005,0.0349104,1.61508e-05,0.0103812
1707,0.612322,0.107905,0.293403,0.0381095,0.121671,0.00104209,0.0386915,1.69537e-05,0.0114829
1708,0.625138,0.0968989,0.299935,0.0380046,0.133895,0.00107652,0.0426714,1.77036e-05,0.0126387
1709,0.637779,0.0864926,0.306151,0.0368793,0.146556,0.00109757,0.0467624,1.82895e-05,0.0138223
1710,0.650138,0.0767436,0.31221,0.0348286,0.159367,0.00109494,0.0508702,1.85493e-05,0.0150052
