t,T+R,N_0,N_1,N_2,N_3,N_4
2273,1.23175,1.17219,0.0419284,0.000752626,0.0112362,0.00564568
2274,1.24342,1.19367,0.035307,0.000436522,0.00989633,0.00410126
2275,1.25439,1.21364,0.0291488,0.000207536,0.00861566,0.00278376
2276,1.26463,1.23197,0.0234942,6.3745e-05,0.00740192,0.00170752
2277,1.2741,1.24857,0.0183807,3.20713e-06,0.0062623,0.000885579
2278,1.28275,1.26335,0.0138423,2.39797e-05,0.00520347,0.000329625
2279,1.29055,1.27623,0.00990947,0.000124145,0.00423147,4.98654e-05
2280,1.29747,1.28715,0.00660844,0.000301829,0.00335173,5.49645e-05
2281,1.30349,1.29605,0.00396151,0.000555225,0.002569,0.000351965
2282,1.30859,1.30289,0.00198661,0.000882608,0.00188732,0.000946227
2283,1.31276,1.30763,0.000697172,0.00128235,0.00130999,0.00184137
2284,1.31599,1.31026,0.00010202,0.00175293,0.000839545,0.00303924
2285,1.31829,1.31077,0.000205303,0.00229297,0.000477738,0.00453987
2286,1.31965,1.30918,0.00100642,0.00290118,0.000225532,0.00634144
2287,1.32009,1.30549,0.00250003,0.00357645,8.30865e-05,0.00844032
2288,1.31964,1.29976,0.00467605,0.0043178,4.97573e-05,0.010831
2289,1.3183,1.29202,0.0075197,0.00512436,0.000124101,0.0135062
2290,1.31611,1.28235,0.0110117,0.00599543,0.000303883,0.0164568
2291,1.31312,1.2708,0.0151281,0.00693043,0.000586098,0.0196719
2292,1.30934,1.25747,0.0198409,0.00792892,0.000966986,0.0231389
2293,1.30485,1.24245,0.025118,0.00899056,0.00144206,0.0268435
2294,1.29968,1.22586,0.0309232,0.0101151,0.00200615,0.03077
2295,1.29388,1.20781,0.037217,0.0113025,0.00265343,0.0349009
2296,1.28753,1.18843,0.0439563,0.0125525,0.00337744,0.0392176
2297,1.28069,1.16786,0.0510952,0.0138653,0.00417118,0.0436998
2298,1.27342,1.14624,0.0585851,0.0152408,0.00502714,0.0483265
2299,1.26579,1.12372,0.0663751,0.0166791,0.00593734,0.0530751
2300,1.25788,1.10047,0.0744126,0.0181802,0.00689342,0.0579224
2301,1.24976,1.07664,0.0826433,0.019744,0.00788666,0.0628443
2302,1.24151,1.05241,0.0910119,0.0213705,0.00890812,0.0678159
2303,1.23322,1.02794,0.0994626,0.0230596,0.00994861,0.0728119
2304,1.22496,1.0034,0.107939,0.0248109,0.0109989,0.0778066
2305,1.21681,0.978978,0.116386,0.026624,0.0120495,0.0827738
2306,1.20886,0.95483,0.124749,0.0284982,0.0130913,0.0876877
2307,1.20117,0.93113,0.132973,0.0304329,0.014115,0.0925221
2308,1.19384,0.908045,0.141007,0.0324268,0.0151114,0.0972514
2309,1.18694,0.885737,0.1488,0.0344787,0.0160719,0.10185
2310,1.18054,0.864362,0.156305,0.036587,0.0169879,0.106294
2311,1.17471,0.844072,0.163478,0.0387498,0.0178513,0.110558
2312,1.16952,0.825008,0.170277,0.0409649,0.0186545,0.114619
2313,1.16505,0.807306,0.176666,0.0432296,0.0193902,0.118455
2314,1.16134,0.79109,0.182611,0.045541,0.0200521,0.122046
2315,1.15846,0.776474,0.188083,0.0478958,0.0206341,0.12537
2316,1.15645,0.763561,0.193058,0.0502901,0.021131,0.12841
2317,1.15537,0.752442,0.197518,0.0527199,0.0215385,0.131149
2318,1.15525,0.743194,0.201448,0.0551805,0.0218528,0.133571
2319,1.15612,0.735882,0.204841,0.0576669,0.0220711,0.135663
2320,1.15803,0.730557,0.207694,0.0601736,0.0221915,0.137413
2321,1.16098,0.727255,0.21001,0.0626949,0.0222129,0.138811
2322,1.165,0.725996,0.211798,0.0652243,0.0221352,0.139849
2323,1.1701,0.726787,0.213073,0.0677552,0.0219592,0.140522
2324,1.17627,0.72962,0.213857,0.0702805,0.0216866,0.140826
2325,1.18351,0.734469,0.214175,0.0727926,0.0213202,0.140757
2326,1.19182,0.741297,0.214061,0.0752839,0.0208636,0.140319
2327,1.20118,0.750048,0.213551,0.077746,0.0203214,0.139511
2328,1.21156,0.760655,0.212691,0.0801704,0.0196991,0.13834
2329,1.22292,0.773035,0.211527,0.0825485,0.0190032,0.136811
2330,1.23525,0.78709,0.210115,0.0848712,0.0182408,0.134933
2331,1.24849,0.802712,0.208512,0.0871294,0.01742,0.132717
2332,1.2626,0.819778,0.20678,0.0893135,0.0165497,0.130176
2333,1.27752,0.838155,0.204985,0.0914143,0.0156394,0.127322
2334,1.29319,0.857699,0.203198,0.0934222,0.0146994,0.124174
2335,1.30956,0.878254,0.201491,0.0953275,0.0137405,0.120748
2336,1.32656,0.899659,0.19994,0.097121,0.0127741,0.117063
2337,1.34411,0.921743,0.19862,0.098793,0.0118119,0.113141
2338,1.36214,0.944329,0.197612,0.100334,0.0108661,0.109002
2339,1.38059,0.967235,0.196994,0.101736,0.00994929,0.104671
2340,1.39936,0.990276,0.196846,0.10299,0.00907405,0.100171
2341,1.41838,1.01326,0.197247,0.104086,0.00825322,0.0955269
2342,1.43756,1.036,0.198275,0.105018,0.00749961,0.0907642
2343,1.45683,1.05831,0.200009,0.105778,0.00682598,0.0859091
2344,1.47611,1.08,0.202521,0.106358,0.00624493,0.0809878
2345,1.49532,1.10088,0.205885,0.106753,0.00576879,0.076027
2346,1.51436,1.12078,0.210169,0.106956,0.00540955,0.0710531
2347,1.53318,1.13951,0.215437,0.106962,0.00517874,0.0660925
2348,1.55169,1.15691,0.221751,0.106768,0.00508735,0.0611712
2349,1.56982,1.17282,0.229163,0.106369,0.00514575,0.0563146
2350,1.5875,1.1871,0.237726,0.105763,0.0053636,0.0515476
2351,1.60466,1.19959,0.247481,0.104947,0.00574973,0.046894
2352,1.62126,1.21018,0.258465,0.103922,0.00631211,0.0423768
2353,1.63722,1.21875,0.27071,0.102688,0.00705775,0.0380177
2354,1.65251,1.2252,0.284236,0.101245,0.00799263,0.0338373
2355,1.66707,1.22944,0.299059,0.0995957,0.00912163,0.0298546
2356,1.68087,1.23141,0.315186,0.0977437,0.0104485,0.0260872
2357,1.69388,1.23104,0.332615,0.0956932,0.0119757,0.0225509
2358,1.70607,1.22832,0.351337,0.0934498,0.0137047,0.0192598
2359,1.71742,1.2232,0.371332,0.09102,0.0156353,0.0162262
2360,1.72792,1.2157,0.392575,0.0884115,0.0177664,0.0134604
2361,1.73756,1.20583,0.415029,0.0856333,0.0200952,0.0109709
2362,1.74636,1.19363,0.438649,0.0826952,0.0226179,0.00876394
2363,1.75431,1.17914,0.463383,0.0796083,0.025329,0.00684396
2364,1.76143,1.16244,0.48917,0.0763846,0.0282221,0.00521317
2365,1.76776,1.14362,0.51594,0.0730372,0.031289,0.00387179
2366,1.77331,1.12277,0.543615,0.0695802,0.0345206,0.00281796
2367,1.77812,1.10003,0.572111,0.0660286,0.0379064,0.00204783
2368,1.78225,1.07552,0.601335,0.0623983,0.0414346,0.00155557
2369,1.78573,1.04941,0.631188,0.0587061,0.0450923,0.00133344
2370,1.78862,1.02185,0.661566,0.0549695,0.0488655,0.00137187
2371,1.79099,0.99303,0.692357,0.0512066,0.0527393,0.00165954
2372,1.7929,0.963138,0.723446,0.0474365,0.0566976,0.00218349
2373,1.79442,0.932376,0.754712,0.0436783,0.0607235,0.00292925
2374,1.79562,0.900957,0.786031,0.0399521,0.0647994,0.00388093
2375,1.79658,0.8691,0.817277,0.036278,0.068907,0.0050214
2376,1.79739,0.837031,0.848319,0.0326767,0.0730273,0.00633241
2377,1.79811,0.804981,0.879027,0.0291687,0.077141,0.00779477
2378,1.79885,0.773186,0.909269,0.025775,0.0812282,0.0093885
2379,1.79967,0.74188,0.938915,0.0225163,0.0852691,0.011093
2380,1.80068,0.7113,0.967834,0.0194133,0.0892434,0.0128873
2381,1.80194,0.681681,0.995896,0.0164864,0.0931311,0.0147501
2382,1.80356,0.653254,1.02298,0.0137559,0.0969121,0.0166602
2383,1.8056,0.626245,1.04896,0.0112414,0.100567,0.0185962
2384,1.80816,0.600873,1.07371,0.00896203,0.104076,0.0205374
2385,1.8113,0.57735,1.09713,0.00693633,0.10742,0.0224634
2386,1.81511,0.555876,1.11911,0.00518204,0.110581,0.0243546
2387,1.81964,0.53664,1.13955,0.00371606,0.113542,0.0261921
2388,1.82498,0.51982,1.15836,0.00255432,0.116286,0.0279582
2389,1.83117,0.505576,1.17545,0.00171172,0.118798,0.0296365
2390,1.83827,0.494054,1.19074,0.00120199,0.121062,0.0312117
2391,1.84633,0.485384,1.20417,0.00103763,0.123066,0.0326702
2392,1.8554,0.479676,1.21569,0.00122982,0.124797,0.0340001
2393,1.8655,0.477022,1.22525,0.00178835,0.126245,0.0351913
2394,1.87666,0.477493,1.23281,0.00272153,0.1274,0.0362354
2395,1.88891,0.48114,1.23836,0.00403612,0.128255,0.0371263
2396,1.90226,0.487992,1.24187,0.00573732,0.128803,0.0378597
2397,1.91671,0.498057,1.24335,0.00782864,0.12904,0.0384337
2398,1.93225,0.511319,1.24281,0.0103119,0.128963,0.0388484
2399,1.94889,0.527743,1.24028,0.0131873,0.128572,0.0391064
2400,1.96658,0.547268,1.23579,0.016453,0.127866,0.0392122
2401,1.98532,0.569815,1.22938,0.0201058,0.126848,0.0391728
2402,2.00507,0.595279,1.22113,0.0241403,0.125523,0.0389974
2403,2.02577,0.623538,1.21109,0.0285497,0.123895,0.0386973
2404,2.04739,0.654446,1.19936,0.033325,0.121973,0.0382858
2405,2.06986,0.68784,1.18602,0.0384558,0.119766,0.0377786
2406,2.09312,0.723538,1.17117,0.0439298,0.117285,0.037193
2407,2.11711,0.761339,1.15494,0.0497329,0.114542,0.0365483
2408,2.14174,0.801028,1.13744,0.0558497,0.111552,0.0358652
2409,2.16694,0.842374,1.11881,0.0622628,0.108329,0.0351664
2410,2.19263,0.885132,1.09917,0.0689534,0.104891,0.0344756
2411,2.21871,0.929049,1.07868,0.0759013,0.101255,0.0338177
2412,2.24509,0.973859,1.05749,0.0830848,0.0974399,0.0332187
2413,2.27169,1.01929,1.03575,0.090481,0.0934667,0.0327053
2414,2.2984,1.06506,1.01361,0.0980657,0.0893561,0.0323049
2415,2.32514,1.1109,0.991253,0.105814,0.0851297,0.032045
2416,2.3518,1.15651,0.968828,0.113698,0.0808099,0.0319532
2417,2.37829,1.20162,0.946505,0.121693,0.0764195,0.0320571
2418,2.40452,1.24594,0.924446,0.129769,0.0719816,0.0323838
2419,2.4304,1.2892,0.902815,0.137899,0.0675197,0.0329597
2420,2.45583,1.33114,0.881772,0.146052,0.063057,0.0338103
2421,2.48074,1.3715,0.861474,0.1542,0.0586167,0.0349599
2422,2.50505,1.41002,0.842071,0.162312,0.0542219,0.0364314
2423,2.52869,1.44648,0.82371,0.170359,0.0498951,0.0382461
2424,2.55158,1.48066,0.806529,0.17831,0.0456581,0.0404233
2425,2.57366,1.51236,0.790659,0.186136,0.0415322,0.0429801
2426,2.5949,1.5414,0.776222,0.193807,0.0375377,0.0459315
2427,2.61523,1.56762,0.763329,0.201295,0.0336939,0.0492897
2428,2.63463,1.59089,0.752081,0.208569,0.0300191,0.0530642
2429,2.65306,1.6111,0.742568,0.215604,0.0265301,0.0572617
2430,2.67053,1.62816,0.734867,0.22237,0.0232424,0.0618857
2431,2.687,1.64201,0.729041,0.228843,0.0201702,0.0669366
2432,2.7025,1.65263,0.725141,0.234997,0.017326,0.0724112
2433,2.71703,1.66,0.723202,0.240808,0.0147204,0.0783032
2434,2.73063,1.66416,0.723248,0.246253,0.0123626,0.0846028
2435,2.74331,1.66516,0.725283,0.251311,0.0102599,0.0912963
2436,2.75514,1.6631,0.729301,0.255962,0.00841764,0.098367
2437,2.76617,1.65807,0.735277,0.260188,0.00683943,0.105794
2438,2.77646,1.65024,0.743173,0.263973,0.00552688,0.113554
2439,2.7861,1.63977,0.752935,0.2673,0.00447972,0.121619
2440,2.79516,1.62686,0.764495,0.270157,0.00369578,0.129958
2441,2.80376,1.61175,0.777769,0.272533,0.00317098,0.138537
2442,2.81198,1.59468,0.79266,0.274418,0.00289942,0.147319
2443,2.81994,1.57594,0.809057,0.275805,0.00287341,0.156265
2444,2.82777,1.55583,0.826836,0.276689,0.00308351,0.165331
2445,2.8356,1.53468,0.845861,0.277065,0.00351863,0.174472
2446,2.84354,1.51282,0.865984,0.276932,0.00416613,0.183642
2447,2.85176,1.49062,0.887046,0.276291,0.00501188,0.192789
2448,2.86037,1.46844,0.90888,0.275143,0.00604046,0.201865
2449,2.86954,1.44669,0.931309,0.273494,0.00723518,0.210816
2450,2.87941,1.42574,0.954151,0.27135,0.0085783,0.21959
2451,2.89013,1.40601,0.977214,0.268719,0.0100512,0.228132
2452,2.90184,1.3879,1.0003,0.265611,0.0116343,0.236388
2453,2.9147,1.37183,1.02322,0.262038,0.0133077,0.244304
2454,2.92885,1.35819,1.04577,0.258014,0.0150509,0.251827
2455,2.94443,1.34738,1.06775,0.253553,0.0168431,0.258905
2456,2.96159,1.33981,1.08895,0.248675,0.0186634,0.265485
2457,2.98044,1.33585,1.10919,0.243396,0.0204912,0.271519
2458,3.00113,1.33587,1.12825,0.237737,0.022306,0.27696
2459,3.02376,1.34022,1.14597,0.231719,0.0240878,0.281762
2460,3.04844,1.34924,1.16214,0.225366,0.0258172,0.285883
2461,3.07528,1.36322,1.1766,0.218701,0.0274758,0.289285
2462,3.10437,1.38245,1.18919,0.211749,0.0290461,0.291933
2463,3.13577,1.40719,1.19973,0.204537,0.0305116,0.293796
2464,3.16956,1.43766,1.2081,0.197091,0.0318574,0.294848
2465,3.20578,1.47404,1.21416,0.18944,0.0330699,0.295066
2466,3.24447,1.5165,1.21779,0.181611,0.0341371,0.294434
2467,3.28566,1.56514,1.2189,0.173634,0.035049,0.29294
2468,3.32935,1.62005,1.21739,0.16554,0.0357972,0.290578
2469,3.37554,1.68127,1.2132,0.157356,0.0363753,0.287348
2470,3.42421,1.74879,1.20627,0.149116,0.0367791,0.283254
2471,3.47531,1.82257,1.19658,0.140847,0.0370063,0.278308
2472,3.52879,1.90252,1.18411,0.132583,0.0370571,0.272527
2473,3.58459,1.98851,1.16886,0.124353,0.0369337,0.265935
2474,3.64262,2.08037,1.15086,0.116188,0.0366406,0.25856
2475,3.70277,2.17788,1.13015,0.108118,0.0361844,0.250439
2476,3.76493,2.28078,1.10679,0.100175,0.0355743,0.241613
2477,3.82898,2.38877,1.08086,0.0923883,0.0348214,0.232128
2478,3.89476,2.50152,1.05248,0.0847876,0.033939,0.222039
2479,3.96213,2.61864,1.02174,0.0774026,0.0329424,0.211404
2480,4.03092,2.73972,0.988799,0.0702623,0.031849,0.200286
2481,4.10094,2.86431,0.953799,0.0633952,0.030678,0.188754
2482,4.17201,2.99193,0.916911,0.0568293,0.0294504,0.176882
2483,4.24392,3.12207,0.87832,0.0505921,0.0281886,0.164746
2484,4.31648,3.2542,0.838224,0.0447104,0.0269166,0.152429
2485,4.38947,3.38775,0.796834,0.0392104,0.0256595,0.140015
2486,4.46266,3.52214,0.754372,0.0341175,0.0244435,0.127591
2487,4.53585,3.65678,0.711071,0.0294567,0.0232956,0.115248
2488,4.60881,3.79107,0.667171,0.0252522,0.0222435,0.103076
2489,4.68131,3.92438,0.622919,0.0215273,0.0213152,0.0911703
2490,4.75313,4.05609,0.578567,0.0183049,0.0205387,0.0796229
2491,4.82404,4.1856,0.534371,0.0156068,0.0199422,0.0685278
2492,4.89384,4.31227,0.490588,0.0134544,0.0195533,0.0579779
2493,4.96232,4.43551,0.447474,0.0118683,0.019399,0.048065
2494,5.02926,4.55472,0.405284,0.010868,0.0195056,0.038879
2495,5.09447,4.66932,0.364269,0.0104728,0.019898,0.0305071
2496,5.15777,4.77876,0.324672,0.0107008,0.0205998,0.0230334
2497,5.21898,4.88251,0.28673,0.0115696,0.0216331,0.0165382
2498,5.27795,4.98007,0.250672,0.0130958,0.0230179,0.0110972
2499,5.33454,5.07098,0.216712,0.0152955,0.0247723,0.00678109
2500,5.3886,5.15479,0.185054,0.0181837,0.0269119,0.00365489
2501,5.44003,5.23114,0.155886,0.0217747,0.0294497,0.00177734
2502,5.48874,5.29968,0.129382,0.026082,0.032396,0.00120038
2503,5.53464,5.3601,0.105695,0.0311183,0.0357583,0.00196867
2504,5.57769,5.41217,0.0849632,0.0368951,0.0395409,0.00411908
2505,5.61784,5.45569,0.0673018,0.0434233,0.0437448,0.0076803
2506,5.65509,5.49053,0.0528067,0.0507127,0.0483677,0.0126724
2507,5.68944,5.51661,0.0415517,0.0587718,0.0534039,0.0191067
2508,5.72092,5.53389,0.0335878,0.0676086,0.0588441,0.0269852
2509,5.74958,5.54243,0.0289432,0.0772293,0.0646756,0.0363005
2510,5.77549,5.54231,0.0276227,0.0876393,0.070882,0.0470357
2511,5.79875,5.53369,0.0296071,0.0988425,0.0774433,0.0591643
2512,5.81947,5.51679,0.0348539,0.110842,0.0843362,0.0726499
2513,5.83779,5.49188,0.0432969,0.123638,0.0915337,0.0874468
2514,5.85387,5.45929,0.0548469,0.137231,0.0990057,0.103499
2515,5.86788,5.41941,0.0693918,0.151618,0.106719,0.120743
2516,5.88002,5.37268,0.0867981,0.166796,0.114636,0.139103
2517,5.89049,5.3196,0.106911,0.182759,0.122719,0.158498
2518,5.89953,5.26072,0.129556,0.1995,0.130925,0.178836
2519,5.90739,5.19661,0.154541,0.217008,0.13921,0.200017
2520,5.91431,5.12792,0.181654,0.235272,0.147528,0.221934
2521,5.92056,5.0553,0.210671,0.254278,0.15583,0.244474
2522,5.92642,4.97948,0.241352,0.274009,0.164067,0.267517
2523,5.93218,4.90117,0.273446,0.294446,0.172187,0.290937
2524,5.93813,4.82113,0.306693,0.315567,0.18014,0.314603
2525,5.94457,4.74014,0.340823,0.337348,0.187872,0.338379
2526,5.95178,4.659,0.375564,0.359761,0.195332,0.362128
2527,5.96008,4.57849,0.410638,0.382776,0.202469,0.38571
2528,5.96976,4.49942,0.445768,0.40636,0.209231,0.408981
2529,5.98111,4.42259,0.48068,0.430476,0.215569,0.431799
2530,5.99442,4.34878,0.515101,0.455085,0.221434,0.454021
2531,6.00996,4.27876,0.548768,0.480144,0.226782,0.475507
2532,6.02801,4.21329,0.581426,0.505608,0.231569,0.496117
2533,6.04882,4.15309,0.612832,0.531427,0.235754,0.515717
2534,6.07263,4.09885,0.642759,0.557549,0.239301,0.534173
2535,6.09967,4.05122,0.670994,0.583918,0.242177,0.551361
2536,6.13015,4.01082,0.697345,0.610475,0.244352,0.567161
2537,6.16425,3.97819,0.72164,0.637159,0.245802,0.58146
2538,6.20215,3.95385,0.743732,0.663904,0.246508,0.594154
2539,6.24398,3.93824,0.763497,0.690642,0.246455,0.605146
2540,6.28987,3.93174,0.780839,0.717302,0.245634,0.614351
2541,6.33992,3.93468,0.795691,0.743812,0.244041,0.621694
2542,6.39419,3.94729,0.808015,0.770094,0.24168,0.62711
2543,6.45274,3.96976,0.817805,0.796071,0.23856,0.630548
2544,6.51559,4.00218,0.825087,0.821661,0.234695,0.631967
2545,6.58272,4.04457,0.829918,0.846783,0.230106,0.63134
2546,6.65409,4.09687,0.832389,0.871352,0.224822,0.628654
2547,6.72965,4.15896,0.832627,0.895283,0.218877,0.62391
2548,6.80931,4.2306,0.830789,0.91849,0.21231,0.61712
2549,6.89294,4.3115,0.827065,0.940886,0.20517,0.608314
2550,6.98041,4.4013,0.82168,0.962384,0.19751,0.597534
2551,7.07154,4.49953,0.814889,0.982897,0.189387,0.584837
2552,7.16615,4.60568,0.806977,1.00234,0.180866,0.570292
2553,7.26403,4.71914,0.798258,1.02062,0.172019,0.553983
2554,7.36492,4.83925,0.789074,1.03766,0.162919,0.536009
2555,7.46859,4.96529,0.779791,1.05338,0.153648,0.516479
2556,7.57475,5.09644,0.770799,1.0677,0.144288,0.495516
2557,7.68311,5.23189,0.762507,1.08054,0.134928,0.473254
2558,7.79338,5.37072,0.755345,1.09182,0.125659,0.449838
2559,7.90523,5.512,0.749754,1.10148,0.116575,0.425424
2560,8.01835,5.65476,0.746189,1.10945,0.107772,0.400176
2561,8.13239,5.79799,0.745114,1.11567,0.0993473,0.374266
2562,8.24702,5.94066,0.746995,1.12009,0.0913997,0.347875
2563,8.36191,6.08173,0.752304,1.12266,0.0840276,0.321187
2564,8.4767,6.22015,0.761507,1.12333,0.0773289,0.294392
2565,8.59108,6.35486,0.775065,1.12207,0.0714004,0.267685
2566,8.7047,6.48483,0.79343,1.11884,0.0663367,0.24126
2567,8.81724,6.60901,0.81704,1.11364,0.0622298,0.215314
2568,8.92839,6.72642,0.846315,1.10644,0.0591682,0.190042
2569,9.03786,6.83608,0.881653,1.09725,0.057236,0.165638
2570,9.14535,6.93705,0.923428,1.08606,0.0565127,0.142292
2571,9.2506,7.02846,0.971985,1.07289,0.0570716,0.120188
2572,9.35337,7.10948,1.02764,1.05777,0.0589802,0.0995055
2573,9.45343,7.17933,1.09066,1.04073,0.0622985,0.0804145
2574,9.55058,7.23733,1.16129,1.02181,0.067079,0.0630768
2575,9.64464,7.28286,1.23972,1.00106,0.0733659,0.0476437
2576,9.73547,7.31537,1.3261,0.978547,0.0811947,0.0342545
2577,9.82293,7.33442,1.42054,0.95435,0.0905913,0.0230358
2578,9.90695,7.33965,1.52309,0.928549,0.101572,0.0141003
2579,9.98746,7.33079,1.63374,0.901239,0.114143,0.0075455
2580,10.0644,7.30769,1.75245,0.872525,0.128299,0.00345287
2581,10.1378,7.27029,1.87912,0.842521,0.144025,0.00188719
2582,10.2077,7.21864,2.01357,0.811351,0.161295,0.00289569
2583,10.2742,7.15288,2.15559,0.77915,0.180071,0.00650746
2584,10.3373,7.07329,2.3049,0.746059,0.200304,0.012733
2585,10.3971,6.98022,2.46118,0.71223,0.221935,0.0215638
2586,10.4539,6.87416,2.62405,0.677822,0.244892,0.0329723
2587,10.5077,6.75569,2.79305,0.643002,0.269093,0.0469118
2588,10.5589,6.62547,2.96771,0.607945,0.294446,0.0633163
2589,10.6076,6.48431,3.14747,0.572829,0.320848,0.0821012
2590,10.654,6.33305,3.33176,0.537841,0.348186,0.103163
2591,10.6985,6.17268,3.51993,0.503172,0.376338,0.126381
2592,10.7413,6.00422,3.71131,0.469015,0.405173,0.151617
2593,10.7828,5.82881,3.90519,0.435569,0.434554,0.178715
2594,10.8233,5.64763,4.10082,0.403032,0.464332,0.207506
2595,10.8631,5.46193,4.29742,0.371605,0.494357,0.237806
2596,10.9026,5.27302,4.49418,0.341491,0.524469,0.269416
2597,10.942,5.08224,4.69028,0.312887,0.554506,0.302128
2598,10.9819,4.89097,4.88487,0.285994,0.584302,0.335723
2599,11.0224,4.70062,5.07712,0.261005,0.613687,0.369972
2600,11.064,4.51261,5.26616,0.238112,0.642491,0.404641
2601,11.107,4.32836,5.45114,0.217501,0.670543,0.439491
2602,11.1518,4.14929,5.63122,0.199351,0.697672,0.474279
2603,11.1987,3.9768,5.80555,0.183835,0.723712,0.508762
2604,11.2479,3.81224,5.97332,0.171115,0.748497,0.542695
2605,11.2998,3.65697,6.13375,0.161347,0.771866,0.575839
2606,11.3546,3.51224,6.28606,0.154672,0.793665,0.607959
2607,11.4126,3.37928,6.42955,0.151224,0.813747,0.638826
2608,11.4741,3.25925,6.56351,0.151121,0.831972,0.668221
2609,11.5391,3.1532,6.68732,0.154469,0.848208,0.695935
2610,11.608,3.06212,6.8004,0.161358,0.862336,0.721773
2611,11.6808,2.98688,6.90221,0.171865,0.874247,0.745554
2612,11.7576,2.92827,6.99228,0.186048,0.883845,0.767115
2613,11.8385,2.88694,7.07023,0.203952,0.891046,0.786309
2614,11.9236,2.86344,7.13572,0.2256,0.895782,0.80301
2615,12.0128,2.85818,7.18849,0.251002,0.897999,0.817116
2616,12.1062,2.87146,7.22835,0.280147,0.897658,0.828543
2617,12.2036,2.90343,7.25521,0.313004,0.894737,0.837236
2618,12.3051,2.9541,7.26904,0.349525,0.889233,0.84316
2619,12.4104,3.02336,7.26989,0.389644,0.881157,0.84631
2620,12.5194,3.11096,7.2579,0.433272,0.870538,0.846706
2621,12.6319,3.21649,7.23329,0.480305,0.857425,0.844395
2622,12.7477,3.33943,7.19636,0.530616,0.841882,0.839449
2623,12.8666,3.47911,7.14749,0.584064,0.823991,0.831971
2624,12.9883,3.63473,7.08715,0.640484,0.803854,0.822088
2625,13.1125,3.80539,7.01585,0.699699,0.781588,0.809955
2626,13.2388,3.99003,6.93422,0.76151,0.757325,0.795751
2627,13.3671,4.18752,6.84293,0.825703,0.731217,0.779683
2628,13.4968,4.39659,6.74272,0.89205,0.703427,0.761978
2629,13.6276,4.6159,6.6344,0.960306,0.674136,0.742888
2630,13.7593,4.84401,6.51882,1.03021,0.643536,0.722686
2631,13.8913,5.07942,6.39691,1.1015,0.611833,0.701661
2632,14.0234,5.32055,6.26961,1.17388,0.579243,0.680123
2633,14.1552,5.56579,6.13791,1.24707,0.545992,0.658393
2634,14.2862,5.81345,6.00284,1.32076,0.512315,0.636808
2635,14.4161,6.06187,5.86545,1.39465,0.478454,0.615713
2636,14.5447,6.30933,5.7268,1.46842,0.444655,0.59546
2637,14.6714,6.55414,5.58796,1.54175,0.411169,0.576406
2638,14.7961,6.79461,5.45,1.61431,0.378249,0.558911
2639,14.9184,7.02908,5.314,1.68579,0.346149,0.54333
2640,15.0379,7.25595,5.181,1.75586,0.31512,0.530016
2641,15.1546,7.47365,5.05203,1.82421,0.28541,0.519315
2642,15.2681,7.68069,4.92809,1.89052,0.257262,0.51156
2643,15.3783,7.87568,4.81014,1.95447,0.230914,0.507072
2644,15.4849,8.0573,4.69908,2.01576,0.206592,0.506153
2645,15.5878,8.22434,4.59578,2.0741,0.184515,0.509086
2646,15.687,8.37571,4.50103,2.12921,0.164887,0.516131
2647,15.7823,8.51047,4.41558,2.18082,0.147899,0.527522
2648,15.8737,8.62778,4.34006,2.22867,0.133729,0.543464
2649,15.9612,8.72697,4.27508,2.27251,0.122534,0.564131
2650,16.0449,8.80752,4.22111,2.31213,0.114456,0.589664
2651,16.1247,8.86904,4.17857,2.34732,0.109617,0.620167
2652,16.2009,8.91136,4.14777,2.3779,0.108117,0.655708
2653,16.2734,8.93441,4.12894,2.40369,0.110034,0.696314
2654,16.3425,8.93834,4.12219,2.42455,0.115426,0.741973
2655,16.4083,8.92344,4.12755,2.44037,0.124326,0.792628
2656,16.4711,8.89018,4.14494,2.45104,0.136741,0.848184
2657,16.531,8.83919,4.17417,2.4565,0.152658,0.9085
2658,16.5884,8.77127,4.21498,2.45669,0.172037,0.973392
2659,16.6434,8.68737,4.26698,2.4516,0.194812,1.04263
2660,16.6964,8.5886,4.3297,2.44122,0.220896,1.11595
2661,16.7476,8.47619,4.40256,2.42558,0.250175,1.19305
2662,16.7973,8.35154,4.48492,2.40475,0.282512,1.27356
2663,16.8458,8.21613,4.57603,2.37879,0.317747,1.3571
2664,16.8934,8.07161,4.67506,2.34781,0.3557,1.44324
2665,16.9404,7.91967,4.78112,2.31195,0.396167,1.53153
2666,16.9871,7.76212,4.89324,2.27135,0.438926,1.62148
2667,17.0337,7.60084,5.01039,2.2262,0.483734,1.71256
2668,17.0805,7.43776,5.1315,2.1767,0.530335,1.80423
2669,17.1277,7.27486,5.25543,2.12306,0.578455,1.89592
2670,17.1755,7.11413,5.38103,2.06553,0.627808,1.98705
2671,17.2242,6.95758,5.50711,2.00438,0.678094,2.07703
2672,17.2738,6.80721,5.63245,1.93987,0.729007,2.16525
2673,17.3245,6.66499,5.75586,1.87232,0.780231,2.25109
2674,17.3764,6.53285,5.87611,1.80202,0.831447,2.33394
2675,17.4295,6.41266,5.99199,1.7293,0.882333,2.41321
2676,17.4839,6.30621,6.10233,1.65451,0.932565,2.48829
2677,17.5396,6.21521,6.20596,1.57798,0.981823,2.5586
2678,17.5965,6.14125,6.30178,1.50006,1.02979,2.62358
