t,T+R,N_0,N_1,N_2,N_3,N_4
1085,3.11233e-27,-6.43995e-28,3.12483e-28,4.31845e-28,2.37933e-28,1.01318e-27
1086,6.4471e-27,7.49511e-28,1.57977e-27,3.34297e-28,6.03777e-29,1.28995e-27
1087,4.95722e-27,9.33077e-28,2.58498e-28,2.93678e-28,4.86541e-29,1.08247e-27
1088,1.9018e-27,-7.11495e-28,-9.1438e-28,5.74292e-28,1.4937e-28,9.43603e-28
1089,3.74465e-27,-4.89561e-28,3.85422e-28,6.10391e-28,1.89389e-28,1.0886e-27
1090,8.0449e-27,3.16387e-27,9.38063e-28,5.23024e-28,7.24449e-29,1.11112e-27
1091,6.9966e-27,3.11341e-27,3.57411e-28,3.8784e-28,1.41308e-28,9.59928e-28
1092,2.85557e-27,2.01866e-28,-6.13818e-28,9.01898e-28,8.99555e-29,8.68894e-28
1093,4.7546e-27,1.8596e-27,8.85811e-29,5.14203e-28,8.46986e-29,7.06218e-28
1094,8.90041e-27,5.50667e-27,8.88801e-28,5.74492e-28,6.19366e-30,6.99889e-28
1095,5.0619e-27,2.97383e-27,3.47275e-28,2.6039e-28,3.59401e-29,4.92941e-28
1096,4.13774e-27,2.00076e-27,6.79054e-29,6.88564e-28,6.60923e-29,2.09404e-28
1097,8.17861e-27,5.50849e-27,1.1362e-27,3.46741e-28,-2.52646e-29,3.29851e-28
1098,7.32684e-27,4.76946e-27,1.39628e-27,1.89102e-28,9.42971e-29,9.07798e-29
1099,5.9085e-27,3.52876e-27,8.81538e-28,3.53405e-28,-4.32657e-29,1.94685e-29
1100,6.03394e-27,3.76909e-27,6.2562e-28,4.34688e-28,-2.10625e-29,5.66909e-29
1101,1.01629e-26,7.56625e-27,1.35287e-27,1.64132e-28,8.41469e-29,3.71534e-29
1102,7.50816e-27,4.45749e-27,1.66735e-27,2.47123e-28,6.4749e-30,-1.47858e-29
1103,4.8945e-27,2.94135e-27,6.89254e-28,1.54851e-28,-4.14781e-29,3.39673e-30
1104,6.56763e-27,4.32539e-27,8.59038e-28,3.22819e-28,1.76754e-29,3.95162e-29
1105,8.2528e-27,5.74343e-27,1.25239e-27,-4.85704e-29,9.55984e-29,2.13798e-28
1106,6.01072e-27,3.55373e-27,9.56082e-28,1.81625e-28,2.4835e-29,-5.77253e-29
1107,3.36874e-27,1.0823e-27,4.27879e-28,2.71043e-28,2.48629e-29,1.60936e-28
1108,5.98959e-27,4.11044e-27,4.24866e-28,1.80384e-29,5.60462e-29,2.41692e-28
1109,6.56533e-27,4.2725e-27,7.54353e-28,5.08829e-29,1.17627e-28,1.77661e-28
1110,3.83474e-27,1.97025e-27,1.77416e-28,1.67024e-29,1.89664e-29,2.3204e-28
1111,2.51097e-27,6.67432e-28,1.36551e-28,-1.87648e-29,-7.15492e-31,3.06827e-28
1112,4.59515e-27,3.15833e-27,1.21953e-28,-5.93677e-30,-3.3823e-29,4.65321e-28
1113,4.69859e-27,3.14933e-27,3.69387e-29,-1.03176e-28,2.95155e-29,3.9282e-28
1114,2.03539e-27,5.42793e-28,-6.57566e-29,-1.06612e-28,2.80193e-29,3.00045e-28
1115,1.60779e-27,1.3394e-28,-1.58617e-28,-4.24012e-29,-1.3491e-29,2.82891e-28
1116,3.5143e-27,2.06443e-27,-9.02305e-29,5.01088e-29,-1.69915e-29,3.86108e-28
1117,3.54892e-27,1.81394e-27,-9.13436e-29,5.01321e-29,7.16996e-29,3.05307e-28
1118,1.76514e-27,-1.10697e-29,-1.28923e-28,-4.35413e-29,1.70948e-29,1.41809e-28
1119,2.33532e-27,2.82698e-28,-1.19136e-28,1.60231e-28,2.92965e-29,4.70108e-28
1120,4.52776e-27,2.40399e-27,1.16497e-29,1.45839e-28,9.63728e-29,4.70645e-28
1121,2.32908e-27,-3.22594e-28,1.80299e-28,2.37366e-29,5.17644e-29,3.31987e-28
1122,2.12463e-27,-6.32898e-28,-5.49379e-29,-6.6315e-29,1.02732e-28,2.95635e-28
1123,3.48303e-27,7.95761e-28,1.2845e-28,1.06128e-28,1.79306e-28,4.40288e-28
1124,3.05364e-27,5.7836e-28,3.12845e-28,-2.12136e-29,5.66077e-29,2.15827e-28
1125,2.37633e-27,-7.1037e-28,4.61482e-28,-9.48005e-29,9.06282e-29,1.36133e-28
1126,2.83361e-27,-5.50351e-28,1.64774e-28,-8.89008e-29,2.84345e-28,2.7464e-28
1127,3.3675e-27,3.39825e-28,1.83441e-28,-3.02881e-29,2.24977e-28,1.83264e-28
1128,4.01737e-27,6.27258e-28,2.4397e-28,-1.74206e-30,1.38481e-28,3.65044e-29
1129,3.17639e-27,-2.56032e-28,1.67251e-28,-1.08244e-28,2.5587e-28,1.28199e-28
1130,2.70384e-27,-2.16676e-28,-1.18023e-28,-1.03341e-28,2.97322e-28,1.28838e-28
1131,3.23775e-27,5.42118e-28,9.72592e-29,1.83374e-29,1.2292e-28,-3.04311e-29
1132,3.87643e-27,6.79298e-28,1.36688e-28,1.15647e-28,1.92518e-28,1.10423e-29
1133,3.76251e-27,2.87686e-28,-1.04395e-28,1.70195e-28,3.91976e-28,3.8663e-29
1134,2.48092e-27,-2.29746e-28,-6.87801e-29,2.48915e-28,3.73367e-28,-6.02794e-30
1135,3.07471e-27,6.8745e-28,-2.44266e-28,4.79421e-28,-1.68706e-29,-8.44268e-30
1136,4.51743e-27,1.24491e-27,-7.0676e-29,5.16652e-28,2.46492e-28,2.88909e-29
1137,2.4873e-27,-2.35592e-28,-5.5511e-28,5.3215e-28,1.72612e-28,9.26377e-29
1138,2.88794e-27,1.27528e-28,-4.48634e-28,7.71552e-28,2.01478e-28,9.31387e-29
1139,4.70918e-27,1.75078e-27,-4.23285e-28,9.84921e-28,-3.02604e-29,2.97042e-29
1140,3.72227e-27,2.86959e-28,-3.07109e-28,8.10585e-28,1.56657e-28,2.5252e-28
1141,2.58112e-27,-2.87452e-28,-5.44739e-28,7.94419e-28,6.94025e-29,2.44029e-28
1142,2.83024e-27,3.7408e-28,-4.22457e-28,1.02953e-27,-2.5045e-29,7.38393e-29
1143,4.17106e-27,1.20621e-27,-2.47845e-28,1.15235e-27,-5.56469e-29,3.10132e-28
1144,2.73884e-27,-3.43212e-28,-2.33144e-28,7.23449e-28,2.18108e-29,4.52816e-28
1145,2.53319e-27,-1.78464e-29,-3.20531e-28,9.31258e-28,-8.7557e-29,3.18892e-28
1146,3.17249e-27,5.37581e-28,-1.51042e-28,1.2129e-27,-1.50231e-28,9.83872e-29
1147,3.98078e-27,9.00606e-28,-6.76319e-29,9.50155e-28,-8.09723e-29,4.37541e-28
1148,2.1326e-27,-5.91519e-28,1.2863e-28,6.43943e-28,-4.42487e-29,4.78525e-28
1149,1.81191e-27,-8.66982e-28,3.76736e-29,1.04404e-27,-1.54878e-28,4.29385e-28
1150,2.56164e-27,-1.71463e-28,7.0987e-29,1.20651e-27,-5.56656e-29,2.9851e-28
1151,4.39514e-27,6.992e-28,3.86233e-28,7.77419e-28,1.1866e-29,9.25447e-28
1152,2.45252e-27,-1.08103e-27,5.10422e-28,7.89343e-28,-4.24927e-29,7.71861e-28
1153,1.50083e-27,-1.5383e-27,1.8751e-28,9.90602e-28,-3.19923e-29,4.82843e-28
1154,3.81936e-27,3.06026e-28,3.88454e-28,1.03466e-27,6.34725e-31,8.98678e-28
1155,3.29647e-27,-2.48511e-28,5.76919e-28,4.38941e-28,-6.5902e-30,9.2192e-28
1156,1.66449e-27,-1.90983e-27,4.50587e-28,8.43682e-28,-3.00411e-29,6.72868e-28
1157,2.2963e-27,-8.69868e-28,3.83622e-28,8.17269e-28,1.80917e-30,6.35981e-28
1158,4.25643e-27,7.63253e-28,5.59619e-28,4.85468e-28,9.4399e-30,8.27126e-28
1159,3.43823e-27,4.54567e-29,4.66296e-28,3.86349e-28,4.72685e-29,6.55483e-28
1160,6.60998e-28,-1.68585e-27,1.73217e-28,2.80101e-28,5.806e-29,2.34255e-28
1161,3.71517e-27,1.55259e-27,1.5184e-28,2.80327e-28,6.75184e-29,3.01696e-28
1162,4.43713e-27,1.93835e-27,4.28103e-28,-1.27596e-28,1.15394e-28,4.61456e-28
1163,1.36981e-27,-1.13196e-27,2.34861e-29,8.64195e-29,3.22931e-29,2.57064e-28
1164,3.3865e-27,1.02325e-27,1.78496e-28,2.51463e-28,1.85793e-28,2.69029e-28
1165,3.8727e-27,1.96166e-27,2.75229e-28,-4.55495e-29,1.967e-28,2.553e-28
1166,2.91209e-27,1.8317e-28,8.35344e-29,-8.66371e-29,1.81327e-28,3.42933e-28
1167,2.44165e-27,-2.73605e-28,-7.3193e-29,1.45259e-28,1.64226e-28,2.53981e-28
1168,4.33282e-27,1.99032e-27,7.09796e-29,6.16938e-29,3.42524e-28,2.60547e-28
1169,4.40279e-27,1.68167e-27,5.88065e-29,1.52325e-30,2.64259e-28,4.06282e-28
1170,3.00518e-27,1.19007e-28,-6.13442e-29,-3.78005e-30,2.19352e-28,3.83716e-28
1171,4.38582e-27,1.74472e-27,1.08889e-29,2.29127e-29,2.21024e-28,3.28332e-28
1172,4.15547e-27,1.94577e-27,4.40018e-29,-1.7849e-29,2.39537e-28,3.6221e-28
1173,3.71234e-27,7.10593e-28,1.47432e-28,2.68761e-29,2.32982e-28,5.24691e-28
1174,4.07123e-27,8.88149e-28,6.1662e-29,-1.46231e-29,2.1619e-28,5.67044e-28
1175,5.20809e-27,1.91846e-27,-1.45638e-29,8.34693e-29,3.52348e-28,7.89708e-28
1176,3.8345e-27,1.04523e-27,7.7907e-30,4.25311e-29,2.16566e-28,7.64653e-28
1177,3.85332e-27,3.53447e-28,4.88125e-29,-7.61954e-30,2.80073e-28,7.30547e-28
1178,5.32093e-27,1.82654e-27,-5.27907e-29,6.06305e-29,2.05165e-28,7.21688e-28
1179,4.17565e-27,8.80909e-28,-1.16784e-28,1.9109e-28,2.8041e-28,8.61726e-28
1180,3.8077e-27,6.61201e-28,-2.53975e-28,2.83354e-28,1.94274e-28,8.74993e-28
1181,5.786e-27,1.91311e-27,9.46683e-29,1.40163e-28,2.13798e-28,7.87251e-28
1182,5.04644e-27,1.75077e-27,2.54126e-29,1.8107e-28,1.56154e-28,7.94449e-28
1183,3.46686e-27,4.79468e-28,-2.85455e-29,2.76579e-28,1.11271e-28,8.69514e-28
1184,4.97609e-27,1.71103e-27,3.77247e-28,7.68118e-30,2.93762e-28,1.18264e-27
1185,5.91063e-27,2.83053e-27,3.77915e-28,-2.50918e-29,1.27864e-28,7.24714e-28
1186,3.6996e-27,7.96871e-28,8.48077e-29,8.23982e-29,5.30881e-29,9.56432e-28
1187,4.34636e-27,8.73382e-28,8.5137e-28,1.02814e-28,2.69407e-28,8.65488e-28
1188,6.01037e-27,2.03335e-27,1.20074e-27,1.86046e-29,2.87208e-28,8.40276e-28
1189,5.30579e-27,1.77928e-27,5.17391e-28,1.09759e-28,4.05812e-28,7.18434e-28
1190,3.42614e-27,3.16474e-28,2.02555e-28,5.17219e-29,1.87542e-28,9.88085e-28
1191,4.8325e-27,1.03698e-27,1.08675e-27,1.41403e-28,3.93527e-28,7.36599e-28
1192,6.419e-27,2.92961e-27,7.92786e-28,8.17927e-29,3.53235e-28,5.74123e-28
1193,4.50415e-27,1.19313e-27,6.5054e-29,1.5618e-28,1.72702e-28,8.32576e-28
1194,4.06263e-27,5.09669e-28,2.27853e-28,1.34258e-28,2.086e-28,9.83009e-28
1195,6.31425e-27,2.85257e-27,6.11092e-28,1.25875e-28,2.34771e-28,5.36725e-28
1196,6.44575e-27,2.72902e-27,2.03787e-28,2.03874e-28,3.66684e-28,4.8866e-28
1197,5.4196e-27,1.88744e-27,-2.70979e-29,1.52838e-28,1.93984e-28,7.61593e-28
1198,5.62165e-27,1.79352e-27,4.12264e-28,1.64199e-28,3.40757e-28,6.40995e-28
1199,9.87431e-27,5.1816e-27,6.50183e-28,2.36014e-28,6.13655e-28,6.65728e-28
1200,7.10414e-27,3.25256e-27,8.30708e-29,9.38241e-29,3.4359e-28,6.43648e-28
1201,7.33806e-27,3.03044e-27,2.15422e-28,2.25242e-28,3.52976e-28,7.23495e-28
1202,9.46065e-27,5.17341e-27,3.87209e-28,1.79214e-28,5.26602e-28,5.64272e-28
1203,8.52103e-27,5.19208e-27,6.86181e-29,1.17444e-28,4.44932e-28,1.79322e-28
1204,6.9825e-27,2.97171e-27,-6.89199e-29,7.73196e-29,2.69122e-28,4.80259e-28
1205,6.91027e-27,2.97793e-27,2.17576e-28,3.99755e-29,2.56755e-28,5.16129e-28
1206,7.45915e-27,4.56192e-27,-1.77191e-29,1.02699e-28,3.46701e-28,1.26525e-28
1207,6.90513e-27,3.79795e-27,-6.33079e-31,1.15917e-29,4.2004e-28,1.05672e-29
1208,7.3028e-27,3.59447e-27,4.93873e-29,6.48041e-29,1.08874e-28,2.22054e-28
1209,7.95854e-27,4.30413e-27,-3.77754e-29,1.24679e-28,2.91065e-28,2.4766e-28
1210,7.68983e-27,4.23368e-27,1.80508e-28,1.94499e-28,3.50462e-28,-3.92931e-29
1211,6.92376e-27,2.6922e-27,4.13882e-28,1.55811e-28,2.91986e-28,3.7677e-29
1212,7.35152e-27,2.8295e-27,2.49769e-29,3.33401e-28,1.9682e-28,2.54299e-28
1213,6.77174e-27,3.06242e-27,6.65239e-29,2.76772e-28,3.51735e-28,7.81453e-29
1214,6.64362e-27,2.61356e-27,4.43841e-28,3.2006e-28,2.029e-28,3.61884e-30
1215,5.64577e-27,1.57423e-27,3.49727e-28,2.05435e-28,1.72373e-28,9.96523e-29
1216,6.33895e-27,2.50246e-27,-1.25078e-29,2.26763e-28,1.60498e-28,2.20813e-28
1217,5.26719e-27,2.09922e-27,6.2812e-29,2.70346e-28,1.49714e-28,-4.2252e-29
1218,5.44265e-27,1.47378e-27,2.81481e-28,1.59758e-28,1.20452e-28,5.05959e-29
1219,4.95686e-27,1.2133e-27,3.13813e-28,2.09808e-28,-2.5188e-29,9.44087e-29
1220,4.32647e-27,1.30302e-27,-4.94974e-29,4.60846e-28,9.53138e-29,5.18298e-29
1221,4.10222e-27,4.08228e-28,2.89224e-28,7.60966e-28,2.89031e-29,-5.29823e-29
1222,4.79932e-27,8.43642e-28,4.45896e-28,4.48758e-28,-5.87051e-29,3.43147e-28
1223,4.08832e-27,4.63439e-28,2.48873e-28,9.00256e-28,-9.34584e-29,7.48976e-29
1224,3.07359e-27,3.07975e-28,-2.61872e-28,1.12644e-27,-5.88016e-29,1.80695e-29
1225,5.01929e-27,5.22413e-28,7.68399e-28,1.24309e-27,-8.04759e-29,3.77203e-28
1226,5.41018e-27,7.2604e-28,7.33608e-28,1.26959e-27,-1.04259e-28,4.32936e-28
1227,3.81595e-27,2.74491e-28,1.11979e-28,1.52485e-27,-9.24827e-30,7.80158e-29
1228,4.2446e-27,3.70606e-28,2.32045e-28,1.41457e-27,-1.67489e-29,3.24016e-28
1229,6.52855e-27,1.2535e-27,1.2891e-27,1.18682e-27,-2.4003e-29,5.48587e-28
1230,4.48936e-27,6.65885e-28,2.34359e-28,1.61929e-27,-1.47389e-30,1.8813e-28
1231,3.6929e-27,2.40341e-28,2.36395e-28,1.41138e-27,-1.56918e-30,9.57149e-29
1232,6.26512e-27,1.91134e-27,1.17921e-27,1.02023e-27,-3.50461e-30,2.70567e-28
1233,5.38195e-27,9.20574e-28,6.23369e-28,1.19747e-27,3.12745e-29,3.5392e-28
1234,5.40716e-27,1.37167e-27,3.91158e-28,1.25249e-27,3.0995e-29,1.72193e-28
1235,6.63986e-27,1.89616e-27,1.25679e-27,1.0326e-27,2.49066e-29,1.63612e-28
1236,8.32661e-27,3.58286e-27,8.59019e-28,9.09175e-28,3.75546e-29,4.35551e-28
1237,7.16811e-27,2.78466e-27,2.90896e-28,9.30252e-28,6.42272e-29,3.26629e-28
1238,6.64927e-27,2.02654e-27,7.54999e-28,1.23471e-27,6.38291e-29,1.81486e-28
1239,7.34848e-27,3.36343e-27,6.85846e-28,6.37938e-28,5.58973e-29,3.22484e-28
1240,9.93461e-27,5.4151e-27,-3.65265e-29,9.36275e-28,8.54484e-29,6.75683e-28
1241,6.87991e-27,2.75628e-27,3.07439e-28,1.00069e-27,3.20578e-29,2.23309e-28
1242,8.31293e-27,3.86577e-27,1.20213e-27,9.83936e-28,3.41277e-29,1.1466e-28
1243,1.02444e-26,6.44853e-27,4.88575e-28,9.27983e-28,2.1689e-29,3.5676e-28
1244,8.23318e-27,4.22136e-27,3.485e-28,1.15572e-27,4.93945e-30,2.75235e-28
1245,5.02463e-27,1.61765e-27,7.65485e-28,1.05511e-27,1.20728e-29,1.41254e-28
1246,6.13498e-27,3.32212e-27,4.61137e-28,8.24558e-28,2.78053e-29,2.82147e-28
1247,8.0034e-27,4.30072e-27,5.88716e-28,1.34244e-27,1.02531e-28,4.50723e-28
1248,5.42399e-27,2.23405e-27,6.9183e-28,1.09907e-27,6.42635e-29,1.89515e-28
1249,6.4088e-27,2.73035e-27,1.72329e-27,7.97154e-28,1.10788e-28,1.46915e-28
1250,7.37778e-27,4.03892e-27,7.70069e-28,1.31834e-27,2.15914e-28,2.04208e-28
1251,6.66699e-27,3.30981e-27,7.74564e-28,1.11948e-27,2.21169e-28,1.39771e-28
1252,4.34282e-27,1.0429e-27,1.46275e-27,3.0486e-28,3.27634e-28,4.2628e-29
1253,6.72683e-27,3.29925e-27,1.21717e-27,5.80055e-28,3.02463e-28,7.47954e-29
1254,7.17571e-27,3.54163e-27,1.00677e-27,9.92901e-28,2.79621e-28,7.52046e-29
1255,5.2935e-27,1.29871e-27,1.42896e-27,4.48532e-28,2.52715e-28,1.58749e-28
1256,5.33091e-27,1.64981e-27,1.8311e-27,4.28456e-29,1.48633e-28,4.37483e-29
1257,6.74631e-27,3.13772e-27,1.18716e-27,4.06789e-28,2.18377e-28,3.98395e-29
1258,4.71007e-27,1.66443e-27,8.67152e-28,1.42729e-28,1.97313e-28,1.2286e-28
1259,5.49111e-27,-3.05673e-29,2.64176e-27,6.73889e-28,1.58536e-28,5.27749e-29
1260,5.82829e-27,1.10009e-27,2.71092e-27,-1.35995e-28,9.51966e-29,1.2962e-28
1261,5.94525e-27,1.50281e-27,1.35293e-27,6.61527e-28,1.09301e-28,2.00018e-28
1262,4.79407e-27,-1.49145e-28,1.61043e-27,9.99376e-28,5.60071e-29,7.05238e-29
1263,5.83557e-27,-9.22323e-29,3.44108e-27,1.4499e-28,3.5976e-29,9.6534e-29
1264,6.20802e-27,5.83006e-28,1.89928e-27,1.49628e-27,-1.4168e-29,1.31112e-28
1265,5.15859e-27,4.41093e-28,8.50306e-28,1.69982e-27,-6.27121e-29,3.3992e-29
1266,5.11151e-27,-2.9797e-28,2.85716e-27,5.94661e-28,-1.77997e-29,8.07719e-29
1267,5.32257e-27,1.66401e-28,2.00983e-27,1.17864e-27,1.19088e-28,1.76796e-28
1268,4.37992e-27,2.35352e-28,1.00296e-27,1.64849e-27,-5.05894e-29,4.29237e-29
1269,4.41383e-27,1.63431e-29,1.63732e-27,1.50546e-27,9.08045e-30,1.44008e-28
1270,5.30395e-27,3.7596e-29,2.27367e-27,1.12982e-27,3.72654e-28,1.99839e-28
1271,2.89705e-27,-2.54889e-28,1.09281e-27,8.8045e-28,8.44845e-29,1.03671e-28
1272,2.79681e-27,4.55468e-28,-1.599e-28,9.52503e-28,3.01433e-28,2.63041e-28
1273,3.33419e-27,3.0842e-28,7.54133e-28,4.34083e-28,7.08432e-28,3.68834e-28
1274,2.62023e-27,-2.53837e-28,1.58213e-27,-1.47271e-29,2.76067e-28,2.70203e-28
1275,2.22166e-27,-2.57021e-28,5.90077e-28,3.58056e-28,1.5697e-28,1.65624e-28
1276,2.77576e-27,7.3724e-28,-2.32742e-28,-5.2493e-29,4.61101e-28,6.23217e-28
1277,4.73744e-27,5.27599e-28,1.72813e-27,-2.45077e-28,6.58866e-28,5.89354e-28
1278,4.14765e-27,-4.71188e-28,2.89513e-27,-2.87719e-28,-2.55956e-28,4.50317e-29
1279,3.5497e-27,9.77695e-28,-3.26215e-29,-1.22325e-30,-1.34961e-28,4.09259e-28
1280,6.82329e-27,1.78851e-27,1.21593e-27,1.19412e-28,1.13952e-27,5.92709e-28
1281,9.29589e-27,5.95812e-28,6.23119e-27,-2.42646e-28,2.90339e-28,-5.62791e-29
1282,6.04534e-27,4.02036e-28,2.84103e-27,7.05169e-29,-3.02865e-28,3.90567e-30
1283,8.46586e-27,3.53195e-27,-6.59093e-30,1.03595e-27,1.35597e-27,4.79318e-28
1284,1.33654e-26,2.26294e-27,6.81174e-27,5.79619e-28,1.05775e-27,1.74874e-28
1285,1.23552e-26,1.14829e-27,7.89445e-27,3.80634e-28,-5.5824e-28,-2.5755e-28
1286,9.02163e-27,3.27553e-27,-1.92468e-28,1.54278e-27,7.91524e-28,2.85775e-28
1287,1.56985e-26,4.90139e-27,4.28197e-27,1.39026e-27,1.7625e-27,9.51085e-28
1288,1.63854e-26,9.98584e-28,1.10492e-26,5.60881e-28,-5.37147e-28,-1.56101e-28
1289,1.04096e-26,3.96259e-27,4.45229e-28,1.37416e-27,-1.16909e-28,1.57974e-28
1290,1.42862e-26,7.13336e-27,-7.20459e-28,1.36409e-27,2.23814e-27,1.47899e-27
1291,1.6741e-26,1.49228e-27,1.02317e-26,3.6529e-28,-1.481e-28,2.67248e-28
1292,1.35019e-26,2.79212e-27,3.57633e-27,9.473e-28,-4.55855e-28,1.1963e-28
1293,1.19995e-26,7.67151e-27,-4.73981e-27,6.91716e-28,1.86142e-27,2.20819e-27
1294,1.42115e-26,2.01725e-27,6.44286e-27,2.61917e-28,-2.36046e-28,3.60414e-28
1295,1.65791e-26,-3.93408e-28,8.42055e-27,3.58138e-28,-7.75741e-28,7.11773e-28
1296,8.9186e-27,5.83706e-27,-6.81546e-27,1.72939e-28,9.11322e-28,2.1212e-27
1297,1.29901e-26,2.59185e-27,3.93148e-27,1.21203e-29,-8.88093e-29,2.03223e-28
1298,2.03545e-26,-2.95244e-27,1.14981e-26,1.49327e-29,-3.86926e-28,2.08571e-27
1299,1.0278e-26,4.38094e-27,-5.43885e-27,-5.68617e-29,5.29535e-28,1.8581e-27
1300,1.48046e-26,4.50191e-27,2.14211e-27,5.98382e-29,5.72169e-28,8.84321e-28
1301,2.24371e-26,-4.28916e-27,1.15329e-26,-1.00988e-28,-2.90696e-28,3.60841e-27
1302,7.9285e-27,3.12059e-27,-5.88921e-27,1.23269e-28,2.16724e-27,5.02729e-28
1303,1.98763e-26,5.60012e-27,4.08152e-27,-2.08953e-28,2.32329e-28,3.08035e-27
1304,1.85543e-26,-4.99508e-27,7.6091e-27,1.17021e-28,1.59263e-27,1.73463e-27
1305,9.58123e-27,7.02478e-27,-6.32862e-27,-1.02954e-30,2.73683e-27,1.30707e-27
1306,2.49417e-26,1.60641e-27,1.20167e-26,-2.31986e-28,-1.95495e-28,2.20548e-27
1307,8.11746e-27,-2.60514e-27,-2.59426e-27,3.40959e-28,5.19333e-27,1.66293e-28
1308,1.68097e-26,9.57521e-27,2.61193e-27,-7.69174e-28,-4.96083e-29,1.81031e-27
1309,2.21088e-26,-5.12177e-27,1.29825e-26,2.53687e-28,4.18001e-27,7.02007e-29
1310,7.72836e-27,1.0606e-26,-7.9573e-27,-5.40566e-28,1.26436e-27,9.89903e-28
1311,3.01369e-26,3.60343e-27,1.67819e-26,-2.97009e-28,1.86699e-27,3.69772e-28
1312,7.49278e-27,-4.26272e-28,-2.23439e-27,1.92796e-28,3.45636e-27,4.4121e-28
1313,2.79548e-26,1.41297e-26,1.13811e-26,-1.52596e-27,-1.07072e-28,6.20757e-28
1314,1.35095e-26,-4.20481e-27,4.79672e-27,1.24064e-27,3.82016e-27,3.28617e-28
1315,1.48123e-26,1.29945e-26,1.91112e-27,-2.10905e-27,-9.03308e-28,7.71363e-28
1316,2.28317e-26,-2.1704e-27,1.21908e-26,1.96738e-27,4.11521e-27,4.03973e-28
1317,4.911e-27,9.5052e-27,-5.41959e-27,-2.03037e-27,-5.10169e-28,5.40199e-28
1318,3.08837e-26,2.02552e-27,1.79196e-26,2.418e-27,3.5627e-27,5.5405e-28
1319,3.2369e-27,4.48078e-27,-5.38696e-27,-9.05132e-28,1.18003e-28,4.22238e-28
1320,3.04595e-26,7.66146e-27,1.33243e-26,2.96615e-27,3.11491e-27,7.23001e-28
1321,2.94227e-27,2.58544e-27,-4.48217e-27,4.58196e-28,5.08082e-28,9.98052e-29
1322,2.44079e-26,5.32484e-27,1.15994e-26,2.51458e-27,2.33451e-27,9.85632e-28
1323,7.6415e-27,3.66413e-27,-2.37296e-27,1.50688e-27,8.24679e-28,5.33131e-29
1324,1.98993e-26,5.06211e-27,7.16451e-27,2.81385e-27,1.70974e-27,1.1828e-27
1325,1.06699e-26,5.75352e-27,-1.18865e-27,1.75011e-27,9.77608e-28,-1.06794e-28
1326,1.39762e-26,2.63229e-27,4.05204e-27,2.78636e-27,1.55531e-27,1.17269e-27
1327,1.52326e-26,9.67248e-27,5.64932e-29,1.95232e-27,6.56618e-28,1.51672e-28
1328,6.81243e-27,-5.88163e-28,4.32096e-28,2.02893e-27,1.38281e-27,7.52048e-28
1329,1.97099e-26,1.36181e-26,1.49797e-27,1.24287e-27,3.19777e-28,3.03098e-28
1330,1.20111e-27,-2.83472e-27,-2.4155e-27,2.04822e-27,1.03474e-27,1.35952e-28
1331,2.10653e-26,1.36298e-26,3.473e-27,7.35061e-28,2.08426e-28,5.66249e-28
1332,-4.88818e-28,-3.42083e-27,-3.96685e-27,2.3723e-27,1.04224e-27,-2.53259e-29
1333,2.25204e-26,1.4288e-26,4.48332e-27,-1.85699e-28,2.85688e-29,8.36958e-28
1334,2.16353e-27,-3.21551e-27,-2.76857e-27,2.9239e-27,9.44775e-28,-1.7679e-28
1335,1.98829e-26,1.32192e-26,4.1733e-27,-1.5156e-27,-1.01985e-28,7.65216e-28
1336,8.29786e-27,-1.59296e-27,1.72146e-27,3.42551e-27,8.14003e-28,-2.78142e-28
1337,1.3776e-26,9.11793e-27,1.3914e-27,-2.45913e-27,-6.73317e-29,7.20843e-28
1338,1.19359e-26,-1.91645e-27,5.94515e-27,3.74324e-27,4.22198e-28,1.29998e-29
1339,1.26643e-26,8.49864e-27,-5.67999e-28,-2.25737e-27,4.64971e-29,6.44688e-28
1340,1.31248e-26,1.30396e-28,7.38257e-27,2.46116e-27,6.73114e-29,1.65352e-28
1341,1.11245e-26,6.95818e-27,-9.30364e-28,-1.57755e-27,-1.11737e-28,2.55753e-28
1342,1.32572e-26,1.06047e-27,6.40642e-27,1.7035e-27,3.75182e-28,8.99158e-28
1343,1.17155e-26,4.59244e-27,-3.24912e-29,-3.07237e-29,-3.48035e-28,8.26712e-29
1344,1.40271e-26,2.9834e-27,4.37102e-27,2.85505e-28,6.77918e-28,2.09391e-27
1345,1.1526e-26,1.42926e-27,2.09879e-27,1.89168e-27,-2.7918e-28,2.56523e-28
1346,1.43125e-26,7.18905e-27,9.63902e-28,-7.82823e-28,3.87474e-28,1.90716e-27
1347,1.65413e-26,-1.97453e-27,4.104e-27,4.80981e-27,9.22376e-28,2.95355e-27
1348,1.38748e-26,1.0514e-26,-9.21594e-28,-1.64303e-27,-4.5683e-28,1.13756e-27
1349,2.00011e-26,-4.7687e-27,4.99434e-27,5.34644e-27,2.36449e-27,7.49824e-27
1350,2.70349e-26,1.10142e-26,-1.1009e-27,1.44485e-27,-7.05838e-28,8.55523e-27
1351,2.43841e-26,1.31661e-27,2.91292e-27,6.23016e-28,1.49365e-27,1.38197e-26
1352,5.79028e-26,2.85223e-29,2.37275e-27,8.96499e-27,3.73848e-27,3.47759e-26
1353,6.01321e-26,1.34637e-26,-2.34265e-27,-4.33201e-27,-1.93803e-27,5.03497e-26
