t,T+R,N_0,N_1,N_2,N_3,N_4
1023,2.01891e-27,7.0782e-28,4.18083e-28,7.76817e-29,5.47008e-29,4.687e-28
1024,1.99815e-27,2.05037e-29,1.38741e-27,-1.62947e-28,2.3478e-29,2.87326e-28
1025,2.15836e-27,1.94483e-29,4.7967e-28,6.38308e-28,6.65362e-29,4.72652e-28
1026,2.20001e-27,8.70992e-28,-3.18895e-28,7.28869e-28,6.38565e-29,5.97827e-28
1027,3.74722e-27,1.28727e-27,1.64924e-27,1.01226e-28,7.92107e-29,3.54477e-28
1028,2.34591e-27,1.93428e-28,1.43717e-27,7.70033e-30,5.99337e-29,2.00772e-28
1029,1.57305e-27,3.16806e-28,-1.83219e-28,5.29493e-28,7.26006e-29,3.21064e-28
1030,2.65477e-27,1.25867e-27,-5.45223e-29,4.74922e-28,6.629e-29,4.57256e-28
1031,3.63087e-27,1.56922e-27,1.35913e-27,-1.31936e-28,1.15869e-28,3.13514e-28
1032,1.4402e-27,-3.07874e-29,8.48924e-28,5.03033e-29,3.89912e-29,-5.9276e-29
1033,1.54873e-27,3.45263e-28,-2.89468e-28,5.28104e-28,1.45245e-28,2.57408e-28
1034,3.55515e-27,1.70345e-27,4.71042e-28,1.95313e-28,7.49307e-29,6.79801e-28
1035,2.30751e-27,6.30549e-28,1.10857e-27,-1.60125e-28,9.81e-29,1.75055e-28
1036,8.04693e-28,1.27812e-28,-1.2576e-28,-1.18353e-29,1.2867e-28,2.31159e-29
1037,1.82985e-27,2.88639e-28,-1.56227e-28,3.33923e-28,1.47639e-28,4.77159e-28
1038,3.0311e-27,1.0922e-27,7.57857e-28,8.20156e-29,1.63669e-28,3.99576e-28
1039,1.50304e-27,2.41648e-28,2.66287e-28,-8.86347e-29,2.24653e-28,2.18723e-28
1040,2.53143e-28,-2.97133e-28,-4.94893e-28,5.84622e-30,2.79288e-28,6.59048e-29
1041,2.04944e-27,4.49588e-28,9.02205e-29,1.6921e-28,1.86824e-28,5.62905e-28
1042,3.54618e-27,1.23272e-27,7.28834e-28,2.41998e-28,2.39952e-28,5.54498e-28
1043,1.16445e-27,4.71961e-28,-6.81893e-29,-3.5445e-29,1.6741e-28,-5.77588e-30
1044,7.48857e-28,-1.84301e-28,-2.60818e-28,4.6703e-29,1.56281e-28,1.18641e-29
1045,3.04422e-27,7.10641e-28,8.81891e-28,3.72351e-28,5.89804e-29,3.36935e-28
1046,3.71551e-27,1.41296e-27,6.98094e-28,4.83786e-28,1.36394e-28,3.2419e-28
1047,1.32025e-27,3.64207e-28,-3.93446e-28,1.97853e-28,2.23875e-28,7.03851e-30
1048,2.50815e-27,1.57034e-28,8.14137e-28,3.38066e-28,6.97824e-29,2.14883e-28
1049,4.30366e-27,1.23752e-27,9.3625e-28,9.80308e-28,5.02906e-29,3.73177e-28
1050,2.78333e-27,1.40798e-27,-1.03959e-28,4.96326e-28,6.94626e-29,1.18098e-28
1051,1.76746e-27,6.81199e-29,8.75156e-29,5.23413e-28,1.39877e-28,-8.40318e-29
1052,3.94187e-27,6.37658e-28,1.51111e-27,5.49733e-28,1.17438e-28,2.32415e-28
1053,4.4392e-27,1.63307e-27,8.141e-28,9.77076e-28,6.33354e-29,2.16048e-28
1054,2.09293e-27,8.45006e-28,-2.20602e-28,4.65246e-28,1.24043e-28,-4.72097e-29
1055,3.04326e-27,4.29788e-28,9.89951e-28,6.25523e-28,1.81304e-28,-3.50571e-30
1056,4.21759e-27,1.02579e-27,1.44846e-27,7.03827e-28,1.2693e-28,1.73992e-28
1057,3.29462e-27,1.72941e-27,-9.12637e-29,8.32017e-28,7.5632e-29,1.4241e-28
1058,2.64997e-27,8.38978e-28,3.76538e-28,6.18787e-28,1.79436e-28,-9.11738e-29
1059,2.94795e-27,6.48695e-28,8.5448e-28,4.40557e-28,1.36106e-28,3.93921e-29
1060,4.46348e-27,2.19919e-27,4.96633e-28,8.7068e-28,9.14784e-29,9.50825e-29
1061,2.19533e-27,9.44191e-28,-1.1029e-28,7.05593e-28,5.34074e-29,-3.10849e-29
1062,1.99962e-27,8.3586e-28,-1.11143e-29,4.07979e-28,8.7777e-29,9.24549e-30
1063,2.47221e-27,8.90183e-28,5.17533e-28,3.32583e-28,4.91664e-29,1.71443e-29
1064,3.38177e-27,1.85183e-27,2.10319e-28,6.76607e-28,8.91254e-30,5.00645e-29
1065,2.46917e-27,1.07901e-27,-7.57134e-29,7.97786e-28,8.31891e-30,6.78928e-30
1066,1.00791e-27,4.493e-28,-3.23129e-28,3.07996e-28,2.36029e-29,-1.35612e-29
1067,2.8364e-27,1.3801e-27,2.97852e-28,4.38343e-28,1.21394e-29,3.36847e-29
1068,3.49613e-27,1.51936e-27,2.60768e-28,7.08529e-28,3.14956e-29,9.91842e-29
1069,1.02666e-27,5.02537e-28,-2.77156e-28,2.12627e-28,2.45731e-29,1.4355e-29
1070,1.28667e-27,8.27391e-28,-5.10078e-28,3.75008e-28,5.94495e-29,-3.48539e-29
1071,3.29603e-27,1.25088e-27,5.05154e-28,4.24076e-28,1.62034e-28,9.55431e-29
1072,2.22162e-27,4.44842e-28,6.89495e-28,2.57127e-28,8.9706e-29,1.65657e-28
1073,2.35585e-28,3.86178e-28,-7.76375e-28,1.00982e-28,6.91619e-29,-6.27871e-30
1074,1.97275e-27,7.57687e-28,1.5028e-28,2.45068e-28,2.27708e-28,4.31607e-29
1075,3.39513e-27,5.23566e-28,1.37641e-27,3.19636e-28,3.56004e-28,1.0836e-28
1076,1.56881e-27,2.03883e-28,3.57269e-28,8.70235e-29,2.3234e-28,1.46249e-28
1077,4.34947e-28,5.48537e-28,-8.97261e-28,1.36748e-28,3.17513e-28,-7.94958e-29
1078,2.80819e-27,4.13193e-28,1.07849e-27,1.80603e-28,4.76862e-28,1.36811e-28
1079,3.68227e-27,1.05395e-28,1.98589e-27,1.76771e-28,4.52094e-28,1.49873e-28
1080,2.674e-28,1.22898e-28,-7.25508e-28,-1.69615e-30,3.56238e-28,-1.4592e-29
1081,1.62067e-27,5.82181e-28,-5.66695e-29,7.76525e-29,5.11732e-28,-2.21829e-29
1082,3.52946e-27,2.26051e-28,1.79813e-27,6.21738e-29,5.82939e-28,7.71772e-29
1083,2.26909e-27,7.96113e-29,1.01186e-27,2.3112e-29,4.64638e-28,1.02155e-28
1084,7.36074e-28,3.90037e-28,-5.79711e-28,1.11004e-29,4.87811e-28,4.4217e-29
1085,2.3349e-27,2.20846e-28,1.01627e-27,6.35701e-29,5.66922e-28,-5.30415e-29
1086,3.10056e-27,2.49472e-29,1.63214e-27,8.64217e-29,5.18086e-28,7.87149e-29
1087,2.2467e-27,4.36882e-28,5.92431e-28,1.1281e-29,4.88067e-28,4.09638e-29
1088,9.98182e-28,9.0491e-29,-2.28254e-28,1.61226e-29,4.44046e-28,5.36851e-30
1089,3.14551e-27,3.59239e-29,1.68558e-27,2.5315e-29,6.50735e-28,4.33909e-31
1090,3.09426e-27,1.89987e-28,1.40289e-27,2.54553e-29,4.61476e-28,8.23341e-29
1091,1.59522e-27,2.06786e-28,2.64969e-29,-1.50089e-29,4.98734e-28,-2.17849e-30
1092,1.44701e-27,-6.30672e-29,4.76034e-28,-5.65945e-29,4.01164e-28,9.19854e-30
1093,2.98831e-27,8.12968e-29,1.46938e-27,1.39718e-29,4.46799e-28,4.64806e-29
1094,2.45767e-27,3.514e-28,6.46533e-28,5.67132e-29,3.8301e-28,1.18948e-28
1095,1.58399e-27,-6.57535e-29,2.82785e-28,7.22748e-29,4.10439e-28,-5.45955e-30
1096,2.1922e-27,1.42336e-28,9.69585e-28,-7.08637e-29,4.18772e-28,-2.7981e-29
1097,3.01566e-27,2.10869e-28,1.27225e-27,1.41999e-28,4.03747e-28,6.25771e-29
1098,1.7785e-27,-1.21398e-29,2.95418e-28,1.8675e-28,2.25588e-28,3.97113e-29
1099,1.74428e-27,-5.52214e-29,4.26619e-28,9.25304e-29,2.63416e-28,6.90554e-30
1100,2.79616e-27,5.21281e-28,1.15453e-27,-1.64996e-29,1.76275e-28,3.01975e-29
1101,3.22676e-27,-2.43765e-29,1.2493e-27,2.20881e-28,3.12315e-28,-1.92733e-30
1102,2.11819e-27,-2.31439e-29,-7.36591e-29,4.03873e-28,2.18256e-28,3.35909e-29
1103,2.3809e-27,3.3363e-28,2.82427e-28,1.42243e-28,3.03965e-28,1.12358e-29
1104,2.37516e-27,1.97445e-28,7.80433e-28,4.89484e-30,2.54519e-28,5.79261e-30
1105,2.82638e-27,8.6807e-29,1.17809e-28,5.56361e-28,2.34665e-28,-1.15257e-29
1106,2.60085e-27,4.19832e-28,6.08875e-29,3.89286e-28,2.58977e-28,1.05786e-29
1107,1.95962e-27,6.71683e-29,3.98369e-28,4.99096e-29,2.50305e-28,4.02998e-29
1108,2.45149e-27,3.47122e-29,4.89795e-28,3.02772e-28,2.46111e-28,-5.23497e-30
1109,2.3366e-27,1.2475e-28,6.17404e-30,4.3844e-28,2.61529e-28,1.52567e-29
1110,1.73187e-27,3.17812e-28,-2.64098e-28,2.26825e-28,3.28981e-28,3.35023e-29
1111,2.12262e-27,3.83271e-30,2.18451e-28,2.3438e-28,2.38908e-28,8.63531e-29
1112,2.56102e-27,1.00244e-28,1.39216e-28,1.45035e-28,2.55509e-28,8.46928e-30
1113,2.48414e-27,2.08901e-28,-1.493e-28,3.40522e-28,3.88049e-28,1.89285e-29
1114,1.67842e-27,6.65965e-29,-1.5778e-28,1.09894e-28,2.92485e-28,7.36089e-29
1115,2.3072e-27,1.64933e-28,1.07678e-28,1.17227e-28,2.49561e-28,6.95633e-29
1116,3.20026e-27,1.09576e-28,7.56825e-29,3.70614e-28,3.19923e-28,2.40303e-29
1117,2.31021e-27,6.88329e-29,-2.41282e-28,1.90685e-28,3.8367e-28,4.18025e-29
1118,2.09655e-27,8.71592e-29,8.10206e-29,1.1421e-28,2.8185e-28,4.71479e-29
1119,3.27948e-27,2.19458e-28,2.83031e-28,2.13702e-28,3.82937e-28,1.60613e-28
1120,2.74444e-27,5.17825e-29,-1.54936e-28,5.81038e-28,3.23203e-28,3.87905e-29
1121,2.40864e-27,2.2891e-29,8.08995e-29,2.82252e-28,3.63681e-28,1.11487e-28
1122,3.12762e-27,3.33921e-28,4.16414e-28,1.09786e-28,2.76571e-28,1.7452e-28
1123,3.54085e-27,1.47001e-28,4.39409e-28,1.98663e-28,3.52735e-28,1.27176e-28
1124,2.92494e-27,-8.61283e-29,2.31797e-28,4.59112e-28,2.9127e-28,1.76463e-28
1125,2.59868e-27,2.73732e-28,2.27572e-28,1.98394e-28,1.23535e-28,1.33276e-28
1126,4.20619e-27,3.93112e-28,9.84492e-28,1.0463e-28,2.72915e-28,4.0092e-28
1127,3.34089e-27,-3.97738e-29,1.04309e-28,3.74523e-28,3.33614e-28,2.69215e-28
1128,2.48868e-27,1.21703e-28,-1.68188e-28,2.86531e-28,1.75662e-28,1.5576e-28
1129,3.27612e-27,5.36431e-28,1.61322e-28,5.06692e-29,1.37178e-28,6.32159e-28
1130,4.08774e-27,5.26544e-29,4.58727e-28,3.00543e-28,2.97511e-28,6.46087e-28
1131,2.62013e-27,-1.77274e-28,1.50048e-28,1.89467e-28,2.46333e-28,2.6773e-28
1132,3.83396e-27,4.51537e-28,6.40127e-28,2.14819e-28,8.85944e-29,5.70852e-28
1133,4.06216e-27,7.16342e-28,2.774e-29,1.38784e-28,9.4474e-29,7.36774e-28
1134,3.20135e-27,-9.50036e-29,-1.39288e-28,2.2948e-28,2.06463e-28,6.17299e-28
1135,3.08807e-27,1.37131e-28,2.99515e-28,4.22578e-28,1.00837e-28,9.5298e-29
1136,3.6757e-27,5.917e-28,5.61252e-29,4.2296e-28,5.65564e-29,5.4191e-28
1137,3.67758e-27,2.25504e-28,-7.59692e-29,3.21215e-28,9.37575e-29,5.18925e-28
1138,3.32862e-27,-9.72564e-30,2.59147e-29,5.14498e-28,2.12385e-28,3.23146e-28
1139,3.59668e-27,7.22945e-28,1.02349e-28,7.55078e-28,1.09001e-28,2.78639e-28
1140,3.24056e-27,2.99855e-28,-1.60171e-29,4.40313e-28,1.07035e-28,4.50304e-28
1141,3.07633e-27,-3.98871e-29,3.51814e-29,6.1868e-28,1.95542e-28,2.89839e-28
1142,3.06949e-27,4.44193e-28,1.34692e-28,8.21001e-28,1.40919e-28,4.01738e-29
1143,3.1879e-27,4.26505e-28,8.52002e-29,9.60347e-28,6.34644e-29,2.14985e-28
1144,3.09462e-27,-1.21278e-28,6.60091e-29,7.23662e-28,1.67795e-28,2.37268e-28
1145,3.51364e-27,1.74731e-28,3.07414e-28,8.61453e-28,1.86168e-28,1.24195e-28
1146,3.10617e-27,4.03283e-28,3.41181e-29,1.28818e-27,3.96998e-29,2.97863e-29
1147,2.73658e-27,-3.15508e-29,3.19334e-28,6.79677e-28,7.21423e-29,1.00395e-28
1148,3.14676e-27,3.15762e-29,2.10393e-28,6.7606e-28,1.02782e-28,1.37485e-28
1149,2.9603e-27,1.72737e-28,3.70466e-28,8.33228e-28,3.36104e-29,6.81318e-30
1150,2.15815e-27,1.77505e-29,3.56995e-29,8.16138e-28,2.18914e-29,5.04158e-30
1151,2.79184e-27,3.65892e-29,5.22357e-28,4.63299e-28,2.21533e-29,8.13502e-29
1152,2.37137e-27,1.49863e-28,2.94224e-28,2.81331e-28,2.24325e-29,1.34969e-28
1153,1.81693e-27,-4.5063e-29,1.62791e-28,5.41514e-28,5.20048e-30,-3.07312e-30
1154,2.14487e-27,8.63854e-29,3.45616e-28,5.13031e-28,1.04258e-29,-3.3158e-29
1155,2.21758e-27,2.50301e-28,3.669e-28,8.34264e-29,3.73538e-31,2.30312e-28
1156,1.98782e-27,1.17514e-29,1.21517e-28,2.30853e-28,8.43182e-29,1.72914e-28
1157,1.88949e-27,1.03694e-29,2.5171e-28,5.37235e-28,9.94074e-29,-8.84513e-29
1158,2.07846e-27,5.36834e-28,1.6214e-28,1.76155e-28,4.89691e-29,9.3876e-29
1159,1.88568e-27,8.86172e-29,2.32835e-28,5.33373e-29,1.44871e-28,2.43131e-28
1160,1.34975e-27,-7.4041e-29,1.34122e-28,2.67076e-28,2.36044e-28,2.52288e-30
1161,2.01142e-27,5.89316e-28,2.69568e-28,4.76697e-28,9.27088e-29,-1.15826e-29
1162,1.94915e-27,3.81835e-28,2.41645e-28,2.5847e-28,1.49331e-28,2.00404e-28
1163,1.49219e-27,-1.66177e-29,-2.23766e-29,3.24044e-28,2.96423e-28,2.72372e-28
1164,1.64949e-27,2.9675e-28,4.05928e-29,4.72911e-28,2.46397e-28,1.62695e-29
1165,1.83169e-27,3.60567e-28,1.22203e-28,2.55234e-28,2.61252e-28,2.30095e-28
1166,1.38811e-27,7.08127e-30,-4.77338e-29,1.4796e-28,2.20437e-28,2.18031e-28
1167,1.76058e-27,-3.15152e-29,-5.49073e-29,3.60938e-28,3.81742e-28,1.42609e-28
1168,1.65912e-27,4.20788e-28,1.17832e-28,3.69158e-28,2.8357e-28,-6.51228e-29
1169,1.3474e-27,5.83881e-29,-9.85452e-29,7.99143e-29,2.37726e-28,1.96548e-28
1170,1.27794e-27,-9.28375e-29,-3.37782e-28,8.74941e-29,4.59124e-28,2.68234e-28
1171,1.52942e-27,1.66686e-28,-5.99329e-29,2.79275e-28,3.29677e-28,3.89225e-29
1172,1.53645e-27,2.41289e-28,5.03513e-29,6.68757e-29,2.57917e-28,1.09999e-28
1173,1.73161e-27,-1.66753e-29,7.17827e-30,4.23657e-29,2.78027e-28,2.0678e-28
1174,1.294e-27,-4.79468e-29,-1.31801e-28,5.31192e-29,3.60437e-28,1.14099e-28
1175,1.92571e-27,1.37555e-28,4.66151e-28,1.72714e-28,2.71605e-28,2.32216e-29
1176,1.9549e-27,2.97451e-29,4.18614e-28,-6.31201e-30,1.90274e-28,1.66544e-28
1177,1.66064e-27,-6.33028e-29,1.6878e-28,-9.55819e-31,1.60728e-28,8.52268e-29
1178,1.51796e-27,3.52557e-29,3.70565e-28,-7.08625e-30,2.00155e-28,1.91153e-30
1179,1.59502e-27,1.19389e-28,1.72153e-28,2.63508e-29,1.95183e-28,6.69086e-29
1180,1.20943e-27,1.09636e-28,-4.30909e-28,-3.84813e-29,2.45603e-28,1.99648e-29
1181,1.19223e-27,-7.33486e-29,5.59175e-29,-8.61325e-30,3.35916e-28,1.84476e-30
1182,1.51579e-27,4.43238e-29,2.6039e-28,1.06994e-29,3.67089e-28,8.15999e-30
1183,1.69462e-27,1.92734e-28,-7.18824e-29,2.01955e-29,3.4677e-28,1.83134e-29
1184,1.26939e-27,-9.346e-32,-2.11928e-28,1.77709e-29,3.63066e-28,9.30431e-30
1185,1.40832e-27,4.5115e-29,3.80113e-28,1.98363e-29,3.78073e-28,4.06218e-30
1186,1.59394e-27,2.58502e-28,6.06814e-29,3.00198e-29,4.24282e-28,1.92115e-29
1187,1.78936e-27,1.40456e-28,-8.84829e-29,5.2929e-29,3.9302e-28,5.81627e-29
1188,1.78343e-27,-8.83953e-29,-3.78214e-29,2.42625e-29,4.12495e-28,6.82588e-29
1189,2.06156e-27,2.96174e-28,1.43102e-28,3.74409e-29,5.04539e-28,2.82332e-29
1190,1.961e-27,3.54783e-29,-5.36747e-30,2.79729e-29,4.58843e-28,1.12048e-28
1191,2.41232e-27,7.8343e-30,2.08557e-29,-1.07901e-29,4.36532e-28,5.96747e-29
1192,2.21859e-27,3.07961e-29,-2.3188e-29,1.19694e-29,5.58525e-28,1.24855e-28
1193,2.26984e-27,-2.17381e-29,2.2573e-28,-6.41459e-31,5.52385e-28,1.56281e-28
1194,3.12051e-27,4.50691e-28,2.16312e-29,6.6125e-29,4.95436e-28,3.45486e-28
1195,2.3818e-27,9.67485e-29,-1.36827e-28,1.81635e-28,5.61924e-28,4.6285e-29
1196,2.29351e-27,-1.22964e-29,2.25855e-29,7.42179e-29,7.49073e-28,1.32506e-28
1197,3.25458e-27,2.56972e-28,2.00185e-28,1.31435e-28,6.61276e-28,3.09877e-28
1198,3.21563e-27,4.29228e-28,2.02228e-28,9.45207e-29,5.9031e-28,2.73654e-28
1199,1.70162e-27,-1.53719e-28,-1.30907e-28,1.0989e-28,6.60237e-28,5.18249e-29
1200,3.0513e-27,1.00354e-28,6.28791e-28,2.05898e-28,6.36461e-28,2.84933e-28
1201,3.575e-27,5.48185e-28,2.60785e-28,2.04312e-28,5.91907e-28,2.55264e-28
1202,1.78488e-27,-6.80408e-29,-2.72955e-28,2.02269e-28,3.88979e-28,1.00442e-28
1203,2.04852e-27,1.40353e-28,7.18566e-29,2.22011e-28,5.15229e-28,8.56907e-29
1204,3.42669e-27,6.21444e-28,4.57474e-28,6.37971e-29,4.97791e-28,2.99475e-28
1205,2.47246e-27,1.3041e-28,-3.54675e-28,9.59553e-29,3.75602e-28,4.56938e-28
1206,1.89918e-27,-6.23232e-29,9.40162e-29,-7.7937e-29,4.33334e-28,1.70874e-28
1207,2.84809e-27,4.18761e-28,3.96637e-28,5.83786e-29,5.17091e-28,2.72736e-28
1208,3.0093e-27,1.96338e-28,1.10192e-28,-4.79196e-29,3.03494e-28,7.56105e-28
1209,2.1814e-27,-1.55762e-28,-6.60525e-29,-4.12078e-29,2.22662e-28,5.46279e-28
1210,2.57922e-27,1.83341e-28,2.10748e-28,1.70598e-28,3.24092e-28,4.85187e-28
1211,4.25751e-27,5.02102e-28,7.21171e-28,1.83006e-28,3.3327e-28,1.04202e-27
1212,2.89426e-27,2.04678e-28,-2.01508e-28,5.80004e-30,2.85934e-28,1.07198e-27
1213,2.35437e-27,-3.69921e-29,8.71819e-29,1.71286e-28,3.33647e-28,5.83414e-28
1214,4.0274e-27,4.61234e-28,8.94613e-28,1.54647e-28,3.79718e-28,7.62345e-28
1215,4.00004e-27,7.49224e-28,1.07374e-28,1.80648e-28,3.84602e-28,1.25924e-27
1216,2.96193e-27,8.69067e-29,-9.8529e-30,3.55454e-28,3.36021e-28,6.8764e-28
1217,2.67858e-27,4.16276e-28,3.29021e-28,2.35217e-28,3.12035e-28,4.61625e-28
1218,4.95099e-27,1.08968e-27,7.27007e-28,2.68865e-28,3.528e-28,1.17001e-27
1219,2.89283e-27,4.07187e-28,-1.5065e-28,2.8586e-28,1.74568e-28,6.49967e-28
1220,2.62569e-27,6.88283e-28,1.16925e-28,2.17967e-28,2.20129e-28,1.8056e-28
1221,4.33053e-27,1.37367e-27,6.14646e-28,3.76615e-28,3.21741e-28,3.05377e-28
1222,3.86518e-27,7.29068e-28,2.01631e-29,5.58936e-29,2.45792e-28,8.15735e-28
1223,3.28838e-27,8.14632e-28,4.21756e-29,1.35624e-28,1.70493e-28,3.38093e-28
1224,3.53197e-27,1.42381e-27,2.26246e-28,1.61937e-28,3.54379e-28,1.09392e-28
1225,4.6032e-27,1.2246e-27,4.67669e-28,1.34085e-28,5.07656e-28,4.0726e-28
1226,3.84389e-27,6.29473e-28,8.20537e-29,9.26427e-29,2.98369e-28,4.99522e-28
1227,2.95205e-27,7.71873e-28,3.14482e-28,7.66149e-29,4.29417e-28,1.15255e-28
1228,5.07642e-27,2.32822e-27,6.42451e-28,6.97687e-29,4.17696e-28,6.20654e-31
1229,5.39507e-27,1.64809e-27,4.91196e-28,1.11017e-28,3.9763e-28,7.42952e-28
1230,4.01705e-27,1.53689e-27,1.48831e-28,6.77817e-29,4.39326e-28,2.15147e-28
1231,5.66837e-27,2.30164e-27,1.07123e-27,1.71329e-28,3.54913e-28,2.62336e-28
1232,5.57262e-27,1.94382e-27,7.39283e-28,2.24795e-28,4.70966e-28,3.83994e-28
1233,4.21707e-27,1.78427e-27,2.48218e-28,-4.20519e-29,3.14358e-28,3.20079e-28
1234,4.86514e-27,2.47018e-27,7.22605e-28,2.52212e-28,3.90208e-28,-6.40955e-30
1235,5.96668e-27,3.29232e-27,8.03215e-28,1.16955e-28,3.87064e-28,-1.38814e-28
1236,4.72799e-27,2.64164e-27,1.17338e-28,-3.22699e-30,2.98246e-28,2.79394e-28
1237,4.0794e-27,2.1126e-27,4.04189e-28,1.10109e-28,3.07211e-28,6.3298e-29
1238,5.76857e-27,3.14602e-27,9.90503e-28,1.55492e-28,3.56543e-28,-7.94129e-29
1239,4.29516e-27,2.10997e-27,2.60356e-28,1.05833e-28,3.6512e-28,8.05066e-29
1240,3.61467e-27,1.79849e-27,1.70037e-28,6.14779e-29,2.85133e-28,4.745e-29
1241,4.74654e-27,2.67287e-27,6.39219e-28,6.88644e-29,2.40851e-28,4.37558e-29
1242,5.42997e-27,3.03461e-27,5.59909e-28,2.94938e-28,1.76068e-28,-1.18487e-28
1243,2.82603e-27,1.55418e-27,-7.9783e-29,-2.66127e-29,1.66377e-28,2.8844e-29
1244,4.06303e-27,2.38037e-27,2.34612e-28,1.14431e-28,1.23047e-28,1.31421e-28
1245,5.2996e-27,2.88927e-27,8.64071e-28,2.69434e-28,1.48946e-28,1.2155e-29
1246,3.39754e-27,2.03569e-27,-8.4722e-29,4.29861e-29,6.40016e-29,2.15075e-29
1247,3.66396e-27,1.9559e-27,7.15428e-29,6.80576e-29,7.69654e-29,3.78026e-28
1248,4.47356e-27,2.73235e-27,3.95804e-28,9.13835e-29,2.82003e-29,2.09837e-28
1249,3.56785e-27,2.30641e-27,5.92747e-29,-2.80777e-29,6.54055e-29,5.69153e-29
1250,2.42981e-27,1.18957e-27,1.64288e-30,-1.29793e-28,4.91447e-29,3.72255e-28
1251,3.62806e-27,1.86351e-27,1.68777e-28,1.5832e-28,3.24685e-29,5.72197e-28
1252,3.20749e-27,2.2583e-27,8.11234e-29,-1.56105e-28,1.12618e-29,1.13667e-28
1253,2.78867e-27,1.8237e-27,3.80538e-29,-1.33157e-29,1.78582e-29,5.37445e-29
1254,2.53176e-27,1.21643e-27,-1.59162e-30,1.06129e-28,1.51033e-29,3.92135e-28
1255,3.96125e-27,2.85764e-27,1.34854e-29,-8.41846e-29,1.9604e-29,2.19323e-28
1256,3.07799e-27,1.9027e-27,7.86183e-29,-3.1229e-29,1.19434e-29,2.24984e-28
1257,2.53687e-27,1.67992e-27,-7.53584e-29,7.63967e-29,7.4066e-30,1.7822e-28
1258,2.94047e-27,2.27857e-27,-2.39868e-28,-1.5593e-29,2.296e-29,2.67722e-28
1259,4.01025e-27,3.28101e-27,1.48444e-29,-7.91854e-29,2.29267e-29,7.02393e-29
1260,2.66616e-27,1.4863e-27,3.24639e-28,1.56488e-30,1.97622e-30,1.34826e-28
1261,3.18382e-27,2.68729e-27,-3.35961e-28,1.95415e-29,1.1106e-29,1.00812e-28
1262,4.77691e-27,3.46713e-27,2.29193e-28,-9.76185e-29,3.68998e-29,2.68081e-28
1263,4.38063e-27,2.76664e-27,8.91167e-28,7.56616e-29,9.92099e-30,2.84278e-29
1264,2.58196e-27,2.4078e-27,-5.66472e-28,3.47204e-29,1.06917e-29,7.82108e-29
1265,3.91709e-27,2.64988e-27,-1.74344e-28,-2.06591e-30,3.29955e-29,3.53817e-28
1266,4.38627e-27,2.80329e-27,6.9446e-28,-8.01662e-31,6.32724e-29,-6.10516e-30
1267,1.51041e-27,1.3484e-27,-6.96961e-28,6.1817e-29,4.02951e-29,-4.45637e-29
1268,2.74357e-27,1.83184e-27,-2.74624e-28,1.61537e-29,6.27143e-29,8.90872e-29
1269,4.02174e-27,2.09987e-27,1.05514e-27,2.37329e-29,4.33346e-29,8.59259e-29
1270,1.77671e-27,1.10558e-27,-1.90021e-28,2.49595e-28,6.40055e-29,-9.44373e-29
1271,1.27197e-27,8.31102e-28,-7.3666e-28,4.13612e-29,1.00421e-28,-5.33772e-32
1272,3.12177e-27,1.2555e-27,3.52571e-28,1.36145e-28,9.46393e-29,1.6055e-28
1273,2.55355e-27,7.3886e-28,8.35748e-28,1.49642e-28,1.26158e-28,-8.92186e-29
1274,4.42441e-28,1.33627e-28,-9.66978e-28,6.11347e-29,1.9424e-28,-8.79977e-30
1275,3.1508e-27,5.51536e-28,8.04069e-28,9.50522e-29,1.95194e-28,2.82979e-29
1276,2.93127e-27,8.07175e-28,6.86626e-28,2.1018e-28,1.49003e-28,-3.55912e-29
1277,1.01873e-27,-6.88356e-30,-2.38258e-28,2.66582e-29,2.37006e-28,-6.75733e-29
1278,2.28278e-27,2.90902e-28,-3.3408e-28,5.78305e-29,3.3484e-28,5.05022e-29
1279,4.64549e-27,1.07154e-27,1.83744e-27,6.52074e-29,2.4529e-28,4.2796e-29
1280,3.05263e-27,7.14495e-28,9.2764e-28,1.38841e-29,2.81459e-28,-6.47459e-29
1281,2.75852e-27,8.07937e-28,-4.14529e-28,3.1113e-29,5.57819e-28,6.06771e-29
1282,5.16426e-27,1.4026e-27,1.03193e-27,2.44895e-29,4.06907e-28,5.45754e-29
1283,4.09132e-27,7.99711e-28,1.55772e-27,2.84797e-29,3.94503e-28,-6.41218e-29
1284,3.85283e-27,4.31244e-28,8.5765e-28,1.95371e-29,6.55693e-28,6.01186e-29
1285,5.18338e-27,9.90159e-28,1.0571e-27,6.24385e-30,5.5581e-28,9.18457e-29
1286,5.48159e-27,8.03973e-28,2.37874e-27,1.18771e-29,5.05849e-28,4.16816e-29
1287,3.52678e-27,5.77888e-28,9.05643e-28,5.4452e-31,6.73062e-28,7.97797e-29
1288,4.04703e-27,4.74594e-28,3.32036e-28,2.96747e-30,8.86205e-28,1.89061e-28
1289,5.90561e-27,1.27512e-27,2.03592e-27,9.00019e-29,6.48392e-28,8.54095e-29
1290,4.27353e-27,7.05127e-28,1.64627e-27,5.10237e-29,6.13503e-28,2.20561e-29
1291,3.0518e-27,4.43142e-29,4.053e-28,1.75852e-29,9.12216e-28,1.37466e-28
1292,5.80287e-27,1.36734e-27,1.39056e-27,1.84243e-28,9.10613e-28,1.64661e-28
