t,T+R,N_0,N_1,N_2
194,0.268097,7.40533e-27,1.48357e-25,1.62297e-26
195,0.263534,1.26026e-26,1.83887e-25,1.10739e-26
196,0.259017,1.77892e-26,1.08584e-25,6.02359e-28
197,0.254545,9.89329e-27,5.25687e-26,1.11457e-26
198,0.25012,9.51572e-27,1.13095e-25,1.91416e-26
199,0.245741,1.94592e-26,1.95475e-25,1.85297e-26
200,0.24141,2.43675e-26,1.17189e-25,1.56127e-26
201,0.237126,2.18566e-26,1.0193e-25,6.97361e-27
202,0.23289,1.90991e-26,7.5265e-26,1.86197e-26
203,0.228702,1.8772e-26,1.06275e-25,2.29844e-26
204,0.224563,2.16463e-26,1.38307e-25,2.47799e-26
205,0.220473,2.79966e-26,9.46173e-26,1.43206e-26
206,0.216432,1.83696e-26,4.77804e-26,1.9222e-26
207,0.21244,1.56899e-26,1.07798e-25,3.61896e-26
208,0.208497,3.47762e-26,1.53169e-25,2.56619e-26
209,0.204605,4.30579e-26,8.51198e-26,1.38262e-26
210,0.200762,2.87307e-26,6.00355e-26,2.47985e-26
211,0.196968,1.87384e-26,5.89726e-26,3.55089e-26
212,0.193225,2.52488e-26,8.74373e-26,4.25932e-26
213,0.189532,5.07261e-26,7.41318e-26,2.51625e-26
214,0.185888,3.47825e-26,6.76223e-26,2.0774e-26
215,0.182294,2.46194e-26,4.34573e-26,3.95715e-26
216,0.17875,3.29699e-26,7.25135e-26,4.30931e-26
217,0.175255,4.45289e-26,9.28615e-26,2.98824e-26
218,0.17181,4.93132e-26,4.07424e-26,2.11152e-26
219,0.168414,3.41641e-26,2.66366e-26,3.20516e-26
220,0.165067,3.43095e-26,5.38864e-26,5.3372e-26
221,0.161769,5.69738e-26,7.12121e-26,4.64678e-26
222,0.158519,5.90813e-26,3.50377e-26,2.87371e-26
223,0.155318,2.83111e-26,3.62689e-26,3.4907e-26
224,0.152164,2.82966e-26,5.75255e-26,5.17469e-26
225,0.149058,4.16648e-26,5.3218e-26,4.95881e-26
226,0.145998,6.07246e-26,4.12481e-26,3.11397e-26
227,0.142986,4.13937e-26,1.60885e-26,3.9199e-26
228,0.14002,4.4881e-26,3.05099e-26,4.88718e-26
229,0.137099,6.1785e-26,4.18107e-26,5.28835e-26
230,0.134224,6.57837e-26,2.98724e-26,2.60688e-26
231,0.131394,4.54489e-26,2.07808e-26,3.84792e-26
232,0.128609,3.77538e-26,3.79276e-26,7.08063e-26
233,0.125867,6.99324e-26,4.38755e-26,3.2716e-26
234,0.123169,7.01933e-26,2.37711e-26,2.63322e-26
235,0.120513,3.43188e-26,2.15898e-26,3.85511e-26
236,0.117901,4.27399e-26,3.1875e-26,5.68209e-26
237,0.115329,7.5595e-26,3.41017e-26,5.38355e-26
238,0.1128,6.21818e-26,2.23318e-26,2.46369e-26
239,0.110311,3.92135e-26,1.28913e-26,4.57023e-26
240,0.107862,4.33373e-26,3.41304e-26,5.72129e-26
241,0.105453,7.01409e-26,3.18646e-26,3.85469e-26
242,0.103083,4.44341e-26,2.71329e-26,3.15276e-26
243,0.100752,3.05551e-26,2.12715e-26,7.04109e-26
244,0.0984584,5.29572e-26,3.21386e-26,6.07386e-26
