t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
3012,0.834961,-252.557,0.0403448,-12.2034,0.0617761,-18.6859,0.000885716,-0.267909,0.0620329,-18.7635
3013,0.840149,-254.24,0.0447758,-13.5498,0.0596322,-18.0455,0.00126541,-0.382931,0.0541775,-16.3948
3014,0.844018,-255.526,0.0499284,-15.1158,0.0574003,-17.3779,0.00185408,-0.56132,0.0467993,-14.1684
3015,0.846518,-256.396,0.0558115,-16.9044,0.0550885,-16.6854,0.00265466,-0.804052,0.0399276,-12.0934
3016,0.847608,-256.84,0.0624294,-18.9172,0.0527056,-15.9707,0.00366865,-1.11166,0.0335883,-10.1778
3017,0.847258,-256.847,0.0697814,-21.1543,0.0502609,-15.2367,0.00489609,-1.48425,0.0278035,-8.42866
3018,0.845447,-256.41,0.0778616,-23.6142,0.0477647,-14.4863,0.00633552,-1.92146,0.0225916,-6.85167
3019,0.842162,-255.526,0.0866591,-26.2938,0.0452276,-13.7228,0.00798401,-2.42248,0.0179669,-5.45146
3020,0.837404,-254.192,0.096158,-29.1885,0.0426611,-12.9497,0.00983712,-2.98604,0.0139401,-4.23148
3021,0.831179,-252.411,0.106337,-32.2923,0.040077,-12.1705,0.0118889,-3.61042,0.0105175,-3.19393
3022,0.823508,-250.189,0.117171,-35.5975,0.0374878,-11.3891,0.0141321,-4.29346,0.00770167,-2.33984
3023,0.814417,-247.532,0.128628,-39.0949,0.0349063,-10.6094,0.0165578,-5.03256,0.00549127,-1.66901
3024,0.803944,-244.453,0.140673,-42.7741,0.0323459,-9.83532,0.019156,-5.82472,0.00388095,-1.18007
3025,0.792137,-240.964,0.153267,-46.623,0.0298201,-9.07113,0.0219152,-6.6665,0.00286157,-0.870478
3026,0.77905,-237.083,0.166364,-50.6285,0.0273429,-8.32108,0.0248226,-7.5541,0.00242031,-0.736557
3027,0.764749,-232.828,0.179918,-54.776,0.0249285,-7.58948,0.0278645,-8.48335,0.00254074,-0.773529
3028,0.749305,-228.22,0.193875,-59.0498,0.0225912,-6.88073,0.0310259,-9.44974,0.00320301,-0.975562
3029,0.732798,-223.285,0.208182,-63.4334,0.0203453,-6.19925,0.0342907,-10.4484,0.00438402,-1.33582
3030,0.715316,-218.048,0.222779,-67.9091,0.0182053,-5.54945,0.0376422,-11.4744,0.0060576,-1.84652
3031,0.696951,-212.536,0.237606,-72.4583,0.0161854,-4.93576,0.0410628,-12.5222,0.00819475,-2.499
3032,0.677802,-206.78,0.2526,-77.062,0.0142999,-4.36254,0.0445341,-13.5862,0.0107639,-3.28378
3033,0.657973,-200.812,0.267696,-81.7002,0.0125627,-3.83411,0.0480372,-14.6609,0.013731,-4.19067
3034,0.637573,-194.664,0.282827,-86.3528,0.0109875,-3.3547,0.0515529,-15.7402,0.01706,-5.20877
3035,0.616712,-188.37,0.297926,-90.9991,0.00958747,-2.92842,0.0550615,-16.8181,0.0207132,-6.32667
3036,0.595505,-181.964,0.312925,-95.6184,0.0083755,-2.55924,0.0585433,-17.8887,0.0246509,-7.53242
3037,0.574068,-175.483,0.327757,-100.19,0.00736381,-2.251,0.0619783,-18.9457,0.0288328,-8.8137
3038,0.552519,-168.962,0.342353,-104.693,0.00656405,-2.00731,0.0653468,-19.9833,0.0332171,-10.1579
3039,0.530975,-162.437,0.356647,-109.106,0.00598718,-1.83161,0.0686293,-20.9952,0.0377616,-11.5521
3040,0.509552,-155.944,0.370574,-113.411,0.00564336,-1.7271,0.0718065,-21.9757,0.042424,-12.9835
3041,0.488366,-149.518,0.38407,-117.586,0.00554195,-1.69671,0.0748598,-22.919,0.0471616,-14.4389
3042,0.467532,-143.194,0.397074,-121.614,0.00569138,-1.74313,0.0777709,-23.8193,0.0519323,-15.9056
3043,0.447158,-137.006,0.409526,-125.476,0.00609913,-1.86873,0.0805225,-24.6715,0.0566943,-17.3707
3044,0.427351,-130.986,0.421372,-129.154,0.00677165,-2.07556,0.0830981,-25.4702,0.061407,-18.8217
3045,0.408214,-125.168,0.432559,-132.632,0.0077143,-2.36538,0.0854821,-26.2108,0.0660309,-20.2466
3046,0.389844,-119.58,0.443038,-135.896,0.00893132,-2.73957,0.0876599,-26.8886,0.0705276,-21.6335
3047,0.372331,-114.25,0.452764,-138.931,0.0104258,-3.19916,0.0896181,-27.4994,0.0748609,-22.9712
3048,0.35576,-109.206,0.461699,-141.725,0.0121995,-3.74481,0.0913448,-28.0396,0.0789962,-24.249
3049,0.340209,-104.47,0.469807,-144.267,0.0142531,-4.37679,0.0928291,-28.5057,0.0829013,-25.4571
3050,0.325748,-100.066,0.477058,-146.547,0.0165859,-5.09499,0.0940617,-28.8947,0.0865461,-26.586
3051,0.312439,-96.0126,0.483426,-148.557,0.0191959,-5.8989,0.0950349,-29.2042,0.0899034,-27.6273
3052,0.300336,-92.3265,0.488893,-150.291,0.0220799,-6.7876,0.0957424,-29.4322,0.0929486,-28.5734
3053,0.289483,-89.022,0.493444,-151.744,0.0252333,-7.75976,0.0961795,-29.5772,0.0956599,-29.4174
3054,0.279917,-86.1107,0.497071,-152.914,0.0286502,-8.81365,0.0963432,-29.638,0.0980187,-30.1534
3055,0.271663,-83.6012,0.499772,-153.799,0.0323234,-9.94714,0.0962322,-29.6143,0.100009,-30.7767
3056,0.264741,-81.4993,0.501549,-154.4,0.0362444,-11.1577,0.0958468,-29.506,0.10162,-31.2832
3057,0.259156,-79.808,0.502411,-154.719,0.0404034,-12.4424,0.0951889,-29.3137,0.10284,-31.67
3058,0.254909,-78.5271,0.502374,-154.761,0.0447895,-13.7978,0.0942624,-29.0384,0.103666,-31.9353
3059,0.251987,-77.6537,0.501457,-154.532,0.0493904,-15.2204,0.0930724,-28.6817,0.104093,-32.078
3060,0.250371,-77.1822,0.499686,-154.039,0.0541928,-16.7061,0.091626,-28.2456,0.104124,-32.0984
3061,0.250032,-77.1039,0.497092,-153.291,0.0591822,-18.2503,0.0899318,-27.7328,0.103762,-31.9975
3062,0.250932,-77.4075,0.493711,-152.3,0.0643431,-19.8485,0.0879998,-27.1461,0.103013,-31.7775
3063,0.253025,-78.0792,0.489585,-151.077,0.069659,-21.4955,0.0858417,-26.4893,0.101889,-31.4412
3064,0.256256,-79.1025,0.484758,-149.638,0.0751123,-23.1861,0.0834703,-25.7661,0.100403,-30.9928
3065,0.260564,-80.4588,0.479281,-147.996,0.0806848,-24.9144,0.0809,-24.9809,0.0985697,-30.4371
3066,0.265879,-82.127,0.473208,-146.168,0.0863574,-26.6748,0.0781463,-24.1385,0.096409,-29.7796
3067,0.272127,-84.0842,0.466595,-144.173,0.0921103,-28.4611,0.0752259,-23.244,0.0939416,-29.0269
3068,0.279225,-86.3054,0.459504,-142.028,0.0979232,-30.267,0.0721564,-22.3027,0.091191,-28.1861
3069,0.287088,-88.7642,0.451998,-139.752,0.103775,-32.086,0.0689565,-21.3205,0.0881827,-27.2651
3070,0.295624,-91.4326,0.444142,-137.367,0.109645,-33.9116,0.0656455,-20.3033,0.0849442,-26.2721
3071,0.304738,-94.2813,0.436004,-134.893,0.11551,-35.7371,0.0622435,-19.2572,0.0815045,-25.2162
3072,0.314332,-97.2802,0.427652,-132.351,0.12135,-37.5557,0.0587712,-18.1886,0.0778939,-24.1068
3073,0.324307,-100.398,0.419158,-129.762,0.127142,-39.3605,0.0552495,-17.1041,0.0741441,-22.9534
3074,0.334558,-103.604,0.41059,-127.149,0.132864,-41.1448,0.0516997,-16.0101,0.0702873,-21.7662
3075,0.344985,-106.866,0.40202,-124.534,0.138495,-42.9016,0.0481433,-14.9134,0.0663566,-20.5553
3076,0.355484,-110.152,0.393516,-121.937,0.144012,-44.6243,0.0446018,-13.8205,0.0623853,-19.331
3077,0.365954,-113.43,0.385149,-119.38,0.149395,-46.3061,0.0410963,-12.7382,0.0584068,-18.1037
3078,0.376293,-116.67,0.376984,-116.885,0.154621,-47.9405,0.037648,-11.6728,0.0544541,-16.8836
3079,0.386404,-119.841,0.369087,-114.47,0.159671,-49.5211,0.0342775,-10.631,0.0505599,-15.6809
3080,0.396192,-122.913,0.361522,-112.157,0.164525,-51.0416,0.0310047,-9.61879,0.0467562,-14.5055
3081,0.405567,-125.859,0.354347,-109.964,0.169163,-52.496,0.0278492,-8.64238,0.0430738,-13.367
3082,0.414441,-128.65,0.34762,-107.908,0.173567,-53.8785,0.0248295,-7.70753,0.0395423,-12.2747
3083,0.422733,-131.262,0.341394,-106.006,0.17772,-55.1836,0.0219633,-6.81978,0.03619,-11.2373
3084,0.430368,-133.671,0.335717,-104.273,0.181605,-56.4059,0.0192673,-5.98436,0.0330432,-10.2631
3085,0.437276,-135.856,0.330635,-102.724,0.185205,-57.5407,0.0167569,-5.20615,0.0301266,-9.35993
3086,0.443396,-137.796,0.326187,-101.37,0.188508,-58.5834,0.0144466,-4.48964,0.0274626,-8.53468
3087,0.448673,-139.475,0.322407,-100.224,0.191499,-59.5297,0.0123493,-3.83893,0.0250714,-7.79374
3088,0.453059,-140.878,0.319327,-99.294,0.194167,-60.3759,0.0104766,-3.25768,0.0229707,-7.1427
3089,0.456516,-141.992,0.316969,-98.5881,0.196501,-61.1185,0.00883858,-2.7491,0.0211757,-6.58637
3090,0.459013,-142.808,0.315353,-98.1123,0.198491,-61.7545,0.00744385,-2.31592,0.019699,-6.12873
3091,0.460529,-143.318,0.314491,-97.8708,0.20013,-62.2813,0.0062994,-1.9604,0.0185502,-5.7729
3092,0.461051,-143.519,0.31439,-97.8659,0.201412,-62.697,0.00541063,-1.68426,0.0177363,-5.52111
3093,0.460575,-143.41,0.315052,-98.0982,0.20233,-62.9998,0.00478125,-1.48874,0.0172614,-5.3747
3094,0.459105,-142.99,0.316472,-98.5664,0.202883,-63.1886,0.00441333,-1.37455,0.0171265,-5.33411
3095,0.456657,-142.265,0.318639,-99.2674,0.203067,-63.2626,0.00430725,-1.34186,0.0173298,-5.39886
3096,0.453252,-141.241,0.321537,-100.196,0.202883,-63.2216,0.00446171,-1.39034,0.0178668,-5.56759
3097,0.448923,-139.928,0.325143,-101.346,0.202331,-63.066,0.00487377,-1.51914,0.0187298,-5.83805
3098,0.443709,-138.338,0.32943,-102.709,0.201414,-62.7963,0.00553882,-1.72688,0.0199087,-6.20709
3099,0.437657,-136.486,0.334365,-104.274,0.200136,-62.4137,0.00645071,-2.0117,0.0213905,-6.67077
3100,0.430825,-134.389,0.339911,-106.03,0.198503,-61.92,0.00760168,-2.37123,0.0231596,-7.2243
3101,0.423274,-132.067,0.346023,-107.964,0.196521,-61.3173,0.00898252,-2.80266,0.0251982,-7.86216
3102,0.415075,-129.541,0.352656,-110.06,0.1942,-60.608,0.0105826,-3.30272,0.027486,-8.57811
3103,0.406305,-126.835,0.359756,-112.304,0.191549,-59.7953,0.0123899,-3.8677,0.0300006,-9.36521
3104,0.397043,-123.974,0.367269,-114.677,0.188579,-58.8824,0.0143911,-4.49352,0.0327179,-10.2159
3105,0.387379,-120.985,0.375136,-117.162,0.185302,-57.8731,0.0165718,-5.17569,0.0356119,-11.1223
3106,0.377403,-117.898,0.383294,-119.738,0.181732,-56.7717,0.0189166,-5.90942,0.0386551,-12.0756
3107,0.36721,-114.741,0.391679,-122.387,0.177884,-55.5827,0.0214089,-6.68958,0.0418188,-13.067
3108,0.356899,-111.545,0.400224,-125.086,0.173773,-54.3109,0.0240315,-7.5108,0.0450732,-14.0872
3109,0.346569,-108.342,0.408861,-127.815,0.169416,-52.9616,0.0267662,-8.36745,0.0483878,-15.1266
3110,0.336324,-105.163,0.417519,-130.552,0.164831,-51.5402,0.0295944,-9.25371,0.0517314,-16.1756
3111,0.326264,-102.041,0.426129,-133.274,0.160037,-50.0524,0.032497,-10.1636,0.0550728,-17.2243
3112,0.316494,-99.0075,0.43462,-135.96,0.155051,-48.5041,0.0354544,-11.0911,0.0583806,-18.263
3113,0.307113,-96.0946,0.442921,-138.588,0.149895,-46.9016,0.0384468,-12.0299,0.0616237,-19.2818
3114,0.298224,-93.3336,0.450962,-141.135,0.144589,-45.2512,0.0414546,-12.9738,0.0647715,-20.2712
3115,0.289921,-90.7551,0.458675,-143.581,0.139152,-43.5593,0.0444577,-13.9168,0.0677942,-21.2219
3116,0.282301,-88.3888,0.465993,-145.903,0.133607,-41.8325,0.0474367,-14.8525,0.0706631,-22.1247
3117,0.275452,-86.263,0.472851,-148.082,0.127974,-40.0776,0.0503721,-15.775,0.0733506,-22.9711
3118,0.269461,-84.4048,0.479187,-150.098,0.122276,-38.3012,0.0532449,-16.6782,0.0758307,-23.7529
3119,0.264408,-82.8395,0.484942,-151.933,0.116533,-36.5101,0.0560369,-17.5564,0.0780792,-24.4623
3120,0.260368,-81.5904,0.49006,-153.568,0.110768,-34.711,0.0587302,-18.4041,0.0800738,-25.0924
3121,0.257407,-80.6791,0.49449,-154.989,0.105001,-32.9105,0.0613077,-19.2157,0.0817943,-25.6369
3122,0.255586,-80.1248,0.498184,-156.178,0.0992534,-31.1154,0.0637535,-19.9864,0.0832229,-26.0899
3123,0.254958,-79.9441,0.501099,-157.124,0.0935463,-29.3322,0.0660523,-20.7112,0.0843441,-26.4468
3124,0.255569,-80.1515,0.503196,-157.813,0.0878997,-27.5671,0.06819,-21.3858,0.0851453,-26.7033
3125,0.257453,-80.7585,0.504443,-158.235,0.0823337,-25.8266,0.0701537,-22.0059,0.0856166,-26.8564
3126,0.26064,-81.774,0.50481,-158.381,0.0768673,-24.1166,0.0719315,-22.568,0.0857507,-26.9037
3127,0.265147,-83.2042,0.504277,-158.244,0.0715192,-22.443,0.0735131,-23.0687,0.0855436,-26.8439
3128,0.270984,-85.0521,0.502825,-157.818,0.0663072,-20.8114,0.0748893,-23.505,0.084994,-26.6765
3129,0.278151,-87.3179,0.500444,-157.101,0.0612483,-19.2272,0.0760524,-23.8746,0.0841039,-26.4021
3130,0.286638,-89.9989,0.497129,-156.089,0.0563587,-17.6956,0.0769961,-24.1753,0.0828782,-26.0222
3131,0.296426,-93.0894,0.49288,-154.783,0.0516536,-16.2212,0.0777154,-24.4057,0.0813248,-25.5391
3132,0.307488,-96.5807,0.487703,-153.185,0.0471473,-14.8088,0.0782071,-24.5645,0.0794548,-24.9564
3133,0.319785,-100.461,0.481611,-151.299,0.0428528,-13.4623,0.0784692,-24.6513,0.077282,-24.2783
3134,0.333272,-104.717,0.474621,-149.13,0.0387824,-12.1857,0.0785012,-24.6657,0.0748232,-23.51
3135,0.347893,-109.33,0.466757,-146.685,0.0349471,-10.9826,0.0783042,-24.6081,0.072098,-22.6577
3136,0.363586,-114.281,0.458048,-143.973,0.0313568,-9.85599,0.0778806,-24.4792,0.0691285,-21.7283
3137,0.380278,-119.548,0.448528,-141.004,0.0280202,-8.80874,0.0772344,-24.2803,0.0659394,-20.7294
3138,0.397892,-125.107,0.438235,-137.792,0.0249448,-7.84326,0.0763706,-24.0128,0.0625577,-19.6697
3139,0.416341,-130.929,0.427214,-134.349,0.0221371,-6.9616,0.0752959,-23.6788,0.0590125,-18.5581
3140,0.435533,-136.988,0.415511,-130.69,0.0196022,-6.16543,0.0740181,-23.2808,0.0553349,-17.4044
3141,0.455372,-143.251,0.403181,-126.832,0.017344,-5.45606,0.0725461,-22.8215,0.0515575,-16.2189
3142,0.475753,-149.686,0.390277,-122.793,0.0153654,-4.83441,0.0708899,-22.3041,0.0477147,-15.0125
3143,0.496571,-156.261,0.376858,-118.59,0.013668,-4.30104,0.0690608,-21.732,0.0438418,-13.7961
3144,0.517714,-162.939,0.362988,-114.243,0.0122523,-3.85613,0.0670707,-21.109,0.0399754,-12.5814
3145,0.539068,-169.686,0.34873,-109.772,0.0111175,-3.49953,0.0649325,-20.4392,0.0361525,-11.3799
3146,0.560518,-176.465,0.334149,-105.198,0.0102619,-3.23071,0.0626598,-19.7268,0.0324106,-10.2036
3147,0.581948,-183.238,0.319315,-100.543,0.00968275,-3.04882,0.0602669,-18.9763,0.0287875,-9.06435
3148,0.603239,-189.97,0.304296,-95.8281,0.00937604,-2.95268,0.0577687,-18.1924,0.0253207,-7.97393
3149,0.624274,-196.623,0.289161,-91.075,0.00933693,-2.94079,0.0551802,-17.3797,0.0220474,-6.9441
3150,0.644939,-203.161,0.27398,-86.3059,0.00955958,-3.01134,0.0525171,-16.5433,0.0190038,-5.98636
3151,0.665119,-209.547,0.258823,-81.5427,0.0100373,-3.16226,0.0497951,-15.688,0.0162256,-5.11192
3152,0.684704,-215.747,0.243757,-76.8068,0.0107624,-3.39118,0.04703,-14.8189,0.0137468,-4.33157
3153,0.703585,-221.727,0.228851,-72.1197,0.0117265,-3.69549,0.0442376,-13.941,0.0116001,-3.65565
3154,0.721661,-227.454,0.214169,-67.5019,0.0129206,-4.07233,0.0414335,-13.0591,0.00981631,-3.09391
3155,0.738832,-232.897,0.199775,-62.9736,0.0143348,-4.51865,0.0386333,-12.1781,0.0084242,-2.6555
3156,0.755008,-238.026,0.185731,-58.554,0.0159586,-5.03117,0.035852,-11.3028,0.0074503,-2.34881
3157,0.770103,-242.816,0.172093,-54.2615,0.0177811,-5.60643,0.0331043,-10.4379,0.00691863,-2.18147
3158,0.784038,-247.241,0.158917,-50.1134,0.0197906,-6.24084,0.0304042,-9.58774,0.0068505,-2.16026
3159,0.796741,-251.278,0.146254,-46.1258,0.0219753,-6.93063,0.0277652,-8.75664,0.00726434,-2.29104
3160,0.808151,-254.907,0.13415,-42.3137,0.0243229,-7.67191,0.0252001,-7.94863,0.0081755,-2.57872
3161,0.818213,-258.111,0.122649,-38.6906,0.0268205,-8.46072,0.022721,-7.1675,0.00959617,-3.02718
3162,0.826882,-260.877,0.111789,-35.2687,0.0294553,-9.29298,0.0203388,-6.41677,0.0115352,-3.63928
3163,0.834122,-263.191,0.101603,-32.0587,0.0322142,-10.1646,0.0180638,-5.69966,0.0139979,-4.41677
3164,0.839905,-265.045,0.0921193,-29.0697,0.0350838,-11.0713,0.0159051,-5.01911,0.0169863,-5.3603
3165,0.844217,-266.435,0.0833626,-26.3093,0.0380509,-12.0089,0.013871,-4.3777,0.0204987,-6.46941
3166,0.847049,-267.358,0.0753507,-23.7833,0.041102,-12.9732,0.0119686,-3.7777,0.0245299,-7.74248
3167,0.848405,-267.814,0.0680968,-21.496,0.0442237,-13.96,0.0102038,-3.221,0.029071,-9.17677
3168,0.848297,-267.808,0.0616087,-19.4499,0.0474028,-14.9651,0.00858148,-2.70918,0.0341095,-10.7684
3169,0.84675,-267.347,0.0558892,-17.6461,0.0506261,-15.9843,0.00710546,-2.24343,0.0396297,-12.5124
3170,0.843794,-266.44,0.0509356,-16.0836,0.0538804,-17.0135,0.0057783,-1.82458,0.0456121,-14.4027
3171,0.839471,-265.101,0.0467401,-14.7603,0.0571532,-18.0487,0.00460148,-1.45312,0.0520339,-16.4321
3172,0.833834,-263.346,0.0432899,-13.672,0.0604317,-19.0858,0.00357534,-1.12918,0.0588693,-18.5924
3173,0.826941,-261.193,0.0405675,-12.8134,0.0637037,-20.1211,0.00269914,-0.852534,0.0660891,-20.8745
3174,0.81886,-258.664,0.0385504,-12.1774,0.0669573,-21.1507,0.00197105,-0.62262,0.0736613,-23.2684
3175,0.809668,-255.783,0.037212,-11.7557,0.0701809,-22.1709,0.00138823,-0.438556,0.0815513,-25.763
3176,0.799447,-252.576,0.0365213,-11.5385,0.0733632,-23.1783,0.000946849,-0.299146,0.0897218,-28.3466
3177,0.788288,-249.071,0.0364434,-11.5148,0.0764936,-24.1693,0.000642157,-0.202899,0.0981333,-31.0067
3178,0.776286,-245.299,0.03694,-11.6727,0.0795615,-25.1407,0.000468527,-0.14805,0.106744,-33.7302
3179,0.763543,-241.292,0.0379693,-11.9989,0.082557,-26.0894,0.000419534,-0.132579,0.115511,-36.5033
3180,0.750166,-237.083,0.0394867,-12.4794,0.0854707,-27.0122,0.000488023,-0.154235,0.124389,-39.3119
3181,0.736264,-232.707,0.0414453,-13.0994,0.0882937,-27.9065,0.000666189,-0.210559,0.133331,-42.1413
3182,0.72195,-228.2,0.0437957,-13.8433,0.0910173,-28.7695,0.000945657,-0.298911,0.142291,-44.9766
3183,0.70734,-223.598,0.0464873,-14.6951,0.0936336,-29.5986,0.00131757,-0.416497,0.151222,-47.8027
3184,0.692551,-218.938,0.0494677,-15.6383,0.0961351,-30.3914,0.00177266,-0.560396,0.160073,-50.6044
3185,0.677701,-214.258,0.0526841,-16.6563,0.0985147,-31.1458,0.00230138,-0.727591,0.168799,-53.3664
3186,0.662907,-209.594,0.0560831,-17.732,0.100766,-31.8596,0.00289396,-0.914994,0.17735,-56.0736
3187,0.648285,-204.984,0.0596113,-18.8487,0.102883,-32.531,0.00354049,-1.11948,0.18568,-58.7109
3188,0.633951,-200.464,0.0632159,-19.9897,0.10486,-33.1582,0.00423106,-1.33792,0.193742,-61.2637
3189,0.620016,-196.069,0.0668448,-21.1384,0.106693,-33.7396,0.00495581,-1.56718,0.201491,-63.7177
3190,0.606589,-191.834,0.0704474,-22.279,0.108376,-34.2738,0.00570504,-1.80422,0.208883,-66.059
3191,0.593775,-187.791,0.0739748,-23.3958,0.109906,-34.7594,0.0064693,-2.04602,0.215876,-68.2743
3192,0.581671,-183.973,0.0773801,-24.474,0.111278,-35.1955,0.00723946,-2.28972,0.222431,-70.351
3193,0.570373,-180.408,0.0806189,-25.4997,0.112492,-35.5809,0.00800682,-2.53255,0.228509,-72.2772
3194,0.559968,-177.126,0.0836497,-26.4596,0.113542,-35.9149,0.00876313,-2.7719,0.234077,-74.0419
3195,0.550535,-174.15,0.0864342,-27.3416,0.114428,-36.1968,0.00950076,-3.00536,0.239102,-75.6348
3196,0.542148,-171.504,0.0889374,-28.1346,0.115147,-36.426,0.0102127,-3.23069,0.243555,-77.0466
3197,0.534871,-169.209,0.0911282,-28.8289,0.115699,-36.6021,0.0108925,-3.4459,0.247409,-78.2692
3198,0.52876,-167.282,0.0929795,-29.4157,0.116083,-36.7248,0.0115347,-3.64919,0.250644,-79.2955
3199,0.523862,-165.739,0.0944682,-29.8878,0.116297,-36.794,0.0121344,-3.83907,0.253238,-80.1193
3200,0.520216,-164.591,0.0955758,-30.2392,0.116343,-36.8097,0.0126877,-4.01426,0.255178,-80.7359
3201,0.517849,-163.848,0.0962882,-30.4656,0.11622,-36.772,0.0131914,-4.17378,0.256452,-81.1414
3202,0.516781,-163.515,0.096596,-30.564,0.115929,-36.6811,0.0136435,-4.31694,0.257051,-81.3336
3203,0.517019,-163.595,0.0964945,-30.5327,0.115471,-36.5374,0.0140425,-4.44332,0.256972,-81.311
3204,0.518564,-164.088,0.0959837,-30.3719,0.114849,-36.3413,0.0143881,-4.5528,0.256216,-81.0738
3205,0.521403,-164.99,0.0950683,-30.0829,0.114063,-36.0934,0.0146809,-4.64555,0.254786,-80.6232
3206,0.525515,-166.295,0.0937577,-29.6689,0.113115,-35.7945,0.0149223,-4.72203,0.252689,-79.9616
3207,0.530871,-167.993,0.0920661,-29.1342,0.11201,-35.4453,0.0151146,-4.78298,0.249939,-79.0927
3208,0.537429,-170.072,0.090012,-28.4846,0.110749,-35.0468,0.015261,-4.82941,0.246549,-78.0215
3209,0.545141,-172.515,0.0876182,-27.7276,0.109335,-34.6001,0.0153657,-4.86262,0.24254,-76.7539
3210,0.553948,-175.304,0.0849119,-26.8715,0.107773,-34.1063,0.0154335,-4.88413,0.237934,-75.2972
3211,0.563783,-178.419,0.0819241,-25.9262,0.106067,-33.5666,0.01547,-4.89573,0.232756,-73.6595
3212,0.574573,-181.835,0.0786894,-24.9028,0.10422,-32.9824,0.0154815,-4.89941,0.227036,-71.85
3213,0.586235,-185.527,0.0752459,-23.8132,0.102237,-32.3552,0.0154749,-4.89738,0.220807,-69.879
3214,0.598681,-189.466,0.071635,-22.6706,0.100124,-31.6866,0.0154579,-4.89201,0.214102,-67.7576
3215,0.611815,-193.623,0.0679006,-21.4888,0.0978858,-30.9783,0.0154384,-4.88584,0.20696,-65.4975
3216,0.625537,-197.966,0.0640891,-20.2825,0.095528,-30.2321,0.0154248,-4.88155,0.199421,-63.1115
3217,0.639743,-202.462,0.0602489,-19.0672,0.0930566,-29.4499,0.015426,-4.88192,0.191526,-60.6128
3218,0.654322,-207.075,0.0564303,-17.8586,0.090478,-28.6338,0.015451,-4.88982,0.183318,-58.0152
3219,0.669163,-211.77,0.0526845,-16.6731,0.0877991,-27.7858,0.0155091,-4.90818,0.174844,-55.333
3220,0.684151,-216.512,0.0490638,-15.5271,0.0850268,-26.9082,0.0156096,-4.93992,0.166149,-52.5809
3221,0.699168,-221.262,0.0456206,-14.4373,0.0821684,-26.0034,0.0157617,-4.98801,0.157281,-49.7739
3222,0.714099,-225.984,0.0424077,-13.4204,0.0792318,-25.0738,0.0159746,-5.05535,0.148287,-46.9269
3223,0.728826,-230.641,0.039477,-12.4927,0.0762249,-24.1218,0.0162575,-5.14479,0.139215,-44.0554
3224,0.743232,-235.196,0.0368798,-11.6707,0.0731561,-23.1503,0.016619,-5.25908,0.130113,-41.1744
3225,0.757203,-239.613,0.034666,-10.9699,0.070034,-22.1619,0.0170674,-5.40088,0.121029,-38.2991
3226,0.770628,-243.856,0.0328836,-10.4056,0.0668677,-21.1595,0.0176106,-5.57267,0.11201,-35.4443
3227,0.783397,-247.891,0.0315788,-9.9925,0.0636663,-20.146,0.018256,-5.77677,0.103102,-32.6246
3228,0.795406,-251.685,0.0307949,-9.74421,0.0604395,-19.1244,0.0190103,-6.01531,0.0943489,-29.8541
3229,0.806556,-255.206,0.0305726,-9.67359,0.0571969,-18.0979,0.0198796,-6.29018,0.0857948,-27.1467
3230,0.816752,-258.424,0.030949,-9.79242,0.0539487,-17.0696,0.0208689,-6.60303,0.0774808,-24.5153
3231,0.825907,-261.313,0.031958,-10.1114,0.0507052,-16.0429,0.0219829,-6.95526,0.0694464,-21.9725
3232,0.83394,-263.845,0.0336294,-10.6398,0.0474769,-15.0209,0.0232248,-7.34795,0.0617285,-19.5299
3233,0.840778,-265.999,0.0359888,-11.3859,0.0442744,-14.0072,0.0245973,-7.7819,0.0543618,-17.1986
3234,0.846354,-267.753,0.0390573,-12.3562,0.0411086,-13.0052,0.0261019,-8.2576,0.047378,-14.9885
3235,0.850612,-269.089,0.0428517,-13.556,0.0379906,-12.0182,0.027739,-8.77518,0.0408062,-12.909
3236,0.853505,-269.993,0.0473836,-14.9891,0.0349313,-11.05,0.0295082,-9.33446,0.0346722,-10.968
3237,0.854992,-270.451,0.0526599,-16.6574,0.0319421,-10.1039,0.0314077,-9.9349,0.0289987,-9.17286
3238,0.855044,-270.455,0.0586824,-18.5615,0.0290341,-9.18363,0.0334348,-10.5756,0.023805,-7.52963
3239,0.853641,-269.998,0.0654475,-20.7004,0.0262185,-8.29264,0.0355855,-11.2553,0.019107,-6.04336
3240,0.850774,-269.078,0.0729469,-23.0712,0.0235066,-7.43451,0.0378549,-11.9725,0.0149173,-4.71796
3241,0.846442,-267.693,0.0811666,-25.6695,0.0209094,-6.61274,0.0402368,-12.7252,0.0112448,-3.55626
3242,0.840655,-265.848,0.090088,-28.4894,0.0184381,-5.83084,0.0427241,-13.511,0.00809493,-2.55994
3243,0.833432,-263.549,0.099687,-31.5231,0.0161034,-5.09222,0.0453085,-14.3275,0.00546949,-1.72957
3244,0.824801,-260.804,0.109935,-34.7616,0.013916,-4.40026,0.0479809,-15.1717,0.00336687,-1.06461
3245,0.814803,-257.627,0.120798,-38.1942,0.0118863,-3.75825,0.0507309,-16.0402,0.00178199,-0.563434
3246,0.803483,-254.031,0.132238,-41.8088,0.0100245,-3.16937,0.0535476,-16.9297,0.000706404,-0.223338
3247,0.790899,-250.036,0.144213,-45.5917,0.00834029,-2.63671,0.0564188,-17.8363,0.000128401,-0.040593
