t,T+R,N_0,N_1,N_2,N_3
153,0.925149,1.70131e-28,1.64483e-27,1.39811e-28,4.98548e-29
154,0.923769,1.37918e-28,1.46909e-27,1.56892e-28,6.69487e-29
155,0.922366,1.35535e-28,1.41427e-27,1.68202e-28,6.33981e-29
156,0.92094,1.34948e-28,1.51006e-27,1.66269e-28,7.7274e-29
157,0.919489,1.11862e-28,1.76058e-27,1.81038e-28,8.61511e-29
158,0.918013,9.52566e-29,1.52127e-27,1.70663e-28,9.71782e-29
159,0.916512,1.01452e-28,1.45413e-27,1.76901e-28,1.05876e-28
160,0.914986,8.17768e-29,1.78351e-27,2.07909e-28,1.12625e-28
161,0.913433,9.10921e-29,1.47754e-27,1.93729e-28,1.25966e-28
162,0.911854,6.52075e-29,1.46191e-27,2.07206e-28,1.46927e-28
163,0.910248,6.52778e-29,1.67432e-27,1.77974e-28,1.53274e-28
164,0.908615,7.98849e-29,1.52472e-27,2.19043e-28,1.61881e-28
165,0.906953,6.48507e-29,1.61739e-27,2.4535e-28,2.02825e-28
166,0.905264,5.20597e-29,1.62987e-27,2.38387e-28,2.12869e-28
167,0.903546,5.57516e-29,1.82795e-27,2.57647e-28,2.18489e-28
168,0.9018,5.53119e-29,1.57718e-27,2.41353e-28,2.80903e-28
169,0.900024,5.22383e-29,1.61355e-27,3.04059e-28,2.80513e-28
170,0.898219,4.07207e-29,1.73086e-27,2.99837e-28,3.01758e-28
171,0.896384,4.19286e-29,1.52922e-27,2.51212e-28,3.50788e-28
172,0.894518,5.47447e-29,1.71285e-27,2.87023e-28,3.95512e-28
173,0.892622,8.17428e-29,1.49122e-27,3.17297e-28,3.97903e-28
174,0.890695,6.90167e-29,1.53877e-27,3.61932e-28,4.28083e-28
175,0.888737,6.85095e-29,1.42958e-27,3.57164e-28,5.11274e-28
176,0.886746,7.24431e-29,1.18941e-27,2.96606e-28,5.50192e-28
177,0.884723,7.90313e-29,1.21769e-27,3.78646e-28,5.69505e-28
178,0.882667,7.9655e-29,1.28807e-27,4.87217e-28,5.67285e-28
179,0.880578,8.19688e-29,1.09406e-27,4.41413e-28,6.46273e-28
180,0.878454,6.58548e-29,1.14186e-27,4.25008e-28,6.7318e-28
181,0.876297,8.93577e-29,1.27847e-27,4.84491e-28,6.92787e-28
182,0.874104,9.35444e-29,1.03273e-27,4.92289e-28,6.87961e-28
183,0.871875,1.26147e-28,7.08974e-28,4.9448e-28,7.92519e-28
184,0.86961,1.33667e-28,9.86145e-28,4.37155e-28,7.89524e-28
185,0.867307,1.32783e-28,1.11912e-27,4.1322e-28,8.16097e-28
186,0.864967,1.85954e-28,9.06161e-28,3.80363e-28,8.97063e-28
187,0.862588,2.13793e-28,9.13678e-28,4.59721e-28,8.80349e-28
188,0.860169,1.80566e-28,8.53593e-28,4.66286e-28,8.84747e-28
189,0.857711,1.91164e-28,5.86174e-28,4.37392e-28,1.02039e-27
190,0.855211,2.1579e-28,2.44248e-28,3.03195e-28,1.1162e-27
191,0.852669,3.08018e-28,6.77398e-28,2.3211e-28,1.03016e-27
192,0.850085,3.97067e-28,9.09982e-28,2.55098e-28,1.04363e-27
193,0.847456,3.28385e-28,9.43009e-28,3.92452e-28,1.08127e-27
194,0.844783,2.41408e-28,4.81488e-28,4.28794e-28,1.26724e-27
195,0.842065,3.02889e-28,3.72764e-28,2.35565e-28,1.25502e-27
196,0.839299,4.82903e-28,7.7862e-28,2.22319e-28,1.25161e-27
197,0.836487,4.8548e-28,8.58913e-28,3.1072e-28,1.13873e-27
198,0.833625,4.84025e-28,5.91706e-28,2.87281e-28,1.35711e-27
199,0.830715,4.72515e-28,2.0249e-28,2.00419e-28,1.48111e-27
