t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
2968,0.446747,-132.171,0.0934648,-27.6517,0.364148,-107.734,0.000867264,-0.256582,0.0947733,-28.0388
2969,0.432267,-127.958,0.0793548,-23.4903,0.387457,-114.694,0.000871037,-0.257841,0.10005,-29.6165
2970,0.418864,-124.059,0.0663179,-19.642,0.408737,-121.06,0.000961184,-0.284683,0.10512,-31.1344
2971,0.406515,-120.468,0.0548435,-16.2525,0.427494,-126.685,0.00113997,-0.337821,0.110008,-32.6
2972,0.395194,-117.177,0.0453844,-13.4567,0.443317,-131.446,0.00139411,-0.413361,0.11471,-34.012
2973,0.384874,-114.18,0.03834,-11.3742,0.45591,-135.254,0.00169105,-0.501679,0.119185,-35.3581
2974,0.375528,-111.467,0.0340422,-10.1047,0.465104,-138.056,0.00198356,-0.588776,0.123343,-36.6116
2975,0.367132,-109.034,0.0327429,-9.72427,0.470862,-139.841,0.00222259,-0.660083,0.127041,-37.7297
2976,0.359669,-106.875,0.0346056,-10.283,0.473267,-140.631,0.00237375,-0.705356,0.130085,-38.6545
2977,0.35313,-104.988,0.039701,-11.8034,0.472497,-140.477,0.00243038,-0.722573,0.132241,-39.3163
2978,0.347517,-103.375,0.0480056,-14.2801,0.468794,-139.451,0.00241716,-0.719024,0.133266,-39.6421
2979,0.342842,-102.038,0.0594048,-17.6803,0.462429,-137.63,0.00238185,-0.708898,0.132942,-39.5669
2980,0.339129,-100.986,0.0736981,-21.946,0.453671,-135.095,0.00237833,-0.708223,0.131124,-39.0463
2981,0.336412,-100.23,0.0906067,-26.9952,0.442763,-131.916,0.00244752,-0.729212,0.12777,-38.0676
2982,0.33474,-99.7842,0.109782,-32.7254,0.429906,-128.153,0.00260416,-0.776286,0.122968,-36.6562
2983,0.334166,-99.6651,0.130814,-39.0154,0.415254,-123.85,0.00283424,-0.845312,0.116931,-34.8747
2984,0.334753,-99.8919,0.153243,-45.7285,0.398928,-119.042,0.00310353,-0.926109,0.109973,-32.8164
2985,0.336565,-100.485,0.176565,-52.715,0.38103,-113.76,0.00337254,-1.0069,0.102467,-30.5925
2986,0.339668,-101.463,0.200244,-59.8153,0.361675,-108.037,0.00361095,-1.07864,0.0948017,-28.3185
2987,0.344123,-102.846,0.223722,-66.8627,0.34102,-101.919,0.00380565,-1.13738,0.0873294,-26.0997
2988,0.349984,-104.651,0.246431,-73.6871,0.31929,-95.4734,0.00396002,-1.18412,0.0803355,-24.0217
2989,0.357293,-106.891,0.267804,-80.1187,0.296801,-88.7937,0.0040866,-1.22258,0.0740156,-22.1432
2990,0.366078,-109.575,0.287296,-85.9934,0.273959,-82.0014,0.0041982,-1.2566,0.0684689,-20.4941
2991,0.376351,-112.706,0.304394,-91.1571,0.251251,-75.2422,0.00430255,-1.28849,0.0637017,-19.0768
2992,0.3881,-116.283,0.318643,-95.4719,0.229212,-68.6766,0.00440279,-1.31916,0.0596415,-17.8698
2993,0.401297,-120.296,0.329656,-98.8206,0.208388,-62.4683,0.00450231,-1.34965,0.056157,-16.8341
2994,0.415887,-124.732,0.337134,-101.112,0.189284,-56.7697,0.0046096,-1.3825,0.0530855,-15.9213
2995,0.431795,-129.567,0.340876,-102.285,0.172327,-51.7092,0.00473855,-1.42187,0.0502642,-15.0825
2996,0.448924,-134.772,0.340786,-102.308,0.157825,-47.3811,0.00490222,-1.47171,0.0475625,-14.2788
2997,0.467157,-140.315,0.336875,-101.183,0.145957,-43.8394,0.00510203,-1.53244,0.0449092,-13.4889
2998,0.486358,-146.153,0.329255,-98.9426,0.136761,-41.0973,0.00531794,-1.59806,0.042308,-12.7137
2999,0.506373,-152.241,0.318134,-95.6469,0.130152,-39.1302,0.00550539,-1.65519,0.0398356,-11.9766
3000,0.527035,-158.529,0.3038,-91.3811,0.12594,-37.8821,0.00560279,-1.68528,0.0376222,-11.3165
3001,0.548165,-164.963,0.286608,-86.2513,0.123862,-37.2746,0.00554815,-1.66965,0.0358174,-10.7788
3002,0.569572,-171.487,0.26697,-80.3796,0.123607,-37.2156,0.00529944,-1.59556,0.0345519,-10.4029
3003,0.59106,-178.041,0.245336,-73.9011,0.12485,-37.6077,0.00485047,-1.46108,0.0339039,-10.2127
3004,0.612424,-184.564,0.222188,-66.9598,0.127271,-38.3551,0.0042359,-1.27655,0.0338807,-10.2105
3005,0.633461,-190.993,0.198027,-59.7064,0.130572,-39.3684,0.00352296,-1.06219,0.0344177,-10.3772
3006,0.653961,-197.266,0.173368,-52.2959,0.134483,-40.5664,0.0027932,-0.84256,0.0353951,-10.6768
3007,0.673722,-203.321,0.148732,-44.8855,0.138761,-41.8763,0.00212122,-0.640158,0.0366632,-11.0645
3008,0.692545,-209.098,0.124642,-37.6327,0.143186,-43.2316,0.00155834,-0.470504,0.0380694,-11.4942
3009,0.710239,-214.539,0.101609,-30.6925,0.147548,-44.5691,0.00112624,-0.340197,0.0394781,-11.925
3010,0.726629,-219.59,0.0801254,-24.2142,0.151642,-45.8268,0.000821091,-0.248136,0.0407819,-12.3244
3011,0.741557,-224.203,0.0606516,-18.3375,0.155265,-46.943,0.000624055,-0.188677,0.0419027,-12.6689
3012,0.754884,-228.335,0.043599,-13.1877,0.158218,-47.8573,0.00051212,-0.154905,0.0427876,-12.9423
3013,0.766499,-231.953,0.0293146,-8.87099,0.160318,-48.5145,0.000464424,-0.140541,0.0434036,-13.1345
3014,0.77632,-235.03,0.0180653,-5.46924,0.16142,-48.8696,0.000462589,-0.140048,0.0437325,-13.24
3015,0.784295,-237.55,0.0100245,-3.03626,0.161426,-48.8932,0.00048748,-0.14765,0.0437669,-13.2563
3016,0.790406,-239.507,0.00526388,-1.59505,0.160306,-48.5755,0.00051682,-0.156606,0.0435074,-13.1835
3017,0.794667,-240.904,0.00374958,-1.13669,0.158099,-47.928,0.00052732,-0.159858,0.0429571,-13.0225
3018,0.797123,-241.755,0.00534578,-1.62129,0.154912,-46.9824,0.000501866,-0.152208,0.0421176,-12.7736
3019,0.797849,-242.08,0.00982355,-2.98063,0.150902,-45.7862,0.000438586,-0.133074,0.0409865,-12.436
3020,0.796948,-241.912,0.0168746,-5.12224,0.146261,-44.3972,0.000356473,-0.108207,0.0395603,-12.0084
3021,0.794541,-241.285,0.026128,-7.93451,0.141194,-42.8775,0.000292999,-0.0889775,0.0378442,-11.4925
3022,0.79077,-240.243,0.0371681,-11.292,0.135902,-41.2883,0.000292641,-0.0889069,0.0358667,-10.8966
3023,0.785789,-238.831,0.0495512,-15.0605,0.130576,-39.687,0.000389787,-0.118471,0.0336944,-10.241
3024,0.779758,-237.099,0.0628207,-19.1017,0.125388,-38.1263,0.000592845,-0.180265,0.0314403,-9.55998
3025,0.772845,-235.096,0.0765182,-23.2765,0.120501,-36.6557,0.000876652,-0.266673,0.0292593,-8.90055
3026,0.765216,-232.873,0.0901928,-27.4478,0.116074,-35.3241,0.00118719,-0.36129,0.0273294,-8.31698
3027,0.757035,-230.479,0.103407,-31.4823,0.112277,-34.1828,0.0014575,-0.443737,0.0258228,-7.86176
3028,0.74846,-227.963,0.115743,-35.2526,0.109295,-33.2887,0.00162877,-0.496086,0.024873,-7.57573
3029,0.73964,-225.37,0.126807,-38.6384,0.107334,-32.705,0.00166845,-0.508379,0.0245498,-7.48039
3030,0.730715,-222.742,0.136238,-41.5289,0.10662,-32.5006,0.00157847,-0.481161,0.024849,-7.57465
3031,0.721811,-220.117,0.143713,-43.8255,0.107385,-32.7472,0.00139129,-0.424276,0.0256998,-7.83718
3032,0.713038,-217.53,0.148965,-45.4455,0.109852,-33.5131,0.00115623,-0.352738,0.0269883,-8.23344
3033,0.704492,-215.01,0.15179,-46.326,0.114206,-34.8555,0.000922818,-0.281642,0.028589,-8.72531
3034,0.696247,-212.578,0.152063,-46.4279,0.120566,-36.8113,0.0007278,-0.222212,0.0303958,-9.28046
3035,0.688358,-210.254,0.149749,-45.7398,0.128958,-39.3892,0.000590224,-0.180279,0.0323442,-9.87927
3036,0.680859,-208.045,0.144914,-44.2803,0.139292,-42.5624,0.000514324,-0.157158,0.0344216,-10.518
3037,0.67376,-205.957,0.137721,-42.099,0.151357,-46.2673,0.000496418,-0.151747,0.0366654,-11.208
3038,0.667053,-203.987,0.128435,-39.2757,0.16483,-50.4056,0.000530704,-0.162291,0.0391515,-11.9726
3039,0.660707,-202.125,0.117406,-35.9171,0.1793,-54.8519,0.000610493,-0.186763,0.0419761,-12.8414
3040,0.654675,-200.357,0.105059,-32.1522,0.194307,-59.4657,0.000724993,-0.221877,0.045235,-13.8437
3041,0.648892,-198.664,0.0918685,-28.1263,0.209384,-64.1048,0.00085502,-0.261772,0.0490004,-15.0019
3042,0.643282,-197.022,0.0783415,-23.9941,0.224106,-68.6381,0.000972243,-0.297774,0.0532981,-16.3239
3043,0.637762,-195.405,0.0649925,-19.9132,0.238114,-72.9564,0.00104487,-0.320141,0.0580861,-17.7971
3044,0.632241,-193.787,0.0523256,-16.0382,0.251143,-76.9773,0.00104902,-0.321533,0.0632414,-19.384
3045,0.626629,-192.139,0.0408185,-12.5159,0.263015,-80.6464,0.000981093,-0.300826,0.0685569,-21.0211
3046,0.620836,-190.434,0.0309114,-9.48169,0.273631,-83.9328,0.000864974,-0.26532,0.0737566,-22.6239
3047,0.614781,-188.646,0.0229995,-7.05741,0.282944,-86.8217,0.000749115,-0.229867,0.078527,-24.0961
3048,0.608387,-186.753,0.0174281,-5.34982,0.290931,-89.3054,0.000692888,-0.212692,0.0825616,-25.3435
3049,0.60159,-184.734,0.0144905,-4.44971,0.297563,-91.3749,0.00074653,-0.229242,0.0856094,-26.2887
3050,0.59434,-182.575,0.0144243,-4.43097,0.302787,-93.0127,0.000932353,-0.286408,0.0875163,-26.884
3051,0.586601,-180.262,0.0174073,-5.34926,0.30651,-94.1906,0.00123494,-0.379497,0.0882467,-27.1182
3052,0.578352,-177.792,0.0235519,-7.24011,0.308609,-94.8695,0.00160458,-0.493265,0.0878827,-27.0161
3053,0.569593,-175.162,0.0328972,-10.1166,0.308937,-95.0045,0.00197281,-0.606678,0.0865995,-26.6311
3054,0.560342,-172.378,0.0454001,-13.9664,0.307359,-94.5527,0.00227397,-0.69954,0.0846255,-26.0333
3055,0.550635,-169.451,0.0609276,-18.7498,0.303775,-93.4833,0.0024647,-0.758482,0.0821974,-25.2953
3056,0.54053,-166.4,0.0792511,-24.3971,0.298162,-91.7879,0.00253443,-0.780213,0.0795223,-24.4806
3057,0.530106,-163.248,0.100045,-30.8092,0.290592,-89.4888,0.00250447,-0.771261,0.0767528,-23.6363
3058,0.519456,-160.023,0.122891,-37.8579,0.281256,-86.6437,0.00241809,-0.744918,0.0739786,-22.7898
3059,0.508692,-156.761,0.147291,-45.39,0.270457,-83.3457,0.00232699,-0.7171,0.0712326,-21.9515
3060,0.49794,-153.5,0.17268,-53.2322,0.258594,-79.717,0.00228018,-0.702914,0.0685062,-21.1185
3061,0.487334,-150.282,0.198452,-61.1977,0.246126,-75.8992,0.00231829,-0.714905,0.0657694,-20.2817
3062,0.477018,-147.15,0.223983,-69.0943,0.233534,-72.0403,0.00247272,-0.762782,0.0629927,-19.4319
3063,0.467133,-144.149,0.248659,-76.7319,0.221275,-68.2818,0.00276606,-0.85356,0.0601667,-18.5664
3064,0.457821,-141.323,0.271895,-83.93,0.209754,-64.748,0.0032102,-0.990943,0.0573198,-17.6938
3065,0.449218,-138.713,0.293158,-90.5233,0.199295,-61.5397,0.0038003,-1.17348,0.0545293,-16.8379
3066,0.441447,-136.358,0.311978,-96.3665,0.190143,-58.733,0.00450704,-1.39217,0.0519242,-16.0388
3067,0.434621,-134.293,0.32796,-101.336,0.182472,-56.3818,0.00527182,-1.62893,0.0496747,-15.3489
3068,0.428834,-132.548,0.340782,-105.332,0.176404,-54.5245,0.00600999,-1.85762,0.0479693,-14.8268
3069,0.424164,-131.147,0.350198,-108.277,0.172034,-53.1909,0.00662425,-2.04814,0.0469799,-14.5256
3070,0.420669,-130.107,0.35603,-110.115,0.169451,-52.4089,0.0070259,-2.17302,0.0468247,-14.4823
3071,0.418385,-129.442,0.358173,-110.813,0.168749,-52.2085,0.00715734,-2.21437,0.0475357,-14.7068
3072,0.417331,-129.156,0.356584,-110.356,0.170033,-52.6222,0.00700767,-2.16875,0.0490445,-15.1784
3073,0.417504,-129.25,0.351289,-108.752,0.173403,-53.6817,0.00661536,-2.04797,0.0511888,-15.847
3074,0.418883,-129.717,0.342383,-106.027,0.178935,-55.4117,0.00605657,-1.87557,0.0537422,-16.6426
3075,0.421428,-130.546,0.330032,-102.234,0.186658,-57.821,0.00542345,-1.68002,0.0564592,-17.4894
3076,0.42508,-131.717,0.31448,-97.4462,0.196515,-60.8932,0.0048003,-1.48744,0.059124,-18.3204
3077,0.429768,-133.21,0.296051,-91.7635,0.208344,-64.5781,0.00424594,-1.31607,0.0615909,-19.0906
3078,0.435405,-134.998,0.275145,-85.3093,0.221856,-68.7869,0.00378727,-1.17425,0.0638067,-19.7834
3079,0.441891,-137.05,0.252238,-78.2301,0.236635,-73.391,0.00342399,-1.06193,0.0658122,-20.4113
3080,0.44912,-139.333,0.227864,-70.6918,0.252154,-78.2272,0.00313996,-0.97413,0.0677225,-21.01
3081,0.456975,-141.812,0.202608,-62.8748,0.267807,-83.1078,0.00291491,-0.904578,0.0696954,-21.6284
3082,0.465339,-144.45,0.177076,-54.9677,0.28296,-87.8359,0.00273114,-0.847797,0.0718937,-22.3171
3083,0.47409,-147.209,0.151881,-47.1604,0.297006,-92.2228,0.00257407,-0.79927,0.0744484,-23.1168
3084,0.483111,-150.053,0.127613,-39.6364,0.309419,-96.1046,0.00242897,-0.754431,0.077428,-24.049
3085,0.492289,-152.947,0.104821,-32.5663,0.319796,-99.3562,0.00227844,-0.707879,0.0808163,-25.1085
3086,0.501517,-155.859,0.0839913,-26.1023,0.327887,-101.899,0.00210422,-0.653937,0.0845002,-26.2605
3087,0.510703,-158.758,0.0655383,-20.3733,0.333594,-103.702,0.0018939,-0.58874,0.0882703,-27.4398
3088,0.519765,-161.62,0.0497917,-15.4826,0.336958,-104.776,0.0016493,-0.512847,0.0918358,-28.5562
3089,0.528639,-164.425,0.0369948,-11.5066,0.338119,-105.167,0.00139152,-0.432809,0.0948553,-29.5032
3090,0.537277,-167.157,0.0273036,-8.49469,0.337281,-104.934,0.00115818,-0.360332,0.0969805,-30.1725
3091,0.54565,-169.809,0.0207898,-6.46988,0.334659,-104.147,0.000992342,-0.308821,0.0979086,-30.4695
3092,0.55375,-172.376,0.0174443,-5.43021,0.330447,-102.864,0.000926415,-0.288382,0.0974315,-30.3292
3093,0.561587,-174.862,0.0171816,-5.34985,0.32479,-101.13,0.000967891,-0.301373,0.0954735,-29.7277
3094,0.569189,-177.276,0.0198436,-6.18035,0.317768,-98.97,0.00109338,-0.340538,0.092106,-28.6867
3095,0.576603,-179.632,0.0252033,-7.85172,0.309403,-96.39,0.00125436,-0.390777,0.0875362,-27.2706
3096,0.583891,-181.95,0.0329686,-10.2736,0.299674,-93.3835,0.00139285,-0.434037,0.0820736,-25.5755
3097,0.591125,-184.252,0.0427867,-13.3365,0.288547,-89.9393,0.00146104,-0.455404,0.0760809,-23.7142
3098,0.598386,-186.563,0.0542502,-16.914,0.276006,-86.0524,0.00143667,-0.44792,0.0699216,-21.8
3099,0.60576,-188.91,0.0669057,-20.865,0.26209,-81.7344,0.00132833,-0.414248,0.0639165,-19.9328
3100,0.613332,-191.32,0.0802654,-25.0376,0.24692,-77.0231,0.00116912,-0.364688,0.0583136,-18.1901
3101,0.621182,-193.817,0.093821,-29.2734,0.23072,-71.9876,0.00100205,-0.312653,0.053275,-16.6225
3102,0.629383,-196.424,0.107061,-33.4128,0.213814,-66.7294,0.000864228,-0.269717,0.0488773,-15.2541
3103,0.637992,-199.16,0.119491,-37.301,0.19662,-61.3782,0.000776314,-0.24234,0.0451209,-14.0852
3104,0.647055,-202.038,0.130647,-40.7935,0.179613,-56.0829,0.000740916,-0.231346,0.0419447,-13.0969
3105,0.656595,-205.067,0.140119,-43.7618,0.163294,-50.9996,0.000748788,-0.23386,0.0392428,-12.2562
3106,0.66662,-208.247,0.147566,-46.0985,0.148142,-46.2785,0.000788138,-0.246209,0.0368842,-11.5224
3107,0.677114,-211.575,0.152721,-47.7203,0.134579,-42.0515,0.000851388,-0.26603,0.0347347,-10.8534
3108,0.688042,-215.04,0.155407,-48.5708,0.122935,-38.4222,0.000935855,-0.292492,0.0326804,-10.2139
3109,0.699348,-218.625,0.155533,-48.6216,0.11343,-35.4597,0.00103869,-0.324707,0.0306495,-9.58142
3110,0.71096,-222.306,0.153099,-47.8716,0.106164,-33.1959,0.00114998,-0.359582,0.0286271,-8.95123
3111,0.722783,-226.055,0.148188,-46.3466,0.101121,-31.6261,0.00124921,-0.390698,0.0266587,-8.33766
3112,0.734709,-229.836,0.140964,-44.0971,0.0981774,-30.7125,0.00130842,-0.409308,0.0248412,-7.77096
3113,0.746613,-233.612,0.131661,-41.1962,0.0971233,-30.3895,0.00130182,-0.407335,0.0233011,-7.29082
3114,0.758354,-237.338,0.12058,-37.7374,0.0976798,-30.5704,0.00121758,-0.381059,0.0221685,-6.93798
3115,0.769781,-240.967,0.108077,-33.8316,0.0995254,-31.1548,0.00106575,-0.333614,0.0215516,-6.74639
3116,0.780729,-244.448,0.0945535,-29.6048,0.10232,-32.0367,0.000877689,-0.274806,0.021519,-6.73763
3117,0.791028,-247.725,0.0804511,-25.1948,0.105733,-33.1122,0.000696129,-0.218006,0.0220922,-6.91859
3118,0.800497,-250.744,0.0662368,-20.7477,0.109459,-34.2865,0.000559647,-0.175301,0.0232473,-7.28188
3119,0.808955,-253.447,0.052393,-16.4148,0.113243,-35.4791,0.000488353,-0.153001,0.0249207,-7.80769
3120,0.81622,-255.776,0.0394046,-12.3481,0.116883,-36.6271,0.000477239,-0.149551,0.0270151,-8.46562
3121,0.822116,-257.677,0.027745,-8.69613,0.120236,-37.6855,0.000500329,-0.156819,0.0294027,-9.21571
3122,0.826476,-259.096,0.0178621,-5.59968,0.123211,-38.6259,0.000523769,-0.164199,0.0319271,-10.009
3123,0.829146,-259.985,0.0101642,-3.18705,0.12576,-39.4332,0.000521868,-0.163636,0.034407,-10.7886
3124,0.829994,-260.303,0.00500615,-1.57003,0.127865,-40.1011,0.000488799,-0.153297,0.0366461,-11.493
3125,0.828908,-260.014,0.00267798,-0.840034,0.129521,-40.6285,0.00044085,-0.138287,0.0384519,-12.0617
3126,0.825806,-259.091,0.0033946,-1.06503,0.13073,-41.0156,0.000408633,-0.128206,0.0396605,-12.4432
3127,0.820636,-257.519,0.00728857,-2.28718,0.131489,-41.2616,0.00042339,-0.132861,0.0401634,-12.6034
3128,0.813377,-255.289,0.0144055,-4.52135,0.131786,-41.3628,0.000504062,-0.158207,0.0399276,-12.5318
3129,0.804042,-252.407,0.0247022,-7.75457,0.131602,-41.3127,0.000651045,-0.204378,0.0390037,-12.2441
3130,0.792676,-248.885,0.0380475,-11.9462,0.130909,-41.1028,0.000848976,-0.266562,0.0375186,-11.7801
3131,0.779359,-244.749,0.0542254,-17.0289,0.129683,-40.7254,0.00107631,-0.338004,0.0356562,-11.1974
3132,0.764198,-240.031,0.0729399,-22.9101,0.127916,-40.1778,0.00131632,-0.413451,0.0336299,-10.563
3133,0.747328,-234.775,0.0938219,-29.4744,0.125631,-39.4673,0.00156373,-0.49125,0.0316553,-9.94458
3134,0.728908,-229.029,0.116437,-36.5856,0.122903,-38.6172,0.00182404,-0.573129,0.0299271,-9.40334
3135,0.709118,-222.85,0.140297,-44.0903,0.119874,-37.6718,0.00210655,-0.662009,0.028604,-8.98918
3136,0.688155,-216.299,0.16487,-51.8216,0.116759,-36.6994,0.00241556,-0.759252,0.0277998,-8.73795
3137,0.666228,-209.443,0.189595,-59.6032,0.113853,-35.792,0.00274521,-0.863016,0.0275792,-8.6701
3138,0.643555,-202.349,0.213897,-67.2543,0.11151,-35.0615,0.00308103,-0.968751,0.0279574,-8.79048
3139,0.620359,-195.088,0.237204,-74.595,0.110127,-34.6325,0.00340759,-1.07161,0.0289023,-9.0891
3140,0.596866,-187.731,0.258965,-81.4518,0.110108,-34.6322,0.00371789,-1.16938,0.0303426,-9.54361
3141,0.573299,-180.348,0.278668,-87.6631,0.111832,-35.1801,0.00401867,-1.26419,0.0321827,-10.124
3142,0.549875,-173.007,0.295852,-93.0837,0.115621,-36.3779,0.00432764,-1.3616,0.0343242,-10.7994
3143,0.526805,-165.775,0.310124,-97.5896,0.121717,-38.3018,0.00466288,-1.46731,0.0366907,-11.5458
3144,0.504288,-158.714,0.32117,-101.081,0.130264,-40.9978,0.00502859,-1.58264,0.0392498,-12.353
3145,0.482507,-151.882,0.328757,-103.485,0.141307,-44.4802,0.00540442,-1.70119,0.0420241,-13.2282
3146,0.461633,-145.333,0.332742,-104.755,0.154794,-48.7329,0.00574409,-1.80838,0.0450876,-14.1947
3147,0.441816,-139.115,0.333066,-104.873,0.170587,-53.7128,0.00598541,-1.88463,0.0485461,-15.2858
3148,0.423188,-133.269,0.329758,-103.847,0.188478,-59.3551,0.00606862,-1.91111,0.0525067,-16.5353
3149,0.405861,-127.831,0.322927,-101.71,0.20821,-65.5786,0.00595605,-1.87594,0.057046,-17.9674
3150,0.389924,-122.829,0.312755,-98.5204,0.22949,-72.2912,0.00564528,-1.77831,0.0621846,-19.5887
3151,0.375447,-118.285,0.299499,-94.3579,0.252005,-79.3948,0.00517079,-1.62907,0.0678773,-21.3849
3152,0.362477,-114.215,0.283479,-89.3229,0.275433,-86.7877,0.00459407,-1.44757,0.0740178,-23.3227
3153,0.35104,-110.626,0.265074,-83.5351,0.299442,-94.3658,0.0039866,-1.25633,0.0804568,-25.355
3154,0.341146,-107.523,0.244722,-77.1316,0.323694,-102.022,0.00341299,-1.07571,0.0870256,-27.4288
3155,0.332785,-104.901,0.222906,-70.265,0.34783,-109.644,0.00292008,-0.920475,0.0935583,-29.4917
3156,0.325935,-102.755,0.200153,-63.1008,0.37147,-117.111,0.00253456,-0.799054,0.0999079,-31.4973
3157,0.320558,-101.073,0.177017,-55.8142,0.394204,-124.294,0.00226722,-0.714862,0.105954,-33.4075
3158,0.316611,-99.841,0.154072,-48.5855,0.415595,-131.055,0.00211905,-0.668226,0.111603,-35.1931
3159,0.314043,-99.0435,0.131888,-41.5952,0.435196,-137.253,0.0020846,-0.657444,0.116788,-36.8327
3160,0.312802,-98.6641,0.111019,-35.0177,0.452566,-142.748,0.00215062,-0.678349,0.121462,-38.3114
3161,0.312836,-98.6865,0.0919778,-29.0151,0.467303,-147.414,0.00229181,-0.722968,0.125591,-39.6185
3162,0.314096,-99.0956,0.0752189,-23.7311,0.479071,-151.144,0.00246798,-0.778635,0.129146,-40.7449
3163,0.316541,-99.8782,0.0611219,-19.2858,0.487619,-153.859,0.00262721,-0.828966,0.132091,-41.6787
3164,0.320134,-101.023,0.0499768,-15.771,0.492806,-155.513,0.00271628,-0.857166,0.134367,-42.4017
3165,0.324852,-102.523,0.0419764,-13.2478,0.49459,-156.093,0.00269595,-0.850843,0.135886,-42.8858
3166,0.330677,-104.373,0.0372131,-11.7458,0.493028,-155.617,0.002555,-0.806447,0.136527,-43.0927
3167,0.337603,-106.571,0.0356806,-11.2632,0.488252,-154.126,0.00231654,-0.731257,0.136147,-42.9774
3168,0.345634,-109.117,0.0372803,-11.7694,0.480445,-151.677,0.00203262,-0.641699,0.134607,-42.4957
3169,0.354779,-112.015,0.0418301,-13.2071,0.469819,-148.337,0.00176823,-0.558289,0.131803,-41.6147
3170,0.365055,-115.271,0.0490751,-15.4961,0.45659,-144.175,0.00158031,-0.499006,0.1277,-40.3232
3171,0.376482,-118.891,0.0586981,-18.5366,0.440965,-139.255,0.00149986,-0.473648,0.122355,-38.6391
3172,0.389084,-122.882,0.0703302,-22.212,0.423139,-133.638,0.00152407,-0.48134,0.115923,-36.6114
3173,0.402884,-127.253,0.0835592,-26.3925,0.403293,-127.382,0.00162107,-0.512021,0.108643,-34.3154
3174,0.417903,-132.008,0.097938,-30.937,0.381609,-120.544,0.00174443,-0.551036,0.100806,-31.8428
3175,0.434157,-137.155,0.112992,-35.6955,0.358286,-113.187,0.00185098,-0.584746,0.0927135,-29.2892
3176,0.451655,-142.695,0.128228,-40.5121,0.333561,-105.385,0.00191431,-0.604805,0.0846427,-26.7419
3177,0.470393,-148.628,0.143141,-45.2276,0.307722,-97.2294,0.00192935,-0.609606,0.0768142,-24.2706
3178,0.490358,-154.949,0.157231,-49.6837,0.281126,-88.8332,0.00190769,-0.602814,0.0693779,-21.9228
3179,0.511516,-161.647,0.170013,-53.7268,0.254191,-80.3283,0.00186781,-0.590257,0.0624127,-19.7234
3180,0.533819,-168.709,0.181034,-57.2142,0.227386,-71.8632,0.0018257,-0.576995,0.0559349,-17.6777
3181,0.557195,-176.11,0.189896,-60.0193,0.201204,-63.5936,0.00179074,-0.565989,0.0499139,-15.776
3182,0.581552,-183.822,0.196266,-62.0372,0.176126,-55.6712,0.00176745,-0.558669,0.0442895,-13.9994
3183,0.606771,-191.807,0.199898,-63.1898,0.152579,-48.232,0.00176056,-0.556533,0.0389907,-12.3254
3184,0.632713,-200.021,0.200644,-63.4299,0.130911,-41.3851,0.00177862,-0.562281,0.033954,-10.734
3185,0.659213,-208.413,0.198456,-62.7427,0.111357,-35.2059,0.00183248,-0.579347,0.0291412,-9.2131
3186,0.686086,-216.923,0.193394,-61.1462,0.0940389,-29.7327,0.00192828,-0.609672,0.0245532,-7.76309
3187,0.713125,-225.486,0.185612,-58.6895,0.0789678,-24.9691,0.00205826,-0.65081,0.0202366,-6.3987
3188,0.740109,-234.032,0.175355,-55.4495,0.0660621,-20.8897,0.00219506,-0.694106,0.0162793,-5.14774
3189,0.7668,-242.487,0.162938,-51.5262,0.0551743,-17.4479,0.00229399,-0.725432,0.0127932,-4.04562
3190,0.792953,-250.771,0.148736,-47.0378,0.0461183,-14.5849,0.00230466,-0.728846,0.00988728,-3.12685
3191,0.818314,-258.805,0.133166,-42.1159,0.0386945,-12.2378,0.00218816,-0.692042,0.00763742,-2.41546
3192,0.842625,-266.508,0.11667,-36.9009,0.0327095,-10.3454,0.00193321,-0.611443,0.00606181,-1.91725
3193,0.86563,-273.798,0.0997095,-31.538,0.0279866,-8.85212,0.00156385,-0.494645,0.00510992,-1.61626
3194,0.887075,-280.594,0.0827505,-26.1751,0.0243701,-7.70861,0.00113484,-0.358966,0.00466922,-1.47694
3195,0.906714,-286.819,0.0662605,-20.9601,0.0217222,-6.87136,0.000715814,-0.226432,0.00458758,-1.45118
3196,0.924309,-292.398,0.0507011,-16.0389,0.0199151,-6.29998,0.000370182,-0.117104,0.00470455,-1.48825
3197,0.939638,-297.259,0.036522,-11.5539,0.0188215,-5.95429,0.000136947,-0.0433238,0.00488177,-1.54437
3198,0.952494,-301.338,0.0241532,-7.64129,0.0183065,-5.79158,2.22268e-05,-0.00703185,0.00502384,-1.58938
3199,0.962695,-304.577,0.0139947,-4.42764,0.0182227,-5.76529,2.90889e-06,-0.000920312,0.00508507,-1.60881
3200,0.97008,-306.924,0.006404,-2.02616,0.0184131,-5.82572,3.97074e-05,-0.012563,0.00506273,-1.6018
3201,0.974524,-308.34,0.00168111,-0.531905,0.0187206,-5.9232,9.32875e-05,-0.0295162,0.00498152,-1.57616
3202,0.975929,-308.794,5.30529e-05,-0.0167865,0.0190049,-6.01334,0.000136684,-0.0432483,0.0048763,-1.54291
3203,0.97424,-308.268,0.00165921,-0.525006,0.0191626,-6.06341,0.000159939,-0.0506079,0.00477839,-1.51198
