t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5
2336,0.166214,-14.6219,0.652784,-57.4256,0.0154161,-1.35616,0.132479,-11.6542,0.000179067,-0.0157525,0.0329272,-2.89662
2337,0.190456,-16.8393,0.644206,-56.958,0.0136594,-1.2077,0.121388,-10.7326,0.000167728,-0.0148298,0.0301217,-2.66323
2338,0.216637,-19.2505,0.632409,-56.1964,0.0116765,-1.03758,0.11158,-9.91506,0.000154623,-0.0137399,0.0275439,-2.44757
2339,0.244634,-21.8472,0.617248,-55.1239,0.00968715,-0.86512,0.10306,-9.20384,0.000137284,-0.0122603,0.0252342,-2.25356
2340,0.2743,-24.6187,0.598672,-53.7312,0.0079005,-0.709075,0.09576,-8.59453,0.000117119,-0.0105116,0.0232501,-2.08672
2341,0.305463,-27.5513,0.576728,-52.0181,0.00649001,-0.585369,0.0895824,-8.07991,9.94992e-05,-0.00897436,0.0216378,-1.95163
2342,0.337922,-30.6292,0.551564,-49.9936,0.00557559,-0.50537,0.0844393,-7.65355,9.04281e-05,-0.00819637,0.0204082,-1.84979
2343,0.371457,-33.8338,0.523433,-47.6764,0.0052131,-0.47483,0.080275,-7.31177,9.2588e-05,-0.00843328,0.0195293,-1.77881
2344,0.405824,-37.1443,0.492682,-45.0942,0.00539082,-0.493411,0.0770633,-7.05345,0.000104317,-0.00954793,0.0189358,-1.73316
2345,0.440765,-40.5379,0.459745,-42.2836,0.00603245,-0.554815,0.0747852,-6.87813,0.00012174,-0.0111967,0.0185509,-1.70616
2346,0.476007,-43.9904,0.425132,-39.2888,0.00700736,-0.647588,0.0733999,-6.78329,0.000141206,-0.0130496,0.0183121,-1.69232
2347,0.511272,-47.4762,0.389408,-36.16,0.00814839,-0.75665,0.0728217,-6.76214,0.000160098,-0.0148665,0.0181894,-1.68905
2348,0.546281,-50.9692,0.353167,-32.9513,0.00927585,-0.865457,0.072912,-6.80285,0.000176659,-0.0164827,0.0181868,-1.69687
2349,0.580759,-54.4433,0.317012,-29.7184,0.0102246,-0.958508,0.0734893,-6.88927,0.000189849,-0.0177974,0.0183255,-1.71792
2350,0.61444,-57.8729,0.281524,-26.5161,0.0108696,-1.02378,0.0743522,-7.00309,0.000199087,-0.0187516,0.0186159,-1.75339
2351,0.647077,-61.2333,0.247238,-23.3963,0.0111458,-1.05474,0.0753029,-7.12597,0.000203872,-0.0192925,0.019033,-1.80111
2352,0.678442,-64.5016,0.214627,-20.4052,0.0110605,-1.05155,0.0761609,-7.24085,0.000204156,-0.0194098,0.0195055,-1.85445
2353,0.708335,-67.6568,0.184083,-17.5828,0.0106961,-1.02164,0.0767584,-7.3316,0.000201384,-0.0192352,0.0199263,-1.90326
2354,0.73658,-70.6803,0.155912,-14.9609,0.0102053,-0.979274,0.0769246,-7.38149,0.000198417,-0.0190396,0.0201796,-1.93638
2355,0.763035,-73.5559,0.130325,-12.5633,0.0097972,-0.944442,0.0764712,-7.37177,0.000197517,-0.0190405,0.0201737,-1.94472
2356,0.787589,-76.2708,0.107442,-10.4048,0.00971551,-0.940858,0.0751933,-7.28178,0.000198525,-0.0192253,0.0198613,-1.92338
2357,0.810163,-78.8145,0.0872945,-8.4922,0.0102102,-0.993268,0.0728936,-7.09125,0.000199875,-0.0194443,0.0192386,-1.87158
2358,0.83071,-81.1798,0.0698331,-6.82433,0.011505,-1.12431,0.0694243,-6.78438,0.000201802,-0.0197207,0.018326,-1.79088
2359,0.84921,-83.3622,0.0549416,-5.39331,0.0137665,-1.35138,0.0647293,-6.35411,0.000208402,-0.0204576,0.0171445,-1.68298
2360,0.865671,-85.3596,0.0424492,-4.18571,0.0170783,-1.68401,0.0588703,-5.80492,0.000226598,-0.0223437,0.015705,-1.54859
2361,0.880122,-87.1723,0.0321474,-3.18406,0.0214263,-2.12218,0.0520268,-5.15303,0.000262924,-0.0260415,0.0140151,-1.38814
2362,0.89261,-88.8022,0.0238058,-2.36835,0.0266938,-2.65566,0.0444715,-4.4243,0.000319974,-0.031833,0.0120993,-1.20371
2363,0.903195,-90.2528,0.0171876,-1.71749,0.0326675,-3.26434,0.036538,-3.6511,0.000393874,-0.0393583,0.0100183,-1.00109
2364,0.911946,-91.5285,0.0120618,-1.21059,0.0390503,-3.91933,0.0285923,-2.8697,0.000474323,-0.047606,0.0078756,-0.790444
2365,0.918934,-92.6339,0.00821447,-0.828067,0.0454816,-4.58481,0.0210171,-2.11864,0.00054847,-0.055289,0.00580455,-0.585133
2366,0.924231,-93.5741,0.00545626,-0.552421,0.0515623,-5.22044,0.0142014,-1.43782,0.000606998,-0.0614557,0.00394231,-0.399141
2367,0.927903,-94.3534,0.00362818,-0.36893,0.0568876,-5.7846,0.00852774,-0.86714,0.000647974,-0.065889,0.00240594,-0.244647
2368,0.930007,-94.9757,0.00260556,-0.266089,0.0610835,-6.23807,0.00434696,-0.443927,0.000675376,-0.0689719,0.00128174,-0.130896
2369,0.93059,-95.4436,0.00230061,-0.235956,0.0638437,-6.54797,0.00194315,-0.199294,0.000694073,-0.0711858,0.000628582,-0.0644689
2370,0.929684,-95.7585,0.00266381,-0.274376,0.0649621,-6.69117,0.00149842,-0.154339,0.000705642,-0.0726819,0.000486212,-0.0500804
2371,0.927305,-95.92,0.00368453,-0.381126,0.0643539,-6.65673,0.00307049,-0.31761,0.000707507,-0.0731842,0.000878206,-0.0908412
2372,0.923456,-95.9264,0.00539078,-0.559981,0.0620621,-6.44687,0.0065907,-0.684626,0.000694824,-0.0721767,0.0018059,-0.187593
2373,0.91812,-95.7743,0.00784839,-0.81871,0.0582511,-6.07651,0.0118797,-1.23924,0.000663691,-0.0692333,0.00323706,-0.337676
2374,0.91127,-95.4586,0.0111595,-1.169,0.0531877,-5.57159,0.018671,-1.95585,0.000614285,-0.0643484,0.0050978,-0.534011
2375,0.902864,-94.973,0.0154605,-1.62631,0.0472157,-4.96666,0.026632,-2.80145,0.000551901,-0.0580549,0.00727605,-0.765374
2376,0.892852,-94.3103,0.0209186,-2.2096,0.0407256,-4.30177,0.0353809,-3.73722,0.000484497,-0.0511765,0.00963823,-1.01807
2377,0.881179,-93.4624,0.0277279,-2.94096,0.034122,-3.61915,0.044501,-4.72001,0.000418418,-0.0443796,0.012052,-1.2783
2378,0.867785,-92.4209,0.036103,-3.84504,0.0277896,-2.95965,0.053562,-5.70446,0.000356195,-0.0379355,0.0144038,-1.53403
2379,0.852617,-91.1777,0.0462713,-4.94819,0.0220607,-2.35915,0.0621493,-6.64616,0.000298211,-0.0318902,0.016603,-1.7755
2380,0.835626,-89.7253,0.0584628,-6.27744,0.0171878,-1.84554,0.0698997,-7.50548,0.000245797,-0.0263924,0.0185778,-1.99479
2381,0.816776,-88.0575,0.0728972,-7.85913,0.0133241,-1.43649,0.0765325,-8.25105,0.00020242,-0.0218231,0.020268,-2.18511
2382,0.796047,-86.1697,0.0897704,-9.71737,0.0105177,-1.13851,0.0818689,-8.86207,0.000172334,-0.0186546,0.0216235,-2.34068
2383,0.773442,-84.0597,0.109239,-11.8723,0.00871662,-0.947345,0.0858343,-9.3287,0.00015829,-0.0172033,0.0226102,-2.45733
2384,0.748988,-81.7281,0.131403,-14.3385,0.00778519,-0.849505,0.0884467,-9.65113,0.000159542,-0.0174089,0.0232177,-2.53347
2385,0.722738,-79.1784,0.156297,-17.1229,0.00752744,-0.824656,0.0898006,-9.83795,0.000170859,-0.0187182,0.0234653,-2.5707
2386,0.69478,-76.4177,0.183872,-20.2237,0.00771366,-0.848412,0.0900511,-9.90456,0.000183723,-0.0202073,0.0233995,-2.57367
2387,0.66523,-73.4566,0.213988,-23.6291,0.00810798,-0.895307,0.0894,-9.87182,0.000190133,-0.0209951,0.0230847,-2.54908
2388,0.634235,-70.3097,0.24641,-27.3163,0.0084948,-0.941712,0.088083,-9.76465,0.00018672,-0.0206993,0.0225907,-2.50435
2389,0.601976,-66.995,0.280807,-31.2515,0.00870244,-0.96851,0.0863531,-9.61038,0.000175714,-0.0195556,0.0219855,-2.44681
2390,0.568661,-63.534,0.316757,-35.3899,0.00862179,-0.963275,0.0844632,-9.43671,0.000162205,-0.0181225,0.0213348,-2.38364
2391,0.534521,-59.9516,0.353759,-39.6774,0.00821724,-0.921642,0.0826484,-9.26981,0.00015053,-0.0168834,0.0207042,-2.32217
2392,0.49981,-56.2752,0.391243,-44.0513,0.007528,-0.847601,0.0811162,-9.13312,0.000142446,-0.0160384,0.0201596,-2.26983
2393,0.464798,-52.5345,0.428599,-48.4429,0.00665871,-0.752609,0.0800449,-9.04719,0.000137058,-0.0154912,0.0197624,-2.23367
2394,0.429764,-48.7608,0.465189,-52.7801,0.00576082,-0.653619,0.0795919,-9.03045,0.000131608,-0.0149321,0.019562,-2.21949
2395,0.394992,-44.9865,0.500384,-56.9899,0.00500772,-0.57034,0.0799025,-9.10027,0.000123153,-0.0140262,0.0195905,-2.2312
2396,0.360762,-41.244,0.533582,-61.0016,0.00456743,-0.522171,0.0811155,-9.27351,0.000111003,-0.0126904,0.0198624,-2.27076
2397,0.327348,-37.5655,0.564234,-64.7498,0.00457712,-0.525257,0.08336,-9.56615,9.81179e-05,-0.0112597,0.0203827,-2.33906
2398,0.29501,-33.982,0.591871,-68.1771,0.00512246,-0.590052,0.0867466,-9.99227,8.99365e-05,-0.0103597,0.02116,-2.4374
2399,0.26399,-30.5228,0.616117,-71.236,0.00622433,-0.719663,0.0913586,-10.563,9.16199e-05,-0.0105932,0.0222184,-2.56892
2400,0.234507,-27.2151,0.636706,-73.8913,0.00783405,-0.909161,0.0972476,-11.2858,0.000105967,-0.0122977,0.0235998,-2.73882
2401,0.206752,-24.0833,0.653487,-76.1207,0.00983719,-1.14587,0.104438,-12.1653,0.000132598,-0.0154455,0.0253535,-2.95327
2402,0.180892,-21.149,0.666423,-77.9148,0.0120653,-1.41061,0.112934,-13.2036,0.000167567,-0.0195911,0.0275183,-3.2173
2403,0.157063,-18.4306,0.675588,-79.2773,0.0143137,-1.67965,0.122727,-14.4015,0.000203697,-0.023903,0.0301049,-3.53269
2404,0.135371,-15.9435,0.681153,-80.2237,0.0163641,-1.92731,0.133794,-15.7577,0.000232977,-0.0274392,0.0330851,-3.89664
2405,0.115898,-13.6999,0.683376,-80.7796,0.0180096,-2.12886,0.146071,-17.2666,0.000250489,-0.0296095,0.0363943,-4.30205
2406,0.0986959,-11.709,0.682586,-80.9797,0.01908,-2.26359,0.159434,-18.9147,0.00025688,-0.0304754,0.0399475,-4.73924
2407,0.0837967,-9.97738,0.679159,-80.8651,0.0194657,-2.31771,0.173661,-20.6772,0.000257307,-0.0306366,0.0436606,-5.19851
2408,0.0712107,-8.5094,0.673507,-80.4815,0.0191364,-2.28673,0.188422,-22.5156,0.000258025,-0.0308329,0.0474659,-5.67199
2409,0.0609316,-7.30724,0.666055,-79.8768,0.018152,-2.17689,0.203288,-24.3794,0.000263153,-0.0315588,0.0513105,-6.15343
2410,0.0529398,-6.37154,0.657219,-79.0992,0.0166619,-2.00533,0.217769,-26.2095,0.000272877,-0.032842,0.0551375,-6.63604
2411,0.0472062,-5.70172,0.647395,-78.1945,0.0148921,-1.79871,0.231363,-27.9447,0.000283461,-0.0342373,0.0588603,-7.10933
2412,0.0436951,-5.29636,0.636945,-77.2052,0.0131219,-1.59052,0.243603,-29.5276,0.000289692,-0.035114,0.0623448,-7.55692
2413,0.0423677,-5.1536,0.626186,-76.1693,0.0116528,-1.41745,0.25409,-30.9075,0.000289223,-0.035181,0.0654134,-7.95689
2414,0.0431839,-5.27137,0.615389,-75.1193,0.0107758,-1.31537,0.26249,-32.0417,0.000285743,-0.0348801,0.0678754,-8.28541
2415,0.0461052,-5.64768,0.604773,-74.0821,0.0107397,-1.31557,0.26852,-32.8926,0.000287803,-0.0352546,0.0695734,-8.52244
2416,0.051095,-6.28077,0.594512,-73.0794,0.0117254,-1.44133,0.271937,-33.4274,0.000303959,-0.0373636,0.0704259,-8.65697
2417,0.0581205,-7.16918,0.58473,-72.1266,0.0138248,-1.7053,0.272545,-33.6185,0.00033828,-0.0417269,0.0704421,-8.68906
2418,0.0671518,-8.31187,0.5755,-71.2339,0.0170271,-2.10757,0.27023,-33.4484,0.000389223,-0.0481769,0.0697014,-8.62746
2419,0.0781625,-9.70809,0.566851,-70.4052,0.0212134,-2.63479,0.265013,-32.9157,0.000451399,-0.0560656,0.0683084,-8.48418
2420,0.0911282,-11.3573,0.558761,-69.6386,0.026161,-3.26046,0.257084,-32.0404,0.000518304,-0.0645965,0.0663481,-8.26899
2421,0.106026,-13.2592,0.551161,-68.9263,0.0315599,-3.94677,0.246803,-30.8643,0.000584751,-0.073127,0.0638662,-7.98689
2422,0.122831,-15.4131,0.54394,-68.2549,0.0370394,-4.64779,0.234659,-29.4456,0.00064797,-0.0813089,0.0608827,-7.63972
2423,0.141516,-17.818,0.536948,-67.6061,0.042204,-5.31382,0.221194,-27.8501,0.000706319,-0.0889312,0.0574315,-7.23109
2424,0.16205,-20.4723,0.530001,-66.9568,0.0466707,-5.89607,0.206922,-26.1412,0.000756385,-0.0955567,0.0535995,-6.77141
2425,0.184392,-23.3732,0.522888,-66.2805,0.0501046,-6.35118,0.192283,-24.3735,0.000791702,-0.100355,0.0495409,-6.27973
2426,0.208493,-26.5168,0.515375,-65.5471,0.052247,-6.64494,0.177627,-22.5912,0.000805304,-0.102421,0.045453,-5.78086
2427,0.23429,-29.8972,0.507213,-64.7243,0.0529369,-6.75516,0.16324,-20.8307,0.000794149,-0.10134,0.0415258,-5.29902
2428,0.261708,-33.507,0.498144,-63.7784,0.0521234,-6.67346,0.149373,-19.1245,0.000761243,-0.0974635,0.0378908,-4.85124
2429,0.290653,-37.3361,0.487915,-62.6755,0.0498702,-6.40612,0.136253,-17.5025,0.000713774,-0.0916886,0.0345955,-4.444
2430,0.321015,-41.3723,0.476284,-61.3834,0.0463515,-5.97377,0.124077,-15.991,0.000659211,-0.0849589,0.0316131,-4.07429
2431,0.352663,-45.6005,0.463044,-59.873,0.0418366,-5.40961,0.112975,-14.608,0.000602012,-0.077842,0.028879,-3.73414
2432,0.385449,-50.0029,0.448028,-58.121,0.0366636,-4.75623,0.102983,-13.3596,0.000542246,-0.0703435,0.0263338,-3.41618
2433,0.419203,-54.5589,0.431132,-56.1115,0.0312043,-4.06121,0.0940329,-12.2383,0.000476784,-0.062053,0.0239512,-3.11723
2434,0.453736,-59.2451,0.412318,-53.8371,0.0258259,-3.37214,0.0859767,-11.2261,0.000403076,-0.0526304,0.02174,-2.83863
2435,0.488844,-64.0356,0.391624,-51.3004,0.0208547,-2.73184,0.0786301,-10.3001,0.000323338,-0.0423553,0.0197235,-2.58366
2436,0.524306,-68.9022,0.369165,-48.5142,0.0165478,-2.17464,0.0718224,-9.43862,0.000245451,-0.0322562,0.0179135,-2.35412
2437,0.55989,-73.8146,0.345127,-45.5007,0.0130763,-1.72395,0.0654326,-8.62648,0.000179258,-0.023633,0.0162953,-2.14834
2438,0.595354,-78.741,0.319765,-42.2919,0.0105181,-1.39112,0.0594023,-7.85651,0.000131337,-0.0173705,0.014829,-1.96128
2439,0.63045,-83.6484,0.293395,-38.9278,0.00886028,-1.17559,0.0537269,-7.12851,0.000102445,-0.0135925,0.0134648,-1.78652
2440,0.664931,-88.5031,0.266378,-35.4552,0.00800824,-1.06591,0.0484321,-6.44638,8.85937e-05,-0.0117919,0.0121623,-1.61882
2441,0.698549,-93.2716,0.239108,-31.9262,0.00780208,-1.04175,0.0435508,-5.81499,8.37152e-05,-0.0111778,0.0109059,-1.45617
2442,0.731066,-97.9205,0.211998,-28.3955,0.0080388,-1.07673,0.0391059,-5.23792,8.21481e-05,-0.0110031,0.00970957,-1.30052
2443,0.762252,-102.418,0.185456,-24.9183,0.00849952,-1.14201,0.0351033,-4.71655,8.0429e-05,-0.0108066,0.0086092,-1.15675
2444,0.791893,-106.733,0.159871,-21.5477,0.00897848,-1.21014,0.0315342,-4.25024,7.77831e-05,-0.0104838,0.00764594,-1.03054
2445,0.819793,-110.837,0.135594,-18.3324,0.00930953,-1.25866,0.0283812,-3.83717,7.47824e-05,-0.0101107,0.00684837,-0.925909
2446,0.845774,-114.704,0.112926,-15.315,0.00938599,-1.27293,0.0256232,-3.47503,7.14171e-05,-0.00968563,0.00621952,-0.843495
2447,0.869683,-118.311,0.0921104,-12.5306,0.00917143,-1.24768,0.0232353,-3.16091,6.68438e-05,-0.00909339,0.00573329,-0.779954
2448,0.891385,-121.637,0.0733306,-10.0065,0.00870092,-1.18731,0.0211809,-2.8903,6.09588e-05,-0.00831832,0.00534127,-0.728859
2449,0.910772,-124.663,0.0567091,-7.76214,0.00807368,-1.1051,0.0194013,-2.65558,5.53224e-05,-0.00757232,0.00498838,-0.68279
2450,0.927756,-127.376,0.0423135,-5.80941,0.00743846,-1.02126,0.0178095,-2.44514,5.18786e-05,-0.00712264,0.00463093,-0.6358
2451,0.94227,-129.762,0.0301631,-4.15382,0.00697264,-0.960216,0.0162949,-2.244,5.11545e-05,-0.00704458,0.00424773,-0.584964
2452,0.954271,-131.813,0.0202378,-2.79544,0.00685683,-0.94713,0.0147434,-2.03649,5.23458e-05,-0.00723049,0.00383842,-0.530199
2453,0.963731,-133.522,0.0124887,-1.73027,0.00724735,-1.00409,0.013066,-1.81024,5.50903e-05,-0.00763257,0.00341152,-0.472654
2454,0.970642,-134.884,0.00684832,-0.951665,0.00825094,-1.14658,0.0112266,-1.56008,6.08532e-05,-0.00845636,0.00297175,-0.412964
2455,0.975007,-135.896,0.00324124,-0.451764,0.00990625,-1.38073,0.00925694,-1.29023,7.28504e-05,-0.0101539,0.00251557,-0.35062
2456,0.976846,-136.559,0.0015925,-0.222625,0.0121756,-1.7021,0.00725246,-1.01386,9.48248e-05,-0.0132561,0.00203831,-0.284948
2457,0.976188,-136.873,0.00183342,-0.257068,0.0149475,-2.09582,0.00535307,-0.750563,0.000128885,-0.0180712,0.00154863,-0.217136
2458,0.973073,-136.841,0.00390436,-0.549061,0.0180486,-2.53813,0.00372055,-0.523211,0.000172863,-0.0243092,0.00108107,-0.152028
2459,0.967546,-136.465,0.00775427,-1.09368,0.0212605,-2.99865,0.00252277,-0.355818,0.000219299,-0.0309306,0.000696965,-0.0983019
2460,0.959665,-135.752,0.0133378,-1.88674,0.0243407,-3.44318,0.0019278,-0.272702,0.000258296,-0.0365379,0.00047054,-0.0665615
2461,0.949492,-134.707,0.0206108,-2.9241,0.0270451,-3.83695,0.00210199,-0.298215,0.000283058,-0.0401581,0.000467327,-0.0663008
2462,0.937097,-133.337,0.0295247,-4.20098,0.0291538,-4.1482,0.00320226,-0.45564,0.000293645,-0.0417818,0.000728404,-0.103642
2463,0.922559,-131.65,0.0400213,-5.71107,0.0304975,-4.35203,0.00535706,-0.764458,0.000295799,-0.0422107,0.00126936,-0.181139
2464,0.905962,-129.657,0.0520273,-7.44588,0.0309829,-4.43411,0.00863975,-1.23648,0.000296313,-0.0424067,0.00209148,-0.299321
2465,0.8874,-127.367,0.0654512,-9.3941,0.0306099,-4.39338,0.0130463,-1.87252,0.000298798,-0.042886,0.00319391,-0.458416
2466,0.866972,-124.793,0.0801809,-11.5413,0.0294777,-4.24307,0.0184904,-2.66154,0.000302215,-0.0435012,0.00457638,-0.65873
2467,0.844788,-121.949,0.0960845,-13.8702,0.0277757,-4.00954,0.0248196,-3.58282,0.000302392,-0.0436515,0.00622961,-0.899271
2468,0.820964,-118.848,0.113013,-16.3606,0.0257614,-3.7294,0.0318454,-4.61016,0.000295771,-0.0428178,0.00812032,-1.17555
2469,0.795623,-115.508,0.130807,-18.9904,0.0237318,-3.44536,0.0393719,-5.71598,0.000283401,-0.0411439,0.0101827,-1.47832
2470,0.768899,-111.945,0.1493,-21.7367,0.0219915,-3.20176,0.0472118,-6.87361,0.000271943,-0.0395924,0.0123264,-1.79461
2471,0.740928,-108.177,0.16833,-24.5766,0.0208229,-3.0402,0.0551888,-8.05771,0.000269971,-0.0394165,0.0144601,-2.11121
2472,0.711857,-104.226,0.187747,-27.4887,0.0204593,-2.99553,0.0631364,-9.24405,0.000282335,-0.0413378,0.0165186,-2.41856
2473,0.681834,-100.11,0.207416,-30.4539,0.0210598,-3.0921,0.0709045,-10.4105,0.000307707,-0.0451791,0.0184773,-2.71293
2474,0.651016,-95.8526,0.22723,-33.4564,0.0226884,-3.34053,0.0783789,-11.5402,0.000341342,-0.0502577,0.0203455,-2.99558
2475,0.619559,-91.4753,0.247107,-36.4843,0.0253004,-3.7355,0.0855071,-12.6248,0.000379995,-0.0561047,0.022147,-3.26991
2476,0.587623,-87.001,0.266995,-39.5302,0.0287402,-4.25516,0.0923154,-13.6678,0.000424615,-0.0628667,0.0239022,-3.53887
2477,0.55537,-82.4533,0.286869,-42.5902,0.0327538,-4.86281,0.0989059,-14.6841,0.000479131,-0.0711345,0.0256226,-3.80408
2478,0.522961,-77.8558,0.306728,-45.6641,0.0370146,-5.51055,0.105431,-15.6961,0.000546386,-0.0813433,0.0273191,-4.06713
2479,0.490556,-73.2322,0.326589,-48.7545,0.0411584,-6.1443,0.112058,-16.7285,0.000623422,-0.093067,0.0290155,-4.33156
2480,0.458315,-68.6065,0.346476,-51.865,0.0448195,-6.70917,0.118936,-17.8039,0.000699196,-0.104665,0.030754,-4.60365
2481,0.426393,-64.0021,0.366419,-55,0.0476635,-7.15435,0.126182,-18.9401,0.000757606,-0.113718,0.0325848,-4.89101
2482,0.394943,-59.4427,0.386439,-58.1628,0.0494137,-7.43723,0.133873,-20.1492,0.00078534,-0.118201,0.034545,-5.19934
2483,0.364114,-54.9511,0.406548,-61.3551,0.0498739,-7.52682,0.142044,-21.4369,0.000779315,-0.117612,0.0366406,-5.52969
2484,0.334049,-50.5499,0.42674,-64.5763,0.0489448,-7.40656,0.150673,-22.8006,0.000747802,-0.113161,0.0388447,-5.87816
2485,0.304887,-46.2611,0.44699,-67.8226,0.0466377,-7.07642,0.159668,-24.2267,0.000704523,-0.106899,0.0411125,-6.23807
2486,0.276759,-42.1058,0.467254,-71.0874,0.0430772,-6.55371,0.168848,-25.6883,0.000660462,-0.100482,0.0434005,-6.60289
2487,0.249792,-38.1045,0.487469,-74.3609,0.038493,-5.87192,0.177954,-27.146,0.00061875,-0.0943873,0.0456743,-6.96739
2488,0.224103,-34.2768,0.507551,-77.6306,0.0331959,-5.07735,0.186677,-28.5525,0.000574733,-0.0879061,0.0478986,-7.32615
2489,0.199804,-30.6414,0.527407,-80.8817,0.0275431,-4.22393,0.194708,-29.8598,0.000520467,-0.0798173,0.0500172,-7.67049
2490,0.177,-27.216,0.546934,-84.098,0.0218987,-3.3672,0.201777,-31.0257,0.000451233,-0.0693827,0.0519389,-7.98626
2491,0.155789,-24.0176,0.566024,-87.2626,0.0165969,-2.5587,0.207676,-32.017,0.000370224,-0.0570766,0.0535442,-8.25479
2492,0.136261,-21.0622,0.584568,-90.3583,0.0119133,-1.84147,0.212254,-32.8086,0.000287828,-0.0444903,0.054716,-8.4576
2493,0.118501,-18.3649,0.602464,-93.3681,0.0080466,-1.24704,0.215392,-33.3809,0.000215733,-0.0334337,0.0553803,-8.58269
2494,0.102588,-15.9402,0.61961,-96.2757,0.00510834,-0.793741,0.217,-33.7178,0.000160647,-0.0249615,0.0555335,-8.62886
2495,0.0885949,-13.8018,0.635906,-99.0647,0.00311976,-0.486013,0.217019,-33.8083,0.000122423,-0.0190717,0.0552387,-8.60537
2496,0.0765902,-11.9625,0.651251,-101.718,0.0020154,-0.314782,0.215453,-33.6513,9.67473e-05,-0.0151108,0.0545935,-8.52689
2497,0.0666373,-10.4349,0.665536,-104.218,0.00165447,-0.259076,0.212406,-33.2611,7.89136e-05,-0.0123572,0.0536868,-8.40692
2498,0.0587953,-9.23055,0.678638,-106.543,0.00184111,-0.289044,0.20809,-32.6691,6.59793e-05,-0.0103584,0.0525694,-8.25311
2499,0.0531189,-8.36076,0.690415,-108.669,0.00235216,-0.370224,0.202805,-31.9209,5.70566e-05,-0.00898054,0.0512527,-8.06703
2500,0.0496577,-7.83596,0.700703,-110.571,0.00296846,-0.468422,0.196884,-31.0681,5.22794e-05,-0.00824966,0.0497343,-7.84804
2501,0.048456,-7.66579,0.709319,-112.215,0.00350386,-0.554315,0.190637,-30.1591,5.10138e-05,-0.00807044,0.0480323,-7.59877
2502,0.0495511,-7.85893,0.716059,-113.569,0.00382705,-0.60698,0.184304,-29.231,5.08083e-05,-0.00805834,0.0462086,-7.3288
2503,0.0529721,-8.42277,0.720703,-114.595,0.00387385,-0.615956,0.178037,-28.3085,4.86818e-05,-0.00774059,0.044365,-7.05421
2504,0.0587384,-9.36316,0.723026,-115.254,0.00365024,-0.581865,0.171927,-27.4059,4.38843e-05,-0.00699535,0.0426148,-6.79299
2505,0.0668569,-10.6841,0.722801,-115.507,0.00322775,-0.515811,0.166031,-26.5326,3.90135e-05,-0.00623455,0.0410447,-6.55915
2506,0.0773208,-12.3872,0.719811,-115.317,0.00273252,-0.437764,0.160409,-25.6983,3.79943e-05,-0.00608688,0.0396886,-6.35831
2507,0.0901069,-14.4716,0.713867,-114.65,0.00232844,-0.373959,0.155131,-24.9148,4.31735e-05,-0.00693388,0.0385236,-6.18708
2508,0.105174,-16.9334,0.704815,-113.478,0.00219477,-0.353367,0.150273,-24.1945,5.45501e-05,-0.0087828,0.0374891,-6.0359
2509,0.12246,-19.7655,0.69256,-111.782,0.00249977,-0.403471,0.14589,-23.5471,7.12353e-05,-0.0114976,0.0365187,-5.89425
2510,0.141883,-22.957,0.677076,-109.552,0.00337396,-0.545915,0.142002,-22.9762,9.30311e-05,-0.0150526,0.0355724,-5.75569
2511,0.163338,-26.4936,0.658415,-106.795,0.00488782,-0.792808,0.138584,-22.4784,0.000120914,-0.0196123,0.034654,-5.62089
2512,0.186699,-30.3571,0.636716,-103.529,0.0070381,-1.14439,0.135582,-22.0455,0.000156642,-0.0254698,0.0338079,-5.49712
2513,0.211818,-34.5256,0.612201,-99.7865,0.00974488,-1.58838,0.132937,-21.6682,0.000201526,-0.032848,0.0330975,-5.39477
2514,0.238528,-38.9739,0.58517,-95.613,0.0128587,-2.10102,0.130615,-21.3417,0.000254427,-0.0415717,0.0325744,-5.32244
2515,0.266643,-43.6736,0.555988,-91.0657,0.0161754,-2.64937,0.128629,-21.0682,0.000310532,-0.0508622,0.0322541,-5.28291
2516,0.295964,-48.5935,0.525076,-86.2108,0.0194568,-3.19457,0.127032,-20.8571,0.000362888,-0.0595815,0.0321074,-5.27162
2517,0.326281,-53.7005,0.492891,-81.1218,0.0224554,-3.69578,0.125894,-20.7201,0.00040596,-0.0668143,0.0320718,-5.27849
2518,0.357376,-58.9597,0.459913,-75.8762,0.0249405,-4.11467,0.125254,-20.6643,0.000437863,-0.0722384,0.0320788,-5.29235
2519,0.389027,-64.3354,0.426626,-70.5532,0.0267269,-4.41996,0.125077,-20.6846,0.000459301,-0.075957,0.0320843,-5.30593
2520,0.421015,-69.7918,0.393497,-65.2302,0.0276985,-4.59159,0.125235,-20.7602,0.000471045,-0.0780852,0.0320831,-5.31843
2521,0.453125,-75.2936,0.360963,-59.9795,0.0278272,-4.62391,0.125512,-20.8557,0.000472833,-0.0785684,0.0320992,-5.33377
2522,0.485153,-80.8069,0.329409,-54.8663,0.0271793,-4.52697,0.125641,-20.9268,0.000464213,-0.0773191,0.0321534,-5.35546
2523,0.516905,-86.2993,0.299156,-49.9453,0.0259118,-4.32608,0.125353,-20.9281,0.000445913,-0.0744469,0.0322277,-5.38054
2524,0.548207,-91.7411,0.270457,-45.2604,0.0242576,-4.05945,0.124412,-20.82,0.000420821,-0.0704235,0.0322459,-5.39627
