t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_7,AvgX_7
2056,0.339571,13.7848,0.409362,16.6179,0.0466482,1.89367,0.153473,6.2302,0.0010668,0.0433065,0.0398685,1.61845,1.48788e-05,0.000603999,0.009995,0.405744
2057,0.311118,12.4866,0.430676,17.2851,0.041514,1.66615,0.162751,6.53198,0.00100586,0.04037,0.0423126,1.6982,1.4325e-05,0.000574931,0.0106076,0.425734
2058,0.283608,11.2521,0.452139,17.9385,0.0357123,1.41687,0.171739,6.81367,0.000936198,0.0371433,0.0446568,1.77174,1.36593e-05,0.000541928,0.011195,0.444159
2059,0.25716,10.0844,0.473646,18.5738,0.0296101,1.16115,0.180154,7.06463,0.000848477,0.0332726,0.0468304,1.83643,1.2751e-05,0.000500023,0.0117391,0.460345
2060,0.231885,8.98652,0.495085,19.1867,0.0235725,0.913537,0.187722,7.27505,0.000737855,0.0285951,0.0487632,1.88978,1.15134e-05,0.000446192,0.0122227,0.473682
2061,0.20789,7.96094,0.516344,19.7729,0.0179281,0.686538,0.194206,7.43692,0.000609343,0.0233342,0.050385,1.92944,9.98769e-06,0.000382468,0.0126276,0.483559
2062,0.185279,7.00976,0.537308,20.3283,0.0129428,0.489675,0.199415,7.54461,0.000477323,0.0180588,0.0516314,1.9534,8.3407e-06,0.000315559,0.0129379,0.489487
2063,0.164147,6.1347,0.557866,20.8492,0.00880402,0.329034,0.203216,7.59483,0.000358983,0.0134163,0.0524583,1.96053,6.78978e-06,0.000253755,0.0131421,0.49116
2064,0.14459,5.33718,0.577908,21.3321,0.00561253,0.207173,0.205529,7.5866,0.000266338,0.00983124,0.0528518,1.9509,5.50745e-06,0.000203294,0.0132373,0.488624
2065,0.126695,4.61827,0.597322,21.7736,0.00338245,0.123297,0.206331,7.52117,0.00020229,0.00737388,0.0528335,1.92588,4.56002e-06,0.000166222,0.0132291,0.482226
2066,0.110549,3.97878,0.615993,22.1704,0.00204612,0.0736426,0.205666,7.40219,0.000162139,0.0058356,0.0524499,1.88774,3.91237e-06,0.000140811,0.0131299,0.47256
2067,0.0962343,3.41925,0.633796,22.5191,0.00146576,0.0520791,0.203649,7.23575,0.000137779,0.00489537,0.0517591,1.83902,3.47227e-06,0.000123371,0.0129543,0.460273
2068,0.0838316,2.93994,0.650593,22.816,0.00145196,0.0509196,0.200467,7.03029,0.000121408,0.00425774,0.0508159,1.78209,3.13039e-06,0.000109782,0.0127163,0.445956
2069,0.0734178,2.54089,0.666225,23.0572,0.00178906,0.061917,0.196364,6.79589,0.000107694,0.00372713,0.0496666,1.71889,2.80785e-06,9.71761e-05,0.0124271,0.430085
2070,0.0650667,2.22188,0.680513,23.2379,0.00226439,0.0773236,0.191612,6.54312,9.45884e-05,0.00322997,0.0483507,1.65106,2.46684e-06,8.42368e-05,0.0120961,0.413053
2071,0.0588482,1.98239,0.69325,23.3532,0.00269663,0.0908402,0.186477,6.28178,8.25957e-05,0.00278237,0.0469097,1.58023,2.12677e-06,7.16437e-05,0.0117335,0.39526
2072,0.0548267,1.82164,0.704209,23.3976,0.00295823,0.0982883,0.181184,6.01992,7.27735e-05,0.00241793,0.0453955,1.50828,1.82549e-06,6.06528e-05,0.0113519,0.377173
2073,0.0530602,1.73847,0.713142,23.3655,0.00298829,0.0979089,0.175904,5.76336,6.51679e-05,0.00213517,0.0438707,1.43739,1.60565e-06,5.26077e-05,0.0109679,0.359354
2074,0.0535977,1.73136,0.71979,23.2513,0.00279534,0.0902977,0.170755,5.51589,5.95085e-05,0.0019223,0.0424024,1.36972,1.49382e-06,4.82547e-05,0.0105983,0.342354
2075,0.0564772,1.79832,0.723894,23.0499,0.00245148,0.078059,0.165813,5.27974,5.73455e-05,0.00182597,0.0410475,1.30701,1.52046e-06,4.84139e-05,0.0102583,0.326639
2076,0.0617236,1.93689,0.725203,22.7569,0.00208032,0.0652807,0.161129,5.05626,6.26457e-05,0.00196583,0.0398424,1.25026,1.71531e-06,5.38267e-05,0.00995688,0.312448
2077,0.0693461,2.14408,0.723492,22.3693,0.0018405,0.0569057,0.156747,4.84639,7.92999e-05,0.00245184,0.0387967,1.19954,2.08776e-06,6.45506e-05,0.00969672,0.299809
2078,0.079336,2.41634,0.718572,21.8856,0.00190549,0.0580357,0.152704,4.65091,0.000107812,0.00328363,0.0378982,1.15427,2.60447e-06,7.93244e-05,0.009474,0.28855
2079,0.0916645,2.74951,0.710308,21.306,0.0024402,0.0731947,0.149038,4.47045,0.000144789,0.00434299,0.0371201,1.11343,3.19367e-06,9.57952e-05,0.00928181,0.278412
2080,0.106282,3.13889,0.69863,20.6331,0.00357589,0.105609,0.145778,4.30537,0.000185943,0.00549159,0.0364325,1.07599,3.79732e-06,0.000112149,0.00911193,0.269109
2081,0.123114,3.57917,0.683549,19.8721,0.00538689,0.156607,0.142946,4.15572,0.000229838,0.00668182,0.0358116,1.04111,4.40097e-06,0.000127945,0.0089582,0.260432
2082,0.142067,4.06454,0.665159,19.0303,0.00787367,0.225266,0.14055,4.02116,0.00027927,0.00798994,0.0352481,1.00845,5.05933e-06,0.000144748,0.00881815,0.252288
2083,0.16302,4.58871,0.643645,18.1175,0.0109565,0.308405,0.138586,3.90096,0.000339803,0.00956484,0.0347522,0.978212,5.84732e-06,0.000164592,0.00869448,0.244734
2084,0.185833,5.14502,0.619278,17.1455,0.0144813,0.400934,0.137039,3.79409,0.00041652,0.0115319,0.0343517,0.951069,6.83895e-06,0.000189345,0.00859467,0.237954
2085,0.210345,5.72649,0.592402,16.1277,0.0182367,0.496481,0.135884,3.69935,0.000510234,0.0138908,0.0340848,0.927934,8.03286e-06,0.000218689,0.00852874,0.232189
2086,0.236379,6.32602,0.563426,15.0785,0.0219768,0.588147,0.135101,3.61561,0.000614376,0.0164421,0.0339866,0.909557,9.34904e-06,0.000250201,0.00850603,0.22764
2087,0.263742,6.93642,0.532804,14.0128,0.0254469,0.669256,0.134678,3.54204,0.000714963,0.0188036,0.0340736,0.896137,1.0606e-05,0.00027894,0.00853067,0.224357
2088,0.29223,7.55061,0.501014,12.9451,0.0284079,0.734001,0.134612,3.4781,0.00079529,0.0205486,0.03433,0.887015,1.16081e-05,0.000299928,0.00859874,0.222173
2089,0.321635,8.1617,0.468546,11.8897,0.0306585,0.77798,0.134903,3.42324,0.000843625,0.0214075,0.0347053,0.880671,1.22134e-05,0.000309923,0.00869671,0.220685
2090,0.351744,8.76314,0.435881,10.8593,0.0320559,0.79862,0.13552,3.37626,0.000858635,0.0213915,0.0351231,0.875036,1.24111e-05,0.000309202,0.00880471,0.219355
2091,0.382348,9.3488,0.403474,9.86535,0.0325341,0.795492,0.136378,3.33459,0.000848523,0.0207473,0.0355033,0.868092,1.23031e-05,0.000300822,0.00890185,0.217659
2092,0.413241,9.91309,0.371741,8.91755,0.032118,0.770466,0.137306,3.29379,0.000824917,0.0197886,0.0357847,0.858426,1.20252e-05,0.000288468,0.00897269,0.215243
2093,0.444229,10.451,0.341043,8.02345,0.0309289,0.727639,0.138043,3.24764,0.000796447,0.0187374,0.0359373,0.845468,1.16892e-05,0.000275002,0.0090102,0.211976
2094,0.475129,10.9582,0.31168,7.18849,0.0291787,0.672968,0.138266,3.18892,0.000766145,0.0176701,0.0359549,0.829254,1.13212e-05,0.000261108,0.00901384,0.207893
2095,0.505776,11.4311,0.283878,6.41598,0.0271501,0.613624,0.137636,3.11073,0.000732909,0.0165646,0.0358324,0.809853,1.09162e-05,0.000246718,0.00898343,0.203036
2096,0.53602,11.8667,0.257793,5.70716,0.025167,0.55716,0.135862,3.0078,0.000695186,0.0153904,0.0355397,0.786797,1.0435e-05,0.000231015,0.00891198,0.197298
2097,0.565731,12.2627,0.233509,5.06152,0.0235582,0.510645,0.132748,2.87743,0.000654651,0.0141902,0.0350075,0.75882,9.89643e-06,0.000214514,0.00878196,0.190357
2098,0.594797,12.6176,0.211048,4.47701,0.0226233,0.479914,0.128202,2.71958,0.000618197,0.0131139,0.034135,0.724113,9.35434e-06,0.000198436,0.00856704,0.181735
2099,0.623123,12.9301,0.19038,3.95048,0.0226032,0.469027,0.12223,2.53634,0.00059619,0.0123712,0.0328187,0.681003,8.92637e-06,0.000185226,0.00823995,0.170983
2100,0.650633,13.1998,0.171432,3.47796,0.0236577,0.47996,0.114897,2.33099,0.000597034,0.0121124,0.0309923,0.628763,8.69765e-06,0.000176455,0.00778307,0.157901
2101,0.677265,13.4267,0.1541,3.05502,0.0258505,0.512484,0.106299,2.10736,0.00062126,0.0123164,0.0286587,0.568155,8.68537e-06,0.000172186,0.00719666,0.142673
2102,0.702971,13.6109,0.138262,2.67703,0.0291396,0.564201,0.0965601,1.8696,0.000660316,0.0127851,0.0258966,0.501411,8.80483e-06,0.000170479,0.0065013,0.125878
2103,0.727714,13.7532,0.123781,2.33935,0.0333732,0.630724,0.0858477,1.62245,0.000701788,0.0132632,0.0228415,0.431684,8.93491e-06,0.000168862,0.0057319,0.108328
2104,0.751464,13.8541,0.110516,2.0375,0.038296,0.706032,0.0744022,1.37169,0.000737316,0.0135933,0.0196469,0.362214,8.99946e-06,0.000165915,0.00492838,0.0908605
2105,0.774195,13.9147,0.0983287,1.76728,0.0435658,0.783017,0.0625585,1.12438,0.00076716,0.0137883,0.0164504,0.295665,9.01386e-06,0.000162008,0.0041256,0.0741502
2106,0.795884,13.9361,0.0870833,1.52484,0.0487835,0.854206,0.050738,0.88843,0.000798502,0.0139819,0.0133544,0.233837,9.06634e-06,0.000158753,0.00334941,0.0586487
2107,0.816505,13.919,0.0766562,1.30677,0.0535326,0.912575,0.0394086,0.671801,0.000839395,0.0143092,0.0104315,0.177827,9.2532e-06,0.00015774,0.00261714,0.0446146
2108,0.836028,13.8647,0.0669382,1.1101,0.0574232,0.952306,0.0290239,0.481331,0.000892286,0.0147977,0.00774138,0.128383,9.60221e-06,0.000159243,0.00194312,0.0322247
2109,0.854414,13.7739,0.0578382,0.932402,0.0601309,0.969361,0.0199636,0.321831,0.000950128,0.0153169,0.00534942,0.0862372,1.00468e-05,0.000161963,0.00134321,0.0216537
2110,0.871615,13.6475,0.0492877,0.771731,0.0614246,0.961767,0.0124964,0.195664,0.000996978,0.0156104,0.00333231,0.0521763,1.04106e-05,0.000163006,0.000836749,0.0131016
2111,0.887569,13.4862,0.0412429,0.626665,0.0611816,0.929623,0.00677155,0.10289,0.00101364,0.0154018,0.0017669,0.0268471,1.04993e-05,0.000159532,0.000443464,0.0067382
2112,0.902205,13.2906,0.0336885,0.496274,0.0593899,0.874887,0.00283522,0.0417663,0.000986643,0.0145345,0.000707455,0.0104217,1.01593e-05,0.000149659,0.000177501,0.00261482
2113,0.915434,13.0614,0.0266394,0.38009,0.056142,0.801033,0.000652583,0.00931104,0.000915361,0.0130603,0.000164974,0.00235384,9.39454e-06,0.000134041,4.18875e-05,0.00059765
2114,0.92716,12.7991,0.0201438,0.278079,0.0516243,0.712658,0.000123792,0.00170891,0.00081252,0.0112166,0.000100818,0.00139175,8.32838e-06,0.000114971,2.67311e-05,0.000369014
2115,0.937269,12.5044,0.0142862,0.190597,0.0461025,0.61507,0.0010873,0.014506,0.000697333,0.00930337,0.000438221,0.00584646,7.16675e-06,9.56142e-05,0.000112328,0.00149861
2116,0.945641,12.178,0.00918897,0.118336,0.039902,0.513858,0.00331646,0.0427094,0.000586442,0.00755219,0.00108444,0.0139654,6.07041e-06,7.81748e-05,0.000275026,0.00354179
2117,0.952144,11.8205,0.00501401,0.062247,0.0333832,0.414439,0.00652131,0.0809596,0.000488407,0.00606339,0.00195112,0.0242224,5.12131e-06,6.35791e-05,0.000492491,0.00611408
2118,0.956645,11.4331,0.00196161,0.0234436,0.0269099,0.321605,0.0103657,0.123883,0.000403834,0.0048263,0.00296353,0.0354178,4.31512e-06,5.15708e-05,0.000746263,0.00891874
2119,0.959005,11.0168,0.000266588,0.0030625,0.0208156,0.239125,0.0145014,0.166589,0.000328947,0.00377887,0.00405804,0.0466178,3.60531e-06,4.14169e-05,0.00102065,0.011725
2120,0.959091,10.5733,0.000190766,0.00210307,0.0153723,0.169469,0.0186099,0.205161,0.000259775,0.00286384,0.00517253,0.0570236,2.95172e-06,3.25407e-05,0.00130049,0.014337
2121,0.956777,10.1044,0.00201206,0.021249,0.0107676,0.113715,0.0224371,0.236954,0.000195306,0.00206259,0.00623945,0.0658937,2.34101e-06,2.4723e-05,0.00156872,0.0165669
2122,0.951951,9.61215,0.00601055,0.0606904,0.00709447,0.0716351,0.0258103,0.260615,0.000138535,0.00139883,0.00718657,0.072565,1.80907e-06,1.82667e-05,0.00180699,0.0182457
2123,0.944517,9.09927,0.0124526,0.119965,0.00435435,0.0419489,0.0286331,0.275845,9.45666e-05,0.000911034,0.00794864,0.0765755,1.4032e-06,1.35181e-05,0.00199833,0.0192515
2124,0.934405,8.56871,0.0215739,0.197838,0.00247036,0.0226538,0.0308678,0.283065,6.65171e-05,0.000609977,0.00848347,0.0777954,1.15288e-06,1.05722e-05,0.00213178,0.019549
2125,0.921571,8.02381,0.0335628,0.29222,0.00130755,0.0113844,0.0325147,0.283095,5.2441e-05,0.000456586,0.00878456,0.0764842,1.02799e-06,8.95039e-06,0.0022056,0.0192035
2126,0.906004,7.46826,0.0485438,0.40015,0.000696172,0.0057386,0.0335992,0.276961,4.61839e-05,0.000380697,0.00888197,0.0732147,9.58965e-07,7.90482e-06,0.00222761,0.0183623
2127,0.887726,6.90604,0.0665635,0.517828,0.000455592,0.00354427,0.0341696,0.265822,4.14988e-05,0.000322839,0.00883087,0.0686995,8.82126e-07,6.86247e-06,0.00221226,0.0172102
2128,0.866796,6.34134,0.0875782,0.640709,0.000417515,0.00305448,0.0343024,0.250951,3.55767e-05,0.000260274,0.00869412,0.0636048,7.76559e-07,5.68119e-06,0.00217574,0.0159174
2129,0.843311,5.77854,0.111446,0.763651,0.000447172,0.00306411,0.034108,0.233715,2.91892e-05,0.000200011,0.00852612,0.0584228,6.66324e-07,4.56579e-06,0.00213218,0.0146102
2130,0.817406,5.22204,0.137923,0.881129,0.000460603,0.00294259,0.0337299,0.215485,2.44173e-05,0.000155991,0.00836494,0.0534399,5.86271e-07,3.74543e-06,0.00209097,0.0133582
2131,0.789252,4.67623,0.166667,0.987481,0.000435505,0.00258032,0.0333335,0.197497,2.27574e-05,0.000134835,0.00823191,0.0487732,5.61368e-07,3.32605e-06,0.00205736,0.0121897
2132,0.759055,4.14536,0.197243,1.07719,0.000413299,0.00225711,0.0330899,0.180711,2.47816e-05,0.000135338,0.00813906,0.0444491,5.98137e-07,3.26655e-06,0.0020338,0.011107
2133,0.727052,3.63345,0.229146,1.14516,0.000491437,0.00245597,0.0331585,0.16571,3.04449e-05,0.000152149,0.0080986,0.0404729,6.89735e-07,3.44696e-06,0.00202312,0.0101106
2134,0.693503,3.14422,0.26181,1.187,0.000806932,0.00365848,0.0336766,0.152683,3.93922e-05,0.000178597,0.00813246,0.0368711,8.2209e-07,3.7272e-06,0.00203046,0.00920572
2135,0.658692,2.68094,0.294643,1.19923,0.00151396,0.00616197,0.0347578,0.141468,5.17898e-05,0.00021079,0.00827588,0.0336837,9.85334e-07,4.01041e-06,0.00206483,0.00840408
2136,0.622914,2.24647,0.327042,1.17944,0.00275915,0.00995054,0.0364994,0.131631,6.9672e-05,0.000251264,0.00857591,0.030928,1.19591e-06,4.31292e-06,0.00213819,0.00771113
2137,0.586473,1.84308,0.358426,1.12641,0.00465791,0.0146382,0.0389945,0.122546,9.72585e-05,0.00030565,0.00908497,0.0285509,1.49974e-06,4.71316e-06,0.00226408,0.00711523
2138,0.549675,1.47254,0.388254,1.0401,0.00727428,0.0194872,0.0423464,0.113443,0.000139054,0.000372515,0.00985409,0.0263983,1.95593e-06,5.23978e-06,0.00245558,0.00657829
2139,0.512819,1.13599,0.416046,0.921617,0.010606,0.0234943,0.0466781,0.1034,0.000197095,0.000436601,0.0109271,0.0242055,2.60098e-06,5.76163e-06,0.00272383,0.00603378
2140,0.476195,0.834023,0.441407,0.773096,0.0145763,0.0255294,0.052134,0.0913092,0.00026997,0.000472834,0.0123372,0.0216079,3.43571e-06,6.01742e-06,0.00307719,0.0053895
2141,0.440074,0.566677,0.464036,0.597532,0.0190329,0.0245084,0.0588706,0.0758068,0.000354183,0.000456077,0.0141066,0.0181649,4.4326e-06,5.70779e-06,0.00352095,0.00453387
2142,0.404711,0.333455,0.483735,0.398565,0.0237565,0.0195738,0.0670379,0.0552348,0.000445676,0.000367207,0.0162495,0.0133885,5.54981e-06,4.57267e-06,0.00405842,0.00334386
2143,0.370335,0.133387,0.500417,0.18024,0.0284768,0.0102568,0.0767557,0.0276458,0.000539619,0.000194359,0.0187776,0.00676332,6.72501e-06,2.42221e-06,0.00469214,0.00169001
2144,0.337146,-0.03492,0.514101,-0.0532482,0.0328968,-0.0034073,0.0880896,-0.00912391,0.0006295,-6.52007e-05,0.0217039,-0.00224799,7.87296e-06,-8.15445e-07,0.00542537,-0.000561935
2145,0.305322,-0.173218,0.524905,-0.297794,0.0367213,-0.0208331,0.101033,-0.057319,0.000707796,-0.000401554,0.0250408,-0.0142064,8.89561e-06,-5.04675e-06,0.00626123,-0.00355218
2146,0.275008,-0.283556,0.533038,-0.549607,0.0396864,-0.0409199,0.115497,-0.119087,0.000768513,-0.000792401,0.0287915,-0.0296864,9.72357e-06,-1.00258e-05,0.00720098,-0.00742481
2147,0.246324,-0.368214,0.538779,-0.805386,0.0415877,-0.0621667,0.131309,-0.196286,0.000809478,-0.00121004,0.0329387,-0.0492379,1.03431e-05,-1.54612e-05,0.00824056,-0.0123183
2148,0.219366,-0.429646,0.542465,-1.06246,0.0423027,-0.0828532,0.14822,-0.290301,0.000832645,-0.0016308,0.0374347,-0.0733189,1.07969e-05,-2.11466e-05,0.00936838,-0.0183487
2149,0.194204,-0.470426,0.544467,-1.31888,0.0418059,-0.101268,0.165908,-0.401882,0.000842795,-0.00204152,0.0421969,-0.102215,1.11662e-05,-2.70481e-05,0.0105638,-0.0255889
2150,0.17089,-0.493199,0.545182,-1.57343,0.0401768,-0.115953,0.183986,-0.530995,0.000845744,-0.00244087,0.0471102,-0.135963,1.15259e-05,-3.32645e-05,0.0117978,-0.0340493
2151,0.149456,-0.500648,0.545007,-1.82566,0.0375965,-0.125941,0.202011,-0.676694,0.000846122,-0.00283433,0.0520363,-0.174311,1.19292e-05,-3.99603e-05,0.0130356,-0.0436665
2152,0.129925,-0.49547,0.544328,-2.07581,0.0343353,-0.130938,0.219492,-0.837035,0.000844862,-0.0032219,0.0568247,-0.216702,1.23486e-05,-4.70918e-05,0.0142389,-0.0543003
2153,0.112305,-0.480355,0.543509,-2.32472,0.030729,-0.131435,0.235912,-1.00905,0.000838078,-0.00358466,0.0613242,-0.262298,1.27067e-05,-5.43494e-05,0.0153697,-0.0657397
2154,0.0966021,-0.457985,0.542881,-2.57377,0.027148,-0.128707,0.250756,-1.18882,0.000819697,-0.00388614,0.0653893,-0.310007,1.28768e-05,-6.10484e-05,0.0163911,-0.0777094
2155,0.0828178,-0.431037,0.542729,-2.82471,0.0239598,-0.124702,0.263541,-1.37164,0.000787131,-0.00409674,0.0688835,-0.358514,1.28099e-05,-6.66708e-05,0.017269,-0.0898789
2156,0.0709539,-0.40219,0.543292,-3.07956,0.0214933,-0.121831,0.273846,-1.55225,0.000745984,-0.00422848,0.0716841,-0.406329,1.25489e-05,-7.11314e-05,0.0179723,-0.101873
2157,0.0610149,-0.374143,0.544757,-3.34045,0.0200066,-0.122681,0.281333,-1.72514,0.000709604,-0.00435129,0.0736902,-0.451869,1.22683e-05,-7.52291e-05,0.0184757,-0.113293
2158,0.0530101,-0.349637,0.547254,-3.6095,0.0196639,-0.129697,0.285768,-1.88483,0.000693711,-0.00457549,0.0748354,-0.493589,1.21663e-05,-8.02447e-05,0.0187626,-0.123752
2159,0.0469547,-0.331468,0.550854,-3.88865,0.0205218,-0.14487,0.287023,-2.02618,0.000709669,-0.00500977,0.0750973,-0.530135,1.24005e-05,-8.75386e-05,0.0188274,-0.132909
2160,0.0428706,-0.322513,0.555566,-4.17949,0.0225259,-0.169461,0.285088,-2.1447,0.000759991,-0.00571737,0.0744991,-0.560453,1.30094e-05,-9.78691e-05,0.0186767,-0.140504
2161,0.0407864,-0.325743,0.561339,-4.48316,0.0255162,-0.203787,0.280078,-2.23686,0.000837244,-0.00668669,0.0731036,-0.583846,1.38972e-05,-0.000110991,0.0183262,-0.146363
2162,0.0407368,-0.344233,0.568054,-4.80015,0.0292401,-0.247083,0.272233,-2.30041,0.000926208,-0.00782661,0.0709968,-0.599934,1.48732e-05,-0.000125681,0.0177979,-0.150395
2163,0.0427616,-0.381166,0.575532,-5.13014,0.0333726,-0.297474,0.26192,-2.33468,0.00100905,-0.00899438,0.0682743,-0.608579,1.57034e-05,-0.000139976,0.0171155,-0.152563
2164,0.0469036,-0.439829,0.583529,-5.47192,0.0375438,-0.352059,0.249604,-2.34061,0.00107185,-0.010051,0.0650299,-0.609805,1.62255e-05,-0.000152151,0.0163022,-0.152871
2165,0.053206,-0.523592,0.591746,-5.82327,0.0413717,-0.407132,0.235813,-2.3206,0.00110915,-0.0109149,0.061357,-0.603804,1.63773e-05,-0.000161167,0.0153808,-0.15136
2166,0.0617102,-0.635884,0.599834,-6.1809,0.0444975,-0.458518,0.221086,-2.27815,0.00112332,-0.0115751,0.0573572,-0.591029,1.62208e-05,-0.000167145,0.0143762,-0.148137
2167,0.0724516,-0.780149,0.607401,-6.54041,0.0466201,-0.501998,0.205921,-2.21732,0.00111965,-0.0120563,0.053152,-0.572333,1.58489e-05,-0.000170659,0.0133189,-0.143416
2168,0.0854567,-0.959793,0.614028,-6.89635,0.0475241,-0.533758,0.190743,-2.1423,0.00110139,-0.0123701,0.0488855,-0.54905,1.53381e-05,-0.000172268,0.0122455,-0.137533
2169,0.100739,-1.17812,0.619278,-7.24232,0.0470983,-0.550805,0.175893,-2.05703,0.0010683,-0.0124935,0.0447126,-0.522904,1.47067e-05,-0.000171991,0.0111958,-0.130932
2170,0.118296,-1.43827,0.622711,-7.57105,0.045343,-0.551289,0.161636,-1.96521,0.00101848,-0.0123828,0.0407751,-0.495752,1.39359e-05,-0.000169435,0.010206,-0.124087
2171,0.138105,-1.74311,0.623903,-7.87465,0.0423648,-0.534712,0.148185,-1.87033,0.000950662,-0.0119989,0.0371762,-0.469223,1.29988e-05,-0.000164066,0.00930287,-0.117417
2172,0.160121,-2.09518,0.62246,-8.14488,0.038363,-0.501979,0.135716,-1.77584,0.000865431,-0.0113241,0.0339641,-0.44442,1.18789e-05,-0.000155435,0.00849813,-0.111198
2173,0.184274,-2.4966,0.618042,-8.37343,0.0336073,-0.455323,0.124379,-1.68513,0.000765689,-0.0103738,0.0311315,-0.42178,1.05913e-05,-0.000143494,0.00778966,-0.105537
2174,0.210465,-2.94896,0.610376,-8.55236,0.028411,-0.398085,0.114285,-1.60132,0.000656777,-0.00920251,0.0286325,-0.401188,9.18517e-06,-0.000128699,0.0071646,-0.100388
2175,0.23857,-3.45328,0.599275,-8.67446,0.0231009,-0.334384,0.105485,-1.52689,0.000545466,-0.00789558,0.0264083,-0.382258,7.73828e-06,-0.000112011,0.00660771,-0.0956461
2176,0.268434,-4.00992,0.584655,-8.73367,0.0179868,-0.268689,0.0979575,-1.46331,0.000437847,-0.00654064,0.0244153,-0.36472,6.3295e-06,-9.45512e-05,0.00610728,-0.0912315
2177,0.299877,-4.61852,0.566538,-8.72547,0.0133337,-0.205357,0.0916091,-1.41091,0.000337812,-0.00520278,0.0226394,-0.348678,5.01263e-06,-7.72014e-05,0.00566021,-0.0871752
2178,0.332692,-5.27802,0.545058,-8.64712,0.00933974,-0.148171,0.0862922,-1.36899,0.000247684,-0.00392941,0.0210956,-0.334672,3.82681e-06,-6.07108e-05,0.00527078,-0.0836187
2179,0.36665,-5.98656,0.520457,-8.49789,0.00612277,-0.0999709,0.0818394,-1.33625,0.000170016,-0.00277598,0.0198113,-0.323473,2.80114e-06,-4.57363e-05,0.00494696,-0.0807726
2180,0.401503,-6.74157,0.493071,-8.27909,0.00371653,-0.0624037,0.0780995,-1.31136,0.000107895,-0.00181165,0.0188061,-0.31577,1.97322e-06,-3.31321e-05,0.00469427,-0.0788209
2181,0.436988,-7.53976,0.463319,-7.99409,0.00207717,-0.0358393,0.0749648,-1.29344,6.3095e-05,-0.00108864,0.0180745,-0.311856,1.35456e-06,-2.33714e-05,0.00451164,-0.0778436
2182,0.472834,-8.37719,0.431684,-7.64815,0.0010977,-0.0194479,0.0723788,-1.28233,3.42615e-05,-0.00060701,0.0175805,-0.311473,9.28086e-07,-1.64429e-05,0.00438981,-0.0777742
2183,0.508763,-9.24931,0.398692,-7.24822,0.000628436,-0.011425,0.0703216,-1.27845,1.74504e-05,-0.000317248,0.0172638,-0.313857,6.43993e-07,-1.17078e-05,0.00431288,-0.0784082
2184,0.544499,-10.1511,0.364893,-6.80269,0.000500595,-0.00933257,0.0687802,-1.28227,8.36949e-06,-0.000156032,0.0170551,-0.317958,4.56213e-07,-8.50516e-06,0.0042628,-0.0794712
2185,0.579773,-11.0771,0.330839,-6.32098,0.000550807,-0.0105237,0.0677137,-1.29373,3.93247e-06,-7.51334e-05,0.016895,-0.322793,3.32931e-07,-6.36094e-06,0.00422386,-0.0807006
2186,0.614325,-12.0216,0.297065,-5.8132,0.000644103,-0.0126043,0.0670283,-1.31166,2.13348e-06,-4.17497e-05,0.0167477,-0.327731,2.59228e-07,-5.07277e-06,0.00418722,-0.0819387
2187,0.647912,-12.9787,0.264067,-5.28969,0.000692984,-0.0138816,0.0665703,-1.33351,1.52157e-06,-3.04795e-05,0.0166047,-0.33262,2.25682e-07,-4.52078e-06,0.00415089,-0.0831491
2188,0.68031,-13.9426,0.232287,-4.76059,0.000670079,-0.0137329,0.0661395,-1.35549,1.39493e-06,-2.85884e-05,0.0164736,-0.337617,2.29298e-07,-4.69933e-06,0.00411781,-0.0843921
2189,0.711319,-14.9073,0.202097,-4.23539,0.000612326,-0.0128326,0.0655191,-1.3731,2.13572e-06,-4.47587e-05,0.0163598,-0.342856,2.73496e-07,-5.73171e-06,0.00408985,-0.0857119
2190,0.740763,-15.8671,0.173793,-3.72264,0.000615818,-0.0131908,0.0645116,-1.38183,4.85175e-06,-0.000103924,0.0162473,-0.348015,3.62201e-07,-7.75831e-06,0.00406368,-0.0870437
2191,0.768492,-16.8166,0.147591,-3.22968,0.00082219,-0.0179916,0.0629662,-1.37786,1.09835e-05,-0.000240347,0.0160893,-0.352075,4.97729e-07,-1.08916e-05,0.00402728,-0.0881272
2192,0.794383,-17.7506,0.123631,-2.76256,0.0013989,-0.0312588,0.0607902,-1.35837,2.29214e-05,-0.000512183,0.0158118,-0.353318,6.88209e-07,-1.53782e-05,0.0039616,-0.0885228
2193,0.818338,-18.6645,0.101982,-2.32599,0.0025164,-0.0573936,0.0579414,-1.32151,4.47901e-05,-0.00102156,0.0153317,-0.349681,9.65924e-07,-2.20306e-05,0.00384476,-0.0876904
2194,0.840283,-19.5536,0.0826583,-1.92348,0.0043248,-0.100639,0.0544104,-1.26615,8.1282e-05,-0.00189145,0.014582,-0.339327,1.37105e-06,-3.19048e-05,0.00365921,-0.0851508
2195,0.860166,-20.4141,0.0656253,-1.55747,0.00693179,-0.16451,0.0502061,-1.19153,0.000134319,-0.00318775,0.0135363,-0.321255,1.92771e-06,-4.57499e-05,0.00339793,-0.0806422
