t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
2486,0.849542,-129.248,0.126838,-19.297,0.0168547,-2.56425,0.00126923,-0.193098,0.00438436,-0.667031,1.19553e-05,-0.00181886,0.00109924,-0.167237
2487,0.875021,-133.48,0.107622,-16.4172,0.0119301,-1.81987,0.00131862,-0.201149,0.00327405,-0.49944,1.26258e-05,-0.00192601,0.000821771,-0.125357
2488,0.898669,-137.453,0.0886138,-13.5536,0.00841673,-1.28735,0.00138068,-0.211176,0.00232398,-0.355456,1.32471e-05,-0.00202616,0.0005821,-0.0890329
2489,0.92023,-141.124,0.0703667,-10.7912,0.00604009,-0.92629,0.00141837,-0.217516,0.00154592,-0.237078,1.36158e-05,-0.00208808,0.000385658,-0.0591434
2490,0.939464,-144.454,0.0534005,-8.211,0.00453066,-0.696646,0.00139382,-0.214318,0.000960244,-0.14765,1.35679e-05,-0.00208623,0.000237094,-0.0364562
2491,0.956161,-147.409,0.038184,-5.88674,0.0036444,-0.561848,0.00127889,-0.197164,0.00057939,-0.0893233,1.26511e-05,-0.00195039,0.00013976,-0.0215464
2492,0.970136,-149.956,0.0251227,-3.88329,0.00317512,-0.490786,0.00106653,-0.164856,0.00039512,-0.0610747,1.05344e-05,-0.00162833,9.36778e-05,-0.01448
2493,0.981237,-152.069,0.0145514,-2.25514,0.00295948,-0.458651,0.00077838,-0.120631,0.000374885,-0.0580986,7.56097e-06,-0.00117178,9.15429e-05,-0.0141871
2494,0.989341,-153.725,0.00673051,-1.0458,0.00287641,-0.44694,0.000464902,-0.0722371,0.000464635,-0.0721957,4.46922e-06,-0.000694434,0.000118544,-0.0184195
2495,0.994358,-154.906,0.00184634,-0.287632,0.00284361,-0.442993,0.000195639,-0.0304776,0.000597607,-0.0930983,1.90137e-06,-0.000296205,0.000156597,-0.0243954
2496,0.996233,-155.6,1.32659e-05,-0.00207199,0.00281323,-0.439395,4.08915e-05,-0.00638679,0.00071014,-0.110916,4.93883e-07,-7.7139e-05,0.000188815,-0.0294907
2497,0.994941,-155.8,0.00127648,-0.199886,0.00276802,-0.433449,5.11073e-05,-0.00800299,0.000759463,-0.118926,8.78569e-07,-0.000137577,0.000203437,-0.0318566
2498,0.990488,-155.501,0.00561454,-0.881453,0.00271868,-0.426818,0.000241533,-0.0379194,0.000736056,-0.115557,3.19466e-06,-0.000501545,0.000197621,-0.0310255
2499,0.982916,-154.708,0.0129411,-2.03689,0.00270269,-0.425396,0.000587048,-0.0923997,0.000667526,-0.105067,7.0183e-06,-0.00110466,0.000178692,-0.0281256
2500,0.972294,-153.427,0.0231055,-3.64603,0.00278424,-0.439351,0.00102916,-0.162401,0.000612822,-0.096703,1.18196e-05,-0.00186513,0.000162168,-0.0255901
2501,0.958725,-151.671,0.0358928,-5.67829,0.00305507,-0.483316,0.00149369,-0.236303,0.00064741,-0.102421,1.69814e-05,-0.00268647,0.000168513,-0.0266589
2502,0.942342,-149.458,0.0510243,-8.09258,0.00363577,-0.576643,0.00191283,-0.30338,0.000845458,-0.134092,2.16401e-05,-0.00343217,0.000218313,-0.0346251
2503,0.923305,-146.809,0.0681578,-10.8373,0.00467716,-0.743687,0.00224318,-0.356675,0.00126567,-0.201246,2.51674e-05,-0.00400171,0.000326389,-0.0518971
2504,0.901804,-143.752,0.0868919,-13.851,0.00636098,-1.01397,0.00247427,-0.39441,0.0019421,-0.309579,2.76352e-05,-0.00440518,0.000499523,-0.0796263
2505,0.878054,-140.317,0.106772,-17.0627,0.00889837,-1.422,0.00262605,-0.419656,0.00288181,-0.460527,2.9445e-05,-0.00470546,0.000739018,-0.118099
2506,0.852292,-136.542,0.127299,-20.3939,0.0125245,-2.00649,0.00273686,-0.438459,0.00407369,-0.652626,3.09376e-05,-0.00495637,0.00104274,-0.167052
2507,0.824777,-132.463,0.147945,-23.7606,0.0174881,-2.80868,0.0028467,-0.457194,0.00550498,-0.884127,3.25075e-05,-0.00522087,0.00140574,-0.225769
2508,0.79578,-128.124,0.168167,-27.0756,0.0240359,-3.86988,0.00298312,-0.480296,0.00717456,-1.15514,3.45004e-05,-0.00555471,0.00182445,-0.293745
2509,0.765585,-123.568,0.187429,-30.2517,0.0323925,-5.22826,0.0031548,-0.509195,0.00909938,-1.46867,3.68741e-05,-0.00595161,0.00230268,-0.37166
2510,0.734477,-118.84,0.20522,-33.205,0.0427395,-6.91534,0.00335345,-0.542596,0.0113183,-1.83132,3.94197e-05,-0.00637819,0.00285235,-0.461516
2511,0.702747,-113.986,0.22107,-35.8578,0.0551958,-8.9528,0.0035622,-0.577791,0.0138926,-2.25338,4.21155e-05,-0.00683115,0.00348974,-0.566037
2512,0.670677,-109.051,0.234575,-38.1415,0.0698048,-11.3502,0.00376599,-0.612345,0.0168994,-2.74781,4.48449e-05,-0.00729171,0.00423371,-0.688395
2513,0.638539,-104.08,0.245399,-39.9992,0.0865292,-14.1039,0.00395852,-0.645223,0.0204208,-3.32851,4.72132e-05,-0.00769558,0.00510558,-0.83219
2514,0.606595,-99.1137,0.253295,-41.3868,0.105257,-17.1983,0.00414217,-0.676804,0.0245355,-4.00895,4.91057e-05,-0.00802356,0.00612677,-1.00107
2515,0.575084,-94.1934,0.258101,-42.2745,0.125813,-20.607,0.00432233,-0.707956,0.0293126,-4.80112,5.09666e-05,-0.00834785,0.00731582,-1.19826
2516,0.54423,-89.3557,0.259745,-42.6469,0.147981,-24.2966,0.00449989,-0.738825,0.0348032,-5.71424,5.31178e-05,-0.00872127,0.00868725,-1.42634
2517,0.514232,-84.6341,0.258244,-42.5027,0.17152,-28.2294,0.00466583,-0.767919,0.0410336,-6.75345,5.52693e-05,-0.00909642,0.0102495,-1.68691
2518,0.485266,-80.0589,0.253694,-41.8544,0.196183,-32.3662,0.00480089,-0.792048,0.0479973,-7.91857,5.70303e-05,-0.00940883,0.0120013,-1.97997
2519,0.457483,-75.6563,0.246272,-40.7273,0.221728,-36.6683,0.00488211,-0.80738,0.0556455,-9.20237,5.85201e-05,-0.00967777,0.0139297,-2.30363
2520,0.431014,-71.4492,0.236223,-39.1588,0.24792,-41.0978,0.00489442,-0.811349,0.0638774,-10.589,6.00794e-05,-0.00995938,0.0160109,-2.65413
2521,0.405962,-67.4567,0.223855,-37.197,0.27453,-45.6173,0.00484137,-0.804468,0.0725408,-12.0538,6.16713e-05,-0.0102476,0.0182089,-3.02569
2522,0.382411,-63.6943,0.209534,-34.8999,0.301326,-50.1888,0.00474929,-0.791039,0.0814432,-13.5651,6.30958e-05,-0.0105092,0.0204728,-3.40994
2523,0.360426,-60.1745,0.193672,-32.3343,0.328068,-54.7722,0.00466153,-0.77826,0.0903664,-15.087,6.47998e-05,-0.0108186,0.0227409,-3.79668
2524,0.340049,-56.9064,0.176725,-29.5746,0.354497,-59.3242,0.00462506,-0.773992,0.0990824,-16.5812,6.77861e-05,-0.0113438,0.0249533,-4.17588
2525,0.32131,-53.8969,0.159179,-26.7008,0.38033,-63.797,0.00467363,-0.78396,0.107375,-18.0112,7.23874e-05,-0.0121423,0.0270592,-4.53895
2526,0.304223,-51.1503,0.141539,-23.7976,0.405262,-68.1383,0.004813,-0.80923,0.115071,-19.3473,7.77827e-05,-0.0130779,0.0290145,-4.87833
2527,0.28879,-48.6688,0.124321,-20.9514,0.428961,-72.2914,0.00501358,-0.844923,0.12205,-20.5687,8.31e-05,-0.0140046,0.0307812,-5.18746
2528,0.275005,-46.4535,0.108034,-18.249,0.451078,-76.1958,0.00521545,-0.880989,0.128242,-21.6626,8.81009e-05,-0.0148819,0.0323374,-5.4624
2529,0.262854,-44.5042,0.0931673,-15.7743,0.471255,-79.7887,0.00534547,-0.905048,0.133604,-22.6207,9.22106e-05,-0.0156123,0.0336814,-5.70263
2530,0.252323,-42.8199,0.0801742,-13.6058,0.489133,-83.0073,0.00533961,-0.906147,0.138119,-23.4391,9.39884e-05,-0.0159501,0.0348169,-5.90853
2531,0.243393,-41.3998,0.0694581,-11.8144,0.50437,-85.7903,0.00516174,-0.877982,0.141787,-24.1171,9.24383e-05,-0.0157232,0.0357375,-6.07874
2532,0.236049,-40.2428,0.0613579,-10.4606,0.516653,-88.0816,0.00481419,-0.820747,0.144605,-24.6529,8.80474e-05,-0.0150108,0.0364329,-6.21127
2533,0.230277,-39.3487,0.056137,-9.59244,0.525721,-89.8328,0.00433777,-0.741218,0.146543,-25.0405,8.18797e-05,-0.0139912,0.0369032,-6.30585
2534,0.226069,-38.7178,0.0539745,-9.24397,0.531373,-91.006,0.00380082,-0.650949,0.147557,-25.2715,7.45698e-05,-0.0127712,0.0371507,-6.36264
2535,0.223422,-38.3516,0.05496,-9.43418,0.533485,-91.5755,0.00328077,-0.563162,0.147622,-25.3401,6.6758e-05,-0.0114594,0.037164,-6.3794
2536,0.222342,-38.2527,0.0590924,-10.1665,0.532005,-91.5288,0.00284602,-0.489643,0.146729,-25.2439,5.95954e-05,-0.0102531,0.0369264,-6.353
2537,0.222838,-38.4248,0.066282,-11.4293,0.526963,-90.8663,0.00254477,-0.438804,0.144878,-24.9818,5.41528e-05,-0.00933778,0.0364405,-6.28357
2538,0.224927,-38.8725,0.0763551,-13.1959,0.518455,-89.6007,0.00240234,-0.415179,0.142083,-24.5551,5.08568e-05,-0.0087892,0.0357268,-6.17441
2539,0.228633,-39.6017,0.0890623,-15.4266,0.506633,-87.7543,0.00242548,-0.420119,0.138395,-23.9716,4.97809e-05,-0.0086226,0.0348012,-6.02794
2540,0.23398,-40.6187,0.104086,-18.0693,0.491696,-85.3579,0.00260998,-0.45309,0.133906,-23.2458,5.09796e-05,-0.00885,0.0336703,-5.84512
2541,0.240997,-41.9302,0.121053,-21.0616,0.473883,-82.4493,0.00294728,-0.512787,0.128711,-22.394,5.43747e-05,-0.00946045,0.0323541,-5.62917
2542,0.24971,-43.5429,0.13954,-24.332,0.453466,-79.0726,0.00342575,-0.597361,0.122907,-21.4317,5.97186e-05,-0.0104134,0.0308915,-5.38666
2543,0.260145,-45.463,0.159086,-27.802,0.430753,-75.2786,0.00402674,-0.703714,0.116604,-20.3778,6.67539e-05,-0.0116659,0.0293183,-5.12367
2544,0.272321,-47.6961,0.179206,-31.3873,0.406087,-71.1249,0.00471852,-0.826435,0.109938,-19.2553,7.50642e-05,-0.0131473,0.0276551,-4.84371
2545,0.286249,-50.2462,0.199392,-34.9999,0.379853,-66.6766,0.00545262,-0.957115,0.103045,-18.0877,8.37873e-05,-0.0147074,0.025925,-4.55069
2546,0.301933,-53.1156,0.219134,-38.5497,0.352472,-62.0064,0.00616555,-1.08463,0.0960381,-16.8949,9.183e-05,-0.0161546,0.0241661,-4.25127
2547,0.319359,-56.3042,0.237923,-41.9468,0.324401,-57.1931,0.00678789,-1.19673,0.0890155,-15.6938,9.84365e-05,-0.0173547,0.0224153,-3.95191
2548,0.338502,-59.8096,0.25527,-45.1034,0.296111,-52.3196,0.00725945,-1.28266,0.082066,-14.5001,0.000103198,-0.0182339,0.0206876,-3.65527
2549,0.359319,-63.6259,0.270714,-47.9363,0.268078,-47.4695,0.00754501,-1.33602,0.0752529,-13.3253,0.00010558,-0.0186954,0.0189852,-3.36178
2550,0.381748,-67.7441,0.283838,-50.3691,0.240755,-42.7239,0.00764372,-1.35644,0.0685948,-12.1727,0.000105111,-0.0186527,0.0173151,-3.0727
2551,0.405707,-72.1515,0.294278,-52.3348,0.214561,-38.1579,0.00758769,-1.34941,0.0620789,-11.0402,0.000102255,-0.0181852,0.0156851,-2.78946
2552,0.431093,-76.8314,0.301738,-53.7773,0.189855,-33.8369,0.00743076,-1.32435,0.0556945,-9.92614,9.83532e-05,-0.017529,0.0140901,-2.5112
2553,0.457782,-81.7634,0.305998,-54.6536,0.166928,-29.8146,0.00723127,-1.29156,0.0494477,-8.83175,9.43062e-05,-0.0168438,0.0125195,-2.23609
2554,0.485628,-86.9229,0.306916,-54.935,0.145993,-26.1313,0.00703312,-1.25886,0.043362,-7.76139,9.00547e-05,-0.0161189,0.0109775,-1.96487
2555,0.514468,-92.2815,0.304438,-54.6079,0.127184,-22.8134,0.00685156,-1.22898,0.0374871,-6.72416,8.56228e-05,-0.0153584,0.00948563,-1.70146
2556,0.544114,-97.8071,0.298595,-53.6739,0.110557,-19.8731,0.00667044,-1.19904,0.0319113,-5.73621,8.16129e-05,-0.0146703,0.00807025,-1.45066
2557,0.574365,-103.464,0.289503,-52.1499,0.0960912,-17.3095,0.00645245,-1.16232,0.026754,-4.81936,7.80818e-05,-0.0140654,0.00675719,-1.21721
2558,0.604998,-109.213,0.277355,-50.0673,0.0837036,-15.1099,0.00615657,-1.11137,0.0221365,-3.99601,7.39889e-05,-0.0133563,0.00557649,-1.00665
2559,0.63578,-115.011,0.26242,-47.4712,0.0732582,-13.2523,0.00575498,-1.04106,0.0181592,-3.28497,6.84862e-05,-0.012389,0.00455934,-0.824776
2560,0.666462,-120.815,0.245031,-44.4188,0.0645821,-11.7073,0.00524438,-0.950693,0.0148913,-2.69947,6.19571e-05,-0.0112315,0.00372679,-0.675586
2561,0.696788,-126.577,0.225578,-40.9781,0.0574816,-10.442,0.00464925,-0.844575,0.0123628,-2.2458,5.517e-05,-0.0100221,0.0030848,-0.560379
2562,0.726493,-132.249,0.204498,-37.2263,0.0517586,-9.42202,0.00401483,-0.730851,0.010559,-1.92213,4.82545e-05,-0.00878414,0.0026283,-0.47845
2563,0.755309,-137.781,0.182264,-33.248,0.0472244,-8.61452,0.00339227,-0.618807,0.00942496,-1.71927,4.11683e-05,-0.00750979,0.00234396,-0.427578
2564,0.782968,-143.123,0.159378,-29.1337,0.043708,-7.98963,0.00282283,-0.516001,0.00887847,-1.62295,3.44844e-05,-0.00630361,0.00221029,-0.404032
2565,0.809203,-148.225,0.136359,-24.9775,0.0410593,-7.521,0.00232863,-0.426544,0.00881971,-1.61554,2.89267e-05,-0.00529862,0.00220095,-0.403156
2566,0.833759,-153.038,0.113731,-20.8755,0.039147,-7.18551,0.00191214,-0.350976,0.00913763,-1.67723,2.44829e-05,-0.00449388,0.00228876,-0.420107
2567,0.856391,-157.516,0.0920111,-16.9236,0.0378527,-6.96224,0.00156252,-0.287393,0.00971725,-1.78729,2.06077e-05,-0.00379037,0.00244511,-0.449728
2568,0.87687,-161.613,0.0716989,-13.2146,0.0370651,-6.83136,0.00126518,-0.233182,0.0104451,-1.9251,1.70972e-05,-0.00315113,0.00263856,-0.486304
2569,0.894992,-165.29,0.0532595,-9.83615,0.0366754,-6.77334,0.00101082,-0.186683,0.0112096,-2.07022,1.42098e-05,-0.00262432,0.00283879,-0.524279
2570,0.910577,-168.511,0.0371101,-6.8676,0.0365772,-6.76898,0.000799649,-0.147983,0.0119033,-2.20283,1.20511e-05,-0.00223017,0.00302075,-0.559019
2571,0.923477,-171.246,0.0236058,-4.37736,0.0366706,-6.80006,0.000638427,-0.118387,0.0124347,-2.30584,1.04225e-05,-0.0019327,0.00316265,-0.586469
2572,0.93358,-173.47,0.0130257,-2.42033,0.0368688,-6.85064,0.000532436,-0.0989328,0.0127398,-2.36721,9.24356e-06,-0.00171756,0.00324439,-0.602845
2573,0.940807,-175.166,0.00556301,-1.03576,0.0371055,-6.90857,0.000477709,-0.0889431,0.0127842,-2.38026,8.60046e-06,-0.00160129,0.00325347,-0.605754
2574,0.945124,-176.324,0.00131724,-0.245747,0.0373416,-6.96651,0.000458227,-0.0854877,0.0125602,-2.34326,8.33336e-06,-0.00155468,0.00319082,-0.595284
2575,0.94653,-176.941,0.000291926,-0.0545715,0.0375656,-7.02236,0.000449847,-0.0840926,0.012088,-2.25968,8.02931e-06,-0.00150097,0.00306615,-0.573173
2576,0.945069,-177.021,0.00239635,-0.44886,0.0377916,-7.07875,0.000430115,-0.0805648,0.011415,-2.13815,7.39689e-06,-0.00138551,0.00289006,-0.541338
2577,0.940819,-176.576,0.00745207,-1.39863,0.0380532,-7.14197,0.000390441,-0.0732793,0.0106046,-1.99031,6.36267e-06,-0.00119417,0.00267474,-0.502004
2578,0.93389,-175.624,0.0152031,-2.85906,0.0383969,-7.22081,0.000344704,-0.064824,0.00972169,-1.82823,5.00169e-06,-0.000940602,0.00243848,-0.458574
2579,0.924426,-174.189,0.0253291,-4.77276,0.0388765,-7.32549,0.000329199,-0.0620309,0.0088323,-1.66427,3.7169e-06,-0.000700374,0.00220297,-0.415106
2580,0.912595,-172.3,0.0374592,-7.07237,0.0395508,-7.46727,0.000392801,-0.0741617,0.00801184,-1.51265,3.23697e-06,-0.000611146,0.00198712,-0.375172
2581,0.898586,-169.989,0.0511866,-9.68318,0.0404859,-7.65888,0.000580178,-0.109755,0.00734853,-1.39015,4.16121e-06,-0.000787194,0.0018091,-0.342236
2582,0.882603,-167.294,0.0660818,-12.5255,0.0417615,-7.91571,0.000913357,-0.173123,0.00694021,-1.31549,6.67843e-06,-0.00126587,0.00169356,-0.321008
2583,0.864864,-164.252,0.0817039,-15.5169,0.0434788,-8.25735,0.00137847,-0.261794,0.00689253,-1.30901,1.0691e-05,-0.00203039,0.00167181,-0.317505
2584,0.845593,-160.906,0.0976097,-18.5739,0.0457675,-8.70899,0.00192361,-0.36604,0.00731629,-1.3922,1.58131e-05,-0.00300904,0.00177428,-0.337623
2585,0.825018,-157.296,0.113361,-21.6132,0.0487913,-9.30245,0.00246945,-0.470821,0.00831403,-1.58514,2.12435e-05,-0.00405024,0.00202486,-0.386055
2586,0.803368,-153.466,0.128532,-24.5531,0.0527487,-10.0765,0.00292898,-0.559517,0.00995665,-1.902,2.6016e-05,-0.00496978,0.00244029,-0.466163
2587,0.780869,-149.456,0.14271,-27.3143,0.0578691,-11.076,0.00323004,-0.618222,0.0122639,-2.34727,2.93727e-05,-0.00562186,0.00302811,-0.579572
2588,0.757746,-145.31,0.155508,-29.8212,0.0644033,-12.3504,0.00333353,-0.639259,0.0151986,-2.91458,3.08454e-05,-0.00591511,0.00378046,-0.724965
2589,0.734212,-141.068,0.166565,-32.003,0.0726079,-13.9505,0.00324125,-0.622759,0.0186726,-3.58766,3.03136e-05,-0.00582431,0.00467092,-0.897448
2590,0.710477,-136.769,0.175559,-33.7957,0.0827261,-15.9251,0.00299177,-0.575927,0.0225569,-4.34229,2.82003e-05,-0.00542865,0.00566099,-1.08976
2591,0.686738,-132.452,0.182216,-35.1442,0.0949627,-18.3156,0.00264684,-0.510501,0.0267007,-5.1498,2.52897e-05,-0.00487765,0.00671111,-1.29438
2592,0.663179,-128.152,0.186321,-36.0044,0.109457,-21.1514,0.00227416,-0.439457,0.0309599,-5.98267,2.22263e-05,-0.00429499,0.0077865,-1.50465
2593,0.639971,-123.902,0.187733,-36.3462,0.126257,-24.4441,0.00193219,-0.374084,0.0352291,-6.82056,1.93977e-05,-0.00375551,0.00885838,-1.71504
2594,0.617268,-119.733,0.186395,-36.1555,0.14529,-28.1824,0.00166164,-0.322313,0.0394583,-7.65383,1.72297e-05,-0.00334208,0.00990938,-1.92215
2595,0.595205,-115.671,0.182343,-35.4364,0.166355,-32.3292,0.00148502,-0.288597,0.0436538,-8.48363,1.6205e-05,-0.00314926,0.0109419,-2.12643
2596,0.573895,-111.74,0.175715,-34.2125,0.18911,-36.8206,0.0014119,-0.274904,0.0478739,-9.32128,1.65133e-05,-0.00321522,0.0119779,-2.33216
2597,0.553432,-107.958,0.166743,-32.5266,0.213089,-41.5673,0.001445,-0.281876,0.0522238,-10.1873,1.79718e-05,-0.00350576,0.0130486,-2.54538
2598,0.533887,-104.34,0.155756,-30.4401,0.237729,-46.4606,0.00158296,-0.309365,0.0568391,-11.1083,2.04491e-05,-0.00399647,0.014186,-2.77245
2599,0.515306,-100.897,0.14316,-28.0307,0.26241,-51.3797,0.00181842,-0.356046,0.0618564,-12.1115,2.41695e-05,-0.00473237,0.0154248,-3.02018
2600,0.497718,-97.6343,0.129426,-25.3887,0.286508,-56.2024,0.00213324,-0.418463,0.0673846,-13.2184,2.92632e-05,-0.00574038,0.0168008,-3.2957
2601,0.48113,-94.5553,0.115066,-22.6137,0.309447,-60.8149,0.00249422,-0.490183,0.0734887,-14.4425,3.51582e-05,-0.00690954,0.0183379,-3.60389
2602,0.465532,-91.659,0.100612,-19.8095,0.330749,-65.1215,0.00285299,-0.561728,0.0801775,-15.7862,4.09092e-05,-0.00805464,0.0200354,-3.94478
2603,0.450901,-88.9419,0.0865896,-17.0801,0.350062,-69.0509,0.00315271,-0.621884,0.08738,-17.236,4.60751e-05,-0.00908848,0.0218686,-4.31367
2604,0.437204,-86.3985,0.0735058,-14.5259,0.367176,-72.5599,0.00334228,-0.660488,0.0949242,-18.7585,5.05899e-05,-0.00999738,0.0237972,-4.7027
2605,0.424399,-84.0217,0.0618268,-12.2403,0.382024,-75.6323,0.00339351,-0.67184,0.102543,-20.3012,5.39431e-05,-0.0106795,0.0257605,-5.10002
2606,0.412444,-81.804,0.051969,-10.3075,0.394649,-78.2745,0.00331348,-0.657195,0.1099,-21.7976,5.55082e-05,-0.0110095,0.0276687,-5.48781
2607,0.401297,-79.7379,0.0442923,-8.80091,0.405173,-80.5082,0.00314679,-0.625269,0.116624,-23.1734,5.57204e-05,-0.0110717,0.029411,-5.844
2608,0.390918,-77.8168,0.0390962,-7.78256,0.413754,-82.3624,0.00296667,-0.59055,0.122326,-24.3504,5.59026e-05,-0.0111281,0.0308833,-6.14768
2609,0.381278,-76.0351,0.03662,-7.30283,0.420536,-83.8641,0.00285666,-0.56968,0.126649,-25.2566,5.69324e-05,-0.0113536,0.0320036,-6.38222
2610,0.372353,-74.3893,0.0370428,-7.40047,0.425617,-85.0305,0.0028866,-0.576691,0.129336,-25.8389,5.89806e-05,-0.0117833,0.0327064,-6.53414
2611,0.364133,-72.878,0.0404842,-8.10256,0.429017,-85.8639,0.00309103,-0.618642,0.130267,-26.0717,6.22676e-05,-0.0124623,0.0329464,-6.59394
2612,0.356619,-71.5022,0.0470034,-9.4242,0.430667,-86.3489,0.00345849,-0.693429,0.129463,-25.9573,6.69947e-05,-0.0134324,0.0327222,-6.56081
2613,0.349826,-70.2656,0.0565962,-11.3678,0.430419,-86.4534,0.00393517,-0.790414,0.127066,-25.5224,7.2647e-05,-0.0145918,0.0320853,-6.44462
2614,0.34378,-69.1744,0.0691902,-13.9222,0.428058,-86.1326,0.00444038,-0.893479,0.123337,-24.8175,7.81663e-05,-0.0157284,0.0311155,-6.26097
2615,0.338522,-68.2375,0.0846394,-17.0612,0.423345,-85.3357,0.004889,-0.9855,0.118626,-23.912,8.26302e-05,-0.0166561,0.0298954,-6.02615
2616,0.334102,-67.4659,0.102718,-20.742,0.416057,-84.0152,0.00521411,-1.0529,0.113311,-22.881,8.54049e-05,-0.017246,0.0285128,-5.75765
2617,0.330582,-66.873,0.123117,-24.9051,0.406037,-82.1368,0.00538228,-1.08877,0.107729,-21.7925,8.61289e-05,-0.0174229,0.0270663,-5.47522
2618,0.328029,-66.4736,0.145443,-29.4733,0.393243,-79.6888,0.0053977,-1.09382,0.102159,-20.7021,8.49875e-05,-0.0172223,0.0256431,-5.19645
2619,0.326519,-66.2838,0.169223,-34.3526,0.377775,-76.6887,0.00529627,-1.07515,0.0968111,-19.6528,8.26403e-05,-0.0167761,0.0242929,-4.93148
2620,0.326128,-66.3203,0.193917,-39.4344,0.359895,-73.1872,0.00513345,-1.04392,0.0918132,-18.6708,7.97236e-05,-0.0162123,0.0230337,-4.68406
2621,0.326931,-66.5997,0.21893,-44.5986,0.340025,-69.2671,0.00497072,-1.0126,0.0871939,-17.7624,7.67405e-05,-0.015633,0.0218735,-4.45589
2622,0.329001,-67.1382,0.243635,-49.7179,0.318714,-65.0389,0.00486507,-0.992799,0.0828989,-16.9169,7.43984e-05,-0.0151822,0.0208108,-4.24678
2623,0.332404,-67.9502,0.267404,-54.6629,0.2966,-60.6313,0.0048644,-0.994386,0.0788336,-16.1152,7.35744e-05,-0.0150402,0.0198206,-4.05175
2624,0.337193,-69.0486,0.289625,-59.3078,0.27435,-56.1799,0.0050074,-1.02539,0.0748907,-15.3357,7.47924e-05,-0.0153156,0.0188597,-3.86198
2625,0.343411,-70.4433,0.309735,-63.5353,0.252603,-51.8159,0.00532378,-1.09206,0.0709575,-14.5554,7.80252e-05,-0.0160052,0.0178918,-3.67012
2626,0.351085,-72.1412,0.32724,-67.2415,0.231924,-47.6559,0.00583113,-1.19819,0.066937,-13.7543,8.32168e-05,-0.0170995,0.0169007,-3.47278
2627,0.360222,-74.1458,0.34173,-70.3395,0.212762,-43.7935,0.00652794,-1.34367,0.0627873,-12.9237,9.06987e-05,-0.0186688,0.0158796,-3.26855
2628,0.370814,-76.4564,0.352894,-72.7616,0.195435,-40.296,0.00738529,-1.52274,0.0585441,-12.0709,0.000100525,-0.0207268,0.0148273,-3.05716
2629,0.382829,-79.0684,0.360516,-74.4599,0.18013,-37.2035,0.00834073,-1.72267,0.0543105,-11.2171,0.000111567,-0.0230428,0.0137627,-2.84251
2630,0.396219,-81.9731,0.364477,-75.406,0.166916,-34.533,0.00929782,-1.92361,0.0502369,-10.3934,0.000122061,-0.025253,0.0127312,-2.63394
2631,0.410913,-85.1573,0.364746,-75.5896,0.155778,-32.2833,0.0101351,-2.1004,0.0465081,-9.63828,0.000130946,-0.0271371,0.0117881,-2.44296
2632,0.426823,-88.6038,0.361371,-75.0167,0.146642,-30.4412,0.0107269,-2.22678,0.0433187,-8.9925,0.000137627,-0.0285698,0.0109816,-2.27965
2633,0.443839,-92.2914,0.354464,-73.7068,0.139408,-28.9883,0.0109698,-2.28106,0.0408301,-8.49017,0.0001407,-0.0292571,0.0103495,-2.15207
2634,0.461835,-96.195,0.344193,-71.6915,0.133976,-27.9057,0.0108073,-2.25103,0.0391315,-8.15064,0.000138538,-0.0288558,0.00991815,-2.06584
2635,0.48067,-100.286,0.330777,-69.0125,0.130261,-27.1774,0.0102419,-2.13684,0.0382267,-7.97552,0.000131237,-0.0273809,0.00969163,-2.02204
2636,0.500185,-104.532,0.314478,-65.7215,0.128197,-26.7913,0.00933661,-1.95122,0.0380357,-7.94893,0.000120507,-0.0251844,0.00964769,-2.01623
2637,0.520208,-108.897,0.2956,-61.8791,0.127729,-26.7381,0.00820211,-1.71698,0.0384069,-8.03987,0.000107686,-0.0225423,0.0097457,-2.04011
2638,0.540558,-113.345,0.27449,-57.5556,0.128806,-27.0082,0.00697179,-1.46186,0.0391452,-8.20803,9.33724e-05,-0.0195785,0.00993535,-2.08326
2639,0.561041,-117.835,0.251542,-52.8311,0.131351,-27.5875,0.00577223,-1.21233,0.0400517,-8.41199,7.87897e-05,-0.0165481,0.0101624,-2.1344
2640,0.581459,-122.325,0.227194,-47.796,0.135247,-28.4526,0.0046998,-0.988721,0.0409546,-8.61583,6.57835e-05,-0.0138392,0.01038,-2.1837
2641,0.60161,-126.772,0.201926,-42.5502,0.140309,-29.5662,0.00380977,-0.8028,0.0417297,-8.79335,5.53074e-05,-0.0116545,0.0105598,-2.22518
2642,0.621292,-131.134,0.176258,-37.2022,0.146279,-30.8748,0.00311694,-0.657884,0.0423162,-8.93157,4.70575e-05,-0.00993231,0.0106911,-2.25655
2643,0.640306,-135.369,0.150734,-31.8671,0.152819,-32.3079,0.00260505,-0.550741,0.042721,-9.03175,4.05733e-05,-0.00857772,0.0107738,-2.27771
2644,0.658464,-139.435,0.125913,-26.6629,0.159527,-33.7809,0.00224106,-0.474561,0.0430009,-9.10576,3.58244e-05,-0.00758608,0.0108191,-2.29102
2645,0.675587,-143.293,0.102342,-21.7069,0.165962,-35.2008,0.00198862,-0.421791,0.043235,-9.17022,3.27223e-05,-0.00694047,0.0108529,-2.30192
