t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
127,0.633775,37.1411,0.204107,11.9613,0.162118,9.50059
128,0.65035,38.4088,0.183283,10.8245,0.166367,9.82541
129,0.666655,39.6755,0.161297,9.59946,0.172048,10.2393
130,0.682496,40.929,0.138772,8.32208,0.178733,10.7186
131,0.697684,42.1575,0.116339,7.02981,0.185976,11.2376
132,0.712044,43.3493,0.0946208,5.76053,0.193335,11.7703
133,0.72541,44.4931,0.0742047,4.55136,0.200385,12.2906
134,0.737638,45.5787,0.0556305,3.43741,0.206731,12.7739
135,0.748604,46.5967,0.039371,2.45064,0.212025,13.1975
136,0.758208,47.5392,0.025818,1.61877,0.215974,13.5414
137,0.766377,48.3997,0.0152705,0.964389,0.218352,13.7898
138,0.773067,49.1735,0.00792574,0.504143,0.219007,13.9307
139,0.778261,49.8574,0.00387439,0.248203,0.217864,13.9569
140,0.781972,50.4502,0.00309834,0.199894,0.21493,13.8665
141,0.784241,50.9525,0.00547272,0.355566,0.210287,13.6624
142,0.785134,51.3668,0.0107713,0.704705,0.204095,13.3528
143,0.784742,51.6972,0.0186751,1.23028,0.196583,12.9505
144,0.783178,51.9494,0.0287843,1.9093,0.188037,12.4728
145,0.780572,52.1304,0.0406323,2.71362,0.178796,11.9409
146,0.777066,52.2485,0.0537027,3.61087,0.169231,11.3788
147,0.772814,52.3128,0.0674471,4.56558,0.159739,10.8129
148,0.767973,52.3329,0.0813044,5.54043,0.150722,10.2709
149,0.762701,52.319,0.0947203,6.49753,0.142579,9.78049
150,0.75715,52.281,0.107166,7.39979,0.135683,9.36889
151,0.751467,52.2286,0.118158,8.21223,0.130375,9.06134
152,0.745783,52.1709,0.127272,8.90324,0.126945,8.88039
153,0.740215,52.1161,0.13416,9.44573,0.125626,8.8449
154,0.734859,52.0712,0.13856,9.81822,0.12658,8.96932
155,0.729793,52.0421,0.140309,10.0056,0.129897,9.26307
156,0.72507,52.0328,0.139344,9.99967,0.135586,9.73
157,0.720718,52.046,0.135706,9.79985,0.143576,10.3682
158,0.716745,52.0827,0.129538,9.41293,0.153717,11.1699
159,0.713134,52.1421,0.121082,8.85316,0.165783,12.1215
160,0.709847,52.2219,0.110671,8.14181,0.179482,13.2041
161,0.706826,52.3185,0.0987118,7.30654,0.194462,14.3939
162,0.703998,52.4265,0.0856791,6.3805,0.210323,15.6627
163,0.701276,52.5398,0.0720939,5.4013,0.226631,16.9792
164,0.698563,52.6513,0.0585071,4.40973,0.24293,18.3098
165,0.695758,52.7532,0.0454807,3.4484,0.258761,19.6196
166,0.692758,52.8376,0.033568,2.56027,0.273674,20.8735
167,0.689462,52.8964,0.0232941,1.78715,0.287244,22.0377
168,0.685777,52.9222,0.0151379,1.16821,0.299085,23.0808
169,0.681619,52.9078,0.00951506,0.738567,0.308866,23.9744
170,0.676919,52.8473,0.00676273,0.527968,0.316318,24.695
171,0.671626,52.7358,0.00712749,0.559648,0.321247,25.2242
172,0.665704,52.5699,0.0107558,0.849374,0.32354,25.5496
173,0.659141,52.3476,0.017688,1.40474,0.323171,25.6655
174,0.651947,52.0689,0.0278553,2.22471,0.320197,25.5731
175,0.644152,51.7353,0.0410813,3.29945,0.314767,25.2806
176,0.635808,51.3503,0.057086,4.61048,0.307106,24.8031
177,0.626987,50.919,0.0754943,6.13105,0.297518,24.1621
178,0.617781,50.4482,0.0958465,7.82685,0.286373,23.3853
179,0.608295,49.9461,0.117613,9.657,0.274091,22.5052
180,0.59865,49.4222,0.14021,11.5752,0.261139,21.5586
181,0.588975,48.8871,0.163019,13.5312,0.248006,20.5854
182,0.579405,48.3519,0.185404,15.4722,0.235192,19.627
183,0.570076,47.8284,0.206733,17.3446,0.223191,18.7253
184,0.561125,47.3283,0.226399,19.0957,0.212476,17.9214
185,0.552681,46.8631,0.243837,20.6755,0.203482,17.2537
186,0.544865,46.4437,0.258545,22.0381,0.19659,16.7572
187,0.537785,46.0804,0.270095,23.1433,0.19212,16.4619
188,0.531535,45.7821,0.278154,23.9579,0.190311,16.3919
189,0.52619,45.5565,0.282487,24.4572,0.191323,16.5644
190,0.521807,45.4097,0.282971,24.6252,0.195223,16.9891
191,0.518422,45.3462,0.279593,24.456,0.201985,17.6676
192,0.516051,45.3688,0.272458,23.9532,0.211491,18.5933
193,0.51469,45.4784,0.261777,23.1308,0.223533,19.7516
194,0.514315,45.6743,0.247866,22.012,0.237819,21.1197
195,0.514886,45.9541,0.231135,20.629,0.253979,22.6679
196,0.516346,46.314,0.212073,19.022,0.271582,24.3598
197,0.518624,46.7491,0.191234,17.2379,0.290142,26.1535
198,0.521644,47.253,0.169219,15.3287,0.309137,28.0032
199,0.525317,47.8192,0.146658,13.3502,0.328024,29.8598
200,0.529557,48.4403,0.124187,11.3598,0.346256,31.6732
201,0.534275,49.109,0.10243,9.41504,0.363295,33.3931
202,0.539386,49.8181,0.0819793,7.57167,0.378635,34.971
203,0.544812,50.5609,0.0633776,5.88171,0.39181,36.3616
204,0.550487,51.3315,0.0470993,4.39189,0.402414,37.5241
205,0.556353,52.125,0.033537,3.1421,0.41011,38.4234
206,0.562369,52.9378,0.0229901,2.16414,0.414641,39.0315
207,0.568509,53.7674,0.0156554,1.48063,0.415835,39.3281
208,0.574761,54.613,0.0116223,1.10434,0.413617,39.3012
209,0.58113,55.4751,0.010871,1.03775,0.407999,38.9479
210,0.587635,56.3559,0.013274,1.27301,0.399091,38.274
211,0.594309,57.2586,0.0186022,1.79222,0.387089,37.2939
212,0.601197,58.1877,0.0265332,2.56805,0.37227,36.0306
213,0.608351,59.1486,0.0366634,3.56471,0.354985,34.5144
214,0.615831,60.1476,0.0485223,4.73913,0.335647,32.7823
215,0.623698,61.191,0.0615892,6.04251,0.314713,30.8765
216,0.632013,62.2854,0.0753112,7.42198,0.292676,28.8435
217,0.64083,63.4366,0.0891229,8.8224,0.270047,26.7323
218,0.650197,64.6502,0.102466,10.1883,0.247338,24.5932
219,0.660148,65.9303,0.114806,11.4659,0.225045,22.4757
220,0.670703,67.2795,0.125657,12.6049,0.20364,20.4275
221,0.681862,68.6988,0.13459,13.5602,0.183548,18.4927
222,0.693606,70.1868,0.141253,14.2936,0.16514,16.7107
223,0.705892,71.7401,0.145383,14.7754,0.148725,15.115
224,0.718654,73.3527,0.146812,14.985,0.134534,13.7318
225,0.731802,75.0159,0.145474,14.9123,0.122724,12.5802
226,0.745223,76.7185,0.141409,14.5576,0.113368,11.6709
227,0.75878,78.4468,0.134759,13.9321,0.106461,11.0065
228,0.772318,80.1848,0.125764,13.0573,0.101918,10.5815
229,0.785661,81.9143,0.114756,11.9646,0.0995827,10.3827
230,0.798622,83.6153,0.102143,10.6943,0.0992343,10.3898
231,0.811001,85.2662,0.0883999,9.2941,0.100599,10.5766
232,0.822593,86.8446,0.0740482,7.81758,0.103359,10.912
233,0.83319,88.3275,0.0596407,6.32258,0.10717,11.3612
234,0.842587,89.6918,0.0457416,4.86911,0.111671,11.8872
235,0.85059,90.9151,0.0329071,3.51726,0.116503,12.4524
236,0.857014,91.9758,0.0216658,2.3252,0.12132,13.0202
237,0.861696,92.854,0.0125008,1.34706,0.125804,13.5563
238,0.86449,93.532,0.0058325,0.631037,0.129678,14.0302
239,0.86528,93.9944,0.00200347,0.217635,0.132717,14.4169
240,0.863976,94.229,0.00126646,0.138126,0.134758,14.6973
241,0.860521,94.2267,0.00377474,0.413333,0.135704,14.8595
242,0.854892,93.9822,0.00957599,1.05273,0.135532,14.8997
243,0.847097,93.4936,0.0186097,2.05394,0.134293,14.8219
244,0.837182,92.7631,0.030708,3.40257,0.13211,14.6383
245,0.825225,91.7965,0.0456004,5.0725,0.129174,14.3691
246,0.811336,90.6037,0.0629213,7.02656,0.125742,14.0419
247,0.795656,89.1978,0.0822216,9.21754,0.122123,13.6907
248,0.778351,87.5953,0.102982,11.5896,0.118667,13.3547
249,0.759613,85.8157,0.12463,14.0799,0.115756,13.0773
250,0.739652,83.881,0.146558,16.6206,0.11379,12.9044
251,0.718693,81.8151,0.168141,19.141,0.113166,12.8827
252,0.696971,79.6438,0.18876,21.5698,0.11427,13.0577
253,0.674728,77.3938,0.207816,23.8373,0.117456,13.4727
254,0.652205,75.0922,0.224757,25.8776,0.123037,14.166
255,0.629642,72.7663,0.23909,27.6311,0.131268,15.1703
256,0.607269,70.4428,0.250398,29.046,0.142333,16.5105
257,0.585305,68.1474,0.258355,30.0804,0.156341,18.2029
258,0.563952,65.9044,0.262735,30.7036,0.173313,20.2537
259,0.543398,63.7366,0.263421,30.8973,0.193182,22.6588
260,0.523807,61.6643,0.260407,30.6559,0.215786,25.403
261,0.505326,59.706,0.2538,29.9873,0.240875,28.4602
262,0.488074,57.8776,0.243814,28.9124,0.268111,31.7936
263,0.472154,56.1927,0.230768,27.4645,0.297078,35.3563
264,0.457643,54.6623,0.215069,25.6885,0.327288,39.0923
265,0.4446,53.2953,0.197204,23.6394,0.358196,42.9378
266,0.433064,52.0983,0.177724,21.3805,0.389212,46.8227
267,0.423059,51.076,0.157223,18.9815,0.419718,50.6727
268,0.414594,50.2317,0.136321,16.5165,0.449085,54.4107
269,0.407666,49.567,0.115646,14.0611,0.476688,57.9591
270,0.402266,49.0826,0.0958101,11.6903,0.501924,61.2423
271,0.398378,48.7786,0.0773926,9.47618,0.524229,64.1881
272,0.395984,48.6547,0.0609204,7.48532,0.543096,66.7305
273,0.395063,48.7103,0.0468519,5.77673,0.558086,68.8107
274,0.395598,48.9452,0.0355621,4.39991,0.56884,70.3796
275,0.397575,49.3595,0.0273314,3.39324,0.575094,71.3987
276,0.400984,49.9537,0.0223372,2.78272,0.576679,71.8414
277,0.405819,50.729,0.0206482,2.5811,0.573533,71.6939
278,0.412081,51.6873,0.0222235,2.78749,0.565695,70.9551
279,0.419774,52.8308,0.0269148,3.38737,0.553312,69.6374
280,0.428903,54.1623,0.0344714,4.35308,0.536625,67.7655
281,0.43948,55.6848,0.0445499,5.64474,0.51597,65.3765
282,0.451511,57.4009,0.056726,7.21162,0.491763,62.5183
283,0.465001,59.3134,0.070509,8.99381,0.46449,59.2482
284,0.479949,61.4237,0.0853591,10.9242,0.434692,55.6317
285,0.496345,63.7326,0.100705,12.9309,0.402949,51.7402
286,0.514168,66.2389,0.115965,14.9395,0.369867,47.649
287,0.533379,68.9397,0.130564,16.8756,0.336056,43.4356
288,0.553925,71.8297,0.143956,18.6674,0.302119,39.177
289,0.57573,74.9007,0.15564,20.2483,0.26863,34.9479
290,0.598697,78.1417,0.165178,21.559,0.236125,30.8189
291,0.622706,81.5383,0.17221,22.5495,0.205084,26.8541
292,0.64761,85.0727,0.176465,23.1811,0.175925,23.1102
293,0.673241,88.7235,0.177771,23.4277,0.148988,19.6345
294,0.699402,92.4661,0.176061,23.2765,0.124537,16.4647
295,0.725878,96.2721,0.171373,22.7289,0.102749,13.6275
296,0.752429,100.11,0.163851,21.8003,0.0837191,11.1388
297,0.7788,103.946,0.153741,20.5199,0.0674583,9.00367
298,0.80472,107.744,0.141379,18.9293,0.0539016,7.2169
299,0.829906,111.465,0.127181,17.0818,0.0429132,5.76368
300,0.854071,115.069,0.111632,15.0402,0.034297,4.62084
301,0.876926,118.516,0.0952658,12.8751,0.0278078,3.75822
302,0.898188,121.766,0.0786482,10.6622,0.0231639,3.1403
303,0.917581,124.78,0.0623587,8.48002,0.0200608,2.72802
304,0.934844,127.519,0.0469701,6.40703,0.0181856,2.48063
305,0.94974,129.948,0.0330294,4.51924,0.0172309,2.35762
306,0.962052,132.035,0.0210391,2.88746,0.0169088,2.3206
307,0.971597,133.751,0.0114402,1.57486,0.0169627,2.3351
308,0.978223,135.071,0.00459716,0.634766,0.0171793,2.37209
309,0.981817,135.977,0.000785379,0.108771,0.0173971,2.40942
310,0.982305,136.454,0.000181566,0.0252217,0.0175137,2.43286
311,0.979652,136.493,0.00285748,0.398128,0.0174903,2.4369
312,0.973869,136.093,0.0087771,1.22655,0.0173538,2.4251
313,0.965007,135.256,0.0177974,2.4945,0.0171958,2.41018
314,0.953158,133.991,0.0296727,4.17128,0.0171696,2.41364
315,0.938454,132.314,0.0440624,6.21243,0.0174839,2.46508
316,0.921063,130.244,0.0605419,8.56103,0.0183946,2.60112
317,0.901189,127.808,0.0786162,11.1495,0.0201947,2.86404
318,0.879062,125.034,0.0977363,13.9016,0.0232018,3.30013
319,0.854938,121.957,0.117317,16.7352,0.0277452,3.95785
320,0.829094,118.613,0.136755,19.5646,0.0341512,4.88581
321,0.80182,115.043,0.155451,22.3036,0.0427292,6.13067
322,0.773417,111.287,0.172827,24.8681,0.0537567,7.73508
323,0.744188,107.389,0.188346,27.179,0.0674661,9.73559
324,0.714436,103.39,0.201531,29.1648,0.0840321,12.1608
325,0.684459,99.3343,0.21198,30.7643,0.103561,15.0296
326,0.654543,95.2622,0.219377,31.9281,0.126081,18.3498
327,0.624958,91.2138,0.223505,32.621,0.151537,22.1171
328,0.59596,87.2266,0.224254,32.8225,0.179786,26.314
329,0.567782,83.3358,0.221621,32.5283,0.210597,30.9101
330,0.540635,79.5733,0.215715,31.75,0.24365,35.8616
331,0.514705,75.968,0.206749,30.5151,0.278546,41.1121
332,0.490156,72.5457,0.195035,28.8662,0.314809,46.5934
333,0.467126,69.3286,0.180974,26.8593,0.351899,52.2272
334,0.445731,66.3357,0.165044,24.5627,0.389225,57.9262
335,0.426063,63.583,0.147782,22.054,0.426155,63.5966
336,0.408197,61.0836,0.129765,19.4184,0.462038,69.1405
337,0.392186,58.8479,0.111598,16.7454,0.496216,74.4577
338,0.378071,56.8842,0.093885,14.1258,0.528044,79.449
339,0.365879,55.199,0.0772163,11.6494,0.556905,84.0185
340,0.355626,53.7971,0.0621456,9.40104,0.582229,88.0763
341,0.347321,52.6822,0.0491727,7.4586,0.603506,91.5408
342,0.340969,51.8574,0.038727,5.88993,0.620304,94.3411
343,0.33657,51.3253,0.0311534,4.75073,0.632276,96.419
344,0.334124,51.088,0.0267008,4.08258,0.639175,97.7306
345,0.33363,51.1478,0.0255143,3.91153,0.640856,98.2477
346,0.335087,51.5072,0.0276302,4.24712,0.637282,97.9583
347,0.338497,52.1684,0.0329748,5.08201,0.628528,96.8674
348,0.343859,53.134,0.0413669,6.39212,0.614774,94.9966
349,0.351173,54.4063,0.0525239,8.13738,0.596303,92.3836
350,0.360438,55.9873,0.0660709,10.2629,0.573492,89.0813
351,0.371647,57.8785,0.0815533,12.7007,0.5468,85.1561
352,0.384788,60.0804,0.0984518,15.3722,0.51676,80.6863
353,0.399841,62.592,0.116199,18.1901,0.48396,75.76
354,0.416774,65.4106,0.134199,21.0619,0.449026,70.4724
355,0.435542,68.5314,0.151847,23.8928,0.412611,64.9234
356,0.456081,71.9467,0.168547,26.5882,0.375372,59.2148
357,0.478312,75.6458,0.183735,29.0579,0.337954,53.4479
358,0.502132,79.6145,0.196894,31.2181,0.300975,47.7205
359,0.527416,83.835,0.207574,32.9948,0.26501,42.1245
360,0.554016,88.2853,0.215405,34.3259,0.230579,36.7439
361,0.58176,92.9394,0.22011,35.1639,0.19813,31.6524
362,0.610449,97.767,0.221513,35.4767,0.168037,26.9121
363,0.639864,102.734,0.219547,35.2494,0.140589,22.5724
364,0.669762,107.802,0.214251,34.4847,0.115988,18.6688
365,0.69988,112.929,0.205775,33.2027,0.0943449,15.2229
366,0.729939,118.07,0.194373,31.4404,0.0756876,12.2427
367,0.759648,123.178,0.180391,29.2507,0.0599607,9.72271
368,0.788705,128.204,0.16426,26.7004,0.0470346,7.64545
369,0.816804,133.096,0.14648,23.8686,0.0367152,5.98263
370,0.843642,137.804,0.127603,20.8433,0.0287549,4.69696
371,0.868918,142.278,0.108216,17.7195,0.022866,3.74412
372,0.892345,146.468,0.0889204,14.5952,0.0187343,3.07501
373,0.913654,150.328,0.070313,11.5689,0.0160335,2.63806
374,0.932593,153.813,0.0529668,8.73585,0.0144399,2.38158
375,0.948942,156.885,0.0374115,6.18511,0.0136461,2.25606
376,0.962509,159.509,0.0241166,3.99663,0.013374,2.21637
377,0.973138,161.654,0.0134757,2.23854,0.0133863,2.22368
378,0.98071,163.299,0.00579453,0.964853,0.0134957,2.24718
379,0.985147,164.426,0.00128027,0.213683,0.0135731,2.26541
380,0.986413,165.026,3.56426e-05,0.00596297,0.0135518,2.26721
381,0.984514,165.096,0.00205566,0.344719,0.0134306,2.25222
382,0.979499,164.64,0.00722819,1.21496,0.013273,2.231
383,0.971457,163.67,0.0153381,2.58413,0.0132045,2.22467
384,0.960518,162.204,0.0260746,4.40323,0.013407,2.26405
