t,Norm_0,AvgX_0,Norm_1,AvgX_1
2619,0.957225,-194.318,0.0427752,-8.68342
2620,0.939339,-191.021,0.0606611,-12.3359
2621,0.918572,-187.124,0.0814285,-16.588
2622,0.895061,-182.652,0.104939,-21.4145
2623,0.868965,-177.635,0.131035,-26.7862
2624,0.840458,-172.104,0.159542,-32.6702
2625,0.809729,-166.098,0.190271,-39.03
2626,0.776984,-159.655,0.223016,-45.8256
2627,0.742441,-152.819,0.257559,-53.0143
2628,0.706331,-145.635,0.293669,-60.5503
2629,0.668895,-138.152,0.331105,-68.3855
2630,0.630383,-130.419,0.369617,-76.4694
2631,0.591052,-122.489,0.408948,-84.7499
2632,0.551165,-114.416,0.448835,-93.1734
2633,0.510987,-106.254,0.489013,-101.685
2634,0.470788,-98.0596,0.529212,-110.229
2635,0.430834,-89.8882,0.569166,-118.749
2636,0.391394,-81.7958,0.608606,-127.19
2637,0.35273,-73.8384,0.64727,-135.496
2638,0.315101,-66.0708,0.684899,-143.611
2639,0.278757,-58.547,0.721243,-151.482
2640,0.243941,-51.3193,0.756059,-159.056
2641,0.210887,-44.4383,0.789113,-166.283
2642,0.179813,-37.9526,0.820187,-173.115
2643,0.150928,-31.9081,0.849072,-179.505
2644,0.124425,-26.3479,0.875575,-185.41
2645,0.10048,-21.312,0.89952,-190.79
2646,0.0792533,-16.837,0.920747,-195.609
2647,0.0608867,-12.956,0.939113,-199.833
2648,0.0455027,-9.6981,0.954497,-203.434
2649,0.033204,-7.08823,0.966796,-206.387
2650,0.0240728,-5.14717,0.975927,-208.67
2651,0.0181699,-3.89124,0.98183,-210.268
2652,0.0155347,-3.3322,0.984465,-211.168
2653,0.0161849,-3.47718,0.983815,-211.364
2654,0.0201161,-4.32861,0.979884,-210.852
2655,0.0273021,-5.88417,0.972698,-209.637
2656,0.0376949,-8.13682,0.962305,-207.723
2657,0.0512251,-11.0748,0.948775,-205.124
2658,0.0678023,-14.6818,0.932198,-201.856
2659,0.0873161,-18.9367,0.912684,-197.939
2660,0.109636,-23.8144,0.890364,-193.399
2661,0.134613,-29.2851,0.865387,-188.265
2662,0.162081,-35.3152,0.837919,-182.571
2663,0.191855,-41.8672,0.808145,-176.356
2664,0.223738,-48.8999,0.776262,-169.659
2665,0.257517,-56.3688,0.742483,-162.525
2666,0.292965,-64.2263,0.707035,-155.002
2667,0.329847,-72.4221,0.670153,-147.14
2668,0.367916,-80.9034,0.632084,-138.993
2669,0.406918,-89.6155,0.593082,-130.614
2670,0.446593,-98.5017,0.553407,-122.061
2671,0.486676,-107.504,0.513324,-113.391
2672,0.526899,-116.564,0.473101,-104.663
2673,0.566994,-125.622,0.433006,-95.936
2674,0.606693,-134.618,0.393307,-87.2705
2675,0.645731,-143.494,0.354269,-78.7254
2676,0.683848,-152.19,0.316152,-70.3595
2677,0.720788,-160.648,0.279212,-62.2304
2678,0.756306,-168.813,0.243694,-54.3943
2679,0.790165,-176.631,0.209835,-46.9057
2680,0.822138,-184.047,0.177862,-39.817
2681,0.852012,-191.014,0.147988,-33.1777
2682,0.879587,-197.484,0.120413,-27.0349
2683,0.90468,-203.413,0.0953197,-21.4322
2684,0.927123,-208.762,0.0728769,-16.4098
2685,0.946766,-213.493,0.0532339,-12.0041
2686,0.963478,-217.575,0.0365219,-8.24746
2687,0.977148,-220.979,0.0228524,-5.16801
2688,0.987683,-223.682,0.0123168,-2.7894
2689,0.995015,-225.664,0.00498531,-1.13064
2690,0.999093,-226.912,0.000906877,-0.205968
2691,0.999891,-227.416,0.000108747,-0.0247335
2692,0.997404,-227.172,0.00259624,-0.591328
2693,0.991647,-226.18,0.00835276,-1.90514
2694,0.98266,-224.446,0.0173399,-3.96053
2695,0.970502,-221.98,0.0294976,-6.74689
2696,0.955255,-218.799,0.0447447,-10.2487
2697,0.93702,-214.922,0.0629796,-14.4454
2698,0.91592,-210.374,0.0840803,-19.3121
2699,0.892094,-205.186,0.107906,-24.819
2700,0.865702,-199.391,0.134298,-30.932
2701,0.83692,-193.028,0.16308,-37.6129
2702,0.805941,-186.139,0.194059,-44.8196
2703,0.77297,-178.769,0.22703,-52.5063
2704,0.738229,-170.968,0.261771,-60.6239
2705,0.701949,-162.787,0.298051,-69.1202
2706,0.664372,-154.282,0.335628,-77.9404
2707,0.625749,-145.51,0.374251,-87.0273
2708,0.586338,-136.53,0.413662,-96.3218
2709,0.546403,-127.402,0.453597,-105.763
2710,0.506208,-118.189,0.493792,-115.29
2711,0.466024,-108.953,0.533976,-124.839
2712,0.426118,-99.7559,0.573882,-134.348
2713,0.386756,-90.6618,0.613244,-143.754
2714,0.348202,-81.7324,0.651798,-152.995
2715,0.310712,-73.0291,0.689288,-162.009
2716,0.274537,-64.6119,0.725463,-170.736
2717,0.239919,-56.5388,0.760081,-179.119
2718,0.207088,-48.866,0.792912,-187.101
2719,0.176264,-41.6469,0.823736,-194.629
2720,0.147652,-34.9321,0.852348,-201.652
2721,0.121443,-28.769,0.878557,-208.123
2722,0.0978134,-23.2013,0.902187,-213.998
2723,0.0769195,-18.2689,0.923081,-219.237
2724,0.0589011,-14.0074,0.941099,-223.805
2725,0.0438787,-10.4483,0.956121,-227.67
2726,0.0319523,-7.61818,0.968048,-230.805
2727,0.0232017,-5.5389,0.976798,-233.189
2728,0.0176853,-4.22736,0.982315,-234.805
2729,0.0154399,-3.69532,0.98456,-235.641
2730,0.0164804,-3.94936,0.98352,-235.69
2731,0.0208,-4.9908,0.9792,-234.951
2732,0.0283698,-6.81568,0.97163,-233.428
2733,0.0391393,-9.41479,0.960861,-231.131
2734,0.0530366,-12.7737,0.946963,-228.073
2735,0.0699688,-16.8728,0.930031,-224.274
2736,0.0898231,-21.6875,0.910177,-219.76
2737,0.112467,-27.1885,0.887533,-214.558
2738,0.137749,-33.3415,0.862251,-208.704
2739,0.1655,-40.108,0.8345,-202.236
2740,0.195536,-47.4453,0.804464,-195.197
2741,0.227655,-55.3066,0.772345,-187.633
2742,0.261644,-63.6415,0.738356,-179.595
2743,0.297276,-72.3965,0.702724,-171.137
2744,0.334312,-81.5149,0.665688,-162.314
2745,0.372505,-90.9376,0.627495,-153.187
2746,0.411601,-100.603,0.588399,-143.816
2747,0.451338,-110.449,0.548662,-134.265
2748,0.491452,-120.409,0.508548,-124.598
2749,0.531673,-130.42,0.468327,-114.881
2750,0.571735,-140.414,0.428265,-105.179
2751,0.611369,-150.327,0.388631,-95.5587
2752,0.650312,-160.092,0.349688,-86.0854
2753,0.688302,-169.645,0.311698,-76.8239
2754,0.725086,-178.922,0.274914,-67.8375
2755,0.760419,-187.861,0.239581,-59.1882
2756,0.794066,-196.403,0.205934,-50.9356
2757,0.8258,-204.491,0.1742,-43.1367
2758,0.855411,-212.071,0.144589,-35.8459
2759,0.882701,-219.09,0.117299,-29.1141
2760,0.907488,-225.503,0.0925122,-22.9885
2761,0.929606,-231.266,0.0703945,-17.5127
2762,0.948907,-236.34,0.0510931,-12.7255
2763,0.965263,-240.689,0.0347371,-8.66172
2764,0.978565,-244.285,0.0214355,-5.35108
2765,0.988723,-247.103,0.0112772,-2.8184
2766,0.99567,-249.122,0.0043299,-1.08337
2767,0.99936,-250.329,0.0006401,-0.160338
2768,0.999768,-250.714,0.000232375,-0.0582732
2769,0.996891,-250.274,0.00310945,-0.780643
2770,0.990748,-249.012,0.00925212,-2.3254
2771,0.981381,-246.934,0.0186194,-4.68498
2772,0.968851,-244.053,0.0311487,-7.84634
2773,0.953244,-240.389,0.0467564,-11.791
2774,0.934662,-235.965,0.0653384,-16.4953
2775,0.913229,-230.809,0.0867706,-21.9303
2776,0.88909,-224.956,0.11091,-28.0622
2777,0.862405,-218.444,0.137595,-34.8524
2778,0.833352,-211.316,0.166648,-42.2577
2779,0.802125,-203.62,0.197875,-50.2309
2780,0.768932,-195.407,0.231068,-58.7208
2781,0.733996,-186.732,0.266004,-67.6726
2782,0.697549,-177.652,0.302451,-77.0282
2783,0.659834,-168.228,0.340166,-86.7269
2784,0.621104,-158.524,0.378896,-96.7053
2785,0.581617,-148.605,0.418383,-106.898
2786,0.541637,-138.538,0.458363,-117.239
2787,0.50143,-128.391,0.49857,-127.659
2788,0.461264,-118.232,0.538736,-138.09
2789,0.421409,-108.131,0.578591,-148.463
2790,0.382129,-98.1555,0.617871,-158.709
2791,0.343688,-88.3743,0.656312,-168.761
2792,0.306342,-78.8539,0.693658,-178.551
2793,0.270339,-69.6596,0.729661,-188.015
2794,0.235921,-60.8544,0.764079,-197.089
2795,0.203318,-52.4991,0.796682,-205.713
2796,0.172746,-44.6513,0.827254,-213.829
2797,0.14441,-37.3656,0.85559,-221.382
2798,0.118499,-30.6928,0.881501,-228.321
2799,0.0951856,-24.6798,0.904814,-234.601
2800,0.0746263,-19.369,0.925374,-240.177
2801,0.0569579,-14.7983,0.943042,-245.013
2802,0.0422983,-11.0008,0.957702,-249.075
2803,0.0307454,-8.00424,0.969255,-252.335
2804,0.0223763,-5.83134,0.977624,-254.772
2805,0.0172469,-4.49913,0.982753,-256.367
2806,0.0153914,-4.01914,0.984609,-257.109
2807,0.0168223,-4.39717,0.983178,-256.993
2808,0.0215298,-5.63331,0.97847,-256.018
2809,0.0294828,-7.72187,0.970517,-254.19
2810,0.0406279,-10.6515,0.959372,-251.52
2811,0.0548909,-14.4051,0.945109,-248.026
2812,0.0721765,-18.96,0.927823,-243.73
2813,0.0923694,-24.2884,0.907631,-238.66
2814,0.115335,-30.3568,0.884665,-232.849
2815,0.140919,-37.127,0.859081,-226.336
2816,0.168952,-44.556,0.831048,-219.164
2817,0.199246,-52.5962,0.800754,-211.38
2818,0.231599,-61.1958,0.768401,-203.036
2819,0.265795,-70.2992,0.734205,-194.187
2820,0.301606,-79.8474,0.698394,-184.893
2821,0.338793,-89.7782,0.661207,-175.216
2822,0.377107,-100.027,0.622893,-165.221
2823,0.416292,-110.526,0.583708,-154.975
2824,0.456088,-121.207,0.543912,-144.546
2825,0.496229,-131.999,0.503771,-134.005
2826,0.536445,-142.831,0.463555,-123.424
2827,0.57647,-153.633,0.42353,-112.873
2828,0.616036,-164.331,0.383964,-102.424
2829,0.654879,-174.856,0.345121,-92.149
2830,0.692739,-185.137,0.307261,-82.1166
2831,0.729364,-195.106,0.270636,-72.3956
2832,0.764509,-204.696,0.235491,-63.0526
2833,0.797939,-213.844,0.202061,-54.1515
2834,0.829432,-222.489,0.170568,-45.7534
2835,0.858778,-230.572,0.141222,-37.9165
2836,0.88578,-238.039,0.11422,-30.6948
2837,0.910258,-244.839,0.0897424,-24.1387
2838,0.932048,-250.928,0.0679518,-18.2941
2839,0.951006,-256.263,0.0489939,-13.2022
2840,0.967005,-260.809,0.0329954,-8.89913
2841,0.979937,-264.535,0.0200629,-5.41599
2842,0.989717,-267.414,0.0102828,-2.77834
2843,0.99628,-269.428,0.00372048,-1.00614
2844,0.99958,-270.561,0.000419651,-0.113589
2845,0.999598,-270.805,0.000402371,-0.109008
2846,0.996331,-270.159,0.00366876,-0.994797
2847,0.989803,-268.625,0.010197,-2.76739
2848,0.980056,-266.214,0.0199435,-5.41728
2849,0.967157,-262.939,0.0328433,-8.92906
2850,0.95119,-258.824,0.0488101,-13.2815
2851,0.932262,-253.894,0.0677375,-18.4478
2852,0.910501,-248.183,0.0894991,-24.3955
2853,0.88605,-241.726,0.11395,-31.087
2854,0.859074,-234.569,0.140926,-38.4795
2855,0.829752,-226.757,0.170248,-46.5256
2856,0.798281,-218.343,0.201719,-55.1734
2857,0.764869,-209.382,0.235131,-64.3668
2858,0.729741,-199.935,0.270259,-74.0459
2859,0.693131,-190.066,0.306869,-84.1476
2860,0.655282,-179.839,0.344718,-94.6058
2861,0.616449,-169.323,0.383551,-105.352
2862,0.576889,-158.59,0.423111,-116.315
2863,0.536868,-147.711,0.463132,-127.424
2864,0.496651,-136.76,0.503349,-138.604
2865,0.456509,-125.81,0.543491,-149.782
2866,0.416708,-114.936,0.583292,-160.883
2867,0.377514,-104.212,0.622486,-171.835
2868,0.33919,-93.709,0.66081,-182.564
2869,0.30199,-83.5,0.69801,-192.999
2870,0.266164,-73.6539,0.733836,-203.07
2871,0.231949,-64.2381,0.768051,-212.711
2872,0.199576,-55.317,0.800424,-221.856
2873,0.169259,-46.9519,0.830741,-230.445
2874,0.141201,-39.2003,0.858799,-238.419
2875,0.11559,-32.1158,0.88441,-245.726
2876,0.0925967,-25.7478,0.907403,-252.316
2877,0.0723739,-20.1406,0.927626,-258.144
2878,0.0550571,-15.3337,0.944943,-263.172
2879,0.0407618,-11.3613,0.959238,-267.364
2880,0.0295834,-8.25214,0.970417,-270.692
2881,0.0215967,-6.02899,0.978403,-273.134
2882,0.0168548,-4.70891,0.983145,-274.673
2883,0.0153894,-4.30286,0.984611,-275.296
2884,0.0172103,-4.81573,0.98279,-275
2885,0.0223055,-6.24625,0.977695,-273.786
2886,0.0306407,-8.58701,0.969359,-271.661
2887,0.0421605,-11.8245,0.957839,-268.639
2888,0.0567879,-15.9391,0.943212,-264.739
2889,0.0744253,-20.9054,0.925575,-259.986
2890,0.0949549,-26.6923,0.905045,-254.413
2891,0.11824,-33.2629,0.88176,-248.055
2892,0.144124,-40.5753,0.855876,-240.955
2893,0.172436,-48.5823,0.827564,-233.159
2894,0.202985,-57.2322,0.797015,-224.72
2895,0.235569,-66.4687,0.764431,-215.694
2896,0.269969,-76.2317,0.730031,-206.141
2897,0.305956,-86.4574,0.694044,-196.124
2898,0.343289,-97.0788,0.656711,-185.711
2899,0.38172,-108.026,0.61828,-174.972
2900,0.420992,-119.227,0.579008,-163.978
2901,0.460843,-130.608,0.539157,-152.803
2902,0.501007,-142.094,0.498993,-141.523
2903,0.541215,-153.609,0.458785,-130.214
2904,0.581199,-165.077,0.418801,-118.951
2905,0.620693,-176.421,0.379307,-107.811
2906,0.659432,-187.566,0.340568,-96.8698
2907,0.697158,-198.439,0.302842,-86.2006
2908,0.73362,-208.965,0.26638,-75.8761
2909,0.768574,-219.077,0.231426,-65.9666
2910,0.801786,-228.705,0.198214,-56.5396
2911,0.833034,-237.786,0.166966,-47.6595
2912,0.862111,-246.258,0.137889,-39.3872
2913,0.888823,-254.065,0.111177,-31.7795
2914,0.912989,-261.154,0.0870106,-24.8888
2915,0.934451,-267.478,0.0655492,-18.7629
2916,0.953063,-272.994,0.0469365,-13.4444
2917,0.968703,-277.665,0.031297,-8.97082
2918,0.981265,-281.458,0.0187348,-5.37374
2919,0.990666,-284.348,0.00933392,-2.67909
2920,0.996843,-286.316,0.0031571,-0.90679
2921,0.999754,-287.346,0.000245552,-0.0705758
2922,0.999381,-287.433,0.000618717,-0.17795
2923,0.995726,-286.574,0.0042741,-1.2301
2924,0.988813,-284.775,0.0111873,-3.22191
2925,0.978688,-282.047,0.0213122,-6.14193
2926,0.965419,-278.407,0.0345812,-9.97251
2927,0.949094,-273.881,0.0509056,-14.6899
2928,0.929823,-268.496,0.0701766,-20.2643
2929,0.907734,-262.29,0.0922655,-26.6601
2930,0.882975,-255.303,0.117025,-33.8365
2931,0.855711,-247.58,0.144289,-41.7469
2932,0.826123,-239.175,0.173877,-50.34
2933,0.79441,-230.142,0.20559,-59.5599
2934,0.760782,-220.542,0.239218,-69.3464
2935,0.725466,-210.439,0.274534,-79.6353
2936,0.688695,-199.9,0.311305,-90.3591
2937,0.650716,-188.996,0.349284,-101.447
2938,0.611783,-177.801,0.388217,-112.827
2939,0.572155,-166.389,0.427845,-124.422
2940,0.532096,-154.836,0.467904,-136.157
2941,0.491874,-143.222,0.508126,-147.954
2942,0.451758,-131.623,0.548242,-159.734
2943,0.412016,-120.118,0.587984,-171.419
2944,0.372912,-108.785,0.627088,-182.933
2945,0.334708,-97.7002,0.665292,-194.197
2946,0.297658,-86.9388,0.702342,-205.137
2947,0.262011,-76.5738,0.737989,-215.68
2948,0.228004,-66.6755,0.771996,-225.756
2949,0.195863,-57.3113,0.804137,-235.297
2950,0.165804,-48.5451,0.834196,-244.24
2951,0.138028,-40.4368,0.861972,-252.524
2952,0.112719,-33.042,0.887281,-260.094
2953,0.0900469,-26.4117,0.909953,-266.899
2954,0.0701626,-20.5916,0.929837,-272.893
2955,0.053199,-15.6223,0.946801,-278.035
2956,0.0392693,-11.5385,0.960731,-282.292
2957,0.0284665,-8.36922,0.971533,-285.633
2958,0.0208628,-6.13728,0.979137,-288.036
2959,0.0165088,-4.85928,0.983491,-289.485
2960,0.0154337,-4.54545,0.984566,-289.969
2961,0.0176446,-5.19959,0.982355,-289.484
2962,0.0231268,-6.819,0.976873,-288.033
2963,0.0318437,-9.39453,0.968156,-285.626
2964,0.043737,-12.9106,0.956263,-282.277
2965,0.0587274,-17.3454,0.941273,-278.009
2966,0.0767149,-22.6709,0.923285,-272.85
2967,0.0975792,-28.8529,0.902421,-266.834
2968,0.121181,-35.8517,0.878819,-260
2969,0.147363,-43.622,0.852637,-252.394
2970,0.175951,-52.1131,0.824049,-244.067
2971,0.206753,-61.2698,0.793247,-235.073
2972,0.239564,-71.032,0.760436,-225.473
2973,0.274165,-81.3357,0.725835,-215.331
2974,0.310324,-92.1131,0.689676,-204.715
2975,0.347802,-103.293,0.652198,-193.696
2976,0.386346,-114.802,0.613654,-182.346
2977,0.425701,-126.564,0.574299,-170.744
2978,0.465602,-138.501,0.534398,-158.965
2979,0.505785,-150.534,0.494215,-147.09
2980,0.545981,-162.583,0.454019,-135.199
2981,0.585921,-174.568,0.414079,-123.37
2982,0.625339,-186.41,0.374661,-111.685
2983,0.663971,-198.029,0.336029,-100.221
2984,0.70156,-209.349,0.29844,-89.0559
2985,0.737855,-220.293,0.262145,-78.2657
2986,0.772614,-230.789,0.227386,-67.9231
2987,0.805604,-240.767,0.194396,-58.0982
2988,0.836606,-250.16,0.163394,-48.8578
2989,0.865411,-258.904,0.134589,-40.2647
2990,0.891829,-266.942,0.108171,-32.3776
2991,0.915683,-274.22,0.0843169,-25.2504
2992,0.936813,-280.688,0.0631867,-18.932
2993,0.955079,-286.303,0.0449211,-13.466
2994,0.970358,-291.027,0.029642,-8.89014
2995,0.982549,-294.829,0.0174513,-5.23653
2996,0.991569,-297.681,0.00843053,-2.53095
2997,0.99736,-299.566,0.00263981,-0.792889
2998,0.999882,-300.469,0.000117819,-0.0354051
2999,0.999119,-300.385,0.000881395,-0.264991
3000,0.995075,-299.312,0.00492544,-1.48154
3001,0.987777,-297.259,0.012223,-3.67835
3002,0.977275,-294.239,0.0227252,-6.84214
3003,0.963638,-290.27,0.0363622,-10.9531
3004,0.946957,-285.38,0.0530427,-15.9852
3005,0.927344,-279.601,0.0726555,-21.9061
3006,0.90493,-272.97,0.0950697,-28.6775
3007,0.879864,-265.532,0.120136,-36.2554
3008,0.852314,-257.336,0.147686,-44.5903
3009,0.822463,-248.438,0.177537,-53.6277
3010,0.790511,-238.895,0.209489,-63.3082
3011,0.756671,-228.773,0.243329,-73.5681
3012,0.721169,-218.137,0.278831,-84.3399
3013,0.684242,-207.061,0.315758,-95.5525
3014,0.646137,-195.617,0.353863,-107.132
3015,0.607107,-183.883,0.392893,-119.001
3016,0.567414,-171.936,0.432586,-131.081
3017,0.527322,-159.858,0.472678,-143.293
3018,0.487099,-147.729,0.512901,-155.555
3019,0.447013,-135.631,0.552987,-167.785
3020,0.407333,-123.645,0.592667,-179.903
3021,0.368322,-111.851,0.631678,-191.827
3022,0.330242,-100.33,0.669758,-203.478
3023,0.293346,-89.1591,0.706654,-214.779
3024,0.257881,-78.4132,0.742119,-225.654
3025,0.224084,-68.1653,0.775916,-236.03
3026,0.19218,-58.4848,0.80782,-245.838
3027,0.162382,-49.4372,0.837618,-255.013
3028,0.134889,-41.0841,0.865111,-263.492
3029,0.109885,-33.4822,0.890115,-271.22
3030,0.0875364,-26.6835,0.912464,-278.144
3031,0.0679924,-20.7344,0.932008,-284.217
3032,0.0513837,-15.6759,0.948616,-289.399
3033,0.0378209,-11.5429,0.962179,-293.655
3034,0.0273948,-8.36418,0.972605,-296.956
3035,0.0201748,-6.16223,0.979825,-299.28
3036,0.0162092,-4.95293,0.983791,-300.61
3037,0.0155244,-4.74557,0.984476,-300.938
3038,0.0181251,-5.54272,0.981875,-300.261
3039,0.0239938,-7.34025,0.976006,-298.582
3040,0.0330914,-10.1273,0.966909,-295.913
3041,0.0453572,-13.8865,0.954643,-292.272
3042,0.0607092,-18.5938,0.939291,-287.682
3043,0.079045,-24.2188,0.920955,-282.173
3044,0.100242,-30.725,0.899758,-275.783
3045,0.124159,-38.0701,0.875841,-268.553
3046,0.150637,-46.2059,0.849363,-260.532
3047,0.179498,-55.0791,0.820502,-251.772
3048,0.210549,-64.6311,0.789451,-242.333
3049,0.243584,-74.7992,0.756416,-232.278
3050,0.278383,-85.516,0.721617,-221.673
3051,0.314712,-96.7109,0.685288,-210.589
3052,0.352329,-108.31,0.647671,-199.101
3053,0.390983,-120.235,0.609017,-187.285
3054,0.430417,-132.409,0.569583,-175.221
3055,0.470366,-144.749,0.529634,-162.989
3056,0.510564,-157.175,0.489436,-150.671
3057,0.550743,-169.603,0.449257,-138.35
3058,0.590635,-181.951,0.409365,-126.109
3059,0.629973,-194.136,0.370027,-114.029
3060,0.668495,-206.078,0.331505,-102.193
3061,0.705944,-217.696,0.294056,-90.6797
3062,0.742069,-228.913,0.257931,-79.5664
3063,0.776629,-239.654,0.223371,-68.9283
3064,0.809395,-249.848,0.190605,-58.8371
3065,0.840146,-259.426,0.159854,-49.3609
3066,0.868678,-268.325,0.131322,-40.5639
3067,0.8948,-276.483,0.1052,-32.5056
3068,0.918338,-283.848,0.0816617,-25.2407
3069,0.939135,-290.37,0.0608647,-18.8187
3070,0.957052,-296.004,0.0429478,-13.2832
3071,0.971969,-300.713,0.0280306,-8.67224
3072,0.983787,-304.465,0.0162126,-5.01751
3073,0.992427,-307.234,0.00757273,-2.34435
3074,0.997831,-309.003,0.00216866,-0.671578
3075,0.999964,-309.759,3.64639e-05,-0.0112954
3076,0.99881,-309.496,0.00119038,-0.368856
3077,0.994377,-308.216,0.0056227,-1.7428
3078,0.986696,-305.927,0.0133038,-4.12488
3079,0.975817,-302.644,0.0241825,-7.50007
3080,0.961814,-298.39,0.0381861,-11.8467
3081,0.944779,-293.191,0.0552212,-17.1367
3082,0.924826,-287.083,0.075174,-23.3354
3083,0.902089,-280.106,0.0979113,-30.4023
3084,0.876719,-272.307,0.123281,-38.2909
3085,0.848885,-263.737,0.151115,-46.9493
3086,0.818774,-254.454,0.181226,-56.3203
3087,0.786586,-244.519,0.213414,-66.342
3088,0.752537,-234,0.247463,-76.9481
3089,0.716853,-222.966,0.283147,-88.0682
3090,0.679773,-211.49,0.320227,-99.6287
3091,0.641544,-199.651,0.358456,-111.553
3092,0.602422,-187.527,0.397578,-123.761
3093,0.562667,-175.198,0.437333,-136.173
3094,0.522546,-162.749,0.477454,-148.705
3095,0.482325,-150.261,0.517675,-161.274
3096,0.442274,-137.82,0.557726,-173.797
3097,0.402659,-125.508,0.597341,-186.19
3098,0.363745,-113.408,0.636255,-198.37
3099,0.325793,-101.601,0.674207,-210.256
3100,0.289054,-90.1662,0.710946,-221.769
3101,0.253775,-79.1812,0.746225,-232.832
3102,0.220191,-68.7196,0.779809,-243.371
3103,0.188526,-58.8517,0.811474,-253.315
3104,0.158992,-49.6442,0.841008,-262.599
3105,0.131786,-41.1591,0.868214,-271.159
3106,0.107088,-33.4537,0.892912,-278.939
3107,0.0850655,-26.5801,0.914934,-285.887
3108,0.0658637,-20.585,0.934136,-291.955
3109,0.0496114,-15.5091,0.950389,-297.103
3110,0.0364168,-11.387,0.963583,-301.297
3111,0.0263683,-8.24683,0.973632,-304.509
3112,0.0195327,-6.11035,0.980467,-306.716
3113,0.0159559,-4.99253,0.984044,-307.903
3114,0.0156615,-4.90152,0.984338,-308.064
3115,0.0186517,-5.83862,0.981348,-307.195
3116,0.0249064,-7.79824,0.975094,-305.303
3117,0.0343839,-10.768,0.965616,-302.401
3118,0.047021,-14.7286,0.952979,-298.507
3119,0.0627332,-19.6544,0.937267,-293.647
3120,0.0814156,-25.5129,0.918584,-287.853
3121,0.102944,-32.2657,0.897056,-281.165
3122,0.127174,-39.8682,0.872826,-273.626
3123,0.153944,-48.2702,0.846056,-265.288
3124,0.183075,-57.416,0.816925,-256.204
3125,0.214373,-67.2451,0.785627,-246.437
3126,0.24763,-77.6922,0.75237,-236.051
3127,0.282622,-88.6879,0.717378,-225.116
3128,0.319117,-100.159,0.680883,-213.704
3129,0.356871,-112.03,0.643129,-201.893
3130,0.395631,-124.221,0.604369,-189.76
3131,0.43514,-136.651,0.56486,-177.388
3132,0.475133,-149.237,0.524867,-164.859
3133,0.515343,-161.896,0.484657,-152.256
3134,0.555502,-174.543,0.444498,-139.665
3135,0.595342,-187.094,0.404658,-127.169
3136,0.634597,-199.465,0.365403,-114.853
3137,0.673004,-211.573,0.326996,-102.798
3138,0.710309,-223.338,0.289691,-91.0859
3139,0.74626,-234.681,0.25374,-79.7952
3140,0.780619,-245.527,0.219381,-69.0014
3141,0.813157,-255.802,0.186843,-58.777
3142,0.843655,-265.439,0.156345,-49.1908
3143,0.87191,-274.372,0.12809,-40.3072
3144,0.897734,-282.542,0.102266,-32.1859
3145,0.920955,-289.895,0.0790451,-24.8815
3146,0.941417,-296.381,0.0585834,-18.4435
3147,0.958983,-301.956,0.0410169,-12.915
3148,0.973537,-306.584,0.026463,-8.33365
3149,0.984981,-310.233,0.0150187,-4.73034
3150,0.993239,-312.878,0.0067606,-2.12964
3151,0.998256,-314.503,0.00174369,-0.549354
3152,0.999999,-315.095,1.49445e-06,-0.000470896
3153,0.998454,-314.652,0.00154564,-0.487091
3154,0.993634,-313.174,0.00636582,-2.00638
3155,0.98557,-310.674,0.0144299,-4.54861
3156,0.974316,-307.166,0.0256839,-8.0972
3157,0.959947,-302.675,0.0400529,-12.6288
3158,0.942559,-297.229,0.0574408,-18.1136
3159,0.922268,-290.867,0.0777317,-24.5152
3160,0.89921,-283.629,0.10079,-31.7912
3161,0.873538,-275.564,0.126462,-39.8933
3162,0.845424,-266.726,0.154576,-48.7678
3163,0.815056,-257.175,0.184944,-58.3556
3164,0.782635,-246.973,0.217365,-68.5929
3165,0.74838,-236.189,0.25162,-79.4115
3166,0.712517,-224.895,0.287483,-90.7395
3167,0.675288,-213.167,0.324712,-102.501
3168,0.636939,-201.082,0.363061,-114.619
3169,0.597728,-188.722,0.402272,-127.01
3170,0.557916,-176.17,0.442084,-139.594
3171,0.517768,-163.509,0.482232,-152.286
3172,0.477554,-150.823,0.522446,-165.002
3173,0.43754,-138.199,0.56246,-177.655
3174,0.397995,-125.72,0.602005,-190.163
3175,0.359182,-113.47,0.640818,-202.441
3176,0.32136,-101.53,0.67864,-214.408
3177,0.284783,-89.9813,0.715217,-225.984
3178,0.249693,-78.9007,0.750307,-237.09
3179,0.216325,-68.3623,0.783675,-247.654
3180,0.184903,-58.4369,0.815097,-257.604
3181,0.155635,-49.1908,0.844365,-266.874
3182,0.128718,-40.6861,0.871282,-275.402
3183,0.10433,-32.9797,0.89567,-283.131
3184,0.0826345,-26.1234,0.917366,-290.009
3185,0.0637767,-20.1632,0.936223,-295.99
3186,0.0478822,-15.1391,0.952118,-301.035
3187,0.0350572,-11.0849,0.964943,-305.109
3188,0.0253871,-8.02775,0.974613,-308.185
3189,0.0189367,-5.98838,0.981063,-310.243
3190,0.0157489,-4.98058,0.984251,-311.269
3191,0.015845,-5.01124,0.984155,-311.255
3192,0.0192244,-6.08035,0.980776,-310.203
3193,0.0258645,-8.18091,0.974135,-308.118
3194,0.035721,-11.2991,0.964279,-305.015
3195,0.0487281,-15.4141,0.951272,-300.914
3196,0.064799,-20.4987,0.935201,-295.843
