E,T,R0,R1,R,E/V0,N_R0,N_R1
1632.72,1.56108,0.329979,0.036508,0.366487,16.3272,0.1711893802,0.0189399383
1632.84,0.123819,0.249887,-0.184224,0.0656623,16.3284,1.3187950473,-0.9722542541
1632.95,1.16417,0.232219,0.391456,0.623675,16.3295,0.129887658,0.218954104
1633.07,1.18495,0.184236,0.089138,0.273374,16.3307,0.1263340657,0.0611235912
1633.19,1.25682,0.93791,0.843521,1.78143,16.3319,0.3087007323,0.2776338353
1633.3,0.921601,0.563358,0.372413,0.935771,16.333,0.3033091917,0.2005053376
1633.42,0.461966,0.760213,-0.21994,0.540273,16.3342,0.7585146856,-0.2194486545
1633.53,1.77182,0.594998,0.055997,0.650995,16.3353,0.2455812763,0.0231123714
1633.65,1.09947,0.707589,0.425219,1.13281,16.3365,0.3169803967,0.1904864085
1633.77,0.868262,0.354487,-0.118926,0.235561,16.3377,0.321144785,-0.1077400996
1633.88,0.42558,1.55603,0.574959,2.13099,16.3388,0.6086397008,0.2248946831
1634,0.605693,0.590525,-0.245428,0.345097,16.34,0.6210887788,-0.2581306072
1634.11,0.59361,0.256495,0.360458,0.616953,16.3411,0.211880753,0.2977606287
1634.23,0.479259,1.06213,1.51621,2.57834,16.3423,0.3473738708,0.4958825536
1634.35,0.269436,0.419043,-0.553213,-0.13417,16.3435,3.097918176,-4.0898156226
1634.46,1.50811,1.00342,0.666328,1.66974,16.3446,0.3157543622,0.2096788709
1634.58,0.992224,1.15606,-0.297889,0.858174,16.3458,0.6247628888,-0.1609864472
1634.69,1.05118,0.526033,0.0758863,0.601919,16.3469,0.3182102221,0.0459054781
1634.81,0.717574,0.50027,0.49594,0.99621,16.3481,0.2919095989,0.2893830261
1634.93,2.23469,1.25751,-0.134271,1.12324,16.3493,0.3744896409,-0.0399862415
1635.04,0.538526,0.582408,0.028911,0.611319,16.3504,0.5065100079,0.0251433889
1635.16,1.29656,1.17754,0.728647,1.90619,16.3516,0.3676652876,0.227506674
1635.28,1.28423,0.594466,-0.231314,0.363151,16.3528,0.3608551999,-0.140413177
1635.39,1.98822,0.783905,0.120179,0.904084,16.3539,0.27103133,0.041551303
1635.51,2.05193,1.26132,-0.0246618,1.23666,16.3551,0.3835443153,-0.0074992018
1635.62,1.3225,0.920854,0.00333691,0.924191,16.3562,0.4098712284,0.0014852554
1635.74,2.3448,1.73432,0.444053,2.17837,16.3574,0.3834302049,0.0981729628
1635.86,1.02488,0.885919,-0.142905,0.743014,16.3586,0.5011154515,-0.0808334663
1635.97,1.96272,1.29555,0.0704874,1.36603,16.3597,0.3892001502,0.0211753361
1636.09,2.05709,1.7428,-0.00808954,1.73471,16.3609,0.4596233979,-0.00213343
1636.2,1.64065,3.52909,0.516019,4.04511,16.362,0.6206892306,0.0907563809
1636.32,0.747844,1.62087,0.29766,1.91853,16.3632,0.6078929663,0.1116347519
1636.44,1.27525,1.57135,-0.225477,1.34587,16.3644,0.5994956355,-0.0860231504
1636.55,2.6672,1.70137,0.00528176,1.70665,16.3655,0.3889868194,0.0012075768
1636.67,1.27374,1.92796,0.266949,2.19491,16.3667,0.5558243121,0.076960489
1636.79,1.51819,1.82097,-0.107181,1.71379,16.3679,0.5634224222,-0.0331626433
1636.9,2.73611,1.72785,0.124753,1.8526,16.369,0.3765437345,0.0271869436
1637.02,1.94773,1.56624,0.291917,1.85816,16.3702,0.4115305487,0.076701376
1637.13,1.68819,1.86689,0.787073,2.65396,16.3713,0.4299459945,0.1812634294
1637.25,1.83517,2.35282,0.293826,2.64665,16.3725,0.5249697667,0.0655595272
1637.37,0.760357,0.928222,0.0936821,1.0219,16.3737,0.520812655,0.0525637436
1637.48,2.76404,0.453499,0.152823,0.606322,16.3748,0.1345549825,0.0453432005
1637.6,1.48187,0.98448,0.87063,1.85511,16.376,0.2950212468,0.2609035715
1637.72,1.78556,2.15731,-0.442587,1.71473,16.3772,0.6163232189,-0.1264429519
1637.83,1.20288,1.64638,0.705472,2.35185,16.3783,0.4631519131,0.1984600799
1637.95,2.28376,0.932757,0.210576,1.14333,16.3795,0.2721717259,0.0614445492
1638.06,2.62835,3.03888,-0.161493,2.87738,16.3806,0.5519486063,-0.0293318052
1638.18,2.70904,1.6169,0.332145,1.94905,16.3818,0.347116522,0.0713049769
1638.3,1.10419,1.65407,0.0662451,1.72032,16.383,0.5856130798,0.023453661
1638.41,1.17472,1.62985,0.00548346,1.63533,16.3841,0.5800074732,0.0019513745
1638.53,2.50072,0.787979,0.0613678,0.849347,16.3853,0.2352129077,0.0183183799
1638.65,2.92692,1.66076,0.247498,1.90826,16.3865,0.3434742864,0.0511869258
1638.76,1.71183,1.88561,-0.0942147,1.7914,16.3876,0.5382489874,-0.0268936667
1638.88,1.40943,1.02349,0.0141746,1.03767,16.3888,0.4182460872,0.0057924073
1638.99,0.780265,1.02524,0.038354,1.0636,16.3899,0.5560276918,0.0208008721
1639.11,1.29515,0.647818,0.300416,0.948233,16.3911,0.2887683467,0.1339120427
1639.23,2.3793,1.11158,-0.0358397,1.07574,16.3923,0.3217271001,-0.010373165
1639.34,1.87451,0.799299,0.0256571,0.824956,16.3934,0.2960952277,0.0095045094
1639.46,1.14863,1.51687,0.3146,1.83147,16.3946,0.508999698,0.1055669273
1639.58,1.54205,0.897762,0.133111,1.03087,16.3958,0.3489272888,0.0517353824
1639.69,1.44387,1.8039,-0.0238185,1.78008,16.3969,0.5595310101,-0.0073879868
1639.81,1.23973,1.05981,0.328148,1.38796,16.3981,0.403323832,0.1248807888
1639.92,0.786716,0.55184,-0.147129,0.404711,16.3992,0.4631756709,-0.1234897312
1640.04,0.712045,0.572176,0.232567,0.804743,16.4004,0.3772287228,0.1533286128
1640.16,4.25374,0.836475,-0.0630332,0.773442,16.4016,0.166390435,-0.0125384758
1640.27,1.19224,1.81373,0.0876836,1.90142,16.4027,0.5862732168,0.0283429983
1640.39,1.21775,0.742852,0.128261,0.871114,16.4039,0.3556248755,0.0614022742
1640.51,0.724715,1.62007,0.0428109,1.66288,16.4051,0.6785363514,0.0179305535
1640.62,1.70895,0.328309,0.0467866,0.375095,16.4062,0.1575345062,0.0224498991
1640.74,0.692608,1.0967,0.230008,1.32671,16.4074,0.5431041569,0.1139038032
1640.86,1.57307,0.686963,-0.0267116,0.660251,16.4086,0.3075970718,-0.011960484
1640.97,1.39344,0.379838,0.121096,0.500934,16.4097,0.2005084529,0.0639240192
1641.09,0.792018,1.00306,0.184821,1.18788,16.4109,0.5066220583,0.0933487483
1641.2,2.05815,1.00795,0.0642799,1.07223,16.412,0.3219896626,0.0205342163
1641.32,1.76341,0.870987,0.259833,1.13082,16.4132,0.3009391099,0.0897762099
1641.44,0.760483,0.887854,-0.102019,0.785835,16.4144,0.5741729709,-0.0659754333
1641.55,0.811176,0.625127,1.0127,1.63783,16.4155,0.2552574391,0.4135147076
1641.67,1.78874,0.821535,0.473967,1.2955,16.4167,0.2663654579,0.1536738386
1641.79,1.19377,0.440755,-0.277621,0.163134,16.4179,0.3248240111,-0.2045988515
1641.9,1.0141,1.0674,0.103575,1.17098,16.419,0.4884947004,0.0474010105
1642.02,1.39708,0.183889,0.219821,0.40371,16.4202,0.1021157381,0.122069203
1642.14,1.86359,0.456453,-0.0613286,0.395125,16.4214,0.2020852564,-0.0271519869
1642.25,0.367864,0.92558,0.139141,1.06472,16.4225,0.6460912589,0.0971258928
1642.37,2.52408,0.689012,0.537999,1.22701,16.4237,0.1836831428,0.1434247112
1642.48,0.586711,0.30488,0.396867,0.701746,16.4248,0.2366241171,0.3080172641
1642.6,0.685223,0.924826,-0.0250192,0.899807,16.426,0.5834753916,-0.0157846855
1642.72,0.687484,0.143517,-0.0854748,0.0580423,16.4272,0.1925042752,-0.1146502813
1642.83,0.285988,0.507283,0.743781,1.25106,16.4283,0.3300371882,0.4839022594
1642.95,0.893454,0.438612,0.187924,0.626537,16.4295,0.2885622349,0.1236349426
1643.07,0.0945955,0.823695,0.199131,1.02283,16.4307,0.7371363907,0.1782051689
1643.18,1.27118,0.19813,-0.174337,0.0237931,16.4318,0.1529993171,-0.1346259625
1643.3,0.220608,0.798195,0.0568268,0.855022,16.433,0.742072088,0.052831178
1643.42,0.448924,0.317032,0.00243398,0.319466,16.4342,0.4125925637,0.0031676362
1643.53,0.576135,0.60649,0.599709,1.2062,16.4353,0.3402783427,0.336473783
1643.65,0.373468,0.462561,0.811144,1.27371,16.4365,0.2808202878,0.4924446538
1643.77,0.909091,0.0826235,-0.460448,-0.377824,16.4377,0.1555216115,-0.8666979127
1643.88,1.14148,0.312818,0.23912,0.551939,16.4388,0.184725694,0.1412054548
1644,0.818231,0.386538,0.11495,0.501488,16.44,0.2928941691,0.0871018755
1644.11,0.422056,0.626453,0.144626,0.771078,16.4411,0.5250483181,0.1212152197
1644.23,0.100449,0.595798,0.0562719,0.65207,16.4423,0.7917381488,0.0747780455
1644.35,1.1294,0.987582,-0.0584804,0.929102,16.4435,0.4797576101,-0.0284092024
1644.46,0.388946,0.674959,0.0452789,0.720238,16.4446,0.6085185145,0.0408218113
1644.58,0.879235,0.58161,0.130283,0.711893,16.4458,0.3655331312,0.0818809046
1644.7,0.665943,0.20565,-0.0174584,0.188192,16.447,0.2407699017,-0.0204398602
1644.81,0.384621,0.632107,0.0755238,0.707631,16.4481,0.5787190136,0.0691450325
1644.93,0.737781,0.565418,0.151232,0.716651,16.4493,0.3887551979,0.1039801104
1645.05,0.350864,0.581812,0.215048,0.796859,16.4505,0.5069271941,0.187369252
1645.16,0.856173,0.867851,0.0100598,0.877911,16.4516,0.5004665287,0.0058012184
1645.28,0.70839,0.513342,0.0612893,0.574632,16.4528,0.4001038174,0.0477694849
1645.4,0.687329,0.903094,0.327122,1.23022,16.454,0.4709626716,0.1705938153
1645.51,0.971262,0.796522,0.208107,1.00463,16.4551,0.403120211,0.1053230642
1645.63,1.02615,1.26307,0.0664906,1.32956,16.4563,0.5361738075,0.0282252909
1645.75,0.393782,0.422498,0.0557832,0.478281,16.4575,0.4844810524,0.0639669382
1645.86,0.85672,0.485017,0.126802,0.611819,16.4586,0.3302717871,0.086345681
1645.98,0.498438,0.740891,-0.0848728,0.656018,16.4598,0.6417663384,-0.0735175702
1646.09,0.801417,0.113359,0.00535563,0.118715,16.4609,0.123198628,0.0058205018
1646.21,1.84427,0.307662,0.995513,1.30318,16.4621,0.0977496068,0.3162919189
1646.33,1.59675,1.12714,0.293294,1.42043,16.4633,0.3735739996,0.0972079889
1646.44,1.23643,1.41581,-0.295301,1.1205,16.4644,0.6007009118,-0.1252905262
1646.56,2.85637,1.95244,0.00260913,1.95505,16.4656,0.4057928844,0.0005422786
1646.68,1.5598,1.6931,0.218945,1.91205,16.4668,0.4876650777,0.0630629203
1646.79,2.07192,1.44716,0.237824,1.68498,16.4679,0.3852005643,0.0633032553
1646.91,0.243453,0.523266,0.663837,1.1871,16.4691,0.3657788282,0.464042227
1647.03,1.17,1.65783,-0.106584,1.55125,16.4703,0.6092163528,-0.0391672944
1647.14,1.42799,0.967432,0.238149,1.20558,16.4714,0.3673462258,0.090428202
1647.26,1.46696,2.40762,-0.0272008,2.38042,16.4726,0.6257817008,-0.0070699541
1647.38,2.33429,1.76578,0.220765,1.98654,16.4738,0.4086668534,0.0510931927
1647.49,1.94375,1.17423,0.109756,1.28398,16.4749,0.3637943694,0.0340040834
1647.61,2.26821,1.47351,0.59688,2.07039,16.4761,0.3396279906,0.1375743327
1647.73,1.42224,1.45007,0.391825,1.84189,16.4773,0.4442439486,0.120039643
1647.84,2.34411,1.62776,0.971595,2.59935,16.4784,0.3292754468,0.1965414912
1647.96,1.15812,1.20932,0.128827,1.33815,16.4796,0.4844508006,0.0516077988
1648.08,1.51071,1.63852,0.0421975,1.68072,16.4808,0.5134124828,0.0132221293
1648.19,1.65485,1.33872,0.0184121,1.35714,16.4819,0.444463627,0.0061129353
1648.31,1.62118,1.18221,0.13502,1.31723,16.4831,0.4023298314,0.0459500206
1648.43,1.47501,1.16562,0.427493,1.59311,16.4843,0.3799134323,0.1393338592
1648.54,1.9101,1.27729,0.00474918,1.28204,16.4854,0.4001359589,0.0014877731
1648.66,0.627171,0.818257,0.200976,1.01923,16.4866,0.4969973901,0.1220698967
1648.78,1.99151,0.814763,0.554915,1.36968,16.4878,0.242403137,0.1650948027
1648.89,2.31823,2.56174,0.333376,2.89512,16.4889,0.491380782,0.0639465986
1649.01,1.14994,0.943199,-0.0858656,0.857334,16.4901,0.4698905082,-0.0427772193
1649.13,2.17007,1.53614,1.53395,3.0701,16.4913,0.2931469781,0.2927290527
1649.24,0.816045,0.840861,0.360928,1.20179,16.4924,0.4167144489,0.1788689363
1649.36,0.697177,1.00403,-0.116857,0.887174,16.4936,0.6337168973,-0.0737570147
1649.48,2.81164,2.33806,0.0958283,2.43389,16.4948,0.4457242643,0.0182685639
1649.59,3.58575,3.31861,0.366204,3.68481,16.4959,0.4564448956,0.0503680597
1649.71,1.43804,0.870754,-0.175482,0.695272,16.4971,0.4081700192,-0.0822580101
1649.83,2.90846,0.453993,0.083892,0.537885,16.4983,0.1317317332,0.0243423105
1649.94,2.06794,1.7821,0.125643,1.90775,16.4994,0.4482492347,0.0316028161
1650.06,0.397755,0.830052,0.467816,1.29787,16.5006,0.4895256911,0.2758959086
1650.18,0.782598,1.48009,0.546419,2.0265,16.5018,0.5268915502,0.1945175996
1650.29,1.98895,0.743353,0.498049,1.2414,16.5029,0.2301153126,0.1541780302
1650.41,1.02718,0.920478,-0.396738,0.52374,16.5041,0.5935045006,-0.2558081655
1650.53,0.961329,2.17155,1.84922,4.02077,16.5053,0.4358705036,0.3711728731
1650.64,1.88121,0.224958,-0.831584,-0.606626,16.5064,0.176495233,-0.6524356182
1650.76,1.14296,0.914059,0.0567649,0.970824,16.5076,0.4324278167,0.026854636
1650.88,1.65333,2.08225,0.74433,2.82658,16.5088,0.4647972839,0.1661484271
1650.99,1.98024,0.98981,-0.049759,0.940051,16.5099,0.3389422492,-0.0170390554
1651.11,1.18682,1.59938,0.25722,1.85659,16.5111,0.5255223581,0.0845170385
1651.23,1.6889,2.76291,0.248768,3.01167,16.5123,0.5877819073,0.0529229434
1651.34,2.47354,0.51793,-0.0388436,0.479086,16.5134,0.1754133439,-0.0131556113
1651.46,3.64442,2.14803,0.229386,2.37741,16.5146,0.3567071804,0.0380924071
1651.58,1.42206,1.56524,-0.134677,1.43057,16.5158,0.5487006727,-0.0472115206
1651.69,3.80153,1.22883,0.0357896,1.26462,16.5169,0.2425569713,0.0070644572
1651.81,1.24927,0.331912,0.450287,0.782199,16.5181,0.1633852153,0.2216558559
1651.93,1.78058,3.1979,-0.199839,2.99806,16.5193,0.6692071384,-0.0418192205
1652.04,1.09627,0.38967,0.238271,0.627941,16.5204,0.2259990222,0.1381913235
1652.16,2.14305,2.47454,0.326457,2.801,16.5216,0.5005086923,0.0660302788
1652.28,0.660325,1.0763,-0.0524408,1.02386,16.5228,0.6390628108,-0.0311371969
1652.39,2.15049,0.230928,-0.0657349,0.165193,16.5239,0.0997234941,-0.0283868301
1652.51,2.66098,0.219469,0.122859,0.342328,16.5251,0.0730757551,0.0409078922
1652.63,1.21943,1.11832,1.39799,2.51631,16.5263,0.2993570216,0.3742203687
1652.74,2.86988,0.715296,-0.617922,0.0973735,16.5274,0.2410633267,-0.2082471215
1652.86,1.30576,1.22833,0.0954881,1.32381,16.5286,0.4671220009,0.0363131995
1652.98,0.584442,0.270433,-0.0461508,0.224282,16.5298,0.3343946761,-0.0570661932
1653.09,0.650654,0.42451,0.38806,0.81257,16.5309,0.2901196262,0.2652088812
1653.21,1.07314,0.0711049,0.679922,0.751027,16.5321,0.0389793807,0.3727301283
1653.33,0.168143,1.09784,-0.269965,0.82788,16.5333,1.102223543,-0.2710429378
1653.44,2.11574,0.603935,0.109437,0.713372,16.5344,0.2134715769,0.0386824558
1653.56,1.12102,1.1632,0.426698,1.5899,16.5356,0.4290794269,0.1573997019
1653.68,0.64059,0.952787,-0.0199959,0.932791,16.5368,0.605566611,-0.0127088734
1653.79,0.887982,0.21098,0.32756,0.53854,16.5379,0.1478981747,0.2296214149
1653.91,1.5612,0.671636,0.542456,1.21409,16.5391,0.2420057003,0.1954592133
1654.03,1.06268,0.692472,-0.346781,0.345692,16.5403,0.4916825952,-0.2462282692
1654.14,1.03312,0.23221,0.260555,0.492764,16.5414,0.1521806376,0.1707567548
1654.26,0.429329,0.952716,-0.070841,0.881875,16.5426,0.7265963191,-0.0540274435
1654.38,0.418131,0.494315,0.0425227,0.536838,16.5438,0.5176241323,0.0445278328
1654.5,0.660406,1.05672,0.386459,1.44318,16.545,0.5023421909,0.1837143811
1654.61,0.958804,0.435602,0.319346,0.754948,16.5461,0.2541803015,0.1863431815
1654.73,0.5692,0.425368,-0.131662,0.293705,16.5473,0.4929488182,-0.152579948
1654.85,0.409202,0.598014,0.0667015,0.664715,16.5485,0.5568530901,0.0621104797
1654.96,0.670455,0.417126,0.142469,0.559595,16.5496,0.3391130442,0.115823747
1655.08,0.632636,0.509065,0.555336,1.0644,16.5508,0.2999730118,0.3272387857
1655.2,0.416911,0.356467,0.0251732,0.38164,16.552,0.446392278,0.0315235971
1655.31,0.669327,0.670561,-0.0429249,0.627636,16.5531,0.5170240015,-0.0330964723
1655.43,1.66907,0.961577,0.0765955,1.03817,16.5543,0.3551872017,0.028292837
1655.55,0.726662,1.23535,0.388133,1.62349,16.5555,0.5256468518,0.1651522965
1655.66,1.355,0.455119,0.522438,0.977558,16.5566,0.1951158342,0.2239764242
1655.78,0.574125,1.08373,0.0641993,1.14793,16.5578,0.6293236859,0.0372806327
1655.9,0.841284,0.593486,-0.066775,0.526711,16.559,0.433836381,-0.0488123129
1656.01,0.989354,0.308834,-0.0169283,0.291906,16.5601,0.2410392894,-0.0132122286
1656.13,0.135679,0.146157,0.252308,0.398465,16.5613,0.2736284597,0.4723595135
1656.25,1.09531,0.556332,0.160387,0.716719,16.5625,0.3070215764,0.0885123803
1656.37,1.29788,0.684271,1.05185,1.73612,16.5637,0.2255342782,0.3466875412
1656.48,0.525519,0.336248,-0.282166,0.0540812,16.5648,0.580137826,-0.4868286795
1656.6,0.3818,0.87033,0.225306,1.09564,16.566,0.5890797596,0.1524975634
1656.72,0.755221,0.331484,-0.0602478,0.271236,16.5672,0.322939977,-0.0586949088
1656.83,0.314374,1.07854,-0.0356193,1.04292,16.5683,0.7946251881,-0.0262428774
1656.95,1.10424,0.914311,0.753611,1.66792,16.5695,0.3298189859,0.2718497489
1657.07,0.235751,0.473825,-0.185976,0.287849,16.5707,0.9049369748,-0.3551871658
1657.18,0.695795,0.688491,-0.0161225,0.672369,16.5718,0.5032225669,-0.0117840405
1657.3,1.04833,0.745517,1.94751,2.69303,16.573,0.1992636368,0.5205353134
1657.42,0.831724,1.06758,-0.842023,0.225553,16.5742,1.0097448445,-0.7964071856
1657.53,2.4379,0.712377,0.442689,1.15507,16.5753,0.1982696766,0.123209768
1657.65,0.444546,0.387824,0.553897,0.94172,16.5765,0.2797616042,0.3995604018
1657.77,0.654114,1.27881,1.51757,2.79638,16.5777,0.3706164972,0.4398123863
1657.89,0.702629,0.723164,-0.890999,-0.167836,16.5789,1.3522316111,-1.666063318
1658,0.588659,0.639721,0.360733,1.00045,16.58,0.4025658404,0.2270033081
1658.12,0.638788,0.606734,0.324982,0.931716,16.5812,0.3863307575,0.2069284765
1658.24,1.79037,1.30844,-0.0270428,1.2814,16.5824,0.4259563704,-0.0088036539
1658.35,0.523327,1.09574,-0.0432129,1.05253,16.5835,0.6953295889,-0.0274218409
1658.47,1.38828,1.12787,0.371884,1.49975,16.5847,0.3905326468,0.1287673604
1658.59,1.51567,1.38717,-0.0494883,1.33769,16.5859,0.4861531668,-0.0173438683
1658.7,0.949369,2.21709,0.0234173,2.2405,16.587,0.6950410816,0.0073411479
1658.82,1.57774,0.757709,0.149231,0.90694,16.5882,0.304952348,0.0600604504
1658.94,1.03891,1.48111,-0.0194873,1.46162,16.5894,0.5923184285,-0.0077932678
1659.05,1.46542,0.465758,0.492408,0.958167,16.5905,0.1921771325,0.2031732304
1659.17,1.65953,1.76502,-0.0684987,1.69652,16.5917,0.5259218426,-0.0204105124
1659.29,2.29308,0.661053,0.200573,0.861627,16.5929,0.2095449752,0.0635789631
1659.41,2.30629,1.07334,-0.00378011,1.06956,16.5941,0.3179465912,-0.0011197506
1659.52,2.01667,2.27128,-0.0364799,2.2348,16.5952,0.5342340414,-0.008580538
1659.64,2.62629,1.50059,0.800052,2.30064,16.5964,0.3045689709,0.1623834721
1659.76,0.586477,0.851347,0.0493413,0.900688,16.5976,0.5724630421,0.0331780939
1659.87,0.190818,0.825361,-0.128265,0.697096,16.5987,0.9295506096,-0.1444565577
1659.99,0.934845,0.815822,0.399195,1.21502,16.5999,0.3794759206,0.1856837522
1660.11,1.23848,1.37876,0.39643,1.77519,16.6011,0.4575019826,0.1315439315
1660.22,1.33102,0.89696,0.112835,1.0098,16.6022,0.3831819619,0.0482031938
1660.34,1.47344,1.6856,0.257113,1.94271,16.6034,0.4934209563,0.0752639667
1660.46,2.06432,0.957959,-0.157326,0.800633,16.6046,0.3343716284,-0.0549139899
1660.58,1.83978,2.02334,1.62259,3.64593,16.6058,0.368838309,0.2957848665
1660.69,2.7782,2.33665,-0.695798,1.64085,16.6069,0.5287674953,-0.157454204
1660.81,0.50615,1.85216,0.427789,2.27994,16.6081,0.6647882875,0.1535445732
1660.93,2.91742,0.857647,-0.19425,0.663396,16.6093,0.2395116085,-0.0542474118
1661.04,0.496362,1.93296,0.12416,2.05712,16.6104,0.7569898672,0.0486238008
1661.16,2.08266,0.67846,0.252893,0.931353,16.6116,0.2251018824,0.0839057429
1661.28,0.971468,0.717358,0.375968,1.09333,16.6128,0.3474228472,0.1820846398
1661.4,2.47246,2.16251,-0.0902007,2.07231,16.614,0.4758238591,-0.019847143
1661.51,0.869118,0.619069,0.0123402,0.631409,16.6151,0.4125677179,0.0082239107
1661.63,1.81518,1.87234,0.81767,2.69001,16.6163,0.4155962346,0.1814951201
1661.75,0.948079,0.819153,0.20878,1.02793,16.6175,0.4145492252,0.1056574135
1661.86,2.10416,1.75094,-0.0104413,1.7405,16.6186,0.4554212856,-0.0027157928
1661.98,1.4589,1.67409,0.0773929,1.75149,16.6198,0.5214600095,0.0241070088
1662.1,2.03733,0.800185,0.151264,0.95145,16.621,0.2677296422,0.050610617
1662.21,1.45523,1.97748,-0.067849,1.90963,16.6221,0.5876856689,-0.020163989
1662.33,2.8982,0.883809,0.319177,1.20299,16.6233,0.215500623,0.0778254604
1662.45,1.7678,3.3775,0.141229,3.51873,16.6245,0.6388878905,0.0267148772
1662.57,1.77957,1.80384,1.31548,3.11932,16.6257,0.368214024,0.2685261355
1662.68,1.27653,1.89688,-0.193157,1.70373,16.6268,0.6364813808,-0.0648121305
1662.8,2.10471,2.81213,-0.0732705,2.73886,16.628,0.5805903497,-0.0151273751
1662.92,1.69107,1.99834,0.961112,2.95945,16.6292,0.4297024849,0.2066676415
1663.03,1.14125,1.53611,-0.146939,1.38917,16.6303,0.6070573265,-0.0580690162
1663.15,1.72244,1.2462,-0.1371,1.1091,16.6315,0.4401138603,-0.0484188816
1663.27,0.819975,1.10591,1.14465,2.25056,16.6327,0.3601685048,0.3727851987
1663.39,1.10603,1.01299,-0.503691,0.509304,16.6339,0.627108697,-0.3118184846
1663.5,2.01094,0.838983,0.446957,1.28594,16.635,0.25447787,0.1355696901
1663.62,2.73274,2.32218,-0.111337,2.21084,16.6362,0.4697365067,-0.022521533
1663.74,2.16235,1.49505,1.31951,2.81455,16.6374,0.300397838,0.2651268862
1663.85,0.296129,1.28512,-0.0509915,1.23413,16.6385,0.8398055493,-0.033322137
1663.97,2.81226,0.828066,0.0276471,0.855713,16.6397,0.2257557512,0.0075374328
1664.09,2.06503,1.03639,0.139378,1.17577,16.6409,0.3197944952,0.0430072822
1664.21,2.1129,2.16788,-0.112796,2.05508,16.6421,0.5201272559,-0.0270625099
1664.32,2.21338,1.28205,0.035374,1.31743,16.6432,0.3631036504,0.0100186643
1664.44,0.38255,0.506079,0.519038,1.02512,16.6444,0.3595153694,0.3687213623
1664.56,1.96247,1.00986,-0.229875,0.779989,16.6456,0.3682315761,-0.0838207609
1664.67,0.358425,1.17486,0.115504,1.29037,16.6467,0.712556746,0.0700535846
1664.79,0.666801,0.597569,0.692183,1.28975,16.6479,0.3054195878,0.3537771313
1664.91,1.6538,1.05355,0.0166895,1.07024,16.6491,0.3867601063,0.0061267456
1665.03,1.04893,0.617776,0.105309,0.723084,16.6503,0.3486292998,0.0594289887
1665.14,1.35926,0.423242,0.250378,0.67362,16.6514,0.2081982212,0.1231641809
1665.26,1.06198,0.368438,0.209006,0.577444,16.6526,0.2247362488,0.127487459
1665.38,1.61221,1.49688,0.0866466,1.58353,16.6538,0.4683985556,0.0271131569
1665.5,1.02476,0.535358,0.00154231,0.5369,16.655,0.3428134165,0.0009876093
1665.61,0.767911,1.20465,0.0496973,1.25434,16.6561,0.5956975667,0.0245752382
1665.73,1.92126,0.781831,0.177969,0.9598,16.6573,0.2713692183,0.0617720561
1665.85,1.06338,0.480951,0.032293,0.513243,16.6585,0.3050513661,0.0204823855
1665.96,0.359497,0.23429,0.260638,0.494928,16.6596,0.2742078006,0.3050449132
1666.08,0.481282,0.37939,-0.0055406,0.37385,16.6608,0.4436624989,-0.0064792336
1666.2,2.97362,0.716714,-0.00959786,0.707116,16.662,0.1947202951,-0.0026075926
1666.32,0.291848,0.515236,0.451372,0.966608,16.6632,0.4094191613,0.3586712607
1666.43,0.244397,0.34584,0.198615,0.544456,16.6643,0.4384086769,0.251776947
1666.55,1.84593,0.782569,-0.0873775,0.695191,16.6655,0.3079621159,-0.0343854149
1666.67,0.816792,0.275619,0.292263,0.567883,16.6667,0.1990495965,0.2110697456
1666.78,0.794498,1.02298,1.27672,2.2997,16.6678,0.3306123267,0.4126174214
1666.9,1.12761,0.257689,0.0917917,0.349481,16.669,0.1744570917,0.0621435646
1667.02,0.236506,0.334977,-0.253867,0.0811095,16.6702,1.0546620048,-0.7992903369
1667.14,0.260457,0.406361,0.0909258,0.497287,16.6714,0.5362774235,0.1199954074
1667.25,1.67036,0.0558217,0.28742,0.343241,16.6725,0.0277223243,0.1427393014
1667.37,0.853689,0.90669,0.0730234,0.979714,16.6737,0.4945393893,0.0398294319
1667.49,0.922748,0.139663,0.292581,0.432244,16.6749,0.1030729333,0.2159282121
1667.61,0.999744,0.426192,0.022138,0.44833,16.6761,0.2943164507,0.0152878927
1667.72,0.558708,0.483901,0.0469384,0.53084,16.6772,0.4441300429,0.0430806169
1667.84,0.824997,1.01351,0.620504,1.63402,16.6784,0.4121606317,0.2523382311
1667.96,0.512086,0.541841,0.276167,0.818008,16.6796,0.4073704565,0.2076296863
1668.07,0.718851,0.877729,-0.22831,0.649419,16.6807,0.6414881566,-0.1668603419
1668.19,0.628047,0.349702,0.467889,0.817591,16.6819,0.2419014995,0.3236557146
1668.31,1.5503,0.704379,0.325592,1.02997,16.6831,0.2729865479,0.1261852442
1668.43,1.08824,1.22056,-0.192131,1.02843,16.6843,0.5766416116,-0.0907704082
1668.54,1.23677,2.03749,0.0908626,2.12835,16.6854,0.6054732075,0.0270012956
1668.66,0.961947,0.641753,0.353929,0.995681,16.6866,0.3278217312,0.180794819
1668.78,0.337108,0.163026,0.0429234,0.205949,16.6878,0.3002005314,0.0790403217
1668.9,0.669468,0.43548,0.774898,1.21038,16.689,0.2316570276,0.4122131151
1669.01,1.09132,1.87431,0.100842,1.97515,16.6901,0.6112272417,0.0328853698
1669.13,0.809382,0.57516,-0.258741,0.316418,16.6913,0.5108900338,-0.2298285664
