E,T,R0,R,E/V0,N_R0
0.335759,0.00046233,1.01466,1.01466,0.00335759,0.9995445574
0.337426,0.000453485,1.01383,1.01383,0.00337426,0.9995529011
0.339096,0.00044482,1.01292,1.01292,0.00339096,0.9995610465
0.340771,0.000436331,1.01193,1.01193,0.00340771,0.9995689989
0.342449,0.000428016,1.01088,1.01088,0.00342449,0.9995767699
0.344132,0.000419869,1.00977,1.00977,0.00344132,0.9995843663
0.345819,0.000411888,1.00859,1.00859,0.00345819,0.9995917867
0.34751,0.000404068,1.00737,1.00737,0.0034751,0.999599049
0.349205,0.000396407,1.00609,1.00609,0.00349205,0.9996061477
0.350905,0.0003889,1.00477,1.00477,0.00350905,0.999613096
0.352608,0.000381545,1.00341,1.00341,0.00352608,0.9996198962
0.354315,0.000374339,1.00201,1.00201,0.00354315,0.9996265514
0.356027,0.000367277,1.00059,1.00059,0.00356027,0.9996330742
0.357743,0.000360358,0.999144,0.999144,0.00357743,0.9996394633
0.359463,0.000353577,0.997681,0.997681,0.00359463,0.9996457267
0.361187,0.000346933,0.996204,0.996204,0.00361187,0.9996518663
0.362915,0.000340421,0.99472,0.99472,0.00362915,0.9996578891
0.364647,0.00033404,0.993234,0.993234,0.00364647,0.9996637976
0.366384,0.000327786,0.99175,0.99175,0.00366384,0.9996695965
0.368124,0.000321657,0.990274,0.990274,0.00368124,0.9996752893
0.369869,0.00031565,0.988811,0.988811,0.00369869,0.9996808801
0.371618,0.000309763,0.987365,0.987365,0.00371618,0.9996863715
0.373371,0.000303992,0.985941,0.985941,0.00373371,0.9996917683
0.375128,0.000298336,0.984545,0.984545,0.00375128,0.9996970726
0.376889,0.000292792,0.983179,0.983179,0.00376889,0.9997022873
0.378654,0.000287358,0.98185,0.98185,0.00378654,0.9997074157
0.380424,0.000282032,0.980561,0.980561,0.00380424,0.9997124596
0.382197,0.00027681,0.979315,0.979315,0.00382197,0.9997174231
0.383975,0.000271692,0.978118,0.978118,0.00383975,0.999722307
0.385757,0.000266674,0.976972,0.976972,0.00385757,0.9997271148
0.387542,0.000261755,0.975882,0.975882,0.00387542,0.9997318479
0.389332,0.000256932,0.974851,0.974851,0.00389332,0.9997365092
0.391127,0.000252204,0.973881,0.973881,0.00391127,0.9997410991
0.392925,0.000247569,0.972975,0.972975,0.00392925,0.9997456193
0.394727,0.000243025,0.972137,0.972137,0.00394727,0.999750072
0.396534,0.000238569,0.971369,0.971369,0.00396534,0.9997544595
0.398344,0.0002342,0.970673,0.970673,0.00398344,0.9997587823
0.400159,0.000229916,0.97005,0.97005,0.00400159,0.9997630416
0.401978,0.000225716,0.969503,0.969503,0.00401978,0.999767238
0.403801,0.000221597,0.969032,0.969032,0.00403801,0.9997713736
0.405628,0.000217559,0.96864,0.96864,0.00405628,0.9997754479
0.40746,0.000213598,0.968326,0.968326,0.0040746,0.9997794638
0.409295,0.000209715,0.968092,0.968092,0.00409295,0.9997834198
0.411135,0.000205906,0.967937,0.967937,0.00411135,0.9997873186
0.412978,0.000202171,0.967861,0.967861,0.00412978,0.9997911593
0.414826,0.000198508,0.967864,0.967864,0.00414826,0.999794943
0.416678,0.000194916,0.967946,0.967946,0.00416678,0.9997986698
0.418534,0.000191392,0.968106,0.968106,0.00418534,0.9998023417
0.420394,0.000187937,0.968341,0.968341,0.00420394,0.9998059562
0.422258,0.000184548,0.968652,0.968652,0.00422258,0.9998095159
0.424127,0.000181224,0.969035,0.969035,0.00424127,0.9998130201
0.425999,0.000177963,0.96949,0.96949,0.00425999,0.9998164702
0.427876,0.000174765,0.970012,0.970012,0.00427876,0.9998198646
0.429757,0.000171628,0.970601,0.970601,0.00429757,0.9998232047
0.431642,0.000168551,0.971254,0.971254,0.00431642,0.9998264905
0.433531,0.000165532,0.971966,0.971966,0.00433531,0.9998297226
0.435424,0.000162571,0.972735,0.972735,0.00435424,0.9998329002
0.437321,0.000159666,0.973558,0.973558,0.00437321,0.9998360243
0.439222,0.000156816,0.97443,0.97443,0.00439222,0.9998390949
0.441128,0.000154021,0.975348,0.975348,0.00441128,0.999842111
0.443038,0.000151278,0.976308,0.976308,0.00443038,0.999845075
0.444951,0.000148587,0.977306,0.977306,0.00444951,0.9998479858
0.446869,0.000145947,0.978337,0.978337,0.00446869,0.9998508436
0.448791,0.000143357,0.979397,0.979397,0.00448791,0.9998536487
0.450717,0.000140816,0.980482,0.980482,0.00450717,0.9998564015
0.452648,0.000138322,0.981587,0.981587,0.00452648,0.9998591032
0.454582,0.000135875,0.982708,0.982708,0.00454582,0.9998617532
0.456521,0.000133475,0.98384,0.98384,0.00456521,0.999864351
0.458463,0.000131119,0.984979,0.984979,0.00458463,0.9998668991
0.46041,0.000128808,0.986119,0.986119,0.0046041,0.9998693959
0.462361,0.000126539,0.987258,0.987258,0.00462361,0.9998718443
0.464316,0.000124313,0.98839,0.98839,0.00464316,0.9998742426
0.466275,0.000122129,0.989511,0.989511,0.00466275,0.9998765916
0.468238,0.000119985,0.990617,0.990617,0.00468238,0.9998788932
0.470206,0.000117882,0.991704,0.991704,0.00470206,0.999881146
0.472177,0.000115817,0.992768,0.992768,0.00472177,0.9998833529
0.474153,0.000113791,0.993806,0.993806,0.00474153,0.9998855129
0.476133,0.000111802,0.994814,0.994814,0.00476133,0.9998876278
0.478116,0.00010985,0.995788,0.995788,0.00478116,0.9998896975
0.480104,0.000107935,0.996726,0.996726,0.00480104,0.9998917222
0.482097,0.000106055,0.997625,0.997625,0.00482097,0.9998937038
0.484093,0.000104209,0.998483,0.998483,0.00484093,0.9998956436
0.486093,0.000102398,0.999296,0.999296,0.00486093,0.9998975404
0.488098,0.00010062,1.00006,1.00006,0.00488098,0.9998993962
0.490106,9.88744E-05,1.00078,1.00078,0.00490106,0.9999012124
0.492119,9.71612E-05,1.00145,1.00145,0.00492119,0.9999029889
0.494136,9.54794E-05,1.00207,1.00207,0.00494136,0.9999047269
0.496157,9.38285E-05,1.00264,1.00264,0.00496157,0.9999064273
0.498182,9.22078E-05,1.00316,1.00316,0.00498182,0.9999080911
0.500211,9.06168E-05,1.00362,1.00362,0.00500211,0.9999097182
0.502245,8.90549E-05,1.00403,1.00403,0.00502245,0.9999113104
0.504282,8.75215E-05,1.00439,1.00439,0.00504282,0.9999128686
0.506324,8.60161E-05,1.0047,1.0047,0.00506324,0.9999143936
0.50837,0.000084538,1.00495,1.00495,0.0050837,0.9999158855
0.510419,8.30869E-05,1.00516,1.00516,0.00510419,0.9999173465
0.512473,8.16621E-05,1.00531,1.00531,0.00512473,0.9999187758
0.514532,8.02632E-05,1.00542,1.00542,0.00514532,0.9999201759
0.516594,7.88897E-05,1.00548,1.00548,0.00516594,0.9999215464
0.51866,7.75411E-05,1.00549,1.00549,0.0051866,0.9999228882
0.520731,7.62169E-05,1.00546,1.00546,0.00520731,0.9999242027
0.522805,7.49166E-05,1.00539,1.00539,0.00522805,0.9999254906
0.524884,7.36398E-05,1.00528,1.00528,0.00524884,0.9999267523
0.526967,0.000072386,1.00514,1.00514,0.00526967,0.9999279893
0.529054,7.11548E-05,1.00496,1.00496,0.00529054,0.9999292014
0.531145,6.99458E-05,1.00475,1.00475,0.00531145,0.9999303897
0.53324,6.87585E-05,1.00451,1.00451,0.0053324,0.9999315549
0.53534,6.75925E-05,1.00424,1.00424,0.0053534,0.9999326974
0.537443,6.64474E-05,1.00395,1.00395,0.00537443,0.9999338184
0.539551,6.53229E-05,1.00363,1.00363,0.00539551,0.9999349176
0.541663,6.42185E-05,1.0033,1.0033,0.00541663,0.9999359968
0.543778,6.31338E-05,1.00295,1.00295,0.00543778,0.9999370559
0.545898,6.20685E-05,1.00259,1.00259,0.00545898,0.9999380957
0.548023,6.10221E-05,1.00221,1.00221,0.00548023,0.9999391162
0.550151,5.99945E-05,1.00183,1.00183,0.00550151,0.9999401187
0.552283,5.89851E-05,1.00144,1.00144,0.00552283,0.9999411032
0.55442,5.79937E-05,1.00105,1.00105,0.0055442,0.9999420705
0.55656,5.70199E-05,1.00065,1.00065,0.0055656,0.9999430204
0.558705,5.60634E-05,1.00025,1.00025,0.00558705,0.9999439538
0.560854,5.51238E-05,0.999859,0.999859,0.00560854,0.9999448715
0.563007,5.42008E-05,0.999466,0.999466,0.00563007,0.9999457732
0.565164,5.32942E-05,0.999079,0.999079,0.00565164,0.9999466595
0.567325,5.24036E-05,0.998698,0.998698,0.00567325,0.9999475308
0.569491,5.15287E-05,0.998325,0.998325,0.00569491,0.9999483875
0.57166,5.06693E-05,0.99796,0.99796,0.0057166,0.9999492297
0.573834,4.98249E-05,0.997605,0.997605,0.00573834,0.999950058
0.576011,4.89955E-05,0.99726,0.99726,0.00576011,0.9999508723
0.578193,4.81806E-05,0.996927,0.996927,0.00578193,0.9999516732
0.580379,0.00004738,0.996606,0.996606,0.00580379,0.9999524609
0.582569,4.65935E-05,0.996297,0.996297,0.00582569,0.9999532355
0.584764,4.58207E-05,0.996,0.996,0.00584764,0.9999539974
0.586962,4.50615E-05,0.995716,0.995716,0.00586962,0.9999547467
0.589164,4.43155E-05,0.995444,0.995444,0.00589164,0.9999554837
0.591371,4.35826E-05,0.995185,0.995185,0.00591371,0.9999562085
0.593582,4.28625E-05,0.994937,0.994937,0.00593582,0.9999569212
0.595797,4.21549E-05,0.994701,0.994701,0.00595797,0.9999576223
0.598016,4.14596E-05,0.994476,0.994476,0.00598016,0.9999583118
0.600239,4.07765E-05,0.994262,0.994262,0.00600239,0.9999589899
0.602466,4.01052E-05,0.994057,0.994057,0.00602466,0.9999596567
0.604697,3.94456E-05,0.993861,0.993861,0.00604697,0.9999603123
0.606933,3.87974E-05,0.993673,0.993673,0.00606933,0.9999609571
0.609172,3.81604E-05,0.993493,0.993493,0.00609172,0.9999615911
0.611416,3.75344E-05,0.993318,0.993318,0.00611416,0.9999622145
0.613664,3.69193E-05,0.993149,0.993149,0.00613664,0.9999628274
0.615916,3.63148E-05,0.992984,0.992984,0.00615916,0.99996343
0.618172,3.57208E-05,0.992821,0.992821,0.00618172,0.9999640222
0.620432,0.000035137,0.992661,0.992661,0.00620432,0.9999646045
0.622697,3.45632E-05,0.992502,0.992502,0.00622697,0.9999651769
0.624965,3.39993E-05,0.992342,0.992342,0.00624965,0.9999657395
0.627238,3.34451E-05,0.992181,0.992181,0.00627238,0.9999662925
0.629514,3.29004E-05,0.992018,0.992018,0.00629514,0.999966836
0.631795,3.23651E-05,0.991852,0.991852,0.00631795,0.9999673701
0.63408,3.18389E-05,0.991682,0.991682,0.0063408,0.9999678951
0.636369,3.13217E-05,0.991507,0.991507,0.00636369,0.999968411
0.638662,3.08134E-05,0.991327,0.991327,0.00638662,0.999968918
0.64096,3.03138E-05,0.99114,0.99114,0.0064096,0.9999694162
0.643261,2.98227E-05,0.990946,0.990946,0.00643261,0.9999699057
0.645567,0.00002934,0.990744,0.990744,0.00645567,0.9999703868
0.647877,2.88655E-05,0.990535,0.990535,0.00647877,0.9999708595
0.65019,0.000028399,0.990317,0.990317,0.0065019,0.9999713241
0.652508,2.79406E-05,0.990091,0.990091,0.00652508,0.9999717806
0.654831,2.74899E-05,0.989856,0.989856,0.00654831,0.9999722292
0.657157,2.70468E-05,0.989613,0.989613,0.00657157,0.9999726701
0.659487,2.66113E-05,0.989361,0.989361,0.00659487,0.9999731033
0.661822,2.61831E-05,0.989101,0.989101,0.00661822,0.9999735291
0.66416,2.57622E-05,0.988833,0.988833,0.0066416,0.9999739475
0.666503,2.53484E-05,0.988557,0.988557,0.00666503,0.9999743588
0.66885,2.49416E-05,0.988275,0.988275,0.0066885,0.9999747631
0.671201,2.45417E-05,0.987986,0.987986,0.00671201,0.9999751605
0.673556,2.41485E-05,0.987693,0.987693,0.00673556,0.9999755512
0.675915,2.37619E-05,0.987395,0.987395,0.00675915,0.9999759353
0.678278,2.33819E-05,0.987094,0.987094,0.00678278,0.9999763129
0.680646,2.30082E-05,0.986791,0.986791,0.00680646,0.9999766844
0.683017,2.26408E-05,0.986487,0.986487,0.00683017,0.9999770496
0.685393,2.22796E-05,0.986184,0.986184,0.00685393,0.9999774088
0.687773,2.19244E-05,0.985883,0.985883,0.00687773,0.9999777622
0.690157,2.15751E-05,0.985587,0.985587,0.00690157,0.9999781099
0.692545,2.12318E-05,0.985296,0.985296,0.00692545,0.9999784518
0.694937,2.08941E-05,0.985012,0.985012,0.00694937,0.9999787884
0.697333,2.05621E-05,0.984737,0.984737,0.00697333,0.9999791196
0.699734,2.02357E-05,0.984474,0.984474,0.00699734,0.9999794456
0.702138,1.99147E-05,0.984223,0.984223,0.00702138,0.9999797665
0.704547,0.000019599,0.983988,0.983988,0.00704547,0.9999800825
0.70696,1.92886E-05,0.983769,0.983769,0.0070696,0.9999803935
0.709377,1.89834E-05,0.983569,0.983569,0.00709377,0.9999806998
0.711798,1.86832E-05,0.983389,0.983389,0.00711798,0.9999810016
0.714223,0.000018388,0.983233,0.983233,0.00714223,0.9999812988
0.716653,1.80977E-05,0.983101,0.983101,0.00716653,0.9999815915
0.719086,1.78122E-05,0.982995,0.982995,0.00719086,0.99998188
0.721524,1.75315E-05,0.982917,0.982917,0.00721524,0.9999821641
0.723965,1.72554E-05,0.982869,0.982869,0.00723965,0.9999824442
0.726411,1.69838E-05,0.982852,0.982852,0.00726411,0.9999827202
0.728861,1.67167E-05,0.982868,0.982868,0.00728861,0.9999829922
0.731315,1.64541E-05,0.982919,0.982919,0.00731315,0.9999832602
0.733773,1.61958E-05,0.983004,0.983004,0.00733773,0.9999835244
0.736236,1.59417E-05,0.983126,0.983126,0.00736236,0.9999837849
0.738702,1.56918E-05,0.983284,0.983284,0.00738702,0.9999840417
0.741173,0.000015446,0.983481,0.983481,0.00741173,0.9999842948
0.743647,1.52043E-05,0.983715,0.983715,0.00743647,0.9999845442
0.746126,1.49665E-05,0.983989,0.983989,0.00746126,0.9999847902
0.748609,1.47326E-05,0.9843,0.9843,0.00748609,0.9999850326
0.751096,1.45026E-05,0.98465,0.98465,0.00751096,0.9999852715
0.753587,1.42763E-05,0.985037,0.985037,0.00753587,0.999985507
0.756083,1.40537E-05,0.985462,0.985462,0.00756083,0.9999857392
0.758582,1.38347E-05,0.985923,0.985923,0.00758582,0.999985968
0.761086,1.36194E-05,0.986419,0.986419,0.00761086,0.9999861933
0.763594,1.34075E-05,0.986949,0.986949,0.00763594,0.9999864154
0.766105,1.31991E-05,0.987511,0.987511,0.00766105,0.9999866342
0.768621,1.29941E-05,0.988104,0.988104,0.00768621,0.9999868496
0.771141,1.27925E-05,0.988724,0.988724,0.00771141,0.9999870618
0.773666,0.000012594,0.98937,0.98937,0.00773666,0.9999872708
0.776194,1.23989E-05,0.99004,0.99004,0.00776194,0.9999874765
0.778726,1.22069E-05,0.99073,0.99073,0.00778726,0.999987679
0.781263,0.000012018,0.991438,0.991438,0.00781263,0.9999878784
0.783804,1.18322E-05,0.99216,0.99216,0.00783804,0.9999880744
0.786348,1.16494E-05,0.992894,0.992894,0.00786348,0.9999882674
0.788897,1.14695E-05,0.993635,0.993635,0.00788897,0.9999884572
0.79145,1.12925E-05,0.994381,0.994381,0.0079145,0.9999886438
0.794008,1.11184E-05,0.995127,0.995127,0.00794008,0.9999888273
0.796569,1.09472E-05,0.995871,0.995871,0.00796569,0.9999890075
0.799134,1.07786E-05,0.996607,0.996607,0.00799134,0.9999891848
0.801704,1.06128E-05,0.997333,0.997333,0.00801704,0.9999893589
0.804278,1.04497E-05,0.998044,0.998044,0.00804278,0.9999895299
0.806855,1.02892E-05,0.998736,0.998736,0.00806855,0.9999896979
0.809437,1.01313E-05,0.999406,0.999406,0.00809437,0.9999898628
0.812023,9.97586E-06,1.00005,1.00005,0.00812023,0.9999900247
0.814614,0.000009823,1.00067,1.00067,0.00814614,0.9999901837
0.817208,9.6725E-06,1.00125,1.00125,0.00817208,0.9999903397
0.819806,9.52446E-06,1.00179,1.00179,0.00819806,0.9999904926
0.822409,9.37879E-06,1.0023,1.0023,0.00822409,0.9999906428
0.825016,9.23545E-06,1.00276,1.00276,0.00825016,0.9999907901
0.827626,9.0944E-06,1.00318,1.00318,0.00827626,0.9999909345
0.830241,8.9556E-06,1.00354,1.00354,0.00830241,0.9999910761
0.83286,0.000008819,1.00386,1.00386,0.0083286,0.999991215
0.835483,8.6846E-06,1.00413,1.00413,0.00835483,0.9999913512
0.838111,8.55234E-06,1.00434,1.00434,0.00838111,0.9999914847
0.840742,8.42218E-06,1.00449,1.00449,0.00840742,0.9999916155
0.843378,8.29409E-06,1.00459,1.00459,0.00843378,0.9999917439
0.846017,8.16805E-06,1.00462,1.00462,0.00846017,0.9999918696
0.848661,0.000008044,1.0046,1.0046,0.00848661,0.9999919929
0.851309,7.92191E-06,1.00453,1.00453,0.00851309,0.9999921139
0.853961,7.80176E-06,1.00439,1.00439,0.00853961,0.9999922324
0.856617,7.68354E-06,1.00419,1.00419,0.00856617,0.9999923486
0.859278,7.56716E-06,1.00394,1.00394,0.00859278,0.9999924626
0.861942,7.45262E-06,1.00363,1.00363,0.00861942,0.9999925744
0.864611,7.33991E-06,1.00326,1.00326,0.00864611,0.999992684
0.867283,0.000007229,1.00285,1.00285,0.00867283,0.9999927916
0.86996,7.11978E-06,1.00238,1.00238,0.0086996,0.9999928972
0.872641,7.01233E-06,1.00186,1.00186,0.00872641,0.9999930007
0.875326,6.90655E-06,1.0013,1.0013,0.00875326,0.9999931025
0.878015,6.80245E-06,1.0007,1.0007,0.00878015,0.9999932024
0.880709,0.0000067,1.00006,1.00006,0.00880709,0.9999933005
0.883406,6.59913E-06,0.999383,0.999383,0.00883406,0.9999933968
0.886108,6.49986E-06,0.998676,0.998676,0.00886108,0.9999934916
0.888813,6.40215E-06,0.997941,0.997941,0.00888813,0.9999935847
0.891523,0.000006306,0.997184,0.997184,0.00891523,0.9999936763
0.894237,6.2113E-06,0.996407,0.996407,0.00894237,0.9999937663
0.896955,6.1181E-06,0.995616,0.995616,0.00896955,0.999993855
0.899677,6.02639E-06,0.994816,0.994816,0.00899677,0.9999939422
0.902403,5.93608E-06,0.99401,0.99401,0.00902403,0.9999940282
0.905134,5.8472E-06,0.993204,0.993204,0.00905134,0.9999941128
0.907868,5.75971E-06,0.992402,0.992402,0.00907868,0.9999941962
0.910607,5.67359E-06,0.991608,0.991608,0.00910607,0.9999942784
0.91335,5.5888E-06,0.990827,0.990827,0.0091335,0.9999943595
0.916097,5.50534E-06,0.990063,0.990063,0.00916097,0.9999944394
0.918848,5.42316E-06,0.989321,0.989321,0.00918848,0.9999945183
0.921603,5.34229E-06,0.988605,0.988605,0.00921603,0.9999945962
0.924362,5.26265E-06,0.987918,0.987918,0.00924362,0.999994673
0.927126,5.18427E-06,0.987265,0.987265,0.00927126,0.9999947489
0.929893,5.1071E-06,0.986648,0.986648,0.00929893,0.9999948238
0.932665,5.03112E-06,0.986072,0.986072,0.00932665,0.9999948978
0.935441,4.95633E-06,0.985538,0.985538,0.00935441,0.999994971
0.938221,4.88269E-06,0.985049,0.985049,0.00938221,0.9999950432
0.941005,4.81019E-06,0.984608,0.984608,0.00941005,0.9999951146
0.943793,4.73882E-06,0.984217,0.984217,0.00943793,0.9999951852
0.946585,4.66854E-06,0.983877,0.983877,0.00946585,0.999995255
0.949382,4.59936E-06,0.98359,0.98359,0.00949382,0.9999953239
0.952182,4.53124E-06,0.983356,0.983356,0.00952182,0.9999953921
0.954987,4.46417E-06,0.983177,0.983177,0.00954987,0.9999954595
0.957795,4.39814E-06,0.983051,0.983051,0.00957795,0.9999955261
0.960608,4.33312E-06,0.98298,0.98298,0.00960608,0.9999955919
0.963425,4.2691E-06,0.982961,0.982961,0.00963425,0.9999956569
0.966247,4.20608E-06,0.982996,0.982996,0.00966247,0.9999957212
0.969072,0.000004144,0.983081,0.983081,0.00969072,0.9999957847
0.971901,4.08291E-06,0.983216,0.983216,0.00971901,0.9999958474
0.974735,4.02275E-06,0.983399,0.983399,0.00974735,0.9999959094
0.977572,3.9635E-06,0.983627,0.983627,0.00977572,0.9999959705
0.980414,3.90516E-06,0.983898,0.983898,0.00980414,0.9999960309
0.98326,3.84771E-06,0.98421,0.98421,0.0098326,0.9999960906
0.98611,3.79115E-06,0.984558,0.984558,0.0098611,0.9999961494
0.988964,3.73546E-06,0.98494,0.98494,0.00988964,0.9999962074
0.991823,3.68061E-06,0.985353,0.985353,0.00991823,0.9999962647
0.994685,3.6266E-06,0.985792,0.985792,0.00994685,0.9999963211
0.997552,3.57342E-06,0.986255,0.986255,0.00997552,0.9999963768
1.00042,3.52105E-06,0.986737,0.986737,0.0100042,0.9999964316
1.0033,3.46947E-06,0.987234,0.987234,0.010033,0.9999964857
1.00618,3.41869E-06,0.987742,0.987742,0.0100618,0.9999965389
1.00906,3.36868E-06,0.988259,0.988259,0.0100906,0.9999965913
1.01195,3.31943E-06,0.988778,0.988778,0.0101195,0.9999966429
1.01484,3.27091E-06,0.989298,0.989298,0.0101484,0.9999966937
1.01773,3.22315E-06,0.989813,0.989813,0.0101773,0.9999967437
1.02063,3.17611E-06,0.990321,0.990321,0.0102063,0.9999967929
1.02354,3.12978E-06,0.990818,0.990818,0.0102354,0.9999968412
1.02644,3.08416E-06,0.9913,0.9913,0.0102644,0.9999968888
1.02936,3.03922E-06,0.991765,0.991765,0.0102936,0.9999969356
1.03227,0.000002995,0.992209,0.992209,0.0103227,0.9999969815
1.03519,2.95139E-06,0.99263,0.99263,0.0103519,0.9999970267
1.03812,2.90847E-06,0.993026,0.993026,0.0103812,0.9999970711
1.04104,2.86619E-06,0.993394,0.993394,0.0104104,0.9999971148
1.04398,2.82456E-06,0.993733,0.993733,0.0104398,0.9999971576
1.04691,2.78355E-06,0.994041,0.994041,0.0104691,0.9999971998
1.04985,2.74317E-06,0.994318,0.994318,0.0104985,0.9999972412
1.0528,2.70339E-06,0.994562,0.994562,0.010528,0.9999972818
1.05575,2.66421E-06,0.994772,0.994772,0.0105575,0.9999973218
1.0587,2.62562E-06,0.99495,0.99495,0.010587,0.9999973611
1.06166,2.58761E-06,0.995094,0.995094,0.0106166,0.9999973996
1.06462,2.55017E-06,0.995205,0.995205,0.0106462,0.9999974375
1.06759,2.51329E-06,0.995285,0.995285,0.0106759,0.9999974748
1.07056,0.000002477,0.995334,0.995334,0.0107056,0.9999975114
1.07353,2.4412E-06,0.995354,0.995354,0.0107353,0.9999975474
1.07651,0.000002406,0.995346,0.995346,0.0107651,0.9999975828
1.07949,2.37125E-06,0.995312,0.995312,0.0107949,0.9999976176
1.08247,2.33706E-06,0.995255,0.995255,0.0108247,0.9999976518
1.08547,2.30338E-06,0.995176,0.995176,0.0108547,0.9999976855
1.08846,2.2702E-06,0.995077,0.995077,0.0108846,0.9999977186
1.09146,2.23753E-06,0.994963,0.994963,0.0109146,0.9999977511
1.09446,2.20534E-06,0.994834,0.994834,0.0109446,0.9999977832
1.09747,2.17363E-06,0.994695,0.994695,0.0109747,0.9999978148
1.10048,2.14239E-06,0.994547,0.994547,0.0110048,0.9999978459
1.10349,2.11162E-06,0.994394,0.994394,0.0110349,0.9999978765
1.10651,2.08131E-06,0.994237,0.994237,0.0110651,0.9999979066
1.10954,2.05145E-06,0.994081,0.994081,0.0110954,0.9999979363
