t,T+R,N_0,N_1,N_2,N_3
312,0.0118981,5.67136e-26,3.69851e-27,2.32446e-27,1.56919e-26
313,0.0114028,5.25401e-26,1.19568e-26,3.20422e-27,3.028e-26
314,0.0109228,7.50696e-26,1.55429e-26,3.76491e-27,1.53522e-26
315,0.0104578,4.60428e-26,5.1911e-27,-6.29252e-28,1.94289e-26
316,0.0100079,4.19036e-26,1.202e-26,5.22765e-27,2.50625e-26
317,0.0095729,9.57859e-26,1.42243e-26,2.18651e-27,1.04596e-26
318,0.00915272,4.36527e-26,7.26332e-27,2.49528e-27,1.14433e-26
319,0.00874721,5.47667e-26,1.50013e-26,8.94061e-27,1.89472e-26
320,0.00835626,8.81398e-26,1.11992e-26,5.60944e-27,7.91383e-27
321,0.00797971,5.37129e-26,7.25793e-27,8.09778e-27,1.25035e-26
322,0.00761738,7.24466e-26,6.97408e-27,1.10516e-26,2.28982e-26
323,0.00726907,1.08484e-25,3.35599e-27,8.04786e-27,7.02769e-27
324,0.00693457,6.83145e-26,5.62139e-27,6.72361e-27,6.81183e-27
325,0.00661364,9.24612e-26,6.12554e-27,1.68447e-26,1.64101e-26
326,0.00630603,8.91857e-26,3.43247e-27,6.52515e-27,2.52901e-28
327,0.00601144,6.5568e-26,2.51857e-27,1.02981e-26,7.95278e-27
328,0.00572958,7.11016e-26,4.39413e-27,1.12975e-26,8.55246e-27
329,0.00546013,1.21953e-25,5.90925e-28,6.2701e-27,4.5906e-27
330,0.00520274,4.97142e-26,1.45369e-27,1.41388e-26,1.14979e-26
331,0.00495705,1.25911e-25,5.34908e-28,1.23418e-26,2.95156e-27
332,0.00472271,9.47657e-26,7.15763e-28,6.7618e-27,4.7294e-27
333,0.00449932,1.16939e-25,2.05173e-27,9.48537e-27,7.00537e-27
334,0.00428648,9.88165e-26,3.27447e-27,1.00311e-26,4.86583e-27
335,0.00408381,1.18992e-25,3.28337e-27,1.35239e-27,3.91665e-27
336,0.0038909,6.02293e-26,6.67708e-27,4.80196e-27,4.31023e-27
337,0.00370733,1.07758e-25,5.08819e-27,5.96023e-27,4.04989e-27
338,0.0035327,8.74654e-26,3.06709e-27,6.23534e-27,1.39514e-27
339,0.00336661,6.33585e-26,4.38192e-27,1.10222e-26,4.32771e-27
340,0.00320866,1.32503e-25,5.31035e-27,9.6783e-27,1.8807e-27
341,0.00305845,7.61534e-26,3.1912e-27,7.26896e-27,9.176e-29
342,0.00291559,7.69498e-26,5.67831e-28,1.06046e-26,4.0825e-27
343,0.00277973,9.30138e-26,1.88058e-27,1.23808e-26,5.41129e-28
344,0.00265048,7.84463e-26,1.2842e-27,1.74989e-26,2.21457e-27
345,0.00252752,1.05579e-25,-2.82112e-28,2.13945e-26,3.00892e-27
346,0.00241049,9.42805e-26,6.89262e-28,7.31205e-27,8.61773e-28
347,0.00229908,7.36517e-26,9.3869e-28,1.47552e-26,2.12519e-27
348,0.00219299,1.25486e-25,1.96487e-27,1.88975e-26,2.15545e-27
