t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
691,9.35516e-09,2.59644e-27,1.39657e-27,1.16042e-27,2.05571e-28,1.4656e-28,1.3554e-27,-2.49054e-28,1.53059e-28
692,7.71145e-09,1.24168e-27,3.66161e-28,1.46071e-27,2.94841e-28,2.55211e-28,2.1243e-27,-9.77528e-29,3.57284e-28
693,6.34203e-09,3.19888e-28,-2.94336e-28,7.722e-28,4.1023e-28,1.03111e-27,1.54197e-27,2.20883e-28,4.24272e-28
694,5.20371e-09,9.83226e-28,4.23147e-30,-2.15626e-28,2.8466e-28,1.30857e-27,5.64049e-28,1.37274e-28,3.03312e-28
695,4.25967e-09,1.62002e-27,7.32059e-28,2.50273e-28,-2.29426e-29,7.20529e-28,1.3614e-28,-1.11086e-29,8.40069e-29
696,3.47855e-09,1.91773e-27,9.14194e-28,1.30832e-27,-1.42419e-28,8.37995e-29,8.01198e-28,-1.90499e-28,1.32906e-28
697,2.83375e-09,1.76791e-27,7.96822e-28,1.68171e-27,2.20607e-28,-3.35333e-29,1.56245e-27,-2.98707e-28,3.0049e-28
698,2.30275e-09,2.37272e-27,9.21879e-29,3.78971e-28,8.16099e-28,3.08046e-28,1.4021e-27,-1.93286e-29,2.30424e-28
699,1.86654e-09,2.03608e-27,2.63818e-28,-3.28953e-28,8.2181e-28,3.42541e-28,7.68479e-28,1.66697e-28,6.15717e-31
700,1.5091e-09,8.03939e-28,4.23476e-28,4.22972e-28,2.37388e-28,2.08686e-28,1.16081e-28,6.64687e-29,-3.78518e-29
701,1.21696e-09,6.95012e-28,4.97327e-28,1.99242e-27,-1.04002e-28,6.51287e-29,3.06831e-28,-1.62071e-28,4.81828e-28
702,9.78811e-10,2.2597e-27,4.18093e-28,1.83466e-27,2.35149e-28,3.0676e-28,9.08087e-28,-2.21981e-28,1.24406e-27
703,7.85207e-10,4.27122e-27,5.37676e-28,2.87061e-28,8.47127e-28,4.59178e-28,1.15977e-27,-3.45167e-29,1.44044e-27
704,6.28248e-10,1.93877e-27,5.19553e-28,-5.48753e-28,8.77693e-28,2.21832e-28,6.05553e-28,1.27214e-28,6.33405e-28
705,5.01355e-10,-4.13581e-28,3.97409e-28,5.05825e-28,3.84384e-28,-2.93462e-28,4.80369e-29,1.01854e-28,2.62984e-28
706,3.99061e-10,-3.81427e-28,8.95552e-29,1.96858e-27,6.9855e-29,-3.50491e-30,2.91209e-28,-8.5688e-30,6.56248e-28
707,3.16834e-10,2.98984e-27,3.5326e-28,2.01358e-27,3.06147e-28,1.00413e-27,9.16564e-28,-1.13968e-28,1.7072e-27
708,2.50926e-10,4.51392e-27,6.97024e-28,7.93503e-28,7.54641e-28,1.28301e-27,1.21441e-27,-6.80725e-29,3.1459e-27
709,1.98249e-10,1.70786e-27,7.29015e-28,-2.81433e-28,7.25125e-28,5.60443e-28,6.24588e-28,2.18647e-29,2.62825e-27
710,1.56267e-10,-1.35665e-27,3.00652e-28,4.02932e-28,3.03464e-28,-4.42884e-28,1.90461e-28,8.13155e-29,1.31943e-27
711,1.22901e-10,8.90941e-28,-7.81434e-29,1.65155e-27,5.9118e-29,6.65724e-29,5.95348e-28,1.22634e-28,5.06822e-28
712,9.64541e-11,4.58362e-27,1.77815e-28,1.48574e-27,1.68598e-28,1.53177e-27,1.42764e-27,4.39021e-29,1.23842e-27
713,7.55456e-11,3.86363e-27,6.84474e-28,5.58557e-28,3.99762e-28,1.81459e-27,1.69245e-27,-1.41824e-28,2.36085e-27
714,5.90571e-11,-4.01064e-28,5.9255e-28,5.35906e-29,2.55391e-28,7.41833e-28,1.07604e-27,-1.99733e-28,2.72773e-27
715,4.60848e-11,-5.35141e-28,1.40722e-28,1.92508e-28,1.72203e-28,-3.41361e-28,3.89644e-28,6.07505e-29,1.54493e-27
716,3.59013e-11,3.00709e-27,-8.88614e-29,6.22353e-28,4.67337e-29,1.87726e-28,1.00603e-27,5.38377e-28,4.07122e-28
717,2.79237e-11,3.90791e-27,-3.43339e-29,6.47312e-28,9.19617e-29,1.11516e-27,1.74404e-27,6.12821e-28,4.34344e-28
718,2.1686e-11,8.07641e-28,2.77934e-28,4.7815e-28,1.24016e-28,1.01894e-27,1.85064e-27,2.80306e-28,1.32616e-27
719,1.68173e-11,-5.04018e-28,5.78795e-28,2.06427e-28,1.10424e-28,1.4557e-28,1.0939e-27,-8.90645e-29,1.65906e-27
720,1.30231e-11,1.52659e-27,4.65581e-28,1.46095e-28,6.96854e-29,-6.851e-29,4.02384e-28,-3.0911e-30,8.12357e-28
721,1.00707e-11,2.79162e-27,7.77306e-30,5.87004e-29,4.48322e-29,4.48553e-28,8.24887e-28,5.72114e-28,7.58586e-29
722,7.77637e-12,1.11265e-27,-2.36576e-28,4.32339e-28,4.93203e-29,4.23001e-28,1.42172e-27,8.73779e-28,1.12458e-28
723,5.99571e-12,-2.9339e-29,4.47859e-28,7.25314e-28,3.27324e-29,6.31411e-29,1.41907e-27,5.3986e-28,4.32386e-28
724,4.61539e-12,1.81284e-27,9.06933e-28,2.97003e-28,6.706e-29,3.1491e-28,6.078e-28,-2.69538e-29,2.50152e-28
725,3.54668e-12,2.22261e-27,1.36994e-28,-3.56414e-28,2.92713e-29,9.9469e-28,1.24434e-28,-6.27726e-29,-1.38595e-28
726,2.72025e-12,3.51069e-28,-3.65237e-28,2.55053e-28,2.9637e-29,6.95522e-28,3.22876e-28,6.61751e-28,7.40849e-29
727,2.08201e-12,3.93489e-29,6.4156e-28,1.45349e-27,2.86675e-30,-2.28737e-28,6.88524e-28,1.01949e-27,6.16411e-28
728,1.58982e-12,2.00878e-27,1.87429e-27,1.31108e-27,-1.01953e-29,7.61548e-29,4.78498e-28,6.21663e-28,4.46842e-28
729,1.21085e-12,1.10666e-27,6.43334e-28,-1.51159e-28,1.01315e-29,1.55574e-27,1.69834e-28,-6.9256e-29,-2.65724e-28
730,9.19589e-13,-8.22125e-28,-6.58059e-28,-1.2305e-28,5.23768e-29,1.87404e-27,-2.8892e-29,-7.34293e-29,-2.34465e-28
731,6.96199e-13,1.83316e-28,1.04444e-27,2.09252e-27,3.08562e-29,4.19771e-28,8.43942e-29,6.12067e-28,5.11873e-28
732,5.25266e-13,2.57946e-27,2.51787e-27,2.85179e-27,-2.22861e-29,-1.2977e-28,3.09504e-28,9.79038e-28,1.1636e-27
733,3.94822e-13,3.16082e-28,1.08498e-27,6.9584e-28,9.85363e-29,1.46244e-27,3.48708e-28,4.85363e-28,5.14654e-28
734,2.95575e-13,-2.03159e-27,-5.74757e-28,-1.11596e-28,2.56892e-28,2.7055e-27,1.74782e-28,-3.05756e-29,-5.84487e-29
735,2.20317e-13,4.83539e-28,1.6661e-27,1.74098e-27,1.15094e-28,1.54797e-27,-3.7658e-29,-5.9871e-29,-1.12254e-28
736,1.63464e-13,3.36216e-27,3.44323e-27,3.1391e-27,3.90484e-29,3.69041e-29,1.62688e-28,6.37938e-28,7.32285e-28
737,1.20689e-13,1.33755e-28,1.13357e-27,1.15716e-27,1.05733e-28,9.81856e-28,5.42164e-28,8.89467e-28,1.07026e-27
738,8.86504e-14,-2.68051e-27,-4.82897e-28,-2.73031e-28,3.28447e-28,2.57999e-27,4.07757e-28,3.40517e-28,5.68816e-28
739,6.47679e-14,1.67162e-27,2.06309e-27,1.58721e-27,2.25734e-28,1.54253e-27,9.15957e-29,-2.34059e-28,-2.04515e-29
740,4.70567e-14,3.51632e-27,3.46493e-27,2.55291e-27,-6.28764e-30,-5.89688e-29,1.59807e-28,5.1038e-29,2.63499e-28
741,3.39933e-14,-2.02955e-28,1.37736e-28,1.33367e-27,8.02034e-29,6.4826e-28,4.62712e-28,6.83591e-28,9.44418e-28
742,2.44131e-14,-2.03251e-27,-1.5333e-28,3.2793e-29,1.74016e-28,1.74663e-27,5.80609e-28,5.6747e-28,1.10204e-27
743,1.74291e-14,3.29795e-27,1.85891e-27,8.51791e-28,-2.05852e-29,9.37053e-28,2.05264e-28,-1.60934e-28,2.23715e-28
744,1.23689e-14,2.9577e-27,1.48998e-27,1.97006e-27,-6.78204e-29,-1.36378e-28,1.35836e-28,-1.56429e-28,8.5356e-29
745,8.72572e-15,-1.7833e-27,-3.04911e-28,8.27144e-28,1.24169e-28,2.08076e-28,4.4886e-28,3.60586e-28,8.8976e-28
746,6.1195e-15,2.4987e-28,3.27283e-28,-9.42844e-29,3.43711e-29,6.71263e-28,4.36887e-28,5.6579e-28,1.09702e-27
747,4.2671e-15,4.72919e-27,6.55907e-28,6.47456e-28,-1.20505e-29,1.56835e-28,1.52599e-28,6.58065e-29,3.32489e-28
748,2.95893e-15,-4.10884e-28,-7.4913e-29,9.64611e-28,1.5041e-28,8.33334e-29,9.2193e-29,-1.90737e-28,1.49059e-28
749,2.04097e-15,-2.18313e-27,3.2887e-28,5.19766e-28,2.13841e-28,3.41332e-28,3.07676e-28,2.34062e-28,1.02468e-27
750,1.40081e-15,2.87295e-27,-2.42441e-29,1.68044e-29,6.47863e-29,-9.91615e-29,2.36197e-28,3.64344e-28,1.39489e-27
751,9.5703e-16,1.10786e-27,-4.90406e-28,8.7915e-29,3.61032e-28,1.70483e-29,5.45432e-29,-3.04476e-29,3.62419e-28
752,6.51135e-16,-2.93956e-27,7.01209e-28,5.15926e-28,6.66112e-28,6.82214e-28,5.05004e-29,-1.29056e-28,3.20757e-28
753,4.41393e-16,9.2792e-28,9.22716e-28,5.5762e-28,1.90439e-28,1.95681e-28,1.4614e-28,1.1385e-28,1.176e-27
754,2.98273e-16,3.22394e-27,-1.39582e-27,-4.09544e-29,5.85264e-28,-2.78012e-28,9.5253e-29,2.28044e-28,1.2347e-27
755,2.01032e-16,-2.33735e-27,-2.33246e-28,-2.3562e-28,8.63509e-28,9.80582e-28,5.08725e-30,-7.42497e-29,1.97268e-28
756,1.35209e-16,-4.67759e-28,1.9571e-27,7.60182e-28,6.74577e-28,1.19198e-27,-4.00852e-30,1.33064e-29,4.01849e-28
757,9.07914e-17,3.35167e-27,-6.94099e-28,7.22726e-28,2.62521e-28,-1.57617e-28,5.53901e-29,5.14782e-29,1.08441e-27
758,6.08919e-17,-1.56956e-27,-1.6678e-27,-4.64891e-28,1.28834e-27,7.95655e-28,9.54583e-29,-5.69528e-29,7.75869e-28
759,4.0803e-17,-1.29107e-27,2.4072e-27,1.99183e-28,1.21017e-27,2.77245e-27,5.78672e-29,6.72859e-29,4.38803e-29
760,2.73233e-17,2.98092e-27,6.2965e-28,1.51373e-27,4.3608e-28,1.01656e-27,-2.48929e-29,2.26682e-28,4.2329e-28
761,1.82858e-17,-7.10921e-28,-2.4157e-27,-4.37294e-29,1.30056e-27,3.77567e-28,8.31335e-29,-1.37616e-28,6.85408e-28
762,1.22297e-17,-1.17631e-27,8.91288e-28,-4.1727e-28,1.71276e-27,3.58442e-27,2.60548e-28,-6.90429e-29,1.45048e-28
763,8.17248e-18,2.42849e-27,1.83177e-27,1.62933e-27,8.12601e-28,2.45616e-27,1.33934e-28,4.25358e-28,1.01895e-29
764,5.45505e-18,-3.97311e-28,-1.64505e-27,8.17449e-28,1.14834e-27,3.14217e-28,4.61585e-29,2.29493e-28,3.6266e-28
765,3.63552e-18,-3.68836e-28,-2.29854e-28,-6.26806e-28,1.56871e-27,3.00804e-27,3.18652e-28,-1.257e-28,2.15789e-28
766,2.41798e-18,2.11815e-27,2.51711e-27,1.28575e-27,8.67035e-28,3.83957e-27,4.01633e-28,5.73216e-28,-9.15562e-29
767,1.60409e-18,3.13761e-30,-8.63188e-28,7.85551e-28,9.09908e-28,4.37833e-28,1.1755e-28,8.15286e-28,2.054e-28
768,1.06083e-18,7.08342e-28,-7.30524e-28,-3.9468e-28,1.40551e-27,2.21784e-27,1.6857e-28,8.21934e-29,2.23708e-28
769,6.98964e-19,1.92707e-27,2.35926e-27,1.72751e-27,7.41509e-28,3.88207e-27,3.97388e-28,2.3951e-28,-4.84918e-30
770,4.58592e-19,3.78008e-28,7.2016e-28,1.26012e-27,6.32641e-28,3.43853e-28,2.63117e-28,1.04475e-27,8.8946e-29
771,2.99455e-19,2.35028e-27,-1.08748e-27,-2.12315e-28,1.13342e-27,1.21872e-27,3.72277e-29,3.05681e-28,2.62618e-28
772,1.94511e-19,3.07056e-28,1.83351e-27,2.61733e-27,5.54637e-28,3.07261e-27,3.58427e-28,5.99349e-29,4.10471e-29
773,1.25631e-19,1.62752e-27,1.81047e-27,1.7579e-27,5.29803e-28,-3.5119e-28,4.31313e-28,6.78137e-28,8.46933e-29
774,8.06495e-20,3.82227e-27,-1.15333e-27,-2.3594e-28,7.62163e-28,6.78416e-28,2.38996e-29,3.27325e-28,3.1695e-28
775,5.14362e-20,-8.25971e-28,2.10511e-27,3.06993e-27,3.81863e-28,1.73414e-27,4.49106e-28,-1.02388e-28,4.24027e-29
776,3.25867e-20,3.89359e-27,1.68353e-27,1.16823e-27,1.96677e-28,-6.83209e-28,7.12176e-28,3.05945e-28,4.64403e-29
777,2.05005e-20,3.30991e-27,-1.27609e-27,9.71934e-29,6.48567e-28,9.44456e-28,8.65333e-29,1.85554e-28,3.00902e-28
778,1.27986e-20,-1.91622e-27,2.41888e-27,3.67771e-27,1.35645e-29,8.90081e-28,4.76068e-28,-6.51295e-29,1.03143e-28
779,7.93228e-21,6.28976e-27,1.55239e-27,5.19487e-28,1.45978e-28,-5.99613e-28,9.07878e-28,1.05788e-28,2.34452e-29
780,4.88105e-21,7.59106e-28,-9.67861e-28,1.13806e-27,8.14254e-28,1.63992e-27,1.26802e-28,-1.52765e-29,2.99147e-28
781,2.97667e-21,-1.03861e-28,3.53497e-27,4.6701e-27,-1.13541e-28,2.68558e-28,5.19041e-28,7.45205e-29,1.80206e-28
782,1.80112e-21,8.6694e-27,4.32528e-28,-4.59603e-28,3.73226e-28,7.14184e-29,1.27139e-27,2.89414e-28,5.77723e-29
783,1.08322e-21,-2.91225e-27,2.58248e-28,2.82708e-27,1.1841e-27,2.09071e-27,1.14872e-28,-2.10161e-28,4.76531e-28
784,6.44244e-22,4.05678e-27,3.95925e-27,3.51941e-27,-3.20659e-28,-4.8122e-28,7.65676e-28,2.93163e-28,2.05693e-28
785,3.79847e-22,4.63448e-27,-3.37296e-28,-8.1786e-28,8.72091e-28,1.55303e-27,1.45805e-27,3.60961e-28,2.25308e-29
786,2.23387e-22,-3.5612e-27,1.67057e-27,3.88566e-27,8.10022e-28,1.84934e-27,3.1102e-30,-2.35219e-28,6.33024e-28
787,1.29447e-22,9.28554e-27,3.30642e-27,8.68211e-28,-4.87771e-28,-3.85742e-28,1.14965e-27,7.09837e-28,1.91256e-28
788,7.41569e-23,-1.53055e-27,-1.25846e-28,7.2433e-28,1.13777e-27,3.01567e-27,1.11086e-27,4.32683e-28,3.53209e-29
789,4.27784e-23,3.16316e-27,3.163e-27,3.66786e-27,1.41743e-28,9.36307e-28,-6.36935e-29,-8.52852e-29,9.58469e-28
790,2.41175e-23,5.53147e-27,1.36411e-27,-4.93349e-28,-1.42615e-28,1.02985e-27,1.33045e-27,1.12092e-27,1.24995e-28
791,1.33834e-23,-3.1037e-27,1.0972e-27,2.99259e-27,9.40891e-28,3.91552e-27,5.56636e-28,2.71056e-28,1.60199e-28
792,7.66806e-24,8.38038e-27,2.42457e-27,5.48041e-28,-5.18669e-28,-2.64973e-28,2.16215e-28,1.19798e-28,1.13636e-27
793,4.16491e-24,-2.52854e-27,4.57797e-28,7.35343e-28,4.56047e-28,3.03278e-27,1.12976e-27,9.99347e-28,4.45978e-29
794,2.25388e-24,5.27111e-27,1.74537e-27,1.89501e-27,3.28821e-28,1.95353e-27,4.87297e-30,-1.96545e-28,5.49367e-28
795,1.30678e-24,3.10684e-27,7.73554e-28,-4.17442e-28,-2.17107e-28,-1.00835e-28,9.36862e-28,5.44995e-28,9.70021e-28
796,6.78774e-25,3.79515e-28,8.15167e-28,1.6846e-27,5.57924e-28,3.44957e-27,4.26083e-28,4.32788e-28,-2.77732e-28
797,3.72339e-25,8.18037e-27,1.4035e-27,-8.20834e-28,4.01276e-28,-3.85912e-29,5.00952e-28,-2.36232e-28,1.09907e-27
798,2.21011e-25,-2.85676e-27,3.63198e-28,1.5513e-27,1.92566e-29,1.45009e-27,1.0425e-27,7.57898e-28,4.4713e-28
799,1.12228e-25,8.8866e-27,1.11458e-27,-2.84924e-28,9.54201e-28,2.0069e-27,-6.00975e-30,-2.96337e-28,2.29686e-28
800,6.93097e-26,-1.42507e-27,5.45727e-28,5.82858e-28,4.99063e-29,-3.9197e-28,1.17896e-27,6.19407e-28,1.62392e-27
801,4.85522e-26,5.95818e-27,8.03762e-28,9.2781e-28,6.70774e-28,2.44448e-27,2.72268e-28,1.25504e-28,-2.75875e-28
802,2.44017e-26,2.40277e-27,7.69324e-28,-9.01225e-28,1.05398e-27,1.76089e-29,5.3573e-28,4.74637e-29,1.47822e-27
803,2.66724e-26,2.73948e-27,2.62103e-28,2.06421e-27,-1.79987e-28,7.51956e-28,1.02449e-27,8.09838e-28,1.073e-27
804,1.69153e-26,4.5788e-27,1.07574e-27,-1.51341e-27,2.16458e-27,1.17948e-27,4.32223e-29,-4.34991e-28,-1.28632e-28
805,1.34893e-26,-2.77979e-28,1.67776e-28,2.15385e-27,-4.39228e-28,-2.50591e-28,8.66353e-28,1.03113e-27,1.92289e-27
806,1.96821e-26,6.26103e-27,6.55552e-28,-7.4055e-28,2.07833e-27,1.39784e-27,2.34094e-28,-2.03716e-28,5.50134e-29
807,7.4558e-27,-1.75227e-27,2.46591e-28,1.21339e-27,1.32225e-28,-1.70959e-29,5.33213e-28,6.08678e-28,7.01547e-28
808,2.01621e-26,7.2732e-27,5.68608e-28,1.05351e-28,1.1224e-27,4.63658e-28,5.40348e-28,3.8085e-28,1.32094e-27
809,7.24487e-27,-2.28863e-27,3.43966e-28,4.13951e-28,1.37894e-27,6.21463e-28,3.21689e-28,4.00248e-29,-8.64407e-29
810,1.84382e-26,8.08068e-27,6.94612e-28,3.18783e-28,3.75042e-28,-2.85396e-29,5.06243e-28,9.18709e-28,7.87561e-28
811,1.02924e-26,-2.28535e-27,5.9357e-28,-9.54324e-29,2.23984e-27,8.45383e-28,4.10624e-28,-4.76597e-28,9.37232e-28
812,1.57403e-26,7.42636e-27,3.8926e-28,9.22218e-28,-7.89367e-29,-7.12452e-29,4.11374e-28,1.15081e-27,-6.27991e-29
813,1.1073e-26,-2.15556e-27,4.41242e-28,-3.45628e-28,2.4802e-27,5.61746e-28,3.80493e-28,-3.66327e-28,1.22504e-27
814,1.82018e-26,7.97905e-27,3.9828e-28,9.81124e-28,-3.69154e-28,1.68462e-28,4.40566e-28,9.99538e-28,4.0031e-28
815,8.76721e-27,-1.45721e-27,6.9254e-28,-2.8657e-28,2.15925e-27,1.62794e-28,1.51997e-28,-2.28259e-29,3.47577e-28
816,2.01489e-26,7.30587e-27,4.76173e-28,7.34883e-28,-1.36782e-28,4.4352e-28,5.8607e-28,7.57736e-28,1.6725e-27
817,6.83772e-27,-1.74877e-27,3.98521e-28,-4.82069e-29,1.73215e-27,-4.43609e-30,2.17043e-29,4.8624e-28,-4.3385e-28
818,2.09748e-26,6.9188e-27,1.93579e-28,5.63062e-28,-4.72649e-29,5.85378e-28,8.70367e-28,3.33715e-28,2.43474e-27
819,7.21616e-27,-2.06419e-27,2.26343e-28,1.25599e-28,1.54184e-27,-1.20492e-28,-2.0103e-29,6.38786e-28,-2.63727e-28
820,1.89766e-26,6.84545e-27,2.65291e-28,2.62802e-28,1.24039e-29,5.25457e-28,7.9867e-28,5.74107e-29,1.91973e-27
821,7.89658e-27,-1.92339e-27,-1.31926e-28,3.28333e-28,9.01715e-28,-1.12764e-28,1.25372e-29,4.99524e-28,6.83905e-28
822,1.62838e-26,5.95335e-27,7.17543e-28,1.70042e-29,-1.11761e-28,5.90343e-28,7.09158e-28,-5.0073e-29,7.30087e-28
823,1.0053e-26,-2.1229e-27,-5.88577e-28,6.19429e-28,9.59907e-28,-1.16911e-28,1.42776e-28,3.58925e-28,1.58161e-27
824,1.35597e-26,4.49915e-27,1.22986e-27,-3.36081e-29,-2.18438e-28,6.51753e-28,7.42946e-28,-2.88101e-29,2.48944e-28
825,1.10388e-26,-1.08936e-27,-9.88258e-28,5.23131e-28,7.85719e-28,-1.09482e-28,2.38515e-28,2.05707e-28,1.90763e-27
826,1.16383e-26,3.58884e-27,1.27925e-27,7.86016e-29,-2.4272e-28,6.99938e-28,7.27455e-28,-6.11314e-29,-2.35276e-28
827,1.20601e-26,9.42775e-28,-5.0671e-28,3.93025e-28,4.59111e-28,-1.38162e-28,2.36036e-28,3.358e-29,1.67407e-27
828,8.81747e-27,9.90982e-28,7.7535e-28,5.18193e-28,-7.54614e-29,7.66588e-28,6.41111e-28,9.84489e-29,-3.49002e-28
829,1.30098e-26,2.73007e-27,8.54292e-28,-7.56747e-29,1.8441e-28,-9.05237e-29,2.44423e-28,-8.87696e-30,1.1819e-27
830,9.82978e-27,4.83602e-28,-4.8383e-28,1.34336e-27,4.04683e-28,6.66206e-28,7.6953e-28,2.70826e-28,-2.4246e-28
831,1.21557e-26,2.89504e-27,2.91775e-27,-3.44925e-28,-2.57765e-29,8.05444e-30,1.93507e-28,-6.22098e-29,9.24833e-28
832,9.90752e-27,1.09775e-27,-1.34167e-27,9.50001e-28,1.03534e-27,3.94252e-28,5.80298e-28,6.40826e-28,-2.22912e-28
833,1.05351e-26,2.19391e-27,3.17561e-27,4.61034e-28,-6.129e-28,1.42996e-28,-2.72255e-30,-8.24475e-29,6.06647e-28
834,1.14025e-26,2.50371e-27,-4.30162e-28,-1.90674e-28,1.48031e-27,1.97626e-28,6.22845e-28,7.64922e-28,-1.74337e-28
835,1.23332e-26,2.43928e-27,2.14897e-27,2.1067e-27,-6.92649e-28,3.68417e-28,5.11303e-30,-2.20172e-29,5.09079e-28
836,9.19077e-27,8.44049e-28,1.93153e-27,-1.00003e-27,1.65032e-27,-7.00288e-29,6.07015e-28,8.79704e-28,-8.68957e-29
837,1.42352e-26,4.74801e-27,1.17057e-28,2.97638e-27,2.85456e-28,4.28256e-28,-3.42231e-29,1.51863e-28,4.53805e-28
838,1.14732e-26,1.15393e-27,3.30317e-27,1.18516e-27,3.6395e-28,9.513e-30,4.04861e-28,8.23702e-28,-5.76421e-32
839,9.34862e-27,2.58232e-27,3.84592e-28,-6.21143e-28,2.43276e-27,2.58146e-28,-3.95539e-30,4.13817e-28,1.63487e-28
840,1.88382e-26,6.18318e-27,3.26275e-27,4.16297e-27,-1.28895e-27,1.51689e-28,5.51442e-28,3.20322e-28,1.68542e-28
841,5.73089e-27,-1.83582e-27,1.18889e-27,-1.05191e-27,3.07307e-27,2.76799e-28,-1.96918e-29,7.89296e-28,4.77605e-29
842,1.58016e-26,7.21418e-27,2.14251e-27,2.13095e-27,8.0489e-30,1.11823e-28,6.38757e-28,6.45991e-29,2.43606e-28
843,1.75654e-26,4.81767e-27,1.491e-27,4.04373e-27,1.01052e-27,4.86602e-28,1.16003e-28,9.51168e-28,6.62124e-30
844,3.33822e-27,-2.69999e-27,1.03011e-27,-1.94416e-27,3.82945e-27,-5.53395e-29,5.17946e-28,1.78793e-29,3.6542e-28
845,2.30732e-26,1.12914e-26,3.5696e-27,3.43364e-27,-1.63086e-27,4.3431e-28,7.18376e-28,6.37448e-28,1.88524e-28
846,1.63546e-26,4.07209e-27,7.00004e-28,2.93594e-27,3.48229e-27,3.47647e-28,2.13028e-29,1.67476e-28,1.03742e-28
847,2.95659e-27,-2.00033e-27,1.50734e-27,-2.5054e-27,2.4479e-27,-1.64213e-28,1.03127e-27,2.26306e-28,4.86779e-28
848,2.29895e-26,1.10098e-26,3.7347e-27,4.76327e-27,-8.41561e-28,5.66656e-28,1.15846e-29,4.69337e-28,-2.91276e-29
849,1.68195e-26,2.91018e-27,-3.91035e-28,3.67893e-27,5.69469e-27,1.80658e-28,5.65397e-28,-8.6517e-29,6.6925e-28
850,-3.74926e-28,-3.05131e-27,1.20669e-27,-2.78218e-27,1.13965e-27,-1.54219e-28,8.33163e-28,3.98966e-28,-1.29687e-28
851,2.40452e-26,1.30327e-26,3.22547e-27,3.57406e-27,-5.24805e-28,6.10242e-28,-1.29312e-28,-2.07189e-29,5.1931e-28
852,2.26912e-26,6.47563e-27,-2.8763e-28,4.00619e-27,5.87606e-27,1.05471e-28,8.2423e-28,8.54561e-29,1.62603e-28
853,3.41264e-28,-5.07475e-27,1.10158e-27,-2.40091e-27,1.56947e-27,-8.91678e-29,3.3128e-28,1.8816e-28,4.14431e-29
854,1.60946e-26,5.3145e-27,2.95734e-27,2.67069e-27,-3.83307e-28,5.26906e-28,1.52714e-29,-8.43725e-29,5.59409e-28
855,2.99731e-26,1.17574e-26,1.08972e-27,4.66385e-27,5.23434e-27,2.87267e-28,6.36404e-28,1.51783e-28,-1.20678e-28
856,9.39611e-27,-1.56403e-28,4.09829e-28,-9.27146e-28,2.82986e-27,-5.03536e-29,2.22564e-28,1.01771e-28,4.51307e-28
857,3.15222e-27,-3.14725e-27,1.51645e-27,-6.68984e-28,-1.14509e-27,2.79722e-28,9.54308e-29,-5.38856e-29,2.10754e-28
858,1.93152e-26,5.70888e-27,1.11343e-27,3.6183e-27,3.59287e-27,4.3546e-28,3.96197e-28,1.49983e-28,-3.47424e-29
859,2.1276e-26,7.33247e-27,1.06017e-27,2.04727e-27,5.30543e-27,8.72461e-29,4.80094e-29,9.24224e-29,6.80062e-28
860,5.77121e-27,-3.08212e-28,1.04505e-27,-8.2054e-28,2.50309e-28,9.37078e-30,3.83186e-28,1.46444e-30,3.17659e-29
861,3.66053e-27,-1.21514e-27,-4.57197e-29,8.2019e-29,-5.74871e-28,3.41159e-28,3.11249e-28,8.73998e-29,6.20413e-29
862,1.31877e-26,3.28972e-27,3.85345e-28,1.26232e-27,3.84813e-27,4.28229e-28,-1.14203e-30,1.24098e-28,8.29652e-28
863,1.40528e-26,5.23044e-27,1.0947e-27,6.5718e-28,3.85737e-27,1.768e-28,5.16352e-28,7.55777e-29,9.54085e-30
864,5.91102e-27,5.72658e-28,1.12161e-27,-4.04509e-29,3.77376e-28,5.79416e-29,6.32536e-28,1.02258e-28,2.0963e-28
865,3.4293e-27,-4.99014e-28,-3.20048e-28,3.63945e-29,-1.54247e-28,2.66063e-28,-1.22491e-29,8.592e-29,1.1618e-27
866,6.53762e-27,1.38658e-27,-1.81388e-28,3.89845e-29,2.22121e-27,3.11428e-28,1.27367e-28,4.49526e-29,2.17202e-28
867,8.39639e-27,2.813e-27,1.01238e-27,-5.32236e-30,2.36698e-27,1.4725e-28,7.04788e-28,-8.24489e-30,-7.4338e-29
868,6.19878e-27,1.63926e-27,1.09936e-27,6.85288e-29,3.46607e-28,-6.1491e-30,3.72844e-28,3.99118e-29,1.04587e-27
869,2.61138e-27,-9.56365e-29,2.72855e-29,2.62879e-29,-2.18711e-28,-8.60078e-30,8.30156e-30,7.17439e-29,8.65012e-28
870,1.22692e-27,-2.19175e-28,-3.31851e-28,-1.38928e-28,3.11987e-28,6.04185e-29,1.12491e-28,2.08206e-29,3.5921e-29
871,3.75741e-27,1.2137e-27,4.44018e-28,-1.62268e-28,5.77863e-28,1.28697e-28,3.34739e-28,-8.89778e-30,2.2333e-28
872,5.35134e-27,1.99906e-27,8.77281e-28,-1.99471e-29,3.43647e-28,-1.7044e-29,2.8499e-28,-2.853e-29,1.02069e-27
873,2.66404e-27,5.51239e-28,3.03103e-29,2.04184e-29,1.2304e-28,-1.53905e-28,3.97562e-29,3.29998e-29,9.4453e-28
874,2.0087e-28,-4.82943e-28,-3.89405e-28,6.67866e-30,-1.18586e-28,-3.5745e-29,2.31942e-29,2.13924e-29,2.49193e-28
