t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
1310,6.80836e-27,3.26655e-27,5.55586e-28,2.28426e-28,6.89752e-29,8.34395e-29,2.91885e-29,3.68041e-28,4.97492e-28
1311,5.50877e-27,2.46993e-27,5.40764e-28,-6.48512e-29,2.52851e-28,-3.79628e-29,5.87369e-28,2.57613e-28,2.4976e-28
1312,6.27907e-27,-6.05977e-28,1.5266e-27,1.911e-28,3.7976e-28,3.60435e-28,4.96107e-28,6.50759e-28,1.64504e-28
1313,9.36947e-27,4.6218e-27,3.78249e-28,1.85134e-28,2.85787e-29,5.56777e-29,2.99301e-28,5.80482e-28,1.60678e-28
1314,6.35309e-27,2.4612e-27,4.28021e-28,-2.86789e-28,1.1884e-28,-2.47731e-31,4.96373e-28,7.53111e-28,1.81055e-28
1315,7.89753e-27,-9.65665e-28,1.80437e-27,1.49523e-28,2.78095e-28,3.12384e-28,6.72487e-28,1.01724e-27,1.65726e-28
1316,1.05087e-26,3.49343e-27,7.89003e-28,1.90933e-28,1.7113e-28,1.0304e-28,2.67373e-28,7.10952e-28,1.80054e-28
1317,8.26527e-27,3.49621e-27,-1.33082e-29,1.58287e-29,4.34654e-29,-2.52197e-29,5.78886e-28,1.01399e-27,8.20945e-29
1318,1.08298e-26,-8.68925e-28,2.31044e-27,1.24564e-28,4.40777e-28,2.31607e-28,6.20012e-28,9.5824e-28,4.88914e-29
1319,1.40012e-26,4.03595e-27,6.99428e-28,6.33148e-28,2.41053e-28,4.49154e-29,3.30705e-28,8.78823e-28,1.05597e-28
1320,1.39669e-26,5.70667e-27,-1.56107e-28,-3.08825e-28,1.58039e-28,1.78066e-30,6.99594e-28,1.12302e-27,2.42012e-28
1321,1.39588e-26,-1.06803e-27,2.71203e-27,2.66726e-28,7.17648e-28,2.04239e-28,2.50736e-28,6.09118e-28,5.0817e-29
1322,1.91883e-26,6.82531e-27,4.04683e-28,2.08301e-28,2.17028e-28,-3.46964e-30,2.99946e-28,8.48544e-28,2.84759e-28
1323,1.39855e-26,5.34776e-27,4.66108e-29,-2.12183e-28,3.38889e-28,2.37584e-29,8.64444e-28,2.43659e-28,1.45169e-28
1324,1.51751e-26,-7.24495e-28,2.64115e-27,3.91166e-28,7.35635e-28,6.52928e-28,-1.54865e-29,3.82478e-28,1.21042e-28
1325,1.64184e-26,6.88705e-27,-8.95441e-28,-1.27724e-28,1.10806e-28,-1.80705e-29,9.82798e-28,2.67827e-28,2.82401e-28
1326,1.27159e-26,2.33116e-27,7.90256e-28,4.23754e-29,6.48831e-28,7.06773e-28,2.48346e-28,2.22613e-29,-7.64058e-29
1327,1.67668e-26,9.91795e-28,2.25489e-27,2.76191e-28,1.51563e-28,2.2718e-28,7.48516e-28,1.82634e-28,4.50593e-28
1328,1.35894e-26,6.8437e-27,-1.4996e-27,-1.39876e-28,3.19879e-28,5.05034e-28,6.63218e-28,-5.81146e-30,-1.53171e-28
1329,1.3883e-26,-2.95632e-28,3.65326e-27,4.5821e-28,6.68574e-28,6.18851e-28,1.90467e-28,1.19733e-28,3.99619e-28
1330,1.04218e-26,3.52074e-27,-1.20868e-27,-2.4792e-28,3.53375e-29,2.43627e-28,9.82694e-28,1.63768e-28,-1.39611e-28
1331,1.00616e-26,1.52026e-27,1.16514e-27,4.53921e-28,6.56594e-28,6.08268e-28,-2.68096e-28,1.39298e-28,2.41972e-28
1332,1.51169e-26,1.44907e-27,4.0101e-27,9.35494e-29,4.90081e-29,-5.17644e-29,1.1379e-27,3.55644e-28,2.29857e-29
1333,6.63831e-27,3.44634e-27,-2.69956e-27,-8.09599e-29,6.32731e-28,5.6508e-28,-3.71244e-28,1.28108e-28,-7.06473e-29
1334,2.11197e-26,2.87651e-27,7.02979e-27,5.50871e-28,1.38966e-28,-6.0264e-29,1.27407e-27,5.1035e-28,4.4681e-28
1335,3.98735e-27,2.9835e-27,-4.40881e-27,-2.92263e-28,2.74177e-28,3.62709e-28,-3.25043e-28,5.22369e-29,-2.70917e-28
1336,2.00656e-26,3.95228e-27,6.19639e-27,8.35147e-28,3.61664e-28,1.51287e-28,1.06566e-27,5.14933e-28,7.33524e-28
1337,5.4428e-27,1.45011e-27,-2.00998e-27,-2.61976e-28,1.53894e-28,1.64473e-28,-1.34213e-28,-1.55735e-30,-3.73905e-28
1338,1.79873e-26,4.09227e-27,5.43819e-27,9.35299e-28,4.15162e-28,3.54978e-28,8.86127e-28,3.94403e-28,1.21299e-27
1339,9.24946e-27,2.33895e-27,1.07658e-27,-1.08983e-28,1.27145e-28,-4.94757e-30,9.5055e-29,-6.40298e-29,-2.52402e-28
1340,1.16538e-26,3.5794e-27,1.27829e-27,8.46185e-28,3.95423e-28,5.42781e-28,5.4118e-28,2.82843e-28,1.05992e-27
1341,1.74517e-26,4.04572e-27,6.59622e-27,1.82567e-28,1.07422e-28,-1.50357e-29,2.92182e-28,-6.67573e-29,-1.63737e-28
1342,6.28394e-27,2.78861e-27,-2.90077e-27,7.95605e-28,2.76217e-28,5.1756e-28,5.38883e-28,2.33722e-28,1.1862e-27
1343,2.2845e-26,6.03659e-27,9.40512e-27,6.20732e-28,1.31094e-28,5.03183e-30,4.5834e-28,-4.97598e-29,6.3497e-29
1344,2.76756e-27,1.16281e-27,-4.01767e-27,6.80402e-28,3.21862e-28,7.15403e-28,6.01885e-28,2.23135e-28,7.49199e-28
1345,2.51521e-26,6.88983e-27,1.0797e-26,8.97923e-28,1.3029e-28,1.60327e-28,2.5447e-28,1.90828e-30,5.00121e-28
1346,1.07932e-27,5.27325e-28,-4.58842e-27,6.15914e-28,3.2136e-28,5.9864e-28,5.95179e-28,6.98789e-29,3.61651e-28
1347,2.56851e-26,7.83428e-27,1.0405e-26,1.05033e-27,1.04675e-28,1.84035e-28,1.49113e-28,8.22102e-29,9.57576e-28
1348,9.39045e-28,2.72447e-28,-4.10032e-27,7.27828e-28,3.95724e-28,4.36658e-28,5.66235e-28,5.30885e-29,-1.93799e-28
1349,2.52094e-26,6.9929e-27,1.06748e-26,1.22235e-27,1.88549e-28,4.2786e-28,9.39606e-29,7.09295e-29,1.21073e-27
1350,2.95546e-28,3.52823e-28,-4.71673e-27,9.48567e-28,3.98515e-28,4.00521e-28,4.30735e-28,1.96551e-28,-4.22741e-28
1351,2.62548e-26,6.93085e-27,1.1416e-26,9.1313e-28,3.51993e-28,5.69342e-28,6.47823e-29,-4.19028e-30,1.27883e-27
1352,1.05784e-27,4.6291e-29,-4.47016e-27,1.68249e-27,3.4676e-28,3.48759e-28,6.06529e-28,2.74909e-28,-1.43826e-28
1353,2.53916e-26,7.26712e-27,1.14072e-26,3.41157e-28,6.8817e-28,7.19038e-28,-2.09615e-29,-6.5656e-29,8.59207e-28
1354,2.21013e-27,8.86235e-28,-6.30717e-27,2.38277e-27,2.22521e-28,6.04861e-29,8.59138e-28,3.68301e-28,1.06498e-27
1355,2.84344e-26,7.55918e-27,1.45162e-26,-7.49907e-29,9.90529e-28,1.47292e-27,-1.35397e-28,1.9044e-30,-9.04686e-29
1356,2.37509e-27,5.50943e-29,-6.48535e-27,3.30951e-27,1.76024e-28,-3.81666e-28,7.87635e-28,1.36699e-28,1.95217e-27
1357,2.74655e-26,7.47051e-27,1.28129e-26,-1.75669e-29,1.36288e-27,1.93187e-27,-1.36907e-28,1.92167e-28,-6.10662e-28
1358,2.09778e-27,-7.64281e-28,-5.03464e-27,2.31706e-27,1.84721e-28,-4.15794e-28,6.97648e-28,-7.71107e-30,1.97692e-27
1359,2.94202e-26,8.14063e-27,1.14775e-26,1.20979e-27,1.88898e-27,2.08446e-27,-7.41251e-29,1.87288e-28,5.72476e-28
1360,4.89675e-27,-1.28959e-27,-1.29698e-28,1.39052e-27,2.84725e-28,1.73046e-28,4.4063e-28,-1.46855e-29,5.48393e-28
1361,2.34654e-26,8.37523e-27,3.52353e-27,2.25631e-27,1.67195e-27,1.46804e-27,1.16967e-28,1.37308e-28,2.04126e-27
1362,1.04828e-26,-9.63369e-28,5.01713e-27,3.36826e-28,6.87352e-28,1.61098e-27,3.8919e-28,3.68396e-29,-5.39593e-28
1363,1.77833e-26,6.90012e-27,-8.3493e-28,3.28114e-27,1.0979e-27,8.22122e-29,3.82559e-28,1.50612e-28,2.7101e-27
1364,1.76455e-26,-3.57056e-29,8.64846e-27,1.14303e-28,1.30292e-27,3.37155e-27,-3.78834e-29,4.64076e-29,3.4253e-28
1365,1.04624e-26,4.659e-27,-3.4044e-27,2.41964e-27,3.97417e-28,-4.38874e-28,8.57954e-28,1.41351e-28,1.18815e-27
1366,2.5264e-26,1.95406e-27,1.0142e-26,8.78847e-28,1.96733e-27,2.99695e-27,-1.56841e-28,2.70948e-28,3.33938e-27
1367,6.64209e-27,2.57055e-27,-3.15748e-27,1.61595e-27,1.19261e-28,7.51304e-28,6.19202e-28,-3.88227e-29,-1.21997e-27
1368,2.81674e-26,4.52307e-27,6.09157e-27,3.93897e-27,1.82555e-27,1.00924e-27,5.77568e-28,7.09508e-28,4.95575e-27
1369,1.01638e-26,8.2019e-29,1.29624e-27,-8.26721e-28,4.95617e-28,2.7967e-27,-7.24515e-29,1.19262e-28,1.60682e-27
1370,1.93613e-26,6.36961e-27,7.34276e-29,4.88392e-27,1.1385e-27,-5.93511e-28,1.18299e-27,2.38772e-28,5.37892e-30
1371,2.57014e-26,-1.29889e-27,5.87318e-27,-1.07876e-28,1.23143e-27,2.99376e-27,2.09571e-28,1.36366e-27,1.13017e-26
1372,1.34755e-26,6.47185e-27,-2.34837e-27,3.08062e-27,2.99159e-28,3.15621e-28,-1.69847e-30,-2.98124e-28,-4.22801e-28
1373,3.2257e-26,1.78657e-28,5.85661e-27,3.037e-27,1.9702e-27,1.28428e-27,1.78023e-27,1.60686e-27,1.16737e-26
1374,4.14706e-26,5.52482e-27,-1.73012e-28,-3.8228e-28,1.38605e-28,2.58296e-27,-9.02757e-29,2.29862e-27,2.57792e-26
1375,3.1588e-26,4.8195e-27,1.24444e-27,5.83623e-27,1.05314e-27,-7.8877e-28,1.71923e-27,-5.54251e-28,1.20683e-26
1376,9.02491e-26,9.79709e-28,3.52795e-27,-8.57121e-28,7.90561e-28,3.01387e-27,5.08788e-27,6.55161e-27,6.70548e-26
1377,1.28687e-25,7.50413e-27,-1.31344e-27,4.83869e-27,2.65544e-28,1.21685e-27,-2.94687e-28,4.12425e-27,1.05434e-25
1378,1.74587e-25,-3.80963e-29,3.4773e-27,2.99761e-27,1.31165e-27,1.07341e-27,8.87879e-27,3.83629e-27,1.47855e-25
1379,4.11541e-25,6.77121e-27,2.06526e-28,-2.64093e-29,3.93445e-28,5.34662e-27,1.35882e-26,2.2786e-26,3.57316e-25
1380,6.55279e-25,3.37752e-27,7.18558e-28,7.25982e-27,1.62508e-27,2.05007e-27,5.14904e-27,1.86016e-26,6.09602e-25
1381,1.13904e-24,1.85358e-27,3.90956e-27,-4.787e-28,1.01978e-27,1.0543e-26,4.49235e-26,4.13207e-26,1.0318e-24
1382,2.15578e-24,8.43454e-27,-1.42524e-27,4.14587e-27,2.40876e-27,1.22657e-26,5.67033e-26,9.37457e-26,1.97312e-24
1383,3.85304e-24,2.71381e-28,2.66085e-27,6.98128e-27,4.5441e-27,1.61588e-26,7.452e-26,1.22971e-25,3.61859e-24
1384,6.7738e-24,5.89792e-27,1.60247e-27,-1.37001e-28,2.8893e-27,4.46147e-26,2.13824e-25,2.6349e-25,6.23735e-24
1385,1.18636e-23,5.97638e-27,-2.02709e-27,1.47816e-26,1.12504e-26,5.03562e-26,2.73761e-25,4.65258e-25,1.10374e-23
1386,2.14267e-23,2.9684e-29,4.95343e-27,8.88946e-27,1.37243e-26,1.10194e-25,5.08682e-25,7.63357e-25,2.00119e-23
1387,3.70102e-23,9.13615e-27,-8.32023e-29,1.27308e-26,1.89714e-26,2.13359e-25,1.08787e-24,1.45324e-24,3.42104e-23
1388,6.30866e-23,1.7108e-27,-1.64811e-27,4.20632e-26,5.04939e-26,2.91299e-25,1.5764e-24,2.41892e-24,5.87006e-23
1389,1.11096e-22,2.74791e-27,8.50954e-27,2.92787e-26,6.33691e-26,6.15623e-25,2.92016e-24,4.17803e-24,1.03275e-22
1390,1.89146e-22,1.1436e-26,-3.20589e-27,8.03926e-26,1.10895e-25,1.07035e-24,5.4599e-24,7.50567e-24,1.74906e-22
1391,3.16728e-22,-1.84258e-27,5.07188e-29,1.50423e-25,2.16205e-25,1.65891e-24,8.58223e-24,1.24724e-23,2.93644e-22
1392,5.40255e-22,8.27578e-27,1.39321e-26,1.66071e-25,3.14155e-25,3.1957e-24,1.52287e-23,2.12977e-23,5.00027e-22
1393,9.02821e-22,1.54382e-26,-7.51229e-27,3.75747e-25,5.56352e-25,5.37915e-24,2.66884e-23,3.66458e-23,8.33162e-22
1394,1.48577e-21,-7.37889e-28,3.25554e-27,6.15348e-25,9.48156e-25,8.74192e-24,4.32964e-23,6.06226e-23,1.37154e-21
1395,2.46128e-21,3.15154e-26,2.02586e-26,8.86286e-25,1.47946e-24,1.57528e-23,7.38049e-23,1.01326e-22,2.26798e-21
1396,4.0321e-21,3.25064e-26,-9.77137e-27,1.70708e-24,2.51175e-24,2.62991e-23,1.24638e-22,1.69494e-22,3.70743e-21
1397,6.52248e-21,2.68456e-26,1.33489e-27,2.82325e-24,4.11455e-24,4.31307e-23,2.02546e-22,2.77335e-22,5.9925e-21
1398,1.05349e-20,1.14843e-25,2.38501e-26,4.3914e-24,6.5324e-24,7.3812e-23,3.34258e-22,4.52951e-22,9.66281e-21
1399,1.6897e-20,1.22562e-25,1.92062e-27,7.53441e-24,1.06084e-23,1.21698e-22,5.49264e-22,7.38657e-22,1.54691e-20
1400,2.68335e-20,1.9312e-25,-1.51879e-26,1.25906e-23,1.69124e-23,1.9821e-22,8.83568e-22,1.18987e-21,2.45322e-20
1401,4.23971e-20,4.58477e-25,2.52916e-26,2.02435e-23,2.66008e-23,3.27532e-22,1.42217e-21,1.9046e-21,3.86954e-20
1402,6.65828e-20,5.94455e-25,9.97468e-26,3.31998e-23,4.21323e-23,5.3167e-22,2.279e-21,3.03526e-21,6.06608e-20
1403,1.03732e-19,1.01644e-24,5.27102e-26,5.4826e-23,6.60601e-23,8.53314e-22,3.605e-21,4.79742e-21,9.4354e-20
1404,1.60583e-19,1.96472e-24,2.62108e-25,8.87023e-23,1.02739e-22,1.37346e-21,5.67663e-21,7.53092e-21,1.45809e-19
1405,2.47066e-19,2.91691e-24,9.46845e-25,1.42603e-22,1.59901e-22,2.18891e-21,8.88845e-21,1.17518e-20,2.2393e-19
1406,3.77484e-19,4.91397e-24,1.45095e-24,2.30982e-22,2.4763e-22,3.45559e-21,1.37867e-20,1.82126e-20,3.41544e-19
1407,5.72936e-19,8.66033e-24,3.06867e-24,3.72237e-22,3.82179e-22,5.44216e-21,2.12555e-20,2.80433e-20,5.17429e-19
1408,8.64096e-19,1.36363e-23,7.39363e-24,5.92742e-22,5.8887e-22,8.51218e-21,3.25672e-20,4.29218e-20,7.78892e-19
1409,1.2946e-18,2.24155e-23,1.35839e-23,9.43979e-22,9.05562e-22,1.32135e-20,4.95029e-20,6.52733e-20,1.16473e-18
1410,1.92685e-18,3.78278e-23,2.56251e-23,1.50307e-21,1.39105e-21,2.04169e-20,7.47483e-20,9.86616e-20,1.73007e-18
1411,2.84939e-18,6.08834e-23,5.08052e-23,2.37317e-21,2.13391e-21,3.13669e-20,1.12161e-19,1.48287e-19,2.55296e-18
1412,4.18622e-18,9.87695e-23,9.31005e-23,3.73084e-21,3.27096e-21,4.78818e-20,1.67058e-19,2.21581e-19,3.74251e-18
1413,6.10995e-18,1.61979e-22,1.68059e-22,5.85524e-21,5.01258e-21,7.27257e-20,2.47136e-19,3.29206e-19,5.44968e-18
1414,8.85974e-18,2.6093e-22,3.06618e-22,9.13964e-21,7.67414e-21,1.09885e-19,3.63329e-19,4.86504e-19,7.88264e-18
1415,1.27635e-17,4.19281e-22,5.42693e-22,1.41874e-20,1.17312e-20,1.65082e-19,5.30508e-19,7.15227e-19,1.13259e-17
1416,1.82675e-17,6.75266e-22,9.46272e-22,2.19495e-20,1.79193e-20,2.46793e-19,7.69305e-19,1.04596e-18,1.6164e-17
1417,2.59749e-17,1.08001e-21,1.6467e-21,3.38077e-20,2.73359e-20,3.67158e-19,1.10861e-18,1.52179e-18,2.29134e-17
1418,3.66943e-17,1.71993e-21,2.82008e-21,5.17902e-20,4.15955e-20,5.43342e-19,1.58742e-18,2.20321e-18,3.22624e-17
1419,5.15016e-17,2.7321e-21,4.76792e-21,7.89849e-20,6.31405e-20,8.00099e-19,2.25795e-18,3.17411e-18,4.51199e-17
1420,7.18178e-17,4.32203e-21,8.02041e-21,1.19907e-19,9.56178e-20,1.17275e-18,3.19139e-18,4.55015e-18,6.26757e-17
1421,9.95058e-17,6.81268e-21,1.33585e-20,1.81094e-19,1.44305e-19,1.71052e-18,4.48307e-18,6.49051e-18,8.64762e-17
1422,1.36991e-16,1.07027e-20,2.19975e-20,2.72155e-19,2.16924e-19,2.48241e-18,6.25816e-18,9.21268e-18,1.18516e-16
1423,1.87406e-16,1.67452e-20,3.5968e-20,4.0703e-19,3.24856e-19,3.58547e-18,8.68145e-18,1.30111e-17,1.61343e-16
1424,2.54774e-16,2.61076e-20,5.83941e-20,6.05647e-19,4.84458e-19,5.15389e-18,1.19703e-17,1.82815e-17,2.18193e-16
1425,3.44227e-16,4.05688e-20,9.39424e-20,8.96538e-19,7.19012e-19,7.37133e-18,1.64066e-17,2.55529e-17,2.93146e-16
1426,4.6227e-16,6.27947e-20,1.49977e-19,1.32046e-18,1.06187e-18,1.04895e-17,2.23526e-17,3.55267e-17,3.91306e-16
1427,6.17102e-16,9.68375e-20,2.37847e-19,1.9349e-18,1.56052e-18,1.48519e-17,3.02736e-17,4.91251e-17,5.19022e-16
1428,8.19e-16,1.48827e-19,3.74403e-19,2.82047e-18,2.28143e-18,2.09204e-17,4.07652e-17,6.75499e-17,6.84139e-16
1429,1.08079e-15,2.27887e-19,5.85028e-19,4.09001e-18,3.31722e-18,2.93124e-17,5.45816e-17,9.23561e-17,8.96319e-16
1430,1.4184e-15,3.47613e-19,9.08131e-19,5.90031e-18,4.79685e-18,4.08491e-17,7.26723e-17,1.25539e-16,1.16739e-15
1431,1.85155e-15,5.28395e-19,1.40048e-18,8.46739e-18,6.89829e-18,5.66152e-17,9.62292e-17,1.69634e-16,1.51178e-15
1432,2.40455e-15,8.00306e-19,2.14513e-18,1.20875e-17,9.86443e-18,7.80278e-17,1.26744e-16,2.2784e-16,1.94704e-15
1433,3.10731e-15,1.2076e-18,3.26439e-18,1.71647e-17,1.40251e-17,1.06923e-16,1.66077e-16,3.04154e-16,2.4945e-15
1434,3.99657e-15,1.81556e-18,4.93702e-18,2.4246e-17,1.98261e-17,1.45662e-16,2.16534e-16,4.0353e-16,3.18002e-15
1435,5.11733e-15,2.71988e-18,7.42024e-18,3.40679e-17,2.78642e-17,1.9726e-16,2.80972e-16,5.32054e-16,4.03497e-15
1436,6.52467e-15,4.05964e-18,1.1083e-17,4.76152e-17,3.89323e-17,2.65526e-16,3.62929e-16,6.9714e-16,5.09739e-15
1437,8.28601e-15,6.03707e-18,1.64538e-17,6.61956e-17,5.40765e-17,3.55227e-16,4.6679e-16,9.07742e-16,6.41349e-15
1438,1.04838e-14,8.9453e-18,2.42835e-17,9.1536e-17,7.46665e-17,4.72279e-16,5.97979e-16,1.17458e-15,8.0395e-15
1439,1.32187e-14,1.32067e-17,3.56273e-17,1.25901e-16,1.02482e-16,6.2397e-16,7.63212e-16,1.51038e-15,1.00439e-14
1440,1.66138e-14,1.94265e-17,5.19632e-17,1.72239e-16,1.39815e-16,8.19184e-16,9.70819e-16,1.93012e-15,1.25102e-14
1441,2.08195e-14,2.84714e-17,7.53533e-17,2.34364e-16,1.89598e-16,1.06865e-15,1.23116e-15,2.45131e-15,1.55406e-14
1442,2.60193e-14,4.1577e-17,1.08652e-16,3.17172e-16,2.55548e-16,1.38525e-15,1.55712e-15,3.09423e-15,1.92598e-14
1443,3.24371e-14,6.0495e-17,1.55777e-16,4.26914e-16,3.42339e-16,1.78427e-15,1.96472e-15,3.88217e-15,2.38204e-14
1444,4.03453e-14,8.77005e-17,2.22084e-16,5.71502e-16,4.558e-16,2.28379e-15,2.47393e-15,4.84176e-15,2.94087e-14
1445,5.00753e-14,1.2668e-16,3.14849e-16,7.60873e-16,6.03147e-16,2.905e-15,3.10954e-15,6.00325e-15,3.62519e-14
1446,6.20287e-14,1.82325e-16,4.43901e-16,1.00744e-15,7.93227e-16,3.6726e-15,3.9024e-15,7.40079e-15,4.4626e-14
1447,7.66912e-14,2.61465e-16,6.22404e-16,1.32656e-15,1.03681e-15,4.61529e-15,4.89063e-15,9.07285e-15,5.48651e-14
1448,9.46473e-14,3.73603e-16,8.67896e-16,1.73713e-15,1.34691e-15,5.76634e-15,6.12121e-15,1.10628e-14,6.73714e-14
1449,1.16598e-13,5.31916e-16,1.20361e-15,2.26218e-15,1.7391e-15,7.16426e-15,7.6517e-15,1.34195e-14,8.2626e-14
1450,1.43381e-13,7.54601e-16,1.66013e-15,2.92958e-15,2.23195e-15,8.85369e-15,9.55222e-15,1.61985e-14,1.012e-13
1451,1.75989e-13,1.06668e-15,2.27738e-15,3.77288e-15,2.84737e-15,1.08866e-14,1.19075e-14,1.94631e-14,1.23767e-13
1452,2.15594e-13,1.50244e-15,3.10722e-15,4.83208e-15,3.61111e-15,1.33238e-14,1.4819e-14,2.32866e-14,1.51112e-13
1453,2.63572e-13,2.10868e-15,4.21648e-15,6.15458e-15,4.55326e-15,1.62369e-14,1.8407e-14,2.77549e-14,1.8414e-13
1454,3.21525e-13,2.94905e-15,5.69083e-15,7.79623e-15,5.70881e-15,1.97113e-14,2.28129e-14,3.297e-14,2.23886e-13
1455,3.91307e-13,4.10973e-15,7.63915e-15,9.82251e-15,7.11825e-15,2.38489e-14,2.82006e-14,3.90545e-14,2.71514e-13
1456,4.75052e-13,5.70704e-15,1.01989e-14,1.23099e-14,8.82834e-15,2.87735e-14,3.4758e-14,4.6158e-14,3.28318e-13
1457,5.75193e-13,7.89731e-15,1.35423e-14,1.53474e-14,1.08929e-14,3.46357e-14,4.26972e-14,5.44643e-14,3.95716e-13
1458,6.94491e-13,1.089e-14,1.78837e-14,1.90387e-14,1.33737e-14,4.16202e-14,5.22546e-14,6.42007e-14,4.75229e-13
1459,8.36055e-13,1.49643e-14,2.34876e-14,2.35048e-14,1.63415e-14,4.99547e-14,6.36883e-14,7.56486e-14,5.68465e-13
1460,1.00337e-12,2.04915e-14,3.06775e-14,2.88879e-14,1.98773e-14,5.99205e-14,7.72755e-14,8.9157e-14,6.77081e-13
1461,1.20031e-12,2.79632e-14,3.98461e-14,3.53561e-14,2.4073e-14,7.1865e-14,9.33062e-14,1.05157e-13,8.02745e-13
1462,1.43119e-12,3.8028e-14,5.14658e-14,4.31104e-14,2.90331e-14,8.62178e-14,1.12076e-13,1.24177e-13,9.47083e-13
1463,1.70077e-12,5.15382e-14,6.60993e-14,5.23948e-14,3.4875e-14,1.03508e-13,1.33872e-13,1.46866e-13,1.11162e-12
1464,2.01432e-12,6.96099e-14,8.44105e-14,6.35093e-14,4.17299e-14,1.24388e-13,1.58966e-13,1.74004e-13,1.29771e-12
1465,2.37769e-12,9.36992e-14,1.07174e-13,7.68291e-14,4.97421e-14,1.49654e-13,1.87585e-13,2.06535e-13,1.50647e-12
1466,2.79735e-12,1.25699e-13,1.35283e-13,9.28288e-14,5.90683e-14,1.80282e-13,2.199e-13,2.45579e-13,1.73871e-12
1467,3.2806e-12,1.68061e-13,1.69754e-13,1.12116e-13,6.98751e-14,2.17456e-13,2.55992e-13,2.92461e-13,1.99488e-12
1468,3.83567e-12,2.23949e-13,2.1173e-13,1.35476e-13,8.23341e-14,2.62611e-13,2.95823e-13,3.48736e-13,2.27501e-12
1469,4.47202e-12,2.97431e-13,2.62473e-13,1.63926e-13,9.66168e-14,3.17482e-13,3.39204e-13,4.16209e-13,2.57867e-12
1470,5.20066e-12,3.93719e-13,3.23349e-13,1.98789e-13,1.12885e-13,3.84156e-13,3.85753e-13,4.9697e-13,2.90504e-12
1471,6.03464e-12,5.19469e-13,3.95811e-13,2.41785e-13,1.31282e-13,4.65141e-13,4.34861e-13,5.93423e-13,3.25287e-12
1472,6.98966e-12,6.83148e-13,4.81355e-13,2.95136e-13,1.5192e-13,5.63443e-13,4.85652e-13,7.08328e-13,3.62068e-12
1473,8.08492e-12,8.95488e-13,5.81476e-13,3.61704e-13,1.74865e-13,6.82664e-13,5.36955e-13,8.44847e-13,4.00692e-12
1474,9.34419e-12,1.17005e-12,6.9759e-13,4.45147e-13,2.00132e-13,8.27118e-13,5.8728e-13,1.00662e-12,4.41026e-12
1475,1.07973e-11,1.52391e-12,8.30951e-13,5.501e-13,2.27669e-13,1.00197e-12,6.34821e-13,1.19784e-12,4.82999e-12
1476,1.24817e-11,1.97849e-12,9.82533e-13,6.82386e-13,2.57367e-13,1.21341e-12,6.77486e-13,1.42341e-12,5.26661e-12
1477,1.44453e-11,2.56058e-12,1.1529e-12,8.49242e-13,2.89067e-13,1.46888e-12,7.12967e-13,1.68909e-12,5.72256e-12
1478,1.67489e-11,3.30355e-12,1.34202e-12,1.05957e-12,3.22595e-13,1.77732e-12,7.38876e-13,2.00172e-12,6.20323e-12
1479,1.94703e-11,4.24889e-12,1.54912e-12,1.32421e-12,3.57821e-13,2.14951e-12,7.52969e-13,2.36958e-12,6.71825e-12
1480,2.27092e-11,5.44793e-12,1.77245e-12,1.65619e-12,3.94754e-13,2.59848e-12,7.53473e-13,2.80273e-12,7.28316e-12
1481,2.65926e-11,6.96401e-12,2.00909e-12,2.07098e-12,4.33675e-13,3.13999e-12,7.39578e-13,3.31355e-12,7.9217e-12
1482,3.12832e-11,8.87505e-12,2.25469e-12,2.58676e-12,4.75327e-13,3.79318e-12,7.12107e-13,3.91741e-12,8.66863e-12
1483,3.69883e-11,1.12766e-11,2.50335e-12,3.22459e-12,5.21153e-13,4.5813e-12,6.7445e-13,4.6334e-12,9.57353e-12
1484,4.39723e-11,1.42853e-11,2.74737e-12,4.00857e-12,5.73602e-13,5.53261e-12,6.338e-13,5.48532e-12,1.07057e-11
1485,5.25709e-11,1.80435e-11,2.97722e-12,4.96588e-12,6.3649e-13,6.68148e-12,6.02784e-13,6.50277e-12,1.21608e-11
1486,6.32099e-11,2.27238e-11,3.1815e-12,6.12679e-12,7.15411e-13,8.06969e-12,6.01579e-13,7.72253e-12,1.40686e-11
1487,7.64281e-11,2.85354e-11,3.34718e-12,7.52451e-12,8.18197e-13,9.74791e-12,6.60615e-13,9.18997e-12,1.66044e-11
1488,9.29055e-11,3.57306e-11,3.45993e-12,9.19496e-12,9.55393e-13,1.17774e-11,8.24001e-13,1.09609e-11,2.00024e-11
1489,1.13497e-10,4.46132e-11,3.50487e-12,1.11764e-11,1.14074e-12,1.42319e-11,1.15381e-12,1.31032e-11,2.45732e-11
1490,1.39276e-10,5.55477e-11,3.46761e-12,1.35091e-11,1.39165e-12,1.71997e-11,1.73538e-12,1.56994e-11,3.07259e-11
1491,1.71584e-10,6.89699e-11,3.33591e-12,1.62348e-11,1.72959e-12,2.07857e-11,2.68388e-12,1.88487e-11,3.8996e-11
1492,2.12092e-10,8.53999e-11,3.10189e-12,1.93959e-11,2.18047e-12,2.51135e-11,4.15222e-12,2.26692e-11,5.00789e-11
1493,2.62874e-10,1.05456e-10,2.76515e-12,2.30358e-11,2.77492e-12,3.03273e-11,6.34065e-12,2.73012e-11,6.48723e-11
