t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
2733,1.09822e-14,6.82086e-17,1.35376e-16,2.60278e-16,1.66546e-16,6.71388e-16,1.40971e-15,7.54454e-16,7.5162e-15
2734,8.45158e-15,5.46172e-17,1.07579e-16,1.97762e-16,1.27585e-16,5.14971e-16,1.0696e-15,5.85282e-16,5.79419e-15
2735,6.47892e-15,4.36381e-17,8.51182e-17,1.50107e-16,9.77066e-17,3.94369e-16,8.07661e-16,4.53267e-16,4.44705e-15
2736,4.94673e-15,3.47856e-17,6.70605e-17,1.13809e-16,7.48118e-17,3.01554e-16,6.06894e-16,3.50456e-16,3.39736e-15
2737,3.76112e-15,2.76622e-17,5.26125e-17,8.61772e-17,5.72809e-17,2.30252e-16,4.53749e-16,2.70547e-16,2.58284e-15
2738,2.84735e-15,2.19454e-17,4.11082e-17,6.51682e-17,4.38605e-17,1.75564e-16,3.37518e-16,2.0854e-16,1.95364e-15
2739,2.14595e-15,1.73664e-17,3.19883e-17,4.92026e-17,3.35893e-17,1.33676e-16,2.49744e-16,1.60497e-16,1.46988e-15
2740,1.60989e-15,1.37089e-17,2.47974e-17,3.70881e-17,2.57265e-17,1.0164e-16,1.83809e-16,1.2333e-16,1.09979e-15
2741,1.20196e-15,1.07943e-17,1.91486e-17,2.79007e-17,1.97031e-17,7.71639e-17,1.34535e-16,9.46173e-17,8.18098e-16
2742,8.93016e-16,8.47661e-18,1.47306e-17,2.09509e-17,1.50871e-17,5.8494e-17,9.7919e-17,7.2464e-17,6.04893e-16
2743,6.60124e-16,6.63986e-18,1.1288e-17,1.56981e-17,1.15483e-17,4.42649e-17,7.08559e-17,5.53897e-17,4.4444e-16
2744,4.85452e-16,5.18665e-18,8.61766e-18,1.17362e-17,8.83407e-18,3.34365e-17,5.09708e-17,4.2247e-17,3.24423e-16
2745,3.55098e-16,4.04177e-18,6.55579e-18,8.75296e-18,6.75172e-18,2.52026e-17,3.64397e-17,3.21469e-17,2.35207e-16
2746,2.58341e-16,3.13916e-18,4.96893e-18,6.51029e-18,5.15292e-18,1.89544e-17,2.58883e-17,2.43983e-17,1.69329e-16
2747,1.86913e-16,2.43279e-18,3.75245e-18,4.83089e-18,3.92714e-18,1.42199e-17,1.8273e-17,1.84626e-17,1.21014e-16
2748,1.34473e-16,1.87981e-18,2.82313e-18,3.57444e-18,2.98687e-18,1.06381e-17,1.28108e-17,1.39246e-17,8.58354e-17
2749,9.61979e-17,1.44784e-18,2.1166e-18,2.63809e-18,2.26695e-18,7.93359e-18,8.91869e-18,1.04654e-17,6.04108e-17
2750,6.84206e-17,1.11256e-18,1.58162e-18,1.94044e-18,1.71534e-18,5.89608e-18,6.16325e-18,7.83574e-18,4.21756e-17
2751,4.83852e-17,8.51809e-19,1.17689e-18,1.42301e-18,1.29445e-18,4.36627e-18,4.22681e-18,5.84299e-18,2.9203e-17
2752,3.40209e-17,6.50839e-19,8.73021e-19,1.04081e-18,9.73568e-19,3.22071e-18,2.87581e-18,4.33702e-18,2.00491e-17
2753,2.37845e-17,4.95629e-19,6.4474e-19,7.58616e-19,7.29482e-19,2.36501e-18,1.93998e-18,3.20463e-18,1.36464e-17
2754,1.65357e-17,3.76243e-19,4.74892e-19,5.51153e-19,5.44448e-19,1.72878e-18,1.29673e-18,2.35667e-18,9.20676e-18
2755,1.14345e-17,2.84844e-19,3.4829e-19,3.98996e-19,4.04563e-19,1.25748e-18,8.58582e-19,1.7246e-18,6.15712e-18
2756,7.86677e-18,2.14929e-19,2.54472e-19,2.87951e-19,2.99411e-19,9.10582e-19,5.62802e-19,1.25521e-18,4.08141e-18
2757,5.38565e-18,1.61769e-19,1.85365e-19,2.07179e-19,2.20302e-19,6.55332e-19,3.64888e-19,9.08752e-19,2.68207e-18
2758,3.67112e-18,1.21294e-19,1.34366e-19,1.48414e-19,1.61194e-19,4.68978e-19,2.33748e-19,6.54634e-19,1.74849e-18
2759,2.49324e-18,9.05908e-20,9.71589e-20,1.06058e-19,1.17381e-19,3.33774e-19,1.47746e-19,4.69024e-19,1.13151e-18
2760,1.68826e-18,6.7731e-20,6.98469e-20,7.54091e-20,8.50042e-20,2.36239e-19,9.20549e-20,3.3416e-19,7.27815e-19
2761,1.14042e-18,5.02619e-20,5.00461e-20,5.35047e-20,6.11781e-20,1.66112e-19,5.64889e-20,2.36747e-19,4.66085e-19
2762,7.6968e-19,3.73018e-20,3.57892e-20,3.77827e-20,4.36526e-20,1.15997e-19,3.40156e-20,1.66968e-19,2.98172e-19
2763,5.19484e-19,2.74525e-20,2.54354e-20,2.65774e-20,3.0966e-20,8.06128e-20,2.00769e-20,1.17129e-19,1.91233e-19
2764,3.51094e-19,2.01962e-20,1.7979e-20,1.86277e-20,2.18688e-20,5.5659e-20,1.1572e-20,8.16705e-20,1.23521e-19
2765,2.37915e-19,1.48858e-20,1.26938e-20,1.29787e-20,1.528e-20,3.81326e-20,6.50085e-21,5.66804e-20,8.07622e-20
2766,1.61842e-19,1.08142e-20,8.89271e-21,9.04321e-21,1.06075e-20,2.59727e-20,3.52705e-21,3.92e-20,5.3784e-20
2767,1.10769e-19,7.911e-21,6.23737e-21,6.24882e-21,7.28686e-21,1.76058e-20,1.84216e-21,2.69684e-20,3.66684e-20
2768,7.62169e-20,5.73208e-21,4.31473e-21,4.29372e-21,4.98825e-21,1.18811e-20,9.21874e-22,1.84448e-20,2.564e-20
2769,5.27815e-20,4.15469e-21,2.99416e-21,2.94657e-21,3.36673e-21,7.93757e-21,4.36808e-22,1.25709e-20,1.83738e-20
2770,3.68607e-20,3.00017e-21,2.07116e-21,2.02191e-21,2.24149e-21,5.26586e-21,1.96534e-22,8.57983e-21,1.34834e-20
2771,2.59072e-20,2.1445e-21,1.41007e-21,1.37055e-21,1.49017e-21,3.507e-21,8.73815e-23,5.81803e-21,1.00792e-20
2772,1.83287e-20,1.54717e-21,9.58881e-22,9.27499e-22,9.78174e-22,2.31915e-21,4.48213e-23,3.92133e-21,7.63128e-21
2773,1.30244e-20,1.11257e-21,6.45272e-22,6.19199e-22,6.35911e-22,1.5243e-21,3.22458e-23,2.64593e-21,5.80862e-21
2774,9.30445e-21,7.7852e-22,4.47901e-22,4.17419e-22,4.03043e-22,9.94199e-22,3.12174e-23,1.79495e-21,4.43689e-21
2775,6.6762e-21,5.51161e-22,3.02289e-22,2.76806e-22,2.56889e-22,6.522e-22,3.22753e-23,1.20866e-21,3.39544e-21
2776,4.77818e-21,3.97451e-22,1.96446e-22,1.81334e-22,1.60973e-22,4.28371e-22,3.33019e-23,8.06959e-22,2.57306e-21
2777,3.40677e-21,2.72106e-22,1.3022e-22,1.21624e-22,9.76825e-23,2.77002e-22,3.29545e-23,5.43834e-22,1.93089e-21
2778,2.44903e-21,1.98871e-22,8.73194e-23,7.79531e-23,5.74071e-23,1.81154e-22,3.06605e-23,3.70055e-22,1.44517e-21
2779,1.75891e-21,1.40482e-22,5.71719e-23,5.09809e-23,3.51712e-23,1.18026e-22,2.63988e-23,2.48608e-22,1.08182e-21
2780,1.25034e-21,9.62306e-23,3.62957e-23,3.37504e-23,2.0506e-23,7.7685e-23,2.34585e-23,1.66681e-22,7.95135e-22
2781,8.87139e-22,6.8021e-23,2.4016e-23,2.21827e-23,1.15384e-23,5.10191e-23,1.97068e-23,1.1329e-22,5.76987e-22
2782,6.22023e-22,4.38731e-23,1.53299e-23,1.38723e-23,6.7272e-24,3.28832e-23,1.55618e-23,7.63511e-23,4.1693e-22
2783,4.4097e-22,3.54381e-23,1.03311e-23,8.33514e-24,3.68356e-24,2.10839e-23,1.20335e-23,5.1091e-23,2.9852e-22
2784,3.09222e-22,2.31056e-23,6.07768e-24,5.80823e-24,1.9427e-24,1.41934e-23,9.90495e-24,3.52228e-23,2.12487e-22
2785,2.14142e-22,1.40551e-23,3.73048e-24,3.87669e-24,1.00699e-24,9.42945e-24,7.70509e-24,2.43024e-23,1.49601e-22
2786,1.48925e-22,1.23563e-23,2.61495e-24,2.12059e-24,5.43874e-25,5.96786e-24,5.17691e-24,1.53975e-23,1.04322e-22
2787,1.0228e-22,8.4443e-24,1.4246e-24,1.23755e-24,3.10766e-25,4.09865e-24,3.88546e-24,9.95395e-24,7.23945e-23
2788,7.09791e-23,5.14929e-24,1.05046e-24,9.65012e-25,1.7659e-25,2.80576e-24,3.23632e-24,7.32754e-24,4.98713e-23
2789,4.81125e-23,3.83623e-24,7.12187e-25,5.15094e-25,1.0475e-25,1.75929e-24,2.37008e-24,4.67508e-24,3.35643e-23
2790,3.24098e-23,3.30639e-24,2.83577e-25,2.45267e-25,1.22883e-25,9.04556e-25,1.4034e-24,2.90199e-24,2.27723e-23
2791,2.15185e-23,1.92912e-24,2.2808e-25,2.64269e-25,8.66919e-26,6.21773e-25,1.00261e-24,1.98801e-24,1.50264e-23
2792,1.56971e-23,1.34013e-24,1.368e-25,1.64309e-25,4.50538e-26,4.81448e-25,8.81938e-25,1.37043e-24,1.05507e-23
2793,1.11509e-23,1.76565e-24,1.13041e-25,8.05949e-26,4.28052e-26,2.46436e-25,5.66047e-25,8.25468e-25,7.1446e-24
2794,6.83665e-24,8.30436e-25,4.26337e-26,5.63926e-26,2.8658e-26,2.14791e-25,3.33954e-25,4.85991e-25,4.36386e-24
2795,5.54816e-24,8.76726e-25,1.55284e-26,5.81982e-26,1.77762e-26,1.37497e-25,2.43392e-25,4.09602e-25,3.07148e-24
2796,3.59404e-24,7.35972e-25,1.75313e-26,6.57994e-26,1.517e-26,2.79247e-26,1.80964e-25,1.91499e-25,2.05454e-24
2797,2.53331e-24,4.5992e-25,1.05163e-26,-4.2058e-29,1.99482e-26,4.92502e-26,1.06636e-25,7.50279e-26,1.21748e-24
2798,2.28308e-24,6.18199e-25,5.15513e-27,9.38901e-27,7.82511e-27,3.34998e-26,8.02795e-26,9.02921e-26,7.19172e-25
2799,1.54844e-24,5.01284e-25,1.21857e-26,2.87612e-26,1.86074e-26,-2.73653e-27,6.1919e-26,5.01908e-26,4.20772e-25
2800,1.48968e-24,5.89668e-25,8.27771e-27,3.96666e-27,1.47137e-26,9.84525e-27,2.00506e-26,4.74964e-27,2.92082e-25
2801,1.36331e-24,5.50016e-25,-8.10135e-28,3.56367e-27,1.18172e-26,1.30355e-26,8.03395e-27,1.99889e-26,2.06427e-25
2802,1.14727e-24,3.76791e-25,2.85444e-27,1.29608e-26,3.98247e-27,-2.54701e-27,4.11652e-26,3.83532e-26,1.34895e-25
2803,1.07346e-24,5.38157e-25,3.57711e-27,7.56676e-27,9.48202e-27,-8.8902e-30,1.89998e-26,1.76592e-27,5.55648e-26
2804,9.57493e-25,4.29868e-25,2.23957e-27,-3.68433e-27,5.56638e-27,2.45267e-26,-2.43665e-27,1.35271e-27,4.14986e-26
2805,9.92691e-25,3.52284e-25,7.68931e-28,1.16097e-26,6.63774e-27,9.18035e-27,1.51114e-26,1.16658e-26,4.56741e-26
2806,9.82872e-25,5.70614e-25,-3.11469e-27,2.17884e-26,1.764e-26,7.14845e-28,1.28518e-26,5.20516e-28,1.65068e-26
2807,6.92282e-25,2.57177e-25,1.87036e-26,-5.80201e-28,9.93287e-27,3.90199e-27,-2.62141e-27,4.25722e-28,3.02276e-27
2808,1.08818e-24,3.46154e-25,3.77068e-27,9.80199e-28,8.53265e-27,1.45323e-26,4.55712e-27,6.54392e-27,1.62688e-26
2809,1.08998e-24,5.95171e-25,9.28634e-27,7.15046e-27,1.59826e-26,-3.06136e-27,5.8858e-27,7.43315e-27,1.39458e-26
2810,6.53715e-25,2.41616e-25,2.33778e-26,9.15857e-27,4.69613e-27,3.56079e-27,9.73545e-28,3.02189e-27,2.97167e-27
2811,1.20252e-24,5.1727e-25,6.97768e-27,3.78124e-27,3.76137e-27,1.21036e-27,5.45039e-27,3.67866e-28,1.78158e-27
2812,1.00309e-24,5.60177e-25,7.64145e-27,9.24758e-27,7.92413e-27,6.01252e-28,6.22891e-27,6.54134e-28,7.88727e-27
2813,5.14998e-25,1.70427e-25,3.43609e-26,8.31657e-28,-9.3887e-28,7.60103e-27,-2.05787e-27,1.51609e-28,1.67669e-27
2814,1.04724e-24,4.22133e-25,2.37851e-26,4.37873e-27,1.71212e-26,1.68423e-27,6.23964e-27,9.96128e-28,6.54576e-28
2815,1.04627e-24,6.05391e-25,1.13677e-26,2.66437e-26,1.57168e-26,-6.05705e-28,2.56431e-27,-3.1999e-28,3.39008e-27
2816,4.88014e-25,1.65218e-25,4.918e-26,1.31538e-26,1.13644e-27,1.89969e-27,3.31886e-28,1.06145e-27,1.93929e-28
2817,1.16393e-24,6.16508e-25,3.40018e-26,5.13145e-27,4.38437e-27,5.3084e-27,6.30097e-27,8.73341e-28,4.95303e-28
2818,9.24345e-25,4.76558e-25,2.15754e-26,2.16822e-26,1.36818e-27,5.29587e-27,5.63005e-28,5.13257e-27,4.83783e-27
2819,7.09662e-25,2.19697e-25,5.82882e-26,2.02717e-26,9.50979e-27,6.69843e-27,-5.9358e-28,9.90735e-28,8.089e-30
2820,8.61335e-25,4.17008e-25,2.39082e-26,1.50267e-26,2.51459e-26,5.94331e-27,1.99235e-27,-7.0803e-28,1.17526e-28
2821,7.48234e-25,3.45944e-25,4.4131e-26,1.32761e-26,2.90151e-27,1.31468e-26,-1.10696e-28,1.17886e-27,4.05239e-27
2822,1.03584e-24,5.92302e-25,5.71416e-26,8.67629e-28,1.22606e-26,-2.93763e-27,6.54869e-28,1.28795e-27,8.44882e-28
2823,1.00758e-24,5.5647e-25,4.05683e-26,4.97455e-27,1.9398e-26,1.45055e-26,3.07997e-27,1.06844e-27,4.23762e-28
2824,7.23799e-25,2.8553e-25,1.56022e-25,9.4808e-27,2.42707e-26,-1.52131e-27,2.85569e-27,1.51856e-27,3.04568e-27
2825,1.01329e-24,6.01375e-25,6.08178e-26,2.15747e-26,4.40568e-26,5.65561e-27,8.46352e-27,1.51399e-27,4.57151e-27
2826,1.01097e-24,4.95571e-25,3.46976e-26,1.1345e-26,-2.29303e-27,1.16676e-26,2.13969e-27,9.46643e-28,2.82142e-27
2827,9.3703e-25,3.71586e-25,2.02787e-25,1.89982e-26,2.94544e-26,2.60236e-27,2.262e-27,7.08939e-28,4.12447e-27
2828,8.28231e-25,5.0957e-25,3.9029e-26,3.43804e-26,3.4748e-26,1.50555e-26,3.1573e-27,3.11175e-27,2.8718e-28
2829,9.6451e-25,4.19852e-25,8.95585e-26,1.20804e-26,-7.20716e-27,4.7131e-27,2.46726e-27,1.93033e-27,4.76383e-27
2830,1.31128e-24,6.15584e-25,1.95318e-25,2.12257e-26,6.38713e-26,3.66644e-27,8.16301e-27,1.13522e-28,1.03222e-26
2831,9.13103e-25,5.38151e-25,9.59511e-26,3.84435e-26,1.327e-26,2.85348e-27,6.82444e-27,2.80111e-28,-5.35523e-28
2832,8.5349e-25,3.8435e-25,1.72449e-25,1.09817e-26,2.42933e-26,6.29616e-27,9.06044e-27,2.60623e-27,5.27438e-27
2833,1.18731e-24,7.0186e-25,1.19886e-25,2.00043e-26,3.94598e-26,1.54554e-26,5.5651e-27,-7.01277e-28,3.59001e-27
2834,1.0302e-24,5.84713e-25,9.59943e-26,2.09587e-26,-8.72413e-27,-8.56737e-27,1.37521e-26,6.32012e-27,-8.90948e-28
2835,1.16986e-24,5.99562e-25,2.14114e-25,3.81155e-26,7.02282e-26,2.51222e-26,3.40961e-27,4.77513e-27,6.69707e-28
2836,8.43915e-25,3.80738e-25,1.42659e-25,2.83178e-26,6.52885e-27,-1.07417e-28,1.4468e-26,5.14369e-28,1.18546e-26
2837,1.11305e-24,5.56479e-25,1.72039e-25,3.33273e-26,3.54425e-26,7.21379e-27,9.95419e-27,5.32726e-27,1.47427e-26
2838,1.1105e-24,6.77218e-25,1.44808e-25,3.16598e-26,3.90035e-26,2.39893e-26,-1.01999e-27,-1.18e-27,2.60813e-27
2839,8.91732e-25,3.8603e-25,1.82172e-25,5.19706e-27,9.77237e-27,-4.64092e-28,1.25023e-26,1.2658e-26,6.32251e-27
2840,1.27631e-24,4.90541e-25,2.87882e-25,9.17911e-26,1.0079e-25,3.58896e-26,3.28107e-27,1.0535e-26,8.74629e-27
2841,7.34219e-25,3.06618e-25,2.5736e-25,3.74812e-26,-2.8672e-26,4.36851e-28,2.90228e-27,1.26491e-27,4.39885e-27
2842,1.24943e-24,7.08845e-25,1.63767e-25,2.77114e-26,5.58045e-26,3.52913e-26,1.05774e-26,5.58972e-27,1.33791e-26
2843,1.13773e-24,4.79214e-25,1.65158e-25,8.54621e-26,3.54004e-26,2.62501e-26,1.72611e-26,4.29671e-27,6.22424e-27
2844,1.0454e-24,3.37716e-25,3.41433e-25,9.10088e-27,5.59707e-26,-6.83406e-28,7.00797e-27,5.97347e-27,4.93361e-27
2845,1.291e-24,6.61452e-25,2.76572e-25,6.16538e-26,5.97888e-26,3.65185e-26,2.03548e-27,5.98143e-29,1.54571e-26
2846,7.20219e-25,2.52599e-25,1.42943e-25,6.02996e-26,4.74115e-27,2.33094e-26,2.49334e-26,1.11227e-26,1.9032e-27
2847,1.20491e-24,4.38312e-25,2.51185e-25,1.00915e-25,1.09098e-25,1.04199e-26,-2.09223e-27,1.76028e-27,2.57863e-26
2848,9.83514e-25,3.33141e-25,2.7034e-25,8.78609e-26,-1.4442e-26,8.01116e-27,2.67033e-26,1.42351e-27,2.21624e-26
2849,1.23625e-24,4.90627e-25,3.59531e-25,8.61842e-27,8.25755e-26,2.88697e-26,2.10575e-26,1.05497e-26,1.03949e-26
2850,8.09277e-25,2.5693e-25,1.42476e-25,1.09695e-25,2.23099e-26,2.30156e-26,1.36114e-26,4.75517e-28,2.09787e-26
2851,1.03117e-24,2.90688e-25,1.84452e-25,9.50299e-26,5.79808e-26,5.22583e-26,3.56823e-26,1.40485e-26,1.03653e-26
2852,1.27722e-24,4.00889e-25,2.59005e-25,1.18896e-25,5.76384e-26,3.26069e-26,3.56544e-26,8.85353e-27,6.20426e-26
2853,1.07322e-24,2.88955e-25,2.59818e-25,6.86023e-26,3.64876e-26,1.91069e-26,4.17724e-26,7.0048e-27,2.20508e-26
2854,1.38123e-24,4.43051e-25,3.30764e-25,7.98128e-26,1.02583e-25,7.13298e-26,2.62286e-26,1.01649e-26,9.8411e-27
2855,8.56469e-25,8.37269e-26,1.86467e-25,5.50966e-26,2.46521e-26,4.54645e-26,4.57459e-26,1.9796e-26,7.08197e-26
2856,1.06399e-24,3.32051e-25,1.73099e-25,1.45387e-25,5.69398e-26,3.95702e-26,2.03513e-26,5.966e-27,9.46951e-27
2857,9.34918e-25,1.27473e-25,1.57258e-25,1.20372e-25,3.07807e-26,2.36356e-26,7.44307e-26,5.64905e-27,7.58641e-26
2858,1.33801e-24,3.91597e-25,2.52932e-25,1.10858e-25,9.20235e-26,5.03101e-26,5.00762e-26,7.97664e-28,4.21085e-26
2859,8.63959e-25,2.17799e-25,6.47425e-26,8.52313e-26,7.89881e-26,1.40774e-26,2.88174e-26,8.36024e-27,3.82493e-26
2860,1.24982e-24,3.14803e-25,2.83164e-25,7.63025e-26,8.52357e-26,3.72093e-26,3.11708e-26,4.95985e-27,6.38489e-26
2861,1.08864e-24,1.64517e-25,1.30522e-25,1.91708e-25,2.43138e-26,3.77434e-26,8.41716e-26,2.8056e-26,5.64932e-26
2862,1.11041e-24,2.01725e-25,2.44213e-25,4.69041e-26,7.13005e-26,7.59612e-26,6.55509e-26,1.33098e-27,3.62569e-26
2863,9.36783e-25,8.75972e-26,4.89707e-26,1.88764e-25,5.98875e-26,1.98194e-26,4.87407e-26,1.90792e-26,6.1695e-26
2864,1.14736e-24,3.18389e-25,1.07012e-25,4.65648e-26,9.00048e-26,5.13795e-26,3.75889e-26,1.70959e-26,6.86038e-26
2865,9.7003e-25,7.16718e-26,6.17222e-26,1.80396e-25,4.10311e-26,1.79036e-26,8.28078e-26,2.39059e-26,5.08262e-26
2866,1.1503e-24,1.96206e-25,2.04837e-25,1.63627e-26,7.39939e-26,5.62794e-26,3.04061e-26,1.25148e-26,7.93558e-26
2867,1.15085e-24,1.37884e-25,1.36877e-25,1.12654e-25,2.05566e-26,2.46189e-26,1.15873e-25,4.59086e-27,4.35751e-26
2868,1.13376e-24,1.80576e-25,1.56785e-25,7.05087e-26,7.05327e-26,5.79062e-26,4.10836e-26,8.93588e-27,7.92753e-26
2869,1.00337e-24,1.08274e-25,5.24711e-26,1.86741e-25,6.01537e-26,6.63688e-27,6.69105e-26,1.59795e-26,5.29637e-26
2870,9.53013e-25,9.51261e-26,8.20591e-26,8.87277e-26,6.91131e-26,2.66152e-26,5.21889e-26,-2.02407e-27,6.50977e-26
2871,1.10114e-24,7.49804e-26,4.54373e-26,1.25261e-25,5.47511e-26,3.06455e-26,8.93152e-26,2.2901e-26,5.05632e-26
2872,1.07643e-24,6.0366e-26,6.78447e-26,2.96741e-26,8.07517e-26,1.02839e-25,3.77622e-26,-2.44334e-28,1.31579e-25
2873,1.02628e-24,8.69248e-26,6.65185e-26,4.10255e-26,3.04283e-26,2.95696e-26,3.49988e-26,1.89903e-26,8.11454e-26
2874,1.20768e-24,1.54342e-25,1.26169e-25,2.03528e-26,6.07855e-26,7.06615e-26,7.91049e-26,8.55949e-27,5.64632e-26
2875,1.07092e-24,6.34272e-26,2.62291e-26,1.28668e-25,2.50522e-26,5.96166e-27,7.74818e-26,2.14097e-26,1.88446e-26
2876,1.27097e-24,8.92221e-26,6.83565e-26,1.10271e-25,3.97811e-26,5.79817e-26,1.29873e-25,-3.99699e-27,7.61375e-26
2877,1.01832e-24,1.98706e-26,6.38831e-26,4.954e-26,2.16758e-26,2.69382e-26,5.09069e-26,3.27652e-26,6.89948e-26
2878,1.19625e-24,1.04522e-26,4.04149e-26,1.15066e-25,7.04568e-26,9.51359e-26,5.75644e-26,-1.35763e-27,1.44662e-25
2879,1.04573e-24,3.77913e-26,3.32911e-26,1.12483e-26,5.95852e-26,-3.5109e-27,3.76955e-26,3.55681e-26,1.02216e-25
2880,1.10539e-24,5.17688e-26,9.18268e-27,6.72103e-26,7.99832e-26,9.13092e-26,7.18722e-26,-3.32803e-27,3.94418e-26
2881,9.57392e-25,6.4082e-26,1.32369e-26,3.40209e-26,3.351e-26,-1.3921e-27,2.84297e-26,3.24536e-26,5.17413e-26
2882,1.09271e-24,4.76354e-26,1.51091e-26,8.09708e-26,4.85636e-26,7.57078e-26,1.25168e-25,5.64771e-27,6.39031e-26
2883,9.69089e-25,1.04898e-25,2.00576e-26,2.60818e-26,6.88738e-28,2.85662e-26,4.71164e-26,2.18456e-26,6.69995e-26
2884,9.95157e-25,4.67506e-26,2.09745e-26,6.56382e-26,6.79338e-27,3.41989e-26,4.80383e-26,1.29366e-26,8.33873e-26
2885,9.37928e-25,3.11217e-26,4.80262e-26,-4.07665e-27,-2.88996e-27,4.47199e-26,3.49755e-26,1.15171e-26,5.08764e-26
2886,1.23535e-24,6.80868e-26,3.02907e-26,8.9518e-26,2.45476e-26,1.45715e-26,2.52875e-26,4.56012e-26,5.37329e-26
2887,1.18288e-24,5.07917e-26,1.11703e-26,5.61483e-26,3.40779e-26,2.54906e-26,3.36778e-26,-8.59473e-27,8.26223e-26
2888,1.33098e-24,1.0888e-25,5.77527e-26,1.05985e-25,5.34161e-26,-5.86864e-27,1.14135e-26,3.72548e-26,5.22253e-26
2889,1.19775e-24,3.32322e-26,2.76131e-27,1.19534e-25,1.83165e-26,5.40875e-26,6.53846e-26,-1.56971e-27,6.25819e-26
2890,1.33326e-24,7.54868e-26,1.90136e-26,1.13096e-25,3.74948e-26,9.12877e-27,2.9506e-26,1.78179e-26,4.29941e-26
2891,1.25801e-24,5.72584e-26,1.30967e-26,9.26065e-26,3.5876e-26,8.60674e-26,7.55605e-26,-1.65686e-27,3.71519e-26
2892,1.23326e-24,4.2869e-26,1.5196e-27,1.85532e-25,1.92981e-26,1.43286e-25,2.33004e-26,1.51763e-26,1.15965e-26
2893,1.10466e-24,6.1591e-26,9.76952e-28,6.94722e-26,2.4162e-26,9.3091e-27,3.42596e-26,1.2579e-26,1.59895e-26
2894,1.12638e-24,1.62039e-26,1.01924e-27,6.10018e-26,1.37366e-26,1.81346e-25,5.67697e-26,1.33935e-27,2.04708e-26
2895,1.05664e-24,2.80225e-26,2.10546e-27,1.26989e-25,1.73052e-26,9.15449e-28,7.08935e-26,1.09751e-26,5.73755e-26
2896,1.03943e-24,4.50273e-26,1.09379e-26,3.14551e-26,6.257e-27,7.41744e-26,9.84667e-26,1.31457e-26,5.95455e-26
2897,8.8444e-25,-1.04189e-26,-1.85554e-28,4.84342e-26,4.9108e-26,6.16695e-26,4.71942e-26,6.30578e-27,5.76386e-26
2898,9.59088e-25,1.41617e-26,8.96316e-27,4.48272e-26,3.90737e-27,-1.10894e-26,3.82963e-26,2.75199e-26,1.35009e-25
2899,8.39473e-25,-1.41481e-27,1.30798e-26,1.34717e-27,1.21503e-26,8.21678e-26,5.82545e-26,1.90112e-26,7.21189e-26
2900,7.82131e-25,8.09659e-27,1.27672e-26,3.6308e-26,1.66149e-26,1.46939e-26,3.21097e-26,2.29014e-27,8.8941e-26
2901,6.66514e-25,6.84266e-27,2.34044e-27,1.28425e-26,-5.86746e-27,4.35292e-26,4.68591e-26,2.087e-26,8.24838e-26
2902,5.37618e-25,3.49049e-27,1.36048e-26,2.50084e-26,1.86787e-26,6.15366e-26,2.67487e-26,1.03955e-26,1.72094e-26
2903,5.1161e-25,1.17557e-26,1.21038e-27,4.92962e-26,4.08564e-27,-6.00271e-27,5.97244e-27,9.6309e-27,7.88578e-26
2904,4.22263e-25,3.5373e-27,4.24411e-28,9.82527e-27,-5.53266e-27,4.78012e-26,2.43563e-26,2.96306e-26,1.60106e-26
2905,3.6508e-25,8.06631e-27,1.35038e-27,2.49574e-26,1.88069e-26,3.01643e-26,-4.83174e-27,1.03403e-27,5.25889e-26
2906,3.68491e-25,3.79054e-26,-8.57028e-28,4.55526e-26,1.73245e-27,1.02878e-26,1.58568e-26,9.87238e-27,4.14462e-26
2907,2.157e-25,2.49009e-27,3.07763e-28,4.36266e-28,1.22687e-27,3.46737e-26,9.30194e-27,1.81283e-26,8.603e-27
2908,1.97401e-25,4.26984e-27,-2.43111e-28,1.97581e-26,6.24855e-28,8.98467e-27,6.23288e-28,-3.85414e-27,2.3969e-26
2909,2.16584e-25,7.45179e-27,2.82793e-27,4.07342e-26,1.21498e-27,-6.82487e-27,2.66323e-26,8.22053e-27,2.55329e-26
2910,1.32098e-25,7.05468e-27,2.52896e-27,-1.63968e-26,5.6036e-27,3.68837e-26,-3.90957e-27,1.53541e-26,1.1801e-26
2911,1.13914e-25,-1.11742e-27,1.80135e-27,3.69643e-26,2.88808e-27,-3.03632e-27,6.28512e-27,-1.14946e-27,1.97601e-26
2912,1.77363e-25,1.21931e-27,-8.09375e-28,4.50344e-26,6.18811e-27,4.97797e-27,1.50637e-26,1.2808e-26,2.91182e-26
2913,5.2339e-26,6.75806e-27,7.13013e-28,-1.11586e-26,4.97082e-27,9.94117e-27,-1.81618e-27,1.91561e-27,7.16498e-27
2914,9.73818e-26,1.11954e-28,-4.79372e-28,1.99676e-26,2.20715e-27,6.86282e-29,9.90523e-27,1.17296e-26,1.66412e-26
2915,1.08838e-25,1.32229e-26,2.31129e-27,6.377e-27,-2.61047e-27,4.14367e-27,1.69427e-26,1.35215e-26,1.57152e-26
2916,6.71072e-26,2.4479e-27,2.28233e-27,6.31732e-27,6.06023e-27,1.1561e-26,7.72907e-27,3.89546e-28,-1.3793e-27
2917,8.72252e-26,1.01519e-26,5.48403e-28,1.34703e-27,4.90019e-27,-2.95973e-28,6.57574e-27,7.43703e-27,6.85001e-27
