t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
2320,0.922751,0.404379,0.127005,0.238406,0.032753,0.0629423,0.0314101,0.00747589,0.0183799
2321,0.934096,0.408995,0.140648,0.232763,0.0325883,0.0622307,0.0310724,0.0074684,0.018329
2322,0.945752,0.413988,0.154639,0.226763,0.0324707,0.0613904,0.0307658,0.0074449,0.0182897
2323,0.957717,0.419385,0.168903,0.220441,0.0324078,0.0604254,0.0304905,0.00740503,0.0182594
2324,0.96999,0.425214,0.183362,0.213836,0.0324071,0.0593412,0.0302463,0.00734873,0.0182355
2325,0.98257,0.431502,0.197937,0.206986,0.0324763,0.0581447,0.0300325,0.0072762,0.0182148
2326,0.995453,0.438276,0.212547,0.199933,0.0326231,0.056844,0.0298476,0.00718787,0.0181941
2327,1.00864,0.445564,0.227113,0.192716,0.0328551,0.0554484,0.0296898,0.00708439,0.0181695
2328,1.02213,0.453391,0.241552,0.185375,0.0331798,0.0539679,0.0295566,0.00696658,0.0181375
2329,1.03591,0.461783,0.255787,0.177952,0.0336047,0.0524134,0.0294451,0.00683535,0.0180942
2330,1.05,0.470763,0.269737,0.170485,0.0341372,0.0507959,0.0293522,0.00669171,0.0180361
2331,1.06438,0.480355,0.283329,0.163013,0.0347844,0.049127,0.029274,0.00653669,0.0179596
2332,1.07905,0.49058,0.296487,0.155572,0.0355532,0.0474181,0.0292066,0.00637135,0.0178613
2333,1.09401,0.501459,0.309143,0.148197,0.0364503,0.0456803,0.0291457,0.0061967,0.0177384
2334,1.10926,0.51301,0.321229,0.140923,0.0374819,0.0439243,0.029087,0.00601372,0.0175884
2335,1.12478,0.525249,0.332686,0.133778,0.038654,0.0421599,0.029026,0.00582333,0.0174089
2336,1.14059,0.53819,0.343456,0.126792,0.0399719,0.0403961,0.0289583,0.00562639,0.0171985
2337,1.15666,0.551847,0.353487,0.11999,0.0414402,0.0386409,0.0288797,0.00542374,0.0169559
2338,1.173,0.56623,0.362735,0.113394,0.0430626,0.0369009,0.028786,0.00521613,0.0166805
2339,1.1896,0.581346,0.371159,0.107024,0.0448417,0.0351817,0.0286735,0.00500431,0.0163721
2340,1.20645,0.597201,0.378726,0.100897,0.0467788,0.0334875,0.028539,0.004789,0.0160313
2341,1.22354,0.6138,0.38541,0.0950263,0.0488737,0.0318211,0.0283796,0.00457089,0.0156588
2342,1.24086,0.631142,0.391191,0.0894229,0.0511242,0.0301844,0.0281931,0.00435067,0.0152561
2343,1.25841,0.649225,0.396053,0.0840946,0.0535263,0.0285782,0.027978,0.00412905,0.014825
2344,1.27617,0.668048,0.399991,0.0790468,0.0560732,0.0270025,0.0277332,0.00390671,0.0143677
2345,1.29413,0.687602,0.403004,0.0742824,0.0587557,0.0254565,0.0274585,0.00368434,0.0138869
2346,1.31228,0.70788,0.405097,0.069802,0.0615616,0.0239392,0.0271544,0.00346263,0.0133855
2347,1.33061,0.728871,0.406281,0.0656041,0.0644757,0.0224493,0.026822,0.00324223,0.0128668
2348,1.34911,0.750561,0.406573,0.0616859,0.0674796,0.0209858,0.026463,0.00302379,0.0123342
2349,1.36776,0.772937,0.405997,0.0580427,0.0705515,0.0195479,0.0260798,0.00280795,0.0117915
2350,1.38654,0.795981,0.404579,0.054669,0.0736665,0.0181354,0.0256752,0.00259531,0.0112425
2351,1.40546,0.819674,0.40235,0.0515581,0.0767965,0.0167488,0.0252526,0.00238647,0.0106912
2352,1.42448,0.843996,0.399346,0.048703,0.0799104,0.0153894,0.0248157,0.002182,0.0101414
2353,1.44361,0.868925,0.395607,0.0460959,0.0829748,0.0140594,0.0243684,0.00198247,0.00959732
2354,1.46282,0.894439,0.391172,0.043729,0.0859539,0.0127621,0.0239147,0.00178847,0.00906274
2355,1.4821,0.920511,0.386086,0.0415945,0.0888104,0.0115013,0.023459,0.00160059,0.00854157
2356,1.50145,0.947118,0.380394,0.0396845,0.0915058,0.0102819,0.0230055,0.00141948,0.00803752
2357,1.52083,0.974232,0.374142,0.0379912,0.0940016,0.0091093,0.0225581,0.0012458,0.00755415
2358,1.54026,1.00183,0.367377,0.0365071,0.0962596,0.00798915,0.0221207,0.00108028,0.00709483
2359,1.5597,1.02987,0.360145,0.0352247,0.0982427,0.00692743,0.0216972,0.000923668,0.00666266
2360,1.57915,1.05835,0.352493,0.0341369,0.0999161,0.00593002,0.0212906,0.000776776,0.00626055
2361,1.5986,1.08721,0.344465,0.0332364,0.101248,0.00500249,0.0209038,0.000640427,0.00589111
2362,1.61804,1.11645,0.336105,0.0325159,0.102209,0.0041499,0.0205394,0.000515446,0.00555667
2363,1.63746,1.14602,0.327454,0.0319682,0.102776,0.00337656,0.0201992,0.00040264,0.00525929
2364,1.65685,1.17591,0.318554,0.0315858,0.10293,0.00268586,0.0198845,0.00030276,0.00500072
2365,1.6762,1.20607,0.30944,0.0313609,0.102657,0.00208017,0.0195962,0.000216468,0.00478244
2366,1.69551,1.23649,0.300147,0.0312853,0.101948,0.00156075,0.0193343,0.000144306,0.00460557
2367,1.71477,1.26713,0.290708,0.0313504,0.100803,0.00112772,0.0190985,8.66632e-05,0.00447097
2368,1.73398,1.29796,0.281152,0.0315474,0.0992251,0.000780074,0.0188878,4.37499e-05,0.00437914
2369,1.75313,1.32897,0.271506,0.0318666,0.097226,0.000515806,0.0187005,1.55787e-05,0.00433024
2370,1.77221,1.36011,0.261792,0.0322981,0.0948221,0.000331992,0.0185345,1.95728e-06,0.00432406
2371,1.79124,1.39136,0.252032,0.0328318,0.0920359,0.00022498,0.0183871,2.4902e-06,0.00436003
2372,1.81019,1.4227,0.242245,0.0334569,0.0888954,0.000190577,0.0182553,1.65946e-05,0.00443713
2373,1.82909,1.45409,0.232445,0.0341627,0.0854329,0.00022427,0.0181357,4.35269e-05,0.00455389
2374,1.84792,1.48551,0.222648,0.0349386,0.0816851,0.000321455,0.0180244,8.24201e-05,0.0047084
2375,1.86669,1.51693,0.212866,0.035774,0.077692,0.000477659,0.0179175,0.00013233,0.0048982
2376,1.8854,1.54833,0.203108,0.0366587,0.073496,0.000688762,0.0178111,0.000192285,0.00512033
2377,1.90406,1.57967,0.193383,0.037583,0.0691414,0.000951189,0.0177009,0.000261342,0.00537128
2378,1.92266,1.61092,0.183701,0.0385381,0.064673,0.00126208,0.017583,0.000338634,0.00564701
2379,1.94122,1.64206,0.174069,0.0395161,0.0601362,0.0016194,0.0174534,0.000423416,0.00594295
2380,1.95974,1.67306,0.164494,0.0405103,0.0555752,0.00202207,0.0173086,0.000515098,0.00625406
2381,1.97822,1.70389,0.154984,0.0415152,0.0510329,0.00246993,0.0171451,0.000613267,0.00657484
2382,1.99668,1.73451,0.145548,0.0425268,0.04655,0.00296381,0.0169598,0.00071769,0.00689945
2383,2.0151,1.7649,0.136194,0.0435426,0.0421644,0.00350537,0.0167502,0.000828308,0.00722179
2384,2.03351,1.79501,0.126935,0.0445617,0.037911,0.00409708,0.0165141,0.000945205,0.00753561
2385,2.05191,1.82483,0.117782,0.0455849,0.033821,0.00474196,0.0162497,0.00106857,0.0078346
2386,2.0703,1.8543,0.10875,0.0466145,0.0299215,0.00544343,0.0159556,0.00119864,0.00811262
2387,2.08868,1.8834,0.0998561,0.0476543,0.0262358,0.00620506,0.0156311,0.00133564,0.00836374
2388,2.10707,1.91209,0.0911198,0.0487095,0.022783,0.00703026,0.0152758,0.00147975,0.00858247
2389,2.12546,1.94033,0.0825638,0.0497867,0.0195782,0.00792203,0.0148899,0.00163099,0.00876386
2390,2.14386,1.96807,0.0742137,0.0508934,0.0166323,0.00888261,0.0144737,0.00178921,0.00890364
2391,2.16227,1.99529,0.0660985,0.0520381,0.0139526,0.00991326,0.0140284,0.00195406,0.00899835
2392,2.18069,2.02193,0.0582505,0.0532296,0.0115427,0.0110139,0.0135551,0.00212489,0.00904541
2393,2.19912,2.04795,0.0507055,0.0544773,0.00940289,0.012183,0.0130555,0.00230084,0.00904321
2394,2.21756,2.07331,0.0435029,0.0557907,0.00753057,0.0134172,0.0125317,0.00248075,0.00899118
2395,2.236,2.09796,0.0366854,0.0571788,0.00592038,0.0147114,0.0119859,0.00266325,0.00888976
2396,2.25444,2.12186,0.0302994,0.0586503,0.00456464,0.0160584,0.0114206,0.00284676,0.00874043
2397,2.27288,2.14495,0.0243941,0.0602127,0.00345363,0.0174492,0.0108388,0.00302953,0.00854564
2398,2.2913,2.16719,0.0190224,0.0618727,0.00257589,0.0188729,0.0102435,0.00320973,0.00830878
2399,2.3097,2.18854,0.0142395,0.0636356,0.00191847,0.0203168,0.0096379,0.00338546,0.00803409
2400,2.32808,2.20893,0.0101036,0.0655049,0.0014672,0.021767,0.00902561,0.00355484,0.0077265
2401,2.34642,2.22833,0.00667506,0.0674822,0.00120688,0.0232081,0.00841031,0.00371603,0.0073916
2402,2.3647,2.24667,0.00401603,0.0695672,0.0011215,0.0246241,0.0077959,0.00386733,0.00703544
2403,2.38292,2.26392,0.0021902,0.0717573,0.00119435,0.0259987,0.00718643,0.00400717,0.00666439
2404,2.40107,2.28003,0.0012622,0.0740476,0.00140823,0.0273155,0.00658614,0.00413416,0.00628504
2405,2.41913,2.29494,0.00129711,0.0764308,0.00174554,0.0285589,0.00599935,0.00424711,0.00590401
2406,2.43708,2.30862,0.00235988,0.0788973,0.00218846,0.0297144,0.00543048,0.00434509,0.00552784
2407,2.45491,2.321,0.00451469,0.0814349,0.00271903,0.0307688,0.00488397,0.00442738,0.00516282
2408,2.47262,2.33206,0.00782431,0.0840294,0.00331938,0.031711,0.00436424,0.00449351,0.00481489
2409,2.49017,2.34174,0.0123494,0.0866644,0.00397182,0.0325324,0.00387564,0.00454331,0.00448953
2410,2.50755,2.35001,0.0181477,0.0893217,0.00465906,0.033227,0.00342235,0.00457684,0.00419164
2411,2.52476,2.35682,0.0252734,0.0919814,0.00536442,0.0337917,0.00300836,0.00459444,0.00392544
2412,2.54177,2.36215,0.0337762,0.0946228,0.00607203,0.0342265,0.00263733,0.00459676,0.00369446
2413,2.55858,2.36595,0.0437006,0.0972242,0.00676705,0.0345346,0.00231261,0.00458469,0.00350144
2414,2.57515,2.3682,0.0550847,0.0997641,0.00743595,0.034722,0.0020371,0.00455944,0.00334831
2415,2.59149,2.36887,0.0679601,0.102221,0.00806671,0.0347978,0.00181325,0.00452245,0.00323623
2416,2.60757,2.36794,0.0823502,0.104575,0.00864903,0.0347739,0.00164302,0.00447545,0.00316555
2417,2.62339,2.36539,0.0982701,0.106809,0.00917456,0.0346642,0.00152783,0.00442039,0.00313588
2418,2.63892,2.3612,0.115725,0.108906,0.00963706,0.0344849,0.00146857,0.00435943,0.00314615
2419,2.65416,2.35536,0.134711,0.110854,0.0100325,0.0342534,0.0014656,0.0042949,0.00319468
2420,2.66909,2.34786,0.155211,0.112647,0.0103591,0.0339884,0.00151873,0.00422922,0.00327925
2421,2.6837,2.33871,0.177199,0.114282,0.0106174,0.0337089,0.00162731,0.0041649,0.00339727
2422,2.69798,2.3279,0.200634,0.115763,0.0108103,0.0334343,0.00179021,0.00410444,0.00354583
2423,2.71192,2.31545,0.225466,0.117099,0.0109425,0.0331833,0.00200588,0.00405026,0.00372183
2424,2.72549,2.30136,0.251629,0.11831,0.0110209,0.0329741,0.00227238,0.00400468,0.00392215
2425,2.73871,2.28566,0.279045,0.119421,0.011054,0.0328234,0.00258748,0.00396982,0.00414372
2426,2.75154,2.26837,0.307621,0.120467,0.0110518,0.0327467,0.00294864,0.00394758,0.00438362
2427,2.76399,2.24953,0.337254,0.121492,0.011025,0.0327576,0.00335315,0.00393956,0.00463923
2428,2.77603,2.22915,0.367825,0.122546,0.0109855,0.032868,0.0037981,0.00394706,0.00490827
2429,2.78766,2.20729,0.399204,0.123693,0.0109451,0.0330878,0.00428052,0.00397104,0.00518889
2430,2.79887,2.18399,0.431248,0.125003,0.0109159,0.0334247,0.00479741,0.00401212,0.0054797
2431,2.80965,2.1593,0.463804,0.126552,0.0109095,0.0338849,0.0053458,0.00407059,0.00577982
2432,2.81998,2.13328,0.496706,0.128428,0.0109371,0.0344724,0.00592286,0.00414641,0.00608886
2433,2.82986,2.10598,0.529781,0.130723,0.0110088,0.0351899,0.00652593,0.00423926,0.00640692
2434,2.83927,2.07748,0.562848,0.133533,0.0111337,0.0360383,0.00715265,0.00434857,0.00673457
2435,2.8482,2.04783,0.595718,0.13696,0.0113202,0.0370179,0.00780099,0.00447357,0.00707279
2436,2.85664,2.01712,0.628198,0.141108,0.0115751,0.0381276,0.00846935,0.00461335,0.00742292
2437,2.86458,1.98542,0.660093,0.146081,0.0119045,0.0393659,0.00915662,0.00476695,0.0077866
2438,2.872,1.95281,0.691204,0.15198,0.0123137,0.0407312,0.00986227,0.00493337,0.00816566
2439,2.8789,1.91938,0.721334,0.158906,0.0128072,0.0422218,0.0105864,0.00511167,0.00856208
2440,2.88527,1.8852,0.750288,0.166951,0.0133892,0.0438362,0.0113296,0.00530105,0.00897792
2441,2.89109,1.85037,0.777876,0.1762,0.0140641,0.0455738,0.0120933,0.0055009,0.00941521
2442,2.89635,1.81497,0.803914,0.18673,0.0148363,0.0474348,0.0128796,0.00571081,0.00987595
2443,2.90104,1.7791,0.828227,0.198603,0.0157111,0.0494204,0.0136912,0.0059307,0.010362
2444,2.90516,1.74284,0.850649,0.211869,0.0166948,0.0515334,0.0145313,0.00616077,0.0108752
2445,2.90868,1.7063,0.871026,0.226562,0.0177948,0.0537781,0.0154038,0.00640158,0.011417
2446,2.9116,1.66954,0.889221,0.242701,0.01902,0.0561604,0.0163132,0.00665402,0.0119891
2447,2.91392,1.63268,0.905108,0.260283,0.0203809,0.0586881,0.0172643,0.00691932,0.0125926
2448,2.91561,1.59579,0.918581,0.279289,0.0218894,0.0613711,0.0182623,0.00719904,0.013229
2449,2.91668,1.55897,0.929549,0.299681,0.0235586,0.0642208,0.0193129,0.00749501,0.0138995
2450,2.91712,1.52228,0.937941,0.3214,0.0254031,0.0672508,0.0204218,0.00780934,0.0146055
2451,2.91691,1.48583,0.943707,0.344368,0.0274378,0.0704764,0.0215951,0.0081443,0.0153483
2452,2.91605,1.44969,0.946813,0.368488,0.0296781,0.0739144,0.0228391,0.00850236,0.0161298
2453,2.91454,1.41393,0.947249,0.393647,0.0321386,0.077583,0.0241602,0.00888605,0.0169519
2454,2.91237,1.37862,0.945023,0.419716,0.034833,0.0815014,0.0255651,0.00929796,0.0178171
2455,2.90954,1.34384,0.940161,0.446549,0.0377732,0.0856895,0.0270606,0.0097407,0.0187281
2456,2.90605,1.30965,0.932713,0.473992,0.0409682,0.0901673,0.0286538,0.0102168,0.0196885
2457,2.90189,1.27611,0.922742,0.501877,0.0444236,0.0949544,0.0303524,0.0107289,0.0207024
2458,2.89706,1.24327,0.910332,0.530031,0.0481411,0.100069,0.0321643,0.0112792,0.0217744
2459,2.89157,1.21119,0.895581,0.558274,0.0521173,0.105529,0.034098,0.0118702,0.02291
2460,2.88541,1.17991,0.878603,0.586427,0.0563437,0.111347,0.0361628,0.012504,0.0241153
2461,2.8786,1.14948,0.859527,0.61431,0.0608063,0.117535,0.0383686,0.0131827,0.0253973
2462,2.87115,1.11993,0.838489,0.641744,0.0654849,0.1241,0.040726,0.0139083,0.0267637
2463,2.86306,1.09131,0.815641,0.668559,0.0703537,0.131045,0.0432465,0.0146825,0.0282227
2464,2.85434,1.06363,0.79114,0.694591,0.0753814,0.138366,0.0459424,0.0155071,0.0297834
2465,2.84501,1.03692,0.765149,0.719689,0.0805314,0.146056,0.0488264,0.0163836,0.0314555
2466,2.83509,1.01121,0.73784,0.74371,0.0857623,0.154099,0.0519121,0.0173133,0.0332492
2467,2.8246,0.986503,0.709384,0.766529,0.0910293,0.162473,0.0552129,0.0182973,0.0351753
2468,2.81357,0.962825,0.679956,0.788033,0.0962842,0.171151,0.0587427,0.0193363,0.0372449
2469,2.80203,0.94018,0.649731,0.808128,0.101477,0.180098,0.0625147,0.0204307,0.0394695
2470,2.79001,0.918575,0.618882,0.826734,0.106558,0.189273,0.0665416,0.0215806,0.0418607
2471,2.77754,0.898014,0.58758,0.843789,0.111476,0.19863,0.0708349,0.0227852,0.0444303
2472,2.76468,0.878497,0.555991,0.859251,0.116183,0.208117,0.0754043,0.0240433,0.0471896
2473,2.75146,0.860023,0.524277,0.873091,0.120633,0.217679,0.0802577,0.025353,0.0501501
2474,2.73795,0.842586,0.492593,0.885298,0.124784,0.22726,0.0854004,0.0267114,0.0533222
2475,2.72421,0.82618,0.461088,0.895879,0.128599,0.236798,0.0908348,0.0281149,0.0567158
2476,2.71029,0.810798,0.429904,0.904852,0.132046,0.246236,0.0965603,0.0295587,0.0603395
2477,2.69628,0.79643,0.399173,0.912252,0.135099,0.255513,0.102573,0.0310374,0.0642005
2478,2.68224,0.783065,0.36902,0.918126,0.137741,0.264576,0.108864,0.0325445,0.0683041
2479,2.66827,0.770691,0.339561,0.922533,0.139959,0.273373,0.115423,0.0340728,0.0726532
2480,2.65444,0.759295,0.310904,0.92554,0.14175,0.281857,0.122235,0.0356143,0.0772485
2481,2.64087,0.748864,0.283146,0.927227,0.143118,0.289988,0.129281,0.0371606,0.0820871
2482,2.62765,0.739385,0.256376,0.927678,0.144073,0.297734,0.13654,0.038703,0.087163
2483,2.6149,0.730844,0.230675,0.926987,0.144634,0.305071,0.143988,0.0402326,0.0924664
2484,2.60272,0.723228,0.206115,0.925251,0.144825,0.311983,0.151596,0.041741,0.0979831
2485,2.59125,0.716522,0.18276,0.922572,0.144679,0.318462,0.159336,0.0432202,0.103695
2486,2.5806,0.710715,0.160666,0.919057,0.144234,0.324511,0.167177,0.0446629,0.109579
2487,2.57092,0.705793,0.139882,0.914813,0.143531,0.330139,0.175086,0.046063,0.115607
2488,2.56233,0.701746,0.12045,0.909952,0.14262,0.335364,0.18303,0.0474154,0.121749
2489,2.55498,0.698563,0.102404,0.904585,0.141553,0.340213,0.190975,0.0487165,0.127967
2490,2.54901,0.696235,0.0857766,0.898824,0.140386,0.344715,0.198887,0.0499639,0.134221
2491,2.54457,0.694753,0.0705909,0.89278,0.139179,0.348908,0.20673,0.0511568,0.140469
2492,2.5418,0.694111,0.0568679,0.886566,0.137994,0.352833,0.214469,0.0522955,0.146663
2493,2.54085,0.694302,0.044624,0.880292,0.136895,0.356533,0.222071,0.0533812,0.152756
2494,2.54188,0.695324,0.0338727,0.874067,0.135948,0.360052,0.229501,0.054416,0.158698
2495,2.54501,0.697174,0.0246249,0.867999,0.135219,0.363433,0.236724,0.0554022,0.164439
2496,2.55041,0.699851,0.0168898,0.862194,0.134775,0.366718,0.243706,0.0563423,0.16993
2497,2.55819,0.703357,0.0106754,0.856756,0.134682,0.369946,0.250414,0.0572385,0.175124
2498,2.5685,0.707695,0.00598906,0.851785,0.135004,0.37315,0.256813,0.0580922,0.179976
2499,2.58147,0.712872,0.00283858,0.84738,0.135805,0.376356,0.262871,0.0589038,0.184444
2500,2.59721,0.718894,0.0012324,0.843637,0.137143,0.379586,0.268555,0.0596726,0.188493
2501,2.61584,0.725773,0.0011804,0.840645,0.139075,0.38285,0.273833,0.0603963,0.192088
2502,2.63746,0.73352,0.00269442,0.838493,0.141651,0.386151,0.278675,0.0610715,0.195204
2503,2.66217,0.742152,0.00578883,0.837263,0.144918,0.389481,0.283049,0.061693,0.19782
2504,2.69004,0.751686,0.0104809,0.837032,0.148912,0.392822,0.28693,0.0622548,0.199921
2505,2.72116,0.762143,0.0167915,0.837871,0.153664,0.396148,0.29029,0.0627497,0.201498
2506,2.75558,0.773547,0.0247449,0.839846,0.159196,0.399419,0.293108,0.0631697,0.202547
2507,2.79336,0.785926,0.0343698,0.843012,0.165516,0.402591,0.295364,0.0635069,0.203071
2508,2.83453,0.79931,0.0456988,0.847419,0.172626,0.405608,0.297041,0.063753,0.203078
2509,2.87914,0.813732,0.058769,0.853106,0.180511,0.408409,0.298128,0.0639005,0.202581
2510,2.92718,0.82923,0.0736218,0.8601,0.189146,0.410926,0.298617,0.0639425,0.201596
2511,2.97867,0.845847,0.0903026,0.868418,0.198491,0.41309,0.298507,0.0638734,0.200143
2512,3.0336,0.863627,0.108861,0.878063,0.208491,0.414828,0.297798,0.063689,0.198246
2513,3.09196,0.882621,0.12935,0.889026,0.219081,0.416068,0.296499,0.0633863,0.19593
2514,3.15372,0.902882,0.151825,0.901281,0.230177,0.416743,0.294623,0.0629643,0.193223
2515,3.21884,0.92447,0.176346,0.914785,0.241685,0.416788,0.292186,0.0624233,0.190154
2516,3.28727,0.947447,0.20297,0.929478,0.253497,0.416147,0.289211,0.0617654,0.186753
2517,3.35896,0.971882,0.23176,0.945284,0.265496,0.414772,0.285723,0.0609939,0.183048
2518,3.43384,0.997849,0.262773,0.962105,0.277555,0.412626,0.281751,0.0601135,0.179071
2519,3.51185,1.02542,0.296069,0.979826,0.289538,0.409683,0.277326,0.0591297,0.174852
2520,3.5929,1.05469,0.331701,0.998309,0.301307,0.405933,0.272485,0.0580489,0.170419
2521,3.6769,1.08575,0.369719,1.0174,0.312721,0.401375,0.267261,0.0568783,0.165801
2522,3.76377,1.11868,0.410165,1.03692,0.32364,0.396024,0.261692,0.055625,0.161026
2523,3.8534,1.15358,0.453073,1.05669,0.333926,0.389908,0.255814,0.0542968,0.156121
2524,3.9457,1.19057,0.498467,1.07648,0.34345,0.383066,0.249665,0.0529012,0.151111
2525,4.04056,1.22974,0.546359,1.09607,0.352093,0.375548,0.243279,0.0514459,0.146021
2526,4.13786,1.27122,0.596747,1.11522,0.359747,0.367415,0.236693,0.0499385,0.140872
2527,4.23749,1.31513,0.64961,1.13368,0.366318,0.358733,0.229939,0.0483866,0.135689
2528,4.33934,1.36159,0.704913,1.15119,0.371733,0.349575,0.22305,0.0467974,0.130489
2529,4.44329,1.41073,0.762599,1.16749,0.375933,0.340017,0.216057,0.0451783,0.125294
2530,4.54923,1.46268,0.822589,1.1823,0.378883,0.330135,0.208988,0.0435364,0.12012
2531,4.65702,1.51757,0.884781,1.19537,0.380565,0.320005,0.201872,0.041879,0.114983
2532,4.76656,1.57555,0.949048,1.20643,0.380985,0.309701,0.194736,0.0402132,0.109898
2533,4.87772,1.63675,1.01524,1.21524,0.380165,0.299291,0.187603,0.0385457,0.10488
2534,4.99038,1.70133,1.08318,1.22156,0.378151,0.28884,0.180499,0.0368835,0.0999407
2535,5.10442,1.76941,1.15265,1.22519,0.375001,0.278402,0.173445,0.0352331,0.0950913
2536,5.21973,1.84115,1.22343,1.22592,0.370792,0.268029,0.166464,0.0336008,0.0903424
2537,5.3362,1.91669,1.29525,1.22361,0.365613,0.257762,0.159576,0.0319924,0.0857038
2538,5.45371,1.99616,1.36783,1.21812,0.359563,0.247635,0.152801,0.0304132,0.0811843
2539,5.57214,2.07971,1.44086,1.20934,0.352746,0.237674,0.146157,0.028868,0.076792
2540,5.6914,2.16746,1.51399,1.19721,0.345275,0.227901,0.139662,0.0273607,0.0725347
2541,5.81137,2.25956,1.58687,1.18172,0.33726,0.218328,0.13333,0.0258947,0.0684195
2542,5.93196,2.35611,1.65911,1.16287,0.328814,0.208964,0.127178,0.0244725,0.0644532
2543,6.05307,2.45723,1.73032,1.14071,0.320042,0.199812,0.121216,0.0230959,0.0606421
2544,6.1746,2.56304,1.80008,1.11535,0.311046,0.190873,0.115458,0.021766,0.0569918
2545,6.29646,2.67362,1.86797,1.08691,0.30192,0.182144,0.109911,0.0204833,0.0535077
2546,6.41856,2.78906,1.93355,1.05555,0.292747,0.173619,0.104585,0.019248,0.0501944
2547,6.54083,2.90945,1.9964,1.02149,0.283603,0.165292,0.0994834,0.0180597,0.0470559
2548,6.66319,3.03483,2.05606,0.984958,0.27455,0.157158,0.0946115,0.016918,0.0440954
2549,6.78555,3.16526,2.11212,0.946213,0.265642,0.149208,0.089971,0.0158224,0.0413149
2550,6.90786,3.30076,2.16414,0.905541,0.256921,0.141437,0.0855621,0.0147726,0.0387159
2551,7.03004,3.44136,2.21172,0.86325,0.248419,0.133838,0.0813831,0.0137682,0.0362983
2552,7.15204,3.58704,2.25447,0.819659,0.240159,0.126408,0.0774308,0.0128093,0.0340611
2553,7.2738,3.7378,2.29201,0.775096,0.232156,0.119142,0.0737006,0.011896,0.032002
2554,7.39527,3.89358,2.32401,0.729898,0.22442,0.112038,0.0701864,0.0110288,0.0301176
2555,7.51641,4.05433,2.35014,0.684397,0.216953,0.105097,0.066881,0.010208,0.0284031
2556,7.63716,4.21997,2.37014,0.638922,0.209754,0.0983186,0.0637763,0.00943429,0.0268528
2557,7.7575,4.39039,2.38376,0.593791,0.202819,0.0917061,0.0608634,0.00870788,0.0254597
2558,7.87739,4.56549,2.39081,0.549307,0.196144,0.0852636,0.0581329,0.00802888,0.0242162
2559,7.99679,4.74511,2.39112,0.505758,0.189723,0.078997,0.0555749,0.00739701,0.0231134
2560,8.11569,4.92909,2.3846,0.463405,0.183551,0.0729135,0.0531795,0.00681147,0.022142
2561,8.23406,5.11724,2.37118,0.422487,0.177624,0.0670219,0.0509368,0.00627096,0.0212918
2562,8.35188,5.30936,2.35086,0.383216,0.17194,0.061332,0.0488372,0.0057736,0.0205522
2563,8.46913,5.50522,2.32368,0.345773,0.166499,0.0558549,0.0468715,0.005317,0.0199122
2564,8.5858,5.70458,2.28972,0.310311,0.161303,0.0506024,0.0450309,0.00489832,0.0193603
2565,8.70188,5.90715,2.24913,0.276948,0.156355,0.0455869,0.0433075,0.00451437,0.0188849
2566,8.81735,6.11266,2.20211,0.245774,0.151661,0.0408211,0.0416943,0.00416177,0.0184739
2567,8.93222,6.3208,2.1489,0.216847,0.147228,0.0363174,0.0401853,0.0038371,0.0181156
2568,9.04648,6.53124,2.08978,0.190195,0.143061,0.0320876,0.0387756,0.00353703,0.017798
2569,9.16012,6.74365,2.02511,0.165817,0.13917,0.0281425,0.0374613,0.00325851,0.0175092
2570,9.27313,6.95766,1.95525,0.143686,0.135559,0.0244915,0.03624,0.00299884,0.0172378
2571,9.38552,7.17292,1.88064,0.12375,0.132235,0.0211419,0.0351104,0.00275578,0.0169729
2572,9.49729,7.38903,1.80172,0.105935,0.1292,0.0180987,0.0340724,0.0025276,0.0167041
2573,9.60843,7.60561,1.71899,0.0901488,0.126457,0.0153641,0.0331268,0.00231308,0.0164218
2574,9.71894,7.82225,1.63296,0.0762803,0.124002,0.012937,0.0322755,0.00211149,0.016118
2575,9.82882,8.03854,1.5442,0.0642067,0.121832,0.0108132,0.0315207,0.00192252,0.0157855
2576,9.93807,8.25407,1.45325,0.0537942,0.119936,0.00898466,0.0308652,0.00174621,0.015419
2577,10.0467,8.4684,1.36072,0.0449021,0.118303,0.00743993,0.0303114,0.00158286,0.015015
2578,10.1546,8.68113,1.26719,0.0373854,0.116916,0.00616391,0.0298615,0.00143291,0.014572
2579,10.262,8.89181,1.17326,0.0310984,0.115756,0.00513814,0.0295166,0.00129686,0.0140906
2580,10.3686,9.10003,1.07954,0.0258975,0.114798,0.00434111,0.0292765,0.00117515,0.0135736
2581,10.4746,9.30536,0.986642,0.0216442,0.114014,0.00374862,0.0291395,0.0010681,0.0130263
2582,10.58,9.50739,0.895146,0.0182081,0.113373,0.00333433,0.0291017,0.000975808,0.0124559
2583,10.6847,9.70571,0.80564,0.0154696,0.112839,0.00307039,0.0291571,0.000898129,0.011872
2584,10.7886,9.89991,0.718686,0.0133221,0.112375,0.00292803,0.0292972,0.000834607,0.011286
2585,10.8919,10.0896,0.634828,0.0116749,0.111937,0.00287838,0.0295113,0.000784465,0.0107108
2586,10.9945,10.2744,0.554582,0.0104548,0.111482,0.00289315,0.0297866,0.000746589,0.0101607
2587,11.0964,10.4539,0.478434,0.00960786,0.110961,0.00294539,0.030108,0.00071955,0.00965081
