E,T,R0,R1,R2,R3,R4,R5,R6,R7,R,N_R0,N_R1,N_R2,N_R3,N_R4,N_R5,N_R6,N_R7,E/V0
3986.16,0.00122129,0.000556116,6.8517e-05,8.31866e-05,1.5114e-05,0.00010351,-4.21739e-05,1.795e-05,3.32232e-05,0.000835443,0.270388,0.0333135,0.0404459,0.00734854,0.0503274,-0.0205053,0.00872742,0.0161533,39.8616
3987.98,0.00107745,6.67001e-05,0.000267211,0.000396255,5.14387e-05,-7.64197e-06,1.60717e-05,1.55247e-05,-7.03181e-06,0.000798527,0.0355549,0.142438,0.211226,0.0274197,-0.00407359,0.00856708,0.00827552,-0.00374835,39.8798
3989.79,0.00119005,0.000540462,0.000171624,-0.000176919,6.43318e-05,3.02521e-05,8.64553e-05,9.13363e-06,7.50159e-06,0.000732841,0.281068,0.089253,-0.0920067,0.0334558,0.0157326,0.0449611,0.00474995,0.00390121,39.8979
3991.61,0.000715369,0.000679773,0.00020436,0.000154284,1.10201e-05,0.000156834,2.03346e-05,8.07012e-06,8.25631e-06,0.00124293,0.347124,0.104356,0.0787847,0.00562736,0.0800869,0.0103838,0.00412098,0.00421606,39.9161
3993.42,0.000806236,0.000679404,2.46069e-05,5.34524e-05,1.03948e-05,0.000177309,9.99315e-06,2.27745e-05,-1.48294e-06,0.000976452,0.381112,0.0138032,0.0299842,0.00583098,0.0994616,0.00560566,0.0127754,-0.000831855,39.9342
3995.24,0.00069567,0.000183356,0.000120935,6.4738e-05,2.54103e-05,-1.91971e-05,2.02661e-05,7.35952e-05,2.26233e-05,0.000491727,0.154419,0.101849,0.054521,0.0214,-0.0161674,0.0170677,0.0619803,0.0190529,39.9524
3997.05,0.000700924,0.000184448,-8.31043e-05,0.000204425,-6.86549e-06,-1.78457e-05,1.92557e-05,2.99105e-05,-1.6829e-07,0.000330055,0.178905,-0.0806072,0.198283,-0.00665919,-0.0173095,0.018677,0.0290117,-0.000163233,39.9705
3998.87,0.000764801,0.000479302,0.00024503,0.000387499,1.30738e-05,0.000140797,0.000100075,1.56685e-06,4.47838e-06,0.00137182,0.224327,0.114681,0.18136,0.0061189,0.0658968,0.046838,0.000733328,0.00209601,39.9887
4000.68,0.00102683,0.000341832,-4.76447e-05,0.000109206,2.72347e-05,0.000159418,-2.18678e-06,4.52075e-05,9.92616e-06,0.000642993,0.204711,-0.0285327,0.0653995,0.0163099,0.0954699,-0.00130959,0.0270732,0.00594442,40.0068
4002.5,0.00099006,4.04784e-05,0.000244202,-6.35678e-06,3.7758e-05,4.59644e-05,5.12291e-05,5.81014e-05,0.000104639,0.000576015,0.0258471,0.155932,-0.00405905,0.02411,0.0293501,0.0327118,0.0371,0.0668158,40.025
4004.32,0.00116212,0.000102369,-5.43342e-07,0.000360985,0.000226855,-2.54602e-05,3.2407e-05,-4.43708e-06,-1.57789e-06,0.000690597,0.0552531,-0.000293267,0.19484,0.122444,-0.0137421,0.0174916,-0.0023949,-0.000851662,40.0432
4006.14,0.000663654,3.57094e-05,0.000482209,-0.000174081,-6.40238e-05,-5.06302e-06,0.000174035,5.45309e-05,2.70489e-05,0.000530365,0.0299068,0.403854,-0.145794,-0.0536204,-0.00424032,0.145756,0.04567,0.0226537,40.0614
4007.95,0.000967451,2.54731e-05,-1.41332e-05,5.73164e-05,2.29802e-05,0.000231307,-2.53616e-05,9.11786e-06,4.30244e-05,0.000349724,0.0193392,-0.0107299,0.0435146,0.0174466,0.175609,-0.0192545,0.00692228,0.0326641,40.0795
4009.77,0.00115596,0.000182436,-9.51274e-05,2.25354e-05,-3.4271e-06,-5.21119e-05,6.0579e-06,6.29909e-06,2.33148e-05,8.9977e-05,0.146425,-0.0763499,0.018087,-0.00275061,-0.0418254,0.00486211,0.00505569,0.0187126,40.0977
4011.59,0.000831903,7.19254e-05,8.82587e-05,0.000189819,0.000166022,0.000117523,1.17607e-05,1.5973e-05,3.36938e-05,0.000694976,0.0471062,0.0578034,0.124318,0.108733,0.0769693,0.00770245,0.0104612,0.0220671,40.1159
4013.41,0.00098076,1.12289e-05,0.000144685,-4.07802e-05,1.142e-05,-2.92964e-05,-3.55354e-06,1.01508e-05,3.71766e-05,0.000141031,0.0100098,0.128977,-0.0363527,0.0101802,-0.0261157,-0.00316774,0.00904872,0.0331404,40.1341
4015.23,0.000722454,0.000108653,0.000183251,0.000105011,3.37408e-05,1.02458e-05,8.83687e-05,0.000126282,9.22591e-05,0.000747811,0.0739004,0.124638,0.0714228,0.0229488,0.00696866,0.0601039,0.0858906,0.06275,40.1523
4017.05,0.000797282,0.00068579,2.3145e-05,8.77219e-05,2.82448e-05,3.01939e-06,5.45644e-05,-3.18413e-05,5.53452e-05,0.00090599,0.402631,0.0135886,0.051502,0.0165827,0.0017727,0.032035,-0.0186942,0.0324935,40.1705
4018.87,0.000592657,0.000181359,5.44152e-05,6.50718e-06,5.62479e-06,0.000286732,-2.07652e-05,4.51572e-06,6.57332e-05,0.000584121,0.154115,0.0462408,0.00552966,0.00477982,0.243658,-0.0176458,0.00383736,0.0558586,40.1887
4020.69,0.00109382,0.000226683,8.22824e-05,0.000437415,4.87271e-05,-5.88139e-05,0.000112431,3.92485e-05,1.87543e-05,0.000906727,0.11331,0.0411299,0.218647,0.0243568,-0.0293989,0.0562001,0.0196189,0.00937457,40.2069
4022.51,0.00224921,7.39868e-05,8.19152e-05,-5.0257e-05,3.71784e-05,5.20828e-05,-2.39954e-05,0.000120697,-6.13009e-06,0.000285477,0.0291897,0.0323177,-0.0198277,0.0146678,0.020548,-0.00946681,0.0476179,-0.00241848,40.2251
4024.34,0.00122851,6.41462e-05,0.000142817,-2.14743e-05,0.000325112,1.81255e-05,1.58793e-05,-2.50022e-05,0.000128247,0.000647851,0.0341865,0.0761138,-0.0114447,0.173268,0.00965994,0.00846284,-0.0133248,0.0683488,40.2434
4026.16,0.000838391,3.39284e-05,-3.39508e-05,3.46162e-05,-0.000111081,5.45898e-05,2.30725e-05,4.4349e-05,1.31058e-05,5.86297e-05,0.0378234,-0.0378484,0.0385902,-0.123833,0.0608568,0.0257212,0.0494403,0.0146104,40.2616
4027.98,0.0006587,0.00035607,0.000221704,0.000205374,-6.72616e-06,-6.32511e-06,0.000112803,3.5419e-05,4.35225e-05,0.000961841,0.219723,0.136809,0.126732,-0.00415057,-0.00390309,0.069608,0.0218563,0.0268568,40.2798
4029.8,0.00098712,0.000149545,1.94931e-06,-7.48919e-05,1.43677e-06,6.15486e-05,4.04291e-05,0.000186554,0.00010369,0.000470261,0.102612,0.00133754,-0.051388,0.000985856,0.0422323,0.0277409,0.128007,0.0711479,40.298
4031.63,0.000967231,0.000417139,0.000547898,0.000176773,7.18623e-05,8.18527e-05,0.000117626,-5.96559e-06,5.33554e-07,0.00140772,0.175641,0.230699,0.0744322,0.0302584,0.034465,0.049528,-0.00251188,0.000224659,40.3163
4033.45,0.000926969,8.24233e-05,6.9905e-05,7.67408e-05,-1.13922e-05,0.000152176,-3.27765e-05,8.26354e-05,5.61037e-05,0.000475816,0.0587569,0.049833,0.0547061,-0.00812111,0.108481,-0.0233653,0.0589081,0.0399945,40.3345
4035.27,0.00112291,0.000122543,-0.000164929,-3.23098e-05,2.0559e-05,-5.60745e-05,0.000106782,-1.98551e-05,0.000108732,8.5448e-05,0.101413,-0.13649,-0.0267385,0.017014,-0.0464055,0.088369,-0.0164314,0.089983,40.3527
4037.1,0.000663992,1.7144e-05,9.33664e-05,4.9272e-05,-4.12545e-06,4.58578e-06,6.11134e-05,3.62655e-05,-2.3156e-05,0.000234466,0.0190816,0.103919,0.0548406,-0.00459171,0.00510406,0.0680204,0.0403641,-0.025773,40.371
4038.92,0.000554436,0.000255442,-1.87335e-05,0.000200006,0.000102333,5.96615e-05,0.000146923,4.94484e-05,1.94565e-05,0.000814538,0.186594,-0.0136843,0.146099,0.0747514,0.0435812,0.107324,0.0361208,0.0142125,40.3892
4040.75,0.000648459,2.30092e-05,0.000123612,4.04088e-05,-1.71772e-05,8.08318e-05,-3.67486e-06,5.47652e-05,5.66535e-05,0.000358428,0.0228518,0.122766,0.0401324,-0.0170597,0.080279,-0.00364972,0.0543906,0.056266,40.4075
4042.58,0.00085151,0.00010957,0.000446492,-4.89095e-05,2.34986e-05,2.74847e-05,-4.74147e-06,1.24919e-05,3.69962e-05,0.000602882,0.075337,0.306995,-0.0336289,0.016157,0.0188978,-0.0032601,0.0085891,0.0254375,40.4258
4044.4,0.000571909,3.85123e-05,-0.000221181,8.99741e-06,1.71633e-05,-1.04929e-05,2.70047e-06,-1.81927e-06,0.000139407,-2.67127e-05,0.0706393,-0.40569,0.0165031,0.031481,-0.0192461,0.00495321,-0.0033369,0.2557,40.444
4046.23,0.000761588,0.00032916,3.52245e-05,0.000169563,9.8365e-05,7.83563e-05,7.55468e-05,1.73127e-05,7.01247e-07,0.000804229,0.210216,0.0224959,0.10829,0.0628202,0.0500418,0.0482475,0.0110567,0.000447847,40.4623
4048.06,0.000674669,0.000179839,2.52957e-05,-6.42248e-05,8.74338e-06,1.63194e-05,0.000116505,9.37081e-06,8.265e-05,0.000374499,0.171411,0.0241102,-0.0612149,0.00833363,0.0155546,0.111046,0.00893165,0.0787766,40.4806
4049.88,0.00130693,0.000715081,-3.73978e-06,5.12686e-05,-1.67992e-07,9.10208e-05,-2.13388e-05,0.000112226,2.90474e-05,0.000973397,0.313587,-0.00164002,0.022483,-7.36702e-05,0.0399157,-0.0093578,0.049215,0.0127382,40.4988
4051.71,0.00123991,0.000162489,0.000143095,-1.06551e-05,-8.2648e-06,2.23554e-06,3.22023e-05,-7.27145e-06,-5.1808e-06,0.00030865,0.104929,0.092405,-0.00688062,-0.00533707,0.00144362,0.0207949,-0.00469561,-0.00334555,40.5171
4053.54,0.000619505,9.26456e-05,-4.93629e-05,0.000116769,0.000107266,0.000153543,-1.22027e-05,8.34669e-05,5.12194e-05,0.000543345,0.0796712,-0.04245,0.100417,0.0922441,0.132041,-0.0104938,0.0717779,0.0440465,40.5354
4055.37,0.000429065,9.80307e-06,3.08536e-05,-5.33751e-05,2.49953e-05,-3.02906e-05,7.69676e-05,-1.32427e-05,2.23358e-05,6.80469e-05,0.0197201,0.0620657,-0.10737,0.050281,-0.0609331,0.154829,-0.0266392,0.0449311,40.5537
4057.2,0.00194166,0.000284568,-7.54365e-06,4.66827e-05,2.34618e-05,3.84056e-06,1.83026e-05,1.14007e-06,3.33688e-07,0.000370785,0.123059,-0.00326219,0.0201876,0.0101459,0.00166082,0.00791481,0.000493014,0.000144301,40.572
4059.03,0.000420478,0.000249872,-4.53048e-06,0.00034484,4.1825e-05,9.45101e-05,-1.44413e-05,1.1602e-05,7.40963e-06,0.000731087,0.216985,-0.0039342,0.299454,0.0363201,0.082071,-0.0125406,0.010075,0.0064344,40.5903
4060.86,0.001405,0.0001123,0.000277181,-1.74301e-05,0.000173619,5.16226e-05,1.65698e-05,3.11703e-05,2.54961e-05,0.000670528,0.0541067,0.133547,-0.0083979,0.0836506,0.0248721,0.00798345,0.015018,0.0122842,40.6086
4062.69,0.00141435,3.16839e-05,-5.75386e-05,-1.14536e-05,0.000186082,-1.64105e-05,-4.7715e-06,2.16791e-06,0.000107087,0.000236847,0.0191884,-0.0348466,-0.00693653,0.112695,-0.00993853,-0.00288972,0.00131293,0.0648543,40.6269
4064.52,0.000580235,5.27382e-05,0.000146118,0.000209045,-0.000104062,8.90299e-05,2.01527e-05,6.44461e-05,-4.26293e-06,0.000473205,0.0500628,0.138706,0.19844,-0.0987831,0.0845135,0.0191304,0.0611768,-0.00404668,40.6452
4066.35,0.000539548,1.56818e-05,-6.06319e-05,0.000193779,5.60186e-05,-2.01976e-05,0.000117632,1.44117e-05,4.34464e-05,0.00036014,0.0174302,-0.0673921,0.215385,0.0622644,-0.0224495,0.130748,0.0160186,0.0482905,40.6635
4068.18,0.000469214,0.000132613,1.95473e-05,-7.42734e-06,0.000148153,0.000134834,-1.92726e-05,7.21491e-05,3.2961e-05,0.000513558,0.134938,0.01989,-0.00755754,0.150751,0.137198,-0.0196104,0.0734139,0.0335388,40.6818
4070.01,0.000363168,0.000225321,6.34198e-05,0.000323002,-3.74859e-06,-5.07508e-05,9.31319e-06,4.03009e-06,7.80821e-05,0.000648669,0.222685,0.0626778,0.319223,-0.00370474,-0.0501571,0.00920424,0.00398294,0.0771686,40.7001
4071.85,0.000775158,0.000511822,4.80762e-05,-0.000131672,5.36909e-05,0.000138997,1.83368e-07,4.42937e-05,-1.14529e-05,0.000653939,0.358144,0.033641,-0.0921365,0.0375698,0.0972624,0.000128311,0.0309942,-0.0080141,40.7185
4073.68,0.000975576,6.14414e-05,2.00884e-05,-6.5507e-07,-2.52903e-05,2.86802e-05,1.64096e-05,-7.70566e-07,4.90576e-06,0.000104809,0.0568699,0.0185937,-0.00060633,-0.0234086,0.0265462,0.0151887,-0.000713232,0.00454075,40.7368
4075.51,0.000994884,0.000349115,1.95067e-07,0.000255798,1.78475e-06,3.34516e-05,6.0779e-05,1.2892e-05,0.000172642,0.000886657,0.185547,0.000103674,0.135951,0.000948557,0.0177788,0.0323028,0.00685182,0.0917555,40.7551
4077.35,0.000499782,0.000296982,6.37495e-05,-6.32932e-05,1.02786e-05,-2.35326e-05,4.92189e-05,1.01768e-05,-4.03413e-05,0.000303239,0.369831,0.0793871,-0.0788188,0.0128,-0.029305,0.0612922,0.0126731,-0.0502369,40.7735
4079.18,0.00037596,0.000286074,7.97815e-05,0.000154695,-4.06956e-06,0.000172148,2.72449e-05,3.9745e-05,6.48711e-05,0.00082049,0.239102,0.0666819,0.129295,-0.00340137,0.143882,0.0227715,0.0332191,0.0542197,40.7918
4081.02,0.000647371,5.80055e-05,0.000117181,5.33733e-05,3.01143e-06,-2.13539e-05,2.97957e-05,1.62805e-05,-6.19196e-06,0.000250102,0.0646321,0.130568,0.0594706,0.00335546,-0.0237933,0.0331995,0.0181404,-0.00689933,40.8102
4082.85,0.000527848,1.8356e-05,-6.11889e-06,-8.7748e-06,0.000239942,0.000129627,2.23997e-05,2.61623e-06,1.07259e-05,0.000408773,0.0195981,-0.00653294,-0.00936858,0.256178,0.138398,0.0239155,0.00279327,0.0114517,40.8285
4084.69,0.000485783,0.00016745,9.26131e-05,5.08929e-05,1.93004e-06,9.34453e-05,1.97304e-05,2.01185e-06,5.62309e-05,0.000484305,0.172614,0.0954687,0.0524621,0.00198955,0.0963266,0.0203388,0.00207388,0.0579647,40.8469
4086.52,0.000470226,0.000379883,0.00023431,3.35875e-05,5.59631e-05,7.85387e-05,2.92514e-05,6.00174e-05,9.1168e-06,0.000880668,0.281209,0.173448,0.0248632,0.0414267,0.0581383,0.0216534,0.0444279,0.00674872,40.8652
4088.36,0.000465091,1.90681e-06,-9.02668e-05,6.78894e-05,9.69349e-07,-1.40889e-05,7.49818e-06,7.63081e-05,1.25066e-05,6.27228e-05,0.00361266,-0.17102,0.128624,0.00183654,-0.0266929,0.0142061,0.144574,0.0236952,40.8836
4090.19,0.000435184,0.000387852,6.21409e-05,-7.99461e-06,2.49987e-05,0.000108699,0.000106201,3.57845e-06,1.64417e-05,0.000701918,0.341089,0.0546485,-0.00703069,0.0219846,0.0955932,0.0933965,0.00314699,0.0144593,40.9019
4092.03,0.000490086,0.000151077,0.000216821,8.59549e-05,-1.58219e-05,-3.97504e-06,1.60212e-05,6.45997e-06,-5.02447e-06,0.000451513,0.160447,0.230269,0.0912861,-0.0168032,-0.00422158,0.0170149,0.00686064,-0.00533611,40.9203
4093.87,0.000438222,0.000507,-0.000115005,0.00022157,2.40308e-05,5.59353e-05,1.55573e-05,-5.17192e-06,3.83206e-06,0.000707749,0.44242,-0.100356,0.193347,0.0209698,0.0488104,0.0135757,-0.00451313,0.00334394,40.9387
4095.71,0.000584167,0.000250211,0.00018841,-3.73566e-05,5.55471e-05,4.87982e-05,5.42676e-05,7.3207e-06,3.01354e-05,0.000597333,0.211774,0.159466,-0.031618,0.047014,0.0413019,0.0459311,0.00619611,0.0255061,40.9571
4097.55,0.000498509,0.000299817,-1.80979e-05,0.000100124,-5.24533e-06,2.55763e-05,3.49195e-05,8.38729e-05,5.64989e-05,0.000577465,0.278647,-0.01682,0.0930543,-0.00487496,0.0237704,0.0324539,0.0779506,0.0525095,40.9755
4099.38,0.000278669,4.04266e-05,3.31917e-05,0.000203222,3.87156e-05,-1.82173e-05,3.55961e-05,-1.85211e-05,-1.56355e-05,0.000298778,0.0700092,0.0574799,0.351932,0.067046,-0.031548,0.0616439,-0.032074,-0.0270769,40.9938
4101.22,0.000374362,0.00012733,5.60621e-05,0.000104192,1.56866e-05,3.63768e-07,2.66935e-05,-1.61448e-06,5.29021e-05,0.000381616,0.168431,0.0741584,0.137824,0.0207501,0.000481189,0.0353099,-0.00213562,0.0699783,41.0122
4103.06,0.000437707,5.03404e-05,0.000162231,3.51158e-05,8.36128e-05,4.65893e-05,3.75731e-05,4.24006e-05,-6.4071e-06,0.000451456,0.0566155,0.182454,0.0394932,0.0940355,0.0523968,0.0422567,0.0476859,-0.00720576,41.0306
4104.9,0.000356188,1.62043e-05,3.50249e-05,0.000398369,-1.1198e-05,4.87954e-05,9.32512e-05,-3.51843e-06,9.29192e-05,0.000669848,0.0157931,0.0341361,0.38826,-0.0109139,0.0475572,0.0908849,-0.00342915,0.0905613,41.049
4106.74,0.000351215,3.47342e-05,-3.33928e-05,-0.000192081,5.26509e-07,-2.33441e-05,7.94744e-06,1.06707e-05,-2.04681e-05,-0.000215407,0.255759,-0.245883,-1.41436,0.00387687,-0.171891,0.0585197,0.0785722,-0.150713,41.0674
4108.58,0.00068337,0.000131448,1.42448e-05,1.98467e-06,3.73455e-05,0.000240333,0.000120596,-3.27686e-06,0.000237617,0.000780293,0.0898078,0.00973233,0.00135596,0.0255151,0.1642,0.0823935,-0.00223881,0.162344,41.0858
4110.42,0.000534214,0.000321208,2.03071e-07,3.92034e-05,-1.47955e-05,-7.74262e-05,-7.90018e-06,4.57574e-05,5.96319e-05,0.000365882,0.35686,0.00022561,0.0435547,-0.0164376,-0.0860198,-0.00877703,0.0508361,0.0662506,41.1042
4112.27,0.000482475,1.45528e-05,7.2568e-05,-3.35869e-06,6.3197e-06,7.56077e-07,-9.15788e-06,2.90164e-05,4.44825e-05,0.000155179,0.0228224,0.113805,-0.00526726,0.00991086,0.00118572,-0.0143618,0.045505,0.0697597,41.1227
4114.11,0.00024154,2.40409e-05,9.04473e-05,7.48861e-05,7.63589e-05,0.000139925,5.43427e-05,2.45706e-05,2.55779e-05,0.000510149,0.0319825,0.120325,0.0996239,0.101583,0.186147,0.0722941,0.0326872,0.0340272,41.1411
4115.95,0.000202476,8.25154e-05,-2.90184e-05,1.83292e-05,-6.02547e-06,-3.51399e-05,1.68982e-05,-9.80814e-06,-1.29484e-05,2.48025e-05,0.363059,-0.127678,0.0806466,-0.0265114,-0.154612,0.0743504,-0.0431548,-0.0569717,41.1595
4117.79,0.000465832,6.3865e-05,0.000286272,1.14218e-05,1.06525e-05,2.00581e-06,-8.65696e-06,4.58448e-06,1.89214e-05,0.000389066,0.0747048,0.334861,0.0133604,0.0124606,0.00234626,-0.0101263,0.0053626,0.022133,41.1779
4119.64,0.00061784,0.000114838,-5.27089e-05,5.86255e-06,4.15994e-05,2.43279e-05,2.45158e-05,1.60118e-05,0.00011915,0.000293596,0.125996,-0.0578306,0.00643222,0.0456417,0.0266918,0.026898,0.0175677,0.130727,41.1964
4121.48,0.000953453,0.000133535,-1.13513e-05,6.03622e-05,6.8006e-06,7.99708e-06,9.94819e-06,2.93962e-05,6.55763e-06,0.000243245,0.111586,-0.00948548,0.0504406,0.0056828,0.00668262,0.00831303,0.0245644,0.00547977,41.2148
4123.32,0.000327625,0.000198262,-6.95481e-06,5.2574e-06,-2.849e-07,5.13156e-05,-5.02053e-06,6.85321e-06,-3.49994e-06,0.000245928,0.345673,-0.0121258,0.00916636,-0.000496728,0.0894697,-0.00875337,0.0119487,-0.0061022,41.2332
4125.17,0.000433489,1.35508e-05,4.96459e-05,1.05517e-05,5.06901e-08,2.54939e-05,4.33763e-05,-4.10318e-06,1.78004e-05,0.000156367,0.0229731,0.0841661,0.0178887,8.59364e-05,0.0432206,0.0735372,-0.00695625,0.0301775,41.2517
4127.01,0.000478933,3.47687e-05,0.000111152,9.04893e-05,1.73141e-05,7.61297e-06,-1.31411e-05,4.37438e-06,7.70225e-05,0.000329592,0.0430026,0.137475,0.111919,0.0214144,0.00941587,-0.0162532,0.00541033,0.0952629,41.2701
4128.86,0.000354079,0.000323189,-1.51273e-05,0.000137339,0.000106107,1.08999e-05,3.95686e-06,9.60339e-06,0.00010275,0.000678718,0.312926,-0.0146469,0.132978,0.102737,0.0105537,0.0038312,0.00929843,0.0994876,41.2886
4130.71,0.000448699,1.79347e-05,0.000102035,-5.29792e-05,-2.47883e-06,-2.72392e-06,3.21346e-05,4.74942e-06,-3.01536e-05,6.8518e-05,0.0346754,0.197277,-0.102431,-0.00479264,-0.00526649,0.0621299,0.00918264,-0.0582997,41.3071
4132.55,0.000373183,0.000100233,-3.74128e-05,1.59918e-05,8.54523e-05,9.57897e-05,9.6233e-05,-2.61403e-06,1.87587e-06,0.000355549,0.137545,-0.0513396,0.0219447,0.117261,0.131447,0.132055,-0.00358709,0.00257415,41.3255
4134.4,0.000505549,7.42134e-05,6.78931e-05,4.58257e-05,0.000142188,-1.42246e-05,-3.40302e-05,6.03808e-06,1.57647e-07,0.000288061,0.0935136,0.0855496,0.0577433,0.179166,-0.0179239,-0.0428802,0.00760837,0.000198645,41.344
4136.24,0.000593033,5.83561e-05,6.30912e-07,3.46554e-05,-4.28366e-05,2.84408e-05,2.65764e-05,1.13013e-05,7.6003e-05,0.000193127,0.0742292,0.000802523,0.0440818,-0.0544883,0.0361768,0.0338053,0.0143753,0.0966762,41.3624
4138.09,0.000942787,0.000128643,2.3655e-06,-1.93027e-05,-1.28456e-05,2.24497e-05,0.000128747,2.46474e-05,-7.44162e-06,0.000267263,0.106312,0.00195488,-0.015952,-0.0106157,0.0185527,0.106398,0.0203689,-0.00614984,41.3809
4139.94,0.000483521,6.96378e-05,3.62617e-06,1.56573e-05,1.68726e-05,-1.08515e-05,-2.27141e-06,-9.04885e-06,2.08834e-05,0.000104505,0.118426,0.00616667,0.0266269,0.0286935,-0.0184541,-0.00386277,-0.0153885,0.0355144,41.3994
4141.79,0.000546018,3.64126e-06,2.59957e-05,-3.45802e-07,4.96047e-06,3.01281e-05,3.31817e-05,5.48255e-05,5.40956e-05,0.000206483,0.00483888,0.0345458,-0.000459538,0.00659198,0.0400373,0.0440953,0.0728578,0.0718877,41.4179
4143.64,0.000345799,0.000120826,-3.37981e-06,1.73898e-05,1.56876e-05,2.22662e-05,6.03903e-05,-1.02398e-06,7.45875e-05,0.000306744,0.185162,-0.00517945,0.0266493,0.0240407,0.0341221,0.0925462,-0.00156921,0.114303,41.4364
4145.49,0.000278081,6.40102e-05,6.13159e-05,3.29001e-05,8.13858e-06,7.42552e-07,-2.39246e-05,2.05313e-05,-9.3689e-06,0.000154345,0.148026,0.141795,0.0760825,0.0188207,0.00171717,-0.0553265,0.0474793,-0.0216659,41.4549
4147.34,0.000362092,1.64633e-05,1.14196e-05,-1.73528e-05,3.73275e-05,4.06501e-05,0.000114011,-1.93212e-06,6.14577e-05,0.000262044,0.0263778,0.0182966,-0.027803,0.0598067,0.0651303,0.182669,-0.00309567,0.0984684,41.4734
4149.18,0.000334603,6.66766e-05,4.83064e-05,2.91196e-05,-1.03548e-05,-7.11615e-06,-3.58622e-05,4.26108e-06,5.70384e-05,0.000152069,0.137005,0.0992587,0.0598343,-0.0212767,-0.0146221,-0.0736886,0.00875555,0.117201,41.4918
4151.04,0.000627143,4.16049e-05,3.97721e-06,5.29836e-05,9.66221e-05,9.07998e-05,5.4882e-05,1.05745e-05,-1.46512e-05,0.000336793,0.0431615,0.00412601,0.0549659,0.100237,0.094197,0.0569353,0.0109702,-0.0151993,41.5104
4152.89,0.000129384,1.67566e-05,0.000102448,6.95405e-06,-1.15268e-05,-7.89178e-06,3.68385e-05,8.28533e-06,7.29139e-05,0.000224778,0.0473134,0.289268,0.0196352,-0.0325467,-0.022283,0.104016,0.0233942,0.205878,41.5289
4154.74,0.000291013,0.000239882,-4.83254e-05,4.86666e-05,6.27416e-05,3.31193e-05,0.000149593,6.75179e-06,-6.87676e-07,0.000491741,0.306459,-0.0617377,0.0621736,0.0801549,0.0423113,0.191111,0.00862569,-0.000878534,41.5474
4156.59,0.000358609,9.06819e-05,2.64424e-06,1.0932e-05,2.53665e-05,0.000157767,-5.05198e-05,1.0454e-05,1.81857e-07,0.000247508,0.149611,0.00436259,0.0180361,0.0418508,0.260292,-0.0833499,0.0172475,0.000300036,41.5659
4158.44,0.000531215,1.43626e-05,5.61738e-05,-1.31019e-05,8.24175e-06,-1.07442e-06,1.52363e-05,-3.40346e-06,7.25199e-05,0.000148954,0.0211162,0.082588,-0.0192628,0.0121172,-0.00157963,0.0224007,-0.00500384,0.10662,41.5844
4160.29,0.00028726,0.000106306,-1.70345e-06,2.28165e-06,3.24921e-05,1.37919e-05,1.05457e-05,9.28465e-06,-1.80351e-05,0.000154964,0.240391,-0.00385202,0.00515949,0.0734743,0.0311876,0.023847,0.0209954,-0.0407827,41.6029
4162.15,0.000178796,7.69967e-06,7.28122e-05,7.43799e-06,0.000153166,9.8242e-06,6.12298e-05,-2.1386e-06,1.93335e-05,0.000329365,0.015152,0.143286,0.0146371,0.301413,0.0193329,0.120493,-0.00420852,0.0380461,41.6215
4164,0.000269255,7.06201e-06,-1.98323e-05,0.000215487,-6.42e-05,-9.2227e-06,4.03188e-05,9.43876e-06,2.97976e-05,0.000208849,0.0147709,-0.0414811,0.450712,-0.13428,-0.0192902,0.0843306,0.0197421,0.0623245,41.64
4165.85,0.000226901,7.36355e-05,-4.07011e-06,4.24724e-05,-2.61282e-06,1.21173e-06,-1.38219e-05,6.31623e-06,2.92309e-05,0.000132362,0.204963,-0.0113291,0.118221,-0.00727273,0.00337283,-0.0384728,0.0175811,0.0813635,41.6585
4167.71,0.000247817,2.81162e-05,5.72654e-05,1.76617e-05,7.14905e-05,3.89542e-05,1.20326e-05,-2.4623e-06,-7.10243e-06,0.000215956,0.060625,0.123477,0.0380827,0.15415,0.0839943,0.025945,-0.00530927,-0.0153145,41.6771
4169.56,0.000333092,5.8334e-05,8.38237e-05,4.68762e-05,-1.46487e-05,1.17711e-05,4.92597e-06,4.61174e-07,1.67837e-05,0.000208327,0.107743,0.154822,0.0865803,-0.027056,0.0217411,0.00909826,0.000851788,0.0309995,41.6956
4171.42,0.000413785,1.11225e-05,-5.06129e-05,-1.30618e-05,2.69985e-05,6.67912e-05,7.32007e-06,9.14709e-06,4.17744e-06,6.18821e-05,0.023383,-0.106404,-0.0274599,0.0567593,0.140416,0.0153891,0.01923,0.00878227,41.7142
4173.27,0.000241808,7.91723e-05,1.18948e-05,0.000117798,-1.69086e-06,-2.38447e-05,2.31456e-05,9.01727e-06,6.14678e-05,0.000276961,0.152616,0.0229289,0.227073,-0.00325938,-0.0459641,0.0446165,0.0173821,0.118488,41.7327
4175.13,8.27694e-05,0.000223612,3.48274e-06,2.05316e-05,1.11957e-05,1.09544e-05,1.27854e-05,4.27969e-06,-1.76095e-05,0.000269232,0.635258,0.00989412,0.0583283,0.0318058,0.0311204,0.036322,0.0121582,-0.050027,41.7513
4176.98,0.000150425,4.67486e-05,7.84362e-08,3.05419e-05,8.39043e-05,4.77849e-05,1.68464e-05,-1.54637e-06,4.03015e-06,0.000228388,0.123408,0.000207058,0.0806253,0.221493,0.126144,0.0444716,-0.00408215,0.0106389,41.7698
