t,T+R,N_0,N_1,N_2,N_3
224,1.54854,1.9384e-26,1.04139e-27,3.29917e-27,1.84508e-26
225,1.54833,1.38001e-26,1.66155e-27,2.86767e-27,1.58647e-26
226,1.54855,1.14147e-26,8.65393e-28,4.57912e-27,1.50266e-26
227,1.54924,1.29096e-26,-1.10225e-28,4.19157e-27,1.62469e-26
228,1.55043,1.33733e-26,-1.17368e-27,3.7008e-27,1.82544e-26
229,1.55216,1.36021e-26,-5.19645e-28,3.48789e-27,1.71434e-26
230,1.55445,1.11915e-26,6.57935e-28,3.08111e-27,1.47965e-26
231,1.55734,1.10079e-26,1.00957e-27,4.21323e-27,1.25501e-26
232,1.56085,1.08362e-26,7.69343e-28,3.81126e-27,1.43643e-26
233,1.56501,1.36724e-26,9.42824e-28,4.16384e-27,1.45753e-26
234,1.56984,1.22177e-26,8.55596e-28,3.47123e-27,1.31314e-26
235,1.57535,7.40955e-27,4.0931e-27,4.18874e-27,9.46481e-27
236,1.58156,1.01413e-26,3.31237e-27,4.04237e-27,1.04335e-26
237,1.58848,1.07197e-26,7.88012e-28,5.52424e-27,1.10445e-26
238,1.59613,1.04262e-26,2.97471e-27,4.68607e-27,1.04435e-26
239,1.60451,7.21391e-27,5.87327e-27,4.87624e-27,7.62836e-27
240,1.61362,6.21232e-27,3.85783e-27,5.14739e-27,6.45007e-27
241,1.62347,6.83698e-27,4.05999e-27,5.93251e-27,7.55803e-27
242,1.63404,9.23442e-27,2.61865e-27,4.37931e-27,8.49774e-27
243,1.64533,7.09134e-27,6.26163e-27,3.94298e-27,8.6172e-27
244,1.65734,5.92868e-27,8.95636e-27,4.32473e-27,6.73321e-27
245,1.67006,6.17165e-27,7.42442e-27,4.51249e-27,5.41861e-27
246,1.68346,1.13137e-26,4.27892e-27,3.25899e-27,8.30151e-27
247,1.69753,9.77684e-27,1.08817e-26,3.45199e-27,1.13753e-26
248,1.71226,7.93264e-27,1.38128e-26,4.37637e-27,9.83005e-27
249,1.72762,8.93305e-27,1.44372e-26,3.7798e-27,9.60487e-27
250,1.7436,1.15499e-26,1.11844e-26,3.54039e-27,1.28512e-26
251,1.76017,1.14943e-26,1.6643e-26,2.92657e-27,1.30527e-26
252,1.7773,1.0397e-26,1.89136e-26,3.31877e-27,1.30039e-26
253,1.79497,1.00863e-26,2.00202e-26,3.28636e-27,1.04776e-26
254,1.81315,1.11438e-26,1.50149e-26,3.12404e-27,9.75372e-27
255,1.83183,1.17526e-26,1.65135e-26,2.90427e-27,1.0888e-26
256,1.85096,1.01042e-26,1.84702e-26,2.09377e-27,9.15288e-27
257,1.87053,7.21537e-27,2.02842e-26,1.30371e-27,6.05511e-27
258,1.8905,7.16129e-27,1.48861e-26,2.13179e-27,4.99691e-27
259,1.91085,9.15105e-27,1.37647e-26,1.53741e-27,4.79357e-27
260,1.93156,9.78011e-27,1.56743e-26,1.02972e-27,4.22335e-27
261,1.9526,9.98604e-27,2.10477e-26,1.4191e-27,4.96109e-27
