t,T+R,N_0,N_1
5300,0.998467,8.13545e-05,5.70011e-05
5400,0.998467,8.13545e-05,5.70011e-05
5500,0.998467,8.13545e-05,5.70011e-05
5600,0.998467,8.13545e-05,5.70011e-05
5700,0.998467,8.13545e-05,5.70011e-05
5800,0.998467,8.13545e-05,5.70011e-05
5900,0.998467,8.13545e-05,5.70011e-05
6000,0.998467,8.13545e-05,5.70011e-05
6100,0.998467,8.13545e-05,5.70011e-05
6200,0.998467,8.13545e-05,5.70011e-05
6300,0.998467,8.13545e-05,5.70011e-05
6400,0.998467,8.13545e-05,5.70011e-05
6500,0.998467,8.13545e-05,5.70011e-05
6600,0.998467,8.13545e-05,5.70011e-05
6700,0.998467,8.13545e-05,5.70011e-05
6800,0.998467,8.13545e-05,5.70011e-05
6900,0.998467,8.13545e-05,5.70011e-05
7000,0.998467,8.13545e-05,5.70011e-05
7100,0.998467,8.13545e-05,5.70011e-05
7200,0.998467,8.13545e-05,5.70011e-05
7300,0.998467,8.13545e-05,5.70011e-05
7400,0.998467,8.13545e-05,5.70011e-05
7500,0.998467,8.13545e-05,5.70011e-05
7600,0.998467,8.13545e-05,5.70011e-05
7700,0.998467,8.13545e-05,5.70011e-05
7800,0.998467,8.13545e-05,5.70011e-05
7900,0.998467,8.13545e-05,5.70011e-05
8000,0.998467,8.13545e-05,5.70011e-05
8100,0.998467,8.13545e-05,5.70011e-05
8200,0.998467,8.13545e-05,5.70011e-05
8300,0.998467,8.13545e-05,5.70011e-05
8400,0.998467,8.13545e-05,5.70011e-05
