t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
3031,1.02022e-26,2.66167e-27,1.23875e-27,-7.22656e-29,1.07094e-27,2.30101e-28,1.05334e-28,4.21824e-28
3032,1.10966e-26,4.41413e-27,9.41717e-28,-2.80532e-28,8.46526e-28,3.77659e-28,3.75449e-29,5.24413e-28
3033,9.01284e-27,1.98842e-27,9.558e-28,-5.62992e-29,9.19893e-28,6.45562e-28,6.57493e-29,2.88556e-28
3034,9.83428e-27,2.0724e-27,1.11072e-27,3.16361e-28,1.10115e-27,5.11063e-28,2.52321e-29,3.86468e-28
3035,1.00594e-26,2.09209e-27,8.73331e-28,4.20004e-28,6.31088e-28,9.44648e-28,2.03311e-28,3.40506e-28
3036,7.65572e-27,1.83751e-27,3.35853e-28,-1.52737e-28,3.30659e-28,6.97642e-28,2.61554e-28,1.53318e-28
3037,8.08885e-27,1.20131e-27,6.17632e-28,4.07486e-28,8.193e-28,6.28003e-28,3.6716e-28,6.22808e-29
3038,8.61887e-27,8.90198e-28,2.40357e-28,4.71515e-28,8.95876e-28,1.29514e-27,1.83603e-28,4.72798e-29
3039,8.17296e-27,1.62466e-27,-3.74766e-29,-7.56803e-29,8.37341e-28,1.28608e-27,6.26153e-28,5.37481e-29
3040,6.68842e-27,1.17127e-27,9.06673e-29,1.28653e-28,6.39025e-28,8.39573e-28,4.11744e-28,-8.81015e-30
3041,8.82726e-27,6.77638e-29,6.74838e-29,7.93536e-28,9.71375e-28,1.79053e-27,8.02141e-28,3.82403e-28
3042,9.19608e-27,-9.50521e-29,3.32899e-28,3.93176e-28,1.1947e-27,1.66101e-27,9.07214e-28,4.45234e-28
3043,7.20613e-27,1.12928e-28,1.7336e-30,-1.96705e-30,8.71787e-28,1.76721e-27,6.03087e-28,1.33754e-28
3044,7.40744e-27,8.91397e-28,-4.37514e-28,-4.53659e-29,5.16033e-28,1.71125e-27,7.72242e-28,4.94813e-28
3045,8.68757e-27,1.19414e-28,-2.55045e-28,-2.37744e-28,9.73229e-28,2.3436e-27,8.16515e-28,8.16394e-28
3046,8.68405e-27,1.22698e-29,-1.46181e-28,2.2648e-28,1.02726e-27,1.43444e-27,1.21692e-27,4.45447e-28
3047,7.1507e-27,4.43138e-28,-3.78074e-28,-3.27191e-28,3.02235e-28,1.97765e-27,8.14548e-28,4.21069e-28
3048,7.9861e-27,3.19758e-28,-6.40575e-28,-3.87618e-28,9.18715e-28,1.86351e-27,1.22098e-27,5.41119e-28
3049,1.18313e-26,4.39886e-28,6.10257e-30,-4.48832e-29,1.83237e-27,2.56245e-27,1.67839e-27,1.02356e-27
3050,1.02408e-26,2.28671e-28,-4.95654e-28,-3.7762e-28,1.38929e-27,2.385e-27,1.56414e-27,6.21795e-28
3051,9.09137e-27,6.04855e-28,-4.78914e-28,-1.8874e-28,7.36983e-28,1.23517e-27,1.16749e-27,3.84374e-28
3052,1.35934e-26,-8.15443e-29,-3.15749e-28,9.67138e-29,2.00037e-27,2.21073e-27,2.13863e-27,1.15007e-27
3053,1.52579e-26,4.58449e-28,-3.23561e-28,-8.08651e-29,2.26299e-27,2.30773e-27,2.56531e-27,8.01347e-28
3054,1.18141e-26,4.72226e-29,-4.73293e-28,-2.52783e-28,2.0589e-27,1.92445e-27,2.18617e-27,6.17618e-28
3055,1.37234e-26,1.49756e-28,-6.96518e-28,-1.23573e-28,2.0089e-27,1.61111e-27,2.0648e-27,9.57752e-28
3056,1.82188e-26,7.24233e-29,7.02883e-29,-9.79761e-30,3.19862e-27,2.40215e-27,2.81058e-27,1.68842e-27
3057,1.59576e-26,-1.15681e-28,-9.41812e-29,-6.72477e-30,2.64502e-27,2.54223e-27,2.78086e-27,9.48772e-28
3058,1.36689e-26,4.74301e-29,-1.54112e-28,1.37464e-28,2.14228e-27,1.60501e-27,2.14829e-27,1.03163e-27
3059,1.70507e-26,1.04272e-28,-4.35688e-28,-1.52257e-28,2.99892e-27,1.56124e-27,2.53003e-27,1.73276e-27
3060,1.82913e-26,-1.04999e-28,-2.58691e-28,-1.03233e-29,3.22472e-27,2.62435e-27,3.05388e-27,1.97261e-27
3061,1.84983e-26,-4.88231e-29,1.98183e-28,2.03815e-28,3.15074e-27,2.2948e-27,3.5082e-27,2.74343e-27
3062,1.68694e-26,1.87481e-28,1.51805e-28,5.17236e-28,2.67524e-27,2.10692e-27,3.08162e-27,2.1817e-27
3063,1.64328e-26,3.71548e-28,-9.49147e-29,-1.18923e-28,2.17898e-27,2.26736e-27,2.12389e-27,2.76995e-27
3064,1.5713e-26,1.12463e-28,-1.37516e-28,-1.17725e-28,2.49774e-27,2.27213e-27,1.51126e-27,2.47318e-27
3065,1.3535e-26,2.10887e-28,-6.13746e-29,5.74075e-28,1.56239e-27,1.69939e-27,2.13434e-27,1.39592e-27
3066,1.62455e-26,3.71513e-28,-4.38949e-29,2.44611e-28,2.0569e-27,1.34858e-27,2.28911e-27,3.69029e-27
3067,1.62255e-26,3.18584e-28,5.6901e-29,6.79756e-28,2.08642e-27,2.12453e-27,2.44e-27,2.38507e-27
3068,1.3404e-26,5.10461e-28,8.88293e-29,8.05907e-28,1.09021e-27,1.09655e-27,2.46745e-27,1.67604e-27
3069,1.35893e-26,5.50933e-28,1.47473e-28,4.90933e-28,1.40851e-27,1.33674e-27,1.7408e-27,2.7156e-27
3070,1.38828e-26,5.14207e-28,1.48754e-28,-2.22455e-28,1.27801e-27,1.24492e-27,1.95756e-27,3.17643e-27
3071,1.47315e-26,5.29901e-28,2.01722e-28,4.87924e-29,1.60494e-27,1.72369e-27,3.70158e-27,1.6295e-27
3072,1.10684e-26,8.10841e-28,2.97328e-28,3.56318e-28,5.56378e-28,6.99539e-28,1.33736e-27,1.36143e-27
3073,1.36796e-26,9.14174e-28,-3.8286e-28,1.61855e-28,1.42914e-27,1.6158e-27,2.53116e-27,2.3714e-27
3074,1.26805e-26,8.31174e-28,3.60878e-28,8.69791e-29,1.13257e-27,8.48247e-28,2.17848e-27,2.23716e-27
3075,1.23326e-26,2.31556e-28,3.20466e-28,4.26096e-28,9.64765e-28,1.27295e-27,2.56756e-27,1.35551e-27
3076,9.22883e-27,5.98688e-28,-2.25335e-29,1.8583e-29,6.36514e-28,3.52691e-28,2.62701e-27,-1.28483e-28
3077,1.27755e-26,5.26918e-28,3.95224e-28,2.7539e-28,8.16234e-28,6.14964e-28,2.50679e-27,2.48278e-27
3078,1.15449e-26,1.74049e-28,7.36494e-29,4.39516e-28,9.16898e-28,6.053e-28,2.25934e-27,1.35391e-27
3079,9.87691e-27,4.90984e-28,-2.06821e-28,-5.51708e-28,1.0023e-27,5.48468e-28,3.29884e-27,4.75882e-28
3080,9.31985e-27,2.92742e-28,1.42257e-28,-3.46504e-29,5.48367e-28,4.69936e-28,2.03519e-27,7.43196e-28
3081,1.26001e-26,2.46458e-28,3.02172e-30,3.10203e-28,1.78493e-27,6.70491e-28,2.77294e-27,1.80234e-27
3082,1.13169e-26,2.32575e-28,1.15124e-28,1.95555e-28,1.30892e-27,9.01109e-28,3.46465e-27,2.28683e-28
3083,8.29113e-27,5.7343e-29,3.66651e-29,-6.47981e-29,7.27493e-28,3.14666e-28,1.91565e-27,9.08276e-29
3084,1.02993e-26,7.67139e-29,-3.31027e-30,1.37295e-28,1.37235e-27,9.20222e-28,2.45354e-27,7.34868e-28
3085,1.2788e-26,2.63759e-29,-2.75165e-29,6.83156e-28,1.8069e-27,7.51119e-28,3.27206e-27,1.53059e-27
3086,1.16344e-26,2.14393e-28,-9.57793e-30,-1.37212e-28,1.44997e-27,1.23631e-27,3.23659e-27,4.89517e-28
3087,8.30386e-27,-6.67195e-30,-7.30433e-29,2.79921e-28,3.4602e-28,6.05642e-28,1.5868e-27,3.74488e-28
3088,1.16714e-26,1.80043e-28,2.51258e-29,-2.17859e-29,1.70387e-27,9.48545e-28,2.52115e-27,1.59325e-27
3089,1.13241e-26,6.98903e-29,-8.8337e-29,1.29372e-28,1.69047e-27,1.49026e-27,2.36001e-27,1.38114e-27
3090,7.71653e-27,4.44767e-29,7.09922e-29,-2.81386e-28,7.61672e-28,6.88333e-28,1.54608e-27,2.47265e-28
3091,9.5287e-27,1.46887e-29,2.06995e-29,1.97232e-28,8.98372e-28,1.03311e-27,1.41617e-27,1.18879e-27
3092,1.12857e-26,1.09909e-28,1.1703e-28,1.61306e-28,1.44205e-27,1.05434e-27,1.70332e-27,2.03728e-27
3093,9.9289e-27,-4.67616e-29,6.11618e-28,-8.821e-29,8.39362e-28,8.17592e-28,1.67156e-27,1.58422e-27
3094,7.38843e-27,3.28514e-29,2.81893e-28,5.54144e-29,4.05993e-28,4.6486e-28,1.33659e-27,3.7012e-28
3095,8.98391e-27,-3.05179e-30,3.23137e-28,2.00663e-29,8.94451e-28,5.85019e-28,1.46497e-27,1.33203e-27
3096,1.09915e-26,2.09475e-29,7.91067e-29,2.0506e-28,1.612e-27,1.01395e-27,1.92531e-27,1.64388e-27
3097,8.6516e-27,1.01958e-28,2.10545e-28,8.83315e-29,9.74382e-28,5.827e-28,1.61455e-27,8.27799e-28
3098,7.98776e-27,1.69788e-29,3.70372e-28,1.48403e-28,8.60431e-28,-2.23111e-29,1.31373e-27,9.51834e-28
3099,1.08767e-26,8.68941e-30,2.28443e-28,5.7222e-29,1.47656e-27,1.03023e-27,1.37994e-27,1.8083e-27
3100,1.03333e-26,1.84735e-28,2.28882e-28,1.72769e-28,1.14214e-27,6.41075e-28,1.88988e-27,1.52785e-27
3101,9.11818e-27,1.16143e-28,9.32215e-28,2.55322e-28,1.31599e-27,4.19509e-29,1.48536e-27,5.82847e-28
3102,1.09555e-26,1.15435e-28,2.87883e-28,5.79022e-28,1.46851e-27,2.31063e-28,1.01769e-27,2.49208e-27
3103,1.23114e-26,6.96919e-29,2.51955e-28,3.46939e-28,2.32474e-27,4.86955e-28,1.09546e-27,2.78061e-27
3104,7.47849e-27,5.86448e-29,9.06125e-28,3.00665e-28,7.01051e-28,-9.57636e-29,9.35418e-28,5.99847e-28
3105,9.47115e-27,5.92833e-29,4.16034e-28,8.34771e-28,1.32943e-27,9.67959e-29,6.28944e-28,2.22348e-27
3106,8.81251e-27,1.54126e-28,-1.71176e-28,4.8829e-28,1.47307e-27,3.75597e-29,5.07022e-28,2.04037e-27
3107,8.8097e-27,2.80772e-28,1.21581e-27,6.60682e-28,1.00915e-27,4.09089e-29,8.90715e-29,1.98644e-27
3108,8.05799e-27,9.39141e-29,1.14538e-27,1.19574e-27,4.08246e-28,2.40738e-29,1.9333e-28,1.63179e-27
3109,8.71234e-27,1.00833e-28,3.06877e-29,1.6782e-27,8.2919e-28,-3.24757e-30,1.02779e-28,1.6935e-27
3110,9.10769e-27,1.28161e-28,6.67541e-28,1.22014e-27,6.09655e-28,7.32252e-30,4.94972e-28,1.88368e-27
3111,8.32568e-27,1.51401e-28,1.60883e-27,1.27569e-27,1.69399e-28,-3.94554e-29,1.18742e-28,1.12577e-27
3112,9.29276e-27,2.57534e-29,9.58706e-28,1.96659e-27,1.56925e-28,2.81639e-28,-1.43516e-28,1.28801e-27
3113,8.62953e-27,1.76798e-28,2.90873e-28,1.19651e-27,3.34136e-28,1.35109e-28,6.19105e-29,1.37851e-27
3114,8.67767e-27,2.17585e-28,8.24171e-28,1.14498e-27,1.53268e-28,2.61274e-28,-6.36743e-29,9.4345e-28
3115,9.18421e-27,-1.74841e-30,7.98823e-28,1.85536e-27,7.47784e-29,1.36187e-28,-7.80529e-29,1.15684e-27
3116,8.36302e-27,2.05772e-28,2.5604e-28,1.04675e-27,3.64558e-28,1.95093e-28,-1.19352e-28,9.06607e-28
3117,8.26902e-27,4.24199e-29,6.44704e-28,4.64248e-28,1.89399e-28,4.225e-28,-5.0472e-29,9.56753e-28
3118,8.83833e-27,2.37049e-31,8.72484e-28,1.11426e-27,1.42548e-28,4.84969e-28,6.14057e-29,5.75861e-28
3119,7.768e-27,3.29449e-29,2.61465e-28,9.11387e-28,2.14412e-28,3.92749e-28,-3.94042e-29,8.47992e-28
3120,8.01757e-27,-2.81128e-29,2.52075e-28,7.30378e-28,3.36393e-28,3.01038e-28,-1.28668e-28,8.48644e-28
3121,8.68383e-27,3.20858e-29,4.8808e-28,5.92502e-28,2.89648e-28,7.36327e-28,1.16886e-28,3.13941e-28
3122,8.95416e-27,8.33109e-30,4.52288e-28,8.23353e-28,4.10384e-28,6.0303e-28,-1.67768e-29,7.12662e-28
3123,7.8237e-27,-9.64523e-29,9.34766e-29,7.15217e-28,1.92809e-28,5.85103e-28,3.57996e-29,5.25637e-28
3124,7.91619e-27,3.88914e-28,1.07718e-28,-6.41229e-29,2.18351e-28,6.85651e-28,3.14974e-28,3.44651e-28
3125,8.56142e-27,5.49817e-29,2.69596e-28,9.27615e-28,4.14423e-28,7.01091e-28,-3.85386e-29,1.76659e-28
3126,7.86344e-27,-1.2888e-28,3.85687e-29,6.03337e-28,2.5382e-28,8.72196e-28,2.83524e-28,2.00764e-28
3127,7.47964e-27,2.02076e-29,-2.52005e-29,2.02809e-28,4.35465e-28,6.51298e-28,-7.2453e-29,9.42337e-29
3128,8.11899e-27,9.41347e-28,1.35846e-28,1.1706e-28,3.03405e-28,7.88061e-28,1.54522e-28,9.30789e-29
3129,6.06635e-27,-1.6176e-28,1.33681e-29,1.72461e-28,2.49429e-28,3.42946e-28,1.33196e-28,7.65952e-29
3130,6.47534e-27,2.56651e-29,-5.11475e-29,2.53838e-28,6.74675e-28,3.24016e-28,-3.77089e-29,1.28717e-28
3131,6.67789e-27,9.92144e-28,-9.64301e-29,5.07292e-28,3.28028e-28,2.38488e-28,2.99198e-28,6.82064e-29
3132,5.13711e-27,2.07612e-28,-4.81436e-29,-6.08246e-29,-5.85851e-29,2.92614e-28,2.94438e-28,3.96437e-29
3133,5.2149e-27,5.97206e-29,-9.01566e-29,1.94944e-28,1.70397e-28,1.59621e-28,1.86101e-28,3.57242e-29
3134,7.10613e-27,8.09631e-28,-1.35386e-28,5.73441e-28,2.55298e-28,2.29977e-28,2.20546e-28,1.43477e-28
3135,5.81549e-27,6.59937e-28,-1.36972e-28,2.40552e-28,1.32853e-28,9.18587e-29,3.46214e-28,-1.45335e-29
3136,6.07072e-27,-4.88226e-28,6.49448e-29,5.84461e-28,1.76037e-28,2.17075e-28,2.99719e-28,9.07305e-29
3137,6.24925e-27,1.71653e-28,-1.49651e-29,5.61124e-28,-3.8006e-29,1.65089e-28,2.04525e-28,2.62267e-29
3138,6.85528e-27,8.16174e-28,-7.00561e-29,2.14385e-28,2.38705e-28,2.29192e-28,2.84783e-28,6.07817e-29
3139,5.77501e-27,-3.72247e-28,-1.43071e-30,4.13187e-28,-5.52251e-29,1.89097e-28,4.09301e-28,2.7301e-29
3140,7.2105e-27,-1.30753e-28,3.18282e-28,1.17545e-27,1.30838e-28,1.61045e-28,2.04925e-28,5.42686e-29
3141,7.98838e-27,1.52108e-27,1.72588e-29,4.33362e-28,7.77398e-29,1.7853e-28,1.92081e-28,2.64885e-29
3142,6.96253e-27,1.90899e-28,-8.26902e-29,5.5691e-28,-3.12397e-29,3.02308e-28,3.19335e-28,6.02935e-29
3143,6.91521e-27,-6.21239e-28,4.45193e-29,9.78437e-28,-1.29209e-28,5.35423e-29,4.21821e-28,4.96471e-29
3144,9.27674e-27,1.10736e-27,1.22021e-28,9.71931e-28,4.61484e-29,1.29481e-28,2.10606e-28,-1.03582e-29
3145,9.35153e-27,6.39472e-28,-7.69823e-30,1.30478e-27,1.81228e-28,1.52999e-28,6.89045e-30,4.74879e-30
3146,7.15883e-27,1.092e-28,3.20545e-29,8.817e-28,2.59754e-29,1.22021e-28,4.8771e-28,-6.51798e-29
3147,7.54962e-27,3.39107e-28,6.2586e-30,5.8179e-28,3.0614e-29,1.4014e-28,4.15607e-28,1.65126e-28
3148,9.32154e-27,1.22554e-27,6.01325e-29,1.18331e-27,2.095e-28,1.44791e-28,3.59606e-28,1.48716e-28
3149,7.16803e-27,-2.44204e-28,2.90739e-29,4.9796e-28,8.02508e-30,3.96029e-28,1.90741e-28,8.48558e-29
3150,7.50638e-27,-2.80698e-28,1.43917e-28,1.2101e-27,1.45857e-28,2.01372e-28,1.19945e-28,3.40807e-29
3151,8.64638e-27,7.16918e-28,8.71511e-29,8.44047e-28,5.01883e-29,4.07115e-28,3.78066e-28,3.28361e-29
3152,8.46453e-27,5.06358e-28,1.11507e-28,9.38152e-28,5.82776e-29,4.02275e-28,2.59748e-28,9.51586e-29
3153,8.19216e-27,2.82095e-29,6.34389e-29,1.09702e-27,8.57757e-29,1.29572e-28,6.01703e-28,6.05526e-29
3154,9.4521e-27,1.01918e-27,1.20022e-28,8.86376e-28,2.44735e-28,3.23951e-28,5.65237e-28,1.81058e-28
3155,7.98616e-27,5.62363e-28,1.38598e-28,7.40575e-28,1.39149e-28,3.99788e-28,4.35746e-28,-6.00824e-29
3156,8.84247e-27,-1.02207e-28,3.22927e-28,8.34216e-28,1.82313e-28,4.83501e-28,1.07355e-27,-1.51353e-29
3157,9.62041e-27,1.21064e-27,2.9182e-28,1.19693e-27,1.75824e-28,4.61742e-28,4.21994e-28,6.52512e-29
3158,8.60604e-27,1.49783e-28,3.34966e-28,9.05382e-28,1.06384e-28,4.66035e-28,9.23965e-28,7.23446e-29
3159,8.18718e-27,-1.60369e-28,2.01089e-28,2.2038e-28,2.53989e-28,5.98758e-28,1.12538e-27,-5.67911e-29
3160,9.22546e-27,7.04673e-28,2.22535e-28,3.68325e-28,1.36728e-28,2.54558e-28,1.14668e-27,3.64156e-29
3161,9.55201e-27,9.61429e-28,6.79963e-29,1.66799e-28,1.51153e-28,4.24502e-28,9.07395e-28,2.1189e-30
3162,9.20093e-27,1.36213e-28,1.4715e-28,6.88255e-28,2.17942e-28,5.32912e-28,8.61405e-28,3.09323e-29
3163,9.45047e-27,1.04222e-27,8.99511e-29,2.98884e-28,4.1607e-29,3.06504e-28,8.207e-28,6.98433e-29
3164,8.76249e-27,8.81378e-28,6.39608e-29,-1.05171e-28,1.50841e-28,2.96146e-28,4.71733e-28,1.65638e-28
3165,8.26444e-27,-8.32442e-30,1.56891e-28,-7.25619e-29,9.34366e-29,4.73731e-28,5.22718e-28,5.42049e-29
3166,7.55414e-27,1.31295e-28,8.00171e-31,2.20044e-29,7.05738e-29,2.61895e-28,3.72366e-28,1.45232e-28
3167,8.43004e-27,7.30397e-28,-1.53499e-29,7.31461e-28,3.95982e-29,3.84076e-28,5.06297e-28,5.2614e-31
3168,6.37987e-27,2.92917e-28,-5.81594e-29,-1.20082e-28,1.06526e-29,1.02284e-28,5.46586e-28,2.71942e-29
3169,6.167e-27,-1.70925e-28,-1.30737e-28,6.63063e-30,2.66421e-29,1.50779e-28,4.19149e-28,4.89307e-30
3170,6.09352e-27,4.74012e-28,-6.28568e-29,2.44461e-28,-8.64802e-31,7.59384e-29,3.51494e-28,1.04033e-28
3171,5.39089e-27,3.39949e-28,1.9283e-29,-6.29077e-30,1.61079e-29,1.93754e-28,2.25453e-28,-1.83888e-29
3172,5.10185e-27,3.00784e-29,-5.41641e-29,-5.77147e-29,-4.65614e-30,5.7518e-29,-2.38097e-29,1.19214e-28
3173,4.39892e-27,1.65775e-28,-6.11949e-29,-4.47213e-28,4.10045e-29,1.69142e-29,1.68444e-28,-4.41451e-29
3174,5.25433e-27,3.92408e-28,-1.33467e-28,4.29001e-28,1.79753e-29,3.02478e-29,-6.62802e-29,1.20855e-28
3175,4.53352e-27,7.99217e-29,-5.41923e-29,2.44782e-28,5.46855e-29,8.04431e-30,-1.3358e-29,-2.95819e-29
3176,4.49918e-27,3.11829e-28,-1.65423e-29,-1.5114e-28,1.39507e-28,1.50118e-29,-9.19324e-31,-5.92372e-30
3177,5.47877e-27,2.54301e-28,-2.19266e-29,4.90123e-28,1.07966e-28,7.24429e-29,5.70738e-30,3.31578e-29
3178,5.46175e-27,3.27384e-28,-3.26206e-29,-1.92794e-28,6.45112e-29,8.54884e-29,2.29443e-28,-3.67428e-30
3179,5.33471e-27,2.60394e-29,-1.66543e-29,-1.71791e-28,1.67226e-28,3.82755e-29,-2.37555e-28,-1.61665e-29
3180,5.81041e-27,7.79793e-29,-3.06312e-31,-1.23923e-28,2.1647e-28,6.24999e-29,-3.78975e-29,-3.573e-29
3181,6.53453e-27,3.90646e-28,1.83673e-29,3.07767e-28,1.51742e-28,1.27127e-28,1.08834e-28,-5.27393e-29
3182,6.6094e-27,6.45122e-28,-5.52629e-30,-7.43024e-29,9.11443e-29,1.64382e-29,-2.90159e-29,5.06718e-29
3183,6.57292e-27,5.60258e-28,2.01901e-28,-1.3096e-28,4.59112e-29,7.90039e-29,-6.40273e-29,-3.05417e-30
3184,6.03737e-27,1.51289e-29,-1.91194e-28,2.82004e-28,1.35234e-28,-3.14302e-30,-2.07431e-28,9.35902e-29
3185,6.81081e-27,3.64765e-28,4.58354e-29,4.72193e-29,8.9065e-29,4.64617e-29,1.88352e-28,-2.41336e-29
3186,5.98471e-27,-1.97466e-28,1.42007e-28,3.5248e-29,-9.07361e-30,3.03626e-29,-1.23714e-28,1.91442e-28
3187,6.94345e-27,-2.74206e-28,2.66863e-28,3.18605e-29,2.0687e-29,3.43212e-29,-6.03624e-29,2.50654e-28
3188,6.85998e-27,4.155e-28,-5.21577e-29,8.12532e-29,1.88522e-29,3.29445e-29,1.69208e-29,3.44527e-28
3189,6.23699e-27,-6.68549e-29,7.99647e-29,1.54576e-28,2.38502e-29,2.10373e-29,-1.98812e-29,1.35099e-28
3190,6.70593e-27,-2.6091e-28,3.17354e-28,1.20187e-28,4.29537e-29,-1.67437e-29,2.99334e-29,2.28728e-28
3191,6.0788e-27,-6.81012e-29,-3.98978e-29,-7.63751e-29,2.2958e-28,2.82988e-29,-8.04855e-30,3.23399e-28
3192,7.13848e-27,2.52643e-28,5.23747e-29,8.67888e-29,2.31958e-28,5.0553e-29,4.44062e-29,3.09329e-28
3193,7.14672e-27,-1.99625e-30,1.50092e-28,5.05464e-30,2.53279e-28,3.14483e-29,1.25369e-29,2.98727e-28
3194,8.00937e-27,-2.16322e-28,4.49952e-28,-1.62681e-28,6.34934e-28,-3.25461e-31,8.90854e-29,5.90242e-28
3195,6.64886e-27,8.73777e-29,1.81834e-29,-9.84456e-29,4.12375e-28,9.07983e-30,1.92161e-28,2.57358e-28
3196,6.48206e-27,-4.59018e-29,1.37452e-28,1.63546e-29,5.77064e-28,-8.15446e-30,-1.57672e-29,4.56367e-29
3197,6.94441e-27,-1.57972e-29,5.15347e-28,8.39872e-30,1.9903e-28,6.58584e-29,1.15059e-28,4.28111e-28
3198,6.05324e-27,3.36955e-29,2.6057e-28,-1.65689e-28,6.81246e-28,9.23748e-29,1.12731e-28,1.3809e-28
3199,6.724e-27,1.5616e-30,1.15148e-28,5.27112e-29,7.14553e-28,3.72235e-29,1.81428e-28,4.74517e-28
3200,5.94895e-27,2.24769e-28,1.67261e-28,-1.47751e-28,7.66569e-28,1.04024e-28,-1.51289e-29,2.42964e-28
3201,5.86434e-27,4.06562e-28,4.21338e-28,2.36333e-29,6.77271e-28,3.13601e-28,-5.26623e-29,6.39865e-29
3202,5.55142e-27,1.23487e-28,1.27763e-28,-1.17472e-28,4.06932e-28,2.09894e-28,3.92264e-29,1.26198e-28
3203,6.97645e-27,2.91783e-28,1.6771e-28,2.30915e-29,1.00678e-27,3.19298e-28,-1.36622e-29,2.05508e-28
3204,7.40607e-27,2.66065e-28,4.10726e-29,2.81395e-28,4.51251e-28,3.87407e-28,-2.4523e-29,3.66159e-28
3205,6.07262e-27,8.27013e-29,1.53811e-28,1.81428e-28,5.19605e-28,2.83775e-28,1.62876e-28,9.29669e-29
3206,5.70784e-27,5.45898e-28,-9.66348e-29,4.44907e-29,4.49074e-28,-1.34139e-29,1.22795e-28,-5.3524e-29
3207,7.32488e-27,5.69804e-28,4.56006e-28,2.06337e-28,5.46007e-28,3.91188e-28,3.61755e-29,1.882e-28
3208,6.6202e-27,4.43415e-28,4.74879e-29,2.48132e-28,3.46938e-28,3.72092e-28,6.73345e-28,3.10995e-29
3209,6.90937e-27,5.55763e-28,-1.05341e-28,1.79151e-30,6.11741e-28,4.22377e-28,7.67428e-28,4.11294e-29
3210,7.35762e-27,4.98085e-28,6.41015e-29,2.20583e-28,5.30356e-28,3.8354e-28,4.94753e-28,-8.10691e-29
3211,9.23417e-27,4.57946e-28,1.50984e-28,9.5649e-29,8.58121e-28,1.21899e-27,1.49621e-27,9.34067e-29
3212,8.13409e-27,1.9441e-28,-5.41059e-29,-3.12712e-28,1.21385e-27,8.70621e-28,1.66423e-27,1.86805e-28
3213,7.93499e-27,2.72829e-28,-6.65304e-29,1.80125e-28,7.36685e-28,7.98621e-28,1.09986e-27,-4.87817e-29
3214,8.24331e-27,1.77176e-28,2.5288e-28,1.02687e-28,1.2411e-27,9.96442e-28,1.33205e-27,7.03915e-29
3215,8.98357e-27,1.2585e-28,-6.80931e-29,-1.51611e-28,1.29476e-27,1.2791e-27,2.2363e-27,4.59722e-29
3216,8.79047e-27,9.53506e-29,-1.32125e-28,8.38649e-29,1.01022e-27,1.5382e-27,1.93071e-27,1.39942e-28
3217,5.53036e-27,4.83165e-28,-1.8664e-29,-7.18502e-30,4.34138e-28,5.69143e-28,4.46314e-28,-2.84255e-28
3218,1.07198e-26,1.33746e-28,1.81716e-29,-5.29928e-29,1.94267e-27,1.76183e-27,2.59866e-27,4.70556e-28
3219,1.00454e-26,2.24711e-28,1.80562e-29,-5.71311e-29,1.28196e-27,1.90692e-27,2.45959e-27,5.79098e-28
3220,7.51699e-27,2.583e-28,-2.40068e-29,7.69613e-29,9.81832e-28,8.94451e-28,1.34358e-27,-1.05627e-28
3221,9.91418e-27,1.27302e-28,1.50433e-28,-5.67888e-30,1.80775e-27,1.69496e-27,2.23319e-27,-7.93183e-30
3222,1.03068e-26,3.19018e-29,2.98682e-28,1.21348e-28,1.48227e-27,2.20676e-27,1.76799e-27,6.38872e-28
3223,6.38573e-27,5.29046e-29,6.37354e-29,-7.30933e-30,6.64267e-28,1.02725e-27,1.07545e-27,-5.31394e-29
3224,8.62501e-27,2.92209e-28,1.31891e-28,1.47019e-28,6.17448e-28,1.50785e-27,1.66225e-27,7.15155e-28
3225,1.01661e-26,6.7326e-29,2.17391e-28,1.03445e-28,1.78748e-27,1.63559e-27,1.82146e-27,1.15484e-27
3226,9.68589e-27,2.01819e-28,1.22422e-28,4.73767e-29,9.68604e-28,1.78655e-27,1.87654e-27,1.0166e-27
3227,6.97471e-27,7.15056e-29,2.02613e-29,1.93794e-28,8.80479e-28,1.01581e-27,7.98872e-28,6.74527e-28
3228,1.29809e-26,1.55843e-28,2.85489e-28,1.45374e-28,2.1356e-27,3.09971e-27,1.94591e-27,1.9361e-27
3229,1.33837e-26,3.10068e-28,1.36719e-28,2.17499e-28,1.55469e-27,3.19081e-27,1.98723e-27,2.66161e-27
3230,1.02637e-26,2.07161e-28,6.94457e-29,1.70891e-28,1.43181e-27,1.76625e-27,1.49287e-27,1.7066e-27
3231,1.00108e-26,4.32508e-28,4.00345e-28,-2.27008e-29,1.92026e-27,1.65707e-27,1.67924e-27,8.76552e-28
3232,1.59279e-26,4.13154e-28,3.21228e-28,3.93828e-29,2.65962e-27,4.01875e-27,2.19255e-27,3.26583e-27
3233,1.09275e-26,6.58012e-28,2.82847e-29,1.5536e-29,6.45421e-28,2.71774e-27,1.23098e-27,2.47745e-27
3234,1.30014e-26,4.28109e-28,3.31706e-28,7.81225e-29,2.28414e-27,3.38779e-27,1.73786e-27,1.51677e-27
3235,1.51114e-26,5.14499e-28,3.44931e-29,6.27697e-29,2.7735e-27,3.45215e-27,1.96887e-27,2.49647e-27
