t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
2499,0.678457,0.0218115,0.100128,0.100128,0.114097,0.114097,0.114097,0.114097
2500,0.67211,0.024892,0.104754,0.104754,0.109428,0.109428,0.109428,0.109428
2501,0.665666,0.0282876,0.109244,0.109244,0.104723,0.104723,0.104723,0.104723
2502,0.659128,0.0320101,0.113559,0.113559,0.1,0.1,0.1,0.1
2503,0.652501,0.0360695,0.117663,0.117663,0.0952763,0.0952763,0.0952763,0.0952763
2504,0.64579,0.0404737,0.121522,0.121522,0.0905682,0.0905682,0.0905682,0.0905682
2505,0.638999,0.0452287,0.125102,0.125102,0.0858916,0.0858916,0.0858916,0.0858916
2506,0.632133,0.0503383,0.128374,0.128374,0.0812619,0.0812619,0.0812619,0.0812619
2507,0.625198,0.0558038,0.13131,0.13131,0.0766937,0.0766937,0.0766937,0.0766937
2508,0.618198,0.0616243,0.133885,0.133885,0.0722008,0.0722008,0.0722008,0.0722008
2509,0.611139,0.067796,0.136079,0.136079,0.0677962,0.0677962,0.0677962,0.0677962
2510,0.604027,0.0743128,0.137873,0.137873,0.063492,0.063492,0.063492,0.063492
2511,0.596866,0.0811659,0.139252,0.139252,0.0592992,0.0592992,0.0592992,0.0592992
2512,0.589663,0.0883439,0.140204,0.140204,0.0552281,0.0552281,0.0552281,0.0552281
2513,0.582424,0.0958328,0.14072,0.14072,0.0512877,0.0512877,0.0512877,0.0512877
2514,0.575154,0.103616,0.140796,0.140796,0.0474863,0.0474863,0.0474863,0.0474863
2515,0.567858,0.111674,0.14043,0.14043,0.0438308,0.0438308,0.0438308,0.0438308
2516,0.560544,0.119986,0.139624,0.139624,0.0403273,0.0403273,0.0403273,0.0403273
2517,0.553216,0.128528,0.138383,0.138383,0.0369806,0.0369806,0.0369806,0.0369806
2518,0.545881,0.137273,0.136715,0.136715,0.0337946,0.0337946,0.0337946,0.0337946
2519,0.538544,0.146194,0.134631,0.134631,0.0307722,0.0307722,0.0307722,0.0307722
2520,0.531211,0.15526,0.132145,0.132145,0.0279152,0.0279152,0.0279152,0.0279152
2521,0.523888,0.164439,0.129276,0.129276,0.0252245,0.0252245,0.0252245,0.0252245
2522,0.516581,0.173699,0.126041,0.126041,0.0226997,0.0226997,0.0226997,0.0226997
2523,0.509295,0.183005,0.122465,0.122465,0.0203401,0.0203401,0.0203401,0.0203401
2524,0.502036,0.19232,0.118571,0.118571,0.0181435,0.0181435,0.0181435,0.0181435
2525,0.494808,0.201608,0.114386,0.114386,0.0161072,0.0161072,0.0161072,0.0161072
2526,0.487619,0.210832,0.109938,0.109938,0.0142278,0.0142278,0.0142278,0.0142278
2527,0.480471,0.219954,0.105257,0.105257,0.012501,0.012501,0.012501,0.012501
2528,0.473371,0.228936,0.100374,0.100374,0.010922,0.010922,0.010922,0.010922
2529,0.466324,0.23774,0.0953215,0.0953215,0.00948532,0.00948532,0.00948532,0.00948532
2530,0.459334,0.246329,0.0901326,0.0901326,0.008185,0.008185,0.008185,0.008185
2531,0.452405,0.254665,0.0848407,0.0848407,0.00701466,0.00701466,0.00701466,0.00701466
2532,0.445543,0.262713,0.0794797,0.0794797,0.00596753,0.00596753,0.00596753,0.00596753
2533,0.43875,0.270437,0.0740832,0.0740832,0.00503656,0.00503656,0.00503656,0.00503656
2534,0.432031,0.277804,0.0686847,0.0686847,0.00421444,0.00421444,0.00421444,0.00421444
2535,0.425391,0.284781,0.0633172,0.0633172,0.00349372,0.00349372,0.00349372,0.00349372
2536,0.418831,0.291338,0.0580129,0.0580129,0.00286686,0.00286686,0.00286686,0.00286686
2537,0.412356,0.297445,0.052803,0.052803,0.00232627,0.00232627,0.00232627,0.00232627
2538,0.405969,0.303076,0.0477173,0.0477173,0.00186444,0.00186444,0.00186444,0.00186444
2539,0.399672,0.308207,0.0427845,0.0427845,0.00147392,0.00147392,0.00147392,0.00147392
2540,0.393468,0.312816,0.0380314,0.0380314,0.00114746,0.00114746,0.00114746,0.00114746
2541,0.38736,0.316882,0.033483,0.033483,0.000877991,0.000877991,0.000877991,0.000877991
2542,0.381349,0.320389,0.0291625,0.0291625,0.00065873,0.00065873,0.00065873,0.00065873
2543,0.375438,0.323323,0.0250909,0.0250909,0.0004832,0.0004832,0.0004832,0.0004832
2544,0.369628,0.325673,0.0212869,0.0212869,0.000345281,0.000345281,0.000345281,0.000345281
2545,0.36392,0.327429,0.017767,0.017767,0.000239242,0.000239242,0.000239242,0.000239242
2546,0.358317,0.328587,0.0145452,0.0145452,0.000159777,0.000159777,0.000159777,0.000159777
2547,0.352818,0.329144,0.0116331,0.0116331,0.00010203,0.00010203,0.00010203,0.00010203
2548,0.347425,0.329099,0.00903979,0.00903979,6.16181e-05,6.16181e-05,6.16181e-05,6.16181e-05
2549,0.342137,0.328455,0.00677169,0.00677169,3.46444e-05,3.46444e-05,3.46444e-05,3.46444e-05
2550,0.336956,0.32722,0.00483285,0.00483285,1.77125e-05,1.77125e-05,1.77125e-05,1.77125e-05
2551,0.331881,0.3254,0.00322477,0.00322477,7.93027e-06,7.93027e-06,7.93027e-06,7.93027e-06
2552,0.326913,0.323008,0.00194647,0.00194647,2.91065e-06,2.91065e-06,2.91065e-06,2.91065e-06
2553,0.32205,0.320058,0.000994612,0.000994612,7.66977e-07,7.66977e-07,7.66977e-07,7.66977e-07
2554,0.317293,0.316565,0.000363502,0.000363502,1.03574e-07,1.03574e-07,1.03574e-07,1.03574e-07
2555,0.31264,0.31255,4.52389e-05,4.52389e-05,1.62481e-09,1.62481e-09,1.62481e-09,1.62481e-09
2556,0.308091,0.308031,2.98101e-05,2.98101e-05,7.15856e-10,7.15856e-10,7.15856e-10,7.15856e-10
2557,0.303644,0.303033,0.000305218,0.000305218,7.62818e-08,7.62818e-08,7.62818e-08,7.62818e-08
2558,0.299298,0.29758,0.000857621,0.000857621,6.13302e-07,6.13302e-07,6.13302e-07,6.13302e-07
2559,0.295052,0.291699,0.00167149,0.00167149,2.37659e-06,2.37659e-06,2.37659e-06,2.37659e-06
2560,0.290904,0.285418,0.00272975,0.00272975,6.47808e-06,6.47808e-06,6.47808e-06,6.47808e-06
2561,0.286852,0.278766,0.00401399,0.00401399,1.43414e-05,1.43414e-05,1.43414e-05,1.43414e-05
2562,0.282894,0.271774,0.00550461,0.00550461,2.76644e-05,2.76644e-05,2.76644e-05,2.76644e-05
2563,0.279028,0.264473,0.00718101,0.00718101,4.83796e-05,4.83796e-05,4.83796e-05,4.83796e-05
2564,0.275253,0.256895,0.00902176,0.00902176,7.86135e-05,7.86135e-05,7.86135e-05,7.86135e-05
2565,0.271565,0.249073,0.0110049,0.0110049,0.000120645,0.000120645,0.000120645,0.000120645
2566,0.267962,0.241039,0.0131078,0.0131078,0.000176863,0.000176863,0.000176863,0.000176863
2567,0.264442,0.232827,0.015308,0.015308,0.000249724,0.000249724,0.000249724,0.000249724
2568,0.261002,0.22447,0.0175825,0.0175825,0.000341711,0.000341711,0.000341711,0.000341711
2569,0.257639,0.216,0.0199088,0.0199088,0.000455291,0.000455291,0.000455291,0.000455291
2570,0.25435,0.20745,0.0222645,0.0222645,0.000592876,0.000592876,0.000592876,0.000592876
2571,0.251134,0.198851,0.0246278,0.0246278,0.000756784,0.000756784,0.000756784,0.000756784
2572,0.247985,0.190234,0.0269775,0.0269775,0.000949202,0.000949202,0.000949202,0.000949202
2573,0.244903,0.181628,0.029293,0.029293,0.00117215,0.00117215,0.00117215,0.00117215
2574,0.241883,0.173063,0.0315548,0.0315548,0.00142746,0.00142746,0.00142746,0.00142746
2575,0.238922,0.164566,0.0337446,0.0337446,0.00171673,0.00171673,0.00171673,0.00171673
2576,0.236018,0.156163,0.0358449,0.0358449,0.0020413,0.0020413,0.0020413,0.0020413
2577,0.233167,0.147879,0.0378397,0.0378397,0.00240224,0.00240224,0.00240224,0.00240224
2578,0.230367,0.139737,0.0397143,0.0397143,0.00280033,0.00280033,0.00280033,0.00280033
2579,0.227613,0.131757,0.0414556,0.0414556,0.00323603,0.00323603,0.00323603,0.00323603
2580,0.224903,0.123961,0.0430518,0.0430518,0.00370949,0.00370949,0.00370949,0.00370949
2581,0.222234,0.116366,0.0444927,0.0444927,0.00422051,0.00422051,0.00422051,0.00422051
2582,0.219602,0.108989,0.0457697,0.0457697,0.00476855,0.00476855,0.00476855,0.00476855
2583,0.217005,0.101843,0.0468758,0.0468758,0.00535274,0.00535274,0.00535274,0.00535274
2584,0.21444,0.0949407,0.0478057,0.0478057,0.00597188,0.00597188,0.00597188,0.00597188
2585,0.211902,0.0882938,0.0485555,0.0485555,0.00662441,0.00662441,0.00662441,0.00662441
2586,0.209391,0.0819108,0.049123,0.049123,0.00730848,0.00730848,0.00730848,0.00730848
2587,0.206902,0.0757988,0.0495077,0.0495077,0.0080219,0.0080219,0.0080219,0.0080219
2588,0.204432,0.0699632,0.0497102,0.0497102,0.00876219,0.00876219,0.00876219,0.00876219
2589,0.20198,0.0644077,0.0497329,0.0497329,0.0095266,0.0095266,0.0095266,0.0095266
2590,0.199542,0.0591344,0.0495795,0.0495795,0.0103121,0.0103121,0.0103121,0.0103121
2591,0.197115,0.0541438,0.0492548,0.0492548,0.0111155,0.0111155,0.0111155,0.0111155
2592,0.194698,0.0494349,0.0487649,0.0487649,0.0119333,0.0119333,0.0119333,0.0119333
2593,0.192287,0.0450054,0.0481173,0.0481173,0.0127618,0.0127618,0.0127618,0.0127618
2594,0.189881,0.0408515,0.04732,0.04732,0.0135973,0.0135973,0.0135973,0.0135973
2595,0.187477,0.0369684,0.0463824,0.0463824,0.0144358,0.0144358,0.0144358,0.0144358
2596,0.185072,0.0333501,0.0453142,0.0453142,0.0152734,0.0152734,0.0152734,0.0152734
2597,0.182666,0.0299894,0.0441263,0.0441263,0.016106,0.016106,0.016106,0.016106
2598,0.180256,0.0268786,0.0428298,0.0428298,0.0169294,0.0169294,0.0169294,0.0169294
2599,0.17784,0.0240089,0.0414364,0.0414364,0.0177396,0.0177396,0.0177396,0.0177396
2600,0.175417,0.0213709,0.0399581,0.0399581,0.0185326,0.0185326,0.0185326,0.0185326
2601,0.172986,0.0189547,0.0384071,0.0384071,0.0193042,0.0193042,0.0193042,0.0193042
2602,0.170544,0.0167498,0.0367958,0.0367958,0.0200507,0.0200507,0.0200507,0.0200507
2603,0.168092,0.0147454,0.0351366,0.0351366,0.0207683,0.0207683,0.0207683,0.0207683
2604,0.165627,0.0129305,0.0334415,0.0334415,0.0214533,0.0214533,0.0214533,0.0214533
2605,0.163149,0.0112937,0.0317228,0.0317228,0.0221023,0.0221023,0.0221023,0.0221023
2606,0.160657,0.00982395,0.0299921,0.0299921,0.0227121,0.0227121,0.0227121,0.0227121
2607,0.15815,0.00850977,0.0282608,0.0282608,0.0232797,0.0232797,0.0232797,0.0232797
2608,0.155629,0.00734003,0.0265398,0.0265398,0.0238023,0.0238023,0.0238023,0.0238023
2609,0.153092,0.00630371,0.0248394,0.0248394,0.0242775,0.0242775,0.0242775,0.0242775
2610,0.15054,0.00539002,0.0231693,0.0231693,0.024703,0.024703,0.024703,0.024703
2611,0.147973,0.0045885,0.0215386,0.0215386,0.0250769,0.0250769,0.0250769,0.0250769
2612,0.145391,0.00388905,0.0199556,0.0199556,0.0253976,0.0253976,0.0253976,0.0253976
2613,0.142794,0.00328197,0.018428,0.018428,0.025664,0.025664,0.025664,0.025664
2614,0.140182,0.00275802,0.0169624,0.0169624,0.0258748,0.0258748,0.0258748,0.0258748
2615,0.137557,0.00230847,0.015565,0.015565,0.0260296,0.0260296,0.0260296,0.0260296
2616,0.134919,0.00192509,0.0142408,0.0142408,0.0261281,0.0261281,0.0261281,0.0261281
2617,0.132269,0.0016002,0.0129941,0.0129941,0.0261701,0.0261701,0.0261701,0.0261701
2618,0.129607,0.00132668,0.0118284,0.0118284,0.026156,0.026156,0.026156,0.026156
2619,0.126936,0.00109796,0.0107463,0.0107463,0.0260864,0.0260864,0.0260864,0.0260864
2620,0.124256,0.000908059,0.00974966,0.00974966,0.0259622,0.0259622,0.0259622,0.0259622
2621,0.121569,0.00075156,0.00883947,0.00883947,0.0257847,0.0257847,0.0257847,0.0257847
2622,0.118877,0.000623594,0.00801597,0.00801597,0.0255553,0.0255553,0.0255553,0.0255553
2623,0.11618,0.000519842,0.0072787,0.0072787,0.0252757,0.0252757,0.0252757,0.0252757
2624,0.113481,0.000436511,0.00662648,0.00662648,0.0249478,0.0249478,0.0249478,0.0249478
2625,0.110781,0.000370312,0.00605748,0.00605748,0.0245739,0.0245739,0.0245739,0.0245739
2626,0.108082,0.000318436,0.00556928,0.00556928,0.0241563,0.0241563,0.0241563,0.0241563
2627,0.105387,0.000278524,0.00515892,0.00515892,0.0236977,0.0236977,0.0236977,0.0236977
2628,0.102697,0.00024864,0.00482294,0.00482294,0.0232006,0.0232006,0.0232006,0.0232006
2629,0.100014,0.000227231,0.00455742,0.00455742,0.022668,0.022668,0.022668,0.022668
2630,0.0973408,0.000213101,0.0043581,0.0043581,0.0221029,0.0221029,0.0221029,0.0221029
2631,0.094679,0.000205369,0.00422038,0.00422038,0.0215082,0.0215082,0.0215082,0.0215082
2632,0.0920308,0.000203435,0.00413939,0.00413939,0.0208871,0.0208871,0.0208871,0.0208871
2633,0.0893985,0.000206946,0.00411008,0.00411008,0.0202428,0.0202428,0.0202428,0.0202428
2634,0.0867842,0.000215755,0.00412723,0.00412723,0.0195785,0.0195785,0.0195785,0.0195785
2635,0.0841902,0.000229893,0.00418555,0.00418555,0.0188973,0.0188973,0.0188973,0.0188973
2636,0.0816185,0.000249526,0.00427971,0.00427971,0.0182024,0.0182024,0.0182024,0.0182024
2637,0.0790714,0.000274932,0.0044044,0.0044044,0.0174969,0.0174969,0.0174969,0.0174969
2638,0.076551,0.000306459,0.00455438,0.00455438,0.0167839,0.0167839,0.0167839,0.0167839
2639,0.0740593,0.000344507,0.0047245,0.0047245,0.0160664,0.0160664,0.0160664,0.0160664
2640,0.0715983,0.000389491,0.00490981,0.00490981,0.0153473,0.0153473,0.0153473,0.0153473
2641,0.06917,0.000441826,0.0051055,0.0051055,0.0146293,0.0146293,0.0146293,0.0146293
2642,0.0667764,0.000501894,0.00530704,0.00530704,0.0139151,0.0139151,0.0139151,0.0139151
2643,0.0644192,0.000570034,0.00551013,0.00551013,0.0132072,0.0132072,0.0132072,0.0132072
2644,0.0621003,0.000646521,0.00571076,0.00571076,0.0125081,0.0125081,0.0125081,0.0125081
2645,0.0598211,0.000731551,0.00590522,0.00590522,0.0118198,0.0118198,0.0118198,0.0118198
2646,0.0575835,0.00082523,0.00609016,0.00609016,0.0111445,0.0111445,0.0111445,0.0111445
2647,0.0553887,0.000927566,0.00626253,0.00626253,0.010484,0.010484,0.010484,0.010484
2648,0.0532383,0.00103846,0.00641965,0.00641965,0.00984013,0.00984013,0.00984013,0.00984013
2649,0.0511334,0.00115772,0.0065592,0.0065592,0.00921433,0.00921433,0.00921433,0.00921433
2650,0.0490753,0.00128502,0.0066792,0.0066792,0.00860798,0.00860798,0.00860798,0.00860798
2651,0.047065,0.00141993,0.00677803,0.00677803,0.00802224,0.00802224,0.00802224,0.00802224
2652,0.0451033,0.00156194,0.00685442,0.00685442,0.00745814,0.00745814,0.00745814,0.00745814
2653,0.0431912,0.00171041,0.00690745,0.00690745,0.00691648,0.00691648,0.00691648,0.00691648
2654,0.0413294,0.00186461,0.00693651,0.00693651,0.00639793,0.00639793,0.00639793,0.00639793
2655,0.0395183,0.00202374,0.00694132,0.00694132,0.00590299,0.00590299,0.00590299,0.00590299
2656,0.0377586,0.0021869,0.00692189,0.00692189,0.00543197,0.00543197,0.00543197,0.00543197
2657,0.0360505,0.00235314,0.0068785,0.0068785,0.00498508,0.00498508,0.00498508,0.00498508
2658,0.0343942,0.00252146,0.00681169,0.00681169,0.00456234,0.00456234,0.00456234,0.00456234
2659,0.0327899,0.00269079,0.00672225,0.00672225,0.00416366,0.00416366,0.00416366,0.00416366
2660,0.0312377,0.00286005,0.00661117,0.00661117,0.00378882,0.00378882,0.00378882,0.00378882
2661,0.0297373,0.00302814,0.00647962,0.00647962,0.00343747,0.00343747,0.00343747,0.00343747
2662,0.0282886,0.00319395,0.00632894,0.00632894,0.00310918,0.00310918,0.00310918,0.00310918
2663,0.0268912,0.00335637,0.00616061,0.00616061,0.0028034,0.0028034,0.0028034,0.0028034
2664,0.0255448,0.00351433,0.00597622,0.00597622,0.00251951,0.00251951,0.00251951,0.00251951
2665,0.0242489,0.00366676,0.00577746,0.00577746,0.00225679,0.00225679,0.00225679,0.00225679
2666,0.0230028,0.00381266,0.00556607,0.00556607,0.00201449,0.00201449,0.00201449,0.00201449
2667,0.0218059,0.00395106,0.00534384,0.00534384,0.00179178,0.00179178,0.00179178,0.00179178
2668,0.0206574,0.00408106,0.00511257,0.00511257,0.00158779,0.00158779,0.00158779,0.00158779
2669,0.0195565,0.00420184,0.00487408,0.00487408,0.00140162,0.00140162,0.00140162,0.00140162
2670,0.0185023,0.00431263,0.00463016,0.00463016,0.00123233,0.00123233,0.00123233,0.00123233
2671,0.0174938,0.00441277,0.00438254,0.00438254,0.00107899,0.00107899,0.00107899,0.00107899
2672,0.0165301,0.00450168,0.00413294,0.00413294,0.000940624,0.000940624,0.000940624,0.000940624
2673,0.01561,0.00457885,0.00388298,0.00388298,0.000816285,0.000816285,0.000816285,0.000816285
2674,0.0147324,0.0046439,0.00363421,0.00363421,0.000705017,0.000705017,0.000705017,0.000705017
2675,0.0138962,0.00469654,0.00338808,0.00338808,0.000605882,0.000605882,0.000605882,0.000605882
2676,0.0131002,0.00473654,0.00314594,0.00314594,0.000517956,0.000517956,0.000517956,0.000517956
2677,0.0123433,0.00476382,0.00290903,0.00290903,0.000440343,0.000440343,0.000440343,0.000440343
2678,0.011624,0.00477836,0.00267848,0.00267848,0.000372172,0.000372172,0.000372172,0.000372172
2679,0.0109413,0.00478025,0.0024553,0.0024553,0.000312608,0.000312608,0.000312608,0.000312608
2680,0.0102938,0.00476965,0.00224037,0.00224037,0.000260849,0.000260849,0.000260849,0.000260849
2681,0.00968024,0.00474683,0.00203444,0.00203444,0.000216132,0.000216132,0.000216132,0.000216132
2682,0.00909939,0.00471212,0.00183816,0.00183816,0.000177737,0.000177737,0.000177737,0.000177737
2683,0.00854996,0.00466594,0.00165204,0.00165204,0.000144986,0.000144986,0.000144986,0.000144986
2684,0.00803068,0.00460876,0.00147647,0.00147647,0.000117243,0.000117243,0.000117243,0.000117243
2685,0.0075403,0.00454113,0.00131175,0.00131175,9.39187e-05,9.39187e-05,9.39187e-05,9.39187e-05
2686,0.00707757,0.00446365,0.00115803,0.00115803,7.44666e-05,7.44666e-05,7.44666e-05,7.44666e-05
2687,0.00664128,0.00437695,0.00101539,0.00101539,5.83853e-05,5.83853e-05,5.83853e-05,5.83853e-05
2688,0.00623021,0.00428173,0.000883806,0.000883806,4.52166e-05,4.52166e-05,4.52166e-05,4.52166e-05
2689,0.00584319,0.0041787,0.000763153,0.000763153,3.45447e-05,3.45447e-05,3.45447e-05,3.45447e-05
2690,0.00547906,0.00406861,0.000653235,0.000653235,2.59949e-05,2.59949e-05,2.59949e-05,2.59949e-05
2691,0.00513669,0.00395221,0.000553778,0.000553778,1.92319e-05,1.92319e-05,1.92319e-05,1.92319e-05
2692,0.00481499,0.00383027,0.000464443,0.000464443,1.39579e-05,1.39579e-05,1.39579e-05,1.39579e-05
2693,0.00451289,0.00370358,0.000384834,0.000384834,9.91077e-06,9.91077e-06,9.91077e-06,9.91077e-06
2694,0.00422935,0.00357289,0.000314507,0.000314507,6.86149e-06,6.86149e-06,6.86149e-06,6.86149e-06
2695,0.00396339,0.00343898,0.000252977,0.000252977,4.61215e-06,4.61215e-06,4.61215e-06,4.61215e-06
2696,0.00371402,0.0033026,0.000199725,0.000199725,2.99349e-06,2.99349e-06,2.99349e-06,2.99349e-06
2697,0.00348033,0.00316446,0.00015421,0.00015421,1.86248e-06,1.86248e-06,1.86248e-06,1.86248e-06
2698,0.00326142,0.00302527,0.000115874,0.000115874,1.09993e-06,1.09993e-06,1.09993e-06,1.09993e-06
2699,0.00305644,0.00288571,8.41457e-05,8.41457e-05,6.08088e-07,6.08088e-07,6.08088e-07,6.08088e-07
2700,0.00286456,0.00274642,5.84541e-05,5.84541e-05,3.0833e-07,3.0833e-07,3.0833e-07,3.0833e-07
2701,0.002685,0.00260799,3.82294e-05,3.82294e-05,1.38879e-07,1.38879e-07,1.38879e-07,1.38879e-07
2702,0.00251701,0.00247098,2.29101e-05,2.29101e-05,5.26412e-08,5.26412e-08,5.26412e-08,5.26412e-08
2703,0.00235989,0.00233593,1.19482e-05,1.19482e-05,1.51455e-08,1.51455e-08,1.51455e-08,1.51455e-08
2704,0.00221295,0.00220331,4.81362e-06,4.81362e-06,2.60616e-09,2.60616e-09,2.60616e-09,2.60616e-09
2705,0.00207554,0.00207355,9.97661e-07,9.97661e-07,1.18955e-10,1.18955e-10,1.18955e-10,1.18955e-10
2706,0.00194707,0.00194704,1.6602e-08,1.6602e-08,3.50808e-14,3.50808e-14,3.50808e-14,3.50808e-14
2707,0.00182696,0.00182413,1.41425e-06,1.41425e-06,2.71719e-10,2.71719e-10,2.71719e-10,2.71719e-10
2708,0.00171465,0.0017051,4.76411e-06,4.76411e-06,3.2986e-09,3.2986e-09,3.2986e-09,3.2986e-09
2709,0.00160963,0.00159023,9.67096e-06,9.67096e-06,1.45744e-08,1.45744e-08,1.45744e-08,1.45744e-08
2710,0.00151143,0.00147972,1.57719e-05,1.57719e-05,4.16582e-08,4.16582e-08,4.16582e-08,4.16582e-08
2711,0.00141957,0.00137373,2.27372e-05,2.27372e-05,9.32558e-08,9.32558e-08,9.32558e-08,9.32558e-08
2712,0.00133365,0.00127239,3.02698e-05,3.02698e-05,1.78442e-07,1.78442e-07,1.78442e-07,1.78442e-07
2713,0.00125324,0.00117581,3.81061e-05,3.81061e-05,3.06019e-07,3.06019e-07,3.06019e-07,3.06019e-07
2714,0.00117799,0.00108402,4.60143e-05,4.60143e-05,4.83993e-07,4.83993e-07,4.83993e-07,4.83993e-07
2715,0.00110752,0.000997057,5.37943e-05,5.37943e-05,7.19182e-07,7.19182e-07,7.19182e-07,7.19182e-07
2716,0.00104152,0.000914903,6.12758e-05,6.12758e-05,1.01692e-06,1.01692e-06,1.01692e-06,1.01692e-06
2717,0.000979677,0.000837519,6.83172e-05,6.83172e-05,1.38084e-06,1.38084e-06,1.38084e-06,1.38084e-06
2718,0.000921699,0.00076484,7.48042e-05,7.48042e-05,1.81283e-06,1.81283e-06,1.81283e-06,1.81283e-06
2719,0.000867322,0.000696776,8.06474e-05,8.06474e-05,2.3129e-06,2.3129e-06,2.3129e-06,2.3129e-06
2720,0.000816295,0.000633217,8.57807e-05,8.57807e-05,2.87933e-06,2.87933e-06,2.87933e-06,2.87933e-06
2721,0.000768388,0.000574035,9.01591e-05,9.01591e-05,3.50867e-06,3.50867e-06,3.50867e-06,3.50867e-06
2722,0.000723383,0.000519086,9.3757e-05,9.3757e-05,4.1959e-06,4.1959e-06,4.1959e-06,4.1959e-06
2723,0.000681082,0.000468212,9.65657e-05,9.65657e-05,4.93464e-06,4.93464e-06,4.93464e-06,4.93464e-06
2724,0.000641299,0.000421247,9.85915e-05,9.85915e-05,5.71729e-06,5.71729e-06,5.71729e-06,5.71729e-06
2725,0.000603863,0.000378014,9.98538e-05,9.98538e-05,6.53528e-06,6.53528e-06,6.53528e-06,6.53528e-06
2726,0.000568613,0.000338331,0.000100383,0.000100383,7.37929e-06,7.37929e-06,7.37929e-06,7.37929e-06
2727,0.000535404,0.000302011,0.000100217,0.000100217,8.23946e-06,8.23946e-06,8.23946e-06,8.23946e-06
2728,0.000504099,0.000268866,9.94049e-05,9.94049e-05,9.10564e-06,9.10564e-06,9.10564e-06,9.10564e-06
2729,0.000474572,0.000238706,9.79974e-05,9.79974e-05,9.96762e-06,9.96762e-06,9.96762e-06,9.96762e-06
2730,0.000446707,0.000211344,9.60511e-05,9.60511e-05,1.08153e-05,1.08153e-05,1.08153e-05,1.08153e-05
2731,0.000420397,0.000186592,9.36251e-05,9.36251e-05,1.16388e-05,1.16388e-05,1.16388e-05,1.16388e-05
2732,0.000395545,0.000164269,9.07798e-05,9.07798e-05,1.2429e-05,1.2429e-05,1.2429e-05,1.2429e-05
2733,0.000372057,0.000144197,8.75757e-05,8.75757e-05,1.31771e-05,1.31771e-05,1.31771e-05,1.31771e-05
2734,0.000349851,0.000126204,8.40728e-05,8.40728e-05,1.38753e-05,1.38753e-05,1.38753e-05,1.38753e-05
2735,0.000328849,0.000110125,8.03291e-05,8.03291e-05,1.45165e-05,1.45165e-05,1.45165e-05,1.45165e-05
2736,0.00030898,9.58003e-05,7.64004e-05,7.64004e-05,1.50946e-05,1.50946e-05,1.50946e-05,1.50946e-05
2737,0.000290177,8.30792e-05,7.23396e-05,7.23396e-05,1.56046e-05,1.56046e-05,1.56046e-05,1.56046e-05
2738,0.00027238,7.18185e-05,6.8196e-05,6.8196e-05,1.60425e-05,1.60425e-05,1.60425e-05,1.60425e-05
2739,0.000255534,6.18828e-05,6.40152e-05,6.40152e-05,1.64052e-05,1.64052e-05,1.64052e-05,1.64052e-05
2740,0.000239585,5.31453e-05,5.98385e-05,5.98385e-05,1.66908e-05,1.66908e-05,1.66908e-05,1.66908e-05
2741,0.000224487,4.54873e-05,5.57031e-05,5.57031e-05,1.68984e-05,1.68984e-05,1.68984e-05,1.68984e-05
2742,0.000210195,3.87984e-05,5.16421e-05,5.16421e-05,1.70281e-05,1.70281e-05,1.70281e-05,1.70281e-05
2743,0.000196667,3.29763e-05,4.76838e-05,4.76838e-05,1.70808e-05,1.70808e-05,1.70808e-05,1.70808e-05
2744,0.000183866,2.79266e-05,4.38528e-05,4.38528e-05,1.70584e-05,1.70584e-05,1.70584e-05,1.70584e-05
2745,0.000171756,2.35629e-05,4.01692e-05,4.01692e-05,1.69636e-05,1.69636e-05,1.69636e-05,1.69636e-05
2746,0.000160303,1.98058e-05,3.66494e-05,3.66494e-05,1.67995e-05,1.67995e-05,1.67995e-05,1.67995e-05
2747,0.000149476,1.65833e-05,3.33061e-05,3.33061e-05,1.65702e-05,1.65702e-05,1.65702e-05,1.65702e-05
2748,0.000139247,1.383e-05,3.01485e-05,3.01485e-05,1.62801e-05,1.62801e-05,1.62801e-05,1.62801e-05
2749,0.000129588,1.1487e-05,2.71827e-05,2.71827e-05,1.5934e-05,1.5934e-05,1.5934e-05,1.5934e-05
2750,0.000120473,9.50104e-06,2.44118e-05,2.44118e-05,1.55371e-05,1.55371e-05,1.55371e-05,1.55371e-05
2751,0.000111877,7.82487e-06,2.18366e-05,2.18366e-05,1.50948e-05,1.50948e-05,1.50948e-05,1.50948e-05
2752,0.000103777,6.41617e-06,1.94553e-05,1.94553e-05,1.46127e-05,1.46127e-05,1.46127e-05,1.46127e-05
2753,9.61518e-05,5.23744e-06,1.72643e-05,1.72643e-05,1.40964e-05,1.40964e-05,1.40964e-05,1.40964e-05
2754,8.89788e-05,4.25559e-06,1.52585e-05,1.52585e-05,1.35515e-05,1.35515e-05,1.35515e-05,1.35515e-05
2755,8.22384e-05,3.44152e-06,1.34312e-05,1.34312e-05,1.29836e-05,1.29836e-05,1.29836e-05,1.29836e-05
2756,7.5911e-05,2.76976e-06,1.17744e-05,1.17744e-05,1.23981e-05,1.23981e-05,1.23981e-05,1.23981e-05
2757,6.99778e-05,2.21816e-06,1.02797e-05,1.02797e-05,1.18e-05,1.18e-05,1.18e-05,1.18e-05
2758,6.44208e-05,1.76751e-06,8.93774e-06,8.93774e-06,1.11944e-05,1.11944e-05,1.11944e-05,1.11944e-05
