t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_L0,Norm_L1,Norm_L2
588,0.864672,207.7,0.0652054,15.6628,0.0652054,15.6628,0.00122929,0.295285,0.00122929,0.295285,0.00122929,0.295285,0.00122929,0.295285,0.864672,0.1304108,0.00491716
589,0.883326,212.447,0.0565283,13.5955,0.0565283,13.5955,0.000904381,0.217511,0.000904381,0.217511,0.000904381,0.217511,0.000904381,0.217511,0.883326,0.1130566,0.003617524
590,0.900817,216.925,0.0482966,11.6303,0.0482966,11.6303,0.000647345,0.155887,0.000647345,0.155887,0.000647345,0.155887,0.000647345,0.155887,0.900817,0.0965932,0.00258938
591,0.917076,221.116,0.0405648,9.78059,0.0405648,9.78059,0.000448574,0.108156,0.000448574,0.108156,0.000448574,0.108156,0.000448574,0.108156,0.917076,0.0811296,0.001794296
592,0.932035,225.003,0.0333844,8.05935,0.0333844,8.05935,0.000298948,0.0721692,0.000298948,0.0721692,0.000298948,0.0721692,0.000298948,0.0721692,0.932035,0.0667688,0.001195792
593,0.945634,228.569,0.0268032,6.47859,0.0268032,6.47859,0.000189928,0.0459075,0.000189928,0.0459075,0.000189928,0.0459075,0.000189928,0.0459075,0.945634,0.0536064,0.000759712
594,0.957816,231.8,0.0208648,5.04947,0.0208648,5.04947,0.000113628,0.027499,0.000113628,0.027499,0.000113628,0.027499,0.000113628,0.027499,0.957816,0.0417296,0.000454512
595,0.968531,234.682,0.0156088,3.78214,0.0156088,3.78214,6.28881E-05,0.0152383,6.28881E-05,0.0152383,6.28881E-05,0.0152383,6.28881E-05,0.0152383,0.968531,0.0312176,0.0002515524
596,0.977734,237.204,0.0110704,2.68574,0.0110704,2.68574,3.13361E-05,0.00760232,3.13361E-05,0.00760232,3.13361E-05,0.00760232,3.13361E-05,0.00760232,0.977734,0.0221408,0.0001253444
597,0.985387,239.354,0.00727966,1.76825,0.00727966,1.76825,1.34448E-05,0.00326579,1.34448E-05,0.00326579,1.34448E-05,0.00326579,1.34448E-05,0.00326579,0.985387,0.01455932,5.37792E-05
598,0.991458,241.123,0.00426194,1.03651,0.00426194,1.03651,4.58017E-06,0.0011139,4.58017E-06,0.0011139,4.58017E-06,0.0011139,4.58017E-06,0.0011139,0.991458,0.00852388,1.832068E-05
599,0.995921,242.504,0.00203737,0.496093,0.00203737,0.496093,0.000001042,0.000253716,0.000001042,0.000253716,0.000001042,0.000253716,0.000001042,0.000253716,0.995921,0.00407474,4.16788E-06
600,0.998758,243.49,0.000620784,0.151343,0.000620784,0.151343,9.64631E-08,0.000023517,9.64631E-08,0.000023517,9.64631E-08,0.000023517,9.64631E-08,0.000023517,0.998758,0.001241568,3.858524E-07
601,0.999957,244.078,2.16436E-05,0.00528294,2.16436E-05,0.00528294,1.17116E-10,2.85867E-08,1.17116E-10,2.85867E-08,1.17116E-10,2.85867E-08,1.17116E-10,2.85867E-08,0.999957,4.32872E-05,4.68464E-10
602,0.999512,244.264,0.000243946,0.0596163,0.000243946,0.0596163,1.48847E-08,3.63757E-06,1.48847E-08,3.63757E-06,1.48847E-08,3.63757E-06,1.48847E-08,3.63757E-06,0.999512,0.000487892,5.95388E-08
603,0.997426,244.048,0.00128621,0.314706,0.00128621,0.314706,4.1465E-07,0.000101456,4.1465E-07,0.000101456,4.1465E-07,0.000101456,4.1465E-07,0.000101456,0.997426,0.00257242,1.6586E-06
604,0.993707,243.43,0.00314147,0.769571,0.00314147,0.769571,2.48284E-06,0.000608224,2.48284E-06,0.000608224,2.48284E-06,0.000608224,2.48284E-06,0.000608224,0.993707,0.00628294,9.93136E-06
605,0.988371,242.413,0.00579736,1.42189,0.00579736,1.42189,8.5012E-06,0.00208504,8.5012E-06,0.00208504,8.5012E-06,0.00208504,8.5012E-06,0.00208504,0.988371,0.01159472,3.40048E-05
606,0.981441,241,0.00923614,2.268,0.00923614,2.268,2.17299E-05,0.00533593,2.17299E-05,0.00533593,2.17299E-05,0.00533593,2.17299E-05,0.00533593,0.981441,0.01847228,8.69196E-05
607,0.972945,239.198,0.0134349,3.30296,0.0134349,3.30296,4.63789E-05,0.0114022,4.63789E-05,0.0114022,4.63789E-05,0.0114022,4.63789E-05,0.0114022,0.972945,0.0268698,0.0001855156
608,0.962919,237.014,0.0183656,4.52054,0.0183656,4.52054,8.75711E-05,0.0215549,8.75711E-05,0.0215549,8.75711E-05,0.0215549,8.75711E-05,0.0215549,0.962919,0.0367312,0.0003502844
609,0.951404,234.457,0.0239954,5.91325,0.0239954,5.91325,0.000151297,0.0372846,0.000151297,0.0372846,0.000151297,0.0372846,0.000151297,0.0372846,0.951404,0.0479908,0.000605188
610,0.938449,231.537,0.0302868,7.47247,0.0302868,7.47247,0.000244364,0.0602903,0.000244364,0.0602903,0.000244364,0.0602903,0.000244364,0.0602903,0.938449,0.0605736,0.000977456
611,0.924107,228.267,0.0371979,9.1884,0.0371979,9.1884,0.000374331,0.0924648,0.000374331,0.0924648,0.000374331,0.0924648,0.000374331,0.0924648,0.924107,0.0743958,0.001497324
612,0.908437,224.659,0.0446828,11.0502,0.0446828,11.0502,0.000549448,0.13588,0.000549448,0.13588,0.000549448,0.13588,0.000549448,0.13588,0.908437,0.0893656,0.002197792
613,0.891502,220.729,0.0526917,13.0461,0.0526917,13.0461,0.000778577,0.19277,0.000778577,0.19277,0.000778577,0.19277,0.000778577,0.19277,0.891502,0.1053834,0.003114308
614,0.873373,216.492,0.0611714,15.1632,0.0611714,15.1632,0.00107112,0.265509,0.00107112,0.265509,0.00107112,0.265509,0.00107112,0.265509,0.873373,0.1223428,0.00428448
615,0.854121,211.966,0.0700656,17.3881,0.0700656,17.3881,0.00143691,0.356597,0.00143691,0.356597,0.00143691,0.356597,0.00143691,0.356597,0.854121,0.1401312,0.00574764
616,0.833824,207.169,0.0793155,19.7065,0.0793155,19.7065,0.00188617,0.468632,0.00188617,0.468632,0.00188617,0.468632,0.00188617,0.468632,0.833824,0.158631,0.00754468
617,0.812563,202.12,0.0888599,22.1033,0.0888599,22.1033,0.00242937,0.604291,0.00242937,0.604291,0.00242937,0.604291,0.00242937,0.604291,0.812563,0.1777198,0.00971748
618,0.79042,196.838,0.0986356,24.5632,0.0986356,24.5632,0.00307716,0.766305,0.00307716,0.766305,0.00307716,0.766305,0.00307716,0.766305,0.79042,0.1972712,0.01230864
619,0.767482,191.346,0.108578,27.0703,0.108578,27.0703,0.00384024,0.957433,0.00384024,0.957433,0.00384024,0.957433,0.00384024,0.957433,0.767482,0.217156,0.01536096
620,0.743837,185.663,0.118623,29.6084,0.118623,29.6084,0.0047293,1.18044,0.0047293,1.18044,0.0047293,1.18044,0.0047293,1.18044,0.743837,0.237246,0.0189172
621,0.719575,179.812,0.128702,32.161,0.128702,32.161,0.0057549,1.43807,0.0057549,1.43807,0.0057549,1.43807,0.0057549,1.43807,0.719575,0.257404,0.0230196
622,0.694787,173.815,0.138752,34.7116,0.138752,34.7116,0.00692734,1.73301,0.00692734,1.73301,0.00692734,1.73301,0.00692734,1.73301,0.694787,0.277504,0.02770936
623,0.669563,167.695,0.148705,37.2438,0.148705,37.2438,0.00825659,2.0679,0.00825659,2.0679,0.00825659,2.0679,0.00825659,2.0679,0.669563,0.29741,0.03302636
624,0.643996,161.474,0.158498,39.7413,0.158498,39.7413,0.0097522,2.44524,0.0097522,2.44524,0.0097522,2.44524,0.0097522,2.44524,0.643996,0.316996,0.0390088
625,0.618176,155.175,0.168066,42.1879,0.168066,42.1879,0.0114231,2.86744,0.0114231,2.86744,0.0114231,2.86744,0.0114231,2.86744,0.618176,0.336132,0.0456924
626,0.592194,148.82,0.177347,44.5678,0.177347,44.5678,0.0132778,3.33674,0.0132778,3.33674,0.0132778,3.33674,0.0132778,3.33674,0.592194,0.354694,0.0531112
627,0.566138,142.431,0.186283,46.8659,0.186283,46.8659,0.0153238,3.85521,0.0153238,3.85521,0.0153238,3.85521,0.0153238,3.85521,0.566138,0.372566,0.0612952
628,0.540096,136.031,0.194816,49.0674,0.194816,49.0674,0.0175679,4.42473,0.0175679,4.42473,0.0175679,4.42473,0.0175679,4.42473,0.540096,0.389632,0.0702716
629,0.514152,129.641,0.202892,51.1583,0.202892,51.1583,0.020016,5.04695,0.020016,5.04695,0.020016,5.04695,0.020016,5.04695,0.514152,0.405784,0.080064
630,0.488389,123.282,0.210459,53.1253,0.210459,53.1253,0.0226731,5.72327,0.0226731,5.72327,0.0226731,5.72327,0.0226731,5.72327,0.488389,0.420918,0.0906924
631,0.462885,116.973,0.217472,54.9561,0.217472,54.9561,0.025543,6.45485,0.025543,6.45485,0.025543,6.45485,0.025543,6.45485,0.462885,0.434944,0.102172
632,0.437715,110.735,0.223885,56.6393,0.223885,56.6393,0.0286285,7.24255,0.0286285,7.24255,0.0286285,7.24255,0.0286285,7.24255,0.437715,0.44777,0.114514
633,0.412953,104.585,0.229661,58.1645,0.229661,58.1645,0.0319311,8.08695,0.0319311,8.08695,0.0319311,8.08695,0.0319311,8.08695,0.412953,0.459322,0.1277244
634,0.388665,98.5422,0.234765,59.5223,0.234765,59.5223,0.0354512,8.9883,0.0354512,8.9883,0.0354512,8.9883,0.0354512,8.9883,0.388665,0.46953,0.1418048
635,0.364915,92.6217,0.239167,60.7047,0.239167,60.7047,0.0391878,9.94654,0.0391878,9.94654,0.0391878,9.94654,0.0391878,9.94654,0.364915,0.478334,0.1567512
636,0.341761,86.8394,0.242842,61.7048,0.242842,61.7048,0.0431386,10.9613,0.0431386,10.9613,0.0431386,10.9613,0.0431386,10.9613,0.341761,0.485684,0.1725544
637,0.319257,81.2093,0.245771,62.5169,0.245771,62.5169,0.0473002,12.0318,0.0473002,12.0318,0.0473002,12.0318,0.0473002,12.0318,0.319257,0.491542,0.1892008
638,0.297451,75.7446,0.24794,63.1368,0.24794,63.1368,0.0516674,13.1569,0.0516674,13.1569,0.0516674,13.1569,0.0516674,13.1569,0.297451,0.49588,0.2066696
639,0.276387,70.4568,0.249338,63.5615,0.249338,63.5615,0.0562341,14.3353,0.0562341,14.3353,0.0562341,14.3353,0.0562341,14.3353,0.276387,0.498676,0.2249364
640,0.256103,65.3564,0.249963,63.7895,0.249963,63.7895,0.0609926,15.565,0.0609926,15.565,0.0609926,15.565,0.0609926,15.565,0.256103,0.499926,0.2439704
641,0.236632,60.4523,0.249816,63.8204,0.249816,63.8204,0.0659338,16.8441,0.0659338,16.8441,0.0659338,16.8441,0.0659338,16.8441,0.236632,0.499632,0.2637352
642,0.218001,55.7521,0.248905,63.6556,0.248905,63.6556,0.0710475,18.1699,0.0710475,18.1699,0.0710475,18.1699,0.0710475,18.1699,0.218001,0.49781,0.28419
643,0.200231,51.2622,0.247241,63.2975,0.247241,63.2975,0.0763219,19.5396,0.0763219,19.5396,0.0763219,19.5396,0.0763219,19.5396,0.200231,0.494482,0.3052876
644,0.183339,46.9876,0.244842,62.7501,0.244842,62.7501,0.0817443,20.9501,0.0817443,20.9501,0.0817443,20.9501,0.0817443,20.9501,0.183339,0.489684,0.3269772
645,0.167336,42.9317,0.241731,62.0185,0.241731,62.0185,0.0873005,22.3978,0.0873005,22.3978,0.0873005,22.3978,0.0873005,22.3978,0.167336,0.483462,0.349202
646,0.152227,39.0967,0.237936,61.1094,0.237936,61.1094,0.0929752,23.8789,0.0929752,23.8789,0.0929752,23.8789,0.0929752,23.8789,0.152227,0.475872,0.3719008
647,0.138014,35.4837,0.233488,60.0303,0.233488,60.0303,0.0987522,25.3894,0.0987522,25.3894,0.0987522,25.3894,0.0987522,25.3894,0.138014,0.466976,0.3950088
648,0.124692,32.0923,0.228426,58.7904,0.228426,58.7904,0.104614,26.9247,0.104614,26.9247,0.104614,26.9247,0.104614,26.9247,0.124692,0.456852,0.418456
649,0.112253,28.9209,0.222789,57.3996,0.222789,57.3996,0.110543,28.4804,0.110543,28.4804,0.110543,28.4804,0.110543,28.4804,0.112253,0.445578,0.442172
650,0.100682,25.9669,0.216622,55.8692,0.216622,55.8692,0.116518,30.0514,0.116518,30.0514,0.116518,30.0514,0.116518,30.0514,0.100682,0.433244,0.466072
651,0.0899622,23.2264,0.209975,54.2111,0.209975,54.2111,0.122522,31.6326,0.122522,31.6326,0.122522,31.6326,0.122522,31.6326,0.0899622,0.41995,0.490088
652,0.0800726,20.6945,0.202898,52.4385,0.202898,52.4385,0.128533,33.2189,0.128533,33.2189,0.128533,33.2189,0.128533,33.2189,0.0800726,0.405796,0.514132
653,0.0709878,18.3656,0.195448,50.5651,0.195448,50.5651,0.134529,34.8047,0.134529,34.8047,0.134529,34.8047,0.134529,34.8047,0.0709878,0.390896,0.538116
654,0.0626797,16.2329,0.187679,48.6055,0.187679,48.6055,0.14049,36.3844,0.14049,36.3844,0.14049,36.3844,0.14049,36.3844,0.0626797,0.375358,0.56196
655,0.0551171,14.289,0.179653,46.5746,0.179653,46.5746,0.146394,37.9523,0.146394,37.9523,0.146394,37.9523,0.146394,37.9523,0.0551171,0.359306,0.585576
656,0.0482663,12.5257,0.17143,44.4883,0.17143,44.4883,0.152219,39.5027,0.152219,39.5027,0.152219,39.5027,0.152219,39.5027,0.0482663,0.34286,0.608876
657,0.0420917,10.9345,0.163071,42.3623,0.163071,42.3623,0.157942,41.0298,0.157942,41.0298,0.157942,41.0298,0.157942,41.0298,0.0420917,0.326142,0.631768
658,0.0365557,9.50606,0.15464,40.213,0.15464,40.213,0.163541,42.5277,0.163541,42.5277,0.163541,42.5277,0.163541,42.5277,0.0365557,0.30928,0.654164
659,0.0316197,8.23083,0.1462,38.0568,0.1462,38.0568,0.168995,43.9907,0.168995,43.9907,0.168995,43.9907,0.168995,43.9907,0.0316197,0.2924,0.67598
660,0.0272438,7.09894,0.137813,35.9101,0.137813,35.9101,0.174282,45.4128,0.174282,45.4128,0.174282,45.4128,0.174282,45.4128,0.0272438,0.275626,0.697128
661,0.023388,6.10036,0.129543,33.7892,0.129543,33.7892,0.179381,46.7886,0.179381,46.7886,0.179381,46.7886,0.179381,46.7886,0.023388,0.259086,0.717524
662,0.0200118,5.22499,0.121451,31.7104,0.121451,31.7104,0.184271,48.1125,0.184271,48.1125,0.184271,48.1125,0.184271,48.1125,0.0200118,0.242902,0.737084
663,0.0170753,4.46275,0.113597,29.6894,0.113597,29.6894,0.188933,49.379,0.188933,49.379,0.188933,49.379,0.188933,49.379,0.0170753,0.227194,0.755732
664,0.0145391,3.8037,0.106039,27.7418,0.106039,27.7418,0.193346,50.5829,0.193346,50.5829,0.193346,50.5829,0.193346,50.5829,0.0145391,0.212078,0.773384
665,0.012365,3.23813,0.098833,25.8823,0.098833,25.8823,0.197492,51.7192,0.197492,51.7192,0.197492,51.7192,0.197492,51.7192,0.012365,0.197666,0.789968
666,0.0105161,2.75669,0.0920321,24.1252,0.0920321,24.1252,0.201355,52.7831,0.201355,52.7831,0.201355,52.7831,0.201355,52.7831,0.0105161,0.1840642,0.80542
667,0.0089575,2.35044,0.0856865,22.4841,0.0856865,22.4841,0.204917,53.7701,0.204917,53.7701,0.204917,53.7701,0.204917,53.7701,0.0089575,0.171373,0.819668
668,0.00765612,2.01094,0.0798431,20.9714,0.0798431,20.9714,0.208164,54.6761,0.208164,54.6761,0.208164,54.6761,0.208164,54.6761,0.00765612,0.1596862,0.832656
669,0.00658147,1.73038,0.0745448,19.5991,0.0745448,19.5991,0.211082,55.497,0.211082,55.497,0.211082,55.497,0.211082,55.497,0.00658147,0.1490896,0.844328
670,0.00570573,1.5016,0.0698306,18.3776,0.0698306,18.3776,0.213658,56.2294,0.213658,56.2294,0.213658,56.2294,0.213658,56.2294,0.00570573,0.1396612,0.854632
671,0.00500401,1.31821,0.065735,17.3167,0.065735,17.3167,0.215881,56.87,0.215881,56.87,0.215881,56.87,0.215881,56.87,0.00500401,0.13147,0.863524
672,0.00445461,1.17463,0.0622883,16.4247,0.0622883,16.4247,0.217742,57.4161,0.217742,57.4161,0.217742,57.4161,0.217742,57.4161,0.00445461,0.1245766,0.870968
673,0.00403922,1.06613,0.0595156,15.7088,0.0595156,15.7088,0.219232,57.8652,0.219232,57.8652,0.219232,57.8652,0.219232,57.8652,0.00403922,0.1190312,0.876928
674,0.00374305,0.988914,0.0574374,15.175,0.0574374,15.175,0.220346,58.2153,0.220346,58.2153,0.220346,58.2153,0.220346,58.2153,0.00374305,0.1148748,0.881384
675,0.00355501,0.94014,0.0560689,14.8277,0.0560689,14.8277,0.221077,58.4649,0.221077,58.4649,0.221077,58.4649,0.221077,58.4649,0.00355501,0.1121378,0.884308
676,0.00346778,0.917954,0.0554201,14.6702,0.0554201,14.6702,0.221423,58.6128,0.221423,58.6128,0.221423,58.6128,0.221423,58.6128,0.00346778,0.1108402,0.885692
677,0.00347789,0.921512,0.0554957,14.7043,0.0554957,14.7043,0.221383,58.6583,0.221383,58.6583,0.221383,58.6583,0.221383,58.6583,0.00347789,0.1109914,0.885532
678,0.00358574,0.950998,0.0562953,14.9305,0.0562953,14.9305,0.220956,58.6012,0.220956,58.6012,0.220956,58.6012,0.220956,58.6012,0.00358574,0.1125906,0.883824
679,0.00379561,1.00762,0.0578129,15.3476,0.0578129,15.3476,0.220145,58.4417,0.220145,58.4417,0.220145,58.4417,0.220145,58.4417,0.00379561,0.1156258,0.88058
680,0.00411562,1.09361,0.0600375,15.9533,0.0600375,15.9533,0.218952,58.1804,0.218952,58.1804,0.218952,58.1804,0.218952,58.1804,0.00411562,0.120075,0.875808
681,0.00455764,1.21221,0.0629526,16.7437,0.0629526,16.7437,0.217384,57.8184,0.217384,57.8184,0.217384,57.8184,0.217384,57.8184,0.00455764,0.1259052,0.869536
682,0.00513719,1.36765,0.066537,17.7138,0.066537,17.7138,0.215447,57.3573,0.215447,57.3573,0.215447,57.3573,0.215447,57.3573,0.00513719,0.133074,0.861788
683,0.00587333,1.56509,0.0707643,18.8569,0.0707643,18.8569,0.21315,56.799,0.21315,56.799,0.21315,56.799,0.21315,56.799,0.00587333,0.1415286,0.8526
684,0.00678842,1.81064,0.0756035,20.1653,0.0756035,20.1653,0.210501,56.1459,0.210501,56.1459,0.210501,56.1459,0.210501,56.1459,0.00678842,0.151207,0.842004
685,0.00790799,2.11123,0.0810189,21.6299,0.0810189,21.6299,0.207514,55.4007,0.207514,55.4007,0.207514,55.4007,0.207514,55.4007,0.00790799,0.1620378,0.830056
686,0.00926045,2.4746,0.0869708,23.2406,0.0869708,23.2406,0.2042,54.5667,0.2042,54.5667,0.2042,54.5667,0.2042,54.5667,0.00926045,0.1739416,0.8168
687,0.0108769,2.90924,0.0934153,24.9859,0.0934153,24.9859,0.200573,53.6475,0.200573,53.6475,0.200573,53.6475,0.200573,53.6475,0.0108769,0.1868306,0.802292
688,0.0127906,3.42428,0.100305,26.8535,0.100305,26.8535,0.19665,52.6468,0.19665,52.6468,0.19665,52.6468,0.19665,52.6468,0.0127906,0.20061,0.7866
689,0.0150372,4.02944,0.107589,28.8301,0.107589,28.8301,0.192446,51.5689,0.192446,51.5689,0.192446,51.5689,0.192446,51.5689,0.0150372,0.215178,0.769784
690,0.0176537,4.73493,0.115214,30.9016,0.115214,30.9016,0.18798,50.4184,0.18798,50.4184,0.18798,50.4184,0.18798,50.4184,0.0176537,0.230428,0.75192
691,0.0206787,5.55136,0.123122,33.0531,0.123122,33.0531,0.183269,49.2001,0.183269,49.2001,0.183269,49.2001,0.183269,49.2001,0.0206787,0.246244,0.733076
692,0.0241517,6.48963,0.131256,35.269,0.131256,35.269,0.178334,47.9189,0.178334,47.9189,0.178334,47.9189,0.178334,47.9189,0.0241517,0.262512,0.713336
693,0.0281127,7.56085,0.139556,37.5332,0.139556,37.5332,0.173194,46.5801,0.173194,46.5801,0.173194,46.5801,0.173194,46.5801,0.0281127,0.279112,0.692776
694,0.0326022,8.77624,0.147959,39.8292,0.147959,39.8292,0.16787,45.1893,0.16787,45.1893,0.16787,45.1893,0.16787,45.1893,0.0326022,0.295918,0.67148
695,0.0376601,10.147,0.156402,42.1403,0.156402,42.1403,0.162384,43.752,0.162384,43.752,0.162384,43.752,0.162384,43.752,0.0376601,0.312804,0.649536
696,0.0433262,11.6841,0.164823,44.4493,0.164823,44.4493,0.156757,42.2739,0.156757,42.2739,0.156757,42.2739,0.156757,42.2739,0.0433262,0.329646,0.627028
697,0.0496389,13.3986,0.173159,46.7392,0.173159,46.7392,0.151011,40.761,0.151011,40.761,0.151011,40.761,0.151011,40.761,0.0496389,0.346318,0.604044
698,0.0566353,15.3007,0.181346,48.993,0.181346,48.993,0.145168,39.219,0.145168,39.219,0.145168,39.219,0.145168,39.219,0.0566353,0.362692,0.580672
699,0.0643508,17.4007,0.189324,51.1939,0.189324,51.1939,0.13925,37.6539,0.13925,37.6539,0.13925,37.6539,0.13925,37.6539,0.0643508,0.378648,0.557
700,0.0728185,19.7079,0.197031,53.3253,0.197031,53.3253,0.13328,36.0715,0.13328,36.0715,0.13328,36.0715,0.13328,36.0715,0.0728185,0.394062,0.53312
701,0.082069,22.2312,0.204408,55.371,0.204408,55.371,0.127279,34.4779,0.127279,34.4779,0.127279,34.4779,0.127279,34.4779,0.082069,0.408816,0.509116
702,0.0921299,24.9786,0.211399,57.3154,0.211399,57.3154,0.121268,32.8787,0.121268,32.8787,0.121268,32.8787,0.121268,32.8787,0.0921299,0.422798,0.485072
703,0.103025,27.9573,0.21795,59.1437,0.21795,59.1437,0.115268,31.2796,0.115268,31.2796,0.115268,31.2796,0.115268,31.2796,0.103025,0.4359,0.461072
704,0.114776,31.1734,0.22401,60.8415,0.22401,60.8415,0.109301,29.6863,0.109301,29.6863,0.109301,29.6863,0.109301,29.6863,0.114776,0.44802,0.437204
705,0.127399,34.6321,0.229531,62.3955,0.229531,62.3955,0.103385,28.104,0.103385,28.104,0.103385,28.104,0.103385,28.104,0.127399,0.459062,0.41354
706,0.140906,38.3373,0.234469,63.7934,0.234469,63.7934,0.0975391,26.5381,0.0975391,26.5381,0.0975391,26.5381,0.0975391,26.5381,0.140906,0.468938,0.3901564
707,0.155306,42.2919,0.238783,65.0237,0.238783,65.0237,0.091782,24.9934,0.091782,24.9934,0.091782,24.9934,0.091782,24.9934,0.155306,0.477566,0.367128
708,0.170602,46.4973,0.242438,66.0762,0.242438,66.0762,0.0861307,23.4748,0.0861307,23.4748,0.0861307,23.4748,0.0861307,23.4748,0.170602,0.484876,0.3445228
709,0.186791,50.9536,0.245402,66.9419,0.245402,66.9419,0.0806012,21.9868,0.0806012,21.9868,0.0806012,21.9868,0.0806012,21.9868,0.186791,0.490804,0.3224048
710,0.203867,55.6596,0.247649,67.613,0.247649,67.613,0.0752086,20.5334,0.0752086,20.5334,0.0752086,20.5334,0.0752086,20.5334,0.203867,0.495298,0.3008344
711,0.221818,60.6126,0.249158,68.0832,0.249158,68.0832,0.0699667,19.1186,0.0699667,19.1186,0.0699667,19.1186,0.0699667,19.1186,0.221818,0.498316,0.2798668
712,0.240627,65.8083,0.24991,68.3473,0.24991,68.3473,0.0648881,17.7461,0.0648881,17.7461,0.0648881,17.7461,0.0648881,17.7461,0.240627,0.49982,0.2595524
713,0.26027,71.2412,0.249897,68.4018,0.249897,68.4018,0.0599842,16.4189,0.0599842,16.4189,0.0599842,16.4189,0.0599842,16.4189,0.26027,0.499794,0.2399368
714,0.280719,76.9038,0.24911,68.2444,0.24911,68.2444,0.055265,15.14,0.055265,15.14,0.055265,15.14,0.055265,15.14,0.280719,0.49822,0.22106
715,0.301941,82.7877,0.247551,67.8745,0.247551,67.8745,0.0507394,13.912,0.0507394,13.912,0.0507394,13.912,0.0507394,13.912,0.301941,0.495102,0.2029576
716,0.323897,88.8824,0.245223,67.293,0.245223,67.293,0.0464146,12.7369,0.0464146,12.7369,0.0464146,12.7369,0.0464146,12.7369,0.323897,0.490446,0.1856584
717,0.346541,95.1762,0.242136,66.5019,0.242136,66.5019,0.0422967,11.6166,0.0422967,11.6166,0.0422967,11.6166,0.0422967,11.6166,0.346541,0.484272,0.1691868
718,0.369824,101.656,0.238308,65.5052,0.238308,65.5052,0.0383903,10.5526,0.0383903,10.5526,0.0383903,10.5526,0.0383903,10.5526,0.369824,0.476616,0.1535612
719,0.393691,108.307,0.233757,64.308,0.233757,64.308,0.0346987,9.54584,0.0346987,9.54584,0.0346987,9.54584,0.0346987,9.54584,0.393691,0.467514,0.1387948
720,0.418083,115.113,0.22851,62.9169,0.22851,62.9169,0.031224,8.59706,0.031224,8.59706,0.031224,8.59706,0.031224,8.59706,0.418083,0.45702,0.124896
721,0.442936,122.057,0.222598,61.34,0.222598,61.34,0.0279668,7.70662,0.0279668,7.70662,0.0279668,7.70662,0.0279668,7.70662,0.442936,0.445196,0.1118672
722,0.468182,129.12,0.216056,59.5865,0.216056,59.5865,0.0249264,6.87449,0.0249264,6.87449,0.0249264,6.87449,0.0249264,6.87449,0.468182,0.432112,0.0997056
