t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
2874,0.0480531,0.0277049,0.0088195,0.0088195,0.000677296,0.000677296,0.000677296,0.000677296
2875,0.0445743,0.0240853,0.008721,0.008721,0.000761736,0.000761736,0.000761736,0.000761736
2876,0.0413496,0.0208659,0.00855123,0.00855123,0.000845319,0.000845319,0.000845319,0.000845319
2877,0.0383571,0.0180131,0.00831874,0.00831874,0.000926624,0.000926624,0.000926624,0.000926624
2878,0.0355767,0.0154947,0.00803241,0.00803241,0.00100429,0.00100429,0.00100429,0.00100429
2879,0.0329907,0.0132801,0.00770118,0.00770118,0.00107707,0.00107707,0.00107707,0.00107707
2880,0.030583,0.01134,0.00733384,0.00733384,0.00114382,0.00114382,0.00114382,0.00114382
2881,0.028339,0.00964712,0.00693886,0.00693886,0.00120355,0.00120355,0.00120355,0.00120355
2882,0.026246,0.0081757,0.00652425,0.00652425,0.00125545,0.00125545,0.00125545,0.00125545
2883,0.0242922,0.00690188,0.00609742,0.00609742,0.00129887,0.00129887,0.00129887,0.00129887
2884,0.0224673,0.0058036,0.00566514,0.00566514,0.00133335,0.00133335,0.00133335,0.00133335
2885,0.0207619,0.00486052,0.00523346,0.00523346,0.0013586,0.0013586,0.0013586,0.0013586
2886,0.0191676,0.00405409,0.00480768,0.00480768,0.00137453,0.00137453,0.00137453,0.00137453
2887,0.0176769,0.0033674,0.00439236,0.00439236,0.0013812,0.0013812,0.0013812,0.0013812
2888,0.0162831,0.00278518,0.0039913,0.0039913,0.00137884,0.00137884,0.00137884,0.00137884
2889,0.01498,0.00229367,0.0036076,0.0036076,0.0013678,0.0013678,0.0013678,0.0013678
2890,0.0137622,0.00188059,0.00324366,0.00324366,0.00134857,0.00134857,0.00134857,0.00134857
2891,0.0126245,0.00153497,0.00290126,0.00290126,0.00132176,0.00132176,0.00132176,0.00132176
2892,0.0115625,0.00124713,0.0025816,0.0025816,0.00128803,0.00128803,0.00128803,0.00128803
2893,0.0105718,0.00100852,0.00228536,0.00228536,0.00124815,0.00124815,0.00124815,0.00124815
2894,0.00964872,0.000811655,0.00201274,0.00201274,0.0012029,0.0012029,0.0012029,0.0012029
2895,0.00878957,0.000650027,0.00176358,0.00176358,0.00115309,0.00115309,0.00115309,0.00115309
2896,0.007991,0.000517983,0.00153736,0.00153736,0.00109958,0.00109958,0.00109958,0.00109958
2897,0.00724987,0.000410652,0.00133329,0.00133329,0.00104316,0.00104316,0.00104316,0.00104316
2898,0.00656317,0.000323858,0.00115037,0.00115037,0.000984643,0.000984643,0.000984643,0.000984643
2899,0.00592806,0.000254042,0.000987426,0.000987426,0.000924793,0.000924793,0.000924793,0.000924793
2900,0.00534182,0.000198186,0.000843164,0.000843164,0.000864326,0.000864326,0.000864326,0.000864326
2901,0.00480181,0.000153744,0.000716219,0.000716219,0.000803907,0.000803907,0.000803907,0.000803907
2902,0.00430549,0.000118584,0.000605187,0.000605187,0.000744134,0.000744134,0.000744134,0.000744134
2903,0.00385042,9.09278e-05,0.000508655,0.000508655,0.000685545,0.000685545,0.000685545,0.000685545
2904,0.00343419,6.93029e-05,0.000425234,0.000425234,0.000628604,0.000628604,0.000628604,0.000628604
2905,0.00305447,5.24965e-05,0.000353574,0.000353574,0.000573707,0.000573707,0.000573707,0.000573707
2906,0.00270901,3.95162e-05,0.000292386,0.000292386,0.000521181,0.000521181,0.000521181,0.000521181
2907,0.00239561,2.95547e-05,0.000240456,0.000240456,0.000471285,0.000471285,0.000471285,0.000471285
2908,0.00211211,2.196e-05,0.000196649,0.000196649,0.000424212,0.000424212,0.000424212,0.000424212
2909,0.00185644,1.62084e-05,0.000159921,0.000159921,0.000380097,0.000380097,0.000380097,0.000380097
2910,0.00162659,1.18824e-05,0.000129318,0.000129318,0.000339017,0.000339017,0.000339017,0.000339017
2911,0.00142061,8.65157e-06,0.000103975,0.000103975,0.000301002,0.000301002,0.000301002,0.000301002
2912,0.00123664,6.25582e-06,8.31212e-05,8.31212e-05,0.000266035,0.000266035,0.000266035,0.000266035
2913,0.00107288,4.4923e-06,6.60696e-05,6.60696e-05,0.000234061,0.000234061,0.000234061,0.000234061
2914,0.000927612,3.20379e-06,5.22165e-05,5.22165e-05,0.000204994,0.000204994,0.000204994,0.000204994
2915,0.000799211,2.26945e-06,4.10347e-05,4.10347e-05,0.000178718,0.000178718,0.000178718,0.000178718
2916,0.000686128,1.59706e-06,3.20681e-05,3.20681e-05,0.000155099,0.000155099,0.000155099,0.000155099
2917,0.000586906,1.11687e-06,2.49252e-05,2.49252e-05,0.000133985,0.000133985,0.000133985,0.000133985
2918,0.000500174,7.76544e-07,1.92727e-05,1.92727e-05,0.000115213,0.000115213,0.000115213,0.000115213
2919,0.000424653,5.37145e-07,1.48294e-05,1.48294e-05,9.86142e-05,9.86142e-05,9.86142e-05,9.86142e-05
2920,0.000359151,3.69963e-07,1.13597e-05,1.13597e-05,8.40155e-05,8.40155e-05,8.40155e-05,8.40155e-05
2921,0.000302567,2.54018e-07,8.6679e-06,8.6679e-06,7.12443e-05,7.12443e-05,7.12443e-05,7.12443e-05
2922,0.000253885,1.74123e-07,6.59298e-06,6.59298e-06,6.01312e-05,6.01312e-05,6.01312e-05,6.01312e-05
2923,0.000212174,1.1938e-07,5.0034e-06,5.0034e-06,5.05121e-05,5.05121e-05,5.05121e-05,5.05121e-05
2924,0.000176588,8.20499e-08,3.7927e-06,3.7927e-06,4.22301e-05,4.22301e-05,4.22301e-05,4.22301e-05
2925,0.000146356,5.66828e-08,2.87543e-06,2.87543e-06,3.51371e-05,3.51371e-05,3.51371e-05,3.51371e-05
2926,0.000120784,3.948e-08,2.18365e-06,2.18365e-06,2.90943e-05,2.90943e-05,2.90943e-05,2.90943e-05
2927,9.92498e-05,2.78162e-08,1.66379e-06,1.66379e-06,2.39736e-05,2.39736e-05,2.39736e-05,2.39736e-05
2928,8.11968e-05,1.98931e-08,1.27406e-06,1.27406e-06,1.96572e-05,1.96572e-05,1.96572e-05,1.96572e-05
2929,6.61311e-05,1.44879e-08,9.82086e-07,9.82086e-07,1.60381e-05,1.60381e-05,1.60381e-05,1.60381e-05
2930,5.36165e-05,1.07752e-08,7.63095e-07,7.63095e-07,1.30199e-05,1.30199e-05,1.30199e-05,1.30199e-05
2931,4.32699e-05,8.20049e-09,5.9828e-07,5.9828e-07,1.05163e-05,1.05163e-05,1.05163e-05,1.05163e-05
2932,3.47563e-05,6.39254e-09,4.73509e-07,4.73509e-07,8.45073e-06,8.45073e-06,8.45073e-06,8.45073e-06
2933,2.7785e-05,5.10313e-09,3.78261e-07,3.78261e-07,6.75584e-06,6.75584e-06,6.75584e-06,6.75584e-06
2934,2.21045e-05,4.16617e-09,3.0478e-07,3.0478e-07,5.3727e-06,5.3727e-06,5.3727e-06,5.3727e-06
2935,1.7499e-05,3.47017e-09,2.47393e-07,2.47393e-07,4.25017e-06,4.25017e-06,4.25017e-06,4.25017e-06
2936,1.37838e-05,2.94e-09,2.01984e-07,2.01984e-07,3.34422e-06,3.34422e-06,3.34422e-06,3.34422e-06
2937,1.08022e-05,2.5248e-09,1.6558e-07,1.6558e-07,2.61714e-06,2.61714e-06,2.61714e-06,2.61714e-06
2938,8.42195e-06,2.19003e-09,1.36043e-07,1.36043e-07,2.03692e-06,2.03692e-06,2.03692e-06,2.03692e-06
2939,6.53172e-06,1.91225e-09,1.11834e-07,1.11834e-07,1.57654e-06,1.57654e-06,1.57654e-06,1.57654e-06
2940,5.03873e-06,1.67558e-09,9.18345e-08,9.18345e-08,1.21335e-06,1.21335e-06,1.21335e-06,1.21335e-06
2941,3.86594e-06,1.46941e-09,7.5227e-08,7.5227e-08,9.28503e-07,9.28503e-07,9.28503e-07,9.28503e-07
2942,2.94977e-06,1.28671e-09,6.13993e-08,6.13993e-08,7.06421e-07,7.06421e-07,7.06421e-07,7.06421e-07
2943,2.23811e-06,1.12296e-09,4.98822e-08,4.98822e-08,5.34305e-07,5.34305e-07,5.34305e-07,5.34305e-07
2944,1.68847e-06,9.75286e-10,4.03063e-08,4.03063e-08,4.0172e-07,4.0172e-07,4.0172e-07,4.0172e-07
2945,1.26643e-06,8.41895e-10,3.23715e-08,3.23715e-08,3.0021e-07,3.0021e-07,3.0021e-07,3.0021e-07
2946,9.44275e-07,7.21661e-10,2.58279e-08,2.58279e-08,2.22975e-07,2.22975e-07,2.22975e-07,2.22975e-07
2947,6.99851e-07,6.13823e-10,2.04632e-08,2.04632e-08,1.64578e-07,1.64578e-07,1.64578e-07,1.64578e-07
2948,5.1553e-07,5.17783e-10,1.60944e-08,1.60944e-08,1.20706e-07,1.20706e-07,1.20706e-07,1.20706e-07
2949,3.77396e-07,4.32979e-10,1.25626e-08,1.25626e-08,8.79593e-08,8.79593e-08,8.79593e-08,8.79593e-08
2950,2.74528e-07,3.58814e-10,9.72973e-09,9.72973e-09,6.36773e-08,6.36773e-08,6.36773e-08,6.36773e-08
2951,1.98414e-07,2.94617e-10,7.47588e-09,7.47588e-09,4.57918e-08,4.57918e-08,4.57918e-08,4.57918e-08
2952,1.42463e-07,2.39642e-10,5.69777e-09,5.69777e-09,3.2707e-08,3.2707e-08,3.2707e-08,3.2707e-08
2953,1.01608e-07,1.9308e-10,4.30704e-09,4.30704e-09,2.32001e-08,2.32001e-08,2.32001e-08,2.32001e-08
2954,7.19761e-08,1.54081e-10,3.22879e-09,3.22879e-09,1.63411e-08,1.63411e-08,1.63411e-08,1.63411e-08
2955,5.06329e-08,1.2178e-10,2.40021e-09,2.40021e-09,1.14277e-08,1.14277e-08,1.14277e-08,1.14277e-08
2956,3.53673e-08,9.53248e-11,1.76917e-09,1.76917e-09,7.9334e-09,7.9334e-09,7.9334e-09,7.9334e-09
2957,2.45265e-08,7.38972e-11,1.29291e-09,1.29291e-09,5.46671e-09,5.46671e-09,5.46671e-09,5.46671e-09
2958,1.6884e-08,5.67334e-11,9.36714e-10,9.36714e-10,3.73846e-09,3.73846e-09,3.73846e-09,3.73846e-09
2959,1.1536e-08,4.31354e-11,6.72749e-10,6.72749e-10,2.53683e-09,2.53683e-09,2.53683e-09,2.53683e-09
2960,7.82183e-09,3.24797e-11,4.78927e-10,4.78927e-10,1.70787e-09,1.70787e-09,1.70787e-09,1.70787e-09
2961,5.26222e-09,2.42197e-11,3.37924e-10,3.37924e-10,1.14054e-09,1.14054e-09,1.14054e-09,1.14054e-09
2962,3.51211e-09,1.78855e-11,2.36298e-10,2.36298e-10,7.55406e-10,7.55406e-10,7.55406e-10,7.55406e-10
2963,2.32504e-09,1.30798e-11,1.63739e-10,1.63739e-10,4.9612e-10,4.9612e-10,4.9612e-10,4.9612e-10
2964,1.52645e-09,9.47247e-12,1.12421e-10,1.12421e-10,3.23033e-10,3.23033e-10,3.23033e-10,3.23033e-10
2965,9.93672e-10,6.79325e-12,7.64713e-11,7.64713e-11,2.08484e-10,2.08484e-10,2.08484e-10,2.08484e-10
2966,6.4126e-10,4.82427e-12,5.15293e-11,5.15293e-11,1.33344e-10,1.33344e-10,1.33344e-10,1.33344e-10
2967,4.10176e-10,3.39242e-12,3.43921e-11,3.43921e-11,8.44997e-11,8.44998e-11,8.44997e-11,8.44998e-11
2968,2.59994e-10,2.36208e-12,2.27328e-11,2.27328e-11,5.30415e-11,5.30415e-11,5.30415e-11,5.30415e-11
2969,1.63276e-10,1.62843e-12,1.4879e-11,1.4879e-11,3.29723e-11,3.29723e-11,3.29723e-11,3.29723e-11
2970,1.01566e-10,1.11149e-12,9.64172e-12,9.64172e-12,2.02929e-11,2.02929e-11,2.02929e-11,2.02929e-11
2971,6.25676e-11,7.51074e-13,6.18474e-12,6.18474e-12,1.23618e-11,1.23618e-11,1.23618e-11,1.23618e-11
2972,3.81607e-11,5.02423e-13,3.92643e-12,3.92643e-12,7.45135e-12,7.45135e-12,7.45135e-12,7.45135e-12
2973,2.30378e-11,3.32687e-13,2.46662e-12,2.46662e-12,4.44297e-12,4.44297e-12,4.44297e-12,4.44297e-12
2974,1.37629e-11,2.18046e-13,1.53301e-12,1.53301e-12,2.61972e-12,2.61971e-12,2.61971e-12,2.61972e-12
2975,8.13405e-12,1.41438e-13,9.42397e-13,9.42397e-13,1.52695e-12,1.52695e-12,1.52695e-12,1.52695e-12
2976,4.75449e-12,9.07942e-14,5.72883e-13,5.72883e-13,8.79481e-13,8.79482e-13,8.79482e-13,8.79481e-13
2977,2.74771e-12,5.76735e-14,3.44298e-13,3.44298e-13,5.0036e-13,5.0036e-13,5.0036e-13,5.00359e-13
2978,1.56953e-12,3.62471e-14,2.04514e-13,2.04514e-13,2.81065e-13,2.81064e-13,2.81064e-13,2.81065e-13
2979,8.85846e-13,2.25374e-14,1.20035e-13,1.20035e-13,1.5581e-13,1.5581e-13,1.5581e-13,1.5581e-13
2980,4.93835e-13,1.38621e-14,6.959e-14,6.95901e-14,8.51981e-14,8.51981e-14,8.51983e-14,8.51981e-14
2981,2.71819e-13,8.43296e-15,3.98383e-14,3.98383e-14,4.59273e-14,4.59274e-14,4.59275e-14,4.59272e-14
2982,1.47667e-13,5.07337e-15,2.25119e-14,2.25119e-14,2.43925e-14,2.43926e-14,2.43925e-14,2.43926e-14
2983,7.91437e-14,3.01813e-15,1.25516e-14,1.25517e-14,1.27556e-14,1.27555e-14,1.27555e-14,1.27557e-14
2984,4.183e-14,1.77523e-15,6.90203e-15,6.90204e-15,6.56271e-15,6.56265e-15,6.5627e-15,6.56266e-15
2985,2.17922e-14,1.03217e-15,3.74145e-15,3.74141e-15,3.31927e-15,3.31929e-15,3.31934e-15,3.31924e-15
2986,1.11852e-14,5.93123e-16,1.99826e-15,1.99825e-15,1.64888e-15,1.64892e-15,1.64889e-15,1.64891e-15
2987,5.65335e-15,3.36849e-16,1.05086e-15,1.05088e-15,8.037e-16,8.03688e-16,8.03665e-16,8.03711e-16
2988,2.81223e-15,1.89031e-16,5.43807e-16,5.43808e-16,3.83906e-16,3.83887e-16,3.83902e-16,3.83891e-16
2989,1.37608e-15,1.04786e-16,2.76717e-16,2.76706e-16,1.79462e-16,1.79469e-16,1.79477e-16,1.7946e-16
2990,6.61964e-16,5.73683e-17,1.38323e-16,1.38325e-16,8.19838e-17,8.19904e-17,8.19838e-17,8.19895e-17
2991,3.12887e-16,3.10231e-17,6.78606e-17,6.78644e-17,3.65373e-17,3.65329e-17,3.65314e-17,3.65371e-17
2992,1.45221e-16,1.65656e-17,3.26388e-17,3.26367e-17,1.58452e-17,1.58446e-17,1.58462e-17,1.58442e-17
2993,6.61487e-17,8.72777e-18,1.53672e-17,1.53664e-17,6.67077e-18,6.67281e-18,6.67251e-18,6.67124e-18
2994,2.956e-17,4.53966e-18,7.07046e-18,7.07149e-18,2.72004e-18,2.71932e-18,2.71916e-18,2.7199e-18
2995,1.29542e-17,2.33237e-18,3.17372e-18,3.17345e-18,1.06888e-18,1.06837e-18,1.0686e-18,1.06879e-18
2996,5.56223e-18,1.18041e-18,1.38579e-18,1.38537e-18,4.02343e-19,4.02999e-19,4.0277e-19,4.02546e-19
2997,2.34143e-18,5.88865e-19,5.86673e-19,5.86826e-19,1.44822e-19,1.44776e-19,1.44724e-19,1.44744e-19
2998,9.68163e-19,2.91016e-19,2.39966e-19,2.40025e-19,4.93919e-20,4.9147e-20,4.92756e-20,4.9341e-20
2999,3.92218e-19,1.41262e-19,9.42167e-20,9.41158e-20,1.55798e-20,1.57011e-20,1.56841e-20,1.56584e-20
3000,1.55877e-19,6.71781e-20,3.52236e-20,3.52008e-20,4.55561e-21,4.60444e-21,4.56318e-21,4.55074e-21
3001,6.17402e-20,3.20808e-20,1.23955e-20,1.24309e-20,1.23629e-21,1.18421e-21,1.19876e-21,1.21369e-21
3002,2.40858e-20,1.49411e-20,4.02175e-21,4.02156e-21,2.6929e-22,2.7253e-22,2.79737e-22,2.79667e-22
3003,9.17419e-21,6.64053e-21,1.17376e-21,1.16016e-21,4.53014e-23,5.48205e-23,5.15321e-23,4.79123e-23
3004,3.72706e-21,3.12557e-21,2.85563e-22,2.88547e-22,8.86258e-24,5.91412e-24,5.53902e-24,6.9631e-24
3005,1.50374e-21,1.40793e-21,4.57601e-23,4.81062e-23,4.98123e-25,1.89737e-25,4.90107e-25,6.39323e-25
3006,5.64213e-22,5.58735e-22,3.05967e-24,2.13624e-24,1.30156e-27,5.12558e-26,5.02103e-26,-1.91942e-26
3007,2.77585e-22,2.76181e-22,5.07617e-25,6.06273e-25,7.84308e-26,2.1199e-26,1.37281e-26,1.90401e-26
3008,1.24443e-22,1.15643e-22,4.80064e-24,3.66516e-24,1.29616e-25,-5.46774e-26,-9.64222e-27,1.08589e-25
3009,4.99236e-23,3.90092e-23,4.61219e-24,5.52034e-24,-1.93636e-25,2.76221e-25,5.74947e-25,-1.54691e-25
3010,3.35435e-23,2.4776e-23,3.49142e-24,3.56949e-24,6.2786e-25,3.6757e-25,4.13429e-26,5.05387e-25
3011,1.41161e-23,6.22822e-24,3.71452e-24,2.95156e-24,5.51862e-25,-2.36314e-26,-9.84659e-26,6.05235e-25
3012,8.65506e-24,3.41489e-24,1.54313e-24,2.27056e-24,-2.07074e-25,4.81726e-25,1.1537e-24,-2.87132e-25
3013,5.67535e-24,2.41743e-24,8.84262e-25,6.64143e-25,5.33751e-25,3.82398e-25,4.84266e-26,6.14506e-25
3014,1.95978e-24,-4.84478e-25,8.29585e-25,8.30607e-25,3.40749e-25,-7.87545e-26,-1.4433e-25,4.27776e-25
3015,2.46898e-24,1.05216e-24,1.4693e-25,2.41955e-25,-1.0078e-25,3.27388e-25,8.75516e-25,-2.69812e-25
3016,6.96245e-25,-2.86614e-25,2.00445e-25,2.63499e-26,1.7605e-25,1.10264e-25,-9.69961e-26,4.05612e-25
3017,1.02663e-24,3.2733e-25,3.40435e-26,3.07615e-25,7.26534e-26,-4.23744e-26,5.58884e-26,1.10622e-25
3018,7.77316e-25,2.56641e-25,1.20465e-26,-1.07134e-25,5.0113e-27,1.69425e-25,4.41467e-25,-1.15435e-25
3019,3.8837e-25,-9.18921e-26,5.78229e-26,1.72255e-25,9.63348e-27,-1.83908e-26,-7.38053e-26,1.7065e-25
3020,8.1227e-25,4.8787e-25,-2.57101e-26,6.41885e-26,1.77866e-26,1.77138e-26,1.68901e-25,-2.52753e-26
3021,3.26386e-25,-1.41377e-25,5.65499e-26,2.63232e-26,2.03773e-26,5.87502e-26,1.49889e-25,-6.77315e-27
3022,9.10401e-25,6.26794e-25,-1.91696e-26,1.30117e-25,-7.52933e-27,-1.11175e-26,1.7011e-26,3.70359e-26
3023,3.62542e-25,-6.33568e-26,7.07254e-26,-2.2704e-26,4.29782e-26,2.14694e-26,1.33612e-25,-1.7629e-26
3024,7.37941e-25,3.63477e-25,1.09597e-26,1.48984e-25,1.55305e-26,4.26895e-27,4.05293e-26,1.98171e-26
3025,6.22432e-25,3.0946e-25,4.46962e-26,-1.7592e-26,3.26743e-26,2.24864e-27,5.94643e-26,6.74425e-27
3026,6.90228e-25,1.34535e-25,6.83904e-26,1.71405e-25,3.31372e-26,2.17293e-27,4.45702e-26,2.29921e-26
3027,5.90542e-25,3.71842e-25,-7.04734e-27,5.81475e-27,2.5906e-26,4.39368e-28,3.04113e-26,1.36791e-26
3028,5.02385e-25,8.87703e-27,8.06291e-26,1.14573e-25,3.82325e-26,1.52085e-27,3.66358e-26,1.69774e-26
3029,7.49819e-25,4.7754e-25,-3.43185e-26,8.00579e-26,1.5737e-26,1.11994e-26,9.07616e-27,2.65614e-26
3030,3.47239e-25,-6.76672e-26,9.80358e-26,5.27288e-26,3.68611e-26,9.85544e-28,2.18327e-26,1.04317e-26
3031,6.7513e-25,4.10777e-25,-3.75518e-26,7.20964e-26,4.12644e-27,2.67e-26,1.95273e-26,2.52793e-26
3032,1.39519e-25,-7.18112e-26,5.18219e-26,-1.7606e-26,2.07952e-26,-2.17246e-27,1.22498e-26,2.38612e-27
3033,7.96316e-25,4.24553e-25,-1.0744e-26,9.24638e-26,4.11838e-27,2.80938e-26,3.79979e-26,1.69356e-26
3034,1.74945e-26,-1.46677e-25,4.19356e-26,-4.81097e-26,8.82103e-27,2.56206e-27,1.30326e-26,-1.3262e-27
3035,6.96037e-25,3.89793e-25,-9.50671e-27,5.22916e-26,3.71985e-27,2.49247e-26,7.43377e-26,9.30163e-27
3036,-1.3634e-26,-1.54358e-25,2.39469e-26,-3.17101e-26,4.92964e-27,1.06951e-26,1.87221e-26,-4.91992e-27
3037,6.85675e-25,3.06419e-25,3.804e-26,5.73847e-26,6.68231e-28,3.91789e-27,1.01579e-25,1.32323e-26
3038,1.86608e-26,-1.60262e-25,1.6267e-26,8.29455e-27,6.95366e-27,1.69158e-26,1.769e-26,-1.4754e-26
3039,6.88145e-25,3.20061e-25,7.98631e-26,4.25172e-26,2.44442e-27,-3.52885e-27,1.29127e-25,2.77454e-26
3040,-4.1655e-26,-1.45781e-25,-1.11567e-26,1.49399e-26,8.37979e-27,1.36214e-26,6.20047e-27,-3.59389e-26
3041,6.90825e-25,1.56512e-25,1.57857e-25,5.7244e-26,1.75399e-26,-1.64936e-27,1.61844e-25,5.69703e-26
3042,-2.82303e-26,-1.07177e-25,-2.71366e-26,6.48047e-26,1.40571e-26,1.18016e-26,-1.81737e-26,-5.15465e-26
3043,6.66547e-25,1.43222e-25,1.94342e-25,-4.24639e-27,2.06528e-26,4.77646e-27,1.55523e-25,4.81209e-26
3044,1.23207e-25,-4.51772e-26,1.74695e-26,1.5087e-25,4.52742e-27,1.5295e-26,-7.5279e-27,-5.73485e-26
3045,4.87201e-25,2.15077e-26,8.06315e-26,-5.90808e-26,2.93995e-26,2.28722e-26,1.74494e-25,4.5714e-26
3046,4.88641e-25,5.2801e-26,7.60929e-26,2.06178e-25,4.68003e-26,5.87879e-26,-1.13767e-26,-7.74723e-27
3047,1.41726e-25,-5.40735e-26,-9.99536e-27,-1.21805e-25,1.59281e-26,-9.01619e-27,1.31166e-25,1.56127e-26
3048,1.00631e-24,5.60507e-26,2.08311e-25,2.42911e-25,9.55105e-26,1.15164e-25,5.48254e-26,6.54826e-26
3049,-9.98183e-26,-4.78677e-26,-1.33078e-25,-3.51272e-26,-2.51606e-27,-2.04899e-26,4.99233e-26,-1.87246e-26
3050,1.03011e-24,5.62916e-26,1.32411e-25,4.03859e-26,1.53437e-25,1.76373e-25,1.00463e-25,1.11667e-25
3051,2.06609e-27,8.97107e-27,-1.82539e-26,1.02394e-25,-3.7667e-26,-4.75205e-26,-5.31441e-26,-7.62138e-26
3052,7.88332e-25,-4.61037e-26,-5.94036e-27,-6.68321e-26,2.03453e-25,1.66718e-25,1.91163e-25,1.36928e-25
3053,4.44752e-25,8.2605e-26,6.18924e-26,1.17106e-25,1.08186e-26,4.77362e-26,-5.64477e-26,-2.80661e-26
3054,2.85548e-25,-1.46342e-26,-6.32302e-26,-4.24205e-27,8.92783e-26,1.24825e-26,7.88186e-26,9.46572e-27
3055,4.42792e-25,-1.80975e-26,5.63102e-26,-3.18338e-26,9.10681e-26,8.98055e-26,3.42225e-26,4.71522e-26
3056,3.93687e-25,3.21448e-26,3.95898e-26,1.99598e-25,1.61673e-26,-2.5947e-26,-6.99834e-27,-4.05497e-26
3057,5.98435e-25,-8.62813e-27,-2.86413e-26,4.32906e-26,1.27797e-25,5.9192e-26,8.8515e-26,5.82879e-26
3058,6.52049e-26,-1.27934e-26,2.5482e-26,-2.63916e-26,-1.93136e-26,-1.03508e-26,-3.16922e-26,-2.24881e-26
3059,4.7532e-25,7.83663e-27,2.93344e-26,1.49039e-25,8.82513e-26,-3.43018e-26,3.19923e-26,-2.68359e-26
3060,5.97283e-25,5.28825e-27,-9.24683e-27,7.9869e-26,6.81392e-26,3.13279e-26,3.39694e-26,3.43998e-26
3061,1.75361e-25,-2.45103e-27,7.48226e-27,-1.07496e-26,6.89177e-28,1.7437e-26,-8.12295e-27,-9.15871e-27
3062,3.80922e-25,1.12427e-26,-6.34861e-27,5.8426e-26,8.42837e-26,-2.26388e-26,4.27419e-26,-2.12332e-26
3063,4.73151e-25,1.01215e-26,6.90104e-27,7.63279e-26,2.18216e-26,-8.32342e-30,5.09687e-27,8.93213e-27
3064,3.5628e-25,3.00984e-27,1.93864e-26,1.40916e-26,2.04419e-26,6.52725e-26,2.31727e-26,1.96046e-26
3065,3.66604e-25,6.04429e-27,5.62853e-28,8.7868e-27,9.06574e-26,1.39565e-26,7.25583e-26,9.41774e-27
3066,3.40434e-25,7.97803e-27,2.72456e-26,3.3144e-26,3.00442e-26,-1.36603e-26,1.84214e-26,-2.84823e-27
3067,3.50224e-25,2.53137e-27,5.28309e-26,8.00433e-27,3.62256e-26,2.86098e-26,2.47465e-26,1.99174e-26
3068,3.91018e-25,1.2491e-26,2.61681e-26,-5.13555e-27,9.84508e-26,2.73059e-26,9.15128e-26,2.51573e-26
3069,3.5079e-25,1.03131e-26,4.22819e-26,1.88879e-28,8.49017e-26,6.6547e-29,6.39792e-26,1.37972e-27
3070,2.94108e-25,5.57678e-27,7.26448e-26,1.17965e-26,4.00446e-26,6.32914e-27,3.05044e-26,1.21419e-26
3071,4.06457e-25,1.95341e-26,6.20601e-26,1.74462e-26,9.7382e-26,3.59774e-26,6.68843e-26,2.68576e-26
3072,4.28425e-25,1.70479e-26,6.85503e-26,1.34996e-26,9.38057e-26,3.58086e-26,8.34782e-26,2.54764e-26
3073,3.54607e-25,2.43948e-27,8.82028e-26,3.01826e-26,5.82897e-26,1.98397e-26,5.7391e-26,2.16569e-26
3074,4.01965e-25,5.46915e-27,8.576e-26,4.91729e-26,5.4555e-26,3.53397e-26,4.52514e-26,4.60618e-26
3075,4.5185e-25,1.58082e-26,6.20691e-26,4.54963e-26,6.50118e-26,5.14372e-26,8.42683e-26,4.55127e-26
3076,3.25242e-25,3.38742e-27,5.93831e-26,3.60428e-26,2.81261e-26,4.29304e-26,3.4411e-26,3.89323e-26
3077,4.14961e-25,8.15946e-29,8.47886e-26,7.19357e-26,2.82395e-26,5.36481e-26,4.30793e-26,4.66337e-26
3078,4.25153e-25,7.37147e-27,5.9852e-26,5.87134e-26,3.38493e-26,4.78284e-26,6.18349e-26,4.97231e-26
3079,3.34623e-25,3.10087e-27,4.0708e-26,2.90122e-26,1.78827e-26,4.36738e-26,4.39185e-26,3.75006e-26
3080,3.61793e-25,-3.60427e-27,5.06985e-26,3.27883e-26,1.00017e-26,6.60282e-26,5.2958e-26,3.45827e-26
3081,4.5271e-25,5.22538e-27,4.66248e-26,4.10938e-26,2.04604e-26,6.91927e-26,7.85959e-26,5.19348e-26
3082,3.79724e-25,-1.18901e-27,1.32919e-26,1.88186e-26,1.55788e-26,6.9205e-26,8.47214e-26,3.83765e-26
3083,3.48352e-25,1.18234e-27,-2.49754e-27,1.88793e-26,1.07833e-26,8.02585e-26,6.3082e-26,3.32714e-26
3084,4.49238e-25,9.86201e-28,1.56326e-26,1.74695e-26,2.1263e-26,8.96452e-26,1.04541e-25,5.21228e-26
3085,4.80382e-25,5.96728e-27,-1.06822e-26,1.50612e-26,2.9562e-26,1.03899e-25,1.24936e-25,6.03021e-26
3086,4.34711e-25,8.8465e-27,-1.20293e-26,1.99531e-26,3.45104e-26,8.46088e-26,9.63252e-26,6.55318e-26
3087,3.9329e-25,1.60841e-26,-4.60924e-27,6.95444e-27,3.86529e-26,8.41424e-26,8.09245e-26,4.66971e-26
3088,4.41825e-25,1.65616e-26,-9.37925e-27,1.01452e-26,5.68769e-26,8.83823e-26,9.18824e-26,6.66673e-26
3089,5.34989e-25,3.22518e-26,-3.10472e-27,1.27207e-26,1.02164e-25,9.70449e-26,9.59766e-26,7.90479e-26
