t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
3673,0.00116414,4.78985e-28,-7.01916e-31,2.59131e-28,9.01561e-28,-1.69643e-28,-2.19538e-28,9.18379e-28
3674,0.0012681,5.50843e-28,1.4906e-30,4.02017e-28,4.99155e-28,-1.16605e-28,-2.90955e-28,7.41829e-28
3675,0.0013792,4.05184e-28,-1.78503e-28,1.6501e-27,1.87318e-27,3.85366e-28,2.50347e-28,1.60424e-27
3676,0.00149772,3.79811e-28,6.94872e-29,1.92616e-27,3.42071e-27,1.36801e-27,1.80075e-27,2.91204e-27
3677,0.00162394,1.82335e-28,-1.87944e-28,2.12131e-27,3.15932e-27,1.72104e-27,1.99927e-27,2.90788e-27
3678,0.00175816,3.75077e-28,2.37534e-28,2.17938e-27,3.81158e-27,1.7501e-27,1.96534e-27,2.22628e-27
3679,0.00190063,1.61571e-28,1.33262e-28,1.45235e-27,2.51464e-27,1.59305e-27,1.69965e-27,2.1677e-27
3680,0.00205163,1.56688e-28,9.92235e-29,1.46609e-27,2.34092e-27,1.37509e-27,7.67017e-28,1.60773e-27
3681,0.00221141,1.41522e-28,5.93301e-28,5.56052e-28,1.04818e-27,8.29307e-28,3.17443e-28,8.08027e-28
3682,0.00238022,2.90893e-29,9.66616e-28,3.85108e-28,1.12425e-28,1.6697e-28,-1.388e-28,1.85112e-28
3683,0.00255829,7.69795e-29,9.83871e-28,4.48715e-28,-1.19335e-28,1.56629e-28,1.00158e-28,2.60801e-28
3684,0.00274584,3.92137e-29,7.65198e-28,7.63822e-28,-3.85947e-28,-2.43268e-28,-2.34047e-28,-9.43438e-29
3685,0.00294309,7.52815e-29,7.96603e-28,6.62579e-28,6.27608e-29,-6.42336e-29,6.99927e-28,3.80714e-28
3686,0.00315024,9.58108e-29,7.79565e-28,8.04224e-28,5.60511e-28,8.56529e-28,1.311e-27,9.4543e-28
3687,0.00336746,1.43389e-28,8.3296e-28,9.37455e-28,8.73848e-28,1.70071e-27,1.57379e-27,1.10206e-27
3688,0.00359492,1.05148e-28,7.36974e-28,1.14812e-27,8.63486e-28,2.02625e-27,1.37127e-27,1.47387e-27
3689,0.00383277,1.93597e-28,4.06944e-29,1.35997e-27,9.11923e-28,2.17578e-27,7.42238e-28,1.60831e-27
3690,0.00408115,1.17559e-28,7.63724e-29,8.35988e-28,3.66584e-28,1.78203e-27,4.78008e-28,1.58398e-27
3691,0.00434019,4.80127e-29,7.6257e-28,9.81574e-28,2.96495e-28,1.34067e-27,9.1971e-30,9.3611e-28
3692,0.00460999,1.08124e-28,1.56267e-27,9.26404e-28,1.80475e-29,8.24364e-28,-2.22862e-28,9.07689e-28
3693,0.00489063,1.15902e-28,1.49531e-27,7.7133e-28,-5.04387e-30,2.89621e-28,-1.4991e-28,6.7611e-28
3694,0.0051822,3.51903e-28,2.53241e-27,6.35922e-28,2.33424e-28,1.20318e-28,2.34056e-28,5.83971e-28
3695,0.00548477,1.87446e-28,4.17585e-27,1.28293e-27,9.01225e-28,-7.91715e-29,2.91941e-28,3.91538e-28
3696,0.00579837,2.61016e-28,3.963e-27,1.14736e-27,9.14321e-28,-1.61499e-28,4.28298e-28,2.15002e-28
3697,0.00612305,2.7922e-28,3.71008e-27,1.34333e-27,1.77774e-27,2.17702e-29,1.32985e-27,1.57861e-28
3698,0.00645884,2.45072e-28,3.18533e-27,7.69691e-28,1.12073e-27,5.61492e-28,7.98239e-28,6.30518e-29
3699,0.00680575,3.37079e-28,2.37302e-27,6.98571e-28,9.30847e-28,2.59747e-28,5.20779e-28,-2.61247e-30
3700,0.0071638,9.4667e-29,1.61791e-27,1.17339e-28,8.7808e-28,4.30331e-28,2.35628e-28,-6.30114e-30
3701,0.007533,1.77981e-28,9.78415e-28,2.64947e-28,2.02938e-28,2.14498e-28,-2.34985e-29,4.12234e-29
3702,0.00791334,1.17566e-28,4.77848e-28,2.83185e-28,-9.36423e-29,5.47162e-28,-8.56726e-29,4.48519e-28
3703,0.00830483,1.62675e-28,6.76129e-28,1.98593e-27,1.66334e-29,2.78145e-28,5.35047e-29,2.57884e-28
3704,0.00870747,4.24541e-28,2.05997e-27,3.95674e-27,2.81656e-28,4.74419e-28,3.51187e-28,5.90808e-28
3705,0.00912126,6.38682e-28,2.37074e-27,4.63441e-27,6.1047e-28,3.96758e-28,9.12955e-28,5.53832e-28
3706,0.00954622,8.0541e-28,4.09702e-27,5.15503e-27,7.16591e-28,3.74082e-28,1.3126e-27,4.14903e-28
3707,0.00998236,1.35475e-27,5.72085e-27,7.24023e-27,1.58736e-27,6.40274e-28,1.72925e-27,5.85463e-28
3708,0.0104297,1.19908e-27,5.4812e-27,5.82791e-27,1.83309e-27,8.49669e-28,2.27564e-27,3.29837e-28
3709,0.0108883,1.29495e-27,4.02147e-27,6.60602e-27,2.08805e-27,1.05137e-27,1.43116e-27,4.12798e-28
3710,0.0113583,1.02543e-27,3.9919e-27,4.3269e-27,2.12571e-27,8.45873e-28,1.87985e-27,6.98677e-28
3711,0.0118396,1.08938e-27,2.24236e-27,1.58026e-27,1.83207e-27,9.22405e-28,1.65804e-27,5.29982e-28
3712,0.0123325,8.01104e-28,6.8968e-28,3.13444e-28,1.27806e-27,5.8856e-28,1.28357e-27,8.48727e-28
3713,0.012837,4.99371e-28,-2.86019e-28,-1.76519e-27,1.03487e-27,6.43783e-28,1.00368e-27,7.9555e-28
3714,0.0133534,1.55195e-28,-5.16831e-28,-1.25244e-27,6.97698e-28,2.8954e-28,7.37549e-28,6.77686e-28
3715,0.0138817,-2.90813e-29,-1.7393e-27,-1.29129e-27,1.41267e-28,9.9844e-29,6.11953e-28,4.59984e-28
3716,0.0144223,1.07569e-28,-3.74764e-28,-5.93178e-28,-6.20509e-29,-1.97178e-30,2.67015e-28,5.33372e-28
3717,0.0149755,3.82811e-28,-6.77777e-29,2.46566e-27,-2.38721e-29,-2.41479e-29,2.88938e-28,1.26057e-28
3718,0.0155414,9.41692e-28,9.23697e-28,2.70636e-27,-4.95806e-29,-3.37931e-29,2.17522e-28,7.62981e-29
3719,0.0161206,1.76293e-27,2.29002e-27,3.7319e-27,2.56897e-28,4.36343e-29,3.23961e-29,4.81239e-29
3720,0.0167134,2.53007e-27,2.4248e-27,4.69088e-27,1.22898e-28,1.9818e-28,2.09995e-28,-1.41614e-29
3721,0.0173202,3.23912e-27,1.53112e-27,3.92413e-27,3.23734e-28,7.29319e-28,2.82729e-29,5.94648e-28
3722,0.0179417,3.37659e-27,1.39656e-27,3.29223e-27,5.37583e-28,5.66144e-28,2.3339e-28,1.21202e-27
3723,0.0185783,3.05767e-27,9.45475e-28,4.12758e-28,4.14639e-28,6.72693e-28,9.35833e-29,1.23953e-27
3724,0.0192307,1.72278e-27,4.60108e-28,4.45753e-28,4.77622e-28,7.811e-28,2.68968e-28,1.51116e-27
3725,0.0198997,1.37348e-27,3.01295e-28,-3.46872e-28,4.71987e-28,6.01391e-28,1.67783e-28,2.0893e-27
3726,0.0205859,2.95425e-28,-7.07758e-29,-2.12345e-28,3.11072e-28,7.74635e-28,3.19766e-28,2.38158e-27
3727,0.0212902,-5.47376e-29,1.46022e-28,4.93166e-28,2.02051e-28,5.1587e-28,2.49116e-28,2.09057e-27
3728,0.0220136,5.81902e-29,1.96361e-28,1.23158e-27,1.27429e-28,3.07025e-28,3.62968e-28,1.7049e-27
3729,0.022757,6.13521e-28,5.10387e-28,1.94753e-27,1.29517e-28,2.01439e-28,3.1307e-28,1.24898e-27
3730,0.0235214,1.38471e-27,6.05295e-28,3.57515e-27,7.04391e-30,3.33087e-28,2.45869e-28,1.29012e-27
3731,0.0243081,2.44597e-27,8.84511e-28,4.4271e-27,-2.04914e-29,3.41615e-28,2.65912e-28,6.62255e-28
3732,0.0251181,5.55559e-27,7.69981e-28,5.04334e-27,2.05655e-29,3.94832e-28,4.06692e-28,7.9026e-28
3733,0.0259529,5.6918e-27,5.63358e-28,4.1424e-27,6.37475e-30,6.32899e-28,1.45078e-28,7.16301e-28
3734,0.0268138,6.76952e-27,8.44731e-28,3.65857e-27,1.4725e-29,7.97289e-28,4.19369e-28,4.2561e-28
3735,0.0277022,5.93953e-27,6.01201e-28,2.52107e-27,3.50496e-29,7.43204e-28,5.76465e-28,5.44943e-28
3736,0.0286198,5.86959e-27,4.24805e-28,1.73689e-27,7.40625e-29,8.88663e-28,4.93279e-28,3.9759e-28
3737,0.0295681,3.92559e-27,4.40797e-28,1.35787e-27,2.07319e-28,8.81036e-28,4.77631e-28,8.05596e-28
3738,0.030549,2.31421e-27,4.05829e-28,3.57972e-28,2.8039e-28,5.82487e-28,3.35203e-28,5.54583e-28
3739,0.0315641,9.56284e-28,2.01612e-28,-5.32747e-29,3.16649e-28,7.34009e-28,2.9217e-28,4.90611e-28
3740,0.0326155,1.88839e-29,2.65629e-28,-4.48123e-28,3.97875e-28,4.64243e-28,2.48173e-28,8.83555e-28
3741,0.0337051,-2.05887e-28,3.20546e-28,-7.71622e-28,3.71599e-28,5.8378e-28,8.70619e-29,7.07573e-28
3742,0.034835,2.97715e-28,3.61937e-29,-8.3743e-29,6.33975e-28,4.89923e-28,5.58015e-29,7.03788e-28
3743,0.0360074,1.17565e-27,1.77257e-28,-1.2107e-28,9.42375e-28,4.00874e-28,3.26388e-30,5.84359e-28
3744,0.0372246,3.91463e-27,7.20481e-30,-1.65648e-28,7.64889e-28,2.33948e-28,-3.33739e-29,6.08355e-28
3745,0.0384889,5.12157e-27,-4.57628e-29,4.10268e-28,8.30204e-28,1.33136e-28,-5.44916e-29,6.51469e-28
3746,0.0398028,6.61001e-27,-9.12233e-29,2.28069e-28,9.96665e-28,2.20068e-28,-1.15565e-29,5.25825e-28
3747,0.0411688,7.50602e-27,1.22487e-29,1.62656e-28,8.30975e-28,-2.6002e-29,-2.79776e-29,6.87365e-28
3748,0.0425895,6.31252e-27,-3.04297e-29,7.45478e-28,8.38899e-28,5.42112e-29,-4.03559e-29,4.91879e-28
3749,0.0440677,7.44009e-27,-4.23783e-29,6.64129e-28,1.01085e-27,2.40726e-30,9.83614e-29,1.40276e-28
3750,0.0456061,5.67912e-27,3.4019e-28,4.63856e-28,8.83367e-28,-2.48455e-29,1.45924e-28,3.30512e-28
3751,0.0472076,4.31954e-27,4.0027e-29,2.73535e-28,5.58971e-28,3.30628e-30,1.36641e-28,1.79084e-28
3752,0.0488751,1.57585e-27,2.47232e-28,2.89638e-28,7.05095e-28,-6.67204e-30,9.52974e-29,1.78191e-28
3753,0.0506117,6.76143e-28,3.18458e-28,1.69129e-28,5.28585e-28,1.68719e-29,3.27864e-28,4.67485e-29
3754,0.0524203,3.65835e-28,5.37112e-29,2.09036e-28,4.73339e-28,-1.03248e-29,2.708e-28,8.64167e-29
3755,0.0543041,1.61367e-28,4.26692e-29,1.73186e-28,4.21638e-28,2.20555e-30,-5.53725e-29,2.76101e-28
3756,0.0562663,1.15294e-27,1.11224e-28,1.95813e-28,9.19892e-29,-1.39278e-29,3.4904e-28,2.83926e-28
3757,0.0583101,3.17564e-27,5.46097e-29,1.63441e-28,6.66997e-28,1.35053e-29,6.01365e-29,3.03623e-28
3758,0.0604388,5.4011e-27,1.02405e-28,5.74984e-29,4.25045e-28,2.56169e-29,1.48698e-28,5.21727e-28
3759,0.0626556,8.63902e-27,1.8519e-28,3.73277e-29,5.51379e-28,1.10438e-29,1.38585e-28,5.88608e-28
3760,0.0649639,1.25264e-26,4.08401e-28,3.32647e-29,1.04031e-27,2.19872e-29,-7.19719e-29,4.01513e-28
3761,0.0673669,1.44762e-26,2.20106e-28,-1.31438e-30,1.06239e-27,6.41571e-29,9.83716e-29,6.65052e-28
3762,0.0698681,1.72825e-26,4.18793e-28,-1.32496e-29,1.53874e-27,2.66895e-29,1.97167e-28,8.27344e-28
3763,0.0724707,2.07353e-26,3.5192e-28,1.59273e-29,1.88488e-27,1.5226e-28,2.01342e-28,7.62204e-28
3764,0.075178,2.01389e-26,2.7888e-28,-4.59586e-29,1.71333e-27,7.17016e-29,1.58299e-28,5.02008e-28
3765,0.0779933,2.05538e-26,3.12307e-28,-2.67739e-29,2.74526e-27,2.0663e-28,7.77136e-29,7.45898e-28
3766,0.0809199,1.71894e-26,3.74014e-28,-1.97462e-29,2.7017e-27,1.45701e-28,1.94999e-28,7.64463e-28
3767,0.0839609,1.59494e-26,-1.07345e-28,5.69722e-29,3.10295e-27,3.92356e-28,1.70538e-28,6.47597e-28
3768,0.0871195,1.28543e-26,1.64081e-28,2.7772e-28,3.233e-27,2.04607e-28,3.45458e-28,6.03019e-28
3769,0.0903986,1.05199e-26,1.40134e-28,6.90809e-28,2.38441e-27,3.20265e-28,4.24195e-28,6.63064e-28
3770,0.0938013,7.64613e-27,1.62462e-28,8.97168e-28,3.28722e-27,3.41947e-28,2.91512e-28,3.94503e-28
3771,0.0973303,5.36007e-27,8.13355e-28,1.59998e-27,3.15507e-27,3.68911e-28,5.49184e-28,2.01234e-28
3772,0.100988,4.34479e-27,7.26259e-28,1.72488e-27,2.89777e-27,2.90788e-28,6.78638e-28,2.18658e-28
3773,0.104778,3.26648e-27,1.4011e-27,1.95282e-27,2.74567e-27,2.23972e-28,5.86377e-28,2.97393e-28
3774,0.108702,1.49601e-27,1.11419e-27,2.91431e-27,2.7896e-27,1.20229e-28,9.25518e-28,1.60785e-28
3775,0.112762,1.2768e-27,2.20375e-27,2.96623e-27,2.27678e-27,8.07377e-29,1.14009e-27,3.39812e-28
3776,0.11696,2.2566e-27,1.59223e-27,3.44035e-27,2.39192e-27,2.15458e-28,1.12604e-27,3.52219e-28
3777,0.121299,2.71643e-27,1.8495e-27,3.43062e-27,2.42618e-27,1.35999e-28,1.48863e-27,1.73858e-28
3778,0.12578,3.55114e-27,1.69379e-27,3.25467e-27,2.07401e-27,-1.59053e-29,1.12192e-27,2.54284e-28
3779,0.130404,3.39966e-27,1.28024e-27,3.61329e-27,2.2896e-27,1.15126e-28,1.19586e-27,1.63059e-28
3780,0.135173,4.05351e-27,6.80174e-28,2.19831e-27,1.7578e-27,2.5162e-28,1.0974e-27,1.84661e-28
3781,0.140087,6.2007e-27,2.53898e-28,1.32984e-27,1.54618e-27,4.3713e-29,1.14352e-27,1.20787e-28
3782,0.145148,5.23595e-27,-8.23044e-28,2.40834e-28,1.08942e-27,3.7631e-28,1.04981e-27,2.08683e-28
3783,0.150355,5.32678e-27,2.18233e-28,7.92744e-29,1.18647e-27,4.09724e-28,5.87718e-28,2.57684e-28
3784,0.155709,5.98298e-27,9.35354e-28,1.06972e-27,5.02293e-28,7.63066e-28,5.06262e-28,2.95599e-28
3785,0.161209,7.67693e-27,-2.15188e-28,3.59986e-28,5.44697e-28,7.80339e-28,1.78397e-28,2.89691e-28
3786,0.166856,5.77484e-27,1.04015e-27,4.37461e-28,3.70905e-28,8.33587e-28,1.80329e-28,4.61268e-28
3787,0.172648,5.98295e-27,1.37863e-27,1.37074e-27,8.28096e-29,1.18493e-27,1.72587e-28,5.62043e-28
3788,0.178585,3.95732e-27,3.4373e-27,2.6795e-27,9.41382e-29,7.31428e-28,1.73728e-29,8.91158e-28
3789,0.184664,5.12554e-27,2.53066e-27,2.09423e-27,-5.97755e-30,1.21418e-27,2.70038e-29,1.11707e-27
3790,0.190884,3.25349e-27,6.03769e-27,4.97431e-27,4.94717e-29,1.3566e-27,1.04681e-28,1.23568e-27
3791,0.197243,2.91589e-27,4.10545e-27,4.77837e-27,1.25202e-28,9.16036e-28,1.01631e-28,1.14001e-27
3792,0.203739,3.0712e-27,7.30129e-27,7.9427e-27,1.06468e-28,1.05547e-27,2.45252e-28,1.09686e-27
3793,0.210368,2.80357e-27,6.80807e-27,7.08778e-27,4.74627e-28,1.36137e-27,2.97029e-28,1.02353e-27
3794,0.217128,2.54757e-27,7.01583e-27,7.93239e-27,1.66812e-28,1.25927e-27,2.51337e-28,1.23578e-27
3795,0.224015,1.61325e-27,5.04002e-27,7.74576e-27,7.37918e-28,1.00293e-27,5.98099e-28,1.01981e-27
3796,0.231025,1.63602e-27,4.73893e-27,6.8378e-27,8.4536e-28,9.13391e-28,4.17585e-28,9.84834e-28
3797,0.238154,2.03078e-27,4.30226e-27,6.06197e-27,8.27524e-28,9.90029e-28,4.28001e-28,7.01501e-28
3798,0.245398,1.44836e-27,3.17732e-27,5.89484e-27,6.30555e-28,9.0056e-28,4.89419e-28,4.29792e-28
3799,0.252752,1.89921e-27,2.76492e-27,5.02828e-27,5.26495e-28,6.08505e-28,2.39916e-28,3.14799e-28
3800,0.260211,1.93726e-27,1.99912e-27,3.71172e-27,6.68345e-29,1.19723e-27,8.79218e-29,8.28275e-28
3801,0.26777,1.73399e-27,1.37546e-27,3.06671e-27,5.26095e-29,1.03348e-27,4.69723e-29,6.69695e-28
3802,0.275422,1.53717e-27,7.54141e-28,1.62829e-27,-9.51391e-30,9.30802e-28,1.94726e-28,8.80792e-28
3803,0.283162,1.50429e-27,7.97416e-28,2.11787e-27,3.73803e-29,1.52351e-27,3.95322e-28,1.57252e-27
3804,0.290984,1.45891e-27,6.10601e-28,1.47915e-27,-5.9672e-29,1.23383e-27,2.42644e-28,1.56174e-27
3805,0.298881,1.48923e-27,3.13948e-28,1.03213e-27,8.87702e-29,2.0282e-27,4.67354e-28,3.07454e-27
3806,0.306847,8.54924e-28,1.19534e-27,1.75383e-27,3.44396e-28,2.67399e-27,1.15716e-27,3.43419e-27
3807,0.314875,7.95145e-28,1.26828e-27,1.54739e-27,4.89996e-28,2.52035e-27,9.10066e-28,3.51333e-27
3808,0.322958,6.90722e-28,1.09057e-27,1.68511e-27,8.3002e-28,2.62775e-27,1.51771e-27,3.73476e-27
3809,0.331089,3.66958e-28,7.55235e-28,1.87981e-27,9.13497e-28,2.94907e-27,1.72868e-27,4.8297e-27
3810,0.33926,1.13233e-28,7.43048e-28,1.91011e-27,1.14911e-27,2.44364e-27,2.22643e-27,3.71039e-27
3811,0.347465,1.38473e-28,2.0341e-27,2.83245e-27,1.02401e-27,2.54505e-27,2.3704e-27,3.98424e-27
3812,0.355695,5.22213e-29,9.76822e-28,2.23435e-27,1.01539e-27,2.53374e-27,2.55819e-27,3.55715e-27
3813,0.363943,-1.09044e-29,1.08235e-27,2.18078e-27,1.98018e-27,2.17608e-27,3.04043e-27,4.03345e-27
3814,0.372202,-1.2984e-29,9.3979e-28,1.97093e-27,1.30615e-27,2.13105e-27,2.91572e-27,3.48352e-27
3815,0.380464,9.73779e-29,6.88149e-28,1.85563e-27,1.53169e-27,1.3361e-27,2.9106e-27,2.72485e-27
3816,0.388722,8.3015e-29,9.69962e-28,1.88493e-27,2.09887e-27,1.66607e-27,3.08289e-27,3.05784e-27
3817,0.396967,2.14545e-28,4.17233e-28,1.60688e-27,1.63995e-27,1.31402e-27,2.57188e-27,2.6855e-27
3818,0.405193,2.62968e-28,3.92018e-28,6.08392e-28,1.73988e-27,8.06858e-28,2.5384e-27,2.14724e-27
3819,0.413391,1.29361e-28,2.94991e-28,1.09912e-27,1.57032e-27,1.35274e-27,2.26327e-27,1.82779e-27
3820,0.421556,2.73399e-28,3.20814e-29,9.12262e-28,8.46076e-28,1.40845e-27,1.60574e-27,1.32285e-27
3821,0.429678,3.9389e-28,1.35446e-29,5.78997e-28,1.30896e-27,5.40398e-28,8.55438e-28,7.91957e-28
3822,0.437753,1.37067e-28,1.27463e-29,5.7909e-28,1.09326e-27,9.28659e-28,8.606e-28,3.10254e-28
3823,0.445772,1.30331e-28,1.20489e-28,5.03684e-28,7.59337e-28,1.20853e-27,9.61924e-28,1.26799e-28
3824,0.453728,7.35307e-29,-5.33988e-29,5.09331e-28,6.30342e-28,1.38646e-27,3.71152e-28,1.99032e-28
3825,0.461617,1.02173e-28,-1.25875e-28,5.67024e-28,7.26048e-28,1.78002e-27,5.41489e-28,2.9789e-28
3826,0.46943,8.44917e-30,-3.21949e-29,3.20152e-28,7.60228e-28,1.8302e-27,6.6414e-28,4.60235e-28
3827,0.477164,1.13924e-29,-1.59989e-28,1.90433e-28,1.01769e-27,2.77686e-27,9.62397e-28,1.31571e-27
3828,0.48481,-1.20209e-29,-9.06947e-29,5.77176e-28,1.18663e-27,2.59096e-27,9.36369e-28,1.81015e-27
3829,0.492366,6.2343e-30,-1.14958e-28,6.60376e-28,1.85354e-27,4.41569e-27,6.5885e-28,3.17912e-27
3830,0.499824,1.47422e-29,-1.08068e-29,6.9959e-28,2.07854e-27,5.18927e-27,1.67067e-27,3.64856e-27
3831,0.507181,9.15732e-29,-8.07083e-30,3.12948e-28,1.95032e-27,5.72245e-27,2.01141e-27,4.06036e-27
3832,0.514433,1.99141e-28,1.14603e-28,1.17262e-27,2.62985e-27,6.72188e-27,1.8203e-27,4.93679e-27
3833,0.521574,1.68879e-28,7.10729e-29,1.02506e-27,3.84247e-27,8.11816e-27,2.46197e-27,6.7759e-27
3834,0.528601,4.18675e-28,-3.09957e-29,4.06168e-28,2.75428e-27,7.79161e-27,2.58294e-27,5.97585e-27
3835,0.535512,2.98968e-28,-2.54753e-29,9.3523e-28,4.19691e-27,8.14168e-27,2.87945e-27,7.40573e-27
3836,0.542302,2.58638e-28,8.41277e-29,1.0909e-27,3.41371e-27,7.96607e-27,3.81651e-27,6.80491e-27
3837,0.54897,2.15131e-28,-1.11375e-28,8.49322e-28,3.52487e-27,7.38489e-27,3.84326e-27,7.41316e-27
3838,0.555513,2.86021e-28,1.93727e-28,4.45254e-28,3.31657e-27,7.81961e-27,3.88519e-27,6.53486e-27
3839,0.561928,2.13873e-28,9.48514e-29,7.74169e-28,3.21815e-27,7.43984e-27,4.15465e-27,5.71445e-27
3840,0.568216,3.31823e-28,1.08525e-28,5.92624e-28,2.8592e-27,5.45781e-27,4.83082e-27,4.92112e-27
3841,0.574374,2.47994e-28,1.93032e-28,6.99278e-28,2.9226e-27,5.25292e-27,4.583e-27,5.19338e-27
3842,0.580401,2.06249e-28,7.57053e-29,8.57075e-28,2.12412e-27,3.87865e-27,4.99339e-27,3.50045e-27
3843,0.586298,1.18979e-28,2.03085e-28,1.57425e-28,1.41492e-27,3.53575e-27,4.35376e-27,3.08305e-27
3844,0.592065,1.87732e-28,1.16353e-27,-7.91171e-29,1.4768e-27,3.65798e-27,4.58025e-27,2.317e-27
3845,0.597701,8.56854e-29,6.47799e-28,-1.41274e-28,1.28388e-27,2.98514e-27,4.28675e-27,1.30572e-27
3846,0.603208,8.57305e-29,5.24007e-28,-3.89116e-28,1.06209e-27,1.93777e-27,3.64458e-27,1.3286e-27
3847,0.608586,5.14854e-29,1.82796e-27,-2.38475e-28,6.95769e-28,1.54274e-27,2.73704e-27,6.76206e-28
3848,0.613837,6.189e-29,1.59123e-27,-6.20505e-28,2.79744e-28,9.58258e-28,2.97514e-27,2.30087e-28
3849,0.618962,7.12358e-29,1.14289e-27,-4.80187e-28,6.42618e-29,6.13733e-28,2.10297e-27,1.38236e-28
3850,0.623965,8.66072e-29,1.93405e-27,-2.43684e-28,2.3909e-28,-1.99395e-28,2.079e-27,-1.43252e-28
3851,0.628846,3.48824e-28,1.78285e-27,6.23501e-29,4.75442e-29,9.93493e-29,2.04355e-27,-2.4692e-29
3852,0.633609,2.33823e-28,2.59983e-28,3.12539e-29,8.36054e-29,1.91096e-28,1.89119e-27,2.94585e-28
3853,0.638257,3.53514e-28,8.1096e-28,1.42354e-28,3.56251e-31,1.10665e-28,1.72262e-27,6.76935e-28
3854,0.642793,5.63387e-28,8.31224e-28,1.82181e-28,9.73553e-29,7.19357e-29,1.2847e-27,9.00777e-28
3855,0.64722,7.15098e-28,7.61668e-28,1.30121e-27,1.87605e-28,4.53343e-28,1.51404e-27,1.12236e-27
3856,0.651543,9.18115e-28,9.06078e-28,1.50986e-27,1.25613e-28,7.01832e-28,1.04952e-27,1.61351e-27
3857,0.655764,4.67775e-28,1.10349e-28,8.91297e-28,3.60471e-29,8.54642e-28,5.62837e-28,2.16313e-27
3858,0.659889,5.41778e-28,1.04493e-27,3.01683e-27,2.94499e-28,8.45311e-28,1.17109e-27,2.25942e-27
3859,0.663922,4.21883e-28,3.69192e-28,2.06505e-27,3.98856e-28,1.11081e-27,8.40805e-28,2.38946e-27
3860,0.667867,3.23463e-28,6.52831e-28,2.34272e-27,3.79811e-28,9.95967e-28,9.31928e-28,2.89587e-27
3861,0.671728,4.38387e-28,3.3237e-28,1.70089e-27,3.58105e-28,8.89408e-28,6.56206e-28,2.59352e-27
3862,0.675512,5.9389e-28,-3.26979e-29,1.11177e-27,2.86073e-28,6.17499e-28,1.07376e-27,2.6795e-27
3863,0.679223,2.05912e-28,-4.51408e-29,1.09247e-27,6.19325e-28,6.5474e-28,1.09218e-27,2.5713e-27
3864,0.682865,3.20199e-28,4.10661e-29,1.54206e-27,2.18837e-29,3.88388e-28,9.17064e-28,2.28537e-27
3865,0.686445,6.38063e-28,1.53124e-28,7.22406e-28,3.46924e-28,4.47798e-28,1.44836e-27,2.60878e-27
3866,0.689968,6.69648e-28,1.87417e-28,1.88008e-28,3.00133e-28,3.71107e-28,1.32224e-27,2.03142e-27
3867,0.693439,4.48899e-28,-3.78925e-29,1.4263e-27,4.58883e-28,3.08618e-28,1.34611e-27,2.39497e-27
3868,0.696863,3.64131e-28,1.10224e-27,2.20684e-28,4.27682e-28,4.00866e-28,1.43193e-27,2.03403e-27
3869,0.700247,5.03874e-28,1.53089e-27,1.57176e-28,8.5948e-28,2.90436e-28,1.82704e-27,1.59419e-27
3870,0.703596,8.50712e-28,2.54376e-27,-1.002e-28,5.25431e-28,7.7944e-28,1.69253e-27,1.39424e-27
3871,0.706915,8.76186e-28,2.93991e-27,2.49595e-28,6.45281e-28,7.90499e-28,1.58997e-27,1.4151e-27
3872,0.710209,9.23109e-28,4.27945e-27,1.5467e-28,4.23596e-28,1.11731e-27,1.20674e-27,1.49687e-27
3873,0.713486,1.04961e-27,4.50312e-27,8.28553e-29,6.01849e-28,1.09795e-27,1.68446e-27,7.49221e-28
3874,0.716749,1.95337e-27,4.20168e-27,-4.83505e-29,6.60058e-28,1.0169e-27,1.8567e-27,8.95558e-28
3875,0.720005,1.52787e-27,3.96009e-27,-2.3847e-28,5.91062e-28,1.65084e-27,1.56836e-27,6.41811e-28
3876,0.723259,2.10217e-27,2.42506e-27,-1.4092e-28,4.88568e-28,2.08484e-27,1.4797e-27,7.06226e-28
3877,0.726517,1.97711e-27,4.1442e-27,-2.26365e-28,3.47097e-28,2.14412e-27,1.39527e-27,5.14097e-28
3878,0.729783,1.38639e-27,2.75321e-27,-6.2873e-28,7.20777e-28,2.03946e-27,1.3348e-27,6.00384e-28
3879,0.733063,1.15271e-27,2.60543e-27,-9.492e-28,4.8314e-28,2.00182e-27,6.6269e-28,1.07303e-27
3880,0.736363,1.564e-27,2.39963e-27,-8.15299e-28,1.99906e-28,2.32301e-27,1.12559e-27,6.82642e-28
3881,0.739686,1.39143e-27,1.87602e-27,-7.87074e-28,4.04415e-28,1.93889e-27,7.43645e-28,5.57572e-28
3882,0.743038,1.2992e-27,3.3209e-27,-6.49512e-28,6.19841e-28,1.74801e-27,7.10618e-28,6.44156e-28
3883,0.746425,4.40468e-28,2.85704e-27,-6.43401e-28,4.51826e-28,1.79711e-27,6.52376e-28,6.63756e-28
3884,0.749849,8.23674e-28,2.08055e-27,-6.18936e-28,4.29675e-28,1.33926e-27,6.69072e-28,5.25362e-28
3885,0.753316,1.09115e-27,1.53431e-27,-1.6759e-28,3.52398e-28,1.24013e-27,5.84194e-28,3.89092e-28
3886,0.75683,6.57371e-28,2.43188e-27,-1.65593e-28,4.47933e-28,1.22866e-27,5.87657e-28,3.99862e-28
3887,0.760394,9.35243e-28,2.01997e-27,-7.40048e-29,3.56116e-28,1.02352e-27,8.33489e-28,3.12175e-28
