t,T+R,N_0,N_1,N_2
329,1.05815,1.06639e-27,6.9622e-28,2.19491e-28
330,1.05579,1.38526e-27,6.42366e-28,3.09427e-28
331,1.05347,1.15148e-27,5.61109e-28,2.54305e-28
332,1.05119,1.01578e-27,7.80334e-28,4.16389e-28
333,1.04895,1.47796e-27,7.63947e-28,2.5679e-28
334,1.04675,1.15567e-27,8.95487e-28,2.87873e-28
335,1.04459,9.92126e-28,1.04524e-27,5.3623e-28
336,1.04247,9.01022e-28,1.04636e-27,4.97043e-28
337,1.04039,9.61176e-28,1.07798e-27,5.64385e-28
338,1.03834,7.63835e-28,1.08541e-27,5.92023e-28
339,1.03632,5.7412e-28,1.18933e-27,5.715e-28
340,1.03433,4.18341e-28,1.31376e-27,7.40835e-28
341,1.03237,5.00794e-28,1.28984e-27,7.32113e-28
342,1.03043,1.60855e-28,1.45609e-27,7.66709e-28
343,1.02852,2.77908e-28,1.21664e-27,7.04154e-28
344,1.02662,1.4935e-28,1.21609e-27,9.17626e-28
345,1.02473,1.2303e-28,1.21908e-27,8.57866e-28
346,1.02285,8.72746e-29,1.09861e-27,9.2922e-28
347,1.02097,1.07577e-28,1.24983e-27,9.74718e-28
348,1.01908,9.29918e-29,1.05226e-27,8.58816e-28
349,1.01719,1.02279e-28,9.40603e-28,1.08242e-27
350,1.01529,9.2621e-29,1.2452e-27,1.14155e-27
351,1.01336,1.52994e-28,1.00288e-27,1.34549e-27
352,1.01141,1.36561e-28,9.65302e-28,1.13215e-27
353,1.00943,1.8035e-28,9.63192e-28,1.35548e-27
354,1.0074,2.7306e-28,1.31171e-27,1.4978e-27
355,1.00533,4.03612e-28,1.13526e-27,1.48601e-27
356,1.00321,3.60103e-28,1.17526e-27,1.63888e-27
357,1.00103,4.42774e-28,1.14219e-27,1.56667e-27
358,0.998782,5.22878e-28,8.0795e-28,1.57801e-27
359,0.99646,5.88566e-28,1.10118e-27,1.89583e-27
360,0.994057,5.70492e-28,9.12102e-28,1.78725e-27
361,0.991568,6.25123e-28,8.34193e-28,1.68046e-27
362,0.988985,7.8097e-28,7.37738e-28,1.66143e-27
363,0.986301,7.87926e-28,8.3424e-28,1.95275e-27
364,0.983509,7.92418e-28,6.83099e-28,1.66573e-27
365,0.980605,9.04157e-28,8.0287e-28,1.61913e-27
366,0.97758,8.35635e-28,6.47499e-28,1.67078e-27
367,0.97443,1.01479e-27,5.44369e-28,1.49029e-27
368,0.971148,9.53256e-28,7.51221e-28,1.82786e-27
369,0.96773,9.66461e-28,3.87047e-28,1.19366e-27
370,0.964169,9.57677e-28,2.00212e-28,1.15252e-27
371,0.960462,9.52189e-28,4.98057e-28,1.16902e-27
372,0.956603,9.94026e-28,1.67926e-28,7.53429e-28
373,0.952589,8.65435e-28,1.01463e-28,6.40645e-28
374,0.948416,8.28898e-28,8.1455e-29,4.42752e-28
375,0.94408,9.09817e-28,1.30403e-28,5.65577e-28
376,0.93958,7.60229e-28,7.83734e-29,1.19442e-28
377,0.934912,6.78252e-28,2.25163e-28,1.01421e-28
378,0.930074,7.11717e-28,6.00386e-29,-1.78822e-28
379,0.925066,6.64011e-28,1.27261e-28,-3.55421e-28
380,0.919886,6.3634e-28,8.32417e-29,-3.85004e-28
381,0.914535,5.99994e-28,2.84381e-28,-3.89136e-28
382,0.909011,6.51476e-28,2.17459e-28,-3.85548e-28
383,0.903317,6.36456e-28,1.69503e-28,-3.58841e-28
384,0.897452,7.2663e-28,4.04395e-28,-2.64534e-28
385,0.891419,7.92009e-28,2.78289e-28,-1.00636e-28
386,0.885221,8.87322e-28,2.55964e-28,6.5978e-29
387,0.878859,1.00491e-27,3.87504e-28,3.33243e-28
388,0.872337,1.15443e-27,4.2887e-28,4.75507e-28
389,0.865659,1.29319e-27,4.37381e-28,6.39417e-28
390,0.858829,1.33733e-27,2.69643e-28,1.00447e-27
391,0.851852,1.63467e-27,4.13823e-28,1.18944e-27
392,0.844733,1.93034e-27,4.99929e-28,1.45371e-27
393,0.837479,1.89202e-27,3.22893e-28,1.79032e-27
394,0.830094,1.95447e-27,3.95643e-28,1.8994e-27
395,0.822586,2.07747e-27,2.54358e-28,2.11209e-27
396,0.814961,2.31842e-27,3.91586e-28,2.36177e-27
397,0.807227,2.31293e-27,-2.33544e-29,2.18386e-27
398,0.799391,2.44985e-27,6.79059e-29,2.69405e-27
399,0.791462,2.1356e-27,5.14184e-29,2.29233e-27
400,0.783447,2.24206e-27,-1.89311e-28,2.10645e-27
401,0.775356,2.46578e-27,-6.86597e-29,2.07034e-27
402,0.767196,1.96594e-27,-2.44829e-28,1.96798e-27
403,0.758977,1.89198e-27,-2.17959e-28,1.8526e-27
404,0.750707,1.67815e-27,-3.96344e-28,1.92231e-27
405,0.742396,1.58239e-27,-2.41829e-28,1.55948e-27
406,0.734052,1.31095e-27,-2.23054e-28,1.47501e-27
407,0.725686,1.10799e-27,-2.57695e-28,1.30802e-27
408,0.717306,7.64542e-28,-2.30128e-28,1.11821e-27
409,0.708922,6.1161e-28,-1.76424e-28,1.1096e-27
410,0.700542,3.72476e-28,-1.40571e-28,8.49554e-28
411,0.692176,1.91491e-28,-9.44083e-29,6.61498e-28
412,0.683833,-5.61377e-31,-1.41357e-29,6.97728e-28
413,0.675521,-4.6343e-29,6.71418e-29,4.97119e-28
414,0.667248,-5.57136e-29,1.61198e-28,4.35967e-28
415,0.659023,-1.67302e-31,2.64679e-28,4.43176e-28
416,0.650855,1.0256e-28,3.02781e-28,4.50151e-28
417,0.64275,3.65436e-28,2.79073e-28,4.27014e-28
418,0.634715,6.50511e-28,5.06764e-28,4.80171e-28
419,0.626759,1.04591e-27,5.07556e-28,5.18022e-28
420,0.618887,1.45406e-27,4.18914e-28,4.72936e-28
421,0.611105,1.85892e-27,5.37239e-28,6.48875e-28
422,0.60342,2.1548e-27,5.29195e-28,6.90778e-28
423,0.595836,2.67211e-27,3.7714e-28,7.12136e-28
424,0.588358,3.53392e-27,4.59645e-28,6.94217e-28
425,0.580991,3.52259e-27,3.99674e-28,7.46402e-28
426,0.573738,4.05255e-27,3.2745e-28,6.43769e-28
427,0.566602,4.63971e-27,1.79108e-28,6.1888e-28
428,0.559586,5.11426e-27,1.65069e-28,7.8145e-28
429,0.552693,5.50598e-27,1.20484e-28,6.12912e-28
430,0.545923,5.40685e-27,9.38287e-29,5.64482e-28
431,0.539278,5.40038e-27,7.77746e-29,5.45299e-28
432,0.532759,5.59225e-27,4.61827e-29,4.13313e-28
433,0.526365,6.05471e-27,6.96041e-29,4.79764e-28
434,0.520096,5.41288e-27,1.04879e-28,4.44708e-28
435,0.513951,4.46722e-27,1.04458e-28,5.20922e-28
436,0.507929,4.56231e-27,1.89135e-28,6.1649e-28
437,0.502026,3.70154e-27,2.72862e-28,6.48627e-28
438,0.496241,3.46828e-27,3.79448e-28,8.61045e-28
439,0.490571,2.95793e-27,4.92614e-28,1.09658e-27
440,0.485013,2.14401e-27,5.89251e-28,1.35643e-27
441,0.479561,1.38016e-27,7.62936e-28,1.6163e-27
442,0.474213,9.36597e-28,9.58121e-28,1.73363e-27
443,0.468964,5.68721e-28,1.08613e-27,2.11104e-27
444,0.463808,2.31986e-28,1.1771e-27,2.37669e-27
445,0.45874,1.387e-28,1.086e-27,2.17305e-27
446,0.453756,3.16127e-29,9.95741e-28,1.93012e-27
