t,T+R,N_0,N_1,N_2,N_3
165,1.01634,2.40428e-28,3.94092e-29,3.62672e-28,9.79376e-29
166,1.01637,1.64146e-28,1.79918e-29,3.51802e-28,1.25907e-28
167,1.01636,1.77902e-28,2.08307e-29,3.78151e-28,8.77862e-29
168,1.0163,6.32234e-29,-3.60671e-30,3.42259e-28,7.84587e-29
169,1.01618,1.59504e-28,3.42927e-30,3.65685e-28,8.64949e-29
170,1.01601,1.99908e-29,-2.91329e-30,4.19282e-28,7.77277e-29
171,1.01579,1.22862e-28,-1.04874e-29,4.71771e-28,9.46952e-29
172,1.01551,6.22298e-29,-3.36978e-29,4.94939e-28,7.86392e-29
173,1.01517,-3.20315e-29,1.05673e-29,4.70127e-28,8.77528e-29
174,1.01477,1.20537e-29,3.38058e-29,5.78312e-28,8.69312e-29
175,1.01432,-6.90853e-29,3.85499e-30,5.0359e-28,1.03503e-28
176,1.0138,-2.62934e-29,7.89462e-29,6.44228e-28,9.23426e-29
177,1.01323,-8.38416e-29,1.18122e-28,6.41199e-28,8.16865e-29
178,1.01261,-8.32939e-29,1.22843e-28,6.52047e-28,7.83586e-29
179,1.01193,-2.03944e-29,1.21368e-28,6.02695e-28,9.33303e-29
180,1.0112,-7.09882e-29,1.17793e-28,6.85678e-28,7.59492e-29
181,1.01043,1.92337e-29,1.32287e-28,6.74664e-28,7.68122e-29
182,1.00961,8.59791e-30,1.55026e-28,7.10824e-28,8.90483e-29
183,1.00875,1.66992e-29,7.7706e-29,6.55062e-28,7.31028e-29
184,1.00786,1.03831e-28,9.22785e-29,7.4126e-28,6.07729e-29
185,1.00693,9.63294e-29,1.13892e-28,6.30616e-28,6.0561e-29
186,1.00599,1.1635e-28,1.62277e-28,6.26369e-28,3.04424e-29
187,1.00502,2.36796e-28,4.89422e-29,7.16494e-28,3.5523e-29
188,1.00403,1.84081e-28,5.39145e-29,7.80121e-28,4.97825e-29
189,1.00304,2.72204e-28,6.06519e-29,8.58534e-28,2.67345e-29
190,1.00205,6.2869e-28,2.67107e-28,7.87809e-28,1.59597e-29
191,1.00106,4.98411e-28,1.98123e-28,6.66429e-28,1.38582e-29
192,1.00007,4.98316e-28,2.16872e-28,7.00238e-28,-5.11494e-30
193,0.999107,3.60222e-28,3.81731e-29,7.45723e-28,1.17711e-30
194,0.998159,6.66586e-28,1.32993e-28,8.61171e-28,3.14931e-30
195,0.997238,9.62209e-28,2.28429e-28,7.34293e-28,1.53457e-29
196,0.996347,7.68091e-28,2.5602e-28,6.9998e-28,-8.29212e-30
197,0.995493,4.12514e-28,8.37906e-29,6.55004e-28,-2.48986e-30
198,0.994678,7.31522e-28,6.77272e-29,8.03433e-28,1.70008e-29
199,0.993909,1.26465e-27,2.87954e-28,8.79225e-28,4.83025e-29
200,0.993187,1.13252e-27,3.44849e-28,7.48859e-28,5.88313e-29
201,0.992517,1.22121e-27,2.88415e-28,7.12872e-28,6.08053e-29
202,0.991901,8.10683e-28,1.39251e-28,6.42179e-28,5.04063e-29
203,0.991339,9.97393e-28,1.79366e-28,6.92353e-28,7.55385e-29
204,0.990835,1.26189e-27,2.58593e-28,7.27492e-28,5.08127e-29
205,0.990387,1.41424e-27,4.30616e-28,7.0471e-28,1.32181e-28
206,0.989997,9.43119e-28,3.27554e-28,7.75367e-28,1.70439e-28
207,0.989662,8.30856e-28,2.405e-28,6.4265e-28,9.28014e-29
208,0.989381,9.81783e-28,1.33896e-28,5.77422e-28,9.63843e-29
209,0.989152,1.30432e-27,3.83057e-28,5.87957e-28,1.13204e-28
210,0.988971,1.39134e-27,3.77672e-28,5.92183e-28,1.23012e-28
211,0.988835,1.09946e-27,2.22135e-28,5.8837e-28,1.89569e-28
212,0.988738,9.62963e-28,2.55656e-29,4.81432e-28,1.29229e-28
213,0.988676,1.31088e-27,2.9088e-28,5.01482e-28,1.25817e-28
214,0.988642,1.58343e-27,4.89546e-28,4.39783e-28,1.23389e-28
215,0.988629,1.42458e-27,3.54728e-28,4.74503e-28,1.97602e-28
216,0.988632,1.14288e-27,1.22861e-28,4.50147e-28,1.80586e-28
217,0.988641,1.07559e-27,4.01684e-28,5.29489e-28,8.78325e-29
218,0.98865,1.6185e-27,5.65919e-28,4.17287e-28,8.98495e-29
219,0.988649,1.59451e-27,5.81725e-28,4.04704e-28,1.53676e-28
220,0.988629,1.21836e-27,2.80275e-28,4.46404e-28,1.9123e-28
221,0.988583,1.10481e-27,3.22954e-28,4.63006e-28,1.64781e-28
222,0.988501,1.60476e-27,7.27869e-28,5.2196e-28,1.07269e-28
223,0.988373,2.009e-27,9.35872e-28,3.91654e-28,1.42941e-28
224,0.988191,1.81955e-27,4.33762e-28,3.6322e-28,2.18141e-28
225,0.987947,1.65898e-27,2.75622e-28,3.92289e-28,2.5563e-28
226,0.98763,1.44741e-27,5.81316e-28,5.219e-28,2.11211e-28
227,0.987234,2.04714e-27,7.43482e-28,4.44168e-28,2.18517e-28
228,0.986749,2.3062e-27,5.71373e-28,2.72293e-28,2.61714e-28
229,0.986169,1.94938e-27,4.42522e-28,3.57663e-28,3.38579e-28
230,0.985487,1.61461e-27,5.45955e-28,3.33352e-28,3.68044e-28
231,0.984697,2.24935e-27,7.50184e-28,4.04955e-28,3.1632e-28
232,0.983792,2.47846e-27,7.28273e-28,3.38618e-28,2.61702e-28
233,0.982769,2.35172e-27,5.34696e-28,1.79818e-28,3.86095e-28
234,0.981623,2.05426e-27,5.4758e-28,2.33912e-28,3.33323e-28
235,0.980351,2.24451e-27,7.47856e-28,2.83689e-28,2.9136e-28
236,0.978952,2.60198e-27,9.90861e-28,2.1329e-28,2.50663e-28
237,0.977424,2.51788e-27,7.26097e-28,1.35312e-28,2.60853e-28
238,0.975767,2.27151e-27,6.41674e-28,9.19308e-29,2.64063e-28
239,0.973983,2.00071e-27,8.87458e-28,1.1169e-28,2.15236e-28
240,0.972073,2.56829e-27,1.13035e-27,1.05275e-28,2.05293e-28
241,0.97004,3.05349e-27,1.00557e-27,1.59591e-28,2.08423e-28
242,0.967889,2.51156e-27,8.1075e-28,9.22245e-29,2.42999e-28
243,0.965625,2.30891e-27,1.11582e-27,1.31228e-28,2.3961e-28
244,0.963253,2.52442e-27,1.25657e-27,1.61385e-28,1.84042e-28
245,0.96078,3.34328e-27,8.83731e-28,2.33954e-28,1.83646e-28
246,0.958215,2.83996e-27,8.9114e-28,2.03513e-28,2.22838e-28
247,0.955566,2.57004e-27,9.56267e-28,2.46202e-28,2.21535e-28
248,0.952843,2.86353e-27,1.05516e-27,2.27225e-28,1.47263e-28
249,0.950055,3.3249e-27,8.41022e-28,2.99084e-28,1.70259e-28
250,0.947213,3.1988e-27,7.05154e-28,3.44536e-28,1.92044e-28
251,0.944328,2.50857e-27,8.93407e-28,3.12244e-28,1.60992e-28
252,0.941411,2.67762e-27,7.99745e-28,2.47153e-28,9.67222e-29
253,0.938475,2.95202e-27,7.7326e-28,4.47355e-28,7.79083e-29
