t,T+R,N_0,N_1,N_2,N_3,N_4
964,2.09633e-27,1.72929e-28,-8.93627e-29,3.07857e-28,7.90974e-28,1.37697e-28
965,1.99098e-27,-6.02289e-29,4.33208e-29,1.41173e-28,9.18443e-28,8.66796e-30
966,2.5871e-27,2.38529e-28,1.44636e-28,6.34644e-30,9.51401e-28,1.20557e-28
967,2.33412e-27,2.70345e-28,9.71219e-29,3.54072e-29,4.04649e-28,2.74417e-28
968,1.33488e-27,1.69353e-29,-1.70752e-28,2.28424e-28,1.93763e-28,9.12784e-29
969,1.548e-27,-8.87531e-29,6.05589e-29,1.90137e-28,5.61062e-28,-4.42014e-29
970,2.43516e-27,1.54536e-28,2.74825e-28,-2.98073e-29,6.24441e-28,1.54573e-28
971,3.94732e-27,1.17748e-27,2.09509e-28,1.20432e-28,3.29139e-28,2.8218e-28
972,1.85585e-27,-1.7352e-29,-6.36307e-29,1.73687e-28,2.80456e-28,1.67804e-28
973,1.51315e-27,-7.28029e-29,8.66139e-29,2.09617e-29,3.3238e-28,-2.87439e-30
974,2.85876e-27,5.21645e-28,4.13945e-28,8.51594e-29,3.99844e-28,1.41012e-28
975,3.54988e-27,6.39785e-28,2.70428e-28,1.02148e-28,2.20869e-28,3.69228e-28
976,2.53983e-27,-5.69683e-29,9.57505e-29,3.56535e-28,2.78071e-29,2.78072e-28
977,1.93518e-27,-8.77672e-29,9.10771e-30,2.80394e-28,1.76663e-28,7.65355e-29
978,2.48586e-27,1.09563e-28,3.84803e-28,7.60405e-29,3.67074e-28,6.57767e-29
979,3.53654e-27,2.08411e-28,3.25339e-28,4.14479e-29,3.64926e-28,2.05733e-28
980,3.60148e-27,2.88702e-28,1.57659e-28,3.82404e-28,1.96774e-28,2.02292e-28
981,2.21222e-27,-2.88932e-28,-6.02042e-29,2.07539e-28,2.38493e-28,1.735e-28
982,1.77753e-27,4.82768e-29,-2.68657e-28,5.12495e-29,2.47875e-28,-3.13369e-29
983,3.55208e-27,6.0241e-28,9.61821e-29,2.34481e-28,4.75496e-28,1.6763e-28
984,4.28845e-27,4.89292e-28,1.65704e-28,3.11634e-28,4.41251e-28,3.08567e-28
985,2.48984e-27,-3.4466e-28,-1.52335e-28,2.10334e-28,3.06113e-28,2.63484e-28
986,1.94492e-27,3.35853e-28,-6.13426e-28,1.73152e-28,5.72359e-28,3.3553e-29
987,4.82657e-27,1.31069e-27,2.48479e-28,4.76442e-28,5.42778e-28,-2.3417e-30
988,4.67598e-27,1.76191e-28,3.47447e-28,7.40882e-28,6.87619e-28,2.51124e-28
989,3.46028e-27,-2.52357e-28,-3.30462e-29,4.79831e-28,2.67209e-28,3.71159e-28
990,3.00117e-27,5.72392e-28,-1.743e-28,5.43249e-28,2.93967e-28,1.77951e-28
991,4.97755e-27,5.41761e-28,7.69066e-28,1.11257e-27,5.06321e-28,5.00902e-29
992,5.22718e-27,-1.40377e-29,7.57205e-28,1.06711e-27,8.838e-28,1.29676e-28
993,4.51456e-27,-3.66095e-28,9.55426e-28,1.04322e-27,5.73711e-28,2.267e-28
994,4.6612e-27,7.85112e-28,5.39716e-28,1.18379e-27,3.22769e-28,4.45749e-28
995,6.032e-27,4.17464e-28,1.29381e-27,2.13444e-27,6.31402e-28,1.64022e-28
996,5.95198e-27,-5.19256e-28,1.01818e-27,2.22763e-27,1.00689e-27,1.3703e-28
997,5.80693e-27,3.32593e-28,7.36631e-28,1.53018e-27,6.37124e-28,5.63025e-28
998,4.2128e-27,6.43858e-28,3.12831e-28,1.2181e-27,2.4059e-28,5.70758e-28
999,5.56896e-27,4.82885e-29,8.85127e-28,2.47644e-27,4.37008e-28,3.97393e-28
1000,5.74271e-27,-5.63074e-28,8.85837e-28,1.98888e-27,1.3301e-27,2.27174e-28
1001,4.91235e-27,4.60393e-28,2.54445e-28,9.01758e-28,1.08251e-27,5.82836e-28
1002,4.1475e-27,7.2059e-28,1.34601e-28,1.0269e-27,4.70586e-28,6.6991e-28
1003,5.43099e-27,-2.02783e-28,7.01242e-28,2.47052e-27,8.07077e-28,6.02746e-28
1004,5.54443e-27,6.93211e-29,6.3225e-28,2.07071e-27,1.09171e-27,3.52751e-28
1005,5.47056e-27,1.1361e-27,3.52116e-28,7.41215e-28,1.38159e-27,2.66989e-28
1006,4.20186e-27,8.31326e-28,2.05124e-28,3.71063e-28,9.6804e-28,6.1848e-28
1007,4.2871e-27,-2.0293e-28,5.12123e-28,1.43623e-27,8.49759e-28,7.10645e-28
1008,6.4101e-27,6.65889e-28,8.26047e-28,1.59186e-27,1.60226e-27,4.57147e-28
1009,5.15818e-27,1.18322e-27,3.71769e-28,5.16296e-28,1.50322e-27,3.12181e-28
1010,2.58504e-27,2.60637e-28,7.85929e-29,8.7826e-29,9.36321e-28,2.70809e-28
1011,3.79278e-27,7.42304e-29,6.175e-28,6.44812e-28,8.57582e-28,4.69106e-28
1012,5.95023e-27,8.14299e-28,1.32735e-27,8.70217e-28,1.13318e-27,4.09198e-28
1013,5.13257e-27,8.33424e-28,1.07483e-27,2.94639e-28,1.42201e-27,1.45798e-28
1014,2.33131e-27,1.92547e-28,1.05729e-28,9.44495e-29,5.66467e-28,-7.42022e-30
1015,2.71644e-27,-1.92229e-28,5.63157e-28,4.05659e-28,2.53788e-28,1.99278e-28
1016,5.76251e-27,5.25482e-28,1.70781e-27,8.93744e-28,6.14691e-28,2.76113e-28
1017,5.73351e-27,1.03145e-27,1.37227e-27,2.99158e-28,8.27826e-28,1.47577e-28
1018,2.613e-27,1.83082e-28,3.47006e-28,-5.95425e-29,4.89809e-28,1.51851e-28
1019,3.38405e-27,3.34616e-28,7.93896e-28,1.58e-28,1.91801e-28,2.23659e-28
1020,6.74608e-27,1.08358e-27,2.21909e-27,5.11799e-28,5.11665e-28,7.30725e-28
1021,6.22964e-27,1.33486e-27,1.53891e-27,3.21732e-28,7.42274e-28,5.25626e-28
1022,3.05502e-27,-1.60847e-28,4.88005e-28,1.81811e-28,3.39315e-28,5.50365e-28
1023,3.18636e-27,7.51166e-28,6.49082e-28,-2.04295e-28,1.52184e-28,5.42677e-28
1024,6.5225e-27,1.81251e-27,1.4692e-27,5.34431e-28,4.08366e-28,8.185e-28
1025,5.90611e-27,1.22135e-27,1.10583e-27,4.96933e-28,5.07113e-28,9.88414e-28
1026,2.62061e-27,-1.70864e-29,3.28569e-28,3.22975e-29,3.9249e-28,6.48073e-28
1027,3.72739e-27,1.45993e-27,4.50245e-28,-4.15256e-29,3.03251e-28,5.55486e-28
1028,6.03678e-27,2.20773e-27,1.10304e-27,4.07038e-28,2.50463e-28,6.64737e-28
1029,4.19031e-27,6.41838e-28,5.52689e-28,4.09829e-28,3.48836e-28,7.06495e-28
1030,2.3395e-27,5.43592e-29,1.68774e-28,-6.02812e-30,4.52756e-28,4.92762e-28
1031,3.3204e-27,1.73065e-27,1.33828e-28,8.49436e-29,3.01185e-28,2.08844e-28
1032,3.97808e-27,1.38775e-27,7.89623e-28,2.82129e-28,3.45927e-28,1.78017e-28
1033,3.07606e-27,1.7773e-28,7.784e-28,1.81094e-28,3.89801e-28,4.16183e-28
1034,1.78197e-27,1.15656e-28,1.52165e-28,8.47016e-29,3.65748e-28,3.05166e-28
1035,3.06538e-27,1.93428e-27,1.35501e-29,9.75196e-29,3.35558e-28,1.91552e-28
1036,3.10791e-27,1.30526e-27,5.39587e-28,6.06979e-29,3.23976e-28,1.1339e-28
1037,1.75795e-27,-3.59435e-28,5.50634e-28,-4.30609e-29,3.5694e-28,4.774e-28
1038,1.60195e-27,1.35514e-28,1.63106e-28,6.72071e-29,1.12446e-28,5.27879e-28
1039,2.64007e-27,1.65396e-27,1.43859e-28,8.69167e-29,1.11401e-28,2.50432e-28
1040,2.53717e-27,1.00514e-27,3.0071e-28,-3.65192e-29,1.55946e-28,2.64557e-28
1041,1.56688e-27,-2.23824e-28,3.11977e-28,7.36094e-30,7.63158e-30,5.50476e-28
1042,1.40922e-27,6.93896e-29,1.73039e-28,6.7589e-29,-1.57414e-28,5.15066e-28
1043,3.42171e-27,1.70961e-27,2.71512e-28,3.73003e-28,1.39254e-28,3.88604e-28
1044,3.2934e-27,8.93431e-28,4.25024e-28,4.76364e-28,2.76758e-28,1.05492e-28
1045,1.83275e-27,-8.08898e-28,2.9941e-28,5.72607e-28,1.6163e-28,3.33342e-28
1046,3.19852e-27,8.7242e-28,3.21467e-28,5.31197e-28,1.9069e-28,3.05324e-28
1047,4.21846e-27,1.69959e-27,1.99853e-28,7.11305e-28,5.1283e-28,1.70126e-28
1048,4.41488e-27,9.16507e-28,2.59431e-28,1.29474e-27,4.73682e-28,-2.50998e-29
1049,2.88191e-27,-4.60325e-28,9.50743e-29,1.01072e-27,5.26892e-28,1.71869e-28
1050,3.63091e-27,9.68919e-28,6.23661e-29,7.17543e-28,3.53774e-28,2.6289e-28
1051,4.75692e-27,2.08223e-27,3.41112e-29,5.38568e-28,6.71098e-28,2.65519e-28
1052,4.39182e-27,2.21511e-28,2.93392e-28,1.25676e-27,7.21596e-28,1.62001e-28
1053,2.53916e-27,-6.43505e-28,1.19728e-28,8.14001e-28,3.69072e-28,3.13193e-29
1054,3.95627e-27,1.05396e-27,1.58086e-28,2.61683e-28,3.4808e-28,3.53566e-28
1055,4.63903e-27,1.05267e-27,3.65897e-28,6.20534e-28,4.55423e-28,3.45668e-28
1056,3.48776e-27,-3.86991e-28,3.04241e-28,6.94949e-28,4.99413e-28,6.28397e-29
1057,3.6851e-27,1.40034e-28,2.2786e-28,2.96673e-28,1.61192e-28,4.85175e-29
1058,3.40478e-27,9.82049e-28,8.06003e-29,1.19978e-28,3.9778e-29,1.13287e-28
1059,3.15668e-27,1.33174e-28,2.22698e-28,2.16302e-28,8.21795e-29,2.60628e-28
1060,3.51322e-27,-3.68028e-28,3.70716e-28,3.21238e-28,1.92258e-28,-8.04125e-29
1061,3.82421e-27,2.90867e-28,6.99998e-28,3.09886e-28,1.33879e-28,-1.40256e-28
1062,3.14573e-27,8.2745e-28,1.16307e-28,1.18096e-28,-6.47852e-29,9.69215e-30
1063,2.91797e-27,-4.03236e-28,2.01846e-28,8.72847e-29,-3.54348e-29,1.27878e-28
1064,4.47795e-27,-1.39007e-28,8.44442e-28,6.14059e-28,3.01524e-28,-7.22072e-29
1065,4.44755e-27,8.9367e-28,4.72095e-28,2.62646e-28,3.47491e-28,-1.1441e-28
1066,2.70531e-27,1.46603e-28,-6.66172e-29,1.37124e-28,-9.76244e-29,2.37699e-29
1067,3.14435e-27,-2.31887e-28,5.09828e-28,5.53467e-29,-2.30075e-29,5.45378e-29
1068,5.78608e-27,1.20829e-27,8.26404e-28,4.35702e-28,2.90018e-28,1.34441e-29
1069,4.043e-27,9.56948e-28,2.27185e-28,2.26921e-28,1.3298e-28,-8.99312e-29
1070,1.88015e-27,-3.2214e-28,9.83364e-30,-1.12229e-28,-5.66453e-29,4.46476e-29
1071,3.62006e-27,3.37881e-28,3.44652e-28,-5.28193e-29,-5.65374e-29,1.77655e-28
1072,5.62621e-27,2.10908e-27,4.41192e-28,1.77212e-28,1.62325e-28,2.70061e-29
1073,2.89725e-27,4.38912e-28,3.71307e-29,3.06369e-30,2.12737e-28,-3.54021e-29
1074,1.88089e-27,-1.37918e-28,-1.40515e-28,-1.64656e-28,4.16519e-29,3.89886e-29
1075,5.02507e-27,2.37129e-27,-4.62018e-30,-1.42454e-28,3.46964e-29,8.87043e-29
1076,5.65435e-27,2.36498e-27,4.27604e-28,-2.1477e-29,1.78517e-28,-6.98616e-29
1077,1.99396e-27,-6.66067e-28,3.98123e-28,2.25182e-29,2.58238e-28,-5.44064e-29
1078,4.18932e-27,1.92091e-27,-4.18527e-29,-2.41707e-28,5.163e-29,-1.43324e-29
1079,6.8622e-27,3.74114e-27,1.8473e-28,-5.69003e-29,-4.88711e-29,-3.57722e-29
1080,4.82084e-27,1.10403e-27,7.47901e-28,-1.24147e-29,8.64041e-29,-3.35482e-29
1081,3.23828e-27,2.17717e-28,4.09736e-28,-6.22016e-29,2.08042e-28,-4.0772e-29
1082,6.28831e-27,2.60137e-27,4.92146e-29,5.0445e-29,5.57065e-29,-2.00769e-29
1083,7.54525e-27,3.56339e-27,3.57953e-28,1.39706e-28,1.55834e-29,1.30979e-31
1084,3.38023e-27,-6.43813e-28,6.67624e-28,4.36025e-29,3.16862e-28,7.03076e-29
1085,4.91682e-27,1.23091e-27,2.1167e-28,2.42995e-28,3.31508e-28,1.00725e-28
1086,8.8162e-27,3.85861e-27,1.72988e-28,6.06372e-28,2.93768e-28,7.78268e-29
1087,6.39887e-27,1.99623e-27,2.39875e-28,5.74158e-28,2.34159e-28,1.38013e-28
1088,4.27453e-27,-3.52891e-28,7.52901e-28,6.58649e-28,3.7946e-28,2.49503e-28
1089,7.17141e-27,2.15407e-27,3.92528e-28,9.28095e-28,7.22592e-28,2.35579e-28
1090,8.20108e-27,3.49474e-27,1.93277e-29,1.22774e-27,8.07847e-28,2.55887e-28
1091,5.86428e-27,1.36169e-27,6.75189e-28,8.84455e-28,4.40582e-28,2.3303e-28
1092,5.02197e-27,6.13297e-29,8.94408e-28,1.3738e-27,8.03439e-28,3.94037e-28
1093,7.27196e-27,2.3815e-27,4.18656e-28,1.24874e-27,8.68318e-28,5.18618e-28
1094,7.06908e-27,2.48545e-27,3.47905e-28,1.359e-27,6.55576e-28,3.85362e-28
1095,4.17751e-27,-3.08174e-28,8.91339e-28,1.4881e-27,6.7792e-28,5.69153e-28
1096,4.55443e-27,4.20001e-28,5.74849e-28,1.52833e-27,5.92485e-28,8.02692e-28
1097,6.10319e-27,1.60223e-27,7.56723e-28,1.71343e-27,7.3141e-28,6.11658e-28
1098,4.68698e-27,6.338e-28,4.47316e-28,1.78872e-27,7.33177e-28,4.00191e-28
1099,3.81855e-27,-3.85928e-28,8.46766e-28,1.64763e-27,5.86434e-28,7.01939e-28
1100,4.90247e-27,5.08308e-28,7.53632e-28,1.70474e-27,6.46099e-28,9.23318e-28
1101,3.79346e-27,3.91336e-28,4.38539e-28,1.23601e-27,4.69591e-28,7.77426e-28
1102,3.51641e-27,-1.12257e-28,6.79333e-28,1.15097e-27,5.44543e-28,7.96959e-28
1103,4.01496e-27,1.19838e-28,5.15915e-28,1.36966e-27,5.11376e-28,9.74471e-28
1104,3.45875e-27,-3.0526e-29,5.60282e-28,1.0463e-27,4.2707e-28,1.15719e-27
1105,3.40098e-27,-1.88973e-28,6.94286e-28,6.57281e-28,4.62739e-28,1.42122e-27
1106,5.2359e-27,1.0342e-27,5.34909e-28,7.93285e-28,6.93352e-28,1.34467e-27
1107,4.12548e-27,2.35337e-28,3.3862e-28,8.89039e-28,5.37418e-28,1.40142e-27
1108,3.46487e-27,-2.03628e-28,5.74552e-28,5.82361e-28,2.38589e-28,1.70922e-27
1109,4.39723e-27,9.32352e-28,5.01544e-28,2.98809e-28,2.50391e-28,1.63643e-27
1110,4.89701e-27,6.28068e-28,7.58111e-28,4.61635e-28,4.97198e-28,1.2515e-27
1111,3.56116e-27,-3.70204e-28,5.11086e-28,3.06157e-28,2.39493e-28,1.70361e-27
1112,2.97103e-27,-1.14233e-28,2.91421e-28,-7.11387e-29,4.02638e-29,1.68874e-27
1113,3.63903e-27,2.92325e-28,6.51579e-28,5.50941e-29,6.04754e-29,1.19513e-27
1114,5.18778e-27,3.02556e-28,1.86362e-27,1.92146e-28,1.09879e-28,1.12662e-27
1115,3.69563e-27,-2.57454e-28,4.69723e-28,-4.62097e-29,1.2116e-28,1.91869e-27
1116,3.27706e-27,-1.47223e-28,4.51454e-28,-3.07943e-29,-1.06586e-28,1.77741e-27
1117,4.08325e-27,2.56503e-28,1.32562e-27,3.47613e-29,-7.55592e-29,1.02736e-27
1118,5.60379e-27,-4.46192e-31,1.51573e-27,3.99885e-29,3.82398e-28,1.85484e-27
1119,4.68907e-27,-3.30865e-29,3.48337e-28,5.4513e-29,6.44832e-28,2.09115e-27
1120,3.32483e-27,-6.27195e-29,6.28882e-28,-1.71373e-29,1.66061e-28,1.28193e-27
1121,5.51403e-27,4.06269e-28,1.5846e-27,2.98206e-29,3.30986e-28,1.12834e-27
1122,6.62086e-27,7.10548e-28,1.02983e-27,2.00421e-28,8.43584e-28,1.58915e-27
1123,5.37889e-27,-2.28804e-29,8.40684e-28,1.36383e-28,9.27095e-28,1.66131e-27
1124,5.11406e-27,3.71304e-28,1.23818e-27,1.18652e-28,4.00371e-28,8.61334e-28
1125,7.81868e-27,1.19623e-27,1.98173e-27,1.89068e-28,7.63534e-28,1.28771e-27
1126,7.74184e-27,1.04478e-27,1.10671e-27,5.72422e-28,1.28017e-27,1.33133e-27
1127,5.71635e-27,-1.09106e-28,7.79747e-28,4.94548e-28,1.10389e-27,9.54517e-28
1128,6.02601e-27,1.15992e-27,7.5869e-28,2.95019e-28,4.73274e-28,7.84427e-28
1129,8.58605e-27,1.7496e-27,1.68753e-27,6.87389e-28,7.65254e-28,5.94495e-28
1130,6.14743e-27,3.49692e-28,5.09708e-28,6.89561e-28,1.12114e-27,7.62185e-28
1131,5.73904e-27,7.51174e-28,3.8082e-28,6.84015e-28,1.0316e-27,4.51618e-28
1132,6.44729e-27,1.4824e-27,7.71931e-28,6.55354e-28,7.49715e-28,2.21857e-28
1133,6.92474e-27,1.0783e-27,3.21409e-28,8.40925e-28,1.00208e-27,5.00638e-28
1134,5.0265e-27,-3.94931e-28,2.26236e-28,8.43658e-28,1.49551e-27,4.88059e-28
1135,4.74176e-27,1.51712e-28,2.68304e-28,5.5379e-28,1.19396e-27,2.87557e-28
1136,5.87214e-27,6.14504e-28,4.81021e-28,4.9846e-28,1.08249e-27,1.4823e-28
1137,5.84891e-27,1.72889e-28,3.86229e-28,5.88856e-28,1.27485e-27,3.28851e-28
1138,4.27912e-27,-5.93331e-28,5.10612e-28,2.19889e-28,1.26601e-27,3.78664e-28
1139,4.50607e-27,6.08364e-28,2.64481e-28,1.29667e-28,1.04705e-27,1.78163e-28
1140,5.65212e-27,7.15031e-28,4.06201e-28,1.34973e-28,1.13796e-27,2.0223e-28
1141,4.57473e-27,-1.27669e-28,2.95012e-28,4.60698e-29,1.03636e-27,1.89659e-28
1142,2.96034e-27,-3.02462e-28,3.7788e-28,8.81313e-29,7.48033e-28,1.34879e-28
1143,4.17974e-27,6.3853e-28,3.93487e-28,9.77573e-29,6.89145e-28,3.77846e-29
1144,4.72618e-27,8.73364e-28,3.40681e-28,9.24566e-29,5.73941e-28,5.32164e-29
1145,3.23942e-27,-2.13418e-28,3.03023e-28,2.55851e-28,4.96203e-28,3.01129e-29
1146,2.88821e-27,5.08265e-28,1.01065e-28,2.59165e-28,3.04126e-28,6.828e-29
1147,3.8399e-27,6.46322e-28,2.37802e-28,4.89623e-28,2.55176e-28,1.25876e-28
1148,3.12258e-27,1.87917e-28,-1.28608e-31,5.22802e-28,1.38685e-28,3.66333e-28
1149,2.31355e-27,-9.47742e-29,1.19461e-28,6.03992e-28,6.01416e-29,3.27292e-28
1150,2.84091e-27,3.39993e-28,5.10297e-29,6.33215e-28,-6.01763e-30,4.59189e-28
1151,3.50371e-27,2.80822e-28,-1.47706e-28,7.61105e-28,-4.51183e-29,6.80841e-28
1152,2.72346e-27,-1.77583e-28,-2.23841e-28,5.71416e-28,2.62549e-30,6.2479e-28
1153,2.90504e-27,2.41332e-28,3.14501e-29,8.36169e-28,-4.19662e-29,7.41107e-28
1154,2.81131e-27,1.84461e-28,-2.41872e-29,5.94649e-28,-6.39617e-29,6.65121e-28
1155,3.39524e-27,-2.00264e-28,-7.31518e-29,6.60882e-28,5.98113e-30,8.70621e-28
1156,3.78206e-27,-3.42042e-29,1.04176e-29,6.61176e-28,8.67408e-30,8.10438e-28
1157,3.91655e-27,8.50865e-28,1.99627e-28,7.5025e-28,-6.70744e-29,6.69267e-28
1158,2.71343e-27,-1.28411e-28,-8.73015e-29,4.33598e-28,-1.72922e-28,8.78969e-28
1159,4.63212e-27,6.88348e-28,2.1954e-28,3.18252e-28,-2.45386e-29,1.09301e-27
1160,4.46307e-27,1.26082e-27,2.23009e-28,3.02904e-28,1.33961e-29,8.60404e-28
1161,3.2214e-27,5.33362e-28,1.76315e-28,2.38917e-28,-1.77529e-28,9.74704e-28
1162,3.52516e-27,1.61043e-28,-4.28301e-29,1.0187e-28,-5.60056e-29,1.29573e-27
1163,6.30565e-27,2.16555e-27,4.67838e-28,1.71415e-30,1.06537e-28,1.30581e-27
1164,5.66314e-27,2.97908e-27,1.60994e-28,-1.17891e-28,3.47725e-29,9.52444e-28
1165,3.59626e-27,1.02368e-27,1.6919e-28,-1.37587e-28,-1.39796e-28,1.04026e-27
1166,5.6176e-27,2.28016e-27,2.25916e-28,-8.50197e-29,4.21652e-29,1.4189e-27
1167,6.12845e-27,2.93146e-27,4.06437e-28,-2.1091e-28,6.39655e-29,9.88414e-28
1168,4.25796e-27,1.78081e-27,2.46256e-28,-1.14847e-28,-3.44421e-29,7.35933e-28
1169,6.51206e-27,3.21475e-27,4.89364e-28,1.51638e-28,-1.55543e-29,7.92528e-28
1170,6.26735e-27,2.95055e-27,2.99297e-28,5.4924e-29,6.41552e-29,7.29774e-28
1171,6.04011e-27,2.85011e-27,5.87286e-28,-4.17922e-29,-2.66552e-29,2.53942e-28
1172,4.17906e-27,1.54922e-27,1.80698e-28,2.43776e-28,-3.40335e-29,1.75487e-28
1173,5.494e-27,2.27424e-27,4.51914e-28,5.62351e-28,-4.24898e-29,2.65739e-28
1174,7.12316e-27,3.80395e-27,5.92516e-28,4.89106e-28,-1.52987e-28,2.69838e-28
1175,3.75576e-27,1.3607e-27,3.38557e-28,1.96815e-28,-8.86152e-29,4.88897e-29
1176,3.46219e-27,8.92368e-28,2.22568e-28,5.52225e-28,1.65811e-28,4.66498e-29
1177,5.64864e-27,2.86308e-27,4.43345e-28,5.6012e-28,-6.15032e-29,1.66988e-28
1178,4.02276e-27,1.41665e-27,3.8259e-28,3.70776e-28,-3.12848e-29,2.03759e-28
1179,3.35301e-27,1.13604e-27,-1.83931e-28,3.38289e-28,2.55752e-28,1.62772e-28
1180,3.40021e-27,9.44575e-28,1.01004e-29,8.11627e-28,1.24426e-28,1.23817e-28
1181,5.32694e-27,2.33843e-27,1.39471e-28,5.16985e-28,-7.51056e-30,4.6455e-28
1182,5.10112e-27,2.49257e-27,-7.13582e-29,1.8282e-28,9.63378e-29,2.92636e-28
1183,2.68241e-27,7.83915e-28,-9.966e-29,2.49648e-28,2.14003e-28,8.14973e-29
1184,4.1472e-27,1.91523e-27,7.35625e-29,3.05205e-28,-6.59497e-29,3.16889e-28
1185,4.51381e-27,1.86317e-27,-7.17965e-29,4.30639e-29,8.67611e-29,2.68174e-28
1186,3.66466e-27,1.62458e-27,-1.95741e-30,7.28106e-29,1.00771e-28,1.64042e-28
1187,2.74167e-27,8.98074e-28,4.09922e-30,3.78963e-28,1.91004e-28,1.28853e-29
1188,3.69754e-27,1.73719e-27,-2.45799e-29,2.08226e-28,-1.09997e-28,1.77985e-28
1189,3.62145e-27,1.84813e-27,-7.00576e-29,-9.3179e-30,-3.09356e-29,1.08661e-28
1190,1.96074e-27,-5.10351e-29,1.45044e-28,2.01165e-28,2.1371e-28,3.47098e-29
1191,2.23017e-27,6.56501e-28,-3.17413e-29,1.06091e-28,8.40806e-29,5.99963e-29
1192,3.54224e-27,1.32158e-27,7.33796e-30,1.99182e-28,-2.56127e-28,9.32956e-29
1193,2.96885e-27,4.12093e-28,1.8986e-28,1.25254e-28,-5.1465e-29,5.45448e-29
1194,1.32197e-27,-6.21409e-28,2.25849e-28,2.23402e-29,-5.44403e-29,3.11898e-30
1195,2.4321e-27,-1.17003e-29,1.0739e-28,1.23348e-29,-1.03904e-28,2.28379e-29
1196,4.59532e-27,1.82146e-27,2.21074e-28,6.19798e-30,-3.38107e-28,3.64988e-29
1197,3.06984e-27,5.36756e-28,4.32109e-28,2.42104e-29,-6.81183e-29,-2.2576e-29
1198,1.79009e-27,-4.12972e-30,1.62454e-28,-2.25561e-29,-1.39474e-28,6.08556e-29
1199,4.60406e-27,2.1652e-27,3.16142e-28,1.6847e-29,-2.37349e-28,1.06454e-28
1200,5.4905e-27,2.28917e-27,6.11625e-28,5.09683e-29,-8.45526e-29,1.17319e-28
1201,4.01617e-27,1.8305e-27,2.45685e-28,4.35201e-29,-8.75517e-29,1.35294e-28
1202,3.72669e-27,8.79595e-28,7.17037e-28,2.49245e-29,-1.14996e-29,2.93914e-28
1203,6.7743e-27,2.94033e-27,6.50989e-28,2.58869e-28,1.72991e-29,2.70426e-28
1204,7.99423e-27,4.48267e-27,3.96699e-28,1.38684e-28,5.56153e-29,4.78074e-28
1205,5.76782e-27,2.53695e-27,4.41971e-28,2.80446e-28,1.04118e-28,5.16388e-28
1206,5.80532e-27,2.10416e-27,5.03972e-28,5.28414e-28,7.65731e-29,6.14563e-28
1207,8.41387e-27,4.78331e-27,4.90102e-28,3.88524e-28,1.58678e-28,6.95922e-28
1208,5.36948e-27,2.64012e-27,1.7085e-28,4.09173e-28,5.2e-29,6.92478e-28
1209,3.86068e-27,9.40417e-28,3.26882e-28,4.69547e-28,7.94005e-29,1.05131e-27
1210,5.74191e-27,1.97598e-27,5.14457e-28,4.50535e-28,1.50096e-28,1.04878e-27
1211,7.78094e-27,4.61303e-27,3.96439e-28,1.19199e-28,6.22806e-29,7.98025e-28
1212,4.81344e-27,1.81602e-27,6.91199e-29,3.31406e-28,8.79459e-29,8.66898e-28
1213,4.46597e-27,1.4562e-27,2.29889e-28,2.30745e-28,4.61918e-29,1.18283e-27
1214,7.91008e-27,4.12345e-27,4.49066e-28,1.47905e-28,2.64949e-28,1.14578e-27
1215,6.32636e-27,3.23228e-27,-7.33779e-29,1.37273e-28,5.04778e-29,9.16992e-28
1216,4.38267e-27,1.15924e-27,8.96797e-29,7.09851e-29,4.58688e-29,1.1033e-27
1217,6.01863e-27,2.82573e-27,2.92355e-28,7.20351e-29,2.9506e-29,9.19846e-28
1218,6.06836e-27,2.13474e-27,4.08645e-28,-5.11159e-29,-1.52476e-30,1.23448e-27
1219,5.30754e-27,2.54922e-27,-5.25952e-30,-1.83543e-28,-1.49888e-29,9.01541e-28
1220,5.16439e-27,2.10464e-27,1.36567e-28,-9.85448e-29,-2.42849e-29,1.20207e-27
1221,6.37392e-27,2.34619e-27,5.54264e-28,1.29798e-28,-4.28003e-29,1.42309e-27
1222,8.61211e-27,4.23045e-27,5.08279e-28,-1.22701e-28,4.30248e-29,1.29872e-27
1223,5.49357e-27,1.42139e-27,2.60723e-28,-1.5621e-29,6.60115e-29,1.40638e-27
1224,6.82522e-27,2.94269e-27,2.72108e-28,5.57222e-28,-2.82756e-29,1.10832e-27
1225,8.87591e-27,4.15186e-27,7.30724e-28,1.03814e-28,1.71913e-28,1.58915e-27
1226,6.01335e-27,1.90998e-27,2.91478e-28,-1.83039e-29,3.2676e-28,1.14055e-27
1227,5.30612e-27,1.20695e-27,5.05685e-28,3.09694e-28,2.66841e-28,1.06061e-27
1228,7.70468e-27,3.12375e-27,5.41608e-28,6.57677e-28,1.78675e-28,1.18934e-27
1229,6.93644e-27,2.10547e-27,6.51205e-28,1.02671e-28,5.83368e-28,1.17828e-27
1230,5.5489e-27,9.27943e-28,3.48041e-28,2.7115e-28,4.72164e-28,9.84775e-28
1231,5.78417e-27,1.04017e-27,5.64288e-28,6.35599e-28,2.76173e-28,9.8105e-28
1232,6.93658e-27,1.77824e-27,7.82594e-28,3.79273e-28,3.53644e-28,1.13115e-27
1233,5.91632e-27,1.1196e-27,1.30759e-28,2.39386e-29,6.41599e-28,1.10431e-27
1234,3.9493e-27,-3.05168e-28,2.82343e-28,4.93178e-28,5.55314e-29,8.13832e-28
